candidate_id,route,route_name,top_pair_count,bottom_pair_count,top_termination_nm,bottom_termination_nm,cavity_thickness_nm,mdc_m,mdc_sio2_nm,mdc_tio2_nm,cap_thickness_nm,target_wavelength_nm,te_tm_angle_grid_deg,spectral_FWHM_proxy_nm,angular_FWHM_proxy_deg,peak_abs_angle_proxy_deg,normal_cone_energy_proxy,eta5_proxy,eta10_proxy,eta20_proxy,normal_offaxis_proxy,offaxis_20_60_penalty,offaxis_30_40_lobe_penalty,faroffaxis_45_55_lobe_penalty,broad_40_60_faroffaxis_penalty,TE_TM_mismatch_risk,D5_like_risk_flag,E1_0236_like_risk_flag,source_position_status,hard_pass,hard_fail_reasons,relaxed_target_score
F0_0623,A,high_top_DBR_RCLED,8,12,0,0,205,n/a,n/a,n/a,0,453,0:0.5:60,6.42,19.86,4.18807,0.869118,0.252883,0.517177,0.796177,2.01717,0.322821,0.206601,0.2706,0.276757,0.25765,low,low,requires_tri_point_FDTD,True,none,1.447906
F0_0624,A,high_top_DBR_RCLED,8,12,0,60,205,n/a,n/a,n/a,0,453,0:0.5:60,6.42,19.86,4.18807,0.869118,0.252883,0.517177,0.796177,2.01717,0.322821,0.206601,0.2706,0.276757,0.25765,low,low,requires_tri_point_FDTD,True,none,1.447906
F0_0625,A,high_top_DBR_RCLED,8,12,0,120,205,n/a,n/a,n/a,0,453,0:0.5:60,6.42,19.86,4.18807,0.869118,0.252883,0.517177,0.796177,2.01717,0.322821,0.206601,0.2706,0.276757,0.25765,low,low,requires_tri_point_FDTD,True,none,1.447906
F0_0626,A,high_top_DBR_RCLED,8,12,40,0,205,n/a,n/a,n/a,40,453,0:0.5:60,6.42,19.86,4.18807,0.869118,0.252883,0.517177,0.796177,2.01717,0.322821,0.206601,0.2706,0.276757,0.25765,low,low,requires_tri_point_FDTD,True,none,1.447906
F0_0627,A,high_top_DBR_RCLED,8,12,40,60,205,n/a,n/a,n/a,40,453,0:0.5:60,6.42,19.86,4.18807,0.869118,0.252883,0.517177,0.796177,2.01717,0.322821,0.206601,0.2706,0.276757,0.25765,low,low,requires_tri_point_FDTD,True,none,1.447906
F0_0628,A,high_top_DBR_RCLED,8,12,40,120,205,n/a,n/a,n/a,40,453,0:0.5:60,6.42,19.86,4.18807,0.869118,0.252883,0.517177,0.796177,2.01717,0.322821,0.206601,0.2706,0.276757,0.25765,low,low,requires_tri_point_FDTD,True,none,1.447906
F0_0629,A,high_top_DBR_RCLED,8,12,80,0,205,n/a,n/a,n/a,80,453,0:0.5:60,6.42,19.86,4.18807,0.869118,0.252883,0.517177,0.796177,2.01717,0.322821,0.206601,0.2706,0.276757,0.25765,low,low,requires_tri_point_FDTD,True,none,1.447906
F0_0630,A,high_top_DBR_RCLED,8,12,80,60,205,n/a,n/a,n/a,80,453,0:0.5:60,6.42,19.86,4.18807,0.869118,0.252883,0.517177,0.796177,2.01717,0.322821,0.206601,0.2706,0.276757,0.25765,low,low,requires_tri_point_FDTD,True,none,1.447906
F0_0631,A,high_top_DBR_RCLED,8,12,80,120,205,n/a,n/a,n/a,80,453,0:0.5:60,6.42,19.86,4.18807,0.869118,0.252883,0.517177,0.796177,2.01717,0.322821,0.206601,0.2706,0.276757,0.25765,low,low,requires_tri_point_FDTD,True,none,1.447906
F0_0632,A,high_top_DBR_RCLED,8,12,120,0,205,n/a,n/a,n/a,120,453,0:0.5:60,6.42,19.86,4.18807,0.869118,0.252883,0.517177,0.796177,2.01717,0.322821,0.206601,0.2706,0.276757,0.25765,low,low,requires_tri_point_FDTD,True,none,1.447906
F0_0633,A,high_top_DBR_RCLED,8,12,120,60,205,n/a,n/a,n/a,120,453,0:0.5:60,6.42,19.86,4.18807,0.869118,0.252883,0.517177,0.796177,2.01717,0.322821,0.206601,0.2706,0.276757,0.25765,low,low,requires_tri_point_FDTD,True,none,1.447906
F0_0634,A,high_top_DBR_RCLED,8,12,120,120,205,n/a,n/a,n/a,120,453,0:0.5:60,6.42,19.86,4.18807,0.869118,0.252883,0.517177,0.796177,2.01717,0.322821,0.206601,0.2706,0.276757,0.25765,low,low,requires_tri_point_FDTD,True,none,1.447906
F0_0181,A,high_top_DBR_RCLED,8,10,0,0,280,n/a,n/a,n/a,0,453,0:0.5:60,6.42,19.51,4.444226,0.850819,0.247943,0.510041,0.789041,1.994872,0.323663,0.213136,0.2608,0.272642,0.237422,low,low,requires_tri_point_FDTD,True,none,1.394778
F0_0182,A,high_top_DBR_RCLED,8,10,0,60,280,n/a,n/a,n/a,0,453,0:0.5:60,6.42,19.51,4.444226,0.850819,0.247943,0.510041,0.789041,1.994872,0.323663,0.213136,0.2608,0.272642,0.237422,low,low,requires_tri_point_FDTD,True,none,1.394778
F0_0183,A,high_top_DBR_RCLED,8,10,0,120,280,n/a,n/a,n/a,0,453,0:0.5:60,6.42,19.51,4.444226,0.850819,0.247943,0.510041,0.789041,1.994872,0.323663,0.213136,0.2608,0.272642,0.237422,low,low,requires_tri_point_FDTD,True,none,1.394778
F0_0184,A,high_top_DBR_RCLED,8,10,40,0,280,n/a,n/a,n/a,40,453,0:0.5:60,6.42,19.51,4.444226,0.850819,0.247943,0.510041,0.789041,1.994872,0.323663,0.213136,0.2608,0.272642,0.237422,low,low,requires_tri_point_FDTD,True,none,1.394778
F0_0185,A,high_top_DBR_RCLED,8,10,40,60,280,n/a,n/a,n/a,40,453,0:0.5:60,6.42,19.51,4.444226,0.850819,0.247943,0.510041,0.789041,1.994872,0.323663,0.213136,0.2608,0.272642,0.237422,low,low,requires_tri_point_FDTD,True,none,1.394778
F0_0186,A,high_top_DBR_RCLED,8,10,40,120,280,n/a,n/a,n/a,40,453,0:0.5:60,6.42,19.51,4.444226,0.850819,0.247943,0.510041,0.789041,1.994872,0.323663,0.213136,0.2608,0.272642,0.237422,low,low,requires_tri_point_FDTD,True,none,1.394778
F0_0187,A,high_top_DBR_RCLED,8,10,80,0,280,n/a,n/a,n/a,80,453,0:0.5:60,6.42,19.51,4.444226,0.850819,0.247943,0.510041,0.789041,1.994872,0.323663,0.213136,0.2608,0.272642,0.237422,low,low,requires_tri_point_FDTD,True,none,1.394778
F0_0188,A,high_top_DBR_RCLED,8,10,80,60,280,n/a,n/a,n/a,80,453,0:0.5:60,6.42,19.51,4.444226,0.850819,0.247943,0.510041,0.789041,1.994872,0.323663,0.213136,0.2608,0.272642,0.237422,low,low,requires_tri_point_FDTD,True,none,1.394778
F0_0189,A,high_top_DBR_RCLED,8,10,80,120,280,n/a,n/a,n/a,80,453,0:0.5:60,6.42,19.51,4.444226,0.850819,0.247943,0.510041,0.789041,1.994872,0.323663,0.213136,0.2608,0.272642,0.237422,low,low,requires_tri_point_FDTD,True,none,1.394778
F0_0190,A,high_top_DBR_RCLED,8,10,120,0,280,n/a,n/a,n/a,120,453,0:0.5:60,6.42,19.51,4.444226,0.850819,0.247943,0.510041,0.789041,1.994872,0.323663,0.213136,0.2608,0.272642,0.237422,low,low,requires_tri_point_FDTD,True,none,1.394778
F0_0191,A,high_top_DBR_RCLED,8,10,120,60,280,n/a,n/a,n/a,120,453,0:0.5:60,6.42,19.51,4.444226,0.850819,0.247943,0.510041,0.789041,1.994872,0.323663,0.213136,0.2608,0.272642,0.237422,low,low,requires_tri_point_FDTD,True,none,1.394778
F0_0192,A,high_top_DBR_RCLED,8,10,120,120,280,n/a,n/a,n/a,120,453,0:0.5:60,6.42,19.51,4.444226,0.850819,0.247943,0.510041,0.789041,1.994872,0.323663,0.213136,0.2608,0.272642,0.237422,low,low,requires_tri_point_FDTD,True,none,1.394778
F0_0097,A,high_top_DBR_RCLED,7,10,0,0,205,n/a,n/a,n/a,0,453,0:0.5:60,6.58,20.615,4.117481,0.854718,0.250356,0.512922,0.783922,2.007747,0.324321,0.210601,0.2607,0.288827,0.250469,low,low,requires_tri_point_FDTD,True,none,1.354197
F0_0098,A,high_top_DBR_RCLED,7,10,0,60,205,n/a,n/a,n/a,0,453,0:0.5:60,6.58,20.615,4.117481,0.854718,0.250356,0.512922,0.783922,2.007747,0.324321,0.210601,0.2607,0.288827,0.250469,low,low,requires_tri_point_FDTD,True,none,1.354197
F0_0099,A,high_top_DBR_RCLED,7,10,0,120,205,n/a,n/a,n/a,0,453,0:0.5:60,6.58,20.615,4.117481,0.854718,0.250356,0.512922,0.783922,2.007747,0.324321,0.210601,0.2607,0.288827,0.250469,low,low,requires_tri_point_FDTD,True,none,1.354197
F0_0100,A,high_top_DBR_RCLED,7,10,40,0,205,n/a,n/a,n/a,40,453,0:0.5:60,6.58,20.615,4.117481,0.854718,0.250356,0.512922,0.783922,2.007747,0.324321,0.210601,0.2607,0.288827,0.250469,low,low,requires_tri_point_FDTD,True,none,1.354197
F0_0101,A,high_top_DBR_RCLED,7,10,40,60,205,n/a,n/a,n/a,40,453,0:0.5:60,6.58,20.615,4.117481,0.854718,0.250356,0.512922,0.783922,2.007747,0.324321,0.210601,0.2607,0.288827,0.250469,low,low,requires_tri_point_FDTD,True,none,1.354197
F0_0102,A,high_top_DBR_RCLED,7,10,40,120,205,n/a,n/a,n/a,40,453,0:0.5:60,6.58,20.615,4.117481,0.854718,0.250356,0.512922,0.783922,2.007747,0.324321,0.210601,0.2607,0.288827,0.250469,low,low,requires_tri_point_FDTD,True,none,1.354197
F0_0103,A,high_top_DBR_RCLED,7,10,80,0,205,n/a,n/a,n/a,80,453,0:0.5:60,6.58,20.615,4.117481,0.854718,0.250356,0.512922,0.783922,2.007747,0.324321,0.210601,0.2607,0.288827,0.250469,low,low,requires_tri_point_FDTD,True,none,1.354197
F0_0104,A,high_top_DBR_RCLED,7,10,80,60,205,n/a,n/a,n/a,80,453,0:0.5:60,6.58,20.615,4.117481,0.854718,0.250356,0.512922,0.783922,2.007747,0.324321,0.210601,0.2607,0.288827,0.250469,low,low,requires_tri_point_FDTD,True,none,1.354197
F0_0105,A,high_top_DBR_RCLED,7,10,80,120,205,n/a,n/a,n/a,80,453,0:0.5:60,6.58,20.615,4.117481,0.854718,0.250356,0.512922,0.783922,2.007747,0.324321,0.210601,0.2607,0.288827,0.250469,low,low,requires_tri_point_FDTD,True,none,1.354197
F0_0106,A,high_top_DBR_RCLED,7,10,120,0,205,n/a,n/a,n/a,120,453,0:0.5:60,6.58,20.615,4.117481,0.854718,0.250356,0.512922,0.783922,2.007747,0.324321,0.210601,0.2607,0.288827,0.250469,low,low,requires_tri_point_FDTD,True,none,1.354197
F0_0107,A,high_top_DBR_RCLED,7,10,120,60,205,n/a,n/a,n/a,120,453,0:0.5:60,6.58,20.615,4.117481,0.854718,0.250356,0.512922,0.783922,2.007747,0.324321,0.210601,0.2607,0.288827,0.250469,low,low,requires_tri_point_FDTD,True,none,1.354197
F0_0108,A,high_top_DBR_RCLED,7,10,120,120,205,n/a,n/a,n/a,120,453,0:0.5:60,6.58,20.615,4.117481,0.854718,0.250356,0.512922,0.783922,2.007747,0.324321,0.210601,0.2607,0.288827,0.250469,low,low,requires_tri_point_FDTD,True,none,1.354197
F0_0420,A,high_top_DBR_RCLED,8,11,0,0,280,n/a,n/a,n/a,0,453,0:0.5:60,6.42,19.685,4.584577,0.850819,0.247241,0.509339,0.788339,1.970615,0.327163,0.213136,0.2657,0.276072,0.248004,low,low,requires_tri_point_FDTD,True,none,1.289106
F0_0421,A,high_top_DBR_RCLED,8,11,0,60,280,n/a,n/a,n/a,0,453,0:0.5:60,6.42,19.685,4.584577,0.850819,0.247241,0.509339,0.788339,1.970615,0.327163,0.213136,0.2657,0.276072,0.248004,low,low,requires_tri_point_FDTD,True,none,1.289106
F0_0422,A,high_top_DBR_RCLED,8,11,0,120,280,n/a,n/a,n/a,0,453,0:0.5:60,6.42,19.685,4.584577,0.850819,0.247241,0.509339,0.788339,1.970615,0.327163,0.213136,0.2657,0.276072,0.248004,low,low,requires_tri_point_FDTD,True,none,1.289106
F0_0423,A,high_top_DBR_RCLED,8,11,40,0,280,n/a,n/a,n/a,40,453,0:0.5:60,6.42,19.685,4.584577,0.850819,0.247241,0.509339,0.788339,1.970615,0.327163,0.213136,0.2657,0.276072,0.248004,low,low,requires_tri_point_FDTD,True,none,1.289106
F0_0424,A,high_top_DBR_RCLED,8,11,40,60,280,n/a,n/a,n/a,40,453,0:0.5:60,6.42,19.685,4.584577,0.850819,0.247241,0.509339,0.788339,1.970615,0.327163,0.213136,0.2657,0.276072,0.248004,low,low,requires_tri_point_FDTD,True,none,1.289106
F0_0425,A,high_top_DBR_RCLED,8,11,40,120,280,n/a,n/a,n/a,40,453,0:0.5:60,6.42,19.685,4.584577,0.850819,0.247241,0.509339,0.788339,1.970615,0.327163,0.213136,0.2657,0.276072,0.248004,low,low,requires_tri_point_FDTD,True,none,1.289106
F0_0426,A,high_top_DBR_RCLED,8,11,80,0,280,n/a,n/a,n/a,80,453,0:0.5:60,6.42,19.685,4.584577,0.850819,0.247241,0.509339,0.788339,1.970615,0.327163,0.213136,0.2657,0.276072,0.248004,low,low,requires_tri_point_FDTD,True,none,1.289106
F0_0427,A,high_top_DBR_RCLED,8,11,80,60,280,n/a,n/a,n/a,80,453,0:0.5:60,6.42,19.685,4.584577,0.850819,0.247241,0.509339,0.788339,1.970615,0.327163,0.213136,0.2657,0.276072,0.248004,low,low,requires_tri_point_FDTD,True,none,1.289106
F0_0428,A,high_top_DBR_RCLED,8,11,80,120,280,n/a,n/a,n/a,80,453,0:0.5:60,6.42,19.685,4.584577,0.850819,0.247241,0.509339,0.788339,1.970615,0.327163,0.213136,0.2657,0.276072,0.248004,low,low,requires_tri_point_FDTD,True,none,1.289106
F0_0429,A,high_top_DBR_RCLED,8,11,120,0,280,n/a,n/a,n/a,120,453,0:0.5:60,6.42,19.685,4.584577,0.850819,0.247241,0.509339,0.788339,1.970615,0.327163,0.213136,0.2657,0.276072,0.248004,low,low,requires_tri_point_FDTD,True,none,1.289106
F0_0430,A,high_top_DBR_RCLED,8,11,120,60,280,n/a,n/a,n/a,120,453,0:0.5:60,6.42,19.685,4.584577,0.850819,0.247241,0.509339,0.788339,1.970615,0.327163,0.213136,0.2657,0.276072,0.248004,low,low,requires_tri_point_FDTD,True,none,1.289106
F0_0431,A,high_top_DBR_RCLED,8,11,120,120,280,n/a,n/a,n/a,120,453,0:0.5:60,6.42,19.685,4.584577,0.850819,0.247241,0.509339,0.788339,1.970615,0.327163,0.213136,0.2657,0.276072,0.248004,low,low,requires_tri_point_FDTD,True,none,1.289106
F0_0336,A,high_top_DBR_RCLED,7,11,0,0,205,n/a,n/a,n/a,0,453,0:0.5:60,6.58,20.79,4.254736,0.854718,0.24967,0.512236,0.783236,1.983288,0.327821,0.210601,0.2656,0.292257,0.260844,low,low,requires_tri_point_FDTD,True,none,1.248803
F0_0337,A,high_top_DBR_RCLED,7,11,0,60,205,n/a,n/a,n/a,0,453,0:0.5:60,6.58,20.79,4.254736,0.854718,0.24967,0.512236,0.783236,1.983288,0.327821,0.210601,0.2656,0.292257,0.260844,low,low,requires_tri_point_FDTD,True,none,1.248803
F0_0338,A,high_top_DBR_RCLED,7,11,0,120,205,n/a,n/a,n/a,0,453,0:0.5:60,6.58,20.79,4.254736,0.854718,0.24967,0.512236,0.783236,1.983288,0.327821,0.210601,0.2656,0.292257,0.260844,low,low,requires_tri_point_FDTD,True,none,1.248803
F0_0339,A,high_top_DBR_RCLED,7,11,40,0,205,n/a,n/a,n/a,40,453,0:0.5:60,6.58,20.79,4.254736,0.854718,0.24967,0.512236,0.783236,1.983288,0.327821,0.210601,0.2656,0.292257,0.260844,low,low,requires_tri_point_FDTD,True,none,1.248803
F0_0340,A,high_top_DBR_RCLED,7,11,40,60,205,n/a,n/a,n/a,40,453,0:0.5:60,6.58,20.79,4.254736,0.854718,0.24967,0.512236,0.783236,1.983288,0.327821,0.210601,0.2656,0.292257,0.260844,low,low,requires_tri_point_FDTD,True,none,1.248803
F0_0341,A,high_top_DBR_RCLED,7,11,40,120,205,n/a,n/a,n/a,40,453,0:0.5:60,6.58,20.79,4.254736,0.854718,0.24967,0.512236,0.783236,1.983288,0.327821,0.210601,0.2656,0.292257,0.260844,low,low,requires_tri_point_FDTD,True,none,1.248803
F0_0342,A,high_top_DBR_RCLED,7,11,80,0,205,n/a,n/a,n/a,80,453,0:0.5:60,6.58,20.79,4.254736,0.854718,0.24967,0.512236,0.783236,1.983288,0.327821,0.210601,0.2656,0.292257,0.260844,low,low,requires_tri_point_FDTD,True,none,1.248803
F0_0343,A,high_top_DBR_RCLED,7,11,80,60,205,n/a,n/a,n/a,80,453,0:0.5:60,6.58,20.79,4.254736,0.854718,0.24967,0.512236,0.783236,1.983288,0.327821,0.210601,0.2656,0.292257,0.260844,low,low,requires_tri_point_FDTD,True,none,1.248803
F0_0344,A,high_top_DBR_RCLED,7,11,80,120,205,n/a,n/a,n/a,80,453,0:0.5:60,6.58,20.79,4.254736,0.854718,0.24967,0.512236,0.783236,1.983288,0.327821,0.210601,0.2656,0.292257,0.260844,low,low,requires_tri_point_FDTD,True,none,1.248803
F0_0345,A,high_top_DBR_RCLED,7,11,120,0,205,n/a,n/a,n/a,120,453,0:0.5:60,6.58,20.79,4.254736,0.854718,0.24967,0.512236,0.783236,1.983288,0.327821,0.210601,0.2656,0.292257,0.260844,low,low,requires_tri_point_FDTD,True,none,1.248803
F0_0346,A,high_top_DBR_RCLED,7,11,120,60,205,n/a,n/a,n/a,120,453,0:0.5:60,6.58,20.79,4.254736,0.854718,0.24967,0.512236,0.783236,1.983288,0.327821,0.210601,0.2656,0.292257,0.260844,low,low,requires_tri_point_FDTD,True,none,1.248803
F0_0347,A,high_top_DBR_RCLED,7,11,120,120,205,n/a,n/a,n/a,120,453,0:0.5:60,6.58,20.79,4.254736,0.854718,0.24967,0.512236,0.783236,1.983288,0.327821,0.210601,0.2656,0.292257,0.260844,low,low,requires_tri_point_FDTD,True,none,1.248803
F0_0659,A,high_top_DBR_RCLED,8,12,0,0,280,n/a,n/a,n/a,0,453,0:0.5:60,6.42,19.86,4.710892,0.850819,0.246609,0.508708,0.787708,1.94694,0.330663,0.213136,0.2706,0.279502,0.25765,low,low,requires_tri_point_FDTD,True,none,1.187683
F0_0660,A,high_top_DBR_RCLED,8,12,0,60,280,n/a,n/a,n/a,0,453,0:0.5:60,6.42,19.86,4.710892,0.850819,0.246609,0.508708,0.787708,1.94694,0.330663,0.213136,0.2706,0.279502,0.25765,low,low,requires_tri_point_FDTD,True,none,1.187683
F0_0661,A,high_top_DBR_RCLED,8,12,0,120,280,n/a,n/a,n/a,0,453,0:0.5:60,6.42,19.86,4.710892,0.850819,0.246609,0.508708,0.787708,1.94694,0.330663,0.213136,0.2706,0.279502,0.25765,low,low,requires_tri_point_FDTD,True,none,1.187683
F0_0662,A,high_top_DBR_RCLED,8,12,40,0,280,n/a,n/a,n/a,40,453,0:0.5:60,6.42,19.86,4.710892,0.850819,0.246609,0.508708,0.787708,1.94694,0.330663,0.213136,0.2706,0.279502,0.25765,low,low,requires_tri_point_FDTD,True,none,1.187683
F0_0663,A,high_top_DBR_RCLED,8,12,40,60,280,n/a,n/a,n/a,40,453,0:0.5:60,6.42,19.86,4.710892,0.850819,0.246609,0.508708,0.787708,1.94694,0.330663,0.213136,0.2706,0.279502,0.25765,low,low,requires_tri_point_FDTD,True,none,1.187683
F0_0664,A,high_top_DBR_RCLED,8,12,40,120,280,n/a,n/a,n/a,40,453,0:0.5:60,6.42,19.86,4.710892,0.850819,0.246609,0.508708,0.787708,1.94694,0.330663,0.213136,0.2706,0.279502,0.25765,low,low,requires_tri_point_FDTD,True,none,1.187683
F0_0665,A,high_top_DBR_RCLED,8,12,80,0,280,n/a,n/a,n/a,80,453,0:0.5:60,6.42,19.86,4.710892,0.850819,0.246609,0.508708,0.787708,1.94694,0.330663,0.213136,0.2706,0.279502,0.25765,low,low,requires_tri_point_FDTD,True,none,1.187683
F0_0666,A,high_top_DBR_RCLED,8,12,80,60,280,n/a,n/a,n/a,80,453,0:0.5:60,6.42,19.86,4.710892,0.850819,0.246609,0.508708,0.787708,1.94694,0.330663,0.213136,0.2706,0.279502,0.25765,low,low,requires_tri_point_FDTD,True,none,1.187683
F0_0667,A,high_top_DBR_RCLED,8,12,80,120,280,n/a,n/a,n/a,80,453,0:0.5:60,6.42,19.86,4.710892,0.850819,0.246609,0.508708,0.787708,1.94694,0.330663,0.213136,0.2706,0.279502,0.25765,low,low,requires_tri_point_FDTD,True,none,1.187683
F0_0668,A,high_top_DBR_RCLED,8,12,120,0,280,n/a,n/a,n/a,120,453,0:0.5:60,6.42,19.86,4.710892,0.850819,0.246609,0.508708,0.787708,1.94694,0.330663,0.213136,0.2706,0.279502,0.25765,low,low,requires_tri_point_FDTD,True,none,1.187683
F0_0669,A,high_top_DBR_RCLED,8,12,120,60,280,n/a,n/a,n/a,120,453,0:0.5:60,6.42,19.86,4.710892,0.850819,0.246609,0.508708,0.787708,1.94694,0.330663,0.213136,0.2706,0.279502,0.25765,low,low,requires_tri_point_FDTD,True,none,1.187683
F0_0670,A,high_top_DBR_RCLED,8,12,120,120,280,n/a,n/a,n/a,120,453,0:0.5:60,6.42,19.86,4.710892,0.850819,0.246609,0.508708,0.787708,1.94694,0.330663,0.213136,0.2706,0.279502,0.25765,low,low,requires_tri_point_FDTD,True,none,1.187683
F0_0575,A,high_top_DBR_RCLED,7,12,0,0,205,n/a,n/a,n/a,0,453,0:0.5:60,6.58,20.965,4.377543,0.854718,0.249056,0.511622,0.782622,1.959418,0.331321,0.210601,0.2705,0.295687,0.270257,low,low,requires_tri_point_FDTD,True,none,1.147759
F0_0576,A,high_top_DBR_RCLED,7,12,0,60,205,n/a,n/a,n/a,0,453,0:0.5:60,6.58,20.965,4.377543,0.854718,0.249056,0.511622,0.782622,1.959418,0.331321,0.210601,0.2705,0.295687,0.270257,low,low,requires_tri_point_FDTD,True,none,1.147759
F0_0577,A,high_top_DBR_RCLED,7,12,0,120,205,n/a,n/a,n/a,0,453,0:0.5:60,6.58,20.965,4.377543,0.854718,0.249056,0.511622,0.782622,1.959418,0.331321,0.210601,0.2705,0.295687,0.270257,low,low,requires_tri_point_FDTD,True,none,1.147759
F0_0578,A,high_top_DBR_RCLED,7,12,40,0,205,n/a,n/a,n/a,40,453,0:0.5:60,6.58,20.965,4.377543,0.854718,0.249056,0.511622,0.782622,1.959418,0.331321,0.210601,0.2705,0.295687,0.270257,low,low,requires_tri_point_FDTD,True,none,1.147759
F0_0579,A,high_top_DBR_RCLED,7,12,40,60,205,n/a,n/a,n/a,40,453,0:0.5:60,6.58,20.965,4.377543,0.854718,0.249056,0.511622,0.782622,1.959418,0.331321,0.210601,0.2705,0.295687,0.270257,low,low,requires_tri_point_FDTD,True,none,1.147759
F0_0580,A,high_top_DBR_RCLED,7,12,40,120,205,n/a,n/a,n/a,40,453,0:0.5:60,6.58,20.965,4.377543,0.854718,0.249056,0.511622,0.782622,1.959418,0.331321,0.210601,0.2705,0.295687,0.270257,low,low,requires_tri_point_FDTD,True,none,1.147759
F0_0581,A,high_top_DBR_RCLED,7,12,80,0,205,n/a,n/a,n/a,80,453,0:0.5:60,6.58,20.965,4.377543,0.854718,0.249056,0.511622,0.782622,1.959418,0.331321,0.210601,0.2705,0.295687,0.270257,low,low,requires_tri_point_FDTD,True,none,1.147759
F0_0582,A,high_top_DBR_RCLED,7,12,80,60,205,n/a,n/a,n/a,80,453,0:0.5:60,6.58,20.965,4.377543,0.854718,0.249056,0.511622,0.782622,1.959418,0.331321,0.210601,0.2705,0.295687,0.270257,low,low,requires_tri_point_FDTD,True,none,1.147759
F0_0583,A,high_top_DBR_RCLED,7,12,80,120,205,n/a,n/a,n/a,80,453,0:0.5:60,6.58,20.965,4.377543,0.854718,0.249056,0.511622,0.782622,1.959418,0.331321,0.210601,0.2705,0.295687,0.270257,low,low,requires_tri_point_FDTD,True,none,1.147759
F0_0584,A,high_top_DBR_RCLED,7,12,120,0,205,n/a,n/a,n/a,120,453,0:0.5:60,6.58,20.965,4.377543,0.854718,0.249056,0.511622,0.782622,1.959418,0.331321,0.210601,0.2705,0.295687,0.270257,low,low,requires_tri_point_FDTD,True,none,1.147759
F0_0585,A,high_top_DBR_RCLED,7,12,120,60,205,n/a,n/a,n/a,120,453,0:0.5:60,6.58,20.965,4.377543,0.854718,0.249056,0.511622,0.782622,1.959418,0.331321,0.210601,0.2705,0.295687,0.270257,low,low,requires_tri_point_FDTD,True,none,1.147759
F0_0586,A,high_top_DBR_RCLED,7,12,120,120,205,n/a,n/a,n/a,120,453,0:0.5:60,6.58,20.965,4.377543,0.854718,0.249056,0.511622,0.782622,1.959418,0.331321,0.210601,0.2705,0.295687,0.270257,low,low,requires_tri_point_FDTD,True,none,1.147759
F0_0133,A,high_top_DBR_RCLED,7,10,0,0,280,n/a,n/a,n/a,0,453,0:0.5:60,6.58,20.615,4.640304,0.836419,0.244082,0.504452,0.775452,1.936814,0.332163,0.217136,0.2607,0.291572,0.250469,low,low,requires_tri_point_FDTD,True,none,1.092568
F0_0134,A,high_top_DBR_RCLED,7,10,0,60,280,n/a,n/a,n/a,0,453,0:0.5:60,6.58,20.615,4.640304,0.836419,0.244082,0.504452,0.775452,1.936814,0.332163,0.217136,0.2607,0.291572,0.250469,low,low,requires_tri_point_FDTD,True,none,1.092568
F0_0135,A,high_top_DBR_RCLED,7,10,0,120,280,n/a,n/a,n/a,0,453,0:0.5:60,6.58,20.615,4.640304,0.836419,0.244082,0.504452,0.775452,1.936814,0.332163,0.217136,0.2607,0.291572,0.250469,low,low,requires_tri_point_FDTD,True,none,1.092568
F0_0136,A,high_top_DBR_RCLED,7,10,40,0,280,n/a,n/a,n/a,40,453,0:0.5:60,6.58,20.615,4.640304,0.836419,0.244082,0.504452,0.775452,1.936814,0.332163,0.217136,0.2607,0.291572,0.250469,low,low,requires_tri_point_FDTD,True,none,1.092568
F0_0137,A,high_top_DBR_RCLED,7,10,40,60,280,n/a,n/a,n/a,40,453,0:0.5:60,6.58,20.615,4.640304,0.836419,0.244082,0.504452,0.775452,1.936814,0.332163,0.217136,0.2607,0.291572,0.250469,low,low,requires_tri_point_FDTD,True,none,1.092568
F0_0138,A,high_top_DBR_RCLED,7,10,40,120,280,n/a,n/a,n/a,40,453,0:0.5:60,6.58,20.615,4.640304,0.836419,0.244082,0.504452,0.775452,1.936814,0.332163,0.217136,0.2607,0.291572,0.250469,low,low,requires_tri_point_FDTD,True,none,1.092568
F0_0139,A,high_top_DBR_RCLED,7,10,80,0,280,n/a,n/a,n/a,80,453,0:0.5:60,6.58,20.615,4.640304,0.836419,0.244082,0.504452,0.775452,1.936814,0.332163,0.217136,0.2607,0.291572,0.250469,low,low,requires_tri_point_FDTD,True,none,1.092568
F0_0140,A,high_top_DBR_RCLED,7,10,80,60,280,n/a,n/a,n/a,80,453,0:0.5:60,6.58,20.615,4.640304,0.836419,0.244082,0.504452,0.775452,1.936814,0.332163,0.217136,0.2607,0.291572,0.250469,low,low,requires_tri_point_FDTD,True,none,1.092568
F0_0141,A,high_top_DBR_RCLED,7,10,80,120,280,n/a,n/a,n/a,80,453,0:0.5:60,6.58,20.615,4.640304,0.836419,0.244082,0.504452,0.775452,1.936814,0.332163,0.217136,0.2607,0.291572,0.250469,low,low,requires_tri_point_FDTD,True,none,1.092568
F0_0142,A,high_top_DBR_RCLED,7,10,120,0,280,n/a,n/a,n/a,120,453,0:0.5:60,6.58,20.615,4.640304,0.836419,0.244082,0.504452,0.775452,1.936814,0.332163,0.217136,0.2607,0.291572,0.250469,low,low,requires_tri_point_FDTD,True,none,1.092568
