candidate_id,route,route_name,top_pair_count,bottom_pair_count,top_termination_nm,bottom_termination_nm,cavity_thickness_nm,mdc_m,mdc_sio2_nm,mdc_tio2_nm,cap_thickness_nm,target_wavelength_nm,te_tm_angle_grid_deg
F0_0501,A,high_top_DBR_RCLED,5,12,120,60,230,n/a,n/a,n/a,120,453,0:0.5:60
F0_0502,A,high_top_DBR_RCLED,5,12,120,120,230,n/a,n/a,n/a,120,453,0:0.5:60
F0_0503,A,high_top_DBR_RCLED,5,12,0,0,255,n/a,n/a,n/a,0,453,0:0.5:60
F0_0504,A,high_top_DBR_RCLED,5,12,0,60,255,n/a,n/a,n/a,0,453,0:0.5:60
F0_0505,A,high_top_DBR_RCLED,5,12,0,120,255,n/a,n/a,n/a,0,453,0:0.5:60
F0_0506,A,high_top_DBR_RCLED,5,12,40,0,255,n/a,n/a,n/a,40,453,0:0.5:60
F0_0507,A,high_top_DBR_RCLED,5,12,40,60,255,n/a,n/a,n/a,40,453,0:0.5:60
F0_0508,A,high_top_DBR_RCLED,5,12,40,120,255,n/a,n/a,n/a,40,453,0:0.5:60
F0_0509,A,high_top_DBR_RCLED,5,12,80,0,255,n/a,n/a,n/a,80,453,0:0.5:60
F0_0510,A,high_top_DBR_RCLED,5,12,80,60,255,n/a,n/a,n/a,80,453,0:0.5:60
F0_0511,A,high_top_DBR_RCLED,5,12,80,120,255,n/a,n/a,n/a,80,453,0:0.5:60
F0_0512,A,high_top_DBR_RCLED,5,12,120,0,255,n/a,n/a,n/a,120,453,0:0.5:60
F0_0513,A,high_top_DBR_RCLED,5,12,120,60,255,n/a,n/a,n/a,120,453,0:0.5:60
F0_0514,A,high_top_DBR_RCLED,5,12,120,120,255,n/a,n/a,n/a,120,453,0:0.5:60
F0_0515,A,high_top_DBR_RCLED,5,12,0,0,280,n/a,n/a,n/a,0,453,0:0.5:60
F0_0516,A,high_top_DBR_RCLED,5,12,0,60,280,n/a,n/a,n/a,0,453,0:0.5:60
F0_0517,A,high_top_DBR_RCLED,5,12,0,120,280,n/a,n/a,n/a,0,453,0:0.5:60
F0_0518,A,high_top_DBR_RCLED,5,12,40,0,280,n/a,n/a,n/a,40,453,0:0.5:60
F0_0519,A,high_top_DBR_RCLED,5,12,40,60,280,n/a,n/a,n/a,40,453,0:0.5:60
F0_0520,A,high_top_DBR_RCLED,5,12,40,120,280,n/a,n/a,n/a,40,453,0:0.5:60
F0_0521,A,high_top_DBR_RCLED,5,12,80,0,280,n/a,n/a,n/a,80,453,0:0.5:60
F0_0522,A,high_top_DBR_RCLED,5,12,80,60,280,n/a,n/a,n/a,80,453,0:0.5:60
F0_0523,A,high_top_DBR_RCLED,5,12,80,120,280,n/a,n/a,n/a,80,453,0:0.5:60
F0_0524,A,high_top_DBR_RCLED,5,12,120,0,280,n/a,n/a,n/a,120,453,0:0.5:60
F0_0525,A,high_top_DBR_RCLED,5,12,120,60,280,n/a,n/a,n/a,120,453,0:0.5:60
F0_0526,A,high_top_DBR_RCLED,5,12,120,120,280,n/a,n/a,n/a,120,453,0:0.5:60
F0_0527,A,high_top_DBR_RCLED,6,12,0,0,205,n/a,n/a,n/a,0,453,0:0.5:60
F0_0528,A,high_top_DBR_RCLED,6,12,0,60,205,n/a,n/a,n/a,0,453,0:0.5:60
F0_0529,A,high_top_DBR_RCLED,6,12,0,120,205,n/a,n/a,n/a,0,453,0:0.5:60
F0_0530,A,high_top_DBR_RCLED,6,12,40,0,205,n/a,n/a,n/a,40,453,0:0.5:60
F0_0531,A,high_top_DBR_RCLED,6,12,40,60,205,n/a,n/a,n/a,40,453,0:0.5:60
F0_0532,A,high_top_DBR_RCLED,6,12,40,120,205,n/a,n/a,n/a,40,453,0:0.5:60
F0_0533,A,high_top_DBR_RCLED,6,12,80,0,205,n/a,n/a,n/a,80,453,0:0.5:60
F0_0534,A,high_top_DBR_RCLED,6,12,80,60,205,n/a,n/a,n/a,80,453,0:0.5:60
F0_0535,A,high_top_DBR_RCLED,6,12,80,120,205,n/a,n/a,n/a,80,453,0:0.5:60
F0_0536,A,high_top_DBR_RCLED,6,12,120,0,205,n/a,n/a,n/a,120,453,0:0.5:60
F0_0537,A,high_top_DBR_RCLED,6,12,120,60,205,n/a,n/a,n/a,120,453,0:0.5:60
F0_0538,A,high_top_DBR_RCLED,6,12,120,120,205,n/a,n/a,n/a,120,453,0:0.5:60
F0_0539,A,high_top_DBR_RCLED,6,12,0,0,230,n/a,n/a,n/a,0,453,0:0.5:60
F0_0540,A,high_top_DBR_RCLED,6,12,0,60,230,n/a,n/a,n/a,0,453,0:0.5:60
F0_0541,A,high_top_DBR_RCLED,6,12,0,120,230,n/a,n/a,n/a,0,453,0:0.5:60
F0_0542,A,high_top_DBR_RCLED,6,12,40,0,230,n/a,n/a,n/a,40,453,0:0.5:60
F0_0543,A,high_top_DBR_RCLED,6,12,40,60,230,n/a,n/a,n/a,40,453,0:0.5:60
F0_0544,A,high_top_DBR_RCLED,6,12,40,120,230,n/a,n/a,n/a,40,453,0:0.5:60
F0_0545,A,high_top_DBR_RCLED,6,12,80,0,230,n/a,n/a,n/a,80,453,0:0.5:60
F0_0546,A,high_top_DBR_RCLED,6,12,80,60,230,n/a,n/a,n/a,80,453,0:0.5:60
F0_0547,A,high_top_DBR_RCLED,6,12,80,120,230,n/a,n/a,n/a,80,453,0:0.5:60
F0_0548,A,high_top_DBR_RCLED,6,12,120,0,230,n/a,n/a,n/a,120,453,0:0.5:60
F0_0549,A,high_top_DBR_RCLED,6,12,120,60,230,n/a,n/a,n/a,120,453,0:0.5:60
F0_0550,A,high_top_DBR_RCLED,6,12,120,120,230,n/a,n/a,n/a,120,453,0:0.5:60
F0_0551,A,high_top_DBR_RCLED,6,12,0,0,255,n/a,n/a,n/a,0,453,0:0.5:60
F0_0552,A,high_top_DBR_RCLED,6,12,0,60,255,n/a,n/a,n/a,0,453,0:0.5:60
F0_0553,A,high_top_DBR_RCLED,6,12,0,120,255,n/a,n/a,n/a,0,453,0:0.5:60
F0_0554,A,high_top_DBR_RCLED,6,12,40,0,255,n/a,n/a,n/a,40,453,0:0.5:60
F0_0555,A,high_top_DBR_RCLED,6,12,40,60,255,n/a,n/a,n/a,40,453,0:0.5:60
F0_0556,A,high_top_DBR_RCLED,6,12,40,120,255,n/a,n/a,n/a,40,453,0:0.5:60
F0_0557,A,high_top_DBR_RCLED,6,12,80,0,255,n/a,n/a,n/a,80,453,0:0.5:60
F0_0558,A,high_top_DBR_RCLED,6,12,80,60,255,n/a,n/a,n/a,80,453,0:0.5:60
F0_0559,A,high_top_DBR_RCLED,6,12,80,120,255,n/a,n/a,n/a,80,453,0:0.5:60
F0_0560,A,high_top_DBR_RCLED,6,12,120,0,255,n/a,n/a,n/a,120,453,0:0.5:60
F0_0561,A,high_top_DBR_RCLED,6,12,120,60,255,n/a,n/a,n/a,120,453,0:0.5:60
F0_0562,A,high_top_DBR_RCLED,6,12,120,120,255,n/a,n/a,n/a,120,453,0:0.5:60
F0_0563,A,high_top_DBR_RCLED,6,12,0,0,280,n/a,n/a,n/a,0,453,0:0.5:60
F0_0564,A,high_top_DBR_RCLED,6,12,0,60,280,n/a,n/a,n/a,0,453,0:0.5:60
F0_0565,A,high_top_DBR_RCLED,6,12,0,120,280,n/a,n/a,n/a,0,453,0:0.5:60
F0_0566,A,high_top_DBR_RCLED,6,12,40,0,280,n/a,n/a,n/a,40,453,0:0.5:60
F0_0567,A,high_top_DBR_RCLED,6,12,40,60,280,n/a,n/a,n/a,40,453,0:0.5:60
F0_0568,A,high_top_DBR_RCLED,6,12,40,120,280,n/a,n/a,n/a,40,453,0:0.5:60
F0_0569,A,high_top_DBR_RCLED,6,12,80,0,280,n/a,n/a,n/a,80,453,0:0.5:60
F0_0570,A,high_top_DBR_RCLED,6,12,80,60,280,n/a,n/a,n/a,80,453,0:0.5:60
F0_0571,A,high_top_DBR_RCLED,6,12,80,120,280,n/a,n/a,n/a,80,453,0:0.5:60
F0_0572,A,high_top_DBR_RCLED,6,12,120,0,280,n/a,n/a,n/a,120,453,0:0.5:60
F0_0573,A,high_top_DBR_RCLED,6,12,120,60,280,n/a,n/a,n/a,120,453,0:0.5:60
F0_0574,A,high_top_DBR_RCLED,6,12,120,120,280,n/a,n/a,n/a,120,453,0:0.5:60
F0_0575,A,high_top_DBR_RCLED,7,12,0,0,205,n/a,n/a,n/a,0,453,0:0.5:60
F0_0576,A,high_top_DBR_RCLED,7,12,0,60,205,n/a,n/a,n/a,0,453,0:0.5:60
F0_0577,A,high_top_DBR_RCLED,7,12,0,120,205,n/a,n/a,n/a,0,453,0:0.5:60
F0_0578,A,high_top_DBR_RCLED,7,12,40,0,205,n/a,n/a,n/a,40,453,0:0.5:60
F0_0579,A,high_top_DBR_RCLED,7,12,40,60,205,n/a,n/a,n/a,40,453,0:0.5:60
F0_0580,A,high_top_DBR_RCLED,7,12,40,120,205,n/a,n/a,n/a,40,453,0:0.5:60
F0_0581,A,high_top_DBR_RCLED,7,12,80,0,205,n/a,n/a,n/a,80,453,0:0.5:60
F0_0582,A,high_top_DBR_RCLED,7,12,80,60,205,n/a,n/a,n/a,80,453,0:0.5:60
F0_0583,A,high_top_DBR_RCLED,7,12,80,120,205,n/a,n/a,n/a,80,453,0:0.5:60
F0_0584,A,high_top_DBR_RCLED,7,12,120,0,205,n/a,n/a,n/a,120,453,0:0.5:60
F0_0585,A,high_top_DBR_RCLED,7,12,120,60,205,n/a,n/a,n/a,120,453,0:0.5:60
F0_0586,A,high_top_DBR_RCLED,7,12,120,120,205,n/a,n/a,n/a,120,453,0:0.5:60
F0_0587,A,high_top_DBR_RCLED,7,12,0,0,230,n/a,n/a,n/a,0,453,0:0.5:60
F0_0588,A,high_top_DBR_RCLED,7,12,0,60,230,n/a,n/a,n/a,0,453,0:0.5:60
F0_0589,A,high_top_DBR_RCLED,7,12,0,120,230,n/a,n/a,n/a,0,453,0:0.5:60
F0_0590,A,high_top_DBR_RCLED,7,12,40,0,230,n/a,n/a,n/a,40,453,0:0.5:60
F0_0591,A,high_top_DBR_RCLED,7,12,40,60,230,n/a,n/a,n/a,40,453,0:0.5:60
F0_0592,A,high_top_DBR_RCLED,7,12,40,120,230,n/a,n/a,n/a,40,453,0:0.5:60
F0_0593,A,high_top_DBR_RCLED,7,12,80,0,230,n/a,n/a,n/a,80,453,0:0.5:60
F0_0594,A,high_top_DBR_RCLED,7,12,80,60,230,n/a,n/a,n/a,80,453,0:0.5:60
F0_0595,A,high_top_DBR_RCLED,7,12,80,120,230,n/a,n/a,n/a,80,453,0:0.5:60
F0_0596,A,high_top_DBR_RCLED,7,12,120,0,230,n/a,n/a,n/a,120,453,0:0.5:60
F0_0597,A,high_top_DBR_RCLED,7,12,120,60,230,n/a,n/a,n/a,120,453,0:0.5:60
F0_0598,A,high_top_DBR_RCLED,7,12,120,120,230,n/a,n/a,n/a,120,453,0:0.5:60
F0_0599,A,high_top_DBR_RCLED,7,12,0,0,255,n/a,n/a,n/a,0,453,0:0.5:60
F0_0600,A,high_top_DBR_RCLED,7,12,0,60,255,n/a,n/a,n/a,0,453,0:0.5:60
F0_0601,A,high_top_DBR_RCLED,7,12,0,120,255,n/a,n/a,n/a,0,453,0:0.5:60
F0_0602,A,high_top_DBR_RCLED,7,12,40,0,255,n/a,n/a,n/a,40,453,0:0.5:60
F0_0603,A,high_top_DBR_RCLED,7,12,40,60,255,n/a,n/a,n/a,40,453,0:0.5:60
F0_0604,A,high_top_DBR_RCLED,7,12,40,120,255,n/a,n/a,n/a,40,453,0:0.5:60
F0_0605,A,high_top_DBR_RCLED,7,12,80,0,255,n/a,n/a,n/a,80,453,0:0.5:60
F0_0606,A,high_top_DBR_RCLED,7,12,80,60,255,n/a,n/a,n/a,80,453,0:0.5:60
F0_0607,A,high_top_DBR_RCLED,7,12,80,120,255,n/a,n/a,n/a,80,453,0:0.5:60
F0_0608,A,high_top_DBR_RCLED,7,12,120,0,255,n/a,n/a,n/a,120,453,0:0.5:60
F0_0609,A,high_top_DBR_RCLED,7,12,120,60,255,n/a,n/a,n/a,120,453,0:0.5:60
F0_0610,A,high_top_DBR_RCLED,7,12,120,120,255,n/a,n/a,n/a,120,453,0:0.5:60
F0_0611,A,high_top_DBR_RCLED,7,12,0,0,280,n/a,n/a,n/a,0,453,0:0.5:60
F0_0612,A,high_top_DBR_RCLED,7,12,0,60,280,n/a,n/a,n/a,0,453,0:0.5:60
F0_0613,A,high_top_DBR_RCLED,7,12,0,120,280,n/a,n/a,n/a,0,453,0:0.5:60
F0_0614,A,high_top_DBR_RCLED,7,12,40,0,280,n/a,n/a,n/a,40,453,0:0.5:60
F0_0615,A,high_top_DBR_RCLED,7,12,40,60,280,n/a,n/a,n/a,40,453,0:0.5:60
F0_0616,A,high_top_DBR_RCLED,7,12,40,120,280,n/a,n/a,n/a,40,453,0:0.5:60
F0_0617,A,high_top_DBR_RCLED,7,12,80,0,280,n/a,n/a,n/a,80,453,0:0.5:60
F0_0618,A,high_top_DBR_RCLED,7,12,80,60,280,n/a,n/a,n/a,80,453,0:0.5:60
F0_0619,A,high_top_DBR_RCLED,7,12,80,120,280,n/a,n/a,n/a,80,453,0:0.5:60
F0_0620,A,high_top_DBR_RCLED,7,12,120,0,280,n/a,n/a,n/a,120,453,0:0.5:60
F0_0621,A,high_top_DBR_RCLED,7,12,120,60,280,n/a,n/a,n/a,120,453,0:0.5:60
F0_0622,A,high_top_DBR_RCLED,7,12,120,120,280,n/a,n/a,n/a,120,453,0:0.5:60
F0_0623,A,high_top_DBR_RCLED,8,12,0,0,205,n/a,n/a,n/a,0,453,0:0.5:60
F0_0624,A,high_top_DBR_RCLED,8,12,0,60,205,n/a,n/a,n/a,0,453,0:0.5:60
F0_0625,A,high_top_DBR_RCLED,8,12,0,120,205,n/a,n/a,n/a,0,453,0:0.5:60
F0_0626,A,high_top_DBR_RCLED,8,12,40,0,205,n/a,n/a,n/a,40,453,0:0.5:60
F0_0627,A,high_top_DBR_RCLED,8,12,40,60,205,n/a,n/a,n/a,40,453,0:0.5:60
F0_0628,A,high_top_DBR_RCLED,8,12,40,120,205,n/a,n/a,n/a,40,453,0:0.5:60
F0_0629,A,high_top_DBR_RCLED,8,12,80,0,205,n/a,n/a,n/a,80,453,0:0.5:60
F0_0630,A,high_top_DBR_RCLED,8,12,80,60,205,n/a,n/a,n/a,80,453,0:0.5:60
F0_0631,A,high_top_DBR_RCLED,8,12,80,120,205,n/a,n/a,n/a,80,453,0:0.5:60
F0_0632,A,high_top_DBR_RCLED,8,12,120,0,205,n/a,n/a,n/a,120,453,0:0.5:60
F0_0633,A,high_top_DBR_RCLED,8,12,120,60,205,n/a,n/a,n/a,120,453,0:0.5:60
F0_0634,A,high_top_DBR_RCLED,8,12,120,120,205,n/a,n/a,n/a,120,453,0:0.5:60
F0_0635,A,high_top_DBR_RCLED,8,12,0,0,230,n/a,n/a,n/a,0,453,0:0.5:60
F0_0636,A,high_top_DBR_RCLED,8,12,0,60,230,n/a,n/a,n/a,0,453,0:0.5:60
F0_0637,A,high_top_DBR_RCLED,8,12,0,120,230,n/a,n/a,n/a,0,453,0:0.5:60
F0_0638,A,high_top_DBR_RCLED,8,12,40,0,230,n/a,n/a,n/a,40,453,0:0.5:60
F0_0639,A,high_top_DBR_RCLED,8,12,40,60,230,n/a,n/a,n/a,40,453,0:0.5:60
F0_0640,A,high_top_DBR_RCLED,8,12,40,120,230,n/a,n/a,n/a,40,453,0:0.5:60
F0_0641,A,high_top_DBR_RCLED,8,12,80,0,230,n/a,n/a,n/a,80,453,0:0.5:60
F0_0642,A,high_top_DBR_RCLED,8,12,80,60,230,n/a,n/a,n/a,80,453,0:0.5:60
F0_0643,A,high_top_DBR_RCLED,8,12,80,120,230,n/a,n/a,n/a,80,453,0:0.5:60
F0_0644,A,high_top_DBR_RCLED,8,12,120,0,230,n/a,n/a,n/a,120,453,0:0.5:60
F0_0645,A,high_top_DBR_RCLED,8,12,120,60,230,n/a,n/a,n/a,120,453,0:0.5:60
F0_0646,A,high_top_DBR_RCLED,8,12,120,120,230,n/a,n/a,n/a,120,453,0:0.5:60
F0_0647,A,high_top_DBR_RCLED,8,12,0,0,255,n/a,n/a,n/a,0,453,0:0.5:60
F0_0648,A,high_top_DBR_RCLED,8,12,0,60,255,n/a,n/a,n/a,0,453,0:0.5:60
F0_0649,A,high_top_DBR_RCLED,8,12,0,120,255,n/a,n/a,n/a,0,453,0:0.5:60
F0_0650,A,high_top_DBR_RCLED,8,12,40,0,255,n/a,n/a,n/a,40,453,0:0.5:60
F0_0651,A,high_top_DBR_RCLED,8,12,40,60,255,n/a,n/a,n/a,40,453,0:0.5:60
F0_0652,A,high_top_DBR_RCLED,8,12,40,120,255,n/a,n/a,n/a,40,453,0:0.5:60
F0_0653,A,high_top_DBR_RCLED,8,12,80,0,255,n/a,n/a,n/a,80,453,0:0.5:60
F0_0654,A,high_top_DBR_RCLED,8,12,80,60,255,n/a,n/a,n/a,80,453,0:0.5:60
F0_0655,A,high_top_DBR_RCLED,8,12,80,120,255,n/a,n/a,n/a,80,453,0:0.5:60
F0_0656,A,high_top_DBR_RCLED,8,12,120,0,255,n/a,n/a,n/a,120,453,0:0.5:60
F0_0657,A,high_top_DBR_RCLED,8,12,120,60,255,n/a,n/a,n/a,120,453,0:0.5:60
F0_0658,A,high_top_DBR_RCLED,8,12,120,120,255,n/a,n/a,n/a,120,453,0:0.5:60
F0_0659,A,high_top_DBR_RCLED,8,12,0,0,280,n/a,n/a,n/a,0,453,0:0.5:60
F0_0660,A,high_top_DBR_RCLED,8,12,0,60,280,n/a,n/a,n/a,0,453,0:0.5:60
F0_0661,A,high_top_DBR_RCLED,8,12,0,120,280,n/a,n/a,n/a,0,453,0:0.5:60
F0_0662,A,high_top_DBR_RCLED,8,12,40,0,280,n/a,n/a,n/a,40,453,0:0.5:60
F0_0663,A,high_top_DBR_RCLED,8,12,40,60,280,n/a,n/a,n/a,40,453,0:0.5:60
F0_0664,A,high_top_DBR_RCLED,8,12,40,120,280,n/a,n/a,n/a,40,453,0:0.5:60
F0_0665,A,high_top_DBR_RCLED,8,12,80,0,280,n/a,n/a,n/a,80,453,0:0.5:60
F0_0666,A,high_top_DBR_RCLED,8,12,80,60,280,n/a,n/a,n/a,80,453,0:0.5:60
F0_0667,A,high_top_DBR_RCLED,8,12,80,120,280,n/a,n/a,n/a,80,453,0:0.5:60
F0_0668,A,high_top_DBR_RCLED,8,12,120,0,280,n/a,n/a,n/a,120,453,0:0.5:60
F0_0669,A,high_top_DBR_RCLED,8,12,120,60,280,n/a,n/a,n/a,120,453,0:0.5:60
F0_0670,A,high_top_DBR_RCLED,8,12,120,120,280,n/a,n/a,n/a,120,453,0:0.5:60
F0_0671,A,high_top_DBR_RCLED,9,12,0,0,205,n/a,n/a,n/a,0,453,0:0.5:60
F0_0672,A,high_top_DBR_RCLED,9,12,0,60,205,n/a,n/a,n/a,0,453,0:0.5:60
F0_0673,A,high_top_DBR_RCLED,9,12,40,0,205,n/a,n/a,n/a,40,453,0:0.5:60
F0_0674,A,high_top_DBR_RCLED,9,12,40,60,205,n/a,n/a,n/a,40,453,0:0.5:60
F0_0675,A,high_top_DBR_RCLED,9,12,40,120,205,n/a,n/a,n/a,40,453,0:0.5:60
F0_0676,A,high_top_DBR_RCLED,9,12,80,0,205,n/a,n/a,n/a,80,453,0:0.5:60
F0_0677,A,high_top_DBR_RCLED,9,12,80,60,205,n/a,n/a,n/a,80,453,0:0.5:60
F0_0678,A,high_top_DBR_RCLED,9,12,80,120,205,n/a,n/a,n/a,80,453,0:0.5:60
F0_0679,A,high_top_DBR_RCLED,9,12,120,0,205,n/a,n/a,n/a,120,453,0:0.5:60
F0_0680,A,high_top_DBR_RCLED,9,12,120,60,205,n/a,n/a,n/a,120,453,0:0.5:60
F0_0681,A,high_top_DBR_RCLED,9,12,120,120,205,n/a,n/a,n/a,120,453,0:0.5:60
F0_0682,A,high_top_DBR_RCLED,9,12,0,0,230,n/a,n/a,n/a,0,453,0:0.5:60
F0_0683,A,high_top_DBR_RCLED,9,12,0,60,230,n/a,n/a,n/a,0,453,0:0.5:60
F0_0684,A,high_top_DBR_RCLED,9,12,0,120,230,n/a,n/a,n/a,0,453,0:0.5:60
F0_0685,A,high_top_DBR_RCLED,9,12,40,0,230,n/a,n/a,n/a,40,453,0:0.5:60
F0_0686,A,high_top_DBR_RCLED,9,12,40,60,230,n/a,n/a,n/a,40,453,0:0.5:60
F0_0687,A,high_top_DBR_RCLED,9,12,40,120,230,n/a,n/a,n/a,40,453,0:0.5:60
F0_0688,A,high_top_DBR_RCLED,9,12,80,0,230,n/a,n/a,n/a,80,453,0:0.5:60
F0_0689,A,high_top_DBR_RCLED,9,12,80,60,230,n/a,n/a,n/a,80,453,0:0.5:60
F0_0690,A,high_top_DBR_RCLED,9,12,80,120,230,n/a,n/a,n/a,80,453,0:0.5:60
F0_0691,A,high_top_DBR_RCLED,9,12,120,0,230,n/a,n/a,n/a,120,453,0:0.5:60
F0_0692,A,high_top_DBR_RCLED,9,12,120,60,230,n/a,n/a,n/a,120,453,0:0.5:60
F0_0693,A,high_top_DBR_RCLED,9,12,120,120,230,n/a,n/a,n/a,120,453,0:0.5:60
F0_0694,A,high_top_DBR_RCLED,9,12,0,0,255,n/a,n/a,n/a,0,453,0:0.5:60
F0_0695,A,high_top_DBR_RCLED,9,12,0,60,255,n/a,n/a,n/a,0,453,0:0.5:60
F0_0696,A,high_top_DBR_RCLED,9,12,0,120,255,n/a,n/a,n/a,0,453,0:0.5:60
F0_0697,A,high_top_DBR_RCLED,9,12,40,0,255,n/a,n/a,n/a,40,453,0:0.5:60
F0_0698,A,high_top_DBR_RCLED,9,12,40,60,255,n/a,n/a,n/a,40,453,0:0.5:60
F0_0699,A,high_top_DBR_RCLED,9,12,40,120,255,n/a,n/a,n/a,40,453,0:0.5:60
F0_0700,A,high_top_DBR_RCLED,9,12,80,0,255,n/a,n/a,n/a,80,453,0:0.5:60
F0_0701,A,high_top_DBR_RCLED,9,12,80,60,255,n/a,n/a,n/a,80,453,0:0.5:60
F0_0702,A,high_top_DBR_RCLED,9,12,80,120,255,n/a,n/a,n/a,80,453,0:0.5:60
F0_0703,A,high_top_DBR_RCLED,9,12,120,0,255,n/a,n/a,n/a,120,453,0:0.5:60
F0_0704,A,high_top_DBR_RCLED,9,12,120,60,255,n/a,n/a,n/a,120,453,0:0.5:60
F0_0705,A,high_top_DBR_RCLED,9,12,120,120,255,n/a,n/a,n/a,120,453,0:0.5:60
F0_0706,A,high_top_DBR_RCLED,9,12,0,0,280,n/a,n/a,n/a,0,453,0:0.5:60
F0_0707,A,high_top_DBR_RCLED,9,12,0,60,280,n/a,n/a,n/a,0,453,0:0.5:60
F0_0708,A,high_top_DBR_RCLED,9,12,0,120,280,n/a,n/a,n/a,0,453,0:0.5:60
F0_0709,A,high_top_DBR_RCLED,9,12,40,0,280,n/a,n/a,n/a,40,453,0:0.5:60
F0_0710,A,high_top_DBR_RCLED,9,12,40,60,280,n/a,n/a,n/a,40,453,0:0.5:60
F0_0711,A,high_top_DBR_RCLED,9,12,40,120,280,n/a,n/a,n/a,40,453,0:0.5:60
F0_0712,A,high_top_DBR_RCLED,9,12,80,0,280,n/a,n/a,n/a,80,453,0:0.5:60
F0_0713,A,high_top_DBR_RCLED,9,12,80,60,280,n/a,n/a,n/a,80,453,0:0.5:60
F0_0714,A,high_top_DBR_RCLED,9,12,80,120,280,n/a,n/a,n/a,80,453,0:0.5:60
F0_0715,A,high_top_DBR_RCLED,9,12,120,0,280,n/a,n/a,n/a,120,453,0:0.5:60
F0_0716,A,high_top_DBR_RCLED,9,12,120,60,280,n/a,n/a,n/a,120,453,0:0.5:60
F0_0717,A,high_top_DBR_RCLED,9,12,120,120,280,n/a,n/a,n/a,120,453,0:0.5:60
F0_0718,B,top_MDC_angular_filter,6,0,0,0,230,6,90,45,0,453,0:0.5:60
F0_0719,B,top_MDC_angular_filter,6,0,40,0,230,6,90,45,40,453,0:0.5:60
F0_0720,B,top_MDC_angular_filter,6,0,80,0,230,6,90,45,80,453,0:0.5:60
F0_0721,B,top_MDC_angular_filter,6,0,0,0,230,6,90,52,0,453,0:0.5:60
F0_0722,B,top_MDC_angular_filter,6,0,40,0,230,6,90,52,40,453,0:0.5:60
F0_0723,B,top_MDC_angular_filter,6,0,80,0,230,6,90,52,80,453,0:0.5:60
F0_0724,B,top_MDC_angular_filter,6,0,0,0,230,6,90,60,0,453,0:0.5:60
F0_0725,B,top_MDC_angular_filter,6,0,40,0,230,6,90,60,40,453,0:0.5:60
F0_0726,B,top_MDC_angular_filter,6,0,80,0,230,6,90,60,80,453,0:0.5:60
F0_0727,B,top_MDC_angular_filter,6,0,0,0,230,6,90,65,0,453,0:0.5:60
F0_0728,B,top_MDC_angular_filter,6,0,40,0,230,6,90,65,40,453,0:0.5:60
F0_0729,B,top_MDC_angular_filter,6,0,80,0,230,6,90,65,80,453,0:0.5:60
F0_0730,B,top_MDC_angular_filter,6,0,0,0,230,6,100,45,0,453,0:0.5:60
F0_0731,B,top_MDC_angular_filter,6,0,40,0,230,6,100,45,40,453,0:0.5:60
F0_0732,B,top_MDC_angular_filter,6,0,80,0,230,6,100,45,80,453,0:0.5:60
F0_0733,B,top_MDC_angular_filter,6,0,0,0,230,6,100,52,0,453,0:0.5:60
F0_0734,B,top_MDC_angular_filter,6,0,40,0,230,6,100,52,40,453,0:0.5:60
F0_0735,B,top_MDC_angular_filter,6,0,80,0,230,6,100,52,80,453,0:0.5:60
F0_0736,B,top_MDC_angular_filter,6,0,0,0,230,6,100,60,0,453,0:0.5:60
F0_0737,B,top_MDC_angular_filter,6,0,40,0,230,6,100,60,40,453,0:0.5:60
F0_0738,B,top_MDC_angular_filter,6,0,80,0,230,6,100,60,80,453,0:0.5:60
F0_0739,B,top_MDC_angular_filter,6,0,0,0,230,6,100,65,0,453,0:0.5:60
F0_0740,B,top_MDC_angular_filter,6,0,40,0,230,6,100,65,40,453,0:0.5:60
F0_0741,B,top_MDC_angular_filter,6,0,80,0,230,6,100,65,80,453,0:0.5:60
F0_0742,B,top_MDC_angular_filter,6,0,0,0,230,6,110,45,0,453,0:0.5:60
F0_0743,B,top_MDC_angular_filter,6,0,40,0,230,6,110,45,40,453,0:0.5:60
F0_0744,B,top_MDC_angular_filter,6,0,80,0,230,6,110,45,80,453,0:0.5:60
F0_0745,B,top_MDC_angular_filter,6,0,0,0,230,6,110,52,0,453,0:0.5:60
F0_0746,B,top_MDC_angular_filter,6,0,40,0,230,6,110,52,40,453,0:0.5:60
F0_0747,B,top_MDC_angular_filter,6,0,80,0,230,6,110,52,80,453,0:0.5:60
F0_0748,B,top_MDC_angular_filter,6,0,0,0,230,6,110,60,0,453,0:0.5:60
F0_0749,B,top_MDC_angular_filter,6,0,40,0,230,6,110,60,40,453,0:0.5:60
F0_0750,B,top_MDC_angular_filter,6,0,80,0,230,6,110,60,80,453,0:0.5:60
F0_0751,B,top_MDC_angular_filter,6,0,0,0,230,6,110,65,0,453,0:0.5:60
F0_0752,B,top_MDC_angular_filter,6,0,40,0,230,6,110,65,40,453,0:0.5:60
F0_0753,B,top_MDC_angular_filter,6,0,80,0,230,6,110,65,80,453,0:0.5:60
F0_0754,B,top_MDC_angular_filter,6,0,0,0,230,6,115,45,0,453,0:0.5:60
F0_0755,B,top_MDC_angular_filter,6,0,40,0,230,6,115,45,40,453,0:0.5:60
F0_0756,B,top_MDC_angular_filter,6,0,80,0,230,6,115,45,80,453,0:0.5:60
F0_0757,B,top_MDC_angular_filter,6,0,0,0,230,6,115,52,0,453,0:0.5:60
