comparison,scope,wavelength_nm,metric,new,reference,delta
IAR-C2_minus_IAR4,diagnostic_400_500_nm,437.0,C_angular,0.03454627621107503,0.02582334422990054,0.008722931981174492
IAR-C2_minus_IAR4,diagnostic_400_500_nm,438.0,C_angular,0.07743045991115546,0.06407913519146849,0.013351324719686974
IAR-C2_minus_IAR4,diagnostic_400_500_nm,439.0,C_angular,0.10091649404774006,0.09024574453482072,0.01067074951291934
IAR-C2_minus_IAR4,diagnostic_400_500_nm,440.0,C_angular,0.10358096870826276,0.10220081423676396,0.0013801544714988068
IAR-C2_minus_IAR4,diagnostic_400_500_nm,441.0,C_angular,0.0852663193859806,0.09241336855594434,-0.00714704916996374
IAR-C2_minus_IAR4,diagnostic_400_500_nm,442.0,C_angular,0.06723663148332577,0.08062037152502212,-0.013383740041696346
IAR-C2_minus_IAR4,diagnostic_400_500_nm,443.0,C_angular,0.049132033345728285,0.06447799417868988,-0.015345960832961594
IAR-C2_minus_IAR4,diagnostic_400_500_nm,444.0,C_angular,0.043962401746066804,0.05974288649016674,-0.01578048474409994
IAR-C2_minus_IAR4,diagnostic_400_500_nm,445.0,C_angular,0.03657373303381429,0.04871661144666902,-0.012142878412854732
IAR-C2_minus_IAR4,diagnostic_400_500_nm,446.0,C_angular,0.04097297009213219,0.041590383652985466,-0.0006174135608532777
IAR-C2_minus_IAR4,diagnostic_400_500_nm,447.0,C_angular,0.06420746276643088,0.056789504001769145,0.007417958764661739
IAR-C2_minus_IAR4,diagnostic_400_500_nm,448.0,C_angular,0.08602809615184091,0.07769341404130273,0.008334682110538186
IAR-C2_minus_IAR4,diagnostic_400_500_nm,449.0,C_angular,0.10699884899649148,0.09892300734368684,0.008075841652804644
IAR-C2_minus_IAR4,diagnostic_400_500_nm,450.0,C_angular,0.11234041616696946,0.10519642518941018,0.007143990977559286
IAR-C2_minus_IAR4,diagnostic_400_500_nm,451.0,C_angular,0.10901978169247359,0.10040627550092285,0.00861350619155074
IAR-C2_minus_IAR4,diagnostic_400_500_nm,452.0,C_angular,0.09265755107816386,0.08029325125402066,0.012364299824143193
IAR-C2_minus_IAR4,diagnostic_400_500_nm,453.0,C_angular,0.054998724718792254,0.040695754870478044,0.01430296984831421
IAR-C2_minus_IAR4,diagnostic_400_500_nm,454.0,C_angular,0.013626902034483513,0.02467219390828557,-0.011045291873802057
IAR-C2_minus_IAR4,diagnostic_400_500_nm,455.0,C_angular,0.03275447683949357,0.049432590382721034,-0.016678113543227464
IAR-C2_minus_IAR4,diagnostic_400_500_nm,456.0,C_angular,0.053009602926276,0.06637577618108355,-0.013366173254807545
IAR-C2_minus_IAR4,diagnostic_400_500_nm,457.0,C_angular,0.06965074961851693,0.08331072191851595,-0.013659972299999018
IAR-C2_minus_IAR4,diagnostic_400_500_nm,458.0,C_angular,0.08517124928674018,0.10242861818648093,-0.01725736889974075
IAR-C2_minus_IAR4,diagnostic_400_500_nm,459.0,C_angular,0.09557470099190854,0.11324541409693194,-0.017670713105023397
IAR-C2_minus_IAR4,diagnostic_400_500_nm,460.0,C_angular,0.08151508770135582,0.09576626552897237,-0.014251177827616548
IAR-C2_minus_IAR4,diagnostic_400_500_nm,461.0,C_angular,0.06341442905781272,0.07212086833493693,-0.008706439277124209
IAR-C2_minus_IAR4,diagnostic_400_500_nm,462.0,C_angular,0.06552554598870938,0.07190066986592474,-0.006375123877215352
IAR-C2_minus_IAR4,diagnostic_400_500_nm,463.0,C_angular,0.05086250501844083,0.05688521595661596,-0.006022710938175135
IAR-C2_minus_IAR4,diagnostic_400_500_nm,464.0,C_angular,0.034218156617693306,0.03977319222067017,-0.005555035602976863
IAR-C2_minus_IAR4,diagnostic_400_500_nm,465.0,C_angular,0.030649691559779736,0.0360573841415719,-0.005407692581792162
IAR-C2_minus_IAR4,diagnostic_400_500_nm,466.0,C_angular,0.032445934321050675,0.042082295016500175,-0.0096363606954495
IAR-C2_minus_IAR4,diagnostic_400_500_nm,467.0,C_angular,0.04043153852294984,0.05396681127590143,-0.013535272752951591
IAR-C2_minus_IAR4,diagnostic_400_500_nm,468.0,C_angular,0.04806662350412684,0.06444932246689654,-0.0163826989627697
IAR-C2_minus_IAR4,diagnostic_400_500_nm,469.0,C_angular,0.05188972671167919,0.06896057700027394,-0.01707085028859475
IAR-C2_minus_IAR4,diagnostic_400_500_nm,470.0,C_angular,0.051173100206384284,0.06697459882249271,-0.015801498616108425
IAR-C2_minus_IAR4,diagnostic_400_500_nm,471.0,C_angular,0.04599599042203676,0.05992811946248974,-0.013932129040452983
IAR-C2_minus_IAR4,diagnostic_400_500_nm,472.0,C_angular,0.038189365827206605,0.05040409203928776,-0.012214726212081153
IAR-C2_minus_IAR4,diagnostic_400_500_nm,473.0,C_angular,0.03690587278040964,0.04749728790392993,-0.010591415123520291
IAR-C2_minus_IAR4,diagnostic_400_500_nm,474.0,C_angular,0.041273912502808575,0.050741212064987586,-0.00946729956217901
IAR-C2_minus_IAR4,diagnostic_400_500_nm,475.0,C_angular,0.05634306040685887,0.06336391213921375,-0.007020851732354873
IAR-C2_minus_IAR4,diagnostic_400_500_nm,476.0,C_angular,0.08585343946782686,0.08964816423538688,-0.003794724767560015
IAR-C2_minus_IAR4,diagnostic_400_500_nm,477.0,C_angular,0.11235927828210288,0.11070358705110465,0.0016556912309982214
IAR-C2_minus_IAR4,diagnostic_400_500_nm,478.0,C_angular,0.11996820745852872,0.11756310606568236,0.0024051013928463594
IAR-C2_minus_IAR4,diagnostic_400_500_nm,479.0,C_angular,0.13242388269343158,0.1295143000660967,0.0029095826273348724
IAR-C2_minus_IAR4,diagnostic_400_500_nm,480.0,C_angular,0.13996496634848418,0.13662673561840089,0.003338230730083297
IAR-C2_minus_IAR4,diagnostic_400_500_nm,481.0,C_angular,0.13746034725756714,0.13411768295024978,0.003342664307317361
IAR-C2_minus_IAR4,diagnostic_400_500_nm,482.0,C_angular,0.12856660002310977,0.12530811880292125,0.003258481220188514
IAR-C2_minus_IAR4,diagnostic_400_500_nm,483.0,C_angular,0.12002247454782523,0.11664015488983379,0.0033823196579914477
IAR-C2_minus_IAR4,diagnostic_400_500_nm,484.0,C_angular,0.11474983263575546,0.11146746338762102,0.003282369248134437
IAR-C2_minus_IAR4,diagnostic_400_500_nm,485.0,C_angular,0.11878223546003895,0.11756384665337408,0.0012183888066648746
IAR-C2_minus_IAR4,diagnostic_400_500_nm,486.0,C_angular,0.12325893520155078,0.12465217886523104,-0.0013932436636802659
IAR-C2_minus_IAR4,diagnostic_400_500_nm,487.0,C_angular,0.13497288656452097,0.13504419546649613,-7.130890197515338e-05
IAR-C2_minus_IAR4,diagnostic_400_500_nm,488.0,C_angular,0.14097856399621092,0.1419494479328071,-0.0009708839365961675
IAR-C2_minus_IAR4,diagnostic_400_500_nm,489.0,C_angular,0.15646247991196643,0.15861702113397952,-0.0021545412220130844
IAR-C2_minus_IAR4,diagnostic_400_500_nm,490.0,C_angular,0.16141995774565504,0.16477434732278118,-0.003354389577126138
IAR-C2_minus_IAR4,diagnostic_400_500_nm,491.0,C_angular,0.1682633218348048,0.17214794295141678,-0.003884621116611975
IAR-C2_minus_IAR4,diagnostic_400_500_nm,492.0,C_angular,0.16806102605807444,0.17182642491731137,-0.0037653988592369347
IAR-C2_minus_IAR4,diagnostic_400_500_nm,493.0,C_angular,0.16445322025786893,0.16795346524741703,-0.003500244989548096
IAR-C2_minus_IAR4,diagnostic_400_500_nm,494.0,C_angular,0.15632939090507167,0.15908376278809583,-0.0027543718830241593
IAR-C2_minus_IAR4,diagnostic_400_500_nm,495.0,C_angular,0.14606936643842877,0.14706765371872618,-0.0009982872802974108
IAR-C2_minus_IAR4,diagnostic_400_500_nm,496.0,C_angular,0.13881799037683049,0.13745603481075266,0.0013619555660778215
IAR-C2_minus_IAR4,diagnostic_400_500_nm,497.0,C_angular,0.134565185045264,0.13089990763007273,0.003665277415191265
IAR-C2_minus_IAR4,diagnostic_400_500_nm,498.0,C_angular,0.11376572204958053,0.11037034191972801,0.003395380129852521
IAR-C2_minus_IAR4,diagnostic_400_500_nm,499.0,C_angular,0.1407397501368271,0.13710156986441363,0.0036381802724134715
IAR-C2_minus_IAR4,diagnostic_400_500_nm,500.0,C_angular,0.1522769893674379,0.14902736624757812,0.003249623119859768
IAR-C2_minus_IAR4,diagnostic_400_500_nm,400.0,full_angle_pair_DoLP,0.10430069554582949,0.09637937417765642,0.00792132136817307
IAR-C2_minus_IAR4,diagnostic_400_500_nm,401.0,full_angle_pair_DoLP,0.07968326849551721,0.07195111513350964,0.007732153362007568
IAR-C2_minus_IAR4,diagnostic_400_500_nm,402.0,full_angle_pair_DoLP,0.0616645214423523,0.055979794012264286,0.005684727430088014
IAR-C2_minus_IAR4,diagnostic_400_500_nm,403.0,full_angle_pair_DoLP,0.029567786379851514,0.027427891404073,0.0021398949757785134
IAR-C2_minus_IAR4,diagnostic_400_500_nm,404.0,full_angle_pair_DoLP,0.011767785198470618,0.014466268763979061,-0.0026984835655084437
IAR-C2_minus_IAR4,diagnostic_400_500_nm,405.0,full_angle_pair_DoLP,0.006521764358898538,0.017659220723620615,-0.011137456364722076
IAR-C2_minus_IAR4,diagnostic_400_500_nm,406.0,full_angle_pair_DoLP,0.013317317261963134,0.0026928599432080227,0.010624457318755111
IAR-C2_minus_IAR4,diagnostic_400_500_nm,407.0,full_angle_pair_DoLP,0.0487996936879109,0.041442846203164525,0.007356847484746375
IAR-C2_minus_IAR4,diagnostic_400_500_nm,408.0,full_angle_pair_DoLP,0.07487378331458926,0.06815622907274947,0.006717554241839785
IAR-C2_minus_IAR4,diagnostic_400_500_nm,409.0,full_angle_pair_DoLP,0.0678907049721525,0.06564116100611131,0.0022495439660411842
IAR-C2_minus_IAR4,diagnostic_400_500_nm,410.0,full_angle_pair_DoLP,0.05441653075335278,0.05813441091488036,-0.0037178801615275828
IAR-C2_minus_IAR4,diagnostic_400_500_nm,411.0,full_angle_pair_DoLP,0.040681910727424976,0.0449328484051869,-0.004250937677761926
IAR-C2_minus_IAR4,diagnostic_400_500_nm,412.0,full_angle_pair_DoLP,0.04717547327756517,0.048995842118427134,-0.0018203688408619662
IAR-C2_minus_IAR4,diagnostic_400_500_nm,413.0,full_angle_pair_DoLP,0.033135692452515894,0.04029732437154311,-0.007161631919027217
IAR-C2_minus_IAR4,diagnostic_400_500_nm,414.0,full_angle_pair_DoLP,0.0063169606025179435,0.01672017611094753,-0.010403215508429585
IAR-C2_minus_IAR4,diagnostic_400_500_nm,415.0,full_angle_pair_DoLP,0.01892613258789817,0.006853258878493299,0.01207287370940487
IAR-C2_minus_IAR4,diagnostic_400_500_nm,416.0,full_angle_pair_DoLP,0.02268410502786484,0.012845097280464818,0.00983900774740002
IAR-C2_minus_IAR4,diagnostic_400_500_nm,417.0,full_angle_pair_DoLP,0.038645888720042626,0.03443171615652538,0.004214172563517249
IAR-C2_minus_IAR4,diagnostic_400_500_nm,418.0,full_angle_pair_DoLP,0.04740765348254496,0.04783817572959276,-0.00043052224704779457
IAR-C2_minus_IAR4,diagnostic_400_500_nm,419.0,full_angle_pair_DoLP,0.03170660232545517,0.03251946516319144,-0.0008128628377362668
IAR-C2_minus_IAR4,diagnostic_400_500_nm,420.0,full_angle_pair_DoLP,0.018260893180922128,0.017669157891752437,0.0005917352891696911
IAR-C2_minus_IAR4,diagnostic_400_500_nm,421.0,full_angle_pair_DoLP,0.008912270812162868,0.006834931724640445,0.0020773390875224234
IAR-C2_minus_IAR4,diagnostic_400_500_nm,422.0,full_angle_pair_DoLP,0.009830959179119376,0.00912561866837828,0.0007053405107410957
IAR-C2_minus_IAR4,diagnostic_400_500_nm,423.0,full_angle_pair_DoLP,0.012428045026410215,0.011352723559335354,0.0010753214670748603
IAR-C2_minus_IAR4,diagnostic_400_500_nm,424.0,full_angle_pair_DoLP,0.01670839363406856,0.013476818113044868,0.0032315755210236916
IAR-C2_minus_IAR4,diagnostic_400_500_nm,425.0,full_angle_pair_DoLP,0.03007391991583823,0.02378223625030024,0.006291683665537989
IAR-C2_minus_IAR4,diagnostic_400_500_nm,426.0,full_angle_pair_DoLP,0.03841886834236223,0.03455052305645866,0.003868345285903574
IAR-C2_minus_IAR4,diagnostic_400_500_nm,427.0,full_angle_pair_DoLP,0.03950819970728919,0.03862952811494539,0.0008786715923438035
IAR-C2_minus_IAR4,diagnostic_400_500_nm,428.0,full_angle_pair_DoLP,0.04414524686867478,0.04810082165290148,-0.003955574784226701
IAR-C2_minus_IAR4,diagnostic_400_500_nm,429.0,full_angle_pair_DoLP,0.044304396632727415,0.05543572736768002,-0.011131330734952607
IAR-C2_minus_IAR4,diagnostic_400_500_nm,430.0,full_angle_pair_DoLP,0.04771463550280294,0.0605270537256704,-0.01281241822286746
IAR-C2_minus_IAR4,diagnostic_400_500_nm,431.0,full_angle_pair_DoLP,0.03859936717345408,0.043953200689319114,-0.0053538335158650335
IAR-C2_minus_IAR4,diagnostic_400_500_nm,432.0,full_angle_pair_DoLP,0.015803417943201392,0.01729390417558998,-0.0014904862323885867
IAR-C2_minus_IAR4,diagnostic_400_500_nm,433.0,full_angle_pair_DoLP,0.00234783298542122,0.005768576198971341,-0.003420743213550121
IAR-C2_minus_IAR4,diagnostic_400_500_nm,434.0,full_angle_pair_DoLP,0.00451577538465474,0.004430591565513325,8.518381914141525e-05
IAR-C2_minus_IAR4,diagnostic_400_500_nm,435.0,full_angle_pair_DoLP,0.013888678868254487,0.021911210905777953,-0.008022532037523466
IAR-C2_minus_IAR4,diagnostic_400_500_nm,436.0,full_angle_pair_DoLP,0.004717165787372318,0.0075396195968374866,-0.0028224538094651684
IAR-C2_minus_IAR4,diagnostic_400_500_nm,437.0,full_angle_pair_DoLP,0.02031332813731306,0.015255361190393361,0.005057966946919698
IAR-C2_minus_IAR4,diagnostic_400_500_nm,438.0,full_angle_pair_DoLP,0.045636411746172785,0.03789616236302713,0.007740249383145652
IAR-C2_minus_IAR4,diagnostic_400_500_nm,439.0,full_angle_pair_DoLP,0.060448279931477875,0.05424188024210624,0.0062063996893716375
IAR-C2_minus_IAR4,diagnostic_400_500_nm,440.0,full_angle_pair_DoLP,0.06225517052906222,0.06154338926631819,0.0007117812627440365
IAR-C2_minus_IAR4,diagnostic_400_500_nm,441.0,full_angle_pair_DoLP,0.05064452154385799,0.05504640274472209,-0.0044018812008640995
IAR-C2_minus_IAR4,diagnostic_400_500_nm,442.0,full_angle_pair_DoLP,0.04004279342878475,0.04786952951530346,-0.00782673608651871
IAR-C2_minus_IAR4,diagnostic_400_500_nm,443.0,full_angle_pair_DoLP,0.029618064414513433,0.03848137981762699,-0.008863315403113557
IAR-C2_minus_IAR4,diagnostic_400_500_nm,444.0,full_angle_pair_DoLP,0.02676739909297201,0.03590299402997213,-0.00913559493700012
IAR-C2_minus_IAR4,diagnostic_400_500_nm,445.0,full_angle_pair_DoLP,0.02257727915345328,0.029672965171431538,-0.007095686017978258
IAR-C2_minus_IAR4,diagnostic_400_500_nm,446.0,full_angle_pair_DoLP,0.025366858270255994,0.025462916104264013,-9.605783400801898e-05
IAR-C2_minus_IAR4,diagnostic_400_500_nm,447.0,full_angle_pair_DoLP,0.03961639525356018,0.03481750368993933,0.004798891563620851
IAR-C2_minus_IAR4,diagnostic_400_500_nm,448.0,full_angle_pair_DoLP,0.053154286167997014,0.04815479257772743,0.004999493590269584
IAR-C2_minus_IAR4,diagnostic_400_500_nm,449.0,full_angle_pair_DoLP,0.06658010593864107,0.06222418333307477,0.004355922605566297
IAR-C2_minus_IAR4,diagnostic_400_500_nm,450.0,full_angle_pair_DoLP,0.07064290303777752,0.06681942660240957,0.0038234764353679562
IAR-C2_minus_IAR4,diagnostic_400_500_nm,451.0,full_angle_pair_DoLP,0.07009205155012137,0.06475729722983906,0.005334754320282312
IAR-C2_minus_IAR4,diagnostic_400_500_nm,452.0,full_angle_pair_DoLP,0.06046843824852968,0.05256001873199489,0.007908419516534794
IAR-C2_minus_IAR4,diagnostic_400_500_nm,453.0,full_angle_pair_DoLP,0.03596069553215447,0.026719490367337395,0.009241205164817072
IAR-C2_minus_IAR4,diagnostic_400_500_nm,454.0,full_angle_pair_DoLP,0.008796836489956132,0.01595793498281277,-0.007161098492856637
IAR-C2_minus_IAR4,diagnostic_400_500_nm,455.0,full_angle_pair_DoLP,0.020907112641975516,0.03158318160156051,-0.010676068959584995
IAR-C2_minus_IAR4,diagnostic_400_500_nm,456.0,full_angle_pair_DoLP,0.03367933874924025,0.042242083109910136,-0.008562744360669887
IAR-C2_minus_IAR4,diagnostic_400_500_nm,457.0,full_angle_pair_DoLP,0.043704800062411904,0.052547514814481944,-0.00884271475207004
IAR-C2_minus_IAR4,diagnostic_400_500_nm,458.0,full_angle_pair_DoLP,0.052793264505414536,0.06405207153972547,-0.011258807034310939
IAR-C2_minus_IAR4,diagnostic_400_500_nm,459.0,full_angle_pair_DoLP,0.05868324613843691,0.0701878656781507,-0.011504619539713795
IAR-C2_minus_IAR4,diagnostic_400_500_nm,460.0,full_angle_pair_DoLP,0.04987856503820756,0.05900712524403837,-0.009128560205830812
IAR-C2_minus_IAR4,diagnostic_400_500_nm,461.0,full_angle_pair_DoLP,0.038786269470306056,0.0442890751013378,-0.005502805631031747
IAR-C2_minus_IAR4,diagnostic_400_500_nm,462.0,full_angle_pair_DoLP,0.04029712474817117,0.04426214445434582,-0.003965019706174654
IAR-C2_minus_IAR4,diagnostic_400_500_nm,463.0,full_angle_pair_DoLP,0.03144284005836108,0.035131248598145544,-0.0036884085397844643
IAR-C2_minus_IAR4,diagnostic_400_500_nm,464.0,full_angle_pair_DoLP,0.021016194022916785,0.024383536623954975,-0.0033673426010381903
IAR-C2_minus_IAR4,diagnostic_400_500_nm,465.0,full_angle_pair_DoLP,0.018695957810532782,0.02196139341545457,-0.003265435604921787
IAR-C2_minus_IAR4,diagnostic_400_500_nm,466.0,full_angle_pair_DoLP,0.01952484610411396,0.02532165990329717,-0.0057968137991832105
IAR-C2_minus_IAR4,diagnostic_400_500_nm,467.0,full_angle_pair_DoLP,0.02406826895257565,0.03215094524360226,-0.008082676291026606
IAR-C2_minus_IAR4,diagnostic_400_500_nm,468.0,full_angle_pair_DoLP,0.028222873167491776,0.037894231618041445,-0.009671358450549668
IAR-C2_minus_IAR4,diagnostic_400_500_nm,469.0,full_angle_pair_DoLP,0.02996062234147452,0.03988068144507622,-0.009920059103601699
IAR-C2_minus_IAR4,diagnostic_400_500_nm,470.0,full_angle_pair_DoLP,0.02900247821288994,0.03798247298432207,-0.008979994771432132
IAR-C2_minus_IAR4,diagnostic_400_500_nm,471.0,full_angle_pair_DoLP,0.025689692854782672,0.03342574912886881,-0.007736056274086137
IAR-C2_minus_IAR4,diagnostic_400_500_nm,472.0,full_angle_pair_DoLP,0.021368967263970536,0.02813807043473325,-0.006769103170762715
IAR-C2_minus_IAR4,diagnostic_400_500_nm,473.0,full_angle_pair_DoLP,0.020783698966296022,0.02668866712053385,-0.005904968154237827
IAR-C2_minus_IAR4,diagnostic_400_500_nm,474.0,full_angle_pair_DoLP,0.02334575593435151,0.028630368946212167,-0.005284613011860659
IAR-C2_minus_IAR4,diagnostic_400_500_nm,475.0,full_angle_pair_DoLP,0.03209734254269001,0.03596499933450624,-0.0038676567918162277
IAR-C2_minus_IAR4,diagnostic_400_500_nm,476.0,full_angle_pair_DoLP,0.04926059431744254,0.05114838014543129,-0.00188778582798875
IAR-C2_minus_IAR4,diagnostic_400_500_nm,477.0,full_angle_pair_DoLP,0.06457600387612739,0.06299635611153598,0.0015796477645914075
IAR-C2_minus_IAR4,diagnostic_400_500_nm,478.0,full_angle_pair_DoLP,0.07007377322327127,0.0677300378230277,0.002343735400243574
IAR-C2_minus_IAR4,diagnostic_400_500_nm,479.0,full_angle_pair_DoLP,0.0785168669291698,0.07551228592064356,0.0030045810085262414
IAR-C2_minus_IAR4,diagnostic_400_500_nm,480.0,full_angle_pair_DoLP,0.08422205001471268,0.0806989504113087,0.0035230996034039813
IAR-C2_minus_IAR4,diagnostic_400_500_nm,481.0,full_angle_pair_DoLP,0.08375518770420326,0.08016312348280383,0.0035920642213994325
IAR-C2_minus_IAR4,diagnostic_400_500_nm,482.0,full_angle_pair_DoLP,0.07904566333495151,0.07563131930904383,0.0034143440259076785
IAR-C2_minus_IAR4,diagnostic_400_500_nm,483.0,full_angle_pair_DoLP,0.07429168770573669,0.0709766346125585,0.0033150530931781858
IAR-C2_minus_IAR4,diagnostic_400_500_nm,484.0,full_angle_pair_DoLP,0.07124489633781168,0.06815787762499009,0.0030870187128215903
IAR-C2_minus_IAR4,diagnostic_400_500_nm,485.0,full_angle_pair_DoLP,0.07373205822078319,0.07187761733930706,0.001854440881476127
IAR-C2_minus_IAR4,diagnostic_400_500_nm,486.0,full_angle_pair_DoLP,0.076380548489219,0.07621193202013386,0.00016861646908514216
IAR-C2_minus_IAR4,diagnostic_400_500_nm,487.0,full_angle_pair_DoLP,0.08238112828171763,0.08151408791852795,0.0008670403631896861
IAR-C2_minus_IAR4,diagnostic_400_500_nm,488.0,full_angle_pair_DoLP,0.08533162183390636,0.08534709680043004,-1.5474966523681966e-05
IAR-C2_minus_IAR4,diagnostic_400_500_nm,489.0,full_angle_pair_DoLP,0.0926555242902908,0.0934902371850091,-0.0008347128947183008
IAR-C2_minus_IAR4,diagnostic_400_500_nm,490.0,full_angle_pair_DoLP,0.09441448981930035,0.0962508316012827,-0.0018363417819823452
IAR-C2_minus_IAR4,diagnostic_400_500_nm,491.0,full_angle_pair_DoLP,0.09833962245862676,0.10079498831454152,-0.0024553658559147568
IAR-C2_minus_IAR4,diagnostic_400_500_nm,492.0,full_angle_pair_DoLP,0.09810641211528895,0.10059659807933642,-0.0024901859640474727
IAR-C2_minus_IAR4,diagnostic_400_500_nm,493.0,full_angle_pair_DoLP,0.096529218678214,0.0988065396007188,-0.002277320922504808
IAR-C2_minus_IAR4,diagnostic_400_500_nm,494.0,full_angle_pair_DoLP,0.0929178286551764,0.09452824107366944,-0.0016104124184930513
IAR-C2_minus_IAR4,diagnostic_400_500_nm,495.0,full_angle_pair_DoLP,0.08787080979683301,0.08837940200074254,-0.0005085922039095303
IAR-C2_minus_IAR4,diagnostic_400_500_nm,496.0,full_angle_pair_DoLP,0.08411827460797704,0.08323270877621342,0.0008855658317636211
IAR-C2_minus_IAR4,diagnostic_400_500_nm,497.0,full_angle_pair_DoLP,0.08180033464346037,0.0794808788642956,0.0023194557791647724
IAR-C2_minus_IAR4,diagnostic_400_500_nm,498.0,full_angle_pair_DoLP,0.06903494069405389,0.06676251268634463,0.002272428007709257
IAR-C2_minus_IAR4,diagnostic_400_500_nm,499.0,full_angle_pair_DoLP,0.08498050609899281,0.08233788162677556,0.0026426244722172476
IAR-C2_minus_IAR4,diagnostic_400_500_nm,500.0,full_angle_pair_DoLP,0.09259632607263053,0.0902483853281217,0.0023479407445088363
IAR-C2_minus_IAR4,diagnostic_400_500_nm,400.0,upward_source_normalized_power_pair,0.006310059150124094,0.006305102547883622,4.956602240472306e-06
IAR-C2_minus_IAR4,diagnostic_400_500_nm,401.0,upward_source_normalized_power_pair,0.006933681675553877,0.006874490683257874,5.919099229600294e-05
IAR-C2_minus_IAR4,diagnostic_400_500_nm,402.0,upward_source_normalized_power_pair,0.007434649716141722,0.007346466988680263,8.818272746145914e-05
IAR-C2_minus_IAR4,diagnostic_400_500_nm,403.0,upward_source_normalized_power_pair,0.007242949140331897,0.007171399409294472,7.154973103742565e-05
IAR-C2_minus_IAR4,diagnostic_400_500_nm,404.0,upward_source_normalized_power_pair,0.007157146953489313,0.007072939711509629,8.420724197968389e-05
IAR-C2_minus_IAR4,diagnostic_400_500_nm,405.0,upward_source_normalized_power_pair,0.006966953845055601,0.006807887008499698,0.00015906683655590292
IAR-C2_minus_IAR4,diagnostic_400_500_nm,406.0,upward_source_normalized_power_pair,0.006978213343700501,0.006816883580756331,0.00016132976294416963
IAR-C2_minus_IAR4,diagnostic_400_500_nm,407.0,upward_source_normalized_power_pair,0.007003694548534541,0.006925689664057354,7.800488447718724e-05
IAR-C2_minus_IAR4,diagnostic_400_500_nm,408.0,upward_source_normalized_power_pair,0.007083290819416915,0.007092629532019142,-9.338712602226587e-06
IAR-C2_minus_IAR4,diagnostic_400_500_nm,409.0,upward_source_normalized_power_pair,0.007102611296488304,0.007152954950090808,-5.0343653602503285e-05
IAR-C2_minus_IAR4,diagnostic_400_500_nm,410.0,upward_source_normalized_power_pair,0.007145168564345115,0.007191615726065864,-4.644716172074858e-05
IAR-C2_minus_IAR4,diagnostic_400_500_nm,411.0,upward_source_normalized_power_pair,0.007176886811393461,0.007195992560519219,-1.9105749125758117e-05
IAR-C2_minus_IAR4,diagnostic_400_500_nm,412.0,upward_source_normalized_power_pair,0.007249565820075938,0.007242298682419761,7.267137656177293e-06
IAR-C2_minus_IAR4,diagnostic_400_500_nm,413.0,upward_source_normalized_power_pair,0.007277956018078902,0.0072376516076935946,4.030441038530702e-05
IAR-C2_minus_IAR4,diagnostic_400_500_nm,414.0,upward_source_normalized_power_pair,0.007339543481724933,0.007326687747676093,1.2855734048839926e-05
IAR-C2_minus_IAR4,diagnostic_400_500_nm,415.0,upward_source_normalized_power_pair,0.007541065930303672,0.007555022639787511,-1.395670948383873e-05
IAR-C2_minus_IAR4,diagnostic_400_500_nm,416.0,upward_source_normalized_power_pair,0.007493535049311618,0.007500053946236625,-6.518896925006984e-06
IAR-C2_minus_IAR4,diagnostic_400_500_nm,417.0,upward_source_normalized_power_pair,0.007474599981563692,0.007478048067911551,-3.448086347859064e-06
IAR-C2_minus_IAR4,diagnostic_400_500_nm,418.0,upward_source_normalized_power_pair,0.007663120713530893,0.007693191378579944,-3.007066504905065e-05
IAR-C2_minus_IAR4,diagnostic_400_500_nm,419.0,upward_source_normalized_power_pair,0.007704062302138632,0.0077155615840554075,-1.1499281916775399e-05
IAR-C2_minus_IAR4,diagnostic_400_500_nm,420.0,upward_source_normalized_power_pair,0.007522407646895107,0.0074860473636253755,3.6360283269731494e-05
IAR-C2_minus_IAR4,diagnostic_400_500_nm,421.0,upward_source_normalized_power_pair,0.007177041315715311,0.007098894626402294,7.814668931301668e-05
IAR-C2_minus_IAR4,diagnostic_400_500_nm,422.0,upward_source_normalized_power_pair,0.006790125836441743,0.006710802726682545,7.932310975919833e-05
IAR-C2_minus_IAR4,diagnostic_400_500_nm,423.0,upward_source_normalized_power_pair,0.006479009385301121,0.006427579786588449,5.142959871267186e-05
IAR-C2_minus_IAR4,diagnostic_400_500_nm,424.0,upward_source_normalized_power_pair,0.006349069635067903,0.006303062109559295,4.600752550860867e-05
IAR-C2_minus_IAR4,diagnostic_400_500_nm,425.0,upward_source_normalized_power_pair,0.006490498604869152,0.006442066317121813,4.843228774733914e-05
IAR-C2_minus_IAR4,diagnostic_400_500_nm,426.0,upward_source_normalized_power_pair,0.00677516712309739,0.0067181720529557055,5.6995070141684784e-05
IAR-C2_minus_IAR4,diagnostic_400_500_nm,427.0,upward_source_normalized_power_pair,0.007183736123037436,0.007137450126289184,4.628599674825172e-05
IAR-C2_minus_IAR4,diagnostic_400_500_nm,428.0,upward_source_normalized_power_pair,0.007404995786050739,0.007366709439717488,3.828634633325136e-05
IAR-C2_minus_IAR4,diagnostic_400_500_nm,429.0,upward_source_normalized_power_pair,0.007467019571755324,0.0074312790972111045,3.5740474544219275e-05
IAR-C2_minus_IAR4,diagnostic_400_500_nm,430.0,upward_source_normalized_power_pair,0.007369748925051128,0.007343303938172214,2.6444986878914126e-05
IAR-C2_minus_IAR4,diagnostic_400_500_nm,431.0,upward_source_normalized_power_pair,0.007333998626925556,0.007330848915562983,3.1497113625730475e-06
