trace,source_x_um,angle_deg,intensity_proxy
case,-0.7,43.22321573083688,3.1194426483038595e-08
case,-0.7,43.30193425165609,3.92763983246917e-08
case,-0.7,43.380754828180606,5.014196130421979e-08
case,-0.7,43.45967800812774,6.374204002402085e-08
case,-0.7,43.53870434356933,7.998257365357811e-08
case,-0.7,43.61783439098103,9.87263143117853e-08
case,-0.7,43.69706871129253,1.1979535763496453e-07
case,-0.7,43.776407869938346,1.4297433387800504e-07
case,-0.7,43.85585243690939,1.6801417767942487e-07
case,-0.7,43.93540298680527,1.9463638698033668e-07
case,-0.7,44.015060098887524,2.2253767657346695e-07
case,-0.7,44.09482435713341,2.5139492933761607e-07
case,-0.7,44.17469635029067,2.808703482715606e-07
case,-0.7,44.25467667193295,3.106167147938936e-07
case,-0.7,44.334765920516254,3.4028266317444575e-07
case,-0.7,44.41496469943605,3.6951788711172137e-07
case,-0.7,44.495273617085346,3.9797820203570954e-07
case,-0.7,44.57569328691358,4.2533039534027967e-07
case,-0.7,44.65622432748646,4.512568060694995e-07
case,-0.7,44.736867362546725,4.754595852382357e-07
case,-0.7,44.81762302107571,4.976645976182143e-07
case,-0.7,44.89849193735596,5.176249351550513e-07
case,-0.7,44.979474751034836,5.351240209282029e-07
case,-0.7,45.06057210718899,5.499782905006474e-07
case,-0.7,45.14178465638982,5.620394444582352e-07
case,-0.7,45.22311305477021,5.711962717965944e-07
case,-0.7,45.304557964091906,5.773760485208144e-07
case,-0.7,45.38612005181428,5.805455193805263e-07
case,-0.7,45.46779999116396,5.807114731243663e-07
case,-0.7,45.54959846120565,5.779209231240447e-07
case,-0.7,45.63151614691408,5.722609058307313e-07
case,-0.7,45.71355373924704,5.638579094579713e-07
case,-0.7,45.795711935219565,5.528769447310771e-07
case,-0.7,45.8779914379794,5.395202687101367e-07
case,-0.7,45.96039295688359,5.240257717920242e-07
case,-0.7,46.042917207576274,5.066650372277918e-07
case,-0.7,46.12556491206785,4.877410820406378e-07
case,-0.7,46.20833679881527,4.6758578825621957e-07
case,-0.7,46.29123360280379,4.465570339895584e-07
case,-0.7,46.374256065629886,4.2503553526203843e-07
case,-0.7,46.4574049355857,4.0342141149796154e-07
case,-0.7,46.54068096774476,3.821304904797872e-07
case,-0.7,46.62408492404914,3.615903720885066e-07
case,-0.7,46.70761757339804,3.4223627434300076e-07
case,-0.7,46.791279691737856,3.2450668996376816e-07
case,-0.7,46.875072062153805,3.088388867725746e-07
case,-0.7,46.95899547496294,2.9566429052290964e-07
case,-0.7,47.04305072780887,2.8540379403854535e-07
case,-0.7,47.127238625757975,2.7846304160736057e-07
case,-0.7,47.21155998139733,2.752277422183851e-07
case,-0.7,47.296015614934234,2.760590692279782e-07
case,-0.7,47.38060635429739,2.812892071935923e-07
case,-0.7,47.465333035239944,2.912171087366617e-07
case,-0.7,47.55019650144423,3.0610452523134865e-07
case,-0.7,47.63519760462815,3.261723747363343e-07
case,-0.7,47.720337204653774,3.5159750880208537e-07
case,-0.7,47.80561616963744,3.8250993654613443e-07
case,-0.7,47.891035376061986,4.1899055968616793e-07
case,-0.7,47.97659570889092,4.6106946609163743e-07
case,-0.7,48.06229806168447,5.087248219386123e-07
case,-0.7,48.14814333671792,5.618823938512894e-07
case,-0.7,48.23413244510177,6.204157226470719e-07
case,-0.7,48.32026630690415,6.841469596657273e-07
case,-0.7,48.40654585127556,7.52848365381491e-07
case,-0.7,48.49297201657556,8.262444583190721e-07
case,-0.7,48.57954575050194,9.040147904862067e-07
case,-0.7,48.666268010222225,9.85797313873033e-07
case,-0.7,48.753139762507345,1.071192291331304e-06
case,-0.7,48.840161983868086,1.1597666946088888e-06
case,-0.7,48.92733566069365,1.2510590227397507e-06
case,-0.7,49.014661789393124,1.3445844656206897e-06
case,-0.7,49.10214137653928,1.4398403306614878e-06
case,-0.7,49.18977543901512,1.536311645061862e-06
case,-0.7,49.27756500416322,1.6334768426967885e-06
case,-0.7,49.36551110993778,1.7308134428907177e-06
case,-0.7,49.45361480505946,1.827803628595865e-06
case,-0.7,49.541877149173324,1.9239396336791133e-06
case,-0.7,49.630299213009486,2.0187288531370925e-06
case,-0.7,49.71888207854713,2.111698596023742e-06
case,-0.7,49.80762683918139,2.2024004085672547e-06
case,-0.7,49.89653459989347,2.290413904207753e-06
case,-0.7,49.9856064774242,2.3753500478982025e-06
case,-0.7,50.07484360045067,2.4568538537378618e-06
case,-0.7,50.16424710976654,2.5346064675797467e-06
case,-0.7,50.25381815846566,2.6083266193770594e-06
case,-0.7,50.34355791212938,2.677771443399131e-06
case,-0.7,50.43346754901758,2.7427366777363926e-06
case,-0.7,50.52354826026332,2.803056267408348e-06
case,-0.7,50.61380125007142,2.8586014075775305e-06
case,-0.7,50.70422773592103,2.909279074561589e-06
case,-0.7,50.7948289487722,2.955030102254455e-06
case,-0.7,50.88560613327658,2.9958268699762742e-06
case,-0.7,50.97656054799231,3.0316706744694242e-06
case,-0.7,51.06769346560344,3.0625888635862955e-06
case,-0.7,51.159006173143645,3.088631812064639e-06
case,-0.7,51.250499972224574,3.1098698206002133e-06
case,-0.7,51.34217617926883,3.1263900182005946e-06
case,-0.7,51.43403612574782,3.1382933445886723e-06
case,-0.7,51.52608115842448,3.145691684323549e-06
case,-0.7,51.61831263960106,3.1487052174744975e-06
case,-0.7,51.7107319473721,3.1474600433217937e-06
case,-0.7,51.803340475882734,3.1420861239088e-06
case,-0.7,51.89613963559231,3.1327155836092894e-06
case,-0.7,51.98913085354381,3.11948138950594e-06
case,-0.7,52.08231557363882,3.102516425620723e-06
case,-0.7,52.17569525691843,3.081952962224926e-06
case,-0.7,52.2692713818503,3.0579225099128823e-06
case,-0.7,52.3630454446216,3.030556037165558e-06
case,-0.7,52.45701895943876,2.9999845200533976e-06
case,-0.7,52.551193458833374,2.9663397837975805e-06
case,-0.7,52.64557049397493,2.9297555883537003e-06
case,-0.7,52.74015163499048,2.8903689041849236e-06
case,-0.7,52.83493847129136,2.8483213200870137e-06
case,-0.7,52.92993261190708,2.8037605223955156e-06
case,-0.7,53.02513568582672,2.7568417841705717e-06
case,-0.7,53.12054934234813,2.707729403986961e-06
case,-0.7,53.21617525143477,2.6565980366711484e-06
case,-0.7,53.31201510408086,2.6036338625895317e-06
case,-0.7,53.408070612684604,2.5490355477228104e-06
case,-0.7,53.504343511430285,2.493014953543798e-06
case,-0.7,53.60083555667886,2.4357975634027318e-06
case,-0.7,53.69754852736774,2.3776226004476935e-06
case,-0.7,53.79448422541984,2.318742820789577e-06
case,-0.7,53.89164447616222,2.2594239743813163e-06
case,-0.7,53.989031128754526,2.1999439346497634e-06
case,-0.7,54.08664605662757,2.140591506043418e-06
case,-0.7,54.184491157932285,2.0816649261152214e-06
case,-0.7,54.282568355999494,2.02347008535708e-06
case,-0.7,54.38087959981066,1.966318493591286e-06
case,-0.7,54.47942686447984,1.910525026199529e-06
case,-0.7,54.57821215174772,1.8564054867746533e-06
case,-0.7,54.67723749048728,1.80427402490475e-06
case,-0.7,54.776504937222136,1.7544404487797881e-06
case,-0.7,54.87601657665751,1.7072074722280826e-06
case,-0.7,54.97577452222446,1.662867934760933e-06
case,-0.7,55.075780916637626,1.6217020313778082e-06
case,-0.7,55.17603793246702,1.5839745864339294e-06
case,-0.7,55.27654777272402,1.549932402983848e-06
case,-0.7,55.37731267146264,1.5198017158810642e-06
case,-0.7,55.47833489439563,1.4937857737228992e-06
case,-0.7,55.579616739526784,1.4720625716563958e-06
case,-0.7,55.681160537799286,1.4547827542583414e-06
case,-0.7,55.78296865376096,1.4420677052942967e-06
case,-0.7,55.88504348624699,1.4340078392368392e-06
case,-0.7,55.98738746908023,1.4306611080317412e-06
case,-0.7,56.090003071790434,1.4320517357503458e-06
case,-0.7,56.1928928003522,1.4381691934230644e-06
case,-0.7,56.296059197942796,1.4489674264381795e-06
case,-0.7,56.39950484572033,1.4643643473011925e-06
case,-0.7,56.503232363622914,1.4842416071406616e-06
case,-0.7,56.607244411189534,1.5084446599513363e-06
case,-0.7,56.71154368840349,1.5367831340032031e-06
case,-0.7,56.81613293655876,1.569031524929463e-06
case,-0.7,56.921014939150794,1.6049302245551128e-06
case,-0.7,57.02619252279172,1.6441868983733454e-06
case,-0.7,57.13166855815134,1.6864782225763287e-06
case,-0.7,57.23744596092476,1.7314519885907896e-06
case,-0.7,57.34352769282732,1.7787295790891772e-06
case,-0.7,57.44991676261814,1.8279088144238099e-06
case,-0.7,57.55661622715271,1.8785671623958047e-06
case,-0.7,57.66362919246651,1.9302652973083685e-06
case,-0.7,57.77095881488964,1.982550986504762e-06
case,-0.7,57.878608302194394,2.034963274244865e-06
case,-0.7,57.98658091477664,2.0870369240677798e-06
case,-0.7,58.09487996687213,2.138307071996011e-06
case,-0.7,58.20350882780943,2.188314034364599e-06
case,-0.7,58.31247092330034,2.2366082060290145e-06
case,-0.7,58.42176973676932,2.2827549775489604e-06
case,-0.7,58.53140881072384,2.3263395939839753e-06
case,-0.7,58.641391748166285,2.366971873475164e-06
case,-0.7,58.75172221404997,2.404290701095377e-06
case,-0.7,58.86240393678012,2.437968212753986e-06
case,-0.7,58.97344070976207,2.4677135854119284e-06
case,-0.7,59.08483639299837,2.4932763536023967e-06
case,-0.7,59.19659491473638,2.5144491782960654e-06
case,-0.7,59.30872027316899,2.531070002452979e-06
case,-0.7,59.42121653818988,2.543023538045634e-06
case,-0.7,59.53408785320577,2.5502420417200577e-06
case,-0.7,59.64733843700815,2.5527053503139645e-06
case,-0.7,59.76097258570651,2.550440162835561e-06
case,-0.7,59.87499467472562,2.5435185718307293e-06
case,-0.7,59.98940916086995,2.5320558638923182e-06
case,-0.7,60.10422058445711,2.5162076259246815e-06
case,-0.7,60.21943357152422,2.4961662101851406e-06
case,-0.7,60.33505283610932,2.4721566265985955e-06
case,-0.7,60.451083182611534,2.444431944913876e-06
case,-0.7,60.56752950823321,2.4132683015072587e-06
case,-0.7,60.684396805507426,2.3789596156521495e-06
case,-0.7,60.801690164914696,2.341812127539348e-06
case,-0.7,60.91941477759254,2.302138874996984e-06
case,-0.7,61.0375759381423,2.260254227552929e-06
case,-0.7,61.15617904753719,2.216468595124178e-06
case,-0.7,61.27522961613622,2.171083424217851e-06
case,-0.7,61.394733266808714,2.124386587191135e-06
case,-0.7,61.51469573817442,2.0766482600354635e-06
case,-0.7,61.63512288796456,2.02811737160092e-06
case,-0.7,61.75602069650925,1.9790186925123783e-06
case,-0.7,61.877395270357106,1.9295506156648012e-06
case,-0.7,61.99925284603353,1.8798836625879599e-06
case,-0.7,62.12159979394389,1.8301597316411967e-06
case,-0.7,62.24444262242852,1.7804920854569524e-06
case,-0.7,62.367787981976925,1.730966056819513e-06
case,-0.7,62.49164266960896,1.6816404347497667e-06
case,-0.7,62.616013633430974,1.6325494764445885e-06
case,-0.7,62.7409079773754,1.5837054763212859e-06
case,-0.7,62.86633296613353,1.5351018111156797e-06
case,-0.7,62.992296030290326,1.486716370079559e-06
case,-0.7,63.11880477167209,1.4385152720436895e-06
case,-0.7,63.245866968917674,1.3904567665973873e-06
case,-0.7,63.37349058328467,1.3424952149392923e-06
case,-0.7,63.501683764702946,1.2945850470449947e-06
case,-0.7,63.63045485808859,1.2466845955609452e-06
case,-0.7,63.75981240993158,1.1987597130796047e-06
case,-0.7,63.88976517517277,1.1507870879178634e-06
case,-0.7,64.02032212438476,1.1027571838915836e-06
case,-0.7,64.15149245127414,1.054676741489721e-06
case,-0.7,64.28328558052225,1.0065707909054045e-06
case,-0.7,64.4157111759837,9.584841411637166e-07
case,-0.7,64.54877914926254,9.10482323677337e-07
case,-0.7,64.68249966868758,8.626519825521599e-07
case,-0.7,64.81688316871023,8.151007174681474e-07
case,-0.7,64.95194035974863,7.679563976235679e-07
case,-0.7,65.08768223850481,7.213659767445587e-07
case,-0.7,65.22412009878312,6.754938492711047e-07
case,-0.7,65.36126554283915,6.30519796337272e-07
case,-0.7,65.49913049329244,5.866365769322075e-07
case,-0.7,65.63772720563655,5.440472245867073e-07
case,-0.7,65.77706828138396,5.029621130673025e-07
case,-0.7,65.91716668188606,4.6359585592418997e-07
case,-0.7,66.05803574287008,4.2616410443235125e-07
case,-0.7,66.19968918973963,3.9088030663489303e-07
case,-0.7,66.34214115368837,3.5795248703013216e-07
case,-0.7,66.48540618868022,3.275801021541084e-07
case,-0.7,66.62949928935348,2.99951022132082e-07
case,-0.7,66.77443590991128,2.7523868244901064e-07
case,-0.7,66.92023198406581,2.5359944396232534e-07
case,-0.7,67.0669039461084,2.3517019278276344e-07
case,-0.7,67.21446875318476,2.2006620529486234e-07
case,-0.7,67.36294390886037,2.0837929746711938e-07
case,-0.7,67.51234748806844,2.0017627187136726e-07
case,-0.7,67.66269816354124,1.9549767061566938e-07
case,-0.7,67.81401523383363,1.9435683778230818e-07
case,-0.7,67.96631865305763,1.9673929100217634e-07
case,-0.7,68.11962906245795,2.026023985028104e-07
case,-0.7,68.27396782396886,2.1187535531942806e-07
case,-0.7,68.42935705590723,2.244594503068504e-07
case,-0.7,68.5858196709698,2.4022861406051095e-07
case,-0.7,68.74337941671942,2.590302367532473e-07
case,-0.7,68.90206091876232,2.806862441149612e-07
case,-0.7,69.06188972683799,3.049944192121929e-07
case,-0.7,69.22289236406617,3.317299572122408e-07
case,-0.7,69.38509637961836,3.6064723983650055e-07
case,-0.7,69.54853040510999,3.914818156270913e-07
case,-0.7,69.71322421503963,4.2395257139355326e-07
case,-0.7,69.87920879163549,4.577640792171947e-07
case,-0.7,70.04651639450873,4.926091021374271e-07
case,-0.7,70.21518063555624,5.281712401201324e-07
case,-0.7,70.38523655960437,5.641276961303124e-07
case,-0.7,70.55672073134139,6.001521401417328e-07
case,-0.7,70.72967132914734,6.359176467783248e-07
case,-0.7,70.90412824650303,6.710996800776669e-07
case,-0.7,71.08013320173983,7.053790966926349e-07
case,-0.7,71.25772985698381,7.384451368097121e-07
case,-0.7,71.43696394725389,7.699983702730714e-07
case,-0.7,71.61788342079338,7.997535639735652e-07
case,-0.7,71.80053859185355,8.274424355966596e-07
case,-0.7,71.98498230730613,8.528162584185876e-07
case,-0.7,72.17127012864601,8.756482820752876e-07
case,-0.7,72.35946053115805,8.957359351655275e-07
case,-0.7,72.5496151222685,9.129027772271518e-07
case,-0.7,72.74179888138862,9.270001700584755e-07
case,-0.7,72.93608042389384,9.379086415352506e-07
case,-0.7,73.13253229227463,9.455389189610999e-07
case,-0.7,73.33123127795714,9.498326135247987e-07
case,-0.7,73.53225877783653,9.507625425372194e-07
case,-0.7,73.73570119021147,9.483326816790193e-07
case,-0.7,73.94165035557546,9.425777453852488e-07
case,-0.7,74.15020404863628,9.335623995893532e-07
case,-0.7,74.36146652903314,9.213801172020496e-07
case,-0.7,74.57554915954205,9.061516927612564e-07
case,-0.7,74.7925711021624,8.880234385095032e-07
case,-0.7,75.0126601044192,8.671650895916335e-07
case,-0.7,75.23595339059713,8.437674509845549e-07
case,-0.7,75.46259867554339,8.18039823052563e-07
case,-0.7,75.6927553222919,7.902072461636713e-07
case,-0.7,75.92659566925778,7.605076075220607e-07
case,-0.7,76.16430655838359,7.291886552093246e-07
case,-0.7,76.40609110272078,6.965049653464461e-07
case,-0.7,76.65217074095708,6.627149082777364e-07
case,-0.7,76.90278763795689,6.280776587500898e-07
case,-0.7,77.15820750531545,5.928502932515782e-07
case,-0.7,77.41872293538925,5.572850150404853e-07
case,-0.7,77.68465736788467,5.216265440161098e-07
case,-0.7,77.95636984216826,4.86109704549192e-07
case,-0.7,78.23426073431975,4.5095723980856526e-07
case,-0.7,78.51877874041672,4.163778761061065e-07
case,-0.7,78.81042945378644,3.825646554530195e-07
case,-0.7,79.10978600479767,3.496935489941709e-07
case,-0.7,79.41750240380577,3.179223583739925e-07
case,-0.7,79.73433047718744,2.873899064817807e-07
case,-0.7,80.06114165487263,2.5821551349436487e-07
case,-0.7,80.3989554243684,2.30498748704178e-07
case,-0.7,80.748977127837,2.0431944324112485e-07
case,-0.7,81.11264914981507,1.7973794328793405e-07
case,-0.7,81.49172179461122,1.5679557733113016e-07
case,-0.7,81.8883539858024,1.355153034874987e-07
case,-0.7,82.30526072729027,1.1590249210048324e-07
case,-0.7,82.74593696669073,9.794578044800695e-08
case,-0.7,83.21501265029953,8.16179008596017e-08
case,-0.7,83.71884730024732,6.687630644029327e-08
case,-0.7,84.26659730796273,5.366323209430925e-08
case,-0.7,84.87231698093376,4.1904317182168723e-08
case,-0.7,85.55966694730681,3.150326222923809e-08
case,-0.7,86.37478578672392,2.232316186090063e-08
case,-0.7,87.43680027996089,1.410181592004461e-08
case,-0.7,89.99999914622636,4.334085361868879e-09
case,0.0,-89.99999914622636,2.3995888521482864e-07
case,0.0,-87.43680027996089,3.773607586858046e-07
case,0.0,-86.37478578672372,4.572927678457575e-07
case,0.0,-85.55966694730674,5.304489212492033e-07
case,0.0,-84.87231698093369,6.010169297990791e-07
case,0.0,-84.26659730796267,6.702945310090672e-07
case,0.0,-83.7188473002472,7.386847567442134e-07
case,0.0,-83.21501265029943,8.061954172861724e-07
case,0.0,-82.74593696669073,8.726206160453617e-07
case,0.0,-82.30526072729027,9.376228381741715e-07
case,0.0,-81.88835398580235,1.0007766588751564e-06
case,0.0,-81.49172179461118,1.0615955650141046e-06
case,0.0,-81.11264914981503,1.1195507231091007e-06
case,0.0,-80.74897712783695,1.1740857508592322e-06
case,0.0,-80.39895542436832,1.2246295120163715e-06
case,0.0,-80.06114165487263,1.2706079929259581e-06
case,0.0,-79.73433047718744,1.3114558217917753e-06
case,0.0,-79.41750240380574,1.3466277101640742e-06
case,0.0,-79.10978600479763,1.3756099213839392e-06
case,0.0,-78.8104294537864,1.3979317522645322e-06
case,0.0,-78.51877874041668,1.413176927970709e-06
case,0.0,-78.23426073431965,1.420994744230822e-06
case,0.0,-77.95636984216819,1.4211107402888283e-06
case,0.0,-77.68465736788467,1.4133366481860288e-06
case,0.0,-77.41872293538925,1.39757933846232e-06
case,0.0,-77.15820750531542,1.3738484693387239e-06
case,0.0,-76.90278763795686,1.3422625462634962e-06
case,0.0,-76.65217074095705,1.3030531116678534e-06
case,0.0,-76.40609110272075,1.256566810895457e-06
case,0.0,-76.1643065583835,1.2032651191515047e-06
case,0.0,-75.92659566925778,1.1437215651012585e-06
case,0.0,-75.6927553222919,1.0786163480800621e-06
case,0.0,-75.46259867554336,1.0087283159222631e-06
case,0.0,-75.2359533905971,9.349243469044019e-07
case,0.0,-75.01266010441917,8.581462595923496e-07
case,0.0,-74.79257110216234,7.793954555758684e-07
case,0.0,-74.57554915954199,6.997155791001154e-07
case,0.0,-74.36146652903307,6.2017355135729e-07
case,0.0,-74.15020404863628,5.41839402671049e-07
case,0.0,-73.94165035557546,4.657653801998457e-07
case,0.0,-73.73570119021143,3.9296484965699227e-07
case,0.0,-73.5322587778365,3.2439153490352667e-07
case,0.0,-73.33123127795712,2.609196476742526e-07
case,0.0,-73.13253229227459,2.033254503287018e-07
case,0.0,-72.9360804238938,1.5227076722773198e-07
case,0.0,-72.74179888138862,1.0828891566179523e-07
case,0.0,-72.5496151222685,7.177346641552386e-08
case,0.0,-72.35946053115805,4.297016890107181e-08
case,0.0,-72.17127012864599,2.197228875760569e-08
case,0.0,-71.9849823073061,8.719509804474459e-09
case,0.0,-71.80053859185354,3.0004505258431643e-09
case,0.0,-71.6178834207933,4.45874136722463e-09
case,0.0,-71.43696394725384,1.2602506648587956e-08
case,0.0,-71.25772985698381,2.681699740569388e-08
case,0.0,-71.08013320173983,4.6380032330700654e-08
case,0.0,-70.90412824650302,7.047982623782273e-08
case,0.0,-70.7296713291473,9.823472172472954e-08
case,0.0,-70.55672073134137,1.287142919801475e-07
case,0.0,-70.38523655960435,1.6096125241921328e-07
case,0.0,-70.21518063555617,1.9401360674773684e-07
case,0.0,-70.04651639450873,2.2692645920116154e-07
case,0.0,-69.87920879163549,2.587929484181352e-07
case,0.0,-69.7132242150396,2.8876379838298157e-07
case,0.0,-69.54853040510996,3.1606503620930225e-07
case,0.0,-69.38509637961832,3.4001349284480017e-07
case,0.0,-69.22289236406615,3.600297782756992e-07
case,0.0,-69.06188972683796,3.756485044584558e-07
case,0.0,-68.90206091876227,3.8652561384256917e-07
case,0.0,-68.74337941671942,3.924427558202912e-07
case,0.0,-68.5858196709698,3.933087347436472e-07
case,0.0,-68.4293570559072,3.8915812855577306e-07
case,0.0,-68.27396782396883,3.801472442434984e-07
case,0.0,-68.11962906245793,3.665476333539458e-07
case,0.0,-67.9663186530576,3.4873743638860416e-07
case,0.0,-67.8140152338336,3.271908582272512e-07
case,0.0,-67.66269816354124,3.0246609765902447e-07
case,0.0,-67.51234748806844,2.751920629926828e-07
case,0.0,-67.36294390886036,2.4605420348699996e-07
case,0.0,-67.21446875318475,2.1577977434059795e-07
case,0.0,-67.06690394610837,1.8512283292431402e-07
case,0.0,-66.9202319840658,1.5484923779909218e-07
case,0.0,-66.77443590991125,1.257218919478129e-07
case,0.0,-66.62949928935345,9.848643968820403e-08
case,0.0,-66.48540618868022,7.385759495413941e-08
case,0.0,-66.34214115368837,5.2506248852456427e-08
case,0.0,-66.19968918973962,3.504747813415193e-08
case,0.0,-66.05803574287006,2.2029554590778163e-08
case,0.0,-65.91716668188604,1.392403908869643e-08
case,0.0,-65.77706828138395,1.1117033206686604e-08
case,0.0,-65.6377272056365,1.3901655996309685e-08
case,0.0,-65.49913049329244,2.247181254257689e-08
case,0.0,-65.36126554283915,3.69173236714217e-08
case,0.0,-65.22412009878309,5.722049091319131e-08
case,0.0,-65.0876822385048,8.325417603994042e-08
case,0.0,-64.95194035974859,1.147814783768349e-07
case,0.0,-64.81688316871022,1.5145709386447825e-07
case,0.0,-64.68249966868754,1.9283043584985537e-07
case,0.0,-64.5487791492625,2.3835058736449527e-07
case,0.0,-64.4157111759837,2.8737313709505426e-07
case,0.0,-64.28328558052225,3.3916892566870896e-07
case,0.0,-64.15149245127412,3.9293469505578855e-07
case,0.0,-64.02032212438473,4.47805592157878e-07
case,0.0,-63.88976517517275,5.028694288701422e-07
case,0.0,-63.75981240993156,5.571825464827383e-07
case,0.0,-63.630454858088555,6.097870741072553e-07
case,0.0,-63.501683764702946,6.597293111863273e-07
case,0.0,-63.37349058328467,7.060789056942276e-07
case,0.0,-63.24586696891765,7.479484451919448e-07
case,0.0,-63.118804771672075,7.845130303595324e-07
case,0.0,-62.99229603029031,8.150293628150866e-07
case,0.0,-62.866332966133506,8.388538535476194e-07
case,0.0,-62.74090797737537,8.554592473846857e-07
case,0.0,-62.616013633430946,8.644492643389567e-07
case,0.0,-62.49164266960896,8.655707815851738e-07
case,0.0,-62.367787981976925,8.587231206760979e-07
case,0.0,-62.2444426224285,8.439640631343079e-07
case,0.0,-62.12159979394388,8.215122927063914e-07
case,0.0,-61.999252846033514,7.917460525270623e-07
case,0.0,-61.87739527035707,7.551979076869959e-07
case,0.0,-61.756020696509225,7.12545615067474e-07
case,0.0,-61.63512288796456,6.64599219109475e-07
case,0.0,-61.51469573817442,6.12284610349192e-07
case,0.0,-61.39473326680869,5.566238987729368e-07
case,0.0,-61.275229616136194,4.987130619652956e-07
case,0.0,-61.15617904753717,4.396974244166596e-07
case,0.0,-61.03757593814228,3.8074560530083514e-07
case,0.0,-60.91941477759251,3.230226340923717e-07
case,0.0,-60.801690164914675,2.676629737654731e-07
case,0.0,-60.684396805507426,2.1574420796898763e-07
case,0.0,-60.56752950823321,1.6826214034125473e-07
case,0.0,-60.45108318261152,1.261080207863463e-07
case,0.0,-60.33505283610929,9.004855581369975e-08
case,0.0,-60.219433571524206,6.070927963021932e-08
case,0.0,-60.104220584457096,3.85617621474852e-08
case,0.0,-59.98940916086991,2.3915012810651658e-08
case,0.0,-59.87499467472562,1.691130923067974e-08
case,0.0,-59.76097258570651,1.75265415886082e-08
case,0.0,-59.64733843700814,2.557502260034085e-08
case,0.0,-59.534087853205754,4.0718573547840127e-08
case,0.0,-59.42121653818987,6.24795645036931e-08
case,0.0,-59.30872027316898,9.025746614642154e-08
case,0.0,-59.19659491473636,1.233483657776377e-07
case,0.0,-59.084836392998334,1.6096681497884253e-07
case,0.0,-58.97344070976207,2.022693136839548e-07
case,0.0,-58.86240393678012,2.4637869730705463e-07
case,0.0,-58.751722214049956,2.9240868100496683e-07
case,0.0,-58.64139174816628,3.3948782822505685e-07
case,0.0,-58.531408810723825,3.8678224845229625e-07
case,0.0,-58.42176973676931,4.3351638964524615e-07
case,0.0,-58.312470923300324,4.78991371501467e-07
case,0.0,-58.20350882780943,5.226004029501009e-07
case,0.0,-58.09487996687213,5.638409370852837e-07
case,0.0,-57.98658091477663,6.023233346783958e-07
case,0.0,-57.87860830219438,6.377759287791433e-07
case,0.0,-57.770958814889624,6.70046503061628e-07
case,0.0,-57.663629192466495,6.991003110019044e-07
case,0.0,-57.55661622715268,7.250148675668206e-07
case,0.0,-57.44991676261811,7.479718362633329e-07
case,0.0,-57.34352769282732,7.682464092307298e-07
case,0.0,-57.237445960924745,7.86194634424915e-07
case,0.0,-57.13166855815133,8.02239180566445e-07
case,0.0,-57.026192522791696,8.168540470090649e-07
case,0.0,-56.92101493915078,8.305487225147261e-07
case,0.0,-56.816132936558745,8.43852275403105e-07
case,0.0,-56.71154368840345,8.572978197287109e-07
case,0.0,-56.607244411189534,8.714077507014913e-07
case,0.0,-56.503232363622914,8.86680080662915e-07
case,0.0,-56.399504845720315,9.035761380322159e-07
case,0.0,-56.29605919794279,9.225098193640807e-07
case,0.0,-56.192892800352176,9.438385125931605e-07
case,0.0,-56.09000307179042,9.67855741060949e-07
case,0.0,-55.987387469080225,9.947855160421223e-07
case,0.0,-55.885043486246964,1.0247783327251463e-06
case,0.0,-55.78296865376096,1.0579087028606597e-06
case,0.0,-55.681160537799265,1.0941740877877554e-06
case,0.0,-55.57961673952677,1.1334950787705698e-06
case,0.0,-55.47833489439563,1.1757166672792748e-06
case,0.0,-55.37731267146262,1.2206104550835072e-06
case,0.0,-55.276547772724015,1.2678776712123505e-06
case,0.0,-55.176037932467004,1.3171528878595993e-06
case,0.0,-55.075780916637626,1.3680083576556143e-06
case,0.0,-54.97577452222446,1.4199589276051298e-06
case,0.0,-54.87601657665749,1.4724675175193063e-06
case,0.0,-54.77650493722212,1.524951180124994e-06
case,0.0,-54.67723749048727,1.5767877836096534e-06
case,0.0,-54.5782121517477,1.627323372918649e-06
case,0.0,-54.47942686447983,1.6758802719206554e-06
case,0.0,-54.38087959981064,1.7217659834534406e-06
case,0.0,-54.282568355999494,1.7642829277837596e-06
case,0.0,-54.18449115793227,1.802739032397086e-06
case,0.0,-54.08664605662754,1.8364591482197218e-06
case,0.0,-53.98903112875451,1.8647972209842125e-06
case,0.0,-53.891644476162206,1.8871490936958623e-06
case,0.0,-53.79448422541982,1.902965759757418e-06
case,0.0,-53.69754852736772,1.911766829339488e-06
case,0.0,-53.60083555667886,1.9131539173373522e-06
case,0.0,-53.504343511430285,1.9068236130696482e-06
case,0.0,-53.40807061268459,1.8925796529633485e-06
case,0.0,-53.31201510408083,1.8703438907524222e-06
case,0.0,-53.216175251434755,1.8401656476602027e-06
case,0.0,-53.12054934234811,1.8022290295123864e-06
case,0.0,-53.02513568582671,1.7568578199071893e-06
case,0.0,-52.92993261190705,1.7045175988319295e-06
case,0.0,-52.83493847129136,1.645814794008183e-06
case,0.0,-52.740151634990475,1.5814924464762383e-06
case,0.0,-52.645570493974915,1.5124225603908653e-06
case,0.0,-52.55119345883336,1.4395950068539778e-06
case,0.0,-52.45701895943875,1.3641030593843122e-06
case,0.0,-52.36304544462159,1.287125750356798e-06
case,0.0,-52.26927138185027,1.2099073491429526e-06
case,0.0,-52.17569525691843,1.1337343693109647e-06
case,0.0,-52.08231557363882,1.059910609707589e-06
