geometry_id,wavelength_nm,polarization,lf_T_proxy,lf_eta_m-3,lf_eta_m-2,lf_eta_m-1,lf_eta_m+0,lf_eta_m+1,lf_eta_m+2,lf_eta_m+3,lf_source,lf_scope
K6X_D200_D205_D215_D220_D225_D230,446,s,0.6370195150375366,0.0700925812125206,0.01686960458755493,0.07257375121116638,0.5264216065406799,0.038024190813302994,0.20592571794986725,0.0700925812125206,FORMAL_M7A_LF_BASELINE,FULL_TRACKED_ORDER_VECTOR
K6X_D200_D205_D215_D220_D225_D230,447,s,0.6782866716384888,0.08878478407859802,0.009109044447541237,0.0057830787263810635,0.6128635406494141,0.059640079736709595,0.13503466546535492,0.08878478407859802,FORMAL_M7A_LF_BASELINE,FULL_TRACKED_ORDER_VECTOR
K6X_D200_D205_D215_D220_D225_D230,448,s,0.8205141425132751,0.023166878148913383,0.03890002518892288,0.02417442575097084,0.7894349098205566,0.006904751528054476,0.09425216913223267,0.023166878148913383,FORMAL_M7A_LF_BASELINE,FULL_TRACKED_ORDER_VECTOR
K6X_D200_D205_D215_D220_D225_D230,449,s,0.8281976580619812,0.012471954338252544,0.04209396615624428,0.026263367384672165,0.8013957738876343,0.0005385062540881336,0.10476444661617279,0.012471954338252544,FORMAL_M7A_LF_BASELINE,FULL_TRACKED_ORDER_VECTOR
K6X_D200_D205_D215_D220_D225_D230,450,s,0.8254419565200806,0.010742067359387875,0.040032096207141876,0.02843751385807991,0.7968879342079163,0.00011649888620013371,0.11304181069135666,0.010742067359387875,FORMAL_M7A_LF_BASELINE,FULL_TRACKED_ORDER_VECTOR
K6X_D200_D205_D215_D220_D225_D230,451,s,0.8164430856704712,0.01294422335922718,0.034320197999477386,0.036992449313402176,0.7777804732322693,0.001670177560299635,0.12334822118282318,0.01294422335922718,FORMAL_M7A_LF_BASELINE,FULL_TRACKED_ORDER_VECTOR
K6X_D200_D205_D215_D220_D225_D230,452,s,0.8001254796981812,0.019787436351180077,0.025580039247870445,0.05385163798928261,0.739241898059845,0.007031895220279694,0.13471965491771698,0.019787436351180077,FORMAL_M7A_LF_BASELINE,FULL_TRACKED_ORDER_VECTOR
K6X_D200_D205_D215_D220_D225_D230,453,s,0.7914630770683289,0.028099488466978073,0.01328070368617773,0.07745660096406937,0.6951984167098999,0.018808070570230484,0.13905714452266693,0.028099488466978073,FORMAL_M7A_LF_BASELINE,FULL_TRACKED_ORDER_VECTOR
K6X_D200_D205_D215_D220_D225_D230,454,s,0.7806774377822876,0.0389723926782608,0.00868094153702259,0.1062052994966507,0.64372718334198,0.030744966119527817,0.13269683718681335,0.0389723926782608,FORMAL_M7A_LF_BASELINE,FULL_TRACKED_ORDER_VECTOR
K6X_D200_D205_D215_D220_D225_D230,455,s,0.6224965453147888,0.13419079780578613,0.04778629541397095,0.11609411984682083,0.5025781989097595,0.0038242421578615904,0.06133561208844185,0.13419079780578613,FORMAL_M7A_LF_BASELINE,FULL_TRACKED_ORDER_VECTOR
K6X_D100_D140_D145_D155_D225_D230,445,p,0.6404154300689697,0.08799850940704346,0.05480121821165085,0.22641293704509735,0.02867003343999386,0.38533246517181396,0.12878628075122833,0.08799850940704346,FORMAL_M7A_LF_BASELINE,FULL_TRACKED_ORDER_VECTOR
K6X_D100_D140_D145_D155_D225_D230,446,p,0.65725177526474,0.08610610663890839,0.05024607479572296,0.22281838953495026,0.027077529579401016,0.4073558449745178,0.12028992921113968,0.08610610663890839,FORMAL_M7A_LF_BASELINE,FULL_TRACKED_ORDER_VECTOR
K6X_D100_D140_D145_D155_D225_D230,447,p,0.6726520657539368,0.08363764733076096,0.0461139902472496,0.21733520925045013,0.02614544704556465,0.4291714131832123,0.1139587014913559,0.08363764733076096,FORMAL_M7A_LF_BASELINE,FULL_TRACKED_ORDER_VECTOR
K6X_D100_D140_D145_D155_D225_D230,448,p,0.6867940425872803,0.08063898235559464,0.041867781430482864,0.20966258645057678,0.02587895281612873,0.4512525200843811,0.11006014049053192,0.08063898235559464,FORMAL_M7A_LF_BASELINE,FULL_TRACKED_ORDER_VECTOR
K6X_D100_D140_D145_D155_D225_D230,449,p,0.700767993927002,0.076292023062706,0.037498295307159424,0.199995756149292,0.02658582478761673,0.4741864502429962,0.10914959758520126,0.076292023062706,FORMAL_M7A_LF_BASELINE,FULL_TRACKED_ORDER_VECTOR
K6X_D100_D140_D145_D155_D225_D230,450,p,0.7154313921928406,0.06959767639636993,0.03205372765660286,0.18851858377456665,0.02875128574669361,0.49816152453422546,0.11331953853368759,0.06959767639636993,FORMAL_M7A_LF_BASELINE,FULL_TRACKED_ORDER_VECTOR
K6X_D100_D140_D145_D155_D225_D230,451,p,0.7343689203262329,0.05731863155961037,0.024033403024077415,0.17907850444316864,0.033398933708667755,0.5218914747238159,0.1269604116678238,0.05731863155961037,FORMAL_M7A_LF_BASELINE,FULL_TRACKED_ORDER_VECTOR
K6X_D100_D140_D145_D155_D225_D230,452,p,0.7648477554321289,0.03448446840047836,0.009721743874251842,0.19982105493545532,0.04042757675051689,0.5245991349220276,0.15646155178546906,0.03448446840047836,FORMAL_M7A_LF_BASELINE,FULL_TRACKED_ORDER_VECTOR
