angle,intensity
24.18629544255805,8.385934744454021e-07
24.24915165711521,8.397154929124358e-07
24.312038948358914,8.408284920838647e-07
24.374957438301944,8.419307388635527e-07
24.437907249410557,8.430205097435086e-07
24.50088850460757,8.440960929915446e-07
24.563901327275136,8.451557908392091e-07
24.626945841257783,8.461979216663999e-07
24.690022170865415,8.472208221790524e-07
24.753130440876234,8.482228495761624e-07
24.8162707765398,8.49202383702419e-07
24.879443303580135,8.501578291826033e-07
24.942648148198682,8.510876175339322e-07
25.005885437077456,8.51990209252474e-07
25.069155297382224,8.528640958697484e-07
25.13245785676551,8.537078019756338e-07
25.195793243369835,8.545198872037028e-07
25.25916158583096,8.552989481751442e-07
25.32256301328098,8.560436203974487e-07
25.385997655351627,8.567525801140895e-07
25.44946564217758,8.574245461014903e-07
25.512967104399642,8.580582814096322e-07
25.576502173168127,8.586525950427521e-07
25.640070980146234,8.592063435766592e-07
25.703673657513303,8.597184327093215e-07
25.767310337968286,8.601878187414755e-07
25.8309811547332,8.606135099841518e-07
25.89468624155645,8.609945680901432e-07
25.9584257327164,8.613301093066048e-07
26.022199763024883,8.616193056461055e-07
26.086008467830652,8.61861385973651e-07
26.149851983022966,8.620556370073672e-07
26.213730445035242,8.622014042306986e-07
26.27764399084856,8.622980927142123e-07
26.341592757995343,8.623451678452484e-07
26.405576884563104,8.62342155963912e-07
26.469596509198013,8.62288644904089e-07
26.5336517711087,8.621842844383823e-07
26.59774281007006,8.620287866261115e-07
26.661869766426925,8.618219260637182e-07
26.72603278109796,8.615635400371688e-07
26.79023199557954,8.612535285761548e-07
26.854467551949547,8.608918544101538e-07
26.91873959287133,8.604785428266058e-07
26.983048261597688,8.600136814317247e-07
27.04739370197477,8.594974198146799e-07
27.111776058446104,8.58929969116102e-07
27.176195476056726,8.583116015021047e-07
27.24065210045712,8.576426495452356e-07
27.30514607790739,8.569235055139553e-07
27.369677555281477,8.561546205725137e-07
27.43424668007119,8.553365038932212e-07
27.498853600390493,8.544697216833701e-07
27.563498464979812,8.535548961292212e-07
27.62818142321019,8.5259270425966e-07
27.69290262508766,8.515838767323004e-07
27.757662221257675,8.505291965449684e-07
27.82246036300936,8.494294976756587e-07
27.887297202279992,8.482856636542046e-07
27.952172891659554,8.470986260690093e-07
28.01708758439506,8.45869363012352e-07
28.08204143439526,8.445988974678251e-07
28.14703459623511,8.432882956436309e-07
28.21206722516039,8.419386652554799e-07
28.27713947709247,8.40551153762966e-07
28.34225150863284,8.391269465632986e-07
28.407403477067955,8.376672651463583e-07
28.472595540373998,8.361733652150573e-07
28.53782785722165,8.346465347750133e-07
28.603100586980943,8.330880921975432e-07
28.66841388972625,8.314993842600001e-07
28.733767926241107,8.298817841674263e-07
28.799162858023234,8.282366895595131e-07
28.86459884728962,8.2656552050676e-07
28.9300760569815,8.248697174997286e-07
28.995594650769487,8.231507394351767e-07
29.06115479305882,8.21410061602822e-07
29.126756648994427,8.196491736763607e-07
29.19240038446623,8.178695777123117e-07
29.258086166114513,8.160727861601048e-07
29.323814161335118,8.142603198867811e-07
29.38958453828491,8.124337062194707e-07
29.455397465887255,8.105944770087653e-07
29.52125311383738,8.087441667159002e-07
29.587151652607975,8.068843105265662e-07
29.65309325345482,8.0501644249398e-07
29.71907808842228,8.031420937137415e-07
29.785106330349073,8.0126279053278e-07
29.851178152874017,7.993800527945997e-07
29.917293730441727,7.974953921228242e-07
29.983453238308467,7.956103102448874e-07
30.049656852548125,7.937262973575621e-07
30.115904750058014,7.918448305358233e-07
30.182197108564896,7.899673721864087e-07
30.24853410663113,7.880953685472515e-07
30.31491592366062,7.86230248233789e-07
30.38134273990502,7.843734208330275e-07
30.447814736470008,7.82526275546027e-07
30.51433209532146,7.806901798793662e-07
30.58089499929177,7.788664783859704e-07
30.64750363208634,7.770564914555324e-07
30.714158178289875,7.752615141546464e-07
30.78085882337294,7.734828151166025e-07
30.847605753698566,7.717216354806903e-07
30.91439915652878,7.699791878807263e-07
30.981239220031295,7.682566554824055e-07
31.04812613328633,7.665551910689756e-07
31.1150600862933,7.648759161746373e-07
31.182041269977738,7.632199202649681e-07
31.249069876198234,7.615882599636124e-07
31.316146097753407,7.599819583243777e-07
31.3832701283889,7.58402004147842e-07
31.450442162804677,7.568493513414979e-07
31.517662396662008,7.553249183224294e-07
31.584931026590837,7.53829587461483e-07
31.652248250197143,7.523642045678458e-07
31.71961426607021,7.509295784129497e-07
31.787029273790253,7.495264802925948e-07
31.854493473935772,7.481556436261968e-07
31.922007068091308,7.468177635920353e-07
31.989570258855093,7.455134967974528e-07
32.05718324984672,7.442434609829116e-07
32.12484624571506,7.430082347588988e-07
32.19255945214618,7.418083573746619e-07
32.2603230758712,7.406443285178426e-07
32.32813732467447,7.395166081440754e-07
32.39600240740168,7.384256163357235e-07
32.463918533968005,7.373717331889382e-07
32.53188591536647,7.363552987283224e-07
32.59990476367632,7.353766128485206e-07
32.667975292071404,7.344359352821512e-07
32.73609771482878,7.335334855935491e-07
32.80427224733733,7.326694431978696e-07
32.87249910610644,7.3184394740519e-07
32.940778508774756,7.310570974893016e-07
33.00911067411918,7.303089527809671e-07
33.077495822063696,7.295995327855246e-07
33.145934173688495,7.289288173247333e-07
33.21442595123916,7.282967467028882e-07
33.28297137813577,7.277032218972719e-07
33.351570678982334,7.271481047730899e-07
33.4202240795762,7.26631218323082e-07
33.48893180691755,7.261523469321052e-07
33.55769408921894,7.25711236666981e-07
33.62651115591516,7.253075955920123e-07
33.69538323767291,7.249410941105692e-07
33.76431056640069,7.246113653332125e-07
33.833293375258954,7.243180054728522e-07
33.90233189867005,7.240605742674614e-07
33.971426372328466,7.238385954308795e-07
34.04057703321124,7.236515571322836e-07
34.10978411958826,7.23498912504859e-07
34.179047871032786,7.233800801842619e-07
34.24836852843221,7.232944448773976e-07
34.317746333998656,7.232413579620692e-07
34.38718153127986,7.232201381179886e-07
34.456674365170215,7.232300719896386e-07
34.52622508192178,7.23270414881416e-07
34.59583392915542,7.233403914854399e-07
34.665501155872256,7.234391966423688e-07
34.73522701246499,7.23565996135488e-07
34.80501175072943,7.237199275182712e-07
34.874855623876265,7.239001009755361e-07
34.94475888654275,7.241056002182384e-07
35.014721794804665,7.243354834118529e-07
35.08474460618837,7.245887841381885e-07
35.15482757968296,7.248645123904064e-07
35.22497097575249,7.251616556008765e-07
35.295175056348555,7.254791797014175e-07
35.3654400849227,7.258160302153592e-07
35.43576632643925,7.26171133380715e-07
35.506154047387966,7.265433973036764e-07
35.57660351579718,7.269317131414864e-07
35.64711500124684,7.273349563136376e-07
35.71768877488174,7.27751987740231e-07
35.78832510942492,7.281816551061717e-07
35.85902427919124,7.286227941497931e-07
35.929786560101036,7.290742299743726e-07
36.00061222969391,7.295347783808401e-07
36.07150156714284,7.300032472199347e-07
36.14245485326819,7.304784377618882e-07
36.21347237055205,7.309591460816323e-07
36.28455440315275,7.31444164457413e-07
36.35570123691936,7.319322827805979e-07
36.42691315940652,7.324222899743556e-07
36.49819045988941,7.329129754188258e-07
36.5695334293788,7.334031303802727e-07
36.6409423606363,7.338915494416881e-07
36.712417548189926,7.343770319322026e-07
36.78395928834955,7.348583833526372e-07
36.85556787922276,7.353344167944524e-07
36.92724362073092,7.358039543493209e-07
36.99898681462518,7.362658285065316e-07
37.07079776450282,7.367188835353694e-07
37.14267677582391,7.371619768496806e-07
37.21462415592783,7.375939803517335e-07
37.286640214050244,7.38013781752603e-07
37.35872526134026,7.384202858662215e-07
37.430879610877604,7.388124158743657e-07
37.503103577690084,7.39189114559816e-07
37.57539747877144,7.39549345505017e-07
37.647761633099066,7.3989209425363e-07
37.720196361652135,7.402163694324178e-07
37.79270198743,7.405212038310123e-07
37.86527883547062,7.408056554371926e-07
37.93792723286927,7.410688084254346e-07
38.01064750879763,7.413097740965572e-07
38.08343999452283,7.415276917664625e-07
38.15630502342689,7.417217296020819e-07
38.22924293102639,7.418910854027494e-07
38.302254054992304,7.420349873254303e-07
38.37533873517005,7.421526945523267e-07
38.44849731359994,7.422434978995869e-07
38.521730134537655,7.423067203659935e-07
38.595037544475126,7.42341717620686e-07
38.66841989216162,7.423478784291412e-07
38.74187752862501,7.423246250168465e-07
38.8154108071934,7.422714133702271e-07
38.889020083517025,7.421877334746459e-07
38.96270571559023,7.420731094894252e-07
39.03646806377397,7.419270998600645e-07
39.11030749081845,7.417492973680013e-07
39.184224361885974,7.415393291184623e-07
39.25821904457423,7.412968564671399e-07
39.3322919089398,7.410215748866115e-07
39.40644332752185,7.407132137736076e-07
39.48067367536633,7.403715361984103e-07
39.55498333005028,7.399963385978327e-07
39.62937267170645,7.395874504134192e-07
39.70384208304848,7.391447336766391e-07
39.77839194939601,7.38668082543044e-07
39.85302265870034,7.381574227774629e-07
39.927734601570485,7.376127111925005e-07
40.00252817129929,7.37033935042708e-07
40.077403763890054,7.364211113769227e-07
40.15236177808361,7.357742863513883e-07
40.22740261538538,7.350935345064054e-07
40.30252668009312,7.343789580092735e-07
40.37773437932496,7.33630685866471e-07
40.45302612304761,7.328488731080043e-07
40.528402324105045,7.320336999469851e-07
40.60386339824775,7.311853709174851e-07
40.67940976416201,7.303041139938058e-07
40.755041843499725,7.293901796942877e-07
40.830760060908744,7.284438401728201e-07
40.906564844063375,7.274653883011795e-07
40.98245662369539,7.264551367453505e-07
41.05843583362553,7.254134170389203e-07
41.13450291079522,7.24340578656624e-07
41.21065829529886,7.232369880910536e-07
41.28690243041654,7.221030279354963e-07
41.36323576264706,7.209390959757798e-07
41.43965874174155,7.197456042939362e-07
41.516171820737455,7.185229783863664e-07
41.59277545599291,7.17271656299139e-07
41.669470107221734,7.159920877828631e-07
41.74625623752882,7.146847334695187e-07
41.823134313445905,7.13350064073456e-07
41.90010480496796,7.119885596186477e-07
41.97716818559011,7.106007086941135e-07
42.05432493234483,7.091870077393182e-07
42.13157552583985,7.077479603611174e-07
42.208920450296645,7.062840766837309e-07
42.286360193589125,7.047958727329889e-07
42.36389524728318,7.032838698559519e-07
42.44152610667673,7.017485941768042e-07
42.51925327084011,7.00190576089766e-07
42.59707724265722,6.986103497895532e-07
42.67499852886731,6.970084528397527e-07
42.75301764010706,6.953854257792888e-07
42.83113509095351,6.937418117669708e-07
42.909351399967605,6.92078156263936e-07
42.98766708973808,6.903950067536199e-07
43.066082686926286,6.886929124986883e-07
43.144598722311514,6.869724243342409e-07
43.223215730836884,6.852340944963668e-07
43.30193425165607,6.834784764850294e-07
43.38075482818059,6.817061249600595e-07
43.45967800812774,6.799175956689212e-07
43.53870434356931,6.781134454047387e-07
43.61783439098103,6.762942319929855e-07
43.69706871129252,6.744605143050621e-07
43.77640786993834,6.726128522969062e-07
43.85585243690937,6.707518070706635e-07
43.935402986805244,6.688779409573494e-07
44.01506009888751,6.669918176183531e-07
44.09482435713341,6.650940021635557e-07
44.17469635029065,6.631850612837935e-07
44.25467667193294,6.612655633953075e-07
44.334765920516254,6.593360787938177e-07
44.41496469943604,6.573971798158113e-07
44.495273617085324,6.554494410046218e-07
44.575693286913555,6.534934392788742e-07
44.656224327486434,6.515297541008686e-07
44.73686736254672,6.495589676425092e-07
44.817623021075704,6.475816649464009e-07
44.89849193735595,6.455984340797855e-07
44.979474751034836,6.43609866279042e-07
45.06057210718897,6.416165560825407e-07
45.141784656389795,6.396191014496844e-07
45.223113054770195,6.376181038641095e-07
45.3045579640919,6.356141684190466e-07
45.38612005181427,6.336079038829935e-07
45.46779999116396,6.315999227439289e-07
45.54959846120565,6.295908412304302e-07
45.631516146914066,6.275812793081877e-07
45.71355373924702,6.255718606505128e-07
45.79571193521955,6.235632125816075e-07
45.877991437979375,6.215559659914802e-07
45.96039295688358,6.195507552215442e-07
46.042917207576274,6.175482179200945e-07
46.12556491206784,6.155489948669979e-07
46.20833679881527,6.135537297670956e-07
46.29123360280378,6.115630690119779e-07
46.37425606562986,6.095776614099461e-07
46.45740493558569,6.075981578841225e-07
46.54068096774476,6.056252111388563e-07
46.62408492404913,6.036594752946912e-07
46.70761757339804,6.017016054923329e-07
46.79127969173787,5.997522574662155e-07
46.87507206215379,5.978120870883815e-07
46.95899547496294,5.958817498835619e-07
47.04305072780886,5.939619005164713e-07
47.127238625757954,5.920531922524521e-07
47.21155998139733,5.901562763927559e-07
47.296015614934234,5.882718016858301e-07
47.38060635429738,5.864004137161276e-07
47.46533303523996,5.845427542720212e-07
47.55019650144422,5.826994606945421e-07
47.63519760462813,5.80871165208697e-07
47.72033720465376,5.790584942392412e-07
47.80561616963744,5.772620677128369e-07
47.89103537606197,5.754824983485711e-07
47.976595708890905,5.737203909388733e-07
48.06229806168448,5.71976341622918e-07
48.14814333671792,5.702509371545898e-07
48.23413244510175,5.685447541671398e-07
48.320266306904124,5.668583584366628e-07
48.406545851275546,5.651923041464998e-07
48.49297201657554,5.635471331546957e-07
48.57954575050193,5.619233742665873e-07
48.66626801022222,5.603215425145797e-07
48.753139762507345,5.587421384471373e-07
48.84016198386805,5.571856474289395e-07
48.927335660693636,5.556525389541154e-07
49.01466178939312,5.54143265974381e-07
49.10214137653925,5.526582642438553e-07
49.18977543901511,5.51197951682208e-07
49.27756500416322,5.497627277577495e-07
49.36551110993776,5.483529728919294e-07
49.45361480505946,5.469690478866448e-07
49.5418771491733,5.456112933756354e-07
49.63029921300945,5.442800293011231e-07
49.71888207854712,5.429755544167492e-07
49.807626839181374,5.416981458177311e-07
49.89653459989346,5.404480584990488e-07
49.9856064774242,5.392255249423198e-07
50.07484360045067,5.380307547319411e-07
50.164247109766514,5.368639342008906e-07
50.253818158465634,5.357252261065082e-07
50.34355791212937,5.3461476933642e-07
50.43346754901756,5.33532678644644e-07
50.523548260263304,5.324790444178114e-07
50.61380125007142,5.314539324712926e-07
50.70422773592102,5.304573838749161e-07
50.79482894877221,5.2948941480785e-07
50.88560613327657,5.285500164421152e-07
50.97656054799228,5.276391548540707e-07
51.067693465603426,5.267567709631663e-07
51.159006173143645,5.259027804971074e-07
51.25049997222457,5.250770739825386e-07
51.342176179268826,5.242795167602528e-07
51.434036125747824,5.23509949023872e-07
51.526081158424454,5.227681858808759e-07
51.61831263960104,5.220540174348117e-07
51.7107319473721,5.213672088874655e-07
51.80334047588271,5.207075006597558e-07
51.8961396355923,5.20074608530057e-07
51.98913085354383,5.194682237886744e-07
52.08231557363881,5.188880134071664e-07
52.17569525691843,5.183336202212153e-07
52.26927138185029,5.178046631257486e-07
52.363045444621584,5.17300737281056e-07
52.45701895943875,5.168214143286376e-07
52.551193458833374,5.163662426156026e-07
52.645570493974915,5.159347474264356e-07
52.74015163499048,5.155264312210402e-07
52.83493847129137,5.151407738780095e-07
52.92993261190705,5.147772329421585e-07
53.0251356858267,5.144352438754048e-07
53.120549342348085,5.141142203102029e-07
53.216175251434755,5.138135543047762e-07
53.31201510408084,5.13532616599551e-07
53.40807061268459,5.132707568742193e-07
53.504343511430285,5.130273040050379e-07
53.60083555667886,5.128015663220158e-07
53.697548527367715,5.125928318658029e-07
53.79448422541982,5.124003686441647e-07
53.891644476162206,5.122234248880867e-07
53.9890311287545,5.120612293076138e-07
54.08664605662756,5.119129913477e-07
54.184491157932285,5.117779014444251e-07
54.28256835599949,5.116551312820599e-07
54.38087959981064,5.115438340515746e-07
54.47942686447983,5.11443144711306e-07
54.57821215174769,5.113521802505812e-07
54.67723749048727,5.112700399572336e-07
54.776504937222136,5.111958056900096e-07
54.87601657665749,5.111285421569859e-07
54.97577452222446,5.110672972011759e-07
55.07578091663764,5.110111020946183e-07
55.17603793246699,5.109589718422767e-07
55.276547772724,5.109099054971711e-07
55.377312671462626,5.108628864882162e-07
55.478334894395616,5.108168829622762e-07
55.57961673952677,5.1077084814199e-07
55.681160537799286,5.10723720700978e-07
55.78296865376095,5.10674425157988e-07
55.885043486246964,5.106218722916408e-07
55.987387469080225,5.105649595773547e-07
56.090003071790406,5.105025716480598e-07
56.192892800352176,5.104335807802709e-07
56.296059197942796,5.10356847407075e-07
56.399504845720315,5.102712206595054e-07
56.50323236362291,5.101755389377709e-07
56.60724441118955,5.100686305136928e-07
56.71154368840345,5.099493141656482e-07
56.81613293655873,5.098163998472261e-07
56.921014939150794,5.096686893907087e-07
57.026192522791696,5.095049772463577e-07
57.13166855815133,5.093240512584045e-07
57.23744596092477,5.091246934784869e-07
57.34352769282732,5.089056810171521e-07
57.44991676261811,5.086657869338924e-07
57.556616227152695,5.084037811660483e-07
57.66362919246648,5.081184314967193e-07
57.770958814889624,5.078085045616897e-07
57.8786083021944,5.074727668951919e-07
57.98658091477663,5.071099860141486e-07
58.09487996687213,5.067189315403565e-07
58.20350882780945,5.062983763599155e-07
58.312470923300324,5.058470978189738e-07
58.42176973676931,5.053638789547206e-07
58.53140881072384,5.048475097603405e-07
58.64139174816628,5.042967884824579e-07
58.75172221404997,5.037105229494174e-07
58.86240393678009,5.030875319285658e-07
58.97344070976207,5.024266465104921e-07
59.08483639299835,5.017267115180429e-07
59.196594914736345,5.009865869377127e-07
59.308720273168966,5.002051493708704e-07
59.42121653818987,4.993812935021108e-07
59.53408785320574,4.985139335818593e-07
59.64733843700814,4.976020049202072e-07
59.76097258570651,4.966444653888324e-07
59.87499467472561,4.956402969276995e-07
59.98940916086991,4.945885070531469e-07
60.104220584457096,4.934881303638314e-07
60.21943357152419,4.923382300409204e-07
60.33505283610929,4.91137899338823e-07
60.451083182611534,4.898862630627021e-07
60.5675295082332,4.885824790289182e-07
60.68439680550741,4.872257395045388e-07
60.80169016491469,4.858152726219945e-07
60.91941477759251,4.8435034376495e-07
61.03757593814226,4.828302569214678e-07
61.15617904753719,4.8125435600053e-07
61.275229616136194,4.796220261080394e-07
61.39473326680869,4.779326947784321e-07
61.51469573817443,4.761858331581298e-07
61.635122887964556,4.743809571370887e-07
61.756020696509225,4.7251762842483125e-07
61.877395270357084,4.7059545556740643e-07
61.99925284603351,4.686140949018843e-07
62.12159979394388,4.6657325144507427e-07
62.24444262242852,4.644726797133427e-07
62.36778798197691,4.623121844705419e-07
62.49164266960896,4.6009162140123066e-07
62.61601363343096,4.5781089770656865e-07
62.74090797737537,4.5546997262044067e-07
62.866332966133506,4.530688578435821e-07
62.992296030290326,4.506076178936967e-07
63.118804771672075,4.480863703697643e-07
63.24586696891766,4.455052861289957e-07
63.373490583284685,4.4286458937511606e-07
63.501683764702946,4.401645576569117e-07
63.63045485808856,4.374055217762295e-07
63.75981240993156,4.345878656048826e-07
63.88976517517275,4.3171202581017593e-07
64.02032212438473,4.287784914890208e-07
64.15149245127414,4.257878037108985e-07
64.28328558052223,4.227405549701833e-07
64.4157111759837,4.19637388548601e-07
64.54877914926251,4.164789977888957e-07
64.68249966868754,4.13266125281001e-07
64.81688316871022,4.0999956196230427e-07
64.9519403597486,4.066801461338447e-07
65.08768223850478,4.03308762394525e-07
65.22412009878312,3.9988634049566624e-07
65.36126554283916,3.964138541184893e-07
65.49913049329243,3.928923195772976e-07
65.63772720563651,3.893227944513888e-07
65.7770682813839,3.8570637614891804e-07
65.91716668188604,3.820442004061183e-07
66.05803574287008,3.783374397255003e-07
66.19968918973959,3.7458730175677933e-07
66.34214115368835,3.7079502762448565e-07
66.48540618868023,3.669618902063119e-07
66.62949928935343,3.6308919236640267e-07
66.77443590991125,3.591782651478869e-07
66.9202319840658,3.552304659290685e-07
67.06690394610837,3.5124717654773295e-07
67.21446875318475,3.4722980139811717e-07
67.36294390886037,3.4317976550512484e-07
67.51234748806843,3.390985125803769e-07
67.66269816354124,3.3498750306470443e-07
67.81401523383362,3.30848212161687e-07
67.96631865305758,3.2668212786676595e-07
68.1196290624579,3.2249074899645277e-07
68.27396782396886,3.1827558322205597e-07
68.4293570559072,3.14038145112245e-07
68.58581967096978,3.0977995418869274e-07
68.74337941671943,3.0550253299887324e-07
68.90206091876227,3.0120740520995585e-07
69.06188972683796,2.9689609372756e-07
69.22289236406617,2.92570118842954e-07
69.38509637961832,2.8823099641204754e-07
69.54853040510996,2.838802360693112e-07
69.71322421503963,2.7951933947950947e-07
69.87920879163548,2.751497986298349e-07
70.04651639450873,2.707730941647689e-07
70.2151806355562,2.663906937656598e-07
70.38523655960431,2.6200405057667863e-07
70.55672073134137,2.576146016784449e-07
70.72967132914732,2.5322376661024673e-07
70.90412824650299,2.488329459413396e-07
71.08013320173983,2.4444351989138427e-07
71.25772985698381,2.4005684699961364e-07
71.43696394725383,2.3567426284179714e-07
71.61788342079333,2.3129707879352887e-07
71.80053859185354,2.2692658083779467e-07
71.98498230730608,2.2256402841409424e-07
72.17127012864599,2.1821065330572133e-07
72.35946053115805,2.138676585610343e-07
72.54961512226849,2.0953621744367877e-07
72.74179888138862,2.0521747240578868e-07
72.93608042389383,2.0091253407713937e-07
73.13253229227458,1.9662248026199927e-07
73.33123127795712,1.92348354934086e-07
73.53225877783653,1.8809116721845513e-07
73.73570119021143,1.8385189034733173e-07
73.94165035557546,1.7963146057478997e-07
74.15020404863631,1.7543077603270777e-07
74.36146652903307,1.7125069550747e-07
74.57554915954202,1.6709203711340135e-07
74.79257110216237,1.6295557683471486e-07
75.01266010441915,1.5884204690263107e-07
75.23595339059713,1.547521339681628e-07
75.46259867554336,1.5068647702341494e-07
75.69275532229187,1.466456650148248e-07
75.92659566925781,1.4263023408006288e-07
76.1643065583835,1.38640664325554e-07
76.40609110272072,1.3467737604297376e-07
76.65217074095708,1.3074072523933697e-07
76.90278763795685,1.268309983247528e-07
77.15820750531542,1.2294840576234973e-07
77.4187229353893,1.1909307443305662e-07
77.68465736788464,1.1526503839938755e-07
77.95636984216819,1.1146422766082676e-07
78.23426073431969,1.076904543696382e-07
78.51877874041666,1.0394339580650318e-07
78.8104294537864,1.0022257318041876e-07
79.10978600479763,9.652732498650982e-08
79.41750240380571,9.285677318221172e-08
79.73433047718744,8.920977975334615e-08
80.06114165487263,8.558489021859604e-08
80.39895542436828,8.198025906831365e-08
80.74897712783691,7.839354971902724e-08
81.11264914981503,7.482179770455474e-08
81.49172179461115,7.126121945527913e-08
81.88835398580235,6.770693812140399e-08
82.30526072729027,6.415257845670482e-08
82.74593696669068,6.058964633530349e-08
83.21501265029943,5.700653597116101e-08
83.71884730024726,5.338685280880939e-08
84.26659730796254,4.9706376584787314e-08
84.87231698093369,4.592703001057937e-08
85.55966694730681,4.198324136520551e-08
86.37478578672372,3.7744317978436254e-08
87.43680027996089,3.2865321438699853e-08
90.0,2.359661721954014e-08
