run_id,wavelength_nm,T_path_A,R_path_A,residual_path_A,T_path_B,R_path_B,residual_path_B,T_path_C,R_path_C,residual_path_C,C_minus_A_T,C_minus_A_R,C_minus_A_residual,field_path_type,sourcepower,extraction_status
RUN3C,445.99999999999994,0.7941150473261219,0.19827226156441038,0.007612691109467717,0.7941150473261223,0.19827226156441036,0.007612691109467384,0.7941150473261223,0.19827226156441036,0.007612691109467384,3.3306690738754696e-16,-2.7755575615628914e-17,-3.3306690738754696e-16,Pz_and_E_cross_H,9.119289125760426e-16,OK
RUN3C,446.99999999999994,0.7986076182672975,0.19962158440419256,0.001770797328509932,0.7986076182672978,0.19962158440419273,0.001770797328509488,0.7986076182672978,0.19962158440419273,0.001770797328509488,2.220446049250313e-16,1.6653345369377348e-16,-4.440892098500626e-16,Pz_and_E_cross_H,9.121198272574593e-16,OK
RUN3C,448.00000000000006,0.7868185947934396,0.20157298253168307,0.011608422674877272,0.7868185947934391,0.2015729825316827,0.011608422674878272,0.7868185947934391,0.2015729825316827,0.011608422674878272,-5.551115123125783e-16,-3.608224830031759e-16,9.992007221626409e-16,Pz_and_E_cross_H,9.123094777851605e-16,OK
RUN3C,449.0,0.8034309855772098,0.2049082352155996,-0.008339220792809465,0.8034309855772098,0.20490823521559956,-0.008339220792809465,0.8034309855772098,0.20490823521559956,-0.008339220792809465,0.0,-2.7755575615628914e-17,0.0,Pz_and_E_cross_H,9.124978752664278e-16,OK
RUN3C,450.0,0.7337437248947121,0.2288122661595252,0.03744400894576272,0.7337437248947118,0.22881226615952518,0.03744400894576294,0.7337437248947118,0.22881226615952518,0.03744400894576294,-2.220446049250313e-16,-2.7755575615628914e-17,2.220446049250313e-16,Pz_and_E_cross_H,9.126850306871424e-16,OK
RUN3C,450.9999999999999,0.7969954584506863,0.22602194818527763,-0.023017406635963855,0.7969954584506865,0.22602194818527757,-0.023017406635964077,0.7969954584506865,0.22602194818527757,-0.023017406635964077,2.220446049250313e-16,-5.551115123125783e-17,-2.220446049250313e-16,Pz_and_E_cross_H,9.128709549133728e-16,OK
RUN3C,451.99999999999994,0.7681834721673008,0.2636137583578037,-0.031797230525104414,0.768183472167301,0.2636137583578039,-0.03179723052510486,0.768183472167301,0.2636137583578039,-0.03179723052510486,2.220446049250313e-16,1.6653345369377348e-16,-4.440892098500626e-16,Pz_and_E_cross_H,9.130556586929347e-16,OK
RUN3C,453.00000000000006,0.7510947200726475,0.2325838782855594,0.016321401641793076,0.751094720072647,0.23258387828555938,0.01632140164179363,0.751094720072647,0.23258387828555938,0.01632140164179363,-5.551115123125783e-16,-2.7755575615628914e-17,5.551115123125783e-16,Pz_and_E_cross_H,9.132391526569247e-16,OK
RUN3C,453.9999999999999,0.773979481680557,0.2280908779176495,-0.0020703595982065615,0.7739794816805569,0.2280908779176497,-0.0020703595982065615,0.7739794816805569,0.2280908779176497,-0.0020703595982065615,-1.1102230246251565e-16,1.942890293094024e-16,0.0,Pz_and_E_cross_H,9.134214473212377e-16,OK
RUN3C,455.00000000000006,0.772424721220395,0.22299064813578606,0.0045846306438189766,0.7724247212203942,0.2229906481357861,0.004584630643819754,0.7724247212203942,0.2229906481357861,0.004584630643819754,-7.771561172376096e-16,2.7755575615628914e-17,7.771561172376096e-16,Pz_and_E_cross_H,9.136025530880564e-16,OK
