geometry_uid,exact_hash,parent_uid,role,d_nm,J1_length_nm,J1_width_nm,wavelength_nm,Re_txx,Im_txx,Re_txy,Im_txy,Re_tyx,Im_tyx,Re_tyy,Im_tyy,phi_txx,projector_error,Txx,Txy,Tyx,Tyy,full_jones_frobenius_norm,full_jones_finite,throughput,x_source_T,y_source_T,x_accepted,y_accepted,full_jones_accepted,broadband_status,solver_replay,ml_admitted,projector_pass_count,failed_wavelengths,worst_projector_error,median_projector_error,min_Txx,median_Txx,max_Txx,min_throughput,median_throughput,max_throughput
H1E1_B_large_P_H1C1B_V2_012,2f9bd5e7f87e7cfa19baaa08227852e28219d087f34b9a3d1334be241847a8e6,H1C1B_V2_012,B,3,112,106,454.0,0.1909121138604035,0.9427478673953141,-0.005056286103517254,-0.0013821613675671124,-0.005136551472549626,-0.0014368392302648155,-0.20011137767396234,0.7065680908233849,78.55207267313222,0.3682600784375064,0.9252209766970606,2.7476399206616686e-05,2.8448668003779715e-05,0.5392830304443742,1.2101900397080805,True,0.7322799661043226,0.9252494253650643,0.5393105068435808,True,True,True,CENTER_ONLY_COMPATIBLE,False,False,4,"[452.0, 452.5, 453.0, 453.5, 454.0]",0.5849584399183296,0.28192376675607056,0.12356573418424274,0.9252209766970606,1.0708187280871002,0.14885947103698227,0.5149837991225343,0.7322799661043226
H1E1_B_large_N_H1C1B_V2_012,8c31913f513d193189c90651045713c79ad42a610f0690b4b231c06c1471556d,H1C1B_V2_012,B,-3,106,112,450.0,0.316855134846841,0.9709607572845702,0.006838815068664006,-0.008701161768443022,0.006895961584350848,-0.008720002032010713,0.344973356674335,0.17077786565853423,71.92686142786596,0.12455546524396455,1.0431619686654359,0.00012247960766400038,0.00012359272161111361,0.1481716962140423,1.0915950426823828,True,0.5957898686043768,1.0432855613870473,0.14829417582170634,True,True,True,CENTER_ONLY_COMPATIBLE,False,False,8,[451.0],0.20941509941304803,0.030841551539418366,0.30791446213911167,0.9553895963991379,1.0734386660021005,0.19473839046920038,0.4812072841226403,0.5957898686043768
H1E1_B_large_N_H1C1B_V2_012,8c31913f513d193189c90651045713c79ad42a610f0690b4b231c06c1471556d,H1C1B_V2_012,B,-3,106,112,450.5,0.3703271173039465,0.9676241482060323,0.007179828879988293,-0.00980081340402289,0.007199058397325008,-0.009784370720089168,0.31794625405649524,0.12595902324749336,69.05725514022515,0.09847292611333025,1.0734386660021005,0.00014760588612638866,0.00014756035219623393,0.11695549600601998,1.0911871188052227,True,0.5953446641232215,1.0735862263542966,0.11710310189214639,True,True,True,CENTER_ONLY_COMPATIBLE,False,False,8,[451.0],0.20941509941304803,0.030841551539418366,0.30791446213911167,0.9553895963991379,1.0734386660021005,0.19473839046920038,0.4812072841226403,0.5957898686043768
H1E1_B_large_N_H1C1B_V2_012,8c31913f513d193189c90651045713c79ad42a610f0690b4b231c06c1471556d,H1C1B_V2_012,B,-3,106,112,451.0,0.40561551895986103,0.37866939791595816,0.002969725161892988,-0.006414331365512875,0.0029377686920809346,-0.00665568447794756,0.2736042699503211,0.08124118862423757,43.032230491543544,0.20941509941304803,0.30791446213911167,4.9962914403782606e-05,5.2928620758163004e-05,0.08145942726412712,0.6240807487324063,True,0.19473839046920038,0.30796739075986984,0.0815093901785309,True,True,True,CENTER_ONLY_COMPATIBLE,False,False,8,[451.0],0.20941509941304803,0.030841551539418366,0.30791446213911167,0.9553895963991379,1.0734386660021005,0.19473839046920038,0.4812072841226403,0.5957898686043768
H1E1_B_large_N_H1C1B_V2_012,8c31913f513d193189c90651045713c79ad42a610f0690b4b231c06c1471556d,H1C1B_V2_012,B,-3,106,112,451.5,-0.05825378889946185,0.9355801836254065,0.006697467242853296,-0.00617980017585709,0.006617861463642358,-0.006088992311959913,0.2223039678190694,0.036610177034484534,93.5629152761507,0.054778178500146435,0.8787037839136923,8.304599768261627e-05,8.08719177270695e-05,0.05075935917059814,0.9641716968464177,True,0.46481353049985014,0.8787846558314195,0.05084240516828074,True,True,True,CENTER_ONLY_COMPATIBLE,False,False,8,[451.0],0.20941509941304803,0.030841551539418366,0.30791446213911167,0.9553895963991379,1.0734386660021005,0.19473839046920038,0.4812072841226403,0.5957898686043768
H1E1_B_large_N_H1C1B_V2_012,8c31913f513d193189c90651045713c79ad42a610f0690b4b231c06c1471556d,H1C1B_V2_012,B,-3,106,112,452.0,0.18596197287586294,0.9077352929744967,0.004905818257063215,-0.008782766792561049,0.004908878574158647,-0.008717560566203472,0.16446318961359352,0.008526598270861586,78.42237072979219,0.030841551539418366,0.8585652174673786,0.00010120404530384786,0.00010009295108125964,0.027120843615949478,0.9412158934483168,True,0.44294367903985665,0.85866531041846,0.02722204766125331,True,True,True,CENTER_ONLY_COMPATIBLE,False,False,8,[451.0],0.20941509941304803,0.030841551539418366,0.30791446213911167,0.9553895963991379,1.0734386660021005,0.19473839046920038,0.4812072841226403,0.5957898686043768
H1E1_B_large_N_H1C1B_V2_012,8c31913f513d193189c90651045713c79ad42a610f0690b4b231c06c1471556d,H1C1B_V2_012,B,-3,106,112,452.5,0.3006130077245983,0.9289994040585338,0.0050252027360914,-0.009078191334076289,0.004957095983232163,-0.008944001435246741,0.09376971697645851,-0.0012251883112214723,72.06904437666162,0.00935822813588727,0.9534080731543402,0.00010766622043691831,0.00010456796226067222,0.008794260908243088,0.9810273024973775,True,0.4812072841226403,0.9535126411166006,0.008901927128680003,True,True,True,CENTER_ONLY_COMPATIBLE,False,False,8,[451.0],0.20941509941304803,0.030841551539418366,0.30791446213911167,0.9553895963991379,1.0734386660021005,0.19473839046920038,0.4812072841226403,0.5957898686043768
H1E1_B_large_N_H1C1B_V2_012,8c31913f513d193189c90651045713c79ad42a610f0690b4b231c06c1471556d,H1C1B_V2_012,B,-3,106,112,453.0,0.334669563323979,0.9381977801218738,0.005006630388437674,-0.011319312268009207,0.0034650056429901682,-0.007863879946481038,0.01897533719221848,-0.0011399799650287702,70.3679016345917,0.0005926659569578385,0.9922187912410746,0.00015319317806713133,7.384687191862032e-05,0.0003613629758790569,0.9963971067134526,True,0.4964035971334698,0.9922926381129935,0.0005145561539461883,True,True,True,CENTER_ONLY_COMPATIBLE,False,False,8,[451.0],0.20941509941304803,0.030841551539418366,0.30791446213911167,0.9553895963991379,1.0734386660021005,0.19473839046920038,0.4812072841226403,0.5957898686043768
H1E1_B_large_N_H1C1B_V2_012,8c31913f513d193189c90651045713c79ad42a610f0690b4b231c06c1471556d,H1C1B_V2_012,B,-3,106,112,453.5,0.3655534075830829,0.9065099572555916,0.0014530814890979398,-0.007790607612837706,0.0015924650379698752,-0.008391253398569018,-0.05618074333257328,0.015866426654579057,68.03806603718328,0.003695536748104078,0.9553895963991379,6.28050127911639e-05,7.29490784961525e-05,0.0034080194161856137,0.9792514334462886,True,0.4794666849533054,0.9554625454776341,0.0034708244289767764,True,True,True,CENTER_ONLY_COMPATIBLE,False,False,8,[451.0],0.20941509941304803,0.030841551539418366,0.30791446213911167,0.9553895963991379,1.0734386660021005,0.19473839046920038,0.4812072841226403,0.5957898686043768
H1E1_B_large_N_H1C1B_V2_012,8c31913f513d193189c90651045713c79ad42a610f0690b4b231c06c1471556d,H1C1B_V2_012,B,-3,106,112,454.0,0.4206820282392671,0.8825394955729946,0.0017213587319511586,-0.008459243767177563,0.0017958020926129633,-0.0087193946620203,-0.12518327895533068,0.05955431865895588,64.51416098278008,0.019863550197146584,0.9558493301297393,7.452188099659694e-05,7.925274842790118e-05,0.019217570200940597,0.9875326196942076,True,0.487610337480052,0.9559285828781668,0.01929209208193719,True,True,True,CENTER_ONLY_COMPATIBLE,False,False,8,[451.0],0.20941509941304803,0.030841551539418366,0.30791446213911167,0.9553895963991379,1.0734386660021005,0.19473839046920038,0.4812072841226403,0.5957898686043768
H1E1_C_large_P_GLOBAL_006,35e943f5d0aab08d0e27ccc631bd5ebc123e8deb905553bf499d675eb3fe9e90,GLOBAL_006,C,1,114,112,450.0,-0.20168863174445947,0.95806602710061,-0.006837922911551013,0.02662343379288403,-0.00682177443292838,0.026063070357996876,0.26355258150482014,0.30819477383942473,101.8881152060548,0.14755555788006924,0.9585688164592989,0.0007555644166683936,0.0007258202428996507,0.16444398183978903,1.0604217005317536,True,0.5622470914793279,0.9592946367021985,0.16519954625645733,True,True,True,BROADBAND_PROJECTOR_COMPATIBLE_STRICT,False,False,9,[],0.14755555788006924,0.08688339865767136,0.366517009025942,0.9726339534050933,1.070515591535885,0.2009676482666334,0.5332542099098768,0.5793681230697617
H1E1_C_large_P_GLOBAL_006,35e943f5d0aab08d0e27ccc631bd5ebc123e8deb905553bf499d675eb3fe9e90,GLOBAL_006,C,1,114,112,450.5,-0.11061899704312048,0.9959989813488371,-0.008138161731066093,0.012543544699678498,-0.008132410799114182,0.01212718269527143,0.26486896916935865,0.2797437795967999,96.33748936529054,0.12908594003203477,1.0042505333547471,0.00022357018999382124,0.00021320466553003976,0.14841215305194166,1.073824688327761,True,0.5765497306311061,1.0044637380202768,0.14863572324193544,True,True,True,BROADBAND_PROJECTOR_COMPATIBLE_STRICT,False,False,9,[],0.14755555788006924,0.08688339865767136,0.366517009025942,0.9726339534050933,1.070515591535885,0.2009676482666334,0.5332542099098768,0.5793681230697617
H1E1_C_large_P_GLOBAL_006,35e943f5d0aab08d0e27ccc631bd5ebc123e8deb905553bf499d675eb3fe9e90,GLOBAL_006,C,1,114,112,451.0,-0.05656119947969743,1.0199942362304826,-0.0029907354542589855,0.017217699296540306,-0.0030195224701674915,0.01679682114065855,0.2538417147831161,0.22386731418744493,93.1739418753599,0.09937449984253832,1.0435874112299877,0.0003053936676234463,0.0002912507163791204,0.11455219052553306,1.0764461185491465,True,0.5793681230697617,1.043878661946367,0.11485758419315648,True,True,True,BROADBAND_PROJECTOR_COMPATIBLE_STRICT,False,False,9,[],0.14755555788006924,0.08688339865767136,0.366517009025942,0.9726339534050933,1.070515591535885,0.2009676482666334,0.5332542099098768,0.5793681230697617
H1E1_C_large_P_GLOBAL_006,35e943f5d0aab08d0e27ccc631bd5ebc123e8deb905553bf499d675eb3fe9e90,GLOBAL_006,C,1,114,112,451.5,0.011002924271726097,0.9861606811582806,-0.007842623690210763,0.021221716175019462,-0.007898612221258717,0.020826082047182618,0.2508408764683035,0.16916669507714396,89.36075836573775,0.08688339865767136,0.9726339534050933,0.0005118679837593377,0.0004961137684577996,0.0915385160307101,1.0320757972106605,True,0.5325902255940103,0.9731300671735512,0.09205038401446937,True,True,True,BROADBAND_PROJECTOR_COMPATIBLE_STRICT,False,False,9,[],0.14755555788006924,0.08688339865767136,0.366517009025942,0.9726339534050933,1.070515591535885,0.2009676482666334,0.5332542099098768,0.5793681230697617
H1E1_C_large_P_GLOBAL_006,35e943f5d0aab08d0e27ccc631bd5ebc123e8deb905553bf499d675eb3fe9e90,GLOBAL_006,C,1,114,112,452.0,0.15962942628152785,0.9371295615704767,-0.0021075035412101216,0.015394122704157829,-0.0023977910692053886,0.01481500439674601,0.23672237865562293,0.13119570146129994,80.33309503750428,0.07542020704199437,0.9036933689042436,0.00024142058500688075,0.00022523375728716478,0.07324979663829866,0.9886403895678328,True,0.488704909942418,0.9039186026615305,0.07349121722330555,True,True,True,BROADBAND_PROJECTOR_COMPATIBLE_STRICT,False,False,9,[],0.14755555788006924,0.08688339865767136,0.366517009025942,0.9726339534050933,1.070515591535885,0.2009676482666334,0.5332542099098768,0.5793681230697617
H1E1_C_large_P_GLOBAL_006,35e943f5d0aab08d0e27ccc631bd5ebc123e8deb905553bf499d675eb3fe9e90,GLOBAL_006,C,1,114,112,452.5,0.3733781435732864,0.9358056273922738,0.02440590479183998,0.023052645875198622,0.0236642528142639,0.02180961637222146,0.20058278912734567,0.09470388202313045,68.24843893243167,0.048161841489402835,1.0151434103572812,0.0011270726705556698,0.0010356562275608669,0.049202280564356236,1.0327189452216676,True,0.5332542099098768,1.0161790665848418,0.05032935323491189,True,True,True,BROADBAND_PROJECTOR_COMPATIBLE_STRICT,False,False,9,[],0.14755555788006924,0.08688339865767136,0.366517009025942,0.9726339534050933,1.070515591535885,0.2009676482666334,0.5332542099098768,0.5793681230697617
H1E1_C_large_P_GLOBAL_006,35e943f5d0aab08d0e27ccc631bd5ebc123e8deb905553bf499d675eb3fe9e90,GLOBAL_006,C,1,114,112,453.0,-0.003892799826473557,0.6053939668806197,-0.03931444969964339,-0.06816772774178241,-0.04080416366148813,-0.0668718822078624,0.14947583232361938,0.027312443971325817,90.36841782173389,0.08811937596128305,0.366517009025942,0.006192465060663561,0.006136828402135734,0.023088994044525593,0.6339836721345958,True,0.2009676482666334,0.37265383742807767,0.029281459105189152,True,True,True,BROADBAND_PROJECTOR_COMPATIBLE_STRICT,False,False,9,[],0.14755555788006924,0.08688339865767136,0.366517009025942,0.9726339534050933,1.070515591535885,0.2009676482666334,0.5332542099098768,0.5793681230697617
H1E1_C_large_P_GLOBAL_006,35e943f5d0aab08d0e27ccc631bd5ebc123e8deb905553bf499d675eb3fe9e90,GLOBAL_006,C,1,114,112,453.5,0.31973455045251514,0.984014943373734,-0.03894481434004387,0.04597078687491913,-0.037978555284768074,0.04564080819959804,0.0945445948624765,0.020168280688956486,71.99954106818575,0.015179995748441644,1.070515591535885,0.0036300118098797243,0.0035254540346306806,0.009345439963658355,1.0426008331782848,True,0.5435082486720269,1.0740410455705156,0.012975451773538078,True,True,True,BROADBAND_PROJECTOR_COMPATIBLE_STRICT,False,False,9,[],0.14755555788006924,0.08688339865767136,0.366517009025942,0.9726339534050933,1.070515591535885,0.2009676482666334,0.5332542099098768,0.5793681230697617
H1E1_C_large_P_GLOBAL_006,35e943f5d0aab08d0e27ccc631bd5ebc123e8deb905553bf499d675eb3fe9e90,GLOBAL_006,C,1,114,112,454.0,0.4328051343083765,0.8105290258977703,-0.03833388846924642,0.03399583641813858,-0.03645484237716525,0.03287168907250391,0.035115750180270584,0.006349750811032606,61.89873819301113,0.0074162337871491735,0.8442775861064803,0.002625203898941461,0.0024095034752233363,0.0012734352460853826,0.9222720470266517,True,0.4252928643633653,0.8466870895817037,0.003898639145026845,True,True,True,BROADBAND_PROJECTOR_COMPATIBLE_STRICT,False,False,9,[],0.14755555788006924,0.08688339865767136,0.366517009025942,0.9726339534050933,1.070515591535885,0.2009676482666334,0.5332542099098768,0.5793681230697617
H1E1_C_large_N_GLOBAL_006,95a3626c25c17ddefcbb6a3013ff3b5f0710b9e55ba0a6815fefb9c89816dc50,GLOBAL_006,C,-1,112,114,450.0,-0.17441410152764517,0.9873224539938265,0.005805945880348766,0.03302010127775926,0.00575831205671979,0.03233380574478987,0.24233060210413276,0.3492915341177494,100.01815060654496,0.153962248909968,1.0052259069720875,0.0011240360959590173,0.0010786331516843709,0.18072869652248238,1.0900262715834939,True,0.5940786363711066,1.0063045401237718,0.18185273261844134,True,True,True,CENTER_ONLY_COMPATIBLE,False,False,8,[452.5],0.28055194606012357,0.10407922404185077,0.18126678624662404,0.9928160063114121,1.1162076038461954,0.12597628505210492,0.5540757804447816,0.5940786363711066
H1E1_C_large_N_GLOBAL_006,95a3626c25c17ddefcbb6a3013ff3b5f0710b9e55ba0a6815fefb9c89816dc50,GLOBAL_006,C,-1,112,114,450.5,-0.11567764030472841,1.001154996170449,2.4371611750313463e-05,0.012894314781683779,-6.285556599964465e-05,0.012544788660035684,0.24646034255239063,0.31946836050525795,96.59096715906571,0.13838118590382642,1.015692642823522,0.0001662639476646081,0.00015737567334713702,0.16280273381495916,1.0857343212128336,True,0.5894095081297464,1.0158500184968688,0.16296899776262377,True,True,True,CENTER_ONLY_COMPATIBLE,False,False,8,[452.5],0.28055194606012357,0.10407922404185077,0.18126678624662404,0.9928160063114121,1.1162076038461954,0.12597628505210492,0.5540757804447816,0.5940786363711066
H1E1_C_large_N_GLOBAL_006,95a3626c25c17ddefcbb6a3013ff3b5f0710b9e55ba0a6815fefb9c89816dc50,GLOBAL_006,C,-1,112,114,451.0,-0.017250542495334004,0.9782114794080418,0.01347887763567664,0.010794567784525984,0.013121008247846523,0.010422574108130331,0.24872814902109727,0.2639874621597688,91.01029364469775,0.12129854626528691,0.9571952796620531,0.00029820283597227016,0.00028079090847952533,0.13155507229301655,1.043709416312568,True,0.5446646728497606,0.9574760705705324,0.13185327512898878,True,True,True,CENTER_ONLY_COMPATIBLE,False,False,8,[452.5],0.28055194606012357,0.10407922404185077,0.18126678624662404,0.9928160063114121,1.1162076038461954,0.12597628505210492,0.5540757804447816,0.5940786363711066
H1E1_C_large_N_GLOBAL_006,95a3626c25c17ddefcbb6a3013ff3b5f0710b9e55ba0a6815fefb9c89816dc50,GLOBAL_006,C,-1,112,114,451.5,0.13144011930301225,0.987694032253421,0.016749847681239865,0.022559784059182655,0.01639472049406745,0.021928650924708956,0.2576913121284989,0.21769609180241634,82.4197440427414,0.10407922404185077,0.9928160063114121,0.0007895012541416883,0.0007496525914563343,0.11379640073255352,1.052687779395944,True,0.5540757804447816,0.9935656589028679,0.11458590198669524,True,True,True,CENTER_ONLY_COMPATIBLE,False,False,8,[452.5],0.28055194606012357,0.10407922404185077,0.18126678624662404,0.9928160063114121,1.1162076038461954,0.12597628505210492,0.5540757804447816,0.5940786363711066
H1E1_C_large_N_GLOBAL_006,95a3626c25c17ddefcbb6a3013ff3b5f0710b9e55ba0a6815fefb9c89816dc50,GLOBAL_006,C,-1,112,114,452.0,0.2540148259971141,0.9966744491242797,0.012675891802785045,0.021395713396441612,0.012337049917276612,0.02069429792645588,0.24701239170387282,0.18289188634194106,75.70185181622753,0.08292984874282716,1.0578834893635307,0.0006184547847385842,0.000580456767330291,0.094464563744981,1.0740330370433584,True,0.5767734823302902,1.058463946130861,0.09508301852971957,True,True,True,CENTER_ONLY_COMPATIBLE,False,False,8,[452.5],0.28055194606012357,0.10407922404185077,0.18126678624662404,0.9928160063114121,1.1162076038461954,0.12597628505210492,0.5540757804447816,0.5940786363711066
H1E1_C_large_N_GLOBAL_006,95a3626c25c17ddefcbb6a3013ff3b5f0710b9e55ba0a6815fefb9c89816dc50,GLOBAL_006,C,-1,112,114,452.5,0.19918243258625637,0.37628864558427144,0.016789429053425817,-0.048805235291030494,0.01555162091332586,-0.04866757557233701,0.22026802465009568,0.1299752262142937,62.106202280057914,0.28055194606012357,0.18126678624662404,0.0026638359197528674,0.0026103858251209275,0.065411562112712,0.5019487723903803,True,0.12597628505210492,0.183877172071745,0.06807539803246483,True,True,True,CENTER_ONLY_COMPATIBLE,False,False,8,[452.5],0.28055194606012357,0.10407922404185077,0.18126678624662404,0.9928160063114121,1.1162076038461954,0.12597628505210492,0.5540757804447816,0.5940786363711066
H1E1_C_large_N_GLOBAL_006,95a3626c25c17ddefcbb6a3013ff3b5f0710b9e55ba0a6815fefb9c89816dc50,GLOBAL_006,C,-1,112,114,453.0,-0.03542890610764093,1.0559130629262106,-0.02839616000817619,0.019569200811894703,-0.027831966465512625,0.0198362779644843,0.18815469377386546,0.08656806396567725,91.92171649154523,0.03896265302833668,1.1162076038461954,0.0011892955236262048,0.001168096280821705,0.04289621848790266,1.0777110995710057,True,0.5807306070692732,1.1173757001270175,0.04408551401152887,True,True,True,CENTER_ONLY_COMPATIBLE,False,False,8,[452.5],0.28055194606012357,0.10407922404185077,0.18126678624662404,0.9928160063114121,1.1162076038461954,0.12597628505210492,0.5540757804447816,0.5940786363711066
H1E1_C_large_N_GLOBAL_006,95a3626c25c17ddefcbb6a3013ff3b5f0710b9e55ba0a6815fefb9c89816dc50,GLOBAL_006,C,-1,112,114,453.5,0.32492979625864543,0.8638098783901255,-0.005506176037937468,0.01666474874971049,-0.005425146069591606,0.016586707435167256,0.15845395927438707,0.05651749703628216,69.38576189122693,0.0328326747943668,0.8517468785010481,0.0003080318254517341,0.0003045510734162379,0.02830188468097528,0.9384355844067782,True,0.4403306730404457,0.8520514295744644,0.028609916506427024,True,True,True,CENTER_ONLY_COMPATIBLE,False,False,8,[452.5],0.28055194606012357,0.10407922404185077,0.18126678624662404,0.9928160063114121,1.1162076038461954,0.12597628505210492,0.5540757804447816,0.5940786363711066
H1E1_C_large_N_GLOBAL_006,95a3626c25c17ddefcbb6a3013ff3b5f0710b9e55ba0a6815fefb9c89816dc50,GLOBAL_006,C,-1,112,114,454.0,0.5711471455810573,0.6666823826133117,0.008346565416218525,0.011364082796061088,0.00804073853443823,0.010984646132656518,0.1079640099885165,0.033112418549789406,49.4133185635597,0.016760136153086802,0.7706744611923516,0.00019880753204294668,0.0001853159268388857,0.012752659715016929,0.8853311495515395,True,0.39190562218312514,0.7708597771191904,0.012951467247059879,True,True,True,CENTER_ONLY_COMPATIBLE,False,False,8,[452.5],0.28055194606012357,0.10407922404185077,0.18126678624662404,0.9928160063114121,1.1162076038461954,0.12597628505210492,0.5540757804447816,0.5940786363711066
