spectral_peak_nm,spectral_FWHM_nm,T448,T450,T453,max_angle_450_deg,angular_FWHM_450_deg,I0_over_Imax_450,strict_normal,near_normal,angle_symmetry_error_max,energy_residual_max,spectral_boundary_clipped,angular_boundary_clipped,sequence_json,spectral_target_pass,angular_target_pass,combined_pass,candidate_id,scan_mode,sample_index,sample_id,error_bound_nm,layer_errors_json
447.6600000000018,3.2892756814163135,0.9542260717609532,0.3371848304699774,0.09353175616995353,0.0,14.714304593279726,1.0,True,True,0.0,4.440892098500626e-16,False,False,"[[""H"",43],[""L"",78],[""H"",44],[""L"",79],[""H"",43],[""L"",316],[""H"",43],[""L"",78],[""H"",44],[""L"",79],[""H"",44],[""L"",79]]",False,True,False,ZL1_N3_M3_L79_H44_C316,independent_layer_1nm,183,independent_layer_1nm_ZL1_N3_M3_L79_H44_C316_0183,1,"[-1,-1,0,0,-1,0,-1,-1,0,0,0,0]"
450.3400000000023,3.349005729365956,0.3290134006901106,0.9534962570640464,0.2900524563525302,-4.0,17.755562168148018,0.9621393427883256,False,True,0.0,5.551115123125783e-16,False,False,"[[""H"",45],[""L"",79],[""H"",43],[""L"",79],[""H"",45],[""L"",317],[""H"",43],[""L"",79],[""H"",44],[""L"",79],[""H"",44],[""L"",80]]",True,True,True,ZL1_N3_M3_L79_H44_C316,independent_layer_1nm,184,independent_layer_1nm_ZL1_N3_M3_L79_H44_C316_0184,1,"[1,0,-1,0,1,1,-1,0,0,0,0,1]"
448.4200000000019,3.3038615512071488,0.9323410208569024,0.5235453672981493,0.12230641826222419,0.0,13.822793515103948,1.0,True,True,0.0,7.771561172376096e-16,False,False,"[[""H"",44],[""L"",78],[""H"",43],[""L"",79],[""H"",44],[""L"",315],[""H"",44],[""L"",79],[""H"",44],[""L"",78],[""H"",43],[""L"",80]]",False,True,False,ZL1_N3_M3_L79_H44_C316,independent_layer_1nm,185,independent_layer_1nm_ZL1_N3_M3_L79_H44_C316_0185,1,"[0,-1,-1,0,0,-1,0,0,0,-1,-1,1]"
447.6600000000018,3.2931654406756365,0.9503097746184754,0.3340375257225019,0.0928992612055729,0.0,14.72856144240136,1.0,True,True,0.0,5.551115123125783e-16,False,False,"[[""H"",44],[""L"",80],[""H"",43],[""L"",78],[""H"",43],[""L"",316],[""H"",43],[""L"",80],[""H"",43],[""L"",78],[""H"",45],[""L"",80]]",False,True,False,ZL1_N3_M3_L79_H44_C316,independent_layer_1nm,186,independent_layer_1nm_ZL1_N3_M3_L79_H44_C316_0186,1,"[0,1,-1,-1,-1,0,-1,1,-1,-1,1,1]"
450.92000000000246,3.3659398289916567,0.24101233974656863,0.7630979004996856,0.3993866820760272,-6.0,20.177108428219498,0.7683962922504765,False,False,0.0,6.661338147750939e-16,False,False,"[[""H"",45],[""L"",78],[""H"",45],[""L"",78],[""H"",45],[""L"",315],[""H"",45],[""L"",80],[""H"",45],[""L"",79],[""H"",43],[""L"",78]]",True,False,False,ZL1_N3_M3_L79_H44_C316,independent_layer_1nm,187,independent_layer_1nm_ZL1_N3_M3_L79_H44_C316_0187,1,"[1,-1,1,-1,1,-1,1,1,1,0,-1,-1]"
450.30000000000234,3.352291763191886,0.33703865807014133,0.9630450802765916,0.28505947319868963,-3.0,17.606320961194605,0.9710804377533423,False,True,0.0,4.440892098500626e-16,False,False,"[[""H"",45],[""L"",79],[""H"",43],[""L"",78],[""H"",45],[""L"",317],[""H"",44],[""L"",78],[""H"",43],[""L"",79],[""H"",43],[""L"",79]]",True,True,True,ZL1_N3_M3_L79_H44_C316,independent_layer_1nm,188,independent_layer_1nm_ZL1_N3_M3_L79_H44_C316_0188,1,"[1,0,-1,-1,1,1,0,-1,-1,0,-1,0]"
451.86000000000274,3.3900552212229513,0.15270293330421553,0.44098296216592936,0.6910274807800563,-9.0,9.301762103981439,0.45071852500549436,False,False,0.0,9.992007221626409e-16,False,False,"[[""H"",45],[""L"",79],[""H"",44],[""L"",79],[""H"",45],[""L"",317],[""H"",45],[""L"",79],[""H"",43],[""L"",78],[""H"",44],[""L"",79]]",False,False,False,ZL1_N3_M3_L79_H44_C316,independent_layer_1nm,189,independent_layer_1nm_ZL1_N3_M3_L79_H44_C316_0189,1,"[1,0,0,0,1,1,1,0,-1,-1,0,0]"
450.28000000000236,3.350194377554942,0.3396978773200193,0.9639056460789711,0.2819091368132278,-3.0,17.53831975808977,0.9720587156068501,False,True,0.0,4.440892098500626e-16,False,False,"[[""H"",45],[""L"",79],[""H"",45],[""L"",79],[""H"",45],[""L"",316],[""H"",43],[""L"",80],[""H"",44],[""L"",79],[""H"",44],[""L"",80]]",True,True,True,ZL1_N3_M3_L79_H44_C316,independent_layer_1nm,190,independent_layer_1nm_ZL1_N3_M3_L79_H44_C316_0190,1,"[1,0,1,0,1,0,-1,1,0,0,0,1]"
450.2200000000023,3.351408623133352,0.35455670989697097,0.976746227242483,0.2719821945214075,-3.0,17.215471984277304,0.9837087059474604,False,True,0.0,7.771561172376096e-16,False,False,"[[""H"",44],[""L"",79],[""H"",45],[""L"",80],[""H"",45],[""L"",316],[""H"",43],[""L"",80],[""H"",43],[""L"",78],[""H"",45],[""L"",80]]",True,True,True,ZL1_N3_M3_L79_H44_C316,independent_layer_1nm,191,independent_layer_1nm_ZL1_N3_M3_L79_H44_C316_0191,1,"[0,0,1,1,1,0,-1,1,-1,-1,1,1]"
449.00000000000205,3.3186971946120707,0.7288809778812686,0.7274628591265109,0.15326255425688246,0.0,13.65508113117043,1.0,True,True,0.0,6.661338147750939e-16,False,False,"[[""H"",45],[""L"",78],[""H"",45],[""L"",79],[""H"",43],[""L"",317],[""H"",43],[""L"",78],[""H"",45],[""L"",78],[""H"",43],[""L"",80]]",True,True,True,ZL1_N3_M3_L79_H44_C316,independent_layer_1nm,192,independent_layer_1nm_ZL1_N3_M3_L79_H44_C316_0192,1,"[1,-1,1,0,-1,1,-1,-1,1,-1,-1,1]"
448.72000000000196,3.32155469372492,0.8352395890502913,0.6255811723146227,0.1365489529578791,0.0,13.627230709966437,1.0,True,True,0.0,5.551115123125783e-16,False,False,"[[""H"",45],[""L"",78],[""H"",45],[""L"",78],[""H"",43],[""L"",316],[""H"",43],[""L"",80],[""H"",45],[""L"",80],[""H"",45],[""L"",79]]",True,True,True,ZL1_N3_M3_L79_H44_C316,independent_layer_1nm,193,independent_layer_1nm_ZL1_N3_M3_L79_H44_C316_0193,1,"[1,-1,1,-1,-1,0,-1,1,1,1,1,0]"
450.18000000000234,3.3522984391006503,0.36047720047462484,0.9815717824789687,0.2689432211570446,-3.0,17.083600235903187,0.9891647791817899,False,True,0.0,4.440892098500626e-16,False,False,"[[""H"",44],[""L"",80],[""H"",43],[""L"",80],[""H"",43],[""L"",317],[""H"",45],[""L"",79],[""H"",43],[""L"",78],[""H"",43],[""L"",79]]",True,True,True,ZL1_N3_M3_L79_H44_C316,independent_layer_1nm,194,independent_layer_1nm_ZL1_N3_M3_L79_H44_C316_0194,1,"[0,1,-1,1,-1,1,1,0,-1,-1,-1,0]"
451.5600000000027,3.3806184712128697,0.17615860374962894,0.5310050441366484,0.579901230485558,-8.0,22.54399291160191,0.5361534270117467,False,False,0.0,5.551115123125783e-16,False,False,"[[""H"",45],[""L"",80],[""H"",44],[""L"",79],[""H"",45],[""L"",317],[""H"",44],[""L"",80],[""H"",43],[""L"",79],[""H"",45],[""L"",80]]",False,False,False,ZL1_N3_M3_L79_H44_C316,independent_layer_1nm,195,independent_layer_1nm_ZL1_N3_M3_L79_H44_C316_0195,1,"[1,1,0,0,1,1,0,1,-1,0,1,1]"
452.36000000000286,3.3977665757735167,0.12467745523395304,0.3308046236097299,0.8719967390842901,-10.0,7.555923115848704,0.33795525103362106,False,False,0.0,5.551115123125783e-16,False,False,"[[""H"",44],[""L"",80],[""H"",44],[""L"",79],[""H"",45],[""L"",317],[""H"",45],[""L"",79],[""H"",44],[""L"",80],[""H"",45],[""L"",79]]",False,False,False,ZL1_N3_M3_L79_H44_C316,independent_layer_1nm,196,independent_layer_1nm_ZL1_N3_M3_L79_H44_C316_0196,1,"[0,1,0,0,1,1,1,0,0,1,1,0]"
449.5800000000022,3.333396886130913,0.5198226709338021,0.931975360739989,0.19791014612845453,0.0,14.54562933873359,1.0,True,True,0.0,6.661338147750939e-16,False,False,"[[""H"",44],[""L"",79],[""H"",45],[""L"",79],[""H"",43],[""L"",316],[""H"",44],[""L"",80],[""H"",45],[""L"",79],[""H"",43],[""L"",79]]",True,True,True,ZL1_N3_M3_L79_H44_C316,independent_layer_1nm,197,independent_layer_1nm_ZL1_N3_M3_L79_H44_C316_0197,1,"[0,0,1,0,-1,0,0,1,1,0,-1,0]"
451.04000000000246,3.3682614605584718,0.22625801937637655,0.715116779262241,0.4287608481179168,-6.0,20.716125144949725,0.7238766502536567,False,False,0.0,5.551115123125783e-16,False,False,"[[""H"",45],[""L"",80],[""H"",45],[""L"",78],[""H"",45],[""L"",316],[""H"",45],[""L"",78],[""H"",43],[""L"",79],[""H"",45],[""L"",80]]",True,False,False,ZL1_N3_M3_L79_H44_C316,independent_layer_1nm,198,independent_layer_1nm_ZL1_N3_M3_L79_H44_C316_0198,1,"[1,1,1,-1,1,0,1,-1,-1,0,1,1]"
448.800000000002,3.3142834660840776,0.8065430251699806,0.6514553051275553,0.14087280378914513,0.0,13.6193468327639,1.0,True,True,0.0,5.551115123125783e-16,False,False,"[[""H"",45],[""L"",79],[""H"",44],[""L"",80],[""H"",43],[""L"",316],[""H"",44],[""L"",78],[""H"",43],[""L"",80],[""H"",44],[""L"",80]]",True,True,True,ZL1_N3_M3_L79_H44_C316,independent_layer_1nm,199,independent_layer_1nm_ZL1_N3_M3_L79_H44_C316_0199,1,"[1,0,0,1,-1,0,0,-1,-1,1,0,1]"
450.18000000000234,3.350692797216027,0.35906874629533636,0.9801187846102897,0.26902108509211986,-3.0,17.10971050928281,0.9881833358779709,False,True,0.0,8.881784197001252e-16,False,False,"[[""H"",43],[""L"",80],[""H"",43],[""L"",79],[""H"",43],[""L"",317],[""H"",45],[""L"",78],[""H"",45],[""L"",79],[""H"",43],[""L"",79]]",True,True,True,ZL1_N3_M3_L79_H44_C316,independent_layer_1nm,200,independent_layer_1nm_ZL1_N3_M3_L79_H44_C316_0200,1,"[-1,1,-1,0,-1,1,1,-1,1,0,-1,0]"
448.98000000000206,3.316923382058576,0.7313108738771563,0.724500027259326,0.1523227203715985,0.0,13.651581547894482,1.0,True,True,0.0,6.661338147750939e-16,False,False,"[[""H"",43],[""L"",80],[""H"",44],[""L"",80],[""H"",44],[""L"",315],[""H"",44],[""L"",78],[""H"",44],[""L"",80],[""H"",44],[""L"",80]]",True,True,True,ZL1_N3_M3_L79_H44_C316,independent_layer_1nm,201,independent_layer_1nm_ZL1_N3_M3_L79_H44_C316_0201,1,"[-1,1,0,1,0,-1,0,-1,0,1,0,1]"
448.46000000000197,3.313953471079685,0.9212556712403178,0.5364557295289585,0.12307783307164434,0.0,13.76216961616128,1.0,True,True,0.0,6.661338147750939e-16,False,False,"[[""H"",45],[""L"",80],[""H"",45],[""L"",78],[""H"",44],[""L"",315],[""H"",43],[""L"",79],[""H"",45],[""L"",78],[""H"",45],[""L"",79]]",False,True,False,ZL1_N3_M3_L79_H44_C316,independent_layer_1nm,202,independent_layer_1nm_ZL1_N3_M3_L79_H44_C316_0202,1,"[1,1,1,-1,0,-1,-1,0,1,-1,1,0]"
450.02000000000226,3.3433137169504903,0.3959905630613138,0.9929237096463597,0.24653461337048366,-1.0,16.27936933303378,0.9998055236087928,True,True,0.0,6.661338147750939e-16,False,False,"[[""H"",44],[""L"",80],[""H"",44],[""L"",80],[""H"",44],[""L"",317],[""H"",43],[""L"",80],[""H"",43],[""L"",78],[""H"",45],[""L"",79]]",True,True,True,ZL1_N3_M3_L79_H44_C316,independent_layer_1nm,203,independent_layer_1nm_ZL1_N3_M3_L79_H44_C316_0203,1,"[0,1,0,1,0,1,-1,1,-1,-1,1,0]"
448.48000000000195,3.304277145515073,0.9124342041595117,0.5455229886345525,0.12542447283187697,0.0,13.750309072717876,1.0,True,True,0.0,6.661338147750939e-16,False,False,"[[""H"",44],[""L"",78],[""H"",44],[""L"",79],[""H"",43],[""L"",317],[""H"",43],[""L"",78],[""H"",44],[""L"",78],[""H"",44],[""L"",80]]",False,True,False,ZL1_N3_M3_L79_H44_C316,independent_layer_1nm,204,independent_layer_1nm_ZL1_N3_M3_L79_H44_C316_0204,1,"[0,-1,0,0,-1,1,-1,-1,0,-1,0,1]"
450.3200000000023,3.3491240135343787,0.3335787220420965,0.958632106001662,0.2865423344215102,-3.0,17.665695713085142,0.9679557188470422,False,True,0.0,6.661338147750939e-16,False,False,"[[""H"",45],[""L"",79],[""H"",44],[""L"",79],[""H"",43],[""L"",317],[""H"",45],[""L"",79],[""H"",43],[""L"",78],[""H"",45],[""L"",79]]",True,True,True,ZL1_N3_M3_L79_H44_C316,independent_layer_1nm,205,independent_layer_1nm_ZL1_N3_M3_L79_H44_C316_0205,1,"[1,0,0,0,-1,1,1,0,-1,-1,1,0]"
450.82000000000244,3.3652573152547802,0.25219880014919394,0.798682856932645,0.3795012134224221,-6.0,19.81153480790178,0.8073643300768525,False,False,0.0,6.661338147750939e-16,False,False,"[[""H"",44],[""L"",78],[""H"",43],[""L"",80],[""H"",44],[""L"",317],[""H"",45],[""L"",78],[""H"",43],[""L"",79],[""H"",45],[""L"",80]]",True,False,False,ZL1_N3_M3_L79_H44_C316,independent_layer_1nm,206,independent_layer_1nm_ZL1_N3_M3_L79_H44_C316_0206,1,"[0,-1,-1,1,0,1,1,-1,-1,0,1,1]"
447.6600000000018,3.292126095562935,0.9533560621384851,0.33666427693958473,0.09344516368879344,0.0,14.73041878344321,1.0,True,True,0.0,4.440892098500626e-16,False,False,"[[""H"",43],[""L"",78],[""H"",43],[""L"",80],[""H"",44],[""L"",315],[""H"",43],[""L"",78],[""H"",44],[""L"",78],[""H"",45],[""L"",79]]",False,True,False,ZL1_N3_M3_L79_H44_C316,independent_layer_1nm,207,independent_layer_1nm_ZL1_N3_M3_L79_H44_C316_0207,1,"[-1,-1,-1,1,0,-1,-1,-1,0,-1,1,0]"
450.5800000000024,3.359831553789263,0.286594761816916,0.8831058372417206,0.33236036955923687,-5.0,18.852029349552105,0.8907456950972463,False,True,0.0,4.440892098500626e-16,False,False,"[[""H"",44],[""L"",79],[""H"",43],[""L"",79],[""H"",43],[""L"",317],[""H"",45],[""L"",80],[""H"",44],[""L"",80],[""H"",44],[""L"",79]]",True,True,True,ZL1_N3_M3_L79_H44_C316,independent_layer_1nm,208,independent_layer_1nm_ZL1_N3_M3_L79_H44_C316_0208,1,"[0,0,-1,0,-1,1,1,1,0,1,0,0]"
450.2400000000023,3.3478232054062573,0.34657921944704284,0.9713029209294224,0.276745925067691,-3.0,17.35818688688419,0.9785316870360583,False,True,0.0,4.440892098500626e-16,False,False,"[[""H"",44],[""L"",79],[""H"",43],[""L"",78],[""H"",45],[""L"",317],[""H"",43],[""L"",80],[""H"",44],[""L"",78],[""H"",45],[""L"",79]]",True,True,True,ZL1_N3_M3_L79_H44_C316,independent_layer_1nm,209,independent_layer_1nm_ZL1_N3_M3_L79_H44_C316_0209,1,"[0,0,-1,-1,1,1,-1,1,0,-1,1,0]"
450.3200000000023,3.3511713729612325,0.33150569207793235,0.9563732788836686,0.2886837199600333,-4.0,17.731438621717583,0.9655599046789447,False,True,0.0,6.661338147750939e-16,False,False,"[[""H"",45],[""L"",78],[""H"",45],[""L"",78],[""H"",43],[""L"",317],[""H"",45],[""L"",78],[""H"",45],[""L"",78],[""H"",43],[""L"",78]]",True,True,True,ZL1_N3_M3_L79_H44_C316,independent_layer_1nm,210,independent_layer_1nm_ZL1_N3_M3_L79_H44_C316_0210,1,"[1,-1,1,-1,-1,1,1,-1,1,-1,-1,-1]"
449.8200000000022,3.3367186536970053,0.44743804939537346,0.9813569703836933,0.22295606307928928,0.0,15.36981721116669,1.0,True,True,0.0,8.881784197001252e-16,False,False,"[[""H"",44],[""L"",79],[""H"",44],[""L"",79],[""H"",44],[""L"",317],[""H"",43],[""L"",80],[""H"",44],[""L"",78],[""H"",43],[""L"",80]]",True,True,True,ZL1_N3_M3_L79_H44_C316,independent_layer_1nm,211,independent_layer_1nm_ZL1_N3_M3_L79_H44_C316_0211,1,"[0,0,0,0,0,1,-1,1,0,-1,-1,1]"
448.36000000000195,3.3046539130532437,0.9497123601065052,0.502785328107495,0.11893597417225048,0.0,13.877762267224103,1.0,True,True,0.0,8.881784197001252e-16,False,False,"[[""H"",45],[""L"",78],[""H"",45],[""L"",78],[""H"",43],[""L"",315],[""H"",45],[""L"",78],[""H"",43],[""L"",80],[""H"",43],[""L"",78]]",False,True,False,ZL1_N3_M3_L79_H44_C316,independent_layer_1nm,212,independent_layer_1nm_ZL1_N3_M3_L79_H44_C316_0212,1,"[1,-1,1,-1,-1,-1,1,-1,-1,1,-1,-1]"
451.5600000000027,3.384606014124529,0.17663108162452218,0.5331346812198089,0.5790635081769466,-8.0,22.567861723208377,0.5382188253384727,False,False,0.0,6.661338147750939e-16,False,False,"[[""H"",45],[""L"",80],[""H"",44],[""L"",80],[""H"",45],[""L"",316],[""H"",45],[""L"",78],[""H"",45],[""L"",78],[""H"",43],[""L"",78]]",False,False,False,ZL1_N3_M3_L79_H44_C316,independent_layer_1nm,213,independent_layer_1nm_ZL1_N3_M3_L79_H44_C316_0213,1,"[1,1,0,1,1,0,1,-1,1,-1,-1,-1]"
448.1800000000019,3.297001098199644,0.9809835850252442,0.45331118535793646,0.11141785809896165,0.0,14.036710252358226,1.0,True,True,0.0,4.440892098500626e-16,False,False,"[[""H"",44],[""L"",79],[""H"",43],[""L"",78],[""H"",44],[""L"",315],[""H"",44],[""L"",78],[""H"",44],[""L"",80],[""H"",44],[""L"",78]]",False,True,False,ZL1_N3_M3_L79_H44_C316,independent_layer_1nm,214,independent_layer_1nm_ZL1_N3_M3_L79_H44_C316_0214,1,"[0,0,-1,-1,0,-1,0,-1,0,1,0,-1]"
450.70000000000243,3.358324601176662,0.2688326714933643,0.8426206349962071,0.3540645389590036,-5.0,19.340961705168727,0.8497744427417361,False,True,0.0,6.661338147750939e-16,False,False,"[[""H"",44],[""L"",80],[""H"",44],[""L"",79],[""H"",44],[""L"",316],[""H"",45],[""L"",79],[""H"",45],[""L"",78],[""H"",43],[""L"",80]]",True,True,True,ZL1_N3_M3_L79_H44_C316,independent_layer_1nm,215,independent_layer_1nm_ZL1_N3_M3_L79_H44_C316_0215,1,"[0,1,0,0,0,0,1,0,1,-1,-1,1]"
449.9400000000022,3.3434135908187272,0.4172867859103859,0.9914635830568557,0.23690366645465472,0.0,15.876802463843575,1.0,True,True,0.0,1.3322676295501878e-15,False,False,"[[""H"",43],[""L"",80],[""H"",44],[""L"",79],[""H"",43],[""L"",317],[""H"",45],[""L"",78],[""H"",43],[""L"",79],[""H"",43],[""L"",79]]",True,True,True,ZL1_N3_M3_L79_H44_C316,independent_layer_1nm,216,independent_layer_1nm_ZL1_N3_M3_L79_H44_C316_0216,1,"[-1,1,0,0,-1,1,1,-1,-1,0,-1,0]"
451.2400000000025,3.36936040441293,0.2033986126787049,0.6366095406021552,0.4832544908362935,-7.0,21.443610523421196,0.6412358386709922,False,False,0.0,5.551115123125783e-16,False,False,"[[""H"",45],[""L"",78],[""H"",44],[""L"",78],[""H"",45],[""L"",316],[""H"",45],[""L"",79],[""H"",45],[""L"",78],[""H"",44],[""L"",80]]",True,False,False,ZL1_N3_M3_L79_H44_C316,independent_layer_1nm,217,independent_layer_1nm_ZL1_N3_M3_L79_H44_C316_0217,1,"[1,-1,0,-1,1,0,1,0,1,-1,0,1]"
449.14000000000203,3.335044366793852,0.6713587552203677,0.7878632217303485,0.16306455946972007,0.0,13.755543200455424,1.0,True,True,0.0,7.771561172376096e-16,False,False,"[[""H"",45],[""L"",80],[""H"",45],[""L"",80],[""H"",44],[""L"",315],[""H"",43],[""L"",80],[""H"",44],[""L"",80],[""H"",45],[""L"",80]]",True,True,True,ZL1_N3_M3_L79_H44_C316,independent_layer_1nm,218,independent_layer_1nm_ZL1_N3_M3_L79_H44_C316_0218,1,"[1,1,1,1,0,-1,-1,1,0,1,1,1]"
449.8400000000022,3.3402570788333605,0.44232934305442095,0.9838815639165714,0.22447632067145182,0.0,15.49156137040115,1.0,True,True,0.0,6.661338147750939e-16,False,False,"[[""H"",45],[""L"",80],[""H"",45],[""L"",78],[""H"",45],[""L"",315],[""H"",44],[""L"",78],[""H"",45],[""L"",80],[""H"",43],[""L"",79]]",True,True,True,ZL1_N3_M3_L79_H44_C316,independent_layer_1nm,219,independent_layer_1nm_ZL1_N3_M3_L79_H44_C316_0219,1,"[1,1,1,-1,1,-1,0,-1,1,1,-1,0]"
448.940000000002,3.3166894062971437,0.7453647720844991,0.7107078477252368,0.1506984943442866,0.0,13.636844205524213,1.0,True,True,0.0,5.551115123125783e-16,False,False,"[[""H"",44],[""L"",79],[""H"",43],[""L"",80],[""H"",43],[""L"",316],[""H"",44],[""L"",80],[""H"",43],[""L"",80],[""H"",44],[""L"",78]]",True,True,True,ZL1_N3_M3_L79_H44_C316,independent_layer_1nm,220,independent_layer_1nm_ZL1_N3_M3_L79_H44_C316_0220,1,"[0,0,-1,1,-1,0,0,1,-1,1,0,-1]"
447.8800000000018,3.2958924363738333,0.9882836182129646,0.38194009584139504,0.100442495527232,0.0,14.384027365597195,1.0,True,True,0.0,5.551115123125783e-16,False,False,"[[""H"",44],[""L"",80],[""H"",44],[""L"",78],[""H"",43],[""L"",316],[""H"",43],[""L"",80],[""H"",43],[""L"",78],[""H"",45],[""L"",79]]",False,True,False,ZL1_N3_M3_L79_H44_C316,independent_layer_1nm,221,independent_layer_1nm_ZL1_N3_M3_L79_H44_C316_0221,1,"[0,1,0,-1,-1,0,-1,1,-1,-1,1,0]"
450.4800000000024,3.352660370461706,0.3026741218848544,0.9142666924286981,0.31396821288629606,-4.0,18.461791321509626,0.9229589447164969,False,True,0.0,8.881784197001252e-16,False,False,"[[""H"",44],[""L"",78],[""H"",44],[""L"",78],[""H"",45],[""L"",315],[""H"",45],[""L"",79],[""H"",45],[""L"",80],[""H"",44],[""L"",78]]",True,True,True,ZL1_N3_M3_L79_H44_C316,independent_layer_1nm,222,independent_layer_1nm_ZL1_N3_M3_L79_H44_C316_0222,1,"[0,-1,0,-1,1,-1,1,0,1,1,0,-1]"
451.2200000000025,3.3707065447227365,0.2061249153304217,0.648060949792808,0.47544251592177156,-7.0,21.32460028337402,0.6530578377307152,False,False,0.0,6.661338147750939e-16,False,False,"[[""H"",45],[""L"",78],[""H"",44],[""L"",78],[""H"",45],[""L"",317],[""H"",44],[""L"",80],[""H"",44],[""L"",78],[""H"",44],[""L"",78]]",True,False,False,ZL1_N3_M3_L79_H44_C316,independent_layer_1nm,223,independent_layer_1nm_ZL1_N3_M3_L79_H44_C316_0223,1,"[1,-1,0,-1,1,1,0,1,0,-1,0,-1]"
449.6800000000022,3.337562467447526,0.48592176898207395,0.9587627682063533,0.20865219636912535,0.0,14.902548918057933,1.0,True,True,0.0,1.1102230246251565e-15,False,False,"[[""H"",44],[""L"",80],[""H"",43],[""L"",79],[""H"",43],[""L"",316],[""H"",45],[""L"",79],[""H"",44],[""L"",80],[""H"",45],[""L"",80]]",True,True,True,ZL1_N3_M3_L79_H44_C316,independent_layer_1nm,224,independent_layer_1nm_ZL1_N3_M3_L79_H44_C316_0224,1,"[0,1,-1,0,-1,0,1,0,0,1,1,1]"
449.40000000000214,3.3291516715526086,0.5763366920862656,0.8799378707022163,0.18289235080631572,0.0,14.110781260552894,1.0,True,True,0.0,6.661338147750939e-16,False,False,"[[""H"",44],[""L"",79],[""H"",45],[""L"",80],[""H"",43],[""L"",317],[""H"",43],[""L"",79],[""H"",44],[""L"",78],[""H"",45],[""L"",80]]",True,True,True,ZL1_N3_M3_L79_H44_C316,independent_layer_1nm,225,independent_layer_1nm_ZL1_N3_M3_L79_H44_C316_0225,1,"[0,0,1,1,-1,1,-1,0,0,-1,1,1]"
450.0000000000023,3.3450475761384837,0.4030775966519344,0.9924953102564127,0.2433705249619158,0.0,16.175417441314902,1.0,True,True,0.0,4.440892098500626e-16,False,False,"[[""H"",43],[""L"",79],[""H"",43],[""L"",78],[""H"",45],[""L"",315],[""H"",45],[""L"",80],[""H"",43],[""L"",80],[""H"",44],[""L"",78]]",True,True,True,ZL1_N3_M3_L79_H44_C316,independent_layer_1nm,226,independent_layer_1nm_ZL1_N3_M3_L79_H44_C316_0226,1,"[-1,0,-1,-1,1,-1,1,1,-1,1,0,-1]"
450.2000000000023,3.351773991574021,0.35849126152045807,0.9792777978861411,0.2694093490369841,-3.0,17.144911885206618,0.9866392134236894,False,True,0.0,6.661338147750939e-16,False,False,"[[""H"",45],[""L"",80],[""H"",45],[""L"",78],[""H"",45],[""L"",316],[""H"",43],[""L"",80],[""H"",45],[""L"",78],[""H"",43],[""L"",79]]",True,True,True,ZL1_N3_M3_L79_H44_C316,independent_layer_1nm,227,independent_layer_1nm_ZL1_N3_M3_L79_H44_C316_0227,1,"[1,1,1,-1,1,0,-1,1,1,-1,-1,0]"
450.70000000000243,3.359277969204811,0.2685110714015555,0.841474294629575,0.35460083699441447,-5.0,19.354112402290802,0.8489330301722804,False,True,0.0,5.551115123125783e-16,False,False,"[[""H"",43],[""L"",80],[""H"",45],[""L"",78],[""H"",44],[""L"",316],[""H"",45],[""L"",80],[""H"",44],[""L"",78],[""H"",44],[""L"",80]]",True,True,True,ZL1_N3_M3_L79_H44_C316,independent_layer_1nm,228,independent_layer_1nm_ZL1_N3_M3_L79_H44_C316_0228,1,"[-1,1,1,-1,0,0,1,1,0,-1,0,1]"
448.820000000002,3.310291627023844,0.796919781361018,0.6598837696324763,0.14249039053129772,0.0,13.645712757446097,1.0,True,True,0.0,6.661338147750939e-16,False,False,"[[""H"",44],[""L"",80],[""H"",43],[""L"",78],[""H"",44],[""L"",315],[""H"",45],[""L"",78],[""H"",43],[""L"",80],[""H"",44],[""L"",78]]",True,True,True,ZL1_N3_M3_L79_H44_C316,independent_layer_1nm,229,independent_layer_1nm_ZL1_N3_M3_L79_H44_C316_0229,1,"[0,1,-1,-1,0,-1,1,-1,-1,1,0,-1]"
449.50000000000216,3.3323669636267823,0.5455010992844243,0.9095439592749782,0.19074052986011453,0.0,14.337570861700744,1.0,True,True,0.0,6.661338147750939e-16,False,False,"[[""H"",44],[""L"",80],[""H"",43],[""L"",80],[""H"",44],[""L"",315],[""H"",44],[""L"",80],[""H"",45],[""L"",80],[""H"",43],[""L"",80]]",True,True,True,ZL1_N3_M3_L79_H44_C316,independent_layer_1nm,230,independent_layer_1nm_ZL1_N3_M3_L79_H44_C316_0230,1,"[0,1,-1,1,0,-1,0,1,1,1,-1,1]"
449.1600000000021,3.3181000448710734,0.6592744028796519,0.7956501851334096,0.16567609519529042,0.0,13.785652298364353,1.0,True,True,0.0,5.551115123125783e-16,False,False,"[[""H"",44],[""L"",79],[""H"",43],[""L"",79],[""H"",44],[""L"",317],[""H"",43],[""L"",78],[""H"",44],[""L"",79],[""H"",44],[""L"",78]]",True,True,True,ZL1_N3_M3_L79_H44_C316,independent_layer_1nm,231,independent_layer_1nm_ZL1_N3_M3_L79_H44_C316_0231,1,"[0,0,-1,0,0,1,-1,-1,0,0,0,-1]"
