spectral_peak_nm,spectral_FWHM_nm,T448,T450,T453,max_angle_450_deg,angular_FWHM_450_deg,I0_over_Imax_450,strict_normal,near_normal,angle_symmetry_error_max,energy_residual_max,spectral_boundary_clipped,angular_boundary_clipped,sequence_json,spectral_target_pass,angular_target_pass,combined_pass,candidate_id,scan_mode,sample_index,sample_id,delta_H_nm,delta_L_nm,delta_center_nm
447.08000000000163,3.2993492182280875,0.7616264966659885,0.24608110539236436,0.07636586678195872,0.0,15.604875454987456,1.0,True,True,0.0,7.771561172376096e-16,False,False,"[[""H"",45],[""L"",79],[""H"",45],[""L"",79],[""H"",45],[""L"",310],[""H"",45],[""L"",79],[""H"",45],[""L"",79],[""H"",45],[""L"",79]]",False,True,False,ZL1_N3_M3_L78_H46,local_basin,127,local_basin_ZL1_N3_M3_L78_H46_0127,-1,1,-2
447.9000000000018,3.3098361776222873,0.9894304549336567,0.3852371067439634,0.09990116079373232,0.0,14.384684965234854,1.0,True,True,0.0,6.661338147750939e-16,False,False,"[[""H"",45],[""L"",79],[""H"",45],[""L"",79],[""H"",45],[""L"",311],[""H"",45],[""L"",79],[""H"",45],[""L"",79],[""H"",45],[""L"",79]]",False,True,False,ZL1_N3_M3_L78_H46,local_basin,128,local_basin_ZL1_N3_M3_L78_H46_0128,-1,1,-1
448.72000000000196,3.321186599823534,0.8363222980407989,0.6237515632051662,0.1356355752293117,0.0,13.65938259824919,1.0,True,True,0.0,6.661338147750939e-16,False,False,"[[""H"",45],[""L"",79],[""H"",45],[""L"",79],[""H"",45],[""L"",312],[""H"",45],[""L"",79],[""H"",45],[""L"",79],[""H"",45],[""L"",79]]",True,True,True,ZL1_N3_M3_L78_H46,local_basin,129,local_basin_ZL1_N3_M3_L78_H46_0129,-1,1,0
449.52000000000214,3.3351462062918245,0.535397861429397,0.9195652379277119,0.19277509871126072,0.0,14.453872875631403,1.0,True,True,0.0,6.661338147750939e-16,False,False,"[[""H"",45],[""L"",79],[""H"",45],[""L"",79],[""H"",45],[""L"",313],[""H"",45],[""L"",79],[""H"",45],[""L"",79],[""H"",45],[""L"",79]]",True,True,True,ZL1_N3_M3_L78_H46,local_basin,130,local_basin_ZL1_N3_M3_L78_H46_0130,-1,1,1
450.3400000000023,3.352105964357804,0.33049299320308734,0.9529019186815937,0.28923485755383105,-4.0,17.79430453260986,0.9613281422911217,False,True,0.0,5.551115123125783e-16,False,False,"[[""H"",45],[""L"",79],[""H"",45],[""L"",79],[""H"",45],[""L"",314],[""H"",45],[""L"",79],[""H"",45],[""L"",79],[""H"",45],[""L"",79]]",True,True,True,ZL1_N3_M3_L78_H46,local_basin,131,local_basin_ZL1_N3_M3_L78_H46_0131,-1,1,2
451.1600000000026,3.3699403647140684,0.21422924855461709,0.6715333573667955,0.45757756752444695,-7.0,21.133671948519968,0.678723822712669,False,False,0.0,8.881784197001252e-16,False,False,"[[""H"",45],[""L"",79],[""H"",45],[""L"",79],[""H"",45],[""L"",315],[""H"",45],[""L"",79],[""H"",45],[""L"",79],[""H"",45],[""L"",79]]",True,False,False,ZL1_N3_M3_L78_H46,local_basin,132,local_basin_ZL1_N3_M3_L78_H46_0132,-1,1,3
446.9600000000016,3.318741863904279,0.7139771696238653,0.2319052655854391,0.07362585288035026,0.0,15.79047135351864,1.0,True,True,0.0,4.440892098500626e-16,False,False,"[[""H"",45],[""L"",80],[""H"",45],[""L"",80],[""H"",45],[""L"",309],[""H"",45],[""L"",80],[""H"",45],[""L"",80],[""H"",45],[""L"",80]]",False,True,False,ZL1_N3_M3_L78_H46,local_basin,133,local_basin_ZL1_N3_M3_L78_H46_0133,-1,2,-3
447.7800000000018,3.3273233202274355,0.9750004442750266,0.3595488112980022,0.0958264457771579,0.0,14.556467672411081,1.0,True,True,0.0,4.440892098500626e-16,False,False,"[[""H"",45],[""L"",80],[""H"",45],[""L"",80],[""H"",45],[""L"",310],[""H"",45],[""L"",80],[""H"",45],[""L"",80],[""H"",45],[""L"",80]]",False,True,False,ZL1_N3_M3_L78_H46,local_basin,134,local_basin_ZL1_N3_M3_L78_H46_0134,-1,2,-2
448.580000000002,3.3366616737808386,0.8828766390400093,0.5807529655457502,0.12928301334014358,0.0,13.7151802576028,1.0,True,True,0.0,6.661338147750939e-16,False,False,"[[""H"",45],[""L"",80],[""H"",45],[""L"",80],[""H"",45],[""L"",311],[""H"",45],[""L"",80],[""H"",45],[""L"",80],[""H"",45],[""L"",80]]",False,True,False,ZL1_N3_M3_L78_H46,local_basin,135,local_basin_ZL1_N3_M3_L78_H46_0135,-1,2,-1
449.40000000000214,3.3477982324831714,0.5808903525864104,0.880512152889716,0.1823247787959497,0.0,14.171217886233073,1.0,True,True,0.0,4.440892098500626e-16,False,False,"[[""H"",45],[""L"",80],[""H"",45],[""L"",80],[""H"",45],[""L"",312],[""H"",45],[""L"",80],[""H"",45],[""L"",80],[""H"",45],[""L"",80]]",True,True,True,ZL1_N3_M3_L78_H46,local_basin,136,local_basin_ZL1_N3_M3_L78_H46_0136,-1,2,0
450.2200000000023,3.3628483070929747,0.3582687358824119,0.9769501991644646,0.2711274013928828,-3.0,17.246055157036583,0.9839917155438586,False,True,0.0,6.661338147750939e-16,False,False,"[[""H"",45],[""L"",80],[""H"",45],[""L"",80],[""H"",45],[""L"",313],[""H"",45],[""L"",80],[""H"",45],[""L"",80],[""H"",45],[""L"",80]]",True,True,True,ZL1_N3_M3_L78_H46,local_basin,137,local_basin_ZL1_N3_M3_L78_H46_0137,-1,2,1
451.0200000000025,3.378627304882457,0.23041124832648446,0.7216292117700578,0.42579755448652523,-6.0,20.660267466758505,0.7297077415606419,False,False,0.0,6.661338147750939e-16,False,False,"[[""H"",45],[""L"",80],[""H"",45],[""L"",80],[""H"",45],[""L"",314],[""H"",45],[""L"",80],[""H"",45],[""L"",80],[""H"",45],[""L"",80]]",True,False,False,ZL1_N3_M3_L78_H46,local_basin,138,local_basin_ZL1_N3_M3_L78_H46_0138,-1,2,2
451.84000000000265,3.3950751301164246,0.15709409354542042,0.4501246046604518,0.6814276588631504,-8.0,9.513398170575348,0.4599547133078203,False,False,0.0,4.440892098500626e-16,False,False,"[[""H"",45],[""L"",80],[""H"",45],[""L"",80],[""H"",45],[""L"",315],[""H"",45],[""L"",80],[""H"",45],[""L"",80],[""H"",45],[""L"",80]]",False,False,False,ZL1_N3_M3_L78_H46,local_basin,139,local_basin_ZL1_N3_M3_L78_H46_0139,-1,2,3
447.6400000000017,3.352197051922815,0.951383875354195,0.3375476084302711,0.0924189593028824,0.0,14.736038205744608,1.0,True,True,0.0,6.661338147750939e-16,False,False,"[[""H"",45],[""L"",81],[""H"",45],[""L"",81],[""H"",45],[""L"",309],[""H"",45],[""L"",81],[""H"",45],[""L"",81],[""H"",45],[""L"",81]]",False,True,False,ZL1_N3_M3_L78_H46,local_basin,140,local_basin_ZL1_N3_M3_L78_H46_0140,-1,3,-3
448.46000000000197,3.3593874277104874,0.9230963264251022,0.5422935704070007,0.12391346623192986,0.0,13.805111341124498,1.0,True,True,0.0,8.881784197001252e-16,False,False,"[[""H"",45],[""L"",81],[""H"",45],[""L"",81],[""H"",45],[""L"",310],[""H"",45],[""L"",81],[""H"",45],[""L"",81],[""H"",45],[""L"",81]]",False,True,False,ZL1_N3_M3_L78_H46,local_basin,141,local_basin_ZL1_N3_M3_L78_H46_0141,-1,3,-2
449.28000000000213,3.367951592020347,0.6289799259157287,0.8384044950653649,0.17341106222691122,0.0,13.980520360094992,1.0,True,True,0.0,6.661338147750939e-16,False,False,"[[""H"",45],[""L"",81],[""H"",45],[""L"",81],[""H"",45],[""L"",311],[""H"",45],[""L"",81],[""H"",45],[""L"",81],[""H"",45],[""L"",81]]",True,True,True,ZL1_N3_M3_L78_H46,local_basin,142,local_basin_ZL1_N3_M3_L78_H46_0142,-1,3,-1
450.0800000000023,3.3809306812760838,0.38910723164362016,0.9903499460052239,0.255533213701571,-2.0,16.696550063522253,0.9972882980126133,False,True,0.0,6.661338147750939e-16,False,False,"[[""H"",45],[""L"",81],[""H"",45],[""L"",81],[""H"",45],[""L"",312],[""H"",45],[""L"",81],[""H"",45],[""L"",81],[""H"",45],[""L"",81]]",True,True,True,ZL1_N3_M3_L78_H46,local_basin,143,local_basin_ZL1_N3_M3_L78_H46_0143,-1,3,0
450.9000000000025,3.3944624827724965,0.24862810638801003,0.7720117710752705,0.3978879919124847,-6.0,20.137683351127897,0.7775408621235075,False,False,0.0,6.661338147750939e-16,False,False,"[[""H"",45],[""L"",81],[""H"",45],[""L"",81],[""H"",45],[""L"",313],[""H"",45],[""L"",81],[""H"",45],[""L"",81],[""H"",45],[""L"",81]]",True,False,False,ZL1_N3_M3_L78_H46,local_basin,144,local_basin_ZL1_N3_M3_L78_H46_0144,-1,3,1
451.72000000000264,3.408896505610187,0.16824227395553254,0.4880411248926646,0.6375562335584998,-8.0,10.577341019588223,0.4925025739245155,False,False,0.0,8.881784197001252e-16,False,False,"[[""H"",45],[""L"",81],[""H"",45],[""L"",81],[""H"",45],[""L"",314],[""H"",45],[""L"",81],[""H"",45],[""L"",81],[""H"",45],[""L"",81]]",False,False,False,ZL1_N3_M3_L78_H46,local_basin,145,local_basin_ZL1_N3_M3_L78_H46_0145,-1,3,2
452.5400000000028,3.424076109461623,0.1200174169178582,0.3058458805157567,0.9254796068765444,-10.0,7.165434913943543,0.30819424341511786,False,False,0.0,6.661338147750939e-16,False,False,"[[""H"",45],[""L"",81],[""H"",45],[""L"",81],[""H"",45],[""L"",315],[""H"",45],[""L"",81],[""H"",45],[""L"",81],[""H"",45],[""L"",81]]",False,False,False,ZL1_N3_M3_L78_H46,local_basin,146,local_basin_ZL1_N3_M3_L78_H46_0146,-1,3,3
445.8200000000013,3.271486065317845,0.36368108798422794,0.13793562718715768,0.054012651491616874,0.0,17.878932201923917,1.0,True,True,0.0,6.661338147750939e-16,False,False,"[[""H"",46],[""L"",75],[""H"",46],[""L"",75],[""H"",46],[""L"",309],[""H"",46],[""L"",75],[""H"",46],[""L"",75],[""H"",46],[""L"",75]]",False,True,False,ZL1_N3_M3_L78_H46,local_basin,147,local_basin_ZL1_N3_M3_L78_H46_0147,0,-3,-3
446.64000000000146,3.2846391086560516,0.5906058936004561,0.19737177978373652,0.06751899600206934,0.0,16.49451709947464,1.0,True,True,0.0,5.551115123125783e-16,False,False,"[[""H"",46],[""L"",75],[""H"",46],[""L"",75],[""H"",46],[""L"",310],[""H"",46],[""L"",75],[""H"",46],[""L"",75],[""H"",46],[""L"",75]]",False,True,False,ZL1_N3_M3_L78_H46,local_basin,148,local_basin_ZL1_N3_M3_L78_H46_0148,0,-3,-2
447.44000000000165,3.2985008361310975,0.8927491055650667,0.2986046541192972,0.08667554829612076,0.0,15.161897165940397,1.0,True,True,0.0,8.881784197001252e-16,False,False,"[[""H"",46],[""L"",75],[""H"",46],[""L"",75],[""H"",46],[""L"",311],[""H"",46],[""L"",75],[""H"",46],[""L"",75],[""H"",46],[""L"",75]]",False,True,False,ZL1_N3_M3_L78_H46,local_basin,149,local_basin_ZL1_N3_M3_L78_H46_0149,0,-3,-1
448.2600000000019,3.3130134534765148,0.9695032213146904,0.4763106302024842,0.11495309914715969,0.0,14.05689776242955,1.0,True,True,0.0,7.771561172376096e-16,False,False,"[[""H"",46],[""L"",75],[""H"",46],[""L"",75],[""H"",46],[""L"",312],[""H"",46],[""L"",75],[""H"",46],[""L"",75],[""H"",46],[""L"",75]]",False,True,False,ZL1_N3_M3_L78_H46,local_basin,150,local_basin_ZL1_N3_M3_L78_H46_0150,0,-3,0
449.0600000000021,3.3283330083989426,0.7006333566387568,0.7574358229841307,0.15870874755376155,0.0,13.810160523803797,1.0,True,True,0.0,6.661338147750939e-16,False,False,"[[""H"",46],[""L"",75],[""H"",46],[""L"",75],[""H"",46],[""L"",313],[""H"",46],[""L"",75],[""H"",46],[""L"",75],[""H"",46],[""L"",75]]",True,True,True,ZL1_N3_M3_L78_H46,local_basin,151,local_basin_ZL1_N3_M3_L78_H46_0151,0,-3,1
449.88000000000227,3.3482352228443233,0.4334682725997151,0.9876872294203963,0.2300976112835498,0.0,15.739036722265284,1.0,True,True,0.0,8.881784197001252e-16,False,False,"[[""H"",46],[""L"",75],[""H"",46],[""L"",75],[""H"",46],[""L"",314],[""H"",46],[""L"",75],[""H"",46],[""L"",75],[""H"",46],[""L"",75]]",True,True,True,ZL1_N3_M3_L78_H46,local_basin,152,local_basin_ZL1_N3_M3_L78_H46_0152,0,-3,2
450.68000000000245,3.3695337369918548,0.27254417677203036,0.8498880453280996,0.3524037808418583,-5.0,19.39336097269428,0.8566481238794262,False,True,0.0,6.661338147750939e-16,False,False,"[[""H"",46],[""L"",75],[""H"",46],[""L"",75],[""H"",46],[""L"",315],[""H"",46],[""L"",75],[""H"",46],[""L"",75],[""H"",46],[""L"",75]]",True,True,True,ZL1_N3_M3_L78_H46,local_basin,153,local_basin_ZL1_N3_M3_L78_H46_0153,0,-3,3
446.5000000000015,3.2871591627985026,0.5464052460392017,0.18524811003076064,0.06458514619845596,0.0,16.682363009849706,1.0,True,True,0.0,7.771561172376096e-16,False,False,"[[""H"",46],[""L"",76],[""H"",46],[""L"",76],[""H"",46],[""L"",309],[""H"",46],[""L"",76],[""H"",46],[""L"",76],[""H"",46],[""L"",76]]",False,True,False,ZL1_N3_M3_L78_H46,local_basin,154,local_basin_ZL1_N3_M3_L78_H46_0154,0,-2,-3
447.32000000000164,3.2989719367087105,0.8479866666132729,0.2778543555971299,0.08256331853211396,0.0,15.332245193296277,1.0,True,True,0.0,1.1102230246251565e-15,False,False,"[[""H"",46],[""L"",76],[""H"",46],[""L"",76],[""H"",46],[""L"",310],[""H"",46],[""L"",76],[""H"",46],[""L"",76],[""H"",46],[""L"",76]]",False,True,False,ZL1_N3_M3_L78_H46,local_basin,155,local_basin_ZL1_N3_M3_L78_H46_0155,0,-2,-2
448.1200000000018,3.311643151816668,0.9868985709978981,0.4405412681216465,0.10894146616508729,0.0,14.174779867413458,1.0,True,True,0.0,8.881784197001252e-16,False,False,"[[""H"",46],[""L"",76],[""H"",46],[""L"",76],[""H"",46],[""L"",311],[""H"",46],[""L"",76],[""H"",46],[""L"",76],[""H"",46],[""L"",76]]",False,True,False,ZL1_N3_M3_L78_H46,local_basin,156,local_basin_ZL1_N3_M3_L78_H46_0156,0,-2,-1
448.940000000002,3.3248675381443036,0.7505007468287554,0.7076866435144078,0.14947682941151322,0.0,13.72661486436202,1.0,True,True,0.0,6.661338147750939e-16,False,False,"[[""H"",46],[""L"",76],[""H"",46],[""L"",76],[""H"",46],[""L"",312],[""H"",46],[""L"",76],[""H"",46],[""L"",76],[""H"",46],[""L"",76]]",True,True,True,ZL1_N3_M3_L78_H46,local_basin,157,local_basin_ZL1_N3_M3_L78_H46_0157,0,-2,0
449.76000000000226,3.3421452784951953,0.46810822767945715,0.971131710055702,0.21514224250720537,0.0,15.220730309353959,1.0,True,True,0.0,5.551115123125783e-16,False,False,"[[""H"",46],[""L"",76],[""H"",46],[""L"",76],[""H"",46],[""L"",313],[""H"",46],[""L"",76],[""H"",46],[""L"",76],[""H"",46],[""L"",76]]",True,True,True,ZL1_N3_M3_L78_H46,local_basin,158,local_basin_ZL1_N3_M3_L78_H46_0158,0,-2,1
450.56000000000245,3.3612158074033687,0.29210451484352296,0.8924126926901307,0.3271503073373677,-5.0,18.857994127959977,0.9005448035835741,False,True,0.0,6.661338147750939e-16,False,False,"[[""H"",46],[""L"",76],[""H"",46],[""L"",76],[""H"",46],[""L"",314],[""H"",46],[""L"",76],[""H"",46],[""L"",76],[""H"",46],[""L"",76]]",True,True,True,ZL1_N3_M3_L78_H46,local_basin,159,local_basin_ZL1_N3_M3_L78_H46_0159,0,-2,2
451.3800000000026,3.3812620227425896,0.19260749199407695,0.593329270665739,0.5212883701143117,-7.0,21.98430141936127,0.6009879358383909,False,False,0.0,5.551115123125783e-16,False,False,"[[""H"",46],[""L"",76],[""H"",46],[""L"",76],[""H"",46],[""L"",315],[""H"",46],[""L"",76],[""H"",46],[""L"",76],[""H"",46],[""L"",76]]",False,False,False,ZL1_N3_M3_L78_H46,local_basin,160,local_basin_ZL1_N3_M3_L78_H46_0160,0,-2,3
447.18000000000166,3.3068140809574516,0.8004067718233194,0.2597303824554721,0.07900055270030626,0.0,15.510276483995892,1.0,True,True,0.0,1.1102230246251565e-15,False,False,"[[""H"",46],[""L"",77],[""H"",46],[""L"",77],[""H"",46],[""L"",309],[""H"",46],[""L"",77],[""H"",46],[""L"",77],[""H"",46],[""L"",77]]",False,True,False,ZL1_N3_M3_L78_H46,local_basin,161,local_basin_ZL1_N3_M3_L78_H46_0161,0,-1,-3
448.0000000000018,3.317331230476043,0.9927868803787917,0.40863008608030105,0.10370532264337376,0.0,14.317039758141254,1.0,True,True,0.0,8.881784197001252e-16,False,False,"[[""H"",46],[""L"",77],[""H"",46],[""L"",77],[""H"",46],[""L"",310],[""H"",46],[""L"",77],[""H"",46],[""L"",77],[""H"",46],[""L"",77]]",False,True,False,ZL1_N3_M3_L78_H46,local_basin,162,local_basin_ZL1_N3_M3_L78_H46_0162,0,-1,-2
448.820000000002,3.328700236131624,0.8008672962870333,0.6595518704532454,0.14139602038261273,0.0,13.701673300932372,1.0,True,True,0.0,8.881784197001252e-16,False,False,"[[""H"",46],[""L"",77],[""H"",46],[""L"",77],[""H"",46],[""L"",311],[""H"",46],[""L"",77],[""H"",46],[""L"",77],[""H"",46],[""L"",77]]",True,True,True,ZL1_N3_M3_L78_H46,local_basin,163,local_basin_ZL1_N3_M3_L78_H46_0163,0,-1,-1
449.62000000000216,3.3430900234045566,0.5068113359171615,0.9446772842271243,0.2019775289957189,0.0,14.786756392940852,1.0,True,True,0.0,6.661338147750939e-16,False,False,"[[""H"",46],[""L"",77],[""H"",46],[""L"",77],[""H"",46],[""L"",312],[""H"",46],[""L"",77],[""H"",46],[""L"",77],[""H"",46],[""L"",77]]",True,True,True,ZL1_N3_M3_L78_H46,local_basin,164,local_basin_ZL1_N3_M3_L78_H46_0164,0,-1,0
450.4400000000023,3.3602787686407964,0.31451192890607693,0.9301706089143078,0.30467752424099837,-4.0,18.26951173185675,0.9371591447095309,False,True,0.0,1.3322676295501878e-15,False,False,"[[""H"",46],[""L"",77],[""H"",46],[""L"",77],[""H"",46],[""L"",313],[""H"",46],[""L"",77],[""H"",46],[""L"",77],[""H"",46],[""L"",77]]",True,True,True,ZL1_N3_M3_L78_H46,local_basin,165,local_basin_ZL1_N3_M3_L78_H46_0165,0,-1,1
451.2400000000025,3.3781764972241035,0.20551004878608675,0.6386993366735303,0.48349238145796103,-7.0,21.512763464034318,0.6433228863102517,False,False,0.0,6.661338147750939e-16,False,False,"[[""H"",46],[""L"",77],[""H"",46],[""L"",77],[""H"",46],[""L"",314],[""H"",46],[""L"",77],[""H"",46],[""L"",77],[""H"",46],[""L"",77]]",True,False,False,ZL1_N3_M3_L78_H46,local_basin,166,local_basin_ZL1_N3_M3_L78_H46_0166,0,-1,2
452.0600000000028,3.3967668920672054,0.142254402841677,0.3953170056664227,0.7625882236528674,-9.0,8.298441824921671,0.3981766941507524,False,False,0.0,5.551115123125783e-16,False,False,"[[""H"",46],[""L"",77],[""H"",46],[""L"",77],[""H"",46],[""L"",315],[""H"",46],[""L"",77],[""H"",46],[""L"",77],[""H"",46],[""L"",77]]",False,False,False,ZL1_N3_M3_L78_H46,local_basin,167,local_basin_ZL1_N3_M3_L78_H46_0167,0,-1,3
447.8800000000018,3.3303684987763518,0.9869888169409673,0.380610665337514,0.09920303964948804,0.0,14.476781869578883,1.0,True,True,0.0,6.661338147750939e-16,False,False,"[[""H"",46],[""L"",78],[""H"",46],[""L"",78],[""H"",46],[""L"",309],[""H"",46],[""L"",78],[""H"",46],[""L"",78],[""H"",46],[""L"",78]]",False,True,False,ZL1_N3_M3_L78_H46,local_basin,168,local_basin_ZL1_N3_M3_L78_H46_0168,0,0,-3
448.680000000002,3.3395944059488443,0.849375142715425,0.6145027512038831,0.1344042381275759,0.0,13.726185981153034,1.0,True,True,0.0,5.551115123125783e-16,False,False,"[[""H"",46],[""L"",78],[""H"",46],[""L"",78],[""H"",46],[""L"",310],[""H"",46],[""L"",78],[""H"",46],[""L"",78],[""H"",46],[""L"",78]]",True,True,True,ZL1_N3_M3_L78_H46,local_basin,169,local_basin_ZL1_N3_M3_L78_H46_0169,0,0,-2
449.50000000000216,3.3513593702795674,0.5492327274009148,0.9104905983324078,0.19051711926350073,0.0,14.443285586469878,1.0,True,True,0.0,7.771561172376096e-16,False,False,"[[""H"",46],[""L"",78],[""H"",46],[""L"",78],[""H"",46],[""L"",311],[""H"",46],[""L"",78],[""H"",46],[""L"",78],[""H"",46],[""L"",78]]",True,True,True,ZL1_N3_M3_L78_H46,local_basin,170,local_basin_ZL1_N3_M3_L78_H46_0170,0,0,-1
450.30000000000234,3.3664630286809825,0.3398689873537695,0.9604979466108747,0.28492814222199636,-3.0,17.726413267750956,0.9695926362441876,False,True,0.0,5.551115123125783e-16,False,False,"[[""H"",46],[""L"",78],[""H"",46],[""L"",78],[""H"",46],[""L"",312],[""H"",46],[""L"",78],[""H"",46],[""L"",78],[""H"",46],[""L"",78]]",True,True,True,ZL1_N3_M3_L78_H46,local_basin,171,local_basin_ZL1_N3_M3_L78_H46_0171,0,0,0
451.1200000000025,3.3822614326489315,0.22024944965117346,0.686871833453896,0.44937418334624685,-7.0,21.09484617562844,0.6958538669500353,False,False,0.0,6.661338147750939e-16,False,False,"[[""H"",46],[""L"",78],[""H"",46],[""L"",78],[""H"",46],[""L"",313],[""H"",46],[""L"",78],[""H"",46],[""L"",78],[""H"",46],[""L"",78]]",True,False,False,ZL1_N3_M3_L78_H46,local_basin,172,local_basin_ZL1_N3_M3_L78_H46_0172,0,0,1
451.94000000000267,3.3988871241755874,0.1512366662504237,0.42700401679389904,0.7153780973509014,-9.0,8.876271325671205,0.432717575159312,False,False,0.0,6.661338147750939e-16,False,False,"[[""H"",46],[""L"",78],[""H"",46],[""L"",78],[""H"",46],[""L"",314],[""H"",46],[""L"",78],[""H"",46],[""L"",78],[""H"",46],[""L"",78]]",False,False,False,ZL1_N3_M3_L78_H46,local_basin,173,local_basin_ZL1_N3_M3_L78_H46_0173,0,0,2
452.76000000000295,3.415027953505273,0.10923548138198783,0.27043183881460275,0.9722073093443331,-10.0,6.918569564860464,0.27617130198362644,False,False,0.0,4.440892098500626e-16,False,False,"[[""H"",46],[""L"",78],[""H"",46],[""L"",78],[""H"",46],[""L"",315],[""H"",46],[""L"",78],[""H"",46],[""L"",78],[""H"",46],[""L"",78]]",False,False,False,ZL1_N3_M3_L78_H46,local_basin,174,local_basin_ZL1_N3_M3_L78_H46_0174,0,0,3
448.560000000002,3.3578392906613317,0.8934750476706894,0.5735247469706672,0.12843995274606856,0.0,13.790691334038465,1.0,True,True,0.0,1.1102230246251565e-15,False,False,"[[""H"",46],[""L"",79],[""H"",46],[""L"",79],[""H"",46],[""L"",309],[""H"",46],[""L"",79],[""H"",46],[""L"",79],[""H"",46],[""L"",79]]",False,True,False,ZL1_N3_M3_L78_H46,local_basin,175,local_basin_ZL1_N3_M3_L78_H46_0175,0,1,-3
449.38000000000216,3.3670051789457602,0.5947155844325123,0.871357139311075,0.18066504201340955,0.0,14.190971510934508,1.0,True,True,0.0,1.2212453270876722e-15,False,False,"[[""H"",46],[""L"",79],[""H"",46],[""L"",79],[""H"",46],[""L"",310],[""H"",46],[""L"",79],[""H"",46],[""L"",79],[""H"",46],[""L"",79]]",True,True,True,ZL1_N3_M3_L78_H46,local_basin,176,local_basin_ZL1_N3_M3_L78_H46_0176,0,1,-2
450.18000000000234,3.379900872715325,0.36819673942261666,0.9813578380598905,0.2677908066246987,-3.0,17.188638214985193,0.9891579198611603,False,True,0.0,1.1102230246251565e-15,False,False,"[[""H"",46],[""L"",79],[""H"",46],[""L"",79],[""H"",46],[""L"",311],[""H"",46],[""L"",79],[""H"",46],[""L"",79],[""H"",46],[""L"",79]]",True,True,True,ZL1_N3_M3_L78_H46,local_basin,177,local_basin_ZL1_N3_M3_L78_H46_0177,0,1,-1
451.0000000000025,3.3936865633716025,0.2369129410535094,0.7364357828649811,0.4191086329336529,-6.0,20.602400903594592,0.7433475014019758,False,False,0.0,8.881784197001252e-16,False,False,"[[""H"",46],[""L"",79],[""H"",46],[""L"",79],[""H"",46],[""L"",312],[""H"",46],[""L"",79],[""H"",46],[""L"",79],[""H"",46],[""L"",79]]",True,False,False,ZL1_N3_M3_L78_H46,local_basin,178,local_basin_ZL1_N3_M3_L78_H46_0178,0,1,0
451.82000000000266,3.4082505460532957,0.16144320034204057,0.46215341194314835,0.670021697628276,-8.0,9.774825793365743,0.470622509578285,False,False,0.0,8.881784197001252e-16,False,False,"[[""H"",46],[""L"",79],[""H"",46],[""L"",79],[""H"",46],[""L"",313],[""H"",46],[""L"",79],[""H"",46],[""L"",79],[""H"",46],[""L"",79]]",False,False,False,ZL1_N3_M3_L78_H46,local_basin,179,local_basin_ZL1_N3_M3_L78_H46_0179,0,1,1
452.62000000000285,3.4230670613183065,0.11584412876354254,0.291087407900706,0.9478003728264844,-10.0,6.992987770583448,0.29376801966241545,False,False,0.0,1.1102230246251565e-15,False,False,"[[""H"",46],[""L"",79],[""H"",46],[""L"",79],[""H"",46],[""L"",314],[""H"",46],[""L"",79],[""H"",46],[""L"",79],[""H"",46],[""L"",79]]",False,False,False,ZL1_N3_M3_L78_H46,local_basin,180,local_basin_ZL1_N3_M3_L78_H46_0180,0,1,2
453.440000000003,3.4341162382115726,0.08671870037544621,0.19339716327928608,0.9307025001038888,-12.0,6.113315142647204,0.19879894978716908,False,False,0.0,8.881784197001252e-16,False,False,"[[""H"",46],[""L"",79],[""H"",46],[""L"",79],[""H"",46],[""L"",315],[""H"",46],[""L"",79],[""H"",46],[""L"",79],[""H"",46],[""L"",79]]",False,False,False,ZL1_N3_M3_L78_H46,local_basin,181,local_basin_ZL1_N3_M3_L78_H46_0181,0,1,3
449.24000000000206,3.38998393273954,0.6422515661748067,0.8301481388243386,0.17232498603677268,0.0,14.024763767649727,1.0,True,True,0.0,5.551115123125783e-16,False,False,"[[""H"",46],[""L"",80],[""H"",46],[""L"",80],[""H"",46],[""L"",309],[""H"",46],[""L"",80],[""H"",46],[""L"",80],[""H"",46],[""L"",80]]",True,True,True,ZL1_N3_M3_L78_H46,local_basin,182,local_basin_ZL1_N3_M3_L78_H46_0182,0,2,-3
450.06000000000233,3.4007795304352726,0.39939628732983457,0.9917873049040362,0.2531255412692618,-1.0,16.651011867927348,0.9991630807284237,True,True,0.0,7.771561172376096e-16,False,False,"[[""H"",46],[""L"",80],[""H"",46],[""L"",80],[""H"",46],[""L"",310],[""H"",46],[""L"",80],[""H"",46],[""L"",80],[""H"",46],[""L"",80]]",True,True,True,ZL1_N3_M3_L78_H46,local_basin,183,local_basin_ZL1_N3_M3_L78_H46_0183,0,2,-2
450.8800000000025,3.4124760021357474,0.25555430530004536,0.7855925967258715,0.39270148321704224,-6.0,20.109489349009646,0.7917589025349208,False,False,0.0,6.661338147750939e-16,False,False,"[[""H"",46],[""L"",80],[""H"",46],[""L"",80],[""H"",46],[""L"",311],[""H"",46],[""L"",80],[""H"",46],[""L"",80],[""H"",46],[""L"",80]]",True,False,False,ZL1_N3_M3_L78_H46,local_basin,184,local_basin_ZL1_N3_M3_L78_H46_0184,0,2,-1
