variant_id,case_id,step,status,detail
axis_z_absolute_interfaces,TiO2_SiO2_10pair_QWinteger453_proxy,set axis_z_absolute_interfaces_20_SiO2.index,ok,None
axis_z_absolute_interfaces,TiO2_SiO2_10pair_QWinteger453_proxy,set axis_z_absolute_interfaces_20_SiO2.x,ok,None
axis_z_absolute_interfaces,TiO2_SiO2_10pair_QWinteger453_proxy,set axis_z_absolute_interfaces_20_SiO2.y,ok,None
axis_z_absolute_interfaces,TiO2_SiO2_10pair_QWinteger453_proxy,set axis_z_absolute_interfaces_20_SiO2.z,ok,None
axis_z_absolute_interfaces,TiO2_SiO2_10pair_QWinteger453_proxy,set axis_z_absolute_interfaces_20_SiO2.x span,ok,None
axis_z_absolute_interfaces,TiO2_SiO2_10pair_QWinteger453_proxy,set axis_z_absolute_interfaces_20_SiO2.y span,ok,None
axis_z_absolute_interfaces,TiO2_SiO2_10pair_QWinteger453_proxy,set axis_z_absolute_interfaces_20_SiO2.z span,ok,None
axis_z_absolute_interfaces,TiO2_SiO2_10pair_QWinteger453_proxy,run_tiny_rcwa,ok,None
axis_z_absolute_interfaces,TiO2_SiO2_10pair_QWinteger453_proxy,discover getresult names,ok,"x
y
z
num_k
peak_memory
simulation_run_time
total_threads
total_energy
substrate"
axis_z_absolute_interfaces,TiO2_SiO2_10pair_QWinteger453_proxy,getresult total_energy,ok,"{""lambda"": ""[[4.53e-07]]"", ""f"": ""[[6.61793506e+14]]"", ""theta"": ""[[0.]]"", ""phi"": ""[[0.]]"", ""Rs"": ""[[0.99995971]]"", ""Ts"": ""[[4.02899657e-05]]"", ""Rp"": ""[[0.99995971]]"", ""Tp"": ""[[4.02899657e-05]]"", ""Lumerical_dataset"": {""parameters"": [[""lambda"", ""f""], [""theta"", ""phi""]], ""attributes"": [""Rs"", ""Ts"", ""Rp"", ""Tp""]}}"
axis_z_absolute_interfaces,TiO2_SiO2_10pair_QWinteger453_proxy,getresult substrate,ok,"{""lambda"": ""[[4.53e-07]]"", ""f"": ""[[6.61793506e+14]]"", ""n_upper"": ""[1.+0.j]"", ""n_lower"": ""[1.+0.j]"", ""Lumerical_dataset"": {""parameters"": [[""lambda"", ""f""]], ""attributes"": [""n_upper"", ""n_lower""]}}"
axis_z_absolute_interfaces,TiO2_SiO2_10pair_QWinteger453_proxy,getresult simulation_run_time,ok,0.3212769
axis_z_absolute_interfaces,TiO2_SiO2_10pair_QWinteger453_proxy,close_lumerical_session,ok,None
index_grid_or_explicit_material_variant,air_reference,open_lumerical_session,ok,blank project; no H1J4 FSP
index_grid_or_explicit_material_variant,air_reference,switch_to_layout,ok,None
index_grid_or_explicit_material_variant,air_reference,addrcwa,ok,None
index_grid_or_explicit_material_variant,air_reference,set RCWA.x,ok,None
index_grid_or_explicit_material_variant,air_reference,set RCWA.y,ok,None
index_grid_or_explicit_material_variant,air_reference,set RCWA.z,ok,None
index_grid_or_explicit_material_variant,air_reference,set RCWA.x span,ok,None
index_grid_or_explicit_material_variant,air_reference,set RCWA.y span,ok,None
index_grid_or_explicit_material_variant,air_reference,set RCWA.z span,ok,None
index_grid_or_explicit_material_variant,air_reference,set RCWA.minimum wavelength,ok,None
index_grid_or_explicit_material_variant,air_reference,set RCWA.maximum wavelength,ok,None
index_grid_or_explicit_material_variant,air_reference,set RCWA.wavelength center,ok,None
index_grid_or_explicit_material_variant,air_reference,set RCWA.frequency points,ok,None
index_grid_or_explicit_material_variant,air_reference,set RCWA.angle theta,ok,None
index_grid_or_explicit_material_variant,air_reference,set RCWA.angle phi,ok,None
index_grid_or_explicit_material_variant,air_reference,set RCWA.background material,ok,None
index_grid_or_explicit_material_variant,air_reference,set RCWA.background index,failed,"LumApiError: ""in setnamed, the requested property 'background index'  was not found"""
index_grid_or_explicit_material_variant,air_reference,run_tiny_rcwa,ok,None
index_grid_or_explicit_material_variant,air_reference,discover getresult names,ok,"x
y
z
num_k
peak_memory
simulation_run_time
total_threads
total_energy
substrate"
index_grid_or_explicit_material_variant,air_reference,getresult total_energy,ok,"{""lambda"": ""[[4.53e-07]]"", ""f"": ""[[6.61793506e+14]]"", ""theta"": ""[[0.]]"", ""phi"": ""[[0.]]"", ""Rs"": ""[[-0.]]"", ""Ts"": ""[[1.]]"", ""Rp"": ""[[-0.]]"", ""Tp"": ""[[1.]]"", ""Lumerical_dataset"": {""parameters"": [[""lambda"", ""f""], [""theta"", ""phi""]], ""attributes"": [""Rs"", ""Ts"", ""Rp"", ""Tp""]}}"
index_grid_or_explicit_material_variant,air_reference,getresult substrate,ok,"{""lambda"": ""[[4.53e-07]]"", ""f"": ""[[6.61793506e+14]]"", ""n_upper"": ""[1.+0.j]"", ""n_lower"": ""[1.+0.j]"", ""Lumerical_dataset"": {""parameters"": [[""lambda"", ""f""]], ""attributes"": [""n_upper"", ""n_lower""]}}"
index_grid_or_explicit_material_variant,air_reference,getresult simulation_run_time,ok,0.0358547
index_grid_or_explicit_material_variant,air_reference,close_lumerical_session,ok,None
index_grid_or_explicit_material_variant,single_SiO2_79nm,open_lumerical_session,ok,blank project; no H1J4 FSP
index_grid_or_explicit_material_variant,single_SiO2_79nm,switch_to_layout,ok,None
index_grid_or_explicit_material_variant,single_SiO2_79nm,addrcwa,ok,None
index_grid_or_explicit_material_variant,single_SiO2_79nm,set RCWA.x,ok,None
index_grid_or_explicit_material_variant,single_SiO2_79nm,set RCWA.y,ok,None
index_grid_or_explicit_material_variant,single_SiO2_79nm,set RCWA.z,ok,None
index_grid_or_explicit_material_variant,single_SiO2_79nm,set RCWA.x span,ok,None
index_grid_or_explicit_material_variant,single_SiO2_79nm,set RCWA.y span,ok,None
index_grid_or_explicit_material_variant,single_SiO2_79nm,set RCWA.z span,ok,None
index_grid_or_explicit_material_variant,single_SiO2_79nm,set RCWA.minimum wavelength,ok,None
index_grid_or_explicit_material_variant,single_SiO2_79nm,set RCWA.maximum wavelength,ok,None
index_grid_or_explicit_material_variant,single_SiO2_79nm,set RCWA.wavelength center,ok,None
index_grid_or_explicit_material_variant,single_SiO2_79nm,set RCWA.frequency points,ok,None
index_grid_or_explicit_material_variant,single_SiO2_79nm,set RCWA.angle theta,ok,None
index_grid_or_explicit_material_variant,single_SiO2_79nm,set RCWA.angle phi,ok,None
index_grid_or_explicit_material_variant,single_SiO2_79nm,set RCWA.background material,ok,None
index_grid_or_explicit_material_variant,single_SiO2_79nm,set RCWA.background index,failed,"LumApiError: ""in setnamed, the requested property 'background index'  was not found"""
index_grid_or_explicit_material_variant,single_SiO2_79nm,set interface absolute positions,ok,None
index_grid_or_explicit_material_variant,single_SiO2_79nm,get interface absolute positions,ok,"[[-3.95e-08], [3.95e-08]]"
index_grid_or_explicit_material_variant,single_SiO2_79nm,add layer index_grid_or_explicit_material_variant_01_SiO2,ok,<lumapi.SimObject object at 0x00000184A3A06C50>
index_grid_or_explicit_material_variant,single_SiO2_79nm,name layer index_grid_or_explicit_material_variant_01_SiO2,ok,None
index_grid_or_explicit_material_variant,single_SiO2_79nm,set index_grid_or_explicit_material_variant_01_SiO2.material,ok,None
index_grid_or_explicit_material_variant,single_SiO2_79nm,set index_grid_or_explicit_material_variant_01_SiO2.index,ok,None
index_grid_or_explicit_material_variant,single_SiO2_79nm,set index_grid_or_explicit_material_variant_01_SiO2.x,ok,None
index_grid_or_explicit_material_variant,single_SiO2_79nm,set index_grid_or_explicit_material_variant_01_SiO2.y,ok,None
index_grid_or_explicit_material_variant,single_SiO2_79nm,set index_grid_or_explicit_material_variant_01_SiO2.z,ok,None
index_grid_or_explicit_material_variant,single_SiO2_79nm,set index_grid_or_explicit_material_variant_01_SiO2.x span,ok,None
index_grid_or_explicit_material_variant,single_SiO2_79nm,set index_grid_or_explicit_material_variant_01_SiO2.y span,ok,None
index_grid_or_explicit_material_variant,single_SiO2_79nm,set index_grid_or_explicit_material_variant_01_SiO2.z span,ok,None
index_grid_or_explicit_material_variant,single_SiO2_79nm,run_tiny_rcwa,ok,None
index_grid_or_explicit_material_variant,single_SiO2_79nm,discover getresult names,ok,"x
y
z
num_k
peak_memory
simulation_run_time
total_threads
total_energy
substrate"
index_grid_or_explicit_material_variant,single_SiO2_79nm,getresult total_energy,ok,"{""lambda"": ""[[4.53e-07]]"", ""f"": ""[[6.61793506e+14]]"", ""theta"": ""[[0.]]"", ""phi"": ""[[0.]]"", ""Rs"": ""[[0.00061753]]"", ""Ts"": ""[[0.99938247]]"", ""Rp"": ""[[0.0005131]]"", ""Tp"": ""[[0.9994869]]"", ""Lumerical_dataset"": {""parameters"": [[""lambda"", ""f""], [""theta"", ""phi""]], ""attributes"": [""Rs"", ""Ts"", ""Rp"", ""Tp""]}}"
index_grid_or_explicit_material_variant,single_SiO2_79nm,getresult substrate,ok,"{""lambda"": ""[[4.53e-07]]"", ""f"": ""[[6.61793506e+14]]"", ""n_upper"": ""[1.00669369+0.j]"", ""n_lower"": ""[1.00669369+0.j]"", ""Lumerical_dataset"": {""parameters"": [[""lambda"", ""f""]], ""attributes"": [""n_upper"", ""n_lower""]}}"
index_grid_or_explicit_material_variant,single_SiO2_79nm,getresult simulation_run_time,ok,0.0850339
index_grid_or_explicit_material_variant,single_SiO2_79nm,close_lumerical_session,ok,None
index_grid_or_explicit_material_variant,single_TiO2_45nm,open_lumerical_session,ok,blank project; no H1J4 FSP
index_grid_or_explicit_material_variant,single_TiO2_45nm,switch_to_layout,ok,None
index_grid_or_explicit_material_variant,single_TiO2_45nm,addrcwa,ok,None
index_grid_or_explicit_material_variant,single_TiO2_45nm,set RCWA.x,ok,None
index_grid_or_explicit_material_variant,single_TiO2_45nm,set RCWA.y,ok,None
index_grid_or_explicit_material_variant,single_TiO2_45nm,set RCWA.z,ok,None
index_grid_or_explicit_material_variant,single_TiO2_45nm,set RCWA.x span,ok,None
index_grid_or_explicit_material_variant,single_TiO2_45nm,set RCWA.y span,ok,None
index_grid_or_explicit_material_variant,single_TiO2_45nm,set RCWA.z span,ok,None
index_grid_or_explicit_material_variant,single_TiO2_45nm,set RCWA.minimum wavelength,ok,None
index_grid_or_explicit_material_variant,single_TiO2_45nm,set RCWA.maximum wavelength,ok,None
index_grid_or_explicit_material_variant,single_TiO2_45nm,set RCWA.wavelength center,ok,None
index_grid_or_explicit_material_variant,single_TiO2_45nm,set RCWA.frequency points,ok,None
index_grid_or_explicit_material_variant,single_TiO2_45nm,set RCWA.angle theta,ok,None
index_grid_or_explicit_material_variant,single_TiO2_45nm,set RCWA.angle phi,ok,None
index_grid_or_explicit_material_variant,single_TiO2_45nm,set RCWA.background material,ok,None
index_grid_or_explicit_material_variant,single_TiO2_45nm,set RCWA.background index,failed,"LumApiError: ""in setnamed, the requested property 'background index'  was not found"""
index_grid_or_explicit_material_variant,single_TiO2_45nm,set interface absolute positions,ok,None
index_grid_or_explicit_material_variant,single_TiO2_45nm,get interface absolute positions,ok,"[[-2.2500000000000003e-08], [2.2500000000000003e-08]]"
index_grid_or_explicit_material_variant,single_TiO2_45nm,add layer index_grid_or_explicit_material_variant_01_TiO2,ok,<lumapi.SimObject object at 0x00000184A3A7BCA0>
index_grid_or_explicit_material_variant,single_TiO2_45nm,name layer index_grid_or_explicit_material_variant_01_TiO2,ok,None
index_grid_or_explicit_material_variant,single_TiO2_45nm,set index_grid_or_explicit_material_variant_01_TiO2.material,ok,None
index_grid_or_explicit_material_variant,single_TiO2_45nm,set index_grid_or_explicit_material_variant_01_TiO2.index,ok,None
index_grid_or_explicit_material_variant,single_TiO2_45nm,set index_grid_or_explicit_material_variant_01_TiO2.x,ok,None
index_grid_or_explicit_material_variant,single_TiO2_45nm,set index_grid_or_explicit_material_variant_01_TiO2.y,ok,None
index_grid_or_explicit_material_variant,single_TiO2_45nm,set index_grid_or_explicit_material_variant_01_TiO2.z,ok,None
index_grid_or_explicit_material_variant,single_TiO2_45nm,set index_grid_or_explicit_material_variant_01_TiO2.x span,ok,None
index_grid_or_explicit_material_variant,single_TiO2_45nm,set index_grid_or_explicit_material_variant_01_TiO2.y span,ok,None
index_grid_or_explicit_material_variant,single_TiO2_45nm,set index_grid_or_explicit_material_variant_01_TiO2.z span,ok,None
index_grid_or_explicit_material_variant,single_TiO2_45nm,run_tiny_rcwa,ok,None
index_grid_or_explicit_material_variant,single_TiO2_45nm,discover getresult names,ok,"x
y
z
num_k
peak_memory
simulation_run_time
total_threads
total_energy
substrate"
index_grid_or_explicit_material_variant,single_TiO2_45nm,getresult total_energy,ok,"{""lambda"": ""[[4.53e-07]]"", ""f"": ""[[6.61793506e+14]]"", ""theta"": ""[[0.]]"", ""phi"": ""[[0.]]"", ""Rs"": ""[[0.00222982]]"", ""Ts"": ""[[0.99777018]]"", ""Rp"": ""[[0.00188095]]"", ""Tp"": ""[[0.99811905]]"", ""Lumerical_dataset"": {""parameters"": [[""lambda"", ""f""], [""theta"", ""phi""]], ""attributes"": [""Rs"", ""Ts"", ""Rp"", ""Tp""]}}"
index_grid_or_explicit_material_variant,single_TiO2_45nm,getresult substrate,ok,"{""lambda"": ""[[4.53e-07]]"", ""f"": ""[[6.61793506e+14]]"", ""n_upper"": ""[1.01999355+0.j]"", ""n_lower"": ""[1.01999355+0.j]"", ""Lumerical_dataset"": {""parameters"": [[""lambda"", ""f""]], ""attributes"": [""n_upper"", ""n_lower""]}}"
index_grid_or_explicit_material_variant,single_TiO2_45nm,getresult simulation_run_time,ok,0.0936753
index_grid_or_explicit_material_variant,single_TiO2_45nm,close_lumerical_session,ok,None
index_grid_or_explicit_material_variant,TiO2_SiO2_10pair_QWinteger453_proxy,open_lumerical_session,ok,blank project; no H1J4 FSP
index_grid_or_explicit_material_variant,TiO2_SiO2_10pair_QWinteger453_proxy,switch_to_layout,ok,None
index_grid_or_explicit_material_variant,TiO2_SiO2_10pair_QWinteger453_proxy,addrcwa,ok,None
index_grid_or_explicit_material_variant,TiO2_SiO2_10pair_QWinteger453_proxy,set RCWA.x,ok,None
index_grid_or_explicit_material_variant,TiO2_SiO2_10pair_QWinteger453_proxy,set RCWA.y,ok,None
index_grid_or_explicit_material_variant,TiO2_SiO2_10pair_QWinteger453_proxy,set RCWA.z,ok,None
index_grid_or_explicit_material_variant,TiO2_SiO2_10pair_QWinteger453_proxy,set RCWA.x span,ok,None
index_grid_or_explicit_material_variant,TiO2_SiO2_10pair_QWinteger453_proxy,set RCWA.y span,ok,None
index_grid_or_explicit_material_variant,TiO2_SiO2_10pair_QWinteger453_proxy,set RCWA.z span,ok,None
index_grid_or_explicit_material_variant,TiO2_SiO2_10pair_QWinteger453_proxy,set RCWA.minimum wavelength,ok,None
index_grid_or_explicit_material_variant,TiO2_SiO2_10pair_QWinteger453_proxy,set RCWA.maximum wavelength,ok,None
index_grid_or_explicit_material_variant,TiO2_SiO2_10pair_QWinteger453_proxy,set RCWA.wavelength center,ok,None
index_grid_or_explicit_material_variant,TiO2_SiO2_10pair_QWinteger453_proxy,set RCWA.frequency points,ok,None
index_grid_or_explicit_material_variant,TiO2_SiO2_10pair_QWinteger453_proxy,set RCWA.angle theta,ok,None
index_grid_or_explicit_material_variant,TiO2_SiO2_10pair_QWinteger453_proxy,set RCWA.angle phi,ok,None
index_grid_or_explicit_material_variant,TiO2_SiO2_10pair_QWinteger453_proxy,set RCWA.background material,ok,None
index_grid_or_explicit_material_variant,TiO2_SiO2_10pair_QWinteger453_proxy,set RCWA.background index,failed,"LumApiError: ""in setnamed, the requested property 'background index'  was not found"""
index_grid_or_explicit_material_variant,TiO2_SiO2_10pair_QWinteger453_proxy,set interface absolute positions,ok,None
index_grid_or_explicit_material_variant,TiO2_SiO2_10pair_QWinteger453_proxy,get interface absolute positions,ok,"[[-6.2e-07], [-5.75e-07], [-4.96e-07], [-4.51e-07], [-3.72e-07], [-3.27e-07], [-2.48e-07], [-2.03e-07], [-1.24e-07], [-7.899999999999999e-08], [1.3234889800848443e-23], [4.500000000000002e-08], [1.2400000000000003e-07], [1.6900000000000004e-07], [2.4800000000000005e-07], [2.9300000000000004e-07], [3.7200000000000005e-07], [4.1700000000000004e-07], [4.96e-07], [5.41e-07], [6.2e-07]]"
index_grid_or_explicit_material_variant,TiO2_SiO2_10pair_QWinteger453_proxy,add layer index_grid_or_explicit_material_variant_01_TiO2,ok,<lumapi.SimObject object at 0x00000184A3A043A0>
index_grid_or_explicit_material_variant,TiO2_SiO2_10pair_QWinteger453_proxy,name layer index_grid_or_explicit_material_variant_01_TiO2,ok,None
index_grid_or_explicit_material_variant,TiO2_SiO2_10pair_QWinteger453_proxy,set index_grid_or_explicit_material_variant_01_TiO2.material,ok,None
index_grid_or_explicit_material_variant,TiO2_SiO2_10pair_QWinteger453_proxy,set index_grid_or_explicit_material_variant_01_TiO2.index,ok,None
index_grid_or_explicit_material_variant,TiO2_SiO2_10pair_QWinteger453_proxy,set index_grid_or_explicit_material_variant_01_TiO2.x,ok,None
index_grid_or_explicit_material_variant,TiO2_SiO2_10pair_QWinteger453_proxy,set index_grid_or_explicit_material_variant_01_TiO2.y,ok,None
index_grid_or_explicit_material_variant,TiO2_SiO2_10pair_QWinteger453_proxy,set index_grid_or_explicit_material_variant_01_TiO2.z,ok,None
index_grid_or_explicit_material_variant,TiO2_SiO2_10pair_QWinteger453_proxy,set index_grid_or_explicit_material_variant_01_TiO2.x span,ok,None
index_grid_or_explicit_material_variant,TiO2_SiO2_10pair_QWinteger453_proxy,set index_grid_or_explicit_material_variant_01_TiO2.y span,ok,None
index_grid_or_explicit_material_variant,TiO2_SiO2_10pair_QWinteger453_proxy,set index_grid_or_explicit_material_variant_01_TiO2.z span,ok,None
index_grid_or_explicit_material_variant,TiO2_SiO2_10pair_QWinteger453_proxy,add layer index_grid_or_explicit_material_variant_02_SiO2,ok,<lumapi.SimObject object at 0x00000184A3A043A0>
index_grid_or_explicit_material_variant,TiO2_SiO2_10pair_QWinteger453_proxy,name layer index_grid_or_explicit_material_variant_02_SiO2,ok,None
index_grid_or_explicit_material_variant,TiO2_SiO2_10pair_QWinteger453_proxy,set index_grid_or_explicit_material_variant_02_SiO2.material,ok,None
index_grid_or_explicit_material_variant,TiO2_SiO2_10pair_QWinteger453_proxy,set index_grid_or_explicit_material_variant_02_SiO2.index,ok,None
index_grid_or_explicit_material_variant,TiO2_SiO2_10pair_QWinteger453_proxy,set index_grid_or_explicit_material_variant_02_SiO2.x,ok,None
index_grid_or_explicit_material_variant,TiO2_SiO2_10pair_QWinteger453_proxy,set index_grid_or_explicit_material_variant_02_SiO2.y,ok,None
index_grid_or_explicit_material_variant,TiO2_SiO2_10pair_QWinteger453_proxy,set index_grid_or_explicit_material_variant_02_SiO2.z,ok,None
index_grid_or_explicit_material_variant,TiO2_SiO2_10pair_QWinteger453_proxy,set index_grid_or_explicit_material_variant_02_SiO2.x span,ok,None
index_grid_or_explicit_material_variant,TiO2_SiO2_10pair_QWinteger453_proxy,set index_grid_or_explicit_material_variant_02_SiO2.y span,ok,None
index_grid_or_explicit_material_variant,TiO2_SiO2_10pair_QWinteger453_proxy,set index_grid_or_explicit_material_variant_02_SiO2.z span,ok,None
index_grid_or_explicit_material_variant,TiO2_SiO2_10pair_QWinteger453_proxy,add layer index_grid_or_explicit_material_variant_03_TiO2,ok,<lumapi.SimObject object at 0x00000184A3A043A0>
index_grid_or_explicit_material_variant,TiO2_SiO2_10pair_QWinteger453_proxy,name layer index_grid_or_explicit_material_variant_03_TiO2,ok,None
index_grid_or_explicit_material_variant,TiO2_SiO2_10pair_QWinteger453_proxy,set index_grid_or_explicit_material_variant_03_TiO2.material,ok,None
index_grid_or_explicit_material_variant,TiO2_SiO2_10pair_QWinteger453_proxy,set index_grid_or_explicit_material_variant_03_TiO2.index,ok,None
index_grid_or_explicit_material_variant,TiO2_SiO2_10pair_QWinteger453_proxy,set index_grid_or_explicit_material_variant_03_TiO2.x,ok,None
index_grid_or_explicit_material_variant,TiO2_SiO2_10pair_QWinteger453_proxy,set index_grid_or_explicit_material_variant_03_TiO2.y,ok,None
index_grid_or_explicit_material_variant,TiO2_SiO2_10pair_QWinteger453_proxy,set index_grid_or_explicit_material_variant_03_TiO2.z,ok,None
index_grid_or_explicit_material_variant,TiO2_SiO2_10pair_QWinteger453_proxy,set index_grid_or_explicit_material_variant_03_TiO2.x span,ok,None
index_grid_or_explicit_material_variant,TiO2_SiO2_10pair_QWinteger453_proxy,set index_grid_or_explicit_material_variant_03_TiO2.y span,ok,None
index_grid_or_explicit_material_variant,TiO2_SiO2_10pair_QWinteger453_proxy,set index_grid_or_explicit_material_variant_03_TiO2.z span,ok,None
index_grid_or_explicit_material_variant,TiO2_SiO2_10pair_QWinteger453_proxy,add layer index_grid_or_explicit_material_variant_04_SiO2,ok,<lumapi.SimObject object at 0x00000184A3A043A0>
index_grid_or_explicit_material_variant,TiO2_SiO2_10pair_QWinteger453_proxy,name layer index_grid_or_explicit_material_variant_04_SiO2,ok,None
index_grid_or_explicit_material_variant,TiO2_SiO2_10pair_QWinteger453_proxy,set index_grid_or_explicit_material_variant_04_SiO2.material,ok,None
index_grid_or_explicit_material_variant,TiO2_SiO2_10pair_QWinteger453_proxy,set index_grid_or_explicit_material_variant_04_SiO2.index,ok,None
index_grid_or_explicit_material_variant,TiO2_SiO2_10pair_QWinteger453_proxy,set index_grid_or_explicit_material_variant_04_SiO2.x,ok,None
index_grid_or_explicit_material_variant,TiO2_SiO2_10pair_QWinteger453_proxy,set index_grid_or_explicit_material_variant_04_SiO2.y,ok,None
index_grid_or_explicit_material_variant,TiO2_SiO2_10pair_QWinteger453_proxy,set index_grid_or_explicit_material_variant_04_SiO2.z,ok,None
index_grid_or_explicit_material_variant,TiO2_SiO2_10pair_QWinteger453_proxy,set index_grid_or_explicit_material_variant_04_SiO2.x span,ok,None
index_grid_or_explicit_material_variant,TiO2_SiO2_10pair_QWinteger453_proxy,set index_grid_or_explicit_material_variant_04_SiO2.y span,ok,None
index_grid_or_explicit_material_variant,TiO2_SiO2_10pair_QWinteger453_proxy,set index_grid_or_explicit_material_variant_04_SiO2.z span,ok,None
index_grid_or_explicit_material_variant,TiO2_SiO2_10pair_QWinteger453_proxy,add layer index_grid_or_explicit_material_variant_05_TiO2,ok,<lumapi.SimObject object at 0x00000184A3A043A0>
index_grid_or_explicit_material_variant,TiO2_SiO2_10pair_QWinteger453_proxy,name layer index_grid_or_explicit_material_variant_05_TiO2,ok,None
index_grid_or_explicit_material_variant,TiO2_SiO2_10pair_QWinteger453_proxy,set index_grid_or_explicit_material_variant_05_TiO2.material,ok,None
index_grid_or_explicit_material_variant,TiO2_SiO2_10pair_QWinteger453_proxy,set index_grid_or_explicit_material_variant_05_TiO2.index,ok,None
index_grid_or_explicit_material_variant,TiO2_SiO2_10pair_QWinteger453_proxy,set index_grid_or_explicit_material_variant_05_TiO2.x,ok,None
index_grid_or_explicit_material_variant,TiO2_SiO2_10pair_QWinteger453_proxy,set index_grid_or_explicit_material_variant_05_TiO2.y,ok,None
index_grid_or_explicit_material_variant,TiO2_SiO2_10pair_QWinteger453_proxy,set index_grid_or_explicit_material_variant_05_TiO2.z,ok,None
index_grid_or_explicit_material_variant,TiO2_SiO2_10pair_QWinteger453_proxy,set index_grid_or_explicit_material_variant_05_TiO2.x span,ok,None
index_grid_or_explicit_material_variant,TiO2_SiO2_10pair_QWinteger453_proxy,set index_grid_or_explicit_material_variant_05_TiO2.y span,ok,None
index_grid_or_explicit_material_variant,TiO2_SiO2_10pair_QWinteger453_proxy,set index_grid_or_explicit_material_variant_05_TiO2.z span,ok,None
index_grid_or_explicit_material_variant,TiO2_SiO2_10pair_QWinteger453_proxy,add layer index_grid_or_explicit_material_variant_06_SiO2,ok,<lumapi.SimObject object at 0x00000184A3A043A0>
index_grid_or_explicit_material_variant,TiO2_SiO2_10pair_QWinteger453_proxy,name layer index_grid_or_explicit_material_variant_06_SiO2,ok,None
index_grid_or_explicit_material_variant,TiO2_SiO2_10pair_QWinteger453_proxy,set index_grid_or_explicit_material_variant_06_SiO2.material,ok,None
index_grid_or_explicit_material_variant,TiO2_SiO2_10pair_QWinteger453_proxy,set index_grid_or_explicit_material_variant_06_SiO2.index,ok,None
index_grid_or_explicit_material_variant,TiO2_SiO2_10pair_QWinteger453_proxy,set index_grid_or_explicit_material_variant_06_SiO2.x,ok,None
index_grid_or_explicit_material_variant,TiO2_SiO2_10pair_QWinteger453_proxy,set index_grid_or_explicit_material_variant_06_SiO2.y,ok,None
index_grid_or_explicit_material_variant,TiO2_SiO2_10pair_QWinteger453_proxy,set index_grid_or_explicit_material_variant_06_SiO2.z,ok,None
index_grid_or_explicit_material_variant,TiO2_SiO2_10pair_QWinteger453_proxy,set index_grid_or_explicit_material_variant_06_SiO2.x span,ok,None
index_grid_or_explicit_material_variant,TiO2_SiO2_10pair_QWinteger453_proxy,set index_grid_or_explicit_material_variant_06_SiO2.y span,ok,None
index_grid_or_explicit_material_variant,TiO2_SiO2_10pair_QWinteger453_proxy,set index_grid_or_explicit_material_variant_06_SiO2.z span,ok,None
index_grid_or_explicit_material_variant,TiO2_SiO2_10pair_QWinteger453_proxy,add layer index_grid_or_explicit_material_variant_07_TiO2,ok,<lumapi.SimObject object at 0x00000184A3A043A0>
index_grid_or_explicit_material_variant,TiO2_SiO2_10pair_QWinteger453_proxy,name layer index_grid_or_explicit_material_variant_07_TiO2,ok,None
index_grid_or_explicit_material_variant,TiO2_SiO2_10pair_QWinteger453_proxy,set index_grid_or_explicit_material_variant_07_TiO2.material,ok,None
index_grid_or_explicit_material_variant,TiO2_SiO2_10pair_QWinteger453_proxy,set index_grid_or_explicit_material_variant_07_TiO2.index,ok,None
index_grid_or_explicit_material_variant,TiO2_SiO2_10pair_QWinteger453_proxy,set index_grid_or_explicit_material_variant_07_TiO2.x,ok,None
index_grid_or_explicit_material_variant,TiO2_SiO2_10pair_QWinteger453_proxy,set index_grid_or_explicit_material_variant_07_TiO2.y,ok,None
index_grid_or_explicit_material_variant,TiO2_SiO2_10pair_QWinteger453_proxy,set index_grid_or_explicit_material_variant_07_TiO2.z,ok,None
index_grid_or_explicit_material_variant,TiO2_SiO2_10pair_QWinteger453_proxy,set index_grid_or_explicit_material_variant_07_TiO2.x span,ok,None
index_grid_or_explicit_material_variant,TiO2_SiO2_10pair_QWinteger453_proxy,set index_grid_or_explicit_material_variant_07_TiO2.y span,ok,None
index_grid_or_explicit_material_variant,TiO2_SiO2_10pair_QWinteger453_proxy,set index_grid_or_explicit_material_variant_07_TiO2.z span,ok,None
index_grid_or_explicit_material_variant,TiO2_SiO2_10pair_QWinteger453_proxy,add layer index_grid_or_explicit_material_variant_08_SiO2,ok,<lumapi.SimObject object at 0x00000184A3A043A0>
index_grid_or_explicit_material_variant,TiO2_SiO2_10pair_QWinteger453_proxy,name layer index_grid_or_explicit_material_variant_08_SiO2,ok,None
index_grid_or_explicit_material_variant,TiO2_SiO2_10pair_QWinteger453_proxy,set index_grid_or_explicit_material_variant_08_SiO2.material,ok,None
index_grid_or_explicit_material_variant,TiO2_SiO2_10pair_QWinteger453_proxy,set index_grid_or_explicit_material_variant_08_SiO2.index,ok,None
index_grid_or_explicit_material_variant,TiO2_SiO2_10pair_QWinteger453_proxy,set index_grid_or_explicit_material_variant_08_SiO2.x,ok,None
index_grid_or_explicit_material_variant,TiO2_SiO2_10pair_QWinteger453_proxy,set index_grid_or_explicit_material_variant_08_SiO2.y,ok,None
index_grid_or_explicit_material_variant,TiO2_SiO2_10pair_QWinteger453_proxy,set index_grid_or_explicit_material_variant_08_SiO2.z,ok,None
index_grid_or_explicit_material_variant,TiO2_SiO2_10pair_QWinteger453_proxy,set index_grid_or_explicit_material_variant_08_SiO2.x span,ok,None
