model,variant,case_id,geometry_id,polarization,wavelength_nm,pred_R,pred_eta_m-3,pred_eta_m-2,pred_eta_m-1,pred_eta_m+0,pred_eta_m+1,pred_eta_m+2,pred_eta_m+3,pred_T_derived
LF_paired_shared_contrast,constrained,NP_K6_M4_B2_G02_S,K6X_D120_D125_D180_D185_D190_D195,s,445,0.05620861926254968,0.03241911378803788,0.011320836354193094,0.0322160015428425,0.16090101206715648,0.6002649334926942,0.057636753889660206,0.049032729602866025,0.9437913807374503
LF_paired_shared_contrast,constrained,NP_K6_M4_B2_G02_S,K6X_D120_D125_D180_D185_D190_D195,s,446,0.06260457781373271,0.032485400793671654,0.012449714280569403,0.031143926465552935,0.1593959962030389,0.593059854126014,0.0579003823972147,0.050960147920205506,0.9373954221862671
LF_paired_shared_contrast,constrained,NP_K6_M4_B2_G02_S,K6X_D120_D125_D180_D185_D190_D195,s,447,0.06880281321029805,0.03256240066208732,0.013529766501253055,0.03008087800195199,0.15787935977925213,0.5862024993642339,0.058150011389921916,0.052792271091001736,0.931197186789702
LF_paired_shared_contrast,constrained,NP_K6_M4_B2_G02_S,K6X_D120_D125_D180_D185_D190_D195,s,448,0.07526413617972598,0.032662364848727254,0.014551296268368407,0.029082225080715337,0.15605555424708947,0.5793286541636491,0.05839884807138638,0.05465692114033822,0.9247358638202743
LF_paired_shared_contrast,constrained,NP_K6_M4_B2_G02_S,K6X_D120_D125_D180_D185_D190_D195,s,449,0.08169045655635485,0.032759281701216024,0.015531255216854894,0.028049350013688676,0.15406630788251174,0.5727807177771976,0.05863676877421457,0.05648586207796157,0.9183095434436451
LF_paired_shared_contrast,constrained,NP_K6_M4_B2_G02_S,K6X_D120_D125_D180_D185_D190_D195,s,450,0.08799504925039768,0.03286127629966473,0.016536933688395965,0.02701535851731147,0.15228621543171944,0.5661224422235093,0.05890419487099383,0.0582785297180076,0.9120049507496023
LF_paired_shared_contrast,constrained,NP_K6_M4_B2_G02_S,K6X_D120_D125_D180_D185_D190_D195,s,451,0.09411856710510584,0.032956236537746965,0.017502299810678475,0.02588653584141393,0.15040621178049227,0.5599637738823853,0.05919184681897368,0.05997452822320376,0.9058814328948943
LF_paired_shared_contrast,constrained,NP_K6_M4_B2_G02_S,K6X_D120_D125_D180_D185_D190_D195,s,452,0.10015987427305784,0.033051805987148415,0.01843517866309958,0.024774136562384964,0.14846622138453783,0.5540311028387935,0.059441319765607764,0.061640360525370204,0.8998401257269423
LF_paired_shared_contrast,constrained,NP_K6_M4_B2_G02_S,K6X_D120_D125_D180_D185_D190_D195,s,453,0.10633676295922985,0.03314894619110718,0.019340301843358904,0.02360364867997146,0.14629703172935937,0.5482347710431861,0.059734579391288546,0.0633039581624985,0.89366323704077
LF_paired_shared_contrast,constrained,NP_K6_M4_B2_G02_S,K6X_D120_D125_D180_D185_D190_D195,s,454,0.11233888008424767,0.033236758973482855,0.020235262750108982,0.022405181976194143,0.14417818892346856,0.5426808430908726,0.06000416508046933,0.06492071912115595,0.8876611199157525
LF_paired_shared_contrast,constrained,NP_K6_M4_B2_G02_S,K6X_D120_D125_D180_D185_D190_D195,s,455,0.1182201998418913,0.03332057544976947,0.021089448027765054,0.02111757697568573,0.14195850629562043,0.5375347246017054,0.060304699517129745,0.06645426929043308,0.8817798001581088
LF_paired_shared_contrast,constrained,NP_K6_M4_B2_G03_P,K6X_D120_D145_D200_D215_D220_D230,p,445,0.5429573425805883,0.015174891668313664,0.055913248788189214,0.1283120376962001,0.06281366325519123,0.07836805571266303,0.08737893195245708,0.02908182834639747,0.45704265741941186
LF_paired_shared_contrast,constrained,NP_K6_M4_B2_G03_P,K6X_D120_D145_D200_D215_D220_D230,p,446,0.5246942633217988,0.014902512800286597,0.0468921399167666,0.12030335605597448,0.027793666812931588,0.1562759813738282,0.08309547660558907,0.026042603112824643,0.4753057366782012
LF_paired_shared_contrast,constrained,NP_K6_M4_B2_G03_P,K6X_D120_D145_D200_D215_D220_D230,p,447,0.4550049592625268,0.01002496105472203,0.0547982826542432,0.13372813606409353,0.13361873135212304,0.10569595011320011,0.08028466890134649,0.02684431059774484,0.5449950407374732
LF_paired_shared_contrast,constrained,NP_K6_M4_B2_G03_P,K6X_D120_D145_D200_D215_D220_D230,p,448,0.521611265130562,0.020341374405904184,0.06347587043341746,0.140906551012664,0.04183252094752897,0.07006997001791192,0.10520770246937595,0.03655474558263555,0.47838873486943806
LF_paired_shared_contrast,constrained,NP_K6_M4_B2_G03_P,K6X_D120_D145_D200_D215_D220_D230,p,449,0.5236376046171652,0.021664795910769245,0.05862643902864204,0.13290211183792514,0.0,0.11857498819119884,0.10815871578527678,0.036435344629022724,0.4763623953828347
LF_paired_shared_contrast,constrained,NP_K6_M4_B2_G03_P,K6X_D120_D145_D200_D215_D220_D230,p,450,0.5164309099470596,0.02107199084513436,0.05244801663849525,0.11930678381226269,0.0,0.15102852098585093,0.10515222482053543,0.034561552950661704,0.4835690900529404
LF_paired_shared_contrast,constrained,NP_K6_M4_B2_G03_P,K6X_D120_D145_D200_D215_D220_D230,p,451,0.5084212527434919,0.02083947811750837,0.04822866426317761,0.10758125256063701,0.0,0.17697690978835573,0.10435310423189795,0.033599338294931384,0.491578747256508
LF_paired_shared_contrast,constrained,NP_K6_M4_B2_G03_P,K6X_D120_D145_D200_D215_D220_D230,p,452,0.5005733630007307,0.020836951859579584,0.04494803750316211,0.0962750587139644,0.0,0.19897286011299425,0.10518648699209918,0.0332072418174697,0.49942663699926926
LF_paired_shared_contrast,constrained,NP_K6_M4_B2_G03_P,K6X_D120_D145_D200_D215_D220_D230,p,453,0.4936547804060222,0.020607745572026798,0.0425339535408079,0.08828831952433094,0.0,0.21567881539017802,0.1062089560720186,0.03302742949461561,0.5063452195939778
LF_paired_shared_contrast,constrained,NP_K6_M4_B2_G03_P,K6X_D120_D145_D200_D215_D220_D230,p,454,0.48978678671742204,0.01994122929447422,0.04082118322934881,0.08689262894744963,0.0,0.22485359591120416,0.10513474502345713,0.03256983087664402,0.510213213282578
LF_paired_shared_contrast,constrained,NP_K6_M4_B2_G03_P,K6X_D120_D145_D200_D215_D220_D230,p,455,0.48749659082808583,0.018937029466202886,0.04000159082748002,0.09223398527736067,0.0,0.22791344163147795,0.10160226280818248,0.03181509916121022,0.5125034091719142
LF_paired_shared_contrast,constrained,NP_K6_M4_B2_G03_S,K6X_D120_D145_D200_D215_D220_D230,s,445,0.23437845748627967,7.602053203240703e-05,0.024152856270530293,0.13092445430090308,0.3488505170131952,0.13157911274132367,0.1300385816557356,0.0,0.7656215425137202
LF_paired_shared_contrast,constrained,NP_K6_M4_B2_G03_S,K6X_D120_D145_D200_D215_D220_D230,s,446,0.252380508800418,0.0,0.017794658968171333,0.12616611206733044,0.3089942041452961,0.17161964944340358,0.12304486657538058,0.0,0.747619491199582
LF_paired_shared_contrast,constrained,NP_K6_M4_B2_G03_S,K6X_D120_D145_D200_D215_D220_D230,s,447,0.2041462766984382,0.0008862786658293168,0.03768689207904759,0.13181578572799463,0.329345066270267,0.19292529294595936,0.1031944076124639,0.0,0.7958537233015618
LF_paired_shared_contrast,constrained,NP_K6_M4_B2_G03_S,K6X_D120_D145_D200_D215_D220_D230,s,448,0.2587604200640749,0.0,0.039796418365500484,0.1422719432571541,0.4146561420223334,0.011843150196300696,0.13267192609463635,0.0,0.741239579935925
LF_paired_shared_contrast,constrained,NP_K6_M4_B2_G03_S,K6X_D120_D145_D200_D215_D220_D230,s,449,0.2762563686420657,0.0,0.03744973378661271,0.13775553410630478,0.3995160880606972,0.015442264685411197,0.13358001071890838,0.0,0.7237436313579343
LF_paired_shared_contrast,constrained,NP_K6_M4_B2_G03_S,K6X_D120_D145_D200_D215_D220_D230,s,450,0.28847700037303103,0.0,0.03737461172694019,0.13231464123543224,0.37856431864188733,0.02946880267220812,0.13251594183259624,0.001284683517904802,0.711522999626969
LF_paired_shared_contrast,constrained,NP_K6_M4_B2_G03_S,K6X_D120_D145_D200_D215_D220_D230,s,451,0.30291846529155214,0.0,0.038292175372005355,0.1259860690342085,0.35501262835559394,0.04013115284423976,0.13239595345792463,0.005263555644475623,0.6970815347084478
LF_paired_shared_contrast,constrained,NP_K6_M4_B2_G03_S,K6X_D120_D145_D200_D215_D220_D230,s,452,0.3193875363449577,0.0,0.04022026053289546,0.1190627467035635,0.33169113940504114,0.04666343569517848,0.13346385497051289,0.00951102634785093,0.6806124636550425
LF_paired_shared_contrast,constrained,NP_K6_M4_B2_G03_S,K6X_D120_D145_D200_D215_D220_D230,s,453,0.32554252428925656,0.0,0.04298888200415681,0.11278374273456343,0.31619482034882257,0.05770345072888873,0.13254195165482272,0.0122446282394892,0.6744574757107435
LF_paired_shared_contrast,constrained,NP_K6_M4_B2_G03_S,K6X_D120_D145_D200_D215_D220_D230,s,454,0.3126916696593146,0.0,0.04529240310366418,0.11011332565334354,0.3182554895160862,0.07438190912833212,0.12716222085983642,0.012102982079422828,0.6873083303406853
LF_paired_shared_contrast,constrained,NP_K6_M4_B2_G03_S,K6X_D120_D145_D200_D215_D220_D230,s,455,0.28552149056836174,0.0,0.04659759292494275,0.1113406718366972,0.33311825201132966,0.09548890132147118,0.1182943821760052,0.009638709161192388,0.7144785094316383
LF_paired_shared_contrast,constrained,NP_K6_M4_B2_G04_P,K6X_D140_D160_D165_D170_D180_D190,p,445,0.1663589035476737,0.01845031779645619,0.0502421838280059,0.0,0.5012206778568268,0.03541814698942322,0.09039536640320167,0.03516920002024368,0.7308958928941575
LF_paired_shared_contrast,constrained,NP_K6_M4_B2_G04_P,K6X_D140_D160_D165_D170_D180_D190,p,446,0.1875325394817017,0.02001776627159359,0.038467112948468024,0.0,0.47238621589345475,0.09034965807459047,0.09769143846954575,0.029977725238263208,0.7488899168959159
LF_paired_shared_contrast,constrained,NP_K6_M4_B2_G04_P,K6X_D140_D160_D165_D170_D180_D190,p,447,0.19258113645575897,0.02049785562395008,0.03155329139172614,0.0,0.4552940137708295,0.1309545010317783,0.09671580513628236,0.026764509248221297,0.7617799762027876
LF_paired_shared_contrast,constrained,NP_K6_M4_B2_G04_P,K6X_D140_D160_D165_D170_D180_D190,p,448,0.19109599626223467,0.021636597884179116,0.02752339617624054,0.0,0.44684127213206065,0.15329354533564007,0.09844005756470064,0.025560447393454852,0.7732953164862759
LF_paired_shared_contrast,constrained,NP_K6_M4_B2_G04_P,K6X_D140_D160_D165_D170_D180_D190,p,449,0.1828451591107857,0.024423576690978173,0.023842001456780983,0.0,0.4452900880839906,0.1675513400846669,0.10784854099550065,0.02514587045894729,0.7941014177708647
LF_paired_shared_contrast,constrained,NP_K6_M4_B2_G04_P,K6X_D140_D160_D165_D170_D180_D190,p,450,0.16352484479717033,0.029047705804632375,0.017152127414380335,0.0,0.45054629444770117,0.1913834448627294,0.12716301608379207,0.021182566589594325,0.8364751552028297
LF_paired_shared_contrast,constrained,NP_K6_M4_B2_G04_P,K6X_D140_D160_D165_D170_D180_D190,p,451,0.16048289285234735,0.02752212717518691,0.010930874528608399,0.0,0.4384938158249201,0.22963421872139064,0.12082828997023884,0.012107780927307778,0.8395171071476527
LF_paired_shared_contrast,constrained,NP_K6_M4_B2_G04_P,K6X_D140_D160_D165_D170_D180_D190,p,452,0.18474828771081558,0.02353576394597042,0.00940977817437486,0.0,0.4222095675819101,0.25093574885437897,0.09979377496138322,0.009367078771166935,0.8152517122891845
LF_paired_shared_contrast,constrained,NP_K6_M4_B2_G04_P,K6X_D140_D160_D165_D170_D180_D190,p,453,0.2267410382601695,0.019157576905274653,0.012556521664760572,0.011082906323592082,0.42598398267814536,0.22464699472930255,0.07026122573046187,0.009569753708293308,0.7732589617398303
LF_paired_shared_contrast,constrained,NP_K6_M4_B2_G04_P,K6X_D140_D160_D165_D170_D180_D190,p,454,0.2147633034571042,0.018161058398218653,0.022248500145391627,0.029377918493602363,0.46771708868294565,0.1765601455658037,0.060616398698535724,0.010555586558398156,0.7852366965428959
LF_paired_shared_contrast,constrained,NP_K6_M4_B2_G04_P,K6X_D140_D160_D165_D170_D180_D190,p,455,0.17107697559342458,0.020083563073835548,0.026781778575730435,0.013338161306541772,0.4965058760881662,0.16453181647981296,0.06821230056773739,0.009485208800275795,0.7989387048921002
LF_paired_shared_contrast,constrained,NP_K6_M4_B2_G04_S,K6X_D140_D160_D165_D170_D180_D190,s,445,0.13349077607266763,0.02865958972345353,0.04018323089865482,0.01873241409591396,0.42519813522583993,0.2916088327154201,0.0621270212680501,0.0,0.8665092239273325
LF_paired_shared_contrast,constrained,NP_K6_M4_B2_G04_S,K6X_D140_D160_D165_D170_D180_D190,s,446,0.1636409902078256,0.03182655853176803,0.027942032125562098,0.00656426314312011,0.4273971476211377,0.27368799358773177,0.05964323102886857,0.009274179698010438,0.8363354057361987
LF_paired_shared_contrast,constrained,NP_K6_M4_B2_G04_S,K6X_D140_D160_D165_D170_D180_D190,s,447,0.18255706673563704,0.032991925290363495,0.021336249358437368,0.000618858464926999,0.4133889732079007,0.27699503607381537,0.05711788870057347,0.014994002168345458,0.8174429332643628
LF_paired_shared_contrast,constrained,NP_K6_M4_B2_G04_S,K6X_D140_D160_D165_D170_D180_D190,s,448,0.20447777835675096,0.035804788547584995,0.016416533101595385,0.0,0.3904562195982733,0.2738526968112295,0.0579444185574489,0.02104756502711702,0.795522221643249
LF_paired_shared_contrast,constrained,NP_K6_M4_B2_G04_S,K6X_D140_D160_D165_D170_D180_D190,s,449,0.2486699059468963,0.042695191732945635,0.008694648105662667,0.0,0.3502397725877675,0.25304029157366464,0.0632580342781211,0.033402155774942134,0.7513300940531037
LF_paired_shared_contrast,constrained,NP_K6_M4_B2_G04_S,K6X_D140_D160_D165_D170_D180_D190,s,450,0.3397058183506464,0.05215420724208253,0.0,0.0,0.28904495337349934,0.1919125780748535,0.06814189359639697,0.059040549362521275,0.6602941816493536
LF_paired_shared_contrast,constrained,NP_K6_M4_B2_G04_S,K6X_D140_D160_D165_D170_D180_D190,s,451,0.3605286750630618,0.04592739699930271,0.0,0.0,0.3031879454947473,0.16741093777192584,0.055451946110448125,0.06749309856051407,0.639471324936938
LF_paired_shared_contrast,constrained,NP_K6_M4_B2_G04_S,K6X_D140_D160_D165_D170_D180_D190,s,452,0.3007762149953028,0.03485872519861194,0.00017566929532166045,0.0,0.3738175438859625,0.19367397992910457,0.04273979079050565,0.05395807590519088,0.6992237850046971
LF_paired_shared_contrast,constrained,NP_K6_M4_B2_G04_S,K6X_D140_D160_D165_D170_D180_D190,s,453,0.22435075585036962,0.020386897658740778,0.018497078753439474,0.009756743209140634,0.5147666365745445,0.14796458428650233,0.029449793250749864,0.034827510416512816,0.7756492441496303
LF_paired_shared_contrast,constrained,NP_K6_M4_B2_G04_S,K6X_D140_D160_D165_D170_D180_D190,s,454,0.20582246632309403,0.013117881173106397,0.03409825651679846,0.026103817588131285,0.5662521035129856,0.0989720297229428,0.0247883919844802,0.030845053178461097,0.7941775336769059
LF_paired_shared_contrast,constrained,NP_K6_M4_B2_G04_S,K6X_D140_D160_D165_D170_D180_D190,s,455,0.2519266572425602,0.01685306285113032,0.03444999947979821,0.017094821219991528,0.5167540586546916,0.08987668991986733,0.02855039099820597,0.04449431963375476,0.7480733427574396
LF_paired_shared_contrast,constrained,RUN3A_P_PILOT_HF_V1,K6X_D125_D135_D150_D175_D190_D210,p,445,0.23922603010002788,0.0,0.0,0.004408049964398177,0.09162146643475852,0.6545327164434489,0.002056445088178332,0.008155291969188207,0.7607739698999721
LF_paired_shared_contrast,constrained,RUN3A_P_PILOT_HF_V1,K6X_D125_D135_D150_D175_D190_D210,p,446,0.23879296223997243,0.0,0.0,0.003008140071178786,0.08336791938825702,0.6663459788648751,0.0009494152634301756,0.007535584172286482,0.7612070377600276
LF_paired_shared_contrast,constrained,RUN3A_P_PILOT_HF_V1,K6X_D125_D135_D150_D175_D190_D210,p,447,0.23829281875618757,0.0,0.0,0.0021369597840342554,0.07865674388781721,0.6733591505902077,0.00020862646366603404,0.00734570051808725,0.7617071812438124
LF_paired_shared_contrast,constrained,RUN3A_P_PILOT_HF_V1,K6X_D125_D135_D150_D175_D190_D210,p,448,0.23788633759048303,0.0,0.0,0.0014183410447297549,0.07523421644491395,0.6781337595887055,0.0,0.007327345331167765,0.762113662409517
LF_paired_shared_contrast,constrained,RUN3A_P_PILOT_HF_V1,K6X_D125_D135_D150_D175_D190_D210,p,449,0.23741175301204576,0.0003817610968810843,0.0,0.0008387726981869408,0.0725640695731946,0.6814142133890908,0.0,0.007389430230600789,0.7625882469879542
LF_paired_shared_contrast,constrained,RUN3A_P_PILOT_HF_V1,K6X_D125_D135_D150_D175_D190_D210,p,450,0.23702513403197398,0.0009239437641418612,0.0,0.00025890460104253737,0.0701169910111525,0.6841900680573425,0.0,0.007484958534346664,0.762974865968026
LF_paired_shared_contrast,constrained,RUN3A_P_PILOT_HF_V1,K6X_D125_D135_D150_D175_D190_D210,p,451,0.2365684780841447,0.0014731925403901637,0.0,0.0,0.06797221209284678,0.6863794516215713,0.0,0.007606665661046913,0.7634315219158552
LF_paired_shared_contrast,constrained,RUN3A_P_PILOT_HF_V1,K6X_D125_D135_D150_D175_D190_D210,p,452,0.23617153932976057,0.001994132577749152,0.0,0.0,0.06574393023857535,0.6883754979352588,0.0,0.007714899918656317,0.7638284606702396
LF_paired_shared_contrast,constrained,RUN3A_P_PILOT_HF_V1,K6X_D125_D135_D150_D175_D190_D210,p,453,0.2357938277802207,0.0025306093336077574,0.0,0.0,0.06367667180520932,0.6901498770559178,0.0,0.007849014025044444,0.7642061722197793
LF_paired_shared_contrast,constrained,RUN3A_P_PILOT_HF_V1,K6X_D125_D135_D150_D175_D190_D210,p,454,0.2353582926500889,0.003024682990645703,0.0,0.0,0.06155541166478959,0.69211265111417,0.0,0.007948961580305794,0.7646417073499111
LF_paired_shared_contrast,constrained,RUN3A_P_PILOT_HF_V1,K6X_D125_D135_D150_D175_D190_D210,p,455,0.2350940676136763,0.0035313582535715987,0.0,0.0,0.059339096569541054,0.6939706826592691,0.0,0.008064794903941885,0.7649059323863237
LF_paired_shared_contrast,constrained,RUN3A_S_PILOT_HF_V1,K6X_D125_D135_D150_D175_D190_D210,s,445,0.09839374141255766,0.0007352898330540539,0.0,0.008929773045626106,0.028620719187597773,0.8572892140177347,0.006031262503429695,0.0,0.9016062585874424
LF_paired_shared_contrast,constrained,RUN3A_S_PILOT_HF_V1,K6X_D125_D135_D150_D175_D190_D210,s,446,0.10343031802527308,0.0009747014007474967,0.0,0.007227241835229104,0.024009599383044866,0.8598725157973204,0.00448562355838495,0.0,0.8965696819747269
LF_paired_shared_contrast,constrained,RUN3A_S_PILOT_HF_V1,K6X_D125_D135_D150_D175_D190_D210,s,447,0.10850853493401126,0.001301587542713717,0.0,0.006095761613310611,0.02245663382313681,0.8577108771950561,0.003926604891771525,0.0,0.8914914650659888
LF_paired_shared_contrast,constrained,RUN3A_S_PILOT_HF_V1,K6X_D125_D135_D150_D175_D190_D210,s,448,0.11335943741660445,0.0016485868214130644,0.0,0.005122557320835991,0.022152176823218492,0.8539562780745082,0.00376096354341966,0.0,0.8866405625833955
LF_paired_shared_contrast,constrained,RUN3A_S_PILOT_HF_V1,K6X_D125_D135_D150_D175_D190_D210,s,449,0.11811315179820044,0.001995584119186756,0.0,0.004296289726382674,0.022540813303623262,0.8492858743497891,0.0037682867028177875,0.0,0.8818868482017996
LF_paired_shared_contrast,constrained,RUN3A_S_PILOT_HF_V1,K6X_D125_D135_D150_D175_D190_D210,s,450,0.12255730746958157,0.0023210989021429417,0.0,0.003456803531609909,0.023201917281671397,0.8446335560800967,0.003829316734897424,0.0,0.8774426925304184
LF_paired_shared_contrast,constrained,RUN3A_S_PILOT_HF_V1,K6X_D125_D135_D150_D175_D190_D210,s,451,0.12701626311599992,0.002646940174784523,0.0,0.00268941550977394,0.024132146582451944,0.8395667670584239,0.003948467558565725,0.0,0.872983736884
LF_paired_shared_contrast,constrained,RUN3A_S_PILOT_HF_V1,K6X_D125_D135_D150_D175_D190_D210,s,452,0.13109093007194575,0.0029279609369688457,0.0,0.001871503212241261,0.025042121833131807,0.835069750396839,0.003997733548873308,0.0,0.8689090699280542
LF_paired_shared_contrast,constrained,RUN3A_S_PILOT_HF_V1,K6X_D125_D135_D150_D175_D190_D210,s,453,0.13522354313720533,0.0032243717994780733,0.00043601641476984267,0.0010614385652277828,0.026160351970420794,0.8297730288844297,0.004121249228468538,0.0,0.8647764568627948
LF_paired_shared_contrast,constrained,RUN3A_S_PILOT_HF_V1,K6X_D125_D135_D150_D175_D190_D210,s,454,0.13895697185167322,0.0034471648335039112,0.0016937438482847965,0.0002446736113660113,0.02713593845724017,0.8244293527759724,0.00409215462195961,0.0,0.861043028148327
LF_paired_shared_contrast,constrained,RUN3A_S_PILOT_HF_V1,K6X_D125_D135_D150_D175_D190_D210,s,455,0.14261184544964306,0.0036762046465880858,0.0029682314097443027,0.0,0.02820363068538308,0.8172277235565533,0.004120688614979313,0.001191675637108929,0.857388154550357
LF_paired_shared_contrast,constrained,RUN3B_P_PILOT_HF_V1,K6X_D100_D115_D130_D145_D155_D185,p,445,0.18661350985471778,0.0032136180236405467,0.022649110274561013,0.0017638479924032887,0.01573341490298861,0.7388277833957462,0.020678345072904662,0.010520370483038029,0.8133864901452823
LF_paired_shared_contrast,constrained,RUN3B_P_PILOT_HF_V1,K6X_D100_D115_D130_D145_D155_D185,p,446,0.1862678049792827,0.003661214352926694,0.022325731100367664,0.0012905661538648691,0.01326423472230562,0.742365952406005,0.0200525661652631,0.010771930119984327,0.8137321950207173
LF_paired_shared_contrast,constrained,RUN3B_P_PILOT_HF_V1,K6X_D100_D115_D130_D145_D155_D185,p,447,0.18601562297102878,0.004123323247002436,0.021991484028869548,0.0007623878491563565,0.01067959591028601,0.7458935016203184,0.01950905061909472,0.01102503375424372,0.8139843770289712
LF_paired_shared_contrast,constrained,RUN3B_P_PILOT_HF_V1,K6X_D100_D115_D130_D145_D155_D185,p,448,0.1856915587647479,0.004583099843727947,0.021650081638414333,0.000247184490933039,0.008101177956465056,0.7495198593932503,0.018946008579253083,0.011261029333208342,0.8143084412352521
LF_paired_shared_contrast,constrained,RUN3B_P_PILOT_HF_V1,K6X_D100_D115_D130_D145_D155_D185,p,449,0.18546027483318384,0.005054354903997253,0.02129518792116983,0.0,0.005432579795308632,0.7528020779342746,0.018454647258867078,0.011500877353198763,0.814539725166816
LF_paired_shared_contrast,constrained,RUN3B_P_PILOT_HF_V1,K6X_D100_D115_D130_D145_D155_D185,p,450,0.1851569925057567,0.005523977073733991,0.020937452644624308,0.0,0.0028047858443463313,0.75591024934535,0.01793988233672137,0.011726660249467367,0.8148430074942433
LF_paired_shared_contrast,constrained,RUN3B_P_PILOT_HF_V1,K6X_D100_D115_D130_D145_D155_D185,p,451,0.1849241850391342,0.006003467373406078,0.020576902012057245,0.0,0.0001222503438481745,0.7589211972621512,0.017491752229870313,0.011960245739532673,0.8150758149608658
LF_paired_shared_contrast,constrained,RUN3B_P_PILOT_HF_V1,K6X_D100_D115_D130_D145_D155_D185,p,452,0.184645671426642,0.006465722344149362,0.020159842992167,0.0,0.0,0.7595859513663088,0.016991818304345804,0.012150993566387195,0.8153543285733581
LF_paired_shared_contrast,constrained,RUN3B_P_PILOT_HF_V1,K6X_D100_D115_D130_D145_D155_D185,p,453,0.1844061807543181,0.0069306072668263745,0.019740411586384416,0.0,0.0,0.7600355017239834,0.016544355441502265,0.012342943226985393,0.8155938192456818
LF_paired_shared_contrast,constrained,RUN3B_P_PILOT_HF_V1,K6X_D100_D115_D130_D145_D155_D185,p,454,0.18415378872446742,0.007397760764981271,0.01932898581211412,0.0,0.0,0.7604592606771976,0.016126617113163603,0.01253358690807602,0.8158462112755327
LF_paired_shared_contrast,constrained,RUN3B_P_PILOT_HF_V1,K6X_D100_D115_D130_D145_D155_D185,p,455,0.18392073247106266,0.007868002226461385,0.018921044306882243,0.0,0.0,0.7607986726293361,0.015766282467479097,0.012725265898778515,0.8160792675289373
LF_paired_shared_contrast,constrained,RUN3B_S_PILOT_HF_V1,K6X_D100_D115_D130_D145_D155_D185,s,445,0.05867834478166095,0.007985075502880343,0.019008227849386286,0.006673154963467992,0.023781381447892908,0.8463224940880303,0.02744536642314053,0.010105954943540652,0.941321655218339
LF_paired_shared_contrast,constrained,RUN3B_S_PILOT_HF_V1,K6X_D100_D115_D130_D145_D155_D185,s,446,0.06196299323766925,0.008165223005965831,0.020014395460421823,0.005680863884486112,0.0240539945217413,0.8411924186911925,0.027425099778096748,0.011505011420426255,0.9380370067623306
LF_paired_shared_contrast,constrained,RUN3B_S_PILOT_HF_V1,K6X_D100_D115_D130_D145_D155_D185,s,447,0.06529484402128108,0.008366029169551712,0.02099989844923082,0.004632350850721107,0.024425864799647055,0.8359086552899921,0.027431121676257844,0.012941235743318322,0.934705155978719
LF_paired_shared_contrast,constrained,RUN3B_S_PILOT_HF_V1,K6X_D100_D115_D130_D145_D155_D185,s,448,0.06863929643715894,0.008552287639987003,0.021986223363650727,0.003604549287791005,0.02483820259310362,0.8305808682381083,0.02739395942468537,0.014404613015515091,0.9313607035628411
LF_paired_shared_contrast,constrained,RUN3B_S_PILOT_HF_V1,K6X_D100_D115_D130_D145_D155_D185,s,449,0.07199699387995583,0.008756459396738563,0.0229607802735338,0.0025251489927747427,0.025359231434049657,0.8251261966310199,0.027385944264429838,0.015889245127497675,0.9280030061200443
LF_paired_shared_contrast,constrained,RUN3B_S_PILOT_HF_V1,K6X_D100_D115_D130_D145_D155_D185,s,450,0.07539772955774102,0.008951179211225022,0.023942597370321082,0.0014754060980457218,0.025920406998158844,0.8195587318489592,0.027352998248911693,0.01740095066663741,0.924602270442259
LF_paired_shared_contrast,constrained,RUN3B_S_PILOT_HF_V1,K6X_D100_D115_D130_D145_D155_D185,s,451,0.07878605807035347,0.009157438117662616,0.02492010082589194,0.0003859444367761431,0.02660092918840838,0.8138838695579613,0.02733886238823072,0.01892679741471539,0.9212139419296465
LF_paired_shared_contrast,constrained,RUN3B_S_PILOT_HF_V1,K6X_D100_D115_D130_D145_D155_D185,s,452,0.082219944156647,0.009352398769743238,0.025885192975031678,0.0,0.027316614340165805,0.8074690445727418,0.027293888436465324,0.020462916749205137,0.917780055843353
LF_paired_shared_contrast,constrained,RUN3B_S_PILOT_HF_V1,K6X_D100_D115_D130_D145_D155_D185,s,453,0.08562480719800661,0.009546544567441093,0.026838004769961895,0.0,0.028148389259740517,0.8006030622721165,0.027239353094911017,0.021999838837822406,0.9143751928019934
LF_paired_shared_contrast,constrained,RUN3B_S_PILOT_HF_V1,K6X_D100_D115_D130_D145_D155_D185,s,454,0.08905197676484727,0.009738431951874942,0.027793993288465792,0.0,0.029067540861207084,0.7936114954074025,0.02718226903607744,0.023554292690125003,0.9109480232351528
LF_paired_shared_contrast,constrained,RUN3B_S_PILOT_HF_V1,K6X_D100_D115_D130_D145_D155_D185,s,455,0.09244777386353908,0.00992877220519071,0.028752559816214673,0.0,0.030148162934876672,0.7864811265540496,0.027117757978701158,0.02512384664742805,0.9075522261364609
LF_paired_shared_contrast,constrained,RUN3C_P_PILOT_HF_V1,K6X_D130_D145_D155_D180_D195_D230,p,445,0.21798713347686965,0.005509315715987237,0.024689813769511987,0.0,0.0,0.6883724468107167,0.036809199972199357,0.026632090254715034,0.7820128665231303
LF_paired_shared_contrast,constrained,RUN3C_P_PILOT_HF_V1,K6X_D130_D145_D155_D180_D195_D230,p,446,0.21781495361007483,0.006011177522737968,0.0240727079991379,0.0,0.0,0.6897732454697045,0.035933661056678314,0.026394254341666416,0.7821850463899251
