sample_role,future_training_role,geometry_id,geometry_hash,candidate_id_primary,candidate_aliases,topology_family,N,M,H_nm,L_nm,C_nm,effective_central_L_thickness_nm,physical_layer_count,total_thickness_nm,compiled_sequence,material_model,propagation_direction,record_id,source_id,fidelity_level,simulation_method,tmm_angular_FWHM_450_deg,tmm_max_transmission_angle_450_deg,strict_normal_450,near_normal_450,normal_to_40_60_ratio,angular_FWHM_valid,quality_status,has_angular_fwhm_label,has_max_angle_label,angular_label_status,angular_missing_reason
canonical_tmm_sweep,sparse_angular_analysis,GEO_2a114a9c08166cb3,2a114a9c08166cb3f530aa2b589907c49323bf87b43b67b86f4f9414f4fd3b72,EX_N4_L79_H47_C157,EX_N4_L79_H47_C157,Explicit,4,,47,79,157,,17,1165,L79 H47 L79 H47 L79 H47 L79 H47 L157 H47 L79 H47 L79 H47 L79 H47 L79,native_m1,GaN -> reverse(stack) -> Air,TMM_GEO_2a114a9c08166cb3,tmm_coarse,coarse,TMM,,,,,5.8980045505979,false,accepted,false,false,missing,not_computed
canonical_tmm_sweep,sparse_angular_analysis,GEO_11759c9d898f1edd,11759c9d898f1edd3d88e25dea0ed96940ec572aa1f48055af709608fdae15f0,EX_N4_L79_H47_C158,EX_N4_L79_H47_C158,Explicit,4,,47,79,158,,17,1166,L79 H47 L79 H47 L79 H47 L79 H47 L158 H47 L79 H47 L79 H47 L79 H47 L79,native_m1,GaN -> reverse(stack) -> Air,TMM_GEO_11759c9d898f1edd,tmm_coarse,coarse,TMM,,,,,4.19752150981868,false,accepted,false,false,missing,not_computed
canonical_tmm_sweep,sparse_angular_analysis,GEO_016b9dff22192db9,016b9dff22192db9b360fcdb23a1f4de48f14d649f686d2621a61b4314055411,EX_N4_L79_H47_C159,EX_N4_L79_H47_C159,Explicit,4,,47,79,159,,17,1167,L79 H47 L79 H47 L79 H47 L79 H47 L159 H47 L79 H47 L79 H47 L79 H47 L79,native_m1,GaN -> reverse(stack) -> Air,TMM_GEO_016b9dff22192db9,tmm_coarse,coarse,TMM,,,,,3.1092299369495318,false,accepted,false,false,missing,not_computed
canonical_tmm_sweep,sparse_angular_analysis,GEO_c41563783c5a8bd7,c41563783c5a8bd75230d655c9fabd8d9390a6d81b314e953d67252eb9f9f0dc,EX_N4_L79_H47_C160,EX_N4_L79_H47_C160,Explicit,4,,47,79,160,,17,1168,L79 H47 L79 H47 L79 H47 L79 H47 L160 H47 L79 H47 L79 H47 L79 H47 L79,native_m1,GaN -> reverse(stack) -> Air,TMM_GEO_c41563783c5a8bd7,tmm_coarse,coarse,TMM,,,,,2.3727741111523413,false,accepted,false,false,missing,not_computed
canonical_tmm_sweep,sparse_angular_analysis,GEO_dbefc66f6a7b82ad,dbefc66f6a7b82ad60755210508271bac39c8c70c4a04f46d3d085228be87b08,EX_N4_L79_H47_C161,EX_N4_L79_H47_C161,Explicit,4,,47,79,161,,17,1169,L79 H47 L79 H47 L79 H47 L79 H47 L161 H47 L79 H47 L79 H47 L79 H47 L79,native_m1,GaN -> reverse(stack) -> Air,TMM_GEO_dbefc66f6a7b82ad,tmm_coarse,coarse,TMM,,,,,1.8525677250490253,false,accepted,false,false,missing,not_computed
canonical_tmm_sweep,sparse_angular_analysis,GEO_e3fa64e4a8535999,e3fa64e4a8535999685977fa4b020aa216bc839f9926f88bb15351f1f84310f4,EX_N4_L79_H47_C162,EX_N4_L79_H47_C162,Explicit,4,,47,79,162,,17,1170,L79 H47 L79 H47 L79 H47 L79 H47 L162 H47 L79 H47 L79 H47 L79 H47 L79,native_m1,GaN -> reverse(stack) -> Air,TMM_GEO_e3fa64e4a8535999,tmm_coarse,coarse,TMM,,,,,1.4723960336999788,false,accepted,false,false,missing,not_computed
canonical_tmm_sweep,sparse_angular_analysis,GEO_12b4e4f7cbc18d88,12b4e4f7cbc18d881be1d30edd818352e507dfa9d20f655a16d40317c19d2088,EX_N4_L80_H47_C152,EX_N4_L80_H47_C152,Explicit,4,,47,80,152,,17,1168,L80 H47 L80 H47 L80 H47 L80 H47 L152 H47 L80 H47 L80 H47 L80 H47 L80,native_m1,GaN -> reverse(stack) -> Air,TMM_GEO_12b4e4f7cbc18d88,tmm_coarse,coarse,TMM,,,,,67.93385332551343,false,accepted,false,false,missing,not_computed
canonical_tmm_sweep,sparse_angular_analysis,GEO_a2593a91d0e9cda0,a2593a91d0e9cda0f7fb5bc9ec9a9bc3a0f9b80b47341de15bfa01ef732ff02e,EX_N4_L80_H47_C153,EX_N4_L80_H47_C153,Explicit,4,,47,80,153,,17,1169,L80 H47 L80 H47 L80 H47 L80 H47 L153 H47 L80 H47 L80 H47 L80 H47 L80,native_m1,GaN -> reverse(stack) -> Air,TMM_GEO_a2593a91d0e9cda0,tmm_coarse,coarse,TMM,,,,,30.3713540736248,false,accepted,false,false,missing,not_computed
canonical_tmm_sweep,sparse_angular_analysis,GEO_99b10d42fba96d15,99b10d42fba96d153ebb10d65ddaffcca1f52ecffb8af882645b07331c199296,EX_N4_L80_H47_C154,EX_N4_L80_H47_C154,Explicit,4,,47,80,154,,17,1170,L80 H47 L80 H47 L80 H47 L80 H47 L154 H47 L80 H47 L80 H47 L80 H47 L80,native_m1,GaN -> reverse(stack) -> Air,TMM_GEO_99b10d42fba96d15,tmm_coarse,coarse,TMM,,,,,16.30778991526579,false,accepted,false,false,missing,not_computed
canonical_tmm_sweep,sparse_angular_analysis,GEO_182e4c74472d2c54,182e4c74472d2c5428f64322fa61ca5a80a700eaf0e9ce4917fafbd0e1c1fea7,EX_N4_L80_H47_C155,EX_N4_L80_H47_C155,Explicit,4,,47,80,155,,17,1171,L80 H47 L80 H47 L80 H47 L80 H47 L155 H47 L80 H47 L80 H47 L80 H47 L80,native_m1,GaN -> reverse(stack) -> Air,TMM_GEO_182e4c74472d2c54,tmm_coarse,coarse,TMM,,,,,10.002087427308703,false,accepted,false,false,missing,not_computed
canonical_tmm_sweep,sparse_angular_analysis,GEO_02902092d6d6e0aa,02902092d6d6e0aab79f67765ba09eceddc36fa092a3116d21f89444eff75e9d,EX_N4_L80_H47_C156,EX_N4_L80_H47_C156,Explicit,4,,47,80,156,,17,1172,L80 H47 L80 H47 L80 H47 L80 H47 L156 H47 L80 H47 L80 H47 L80 H47 L80,native_m1,GaN -> reverse(stack) -> Air,TMM_GEO_02902092d6d6e0aa,tmm_coarse,coarse,TMM,,,,,6.681047431451286,false,accepted,false,false,missing,not_computed
canonical_tmm_sweep,sparse_angular_analysis,GEO_fb3aa627e23d83b1,fb3aa627e23d83b1faa4ce0851b966e9f512b09d1a004f47c33664badc49402f,EX_N4_L80_H47_C157,EX_N4_L80_H47_C157,Explicit,4,,47,80,157,,17,1173,L80 H47 L80 H47 L80 H47 L80 H47 L157 H47 L80 H47 L80 H47 L80 H47 L80,native_m1,GaN -> reverse(stack) -> Air,TMM_GEO_fb3aa627e23d83b1,tmm_coarse,coarse,TMM,,,,,4.7277722450141075,false,accepted,false,false,missing,not_computed
canonical_tmm_sweep,sparse_angular_analysis,GEO_ed6bda07ad57ef0d,ed6bda07ad57ef0d99253b65ae52246492caa58a132e2a693112b3427660180a,EX_N4_L80_H47_C158,EX_N4_L80_H47_C158,Explicit,4,,47,80,158,,17,1174,L80 H47 L80 H47 L80 H47 L80 H47 L158 H47 L80 H47 L80 H47 L80 H47 L80,native_m1,GaN -> reverse(stack) -> Air,TMM_GEO_ed6bda07ad57ef0d,tmm_coarse,coarse,TMM,,,,,3.4860939887362057,false,accepted,false,false,missing,not_computed
canonical_tmm_sweep,sparse_angular_analysis,GEO_72910f30a2f44853,72910f30a2f4485396b6826f0a25d7df879052fdf8de8b023d691cb7a48a4636,EX_N4_L80_H47_C159,EX_N4_L80_H47_C159,Explicit,4,,47,80,159,,17,1175,L80 H47 L80 H47 L80 H47 L80 H47 L159 H47 L80 H47 L80 H47 L80 H47 L80,native_m1,GaN -> reverse(stack) -> Air,TMM_GEO_72910f30a2f44853,tmm_coarse,coarse,TMM,,,,,2.6502528395440517,false,accepted,false,false,missing,not_computed
canonical_tmm_sweep,sparse_angular_analysis,GEO_f04a921c020d7790,f04a921c020d77904d33f31078475e48ce6534c993f43149b43bacbb87133bde,EX_N4_L80_H47_C160,EX_N4_L80_H47_C160,Explicit,4,,47,80,160,,17,1176,L80 H47 L80 H47 L80 H47 L80 H47 L160 H47 L80 H47 L80 H47 L80 H47 L80,native_m1,GaN -> reverse(stack) -> Air,TMM_GEO_f04a921c020d7790,tmm_coarse,coarse,TMM,,,,,2.062364291553029,false,accepted,false,false,missing,not_computed
canonical_tmm_sweep,sparse_angular_analysis,GEO_f3b07f65c4fa5599,f3b07f65c4fa559920b2691af4fc3e20d65a2bb5b42619a02e80998fcd121135,EX_N4_L80_H47_C161,EX_N4_L80_H47_C161,Explicit,4,,47,80,161,,17,1177,L80 H47 L80 H47 L80 H47 L80 H47 L161 H47 L80 H47 L80 H47 L80 H47 L80,native_m1,GaN -> reverse(stack) -> Air,TMM_GEO_f3b07f65c4fa5599,tmm_coarse,coarse,TMM,,,,,1.6342703657627213,false,accepted,false,false,missing,not_computed
canonical_tmm_sweep,sparse_angular_analysis,GEO_0e92c464161dbe64,0e92c464161dbe6405f42c9c194f8c4df3293aa7b4f5f20325ab0d291422dd51,EX_N4_L80_H47_C162,EX_N4_L80_H47_C162,Explicit,4,,47,80,162,,17,1178,L80 H47 L80 H47 L80 H47 L80 H47 L162 H47 L80 H47 L80 H47 L80 H47 L80,native_m1,GaN -> reverse(stack) -> Air,TMM_GEO_0e92c464161dbe64,tmm_coarse,coarse,TMM,,,,,1.3136332347512838,false,accepted,false,false,missing,not_computed
canonical_tmm_sweep,sparse_angular_analysis,GEO_8fdfc1ada76bde2c,8fdfc1ada76bde2c27c49801f780249ff813dcf1edafac0e738b3c60c3f13b4e,EX_N4_L81_H47_C152,EX_N4_L81_H47_C152,Explicit,4,,47,81,152,,17,1176,L81 H47 L81 H47 L81 H47 L81 H47 L152 H47 L81 H47 L81 H47 L81 H47 L81,native_m1,GaN -> reverse(stack) -> Air,TMM_GEO_8fdfc1ada76bde2c,tmm_coarse,coarse,TMM,,,,,35.43420250031321,false,accepted,false,false,missing,not_computed
canonical_tmm_sweep,sparse_angular_analysis,GEO_884326036cf99de2,884326036cf99de2f502e6022c764c4904fa66988b11fff87f4feb1dd80808b2,EX_N4_L81_H47_C153,EX_N4_L81_H47_C153,Explicit,4,,47,81,153,,17,1177,L81 H47 L81 H47 L81 H47 L81 H47 L153 H47 L81 H47 L81 H47 L81 H47 L81,native_m1,GaN -> reverse(stack) -> Air,TMM_GEO_884326036cf99de2,tmm_coarse,coarse,TMM,,,,,18.752477022658432,false,accepted,false,false,missing,not_computed
canonical_tmm_sweep,sparse_angular_analysis,GEO_3668169835fe5255,3668169835fe52558fd1955e799609d4c3701cef9ae5a9860155903d258aff47,EX_N4_L81_H47_C154,EX_N4_L81_H47_C154,Explicit,4,,47,81,154,,17,1178,L81 H47 L81 H47 L81 H47 L81 H47 L154 H47 L81 H47 L81 H47 L81 H47 L81,native_m1,GaN -> reverse(stack) -> Air,TMM_GEO_3668169835fe5255,tmm_coarse,coarse,TMM,,,,,11.385919611816572,false,accepted,false,false,missing,not_computed
canonical_tmm_sweep,sparse_angular_analysis,GEO_a23a3102263a8a02,a23a3102263a8a0203f0cfe1d518e5212d2a1d8515efaf028a425bb89cf36766,EX_N4_L81_H47_C155,EX_N4_L81_H47_C155,Explicit,4,,47,81,155,,17,1179,L81 H47 L81 H47 L81 H47 L81 H47 L155 H47 L81 H47 L81 H47 L81 H47 L81,native_m1,GaN -> reverse(stack) -> Air,TMM_GEO_a23a3102263a8a02,tmm_coarse,coarse,TMM,,,,,7.551385969963586,false,accepted,false,false,missing,not_computed
canonical_tmm_sweep,sparse_angular_analysis,GEO_b10e1e325a3bd726,b10e1e325a3bd7268c47790a9bd239b514042252d1628b94a21964aecd2c6a41,EX_N4_L81_H47_C156,EX_N4_L81_H47_C156,Explicit,4,,47,81,156,,17,1180,L81 H47 L81 H47 L81 H47 L81 H47 L156 H47 L81 H47 L81 H47 L81 H47 L81,native_m1,GaN -> reverse(stack) -> Air,TMM_GEO_b10e1e325a3bd726,tmm_coarse,coarse,TMM,,,,,5.3150475644464255,false,accepted,false,false,missing,not_computed
canonical_tmm_sweep,sparse_angular_analysis,GEO_33e895b37fb60bd0,33e895b37fb60bd0e602756bb47f00d4bc0c511fa6ca6032915615ce865efdc6,EX_N4_L81_H47_C157,EX_N4_L81_H47_C157,Explicit,4,,47,81,157,,17,1181,L81 H47 L81 H47 L81 H47 L81 H47 L157 H47 L81 H47 L81 H47 L81 H47 L81,native_m1,GaN -> reverse(stack) -> Air,TMM_GEO_33e895b37fb60bd0,tmm_coarse,coarse,TMM,,,,,3.9023630240767875,false,accepted,false,false,missing,not_computed
canonical_tmm_sweep,sparse_angular_analysis,GEO_33faf753161ac7b1,33faf753161ac7b1b6a78ee33b59e4c6d4a571e24f2b9b1b2622fa5b44935b00,EX_N4_L81_H47_C158,EX_N4_L81_H47_C158,Explicit,4,,47,81,158,,17,1182,L81 H47 L81 H47 L81 H47 L81 H47 L158 H47 L81 H47 L81 H47 L81 H47 L81,native_m1,GaN -> reverse(stack) -> Air,TMM_GEO_33faf753161ac7b1,tmm_coarse,coarse,TMM,,,,,2.9560801893992243,false,accepted,false,false,missing,not_computed
canonical_tmm_sweep,sparse_angular_analysis,GEO_3e63479bc658717a,3e63479bc658717a6e0bf0d66d7df3f19c41453487059a0e5ad24288e1bccf93,EX_N4_L81_H47_C159,EX_N4_L81_H47_C159,Explicit,4,,47,81,159,,17,1183,L81 H47 L81 H47 L81 H47 L81 H47 L159 H47 L81 H47 L81 H47 L81 H47 L81,native_m1,GaN -> reverse(stack) -> Air,TMM_GEO_3e63479bc658717a,tmm_coarse,coarse,TMM,,,,,2.293170452918768,false,accepted,false,false,missing,not_computed
canonical_tmm_sweep,sparse_angular_analysis,GEO_e45235d5e62442f8,e45235d5e62442f8365dbca138f244ae9f99e563d945c8d68ce5270a27293058,EX_N4_L81_H47_C160,EX_N4_L81_H47_C160,Explicit,4,,47,81,160,,17,1184,L81 H47 L81 H47 L81 H47 L81 H47 L160 H47 L81 H47 L81 H47 L81 H47 L81,native_m1,GaN -> reverse(stack) -> Air,TMM_GEO_e45235d5e62442f8,tmm_coarse,coarse,TMM,,,,,1.8120671006522389,false,accepted,false,false,missing,not_computed
canonical_tmm_sweep,sparse_angular_analysis,GEO_c02bd461fa43ce7c,c02bd461fa43ce7c70160543526767f62c20d08fbeccf7631782607afb1e321a,EX_N4_L81_H47_C161,EX_N4_L81_H47_C161,Explicit,4,,47,81,161,,17,1185,L81 H47 L81 H47 L81 H47 L81 H47 L161 H47 L81 H47 L81 H47 L81 H47 L81,native_m1,GaN -> reverse(stack) -> Air,TMM_GEO_c02bd461fa43ce7c,tmm_coarse,coarse,TMM,,,,,1.452772860951941,false,accepted,false,false,missing,not_computed
canonical_tmm_sweep,sparse_angular_analysis,GEO_a5118f7a0a303763,a5118f7a0a303763458501202ad8eebc77d855747a5f5cf2641c76053a7d2c59,EX_N4_L81_H47_C162,EX_N4_L81_H47_C162,Explicit,4,,47,81,162,,17,1186,L81 H47 L81 H47 L81 H47 L81 H47 L162 H47 L81 H47 L81 H47 L81 H47 L81,native_m1,GaN -> reverse(stack) -> Air,TMM_GEO_a5118f7a0a303763,tmm_coarse,coarse,TMM,,,,,1.178021653693711,false,accepted,false,false,missing,not_computed
canonical_tmm_sweep,sparse_angular_analysis,GEO_f6e51536c5c7761e,f6e51536c5c7761ebd6a24baed3965e19447a981be4cb3edd07bee76dcce1b41,EX_N4_L82_H47_C152,EX_N4_L82_H47_C152,Explicit,4,,47,82,152,,17,1184,L82 H47 L82 H47 L82 H47 L82 H47 L152 H47 L82 H47 L82 H47 L82 H47 L82,native_m1,GaN -> reverse(stack) -> Air,TMM_GEO_f6e51536c5c7761e,tmm_coarse,coarse,TMM,,,,,21.468162092102972,false,accepted,false,false,missing,not_computed
canonical_tmm_sweep,sparse_angular_analysis,GEO_89d62fbaa62bddfe,89d62fbaa62bddfe637196d2c42e8c67e101dc4112d441d8b81117ab56829e4b,EX_N4_L82_H47_C153,EX_N4_L82_H47_C153,Explicit,4,,47,82,153,,17,1185,L82 H47 L82 H47 L82 H47 L82 H47 L153 H47 L82 H47 L82 H47 L82 H47 L82,native_m1,GaN -> reverse(stack) -> Air,TMM_GEO_89d62fbaa62bddfe,tmm_coarse,coarse,TMM,,,,,12.916576216656448,false,accepted,false,false,missing,not_computed
canonical_tmm_sweep,sparse_angular_analysis,GEO_89a973c6aab2ec2e,89a973c6aab2ec2ea107b3d5751db762abae077c0432aebecbbdc46198f1d52d,EX_N4_L82_H47_C154,EX_N4_L82_H47_C154,Explicit,4,,47,82,154,,17,1186,L82 H47 L82 H47 L82 H47 L82 H47 L154 H47 L82 H47 L82 H47 L82 H47 L82,native_m1,GaN -> reverse(stack) -> Air,TMM_GEO_89a973c6aab2ec2e,tmm_coarse,coarse,TMM,,,,,8.511142109910585,false,accepted,false,false,missing,not_computed
canonical_tmm_sweep,sparse_angular_analysis,GEO_2a1b7a15d4bdf110,2a1b7a15d4bdf110282091b8e21ada9677d71bade66066806ee2403d8852dcb0,EX_N4_L82_H47_C155,EX_N4_L82_H47_C155,Explicit,4,,47,82,155,,17,1187,L82 H47 L82 H47 L82 H47 L82 H47 L155 H47 L82 H47 L82 H47 L82 H47 L82,native_m1,GaN -> reverse(stack) -> Air,TMM_GEO_2a1b7a15d4bdf110,tmm_coarse,coarse,TMM,,,,,5.9612529270876875,false,accepted,false,false,missing,not_computed
canonical_tmm_sweep,sparse_angular_analysis,GEO_1515845161305a11,1515845161305a11feedda08c440e5e650885aaed0faf544b0a941ba9eed6e6d,EX_N4_L82_H47_C156,EX_N4_L82_H47_C156,Explicit,4,,47,82,156,,17,1188,L82 H47 L82 H47 L82 H47 L82 H47 L156 H47 L82 H47 L82 H47 L82 H47 L82,native_m1,GaN -> reverse(stack) -> Air,TMM_GEO_1515845161305a11,tmm_coarse,coarse,TMM,,,,,4.359641792219038,false,accepted,false,false,missing,not_computed
canonical_tmm_sweep,sparse_angular_analysis,GEO_a211e19682cdbc11,a211e19682cdbc110e6b723033c27b87e2d64e97a2eee76ef7539ed0d25f2f43,EX_N4_L82_H47_C157,EX_N4_L82_H47_C157,Explicit,4,,47,82,157,,17,1189,L82 H47 L82 H47 L82 H47 L82 H47 L157 H47 L82 H47 L82 H47 L82 H47 L82,native_m1,GaN -> reverse(stack) -> Air,TMM_GEO_a211e19682cdbc11,tmm_coarse,coarse,TMM,,,,,3.291578808662651,false,accepted,false,false,missing,not_computed
canonical_tmm_sweep,sparse_angular_analysis,GEO_fef37592f6460c91,fef37592f6460c9147bbd63e8b7a65c4fb9cc71f25de4d32cc9cf432f604248a,EX_N4_L82_H47_C158,EX_N4_L82_H47_C158,Explicit,4,,47,82,158,,17,1190,L82 H47 L82 H47 L82 H47 L82 H47 L158 H47 L82 H47 L82 H47 L82 H47 L82,native_m1,GaN -> reverse(stack) -> Air,TMM_GEO_fef37592f6460c91,tmm_coarse,coarse,TMM,,,,,2.5460682124478935,false,accepted,false,false,missing,not_computed
canonical_tmm_sweep,sparse_angular_analysis,GEO_26af06c4248b59ab,26af06c4248b59abd60a5b530bcd72663d32aa4f00b7630e63629851fa5ba99c,EX_N4_L82_H47_C159,EX_N4_L82_H47_C159,Explicit,4,,47,82,159,,17,1191,L82 H47 L82 H47 L82 H47 L82 H47 L159 H47 L82 H47 L82 H47 L82 H47 L82,native_m1,GaN -> reverse(stack) -> Air,TMM_GEO_26af06c4248b59ab,tmm_coarse,coarse,TMM,,,,,2.006669384479701,false,accepted,false,false,missing,not_computed
canonical_tmm_sweep,sparse_angular_analysis,GEO_3a4b95b575e5c8bb,3a4b95b575e5c8bb7ce090d61604a330dfbbd1ad9d80bf981c8f94c62adcf8cc,EX_N4_L82_H47_C160,EX_N4_L82_H47_C160,Explicit,4,,47,82,160,,17,1192,L82 H47 L82 H47 L82 H47 L82 H47 L160 H47 L82 H47 L82 H47 L82 H47 L82,native_m1,GaN -> reverse(stack) -> Air,TMM_GEO_3a4b95b575e5c8bb,tmm_coarse,coarse,TMM,,,,,1.604906220329654,false,accepted,false,false,missing,not_computed
canonical_tmm_sweep,sparse_angular_analysis,GEO_afa210961bb6912d,afa210961bb6912dc4635f161a3ba681a216c00992acaa87ea28f7b64501c0fa,EX_N4_L82_H47_C161,EX_N4_L82_H47_C161,Explicit,4,,47,82,161,,17,1193,L82 H47 L82 H47 L82 H47 L82 H47 L161 H47 L82 H47 L82 H47 L82 H47 L82,native_m1,GaN -> reverse(stack) -> Air,TMM_GEO_afa210961bb6912d,tmm_coarse,coarse,TMM,,,,,1.2984038358877459,false,accepted,false,false,missing,not_computed
canonical_tmm_sweep,sparse_angular_analysis,GEO_5b184644c005622b,5b184644c005622b0b54971fc51b4de4066ea16e1f53811d98ef3d74ae646f6f,EX_N4_L82_H47_C162,EX_N4_L82_H47_C162,Explicit,4,,47,82,162,,17,1194,L82 H47 L82 H47 L82 H47 L82 H47 L162 H47 L82 H47 L82 H47 L82 H47 L82,native_m1,GaN -> reverse(stack) -> Air,TMM_GEO_5b184644c005622b,tmm_coarse,coarse,TMM,,,,,1.0598208878699005,false,accepted,false,false,missing,not_computed
canonical_tmm_sweep,sparse_angular_analysis,GEO_2b515c311b0854bc,2b515c311b0854bcc091b34708cf335804fecf97e713c972141bdb1472f85be0,EX_N5_L76_H42_C152,EX_N5_L76_H42_C152,Explicit,5,,42,76,152,,21,1332,L76 H42 L76 H42 L76 H42 L76 H42 L76 H42 L152 H42 L76 H42 L76 H42 L76 H42 L76 H42 L76,native_m1,GaN -> reverse(stack) -> Air,TMM_GEO_2b515c311b0854bc,tmm_coarse,coarse,TMM,,,,,0.02627443692017972,false,accepted,false,false,missing,not_computed
canonical_tmm_sweep,sparse_angular_analysis,GEO_6b96fbabdaacface,6b96fbabdaacface5ba7abf5b12a5ba2ed6262ac2d93671010dbd07c8c663f20,EX_N5_L76_H42_C153,EX_N5_L76_H42_C153,Explicit,5,,42,76,153,,21,1333,L76 H42 L76 H42 L76 H42 L76 H42 L76 H42 L153 H42 L76 H42 L76 H42 L76 H42 L76 H42 L76,native_m1,GaN -> reverse(stack) -> Air,TMM_GEO_6b96fbabdaacface,tmm_coarse,coarse,TMM,,,,,0.03020471889392209,false,accepted,false,false,missing,not_computed
canonical_tmm_sweep,sparse_angular_analysis,GEO_3daf08443ebd72a7,3daf08443ebd72a701a5f4790bd9ae629584317bcfda1cef8a7cef07f9686b9e,EX_N5_L76_H42_C154,EX_N5_L76_H42_C154,Explicit,5,,42,76,154,,21,1334,L76 H42 L76 H42 L76 H42 L76 H42 L76 H42 L154 H42 L76 H42 L76 H42 L76 H42 L76 H42 L76,native_m1,GaN -> reverse(stack) -> Air,TMM_GEO_3daf08443ebd72a7,tmm_coarse,coarse,TMM,,,,,0.03502131132121939,false,accepted,false,false,missing,not_computed
canonical_tmm_sweep,sparse_angular_analysis,GEO_3bfc077728dc2c48,3bfc077728dc2c48a4bc2d9e56d86987f010d78d9b9625d2f38b5ed21cb021e1,EX_N5_L76_H42_C155,EX_N5_L76_H42_C155,Explicit,5,,42,76,155,,21,1335,L76 H42 L76 H42 L76 H42 L76 H42 L76 H42 L155 H42 L76 H42 L76 H42 L76 H42 L76 H42 L76,native_m1,GaN -> reverse(stack) -> Air,TMM_GEO_3bfc077728dc2c48,tmm_coarse,coarse,TMM,,,,,0.041010138062782774,false,accepted,false,false,missing,not_computed
canonical_tmm_sweep,sparse_angular_analysis,GEO_0f27fc4abe1e1069,0f27fc4abe1e106901af75785e412ac4effc1180862ee756e6cd70d592bfb397,EX_N5_L76_H42_C156,EX_N5_L76_H42_C156,Explicit,5,,42,76,156,,21,1336,L76 H42 L76 H42 L76 H42 L76 H42 L76 H42 L156 H42 L76 H42 L76 H42 L76 H42 L76 H42 L76,native_m1,GaN -> reverse(stack) -> Air,TMM_GEO_0f27fc4abe1e1069,tmm_coarse,coarse,TMM,,,,,0.0485825243234098,false,accepted,false,false,missing,not_computed
canonical_tmm_sweep,sparse_angular_analysis,GEO_dfbcd5a3ec145c21,dfbcd5a3ec145c2194b26d42b5568eb845a4c2ab09937d04359de78d199f9bd6,EX_N5_L76_H42_C157,EX_N5_L76_H42_C157,Explicit,5,,42,76,157,,21,1337,L76 H42 L76 H42 L76 H42 L76 H42 L76 H42 L157 H42 L76 H42 L76 H42 L76 H42 L76 H42 L76,native_m1,GaN -> reverse(stack) -> Air,TMM_GEO_dfbcd5a3ec145c21,tmm_coarse,coarse,TMM,,,,,0.05834768619183999,false,accepted,false,false,missing,not_computed
canonical_tmm_sweep,sparse_angular_analysis,GEO_6b9281d49e128ab2,6b9281d49e128ab219432f96163ea68f80df4da40a491463ae2625973e53f8ab,EX_N5_L76_H42_C158,EX_N5_L76_H42_C158,Explicit,5,,42,76,158,,21,1338,L76 H42 L76 H42 L76 H42 L76 H42 L76 H42 L158 H42 L76 H42 L76 H42 L76 H42 L76 H42 L76,native_m1,GaN -> reverse(stack) -> Air,TMM_GEO_6b9281d49e128ab2,tmm_coarse,coarse,TMM,,,,,0.07123948673337069,false,accepted,false,false,missing,not_computed
canonical_tmm_sweep,sparse_angular_analysis,GEO_a01b64712b73d5ed,a01b64712b73d5edb18e42627552cc3dc29e4b3c955b9d76c83a0dd6c7f6e06e,EX_N5_L76_H42_C159,EX_N5_L76_H42_C159,Explicit,5,,42,76,159,,21,1339,L76 H42 L76 H42 L76 H42 L76 H42 L76 H42 L159 H42 L76 H42 L76 H42 L76 H42 L76 H42 L76,native_m1,GaN -> reverse(stack) -> Air,TMM_GEO_a01b64712b73d5ed,tmm_coarse,coarse,TMM,,,,,0.08874964172642694,false,accepted,false,false,missing,not_computed
canonical_tmm_sweep,sparse_angular_analysis,GEO_38365d6b7e40e5bc,38365d6b7e40e5bc03ec48ba2536fe0d6548f0d327f3907f07722f99572178a2,EX_N5_L76_H42_C160,EX_N5_L76_H42_C160,Explicit,5,,42,76,160,,21,1340,L76 H42 L76 H42 L76 H42 L76 H42 L76 H42 L160 H42 L76 H42 L76 H42 L76 H42 L76 H42 L76,native_m1,GaN -> reverse(stack) -> Air,TMM_GEO_38365d6b7e40e5bc,tmm_coarse,coarse,TMM,,,,,0.11338399267533499,false,accepted,false,false,missing,not_computed
canonical_tmm_sweep,sparse_angular_analysis,GEO_5221bce4c542ffcb,5221bce4c542ffcbd73f66996074f34b318aa6439197a60124efbb4bf64cefc6,EX_N5_L76_H42_C161,EX_N5_L76_H42_C161,Explicit,5,,42,76,161,,21,1341,L76 H42 L76 H42 L76 H42 L76 H42 L76 H42 L161 H42 L76 H42 L76 H42 L76 H42 L76 H42 L76,native_m1,GaN -> reverse(stack) -> Air,TMM_GEO_5221bce4c542ffcb,tmm_coarse,coarse,TMM,,,,,0.14962581820669876,false,accepted,false,false,missing,not_computed
canonical_tmm_sweep,sparse_angular_analysis,GEO_fe1f4ea475c73380,fe1f4ea475c73380d3e234a2dee538efde5131b251827982c1eaee190d605ade,EX_N5_L76_H42_C162,EX_N5_L76_H42_C162,Explicit,5,,42,76,162,,21,1342,L76 H42 L76 H42 L76 H42 L76 H42 L76 H42 L162 H42 L76 H42 L76 H42 L76 H42 L76 H42 L76,native_m1,GaN -> reverse(stack) -> Air,TMM_GEO_fe1f4ea475c73380,tmm_coarse,coarse,TMM,,,,,0.20617659965556653,false,accepted,false,false,missing,not_computed
