candidate_id,wavelength_nm,S0,S1,S2,S3,DoLP,x_fidelity,LP_TARGET_FRACTION,useful_lp_power,leakage,total_power,source_x,source_y
H1C1B_V2_012,446.0,0.5160769406550949,-0.2935112627261275,0.011504804980216847,-0.004681080146132102,0.5691722121818166,0.21563226371483318,0.21563226371483318,0.0556414194822419,0.20239705084530568,0.25803847032754756,0.11128045192504754,0.40479648873004753
H1C1B_V2_012,447.0,0.997496781686658,0.3458474478569114,-0.005034843971012924,0.0007902388717816429,0.34675209070513335,0.6733576760378721,0.6733576760378721,0.33583605738589245,0.1629123334574367,0.4987483908433291,0.6716716611895751,0.3258251204970831
H1C1B_V2_012,448.0,1.1547876265991328,0.6680969008270675,-0.00286413985253817,0.012028284343126985,0.5785505704354453,0.7892726270347314,0.7892726270347314,0.45572113185654994,0.12167268144301635,0.5773938132995663,0.9114405716360617,0.24334705496307085
H1C1B_V2_012,449.0,1.1053694873694258,0.8144460646905305,-0.015387214080804628,0.003247961465469691,0.7369403762792897,0.8684044448471077,0.8684044448471077,0.47995388801498917,0.07273085566972382,0.552684743684713,0.9599059700185087,0.1454635173509172
H1C1B_V2_012,450.0,1.0368390803135326,0.9341392770741231,-0.00972651571208163,0.009955536070545633,0.9009979764660458,0.9504745696852236,0.9504745696852236,0.49274458934691384,0.025674950809852354,0.5184195401567662,0.9854871654214078,0.051351914892124574
H1C1B_V2_012,451.0,0.9360974077959621,0.9353902306409498,-0.019639810876119823,0.0023123449079663102,0.9994647807151725,0.999622273735018,0.999622273735018,0.4678719096092278,0.000176794288753052,0.46804870389798087,0.935816898523044,0.000280509272917774
H1C1B_V2_012,452.0,0.7177866676595785,0.6371226574061786,-0.009349468541367437,0.010826812068555913,0.8877167574984409,0.9438105959000229,0.9438105959000229,0.3387273312664393,0.020166002563350004,0.3588933338297893,0.6774586263911246,0.04032804126845388
H1C1B_V2_012,453.0,1.0172579949034886,0.6607398668457609,-0.016911922518439232,0.008393439203947787,0.649743003942654,0.8247651383209075,0.8247651383209075,0.4194994654373121,0.08912953201443186,0.508628997451744,0.8389999594980913,0.17825803540539667
H1C1B_V2_012,454.0,1.307024042876637,0.5707614178865047,-0.007816464353723905,0.0035592040291827767,0.4367287204488023,0.7183438862495262,0.7183438862495262,0.4694463651907855,0.18406565624753318,0.6535120214383187,0.9388930766757548,0.36813096620088254
H1C1B_V2_012,455.0,1.4828398512503425,0.3863516012805923,-0.011381033571005852,0.004537919281595025,0.26066145592211815,0.6302742170554755,0.6302742170554755,0.46729786313273364,0.2741220624924376,0.7414199256251712,0.9345959990430848,0.5482438522072576
H1C1B_V2_012,456.0,1.6238926037592674,0.2695557747599795,-0.005550165006755602,0.0015997801432093067,0.16602877995090545,0.5829967985986159,0.5829967985986159,0.4733620946298118,0.33858420724982197,0.8119463018796338,0.946724317280185,0.6771682864790826
H1C1B_V2_012,457.0,1.7497958855478175,0.19557511919856096,-0.0020687547384608635,0.0013591027242002406,0.11177650030277973,0.5558851237489713,0.5558851237489713,0.48634275118659437,0.38855519158731394,0.8748979427739083,0.9726857390186765,0.7771101465291402
H1C1B_V2_012,458.0,1.783258712499749,0.1076242426327918,-0.007127793958712388,0.0011019664973327212,0.060484782848541224,0.5301762839789874,0.5301762839789874,0.4727207387831352,0.4189086174667393,0.8916293562498745,0.9454415492906747,0.8378171632090742
H1C1B_V2_012,459.0,1.8619215225421646,0.10598620292058825,0.003006849246086364,0.0004122529290483939,0.05694592683295674,0.5284615118407033,0.5284615118407033,0.4919769313656882,0.438983829905394,0.9309607612710822,0.983954185939115,0.8779673366030494
H1C1B_V2_012,460.0,1.8752298157145155,0.04929163108252599,-0.00556855106691985,0.0005201771963011543,0.02645285249600681,0.5131428240606724,0.5131428240606724,0.48113036169926043,0.45648454615799755,0.937614907857258,0.9622608118458802,0.9129690038686359
H1C1B_V2_012,461.0,1.8890856342674454,0.04078804160524352,0.00285391063040972,0.00020662829415429504,0.021644208194008373,0.5107957100687658,0.5107957100687658,0.48246841896817233,0.46207439816555046,0.9445428171337228,0.9649370858839553,0.9241485483834903
H1C1B_V2_012,462.0,1.895593739536784,0.04849151722441647,0.04006082258582688,0.0008532875384248129,0.033181740599300506,0.5127905880392563,0.5127905880392563,0.48602131419030004,0.4617755555780918,0.9477968697683918,0.9720403718115534,0.9235533677252303
H1C1B_V2_012,463.0,1.9075418844559668,0.0030035176172232836,-0.007764962110422898,-0.0001884390518829271,0.0043645743420883025,0.5007872743559914,0.5007872743559914,0.4776363505182976,0.47613459170968603,0.9537709422279836,0.9552723072609415,0.9522695771950257
H1C1B_V2_012,464.0,1.9412286801265344,0.03667958115900494,0.0023193336103316513,0.0004229587881270612,0.01893277013779319,0.5094475168058546,0.5094475168058546,0.49447706532138486,0.47613727474188233,0.9706143400632672,0.9889545466676332,0.9522741334589011
H1C1B_V2_012,465.0,1.9363844729857531,0.023471102061586868,0.0050115435685246625,0.0004988957753210392,0.012394321059072698,0.5060605479926712,0.5060605479926712,0.48996389376183497,0.4782283427310415,0.9681922364928764,0.9799274943469412,0.9564569786388117
