structure_id,gan_representation,wavelength_nm,R_TE,T_TE,A_stack_TE,power_entering_TE,far_field_balance_offset_TE,R_TM,T_TM,A_stack_TM,power_entering_TM,far_field_balance_offset_TM,T_unpolarized,TE_TM_split
P1_EXPLICIT_FAB_G3_A3,legacy_n241,459.5,0.8709823615604148,0.12901763843958539,-2.498001805406602e-16,0.12901763843958514,-1.3877787807814457e-16,0.8709823615604148,0.12901763843958539,-2.498001805406602e-16,0.12901763843958514,-1.3877787807814457e-16,0.12901763843958539,0.0
P1_EXPLICIT_FAB_G3_A3,legacy_n241,459.6,0.8731013553062453,0.12689864469375473,-1.942890293094024e-16,0.12689864469375453,-5.551115123125783e-17,0.8731013553062453,0.12689864469375473,-1.942890293094024e-16,0.12689864469375453,-5.551115123125783e-17,0.12689864469375473,0.0
P1_EXPLICIT_FAB_G3_A3,legacy_n241,459.7,0.8751676764028444,0.12483232359715546,4.163336342344337e-17,0.1248323235971555,1.1102230246251565e-16,0.8751676764028444,0.12483232359715546,4.163336342344337e-17,0.1248323235971555,1.1102230246251565e-16,0.12483232359715546,0.0
P1_EXPLICIT_FAB_G3_A3,legacy_n241,459.8,0.8771829604224046,0.12281703957759565,-3.0531133177191805e-16,0.12281703957759535,-2.7755575615628914e-16,0.8771829604224046,0.12281703957759565,-3.0531133177191805e-16,0.12281703957759535,-2.7755575615628914e-16,0.12281703957759565,0.0
P1_EXPLICIT_FAB_G3_A3,legacy_n241,459.9,0.8791487845281962,0.12085121547180357,1.1102230246251565e-16,0.12085121547180368,2.0816681711721685e-16,0.8791487845281962,0.12085121547180357,1.1102230246251565e-16,0.12085121547180368,2.0816681711721685e-16,0.12085121547180357,0.0
P1_EXPLICIT_FAB_G3_A3,legacy_n241,460.0,0.8810666696924476,0.11893333030755186,5.273559366969494e-16,0.11893333030755239,5.134781488891349e-16,0.8810666696924476,0.11893333030755186,5.273559366969494e-16,0.11893333030755239,5.134781488891349e-16,0.11893333030755186,0.0
P1_EXPLICIT_FAB_G3_A3,legacy_n241,460.1,0.8829380828351908,0.11706191716480951,-3.191891195797325e-16,0.1170619171648092,-3.3306690738754696e-16,0.8829380828351908,0.11706191716480951,-3.191891195797325e-16,0.1170619171648092,-3.3306690738754696e-16,0.11706191716480951,0.0
P1_EXPLICIT_FAB_G3_A3,legacy_n241,460.2,0.8847644388856162,0.11523556111438395,-1.1102230246251565e-16,0.11523556111438384,-1.249000902703301e-16,0.8847644388856162,0.11523556111438395,-1.1102230246251565e-16,0.11523556111438384,-1.249000902703301e-16,0.11523556111438395,0.0
P1_EXPLICIT_FAB_G3_A3,legacy_n241,460.3,0.8865471027677714,0.11345289723222865,2.7755575615628914e-17,0.11345289723222868,-2.7755575615628914e-17,0.8865471027677714,0.11345289723222865,2.7755575615628914e-17,0.11345289723222868,-2.7755575615628914e-17,0.11345289723222865,0.0
P1_EXPLICIT_FAB_G3_A3,legacy_n241,460.4,0.8882873913124246,0.11171260868757506,3.191891195797325e-16,0.11171260868757538,3.191891195797325e-16,0.8882873913124246,0.11171260868757506,3.191891195797325e-16,0.11171260868757538,3.191891195797325e-16,0.11171260868757506,0.0
P1_EXPLICIT_FAB_G3_A3,legacy_n241,460.5,0.8899865750970708,0.11001342490292931,-6.938893903907228e-17,0.11001342490292924,-1.1102230246251565e-16,0.8899865750970708,0.11001342490292931,-6.938893903907228e-17,0.11001342490292924,-1.1102230246251565e-16,0.11001342490292931,0.0
P1_EXPLICIT_FAB_G3_A3,legacy_n241,460.6,0.8916458802161155,0.1083541197838849,-3.3306690738754696e-16,0.10835411978388457,-3.608224830031759e-16,0.8916458802161155,0.1083541197838849,-3.3306690738754696e-16,0.10835411978388457,-3.608224830031759e-16,0.1083541197838849,0.0
P1_EXPLICIT_FAB_G3_A3,legacy_n241,460.7,0.8932664899833055,0.10673351001669439,0.0,0.10673351001669439,1.249000902703301e-16,0.8932664899833055,0.10673351001669439,0.0,0.10673351001669439,1.249000902703301e-16,0.10673351001669439,0.0
P1_EXPLICIT_FAB_G3_A3,legacy_n241,460.8,0.8948495465685105,0.10515045343148972,-2.7755575615628914e-16,0.10515045343148945,-1.8041124150158794e-16,0.8948495465685105,0.10515045343148972,-2.7755575615628914e-16,0.10515045343148945,-1.8041124150158794e-16,0.10515045343148972,0.0
P1_EXPLICIT_FAB_G3_A3,legacy_n241,460.9,0.8963961525709502,0.10360384742904998,-1.942890293094024e-16,0.10360384742904978,-1.5265566588595902e-16,0.8963961525709502,0.10360384742904998,-1.942890293094024e-16,0.10360384742904978,-1.5265566588595902e-16,0.10360384742904998,0.0
P1_EXPLICIT_FAB_G3_A3,legacy_n241,461.0,0.8979073725310114,0.10209262746898926,-6.661338147750939e-16,0.10209262746898859,-6.38378239159465e-16,0.8979073725310114,0.10209262746898926,-6.661338147750939e-16,0.10209262746898859,-6.38378239159465e-16,0.10209262746898926,0.0
P1_EXPLICIT_FAB_G3_A3,legacy_n241,461.1,0.8993842343827129,0.10061576561728675,3.885780586188048e-16,0.10061576561728713,3.885780586188048e-16,0.8993842343827129,0.10061576561728675,3.885780586188048e-16,0.10061576561728713,3.885780586188048e-16,0.10061576561728675,0.0
P1_EXPLICIT_FAB_G3_A3,legacy_n241,461.2,0.9008277308489344,0.09917226915106517,4.0245584642661925e-16,0.09917226915106557,4.163336342344337e-16,0.9008277308489344,0.09917226915106517,4.0245584642661925e-16,0.09917226915106557,4.163336342344337e-16,0.09917226915106517,0.0
P1_EXPLICIT_FAB_G3_A3,legacy_n241,461.3,0.9022388207814279,0.09776117921857203,8.326672684688674e-17,0.09776117921857211,5.551115123125783e-17,0.9022388207814279,0.09776117921857203,8.326672684688674e-17,0.09776117921857211,5.551115123125783e-17,0.09776117921857203,0.0
P1_EXPLICIT_FAB_G3_A3,legacy_n241,461.4,0.9036184304476368,0.09638156955236345,-1.942890293094024e-16,0.09638156955236325,-2.3592239273284576e-16,0.9036184304476368,0.09638156955236345,-1.942890293094024e-16,0.09638156955236325,-2.3592239273284576e-16,0.09638156955236345,0.0
P1_EXPLICIT_FAB_G3_A3,legacy_n241,461.5,0.9049674547662955,0.09503254523370461,-4.163336342344337e-17,0.09503254523370457,-8.326672684688674e-17,0.9049674547662955,0.09503254523370461,-4.163336342344337e-17,0.09503254523370457,-8.326672684688674e-17,0.09503254523370461,0.0
P1_EXPLICIT_FAB_G3_A3,legacy_n241,461.6,0.9062867584937429,0.09371324150625705,6.938893903907228e-17,0.09371324150625712,9.71445146547012e-17,0.9062867584937429,0.09371324150625705,6.938893903907228e-17,0.09371324150625712,9.71445146547012e-17,0.09371324150625705,0.0
P1_EXPLICIT_FAB_G3_A3,legacy_n241,461.7,0.9075771773628128,0.09242282263718672,4.718447854656915e-16,0.0924228226371872,4.3021142204224816e-16,0.9075771773628128,0.09242282263718672,4.718447854656915e-16,0.0924228226371872,4.3021142204224816e-16,0.09242282263718672,0.0
P1_EXPLICIT_FAB_G3_A3,legacy_n241,461.8,0.9088395191761492,0.0911604808238506,1.6653345369377348e-16,0.09116048082385077,1.5265566588595902e-16,0.9088395191761492,0.0911604808238506,1.6653345369377348e-16,0.09116048082385077,1.5265566588595902e-16,0.0911604808238506,0.0
P1_EXPLICIT_FAB_G3_A3,legacy_n241,461.9,0.9100745648557205,0.08992543514427988,-3.7470027081099033e-16,0.0899254351442795,-3.469446951953614e-16,0.9100745648557205,0.08992543514427988,-3.7470027081099033e-16,0.0899254351442795,-3.469446951953614e-16,0.08992543514427988,0.0
P1_EXPLICIT_FAB_G3_A3,legacy_n241,462.0,0.911283069450241,0.08871693054975899,2.7755575615628914e-17,0.08871693054975902,5.551115123125783e-17,0.911283069450241,0.08871693054975899,2.7755575615628914e-17,0.08871693054975902,5.551115123125783e-17,0.08871693054975899,0.0
P1_EXPLICIT_FAB_G3_A3,legacy_n241,462.1,0.9124657631022087,0.08753423689779097,3.469446951953614e-16,0.08753423689779131,3.0531133177191805e-16,0.9124657631022087,0.08753423689779097,3.469446951953614e-16,0.08753423689779131,3.0531133177191805e-16,0.08753423689779097,0.0
P1_EXPLICIT_FAB_G3_A3,legacy_n241,462.2,0.9136233519761268,0.08637664802387339,-2.0816681711721685e-16,0.08637664802387318,-1.5265566588595902e-16,0.9136233519761268,0.08637664802387339,-2.0816681711721685e-16,0.08637664802387318,-1.5265566588595902e-16,0.08637664802387339,0.0
P1_EXPLICIT_FAB_G3_A3,legacy_n241,462.3,0.9147565191495102,0.08524348085048962,1.942890293094024e-16,0.08524348085048981,2.0816681711721685e-16,0.9147565191495102,0.08524348085048962,1.942890293094024e-16,0.08524348085048981,2.0816681711721685e-16,0.08524348085048962,0.0
P1_EXPLICIT_FAB_G3_A3,legacy_n241,462.4,0.9158659254681661,0.08413407453183383,-1.3877787807814457e-16,0.08413407453183369,2.7755575615628914e-17,0.9158659254681661,0.08413407453183383,-1.3877787807814457e-16,0.08413407453183369,2.7755575615628914e-17,0.08413407453183383,0.0
P1_EXPLICIT_FAB_G3_A3,legacy_n241,462.5,0.9169522103672076,0.08304778963279286,-4.996003610813204e-16,0.08304778963279236,-4.996003610813204e-16,0.9169522103672076,0.08304778963279286,-4.996003610813204e-16,0.08304778963279236,-4.996003610813204e-16,0.08304778963279286,0.0
P1_EXPLICIT_FAB_G3_A3,legacy_n241,462.6,0.9180159926591945,0.0819840073408054,9.71445146547012e-17,0.08198400734080549,6.938893903907228e-17,0.9180159926591945,0.0819840073408054,9.71445146547012e-17,0.08198400734080549,6.938893903907228e-17,0.0819840073408054,0.0
P1_EXPLICIT_FAB_G3_A3,legacy_n241,462.7,0.9190578712907688,0.08094212870923098,1.3877787807814457e-16,0.08094212870923112,2.498001805406602e-16,0.9190578712907688,0.08094212870923098,1.3877787807814457e-16,0.08094212870923112,2.498001805406602e-16,0.08094212870923098,0.0
P1_EXPLICIT_FAB_G3_A3,legacy_n241,462.8,0.9200784260690532,0.0799215739309468,-1.249000902703301e-16,0.07992157393094668,-1.3877787807814457e-17,0.9200784260690532,0.0799215739309468,-1.249000902703301e-16,0.07992157393094668,-1.3877787807814457e-17,0.0799215739309468,0.0
P1_EXPLICIT_FAB_G3_A3,legacy_n241,462.9,0.9210782183590941,0.07892178164090581,2.7755575615628914e-17,0.07892178164090584,9.71445146547012e-17,0.9210782183590941,0.07892178164090581,2.7755575615628914e-17,0.07892178164090584,9.71445146547012e-17,0.07892178164090581,0.0
P1_EXPLICIT_FAB_G3_A3,legacy_n241,463.0,0.9220577917535187,0.07794220824648168,-2.0816681711721685e-16,0.07794220824648147,-3.3306690738754696e-16,0.9220577917535187,0.07794220824648168,-2.0816681711721685e-16,0.07794220824648147,-3.3306690738754696e-16,0.07794220824648168,0.0
P1_EXPLICIT_FAB_G3_A3,legacy_n241,463.1,0.9230176727155761,0.07698232728442453,-4.440892098500626e-16,0.07698232728442408,-6.38378239159465e-16,0.9230176727155761,0.07698232728442453,-4.440892098500626e-16,0.07698232728442408,-6.38378239159465e-16,0.07698232728442453,0.0
P1_EXPLICIT_FAB_G3_A3,legacy_n241,463.2,0.9239583711966696,0.07604162880333074,-1.8041124150158794e-16,0.07604162880333055,-3.0531133177191805e-16,0.9239583711966696,0.07604162880333074,-1.8041124150158794e-16,0.07604162880333055,-3.0531133177191805e-16,0.07604162880333074,0.0
P1_EXPLICIT_FAB_G3_A3,legacy_n241,463.3,0.9248803812294268,0.0751196187705731,2.0816681711721685e-16,0.07511961877057331,5.551115123125783e-17,0.9248803812294268,0.0751196187705731,2.0816681711721685e-16,0.07511961877057331,5.551115123125783e-17,0.0751196187705731,0.0
P1_EXPLICIT_FAB_G3_A3,legacy_n241,463.4,0.9257841814973388,0.07421581850266123,-1.3877787807814457e-16,0.0742158185026611,0.0,0.9257841814973388,0.07421581850266123,-1.3877787807814457e-16,0.0742158185026611,0.0,0.07421581850266123,0.0
P1_EXPLICIT_FAB_G3_A3,legacy_n241,463.5,0.9266702358819416,0.07332976411805843,-6.938893903907228e-17,0.07332976411805836,-6.938893903907228e-17,0.9266702358819416,0.07332976411805843,-6.938893903907228e-17,0.07332976411805836,-6.938893903907228e-17,0.07332976411805843,0.0
P1_EXPLICIT_FAB_G3_A3,legacy_n241,463.6,0.9275389939884744,0.07246100601152586,-2.220446049250313e-16,0.07246100601152564,-2.498001805406602e-16,0.9275389939884744,0.07246100601152586,-2.220446049250313e-16,0.07246100601152564,-2.498001805406602e-16,0.07246100601152586,0.0
P1_EXPLICIT_FAB_G3_A3,legacy_n241,463.7,0.9283908916509126,0.07160910834908737,-2.7755575615628914e-17,0.07160910834908735,2.7755575615628914e-17,0.9283908916509126,0.07160910834908737,-2.7755575615628914e-17,0.07160910834908735,2.7755575615628914e-17,0.07160910834908737,0.0
P1_EXPLICIT_FAB_G3_A3,legacy_n241,463.8,0.9292263514172405,0.07077364858275907,2.914335439641036e-16,0.07077364858275936,4.0245584642661925e-16,0.9292263514172405,0.07077364858275907,2.914335439641036e-16,0.07077364858275936,4.0245584642661925e-16,0.07077364858275907,0.0
P1_EXPLICIT_FAB_G3_A3,legacy_n241,463.9,0.9300457830157755,0.06995421698422505,-3.608224830031759e-16,0.06995421698422469,-4.996003610813204e-16,0.9300457830157755,0.06995421698422505,-3.608224830031759e-16,0.06995421698422469,-4.996003610813204e-16,0.06995421698422505,0.0
P1_EXPLICIT_FAB_G3_A3,legacy_n241,464.0,0.930849583803342,0.06915041619665795,8.326672684688674e-17,0.06915041619665803,1.3877787807814457e-17,0.930849583803342,0.06915041619665795,8.326672684688674e-17,0.06915041619665803,1.3877787807814457e-17,0.06915041619665795,0.0
P1_EXPLICIT_FAB_G3_A3,legacy_n241,464.1,0.9316381391960585,0.06836186080394167,-1.8041124150158794e-16,0.0683618608039415,-2.0816681711721685e-16,0.9316381391960585,0.06836186080394167,-1.8041124150158794e-16,0.0683618608039415,-2.0816681711721685e-16,0.06836186080394167,0.0
P1_EXPLICIT_FAB_G3_A3,legacy_n241,464.2,0.9324118230834371,0.06758817691656323,-2.498001805406602e-16,0.06758817691656298,-2.914335439641036e-16,0.9324118230834371,0.06758817691656323,-2.498001805406602e-16,0.06758817691656298,-2.914335439641036e-16,0.06758817691656323,0.0
P1_EXPLICIT_FAB_G3_A3,legacy_n241,464.3,0.9331709982265112,0.06682900177348919,-1.8041124150158794e-16,0.06682900177348901,-3.608224830031759e-16,0.9331709982265112,0.06682900177348919,-1.8041124150158794e-16,0.06682900177348901,-3.608224830031759e-16,0.06682900177348919,0.0
P1_EXPLICIT_FAB_G3_A3,legacy_n241,464.4,0.9339160166406434,0.06608398335935695,-3.191891195797325e-16,0.06608398335935663,-3.3306690738754696e-16,0.9339160166406434,0.06608398335935695,-3.191891195797325e-16,0.06608398335935663,-3.3306690738754696e-16,0.06608398335935695,0.0
P1_EXPLICIT_FAB_G3_A3,legacy_n241,464.5,0.934647219963653,0.06535278003634656,4.440892098500626e-16,0.06535278003634701,4.718447854656915e-16,0.934647219963653,0.06535278003634656,4.440892098500626e-16,0.06535278003634701,4.718447854656915e-16,0.06535278003634656,0.0
P1_EXPLICIT_FAB_G3_A3,legacy_n241,464.6,0.9353649398098658,0.06463506019013447,-3.3306690738754696e-16,0.06463506019013414,-2.636779683484747e-16,0.9353649398098658,0.06463506019013447,-3.3306690738754696e-16,0.06463506019013414,-2.636779683484747e-16,0.06463506019013447,0.0
P1_EXPLICIT_FAB_G3_A3,legacy_n241,464.7,0.9360694981106688,0.063930501889331,1.6653345369377348e-16,0.06393050188933116,2.498001805406602e-16,0.9360694981106688,0.063930501889331,1.6653345369377348e-16,0.06393050188933116,2.498001805406602e-16,0.063930501889331,0.0
P1_EXPLICIT_FAB_G3_A3,legacy_n241,464.8,0.9367612074421324,0.0632387925578673,2.7755575615628914e-16,0.06323879255786757,2.7755575615628914e-16,0.9367612074421324,0.0632387925578673,2.7755575615628914e-16,0.06323879255786757,2.7755575615628914e-16,0.0632387925578673,0.0
P1_EXPLICIT_FAB_G3_A3,legacy_n241,464.9,0.9374403713402263,0.06255962865977362,1.8041124150158794e-16,0.0625596286597738,9.71445146547012e-17,0.9374403713402263,0.06255962865977362,1.8041124150158794e-16,0.0625596286597738,9.71445146547012e-17,0.06255962865977362,0.0
P1_EXPLICIT_FAB_G3_A3,legacy_n241,465.0,0.9381072846041331,0.06189271539586725,-2.1510571102112408e-16,0.061892715395867035,-3.122502256758253e-16,0.9381072846041331,0.06189271539586725,-2.1510571102112408e-16,0.061892715395867035,-3.122502256758253e-16,0.06189271539586725,0.0
P1_EXPLICIT_FAB_G3_A3,legacy_n241,465.1,0.9387622335881628,0.0612377664118372,-1.3183898417423734e-16,0.06123776641183707,0.0,0.9387622335881628,0.0612377664118372,-1.3183898417423734e-16,0.06123776641183707,0.0,0.0612377664118372,0.0
P1_EXPLICIT_FAB_G3_A3,legacy_n241,465.2,0.9394054964827262,0.06059450351727349,1.457167719820518e-16,0.060594503517273635,3.122502256758253e-16,0.9394054964827262,0.06059450351727349,1.457167719820518e-16,0.060594503517273635,3.122502256758253e-16,0.06059450351727349,0.0
P1_EXPLICIT_FAB_G3_A3,legacy_n241,465.3,0.940037343584805,0.05996265641519504,-8.326672684688674e-17,0.05996265641519496,6.938893903907228e-18,0.940037343584805,0.05996265641519504,-8.326672684688674e-17,0.05996265641519496,6.938893903907228e-18,0.05996265641519504,0.0
P1_EXPLICIT_FAB_G3_A3,legacy_n241,465.4,0.9406580375583616,0.05934196244163866,-2.498001805406602e-16,0.05934196244163841,-2.983724378680108e-16,0.9406580375583616,0.05934196244163866,-2.498001805406602e-16,0.05934196244163841,-2.983724378680108e-16,0.05934196244163866,0.0
P1_EXPLICIT_FAB_G3_A3,legacy_n241,465.5,0.9412678336850892,0.058732166314911134,-2.0816681711721685e-16,0.058732166314910926,-2.8449465006019636e-16,0.9412678336850892,0.058732166314911134,-2.0816681711721685e-16,0.058732166314910926,-2.8449465006019636e-16,0.058732166314911134,0.0
P1_EXPLICIT_FAB_G3_A3,legacy_n241,465.6,0.9418669801058938,0.058133019894106554,-2.914335439641036e-16,0.05813301989410626,-3.122502256758253e-16,0.9418669801058938,0.058133019894106554,-2.914335439641036e-16,0.05813301989410626,-3.122502256758253e-16,0.058133019894106554,0.0
P1_EXPLICIT_FAB_G3_A3,legacy_n241,465.7,0.9424557180534826,0.057544281946517443,-2.0816681711721685e-17,0.05754428194651742,-4.85722573273506e-17,0.9424557180534826,0.057544281946517443,-2.0816681711721685e-17,0.05754428194651742,-4.85722573273506e-17,0.057544281946517443,0.0
P1_EXPLICIT_FAB_G3_A3,legacy_n241,465.8,0.9430342820764193,0.05696571792358093,-1.249000902703301e-16,0.05696571792358081,-1.942890293094024e-16,0.9430342820764193,0.05696571792358093,-1.249000902703301e-16,0.05696571792358081,-1.942890293094024e-16,0.05696571792358093,0.0
P1_EXPLICIT_FAB_G3_A3,legacy_n241,465.9,0.9436029002549886,0.05639709974501134,9.020562075079397e-17,0.056397099745011434,4.85722573273506e-17,0.9436029002549886,0.05639709974501134,9.020562075079397e-17,0.056397099745011434,4.85722573273506e-17,0.05639709974501134,0.0
P1_EXPLICIT_FAB_G3_A3,legacy_n241,466.0,0.944161794409195,0.05583820559080494,-1.249000902703301e-16,0.05583820559080482,4.85722573273506e-17,0.944161794409195,0.05583820559080494,-1.249000902703301e-16,0.05583820559080482,4.85722573273506e-17,0.05583820559080494,0.0
P1_EXPLICIT_FAB_G3_A3,legacy_n241,466.1,0.9447111802992165,0.05528881970078327,2.0816681711721685e-16,0.055288819700783476,2.0816681711721685e-16,0.9447111802992165,0.05528881970078327,2.0816681711721685e-16,0.055288819700783476,2.0816681711721685e-16,0.05528881970078327,0.0
P1_EXPLICIT_FAB_G3_A3,legacy_n241,466.2,0.9452512678186068,0.05474873218139312,-5.551115123125783e-17,0.05474873218139306,8.326672684688674e-17,0.9452512678186068,0.05474873218139312,-5.551115123125783e-17,0.05474873218139306,8.326672684688674e-17,0.05474873218139312,0.0
P1_EXPLICIT_FAB_G3_A3,legacy_n241,466.3,0.9457822611805413,0.05421773881945893,-1.734723475976807e-16,0.05421773881945876,-2.498001805406602e-16,0.9457822611805413,0.05421773881945893,-1.734723475976807e-16,0.05421773881945876,-2.498001805406602e-16,0.05421773881945893,0.0
P1_EXPLICIT_FAB_G3_A3,legacy_n241,466.4,0.946304359097374,0.053695640902626074,-2.0816681711721685e-17,0.05369564090262605,-5.551115123125783e-17,0.946304359097374,0.053695640902626074,-2.0816681711721685e-17,0.05369564090262605,-5.551115123125783e-17,0.053695640902626074,0.0
P1_EXPLICIT_FAB_G3_A3,legacy_n241,466.5,0.9468177549537828,0.053182245046217505,-3.122502256758253e-16,0.05318224504621719,-3.469446951953614e-16,0.9468177549537828,0.053182245046217505,-3.122502256758253e-16,0.05318224504621719,-3.469446951953614e-16,0.053182245046217505,0.0
P1_EXPLICIT_FAB_G3_A3,legacy_n241,466.6,0.947322636973738,0.052677363026262226,-3.122502256758253e-16,0.052677363026261914,-2.0122792321330962e-16,0.947322636973738,0.052677363026262226,-3.122502256758253e-16,0.052677363026261914,-2.0122792321330962e-16,0.052677363026262226,0.0
P1_EXPLICIT_FAB_G3_A3,legacy_n241,466.7,0.947819188381551,0.052180811618448744,2.220446049250313e-16,0.052180811618448966,2.636779683484747e-16,0.947819188381551,0.052180811618448744,2.220446049250313e-16,0.052180811618448966,2.636779683484747e-16,0.052180811618448744,0.0
P1_EXPLICIT_FAB_G3_A3,legacy_n241,466.8,0.9483075875572317,0.05169241244276808,6.938893903907228e-17,0.05169241244276815,2.636779683484747e-16,0.9483075875572317,0.05169241244276808,6.938893903907228e-17,0.05169241244276815,2.636779683484747e-16,0.05169241244276808,0.0
P1_EXPLICIT_FAB_G3_A3,legacy_n241,466.9,0.948788008186371,0.0512119918136292,-2.706168622523819e-16,0.051211991813628926,-1.8735013540549517e-16,0.948788008186371,0.0512119918136292,-2.706168622523819e-16,0.051211991813628926,-1.8735013540549517e-16,0.0512119918136292,0.0
P1_EXPLICIT_FAB_G3_A3,legacy_n241,467.0,0.9492606194047649,0.050739380595235105,-4.85722573273506e-17,0.050739380595235056,-2.0816681711721685e-17,0.9492606194047649,0.050739380595235105,-4.85722573273506e-17,0.050739380595235056,-2.0816681711721685e-17,0.050739380595235105,0.0
P1_EXPLICIT_FAB_G3_A3,legacy_n241,467.1,0.9497255859379896,0.05027441406201008,2.914335439641036e-16,0.05027441406201037,3.0531133177191805e-16,0.9497255859379896,0.05027441406201008,2.914335439641036e-16,0.05027441406201037,3.0531133177191805e-16,0.05027441406201008,0.0
P1_EXPLICIT_FAB_G3_A3,legacy_n241,467.2,0.9501830682361128,0.049816931763887545,-1.734723475976807e-16,0.04981693176388737,-3.0531133177191805e-16,0.9501830682361128,0.049816931763887545,-1.734723475976807e-16,0.04981693176388737,-3.0531133177191805e-16,0.049816931763887545,0.0
P1_EXPLICIT_FAB_G3_A3,legacy_n241,467.3,0.9506332226037321,0.0493667773962681,-2.42861286636753e-16,0.04936677739626786,-1.6653345369377348e-16,0.9506332226037321,0.0493667773962681,-2.42861286636753e-16,0.04936677739626786,-1.6653345369377348e-16,0.0493667773962681,0.0
P1_EXPLICIT_FAB_G3_A3,legacy_n241,467.4,0.9510762013255275,0.04892379867447277,-2.983724378680108e-16,0.04892379867447247,-2.706168622523819e-16,0.9510762013255275,0.04892379867447277,-2.983724378680108e-16,0.04892379867447247,-2.706168622523819e-16,0.04892379867447277,0.0
P1_EXPLICIT_FAB_G3_A3,legacy_n241,467.5,0.9515121527874884,0.048487847212511793,-4.85722573273506e-17,0.048487847212511745,-1.457167719820518e-16,0.9515121527874884,0.048487847212511793,-4.85722573273506e-17,0.048487847212511745,-1.457167719820518e-16,0.048487847212511793,0.0
P1_EXPLICIT_FAB_G3_A3,legacy_n241,467.6,0.9519412215939828,0.04805877840601736,-1.5959455978986625e-16,0.0480587784060172,-1.1796119636642288e-16,0.9519412215939828,0.04805877840601736,-1.5959455978986625e-16,0.0480587784060172,-1.1796119636642288e-16,0.04805877840601736,0.0
P1_EXPLICIT_FAB_G3_A3,legacy_n241,467.7,0.952363548680837,0.047636451319163074,-7.632783294297951e-17,0.047636451319163,-2.0816681711721685e-17,0.952363548680837,0.047636451319163074,-7.632783294297951e-17,0.047636451319163,-2.0816681711721685e-17,0.047636451319163074,0.0
P1_EXPLICIT_FAB_G3_A3,legacy_n241,467.8,0.952779271424559,0.04722072857544121,-2.5673907444456745e-16,0.047220728575440955,-1.942890293094024e-16,0.952779271424559,0.04722072857544121,-2.5673907444456745e-16,0.047220728575440955,-1.942890293094024e-16,0.04722072857544121,0.0
P1_EXPLICIT_FAB_G3_A3,legacy_n241,467.9,0.9531882440499319,0.04681175595006844,-3.400058012914542e-16,0.0468117559500681,-2.914335439641036e-16,0.9531882440499319,0.04681175595006844,-3.400058012914542e-16,0.0468117559500681,-2.914335439641036e-16,0.04681175595006844,0.0
P1_EXPLICIT_FAB_G3_A3,legacy_n241,468.0,0.9535903937066782,0.04640960629332183,2.0816681711721685e-17,0.04640960629332185,-2.7755575615628914e-17,0.9535903937066782,0.04640960629332183,2.0816681711721685e-17,0.04640960629332185,-2.7755575615628914e-17,0.04640960629332183,0.0
P1_EXPLICIT_FAB_G3_A3,legacy_n241,468.1,0.9539863798692089,0.04601362013079164,-6.38378239159465e-16,0.046013620130791,-5.065392549852277e-16,0.9539863798692089,0.04601362013079164,-6.38378239159465e-16,0.046013620130791,-5.065392549852277e-16,0.04601362013079164,0.0
P1_EXPLICIT_FAB_G3_A3,legacy_n241,468.2,0.9543763250145865,0.04562367498541328,2.2898349882893854e-16,0.04562367498541351,2.498001805406602e-16,0.9543763250145865,0.04562367498541328,2.2898349882893854e-16,0.04562367498541351,2.498001805406602e-16,0.04562367498541328,0.0
P1_EXPLICIT_FAB_G3_A3,legacy_n241,468.3,0.9547603486139468,0.045239651386053646,-4.440892098500626e-16,0.0452396513860532,-4.0939474033052647e-16,0.9547603486139468,0.045239651386053646,-4.440892098500626e-16,0.0452396513860532,-4.0939474033052647e-16,0.045239651386053646,0.0
P1_EXPLICIT_FAB_G3_A3,legacy_n241,468.4,0.9551385672192002,0.04486143278080004,-1.734723475976807e-16,0.04486143278079987,-2.498001805406602e-16,0.9551385672192002,0.04486143278080004,-1.734723475976807e-16,0.04486143278079987,-2.498001805406602e-16,0.04486143278080004,0.0
P1_EXPLICIT_FAB_G3_A3,legacy_n241,468.5,0.9555110945468953,0.044488905453104945,-1.942890293094024e-16,0.04448890545310475,-2.5673907444456745e-16,0.9555110945468953,0.044488905453104945,-1.942890293094024e-16,0.04448890545310475,-2.5673907444456745e-16,0.044488905453104945,0.0
P1_EXPLICIT_FAB_G3_A3,legacy_n241,468.6,0.955878041559324,0.044121958440675714,2.0122792321330962e-16,0.044121958440675915,2.983724378680108e-16,0.955878041559324,0.044121958440675714,2.0122792321330962e-16,0.044121958440675915,2.983724378680108e-16,0.044121958440675714,0.0
P1_EXPLICIT_FAB_G3_A3,legacy_n241,468.7,0.9562395165429863,0.04376048345701372,2.0816681711721685e-17,0.04376048345701374,-5.551115123125783e-17,0.9562395165429863,0.04376048345701372,2.0816681711721685e-17,0.04376048345701374,-5.551115123125783e-17,0.04376048345701372,0.0
P1_EXPLICIT_FAB_G3_A3,legacy_n241,468.8,0.9565956251844995,0.04340437481550046,3.469446951953614e-17,0.043404374815500496,6.245004513516506e-17,0.9565956251844995,0.04340437481550046,3.469446951953614e-17,0.043404374815500496,6.245004513516506e-17,0.04340437481550046,0.0
