trace,source_x_um,angle_deg,intensity_proxy
case,-0.7,24.879443303580135,2.7161355708718444e-06
case,-0.7,24.94264814819868,2.7703205070037777e-06
case,-0.7,25.00588543707748,2.8219195023557524e-06
case,-0.7,25.06915529738224,2.8701904815107043e-06
case,-0.7,25.132457856765516,2.9144078250348227e-06
case,-0.7,25.19579324336985,2.953871525776669e-06
case,-0.7,25.259161585830967,2.9879159830396376e-06
case,-0.7,25.32256301328098,3.0159183202520022e-06
case,-0.7,25.385997655351634,3.0373061216952355e-06
case,-0.7,25.44946564217758,3.0515644952103613e-06
case,-0.7,25.51296710439965,3.0582423803112497e-06
case,-0.7,25.576502173168148,3.0569580345032186e-06
case,-0.7,25.64007098014624,3.0474036445363657e-06
case,-0.7,25.703673657513303,3.029349023515893e-06
case,-0.7,25.7673103379683,3.002644368952937e-06
case,-0.7,25.8309811547332,2.967222070689911e-06
case,-0.7,25.894686241556442,2.9230975709156548e-06
case,-0.7,25.958425732716417,2.8703692909671073e-06
case,-0.7,26.022199763024897,2.8092176510977365e-06
case,-0.7,26.086008467830656,2.739903219716687e-06
case,-0.7,26.149851983022977,2.662764037646617e-06
case,-0.7,26.21373044503525,2.578212170632117e-06
case,-0.7,26.27764399084856,2.486729549618095e-06
case,-0.7,26.34159275799535,2.3888631632129305e-06
case,-0.7,26.405576884563104,2.2852196702972956e-06
case,-0.7,26.46959650919802,2.1764595030158785e-06
case,-0.7,26.53365177110872,2.063290531504845e-06
case,-0.7,26.59774281007007,1.9464613617979074e-06
case,-0.7,26.661869766426925,1.8267543375720876e-06
case,-0.7,26.72603278109797,1.7049783149064787e-06
case,-0.7,26.790231995579546,1.5819612772044544e-06
case,-0.7,26.85446755194954,1.4585428550406498e-06
case,-0.7,26.91873959287135,1.3355668130984275e-06
case,-0.7,26.983048261597702,1.2138735637062917e-06
case,-0.7,27.047393701974773,1.0942927638865673e-06
case,-0.7,27.11177605844612,9.776360503953927e-07
case,-0.7,27.17619547605673,8.646899650292848e-07
case,-0.7,27.240652100457112,7.562091205391977e-07
case,-0.7,27.3051460779074,6.529096558348271e-07
case,-0.7,27.369677555281474,5.554630277555947e-07
case,-0.7,27.434246680071197,4.644901854761346e-07
case,-0.7,27.498853600390508,3.805561725228919e-07
case,-0.7,27.56349846497982,3.0416520030190786e-07
case,-0.7,27.62818142321019,2.3575623585660399e-07
case,-0.7,27.69290262508767,1.756991451579268e-07
case,-0.7,27.757662221257675,1.2429143144282894e-07
case,-0.7,27.822460363009345,8.175560582850907e-08
case,-0.7,27.887297202280013,4.8237224516224325e-08
case,-0.7,27.952172891659565,2.3803623252834903e-08
case,-0.7,28.017087584395075,8.443375255661963e-09
case,-0.7,28.082041434395272,2.066493469088768e-09
case,-0.7,28.14703459623511,4.505391783683945e-09
case,-0.7,28.2120672251604,1.551661271934068e-08
case,-0.7,28.277139477092472,3.4783321098595907e-08
case,-0.7,28.342251508632835,6.191855449770835e-08
case,-0.7,28.407403477067977,9.646921188031177e-08
case,-0.7,28.472595540374012,1.379207519446008e-07
case,-0.7,28.53782785722165,1.857025625334343e-07
case,-0.7,28.603100586980958,2.3919395217640335e-07
case,-0.7,28.668413889726256,2.977307046822754e-07
case,-0.7,28.733767926241107,3.6061212792075736e-07
case,-0.7,28.79916285802324,4.271085187710813e-07
case,-0.7,28.86459884728963,4.964689579163658e-07
case,-0.7,28.930076056981502,5.679293409618442e-07
case,-0.7,28.9955946507695,6.407205464692061e-07
case,-0.7,29.06115479305883,7.1407663712113e-07
case,-0.7,29.126756648994427,7.872429875209787e-07
case,-0.7,29.19240038446624,8.594842312174136e-07
case,-0.7,29.258086166114513,9.300919205058488e-07
case,-0.7,29.32381416133511,9.98391795437268e-07
case,-0.7,29.38958453828493,1.0637505632529096e-06
case,-0.7,29.455397465887266,1.1255820961063737e-06
case,-0.7,29.521253113837385,1.1833529633330941e-06
case,-0.7,29.58715165260799,1.2365872245369604e-06
case,-0.7,29.653093253454827,1.2848704212014506e-06
case,-0.7,29.71907808842228,1.3278527171786495e-06
case,-0.7,29.78510633034908,1.3652511520148257e-06
case,-0.7,29.85117815287403,1.3968509853635301e-06
case,-0.7,29.917293730441735,1.422506125427523e-06
case,-0.7,29.98345323830849,1.4421386491620036e-06
case,-0.7,30.049656852548143,1.4557374365643865e-06
case,-0.7,30.115904750058014,1.463355955477717e-06
case,-0.7,30.182197108564903,1.4651092466662003e-06
case,-0.7,30.248534106631137,1.461170171222751e-06
case,-0.7,30.314915923660614,1.4517649934061527e-06
case,-0.7,30.381342739905044,1.4371683815768565e-06
case,-0.7,30.447814736470022,1.4176979178379891e-06
case,-0.7,30.51433209532146,1.3937082131626455e-06
case,-0.7,30.58089499929179,1.3655847291111505e-06
case,-0.7,30.647503632086345,1.3337374096653106e-06
case,-0.7,30.714158178289868,1.2985942272244094e-06
case,-0.7,30.780858823372945,1.2605947454540348e-06
case,-0.7,30.847605753698584,1.2201837985256747e-06
case,-0.7,30.91439915652879,1.1778053814400066e-06
case,-0.7,30.98123922003131,1.1338968397288625e-06
case,-0.7,31.04812613328634,1.088883439046545e-06
case,-0.7,31.1150600862933,1.0431733861800515e-06
case,-0.7,31.182041269977745,9.971533630368524e-07
case,-0.7,31.249069876198234,9.511846244284763e-07
case,-0.7,31.31614609775339,9.055996991856746e-07
case,-0.7,31.383270128388922,8.606997225466482e-07
case,-0.7,31.450442162804688,8.167524160812751e-07
case,-0.7,31.517662396662008,7.739907198722674e-07
case,-0.7,31.58493102659085,7.326120704781233e-07
case,-0.7,31.652248250197143,6.927783075468871e-07
case,-0.7,31.71961426607023,6.546161820103577e-07
case,-0.7,31.787029273790253,6.182184297201757e-07
case,-0.7,31.854493473935786,5.836453663219425e-07
case,-0.7,31.92200706809133,5.509269522077874e-07
case,-0.7,31.989570258855096,5.200652706220997e-07
case,-0.7,32.05718324984673,4.910373574736615e-07
case,-0.7,32.12484624571508,4.6379831815752e-07
case,-0.7,32.19255945214618,4.382846647131913e-07
case,-0.7,32.2603230758712,4.144178059187012e-07
case,-0.7,32.32813732467447,3.921076233956028e-07
case,-0.7,32.396002407401696,3.712560684099929e-07
case,-0.7,32.46391853396801,3.517607167107664e-07
case,-0.7,32.53188591536649,3.335182223445181e-07
case,-0.7,32.59990476367633,3.164276158081775e-07
case,-0.7,32.667975292071404,3.003933970166152e-07
case,-0.7,32.73609771482879,2.853283792364859e-07
case,-0.7,32.80427224733734,2.711562462287643e-07
case,-0.7,32.872499106106446,2.57813791209232e-07
case,-0.7,32.94077850877478,2.45252812739598e-07
case,-0.7,33.009110674119185,2.3344164916865175e-07
case,-0.7,33.077495822063696,2.2236633962831835e-07
case,-0.7,33.14593417368852,2.120314057404548e-07
case,-0.7,33.21442595123916,2.0246025400744986e-07
case,-0.7,33.28297137813576,1.9369520425945213e-07
case,-0.7,33.351570678982334,1.857971544471637e-07
case,-0.7,33.42022407957622,1.7884489645341065e-07
case,-0.7,33.488931806917556,1.7293410141983966e-07
case,-0.7,33.557694089218955,1.6817599633607943e-07
case,-0.7,33.62651115591517,1.6469575632449586e-07
case,-0.7,33.69538323767291,1.6263063919746136e-07
case,-0.7,33.764310566400695,1.6212789050374053e-07
case,-0.7,33.833293375258954,1.6334244846626744e-07
case,-0.7,33.90233189867006,1.6643447900475078e-07
case,-0.7,33.97142637232849,1.7156677149919414e-07
case,-0.7,34.040577033211264,1.789020261535118e-07
case,-0.7,34.10978411958826,1.8860006383069678e-07
case,-0.7,34.1790478710328,2.008149891174136e-07
case,-0.7,34.24836852843222,2.156923371945299e-07
case,-0.7,34.31774633399865,2.3336623488916535e-07
case,-0.7,34.38718153127986,2.5395660609917946e-07
case,-0.7,34.45667436517024,2.7756645163409983e-07
case,-0.7,34.52622508192178,3.0427923341308827e-07
case,-0.7,34.59583392915543,3.341563928899269e-07
case,-0.7,34.66550115587226,3.6723503351035406e-07
case,-0.7,34.73522701246498,4.035257969058217e-07
case,-0.7,34.805011750729435,4.430109623338453e-07
case,-0.7,34.874855623876265,4.856427985207717e-07
case,-0.7,34.94475888654276,5.313421964720213e-07
case,-0.7,35.01472179480468,5.799976109067045e-07
case,-0.7,35.08474460618839,6.314643366662434e-07
case,-0.7,35.15482757968296,6.855641446619412e-07
case,-0.7,35.2249709757525,7.420852995939983e-07
case,-0.7,35.295175056348555,8.007829787359915e-07
case,-0.7,35.36544008492272,8.613801074925768e-07
case,-0.7,35.43576632643925,9.235686231820576e-07
case,-0.7,35.50615404738798,9.870111735707685e-07
case,-0.7,35.576603515797196,1.0513432511192234e-06
case,-0.7,35.64711500124685,1.1161757577439205e-06
case,-0.7,35.71768877488174,1.1810979882337524e-06
case,-0.7,35.78832510942493,1.2456810133930672e-06
case,-0.7,35.85902427919125,1.309481436646075e-06
case,-0.7,35.92978656010103,1.3720454903831312e-06
case,-0.7,36.00061222969393,1.4329134309307275e-06
case,-0.7,36.07150156714285,1.4916241838689982e-06
case,-0.7,36.1424548532682,1.5477201846976205e-06
case,-0.7,36.21347237055207,1.600752353759107e-06
case,-0.7,36.284554403152754,1.650285139059985e-06
case,-0.7,36.35570123691936,1.6959015563669176e-06
case,-0.7,36.426913159406524,1.737208152860928e-06
case,-0.7,36.49819045988941,1.7738398188503432e-06
case,-0.7,36.56953342937881,1.8054643716842905e-06
case,-0.7,36.64094236063632,1.8317868371533265e-06
case,-0.7,36.71241754818994,1.85255335635341e-06
case,-0.7,36.78395928834955,1.8675546502262192e-06
case,-0.7,36.85556787922277,1.8766289797325297e-06
case,-0.7,36.927243620730934,1.879664546784473e-06
case,-0.7,36.99898681462517,1.8766012895347595e-06
case,-0.7,37.07079776450285,1.867432035235936e-06
case,-0.7,37.14267677582392,1.8522029844457342e-06
case,-0.7,37.21462415592783,1.831013511641799e-06
case,-0.7,37.28664021405026,1.8040152790731884e-06
case,-0.7,37.358725261340275,1.7714106726532422e-06
case,-0.7,37.4308796108776,1.7334505806160563e-06
case,-0.7,37.50310357769009,1.690431547242638e-06
case,-0.7,37.57539747877144,1.6426923449452355e-06
case,-0.7,37.64776163309907,1.5906100181262263e-06
case,-0.7,37.72019636165214,1.534595461269029e-06
case,-0.7,37.79270198743001,1.4750886014693877e-06
case,-0.7,37.86527883547062,1.4125532619058374e-06
case,-0.7,37.93792723286928,1.3474717874464453e-06
case,-0.7,38.01064750879763,1.2803395166054846e-06
case,-0.7,38.08343999452283,1.2116591853523634e-06
case,-0.7,38.1563050234269,1.1419353478346366e-06
case,-0.7,38.22924293102641,1.071668896949917e-06
case,-0.7,38.30225405499231,1.0013517639725468e-06
case,-0.7,38.375338735170054,9.314618712331677e-07
case,-0.7,38.44849731359995,8.62458405320724e-07
case,-0.7,38.521730134537655,7.947774706133578e-07
case,-0.7,38.59503754447513,7.288281743571534e-07
case,-0.7,38.66841989216162,6.649891852257737e-07
case,-0.7,38.741877528625025,6.036057975456133e-07
case,-0.7,38.81541080719342,5.449875233985183e-07
case,-0.7,38.88902008351703,4.894062248519927e-07
case,-0.7,38.96270571559023,4.370947888387087e-07
case,-0.7,39.03646806377399,3.8824633792108396e-07
case,-0.7,39.11030749081845,3.4301396151873014e-07
case,-0.7,39.18422436188597,3.0151094430787243e-07
case,-0.7,39.258219044574254,2.6381146155445955e-07
case,-0.7,39.332291908939816,2.2995170521828993e-07
case,-0.7,39.40644332752188,1.9993139983357604e-07
case,-0.7,39.480673675366354,1.737156634697195e-07
case,-0.7,39.55498333005028,1.5123716651139266e-07
case,-0.7,39.62937267170647,1.32398539546782e-07
case,-0.7,39.70384208304849,1.17074981268056e-07
case,-0.7,39.778391949396,1.0511701789623212e-07
case,-0.7,39.85302265870037,9.635336715154136e-08
case,-0.7,39.9277346015705,9.059386209233496e-08
case,-0.7,40.002528171299296,8.763239312123847e-08
case,-0.7,40.077403763890075,8.724982998015313e-08
case,-0.7,40.152361778083616,8.921688949606068e-08
case,-0.7,40.227402615385365,9.329691906827153e-08
case,-0.7,40.30252668009314,9.924857027966973e-08
case,-0.7,40.37773437932499,1.0682834145156272e-07
case,-0.7,40.453026123047614,1.1579297233538046e-07
case,-0.7,40.52840232410506,1.259016783475916e-07
case,-0.7,40.60386339824777,1.3691821572259396e-07
case,-0.7,40.67940976416201,1.4861277261156308e-07
case,-0.7,40.75504184349973,1.6076368443700184e-07
case,-0.7,40.830760060908744,1.7315897468090735e-07
case,-0.7,40.90656484406337,1.8559772471063218e-07
case,-0.7,40.98245662369541,1.9789127821524432e-07
case,-0.7,41.05843583362555,2.09864287333195e-07
case,-0.7,41.13450291079523,2.2135560860703105e-07
case,-0.7,41.21065829529887,2.3221905752026883e-07
case,-0.7,41.286902430416546,2.423240305814773e-07
case,-0.7,41.36323576264706,2.5155600375468716e-07
case,-0.7,41.43965874174155,2.598169155333485e-07
case,-0.7,41.51617182073747,2.670254421623582e-07
case,-0.7,41.59277545599292,2.731171714786276e-07
case,-0.7,41.66947010722176,2.780446806182049e-07
case,-0.7,41.74625623752883,2.8177752148249186e-07
case,-0.7,41.823134313445905,2.8430211642493274e-07
case,-0.7,41.900104804967974,2.856215651709367e-07
case,-0.7,41.97716818559011,2.857553625761804e-07
case,-0.7,42.05432493234481,2.847390255196105e-07
case,-0.7,42.13157552583988,2.8262362607362913e-07
case,-0.7,42.20892045029666,2.7947522714859696e-07
case,-0.7,42.28636019358913,2.753742161217561e-07
case,-0.7,42.3638952472832,2.704145315766933e-07
case,-0.7,42.44152610667673,2.647027782371037e-07
case,-0.7,42.51925327084011,2.583572255087496e-07
case,-0.7,42.59707724265723,2.515066857681215e-07
case,-0.7,42.67499852886733,2.442892696672205e-07
case,-0.7,42.75301764010706,2.3685101726151368e-07
case,-0.7,42.831135090953524,2.2934440570061351e-07
case,-0.7,42.90935139996761,2.2192673652388352e-07
case,-0.7,42.98766708973808,2.1475840823767532e-07
case,-0.7,43.06608268692629,2.080010827659141e-07
case,-0.7,43.144598722311514,2.018157574968048e-07
case,-0.7,43.22321573083688,1.9636075791925112e-07
case,-0.7,43.30193425165609,1.9178966916623807e-07
case,-0.7,43.380754828180606,1.882492280633102e-07
case,-0.7,43.45967800812774,1.8587720041638597e-07
case,-0.7,43.53870434356933,1.8480027115880766e-07
case,-0.7,43.61783439098103,1.8513197750645385e-07
case,-0.7,43.69706871129253,1.8697071733836165e-07
case,-0.7,43.776407869938346,1.903978665311311e-07
case,-0.7,43.85585243690939,1.954760398406211e-07
case,-0.7,43.93540298680527,2.0224753006914615e-07
case,-0.7,44.015060098887524,2.1073295962183915e-07
case,-0.7,44.09482435713341,2.2093017710213871e-07
case,-0.7,44.17469635029067,2.3281342930478996e-07
case,-0.7,44.25467667193295,2.4633283583950375e-07
case,-0.7,44.334765920516254,2.6141418968764137e-07
case,-0.7,44.41496469943605,2.779591023102652e-07
case,-0.7,44.495273617085346,2.9584550656471993e-07
case,-0.7,44.57569328691358,3.1492852474705005e-07
case,-0.7,44.65622432748646,3.350417026778388e-07
case,-0.7,44.736867362546725,3.5599860402588763e-07
case,-0.7,44.81762302107571,3.775947521679535e-07
case,-0.7,44.89849193735596,3.996098999740833e-07
case,-0.7,44.979474751034836,4.2181060115295086e-07
case,-0.7,45.06057210718899,4.439530503570727e-07
case,-0.7,45.14178465638982,4.6578615329664937e-07
case,-0.7,45.22311305477021,4.870547827972232e-07
case,-0.7,45.304557964091906,5.075031722008981e-07
case,-0.7,45.38612005181428,5.268783938763056e-07
case,-0.7,45.46779999116396,5.449338679701577e-07
case,-0.7,45.54959846120565,5.614328449796304e-07
case,-0.7,45.63151614691408,5.761518052996356e-07
case,-0.7,45.71355373924704,5.888837196231781e-07
case,-0.7,45.795711935219565,5.994411159382448e-07
case,-0.7,45.8779914379794,6.076589018337809e-07
case,-0.7,45.96039295688359,6.133968948351214e-07
case,-0.7,46.042917207576274,6.165420184447151e-07
case,-0.7,46.12556491206785,6.170101273529376e-07
case,-0.7,46.20833679881527,6.147474317722478e-07
case,-0.7,46.29123360280379,6.097314978861721e-07
case,-0.7,46.374256065629886,6.019718088314973e-07
case,-0.7,46.4574049355857,5.915098782796522e-07
case,-0.7,46.54068096774476,5.784189163815737e-07
case,-0.7,46.62408492404914,5.628030554221039e-07
case,-0.7,46.70761757339804,5.447961498347871e-07
case,-0.7,46.791279691737856,5.245601721068112e-07
case,-0.7,46.875072062153805,5.022832324225741e-07
case,-0.7,46.95899547496294,4.781772555366088e-07
case,-0.7,47.04305072780887,4.5247535323651576e-07
case,-0.7,47.127238625757975,4.2542893478028497e-07
case,-0.7,47.21155998139733,3.9730460081927584e-07
case,-0.7,47.296015614934234,3.683808685208359e-07
case,-0.7,47.38060635429739,3.3894477687884814e-07
case,-0.7,47.465333035239944,3.0928842156400004e-07
case,-0.7,47.55019650144423,2.7970546815632203e-07
case,-0.7,47.63519760462815,2.5048769127672334e-07
case,-0.7,47.720337204653774,2.2192158506369354e-07
case,-0.7,47.80561616963744,1.9428508771096025e-07
case,-0.7,47.891035376061986,1.6784445948618913e-07
case,-0.7,47.97659570889092,1.4285134989144115e-07
case,-0.7,48.06229806168447,1.1954008550824956e-07
case,-0.7,48.14814333671792,9.812520569996736e-08
case,-0.7,48.23413244510177,7.87992688256343e-08
case,-0.7,48.32026630690415,6.173094705275155e-08
case,-0.7,48.40654585127556,4.706342333408258e-08
case,-0.7,48.49297201657556,3.491309972050549e-08
case,-0.7,48.57954575050194,2.536862199251175e-08
case,-0.7,48.666268010222225,1.8490221670517895e-08
case,-0.7,48.753139762507345,1.4309372860050708e-08
case,-0.7,48.840161983868086,1.2828758140969486e-08
case,-0.7,48.92733566069365,1.4022534846501667e-08
case,-0.7,49.014661789393124,1.7836890611867088e-08
case,-0.7,49.10214137653928,2.4190875005520833e-08
case,-0.7,49.18977543901512,3.2977492379078415e-08
case,-0.7,49.27756500416322,4.4065039764815906e-08
case,-0.7,49.36551110993778,5.729867268284034e-08
case,-0.7,49.45361480505946,7.250218105588648e-08
case,-0.7,49.541877149173324,8.947995702358937e-08
case,-0.7,49.630299213009486,1.0801913624986437e-07
case,-0.7,49.71888207854713,1.2789189427266502e-07
case,-0.7,49.80762683918139,1.4885787949851537e-07
case,-0.7,49.89653459989347,1.706667645379978e-07
case,-0.7,49.9856064774242,1.930608976571732e-07
case,-0.7,50.07484360045067,2.1577803613126397e-07
case,-0.7,50.16424710976654,2.385541431833257e-07
case,-0.7,50.25381815846566,2.611262299314214e-07
case,-0.7,50.34355791212938,2.832352233210604e-07
case,-0.7,50.43346754901758,3.046288403637125e-07
case,-0.7,50.52354826026332,3.250644481274433e-07
case,-0.7,50.61380125007142,3.4431188783571564e-07
case,-0.7,50.70422773592103,3.6215624014302064e-07
case,-0.7,50.7948289487722,3.7840050720420475e-07
case,-0.7,50.88560613327658,3.928681855861365e-07
case,-0.7,50.97656054799231,4.054057024489292e-07
case,-0.7,51.06769346560344,4.1588468582650737e-07
case,-0.7,51.159006173143645,4.242040383530834e-07
case,-0.7,51.250499972224574,4.302917825140429e-07
case,-0.7,51.34217617926883,4.341066445560212e-07
case,-0.7,51.43403612574782,4.356393436859345e-07
case,-0.7,51.52608115842448,4.3491355323798015e-07
case,-0.7,51.61831263960106,4.319865012038659e-07
case,-0.7,51.7107319473721,4.269491790102225e-07
case,-0.7,51.803340475882734,4.1992612978135445e-07
case,-0.7,51.89613963559231,4.110747906214248e-07
case,-0.7,51.98913085354381,4.0058436774222047e-07
case,-0.7,52.08231557363882,3.8867422857894044e-07
case,-0.7,52.17569525691843,3.755918013750572e-07
case,-0.7,52.2692713818503,3.6160998004269157e-07
case,-0.7,52.3630454446216,3.470240403457766e-07
case,-0.7,52.45701895943876,3.321480825010219e-07
case,-0.7,52.551193458833374,3.173110250001536e-07
case,-0.7,52.64557049397493,3.0285218464385973e-07
case,-0.7,52.74015163499048,2.891164882268527e-07
case,-0.7,52.83493847129136,2.7644937177829634e-07
case,-0.7,52.92993261190708,2.651914334713094e-07
case,-0.7,53.02513568582672,2.5567291597993776e-07
case,-0.7,53.12054934234813,2.482081028817525e-07
case,-0.7,53.21617525143477,2.4308972137691487e-07
case,-0.7,53.31201510408086,2.4058344982521477e-07
case,-0.7,53.408070612684604,2.4092263311342696e-07
case,-0.7,53.504343511430285,2.443033114054131e-07
case,-0.7,53.60083555667886,2.508796681825718e-07
case,-0.7,53.69754852736774,2.607600014840827e-07
case,-0.7,53.79448422541984,2.740033177907132e-07
case,-0.7,53.89164447616222,2.9061664100947876e-07
case,-0.7,53.989031128754526,3.1055311952266747e-07
case,-0.7,54.08664605662757,3.337110023471065e-07
case,-0.7,54.184491157932285,3.599335412634447e-07
case,-0.7,54.282568355999494,3.8900985954707595e-07
case,-0.7,54.38087959981066,4.2067680995674033e-07
case,-0.7,54.47942686447984,4.54621825271497e-07
case,-0.7,54.57821215174772,4.904867443247109e-07
case,-0.7,54.67723749048728,5.27872575624118e-07
case,-0.7,54.776504937222136,5.66345139763526e-07
case,-0.7,54.87601657665751,6.054415114396172e-07
case,-0.7,54.97577452222446,6.446771625094777e-07
case,-0.7,55.075780916637626,6.835536896763111e-07
case,-0.7,55.17603793246702,7.215669945653542e-07
case,-0.7,55.27654777272402,7.582157706047242e-07
case,-0.7,55.37731267146264,7.930101406606667e-07
case,-0.7,55.47833489439563,8.254802821324285e-07
case,-0.7,55.579616739526784,8.551848724514449e-07
case,-0.7,55.681160537799286,8.81719187830007e-07
case,-0.7,55.78296865376096,9.0472269175042e-07
case,-0.7,55.88504348624699,9.238859570646871e-07
case,-0.7,55.98738746908023,9.389567765760927e-07
case,-0.7,56.090003071790434,9.497453313903064e-07
case,-0.7,56.1928928003522,9.561283038548755e-07
case,-0.7,56.296059197942796,9.58051842167406e-07
case,-0.7,56.39950484572033,9.555333062646827e-07
case,-0.7,56.503232363622914,9.486617488849158e-07
case,-0.7,56.607244411189534,9.375971111528157e-07
case,-0.7,56.71154368840349,9.225681380690846e-07
case,-0.7,56.81613293655876,9.038690452738293e-07
case,-0.7,56.921014939150794,8.818549937806297e-07
case,-0.7,57.02619252279172,8.569364534470842e-07
case,-0.7,57.13166855815134,8.295725581969378e-07
case,-0.7,57.23744596092476,8.002635759279905e-07
case,-0.7,57.34352769282732,7.695426331834855e-07
case,-0.7,57.44991676261814,7.379668486641182e-07
case,-0.7,57.55661622715271,7.061080402304518e-07
case,-0.7,57.66362919246651,6.745431770011755e-07
case,-0.7,57.77095881488964,6.438447513972272e-07
case,-0.7,57.878608302194394,6.145712455172726e-07
case,-0.7,57.98658091477664,5.872578621530465e-07
case,-0.7,58.09487996687213,5.624076832485029e-07
case,-0.7,58.20350882780943,5.404834079408793e-07
case,-0.7,58.31247092330034,5.218998088313163e-07
case,-0.7,58.42176973676932,5.070170292134661e-07
case,-0.7,58.53140881072384,4.961348260813215e-07
case,-0.7,58.641391748166285,4.894878443141983e-07
case,-0.7,58.75172221404997,4.872419869853291e-07
case,-0.7,58.86240393678012,4.894919257500322e-07
case,-0.7,58.97344070976207,4.962597742165061e-07
case,-0.7,59.08483639299837,5.074949265376239e-07
case,-0.7,59.19659491473638,5.230750435991529e-07
case,-0.7,59.30872027316899,5.428081504850769e-07
case,-0.7,59.42121653818988,5.664357916862131e-07
case,-0.7,59.53408785320577,5.936371750362214e-07
case,-0.7,59.64733843700815,6.240342217992406e-07
case,-0.7,59.76097258570651,6.571974288221001e-07
case,-0.7,59.87499467472562,6.926524392668271e-07
case,-0.7,59.98940916086995,7.298872111636968e-07
case,-0.7,60.10422058445711,7.683596678276665e-07
case,-0.7,60.21943357152422,8.075057109732157e-07
case,-0.7,60.33505283610932,8.46747476020078e-07
case,-0.7,60.451083182611534,8.855017094531662e-07
case,-0.7,60.56752950823321,9.231881500148979e-07
case,-0.7,60.684396805507426,9.59237798788588e-07
case,-0.7,60.801690164914696,9.931009676993859e-07
case,-0.7,60.91941477759254,1.0242550014434093e-06
case,-0.7,61.0375759381423,1.0522115741994285e-06
case,-0.7,61.15617904753719,1.076523469542857e-06
case,-0.7,61.27522961613622,1.0967907596532698e-06
case,-0.7,61.394733266808714,1.1126663080926192e-06
case,-0.7,61.51469573817442,1.1238605290639936e-06
case,-0.7,61.63512288796456,1.1301453450943057e-06
case,-0.7,61.75602069650925,1.1313572944917926e-06
case,-0.7,61.877395270357106,1.1273997496976435e-06
case,-0.7,61.99925284603353,1.1182442177764018e-06
case,-0.7,62.12159979394389,1.1039307047698686e-06
case,-0.7,62.24444262242852,1.084567136468218e-06
case,-0.7,62.367787981976925,1.0603278393130563e-06
case,-0.7,62.49164266960896,1.0314510966067533e-06
case,-0.7,62.616013633430974,9.98235806905422e-07
case,-0.7,62.7409079773754,9.610372833376246e-07
case,-0.7,62.86633296613353,9.202622445072352e-07
case,-0.7,62.992296030290326,8.763630594664951e-07
case,-0.7,63.11880477167209,8.298313208142216e-07
case,-0.7,63.245866968917674,7.811908310874264e-07
case,-0.7,63.37349058328467,7.309900980519645e-07
case,-0.7,63.501683764702946,6.797944440213487e-07
case,-0.7,63.63045485808859,6.281778426942129e-07
case,-0.7,63.75981240993158,5.767146039495348e-07
case,-0.7,63.88976517517277,5.259710323308959e-07
case,-0.7,64.02032212438476,4.7649718835966827e-07
case,-0.7,64.15149245127414,4.288188831412596e-07
case,-0.7,64.28328558052225,3.834300358032841e-07
case,-0.7,64.4157111759837,3.4078552000929176e-07
case,-0.7,64.54877914926254,3.012946200580351e-07
case,-0.7,64.68249966868758,2.6531520889621256e-07
case,-0.7,64.81688316871023,2.3314874979502045e-07
case,-0.7,64.95194035974863,2.0503621058583772e-07
case,-0.7,65.08768223850481,1.8115496440158347e-07
case,-0.7,65.22412009878312,1.6161673407506236e-07
case,-0.7,65.36126554283915,1.464666190105884e-07
case,-0.7,65.49913049329244,1.356832238298881e-07
case,-0.7,65.63772720563655,1.2917988780187967e-07
case,-0.7,65.77706828138396,1.2680699343681164e-07
case,-0.7,65.91716668188606,1.2835531211955135e-07
case,-0.7,66.05803574287008,1.3356032474570165e-07
case,-0.7,66.19968918973963,1.4210743647543815e-07
case,-0.7,66.34214115368837,1.536379873844328e-07
case,-0.7,66.48540618868022,1.6775594538960913e-07
case,-0.7,66.62949928935348,1.8403515473771649e-07
case,-0.7,66.77443590991128,2.0202700289048248e-07
case,-0.7,66.92023198406581,2.2126836108108403e-07
case,-0.7,67.0669039461084,2.412896493403178e-07
case,-0.7,67.21446875318476,2.616228755067835e-07
case,-0.7,67.36294390886037,2.8180949967175747e-07
case,-0.7,67.51234748806844,3.01407980611939e-07
case,-0.7,67.66269816354124,3.200008688967774e-07
case,-0.7,67.81401523383363,3.372013223094846e-07
case,-0.7,67.96631865305763,3.5265893270934756e-07
case,-0.7,68.11962906245795,3.660647691426428e-07
case,-0.7,68.27396782396886,3.7715555948316205e-07
case,-0.7,68.42935705590723,3.857169517137121e-07
case,-0.7,68.5858196709698,3.915858156818183e-07
case,-0.7,68.74337941671942,3.946515662968296e-07
case,-0.7,68.90206091876232,3.9485650920162965e-07
case,-0.7,69.06188972683799,3.921952294826743e-07
case,-0.7,69.22289236406617,3.867130625349519e-07
case,-0.7,69.38509637961836,3.785037033684333e-07
case,-0.7,69.54853040510999,3.6770602607144843e-07
case,-0.7,69.71322421503963,3.5450019853172465e-07
case,-0.7,69.87920879163549,3.3910318861723893e-07
case,-0.7,70.04651639450873,3.217637666629336e-07
case,-0.7,70.21518063555624,3.027571151912749e-07
case,-0.7,70.38523655960437,2.8237916027919407e-07
case,-0.7,70.55672073134139,2.6094073990321896e-07
case,-0.7,70.72967132914734,2.3876172304394614e-07
case,-0.7,70.90412824650303,2.1616518946365003e-07
case,-0.7,71.08013320173983,1.93471774090666e-07
case,-0.7,71.25772985698381,1.709942720974139e-07
case,-0.7,71.43696394725389,1.490325913249508e-07
