lambda_nm,order_m,medium,n_incident_effective,n_medium,kx_over_k0,signed_cutoff_distance,distance_to_cutoff,kz_over_k0,imag_kz_over_k0,propagation_state,angle_deg
448.0,3,air,1.4200186223007651,1.0,0.08688756164790667,0.9131124383520933,0.9131124383520933,0.9962181245243841,,PROPAGATING,4.984575842020565
448.0,4,air,1.4200186223007651,1.0,0.34435882601572265,0.6556411739842773,0.6556411739842773,0.9388381111486013,,PROPAGATING,20.142661044884758
448.0,5,air,1.4200186223007651,1.0,0.6018300903835387,0.39816990961646126,0.39816990961646126,0.7986241558511372,,PROPAGATING,37.00108096234038
448.0,6,air,1.4200186223007651,1.0,0.859301354751355,0.14069864524864495,0.14069864524864495,0.5114696293256187,,PROPAGATING,59.238229315992584
448.0,7,air,1.4200186223007651,1.0,1.116772619119171,-0.11677261911917092,0.11677261911917092,,0.49717309140207183,EVANESCENT,
448.0,8,air,1.4200186223007651,1.0,1.374243883486987,-0.374243883486987,0.374243883486987,,0.9426273130465695,EVANESCENT,
448.0,9,air,1.4200186223007651,1.0,1.6317151478548033,-0.6317151478548033,0.6317151478548033,,1.2893774946612115,EVANESCENT,
448.0,-6,substrate,1.4200186223007651,1.4200186223007651,-2.2303538176624382,-0.8103351953616731,0.8103351953616731,,1.7198910617479382,EVANESCENT,
448.0,-5,substrate,1.4200186223007651,1.4200186223007651,-1.9728825532946221,-0.552863930993857,0.552863930993857,,1.3696031109096332,EVANESCENT,
448.0,-4,substrate,1.4200186223007651,1.4200186223007651,-1.715411288926806,-0.2953926666260409,0.2953926666260409,,0.9623840202832562,EVANESCENT,
448.0,-3,substrate,1.4200186223007651,1.4200186223007651,-1.4579400245589902,-0.037921402258225045,0.037921402258225045,,0.3303577266087563,EVANESCENT,
448.0,-2,substrate,1.4200186223007651,1.4200186223007651,-1.2004687601911739,0.21954986210959127,0.21954986210959127,0.7585035553549034,,PROPAGATING,-57.713686114849594
448.0,-1,substrate,1.4200186223007651,1.4200186223007651,-0.9429974958233578,0.47702112647740735,0.47702112647740735,1.0617008102812389,,PROPAGATING,-41.61132701658638
448.0,0,substrate,1.4200186223007651,1.4200186223007651,-0.6855262314555417,0.7344923908452234,0.7344923908452234,1.2435862148107488,,PROPAGATING,-28.865727415007164
448.0,1,substrate,1.4200186223007651,1.4200186223007651,-0.4280549670877256,0.9919636552130395,0.9919636552130395,1.3539652258579202,,PROPAGATING,-17.544306097188407
448.0,2,substrate,1.4200186223007651,1.4200186223007651,-0.17058370271990952,1.2494349195808556,1.2494349195808556,1.40973546740065,,PROPAGATING,-6.899477914876952
448.0,3,substrate,1.4200186223007651,1.4200186223007651,0.08688756164790667,1.3331310606528586,1.3331310606528586,1.4173579079794363,,PROPAGATING,3.507983721269076
448.0,4,substrate,1.4200186223007651,1.4200186223007651,0.34435882601572265,1.0756597962850425,1.0756597962850425,1.3776319851927206,,PROPAGATING,14.034318751173831
448.0,5,substrate,1.4200186223007651,1.4200186223007651,0.6018300903835387,0.8181885319172264,0.8181885319172264,1.2861778376219615,,PROPAGATING,25.07589799395702
448.0,6,substrate,1.4200186223007651,1.4200186223007651,0.859301354751355,0.5607172675494101,0.5607172675494101,1.1305105348485032,,PROPAGATING,37.23847518570473
448.0,7,substrate,1.4200186223007651,1.4200186223007651,1.116772619119171,0.3032460031815942,0.3032460031815942,0.8770814129068465,,PROPAGATING,51.85491806594512
448.0,8,substrate,1.4200186223007651,1.4200186223007651,1.374243883486987,0.04577473881377814,0.04577473881377814,0.3576403729720228,,PROPAGATING,75.41262528720011
448.0,9,substrate,1.4200186223007651,1.4200186223007651,1.6317151478548033,-0.21169652555403817,0.21169652555403817,,0.8037670284714716,EVANESCENT,
449.0,-6,air,1.4231883067255438,1.0,-2.235332286005435,-1.235332286005435,1.235332286005435,,1.9991774380625358,EVANESCENT,
449.0,-5,air,1.4231883067255438,1.0,-1.9772863089939408,-0.9772863089939408,0.9772863089939408,,1.7057728886738943,EVANESCENT,
449.0,-4,air,1.4231883067255438,1.0,-1.7192403319824463,-0.7192403319824463,0.7192403319824463,,1.3984946618114464,EVANESCENT,
449.0,-3,air,1.4231883067255438,1.0,-1.461194354970952,-0.46119435497095207,0.46119435497095207,,1.0654055298331133,EVANESCENT,
449.0,-2,air,1.4231883067255438,1.0,-1.2031483779594578,-0.20314837795945784,0.20314837795945784,,0.669003751399403,EVANESCENT,
449.0,-1,air,1.4231883067255438,1.0,-0.9451024009479636,0.054897599052036394,0.054897599052036394,0.3267743131312414,,PROPAGATING,-70.92689408090814
449.0,0,air,1.4231883067255438,1.0,-0.6870564239364694,0.3129435760635306,0.3129435760635306,0.7266040671009422,,PROPAGATING,-43.39754862043452
449.0,1,air,1.4231883067255438,1.0,-0.42901044692497514,0.5709895530750249,0.5709895530750249,0.9032995275262979,,PROPAGATING,-25.40477699963477
449.0,2,air,1.4231883067255438,1.0,-0.1709644699134809,0.8290355300865191,0.8290355300865191,0.9852771945128956,,PROPAGATING,-9.843900099028662
449.0,3,air,1.4231883067255438,1.0,0.08708150709801332,0.9129184929019867,0.9129184929019867,0.9962011900823742,,PROPAGATING,4.99573037724346
449.0,4,air,1.4231883067255438,1.0,0.34512748410950755,0.6548725158904924,0.6548725158904924,0.9385558159812561,,PROPAGATING,20.18957806274142
449.0,5,air,1.4231883067255438,1.0,0.603173461121002,0.396826538878998,0.396826538878998,0.7976100399313634,,PROPAGATING,37.097519762623804
449.0,6,air,1.4231883067255438,1.0,0.861219438132496,0.13878056186750398,0.13878056186750398,0.508233292280964,,PROPAGATING,59.45377827745937
449.0,7,air,1.4231883067255438,1.0,1.1192654151439905,-0.11926541514399047,0.11926541514399047,,0.5027475206676304,EVANESCENT,
449.0,8,air,1.4231883067255438,1.0,1.3773113921554845,-0.3773113921554845,0.3773113921554845,,0.9470938026200355,EVANESCENT,
449.0,9,air,1.4231883067255438,1.0,1.635357369166979,-0.6353573691669789,0.6353573691669789,,1.2939836648461767,EVANESCENT,
449.0,-6,substrate,1.4231883067255438,1.4231883067255438,-2.235332286005435,-0.8121439792798912,0.8121439792798912,,1.723730104296483,EVANESCENT,
449.0,-5,substrate,1.4231883067255438,1.4231883067255438,-1.9772863089939408,-0.554098002268397,0.554098002268397,,1.372660260710771,EVANESCENT,
449.0,-4,substrate,1.4231883067255438,1.4231883067255438,-1.7192403319824463,-0.29605202525690255,0.29605202525690255,,0.9645321988999599,EVANESCENT,
449.0,-3,substrate,1.4231883067255438,1.4231883067255438,-1.461194354970952,-0.03800604824540832,0.03800604824540832,,0.33109513224850734,EVANESCENT,
449.0,-2,substrate,1.4231883067255438,1.4231883067255438,-1.2031483779594578,0.2200399287660859,0.2200399287660859,0.7601966436481062,,PROPAGATING,-57.713686114849594
449.0,-1,substrate,1.4231883067255438,1.4231883067255438,-0.9451024009479636,0.47808590577758014,0.47808590577758014,1.064070678161331,,PROPAGATING,-41.61132701658638
449.0,0,substrate,1.4231883067255438,1.4231883067255438,-0.6870564239364694,0.7361318827890744,0.7361318827890744,1.24636207689738,,PROPAGATING,-28.865727415007168
449.0,1,substrate,1.4231883067255438,1.4231883067255438,-0.42901044692497514,0.9941778598005686,0.9941778598005686,1.356987469665639,,PROPAGATING,-17.544306097188414
449.0,2,substrate,1.4231883067255438,1.4231883067255438,-0.1709644699134809,1.2522238368120628,1.2522238368120628,1.412882198354669,,PROPAGATING,-6.899477914876957
449.0,3,substrate,1.4231883067255438,1.4231883067255438,0.08708150709801332,1.3361067996275304,1.3361067996275304,1.4205216533097478,,PROPAGATING,3.507983721269064
449.0,4,substrate,1.4231883067255438,1.4231883067255438,0.34512748410950755,1.0780608226160362,1.0780608226160362,1.3807070565882402,,PROPAGATING,14.034318751173824
449.0,5,substrate,1.4231883067255438,1.4231883067255438,0.603173461121002,0.8200148456045417,0.8200148456045417,1.289048770295225,,PROPAGATING,25.07589799395702
449.0,6,substrate,1.4231883067255438,1.4231883067255438,0.861219438132496,0.5619688685930477,0.5619688685930477,1.1330339958637905,,PROPAGATING,37.23847518570471
449.0,7,substrate,1.4231883067255438,1.4231883067255438,1.1192654151439905,0.3039228915815533,0.3039228915815533,0.8790391839177994,,PROPAGATING,51.854918065945114
449.0,8,substrate,1.4231883067255438,1.4231883067255438,1.3773113921554845,0.04587691457005927,0.04587691457005927,0.3584386773759793,,PROPAGATING,75.41262528720004
449.0,9,substrate,1.4231883067255438,1.4231883067255438,1.635357369166979,-0.21216906244143519,0.21216906244143519,,0.8055611513028805,EVANESCENT,
450.0,-6,air,1.4263579911503224,1.0,-2.2403107543484317,-1.2403107543484317,1.2403107543484317,,2.0047424463130517,EVANESCENT,
450.0,-5,air,1.4263579911503224,1.0,-1.9816900646932591,-0.9816900646932591,0.9816900646932591,,1.7108756566460268,EVANESCENT,
450.0,-4,air,1.4263579911503224,1.0,-1.7230693750380865,-0.7230693750380865,0.7230693750380865,,1.4031992271926828,EVANESCENT,
450.0,-3,air,1.4263579911503224,1.0,-1.4644486853829144,-0.4644486853829144,0.4644486853829144,,1.0698644550221053,EVANESCENT,
450.0,-2,air,1.4263579911503224,1.0,-1.2058279957277418,-0.2058279957277418,0.2058279957277418,,0.6738109195321659,EVANESCENT,
450.0,-1,air,1.4263579911503224,1.0,-0.9472073060725694,0.05279269392743058,0.05279269392743058,0.3206217698827479,,PROPAGATING,-71.29946894847937
450.0,0,air,1.4263579911503224,1.0,-0.6885866164173969,0.31141338358260306,0.31141338358260306,0.7251541020299346,,PROPAGATING,-43.518331186562115
450.0,1,air,1.4263579911503224,1.0,-0.4299659267622245,0.5700340732377756,0.5700340732377756,0.9028451150798245,,PROPAGATING,-25.46539778900666
450.0,2,air,1.4263579911503224,1.0,-0.17134523710705207,0.8286547628929479,0.8286547628929479,0.9852110483143843,,PROPAGATING,-9.866043192727945
450.0,3,air,1.4263579911503224,1.0,0.08727545254812041,0.9127245474518796,0.9127245474518796,0.9961842175935738,,PROPAGATING,5.006885102297147
450.0,4,air,1.4263579911503224,1.0,0.3458961422032928,0.6541038577967072,0.6541038577967072,0.9382728061757303,,PROPAGATING,20.236509212107084
450.0,5,air,1.4263579911503224,1.0,0.6045168318584652,0.39548316814153484,0.39548316814153484,0.7965923675254516,,PROPAGATING,37.19408147273031
450.0,6,air,1.4263579911503224,1.0,0.8631375215136378,0.13686247848636224,0.13686247848636224,0.5049689287028406,,PROPAGATING,59.67071019674247
450.0,7,air,1.4263579911503224,1.0,1.1217582111688102,-0.12175821116881025,0.12175821116881025,,0.5082730411153527,EVANESCENT,
450.0,8,air,1.4263579911503224,1.0,1.3803789008239824,-0.3803789008239824,0.3803789008239824,,0.9515492156688616,EVANESCENT,
450.0,9,air,1.4263579911503224,1.0,1.6389995904791546,-0.6389995904791546,0.6389995904791546,,1.298583712199886,EVANESCENT,
450.0,-6,substrate,1.4263579911503224,1.4263579911503224,-2.2403107543484317,-0.8139527631981094,0.8139527631981094,,1.7275691468450276,EVANESCENT,
450.0,-5,substrate,1.4263579911503224,1.4263579911503224,-1.9816900646932591,-0.5553320735429368,0.5553320735429368,,1.3757174105119083,EVANESCENT,
450.0,-4,substrate,1.4263579911503224,1.4263579911503224,-1.7230693750380865,-0.2967113838877642,0.2967113838877642,,0.9666803775166634,EVANESCENT,
450.0,-3,substrate,1.4263579911503224,1.4263579911503224,-1.4644486853829144,-0.03809069423259204,0.03809069423259204,,0.3318325378882592,EVANESCENT,
450.0,-2,substrate,1.4263579911503224,1.4263579911503224,-1.2058279957277418,0.22052999542258056,0.22052999542258056,0.7618897319413094,,PROPAGATING,-57.713686114849594
450.0,-1,substrate,1.4263579911503224,1.4263579911503224,-0.9472073060725694,0.47915068507775294,0.47915068507775294,1.0664405460414232,,PROPAGATING,-41.61132701658638
450.0,0,substrate,1.4263579911503224,1.4263579911503224,-0.6885866164173969,0.7377713747329254,0.7377713747329254,1.2491379389840114,,PROPAGATING,-28.865727415007168
