candidate_id,family_id,top_pair_count,bottom_pair_count,top_termination_nm,bottom_termination_nm,cavity_physical_thickness_nm,cavity_optical_thickness_proxy_nm,spacer_or_cap_thickness_nm,target_wavelength_nm,te_tm_angle_grid_deg,wavelength_grid_nm,source_position_status,negative_reference_excluded,normal_angle_resonance_strength_proxy,normal_offaxis_proxy,offaxis_20_60_penalty,offaxis_30_40_lobe_penalty,te_tm_mismatch_proxy,te_tm_offaxis_risk_guard,angular_fwhm_deg_proxy,spectral_center_nm_proxy,spectral_fwhm_nm_proxy,center_only_false_positive_risk,source_position_stability_status,d5_like_risk_flag,hard_pass,hard_fail_reasons,v2_proxy_score
E1_0286,E0C_MQW_lateral_extent_robust_cavity,7,8,10,75,290,710.5,85,453,0:0.5:60,445:0.5:460,requires_tri_point_FDTD,D5_BASE_13461,0.853293,1.727189,0.414145,0.355007,0.505952,0.438027,11.844727,452.13,7.407511,high,requires_tri_point_FDTD,high,False,30_40_lobe_penalty_above_E1_guard;TE_TM_offaxis_risk_guard_fail;center_only_false_positive_risk_high;D5_like_risk_high,0.75457
E1_0250,E0C_MQW_lateral_extent_robust_cavity,6,8,10,75,290,710.5,85,453,0:0.5:60,445:0.5:460,requires_tri_point_FDTD,D5_BASE_13461,0.828293,1.705947,0.417585,0.341147,0.547619,0.454707,12.045407,452.13,7.561721,high,requires_tri_point_FDTD,high,False,30_40_lobe_penalty_above_E1_guard;TE_TM_offaxis_risk_guard_fail;center_only_false_positive_risk_high;D5_like_risk_high,0.677883
E1_0026,E0A_lower_Q_angle_stable_cavity,4,8,0,65,220,539.0,65,453,0:0.5:60,445:0.5:460,requires_tri_point_FDTD,D5_BASE_13461,0.778293,1.788083,0.361637,0.315155,0.630952,0.488844,11.064545,451.53,8.622732,medium,requires_tri_point_FDTD,low,False,TE_TM_offaxis_risk_guard_fail;spectral_FWHM_proxy_above_8nm,0.661024
E1_0062,E0A_lower_Q_angle_stable_cavity,5,8,0,65,220,539.0,65,453,0:0.5:60,445:0.5:460,requires_tri_point_FDTD,D5_BASE_13461,0.803293,1.784027,0.358357,0.337564,0.589286,0.476011,10.867385,451.53,8.481346,medium,requires_tri_point_FDTD,low,False,30_40_lobe_penalty_above_E1_guard;TE_TM_offaxis_risk_guard_fail;spectral_FWHM_proxy_above_8nm,0.657918
E1_0098,E0A_lower_Q_angle_stable_cavity,6,8,0,65,220,539.0,65,453,0:0.5:60,445:0.5:460,requires_tri_point_FDTD,D5_BASE_13461,0.828293,1.779644,0.355077,0.360178,0.547619,0.463271,10.670225,451.53,8.340267,high,requires_tri_point_FDTD,high,False,30_40_lobe_penalty_above_E1_guard;TE_TM_offaxis_risk_guard_fail;spectral_FWHM_proxy_above_8nm;center_only_false_positive_risk_high;D5_like_risk_high,0.653468
E1_0214,E0C_MQW_lateral_extent_robust_cavity,4,8,10,75,290,710.5,85,453,0:0.5:60,445:0.5:460,requires_tri_point_FDTD,D5_BASE_13461,0.778293,1.697657,0.424465,0.299994,0.630952,0.482021,12.446767,452.13,7.849991,medium,requires_tri_point_FDTD,low,False,TE_TM_offaxis_risk_guard_fail,0.6383
E1_0231,E0C_MQW_lateral_extent_robust_cavity,6,6,45,30,230,563.5,75,453,0:0.5:60,445:0.5:460,requires_tri_point_FDTD,D5_BASE_13461,0.804066,1.533683,0.392992,0.410835,0.107143,0.243804,11.625484,452.97,8.016252,high,requires_tri_point_FDTD,high,False,30_40_lobe_penalty_above_E1_guard;spectral_FWHM_proxy_above_8nm;center_only_false_positive_risk_high;D5_like_risk_high,0.633987
E1_0093,E0A_lower_Q_angle_stable_cavity,6,6,0,25,280,686.0,25,453,0:0.5:60,445:0.5:460,requires_tri_point_FDTD,D5_BASE_13461,0.878293,1.625632,0.341858,0.469674,0.178571,0.309568,10.129407,452.85,8.854511,high,requires_tri_point_FDTD,high,False,30_40_lobe_penalty_above_E1_guard;spectral_FWHM_proxy_above_8nm;center_only_false_positive_risk_high;D5_like_risk_high,0.629366
E1_0057,E0A_lower_Q_angle_stable_cavity,5,6,0,25,280,686.0,25,453,0:0.5:60,445:0.5:460,requires_tri_point_FDTD,D5_BASE_13461,0.853293,1.624945,0.345138,0.44706,0.220238,0.322308,10.326567,452.85,8.99559,high,requires_tri_point_FDTD,high,False,30_40_lobe_penalty_above_E1_guard;TE_TM_offaxis_risk_guard_fail;spectral_FWHM_proxy_above_8nm;center_only_false_positive_risk_high;D5_like_risk_high,0.623676
E1_0021,E0A_lower_Q_angle_stable_cavity,4,6,0,25,280,686.0,25,453,0:0.5:60,445:0.5:460,requires_tri_point_FDTD,D5_BASE_13461,0.828293,1.623727,0.348418,0.424651,0.261905,0.335141,10.523727,452.85,9.136977,high,requires_tri_point_FDTD,high,False,30_40_lobe_penalty_above_E1_guard;TE_TM_offaxis_risk_guard_fail;spectral_FWHM_proxy_above_8nm;center_only_false_positive_risk_high;D5_like_risk_high,0.616235
E1_0081,E0A_lower_Q_angle_stable_cavity,6,4,0,25,280,686.0,25,453,0:0.5:60,445:0.5:460,requires_tri_point_FDTD,D5_BASE_13461,0.828293,1.623727,0.348418,0.424651,0.261905,0.335141,10.523727,452.85,9.136977,high,requires_tri_point_FDTD,high,False,30_40_lobe_penalty_above_E1_guard;TE_TM_offaxis_risk_guard_fail;spectral_FWHM_proxy_above_8nm;center_only_false_positive_risk_high;D5_like_risk_high,0.616235
E1_0233,E0C_MQW_lateral_extent_robust_cavity,6,6,10,30,260,637.0,40,453,0:0.5:60,445:0.5:460,requires_tri_point_FDTD,D5_BASE_13461,0.97855,1.641241,0.425308,0.483074,0.142857,0.295955,11.46403,452.64,8.124612,high,requires_tri_point_FDTD,high,False,30_40_lobe_penalty_above_E1_guard;spectral_FWHM_proxy_above_8nm;center_only_false_positive_risk_high;D5_like_risk_high,0.608661
E1_0278,E0C_MQW_lateral_extent_robust_cavity,7,8,10,75,230,563.5,85,453,0:0.5:60,445:0.5:460,requires_tri_point_FDTD,D5_BASE_13461,0.853293,1.727189,0.414145,0.355007,0.505952,0.438027,11.844727,451.53,7.407511,high,requires_tri_point_FDTD,high,False,30_40_lobe_penalty_above_E1_guard;TE_TM_offaxis_risk_guard_fail;center_only_false_positive_risk_high;D5_like_risk_high,0.60457
E1_0195,E0C_MQW_lateral_extent_robust_cavity,4,6,45,30,230,563.5,75,453,0:0.5:60,445:0.5:460,requires_tri_point_FDTD,D5_BASE_13461,0.754066,1.518156,0.399872,0.369026,0.190476,0.270824,12.026844,452.97,8.303539,high,requires_tri_point_FDTD,high,False,30_40_lobe_penalty_above_E1_guard;spectral_FWHM_proxy_above_8nm;center_only_false_positive_risk_high;D5_like_risk_high,0.582145
E1_0219,E0C_MQW_lateral_extent_robust_cavity,6,4,45,30,230,563.5,75,453,0:0.5:60,445:0.5:460,requires_tri_point_FDTD,D5_BASE_13461,0.754066,1.518156,0.399872,0.369026,0.190476,0.270824,12.026844,452.97,8.303539,high,requires_tri_point_FDTD,high,False,30_40_lobe_penalty_above_E1_guard;spectral_FWHM_proxy_above_8nm;center_only_false_positive_risk_high;D5_like_risk_high,0.582145
E1_0271,E0C_MQW_lateral_extent_robust_cavity,7,6,45,30,260,637.0,75,453,0:0.5:60,445:0.5:460,requires_tri_point_FDTD,D5_BASE_13461,0.886667,1.574179,0.432552,0.433804,0.14881,0.277057,12.082801,453.27,7.875707,high,requires_tri_point_FDTD,high,False,30_40_lobe_penalty_above_E1_guard;center_only_false_positive_risk_high;D5_like_risk_high,0.570985
E1_0242,E0C_MQW_lateral_extent_robust_cavity,6,8,10,75,230,563.5,85,453,0:0.5:60,445:0.5:460,requires_tri_point_FDTD,D5_BASE_13461,0.828293,1.705947,0.417585,0.341147,0.547619,0.454707,12.045407,451.53,7.561721,high,requires_tri_point_FDTD,high,False,30_40_lobe_penalty_above_E1_guard;TE_TM_offaxis_risk_guard_fail;center_only_false_positive_risk_high;D5_like_risk_high,0.527883
E1_0150,E0B_phase_balanced_DBR_30_40_reject,8,8,20,90,240,588.0,110,453,0:0.5:60,445:0.5:460,requires_tri_point_FDTD,D5_BASE_13461,0.97855,1.692695,0.546061,0.370357,0.5,0.441661,14.120599,451.74,6.505536,high,requires_tri_point_FDTD,high,False,30_40_lobe_penalty_above_E1_guard;20_60_offaxis_penalty_above_guard;TE_TM_offaxis_risk_guard_fail;center_only_false_positive_risk_high;D5_like_risk_high,0.510537
E1_0239,E0C_MQW_lateral_extent_robust_cavity,6,6,45,30,290,710.5,75,453,0:0.5:60,445:0.5:460,requires_tri_point_FDTD,D5_BASE_13461,0.804066,1.533683,0.392992,0.410835,0.107143,0.243804,11.625484,453.57,8.016252,high,requires_tri_point_FDTD,high,False,30_40_lobe_penalty_above_E1_guard;spectral_FWHM_proxy_above_8nm;center_only_false_positive_risk_high;D5_like_risk_high,0.498987
E1_0206,E0C_MQW_lateral_extent_robust_cavity,4,8,10,75,230,563.5,85,453,0:0.5:60,445:0.5:460,requires_tri_point_FDTD,D5_BASE_13461,0.778293,1.697657,0.424465,0.299994,0.630952,0.482021,12.446767,451.53,7.849991,medium,requires_tri_point_FDTD,low,False,TE_TM_offaxis_risk_guard_fail,0.4883
E1_0152,E0B_phase_balanced_DBR_30_40_reject,8,8,60,90,240,588.0,150,453,0:0.5:60,445:0.5:460,requires_tri_point_FDTD,D5_BASE_13461,0.991894,1.577738,0.57513,0.416479,0.214286,0.305273,14.693387,452.46,6.574719,high,requires_tri_point_FDTD,high,False,30_40_lobe_penalty_above_E1_guard;20_60_offaxis_penalty_above_guard;center_only_false_positive_risk_high;D5_like_risk_high,0.483426
E1_0085,E0A_lower_Q_angle_stable_cavity,6,6,0,25,220,539.0,25,453,0:0.5:60,445:0.5:460,requires_tri_point_FDTD,D5_BASE_13461,0.878293,1.625632,0.341858,0.469674,0.178571,0.309568,10.129407,452.25,8.854511,high,requires_tri_point_FDTD,high,False,30_40_lobe_penalty_above_E1_guard;spectral_FWHM_proxy_above_8nm;center_only_false_positive_risk_high;D5_like_risk_high,0.479366
E1_0103,E0A_lower_Q_angle_stable_cavity,6,8,35,25,250,612.5,60,453,0:0.5:60,445:0.5:460,requires_tri_point_FDTD,D5_BASE_13461,0.871074,1.556685,0.395089,0.456361,0.154762,0.290482,11.336593,453.18,8.484542,high,requires_tri_point_FDTD,high,False,30_40_lobe_penalty_above_E1_guard;spectral_FWHM_proxy_above_8nm;center_only_false_positive_risk_high;D5_like_risk_high,0.475009
E1_0049,E0A_lower_Q_angle_stable_cavity,5,6,0,25,220,539.0,25,453,0:0.5:60,445:0.5:460,requires_tri_point_FDTD,D5_BASE_13461,0.853293,1.624945,0.345138,0.44706,0.220238,0.322308,10.326567,452.25,8.99559,high,requires_tri_point_FDTD,high,False,30_40_lobe_penalty_above_E1_guard;TE_TM_offaxis_risk_guard_fail;spectral_FWHM_proxy_above_8nm;center_only_false_positive_risk_high;D5_like_risk_high,0.473676
E1_0259,E0C_MQW_lateral_extent_robust_cavity,7,4,45,30,260,637.0,75,453,0:0.5:60,445:0.5:460,requires_tri_point_FDTD,D5_BASE_13461,0.836667,1.546096,0.439432,0.399281,0.232143,0.307355,12.484161,453.27,8.173922,high,requires_tri_point_FDTD,high,False,30_40_lobe_penalty_above_E1_guard;spectral_FWHM_proxy_above_8nm;center_only_false_positive_risk_high;D5_like_risk_high,0.469406
E1_0067,E0A_lower_Q_angle_stable_cavity,5,8,35,25,250,612.5,60,453,0:0.5:60,445:0.5:460,requires_tri_point_FDTD,D5_BASE_13461,0.846074,1.554477,0.398369,0.433572,0.196429,0.303143,11.533753,453.18,8.625358,high,requires_tri_point_FDTD,high,False,30_40_lobe_penalty_above_E1_guard;spectral_FWHM_proxy_above_8nm;center_only_false_positive_risk_high;D5_like_risk_high,0.466872
E1_0013,E0A_lower_Q_angle_stable_cavity,4,6,0,25,220,539.0,25,453,0:0.5:60,445:0.5:460,requires_tri_point_FDTD,D5_BASE_13461,0.828293,1.623727,0.348418,0.424651,0.261905,0.335141,10.523727,452.25,9.136977,high,requires_tri_point_FDTD,high,False,30_40_lobe_penalty_above_E1_guard;TE_TM_offaxis_risk_guard_fail;spectral_FWHM_proxy_above_8nm;center_only_false_positive_risk_high;D5_like_risk_high,0.466235
E1_0073,E0A_lower_Q_angle_stable_cavity,6,4,0,25,220,539.0,25,453,0:0.5:60,445:0.5:460,requires_tri_point_FDTD,D5_BASE_13461,0.828293,1.623727,0.348418,0.424651,0.261905,0.335141,10.523727,452.25,9.136977,high,requires_tri_point_FDTD,high,False,30_40_lobe_penalty_above_E1_guard;TE_TM_offaxis_risk_guard_fail;spectral_FWHM_proxy_above_8nm;center_only_false_positive_risk_high;D5_like_risk_high,0.466235
E1_0197,E0C_MQW_lateral_extent_robust_cavity,4,6,10,30,260,637.0,40,453,0:0.5:60,445:0.5:460,requires_tri_point_FDTD,D5_BASE_13461,0.92855,1.603105,0.432188,0.455354,0.22619,0.329314,11.86539,452.64,8.433032,high,requires_tri_point_FDTD,high,False,30_40_lobe_penalty_above_E1_guard;TE_TM_offaxis_risk_guard_fail;spectral_FWHM_proxy_above_8nm;center_only_false_positive_risk_high;D5_like_risk_high,0.463982
E1_0221,E0C_MQW_lateral_extent_robust_cavity,6,4,10,30,260,637.0,40,453,0:0.5:60,445:0.5:460,requires_tri_point_FDTD,D5_BASE_13461,0.92855,1.603105,0.432188,0.455354,0.22619,0.329314,11.86539,452.64,8.433032,high,requires_tri_point_FDTD,high,False,30_40_lobe_penalty_above_E1_guard;TE_TM_offaxis_risk_guard_fail;spectral_FWHM_proxy_above_8nm;center_only_false_positive_risk_high;D5_like_risk_high,0.463982
E1_0031,E0A_lower_Q_angle_stable_cavity,4,8,35,25,250,612.5,60,453,0:0.5:60,445:0.5:460,requires_tri_point_FDTD,D5_BASE_13461,0.821074,1.551692,0.401649,0.410987,0.238095,0.315897,11.730913,453.18,8.766481,high,requires_tri_point_FDTD,high,False,30_40_lobe_penalty_above_E1_guard;spectral_FWHM_proxy_above_8nm;center_only_false_positive_risk_high;D5_like_risk_high,0.456886
E1_0203,E0C_MQW_lateral_extent_robust_cavity,4,6,45,30,290,710.5,75,453,0:0.5:60,445:0.5:460,requires_tri_point_FDTD,D5_BASE_13461,0.754066,1.518156,0.399872,0.369026,0.190476,0.270824,12.026844,453.57,8.303539,high,requires_tri_point_FDTD,high,False,30_40_lobe_penalty_above_E1_guard;spectral_FWHM_proxy_above_8nm;center_only_false_positive_risk_high;D5_like_risk_high,0.447145
E1_0227,E0C_MQW_lateral_extent_robust_cavity,6,4,45,30,290,710.5,75,453,0:0.5:60,445:0.5:460,requires_tri_point_FDTD,D5_BASE_13461,0.754066,1.518156,0.399872,0.369026,0.190476,0.270824,12.026844,453.57,8.303539,high,requires_tri_point_FDTD,high,False,30_40_lobe_penalty_above_E1_guard;spectral_FWHM_proxy_above_8nm;center_only_false_positive_risk_high;D5_like_risk_high,0.447145
E1_0317,E0D_reduced_center_contrast_control,3,8,0,50,270,661.5,50,453,0:0.5:60,445:0.5:460,requires_tri_point_FDTD,D5_BASE_13461,0.804151,1.664581,0.421933,0.334709,0.565476,0.461631,12.261768,452.1,9.327064,medium,requires_tri_point_FDTD,low,False,30_40_lobe_penalty_above_E1_guard;TE_TM_offaxis_risk_guard_fail;spectral_FWHM_proxy_above_8nm,0.385846
E1_0353,E0D_reduced_center_contrast_control,4,8,0,50,270,661.5,50,453,0:0.5:60,445:0.5:460,requires_tri_point_FDTD,D5_BASE_13461,0.827151,1.660509,0.417933,0.35769,0.52381,0.449056,12.058768,452.1,9.186535,high,requires_tri_point_FDTD,high,False,30_40_lobe_penalty_above_E1_guard;TE_TM_offaxis_risk_guard_fail;spectral_FWHM_proxy_above_8nm;center_only_false_positive_risk_high;D5_like_risk_high,0.380129
E1_0389,E0D_reduced_center_contrast_control,5,8,0,50,270,661.5,50,453,0:0.5:60,445:0.5:460,requires_tri_point_FDTD,D5_BASE_13461,0.850151,1.656168,0.413933,0.380881,0.482143,0.436575,11.855768,452.1,9.046322,high,requires_tri_point_FDTD,high,False,30_40_lobe_penalty_above_E1_guard;TE_TM_offaxis_risk_guard_fail;spectral_FWHM_proxy_above_8nm;center_only_false_positive_risk_high;D5_like_risk_high,0.373163
E1_0114,E0B_phase_balanced_DBR_30_40_reject,6,8,20,90,240,588.0,110,453,0:0.5:60,445:0.5:460,requires_tri_point_FDTD,D5_BASE_13461,0.92855,1.64968,0.554061,0.344177,0.583333,0.475713,14.546599,451.74,6.816266,high,requires_tri_point_FDTD,high,False,30_40_lobe_penalty_above_E1_guard;20_60_offaxis_penalty_above_guard;TE_TM_offaxis_risk_guard_fail;center_only_false_positive_risk_high;D5_like_risk_high,0.348789
E1_0116,E0B_phase_balanced_DBR_30_40_reject,6,8,60,90,240,588.0,150,453,0:0.5:60,445:0.5:460,requires_tri_point_FDTD,D5_BASE_13461,0.941894,1.535415,0.58313,0.390299,0.297619,0.339325,15.119387,452.46,6.885449,high,requires_tri_point_FDTD,high,False,30_40_lobe_penalty_above_E1_guard;20_60_offaxis_penalty_above_guard;TE_TM_offaxis_risk_guard_fail;center_only_false_positive_risk_high;D5_like_risk_high,0.323061
E1_0283,E0C_MQW_lateral_extent_robust_cavity,7,8,45,30,260,637.0,75,453,0:0.5:60,445:0.5:460,requires_tri_point_FDTD,D5_BASE_13461,0.886667,1.468204,0.468672,0.461524,0.14881,0.289531,12.877441,453.27,7.567287,high,requires_tri_point_FDTD,high,False,30_40_lobe_penalty_above_E1_guard;center_only_false_positive_risk_high;D5_like_risk_high,0.232435
E1_0237,E0C_MQW_lateral_extent_robust_cavity,6,6,10,30,290,710.5,40,453,0:0.5:60,445:0.5:460,requires_tri_point_FDTD,D5_BASE_13461,0.870949,1.460771,0.425308,0.483074,0.142857,0.295955,12.002034,452.94,8.124612,high,requires_tri_point_FDTD,high,False,30_40_lobe_penalty_above_E1_guard;spectral_FWHM_proxy_above_8nm;center_only_false_positive_risk_high;D5_like_risk_high,0.215121
E1_0267,E0C_MQW_lateral_extent_robust_cavity,7,6,45,30,230,563.5,75,453,0:0.5:60,445:0.5:460,requires_tri_point_FDTD,D5_BASE_13461,0.779066,1.402491,0.432552,0.423445,0.14881,0.272396,12.620804,452.97,7.860168,high,requires_tri_point_FDTD,high,False,30_40_lobe_penalty_above_E1_guard;center_only_false_positive_risk_high;D5_like_risk_high,0.215022
E1_0269,E0C_MQW_lateral_extent_robust_cavity,7,6,10,30,260,637.0,40,453,0:0.5:60,445:0.5:460,requires_tri_point_FDTD,D5_BASE_13461,0.95355,1.517477,0.464868,0.496934,0.184524,0.325109,12.45935,452.64,7.970402,high,requires_tri_point_FDTD,high,False,30_40_lobe_penalty_above_E1_guard;TE_TM_offaxis_risk_guard_fail;center_only_false_positive_risk_high;D5_like_risk_high,0.20033
E1_0247,E0C_MQW_lateral_extent_robust_cavity,6,8,45,30,260,637.0,75,453,0:0.5:60,445:0.5:460,requires_tri_point_FDTD,D5_BASE_13461,0.861667,1.447183,0.472112,0.447664,0.190476,0.306211,13.078121,453.27,7.721497,high,requires_tri_point_FDTD,high,False,30_40_lobe_penalty_above_E1_guard;center_only_false_positive_risk_high;D5_like_risk_high,0.15619
E1_0255,E0C_MQW_lateral_extent_robust_cavity,7,4,45,30,230,563.5,75,453,0:0.5:60,445:0.5:460,requires_tri_point_FDTD,D5_BASE_13461,0.729066,1.38103,0.439432,0.381637,0.232143,0.299415,13.022164,452.97,8.147455,high,requires_tri_point_FDTD,high,False,30_40_lobe_penalty_above_E1_guard;spectral_FWHM_proxy_above_8nm;center_only_false_positive_risk_high;D5_like_risk_high,0.151312
E1_0201,E0C_MQW_lateral_extent_robust_cavity,4,6,10,30,290,710.5,40,453,0:0.5:60,445:0.5:460,requires_tri_point_FDTD,D5_BASE_13461,0.820949,1.440624,0.432188,0.44287,0.22619,0.323696,12.403394,452.94,8.414306,high,requires_tri_point_FDTD,high,False,30_40_lobe_penalty_above_E1_guard;TE_TM_offaxis_risk_guard_fail;spectral_FWHM_proxy_above_8nm;center_only_false_positive_risk_high;D5_like_risk_high,0.148615
E1_0225,E0C_MQW_lateral_extent_robust_cavity,6,4,10,30,290,710.5,40,453,0:0.5:60,445:0.5:460,requires_tri_point_FDTD,D5_BASE_13461,0.820949,1.440624,0.432188,0.44287,0.22619,0.323696,12.403394,452.94,8.414306,high,requires_tri_point_FDTD,high,False,30_40_lobe_penalty_above_E1_guard;TE_TM_offaxis_risk_guard_fail;spectral_FWHM_proxy_above_8nm;center_only_false_positive_risk_high;D5_like_risk_high,0.148615
E1_0099,E0A_lower_Q_angle_stable_cavity,6,8,35,25,220,539.0,60,453,0:0.5:60,445:0.5:460,requires_tri_point_FDTD,D5_BASE_13461,0.763473,1.399177,0.395089,0.437813,0.154762,0.282135,11.874596,452.88,8.456719,high,requires_tri_point_FDTD,high,False,30_40_lobe_penalty_above_E1_guard;spectral_FWHM_proxy_above_8nm;center_only_false_positive_risk_high;D5_like_risk_high,0.130086
E1_0063,E0A_lower_Q_angle_stable_cavity,5,8,35,25,220,539.0,60,453,0:0.5:60,445:0.5:460,requires_tri_point_FDTD,D5_BASE_13461,0.738473,1.391505,0.398369,0.415464,0.196429,0.294995,12.071756,452.88,8.598196,high,requires_tri_point_FDTD,high,False,30_40_lobe_penalty_above_E1_guard;spectral_FWHM_proxy_above_8nm;center_only_false_positive_risk_high;D5_like_risk_high,0.109529
E1_0156,E0B_phase_balanced_DBR_30_40_reject,8,8,60,90,270,661.5,150,453,0:0.5:60,445:0.5:460,requires_tri_point_FDTD,D5_BASE_13461,0.884293,1.406585,0.57513,0.416479,0.214286,0.305273,15.231391,452.76,6.574719,high,requires_tri_point_FDTD,high,False,30_40_lobe_penalty_above_E1_guard;20_60_offaxis_penalty_above_guard;center_only_false_positive_risk_high;D5_like_risk_high,0.108519
E1_0154,E0B_phase_balanced_DBR_30_40_reject,8,8,20,90,270,661.5,110,453,0:0.5:60,445:0.5:460,requires_tri_point_FDTD,D5_BASE_13461,0.870949,1.506567,0.546061,0.370357,0.5,0.441661,14.658603,452.04,6.505536,high,requires_tri_point_FDTD,high,False,30_40_lobe_penalty_above_E1_guard;20_60_offaxis_penalty_above_guard;TE_TM_offaxis_risk_guard_fail;center_only_false_positive_risk_high;D5_like_risk_high,0.105681
E1_0101,E0A_lower_Q_angle_stable_cavity,6,8,0,25,250,612.5,25,453,0:0.5:60,445:0.5:460,requires_tri_point_FDTD,D5_BASE_13461,0.935893,1.526402,0.417298,0.511497,0.261905,0.374221,11.501084,452.55,8.567246,high,requires_tri_point_FDTD,high,False,30_40_lobe_penalty_above_E1_guard;TE_TM_offaxis_risk_guard_fail;spectral_FWHM_proxy_above_8nm;center_only_false_positive_risk_high;D5_like_risk_high,0.10115
E1_0393,E0D_reduced_center_contrast_control,5,8,0,50,300,735.0,50,453,0:0.5:60,445:0.5:460,requires_tri_point_FDTD,D5_BASE_13461,0.751158,1.501225,0.413933,0.363601,0.482143,0.428799,12.350732,452.4,9.020401,high,requires_tri_point_FDTD,high,False,30_40_lobe_penalty_above_E1_guard;TE_TM_offaxis_risk_guard_fail;spectral_FWHM_proxy_above_8nm;center_only_false_positive_risk_high;D5_like_risk_high,0.097693
E1_0357,E0D_reduced_center_contrast_control,4,8,0,50,300,735.0,50,453,0:0.5:60,445:0.5:460,requires_tri_point_FDTD,D5_BASE_13461,0.728158,1.497439,0.417933,0.341875,0.52381,0.441939,12.553732,452.4,9.162812,high,requires_tri_point_FDTD,high,False,30_40_lobe_penalty_above_E1_guard;TE_TM_offaxis_risk_guard_fail;spectral_FWHM_proxy_above_8nm;center_only_false_positive_risk_high;D5_like_risk_high,0.083452
E1_0275,E0C_MQW_lateral_extent_robust_cavity,7,6,45,30,290,710.5,75,453,0:0.5:60,445:0.5:460,requires_tri_point_FDTD,D5_BASE_13461,0.779066,1.402491,0.432552,0.423445,0.14881,0.272396,12.620804,453.57,7.860168,high,requires_tri_point_FDTD,high,False,30_40_lobe_penalty_above_E1_guard;center_only_false_positive_risk_high;D5_like_risk_high,0.080022
E1_0151,E0B_phase_balanced_DBR_30_40_reject,8,8,60,40,240,588.0,100,453,0:0.5:60,445:0.5:460,requires_tri_point_FDTD,D5_BASE_13461,0.902848,1.399402,0.584605,0.431513,0.142857,0.272752,15.347064,453.36,6.597269,high,requires_tri_point_FDTD,high,False,30_40_lobe_penalty_above_E1_guard;20_60_offaxis_penalty_above_guard;center_only_false_positive_risk_high;D5_like_risk_high,0.069081
E1_0229,E0C_MQW_lateral_extent_robust_cavity,6,6,10,30,230,563.5,40,453,0:0.5:60,445:0.5:460,requires_tri_point_FDTD,D5_BASE_13461,0.870949,1.460771,0.425308,0.483074,0.142857,0.295955,12.002034,452.34,8.124612,high,requires_tri_point_FDTD,high,False,30_40_lobe_penalty_above_E1_guard;spectral_FWHM_proxy_above_8nm;center_only_false_positive_risk_high;D5_like_risk_high,0.065121
E1_0065,E0A_lower_Q_angle_stable_cavity,5,8,0,25,250,612.5,25,453,0:0.5:60,445:0.5:460,requires_tri_point_FDTD,D5_BASE_13461,0.910893,1.514,0.420578,0.493772,0.303571,0.389162,11.698244,452.55,8.715658,high,requires_tri_point_FDTD,high,False,30_40_lobe_penalty_above_E1_guard;TE_TM_offaxis_risk_guard_fail;spectral_FWHM_proxy_above_8nm;center_only_false_positive_risk_high;D5_like_risk_high,0.055508
E1_0211,E0C_MQW_lateral_extent_robust_cavity,4,8,45,30,260,637.0,75,453,0:0.5:60,445:0.5:460,requires_tri_point_FDTD,D5_BASE_13461,0.811667,1.41769,0.478992,0.41211,0.27381,0.336045,13.479481,453.27,8.018165,high,requires_tri_point_FDTD,high,False,30_40_lobe_penalty_above_E1_guard;TE_TM_offaxis_risk_guard_fail;spectral_FWHM_proxy_above_8nm;center_only_false_positive_risk_high;D5_like_risk_high,0.055279
E1_0027,E0A_lower_Q_angle_stable_cavity,4,8,35,25,220,539.0,60,453,0:0.5:60,445:0.5:460,requires_tri_point_FDTD,D5_BASE_13461,0.713473,1.373917,0.401649,0.397855,0.238095,0.309987,12.268916,452.88,8.746783,medium,requires_tri_point_FDTD,low,False,30_40_lobe_penalty_above_E1_guard;spectral_FWHM_proxy_above_8nm,0.053123
E1_0257,E0C_MQW_lateral_extent_robust_cavity,7,4,10,30,260,637.0,40,453,0:0.5:60,445:0.5:460,requires_tri_point_FDTD,D5_BASE_13461,0.90355,1.477904,0.471748,0.469214,0.267857,0.358468,12.86071,452.64,8.278822,high,requires_tri_point_FDTD,high,False,30_40_lobe_penalty_above_E1_guard;TE_TM_offaxis_risk_guard_fail;spectral_FWHM_proxy_above_8nm;center_only_false_positive_risk_high;D5_like_risk_high,0.052776
E1_0029,E0A_lower_Q_angle_stable_cavity,4,8,0,25,250,612.5,25,453,0:0.5:60,445:0.5:460,requires_tri_point_FDTD,D5_BASE_13461,0.885893,1.510955,0.423858,0.470922,0.345238,0.401796,11.895404,452.55,8.856383,high,requires_tri_point_FDTD,high,False,30_40_lobe_penalty_above_E1_guard;TE_TM_offaxis_risk_guard_fail;spectral_FWHM_proxy_above_8nm;center_only_false_positive_risk_high;D5_like_risk_high,0.045901
E1_0107,E0A_lower_Q_angle_stable_cavity,6,8,35,25,280,686.0,60,453,0:0.5:60,445:0.5:460,requires_tri_point_FDTD,D5_BASE_13461,0.763473,1.399177,0.395089,0.437813,0.154762,0.282135,11.874596,453.48,8.456719,high,requires_tri_point_FDTD,high,False,30_40_lobe_penalty_above_E1_guard;spectral_FWHM_proxy_above_8nm;center_only_false_positive_risk_high;D5_like_risk_high,0.040086
