case_id,wavelength_nm,T_total,R_signed_monitor,R_total,closure,signed_closure_residual,sourcepower_W,raw_transmitted_power_W,raw_reflected_power_W,normalization_path,transmitted_order_sum,transmitted_order_sum_mismatch,eta_plus1,eta_0,eta_minus1,non_target_efficiency,directionality,eta_plus1_over_minus1,plus1_transmitted_fraction,plus1_air_side_angle_deg,transmitted_order_count,raw_power_origin,transmission_power_normalization_mismatch,reflection_power_normalization_mismatch,source_case_id,frequency_hz,geometry_id,geometry_hash,polarization,generator_id,interface_stack_id,quality_gate_pass,training_label,provisional_hf_label,diagnostic_only,pilot_scope_only,bulk_mdc_compatible,candidate_performance_label,logical_task_id,execution_id,case_group,accepted_execution,post_fsp_sha256,source_prefsp_sha256,setup_sha256,case_type,plus1_u_x
NP_K6_M4_B2_G02_S,454,0.9170022634889886,-0.08275314218494499,0.08275314218494499,0.9997554056739336,0.00024459432606639686,9.411800097436879e-16,8.630641992855502e-16,-7.788560316794732e-17,monitor_T_and_order_sum,0.9170022634889885,-1.1102230246251565e-16,0.4605458311830848,0.21595818063401698,0.12880641719865496,0.4564564323059038,0.7814440895876188,3.5754882497259146,0.5022297648762729,15.124631395575323,7,direct_getdata_power,,,NP_K6_M4_B2_G02_S,660335810572687.4,K6X_D120_D125_D180_D185_D190_D195,50ad4213fdfa1bf1b1a353c55769ade406e6fdebf5a82de63c4bd7e0c7fc3e7c,s,NP_K6_PILOT_FDTD_GENERATOR_FIXED_GRID_3PS_V2,NP_K6_INDEPENDENT_STACK_PILOT_V1,true,true,true,false,true,false,true,NP_K6_M4_B2_G02_S,NP_K6_M4_B2_G02_S/attempt_001,NP_K6_M4_BATCH2_PRIMARY4,true,e008e072a487fdefd32723f4bfa2958c3014e9dbd8cbb2d5fd4262031b5c060e,220e6379ed9770612c0496f3a071522ec7e411bcec99a408bcf8087902a90ec3,220e6379ed9770612c0496f3a071522ec7e411bcec99a408bcf8087902a90ec3,hf_formal_batch2_primary4,0.260919540229885
NP_K6_M4_B2_G02_S,455,0.9188656770359505,-0.08110207969637481,0.08110207969637481,0.9999677567323253,3.224326767473085e-05,9.412404171376484e-16,8.648735131467857e-16,-7.633655532414663e-17,monitor_T_and_order_sum,0.9188656770359506,1.1102230246251565e-16,0.46496871967980064,0.21297886563728302,0.13153640296007652,0.4538969573561498,0.7794882257205897,3.5349052370006375,0.5060246903330669,15.158744308614912,7,direct_getdata_power,,,NP_K6_M4_B2_G02_S,658884523076923.0,K6X_D120_D125_D180_D185_D190_D195,50ad4213fdfa1bf1b1a353c55769ade406e6fdebf5a82de63c4bd7e0c7fc3e7c,s,NP_K6_PILOT_FDTD_GENERATOR_FIXED_GRID_3PS_V2,NP_K6_INDEPENDENT_STACK_PILOT_V1,true,true,true,false,true,false,true,NP_K6_M4_B2_G02_S,NP_K6_M4_B2_G02_S/attempt_001,NP_K6_M4_BATCH2_PRIMARY4,true,e008e072a487fdefd32723f4bfa2958c3014e9dbd8cbb2d5fd4262031b5c060e,220e6379ed9770612c0496f3a071522ec7e411bcec99a408bcf8087902a90ec3,220e6379ed9770612c0496f3a071522ec7e411bcec99a408bcf8087902a90ec3,hf_formal_batch2_primary4,0.26149425287356326
NP_K6_M4_B2_G03_P,445,0.5492009745714258,-0.4498116723036124,0.4498116723036124,0.9990126468750382,0.0009873531249617873,9.406179484425252e-16,5.1658829398401e-16,-4.231009323877253e-16,monitor_T_and_order_sum,0.5492009745714258,0.0,0.05389685022119173,0.20783171702867217,0.03142024680372046,0.4953041243502341,0.6317239111576206,1.715354133208458,0.0981368437360306,14.817860402183731,7,direct_getdata_power,,,NP_K6_M4_B2_G03_P,673690916853932.6,K6X_D120_D145_D200_D215_D220_D230,269b86c19099935a4fe83452d0a05faf6296e1ec0d4b4f38325d07863d571033,p,NP_K6_PILOT_FDTD_GENERATOR_FIXED_GRID_3PS_V2,NP_K6_INDEPENDENT_STACK_PILOT_V1,true,true,true,false,true,false,true,NP_K6_M4_B2_G03_P,NP_K6_M4_B2_G03_P/attempt_001,NP_K6_M4_BATCH2_PRIMARY4,true,5ebf3cac1ce9aa93627b17401db3b417f1715dfbe0fc5d365411006f09cbb81b,adb8980e6d4d36990ff2689d385d7d2975c182eccd7c178e7fcc34832d123883,adb8980e6d4d36990ff2689d385d7d2975c182eccd7c178e7fcc34832d123883,hf_formal_batch2_primary4,0.2557471264367816
NP_K6_M4_B2_G03_P,446,0.5427265733076702,-0.4558428155289758,0.4558428155289758,0.998569388836646,0.001430611163354023,9.406820787279247e-16,5.105331611599425e-16,-4.2880316728498685e-16,monitor_T_and_order_sum,0.5427265733076702,0.0,0.07820107442920642,0.14382446471255791,0.026050144143060675,0.4645254988784637,0.7501214422256113,3.001944019954219,0.14408926755254794,14.85192444636312,7,direct_getdata_power,,,NP_K6_M4_B2_G03_P,672180399103139.1,K6X_D120_D145_D200_D215_D220_D230,269b86c19099935a4fe83452d0a05faf6296e1ec0d4b4f38325d07863d571033,p,NP_K6_PILOT_FDTD_GENERATOR_FIXED_GRID_3PS_V2,NP_K6_INDEPENDENT_STACK_PILOT_V1,true,true,true,false,true,false,true,NP_K6_M4_B2_G03_P,NP_K6_M4_B2_G03_P/attempt_001,NP_K6_M4_BATCH2_PRIMARY4,true,5ebf3cac1ce9aa93627b17401db3b417f1715dfbe0fc5d365411006f09cbb81b,adb8980e6d4d36990ff2689d385d7d2975c182eccd7c178e7fcc34832d123883,adb8980e6d4d36990ff2689d385d7d2975c182eccd7c178e7fcc34832d123883,hf_formal_batch2_primary4,0.25632183908045975
NP_K6_M4_B2_G03_P,447,0.5648363102952448,-0.43419367149208904,0.43419367149208904,0.9990299817873338,0.0009700182126661239,9.407457805215036e-16,5.313673755955864e-16,-4.0846586438532265e-16,monitor_T_and_order_sum,0.5648363102952448,0.0,0.11439579024076339,0.1106222786900688,0.022919740947960204,0.45044052005448143,0.8330870459477757,4.991146736802203,0.2025291011850278,14.885993861861795,7,direct_getdata_power,,,NP_K6_M4_B2_G03_P,670676639821029.1,K6X_D120_D145_D200_D215_D220_D230,269b86c19099935a4fe83452d0a05faf6296e1ec0d4b4f38325d07863d571033,p,NP_K6_PILOT_FDTD_GENERATOR_FIXED_GRID_3PS_V2,NP_K6_INDEPENDENT_STACK_PILOT_V1,true,true,true,false,true,false,true,NP_K6_M4_B2_G03_P,NP_K6_M4_B2_G03_P/attempt_001,NP_K6_M4_BATCH2_PRIMARY4,true,5ebf3cac1ce9aa93627b17401db3b417f1715dfbe0fc5d365411006f09cbb81b,adb8980e6d4d36990ff2689d385d7d2975c182eccd7c178e7fcc34832d123883,adb8980e6d4d36990ff2689d385d7d2975c182eccd7c178e7fcc34832d123883,hf_formal_batch2_primary4,0.2568965517241379
NP_K6_M4_B2_G03_P,448,0.5732447871615257,-0.4259120215803755,0.4259120215803755,0.9991568087419012,0.0008431912580987855,9.408090576289273e-16,5.3931388800013e-16,-4.0070188765586446e-16,monitor_T_and_order_sum,0.5732447871615256,-1.1102230246251565e-16,0.14068212187815415,0.09556418426301837,0.018456035866579377,0.43256266528337156,0.8840250752670904,7.6225535589094,0.24541369590948156,14.92006866327333,7,direct_getdata_power,,,NP_K6_M4_B2_G03_P,669179593750000.0,K6X_D120_D145_D200_D215_D220_D230,269b86c19099935a4fe83452d0a05faf6296e1ec0d4b4f38325d07863d571033,p,NP_K6_PILOT_FDTD_GENERATOR_FIXED_GRID_3PS_V2,NP_K6_INDEPENDENT_STACK_PILOT_V1,true,true,true,false,true,false,true,NP_K6_M4_B2_G03_P,NP_K6_M4_B2_G03_P/attempt_001,NP_K6_M4_BATCH2_PRIMARY4,true,5ebf3cac1ce9aa93627b17401db3b417f1715dfbe0fc5d365411006f09cbb81b,adb8980e6d4d36990ff2689d385d7d2975c182eccd7c178e7fcc34832d123883,adb8980e6d4d36990ff2689d385d7d2975c182eccd7c178e7fcc34832d123883,hf_formal_batch2_primary4,0.2574712643678161
NP_K6_M4_B2_G03_P,449,0.5624304853098369,-0.4363588143442995,0.4363588143442995,0.9987892996541363,0.0012107003458636245,9.408719138137385e-16,5.291750471006559e-16,-4.1055775276161484e-16,monitor_T_and_order_sum,0.5624304853098369,0.0,0.16509241315893713,0.0805349014854364,0.013520421636680754,0.3973380721508997,0.9243031910212285,12.210596503221707,0.29353389880349307,14.95414886521045,7,direct_getdata_power,,,NP_K6_M4_B2_G03_P,667689216035634.8,K6X_D120_D145_D200_D215_D220_D230,269b86c19099935a4fe83452d0a05faf6296e1ec0d4b4f38325d07863d571033,p,NP_K6_PILOT_FDTD_GENERATOR_FIXED_GRID_3PS_V2,NP_K6_INDEPENDENT_STACK_PILOT_V1,true,true,true,false,true,false,true,NP_K6_M4_B2_G03_P,NP_K6_M4_B2_G03_P/attempt_001,NP_K6_M4_BATCH2_PRIMARY4,true,5ebf3cac1ce9aa93627b17401db3b417f1715dfbe0fc5d365411006f09cbb81b,adb8980e6d4d36990ff2689d385d7d2975c182eccd7c178e7fcc34832d123883,adb8980e6d4d36990ff2689d385d7d2975c182eccd7c178e7fcc34832d123883,hf_formal_batch2_primary4,0.25804597701149423
NP_K6_M4_B2_G03_P,450,0.5407087145190861,-0.4591363141536351,0.4591363141536351,0.9998450286727212,0.0001549713272788189,9.409343527979162e-16,5.087714043482095e-16,-4.3201713060417135e-16,monitor_T_and_order_sum,0.5407087145190862,1.1102230246251565e-16,0.12136775980823182,0.05035114262359356,0.020410056956994493,0.41934095471085425,0.8560419576019282,5.9464684524870615,0.22446052107034747,14.988234482305128,7,direct_getdata_power,,,NP_K6_M4_B2_G03_P,666205462222222.2,K6X_D120_D145_D200_D215_D220_D230,269b86c19099935a4fe83452d0a05faf6296e1ec0d4b4f38325d07863d571033,p,NP_K6_PILOT_FDTD_GENERATOR_FIXED_GRID_3PS_V2,NP_K6_INDEPENDENT_STACK_PILOT_V1,true,true,true,false,true,false,true,NP_K6_M4_B2_G03_P,NP_K6_M4_B2_G03_P/attempt_001,NP_K6_M4_BATCH2_PRIMARY4,true,5ebf3cac1ce9aa93627b17401db3b417f1715dfbe0fc5d365411006f09cbb81b,adb8980e6d4d36990ff2689d385d7d2975c182eccd7c178e7fcc34832d123883,adb8980e6d4d36990ff2689d385d7d2975c182eccd7c178e7fcc34832d123883,hf_formal_batch2_primary4,0.25862068965517243
NP_K6_M4_B2_G03_P,451,0.5442169712065529,-0.45428723271352695,0.45428723271352695,0.9985042039200798,0.0014957960799201753,9.409963782624261e-16,5.121061988943134e-16,-4.2748264067428883e-16,monitor_T_and_order_sum,0.5442169712065528,-1.1102230246251565e-16,0.11196710793676681,0.07664486512078003,0.018314733120116465,0.4322498632697861,0.8594222113262896,6.113499290567593,0.20573983146562083,15.022325529208606,7,direct_getdata_power,,,NP_K6_M4_B2_G03_P,664728288248337.1,K6X_D120_D145_D200_D215_D220_D230,269b86c19099935a4fe83452d0a05faf6296e1ec0d4b4f38325d07863d571033,p,NP_K6_PILOT_FDTD_GENERATOR_FIXED_GRID_3PS_V2,NP_K6_INDEPENDENT_STACK_PILOT_V1,true,true,true,false,true,false,true,NP_K6_M4_B2_G03_P,NP_K6_M4_B2_G03_P/attempt_001,NP_K6_M4_BATCH2_PRIMARY4,true,5ebf3cac1ce9aa93627b17401db3b417f1715dfbe0fc5d365411006f09cbb81b,adb8980e6d4d36990ff2689d385d7d2975c182eccd7c178e7fcc34832d123883,adb8980e6d4d36990ff2689d385d7d2975c182eccd7c178e7fcc34832d123883,hf_formal_batch2_primary4,0.2591954022988506
NP_K6_M4_B2_G03_P,452,0.5763085765498839,-0.4228000459469456,0.4228000459469456,0.9991086224968295,0.0008913775031705318,9.410579938477605e-16,5.423397928852923e-16,-3.9787936303757354e-16,monitor_T_and_order_sum,0.5763085765498839,0.0,0.15062021410115736,0.1278933587918922,0.012080855773678371,0.42568836244872654,0.9257481479195432,12.467677532358836,0.26135341417762165,15.056422020591514,7,direct_getdata_power,,,NP_K6_M4_B2_G03_P,663257650442477.9,K6X_D120_D145_D200_D215_D220_D230,269b86c19099935a4fe83452d0a05faf6296e1ec0d4b4f38325d07863d571033,p,NP_K6_PILOT_FDTD_GENERATOR_FIXED_GRID_3PS_V2,NP_K6_INDEPENDENT_STACK_PILOT_V1,true,true,true,false,true,false,true,NP_K6_M4_B2_G03_P,NP_K6_M4_B2_G03_P/attempt_001,NP_K6_M4_BATCH2_PRIMARY4,true,5ebf3cac1ce9aa93627b17401db3b417f1715dfbe0fc5d365411006f09cbb81b,adb8980e6d4d36990ff2689d385d7d2975c182eccd7c178e7fcc34832d123883,adb8980e6d4d36990ff2689d385d7d2975c182eccd7c178e7fcc34832d123883,hf_formal_batch2_primary4,0.2597701149425287
NP_K6_M4_B2_G03_P,453,0.6083271787324638,-0.39104318159487134,0.39104318159487134,0.9993703603273352,0.0006296396726648834,9.411192031544697e-16,5.725083897059031e-16,-3.680182474615539e-16,monitor_T_and_order_sum,0.6083271787324639,1.1102230246251565e-16,0.1965615577154122,0.15945089601991153,0.007174532312168795,0.4117656210170516,0.9647851673643214,27.39712488046394,0.32311815843075786,15.0905239711439,7,direct_getdata_power,,,NP_K6_M4_B2_G03_P,661793505518763.8,K6X_D120_D145_D200_D215_D220_D230,269b86c19099935a4fe83452d0a05faf6296e1ec0d4b4f38325d07863d571033,p,NP_K6_PILOT_FDTD_GENERATOR_FIXED_GRID_3PS_V2,NP_K6_INDEPENDENT_STACK_PILOT_V1,true,true,true,false,true,false,true,NP_K6_M4_B2_G03_P,NP_K6_M4_B2_G03_P/attempt_001,NP_K6_M4_BATCH2_PRIMARY4,true,5ebf3cac1ce9aa93627b17401db3b417f1715dfbe0fc5d365411006f09cbb81b,adb8980e6d4d36990ff2689d385d7d2975c182eccd7c178e7fcc34832d123883,adb8980e6d4d36990ff2689d385d7d2975c182eccd7c178e7fcc34832d123883,hf_formal_batch2_primary4,0.26034482758620686
NP_K6_M4_B2_G03_P,454,0.6292612975639981,-0.36853323692912493,0.36853323692912493,0.9977945344931229,0.0022054655068770024,9.411800097436879e-16,5.922481541726094e-16,-3.4685611552382666e-16,monitor_T_and_order_sum,0.629261297563998,-1.1102230246251565e-16,0.23158851009709758,0.1696363465640478,0.0043356978103515405,0.3976727874669005,0.9816224971197004,53.41435686411924,0.3680323436283545,15.124631395575323,7,direct_getdata_power,,,NP_K6_M4_B2_G03_P,660335810572687.4,K6X_D120_D145_D200_D215_D220_D230,269b86c19099935a4fe83452d0a05faf6296e1ec0d4b4f38325d07863d571033,p,NP_K6_PILOT_FDTD_GENERATOR_FIXED_GRID_3PS_V2,NP_K6_INDEPENDENT_STACK_PILOT_V1,true,true,true,false,true,false,true,NP_K6_M4_B2_G03_P,NP_K6_M4_B2_G03_P/attempt_001,NP_K6_M4_BATCH2_PRIMARY4,true,5ebf3cac1ce9aa93627b17401db3b417f1715dfbe0fc5d365411006f09cbb81b,adb8980e6d4d36990ff2689d385d7d2975c182eccd7c178e7fcc34832d123883,adb8980e6d4d36990ff2689d385d7d2975c182eccd7c178e7fcc34832d123883,hf_formal_batch2_primary4,0.260919540229885
NP_K6_M4_B2_G03_P,455,0.6386883965383584,-0.3609205978000683,0.3609205978000683,0.9996089943384268,0.00039100566157329597,9.412404171376484e-16,6.011593327787403e-16,-3.3971305402690575e-16,monitor_T_and_order_sum,0.6386883965383585,1.1102230246251565e-16,0.2542628668024844,0.16614366729588625,0.0032993728649590775,0.384425529735874,0.9871899977682321,77.06399888987329,0.3981015909801547,15.158744308614912,7,direct_getdata_power,,,NP_K6_M4_B2_G03_P,658884523076923.0,K6X_D120_D145_D200_D215_D220_D230,269b86c19099935a4fe83452d0a05faf6296e1ec0d4b4f38325d07863d571033,p,NP_K6_PILOT_FDTD_GENERATOR_FIXED_GRID_3PS_V2,NP_K6_INDEPENDENT_STACK_PILOT_V1,true,true,true,false,true,false,true,NP_K6_M4_B2_G03_P,NP_K6_M4_B2_G03_P/attempt_001,NP_K6_M4_BATCH2_PRIMARY4,true,5ebf3cac1ce9aa93627b17401db3b417f1715dfbe0fc5d365411006f09cbb81b,adb8980e6d4d36990ff2689d385d7d2975c182eccd7c178e7fcc34832d123883,adb8980e6d4d36990ff2689d385d7d2975c182eccd7c178e7fcc34832d123883,hf_formal_batch2_primary4,0.26149425287356326
NP_K6_M4_B2_G03_S,445,0.8607415752423941,-0.14038002821089834,0.14038002821089834,1.0011216034532926,-0.0011216034532924857,9.406179484425252e-16,8.096289746436882e-16,-1.32043974138039e-16,monitor_T_and_order_sum,0.860741575242394,-1.1102230246251565e-16,0.2919656224954096,0.3122857626909435,0.010041800163496348,0.5687759527469846,0.9667498233153103,29.075028156480776,0.33920241672210255,14.817860402183731,7,direct_getdata_power,,,NP_K6_M4_B2_G03_S,673690916853932.6,K6X_D120_D145_D200_D215_D220_D230,269b86c19099935a4fe83452d0a05faf6296e1ec0d4b4f38325d07863d571033,s,NP_K6_PILOT_FDTD_GENERATOR_FIXED_GRID_3PS_V2,NP_K6_INDEPENDENT_STACK_PILOT_V1,true,true,true,false,true,false,true,NP_K6_M4_B2_G03_S,NP_K6_M4_B2_G03_S/attempt_001,NP_K6_M4_BATCH2_PRIMARY4,true,7a6e042fc691e41a08f65191cd28b838b2858c6fe5ebf3cb99bef287ba882e0b,051d9a37c65306f4526ad81c2d10119ce345614e99229cf3c30b90e4120048e1,051d9a37c65306f4526ad81c2d10119ce345614e99229cf3c30b90e4120048e1,hf_formal_batch2_primary4,0.2557471264367816
NP_K6_M4_B2_G03_S,446,0.8323504245096065,-0.16796687279509895,0.16796687279509895,1.0003172973047054,-0.0003172973047054495,9.406820787279247e-16,7.829771275577671e-16,-1.5800342705832258e-16,monitor_T_and_order_sum,0.8323504245096065,0.0,0.30527912542696956,0.2744983823275006,0.010104186289961818,0.527071299082637,0.9679622037229709,30.213133117929,0.3667675493850201,14.85192444636312,7,direct_getdata_power,,,NP_K6_M4_B2_G03_S,672180399103139.1,K6X_D120_D145_D200_D215_D220_D230,269b86c19099935a4fe83452d0a05faf6296e1ec0d4b4f38325d07863d571033,s,NP_K6_PILOT_FDTD_GENERATOR_FIXED_GRID_3PS_V2,NP_K6_INDEPENDENT_STACK_PILOT_V1,true,true,true,false,true,false,true,NP_K6_M4_B2_G03_S,NP_K6_M4_B2_G03_S/attempt_001,NP_K6_M4_BATCH2_PRIMARY4,true,7a6e042fc691e41a08f65191cd28b838b2858c6fe5ebf3cb99bef287ba882e0b,051d9a37c65306f4526ad81c2d10119ce345614e99229cf3c30b90e4120048e1,051d9a37c65306f4526ad81c2d10119ce345614e99229cf3c30b90e4120048e1,hf_formal_batch2_primary4,0.25632183908045975
NP_K6_M4_B2_G03_S,447,0.8105763516666146,-0.1881886630249255,0.1881886630249255,0.9987650146915401,0.0012349853084599183,9.407457805215036e-16,7.625462826208822e-16,-1.770376906826818e-16,monitor_T_and_order_sum,0.8105763516666146,0.0,0.3030473256615101,0.24549640824623878,0.011017828763522487,0.5075290260051044,0.9649186526799094,27.50517657933027,0.3738664778936849,14.885993861861795,7,direct_getdata_power,,,NP_K6_M4_B2_G03_S,670676639821029.1,K6X_D120_D145_D200_D215_D220_D230,269b86c19099935a4fe83452d0a05faf6296e1ec0d4b4f38325d07863d571033,s,NP_K6_PILOT_FDTD_GENERATOR_FIXED_GRID_3PS_V2,NP_K6_INDEPENDENT_STACK_PILOT_V1,true,true,true,false,true,false,true,NP_K6_M4_B2_G03_S,NP_K6_M4_B2_G03_S/attempt_001,NP_K6_M4_BATCH2_PRIMARY4,true,7a6e042fc691e41a08f65191cd28b838b2858c6fe5ebf3cb99bef287ba882e0b,051d9a37c65306f4526ad81c2d10119ce345614e99229cf3c30b90e4120048e1,051d9a37c65306f4526ad81c2d10119ce345614e99229cf3c30b90e4120048e1,hf_formal_batch2_primary4,0.2568965517241379
NP_K6_M4_B2_G03_S,448,0.773405042569198,-0.2244856770248365,0.2244856770248365,0.9978907195940344,0.002109280405965558,9.408090576289273e-16,7.276264692649875e-16,-2.1119815825292814e-16,monitor_T_and_order_sum,0.7734050425691981,1.1102230246251565e-16,0.29435748894015584,0.1976995605642556,0.014555569365747648,0.4790475536290421,0.9528813399939413,20.22301440387771,0.3805993919593809,14.92006866327333,7,direct_getdata_power,,,NP_K6_M4_B2_G03_S,669179593750000.0,K6X_D120_D145_D200_D215_D220_D230,269b86c19099935a4fe83452d0a05faf6296e1ec0d4b4f38325d07863d571033,s,NP_K6_PILOT_FDTD_GENERATOR_FIXED_GRID_3PS_V2,NP_K6_INDEPENDENT_STACK_PILOT_V1,true,true,true,false,true,false,true,NP_K6_M4_B2_G03_S,NP_K6_M4_B2_G03_S/attempt_001,NP_K6_M4_BATCH2_PRIMARY4,true,7a6e042fc691e41a08f65191cd28b838b2858c6fe5ebf3cb99bef287ba882e0b,051d9a37c65306f4526ad81c2d10119ce345614e99229cf3c30b90e4120048e1,051d9a37c65306f4526ad81c2d10119ce345614e99229cf3c30b90e4120048e1,hf_formal_batch2_primary4,0.2574712643678161
NP_K6_M4_B2_G03_S,449,0.6349925058927135,-0.36567105258948895,0.36567105258948895,1.0006635584822026,-0.0006635584822024532,9.408719138137385e-16,5.974466142766588e-16,-3.4404962307615665e-16,monitor_T_and_order_sum,0.6349925058927135,0.0,0.24877315474776718,0.09318443356872814,0.02078947504884961,0.3862193511449463,0.9228770135365755,11.966302860616631,0.39177337124321776,14.95414886521045,7,direct_getdata_power,,,NP_K6_M4_B2_G03_S,667689216035634.8,K6X_D120_D145_D200_D215_D220_D230,269b86c19099935a4fe83452d0a05faf6296e1ec0d4b4f38325d07863d571033,s,NP_K6_PILOT_FDTD_GENERATOR_FIXED_GRID_3PS_V2,NP_K6_INDEPENDENT_STACK_PILOT_V1,true,true,true,false,true,false,true,NP_K6_M4_B2_G03_S,NP_K6_M4_B2_G03_S/attempt_001,NP_K6_M4_BATCH2_PRIMARY4,true,7a6e042fc691e41a08f65191cd28b838b2858c6fe5ebf3cb99bef287ba882e0b,051d9a37c65306f4526ad81c2d10119ce345614e99229cf3c30b90e4120048e1,051d9a37c65306f4526ad81c2d10119ce345614e99229cf3c30b90e4120048e1,hf_formal_batch2_primary4,0.25804597701149423
NP_K6_M4_B2_G03_S,450,0.5541765845175092,-0.4487813359965198,0.4487813359965198,1.0029579205140289,-0.002957920514028989,9.409343527979162e-16,5.214437858887422e-16,-4.2227377593366955e-16,monitor_T_and_order_sum,0.5541765845175092,0.0,0.17034929133665327,0.13764772484256166,0.008475330593328726,0.3838272931808559,0.9526053487385692,20.099427327441607,0.3073917160988802,14.988234482305128,7,direct_getdata_power,,,NP_K6_M4_B2_G03_S,666205462222222.2,K6X_D120_D145_D200_D215_D220_D230,269b86c19099935a4fe83452d0a05faf6296e1ec0d4b4f38325d07863d571033,s,NP_K6_PILOT_FDTD_GENERATOR_FIXED_GRID_3PS_V2,NP_K6_INDEPENDENT_STACK_PILOT_V1,true,true,true,false,true,false,true,NP_K6_M4_B2_G03_S,NP_K6_M4_B2_G03_S/attempt_001,NP_K6_M4_BATCH2_PRIMARY4,true,7a6e042fc691e41a08f65191cd28b838b2858c6fe5ebf3cb99bef287ba882e0b,051d9a37c65306f4526ad81c2d10119ce345614e99229cf3c30b90e4120048e1,051d9a37c65306f4526ad81c2d10119ce345614e99229cf3c30b90e4120048e1,hf_formal_batch2_primary4,0.25862068965517243
NP_K6_M4_B2_G03_S,451,0.6522752648119184,-0.3478336150895931,0.3478336150895931,1.0001088799015116,-0.00010887990151153826,9.409963782624261e-16,6.137886618181802e-16,-3.273101720372339e-16,monitor_T_and_order_sum,0.6522752648119186,1.1102230246251565e-16,0.17765532589802657,0.22987227740698443,0.0012367151300369176,0.47461993891389187,0.9930868074234621,143.6509682652005,0.2723625062637519,15.022325529208606,7,direct_getdata_power,,,NP_K6_M4_B2_G03_S,664728288248337.1,K6X_D120_D145_D200_D215_D220_D230,269b86c19099935a4fe83452d0a05faf6296e1ec0d4b4f38325d07863d571033,s,NP_K6_PILOT_FDTD_GENERATOR_FIXED_GRID_3PS_V2,NP_K6_INDEPENDENT_STACK_PILOT_V1,true,true,true,false,true,false,true,NP_K6_M4_B2_G03_S,NP_K6_M4_B2_G03_S/attempt_001,NP_K6_M4_BATCH2_PRIMARY4,true,7a6e042fc691e41a08f65191cd28b838b2858c6fe5ebf3cb99bef287ba882e0b,051d9a37c65306f4526ad81c2d10119ce345614e99229cf3c30b90e4120048e1,051d9a37c65306f4526ad81c2d10119ce345614e99229cf3c30b90e4120048e1,hf_formal_batch2_primary4,0.2591954022988506
NP_K6_M4_B2_G03_S,452,0.7055385142023066,-0.2933524416264245,0.2933524416264245,0.9988909558287311,0.0011090441712688914,9.410579938477605e-16,6.639526587575523e-16,-2.760616602073053e-16,monitor_T_and_order_sum,0.7055385142023066,0.0,0.1837553016622173,0.2702071571651326,0.00010998931892767524,0.5217832125400893,0.9994017940072282,1670.6649650503587,0.2604468756322595,15.056422020591514,7,direct_getdata_power,,,NP_K6_M4_B2_G03_S,663257650442477.9,K6X_D120_D145_D200_D215_D220_D230,269b86c19099935a4fe83452d0a05faf6296e1ec0d4b4f38325d07863d571033,s,NP_K6_PILOT_FDTD_GENERATOR_FIXED_GRID_3PS_V2,NP_K6_INDEPENDENT_STACK_PILOT_V1,true,true,true,false,true,false,true,NP_K6_M4_B2_G03_S,NP_K6_M4_B2_G03_S/attempt_001,NP_K6_M4_BATCH2_PRIMARY4,true,7a6e042fc691e41a08f65191cd28b838b2858c6fe5ebf3cb99bef287ba882e0b,051d9a37c65306f4526ad81c2d10119ce345614e99229cf3c30b90e4120048e1,051d9a37c65306f4526ad81c2d10119ce345614e99229cf3c30b90e4120048e1,hf_formal_batch2_primary4,0.2597701149425287
NP_K6_M4_B2_G03_S,453,0.7346702377754414,-0.2645027330081944,0.2645027330081944,0.9991729707836358,0.000827029216364239,9.411192031544697e-16,6.914122687565282e-16,-2.489286013208514e-16,monitor_T_and_order_sum,0.7346702377754413,-1.1102230246251565e-16,0.18163512357162434,0.3023910495164642,9.355584477601046e-05,0.553035114203817,0.9994851894314289,1941.4620647859203,0.24723353993706051,15.0905239711439,7,direct_getdata_power,,,NP_K6_M4_B2_G03_S,661793505518763.8,K6X_D120_D145_D200_D215_D220_D230,269b86c19099935a4fe83452d0a05faf6296e1ec0d4b4f38325d07863d571033,s,NP_K6_PILOT_FDTD_GENERATOR_FIXED_GRID_3PS_V2,NP_K6_INDEPENDENT_STACK_PILOT_V1,true,true,true,false,true,false,true,NP_K6_M4_B2_G03_S,NP_K6_M4_B2_G03_S/attempt_001,NP_K6_M4_BATCH2_PRIMARY4,true,7a6e042fc691e41a08f65191cd28b838b2858c6fe5ebf3cb99bef287ba882e0b,051d9a37c65306f4526ad81c2d10119ce345614e99229cf3c30b90e4120048e1,051d9a37c65306f4526ad81c2d10119ce345614e99229cf3c30b90e4120048e1,hf_formal_batch2_primary4,0.26034482758620686
