candidate_id,target_bin,target_phase_deg,phi_offset_deg,source,trace_id,J1_side_nm,J2_length_nm,J2_width_nm,D_nm,Psi_deg,direct_gap_nm,periodic_gap_nm,manufacturing_pass,continuous_loss,quantized_loss,phase_error_deg,projector_shape_error,sigma2_over_sigma1,combined_leakage,Txx_center,spectral_instability,ensemble_dispersion,C0_blend_disagreement,risk_class,physics_origin,hash_status,geometry_family,exact_surrogate_hash,canonical_surrogate_hash,symmetry_surrogate_hash,throughput_penalty,novelty_penalty,calibrated_risk_score,calibrated_error_estimate,calibrated_upper_error_bound,calibrated_risk_class,old_risk_class,risk_model_label
LPML_INV_B0_GRA_084528a7f67e,0,45.0,45.0,GRADIENT_MULTISTART,G_O45_B0_S86,108.0,107.0,100.0,201.0,0.6,93.5,123.5,True,0.0,9.543671607971191,18.15646476685499,0.6147055625915527,0.7863710522651672,0.620328426361084,0.9954048991203308,0.32605913281440735,2.0411555767059326,0.0007883501821197569,MODEL_DISAGREEMENT_HIGH_RISK,SURROGATE_PREDICTION_NOT_PHYSICS,PLANNED_SURROGATE_IDENTITY_NOT_FORMAL_GEOMETRY_HASH,J1108_L107_W100_P6,084528a7f67ec95f48b6806a3d18e81c17a2a7633478d638715652af912cdf34,f617dcb8b8c385376ef11a773697eef37d8db269996885665684913ce5fca713,fe0a94193a16d514cb09a4711cd898c8d5164f3fe5832352a26eb92932dfe6db,0.0045951008796691895,0.0,0.05557619122466527,0.05557619122466527,0.08398220136775286,CALIBRATED_MODERATE_RISK,MODEL_DISAGREEMENT_HIGH_RISK,MONOTONE_BOUNDED_LINEAR_NOT_PROBABILITY
LPML_INV_B0_GRA_370b5f2909bb,0,30.0,30.0,GRADIENT_MULTISTART,G_O30_B0_S11,108.0,107.0,100.0,201.0,0.5,93.5,123.5,True,0.0,14.817431449890137,33.251047936347064,0.6134746074676514,0.7838183641433716,0.6156861186027527,0.9948767423629761,0.3228488266468048,2.0426828861236572,0.0008035798673518002,MODEL_DISAGREEMENT_HIGH_RISK,SURROGATE_PREDICTION_NOT_PHYSICS,PLANNED_SURROGATE_IDENTITY_NOT_FORMAL_GEOMETRY_HASH,J1108_L107_W100_P5,370b5f2909bb296884a2efa07b94d4e9ba668ac56c5fa850ff0a706e8d6373b1,c5985400891d2f234200e27aa147323d345fdfcffaaa48d4c8b16648093251ae,a4c4b9939463267aab46504dadd6cb62a364ad916f4dc045c436bf395b6db52b,0.005123257637023926,0.0,0.05557619122466527,0.05557619122466527,0.08398220136775286,CALIBRATED_MODERATE_RISK,MODEL_DISAGREEMENT_HIGH_RISK,MONOTONE_BOUNDED_LINEAR_NOT_PROBABILITY
LPML_INV_B1_GRA_5bae17cb28ef,1,90.0,30.0,GRADIENT_MULTISTART,G_O30_B1_S28,112.0,109.0,101.0,197.0,-0.9,86.5,124.5,True,0.0,2.8077731132507324,0.44715882458239475,0.3216947913169861,0.3505881726741791,0.14138750731945038,0.9566006660461426,0.3383754789829254,1.5871268510818481,0.0015978949377313256,MODEL_DISAGREEMENT_HIGH_RISK,SURROGATE_PREDICTION_NOT_PHYSICS,PLANNED_SURROGATE_IDENTITY_NOT_FORMAL_GEOMETRY_HASH,J1112_L109_W101_P-9,5bae17cb28ef59ad727490d44991084cfe5177a52982852f3bc182bd3751cd88,5cbb4db39b3db05b993652c45562232d07f21a8a984924ec14953a868bc9d087,1c9e6d5ca40ea0129487c5af2b365b31db69a4a778f0dc45f7e9445bfbb74dcd,0.04339933395385742,0.0,0.10480861628778057,0.10480861628778057,0.13321462643086815,CALIBRATED_HIGH_RISK,MODEL_DISAGREEMENT_HIGH_RISK,MONOTONE_BOUNDED_LINEAR_NOT_PROBABILITY
LPML_INV_B1_GRA_27db88904f27,1,90.0,30.0,GRADIENT_MULTISTART,G_O30_B1_S68,112.0,108.0,100.0,196.0,-0.9,86.0,126.0,True,0.0,2.6023387908935547,0.1899543910072246,0.3435644507408142,0.37593477964401245,0.15567141771316528,0.9534107446670532,0.34223780035972595,1.4718842506408691,0.0011843581451103091,MODEL_DISAGREEMENT_HIGH_RISK,SURROGATE_PREDICTION_NOT_PHYSICS,PLANNED_SURROGATE_IDENTITY_NOT_FORMAL_GEOMETRY_HASH,J1112_L108_W100_P-9,27db88904f270db9999a7556c0ffd02e1b03b1ab2e0a9e5203c285674e2c2354,f87f6a1805745ec6401dc316f5ea610dfc2ff545d9fd15022ddafd3d9a4ff38c,676ebaca78a89cfa64549e11770419fdce398f3f390b9a1bc635d6896cc7b265,0.04658925533294678,0.0,0.10532181222775097,0.10532181222775097,0.13372782237083855,CALIBRATED_HIGH_RISK,MODEL_DISAGREEMENT_HIGH_RISK,MONOTONE_BOUNDED_LINEAR_NOT_PROBABILITY
LPML_INV_B1_GRA_28ac8395e1e9,1,90.0,30.0,GRADIENT_MULTISTART,G_O30_B1_S44,112.0,108.0,101.0,196.0,-0.8,86.0,126.0,True,0.0,2.595531463623047,0.18912793811765308,0.3352188169956207,0.36637958884239197,0.15050765872001648,0.9541846513748169,0.3360089659690857,1.744551658630371,0.0012399277184158564,MODEL_DISAGREEMENT_HIGH_RISK,SURROGATE_PREDICTION_NOT_PHYSICS,PLANNED_SURROGATE_IDENTITY_NOT_FORMAL_GEOMETRY_HASH,J1112_L108_W101_P-8,28ac8395e1e9365d79eb5e089edddbe8e262f1f9f1db6cdae9a8d67f85cc0e2b,d68b8597a0c5a5f12a1202f055f068e4c8e37deec9f372950fb3261e0f81cf8c,536ac3b9cdf5df41b9d8109ef1f8c36806d991c6dbfb22a6ea53a30a1b78ac87,0.045815348625183105,0.0,0.10571249564836702,0.10571249564836702,0.1341185057914546,CALIBRATED_HIGH_RISK,MODEL_DISAGREEMENT_HIGH_RISK,MONOTONE_BOUNDED_LINEAR_NOT_PROBABILITY
LPML_INV_B1_GRA_4a2310e543e9,1,90.0,30.0,GRADIENT_MULTISTART,G_O30_B1_S43,112.0,109.0,100.0,197.0,-0.9,86.5,124.5,True,0.0,2.5643908977508545,0.03847445559468183,0.3286978006362915,0.3586997985839844,0.14584952592849731,0.9541299939155579,0.3410898447036743,1.3303238153457642,0.0013248753966763616,MODEL_DISAGREEMENT_HIGH_RISK,SURROGATE_PREDICTION_NOT_PHYSICS,PLANNED_SURROGATE_IDENTITY_NOT_FORMAL_GEOMETRY_HASH,J1112_L109_W100_P-9,4a2310e543e938903829e9e9393140d82be532cda1afe47c697d50130aeb7a81,2a5f97d0b35979e5535f5e5e2e96e72f9efa7f16b9a51baa26c7c4b4d4b2bda2,132dcb9a482e4cfd01cc7ef866d467a78c36b3f25e810a2ce541695e039e8496,0.04587000608444214,0.0,0.10288914486035233,0.10288914486035233,0.1312951550034399,CALIBRATED_HIGH_RISK,MODEL_DISAGREEMENT_HIGH_RISK,MONOTONE_BOUNDED_LINEAR_NOT_PROBABILITY
LPML_INV_B1_GRA_ee80c1ed2777,1,90.0,30.0,GRADIENT_MULTISTART,G_O30_B1_S19,112.0,110.0,100.0,198.0,-0.9,87.0,123.0,True,0.0,2.645738363265991,0.200336278545644,0.31355100870132446,0.3407226800918579,0.13479574024677277,0.9539228677749634,0.33466836810112,1.1779550313949585,0.001462155836634338,MODEL_DISAGREEMENT_HIGH_RISK,SURROGATE_PREDICTION_NOT_PHYSICS,PLANNED_SURROGATE_IDENTITY_NOT_FORMAL_GEOMETRY_HASH,J1112_L110_W100_P-9,ee80c1ed2777d88bb7a6cf395ac4ced4493218b074aa55799e2c72fdbf4aa958,8c9441486f3c744d520b4c8f6b57f0360154c49938de222f2701d26d83ea38a7,aac77417d5c50f0b102b04721e20538f9f515abb633760abfc42908ae3e6a594,0.04607713222503662,0.0,0.10047303798556478,0.10047303798556478,0.12887904812865236,CALIBRATED_HIGH_RISK,MODEL_DISAGREEMENT_HIGH_RISK,MONOTONE_BOUNDED_LINEAR_NOT_PROBABILITY
LPML_INV_B1_GRA_842abfce816c,1,90.0,30.0,GRADIENT_MULTISTART,G_O30_B1_S115,112.0,110.0,100.0,197.0,-0.8,86.0,124.0,True,0.0,2.699145793914795,0.29065870012989264,0.3223485052585602,0.35103654861450195,0.14111743867397308,0.9547747373580933,0.32912158966064453,1.2243993282318115,0.0014637730782851577,MODEL_DISAGREEMENT_HIGH_RISK,SURROGATE_PREDICTION_NOT_PHYSICS,PLANNED_SURROGATE_IDENTITY_NOT_FORMAL_GEOMETRY_HASH,J1112_L110_W100_P-8,842abfce816c836a8f17fb4c9ec508d4ceeb101a6715b03649da0d0a862f7b62,dcf954ec15e5993c4d0e44262aacf00f10baad2495f3e67b9f0a3271e7bbf3f3,8c36ddeca48143cb3cb6864b0f62d31a3f16c660adf03a4f5f26af725cbf830f,0.04522526264190674,0.0,0.10728624663619474,0.10728624663619474,0.13569225677928232,CALIBRATED_HIGH_RISK,MODEL_DISAGREEMENT_HIGH_RISK,MONOTONE_BOUNDED_LINEAR_NOT_PROBABILITY
LPML_INV_B1_GRA_6b482f2a0e81,1,90.0,30.0,GRADIENT_MULTISTART,G_O30_B1_S67,112.0,109.0,100.0,197.0,-0.7,86.5,124.5,True,0.0,2.7735772132873535,0.8861897774133273,0.3250984251499176,0.35478368401527405,0.14372354745864868,0.9506320357322693,0.3386985659599304,1.3418601751327515,0.0011100620031356812,MODEL_DISAGREEMENT_HIGH_RISK,SURROGATE_PREDICTION_NOT_PHYSICS,PLANNED_SURROGATE_IDENTITY_NOT_FORMAL_GEOMETRY_HASH,J1112_L109_W100_P-7,6b482f2a0e819ff5c6915f670d8cd5c665129adc4479460aba27df4d45e7105b,2cb4f2dd997d0dae29a1654ed5a3d4266efd116b9c1da2ee04f2e4423dc4b043,d962cd7d4aa0cdeb3c991b215d8073e547108f4761a7b20599cd4cebb1b4a95f,0.04936796426773071,0.0,0.10137889336136816,0.10137889336136816,0.12978490350445573,CALIBRATED_HIGH_RISK,MODEL_DISAGREEMENT_HIGH_RISK,MONOTONE_BOUNDED_LINEAR_NOT_PROBABILITY
LPML_INV_B1_GRA_7e3ac796dd62,1,90.0,30.0,GRADIENT_MULTISTART,G_O30_B1_S8,112.0,109.0,101.0,196.0,-0.7,85.5,125.5,True,0.0,2.8309805393218994,0.4502870512222606,0.33003371953964233,0.36057519912719727,0.14801689982414246,0.9562901258468628,0.32561036944389343,1.678359866142273,0.0015710094012320042,MODEL_DISAGREEMENT_HIGH_RISK,SURROGATE_PREDICTION_NOT_PHYSICS,PLANNED_SURROGATE_IDENTITY_NOT_FORMAL_GEOMETRY_HASH,J1112_L109_W101_P-7,7e3ac796dd62b316bf1c861cde378c3931c164b15c346d1cd721302cb1b2f58a,8139831ec29400d06a469bae9ac44812bb9e2beb055122c7ee15166b24ed472f,e1a723af836d2c15296f13f6e113a3e248e0636a8266eb2f6ff2ece3be498502,0.04370987415313721,0.0,0.11150075911284765,0.11150075911284765,0.13990676925593523,CALIBRATED_HIGH_RISK,MODEL_DISAGREEMENT_HIGH_RISK,MONOTONE_BOUNDED_LINEAR_NOT_PROBABILITY
LPML_INV_B1_GRA_b77f5725563f,1,90.0,30.0,GRADIENT_MULTISTART,G_O30_B1_S15,112.0,109.0,100.0,198.0,-0.9,87.5,123.5,True,0.0,2.8517091274261475,1.0549705286326594,0.32000404596328735,0.3484501242637634,0.13924604654312134,0.9517786502838135,0.3462969660758972,1.2565687894821167,0.001206360524520278,MODEL_DISAGREEMENT_HIGH_RISK,SURROGATE_PREDICTION_NOT_PHYSICS,PLANNED_SURROGATE_IDENTITY_NOT_FORMAL_GEOMETRY_HASH,J1112_L109_W100_P-9,b77f5725563ffecb4ec5d1d76ea2f4e27e99ea8d58aa24e8521101abe886631d,5d9a544491392502e8563169be1d683c86d2c22be23cecfa0cd77722e6543a38,5d52cdceb95b5998fe2fa89f3d18c8f2175c5e51dcda3e8c4059fb0c240dc09b,0.04822134971618652,0.0,0.0953320441550009,0.0953320441550009,0.12373805429808848,CALIBRATED_HIGH_RISK,MODEL_DISAGREEMENT_HIGH_RISK,MONOTONE_BOUNDED_LINEAR_NOT_PROBABILITY
LPML_INV_B1_GRA_d1b79612c612,1,90.0,30.0,GRADIENT_MULTISTART,G_O30_B1_S124,112.0,109.0,100.0,197.0,-1.1,86.5,124.5,True,0.0,3.0293965339660645,0.8508366649084884,0.33190155029296875,0.3618374466896057,0.14703522622585297,0.9589326977729797,0.34122660756111145,1.2941182851791382,0.0017382802907377481,MODEL_DISAGREEMENT_HIGH_RISK,SURROGATE_PREDICTION_NOT_PHYSICS,PLANNED_SURROGATE_IDENTITY_NOT_FORMAL_GEOMETRY_HASH,J1112_L109_W100_P-11,d1b79612c6127309fc9fc7619d1c9a9055b02d4694b2b0980f67b5afe2235f68,4c7273f61c19f2a32f2c785023137a6cf5af51f8841e83053f40b1d4e1b6d9bd,a9dd494c60084ae901832946eca37f30a8569c2d56fb69bffbf5f9cd6443fcbe,0.041067302227020264,0.0,0.10579559939120248,0.10579559939120248,0.13420160953429006,CALIBRATED_HIGH_RISK,MODEL_DISAGREEMENT_HIGH_RISK,MONOTONE_BOUNDED_LINEAR_NOT_PROBABILITY
LPML_INV_B1_GRA_67d196ab13b2,1,90.0,30.0,GRADIENT_MULTISTART,G_O30_B1_S27,112.0,109.0,100.0,196.0,-0.8,85.5,125.5,True,0.0,2.7439606189727783,0.40643721007035233,0.3382669985294342,0.3700002431869507,0.15312357246875763,0.955423891544342,0.3317215144634247,1.4089893102645874,0.0013817233266308904,MODEL_DISAGREEMENT_HIGH_RISK,SURROGATE_PREDICTION_NOT_PHYSICS,PLANNED_SURROGATE_IDENTITY_NOT_FORMAL_GEOMETRY_HASH,J1112_L109_W100_P-8,67d196ab13b25c2012a153e2e1f9f3688bed2475468722474344bac70d800145,4b00d5a6013bb426c3864223d40d0f96124233d98bb8a09c546f2e61f2f60df2,0b931931b7ec09d85517a652c931cf0f96ac2794d526f062d4f1d283bf533980,0.04457610845565796,0.0,0.11016997813503573,0.11016997813503573,0.1385759882781233,CALIBRATED_HIGH_RISK,MODEL_DISAGREEMENT_HIGH_RISK,MONOTONE_BOUNDED_LINEAR_NOT_PROBABILITY
LPML_INV_B1_GRA_0dea9840b210,1,90.0,30.0,GRADIENT_MULTISTART,G_O30_B1_S5,112.0,110.0,100.0,197.0,-0.9,86.0,124.0,True,0.0,2.8951401710510254,0.7613406962138113,0.32379356026649475,0.35261398553848267,0.1420484185218811,0.9568539261817932,0.33064183592796326,1.2164164781570435,0.001561808749102056,MODEL_DISAGREEMENT_HIGH_RISK,SURROGATE_PREDICTION_NOT_PHYSICS,PLANNED_SURROGATE_IDENTITY_NOT_FORMAL_GEOMETRY_HASH,J1112_L110_W100_P-9,0dea9840b2104297d849ff863b1abe5d46edc70de6ee895311c7095cc1788520,0c6df6ef8cb590bddb7f320fb58869bcd63356de7aa3cb6800bae74e9aada269,959df59ecfce6af058ff845433135ed4902c797d5ff95847c26b53b3b1120387,0.04314607381820679,0.0,0.10797548912878213,0.10797548912878213,0.1363814992718697,CALIBRATED_HIGH_RISK,MODEL_DISAGREEMENT_HIGH_RISK,MONOTONE_BOUNDED_LINEAR_NOT_PROBABILITY
LPML_INV_B1_GRA_f203bfc1b384,1,90.0,30.0,GRADIENT_MULTISTART,G_O30_B1_S51,112.0,110.0,100.0,198.0,-1.0,87.0,123.0,True,0.0,2.745466709136963,0.30627934276171176,0.315866619348526,0.3431977331638336,0.13598555326461792,0.9561821222305298,0.33472442626953125,1.1640506982803345,0.001613121130503714,MODEL_DISAGREEMENT_HIGH_RISK,SURROGATE_PREDICTION_NOT_PHYSICS,PLANNED_SURROGATE_IDENTITY_NOT_FORMAL_GEOMETRY_HASH,J1112_L110_W100_P-10,f203bfc1b3842246e6e67513a4ac16b56cca55dd9c7fbc7620c3fa8eb669d3a8,3fb50e5044becf8147e9bd55ae9fe80846c5263e278de08164a4ad04e785aa95,abb7ec4c90c10ed39525088aa469c4a276d4777749babb83cc42c9869eae8aa6,0.043817877769470215,0.0,0.10153440365556726,0.10153440365556726,0.12994041379865484,CALIBRATED_HIGH_RISK,MODEL_DISAGREEMENT_HIGH_RISK,MONOTONE_BOUNDED_LINEAR_NOT_PROBABILITY
LPML_INV_B1_GRA_a98af9172e82,1,90.0,30.0,GRADIENT_MULTISTART,G_O30_B1_S71,112.0,110.0,100.0,199.0,-1.0,88.0,122.0,True,0.0,2.840872287750244,0.7067332804387064,0.30812570452690125,0.3340654969215393,0.13022200763225555,0.9546504616737366,0.3359258770942688,1.1268582344055176,0.0015479241264984012,MODEL_DISAGREEMENT_HIGH_RISK,SURROGATE_PREDICTION_NOT_PHYSICS,PLANNED_SURROGATE_IDENTITY_NOT_FORMAL_GEOMETRY_HASH,J1112_L110_W100_P-10,a98af9172e82d032760277660763b5d46e9662f987ab575c6fc8bbdcae7b9b3e,48364f4937db6e6eeba5e3d0492bf60bf60f1b972178e7bbf8b3b90e204a2ad2,2baf6eb88c116bd6c8be98bb622d17e4d31e17dd8aff0f96818a92dc376e90fb,0.04534953832626343,0.0,0.09442878296952426,0.09442878296952426,0.12283479311261183,CALIBRATED_HIGH_RISK,MODEL_DISAGREEMENT_HIGH_RISK,MONOTONE_BOUNDED_LINEAR_NOT_PROBABILITY
LPML_INV_B1_GRA_80480600fb16,1,90.0,30.0,GRADIENT_MULTISTART,G_O30_B1_S47,112.0,110.0,100.0,200.0,-1.2,89.0,121.0,True,0.0,2.9174628257751465,0.5964257787038535,0.3073579967021942,0.33223316073417664,0.12780793011188507,0.9613866209983826,0.3302249014377594,1.0577747821807861,0.0019226300064474344,MODEL_DISAGREEMENT_HIGH_RISK,SURROGATE_PREDICTION_NOT_PHYSICS,PLANNED_SURROGATE_IDENTITY_NOT_FORMAL_GEOMETRY_HASH,J1112_L110_W100_P-12,80480600fb166047756d65d7b6886469ed503af5732dc72ce0a27f36b0b1ecf7,082a1277c775722be30fed6ba081a74ddf5752f5c204e660e6a277b581712c73,b39dbe421436cf88f9ae3c7fbd1f9c42963b94befa41875076e70b017e6b09ce,0.03861337900161743,0.0,0.09056528809924644,0.09056528809924644,0.11897129824233402,CALIBRATED_HIGH_RISK,MODEL_DISAGREEMENT_HIGH_RISK,MONOTONE_BOUNDED_LINEAR_NOT_PROBABILITY
LPML_INV_B1_GRA_c0691ad9170d,1,90.0,30.0,GRADIENT_MULTISTART,G_O30_B1_S112,112.0,109.0,101.0,199.0,-1.0,88.5,122.5,True,0.0,3.0581939220428467,1.1745808013779229,0.3079860508441925,0.3339303135871887,0.1298115998506546,0.9542738199234009,0.3453693985939026,1.3499906063079834,0.001628079917281866,MODEL_DISAGREEMENT_HIGH_RISK,SURROGATE_PREDICTION_NOT_PHYSICS,PLANNED_SURROGATE_IDENTITY_NOT_FORMAL_GEOMETRY_HASH,J1112_L109_W101_P-10,c0691ad9170ddc48081bfb34ae878a2a3454599660999aaaa623981e513aadd7,2b8b41d786f2eb0ca914e20f779163c9e8dd5eda269ad54e02d6e61d852843aa,f9cffe65902cd546f8f93b31e55717ab62523b495a1915383b72284e50735493,0.04572618007659912,0.0,0.0917250274360891,0.0917250274360891,0.12013103757917667,CALIBRATED_HIGH_RISK,MODEL_DISAGREEMENT_HIGH_RISK,MONOTONE_BOUNDED_LINEAR_NOT_PROBABILITY
LPML_INV_B1_GRA_9baa0a19c57f,1,90.0,30.0,GRADIENT_MULTISTART,G_O30_B1_S119,112.0,110.0,100.0,200.0,-1.1,89.0,121.0,True,0.0,3.029095411300659,1.1722380464926083,0.3048883080482483,0.3297467827796936,0.12682278454303741,0.9577072262763977,0.33305272459983826,1.0673693418502808,0.0016914610750973225,MODEL_DISAGREEMENT_HIGH_RISK,SURROGATE_PREDICTION_NOT_PHYSICS,PLANNED_SURROGATE_IDENTITY_NOT_FORMAL_GEOMETRY_HASH,J1112_L110_W100_P-11,9baa0a19c57f22b8081c3b1739971a18c93eac222adb3b50eefdadf1919ea336,3194f1734929fa3d48807b38e4fb4db2f0c51a38a4c160dc80e3ea04e0522998,3fa9ec96b4b04062427f7fa3c865f890ee065c661e83255dc21add3be0076e89,0.042292773723602295,0.0,0.0889400485397589,0.0889400485397589,0.11734605868284648,CALIBRATED_HIGH_RISK,MODEL_DISAGREEMENT_HIGH_RISK,MONOTONE_BOUNDED_LINEAR_NOT_PROBABILITY
LPML_INV_B1_GRA_bbc074f60b30,1,90.0,30.0,GRADIENT_MULTISTART,G_O30_B1_S3,112.0,110.0,101.0,196.0,-0.6,85.0,125.0,True,0.0,3.146383285522461,0.849033494967605,0.3270670175552368,0.35657671093940735,0.14475685358047485,0.9570000767707825,0.3149920701980591,1.4676508903503418,0.0019105427199974656,MODEL_DISAGREEMENT_HIGH_RISK,SURROGATE_PREDICTION_NOT_PHYSICS,PLANNED_SURROGATE_IDENTITY_NOT_FORMAL_GEOMETRY_HASH,J1112_L110_W101_P-6,bbc074f60b308428cec5c68634ba875bc4cb215f08bf8e205dcf21d40979b15c,b81a035026fa09b27a6fcc9b66f5048f8ba232b19eb337add3f648f09198f976,28165a91eee0315c603918449a56983897ec4716af42848f6613fc6a318f1edf,0.04299992322921753,0.0,0.11476318181846681,0.11476318181846681,0.1431691919615544,CALIBRATED_HIGH_RISK,MODEL_DISAGREEMENT_HIGH_RISK,MONOTONE_BOUNDED_LINEAR_NOT_PROBABILITY
LPML_INV_B2_GRA_f3b0e4d34c60,2,150.0,30.0,GRADIENT_MULTISTART,G_O30_B2_S117,112.0,110.0,101.0,196.0,-0.8,85.0,125.0,True,0.0,23.198041915893555,58.27767384778502,0.3286415636539459,0.35841232538223267,0.14620079100131989,0.9607520699501038,0.3217545747756958,1.468968152999878,0.002003415022045374,MODEL_DISAGREEMENT_HIGH_RISK,SURROGATE_PREDICTION_NOT_PHYSICS,PLANNED_SURROGATE_IDENTITY_NOT_FORMAL_GEOMETRY_HASH,J1112_L110_W101_P-8,f3b0e4d34c60f3ba9286115d20c1de7bfc5fdf51efa35d5183b7bb0005213666,5473caefa406ffe7ee531df97c666718f9fa3c3f2c31fd2436b089c6d0fcd0cc,85f0288ea334647de65a7d7d7b6e6f403eb106f4460eff1c10531c794178ebb6,0.03924793004989624,0.0,0.11541612310425031,0.11541612310425031,0.1438221332473379,CALIBRATED_HIGH_RISK,MODEL_DISAGREEMENT_HIGH_RISK,MONOTONE_BOUNDED_LINEAR_NOT_PROBABILITY
LPML_INV_B1_GRA_5e2c2ab3ddf4,1,105.0,45.0,GRADIENT_MULTISTART,G_O45_B1_S106,112.0,109.0,101.0,196.0,-0.8,85.5,125.5,True,0.0,7.619715213775635,14.117167731337615,0.33139318227767944,0.3620602786540985,0.14885814487934113,0.9581663608551025,0.3285823166370392,1.671486496925354,0.0016400294844061136,MODEL_DISAGREEMENT_HIGH_RISK,SURROGATE_PREDICTION_NOT_PHYSICS,PLANNED_SURROGATE_IDENTITY_NOT_FORMAL_GEOMETRY_HASH,J1112_L109_W101_P-8,5e2c2ab3ddf4724db5eb06c8b174a273b8307506aa7ffa620d491cc54d229ce1,36468476a8948e153f456e35e95ba9246a193580ce6a34c5819a5ef942670dd6,e0a2a4a648d04e91519631e5cf587ada0c5d6ee7499889fe88163dc43d5ca031,0.04183363914489746,0.0,0.11198600671475742,0.11198600671475742,0.140392016857845,CALIBRATED_HIGH_RISK,MODEL_DISAGREEMENT_HIGH_RISK,MONOTONE_BOUNDED_LINEAR_NOT_PROBABILITY
LPML_INV_B1_GRA_2073864941e4,1,95.0,35.0,GRADIENT_MULTISTART,G_O35_B1_S85,112.0,108.0,102.0,196.0,-1.0,86.0,126.0,True,0.0,4.397819519042969,4.198530943185178,0.3363269865512848,0.3670444190502167,0.15025003254413605,0.9604166150093079,0.3338901996612549,1.852642297744751,0.0020697764120996,MODEL_DISAGREEMENT_HIGH_RISK,SURROGATE_PREDICTION_NOT_PHYSICS,PLANNED_SURROGATE_IDENTITY_NOT_FORMAL_GEOMETRY_HASH,J1112_L108_W102_P-10,2073864941e4ed70609ad42995dede0015c9eb042d0be96cd184d22e6c7a0d32,51926543a9bac5be95ac38f66ac9fa502199dc5a3c82d65c567819a362662500,54d1fd0058b1a653443484dc320039e46157955e9ae2204b27b4250647d8dbe7,0.03958338499069214,0.0,0.11154676981958439,0.11154676981958439,0.13995277996267197,CALIBRATED_HIGH_RISK,MODEL_DISAGREEMENT_HIGH_RISK,MONOTONE_BOUNDED_LINEAR_NOT_PROBABILITY
LPML_INV_B2_GRA_91dc739268c8,2,150.0,30.0,GRADIENT_MULTISTART,G_O30_B2_S42,112.0,109.0,102.0,196.0,-0.9,85.5,125.5,True,0.0,23.416959762573242,58.40237944165111,0.33100056648254395,0.36131593585014343,0.14818590879440308,0.9625474214553833,0.32584574818611145,1.8098257780075073,0.002323627006262541,MODEL_DISAGREEMENT_HIGH_RISK,SURROGATE_PREDICTION_NOT_PHYSICS,PLANNED_SURROGATE_IDENTITY_NOT_FORMAL_GEOMETRY_HASH,J1112_L109_W102_P-9,91dc739268c84df397eed9abd69409de4a2c6856ad067bf642818c98e23730f0,f3502831a3a88a9657cc369b669d56383c01f2ff6cd308f8e9c7a5eb21fb9111,b998a7faee94861b7db4abc2807b5ecc05d0b537f43932bb892fafd2dda4b0cd,0.0374525785446167,0.0,0.116792057981249,0.116792057981249,0.14519806812433658,CALIBRATED_HIGH_RISK,MODEL_DISAGREEMENT_HIGH_RISK,MONOTONE_BOUNDED_LINEAR_NOT_PROBABILITY
LPML_INV_B2_GRA_01584ff79146,2,175.0,55.0,GRADIENT_MULTISTART,G_O55_B2_S45,112.0,109.0,101.0,198.0,-1.1,87.5,123.5,True,0.0,32.33506393432617,84.58368298322557,0.31898412108421326,0.34662845730781555,0.13730402290821075,0.9577916860580444,0.344061940908432,1.433720588684082,0.0019199782982468605,MODEL_DISAGREEMENT_HIGH_RISK,SURROGATE_PREDICTION_NOT_PHYSICS,PLANNED_SURROGATE_IDENTITY_NOT_FORMAL_GEOMETRY_HASH,J1112_L109_W101_P-11,01584ff7914698c2e7cae156193679f08ed3cae6168b5a3a9f85333f5cb3e40d,b1b0fd09cfff7fdde2abcf0c42c9396a8e48aada442cb8cc3a12f4d710a5a186,c72a2f4a79e0cd9f078b6a83921f1ff9010620229bb5ec13d16f53bc6ba1f730,0.042208313941955566,0.0,0.1003491536317814,0.1003491536317814,0.12875516377486898,CALIBRATED_HIGH_RISK,MODEL_DISAGREEMENT_HIGH_RISK,MONOTONE_BOUNDED_LINEAR_NOT_PROBABILITY
LPML_INV_B2_GRA_935d296dcce4,2,122.0,2.0,GRADIENT_FINE,GF_O02_B2_S37,112.0,108.0,101.0,198.0,-1.2,88.0,124.0,True,0.0,14.124417304992676,32.45597976601173,0.3278866410255432,0.3562341034412384,0.1413867175579071,0.9581772089004517,0.3503440320491791,1.4689700603485107,0.0018463568994775414,MODEL_DISAGREEMENT_HIGH_RISK,SURROGATE_PREDICTION_NOT_PHYSICS,PLANNED_SURROGATE_IDENTITY_NOT_FORMAL_GEOMETRY_HASH,J1112_L108_W101_P-12,935d296dcce4ada618ce8d55cb60befa3312f7d200d6e7a1b4bb96ef76d3bc12,602e15a750df66ac61646750adc2d23e6586ba94c28d86b6adfb21a58e0f432c,03ed203a9337efb6f9e091deb2348f2b1e627898050981adb97906500a491c75,0.04182279109954834,0.0,0.09652692282621061,0.09652692282621061,0.1249329329692982,CALIBRATED_HIGH_RISK,MODEL_DISAGREEMENT_HIGH_RISK,MONOTONE_BOUNDED_LINEAR_NOT_PROBABILITY
