candidate_id,category,wavelength_nm,geometry_hash_sha256,source_polarization_x_status,source_polarization_y_status,physics_origin,model_fill,Jones_complete,txx_real,txx_imag,txy_real,txy_imag,tyx_real,tyx_imag,tyy_real,tyy_imag,Txx,Txy,Tyx,Tyy,cross_power_xy_yx,combined_leakage,target_transmission,orthogonal_rejection,sigma1,sigma2,sigma2_over_sigma1,determinant_real,determinant_imag,jones_frobenius_norm,projection_error_apcd_v1,phase_wrapped_deg,primitive_valid,manufacturing_pass,phase_unwrapped_deg,x_checkpoint_sha256,y_checkpoint_sha256,J1_side_nm,J2_length_nm,J2_width_nm,D_nm,Psi_deg,exact_geometry_hash_sha256,canonical_relative_geometry_hash_sha256,symmetry_equivalence_geometry_hash_sha256,material,H_nm,period_x_nm,period_y_nm,split_geometry_level,clean_materialization_version,clean_admission_status,quarantine_status,admission_source,quarantine_identity,clean_split,J1_center_x_nm,J1_center_y_nm,J2_center_x_nm,J2_center_y_nm,direct_gap_nm,periodic_gap_nm,geometry_legality,phase_deg,abs_txx,projector_error,sigma2_sigma1,leakage,throughput,source_name,phase_deg_calc,exact_hash_norm,admission_rule,quarantine_match,physics_label,solver_calls,target_bin,stage_label
LPML_R1_BOUNDARY_FAILURE_252,BOUNDARY_FAILURE,450.0,51cb6cc8a2cf8c778c94d0398ad7fcb6ad0bedceb3ff8d404210c44fa5217457,ACCEPTED,ACCEPTED,PROSPECTIVE_LP_ML_ROUND1_RECOVERY_FORMAL_WEIGHTED_G0,NONE,True,-0.0500108806497433,0.9899287215634157,-0.0017660995419940338,0.005749274840502551,-0.0017686843611584217,0.005786859805119381,-0.40280094881809914,0.2908960821290449,0.9824599619595417,3.617326878386717e-05,3.661599077351269e-05,0.24686913496678897,7.278925955737987e-05,0.24694192422634634,0.9824599619595417,3.978506140816419,0.9912628449265997,0.4967895514741749,0.5011683369520027,-0.2677918099380235,-0.4132718087299154,1.108783967320004,0.20086346621157525,92.89210557970495,True,True,92.89210557970495,468129c3e515e966c4fde14bee5cbd3c163cf61e21e2e21d6861983957c108a0,276c3efca9ca0c93e1a7940880dd9cc8ddcae8928a86a7c1a71b1eef81085eff,109,110,104,195.0102561405425,0.5876284162399621,51cb6cc8a2cf8c778c94d0398ad7fcb6ad0bedceb3ff8d404210c44fa5217457,3e5a70f43ab69f1606937e666121c0e98a089a7a1aaa5724b2c2f016dcbfc5d0,7caf602cad5394e1cb330544433fbfd68163d0dc44f182f4591da06d4c2f9ad8,APCD_TIO2_NATIVE_M1,500.0,432.0,432.0,train,LP_ML_DATASET_V1_CLEAN_V2,ADMITTED_COMPLETE_JONES,NOT_QUARANTINED,ROUND1_COMPLETE_CLEAN_SOURCE,LPML_R1_GLOBAL_SOBOL_054:f6bcfd429f3cd1b722f520bc67dbc62501854a686b17d8deae492cc66e950b21,train,,,,,,,,92.89210557970495,0.9911911833544231,0.20086346621157525,0.5011683369520027,0.24694192422634634,0.9824599619595417,clean_v3,92.89210557970495,51cb6cc8a2cf8c778c94d0398ad7fcb6ad0bedceb3ff8d404210c44fa5217457,EXACT_GEOMETRY_HASH_AND_AUTHORITATIVE_QUARANTINE_MANIFEST,NOT_R1_QUARANTINE,OBSERVED_PHYSICS_PHASE_ENVELOPE_V2,0,,
LPML_R1_PHASE_REGION_190,PHASE_REGION,450.0,51d9079dca4e72ded1ced6155f66d8b950dcedb6c5a0e76cf9edac6cb02e80bb,ACCEPTED,ACCEPTED,PROSPECTIVE_LP_ML_ROUND1_RECOVERY_FORMAL_WEIGHTED_G0,NONE,True,0.14426546702296975,0.9814771530907616,0.0009380289073924958,0.0011672029375221125,0.0009153421201725343,0.0011592908309264684,-0.3071561797297405,0.40166354479745475,0.9841099270145018,2.2422609284642078e-06,2.1818064276321324e-06,0.25567852196542556,4.42406735609634e-06,0.2556829460327817,0.9841099270145018,3.848946291820053,0.9920257344952783,0.5056459385245639,0.5097105054253717,-0.4385351276555572,-0.2435227497973966,1.1134598659346837,0.20623037250112553,81.63808000669849,True,True,81.63808000669849,b1b96cd5362a6227d4103f97345521322c30c15403493acfd49e66e6a62eb10a,2f6dae8b79799c407f71c7fa02fab8371ed3dbe172d0bac4c4c9ac4ad9415fe2,109,109,98,199.01004999748125,0.5758175932449805,51d9079dca4e72ded1ced6155f66d8b950dcedb6c5a0e76cf9edac6cb02e80bb,12290a43f56030947393407011efd4b98d7297966ca841807498759d786dab84,19777fe3616755d0fc2f27bb4a6e86f0f9bcd90cb32f7f2d2af7c64531ae296c,APCD_TIO2_NATIVE_M1,500.0,432.0,432.0,train,LP_ML_DATASET_V1_CLEAN_V2,ADMITTED_COMPLETE_JONES,NOT_QUARANTINED,ROUND1_COMPLETE_CLEAN_SOURCE,LPML_R1_GLOBAL_SOBOL_054:f6bcfd429f3cd1b722f520bc67dbc62501854a686b17d8deae492cc66e950b21,train,,,,,,,,81.63808000669846,0.99202314842674,0.20623037250112553,0.5097105054253717,0.2556829460327817,0.9841099270145018,clean_v3,81.63808000669846,51d9079dca4e72ded1ced6155f66d8b950dcedb6c5a0e76cf9edac6cb02e80bb,EXACT_GEOMETRY_HASH_AND_AUTHORITATIVE_QUARANTINE_MANIFEST,NOT_R1_QUARANTINE,OBSERVED_PHYSICS_PHASE_ENVELOPE_V2,0,,
LPML_R2_PROJECTOR_FAVORABLE_TRADEOFF_047,PROJECTOR_FAVORABLE_TRADEOFF,450.0,51e48592612027524fc30a3e508f5046d8de20b6ccbb8816bad825fead541df6,ACCEPTED,ACCEPTED,PROSPECTIVE_LP_ML_ROUND2_ACTIVE_LEARNING_FORMAL_WEIGHTED_G0,NONE,True,-0.049866699709451276,0.9928770523973487,0.0010708598651091854,-0.00024756095792600926,0.0010905861558701054,-0.0002495624921187354,0.14978407723887718,0.03190552407758229,0.9882915289171604,1.2080272785909065e-06,1.251659600848048e-06,0.023453232260967103,2.4596868794389544e-06,0.02345569194784654,0.9882915289171604,42.13440094262046,0.9941296669917009,0.1531451144241192,0.1540494359126672,-0.03914860638528505,0.14712668714975383,1.0058564613626573,0.023183351991610257,92.87523281035419,True,True,92.87523281035419,4e47074a9cc567fa862d50dda2303b521fc405eed018e1d0b7b32d78bf6e54af,0e0051248fdf74b61bbc7110c246f7d18ba16d678b69a45d54d9cc4b982ffb4e,112,111,101,206.00970850908945,0.5562522270806725,51e48592612027524fc30a3e508f5046d8de20b6ccbb8816bad825fead541df6,298d7ebf01884bc9d4d8718fc428c6aeea71659982744ed8b5a87eaaede0212e,298d7ebf01884bc9d4d8718fc428c6aeea71659982744ed8b5a87eaaede0212e,APCD_TIO2_NATIVE_M1,500.0,432.0,432.0,,LP_ML_DATASET_V1_CLEAN_V2,ADMITTED_COMPLETE_JONES,NOT_QUARANTINED,ROUND2_ACCEPTED_XY_CHECKPOINTS,LPML_R1_GLOBAL_SOBOL_054,train,-103.0,1.0,103.0,-1.0,94.00970850908945,113.99029149091055,PASS,92.8752328103542,0.9941285273631174,0.023183351991610257,0.1540494359126672,0.02345569194784654,0.9882915289171604,clean_v3,92.8752328103542,51e48592612027524fc30a3e508f5046d8de20b6ccbb8816bad825fead541df6,EXACT_GEOMETRY_HASH_AND_AUTHORITATIVE_QUARANTINE_MANIFEST,NOT_R1_QUARANTINE,OBSERVED_PHYSICS_PHASE_ENVELOPE_V2,0,,
LPML_R3_018,B2_TARGETED_ACTIVE_LEARNING,450.0,53629d19337d7279822f89eafdf5b6ef9df19295465dce5567d247fcca237095,ACCEPTED,ACCEPTED,FORMAL_WEIGHTED_G0_PROSPECTIVE_ROUND3_TARGETED_ACTIVE_LEARNING,NONE,True,-0.1747397535833051,0.9662332434971617,-0.0015065722332576088,0.007739489433685397,-0.0018740803287702233,0.008889118461951166,-0.03941663135053442,-0.0010881342595409054,0.9641406623213998,6.216945658815075e-05,8.252860410928458e-05,0.0015548548631907201,0.00014469806069743532,0.0016995529238881554,0.9641406623213998,567.2907555686381,0.9819810063391076,0.03941469820411036,0.040137943554581626,0.008005017745257786,-0.037867622721225756,0.9827717004703013,0.0017596626202360799,100.25093712130717,True,True,100.25093712130717,daa021413e6af9d85a97941ba85c5746797adb28eae31236c17904a0faaa269f,8507067d1a5fb3582e2425430f3b7c164c605958086a248e53c1ed3edbef2588,112,110,101,197.0,0.8,53629d19337d7279822f89eafdf5b6ef9df19295465dce5567d247fcca237095,8e078ba29805cd2c48b8e00d323c65d3b7b06350d506d325ca179f3d34b1437f,1822a79a3ec0ae6783a27bd7f0d5a65f1da1edd54b72e2853ade476f7a963c65,APCD_TIO2_NATIVE_M1,500.0,432.0,432.0,,LP_ML_DATASET_V1_CLEAN_V3,ADMITTED_COMPLETE_JONES,NOT_QUARANTINED,ROUND3_FORMAL_WEIGHTED_G0,,train,-98.49039861491647,-1.3752747634058093,98.49039861491647,1.3752747634058093,86.0,124.0,,100.25093712130719,0.9819066464391611,0.0017596626202360799,0.040137943554581626,0.0016995529238881554,0.9641406623213998,clean_v3,100.25093712130719,53629d19337d7279822f89eafdf5b6ef9df19295465dce5567d247fcca237095,EXACT_GEOMETRY_HASH_AND_AUTHORITATIVE_QUARANTINE_MANIFEST,NOT_R1_QUARANTINE,OBSERVED_PHYSICS_PHASE_ENVELOPE_V2,0,,
LPML_R1_PHASE_REGION_154,PHASE_REGION,450.0,54b554f12657f2670a3079981f9253449b4edd64b6d9b8a7c7ff5673a6963246,ACCEPTED,ACCEPTED,PROSPECTIVE_LP_ML_ROUND1_RECOVERY_FORMAL_WEIGHTED_G0,NONE,True,0.33367282184772734,0.9457338653952574,0.0022040058165989176,9.183912886276495e-05,0.0021622159574589536,0.00012625431340845212,-0.25681826504352506,0.5333763555327726,1.00575009619528,4.866076065192132e-06,4.691117998344379e-06,0.35044595790138894,9.557194063536511e-06,0.3504555150954525,1.00575009619528,2.8698366921728913,1.0028739241593143,0.5919877562348991,0.5902913037958869,-0.5901301115690155,-0.06490901368751087,1.164562411934514,0.25840883725729147,70.56619315310905,True,True,70.56619315310905,94b152e4b6ac3c34c6bc0d17260a991144defd36cbc25a7c62b1b6bd36fedc06,88d888c7379dde3a2b18735660975b4ca95e946b7ce5fd29171f791ba0b564f9,108,106,98,203.0221662774782,0.8466740238615051,54b554f12657f2670a3079981f9253449b4edd64b6d9b8a7c7ff5673a6963246,f8094a6544040adee7f444055e1a26856391bad12372fc573709285c14d381a2,76c82b27d022d293654bc0999c63691d5ab937660561f59b33895217cd07f9b9,APCD_TIO2_NATIVE_M1,500.0,432.0,432.0,validation,LP_ML_DATASET_V1_CLEAN_V2,ADMITTED_COMPLETE_JONES,NOT_QUARANTINED,ROUND1_COMPLETE_CLEAN_SOURCE,LPML_R1_GLOBAL_SOBOL_054:f6bcfd429f3cd1b722f520bc67dbc62501854a686b17d8deae492cc66e950b21,validation,,,,,,,,70.56619315310904,1.0028709269867584,0.25840883725729147,0.5902913037958869,0.3504555150954525,1.00575009619528,clean_v3,70.56619315310904,54b554f12657f2670a3079981f9253449b4edd64b6d9b8a7c7ff5673a6963246,EXACT_GEOMETRY_HASH_AND_AUTHORITATIVE_QUARANTINE_MANIFEST,NOT_R1_QUARANTINE,OBSERVED_PHYSICS_PHASE_ENVELOPE_V2,0,,
LPML_R1_PHASE_REGION_159,PHASE_REGION,450.0,54c43142f356de4216b71815fe94e75a4041c1e5d9eada4efbfd74e9c1d4117d,ACCEPTED,ACCEPTED,PROSPECTIVE_LP_ML_ROUND1_RECOVERY_FORMAL_WEIGHTED_G0,NONE,True,0.24333801268154634,0.9708489879011537,0.0026664031135425876,-0.0001977017654211837,0.0026591982850583122,-0.00017860124959824612,-0.297158466174103,0.528523994172803,1.0017611457244993,7.148791551960258e-06,7.103233925615126e-06,0.3676407664353186,1.4252025477575384e-05,0.3676550184607962,1.0017611457244993,2.72473132535608,1.00088517771681,0.6063373856295562,0.6058011439561083,-0.5854339906192483,-0.15988501578374054,1.1702205621955613,0.2684757403017257,75.92900388763749,True,True,75.92900388763749,ccd46f1ce7b10eb7f12e3e295d205c2dd0c91b1f109a3ce20621882493ba46eb,2c5b0d82b75b529e6b06e3fce73060a9e382b14ea8c5e5c12f808bfe9daa8cdd,108,109,99,202.0222759994551,0.8508648647302778,54c43142f356de4216b71815fe94e75a4041c1e5d9eada4efbfd74e9c1d4117d,97ab1266bfcdd761c2ef9a19a51f4c109eaa6b6e913f23361dc490993cd81ffe,67dc194197d5a3f64e03411df2987b69df5bf0e4fbf7129fab0566cc5cdadf52,APCD_TIO2_NATIVE_M1,500.0,432.0,432.0,train,LP_ML_DATASET_V1_CLEAN_V2,ADMITTED_COMPLETE_JONES,NOT_QUARANTINED,ROUND1_COMPLETE_CLEAN_SOURCE,LPML_R1_GLOBAL_SOBOL_054:f6bcfd429f3cd1b722f520bc67dbc62501854a686b17d8deae492cc66e950b21,train,,,,,,,,75.92900388763749,1.0008801854989933,0.2684757403017257,0.6058011439561083,0.3676550184607962,1.0017611457244993,clean_v3,75.92900388763749,54c43142f356de4216b71815fe94e75a4041c1e5d9eada4efbfd74e9c1d4117d,EXACT_GEOMETRY_HASH_AND_AUTHORITATIVE_QUARANTINE_MANIFEST,NOT_R1_QUARANTINE,OBSERVED_PHYSICS_PHASE_ENVELOPE_V2,0,,
LPML_R1_GLOBAL_SOBOL_036,GLOBAL_SOBOL,450.0,55b33895204ac7cc5b41ea27f70e34d243c14e359b0833741d74e585e767671e,ACCEPTED,ACCEPTED,PROSPECTIVE_LP_ML_ROUND1_PRODUCTION_FORMAL_WEIGHTED_G0,NONE,True,0.14216814923063173,0.9867098071862245,0.0003931098295430361,-0.000732489507477353,0.0003705874396801368,-0.0007171024759095101,-0.3393731831908085,0.39111103194257973,0.9938080262531395,6.910762166477701e-07,6.515710114042285e-07,0.2681419967762516,1.3426472280519986e-06,0.2681433394234797,0.9938080262531395,3.706256617784621,0.9969005693263394,0.5178229625590577,0.5194329088496551,-0.43416076868073933,-0.2792587632439756,1.123366087113466,0.21248310094716671,81.80107549793485,True,True,81.80107549793485,03c7c3791c0824007a098c7eb435dfac0839beb058de72669b7c6763f92396dc,5fd6d13819b3c1cc4af6a0c1d7a9ce141a5c8131e5edb7644e18df5fc24a89e6,109,108,100,198.0025252364222,-0.289370163440599,55b33895204ac7cc5b41ea27f70e34d243c14e359b0833741d74e585e767671e,6cb6dfdf81ca2cb9a3b9d285ac635b01c20a364044525336034ce3e23f6db380,0cf0fe08f1b5593521dc77c351a18cebab8eef531bc992a440a0b8f611e6a8b1,APCD_TIO2_NATIVE_M1,500.0,432.0,432.0,train,LP_ML_DATASET_V1_CLEAN_V2,ADMITTED_COMPLETE_JONES,NOT_QUARANTINED,ROUND1_COMPLETE_CLEAN_SOURCE,LPML_R1_GLOBAL_SOBOL_054:f6bcfd429f3cd1b722f520bc67dbc62501854a686b17d8deae492cc66e950b21,train,,,,,,,,81.80107549793483,0.9968992056638121,0.21248310094716671,0.5194329088496551,0.2681433394234797,0.9938080262531395,clean_v3,81.80107549793483,55b33895204ac7cc5b41ea27f70e34d243c14e359b0833741d74e585e767671e,EXACT_GEOMETRY_HASH_AND_AUTHORITATIVE_QUARANTINE_MANIFEST,NOT_R1_QUARANTINE,OBSERVED_PHYSICS_PHASE_ENVELOPE_V2,0,,
LPML_R1_GLOBAL_SOBOL_051,GLOBAL_SOBOL,450.0,561179631b3cd91d4e1f90569f156a12a093e00f53baea13d9bcb1f1ba118ab2,ACCEPTED,ACCEPTED,PROSPECTIVE_LP_ML_ROUND1_PRODUCTION_FORMAL_WEIGHTED_G0,NONE,True,0.012792618892315717,0.9831568068059333,-0.001631924651825535,-0.00020175589514278693,-0.0016324472627669735,-0.00018800401765966125,-0.20562909664242526,0.0833898270857673,0.9667609578669631,2.7038835104607615e-06,2.700229576371559e-06,0.04923718864737405,5.404113086832321e-06,0.04924259276046088,0.9667609578669631,19.63261688046653,0.9832425381078496,0.22189561032759947,0.22567739060050743,-0.08461843688427163,-0.20109950792820092,1.0079700147461848,0.048466949480689525,89.2545220605025,True,True,89.2545220605025,49549068d06bca796a6c5e9f548443c084efb1441b61022c5a349dc451cade1c,5f98d199aeb7c8ac7cfa6daea4feea5f375bc5c758d19636fdfeb72613d3b2ab,111,108,100,199.00251254695254,0.28791606655709323,561179631b3cd91d4e1f90569f156a12a093e00f53baea13d9bcb1f1ba118ab2,29bda83baa7d38e0da93d5f5546d7061a1fdb6b3392c2952540971faf8fc596a,94da2cf3c0a86283b19e753809aed6546028e92803cd9503f903652bc31991d8,APCD_TIO2_NATIVE_M1,500.0,432.0,432.0,train,LP_ML_DATASET_V1_CLEAN_V2,ADMITTED_COMPLETE_JONES,NOT_QUARANTINED,ROUND1_COMPLETE_CLEAN_SOURCE,LPML_R1_GLOBAL_SOBOL_054:f6bcfd429f3cd1b722f520bc67dbc62501854a686b17d8deae492cc66e950b21,train,,,,,,,,89.25452206050252,0.983240030647127,0.048466949480689525,0.22567739060050743,0.04924259276046088,0.9667609578669631,clean_v3,89.25452206050252,561179631b3cd91d4e1f90569f156a12a093e00f53baea13d9bcb1f1ba118ab2,EXACT_GEOMETRY_HASH_AND_AUTHORITATIVE_QUARANTINE_MANIFEST,NOT_R1_QUARANTINE,OBSERVED_PHYSICS_PHASE_ENVELOPE_V2,0,,
LPML_R1_GLOBAL_SOBOL_065,GLOBAL_SOBOL,450.0,589db75449a51322db1538da7298efadf16d2e810a2787d88323850c5e5d75a7,ACCEPTED,ACCEPTED,PROSPECTIVE_LP_ML_ROUND1_RECOVERY_FORMAL_WEIGHTED_G0,NONE,True,0.23548904642210813,0.9629707216709652,0.00044758023082623117,0.0010015855431144748,0.00046320161114254553,0.0009932887921501278,-0.3281692497163617,0.4831340074935981,0.9827677017802935,1.2035016632023797e-06,1.2011783571761096e-06,0.34111352565622394,2.404680020378489e-06,0.3411159303362443,0.9827677017802935,2.881037249745449,0.9913486489865594,0.584047505147536,0.5891444001508439,-0.5425233799968501,-0.20224552102328908,1.1506014219166156,0.2576630770718803,76.2583305593817,True,True,76.2583305593817,58ee68929741e145ba7dca64e6b86f553a7c8be8e4c2450df495172e4408993a,68a855ab8c1c5840e5d07a985f3c02936cf52247c8fdd18ad2b13864c2adfae4,108,108,101,203.0024630392449,0.2822429362708571,589db75449a51322db1538da7298efadf16d2e810a2787d88323850c5e5d75a7,f3f7272970e90236ffcdad59f1c347006068a19b91af1acab1b3979b027f426b,2cc5238ca6162547870f31cb6f0797242ea6383e32a168377dcbeceb1efd5ccd,APCD_TIO2_NATIVE_M1,500.0,432.0,432.0,train,LP_ML_DATASET_V1_CLEAN_V2,ADMITTED_COMPLETE_JONES,NOT_QUARANTINED,ROUND1_COMPLETE_CLEAN_SOURCE,LPML_R1_GLOBAL_SOBOL_054:f6bcfd429f3cd1b722f520bc67dbc62501854a686b17d8deae492cc66e950b21,train,,,,,,,,76.25833055938169,0.9913464085678091,0.2576630770718803,0.5891444001508439,0.3411159303362443,0.9827677017802935,clean_v3,76.25833055938169,589db75449a51322db1538da7298efadf16d2e810a2787d88323850c5e5d75a7,EXACT_GEOMETRY_HASH_AND_AUTHORITATIVE_QUARANTINE_MANIFEST,NOT_R1_QUARANTINE,OBSERVED_PHYSICS_PHASE_ENVELOPE_V2,0,,
LPML_R1_GLOBAL_SOBOL_096,GLOBAL_SOBOL,450.0,58c28b8630de0dc52497385c5a3d85bfc079ad08c9df1e0d570b3472306db238,ACCEPTED,ACCEPTED,PROSPECTIVE_LP_ML_ROUND1_RECOVERY_FORMAL_WEIGHTED_G0,NONE,True,0.12779805046047635,0.9939377467569469,0.0002253570860916355,-0.0007738182078211519,0.00021297256615150105,-0.0007884029490778618,-0.29865772971030374,0.5704677800389835,1.0042445861297753,6.495804350072525e-07,6.669365240478248e-07,0.4146299275783188,1.3165169590550773e-06,0.41463124409527785,1.0042445861297753,2.422018601904999,1.0021218700487056,0.6439158235321899,0.6425524108169538,-0.6051767734156335,-0.22394217830606591,1.1911657442291788,0.2922251794433004,82.67325000547112,True,True,82.67325000547112,325ce9a9e8b27de7c0efa245bc956ff1dd19ef7b9cabf9986df1c36673476d50,2716ecd855b1461639a860b75d4bc937b3da2b4d40563467c4211930c3f7b78a,108,110,99,197.00253805471644,-0.29083902235055187,58c28b8630de0dc52497385c5a3d85bfc079ad08c9df1e0d570b3472306db238,5e6d7ad67a0e39e0499f2e8268543f830743800f3b6940d65126dc67aac5788a,a343f7b8e7aac5959ebf393785f73b92021c396a6a74f5b880a6eabde2fe4c7a,APCD_TIO2_NATIVE_M1,500.0,432.0,432.0,validation,LP_ML_DATASET_V1_CLEAN_V2,ADMITTED_COMPLETE_JONES,NOT_QUARANTINED,ROUND1_COMPLETE_CLEAN_SOURCE,LPML_R1_GLOBAL_SOBOL_054:f6bcfd429f3cd1b722f520bc67dbc62501854a686b17d8deae492cc66e950b21,validation,,,,,,,,82.67325000547112,1.0021200457678585,0.2922251794433004,0.6425524108169538,0.41463124409527785,1.0042445861297753,clean_v3,82.67325000547112,58c28b8630de0dc52497385c5a3d85bfc079ad08c9df1e0d570b3472306db238,EXACT_GEOMETRY_HASH_AND_AUTHORITATIVE_QUARANTINE_MANIFEST,NOT_R1_QUARANTINE,OBSERVED_PHYSICS_PHASE_ENVELOPE_V2,0,,
LPML_R1_BOUNDARY_FAILURE_238,BOUNDARY_FAILURE,450.0,58f98ddefa0a25e74388d2a66a1134f344033b04dffdb329a6bfd573d185e561,ACCEPTED,ACCEPTED,PROSPECTIVE_LP_ML_ROUND1_RECOVERY_FORMAL_WEIGHTED_G0,NONE,True,0.005062115448481176,0.9888882976174662,-0.003031490907312496,0.005638305258098032,-0.0028810918408513487,0.005727531445090689,-0.37946569666436286,0.395693496510171,0.9779256901775845,4.098042330461427e-05,4.110530664992284e-05,0.30056755812541497,8.208572995453711e-05,0.3006496438553695,0.9779256901775845,3.2527086266831744,0.9889937115672854,0.5481484949475995,0.5542487161813533,-0.393194007740555,-0.3732125331823275,1.1307410552522419,0.2351442545876773,89.7067056835956,True,True,89.7067056835956,25aa8c41e68df5c3acbd429b16b3c4740319a4a04ffa2912d64cccaef5df4495,b9b42f93ced70b8644a45a49b548ec9a379802bfb97d75406626de6edc8f7415,109,109,101,193.06475597581243,1.484014675662106,58f98ddefa0a25e74388d2a66a1134f344033b04dffdb329a6bfd573d185e561,c33900c2601a2515e6faf3d9f143f4d71999770d75237f0f7b3094674f7dcba5,19adc19c5c3c5caff19cedf7eaa1245f12463e4ef7d2b2fd9c29636d7996c0bb,APCD_TIO2_NATIVE_M1,500.0,432.0,432.0,train,LP_ML_DATASET_V1_CLEAN_V2,ADMITTED_COMPLETE_JONES,NOT_QUARANTINED,ROUND1_COMPLETE_CLEAN_SOURCE,LPML_R1_GLOBAL_SOBOL_054:f6bcfd429f3cd1b722f520bc67dbc62501854a686b17d8deae492cc66e950b21,train,,,,,,,,89.70670568359562,0.9889012540074891,0.2351442545876773,0.5542487161813533,0.3006496438553695,0.9779256901775845,clean_v3,89.70670568359562,58f98ddefa0a25e74388d2a66a1134f344033b04dffdb329a6bfd573d185e561,EXACT_GEOMETRY_HASH_AND_AUTHORITATIVE_QUARANTINE_MANIFEST,NOT_R1_QUARANTINE,OBSERVED_PHYSICS_PHASE_ENVELOPE_V2,0,,
LPML_R2_LOW_PHASE_AND_SIX_BIN_COVERAGE_036,LOW_PHASE_AND_SIX_BIN_COVERAGE,450.0,591fca3ffaf4d849c17a71be05c07392472fc3b71074fcbf7fe2add7d8993d3f,ACCEPTED,ACCEPTED,PROSPECTIVE_LP_ML_ROUND2_ACTIVE_LEARNING_FORMAL_WEIGHTED_G0,NONE,True,0.4362788485463139,0.8975181117752599,0.0173928586312853,-0.006386203113136554,0.017461747016002213,-0.006381365081040956,0.1919294781447049,0.8706458477167702,0.9958779946535253,0.0003432951215701105,0.0003456344291483911,0.7948611167273522,0.0006889295507185016,0.7955500462780707,0.9958779946535253,1.2518106174623156,0.9981199890177764,0.8917311974214818,0.8934108195739181,-0.6979486025444173,0.5523270551958319,1.3384423935797896,0.4440870791909459,64.07585641378853,True,True,64.07585641378853,bc79a09cd184d91797119ec0273e45e667de26325e3ef48230fc77a999f64b92,0b490d236efd0dd45d6886eaf232ff2e268ea19e9238ae1216859d5769fbbfe0,104,107,99,206.08736011701444,1.6683374482933075,591fca3ffaf4d849c17a71be05c07392472fc3b71074fcbf7fe2add7d8993d3f,17cf6ba890d5ec8569641fe55849f03768794ca1f254917d017f4084d9067800,17cf6ba890d5ec8569641fe55849f03768794ca1f254917d017f4084d9067800,APCD_TIO2_NATIVE_M1,500.0,432.0,432.0,,LP_ML_DATASET_V1_CLEAN_V2,ADMITTED_COMPLETE_JONES,NOT_QUARANTINED,ROUND2_ACCEPTED_XY_CHECKPOINTS,LPML_R1_GLOBAL_SOBOL_054,train,-103.0,3.0,103.0,-3.0,99.08736011701444,118.91263988298556,PASS,64.07585641378851,0.99793686907215,0.4440870791909459,0.8934108195739181,0.7955500462780707,0.9958779946535253,clean_v3,64.07585641378851,591fca3ffaf4d849c17a71be05c07392472fc3b71074fcbf7fe2add7d8993d3f,EXACT_GEOMETRY_HASH_AND_AUTHORITATIVE_QUARANTINE_MANIFEST,NOT_R1_QUARANTINE,OBSERVED_PHYSICS_PHASE_ENVELOPE_V2,0,,
LPML_R2_HIGH_UNCERTAINTY_020,HIGH_UNCERTAINTY,450.0,5ab2c43a2deee7270fcc7419d6315ddbcec8fb99c147bfd20a0f2ed9807395cc,ACCEPTED,ACCEPTED,PROSPECTIVE_LP_ML_ROUND2_ACTIVE_LEARNING_FORMAL_WEIGHTED_G0,NONE,True,-0.19385440051104053,0.9426454475867089,-0.00986443977715536,0.008678391534621872,-0.009774232860571842,0.008742998181712085,-0.2156595679600718,0.07321882416463749,0.9261599684534418,0.00017262165174532145,0.00017197564521810325,0.051870045464776915,0.0003445972969634247,0.05221464276174034,0.9261599684534418,17.73755252295003,0.9626051904769843,0.22752111656272786,0.23635974417506306,-0.027233377185091123,-0.21731323183188736,0.9891282076733945,0.053368763010813836,101.6208248460348,True,True,101.6208248460348,02f12e6cd435ebcd7e318ae8541a6d59263efec5ac1dc6823220eec289cd039f,74c59cba1cdf6589e4e1203e93045ba8c1bd80c48a82f8376d1376f3094a5fc7,112,110,98,193.12690128513947,-2.077174765162813,5ab2c43a2deee7270fcc7419d6315ddbcec8fb99c147bfd20a0f2ed9807395cc,34a730db89e65b733367fea94ea8f5302998f38ae3fa34931a8b9a5ae145eea5,34a730db89e65b733367fea94ea8f5302998f38ae3fa34931a8b9a5ae145eea5,APCD_TIO2_NATIVE_M1,500.0,432.0,432.0,,LP_ML_DATASET_V1_CLEAN_V2,ADMITTED_COMPLETE_JONES,NOT_QUARANTINED,ROUND2_ACCEPTED_XY_CHECKPOINTS,LPML_R1_GLOBAL_SOBOL_054,train,-96.5,-3.5,96.5,3.5,81.12690128513947,126.87309871486053,PASS,101.62082484603478,0.9623720530301375,0.053368763010813836,0.23635974417506306,0.05221464276174034,0.9261599684534418,clean_v3,101.62082484603478,5ab2c43a2deee7270fcc7419d6315ddbcec8fb99c147bfd20a0f2ed9807395cc,EXACT_GEOMETRY_HASH_AND_AUTHORITATIVE_QUARANTINE_MANIFEST,NOT_R1_QUARANTINE,OBSERVED_PHYSICS_PHASE_ENVELOPE_V2,0,,
