candidate_id,wavelength_nm,model,raw_mae,raw_rmse,frobenius,phase_error_deg,Txx_error,Tyy_error,leakage_error,sigma_error,projection_error
LPML_R3_014,450.5,C1,0.0045825173874588145,0.007026085072121474,0.01987276959876267,0.025789715928610235,0.022516095025528315,0.008433210939820412,0.008439050626605549,0.013972640469558373,0.008990089567441628
LPML_R3_014,450.5,C2,0.10081784564622193,0.14638570556510766,0.41404130029545977,9.624762805882256,0.04906130598704239,0.32141353916584847,0.30637415854259376,0.33776838523943004,0.19320222258790243
LPML_R3_014,450.5,C3,0.03689820266160142,0.04086300117714177,0.11557802092796328,3.542831005645951,0.0001167116190932127,0.027889617246444398,0.02477291310676727,0.02394463833818239,0.012694933078414294
LPML_R3_014,450.5,C4,0.0045496023922138775,0.007803408391901088,0.022071371961125085,0.18306363368711231,0.01833677859600602,0.01152363116045757,0.011532976388169747,0.01499332227107908,0.00964528183755664
LPML_R3_014,451.0,C0,0.007864841487119995,0.011205127199634698,0.0316928857076781,1.2209765750715462,0.025004130421733883,0.005609988516939057,0.005599637825155546,0.012736247783755372,0.008065603322471637
LPML_R3_014,451.0,selected_blend,0.008008320504544392,0.011437997322169595,0.032351541878798774,1.2342280994684245,0.02526387341452241,0.005401509577418362,0.005390223491608226,0.012679212242378224,0.008027599196243407
LPML_R3_014,451.0,C1,0.01108887152436687,0.016454257797375606,0.04653966907166367,1.4866557149491941,0.03017003096374493,0.0017121149794138146,0.0017023670775400679,0.011766175801641299,0.00742898513373369
LPML_R3_014,451.0,C2,0.12871327343164804,0.19459532618039435,0.5503986989174598,17.2215564553953,0.02548019478003538,0.41162673407699846,0.3991952062213576,0.4408813188891806,0.25213624525339473
LPML_R3_014,451.0,C3,0.03469445627726356,0.04205282165951385,0.11894334145388306,1.1346382621982656,0.02251734339576661,0.04120454016217867,0.0372717823254336,0.04208527426626285,0.02217187361073969
LPML_R3_014,451.0,C4,0.011215154248195504,0.017450177609615623,0.049356555682675454,1.6304773950478193,0.02526377017560122,0.012224453364096222,0.012218768071099173,0.017663656510814918,0.011150210335341249
LPML_R3_014,451.5,C0,0.00810242373300398,0.013601413507608582,0.038470606899809336,2.1631483691890168,0.002087717107526421,0.009557625961778227,0.009559548830115339,0.005764099360487607,0.0035672721391100115
LPML_R3_014,451.5,selected_blend,0.008235563900254168,0.0137697966747423,0.03894686641708101,2.1851437681523436,0.0019738122462688024,0.009459975606154525,0.009461303950564326,0.005742105710585199,0.003552382140802779
LPML_R3_014,451.5,C1,0.01143330901437001,0.017853367925628104,0.05049695010892015,2.6035095153583114,0.00013272173623335437,0.007863091218184404,0.007871183537615623,0.005473708996624693,0.0033720564461040547
LPML_R3_014,451.5,C2,0.16916310816554325,0.2433617301250195,0.6883309186107671,24.461056449062326,0.1589818595166249,0.4863302028421062,0.46985080092796344,0.5352971485607396,0.2984542082044084
LPML_R3_014,451.5,C3,0.046832697261232986,0.056381253364539904,0.15947026634345207,6.4153041792386745,0.06659010209794569,0.061396152405638726,0.05503556551900268,0.07673268882960105,0.038632934719535106
LPML_R3_014,451.5,C4,0.013643961985783683,0.01953977988439708,0.05526684343659867,2.651987593933413,0.005052293947825026,0.027922534686495415,0.0279343651791647,0.01708787001512191,0.010518658272056114
LPML_R3_014,452.0,C0,0.012008872906120271,0.017793961265965913,0.050328922701341046,2.074551538300163,0.004359227326174553,0.050508235626329,0.05051970145832607,0.031545400389544564,0.019177665552144396
LPML_R3_014,452.0,selected_blend,0.012017094392616312,0.01787348255871031,0.050553842882734186,2.1041302725318545,0.004357555643680899,0.05053669569001151,0.050547779155310835,0.031565053634720286,0.019188935801698892
LPML_R3_014,452.0,C1,0.014372142070243652,0.020376782239882128,0.05763424360232904,2.6661297960089243,0.0044262145981778245,0.05129385121854835,0.05131594141612417,0.03203794258861681,0.019469791929043745
LPML_R3_014,452.0,C2,0.20552771218266153,0.28499317038877214,0.8060824134950159,31.280925072945596,0.253721665263269,0.5100778307313065,0.48534948838750247,0.5610271885482727,0.30624211872874996
LPML_R3_014,452.0,C3,0.05854161357715507,0.07730676368849303,0.21865654734287748,10.709692588961303,0.0529935034685749,0.06331703993065141,0.05348500253343946,0.08199749403921064,0.03457240956428398
LPML_R3_014,452.0,C4,0.016785913818495403,0.024718777928110672,0.06991526198244566,2.598144244721304,0.009226794208665567,0.08097691009566399,0.08100134368476108,0.04897240740631903,0.029586320928245202
LPML_R3_014,452.5,C0,0.016365881474927256,0.023485279158420483,0.06642640060391287,2.4847566062071422,0.021517511984458393,0.0756244639644692,0.07561726915054101,0.056141346865100306,0.03352720292312339
LPML_R3_014,452.5,selected_blend,0.016330335147801044,0.02356618419217949,0.06665523459592536,2.516163218808636,0.021519841278811347,0.0756048470101296,0.07559724883365426,0.056129732330748805,0.03352057189930857
LPML_R3_014,452.5,C1,0.01697658134636712,0.025816020887410477,0.073018733730966,3.1129113324585806,0.021451743888721175,0.07540954149175783,0.07541436892765463,0.05597104771614614,0.0334382124555892
LPML_R3_014,452.5,C2,0.221484765815499,0.31285712144050626,0.8848935684523408,36.25996826852106,0.25400422228174935,0.5268795915801138,0.5014572610555842,0.5421040216666324,0.302182690170987
LPML_R3_014,452.5,C3,0.0829147456320791,0.1031499589253789,0.29175214174099706,14.504246627396627,0.03958534756933141,0.07378836459809301,0.061395530122704156,0.06547843339357462,0.01596470387461424
LPML_R3_014,452.5,C4,0.020323698771931673,0.03082273296244194,0.08717985396977927,2.9307732582768793,0.01814144750324964,0.11155434797006947,0.11155983381570034,0.07649209934196521,0.04534772752151195
LPML_R3_014,453.0,C0,0.018690144066582592,0.025293808151924804,0.07154169306503042,2.9404983813626586,0.015082323138171483,0.06984048603979653,0.06983206276326104,0.048698643879911185,0.028301061683424722
LPML_R3_014,453.0,selected_blend,0.018601370253251093,0.02527747576380952,0.07149549809547326,2.9655304492408234,0.01519418050531951,0.0694902904993121,0.06948115203791194,0.0485378990741564,0.02820982084211121
LPML_R3_014,453.0,C1,0.017524216534812023,0.025659094792794206,0.07257487970837286,3.4416417832770496,0.017245105513625014,0.06302219811300869,0.0630229381506483,0.04554211999342783,0.026519812585547475
LPML_R3_014,453.0,C2,0.22102924461288342,0.3256925635712054,0.9211976811329202,39.7533501455868,0.20064480855688638,0.5481479988730991,0.5337266464806238,0.5170051464449876,0.305470041131059
LPML_R3_014,453.0,C3,0.10328852157323887,0.12960849082791126,0.366588171055082,17.23964126143509,0.13697046498927312,0.08192652670846823,0.06765378983999526,0.048434047802594304,0.008934775382221427
LPML_R3_014,453.0,C4,0.01906333607926836,0.029034344888663924,0.08212152863233295,3.1728321990707755,0.016853676664632444,0.10020076248424103,0.10020166224963045,0.0672999664182784,0.03885230321158051
LPML_R3_014,453.5,C0,0.017922214336763474,0.02626254668239693,0.07428169940140453,1.7249737620203618,0.003423166624130336,0.08451241994573999,0.08452513480156232,0.04891428476219206,0.02793828857130487
LPML_R3_014,453.5,selected_blend,0.01782042914125229,0.02600549509028797,0.07355464770582436,1.737166177867785,0.0031643168890654882,0.08360296662210898,0.08361436739041694,0.04850218302239451,0.027707878912238915
LPML_R3_014,453.5,C1,0.01588648455869149,0.021599487975399102,0.06109257767024799,1.9694013588106432,0.0017303081672151999,0.06663673266815129,0.06665137432962276,0.040743139103656345,0.023377649603626982
LPML_R3_014,453.5,C2,0.2143380971853088,0.32875710989997997,0.9298655270942677,42.886820572224856,0.11055960481095817,0.5291431043213617,0.5238683783374827,0.4641950506407792,0.2865273375070928
LPML_R3_014,453.5,C3,0.11347838122370406,0.14544676542501464,0.41138557653470775,17.437636083166225,0.22782330153026187,0.03852363782682677,0.022260785325388555,0.02067958177816298,0.056857477333970174
LPML_R3_014,453.5,C4,0.016397135657556162,0.024198174058600277,0.06844277187667464,1.655177824086202,0.005408672791845426,0.09992997757206912,0.09994646689026321,0.06179567192902702,0.03511861138335248
LPML_R3_014,454.0,C0,0.015672569107860364,0.02595390525460647,0.07340872961522162,0.11535049447709866,0.0190555800463712,0.1054736627160675,0.10548965015964129,0.07018513571230323,0.03981127402914575
LPML_R3_014,454.0,selected_blend,0.01541559538528909,0.02553121861400091,0.072213191255665,0.11845887819132628,0.019441229364237755,0.1039027754016616,0.10391662447301642,0.06946883775826118,0.03941532039225082
LPML_R3_014,454.0,C1,0.012135522486463338,0.01791163385234673,0.05066175103649959,0.1777652592820047,0.02675319569390444,0.07466570575736275,0.07467313750617433,0.05592889359575659,0.03192707528481442
LPML_R3_014,454.0,C2,0.20412544540610805,0.3255652767923949,0.9208376597551109,44.56500296438564,0.026181593047855722,0.4912616523707557,0.4864971393829096,0.3842608231517502,0.23807685620340113
LPML_R3_014,454.0,C3,0.11286688087666653,0.15244794832718012,0.43118791216050184,16.280795356206195,0.3469688229340071,0.024913488934431238,0.042819431214619286,0.015287533172411605,0.12087855814972959
LPML_R3_014,454.0,C4,0.013774379352768332,0.022274321777967225,0.06300129590212727,0.495654974775519,0.03496993898017353,0.10141034260110504,0.10142331597081389,0.07521856625709478,0.04258644606026807
LPML_R3_015,450.0,C0,0.00539358736849978,0.007855216712498453,0.02221790802039022,0.6907842681883665,0.004083596963400105,0.019673647141068673,0.019669806549847346,0.01487934467171892,0.009625932834490536
LPML_R3_015,450.0,selected_blend,0.005364233252377076,0.007854107122128296,0.022214769624889913,0.6852478481058881,0.004306837101319627,0.020208946012925,0.02020667319091185,0.015253762355594724,0.009870947127676
LPML_R3_015,450.0,C1,0.006323808821447252,0.009784572501185496,0.027674950266398726,0.5797988274871955,0.008541265532634124,0.030143479099020654,0.030139451829301,0.02226771918683701,0.014433578473403208
LPML_R3_015,450.0,C2,0.12097026463203958,0.15150572037559587,0.42852288906454694,5.650802131632161,0.26612700026389713,0.31268560281581576,0.28784449385085364,0.32687102074099017,0.16122452404883358
LPML_R3_015,450.0,C3,0.04131702584862261,0.045979520540219004,0.13004972307878002,2.941323239658146,0.0012183458061528762,0.06036895914002738,0.055583304447345994,0.05217959977695119,0.030550172509830165
LPML_R3_015,450.0,C4,0.007775744797085004,0.013923287378196533,0.03938100368612734,0.5073643285054743,0.00700251632220561,0.04370679070948924,0.04369990095294707,0.03432677898349479,0.02226106901296887
LPML_R3_015,450.5,C0,0.003988187509593288,0.005555844598836498,0.015714301564223765,0.6230482648075936,0.006420140741157487,0.01332573497702011,0.013312323884693833,0.008218727886012411,0.00524028210799532
LPML_R3_015,450.5,selected_blend,0.003994800130486257,0.005642521058658471,0.015959459614261207,0.6143691221426764,0.0066275679677767485,0.014124675470314707,0.014112716381775858,0.008772427791112203,0.005598093348038513
LPML_R3_015,450.5,C1,0.006345502809061582,0.010029089999258273,0.028366550190422845,0.4491105784801306,0.010555508339054609,0.028945165236797576,0.02893028048710994,0.01916240839575245,0.012298134359881585
LPML_R3_015,450.5,C2,0.12964933608786666,0.1787523176226687,0.5055879037752025,13.90869128254927,0.20659661453192868,0.3736097545937936,0.35689212469677833,0.40284609728319215,0.21761235939927226
LPML_R3_015,450.5,C3,0.041530722940094966,0.04590890623647226,0.12984999566666766,1.88757671288856,0.031073660239310685,0.05134412899921659,0.046426509522068116,0.051638180188654514,0.029771374628969394
LPML_R3_015,450.5,C4,0.007398845588819683,0.012910595283274472,0.03651667789583374,0.4345552534926469,0.008414504453448934,0.039083619026487326,0.0390655604346537,0.02799758909701877,0.017994746336244094
LPML_R3_015,451.0,C0,0.0048088995000382115,0.006725623081215147,0.019022934753727967,0.11710359972539663,0.018403647376337706,0.0022256722762525882,0.0022414565882905024,0.00798766546670715,0.0050923224414072266
LPML_R3_015,451.0,selected_blend,0.00492089026929371,0.00692909309557985,0.019598434861429592,0.13130357033988105,0.01854918213166823,0.0012826952434147332,0.0012972248882920367,0.0073491423553208035,0.0046868296728930225
LPML_R3_015,451.0,C1,0.008765443017286049,0.012508532988715822,0.03537947399606636,0.40148409478599945,0.021289349893372167,0.016242733831144995,0.016222349062264885,0.004658006244953716,0.0029397558265721324
LPML_R3_015,451.0,C2,0.14450155059478495,0.2137187505863809,0.6044879112253854,21.790555486059674,0.11314419069973158,0.41995781323308046,0.40802439623365755,0.4542124141723971,0.2536877045164234
LPML_R3_015,451.0,C3,0.04040840593223949,0.04791160065788949,0.13551447089078206,0.44660834758808227,0.03601180265454307,0.029622471821629526,0.023824674475765417,0.036887684538167376,0.018679397605856796
LPML_R3_015,451.0,C4,0.008965651428401503,0.013199206966546998,0.037332995009320406,0.33904329668969524,0.018864388662315323,0.02027252415349229,0.020249371740494015,0.008522977143042731,0.005395531329174474
LPML_R3_015,451.5,C0,0.007081278452880962,0.009664687599890101,0.027335864559727318,1.1612986081226495,0.011101667055092412,0.0011053979396660196,0.001108717733190323,0.004848598996865183,0.003024033431209716
LPML_R3_015,451.5,selected_blend,0.007248627043247562,0.009886866688361612,0.02796428192011152,1.1825507610043786,0.01116050174975236,0.00015314504188346234,0.0001554368141153395,0.004215200363818061,0.0026308698065568015
LPML_R3_015,451.5,C1,0.0108711973796486,0.01518996768795729,0.042963716632636574,1.586557806165601,0.012225526663682484,0.017617194547009052,0.017605332932970952,0.007734939376572325,0.004798428406898592
LPML_R3_015,451.5,C2,0.17879445837444025,0.2498052537427377,0.706555955590064,27.911780514197147,0.031276218805075695,0.4667639054558246,0.45323649810375727,0.485536115380203,0.2762583039051968
LPML_R3_015,451.5,C3,0.046203928794727955,0.0521792172601409,0.1475851134466071,3.827267871386311,0.04019821685482361,0.02671910230948471,0.019069336341348886,0.04070005947522837,0.017050660588724398
LPML_R3_015,451.5,C4,0.010599541196638449,0.014587610257871819,0.041259992538590425,1.4275568908215632,0.010043103818023091,0.013236921469818919,0.013223990946537256,0.005476173037988641,0.003389345833223034
LPML_R3_015,452.0,C0,0.006906312332854445,0.01047447599988731,0.02962629203558424,1.5105446891802927,0.0007725700726899376,0.01928143113602221,0.019283008939841473,0.012358886133289837,0.00749084433205538
LPML_R3_015,452.0,selected_blend,0.0068224574268659095,0.010500689192470925,0.02970043414051393,1.5373496531706081,0.0007622214133273797,0.01838170860859767,0.018382420678047073,0.011776927599158382,0.007139096639756537
LPML_R3_015,452.0,C1,0.007595960719298215,0.012766782199567171,0.03610991306898261,2.0466915668088177,0.0006482793448225888,0.001515317145774242,0.001528356035849554,0.0007525683710802866,0.00046203063557270774
LPML_R3_015,452.0,C2,0.20919952361907024,0.27734396297455727,0.7844471877618409,32.50215047538873,0.16347714217930898,0.470740505700039,0.45083096222883223,0.47252711120066704,0.2698059401359095
LPML_R3_015,452.0,C3,0.04885801915286565,0.05742407773197279,0.16241981907064554,6.950089725544068,0.02741293418364321,0.012532172853430334,0.002445072819401206,0.03587089261630194,0.0073426703927162995
LPML_R3_015,452.0,C4,0.008227020740824964,0.011882174189156988,0.03360786377757069,1.785998244841217,0.001940145827230566,0.01510502760530763,0.01511635835447056,0.009179048422962577,0.005571564326048106
LPML_R3_015,452.5,C0,0.012153655106230371,0.0172527567715975,0.04879816522943487,1.5054502926921884,0.009288673515465584,0.057773003088175456,0.05778098806808141,0.040312156990257364,0.024079747389045614
LPML_R3_015,452.5,selected_blend,0.012156458081589744,0.01714086008965783,0.04848167361906761,1.532361696880308,0.00934444398949752,0.05684044654456055,0.05684756423428328,0.03975486841995102,0.023751993274672367
LPML_R3_015,452.5,C1,0.01220965858126824,0.01605509410297736,0.04541066365121377,2.0439494714172497,0.010319514679362762,0.03930623813996481,0.03932585421089829,0.029159078217420697,0.017508158031469767
LPML_R3_015,452.5,C2,0.22069497155974138,0.29259613748875024,0.8275868518691467,36.072543537771004,0.18721822064343308,0.4370410609217532,0.41570585639187213,0.4204434471624438,0.24136519226412068
LPML_R3_015,452.5,C3,0.05603049514401628,0.07056795094099406,0.19959630657926605,9.528240634068254,0.03169427125194313,0.017717981487801793,0.029750118257217517,0.00660119498839995,0.019123872318485113
LPML_R3_015,452.5,C4,0.011812050049236997,0.01740052304922885,0.049216111377210166,1.700110634624039,0.01072289925123071,0.06043617667306023,0.060451682789339656,0.042551038544195285,0.025402871448721887
LPML_R3_015,453.0,C0,0.01403771334892277,0.019247810569404732,0.054441029506480755,1.5629188487671826,0.016711910539135455,0.06857706959223242,0.0685821746255525,0.04883418817742591,0.02859671145883458
LPML_R3_015,453.0,selected_blend,0.01392261223238798,0.019073732144244265,0.053948661366923785,1.5825853731537338,0.016894343660711963,0.06741510682833074,0.06741911656203925,0.0482148417426006,0.02824119199594921
LPML_R3_015,453.0,C1,0.012351534097385042,0.016609687897044464,0.04697929178156907,1.9569595424935644,0.02031382572137641,0.045571388202355956,0.04558469162233891,0.036422691172305344,0.021459035011547
LPML_R3_015,453.0,C2,0.21304166404774552,0.30033383435586924,0.8494723635711697,39.055017350192955,0.10838927770304774,0.4290766490638272,0.4165929975472803,0.3748154752297465,0.2226389126628847
LPML_R3_015,453.0,C3,0.06824007942671799,0.08664085684309109,0.2450573496062504,11.597143918676245,0.11151287346585459,0.02516142361112017,0.03848316870905433,0.010772737454887382,0.04265167567126105
LPML_R3_015,453.0,C4,0.012524201977663536,0.01863810030330521,0.05271650845160864,1.568115675193809,0.023328439874275797,0.07059196957876746,0.0706008470545526,0.052883894167380596,0.03092915316999878
LPML_R3_015,453.5,C0,0.012512250623194016,0.018419040895627025,0.052096914881000836,0.7814302665281403,0.005902940018571279,0.06487353588153666,0.06487731585951606,0.0412436496234293,0.023582702788373044
LPML_R3_015,453.5,selected_blend,0.012288825624499917,0.018084975725025,0.05115203589103711,0.7881605635566586,0.0062318088777564284,0.06329224455029703,0.0632944798419055,0.0404655164098624,0.023144486684483656
LPML_R3_015,453.5,C1,0.008593274389084199,0.012292545067732665,0.034768567901740065,0.9164515473148499,0.012465719463565894,0.033646383529133184,0.033651629332450694,0.02564139160482426,0.014773579737097031
LPML_R3_015,453.5,C2,0.19755920478001604,0.30729564280210575,0.8691633314177922,41.94435015265819,0.0018451721828759426,0.4405658152648063,0.43717376882303405,0.33975702277716446,0.209345303992178
LPML_R3_015,453.5,C3,0.07655765853616905,0.09947602718099255,0.2813606935407086,12.199746943730958,0.18571632472579147,0.027116692178712265,0.04188089746568113,0.006435664577834288,0.06586049963842644
LPML_R3_015,453.5,C4,0.009521668445196464,0.01422089540922754,0.04022276631363775,0.5271804998334133,0.018829820104079964,0.058783512507878055,0.05878658298216133,0.04342444248784094,0.024822155590059403
LPML_R3_015,454.0,C0,0.014356977088643757,0.022474626412903913,0.06356784296479459,0.9386825457972846,0.010477316348317278,0.0830180829729934,0.08303026502512745,0.05331065047182193,0.030192345824792688
LPML_R3_015,454.0,selected_blend,0.01414298865045333,0.022034783802805918,0.06232378019577426,0.9470524606473063,0.010925321991474779,0.08090754183172277,0.08091758191678933,0.05230664739504287,0.029634872627620434
LPML_R3_015,454.0,C1,0.010077215993694549,0.014465436293518586,0.04091443238387596,1.106822268689882,0.0194102848249883,0.04150922111060551,0.041514278745876876,0.03316548642080974,0.018963941531182527
LPML_R3_015,454.0,C2,0.19391485052036617,0.3114040196336236,0.8807835758867361,44.15782303208934,0.12300393592268977,0.4266678162929033,0.424660728389783,0.2852156301087736,0.17455604551463
LPML_R3_015,454.0,C3,0.08356170772400455,0.11034802670988482,0.31211135190845535,11.30962471055019,0.27553868393222136,0.05879862804109259,0.07527785996743774,0.0042016902312336235,0.10625787032019884
LPML_R3_015,454.0,C4,0.011937418062128691,0.017673998022398316,0.04998961540926192,1.4567310955857735,0.02945054341615272,0.06424727483523207,0.06425414994441503,0.051117561063235395,0.02899315470589825
LPML_R3_016,450.0,C0,0.0052256829918420795,0.009447320251388114,0.026721056855190134,0.38341259789399373,0.0022301219988957177,0.007962064091284804,0.007949736025882392,0.007333436527739989,0.004728496001252913
LPML_R3_016,450.0,selected_blend,0.004984971885825546,0.009112099226430874,0.025772908615415858,0.378377636559918,0.0020847188987186405,0.00835198202228632,0.008341300013294972,0.007611343213961064,0.0049109561775497745
LPML_R3_016,450.0,C1,0.003976701352427409,0.0052072974281965915,0.014728461292532316,0.28259036944787397,0.0006733070371477412,0.015297363521029117,0.015287355775674139,0.012560268314136369,0.008136159101761908
LPML_R3_016,450.0,C2,0.12183653134212176,0.15896367553892435,0.449617171743646,8.614281698773965,0.25337064449412794,0.30944910443626655,0.29013087188927017,0.33384588266729043,0.1728769513898223
LPML_R3_016,450.0,C3,0.03496270069390299,0.04046963724466354,0.11446541971144504,2.984891383420518,0.013880115581416885,0.06348954870567836,0.059670620430678334,0.051460654448196586,0.03075515799167461
LPML_R3_016,450.0,C4,0.0056312491735175,0.008648513927910833,0.024461691382448216,0.43050911204045406,0.0029647385333683163,0.026939274474411246,0.026927963027748913,0.023570713642520724,0.015281594316351899
LPML_R3_016,450.5,C0,0.003563248280729839,0.0045987515397956265,0.013007233595126259,0.11754791156418773,0.0062069435410432305,0.007386978626039764,0.007407373691595165,0.007800718521985384,0.005052919322801275
LPML_R3_016,450.5,selected_blend,0.0033107260363206465,0.0041999421067854415,0.011879230177195603,0.11513550264720607,0.006367870437744005,0.006718943559358703,0.006737800081723977,0.007333424459320281,0.004750544974839399
LPML_R3_016,450.5,C1,0.0041380391326410375,0.005290114001355231,0.014962701934432741,0.06920912381984579,0.009420869744511506,0.0053900803942881215,0.005370780616112958,0.001190516536860975,0.0007501381777654803
LPML_R3_016,450.5,C2,0.1283993844969843,0.18812851380167972,0.532107791374859,16.526767277929693,0.18056209931884148,0.3641661278766478,0.35205282416277545,0.416016792503992,0.22718124815919105
LPML_R3_016,450.5,C3,0.03692220054674444,0.04078489626300421,0.11535710687024063,2.0966272884935364,0.009068467810249281,0.05056551729391984,0.04663973092861584,0.04500701674292995,0.026244084106617604
LPML_R3_016,450.5,C4,0.00516079870801781,0.007314803770427226,0.02068938939647207,0.15831875399436512,0.005195002358052814,0.013923158509940803,0.01390209365338696,0.009392841173390565,0.0060353711058247494
LPML_R3_016,451.0,C0,0.0072961173707961685,0.009477331958786517,0.026805942782455724,0.9687991617041121,0.02524158258718512,0.011579658246299251,0.01159319509354545,0.017154751698346904,0.010920128934233997
LPML_R3_016,451.0,selected_blend,0.00724535245336378,0.009610249460974444,0.027181890250997567,0.9708102289148854,0.02537420940676438,0.010726165246953745,0.010738341532968543,0.016577261187509795,0.010553093887321396
LPML_R3_016,451.0,C1,0.01020601709712396,0.014839307967354515,0.04197190116732776,1.009083099348004,0.02789192949044761,0.00488363573241396,0.004868237309176848,0.0059258267042991974,0.0037849648952683612
LPML_R3_016,451.0,C2,0.14691714219796725,0.22279662857235805,0.6301640275560596,23.21889889671492,0.07283893441002343,0.42138492143509704,0.41229770538283045,0.47574950513322,0.2641884634680819
LPML_R3_016,451.0,C3,0.03653436407979456,0.044731158286704195,0.12651882141942947,0.5866982354964989,0.011955749153120143,0.04493269568129821,0.04018406061364149,0.040382182901628205,0.021740080049713284
LPML_R3_016,451.0,C4,0.010546379216236223,0.015288836901299748,0.0432433609974567,1.0180129110263607,0.023570476667349682,0.007816842240279565,0.007799736469487173,0.0022265751200815087,0.001437022465085036
LPML_R3_016,451.5,C0,0.00831946221876088,0.01366436287704435,0.03864865460380713,2.1610058265904826,0.01136443155638045,0.005403053025941129,0.005411732521316881,0.007906793927921596,0.0049218883321171525
LPML_R3_016,451.5,selected_blend,0.008288448642698048,0.013737693236203111,0.03885606418071915,2.1686000602393136,0.011442869646121734,0.00447435666438778,0.004481872256803299,0.007297737987400743,0.004543669930458072
LPML_R3_016,451.5,C1,0.012135857071888325,0.01722275407055002,0.04871330477597653,2.3130070338178825,0.012925607931638217,0.012648536721283743,0.01263433752258425,0.00402971828380172,0.0025001637741359772
LPML_R3_016,451.5,C2,0.18393280534398773,0.25445315970036836,0.7197022188738961,28.196528433768876,0.09861527744545051,0.4721758388229813,0.45904924100110517,0.5080629903906798,0.2864110784101721
LPML_R3_016,451.5,C3,0.04537003716194318,0.05007850044238548,0.14164338901785717,4.376472653780503,0.0343602851848841,0.04884861553035419,0.042154162095769665,0.05349089716940292,0.025984662881669562
LPML_R3_016,451.5,C4,0.011919570427485891,0.016835743629722465,0.047618673947579904,2.218482159122402,0.009191486905088087,0.007883559792079997,0.007868609234936152,0.002084417568303798,0.0012853717298790812
LPML_R3_016,452.0,C0,0.012167035067018099,0.0177756876404079,0.050277237083145306,2.2809379552358706,0.006868030528573432,0.03758215662928133,0.037595721884032374,0.02214747856871868,0.0134824394798716
LPML_R3_016,452.0,selected_blend,0.012011877499157657,0.017620760156174094,0.04983903598436972,2.29278538933508,0.006816989751624258,0.036638320863522145,0.03665084615318537,0.021554206644823437,0.013123892769207779
LPML_R3_016,452.0,C1,0.009831828890930407,0.01617646176033715,0.0457539432253571,2.51800699604167,0.005862917992875749,0.019103787478382706,0.019125400177657625,0.010441467907799318,0.0063927228773109634
LPML_R3_016,452.0,C2,0.21335355900846908,0.27858514400853485,0.7879577778650635,32.4469315649913,0.25770526084282974,0.46241248800486073,0.440557472564274,0.4876543929227397,0.27513945671898
LPML_R3_016,452.0,C3,0.0463843373588725,0.05842511931514032,0.16525119223747542,7.43547916196411,0.04491466219100071,0.015610396106620184,0.0061869798355072,0.04297871208383419,0.012846971820209996
LPML_R3_016,452.0,C4,0.010435991997754636,0.016160296199698318,0.045708220115159494,2.3101423966032186,0.00825304634795021,0.03222373597129591,0.03224447058082203,0.018119085841268978,0.01104806168212491
LPML_R3_016,452.5,C0,0.015759236487273117,0.022447921477825858,0.06349231000205524,2.0198469050914767,0.009862339032747691,0.07550523297474088,0.07551864721807677,0.05201442151799274,0.031145489303622154
LPML_R3_016,452.5,selected_blend,0.015583222188641773,0.022240276854814382,0.06290500231802189,2.031379780993362,0.00995466755788954,0.07449749504078007,0.07450982855748778,0.05142699448615218,0.0308003290072828
LPML_R3_016,452.5,C1,0.013446993077705562,0.019086110541818583,0.05398367276238388,2.250680257910787,0.011692646332844392,0.05567239134504354,0.055693584571905985,0.04036036078061844,0.02428056617484975
LPML_R3_016,452.5,C2,0.22403463671879845,0.29382037348888157,0.8310495141790091,35.970337890022996,0.29269470333460623,0.42906307154250867,0.40449246809854206,0.4358405163252168,0.24732330327010554
LPML_R3_016,452.5,C3,0.056485668765522815,0.07187337453666962,0.20328860208655847,9.78312329705767,0.0028468721946320885,0.027553933128586894,0.03899533245830544,0.008427751321554044,0.015862846948277776
LPML_R3_016,452.5,C4,0.01333194201427539,0.02090823462852869,0.05913741795388813,1.9441379474634743,0.011521042675437743,0.07545789569456263,0.07547708881607551,0.0526698067501985,0.03153442896695835
LPML_R3_016,453.0,C0,0.016995649617054468,0.02284687900250063,0.06462073228646696,2.1688802333754182,0.024653886292764327,0.07215673708315407,0.07216666913255476,0.054226415177554,0.03175299688587574
LPML_R3_016,453.0,selected_blend,0.01677852770768196,0.022608176908964543,0.0639455808103758,2.1740433979020466,0.0248364361449801,0.07095519170388431,0.07096378937191772,0.05358436064308192,0.031385193341318285
LPML_R3_016,453.0,C1,0.013405964696010755,0.018773548137286794,0.05309961277923028,2.2723426808579323,0.02829799191748339,0.048467992796431436,0.048482007758523626,0.04144482376516534,0.024410675825204953
LPML_R3_016,453.0,C2,0.21764205237341966,0.300643294631894,0.8503476494099096,38.460615619907664,0.21574531896796145,0.4314491227190854,0.4149714999097066,0.39846914459565225,0.2335450175349344
LPML_R3_016,453.0,C3,0.06966244877362979,0.08773271782800016,0.2481455988324193,11.952016653606337,0.07660271063470225,0.039281953622216315,0.05177803466823916,0.01042578445142539,0.03787874937003588
LPML_R3_016,453.0,C4,0.013858677700306729,0.020271144795552504,0.05733545578939826,1.9040504198624861,0.03129955287605968,0.07134436831676172,0.07135709251654454,0.05660909456087171,0.033126314697697556
LPML_R3_016,453.5,C0,0.016600711008882333,0.024007476127182046,0.06790339667481832,1.4766942560396856,0.00941256225762932,0.07311149431935493,0.073127491940853,0.04777444441153755,0.02735631672408556
