candidate_id,other_node_id,threshold_multiplier,predicate,raw_value,limit,normalized_threshold_ratio,pass,detail
PDBG_PROJECTOR_EXIT_03,PDCB_PROJECTOR_LOCAL_07,1.0,leakage,0.0011628910648454338,0.0090695990208,0.12821857528414293,True,{}
PDBG_PROJECTOR_EXIT_03,PDCB_PROJECTOR_LOCAL_07,1.0,sigma_ratio,0.0018844223447747055,0.01557322279,0.12100400605485112,True,{}
PDBG_PROJECTOR_EXIT_03,PDCB_PROJECTOR_LOCAL_07,1.0,projector_margin,0.09007996173432375,0.0,,True,{}
PDBG_PROJECTOR_EXIT_03,PDCB_PROJECTOR_LOCAL_07,1.0,manufacturing_geometry_legality,32.50016105985807,0.0,,True,{}
PDBG_PROJECTOR_EXIT_03,PDCB_PROJECTOR_LOCAL_07,0.75,coordinate_comparability,1,1.0,1,True,"{""fixed_route_fields_equal"": true, ""l1_distance"": 1}"
PDBG_PROJECTOR_EXIT_03,PDCB_PROJECTOR_LOCAL_07,0.75,jones_frobenius,0.004085974888268234,0.02639892192,0.154778096645404,True,{}
PDBG_PROJECTOR_EXIT_03,PDCB_PROJECTOR_LOCAL_07,0.75,phase,0.005105418974366671,0.9654633907499999,0.0052880503013176235,True,{}
PDBG_PROJECTOR_EXIT_03,PDCB_PROJECTOR_LOCAL_07,0.75,Tyy,0.0012241762853382743,0.0068011855094775005,0.17999454413239807,True,{}
PDBG_PROJECTOR_EXIT_03,PDCB_PROJECTOR_LOCAL_07,0.75,leakage,0.0011628910648454338,0.0068021992656,0.17095810037885723,True,{}
PDBG_PROJECTOR_EXIT_03,PDCB_PROJECTOR_LOCAL_07,0.75,sigma_ratio,0.0018844223447747055,0.0116799170925,0.16133867473980149,True,{}
PDBG_PROJECTOR_EXIT_03,PDCB_PROJECTOR_LOCAL_07,0.75,projector_margin,0.09007996173432375,0.0,,True,{}
PDBG_PROJECTOR_EXIT_03,PDCB_PROJECTOR_LOCAL_07,0.75,manufacturing_geometry_legality,32.50016105985807,0.0,,True,{}
PDBG_PROJECTOR_EXIT_03,PDCB_PROJECTOR_LOCAL_07,0.5,coordinate_comparability,1,1.0,1,True,"{""fixed_route_fields_equal"": true, ""l1_distance"": 1}"
PDBG_PROJECTOR_EXIT_03,PDCB_PROJECTOR_LOCAL_07,0.5,jones_frobenius,0.004085974888268234,0.01759928128,0.232167144968106,True,{}
PDBG_PROJECTOR_EXIT_03,PDCB_PROJECTOR_LOCAL_07,0.5,phase,0.005105418974366671,0.6436422605,0.007932075451976434,True,{}
PDBG_PROJECTOR_EXIT_03,PDCB_PROJECTOR_LOCAL_07,0.5,Tyy,0.0012241762853382743,0.004534123672985,0.26999181619859713,True,{}
PDBG_PROJECTOR_EXIT_03,PDCB_PROJECTOR_LOCAL_07,0.5,leakage,0.0011628910648454338,0.0045347995104,0.25643715056828587,True,{}
PDBG_PROJECTOR_EXIT_03,PDCB_PROJECTOR_LOCAL_07,0.5,sigma_ratio,0.0018844223447747055,0.007786611395,0.24200801210970224,True,{}
PDBG_PROJECTOR_EXIT_03,PDCB_PROJECTOR_LOCAL_07,0.5,projector_margin,0.09007996173432375,0.0,,True,{}
PDBG_PROJECTOR_EXIT_03,PDCB_PROJECTOR_LOCAL_07,0.5,manufacturing_geometry_legality,32.50016105985807,0.0,,True,{}
PDBG_PROJECTOR_EXIT_03,POSTD8_BOUNDED_PROJECTOR_03,1.0,coordinate_comparability,1,1.0,1,True,"{""fixed_route_fields_equal"": true, ""l1_distance"": 1}"
PDBG_PROJECTOR_EXIT_03,POSTD8_BOUNDED_PROJECTOR_03,1.0,jones_frobenius,0.036694373710393045,0.03519856256,1.0424963703515808,False,{}
PDBG_PROJECTOR_EXIT_03,POSTD8_BOUNDED_PROJECTOR_03,1.0,phase,0.6068415300296408,1.287284521,0.47141212383896974,True,{}
PDBG_PROJECTOR_EXIT_03,POSTD8_BOUNDED_PROJECTOR_03,1.0,Tyy,0.01730608978898622,0.00906824734597,1.9084271887088722,False,{}
PDBG_PROJECTOR_EXIT_03,POSTD8_BOUNDED_PROJECTOR_03,1.0,leakage,0.0171518115250682,0.0090695990208,1.8911322855324308,False,{}
PDBG_PROJECTOR_EXIT_03,POSTD8_BOUNDED_PROJECTOR_03,1.0,sigma_ratio,0.031903211668968645,0.01557322279,2.048594057837186,False,{}
PDBG_PROJECTOR_EXIT_03,POSTD8_BOUNDED_PROJECTOR_03,1.0,projector_margin,0.05817675006535511,0.0,,True,{}
PDBG_PROJECTOR_EXIT_03,POSTD8_BOUNDED_PROJECTOR_03,1.0,manufacturing_geometry_legality,32.50997481422215,0.0,,True,{}
PDBG_PROJECTOR_EXIT_03,POSTD8_BOUNDED_PROJECTOR_03,0.75,coordinate_comparability,1,1.0,1,True,"{""fixed_route_fields_equal"": true, ""l1_distance"": 1}"
PDBG_PROJECTOR_EXIT_03,POSTD8_BOUNDED_PROJECTOR_03,0.75,jones_frobenius,0.036694373710393045,0.02639892192,1.3899951604687744,False,{}
PDBG_PROJECTOR_EXIT_03,POSTD8_BOUNDED_PROJECTOR_03,0.75,phase,0.6068415300296408,0.9654633907499999,0.6285494984519597,True,{}
PDBG_PROJECTOR_EXIT_03,POSTD8_BOUNDED_PROJECTOR_03,0.75,Tyy,0.01730608978898622,0.0068011855094775005,2.544569584945163,False,{}
PDBG_PROJECTOR_EXIT_03,POSTD8_BOUNDED_PROJECTOR_03,0.75,leakage,0.0171518115250682,0.0068021992656,2.521509714043241,False,{}
PDBG_PROJECTOR_EXIT_03,POSTD8_BOUNDED_PROJECTOR_03,0.75,sigma_ratio,0.031903211668968645,0.0116799170925,2.7314587437829148,False,{}
PDBG_PROJECTOR_EXIT_03,POSTD8_BOUNDED_PROJECTOR_03,0.75,projector_margin,0.05817675006535511,0.0,,True,{}
PDBG_PROJECTOR_EXIT_03,POSTD8_BOUNDED_PROJECTOR_03,0.75,manufacturing_geometry_legality,32.50997481422215,0.0,,True,{}
PDBG_PROJECTOR_EXIT_03,POSTD8_BOUNDED_PROJECTOR_03,0.5,coordinate_comparability,1,1.0,1,True,"{""fixed_route_fields_equal"": true, ""l1_distance"": 1}"
PDBG_PROJECTOR_EXIT_03,POSTD8_BOUNDED_PROJECTOR_03,0.5,jones_frobenius,0.036694373710393045,0.01759928128,2.0849927407031617,False,{}
PDBG_PROJECTOR_EXIT_03,POSTD8_BOUNDED_PROJECTOR_03,0.5,phase,0.6068415300296408,0.6436422605,0.9428242476779395,True,{}
PDBG_PROJECTOR_EXIT_03,POSTD8_BOUNDED_PROJECTOR_03,0.5,Tyy,0.01730608978898622,0.004534123672985,3.8168543774177444,False,{}
PDBG_PROJECTOR_EXIT_03,POSTD8_BOUNDED_PROJECTOR_03,0.5,leakage,0.0171518115250682,0.0045347995104,3.7822645710648617,False,{}
PDBG_PROJECTOR_EXIT_03,POSTD8_BOUNDED_PROJECTOR_03,0.5,sigma_ratio,0.031903211668968645,0.007786611395,4.097188115674372,False,{}
PDBG_PROJECTOR_EXIT_03,POSTD8_BOUNDED_PROJECTOR_03,0.5,projector_margin,0.05817675006535511,0.0,,True,{}
PDBG_PROJECTOR_EXIT_03,POSTD8_BOUNDED_PROJECTOR_03,0.5,manufacturing_geometry_legality,32.50997481422215,0.0,,True,{}
PDBG_CUT_SPLITTER_05,PDCB_BRIDGE_15,1.0,coordinate_comparability,1,1.0,1,True,"{""fixed_route_fields_equal"": true, ""l1_distance"": 1}"
PDBG_CUT_SPLITTER_05,PDCB_BRIDGE_15,1.0,jones_frobenius,0.003618790701957797,0.03519856256,0.10281075245016474,True,{}
PDBG_CUT_SPLITTER_05,PDCB_BRIDGE_15,1.0,phase,0.1004803151147513,1.287284521,0.07805602683445248,True,{}
PDBG_CUT_SPLITTER_05,PDCB_BRIDGE_15,1.0,Tyy,0.0004616891712210802,0.00906824734597,0.0509127236616741,True,{}
PDBG_CUT_SPLITTER_05,PDCB_BRIDGE_15,1.0,leakage,0.0004944513361408442,0.0090695990208,0.054517441731093234,True,{}
PDBG_CUT_SPLITTER_05,PDCB_BRIDGE_15,1.0,sigma_ratio,0.0014975117793692982,0.01557322279,0.09615940127247728,True,{}
PDBG_CUT_SPLITTER_05,PDCB_BRIDGE_15,1.0,projector_margin,0.041344600089233796,0.0,,True,{}
PDBG_CUT_SPLITTER_05,PDCB_BRIDGE_15,1.0,manufacturing_geometry_legality,32.27464174196017,0.0,,True,{}
PDBG_CUT_SPLITTER_05,PDCB_BRIDGE_15,0.75,coordinate_comparability,1,1.0,1,True,"{""fixed_route_fields_equal"": true, ""l1_distance"": 1}"
PDBG_CUT_SPLITTER_05,PDCB_BRIDGE_15,0.75,jones_frobenius,0.003618790701957797,0.02639892192,0.13708100326688635,True,{}
PDBG_CUT_SPLITTER_05,PDCB_BRIDGE_15,0.75,phase,0.1004803151147513,0.9654633907499999,0.10407470244593665,True,{}
PDBG_CUT_SPLITTER_05,PDCB_BRIDGE_15,0.75,Tyy,0.0004616891712210802,0.0068011855094775005,0.0678836315488988,True,{}
PDBG_CUT_SPLITTER_05,PDCB_BRIDGE_15,0.75,leakage,0.0004944513361408442,0.0068021992656,0.07268992230812431,True,{}
PDBG_CUT_SPLITTER_05,PDCB_BRIDGE_15,0.75,sigma_ratio,0.0014975117793692982,0.0116799170925,0.1282125350299697,True,{}
PDBG_CUT_SPLITTER_05,PDCB_BRIDGE_15,0.75,projector_margin,0.041344600089233796,0.0,,True,{}
PDBG_CUT_SPLITTER_05,PDCB_BRIDGE_15,0.75,manufacturing_geometry_legality,32.27464174196017,0.0,,True,{}
PDBG_CUT_SPLITTER_05,PDCB_BRIDGE_15,0.5,coordinate_comparability,1,1.0,1,True,"{""fixed_route_fields_equal"": true, ""l1_distance"": 1}"
PDBG_CUT_SPLITTER_05,PDCB_BRIDGE_15,0.5,jones_frobenius,0.003618790701957797,0.01759928128,0.2056215049003295,True,{}
PDBG_CUT_SPLITTER_05,PDCB_BRIDGE_15,0.5,phase,0.1004803151147513,0.6436422605,0.15611205366890496,True,{}
PDBG_CUT_SPLITTER_05,PDCB_BRIDGE_15,0.5,Tyy,0.0004616891712210802,0.004534123672985,0.1018254473233482,True,{}
PDBG_CUT_SPLITTER_05,PDCB_BRIDGE_15,0.5,leakage,0.0004944513361408442,0.0045347995104,0.10903488346218647,True,{}
PDBG_CUT_SPLITTER_05,PDCB_BRIDGE_15,0.5,sigma_ratio,0.0014975117793692982,0.007786611395,0.19231880254495456,True,{}
PDBG_CUT_SPLITTER_05,PDCB_BRIDGE_15,0.5,projector_margin,0.041344600089233796,0.0,,True,{}
PDBG_CUT_SPLITTER_05,PDCB_BRIDGE_15,0.5,manufacturing_geometry_legality,32.27464174196017,0.0,,True,{}
PDBG_CUT_SPLITTER_05,PDCB_PROJECTOR_LOCAL_12,1.0,coordinate_comparability,1,1.0,1,True,"{""fixed_route_fields_equal"": true, ""l1_distance"": 1}"
PDBG_CUT_SPLITTER_05,PDCB_PROJECTOR_LOCAL_12,1.0,jones_frobenius,0.0457555803128797,0.03519856256,1.2999275250199223,False,{}
PDBG_CUT_SPLITTER_05,PDCB_PROJECTOR_LOCAL_12,1.0,phase,1.3992043635234808,1.287284521,1.0869425839413793,False,{}
PDBG_CUT_SPLITTER_05,PDCB_PROJECTOR_LOCAL_12,1.0,Tyy,0.01714390021205482,0.00906824734597,1.8905417505703241,False,{}
PDBG_CUT_SPLITTER_05,PDCB_PROJECTOR_LOCAL_12,1.0,leakage,0.017238326523830866,0.0090695990208,1.900671295864007,False,{}
PDBG_CUT_SPLITTER_05,PDCB_PROJECTOR_LOCAL_12,1.0,sigma_ratio,0.030378438506055483,0.01557322279,1.9506841272162576,False,{}
PDBG_CUT_SPLITTER_05,PDCB_PROJECTOR_LOCAL_12,1.0,projector_margin,0.041344600089233796,0.0,,True,{}
PDBG_CUT_SPLITTER_05,PDCB_PROJECTOR_LOCAL_12,1.0,manufacturing_geometry_legality,31.765367573751632,0.0,,True,{}
PDBG_CUT_SPLITTER_05,PDCB_PROJECTOR_LOCAL_12,0.75,coordinate_comparability,1,1.0,1,True,"{""fixed_route_fields_equal"": true, ""l1_distance"": 1}"
PDBG_CUT_SPLITTER_05,PDCB_PROJECTOR_LOCAL_12,0.75,jones_frobenius,0.0457555803128797,0.02639892192,1.7332367000265632,False,{}
PDBG_CUT_SPLITTER_05,PDCB_PROJECTOR_LOCAL_12,0.75,phase,1.3992043635234808,0.9654633907499999,1.449256778588506,False,{}
PDBG_CUT_SPLITTER_05,PDCB_PROJECTOR_LOCAL_12,0.75,Tyy,0.01714390021205482,0.0068011855094775005,2.5207223340937657,False,{}
PDBG_CUT_SPLITTER_05,PDCB_PROJECTOR_LOCAL_12,0.75,leakage,0.017238326523830866,0.0068021992656,2.5342283944853428,False,{}
PDBG_CUT_SPLITTER_05,PDCB_PROJECTOR_LOCAL_12,0.75,sigma_ratio,0.030378438506055483,0.0116799170925,2.600912169621677,False,{}
PDBG_CUT_SPLITTER_05,PDCB_PROJECTOR_LOCAL_12,0.75,projector_margin,0.041344600089233796,0.0,,True,{}
PDBG_CUT_SPLITTER_05,PDCB_PROJECTOR_LOCAL_12,0.75,manufacturing_geometry_legality,31.765367573751632,0.0,,True,{}
PDBG_CUT_SPLITTER_05,PDCB_PROJECTOR_LOCAL_12,0.5,coordinate_comparability,1,1.0,1,True,"{""fixed_route_fields_equal"": true, ""l1_distance"": 1}"
PDBG_CUT_SPLITTER_05,PDCB_PROJECTOR_LOCAL_12,0.5,jones_frobenius,0.0457555803128797,0.01759928128,2.5998550500398445,False,{}
PDBG_CUT_SPLITTER_05,PDCB_PROJECTOR_LOCAL_12,0.5,phase,1.3992043635234808,0.6436422605,2.1738851678827587,False,{}
PDBG_CUT_SPLITTER_05,PDCB_PROJECTOR_LOCAL_12,0.5,Tyy,0.01714390021205482,0.004534123672985,3.7810835011406483,False,{}
PDBG_CUT_SPLITTER_05,PDCB_PROJECTOR_LOCAL_12,0.5,leakage,0.017238326523830866,0.0045347995104,3.801342591728014,False,{}
PDBG_CUT_SPLITTER_05,PDCB_PROJECTOR_LOCAL_12,0.5,sigma_ratio,0.030378438506055483,0.007786611395,3.9013682544325152,False,{}
PDBG_CUT_SPLITTER_05,PDCB_PROJECTOR_LOCAL_12,0.5,projector_margin,0.041344600089233796,0.0,,True,{}
PDBG_CUT_SPLITTER_05,PDCB_PROJECTOR_LOCAL_12,0.5,manufacturing_geometry_legality,31.765367573751632,0.0,,True,{}
PDBG_ALT_PATH_07,PDCB_BRIDGE_18,1.0,coordinate_comparability,1,1.0,1,True,"{""fixed_route_fields_equal"": true, ""l1_distance"": 1}"
PDBG_ALT_PATH_07,PDCB_BRIDGE_18,1.0,jones_frobenius,0.002696773333276341,0.03519856256,0.07661600750540254,True,{}
PDBG_ALT_PATH_07,PDCB_BRIDGE_18,1.0,phase,0.03578908985844009,1.287284521,0.027802004354591393,True,{}
PDBG_ALT_PATH_07,PDCB_BRIDGE_18,1.0,Tyy,0.0002013672222840046,0.00906824734597,0.022205748762851484,True,{}
PDBG_ALT_PATH_07,PDCB_BRIDGE_18,1.0,leakage,0.0001945617046320014,0.0090695990208,0.021452073480403958,True,{}
PDBG_ALT_PATH_07,PDCB_BRIDGE_18,1.0,sigma_ratio,0.00042768980451762806,0.01557322279,0.027463153278219302,True,{}
PDBG_ALT_PATH_07,PDCB_BRIDGE_18,1.0,projector_margin,0.05555466347841864,0.0,,True,{}
PDBG_ALT_PATH_07,PDCB_BRIDGE_18,1.0,manufacturing_geometry_legality,33.250035415246586,0.0,,True,{}
PDBG_ALT_PATH_07,PDCB_BRIDGE_18,0.75,coordinate_comparability,1,1.0,1,True,"{""fixed_route_fields_equal"": true, ""l1_distance"": 1}"
PDBG_ALT_PATH_07,PDCB_BRIDGE_18,0.75,jones_frobenius,0.002696773333276341,0.02639892192,0.10215467667387006,True,{}
PDBG_ALT_PATH_07,PDCB_BRIDGE_18,0.75,phase,0.03578908985844009,0.9654633907499999,0.03706933913945519,True,{}
PDBG_ALT_PATH_07,PDCB_BRIDGE_18,0.75,Tyy,0.0002013672222840046,0.0068011855094775005,0.029607665017135316,True,{}
PDBG_ALT_PATH_07,PDCB_BRIDGE_18,0.75,leakage,0.0001945617046320014,0.0068021992656,0.02860276464053861,True,{}
PDBG_ALT_PATH_07,PDCB_BRIDGE_18,0.75,sigma_ratio,0.00042768980451762806,0.0116799170925,0.0366175377042924,True,{}
PDBG_ALT_PATH_07,PDCB_BRIDGE_18,0.75,projector_margin,0.05555466347841864,0.0,,True,{}
PDBG_ALT_PATH_07,PDCB_BRIDGE_18,0.75,manufacturing_geometry_legality,33.250035415246586,0.0,,True,{}
PDBG_ALT_PATH_07,PDCB_BRIDGE_18,0.5,coordinate_comparability,1,1.0,1,True,"{""fixed_route_fields_equal"": true, ""l1_distance"": 1}"
PDBG_ALT_PATH_07,PDCB_BRIDGE_18,0.5,jones_frobenius,0.002696773333276341,0.01759928128,0.15323201501080508,True,{}
PDBG_ALT_PATH_07,PDCB_BRIDGE_18,0.5,phase,0.03578908985844009,0.6436422605,0.055604008709182785,True,{}
PDBG_ALT_PATH_07,PDCB_BRIDGE_18,0.5,Tyy,0.0002013672222840046,0.004534123672985,0.04441149752570297,True,{}
PDBG_ALT_PATH_07,PDCB_BRIDGE_18,0.5,leakage,0.0001945617046320014,0.0045347995104,0.042904146960807917,True,{}
PDBG_ALT_PATH_07,PDCB_BRIDGE_18,0.5,sigma_ratio,0.00042768980451762806,0.007786611395,0.054926306556438605,True,{}
PDBG_ALT_PATH_07,PDCB_BRIDGE_18,0.5,projector_margin,0.05555466347841864,0.0,,True,{}
PDBG_ALT_PATH_07,PDCB_BRIDGE_18,0.5,manufacturing_geometry_legality,33.250035415246586,0.0,,True,{}
PDBG_ALT_PATH_07,PDCB_PHASE_LOCAL_02,1.0,coordinate_comparability,1,1.0,1,True,"{""fixed_route_fields_equal"": true, ""l1_distance"": 1}"
PDBG_ALT_PATH_07,PDCB_PHASE_LOCAL_02,1.0,jones_frobenius,0.028909093681805845,0.03519856256,0.8213146100079219,True,{}
PDBG_ALT_PATH_07,PDCB_PHASE_LOCAL_02,1.0,phase,0.2943929986327589,1.287284521,0.22869303081813327,True,{}
PDBG_ALT_PATH_07,PDCB_PHASE_LOCAL_02,1.0,Tyy,0.01174030972869157,0.00906824734597,1.2946613916424605,False,{}
PDBG_ALT_PATH_07,PDCB_PHASE_LOCAL_02,1.0,leakage,0.011740310068478296,0.0090695990208,1.294468481082058,False,{}
PDBG_ALT_PATH_07,PDCB_PHASE_LOCAL_02,1.0,sigma_ratio,0.020785183683632524,0.01557322279,1.334674522025028,False,{}
PDBG_ALT_PATH_07,PDCB_PHASE_LOCAL_02,1.0,projector_margin,0.03476947979478612,0.0,,True,{}
PDBG_ALT_PATH_07,PDCB_PHASE_LOCAL_02,1.0,manufacturing_geometry_legality,33.5,0.0,,True,{}
PDBG_ALT_PATH_07,PDCB_PHASE_LOCAL_02,0.75,coordinate_comparability,1,1.0,1,True,"{""fixed_route_fields_equal"": true, ""l1_distance"": 1}"
PDBG_ALT_PATH_07,PDCB_PHASE_LOCAL_02,0.75,jones_frobenius,0.028909093681805845,0.02639892192,1.0950861466772295,False,{}
PDBG_ALT_PATH_07,PDCB_PHASE_LOCAL_02,0.75,phase,0.2943929986327589,0.9654633907499999,0.30492404109084437,True,{}
PDBG_ALT_PATH_07,PDCB_PHASE_LOCAL_02,0.75,Tyy,0.01174030972869157,0.0068011855094775005,1.726215188856614,False,{}
PDBG_ALT_PATH_07,PDCB_PHASE_LOCAL_02,0.75,leakage,0.011740310068478296,0.0068021992656,1.7259579747760772,False,{}
PDBG_ALT_PATH_07,PDCB_PHASE_LOCAL_02,0.75,sigma_ratio,0.020785183683632524,0.0116799170925,1.779566029366704,False,{}
