candidate_id,geometry_hash,phase_deg_provisional,q_provisional,projector_error_provisional,Txx,leakage,sigma_ratio
LPML_R1_GLOBAL_SOBOL_087,b507501c1efd3fce916309c5f75e937434702dc5a939979ff6d604b6e406eebf,84.03780475411335,0.9828345240879008,0.03403629826090948,0.9725026184071448,0.03426670082947023,0.18770418038047795
LPML_R1_GLOBAL_SOBOL_088,0b6cf590251c6b4bad90f3e12e2b3e1825e46fe0b26a17fcda636746361bf616,82.472253305402,0.8953661374699727,0.19831947987210186,0.9903474679445508,0.2449918512477791,0.4973710766869973
LPML_R1_GLOBAL_SOBOL_089,5de42adf338863b60e245ec09d230d9fe2f0f2b9264bd8f5505f89f0b6638963,81.99530444973888,0.8817379693420617,0.2225381534205374,0.9691305141305884,0.27740077019467496,0.5350109826461658
LPML_R1_GLOBAL_SOBOL_090,4071e41e14422c9605dcaa082b02196525778e9382371ac5117eb7c09fca468e,90.56301911036778,0.9881009961414887,0.02365642142419766,0.977531827712203,0.023685212234056646,0.15529547735797425
LPML_R1_GLOBAL_SOBOL_091,438bb9f92d0cb5e455839f8cfc99d9c8baa8ebb23c99d1ed8300a57b9cf76a4f,93.08007639681367,0.9889551255872546,0.021967759574697432,0.929629770834511,0.020880582924641518,0.14980041181977252
LPML_R1_GLOBAL_SOBOL_092,0ee0b6e40e2b17ae8a3678698d6e056c6928cb960b0176b2441c62c4727cc1b5,83.02436216242127,0.9557413327016763,0.08655850496562378,0.9882245889024707,0.09364501552718137,0.30782546245678966
LPML_R1_GLOBAL_SOBOL_093,486fd45e50567ae10922ead4a9901bacd1bb9c384ca829bcafa9a9f049b3f3ac,81.90692484501409,0.9182242039742954,0.1568643112357716,1.0030777627126712,0.1866213285247876,0.43125344206555916
LPML_R1_GLOBAL_SOBOL_094,2a0da2f6138ca71f71b3ba1beb2d2e17d8fbfdcf6e2e9259ca1f579f525586d3,90.33095734021079,0.9777793721089191,0.04394749947828791,0.9752167393120202,0.04482843475514707,0.21439424798751916
LPML_R1_GLOBAL_SOBOL_095,23dab27b6ebebc5867bed6cb52f910fa6ca70ccc0e0f30aa1ee6b90ff5280a0f,84.56209662508577,0.9508745005125873,0.09583768427493766,0.991185336753131,0.10506178559932344,0.32552533299309366
LPML_R1_GLOBAL_SOBOL_096,58c28b8630de0dc52497385c5a3d85bfc079ad08c9df1e0d570b3472306db238,82.67325000547112,0.8412935400659508,0.2922251794433004,1.0042445861297753,0.41463124409527785,0.6425524108169538
LPML_R1_GLOBAL_SOBOL_097,74aed22300d752cb1d5617f16616c12f6e34f74384ea74f166a9e211739267ec,76.54721541044879,0.8510322698846089,0.2757440756150502,0.9771106695008909,0.37201280550646865,0.617031118189157
LPML_R1_GLOBAL_SOBOL_098,6830b41b17c945b835622befcbe9d003c4bb542d0d653aff0113f8c15ee605bf,87.04793769425378,0.9812887807008314,0.037072328870675686,0.9928862720197855,0.038225722981174014,0.19613089426084296
LPML_R1_GLOBAL_SOBOL_099,fb9c31b8832396580b1e886acf857e296cfbc773d0405174c26ba390ee141689,91.56813441180645,0.9664837313041261,0.06590919712445376,0.9659436931143236,0.0681567285371049,0.26558149049819
LPML_R1_GLOBAL_SOBOL_100,10d9f9a3a1a73d2205b8e0e9cd52e11e435aeb96fdc7a35b8008abdeca7e36ea,82.58127007370581,0.9024864857838242,0.1855181429775633,0.996187039061066,0.22690593774618045,0.4772502545634552
LPML_R1_GLOBAL_SOBOL_101,314fffccbdab95b99a943a13dbe61580aa63a226cae6d6fb927f375b7016fc54,82.67668346372191,0.9590119964533567,0.08029599065854698,0.9908791733090992,0.08651003370176345,0.2953579962380985
LPML_R1_GLOBAL_SOBOL_102,84353b8035a3f9472772bc5bb8ea1dfc5873d4dba1dea73f38427428725c399d,96.8577232614337,0.9927570950905638,0.01443335014734537,0.9474562459600797,0.013875233855849088,0.12099059227650784
LPML_R1_GLOBAL_SOBOL_103,a1cb7de62dc62f595082ae050e0bad7aafeea106d5bf059b1fe3065ec0be9d9e,84.31217115488643,0.9829068065295141,0.033894209677952314,0.9650485156905145,0.033857116961598314,0.18718412076348265
LPML_R1_GLOBAL_SOBOL_104,4c88031290759dc31d99c820f8d1ce5a64169ce8190a7216d199f5f2f66659ba,79.10447634206179,0.8992076951183107,0.1914255210400152,0.9998015917505553,0.23669747885643824,0.48656263080034307
LPML_R1_GLOBAL_SOBOL_105,d3e1109024619de2479730540395da2da9c6aa85283f60abf97a886a08dc2a23,84.16923352246683,0.8804794370291708,0.22475596096879458,0.9822544374440388,0.28477167045293655,0.5384216246163207
LPML_R1_GLOBAL_SOBOL_106,1b3457aa257832abc7144fd4fe18a7d1630c0487abdafa821ef6de21a29529fb,88.97978331600291,0.9800488824729479,0.03950418796352606,0.9769404084971761,0.04018053701307614,0.2027950344270022
LPML_R1_GLOBAL_SOBOL_107,bdfc4a600963f10bad0c326848d76b9e28e08075ffb9529b3df5054e1fbfaf1a,95.02890895033659,0.9986986160146678,0.0026010743703871464,0.9546940301972632,0.0024897060841929785,0.05093432221410451
LPML_R1_GLOBAL_SOBOL_108,82c759595df937f96d8e06a430d3e51320195b58f89024e3864f012c6aff355d,84.04971568780918,0.9574711361781325,0.08324902338575602,0.98820874590632,0.08973801511703312,0.3013348261656974
LPML_R1_GLOBAL_SOBOL_109,e342e7f563aae35f353b993ed407ac82bf7baaf10486ba8b1719741c76f04462,75.87377580410067,0.9033200043246581,0.18401296978689974,0.9806911947780175,0.22115535236857542,0.4748785894879599
LPML_R1_GLOBAL_SOBOL_110,839db411fe46c4151b8f4864d52e686f60f64f68ab5491489370ed3d2a9c123e,91.72980576365961,0.9800868963944834,0.0394296755158291,0.9575220720603556,0.03930455026378046,0.20255813300541134
LPML_R1_GLOBAL_SOBOL_111,9289c0ae3c047615463b7533d4c419b2c64fe6e860969629ed7df22239ea6541,82.17973550330818,0.9420404472320253,0.11255979577888575,0.9833031014272995,0.12471870866222853,0.3561292267860975
LPML_R1_GLOBAL_SOBOL_112,d7744d9b1fdf751c2bae0628334a1c8ec26b7cd8e1ddba7836536b28bf8d3d1c,84.00480383398086,0.8408651426786944,0.2929458118279389,0.9922498319805448,0.4111077162517866,0.6435972570802361
LPML_R1_GLOBAL_SOBOL_113,a09ae30fc9aca78ff308083c2ed02fe49cc55172b049520553875473523dc722,72.46268397608347,0.8651669360282505,0.25148617280348917,0.9882776806251165,0.3320421915228958,0.5796380983109288
LPML_R1_GLOBAL_SOBOL_114,8ec3ec99b1a831257bbf36d6241e8c792a7ecfb0c993a0b7db34f73dcb4f954b,85.23525522692076,0.9458278964279722,0.10540959033863717,0.9881937509731306,0.11643887229319805,0.3432597089879286
LPML_R1_GLOBAL_SOBOL_115,16dcf1c4d81f49d0dfb78e7063c882999b2e5e9612af59e02fa66a51cd47d9e2,86.86811954495023,0.9820080923295271,0.03566010659932295,0.9810123707976661,0.03627663436647247,0.1922954746283716
LPML_R1_GLOBAL_SOBOL_116,3e5d14a318f11be729b2ce44f2d1317b0adfa11e6ba52b43695fc68761edf2e3,82.39931661418812,0.8907570615212299,0.20655185735006387,0.9904845555733884,0.25784473317558465,0.5102174153243308
LPML_R1_GLOBAL_SOBOL_117,a97abb529c322bcca3ba85838cd2d4b2cc2b8f9c9a1506ba29f0cc798a7abded,86.14804666556314,0.9351960123310171,0.12540841852016404,0.9813232822982307,0.14071276638840444,0.37866189526849514
LPML_R1_GLOBAL_SOBOL_118,bd9db8857ed37beaaecdb5fd12e73132a371f5fa091bb246bb3a10a00e1b489e,94.30283634889462,0.9970933603604794,0.0058048307250472275,0.9593951505768717,0.0056016430371426534,0.0761070921649788
LPML_R1_GLOBAL_SOBOL_119,e74a00d7eb1a0901189128a27ccb8482a73b6bbe77558014734694bcff801e14,90.32674343434866,0.9841687366774358,0.031411897746740136,0.9773153114783414,0.03169492641822052,0.18007601248331306
LPML_R1_GLOBAL_SOBOL_120,a529cc20f7614639382155fe448762b8b6b3836ab0ad69b2f8d723dc46da699b,81.6150802573161,0.9124285223143195,0.16747419166730737,0.9970543618169249,0.20057140766370568,0.4484747526504928
LPML_R1_GLOBAL_SOBOL_121,ed5851b26adc35f93c4b5d3e2d28d417f6e0eb7dc2be6af6b7365f7bcf4b1bc3,78.2667140611725,0.899374572606417,0.19112537814902486,0.9923182964259514,0.23447046615779268,0.48607252905939763
LPML_R1_GLOBAL_SOBOL_122,d28c2530e9f6887a280828058008e119d06ac956b948a0ba0a78c8a702d48c43,92.38063113609842,0.963784672573972,0.07111910491148155,0.9466045365099086,0.07247610290802353,0.27653665196463945
LPML_R1_GLOBAL_SOBOL_123,a78b8fda90319d4847a1dd4d36629603658df0b455bb4509a1e964fc1ee121e4,90.15067665216041,0.9998364580381046,0.0003270571778174469,0.9685466633121946,0.00031687377412965227,0.017813000438425222
LPML_R1_GLOBAL_SOBOL_124,e0f9872f624d195cdd915213932d80bc7a07bde738416f3607a870b8f0bbf60e,88.44753124349876,0.9334428525364926,0.1286844410485357,0.970694037845557,0.14336163104859687,0.3842376009636297
LPML_R1_GLOBAL_SOBOL_125,1f42cb1425e89707865a7409bc51402491de250d543b87d2f433791ff9cb1a55,80.55609708539274,0.8913701219656773,0.20545930566689352,0.9770246703078357,0.2526476136623347,0.5084903819255667
LPML_R1_GLOBAL_SOBOL_126,1aa1a1d470a312a92b5f9ca41a8070b2064aee3602a6a7781c131ebe1dac7844,89.3331046332206,0.9980813009247547,0.0038337167443492914,0.9890658144016449,0.003806390798072967,0.061916273173984265
LPML_R1_GLOBAL_SOBOL_127,eda7689427fff124bee8fcfa9e1c6e84658e918c3495052256fe15b8ef620dfd,84.28635661112831,0.9258883650589663,0.1427307354484343,0.972655143439783,0.16194186552749323,0.4079894570523573
LPML_R1_GLOBAL_SOBOL_128,b55e64602b1a3ed5b5e0706421461b74034e8d030363a32408eae7a7e45306e0,77.54496650079977,0.8573580923755626,0.2649371014381363,1.013228098376057,0.3651955717049906,0.6003563919408664
LPML_R1_PHASE_REGION_129,f4eb757395b72a7b5c09a95547506711150f6fe7ccb88939a99ff8e6c2b96058,83.28443318649629,0.8961252124125003,0.19695960367865117,1.0010669047710914,0.2455290440216258,0.49524279590193016
LPML_R1_PHASE_REGION_130,4b0b08fd237d1ffa898908c346adebf0fcd6ee90d05a4a5a0a47400d31f608bf,84.91378638747271,0.983714467133954,0.03230584715136087,0.9605486339724941,0.03206729859761556,0.18271386671163029
LPML_R1_PHASE_REGION_131,4ff14cb9d736ddc63d8436ddd49ed8e1d434f4b2fdbbf809d160b31a55be1b0c,81.5473634368537,0.9198277372480145,0.15391693378919769,1.0039394551549725,0.1826337020778423,0.42651236632076495
LPML_R1_PHASE_REGION_132,6b368ed8b539d54a0118df9c94681f475648a571e42fb255a50d60e6f81c6637,76.74445930707326,0.9037158386793052,0.18329768292016013,0.97693343207463,0.21925936870950943,0.47374713181629163
LPML_R1_PHASE_REGION_133,e8f09de2e573ae5b091c3b4ed896ccab8acd26211d2f221fe9a7d82c28902ba1,93.00729714389261,0.9976048111861683,0.004784640698209497,0.9734058096049868,0.004679788157386548,0.069300042337696
LPML_R1_PHASE_REGION_134,d3ded196062ad68a2a0459776593ff84e92e6312612ee9edf7e361947bc91288,79.6444394540957,0.9483019766722284,0.10072336103954438,0.9868373483200181,0.11053058671361134,0.33466193698162494
LPML_R1_PHASE_REGION_135,ccd9d3626b4a6b063223fe4e95923a1d175c1e32eb1e5aac1927cc8c2b9431a4,88.71564892659883,0.9835463475862182,0.032636582149810134,0.962872711451004,0.032485076205298016,0.1836745919393978
LPML_R1_PHASE_REGION_136,9f91bffcd3fda9d3367404b25d076378eb953d9ec95377dbccca2b0a1c8a2d41,79.2131327653619,0.8979254121409561,0.19372995423149408,0.9937303913290225,0.23877278368579138,0.4901828643429487
LPML_R1_PHASE_REGION_137,e0f72b2f72ff44e87b24df6d21a6b979ae17883cb117d6d644937330fee1c619,86.81331977178968,0.9709129068291907,0.057328127352491154,0.9553969580008459,0.058101997173873036,0.24660597982551205
LPML_R1_PHASE_REGION_138,19f4cd5b12d0695326f588ab6919e499b856de9b8104f074d72c278065805e4a,72.46088156264744,0.8416161620975591,0.29168223569617513,0.9872179330450679,0.40653213619873013,0.6417072621442855
LPML_R1_PHASE_REGION_139,fab1146119dea42580e441a062aef21f4bbf913b532269fecf6e3fb60e0f0a9f,93.08537468485471,0.9993303270470604,0.0013388974440153856,0.9631743165556986,0.0012913205763968455,0.03643411071153497
LPML_R1_PHASE_REGION_140,e80388aa3e99fbe56da2d5de4d22924b42efe37b24e48597932d892d9ee255e7,84.151675460521,0.9498888918771405,0.09771109308841797,0.989127105713813,0.10711501600246404,0.3290469477076371
LPML_R1_PHASE_REGION_141,95cc8c9e7b3483fd87b57f008f576e20bdf0e5f2d7d3f83ef42fae95add3d621,78.25132537448151,0.8982323552218674,0.193178636032577,0.9793440152220025,0.2344860331126441,0.48929913746031856
LPML_R1_PHASE_REGION_142,91fa9147419983640b5daf1b5ef5ee3837929e87f08f65a92382725fb3c819e9,93.3661849160614,0.9949309200240798,0.0101124643800381,0.929513111987866,0.009495693093931673,0.10107309731275654
LPML_R1_PHASE_REGION_143,e59a493d9fea808dd56e5007214e589d8a1ae2ccd91d1cac35754ca16af0f0dc,91.39212926291061,0.9945850735185118,0.010800531534176483,0.9409103289595716,0.010273288656858169,0.10444730631894324
LPML_R1_PHASE_REGION_144,7deabaa8d0bff9a639d36d18b54a408b21af17e8a6e3ec1c2bd3731f6edce349,88.40363635756297,0.9984687372745497,0.003060180685366287,0.9466500802026613,0.0029058126028392345,0.05540373757114371
LPML_R1_PHASE_REGION_145,9e583554ad7f82787889aa3c3b91acc2d9709b844535d72aea09f6a5ccdb39ff,80.4741783820798,0.8844625019396634,0.21772608266263094,0.9791771192342806,0.272529089464473,0.5275647918738103
LPML_R1_PHASE_REGION_146,a01aaeedc344a24720b353b7ad897dd6ce39c7dea2b4269da8b5425dd082859a,85.49786893528454,0.9347105794811976,0.12631613260592378,0.9716452747419059,0.14047927168015104,0.38022537197706846
LPML_R1_PHASE_REGION_147,320ba8996f47ca66637f5690abd1a4d60eb31ef875a7d61ca3b94b3bd09da41e,81.52717344033715,0.9314598837567082,0.13238248495193972,0.9658511350463082,0.14737112971261224,0.39061077013182394
LPML_R1_PHASE_REGION_148,e31c24c71c9e09732ad43edda9012306998a0830defaa77590bcd4e6a02d49f2,84.06725598727463,0.9675081758137343,0.0639279297335803,0.9478337477510521,0.06473117952135866,0.2613258277212389
LPML_R1_PHASE_REGION_149,4f4f50998e86ccad573db3ed0c75211f255800588703ad6de8555d1c847cabe3,89.4597715691259,0.9969542293134874,0.006082264653950342,0.9708458943883306,0.005941076869721838,0.07806156415552465
LPML_R1_PHASE_REGION_150,9b5605f4d0e597eb40c7d917906610230988b8ddbddcab649d19a9cb75286b89,86.51756578429855,0.934938452555924,0.1258900899323342,0.9769947501008749,0.14070765648234865,0.3794933982949575
LPML_R1_PHASE_REGION_151,4d453eadd853e3fc2bba5d1d5643b061e48b3b614d00e6888f5fdb0b35afda6f,75.62654791227365,0.8633921249697261,0.25455403854026093,1.009877311510066,0.34485175501075166,0.5843427358793666
LPML_R1_PHASE_REGION_152,c786761f4a879908d7a622ed49fcb4166c66980d47ecd2403cdc4f8e208245de,81.23041885401294,0.8431706451852987,0.28906326309780705,0.9880708207328095,0.4017445727411433,0.6376288254609009
LPML_R1_PHASE_REGION_153,a5a3da550b9d3a70777b4f978054be8195e0c69573c5736243b2c47187210c5f,78.4458231443394,0.8477687237888307,0.2812881909654572,0.9948978531951824,0.38938140963151996,0.6256023330099875
LPML_R1_PHASE_REGION_154,54b554f12657f2670a3079981f9253449b4edd64b6d9b8a7c7ff5673a6963246,70.56619315310904,0.8611568746417279,0.25840883725729147,1.00575009619528,0.3504555150954525,0.5902913037958869
LPML_R1_PHASE_REGION_155,0961226db317dd070c9d167fa286499fc5ff73ecce233e838c208cf541f84932,74.21707948425785,0.8524407401330925,0.2733447845613456,1.0065154282500517,0.37861937415063895,0.6133192632823299
LPML_R1_PHASE_REGION_156,ae7f6024c4323e8a1f6853befecb87863878907f644a6574d9af439cb54a52e7,82.6271887339913,0.9807597281809743,0.03811035557838127,0.9769941794641953,0.038708801777128946,0.1990382819926233
LPML_R1_PHASE_REGION_157,bbd55981f68293844b1fca52264b16dd920d59ae061de216fa129d9122a9715b,73.12139778088013,0.8577516184681145,0.26426216101533007,0.9909195935269822,0.3559182895081858,0.5993158444499371
LPML_R1_PHASE_REGION_158,3e09284f1a7c41cbc2e3798f6f0913f81b04f0960472e5a3ee8c8af0f26baca7,79.8444402225548,0.9582643947729613,0.08172934971041013,0.9972184940559173,0.08875598824015753,0.2983346311602222
LPML_R1_PHASE_REGION_159,54c43142f356de4216b71815fe94e75a4041c1e5d9eada4efbfd74e9c1d4117d,75.92900388763749,0.8552919149029028,0.2684757403017257,1.0017611457244993,0.3676550184607962,0.6058011439561083
LPML_R1_PHASE_REGION_160,b6774fc50d2152aaa771774566b636d999d6ce4d801dc2d8df4427d0e0502fa1,93.66394630854286,0.9927124462262987,0.014521999107397932,0.9270333868539392,0.013660759554477446,0.12116088716416418
LPML_R1_PHASE_REGION_161,799f527a4cc35d1086a38e5e9b4fb230c8e8e2fd1b2b40a37793db725bff3b82,80.29168997888361,0.8953309274474549,0.19838253035608022,0.9978899600140673,0.24695561509213948,0.49737570437242073
LPML_R1_PHASE_REGION_162,3ae9da87aee2449c5015875f60287407d24f4a1a991c498cfb0a036a72eaa6a2,81.38279403829381,0.9417992144029095,0.11301423975006253,0.9877345466477022,0.12585102700274203,0.3569391253084466
LPML_R1_PHASE_REGION_163,bf3904bd8a369bd5230a4d5521f67f8758e681346417b7ed9f0f8c6f583f5d77,86.42939647882332,0.9320169132318599,0.13134447344975575,0.9814146955274947,0.1483941475993769,0.3888374834964634
LPML_R1_PHASE_REGION_164,6072a2950190b2c86ccf3453a17a02126331ad63fb53d3f700411c57e549b910,86.86557479009782,0.9662490962089407,0.06636268407540524,0.9516175236155494,0.06764071230141176,0.26660781203646505
LPML_R1_PHASE_REGION_165,c88464ef92412fa518e37cf7545c08af469da6d5abccca55f3b6afa1ac0dacdd,82.54852784028259,0.9399376863927088,0.11651714569872185,0.9772555599901702,0.12888425385268443,0.3631474226032193
LPML_R1_PHASE_REGION_166,a9a2d4e48eb861286ed6c6d3c16600cea9721ae5df6fc9d576ad219e829c34bc,79.15338147648441,0.852454691183528,0.27332099947919586,0.9993422197168751,0.3758760252037234,0.613289027931505
LPML_R1_PHASE_REGION_167,d667ab92417d1f4fa0579b12f30d3c267606b1dedb1fe307f4531a690d6eb49a,83.259977287631,0.9368399647278299,0.1223308804887584,0.9804296841806899,0.13665380706333824,0.373329936609653
LPML_R1_PHASE_REGION_168,258ed288f2e4fdbd293d1c8636488c0634dca24a1aee636e2ac59cde5e583a50,81.63653484841858,0.8431534162627313,0.2890923166444853,0.9881865519737119,0.401848434438911,0.6376489986238756
LPML_R1_PHASE_REGION_169,24da9e544a9e2e27ff34cf51ad4ea9a0f9f97708fbd6eaecea387a35222db44d,90.69344636728627,0.9998365343214352,0.00032690463610163256,0.96793511901901,0.0003165259516537224,0.01784207714226991
LPML_R1_PHASE_REGION_170,e93e84544c7d200be45378f5ffc8f53bd5578d824c12e0152afc5268b00c1045,74.30420954155646,0.8951355969950165,0.19873226299237534,0.9851067255467209,0.24432843082891498,0.4980171964888069
LPML_R1_PHASE_REGION_171,a0cb949a59deb99c2ac09288bf70a7e304c7de82f91c9eba8eb62947c63e0c70,94.33822132308674,0.9998594242406083,0.0002811317572393168,0.9490159614735488,0.00026687355152758607,0.01675834840080393
LPML_R1_PHASE_REGION_172,f17736c10886b136b33d302a2ce17446f3a57e40f632335a14f114b784172d68,80.27965322866118,0.8415407211902278,0.2918092145786312,0.978057422221488,0.40300745797114307,0.6419085431987677
LPML_R1_PHASE_REGION_173,86553ca38420d17e800ad15491f0044a839faa77e0514134db6baedef60a48b1,81.40660038714302,0.8905796510600449,0.20686788511776866,0.9794650928327773,0.2554679964397634,0.5107093037349021
LPML_R1_PHASE_REGION_174,b3057cfa7a741382cd5712a27f4ed40dedd5b9c90b62a7ee26eb0bfe6c78870a,89.04996693424553,0.9676794121184535,0.0635965553620842,0.9529823922559766,0.06472252725600944,0.26060248775394595
LPML_R1_PHASE_REGION_175,6dac8c8225b9bdca5a47ce94fa771ea61dcf9c37660453ce60ae0e70ec51463f,84.70454957926802,0.933942920612801,0.12775062103723123,0.9708312168310632,0.1421890274315611,0.38269225344183283
LPML_R1_PHASE_REGION_176,46e33dbc083e3bd2730f9efba6b92cea7729420a8166d92f5cb78e06e78779c4,86.41397751271931,0.9797619189072032,0.04006658225927495,0.975378838840589,0.04071125742485402,0.20430104760586143
LPML_R1_PHASE_REGION_177,b7b1e47c63fe2d8dbab4271e77063dfd041d0bf37b0e32f4a7c50ceb8ffe706d,84.85809944794211,0.9380252741649777,0.12010858502771837,0.9834796369398938,0.1342487784133523,0.3694556454607075
LPML_R1_PHASE_REGION_178,9b9a20d75f8db6ba15cb5c96d48795339b632e16fe175c2ccb27fd0047e71e43,81.79606137927887,0.8984361380106122,0.19281250591657628,0.9910583227225548,0.23673364628945254,0.48874281645176765
LPML_R1_PHASE_REGION_179,16c5ad670c4a9e530de20b9fc355de232449a322495c697df827f4c4d6415a88,87.8416619829616,0.9824563569135264,0.034779506760201584,0.9608152253648061,0.034620773035719137,0.18980602938654187
LPML_R1_PHASE_REGION_180,6f38bfc0aa6e3cee510ce709ac0281e5061645274e6ebfc345d6790fc03c05df,83.11029205391331,0.9779408290326441,0.04363173491094474,0.9588685668389428,0.043745804466711884,0.213593810058694
LPML_R1_PHASE_REGION_181,3e281b78f000c315fdc2f5efa15a60cb7d48eb97b150ea0fa72a7f057c83b0d5,94.55447677259764,0.9988892247840196,0.0022203166103802463,0.9725030627313165,0.0021640696235592596,0.04717263387089309
LPML_R1_PHASE_REGION_182,638e9ecef48104732c2456f216876f10fba9cf6b4cb3fd3f7c710815644a887e,84.05412751638619,0.944534697044381,0.10785420607927942,0.9921043268683039,0.11993849576082578,0.3476957160116015
LPML_R1_PHASE_REGION_183,f9c8d90ca3fcbe7e375c4d242c4169ac24b6c9b7492e8bce41a04b2ae4429cd9,87.04077809859642,0.9830408799533197,0.03363062834060293,0.9809470559522583,0.03413794644990712,0.1865299107626647
LPML_R1_PHASE_REGION_184,3e6638b4b43f6905c49f7e575b4f55281ffe692a0de63b96cf2bb589541c2c90,95.02319947824415,0.9917181218300208,0.016495166833935926,0.9413655798861021,0.015788414828587203,0.129459833433123
LPML_R1_PHASE_REGION_185,88fc1879bf13eafaf822c0f0c31e8b8f5de7fb0c4004491cde5e2d7a53bac1fb,75.67581529621918,0.9023048936186601,0.1858458789518186,0.9798054692549413,0.22365889200566688,0.4777738124496291
LPML_R1_PHASE_REGION_186,2f4e6748ba2e378044a95e56f0f4b72beafe32c8bd1c14d45763a26e1b3484d8,85.13034868717016,0.9304062639959247,0.13434418391714564,0.9654173401370731,0.14982652723003537,0.3939461033860056
LPML_R1_PHASE_REGION_187,25c793890397c012cb7730e065e94c7c11ba85d9d12107e853c25c7d5dffcb19,76.05906036752437,0.897314124202201,0.19482736250723698,0.9922431812660213,0.24009276144035208,0.49190139366101654
LPML_R1_PHASE_REGION_188,abf297d0197b5ee269fc59c5d3e611c0f716b2694488989611caccb2a30a68d9,85.51161135583165,0.9807627824623177,0.03810436453677246,0.9792052752548585,0.03879006556326973,0.19903120065070323
LPML_R1_PHASE_REGION_189,436e54ed97936b37ae6b143ce3de57e546bf6d94941ddc8cd5bfe029052122c3,78.78698807508879,0.8500458869738539,0.27742199003883405,1.0021297716789528,0.3847513094832196,0.6196119753479258
LPML_R1_PHASE_REGION_190,51d9079dca4e72ded1ced6155f66d8b950dcedb6c5a0e76cf9edac6cb02e80bb,81.63808000669846,0.8909374992101715,0.20623037250112564,0.9841099270145018,0.2556829460327817,0.5097105054253717
LPML_R1_PHASE_REGION_191,a9b25489818435d9b0ac15f667a789c13e4613cebe5be5fda694003a6f2cc601,72.20794326994636,0.8480954145971855,0.280734167739228,0.989246278341195,0.38610930504836993,0.6247047741309675
LPML_R1_PHASE_REGION_192,ace55e25b84db4cb893aa473f10483fc8820d43a4406f9287f4a3deabb2a41cd,80.76468074260428,0.8448572690223203,0.2862161949801467,0.9934718854494995,0.3983667615787373,0.6332316949121062
LPML_R1_PROJECTOR_REGION_193,cc42a6f8a94233d2fb9f9f09e42e4871e76b84f4725b61a1171fdff67dd8ed13,72.07487366402323,0.8482694797500853,0.2804388897245197,0.9749189615585115,0.37996104465148056,0.6242819764356173
LPML_R1_PROJECTOR_REGION_194,8ee9bd0400012d9225c93e637ce1b43740b668ba2a7cc342f7e6a6c3b6257293,92.85381803103779,0.9914003076337878,0.017125430023630872,0.9299913656088153,0.016204002566367965,0.13199202135368832
LPML_R1_PROJECTOR_REGION_195,95e3a6efda2bc6c97f18323526d6c82fe20189a0c661e6901a30ae2f1bf7ad2a,76.49557570853068,0.8971645544221156,0.19509576228856673,0.988076500619655,0.23949375473026271,0.4923213676329395
LPML_R1_PROJECTOR_REGION_196,b5dd99ad8ca92f6035528879a745778d3ed5df5ffdb50657db01d085c69236df,88.45761856783196,0.9950610505766292,0.009853505625335046,0.9431698676520869,0.009386014745651977,0.09920688358283335
LPML_R1_PROJECTOR_REGION_197,ce20d0a7d251bc9c7aee5c1006a6cbd63e57fcb604dc8b86dc9831859f4a8fb5,85.97826154927365,0.9925252303215718,0.01489366717511087,0.9260565077872348,0.014000902189692875,0.12277576959007004
LPML_R1_PROJECTOR_REGION_198,ca157e25391cf5c1dd6e5d141768292e629ca8913a8fdc09e98310b84d4f7568,83.75002162794172,0.9361840003155192,0.12355951755323202,0.9762452237076694,0.13762986907932198,0.37547084001968967
LPML_R1_PROJECTOR_REGION_199,22382ea97336aad083d75baa6c2bd8d7ccce3eaf4078806772e64aebca0ed593,82.86705191959089,0.9338973021963753,0.12783582895033196,0.9707925650597485,0.14229210097437567,0.382848698595792
LPML_R1_PROJECTOR_REGION_200,7f56a600e7ac094f5d78ae6b7e3491131ddfb289efe0e4d1fff91b20a89aa530,85.88386360049456,0.9337308917188398,0.1281466218499402,0.9870874409630546,0.14508393750599918,0.38331029026195396
LPML_R1_PROJECTOR_REGION_201,6b9b19423f23f80bbfd7597665e775d0c8f7f24fa438ea481cf8f170ac39e803,86.75898671689862,0.9940198941275483,0.011924450078657611,0.9291828131681881,0.011213711411493426,0.10982259652368576
LPML_R1_PROJECTOR_REGION_202,68a9ca92364abd5525d6a4429210e7b4833445dd0c40421e98eca58ebae239ef,84.66385116533638,0.9810084502846403,0.037622420470128315,0.9598226577036714,0.03752254039679955,0.19772000740444598
LPML_R1_PROJECTOR_REGION_203,09b9174d4db1ba266b67cb8a76aecdf82c1343280b3dd81764d2e6612df69077,87.54365731095017,0.9691621507864553,0.06072472548297214,0.9551673580706986,0.061752158480870706,0.25426485486046263
LPML_R1_PROJECTOR_REGION_204,01d49ea45206aaa1412825893f48b43152173b7db01e38c6afcac3380c6f65af,85.96944285295993,0.9312548617843347,0.13276438240303967,0.9682441100774806,0.14822768885578574,0.39124833274095944
LPML_R1_PROJECTOR_REGION_205,c649c3d76b732545aa6f7c3b80576c9f3070d04cd2d59ed15dfdfd947851f7c3,73.66972456252047,0.8629730126540137,0.2552775794308555,1.005725317057824,0.3447447228923784,0.585476033834554
LPML_R1_PROJECTOR_REGION_206,8b941c9101922859fe6f4456a9174d290f9e4c0e9d58cfa1c7d238e8b20940b1,73.51947722682064,0.8430851436198344,0.2892074406075231,0.988367635462513,0.4021472516197082,0.6378540192014802
