candidate_id,input_polarization,checkpoint_path,geometry_hash_sha256,plan_hash_match,wavelength_vector,min_T,max_T,nonpositive_T_count,nonpositive_T_values,finite_weighted_fields,max_power_consistency_residual,configuration_gate_pass,native_material_pass,classification
LPML_R1_PHASE_REGION_131,y,outputs/lp_ml_dataset_v1/staging/lp_ml_dataset_v1_round1_smoke_attempt2_v1/subruns/LPML_R1_PHASE_REGION_131/y/checkpoint.json,4ff14cb9d736ddc63d8436ddd49ed8e1d434f4b2fdbbf809d160b31a55be1b0c,True,"[450.0, 450.5, 451.0, 451.5, 452.0, 452.5, 453.0, 453.5, 454.0]",0.18263248529117945,0.6158627975191243,0,[],True,1.6653345369377348e-16,True,True,NORMALIZATION_CONTRACT_CLEAN
LPML_R1_PHASE_REGION_132,x,outputs/lp_ml_dataset_v1/staging/lp_ml_dataset_v1_round1_smoke_attempt2_v1/subruns/LPML_R1_PHASE_REGION_132/x/checkpoint.json,6b368ed8b539d54a0118df9c94681f475648a571e42fb255a50d60e6f81c6637,True,"[450.0, 450.5, 451.0, 451.5, 452.0, 452.5, 453.0, 453.5, 454.0]",0.9757117755895081,1.0053077214513444,0,[],True,4.440892098500626e-16,True,True,NORMALIZATION_CONTRACT_CLEAN
LPML_R1_PHASE_REGION_132,y,outputs/lp_ml_dataset_v1/staging/lp_ml_dataset_v1_round1_smoke_attempt2_v1/subruns/LPML_R1_PHASE_REGION_132/y/checkpoint.json,6b368ed8b539d54a0118df9c94681f475648a571e42fb255a50d60e6f81c6637,True,"[450.0, 450.5, 451.0, 451.5, 452.0, 452.5, 453.0, 453.5, 454.0]",0.21925936870950927,0.6212744211354881,0,[],True,1.1102230246251565e-16,True,True,NORMALIZATION_CONTRACT_CLEAN
LPML_R1_PROJECTOR_REGION_193,x,outputs/lp_ml_dataset_v1/staging/lp_ml_dataset_v1_round1_smoke_attempt2_v1/subruns/LPML_R1_PROJECTOR_REGION_193/x/checkpoint.json,cc42a6f8a94233d2fb9f9f09e42e4871e76b84f4725b61a1171fdff67dd8ed13,True,"[450.0, 450.5, 451.0, 451.5, 452.0, 452.5, 453.0, 453.5, 454.0]",0.9749200106789706,1.0036532329192325,0,[],True,6.661338147750939e-16,True,True,NORMALIZATION_CONTRACT_CLEAN
LPML_R1_PROJECTOR_REGION_193,y,outputs/lp_ml_dataset_v1/staging/lp_ml_dataset_v1_round1_smoke_attempt2_v1/subruns/LPML_R1_PROJECTOR_REGION_193/y/checkpoint.json,cc42a6f8a94233d2fb9f9f09e42e4871e76b84f4725b61a1171fdff67dd8ed13,True,"[450.0, 450.5, 451.0, 451.5, 452.0, 452.5, 453.0, 453.5, 454.0]",0.37995999553102144,0.6938415867614411,0,[],True,3.885780586188048e-16,True,True,NORMALIZATION_CONTRACT_CLEAN
LPML_R1_PROJECTOR_REGION_194,x,outputs/lp_ml_dataset_v1/staging/lp_ml_dataset_v1_round1_smoke_attempt2_v1/subruns/LPML_R1_PROJECTOR_REGION_194/x/checkpoint.json,8ee9bd0400012d9225c93e637ce1b43740b668ba2a7cc342f7e6a6c3b6257293,True,"[450.0, 450.5, 451.0, 451.5, 452.0, 452.5, 453.0, 453.5, 454.0]",0.9087166169153663,0.9537422499458548,0,[],True,3.3306690738754696e-16,True,True,NORMALIZATION_CONTRACT_CLEAN
LPML_R1_PROJECTOR_REGION_194,y,outputs/lp_ml_dataset_v1/staging/lp_ml_dataset_v1_round1_smoke_attempt2_v1/subruns/LPML_R1_PROJECTOR_REGION_194/y/checkpoint.json,8ee9bd0400012d9225c93e637ce1b43740b668ba2a7cc342f7e6a6c3b6257293,True,"[450.0, 450.5, 451.0, 451.5, 452.0, 452.5, 453.0, 453.5, 454.0]",0.016202970520594332,0.3043350642380813,0,[],True,8.326672684688674e-17,True,True,NORMALIZATION_CONTRACT_CLEAN
LPML_R1_GLOBAL_SOBOL_009,x,outputs/lp_ml_dataset_v1/staging/lp_ml_dataset_v1_round1_production_attempt1_v1/subruns/LPML_R1_GLOBAL_SOBOL_009/x/checkpoint.json,e50a5a488e637c0b7a6027c205c482cd891ee1ec3f2d603336659aa413786cf5,True,"[450.0, 450.5, 451.0, 451.5, 452.0, 452.5, 453.0, 453.5, 454.0]",0.9817321616234395,1.0021169412860156,0,[],True,4.440892098500626e-16,True,True,NORMALIZATION_CONTRACT_CLEAN
LPML_R1_GLOBAL_SOBOL_009,y,outputs/lp_ml_dataset_v1/staging/lp_ml_dataset_v1_round1_production_attempt1_v1/subruns/LPML_R1_GLOBAL_SOBOL_009/y/checkpoint.json,e50a5a488e637c0b7a6027c205c482cd891ee1ec3f2d603336659aa413786cf5,True,"[450.0, 450.5, 451.0, 451.5, 452.0, 452.5, 453.0, 453.5, 454.0]",0.23235085098260183,0.6285315783129625,0,[],True,2.220446049250313e-16,True,True,NORMALIZATION_CONTRACT_CLEAN
LPML_R1_GLOBAL_SOBOL_010,x,outputs/lp_ml_dataset_v1/staging/lp_ml_dataset_v1_round1_production_attempt1_v1/subruns/LPML_R1_GLOBAL_SOBOL_010/x/checkpoint.json,b9102cfa22df75bc9a9b4faba164c46de01d7d0e8d25d472a07149c304270df7,True,"[450.0, 450.5, 451.0, 451.5, 452.0, 452.5, 453.0, 453.5, 454.0]",0.9825811263945597,1.000379583591595,0,[],True,2.220446049250313e-16,True,True,NORMALIZATION_CONTRACT_CLEAN
LPML_R1_GLOBAL_SOBOL_010,y,outputs/lp_ml_dataset_v1/staging/lp_ml_dataset_v1_round1_production_attempt1_v1/subruns/LPML_R1_GLOBAL_SOBOL_010/y/checkpoint.json,b9102cfa22df75bc9a9b4faba164c46de01d7d0e8d25d472a07149c304270df7,True,"[450.0, 450.5, 451.0, 451.5, 452.0, 452.5, 453.0, 453.5, 454.0]",0.011964389509090722,0.3853639370855953,0,[],True,1.6653345369377348e-16,True,True,NORMALIZATION_CONTRACT_CLEAN
LPML_R1_GLOBAL_SOBOL_011,x,outputs/lp_ml_dataset_v1/staging/lp_ml_dataset_v1_round1_production_attempt1_v1/subruns/LPML_R1_GLOBAL_SOBOL_011/x/checkpoint.json,ffd391a0f097d702fbc93685fe37f92d87887ce1b74011102cbcac818f8f568a,True,"[450.0, 450.5, 451.0, 451.5, 452.0, 452.5, 453.0, 453.5, 454.0]",0.9304555647213804,0.9597478982610057,0,[],True,3.3306690738754696e-16,True,True,NORMALIZATION_CONTRACT_CLEAN
LPML_R1_GLOBAL_SOBOL_011,y,outputs/lp_ml_dataset_v1/staging/lp_ml_dataset_v1_round1_production_attempt1_v1/subruns/LPML_R1_GLOBAL_SOBOL_011/y/checkpoint.json,ffd391a0f097d702fbc93685fe37f92d87887ce1b74011102cbcac818f8f568a,True,"[450.0, 450.5, 451.0, 451.5, 452.0, 452.5, 453.0, 453.5, 454.0]",0.008042980942318001,0.2977440871046784,0,[],True,5.551115123125783e-17,True,True,NORMALIZATION_CONTRACT_CLEAN
LPML_R1_GLOBAL_SOBOL_012,x,outputs/lp_ml_dataset_v1/staging/lp_ml_dataset_v1_round1_production_attempt1_v1/subruns/LPML_R1_GLOBAL_SOBOL_012/x/checkpoint.json,029a7e27700db1709cdda224b0fd26e01497455f44389c620e8365aeb95dfd8c,True,"[450.0, 450.5, 451.0, 451.5, 452.0, 452.5, 453.0, 453.5, 454.0]",0.9842951391060298,0.9994744645781852,0,[],True,4.440892098500626e-16,True,True,NORMALIZATION_CONTRACT_CLEAN
LPML_R1_GLOBAL_SOBOL_012,y,outputs/lp_ml_dataset_v1/staging/lp_ml_dataset_v1_round1_production_attempt1_v1/subruns/LPML_R1_GLOBAL_SOBOL_012/y/checkpoint.json,029a7e27700db1709cdda224b0fd26e01497455f44389c620e8365aeb95dfd8c,True,"[450.0, 450.5, 451.0, 451.5, 452.0, 452.5, 453.0, 453.5, 454.0]",0.10134505415276773,0.4827217572129588,0,[],True,1.6653345369377348e-16,True,True,NORMALIZATION_CONTRACT_CLEAN
LPML_R1_GLOBAL_SOBOL_013,x,outputs/lp_ml_dataset_v1/staging/lp_ml_dataset_v1_round1_production_attempt1_v1/subruns/LPML_R1_GLOBAL_SOBOL_013/x/checkpoint.json,70037d07457c9593c78d1bbc8bb358e6970c04c5c520d0c7ac77e5e6a26152b5,True,"[450.0, 450.5, 451.0, 451.5, 452.0, 452.5, 453.0, 453.5, 454.0]",0.9845990901389341,1.004163111196787,0,[],True,3.3306690738754696e-16,True,True,NORMALIZATION_CONTRACT_CLEAN
LPML_R1_GLOBAL_SOBOL_013,y,outputs/lp_ml_dataset_v1/staging/lp_ml_dataset_v1_round1_production_attempt1_v1/subruns/LPML_R1_GLOBAL_SOBOL_013/y/checkpoint.json,70037d07457c9593c78d1bbc8bb358e6970c04c5c520d0c7ac77e5e6a26152b5,True,"[450.0, 450.5, 451.0, 451.5, 452.0, 452.5, 453.0, 453.5, 454.0]",0.24461289767281003,0.6257678416366269,0,[],True,2.220446049250313e-16,True,True,NORMALIZATION_CONTRACT_CLEAN
LPML_R1_GLOBAL_SOBOL_014,x,outputs/lp_ml_dataset_v1/staging/lp_ml_dataset_v1_round1_production_attempt1_v1/subruns/LPML_R1_GLOBAL_SOBOL_014/x/checkpoint.json,da14685f3d9c20a7262d1afe9805f2cb9cb861e38d7b61dd40efc0f8bdb9c3bf,True,"[450.0, 450.5, 451.0, 451.5, 452.0, 452.5, 453.0, 453.5, 454.0]",0.9617300059522575,0.9868473687277575,0,[],True,3.3306690738754696e-16,True,True,NORMALIZATION_CONTRACT_CLEAN
LPML_R1_GLOBAL_SOBOL_014,y,outputs/lp_ml_dataset_v1/staging/lp_ml_dataset_v1_round1_production_attempt1_v1/subruns/LPML_R1_GLOBAL_SOBOL_014/y/checkpoint.json,da14685f3d9c20a7262d1afe9805f2cb9cb861e38d7b61dd40efc0f8bdb9c3bf,True,"[450.0, 450.5, 451.0, 451.5, 452.0, 452.5, 453.0, 453.5, 454.0]",0.054573303238911436,0.43723045198517446,0,[],True,2.7755575615628914e-16,True,True,NORMALIZATION_CONTRACT_CLEAN
LPML_R1_GLOBAL_SOBOL_015,x,outputs/lp_ml_dataset_v1/staging/lp_ml_dataset_v1_round1_production_attempt1_v1/subruns/LPML_R1_GLOBAL_SOBOL_015/x/checkpoint.json,162f7b76936f295f9a02464524097be676d511cd43755d5973f61a302e80d39c,True,"[450.0, 450.5, 451.0, 451.5, 452.0, 452.5, 453.0, 453.5, 454.0]",0.9765391066210344,1.0009544726069115,0,[],True,4.440892098500626e-16,True,True,NORMALIZATION_CONTRACT_CLEAN
LPML_R1_GLOBAL_SOBOL_015,y,outputs/lp_ml_dataset_v1/staging/lp_ml_dataset_v1_round1_production_attempt1_v1/subruns/LPML_R1_GLOBAL_SOBOL_015/y/checkpoint.json,162f7b76936f295f9a02464524097be676d511cd43755d5973f61a302e80d39c,True,"[450.0, 450.5, 451.0, 451.5, 452.0, 452.5, 453.0, 453.5, 454.0]",0.10622796857364751,0.47782057428805913,0,[],True,2.220446049250313e-16,True,True,NORMALIZATION_CONTRACT_CLEAN
LPML_R1_GLOBAL_SOBOL_016,x,outputs/lp_ml_dataset_v1/staging/lp_ml_dataset_v1_round1_production_attempt1_v1/subruns/LPML_R1_GLOBAL_SOBOL_016/x/checkpoint.json,bdc1e59eb700912d21eac89839dba86c1051c3ebf989a3e4cd9d83829572fe7a,True,"[450.0, 450.5, 451.0, 451.5, 452.0, 452.5, 453.0, 453.5, 454.0]",0.9775802256344995,1.0100829167842316,0,[],True,6.661338147750939e-16,True,True,NORMALIZATION_CONTRACT_CLEAN
LPML_R1_GLOBAL_SOBOL_016,y,outputs/lp_ml_dataset_v1/staging/lp_ml_dataset_v1_round1_production_attempt1_v1/subruns/LPML_R1_GLOBAL_SOBOL_016/y/checkpoint.json,bdc1e59eb700912d21eac89839dba86c1051c3ebf989a3e4cd9d83829572fe7a,True,"[450.0, 450.5, 451.0, 451.5, 452.0, 452.5, 453.0, 453.5, 454.0]",0.40247141854709206,0.709929773162334,0,[],True,3.3306690738754696e-16,True,True,NORMALIZATION_CONTRACT_CLEAN
LPML_R1_GLOBAL_SOBOL_017,x,outputs/lp_ml_dataset_v1/staging/lp_ml_dataset_v1_round1_production_attempt1_v1/subruns/LPML_R1_GLOBAL_SOBOL_017/x/checkpoint.json,90a68b07d0081c877b74aaca9a759f3c76bca2352ef3dbe8428cc9cc35b71f82,True,"[450.0, 450.5, 451.0, 451.5, 452.0, 452.5, 453.0, 453.5, 454.0]",0.9813067675125936,1.0116118242199754,0,[],True,2.220446049250313e-16,True,True,NORMALIZATION_CONTRACT_CLEAN
LPML_R1_GLOBAL_SOBOL_017,y,outputs/lp_ml_dataset_v1/staging/lp_ml_dataset_v1_round1_production_attempt1_v1/subruns/LPML_R1_GLOBAL_SOBOL_017/y/checkpoint.json,90a68b07d0081c877b74aaca9a759f3c76bca2352ef3dbe8428cc9cc35b71f82,True,"[450.0, 450.5, 451.0, 451.5, 452.0, 452.5, 453.0, 453.5, 454.0]",0.3605347544182971,0.7072269552219769,0,[],True,2.220446049250313e-16,True,True,NORMALIZATION_CONTRACT_CLEAN
LPML_R1_GLOBAL_SOBOL_018,x,outputs/lp_ml_dataset_v1/staging/lp_ml_dataset_v1_round1_production_attempt1_v1/subruns/LPML_R1_GLOBAL_SOBOL_018/x/checkpoint.json,649d88d6fdb5aa292229567341976eaf7a9660d19631fc5ac37bd6769d257f1f,True,"[450.0, 450.5, 451.0, 451.5, 452.0, 452.5, 453.0, 453.5, 454.0]",0.9834312565816152,0.9938378059072844,0,[],True,3.3306690738754696e-16,True,True,NORMALIZATION_CONTRACT_CLEAN
LPML_R1_GLOBAL_SOBOL_018,y,outputs/lp_ml_dataset_v1/staging/lp_ml_dataset_v1_round1_production_attempt1_v1/subruns/LPML_R1_GLOBAL_SOBOL_018/y/checkpoint.json,649d88d6fdb5aa292229567341976eaf7a9660d19631fc5ac37bd6769d257f1f,True,"[450.0, 450.5, 451.0, 451.5, 452.0, 452.5, 453.0, 453.5, 454.0]",0.12454771311337173,0.5548540080244703,0,[],True,2.220446049250313e-16,True,True,NORMALIZATION_CONTRACT_CLEAN
