tuple_rank,candidate_ids,phi_offset_deg,phase_rms_deg,phase_max_abs_deg,projector_mean,projector_worst,leakage_mean,sigma_ratio_mean,Txx_mean,family_count
67,"LPML_INV_B0_GRA_30168dbc66e4|LPML_INV_B1_GRA_464431e7fc00|LPML_INV_B2_DER_1c4c70e363d7|LPML_INV_B3_DER_ea265a89dcd0|LPML_INV_B4_DER_6603cd5211b7|LPML_INV_B5_DER_98d0046e2cc5",-7.607691263708429,94.31218060936271,142.4493990705343,0.12487066558512155,0.26235168503024875,0.16432463721933502,0.30008467585932036,0.9820534910177626,6
68,"LPML_INV_B0_GRA_30168dbc66e4|LPML_INV_B1_GRA_464431e7fc00|LPML_INV_B2_DER_12be3c1d9a57|LPML_INV_B3_DER_e74126c376f7|LPML_INV_B4_DER_6603cd5211b7|LPML_INV_B5_DER_ef98eeb10f71",-9.162052901130847,94.3126925710047,142.56657504191833,0.1253074176050103,0.26235168503024875,0.163997312688269,0.3073167737762957,0.9825919196660946,6
69,"LPML_INV_B0_GRA_30168dbc66e4|LPML_INV_B1_GRA_464431e7fc00|LPML_INV_B2_DER_1c4c70e363d7|LPML_INV_B3_DER_e74126c376f7|LPML_INV_B4_DER_6603cd5211b7|LPML_INV_B5_GRA_14f392011ec0",-6.852257168907279,94.31943949237562,140.62299015289125,0.12610423344552174,0.26235168503024875,0.16580938407586446,0.29492996970898644,0.9782740860266852,6
70,"LPML_INV_B0_GRA_590ad651d09c|LPML_INV_B1_GRA_464431e7fc00|LPML_INV_B2_DER_1c4c70e363d7|LPML_INV_B3_DER_ea265a89dcd0|LPML_INV_B4_DER_6603cd5211b7|LPML_INV_B5_DER_98d0046e2cc5",-7.594687159401202,94.31991267890491,142.43639496622706,0.12488392170243517,0.26235168503024875,0.16434892384579933,0.30010503019420537,0.9820570037210201,6
71,"LPML_INV_B0_GRA_30168dbc66e4|LPML_INV_B1_DER_28e629198bb5|LPML_INV_B2_DER_12be3c1d9a57|LPML_INV_B3_DER_e74126c376f7|LPML_INV_B4_DER_6603cd5211b7|LPML_INV_B5_DER_ef98eeb10f71",-8.514739201965698,94.32046948195224,141.9192613427532,0.12237651021457625,0.24677962261115782,0.15993093801232813,0.30282550358742016,0.9859523313033801,6
72,"LPML_INV_B0_GRA_590ad651d09c|LPML_INV_B1_GRA_464431e7fc00|LPML_INV_B2_DER_12be3c1d9a57|LPML_INV_B3_DER_e74126c376f7|LPML_INV_B4_DER_6603cd5211b7|LPML_INV_B5_DER_ef98eeb10f71",-9.150747635733143,94.32051521911592,142.55526977652062,0.12532067372232392,0.26235168503024875,0.16402159931473329,0.3073371281111807,0.9825954323693521,6
73,"LPML_INV_B0_GRA_9e075ededc76|LPML_INV_B1_GRA_464431e7fc00|LPML_INV_B2_DER_1c4c70e363d7|LPML_INV_B3_DER_ea265a89dcd0|LPML_INV_B4_DER_6603cd5211b7|LPML_INV_B5_DER_98d0046e2cc5",-7.593123475002639,94.32084437222487,142.4348312818285,0.12735384596355218,0.26235168503024875,0.1682184470529986,0.30388876173651475,0.9805667077127146,6
74,"LPML_INV_B0_GRA_9e075ededc76|LPML_INV_B1_GRA_464431e7fc00|LPML_INV_B2_DER_12be3c1d9a57|LPML_INV_B3_DER_e74126c376f7|LPML_INV_B4_DER_6603cd5211b7|LPML_INV_B5_DER_ef98eeb10f71",-9.149389065933496,94.32145784369054,142.553911206721,0.12779059798344092,0.26235168503024875,0.16789112252193258,0.31112085965349007,0.9811051363610467,6
75,"LPML_INV_B0_GRA_30168dbc66e4|LPML_INV_B1_DER_28e629198bb5|LPML_INV_B2_DER_1c4c70e363d7|LPML_INV_B3_DER_ea265a89dcd0|LPML_INV_B4_DER_6603cd5211b7|LPML_INV_B5_DER_98d0046e2cc5",-6.981953337936337,94.32343220754825,141.82366114476218,0.12193975819468751,0.24677962261115782,0.16025826254339418,0.29559340567044484,0.9854139026550482,6
76,"LPML_INV_B0_GRA_71b7770452e7|LPML_INV_B1_DER_28e629198bb5|LPML_INV_B2_DER_1c4c70e363d7|LPML_INV_B3_DER_e74126c376f7|LPML_INV_B4_DER_6603cd5211b7|LPML_INV_B5_DER_ef98eeb10f71",-5.63270504871745,94.3242905681841,141.75977413040263,0.1223225330266897,0.25791579103536355,0.1617233078035932,0.2891110211556875,0.9856934947200281,6
77,"LPML_INV_B0_GRA_590ad651d09c|LPML_INV_B1_GRA_464431e7fc00|LPML_INV_B2_DER_1c4c70e363d7|LPML_INV_B3_DER_e74126c376f7|LPML_INV_B4_DER_6603cd5211b7|LPML_INV_B5_GRA_14f392011ec0",-6.837715236330117,94.32727431732218,140.60844822031407,0.12611748956283536,0.26235168503024875,0.16583367070232877,0.29495032404387145,0.9782775987299427,6
78,"LPML_INV_B0_GRA_9e075ededc76|LPML_INV_B1_GRA_464431e7fc00|LPML_INV_B2_DER_1c4c70e363d7|LPML_INV_B3_DER_e74126c376f7|LPML_INV_B4_DER_6603cd5211b7|LPML_INV_B5_GRA_14f392011ec0",-6.835966094362173,94.32821836064133,140.60669907834614,0.12858741382395236,0.26235168503024875,0.16970319390952804,0.2987340555861808,0.9767873027216369,6
79,"LPML_INV_B0_GRA_590ad651d09c|LPML_INV_B1_DER_28e629198bb5|LPML_INV_B2_DER_12be3c1d9a57|LPML_INV_B3_DER_e74126c376f7|LPML_INV_B4_DER_6603cd5211b7|LPML_INV_B5_DER_ef98eeb10f71",-8.502422813322951,94.328284331876,141.90694495411043,0.12238976633188987,0.24685915931503954,0.15995522463879241,0.3028458579223051,0.9859558440066376,6
80,"LPML_INV_B0_GRA_9e075ededc76|LPML_INV_B1_DER_28e629198bb5|LPML_INV_B2_DER_12be3c1d9a57|LPML_INV_B3_DER_e74126c376f7|LPML_INV_B4_DER_6603cd5211b7|LPML_INV_B5_DER_ef98eeb10f71",-8.50094225334507,94.32922599884807,141.90546439413254,0.12485969059300688,0.2616787048817415,0.1638247478459917,0.30662958946461455,0.9844655479983319,6
81,"LPML_INV_B0_GRA_590ad651d09c|LPML_INV_B1_DER_28e629198bb5|LPML_INV_B2_DER_1c4c70e363d7|LPML_INV_B3_DER_ea265a89dcd0|LPML_INV_B4_DER_6603cd5211b7|LPML_INV_B5_DER_98d0046e2cc5",-6.968012925271814,94.33117301560524,141.80972073209767,0.12195301431200113,0.24685915931503954,0.16028254916985843,0.2956137600053298,0.9854174153583056,6
82,"LPML_INV_B0_GRA_9e075ededc76|LPML_INV_B1_DER_28e629198bb5|LPML_INV_B2_DER_1c4c70e363d7|LPML_INV_B3_DER_ea265a89dcd0|LPML_INV_B4_DER_6603cd5211b7|LPML_INV_B5_DER_98d0046e2cc5",-6.9663362831486175,94.33210575001847,141.8080440899745,0.12442293857311813,0.2616787048817415,0.16415207237705773,0.2993974915476392,0.98392711935,6
83,"LPML_INV_B0_GRA_30168dbc66e4|LPML_INV_B1_DER_28e629198bb5|LPML_INV_B2_DER_887193d2b26e|LPML_INV_B3_DER_ea265a89dcd0|LPML_INV_B4_DER_6603cd5211b7|LPML_INV_B5_GRA_14f392011ec0",-11.956628174542178,94.33787482186666,145.72736115852615,0.12551976203644033,0.24695722526053698,0.16408604477482414,0.314983700494389,0.9849379351783648,6
84,"LPML_INV_B0_GRA_30168dbc66e4|LPML_INV_B1_DER_28e629198bb5|LPML_INV_B2_DER_1c4c70e363d7|LPML_INV_B3_DER_e74126c376f7|LPML_INV_B4_DER_6603cd5211b7|LPML_INV_B5_GRA_14f392011ec0",-6.2020953789192195,94.33864891651186,141.19038380020086,0.1231733260550877,0.24695722526053698,0.16174300939992362,0.2904386995201109,0.9816344976639707,6
85,"LPML_INV_B0_GRA_590ad651d09c|LPML_INV_B1_DER_28e629198bb5|LPML_INV_B2_DER_887193d2b26e|LPML_INV_B3_DER_ea265a89dcd0|LPML_INV_B4_DER_6603cd5211b7|LPML_INV_B5_GRA_14f392011ec0",-11.949586929100386,94.34583512184048,145.72031991308438,0.12553301815375395,0.24695722526053698,0.1641103314012884,0.31500405482927396,0.9849414478816222,6
86,"LPML_INV_B0_GRA_590ad651d09c|LPML_INV_B1_DER_28e629198bb5|LPML_INV_B2_DER_1c4c70e363d7|LPML_INV_B3_DER_e74126c376f7|LPML_INV_B4_DER_6603cd5211b7|LPML_INV_B5_GRA_14f392011ec0",-6.186547601315946,94.34651550233177,141.20593157780414,0.12318658217240132,0.24695722526053698,0.16176729602638787,0.2904590538549959,0.9816380103672282,6
87,"LPML_INV_B0_GRA_30168dbc66e4|LPML_INV_B1_GRA_464431e7fc00|LPML_INV_B2_DER_887193d2b26e|LPML_INV_B3_DER_ea265a89dcd0|LPML_INV_B4_DER_6603cd5211b7|LPML_INV_B5_GRA_14f392011ec0",-12.572503184147,94.34902418109716,146.343236168131,0.12845066942687436,0.26235168503024875,0.16815241945076498,0.3194749706832645,0.9815775235410792,6
88,"LPML_INV_B0_GRA_590ad651d09c|LPML_INV_B1_GRA_464431e7fc00|LPML_INV_B2_DER_887193d2b26e|LPML_INV_B3_DER_ea265a89dcd0|LPML_INV_B4_DER_6603cd5211b7|LPML_INV_B5_GRA_14f392011ec0",-12.56639092970238,94.35705372977824,146.33712391368636,0.12846392554418798,0.26235168503024875,0.16817670607722926,0.31949532501814953,0.9815810362443367,6
89,"LPML_INV_B0_GRA_9e075ededc76|LPML_INV_B1_GRA_464431e7fc00|LPML_INV_B2_DER_887193d2b26e|LPML_INV_B3_DER_ea265a89dcd0|LPML_INV_B4_DER_6603cd5211b7|LPML_INV_B5_GRA_14f392011ec0",-12.565658861818799,94.35802144688928,146.33639184580278,0.13093384980530498,0.26235168503024875,0.17204622928442856,0.3232790565604589,0.9800907402360309,6
90,"LPML_INV_B0_GRA_30168dbc66e4|LPML_INV_B1_GRA_464431e7fc00|LPML_INV_B2_DER_efda342ea028|LPML_INV_B3_DER_e74126c376f7|LPML_INV_B4_DER_6603cd5211b7|LPML_INV_B5_DER_ef98eeb10f71",-10.59297515917173,94.38184328595689,143.9974972999592,0.1251078086106558,0.26235168503024875,0.16380720427857876,0.30632948955770095,0.983583330265008,6
91,"LPML_INV_B0_GRA_71b7770452e7|LPML_INV_B1_GRA_464431e7fc00|LPML_INV_B2_DER_1c4c70e363d7|LPML_INV_B3_DER_ea265a89dcd0|LPML_INV_B4_DER_6603cd5211b7|LPML_INV_B5_DER_98d0046e2cc5",-7.492065850207779,94.38198001621484,142.33377365703365,0.1267266936558225,0.26235168503024875,0.16801574458922075,0.30292609351389227,0.9832147687108922,6
92,"LPML_INV_B0_GRA_30168dbc66e4|LPML_INV_B1_DER_28e629198bb5|LPML_INV_B2_DER_efda342ea028|LPML_INV_B3_DER_e74126c376f7|LPML_INV_B4_DER_6603cd5211b7|LPML_INV_B5_DER_ef98eeb10f71",-9.946818647670915,94.38209082797488,143.3513407884584,0.12217690122022175,0.24677962261115782,0.15974082960263788,0.30183821936882543,0.9869437419022935,6
93,"LPML_INV_B0_GRA_71b7770452e7|LPML_INV_B1_GRA_464431e7fc00|LPML_INV_B2_DER_12be3c1d9a57|LPML_INV_B3_DER_e74126c376f7|LPML_INV_B4_DER_6603cd5211b7|LPML_INV_B5_DER_ef98eeb10f71",-9.06198584746113,94.38331898080168,142.46650798824862,0.12716344567571125,0.26235168503024875,0.16768842005815474,0.3101581914308676,0.9837531973592242,6
94,"LPML_INV_B0_GRA_590ad651d09c|LPML_INV_B1_GRA_464431e7fc00|LPML_INV_B2_DER_efda342ea028|LPML_INV_B3_DER_e74126c376f7|LPML_INV_B4_DER_6603cd5211b7|LPML_INV_B5_DER_ef98eeb10f71",-10.583703951558942,94.3897127343357,143.98822609234645,0.1251210647279694,0.26235168503024875,0.16383149090504304,0.30634984389258596,0.9835868429682654,6
95,"LPML_INV_B0_GRA_590ad651d09c|LPML_INV_B1_DER_28e629198bb5|LPML_INV_B2_DER_efda342ea028|LPML_INV_B3_DER_e74126c376f7|LPML_INV_B4_DER_6603cd5211b7|LPML_INV_B5_DER_ef98eeb10f71",-9.936532736451873,94.38992707086385,143.34105487723934,0.12219015733753537,0.24685915931503954,0.15976511622910217,0.30185857370371044,0.986947254605551,6
96,"LPML_INV_B0_GRA_71b7770452e7|LPML_INV_B1_GRA_464431e7fc00|LPML_INV_B2_DER_1c4c70e363d7|LPML_INV_B3_DER_e74126c376f7|LPML_INV_B4_DER_6603cd5211b7|LPML_INV_B5_GRA_14f392011ec0",-6.722666514557032,94.39014918159468,140.66981266456304,0.1279602615162227,0.26235168503024875,0.1695004914457502,0.29777138736355835,0.9794353637198148,6
97,"LPML_INV_B0_GRA_9e075ededc76|LPML_INV_B1_GRA_464431e7fc00|LPML_INV_B2_DER_efda342ea028|LPML_INV_B3_DER_e74126c376f7|LPML_INV_B4_DER_6603cd5211b7|LPML_INV_B5_DER_ef98eeb10f71",-10.582590848818699,94.39066105041417,143.9871129896062,0.1275909889890864,0.26235168503024875,0.16770101411224234,0.31013357543489534,0.9820965469599597,6
98,"LPML_INV_B0_GRA_9e075ededc76|LPML_INV_B1_DER_28e629198bb5|LPML_INV_B2_DER_efda342ea028|LPML_INV_B3_DER_e74126c376f7|LPML_INV_B4_DER_6603cd5211b7|LPML_INV_B5_DER_ef98eeb10f71",-9.935297212672715,94.39087136095783,143.3398193534602,0.12466008159865237,0.2616787048817415,0.16363463943630144,0.3056423052460198,0.9854569585972452,6
99,"LPML_INV_B0_GRA_71b7770452e7|LPML_INV_B1_DER_28e629198bb5|LPML_INV_B2_DER_12be3c1d9a57|LPML_INV_B3_DER_e74126c376f7|LPML_INV_B4_DER_6603cd5211b7|LPML_INV_B5_DER_ef98eeb10f71",-8.405461757887595,94.39101565166088,141.8099838986751,0.12423253828527721,0.25791579103536355,0.16362204538221384,0.305666921241992,0.9871136089965097,6
100,"LPML_INV_B0_GRA_71b7770452e7|LPML_INV_B1_DER_28e629198bb5|LPML_INV_B2_DER_1c4c70e363d7|LPML_INV_B3_DER_ea265a89dcd0|LPML_INV_B4_DER_6603cd5211b7|LPML_INV_B5_DER_98d0046e2cc5",-6.857802389651765,94.39330397289619,141.6995101964776,0.12379578626538847,0.25791579103536355,0.16394936991327988,0.2984348233250167,0.9865751803481778,6
