candidate_id,target_bin,wavelength_nm,geometry_hash_sha256,txx_real,txx_imag,abs_txx,arg_txx_deg,projector_scalar_real,projector_scalar_imag,arg_projector_scalar_deg,scalar_minus_txx_abs,q_txx_over_frobenius,jones_frobenius_norm,projection_error_formal,projection_error_closed_form_match,sigma2_over_sigma1,Txx,Tyy,combined_leakage,target_phase_deg,shortest_circular_target_error_deg
LPML_INV_B1_DER_28e629198bb5,1,450.0,825c1acb884670c9adc43b03c6f86e7ac6d3e2becc613a089e3c348cd759e36f,0.2810114365697875,0.9597539683646903,1.000047552506773,73.68021806835917,0.2810114365697875,0.9597539683646903,73.68021806835917,0.0,0.869041862807744,1.1507472715707483,0.4947385579148288,True,0.569291166849308,1.0000951072747868,0.3241237415525009,0.32412417575273483,60.0,13.680218068359181
LPML_INV_B1_GRA_78e4d56686f5,1,450.0,719d15ec806b53073dd1d5cba0329434798a309645c09cb6d0e984509db7eb75,0.1751027537438195,0.9782323179193754,0.9937803792541804,79.85158076462311,0.1751027537438195,0.9782323179193754,79.85158076462311,0.0,0.9562401153016944,1.0392581981782274,0.29258305126544876,True,0.3059304237976279,0.9875994421905824,0.09243911613770435,0.09245816029007332,60.0,19.851580764623122
LPML_INV_B2_DER_887193d2b26e,2,450.0,e44d7eb9bc02fe0fed0f41981f2f0239d0ca1eba21511872ec767905c7e14a5b,0.01808840709285228,0.9938415977859156,0.9940061931199515,88.95730368684863,0.01808840709285228,0.9938415977859156,88.95730368684863,0.0,0.9939812514167616,1.000025092730022,0.10955031643937158,True,0.11009433064486339,0.9880483119608185,0.011978050536794651,0.012001874128871014,120.0,31.042696313151367
LPML_INV_B2_DER_efda342ea028,2,450.0,2a64bf1a1f1c557393943c7009cadab3f1e7c404a6bc606675a16b01d9c9fd18,-0.008892082242809678,0.9941539366220062,0.9941937028706453,90.51246107778405,-0.008892082242809678,0.9941539366220062,90.51246107778405,0.0,0.9948119059578105,0.9993785728905497,0.10173137060212173,True,0.10188536216536427,0.9884211188276448,0.010268225660920642,0.01033641312510647,120.0,29.487538922215947
LPML_INV_B2_DER_1c4c70e363d7,2,450.0,17bde7ad75b47ea506f88c1b8c21bcdb15392421df862949bbada11c23d8685d,-0.05838003950321598,0.9851617839537213,0.986890049385075,93.3913441683924,-0.05838003950321598,0.9851617839537213,93.3913441683924,0.0,0.9999565519665391,0.9869329296800263,0.009321704736152302,True,0.00847366695910531,0.973951969575276,6.98731369755061e-05,8.463811152401279e-05,120.0,26.60865583160762
LPML_INV_B2_DER_12be3c1d9a57,2,450.0,ae013ed48905a04f9757ddbe7a29c25cedd77c15ef8c5fb507d91969d03ff5f6,-0.02576762311203853,0.9908625963438731,0.9911975863742634,91.48965495507879,-0.02576762311203853,0.9908625963438731,91.48965495507879,0.0,0.9942097737747727,0.9969702697760918,0.10745662255400151,True,0.10780906747693261,0.9824726552341653,0.011424130448787182,0.011477063583247911,120.0,28.510345044921223
LPML_INV_B2_DER_645b1376ee7c,2,450.0,570e5769b8e5dc64522cae47e0788e2c599fa17c9a05eca3cf36c0dc969de5c7,-0.07581743528563586,0.9812370419642709,0.9841617834564009,94.41830545502458,-0.07581743528563586,0.9812370419642709,94.41830545502458,0.0,0.998080055280054,0.9860549544597916,0.061937091085733066,True,0.0552487276662736,0.968574416016084,0.002957079029862238,0.0037299571986179653,120.0,25.58169454497542
LPML_INV_B3_DER_ae6a205f794c,3,450.0,03cf2be9690df3daa46d26326e642d759ea1660d2357067199c81c1ea129c42a,0.09973667327776276,0.9837406207541992,0.9887836026747068,84.2108411992954,0.09973667327776276,0.9837406207541992,84.2108411992954,0.0,0.9855170911760527,1.003314515321855,0.16957612744690678,True,0.17181548972802582,0.9776930129183722,0.02886666334709407,0.028947003737156356,180.0,95.7891588007046
LPML_INV_B3_DER_c6034e02ce52,3,450.0,4a7661e49cb3047e912b73c5d6bb71393baed1691e1c08f3dc6c87cb1de8ea70,0.13567050009192425,0.9808214464485846,0.9901601862368969,82.1246299728957,0.13567050009192425,0.9808214464485846,82.1246299728957,0.0,0.968686575903539,1.022167758764828,0.2482867649800829,True,0.2563026338304649,0.9804171944086865,0.06440375505077417,0.064409732649625,180.0,97.8753700271043
LPML_INV_B3_DER_1a143aaeb4c4,3,450.0,1ba9fb1c5cb0e50b39a7c07314559281900c57f77ab2f92996c24e5bf240443b,0.07597453802626761,0.9906263185378402,0.9935354213152842,85.61437482610508,0.07597453802626761,0.9906263185378402,85.61437482610508,0.0,0.9875418321202558,1.0060692003114025,0.1573566961160728,True,0.15926180532255982,0.9871126334081394,0.02504197047802165,0.02506260240708552,180.0,94.38562517389492
LPML_INV_B3_DER_e74126c376f7,3,450.0,0b0560ef3dd59c23ed45bbfcbdbbcc882e424f3def9493fa060f72437fe4abfc,-0.02765959237447274,0.9900027713958856,0.9903890853709243,91.60036496362665,-0.02765959237447274,0.9900027713958856,91.60036496362665,0.0,0.9999441127183893,0.9904444386181841,0.010572201276514138,True,0.001587312971991967,0.9808705404218562,2.48057105034566e-06,0.0001096455678338748,180.0,88.39963503637335
LPML_INV_B3_DER_a37ca6b0686f,3,450.0,0d770aa1d0a3214ee2c8559ace4514856ff84ebd91da4dc6272f175afd68ad08,0.01687838792924707,0.9924061290266427,0.9925496485862737,89.0256336207445,0.01687838792924707,0.9924061290266427,89.0256336207445,0.0,0.9966662621142542,0.9958696168572528,0.08158653052556392,True,0.08168367374487895,0.9851548049087354,0.006571658158327963,0.006601488870676279,180.0,90.9743663792555
LPML_INV_B3_DER_ea265a89dcd0,3,450.0,f99bfd37497c11eacd23ec1352a0a193f0f133bc24d3c4678b9e4c56dd34d55c,-0.06180233744589439,0.9913502379123647,0.993274797386241,93.56729265025066,-0.06180233744589439,0.9913502379123647,93.56729265025066,0.0,0.9988613468969703,0.9944070820959433,0.04770754316843832,True,0.04723665513190203,0.9865948231226782,0.0022008366705077395,0.0022506217998899763,180.0,86.43270734974934
LPML_INV_B4_DER_f02e0a4f0ac7,4,450.0,948f66715140b2d48d2d54516e7b47e227ebbad4bfea4c35fc0d3ca0a504f6ad,0.16847568217323178,0.9770425649259186,0.9914616629808505,80.21645014328473,0.16847568217323178,0.9770425649259186,80.21645014328473,0.0,0.9662776192916517,1.0260629483560422,0.2575025484457495,True,0.2664885427888908,0.9829962291607536,0.06980861052723802,0.06980894482834045,240.0,159.78354985671527
LPML_INV_B4_DER_70702c511de7,4,450.0,84844c67a8315f0e02eb78a8e53757698ff57ea2b3fffcc995484960eb78befe,0.08745267307791993,0.9732473522398027,0.9771685518221819,84.86538720183611,0.08745267307791993,0.9732473522398027,84.86538720183611,0.0,0.9816796803971737,0.9954046837628668,0.1905387233485647,True,0.19407247271207106,0.9548583786702604,0.03596411681554625,0.0359721057867928,240.0,155.1346127981639
LPML_INV_B4_GRA_002a5696d677,4,450.0,d6ef461cffa58e843992aef85410de433701141f8d95b49158651b6122fb29de,0.27678894581297014,0.9571680030592687,0.9963848185338452,73.8714588411236,0.27678894581297014,0.9571680030592687,73.8714588411236,0.0,0.8560138187900169,1.1639821655475644,0.5169529398702847,True,0.6038758214023672,0.9927827066047235,0.36202761622374047,0.36207177510807387,240.0,166.1285411588764
LPML_INV_B4_DER_5c768f49afc7,4,450.0,cd93cc3ab0c91c56b55ba04c9fff2242e962300c6df79b2a76deb30d56948255,0.05105937184480815,0.9840404853053801,0.9853642657277736,87.02973063668335,0.05105937184480815,0.9840404853053801,87.02973063668335,0.0,0.9865907427821311,0.9987568532713981,0.16321368281060533,True,0.1654165742110708,0.9709427361732343,0.026567707687647275,0.026572515783350747,240.0,152.97026936331665
LPML_INV_B4_DER_940209225565,4,450.0,85e10ec87a5656aa0651c4b16998e4781227fa3559b91ec4a1d1e420692575c0,0.009237961351409122,0.9948912091988857,0.9949340973507498,89.46800114333749,0.009237961351409122,0.9948912091988857,89.46800114333749,0.0,0.9935073027181487,1.0014361189179952,0.11376835871940137,True,0.1144646545670169,0.9898938580711513,0.012970732078399341,0.012980442202385667,240.0,150.5319988566625
LPML_INV_B4_DER_6603cd5211b7,4,450.0,500080b815bb40106cd1bbdfe2a1f3583cc9f7091d7fc55c83653e7775dddfdc,-0.044683374106997846,0.9811622570356009,0.9821791987986614,92.6075208208799,-0.044683374106997846,0.9811622570356009,92.6075208208799,0.0,0.9998308846239099,0.9823453284983398,0.018390273303235786,True,0.01823570778084167,0.9646759785527803,0.00032082069190949105,0.00032636586973057663,240.0,147.3924791791201
LPML_INV_B5_GRA_14f392011ec0,5,450.0,76a2ad5ed5d38470bf39fd3d3604ae67443b7b7eb8ec828766607e596db47ec9,0.27669600450900134,0.950581239562501,0.9900330155704031,73.77073298398396,0.27669600450900134,0.950581239562501,73.77073298398396,0.0,0.8677803724096677,1.140879705335189,0.49694791000721245,True,0.5726531822357714,0.9801653719194259,0.3214359829418917,0.3214411301262813,300.0,133.77073298398398
LPML_INV_B5_DER_368faa1d6d2f,5,450.0,14bbe4fc7057d66edb5e652ab0099246b28f17084da7c000a89078b5d9505064,0.08293543836890502,0.9850906140785136,0.9885756444921275,85.18757880576287,0.08293543836890502,0.9850906140785136,85.18757880576287,0.0,0.9886542225836041,0.9999205201478104,0.15020928122991403,True,0.15137129234665353,0.9772818048830253,0.022403830827787838,0.02255924172964241,300.0,145.18757880576288
LPML_INV_B5_DER_46a70a062adf,5,450.0,d68c24f6b7a71f040eecc657c02201237d15d34bdda44ee05e205c55e86954ae,0.16107370070704138,0.9887531715319848,1.0017871886154366,80.74745855793317,0.16107370070704138,0.9887531715319848,80.74745855793317,0.0,0.9211214187789034,1.0875734384110487,0.38927539334863925,True,0.42255060205945966,1.0035775712740203,0.1792134961841911,0.17923841266321072,300.0,140.74745855793316
LPML_INV_B5_DER_ef98eeb10f71,5,450.0,43560ab2d3a300062065a642ca8a1e24087223763ae426d7a6594f182b5646f3,0.2852628809231166,0.9571712369604709,0.9987750938509601,73.40452214078748,0.2852628809231166,0.9571712369604709,73.40452214078748,0.0,0.8770881947296152,1.1387396385592181,0.4803293647758199,True,0.5476386061217995,0.9975516880969943,0.29917494484639096,0.2991762763289845,300.0,133.4045221407875
LPML_INV_B5_DER_e6657f8a4748,5,450.0,6672ceaecd3653a3147137f99fe51f57809dcf732f3b55003c6be107d807f082,0.12059781367118315,0.9743521578631419,0.9817871257023237,82.94425357537449,0.12059781367118315,0.9743521578631419,82.94425357537449,0.0,0.9541870016486634,1.0289252777557976,0.2992109053572938,True,0.31338302065045276,0.9639059601948307,0.09470583151508974,0.09478126701001473,300.0,142.9442535753745
LPML_INV_B5_DER_98d0046e2cc5,5,450.0,3c8b49d2f59bb4fff3e4efead676eaca3dd4201bbce3c8f3a01bb18b4b6d2da2,0.2611094994481769,0.9638149970108331,0.9985577194960088,74.84170780682585,0.2611094994481769,0.9638149970108331,74.84170780682585,0.0,0.8732745388119362,1.1434636819418962,0.4872284678287985,True,0.5579320769778646,0.9971175191650695,0.3103912042076064,0.31039167275504853,300.0,134.84170780682587
