geometry_id,wavelength_nm,canonical_DoLP,canonical_psi_deg,sigma1,sigma2,sigma1_over_sigma2,normalized_singular_gap,derived_power_diattenuation,u1_DoLP,u1_psi_deg,u1_DoCP,u1_psi_unwrapped_deg,u1_adjacent_overlap,u1_reference_overlap_450,normalized_S1,normalized_S2,normalized_S3,total_DoP
BF04,447.0,0.9609548479326971,1.4662865962940066,0.9875163748217213,0.08519681347372489,11.591001289341369,0.8411563978082461,0.9852236377552887,0.9753672274064751,1.4662865962940064,-0.2205873335017346,1.466286596293981,0.999960861333312,0.9991598508498262,0.9596964133927438,0.04916313544168014,-0.217327855155318,0.9852236377552885
BF04,448.0,0.8586757019008254,2.002889970541792,0.9856135880031809,0.24474118554059254,4.027166844951431,0.602161602810435,0.8838429815246434,0.9715251688932303,2.002889970541792,-0.23693637586276226,2.0028899705417667,0.9999231837744313,0.9995536388184432,0.856577964219788,0.05998460009001227,-0.20941455287418734,0.8838429815246434
BF04,449.0,0.7310529455064884,1.9191230193711732,0.9881090717886454,0.36639624129337833,2.6968319006238204,0.45899622872695106,0.7582468730536971,0.9641357867554528,1.9191230193711724,-0.2654094661036867,1.919123019371147,0.9998908279965986,0.9998542849447045,0.7294131987840538,0.04893663835335603,-0.20124589775197174,0.7582468730536973
BF04,450.0,0.5708126113442861,2.506964664725229,0.9869894463932037,0.4959158451305623,1.9902357548856984,0.3311564157668063,0.5968585899042027,0.9563615586665226,2.50696466472523,-0.29218584685939125,2.506964664725204,0.9998542849447045,1.0,0.568628385463841,0.0498878393445571,-0.17439363254646156,0.5968585899042026
BF04,451.0,0.42650133710461563,3.0258729158628648,0.9914978651886294,0.603356491420811,1.6433035515269017,0.24337104649040328,0.4595246908065255,0.9281358447922584,3.0258729158628657,-0.3722416602313085,3.0258729158628404,0.9990624552790001,0.9990624552790001,0.42412448202850817,0.044964589357344834,-0.17105423382309975,0.4595246908065253
BF04,452.0,0.4687326743541386,0.003504603053913511,0.9835720498142707,0.5722484287618178,1.718785059737848,0.2643773023407577,0.49421151398713375,0.9484454754454416,0.0035046030539128653,-0.3169403415582659,0.003504603053887421,0.9983411814383758,0.9990498224734631,0.46873267084671977,5.734181372078582e-05,-0.15663556604510998,0.4942115139871338
BF04,453.0,0.05159116633107405,38.48452046487919,1.0198237210324397,0.8869497224903184,1.1498100683419197,0.0696852575713646,0.13869699765071217,0.3719703180670043,38.48452046487908,-0.9282446242651404,38.48452046487906,0.8287904528785633,0.831087869252507,0.011632647741308977,0.050262609859886585,-0.12874474247098844,0.13869699765071225
BF04,454.0,0.6398097377342622,178.85987793475306,0.9762221412691231,0.4507581092624771,2.165733951778264,0.36823497158484997,0.6485310782500856,0.9865521625588766,178.85987793475306,0.1634467208309915,-1.1401220652469972,0.6770281876930975,0.9716244989599918,0.6393031193383227,-0.02545627828013595,0.10600027809696366,0.6485310782500859
BF04,455.0,0.36706015941996006,179.63425580335272,0.9773438790256029,0.6648694578591862,1.4699786062854405,0.19027638745107736,0.3672562252127123,0.9994661335076379,179.63425580335272,-0.032671822283009265,-0.3657441966473278,0.9950691348054729,0.9900998793966742,0.3670302456624785,-0.004686086037107599,-0.011998930122478567,0.3672562252127125
BF04,456.0,0.2654280970706563,1.1797039553789537,0.9859242450567566,0.7485575180371495,1.3170988485187145,0.13685167066628642,0.2686715583558573,0.9879277832568164,1.1797039553789532,-0.15491512214523498,1.1797039553789024,0.9977538024613143,0.9972628356771124,0.2652030795560359,0.010927090580051863,-0.041621287279648284,0.2686715583558572
BF04,457.0,0.21519651116600214,1.120141896766141,0.9839810838340844,0.7872513504420009,1.2498944375028762,0.11106940545185326,0.21943180951407132,0.9806987949584497,1.120141896766144,-0.1955246111543113,1.1201418967660932,0.9997867801501649,0.9984821982466571,0.21503203207058275,0.008412110413871236,-0.04290431923012576,0.21943180951407165
BF04,458.0,0.19833277602272945,1.1105884820456724,0.9866186258382801,0.8033905239212951,1.2280685376056728,0.10236154487902772,0.20260026728025712,0.9789363986789599,1.1105884820456695,-0.20416544110468,1.1105884820456187,0.9999902653593431,0.9986890044815645,0.19818376062018014,0.007686811518783179,-0.041363972937199754,0.20260026728025696
BF04,459.0,0.16699524383060005,1.5259086359579759,0.9884126475270401,0.8299499524083843,1.1909304225620134,0.08714581740973072,0.17297797203438242,0.9654133521544975,1.5259086359579739,-0.26072410606197527,1.525908635957923,0.9995523518592487,0.9997306582099297,0.16675841028589847,0.008890672694544108,-0.045099527127077724,0.1729779720343824
BF04,460.0,0.16211309591587436,1.0298817668101763,0.9871975041909049,0.834159347387592,1.1834639356168526,0.08402425733907162,0.16687039702281797,0.9714910421990959,1.0298817668101719,-0.23707626394667716,1.029881766810121,0.9998903281021823,0.9992828235242615,0.1620083515200332,0.005826654716974073,-0.039561010289468485,0.16687039702281803
BF04,461.0,0.15446728609411892,1.205206737677288,0.9908714868321105,0.8430270201918698,1.1753733428456323,0.08061758383791924,0.1601940354299582,0.9642511700234737,1.2052067376772884,-0.2649899641653657,1.2052067376772375,0.9998916596200669,0.999661739739281,0.15433061385964206,0.006496468193444544,-0.042449811708089896,0.16019403542995808
BF04,462.0,0.1465785899780259,0.9921907361720784,0.9896119705993878,0.8489140940664756,1.1657386507260588,0.0765275397705514,0.15216393687047963,0.9632938854808437,0.9921907361720748,-0.26844904580798773,0.9921907361720239,0.999991970337172,0.9996015994940056,0.146490687282295,0.005075586617041194,-0.040848263659267095,0.15216393687047938
BF04,463.0,0.15416425668931946,0.7219182775963182,0.991299936640427,0.8442947467087111,1.1741159595091428,0.08008586604941421,0.15915097815867532,0.9686667243453294,0.7219182775963209,-0.24836420262608172,0.72191827759627,0.9999355829283556,0.999291331409398,0.1541153102034855,0.0038844821345727872,-0.039527405787540416,0.15915097815867568
BF04,464.0,0.15467094637955098,0.6919869008451601,0.9930334617414112,0.8447031226880788,1.175600557248213,0.08071360188945702,0.16038236311864262,0.9643887480641092,0.6919869008451596,-0.2644888326703797,0.6919869008451087,0.9999650838245324,0.9994333042836014,0.15462582648205211,0.003735697885034514,-0.04241934400216673,0.1603823631186425
BF04,465.0,0.16199502684017963,0.39110815305373614,0.9920467352900187,0.8381502287131944,1.1836144658853107,0.08408740130363046,0.1669940393465146,0.9700647249093565,0.39110815305373975,-0.242846514256504,0.3911081530536889,0.9999245223019704,0.9990394712854218,0.16197993043977285,0.002211527905514668,-0.040553920356914644,0.16699403934651527
