geometry_id,wavelength_nm,txx_real,txx_imag,txy_real,txy_imag,tyx_real,tyx_imag,tyy_real,tyy_imag,canonical_S0,canonical_S1,canonical_S2,canonical_S3,canonical_DoLP,canonical_psi_deg,canonical_circular_contamination,sigma1,sigma2,sigma1_over_sigma2,sigma2_over_sigma1,normalized_singular_gap,derived_power_diattenuation,u1_S0,u1_S1,u1_S2,u1_S3,u1_DoLP,u1_psi_deg,u1_DoCP,u1_abs_DoCP,u1_psi_unwrapped_deg,u1_adjacent_overlap,u1_reference_overlap_450,u1_reference_overlap_450_squared,u1_reference_state_distance,normalized_S1,normalized_S2,normalized_S3,total_DoP
BF01,445.0,-0.40261320618193797,-0.760518789479659,2.7189197412076866e-09,-4.904844534012783e-10,9.382233618194677e-09,8.327537782191528e-09,0.2241409860023762,0.810236858763561,0.7236045859244329,0.0168816370192727,-9.898647342768346e-09,6.095494927185971e-09,0.023329919886713617,179.99998320214104,8.423792559853307e-09,0.8605150916420408,0.8406681562335736,1.0236085252680285,0.9769359821794699,0.01166654764162027,0.023329919886715362,1.0,0.9999999999997629,-5.863558925870352e-07,3.610725026385576e-07,0.9999999999999347,179.99998320214104,3.610725026385576e-07,3.610725026385576e-07,-1.6797858972993457e-05,0.9999999999999738,3.485303928971036e-07,1.214734347730094e-13,1.4142133159248693,0.02332991988670961,-1.3679635999158907e-08,8.423792559853307e-09,0.02332991988671514
BF01,446.0,-0.49798080203241585,-0.6871710240122979,5.343691220693513e-10,6.327579525526756e-10,1.0977962909071091e-08,6.651046604873261e-09,0.37721720786081603,0.72766356727623,0.6959879922412184,0.024200903193739742,-9.375213143194691e-09,4.381798244639248e-09,0.03477201253977081,179.9999889020641,6.295795751488462e-09,0.8486394378267845,0.8196261886051937,1.0353981481130616,0.9658120422780625,0.017391264773370226,0.034772012539771704,0.9999999999999998,0.9999999999999083,-3.873910435548937e-07,1.8105928566221076e-07,0.9999999999999836,179.9999889020641,1.8105928566221082e-07,1.8105928566221082e-07,-1.1097935912245599e-05,0.9999999999999908,2.1751441748439136e-07,4.7312521813574096e-14,1.4142134085671672,0.0347720125397682,-1.3470366224285937e-08,6.295795751488462e-09,0.03477201253977138
BF01,447.0,-0.5827175870906774,-0.584360960897114,1.1436986952688583e-09,-1.0153077367729335e-09,1.8881553812804005e-08,3.1015437098243323e-09,0.49762933429170536,0.40804345881263376,0.5475859687763818,0.13345155014899795,-1.2660186201172398e-08,1.0198244547044145e-08,0.2437088562499239,179.99999728225248,1.862400632695688e-08,0.8252499735991395,0.6435327642221355,1.2823744484815054,0.7798034350919323,0.123719597662589,0.2437088562499248,0.9999999999999999,0.9999999999999926,-9.48672846964855e-08,7.641907895155796e-08,0.9999999999999971,179.99999728225248,7.641907895155797e-08,7.641907895155797e-08,-2.7177475388761443e-06,0.9999999999999878,6.575816417121424e-08,4.3241361551683634e-15,1.4142135158750504,0.24370885624992283,-2.3119997448916467e-08,1.862400632695688e-08,0.24370885624992464
BF01,448.0,-0.6467051431445411,-0.4474087796945131,-3.376732650500204e-09,-7.692470197379563e-09,3.7163976420960793e-09,-1.2084955519762838e-08,-0.2935231366713218,0.8864539240858131,0.7451792748029215,-0.12677711648558665,-2.824369500459215e-09,4.226915933503305e-09,0.1701296866034225,90.00000063822421,5.67234768387943e-09,0.9337860522028094,0.7863855023570404,1.1874405738711662,0.842147406787615,0.08568944734322458,0.17012968660342234,1.0000000000000004,-0.9999999999999996,-2.2278227954335272e-08,3.334131624601087e-08,0.9999999999999993,90.00000063822421,3.3341316246010855e-08,3.3341316246010855e-08,-89.99999936177582,8.026583253189078e-08,1.0000000000000002,1.0000000000000004,0.0,-0.17012968660342245,-3.7901879399506645e-09,5.67234768387943e-09,0.1701296866034226
BF01,449.0,-0.6627651320329861,-0.2639880815283762,-1.898712986027939e-09,-2.972220245671903e-09,2.444547452288057e-09,-8.540366190339798e-09,0.2837978327860893,0.9493043384817004,0.7453336321909971,-0.2363863047632629,-2.725998133496e-09,5.346641507001968e-09,0.31715502233325654,90.0000003303664,7.173487517643444e-09,0.9908178121906468,0.7134054439291405,1.3888565339978824,0.7200167731662374,0.16277935843518812,0.3171550223332566,0.9999999999999999,-0.9999999999999997,-1.1531963056091771e-08,2.2618237178996254e-08,0.9999999999999998,90.0000003303664,2.2618237178996257e-08,2.2618237178996257e-08,-89.99999966963362,1.0000000000000002,1.0,1.0,0.0,-0.3171550223332565,-3.6574200006010774e-09,7.173487517643444e-09,0.3171550223332566
BF01,450.0,-0.5706358733089313,-0.045449828971525934,-1.6614311271899152e-09,-1.2970218555555004e-09,-1.226464815192109e-09,-8.7497169969856e-09,0.4487194869909913,0.8912287771933333,0.6616644490817851,-0.33397346222119745,-8.03921763421205e-10,4.03844353345536e-09,0.5047474784003646,90.00000006895955,6.103461564331663e-09,0.9978165719725158,0.572442998787292,1.7430845937261326,0.5736956218873658,0.2708937943166916,0.5047474784003647,1.0000000000000004,-1.0000000000000004,-2.407142645629584e-09,1.2092109075363036e-08,1.0,90.00000006895955,1.2092109075363031e-08,1.2092109075363031e-08,-89.99999993104048,1.0,1.0000000000000004,1.0000000000000009,0.0,-0.5047474784003646,-1.2149991805315145e-09,6.103461564331663e-09,0.5047474784003646
BF01,451.0,-0.26845037078724204,0.10008475398203437,-7.314805778028444e-09,-2.308764233908412e-09,8.029488427829436e-10,-5.995278063505802e-09,0.5609533585179288,0.8103317684175639,0.5266944024473663,-0.44461184289191413,-6.7897177172217664e-09,-3.1032387689731457e-09,0.8441552460515188,90.00000043748516,5.891915225514968e-09,0.9855487026724153,0.2865005402358817,3.4399540812767517,0.2907015548384432,0.549544890918133,0.844155246051519,1.0,-0.9999999999999999,-1.5271113052362754e-08,-6.979658366247226e-09,1.0,90.00000043748516,-6.979658366247226e-09,6.979658366247226e-09,-89.99999956251487,1.0000000000000002,1.0000000000000002,1.0000000000000004,0.0,-0.8441552460515187,-1.2891190196197837e-08,-5.891915225514968e-09,0.8441552460515187
BF01,452.0,0.11666545568536368,-0.17737282441261448,-6.922055849437536e-09,-1.6516270561394457e-09,-8.178491412475685e-09,-6.696641416908977e-09,0.6337526188246372,0.7581065866536444,0.5107199629925537,-0.46564801560217195,-5.40532559744579e-09,-6.4328420042232745e-09,0.9117482169165985,90.00000033254983,1.2595634536253804e-08,0.9881133429899251,0.2123015482524367,4.654291742682023,0.2148554614291868,0.6462863801485893,0.9117482169165985,1.0,-0.9999999999999999,-1.1608179174683427e-08,-1.3814816747161272e-08,0.9999999999999999,90.00000033254983,-1.3814816747161272e-08,1.3814816747161272e-08,-89.9999996674502,1.0,1.0000000000000002,1.0000000000000004,0.0,-0.9117482169165984,-1.0583736664165993e-08,-1.2595634536253804e-08,0.9117482169165985
BF01,453.0,-0.06678054559664351,-0.6955109791299207,-3.995554917559008e-09,-1.8942628283813325e-09,-1.2003637564132072e-08,3.293743842665716e-09,0.7088156254923468,0.6880561098788363,0.7320179823220752,-0.24382281896162888,-5.624696410201226e-09,-9.975102608055883e-09,0.33308310021044146,90.00000066087203,1.3626854597769994e-08,0.9878465474372546,0.6987096416684444,1.4138155372786643,0.7073058497608654,0.17143627211265688,0.3330831002104417,1.0000000000000004,-0.9999999999999994,-2.3068785908370614e-08,-4.091127586227149e-08,0.9999999999999992,90.00000066087203,-4.091127586227147e-08,4.091127586227147e-08,-89.99999933912798,1.0000000000000002,1.0,1.0,0.0,-0.3330831002104414,-7.683822728451032e-09,-1.3626854597769994e-08,0.33308310021044174
BF01,454.0,-0.6202757431978392,-0.7236232570750373,-2.4336060529428742e-08,-1.0604598348843327e-08,-4.28036637570256e-09,8.736826704287631e-09,0.755814446386763,0.6305000268210641,0.9385791884839048,-0.03020657270438687,-2.87469092210661e-08,-1.584539252179196e-08,0.032183296918391606,90.00002726354606,1.6882318206295583e-08,0.9842691507856525,0.9530858386207928,1.0327182619878026,0.9683183079140814,0.016095817408462373,0.0321832969183962,1.0000000000000002,-0.9999999999994097,-9.516772889919516e-07,-5.245677050770286e-07,0.9999999999998623,90.00002726354606,-5.245677050770285e-07,5.245677050770285e-07,-89.99997273645397,0.9999999999998632,0.9999999999998517,0.9999999999997033,5.446573162823041e-07,-0.032183296918377034,-3.0628112762122114e-08,-1.6882318206295583e-08,0.03218329691839603
BF01,455.0,-0.9498036538428406,-0.15452869628469082,-2.2813432375044688e-08,1.2461939936289798e-08,-1.6442386667921712e-09,9.191255032087414e-09,0.8146046878082868,0.5656482853289366,0.9547724394617301,-0.02876634063307254,-1.1393462764693907e-08,-3.203990326713694e-08,0.030129001890013007,90.00001134654802,3.355763315204197e-08,0.991735236892802,0.9622921068099007,1.030596873729442,0.9703115015100711,0.015067921223205195,0.030129001890031357,1.0000000000000004,-0.9999999999993018,-3.960692432177822e-07,-1.1137983685793704e-06,0.9999999999993797,90.00001134654802,-1.11379836857937e-06,1.11379836857937e-06,-89.999988653452,0.9999999999999184,0.9999999999998227,0.9999999999996454,5.954873920288111e-07,-0.030129001890010644,-1.1933170977491949e-08,-3.355763315204197e-08,0.030129001890031697
BF01,456.0,-0.22297829244264913,0.279452312863673,-8.188441775004535e-10,2.0534533104355725e-08,3.247935551342221e-09,6.339512206651776e-09,0.8471062505356985,0.49934022318809496,0.5473712861278411,-0.41955837206234503,1.0607442547791178e-08,-2.0125029887494582e-08,0.766496859983911,89.9999992757126,3.676668907837867e-08,0.9833258148702223,0.35750932024983006,2.750490012912299,0.36357158008407775,0.4667363482866665,0.7664968599839118,1.0,-0.9999999999999986,2.5282399909338288e-08,-4.796717507642542e-08,0.9999999999999989,89.9999992757126,-4.796717507642542e-08,4.796717507642542e-08,-90.00000072428743,0.999999999999836,0.9999999999999998,0.9999999999999996,2.1073424255447017e-08,-0.7664968599839108,1.9378880143365358e-08,-3.676668907837867e-08,0.7664968599839118
BF01,457.0,-0.062415105555293504,-0.33995122237968495,2.2220206170827975e-09,8.521006142926263e-09,5.2196330097828445e-09,3.196857628368096e-09,0.8904917558947423,0.4396585905045601,0.5528688612599392,-0.43340638226101863,4.312464987616992e-09,-5.036066853896406e-09,0.7839225766365714,89.99999971494879,9.108971777538087e-09,0.993113912661059,0.34563344600735685,2.8733154274656636,0.34803001106008924,0.48364649421061656,0.7839225766365715,0.9999999999999999,-0.9999999999999997,9.950164935549587e-09,-1.1619733949518622e-08,0.9999999999999998,89.99999971494879,-1.1619733949518623e-08,1.1619733949518623e-08,-90.00000028505123,0.9999999999999998,1.0,1.0,0.0,-0.7839225766365714,7.800158934234904e-09,-9.108971777538087e-09,0.7839225766365715
BF01,458.0,-0.36115244404367536,-0.4978021848734533,7.920740461351076e-09,3.790478904563522e-09,9.811242274433088e-10,4.647556182447497e-09,0.9162424518109717,0.36564727169174793,0.6757181304498519,-0.29748002734634793,5.9753978957293525e-09,-1.7668710356512394e-09,0.4402427786691234,89.99999942455787,2.614804836559535e-09,0.9865080627122115,0.6150106528374154,1.6040503658934269,0.623421820949505,0.23196569997454042,0.4402427786691236,0.9999999999999997,-0.9999999999999994,2.0086719599404744e-08,-5.939461050250999e-09,1.0,89.99999942455787,-5.9394610502510005e-09,5.9394610502510005e-09,-90.00000057544214,0.9999999999999997,1.0,1.0,0.0,-0.4402427786691233,8.843033250789494e-09,-2.614804836559535e-09,0.44024277866912337
BF01,459.0,-0.5808643418205852,-0.4409504735491235,2.0301245172119856e-09,-3.8476528045871194e-10,4.643595313916836e-09,6.248006620292567e-09,0.9409005550903317,0.3080690340941318,0.7560205440294218,-0.22417984030756388,-3.660749396812147e-09,-5.942043354733804e-10,0.29652612230976566,90.00000046780632,7.859632124629884e-10,0.9900506978619757,0.7292740936862202,1.3575838034471002,0.7366027772730173,0.15167384630156744,0.29652612230976544,0.9999999999999999,-0.9999999999999997,-1.6329520940820466e-08,-2.6505698936093584e-09,0.9999999999999999,90.00000046780632,-2.6505698936093588e-09,2.6505698936093588e-09,-89.99999953219371,0.9999999999999996,1.0,1.0,0.0,-0.29652612230976566,-4.842129523757602e-09,-7.859632124629884e-10,0.2965261223097657
BF01,460.0,-0.7260284685663839,-0.3115666968287513,3.4049013523682468e-09,2.0722812834819987e-09,8.16319082580896e-09,4.320800908163052e-09,0.9649280669513933,0.23319180728890365,0.8048278685594228,-0.18063672481779508,-3.504202702681251e-09,-1.799253338204451e-09,0.22444143881488637,90.0000005557453,2.235575342867997e-09,0.9927056932330035,0.7900576838064596,1.2564977388109126,0.7958629523252071,0.11367072716238445,0.22444143881488648,1.0000000000000002,-0.9999999999999999,-1.939917093944147e-08,-9.960617587698873e-09,0.9999999999999998,90.0000005557453,-9.960617587698871e-09,9.960617587698871e-09,-89.99999944425473,1.0,1.0000000000000002,1.0000000000000004,0.0,-0.22444143881488635,-4.353977837464167e-09,-2.235575342867997e-09,0.2244414388148864
BF01,461.0,-0.8176654495688058,-0.14595875555339297,3.5573608689315976e-09,1.4766432448462861e-09,8.919172360247514e-09,-1.3036147069905692e-09,0.9713290311130666,0.1696625970405855,0.8310731146294287,-0.1411923688881762,-3.396726083408082e-09,1.5369966350411878e-09,0.16989163336264732,90.0000006891947,1.8494120529052692e-09,0.9860352344199497,0.8305906005615838,1.1871495219826298,0.8423538749608592,0.08556777673479798,0.1698916333626473,1.0000000000000002,-0.9999999999999998,-2.4057433912014516e-08,1.088583361228594e-08,0.9999999999999998,90.0000006891947,1.0885833612285939e-08,1.0885833612285939e-08,-89.99999931080531,1.0000000000000002,1.0000000000000002,1.0000000000000004,0.0,-0.16989163336264726,-4.087156741826097e-09,1.8494120529052692e-09,0.16989163336264732
BF01,462.0,-0.8713558529411323,0.06401935612283179,2.71749012586669e-09,-5.232403858908392e-09,7.428719991746289e-09,-5.092654854004211e-09,0.989825932530082,0.10309804191903701,0.8768720416848681,-0.113512541271718,-4.648695523783874e-09,9.421269683286403e-09,0.12945165984949084,90.00000117322116,1.0744178438149174e-08,0.9951806785486674,0.8737044697225427,1.1390358102033074,0.8779355232224957,0.06499929058695494,0.12945165984949114,1.0000000000000002,-0.9999999999999959,-4.0953144663162306e-08,8.299761046433115e-08,0.9999999999999964,90.00000117322116,8.299761046433114e-08,8.299761046433114e-08,-89.99999882677886,0.9999999999999994,0.9999999999999994,0.9999999999999989,3.332000937312528e-08,-0.12945165984949072,-5.301452552702702e-09,1.0744178438149174e-08,0.12945165984949128
BF01,463.0,-0.8569197563789228,0.36781358808478226,7.146314455099029e-10,-7.824798813920231e-09,2.163529726213738e-09,-7.359957703659389e-09,0.9880130362825567,0.028190824815005216,0.9232813934601707,-0.05368308900785629,-4.075586165315483e-09,1.3262266815181357e-08,0.05814380034960844,90.00000217492966,1.436427389214302e-08,0.9884151367052353,0.9325225490315568,1.0599369824694578,0.9434523151274374,0.029096512650404045,0.05814380034961044,1.0,-0.9999999999999667,-7.591936754457055e-08,2.470473860630489e-07,0.9999999999999696,90.00000217492966,2.470473860630489e-07,2.470473860630489e-07,-89.99999782507037,0.9999999999999966,0.9999999999999927,0.9999999999999853,1.210576058124894e-07,-0.058143800349608275,-4.414240549180199e-09,1.436427389214302e-08,0.05814380034961022
BF01,464.0,-0.5359915741657836,0.8427801459295476,-5.092840188308569e-09,-1.0913335474014786e-09,-4.4454645989027965e-09,-3.629970271226089e-09,0.9884620051879366,-0.030954309608285997,0.9877903234666132,0.00977501848313117,-5.676832854764692e-09,6.928569881805159e-09,0.009895843531679634,179.99998336276477,7.014211130849715e-09,0.9987819291265477,0.9889465632598547,1.00994529556205,0.990152639350119,0.004948042906445919,0.009895843531682014,1.0000000000000004,0.9999999999995807,-5.807490660563848e-07,7.088037627508288e-07,0.9999999999997489,179.99998336276477,7.088037627508285e-07,7.088037627508285e-07,-1.6637235262025563e-05,5.798415409352997e-07,4.6361676570307746e-07,2.1494050544098223e-13,1.4142132345464982,0.009895843531677967,-5.7470018888644895e-09,7.014211130849715e-09,0.009895843531682122
BF01,465.0,0.3551369558669859,0.4853049357478331,1.0381126086271379e-08,2.2931685635834197e-09,-1.4870261324620389e-09,1.380054291337532e-10,0.9890559613573323,-0.10813306889413667,0.6757837966843094,-0.31414065860063145,9.558424068898366e-09,-2.619943110829398e-09,0.464853789247305,89.99999912832462,3.876895426738527e-09,0.9949494737346922,0.6013677228482404,1.6544776780209323,0.6044203637707514,0.2465561053460745,0.4648537892473047,1.0000000000000002,-0.9999999999999998,3.0427210891698145e-08,-8.34003189049191e-09,1.0,89.99999912832462,-8.340031890491909e-09,8.340031890491909e-09,-90.00000087167541,4.453940902512236e-07,1.0000000000000002,1.0000000000000004,0.0,-0.4648537892473048,1.4144204279232754e-08,-3.876895426738527e-09,0.464853789247305
BF02,435.0,0.3344321818090347,-0.06406709381405172,0.20773002842488897,-0.40728924600735206,0.2099612517617875,-0.41741571863855587,-0.22511427539002482,-0.5529563043097684,0.4498712461150921,-0.12488547475311984,0.27541057295924615,-0.3326978945928246,0.6721982282702685,57.19600539942491,0.7395402517183981,0.9484017032636675,0.01663434629789901,57.014666298215445,0.01753934671422079,0.9655259587339636,0.999384931846283,1.0000000000000002,-0.27777355451139046,0.6125754332290533,-0.7399953993224185,0.6726119304484975,57.19600539942492,-0.7399953993224184,0.7399953993224184,57.19600539942492,nan,0.9855333383965057,0.9712759610909614,0.17009798119609945,-0.27760270484406546,0.6121986575883246,-0.7395402517183981,0.999384931846283
BF02,436.0,0.28758650136174385,-0.05251415355939478,0.14814443214749937,-0.41671011175636086,0.15087971633805472,-0.42629780095126146,-0.39233061322724966,-0.5328503411877041,0.4617025610915538,-0.18064473898570194,0.22970016724441247,-0.35710111741922634,0.6329263051890218,64.0914123598129,0.7734440904442257,0.9607968914758427,0.01656669893084643,57.995675269192176,0.017242664998009066,0.9660992099696433,0.9994055577408615,1.0000000000000004,-0.39149054165087277,0.49780272260754155,-0.7739041317646689,0.6333027671166251,64.0914123598129,-0.7739041317646685,0.7739041317646685,64.0914123598129,0.9965874108171183,0.9955140788095047,0.9910482811079367,0.09471980986568006,-0.3912578231288624,0.4975068076325092,-0.7734440904442257,0.9994055577408614
BF02,437.0,0.24298655676847142,-0.024661390511540225,0.08490309842229829,-0.42780425652787935,0.08711330854988826,-0.43802621081249576,-0.51826492152389,-0.47135533757103354,0.4700528710006831,-0.22017720202344476,0.18961522044144008,-0.3660216134734445,0.618168191474729,69.63258803005249,0.7786817952930077,0.9681888993545053,0.05211522971337636,18.57784959750453,0.05382754310457572,0.8978437345715984,0.994221932604526,1.0000000000000002,-0.4711316704324721,0.4057356289616433,-0.7832072193912725,0.6217607670908415,69.63258803005249,-0.7832072193912722,0.7832072193912722,69.63258803005249,0.9981350601790577,0.998626656380399,0.9972551988334956,0.052408846955470274,-0.46840943988857114,0.4033912611527577,-0.7786817952930077,0.9942219326045262
