canonical_id,wavelength_nm,frequency_hz,epsilon_real,epsilon_imag,n_real,k_imag,query_method,source_fsp_sha256
APCD_GAN_NATIVE_M1,431.8,694285451597962,5.962657200356054,0.4386583432659736,2.443504465607373,0.08976008626956568,getfdtdindex source_FSP_validation_only,d7511bb92154152d5050d7ae664cb5b281ad3794a280129008359353b357e26f
APCD_GAN_NATIVE_M1,431.9,694124700162074.5,5.961794563131886,0.4384480790969121,2.443326602425258,0.089723592143127,getfdtdindex source_FSP_validation_only,d7511bb92154152d5050d7ae664cb5b281ad3794a280129008359353b357e26f
APCD_GAN_NATIVE_M1,432.0,693964023148148.1,5.960933240010694,0.4382382532111148,2.44314899852427,0.08968717288135575,getfdtdindex source_FSP_validation_only,d7511bb92154152d5050d7ae664cb5b281ad3794a280129008359353b357e26f
APCD_GAN_NATIVE_M1,432.1,693803420504512.8,5.960073228257097,0.4380288642392983,2.442971653389199,0.0896508282508332,getfdtdindex source_FSP_validation_only,d7511bb92154152d5050d7ae664cb5b281ad3794a280129008359353b357e26f
APCD_GAN_NATIVE_M1,432.2,693642892179546.5,5.959214525142917,0.4378199108173061,2.442794566506127,0.08961455801899663,getfdtdindex source_FSP_validation_only,d7511bb92154152d5050d7ae664cb5b281ad3794a280129008359353b357e26f
APCD_GAN_NATIVE_M1,432.3,693482438121674.8,5.958357127947145,0.4376113915860865,2.442617737362425,0.0895783619541357,getfdtdindex source_FSP_validation_only,d7511bb92154152d5050d7ae664cb5b281ad3794a280129008359353b357e26f
APCD_GAN_NATIVE_M1,432.4,693322058279371,5.957501033955926,0.4374033051916695,2.442441165446749,0.08954223982538874,getfdtdindex source_FSP_validation_only,d7511bb92154152d5050d7ae664cb5b281ad3794a280129008359353b357e26f
APCD_GAN_NATIVE_M1,432.5,693161752601156,5.956646240462537,0.4371956502851466,2.442264850249039,0.08950619140273947,getfdtdindex source_FSP_validation_only,d7511bb92154152d5050d7ae664cb5b281ad3794a280129008359353b357e26f
APCD_GAN_NATIVE_M1,432.6,693001521035598.6,5.955792744767365,0.4369884255226478,2.442088791260512,0.08947021645701327,getfdtdindex source_FSP_validation_only,d7511bb92154152d5050d7ae664cb5b281ad3794a280129008359353b357e26f
APCD_GAN_NATIVE_M1,432.7,692841363531315,5.954940544177883,0.4367816295653197,2.441912987973661,0.08943431475987364,getfdtdindex source_FSP_validation_only,d7511bb92154152d5050d7ae664cb5b281ad3794a280129008359353b357e26f
APCD_GAN_NATIVE_M1,432.8,692681280036968.5,5.954089636008618,0.4365752610793041,2.441737439882244,0.08939848608381874,getfdtdindex source_FSP_validation_only,d7511bb92154152d5050d7ae664cb5b281ad3794a280129008359353b357e26f
APCD_GAN_NATIVE_M1,432.9,692521270501270.5,5.953240017581153,0.4363693187357166,2.441562146481293,0.08936273020217796,getfdtdindex source_FSP_validation_only,d7511bb92154152d5050d7ae664cb5b281ad3794a280129008359353b357e26f
APCD_GAN_NATIVE_M1,433.0,692361334872979.1,5.95239168622408,0.4361638012106248,2.441387107267098,0.08932704688910824,getfdtdindex source_FSP_validation_only,d7511bb92154152d5050d7ae664cb5b281ad3794a280129008359353b357e26f
APCD_GAN_NATIVE_M1,433.1,692201473100900.4,5.95154463927299,0.4359587071850274,2.441212321737209,0.08929143591959091,getfdtdindex source_FSP_validation_only,d7511bb92154152d5050d7ae664cb5b281ad3794a280129008359353b357e26f
APCD_GAN_NATIVE_M1,433.2,692041685133887.2,5.950698874070456,0.4357540353448326,2.441037789390431,0.08925589706942796,getfdtdindex source_FSP_validation_only,d7511bb92154152d5050d7ae664cb5b281ad3794a280129008359353b357e26f
APCD_GAN_NATIVE_M1,433.3,691881970920840,5.949854387965996,0.4355497843808369,2.440863509726823,0.08922043011523878,getfdtdindex source_FSP_validation_only,d7511bb92154152d5050d7ae664cb5b281ad3794a280129008359353b357e26f
APCD_GAN_NATIVE_M1,433.4,691722330410706,5.949011178316063,0.4353459529887045,2.440689482247688,0.08918503483445675,getfdtdindex source_FSP_validation_only,d7511bb92154152d5050d7ae664cb5b281ad3794a280129008359353b357e26f
APCD_GAN_NATIVE_M1,433.5,691562763552479.8,5.948169242484023,0.4351425398689456,2.440515706455575,0.08914971100532568,getfdtdindex source_FSP_validation_only,d7511bb92154152d5050d7ae664cb5b281ad3794a280129008359353b357e26f
APCD_GAN_NATIVE_M1,433.6,691403270295202.9,5.947328577840127,0.4349395437268967,2.440342181854275,0.08911445840689672,getfdtdindex source_FSP_validation_only,d7511bb92154152d5050d7ae664cb5b281ad3794a280129008359353b357e26f
APCD_GAN_NATIVE_M1,433.7,691243850587964,5.946489181761494,0.4347369632726983,2.440168907948811,0.08907927681902461,getfdtdindex source_FSP_validation_only,d7511bb92154152d5050d7ae664cb5b281ad3794a280129008359353b357e26f
APCD_GAN_NATIVE_M1,433.8,691084504379898.5,5.945651051632086,0.4345347972212759,2.439995884245444,0.08904416602236473,getfdtdindex source_FSP_validation_only,d7511bb92154152d5050d7ae664cb5b281ad3794a280129008359353b357e26f
APCD_GAN_NATIVE_M1,433.9,690925231620189,5.944814184842702,0.4343330442923189,2.439823110251662,0.08900912579836956,getfdtdindex source_FSP_validation_only,d7511bb92154152d5050d7ae664cb5b281ad3794a280129008359353b357e26f
APCD_GAN_NATIVE_M1,434.0,690766032258064.5,5.943978578790921,0.4341317032102591,2.439650585476176,0.08897415592928531,getfdtdindex source_FSP_validation_only,d7511bb92154152d5050d7ae664cb5b281ad3794a280129008359353b357e26f
APCD_GAN_NATIVE_M1,434.1,690606906242801.1,5.943144230881123,0.433930772704252,2.439478309428925,0.08893925619814878,getfdtdindex source_FSP_validation_only,d7511bb92154152d5050d7ae664cb5b281ad3794a280129008359353b357e26f
APCD_GAN_NATIVE_M1,434.2,690447853523721.8,5.942311138524444,0.4337302515081559,2.43930628162106,0.088904426388784,getfdtdindex source_FSP_validation_only,d7511bb92154152d5050d7ae664cb5b281ad3794a280129008359353b357e26f
APCD_GAN_NATIVE_M1,434.3,690288874050195.8,5.941479299138755,0.4335301383605114,2.439134501564951,0.0888696662857989,getfdtdindex source_FSP_validation_only,d7511bb92154152d5050d7ae664cb5b281ad3794a280129008359353b357e26f
APCD_GAN_NATIVE_M1,434.4,690129967771639,5.940648710148645,0.4333304320045214,2.438962968774177,0.08883497567458215,getfdtdindex source_FSP_validation_only,d7511bb92154152d5050d7ae664cb5b281ad3794a280129008359353b357e26f
APCD_GAN_NATIVE_M1,434.5,689971134637514.4,5.93981936898541,0.4331311311880323,2.438791682763526,0.0888003543412999,getfdtdindex source_FSP_validation_only,d7511bb92154152d5050d7ae664cb5b281ad3794a280129008359353b357e26f
APCD_GAN_NATIVE_M1,434.6,689812374597330.9,5.938991273087014,0.4329322346635128,2.438620643048988,0.08876580207289256,getfdtdindex source_FSP_validation_only,d7511bb92154152d5050d7ae664cb5b281ad3794a280129008359353b357e26f
APCD_GAN_NATIVE_M1,434.7,689653687600644.1,5.938164419898076,0.4327337411880344,2.438449849147753,0.0887313186570715,getfdtdindex source_FSP_validation_only,d7511bb92154152d5050d7ae664cb5b281ad3794a280129008359353b357e26f
APCD_GAN_NATIVE_M1,434.8,689495073597056,5.937338806869856,0.4325356495232523,2.43827930057821,0.08869690388231599,getfdtdindex source_FSP_validation_only,d7511bb92154152d5050d7ae664cb5b281ad3794a280129008359353b357e26f
APCD_GAN_NATIVE_M1,434.9,689336532536215.2,5.936514431460227,0.432337958435386,2.43810899685994,0.08866255753787003,getfdtdindex source_FSP_validation_only,d7511bb92154152d5050d7ae664cb5b281ad3794a280129008359353b357e26f
APCD_GAN_NATIVE_M1,435.0,689178064367816.1,5.935691291133653,0.4321406666951986,2.437938937513713,0.08862827941373896,getfdtdindex source_FSP_validation_only,d7511bb92154152d5050d7ae664cb5b281ad3794a280129008359353b357e26f
APCD_GAN_NATIVE_M1,435.1,689019669041599.6,5.934869383361176,0.4319437730779785,2.437769122061487,0.08859406930068658,getfdtdindex source_FSP_validation_only,d7511bb92154152d5050d7ae664cb5b281ad3794a280129008359353b357e26f
APCD_GAN_NATIVE_M1,435.2,688861346507352.9,5.934048705620384,0.4317472763635204,2.437599550026398,0.08855992699023199,getfdtdindex source_FSP_validation_only,d7511bb92154152d5050d7ae664cb5b281ad3794a280129008359353b357e26f
APCD_GAN_NATIVE_M1,435.3,688703096714909.2,5.93322925539541,0.4315511753361047,2.437430220932768,0.08852585227464616,getfdtdindex source_FSP_validation_only,d7511bb92154152d5050d7ae664cb5b281ad3794a280129008359353b357e26f
APCD_GAN_NATIVE_M1,435.4,688544919614147.9,5.932411030176888,0.4313554687844802,2.437261134306089,0.08849184494694927,getfdtdindex source_FSP_validation_only,d7511bb92154152d5050d7ae664cb5b281ad3794a280129008359353b357e26f
APCD_GAN_NATIVE_M1,435.5,688386815154994.2,5.931594027461945,0.4311601555018438,2.437092289673026,0.08845790480090737,getfdtdindex source_FSP_validation_only,d7511bb92154152d5050d7ae664cb5b281ad3794a280129008359353b357e26f
APCD_GAN_NATIVE_M1,435.6,688228783287419.5,5.93077824475419,0.4309652342858216,2.436923686561415,0.0884240316310292,getfdtdindex source_FSP_validation_only,d7511bb92154152d5050d7ae664cb5b281ad3794a280129008359353b357e26f
APCD_GAN_NATIVE_M1,435.7,688070823961441.4,5.92996367956368,0.4307707039384517,2.436755324500255,0.08839022523256349,getfdtdindex source_FSP_validation_only,d7511bb92154152d5050d7ae664cb5b281ad3794a280129008359353b357e26f
APCD_GAN_NATIVE_M1,435.8,687912937127122.5,5.92915032940689,0.4305765632661626,2.436587203019706,0.08835648540149545,getfdtdindex source_FSP_validation_only,d7511bb92154152d5050d7ae664cb5b281ad3794a280129008359353b357e26f
APCD_GAN_NATIVE_M1,435.9,687755122734572.1,5.928338191806735,0.4303828110797582,2.436419321651091,0.08832281193454422,getfdtdindex source_FSP_validation_only,d7511bb92154152d5050d7ae664cb5b281ad3794a280129008359353b357e26f
APCD_GAN_NATIVE_M1,436.0,687597380733944.9,5.927527264292496,0.4301894461943958,2.43625167992688,0.0882892046291595,getfdtdindex source_FSP_validation_only,d7511bb92154152d5050d7ae664cb5b281ad3794a280129008359353b357e26f
APCD_GAN_NATIVE_M1,436.1,687439711075441.4,5.926717544399844,0.4299964674295699,2.436084277380702,0.08825566328351858,getfdtdindex source_FSP_validation_only,d7511bb92154152d5050d7ae664cb5b281ad3794a280129008359353b357e26f
APCD_GAN_NATIVE_M1,436.2,687282113709307.6,5.925909029670794,0.4298038736090931,2.43591711354733,0.08822218769652361,getfdtdindex source_FSP_validation_only,d7511bb92154152d5050d7ae664cb5b281ad3794a280129008359353b357e26f
APCD_GAN_NATIVE_M1,436.3,687124588585835.4,5.925101717653698,0.4296116635610774,2.435750187962682,0.08818877766779826,getfdtdindex source_FSP_validation_only,d7511bb92154152d5050d7ae664cb5b281ad3794a280129008359353b357e26f
APCD_GAN_NATIVE_M1,436.4,686967135655362,5.92429560590322,0.4294198361179173,2.435583500163817,0.08815543299768508,getfdtdindex source_FSP_validation_only,d7511bb92154152d5050d7ae664cb5b281ad3794a280129008359353b357e26f
APCD_GAN_NATIVE_M1,436.5,686809754868270.2,5.923490691980322,0.4292283901162701,2.435417049688934,0.0881221534872423,getfdtdindex source_FSP_validation_only,d7511bb92154152d5050d7ae664cb5b281ad3794a280129008359353b357e26f
APCD_GAN_NATIVE_M1,436.6,686652446174988.5,5.922686973452233,0.4290373243970391,2.435250836077364,0.08808893893824113,getfdtdindex source_FSP_validation_only,d7511bb92154152d5050d7ae664cb5b281ad3794a280129008359353b357e26f
APCD_GAN_NATIVE_M1,436.7,686495209525990.4,5.921884447892453,0.4288466378053553,2.435084858869571,0.08805578915316259,getfdtdindex source_FSP_validation_only,d7511bb92154152d5050d7ae664cb5b281ad3794a280129008359353b357e26f
APCD_GAN_NATIVE_M1,436.8,686338044871794.8,5.9210831128807,0.4286563291905591,2.434919117607146,0.08802270393519478,getfdtdindex source_FSP_validation_only,d7511bb92154152d5050d7ae664cb5b281ad3794a280129008359353b357e26f
APCD_GAN_NATIVE_M1,436.9,686180952162966.4,5.920282966002922,0.4284663974061837,2.434753611832805,0.08798968308822999,getfdtdindex source_FSP_validation_only,d7511bb92154152d5050d7ae664cb5b281ad3794a280129008359353b357e26f
APCD_GAN_NATIVE_M1,437.0,686023931350114.4,5.919484004851256,0.4282768413099356,2.434588341090384,0.0879567264168616,getfdtdindex source_FSP_validation_only,d7511bb92154152d5050d7ae664cb5b281ad3794a280129008359353b357e26f
APCD_GAN_NATIVE_M1,437.1,685866982383893.8,5.918686227024027,0.4280876597636792,2.434423304924838,0.0879238337263815,getfdtdindex source_FSP_validation_only,d7511bb92154152d5050d7ae664cb5b281ad3794a280129008359353b357e26f
APCD_GAN_NATIVE_M1,437.2,685710105215004.5,5.917889630125712,0.4278988516334178,2.434258502882237,0.08789100482277712,getfdtdindex source_FSP_validation_only,d7511bb92154152d5050d7ae664cb5b281ad3794a280129008359353b357e26f
APCD_GAN_NATIVE_M1,437.3,685553299794191.6,5.917094211766935,0.4277104157892768,2.434093934509761,0.08785823951272853,getfdtdindex source_FSP_validation_only,d7511bb92154152d5050d7ae664cb5b281ad3794a280129008359353b357e26f
APCD_GAN_NATIVE_M1,437.4,685396566072245.1,5.916299969564437,0.4275223511054858,2.4339295993557,0.08782553760360565,getfdtdindex source_FSP_validation_only,d7511bb92154152d5050d7ae664cb5b281ad3794a280129008359353b357e26f
APCD_GAN_NATIVE_M1,437.5,685239903999999.9,5.915506901141064,0.4273346564603617,2.433765496969447,0.08779289890346541,getfdtdindex source_FSP_validation_only,d7511bb92154152d5050d7ae664cb5b281ad3794a280129008359353b357e26f
APCD_GAN_NATIVE_M1,437.6,685083313528336.2,5.914715004125747,0.4271473307362925,2.433601626901496,0.0877603232210491,getfdtdindex source_FSP_validation_only,d7511bb92154152d5050d7ae664cb5b281ad3794a280129008359353b357e26f
APCD_GAN_NATIVE_M1,437.7,684926794608179.1,5.913924276153486,0.4269603728197187,2.433437988703443,0.08772781036577941,getfdtdindex source_FSP_validation_only,d7511bb92154152d5050d7ae664cb5b281ad3794a280129008359353b357e26f
APCD_GAN_NATIVE_M1,437.8,684770347190497.9,5.913134714865322,0.4267737816011163,2.433274581927976,0.0876953601477576,getfdtdindex source_FSP_validation_only,d7511bb92154152d5050d7ae664cb5b281ad3794a280129008359353b357e26f
APCD_GAN_NATIVE_M1,437.9,684613971226307.4,5.912346317908328,0.4265875559749813,2.433111406128875,0.08766297237776094,getfdtdindex source_FSP_validation_only,d7511bb92154152d5050d7ae664cb5b281ad3794a280129008359353b357e26f
APCD_GAN_NATIVE_M1,438.0,684457666666666.6,5.91155908293559,0.4264016948398121,2.432948460861011,0.0876306468672399,getfdtdindex source_FSP_validation_only,d7511bb92154152d5050d7ae664cb5b281ad3794a280129008359353b357e26f
APCD_GAN_NATIVE_M1,438.1,684301433462679.8,5.91077300760618,0.4262161970980922,2.432785745680337,0.0875983834283153,getfdtdindex source_FSP_validation_only,d7511bb92154152d5050d7ae664cb5b281ad3794a280129008359353b357e26f
APCD_GAN_NATIVE_M1,438.2,684145271565495.2,5.909988089585143,0.4260310616562744,2.432623260143891,0.08756618187377571,getfdtdindex source_FSP_validation_only,d7511bb92154152d5050d7ae664cb5b281ad3794a280129008359353b357e26f
APCD_GAN_NATIVE_M1,438.3,683989180926306.1,5.909204326543488,0.4258462874247632,2.432461003809791,0.08753404201707457,getfdtdindex source_FSP_validation_only,d7511bb92154152d5050d7ae664cb5b281ad3794a280129008359353b357e26f
APCD_GAN_NATIVE_M1,438.4,683833161496350.4,5.908421716158151,0.4256618733178998,2.432298976237227,0.08750196367232776,getfdtdindex source_FSP_validation_only,d7511bb92154152d5050d7ae664cb5b281ad3794a280129008359353b357e26f
APCD_GAN_NATIVE_M1,438.5,683677213226909.9,5.907640256111993,0.4254778182539442,2.432137176986467,0.0874699466543107,getfdtdindex source_FSP_validation_only,d7511bb92154152d5050d7ae664cb5b281ad3794a280129008359353b357e26f
APCD_GAN_NATIVE_M1,438.6,683521336069311.4,5.906859944093774,0.4252941211550594,2.431975605618845,0.08743799077845568,getfdtdindex source_FSP_validation_only,d7511bb92154152d5050d7ae664cb5b281ad3794a280129008359353b357e26f
APCD_GAN_NATIVE_M1,438.7,683365529974925.9,5.906080777798135,0.4251107809472954,2.431814261696763,0.08740609586084931,getfdtdindex source_FSP_validation_only,d7511bb92154152d5050d7ae664cb5b281ad3794a280129008359353b357e26f
APCD_GAN_NATIVE_M1,438.8,683209794895168.6,5.905302754925583,0.4249277965605721,2.431653144783686,0.08737426171822969,getfdtdindex source_FSP_validation_only,d7511bb92154152d5050d7ae664cb5b281ad3794a280129008359353b357e26f
APCD_GAN_NATIVE_M1,438.9,683054130781499.2,5.90452587318247,0.4247451669286648,2.43149225444414,0.08734248816798416,getfdtdindex source_FSP_validation_only,d7511bb92154152d5050d7ae664cb5b281ad3794a280129008359353b357e26f
APCD_GAN_NATIVE_M1,439.0,682898537585421.4,5.903750130280979,0.424562890989186,2.431331590243707,0.08731077502814609,getfdtdindex source_FSP_validation_only,d7511bb92154152d5050d7ae664cb5b281ad3794a280129008359353b357e26f
APCD_GAN_NATIVE_M1,439.1,682743015258483.1,5.902975523939108,0.424380967683571,2.431171151749027,0.08727912211739267,getfdtdindex source_FSP_validation_only,d7511bb92154152d5050d7ae664cb5b281ad3794a280129008359353b357e26f
APCD_GAN_NATIVE_M1,439.2,682587563752276.9,5.902202051880641,0.4241993959570621,2.431010938527787,0.08724752925504237,getfdtdindex source_FSP_validation_only,d7511bb92154152d5050d7ae664cb5b281ad3794a280129008359353b357e26f
APCD_GAN_NATIVE_M1,439.3,682432183018438.4,5.901429711835138,0.4240181747586912,2.430850950148722,0.08721599626105198,getfdtdindex source_FSP_validation_only,d7511bb92154152d5050d7ae664cb5b281ad3794a280129008359353b357e26f
APCD_GAN_NATIVE_M1,439.4,682276873008648.1,5.900658501537927,0.4238373030412657,2.430691186181617,0.08718452295601431,getfdtdindex source_FSP_validation_only,d7511bb92154152d5050d7ae664cb5b281ad3794a280129008359353b357e26f
APCD_GAN_NATIVE_M1,439.5,682121633674630.2,5.899888418730059,0.4236567797613517,2.430531646197291,0.08715310916115564,getfdtdindex source_FSP_validation_only,d7511bb92154152d5050d7ae664cb5b281ad3794a280129008359353b357e26f
APCD_GAN_NATIVE_M1,439.6,681966464968152.8,5.899119461158328,0.4234766038792596,2.430372329767611,0.08712175469833297,getfdtdindex source_FSP_validation_only,d7511bb92154152d5050d7ae664cb5b281ad3794a280129008359353b357e26f
APCD_GAN_NATIVE_M1,439.7,681811366841028,5.898351626575225,0.4232967743590275,2.430213236465474,0.08709045939003165,getfdtdindex source_FSP_validation_only,d7511bb92154152d5050d7ae664cb5b281ad3794a280129008359353b357e26f
APCD_GAN_NATIVE_M1,439.8,681656339245111.4,5.89758491273892,0.4231172901684055,2.430054365864809,0.08705922305936276,getfdtdindex source_FSP_validation_only,d7511bb92154152d5050d7ae664cb5b281ad3794a280129008359353b357e26f
APCD_GAN_NATIVE_M1,439.9,681501382132302.8,5.896819317413272,0.422938150278842,2.429895717540581,0.08702804553006062,getfdtdindex source_FSP_validation_only,d7511bb92154152d5050d7ae664cb5b281ad3794a280129008359353b357e26f
APCD_GAN_NATIVE_M1,440.0,681346495454545.4,5.896054838367783,0.4227593536654659,2.429737291068776,0.08699692662648013,getfdtdindex source_FSP_validation_only,d7511bb92154152d5050d7ae664cb5b281ad3794a280129008359353b357e26f
APCD_GAN_NATIVE_M1,440.1,681191679163826.4,5.895291473377592,0.4225808993070747,2.429579086026408,0.08696586617359481,getfdtdindex source_FSP_validation_only,d7511bb92154152d5050d7ae664cb5b281ad3794a280129008359353b357e26f
APCD_GAN_NATIVE_M1,440.2,681036933212176.2,5.894529220223458,0.4224027861861153,2.429421101991508,0.08693486399699342,getfdtdindex source_FSP_validation_only,d7511bb92154152d5050d7ae664cb5b281ad3794a280129008359353b357e26f
APCD_GAN_NATIVE_M1,440.3,680882257551669.2,5.893768076691746,0.4222250132886721,2.429263338543129,0.0869039199228783,getfdtdindex source_FSP_validation_only,d7511bb92154152d5050d7ae664cb5b281ad3794a280129008359353b357e26f
APCD_GAN_NATIVE_M1,440.4,680727652134423.2,5.893008040574404,0.422047579604451,2.429105795261336,0.08687303377806253,getfdtdindex source_FSP_validation_only,d7511bb92154152d5050d7ae664cb5b281ad3794a280129008359353b357e26f
APCD_GAN_NATIVE_M1,440.5,680573116912599.2,5.892249109668948,0.4218704841267639,2.428948471727209,0.08684220538996751,getfdtdindex source_FSP_validation_only,d7511bb92154152d5050d7ae664cb5b281ad3794a280129008359353b357e26f
APCD_GAN_NATIVE_M1,440.6,680418651838402.1,5.891491281778452,0.4216937258525141,2.428791367522834,0.08681143458662048,getfdtdindex source_FSP_validation_only,d7511bb92154152d5050d7ae664cb5b281ad3794a280129008359353b357e26f
APCD_GAN_NATIVE_M1,440.7,680264256864079.9,5.890734554711516,0.421517303782182,2.428634482231307,0.08678072119665228,getfdtdindex source_FSP_validation_only,d7511bb92154152d5050d7ae664cb5b281ad3794a280129008359353b357e26f
APCD_GAN_NATIVE_M1,440.8,680109931941923.8,5.889978926282257,0.4213412169198098,2.428477815436722,0.08675006504929476,getfdtdindex source_FSP_validation_only,d7511bb92154152d5050d7ae664cb5b281ad3794a280129008359353b357e26f
APCD_GAN_NATIVE_M1,440.9,679955677024268.6,5.88922439431031,0.4211654642729871,2.42832136672418,0.08671946597437838,getfdtdindex source_FSP_validation_only,d7511bb92154152d5050d7ae664cb5b281ad3794a280129008359353b357e26f
APCD_GAN_NATIVE_M1,441.0,679801492063492,5.888470956620774,0.4209900448528354,2.428165135679775,0.08668892380232975,getfdtdindex source_FSP_validation_only,d7511bb92154152d5050d7ae664cb5b281ad3794a280129008359353b357e26f
APCD_GAN_NATIVE_M1,441.1,679647377012015.4,5.887718611044227,0.4208149576739958,2.428009121890596,0.08665843836416966,getfdtdindex source_FSP_validation_only,d7511bb92154152d5050d7ae664cb5b281ad3794a280129008359353b357e26f
APCD_GAN_NATIVE_M1,441.2,679493331822302.8,5.886967355416703,0.420640201754612,2.427853324944726,0.08662800949151006,getfdtdindex source_FSP_validation_only,d7511bb92154152d5050d7ae664cb5b281ad3794a280129008359353b357e26f
APCD_GAN_NATIVE_M1,441.3,679339356446861.5,5.886217187579662,0.420465776116317,2.427697744431236,0.0865976370165521,getfdtdindex source_FSP_validation_only,d7511bb92154152d5050d7ae664cb5b281ad3794a280129008359353b357e26f
APCD_GAN_NATIVE_M1,441.4,679185450838241.9,5.88546810537999,0.4202916797842192,2.427542379940183,0.08656732077208383,getfdtdindex source_FSP_validation_only,d7511bb92154152d5050d7ae664cb5b281ad3794a280129008359353b357e26f
APCD_GAN_NATIVE_M1,441.5,679031614949037.4,5.884720106669965,0.4201179117868875,2.427387231062605,0.08653706059147764,getfdtdindex source_FSP_validation_only,d7511bb92154152d5050d7ae664cb5b281ad3794a280129008359353b357e26f
APCD_GAN_NATIVE_M1,441.6,678877848731884,5.883973189307268,0.4199444711563367,2.427232297390524,0.08650685630868785,getfdtdindex source_FSP_validation_only,d7511bb92154152d5050d7ae664cb5b281ad3794a280129008359353b357e26f
APCD_GAN_NATIVE_M1,441.7,678724152139461.1,5.883227351154935,0.4197713569280151,2.427077578516938,0.08647670775824888,getfdtdindex source_FSP_validation_only,d7511bb92154152d5050d7ae664cb5b281ad3794a280129008359353b357e26f
APCD_GAN_NATIVE_M1,441.8,678570525124490.6,5.882482590081362,0.4195985681407881,2.426923074035818,0.08644661477527231,getfdtdindex source_FSP_validation_only,d7511bb92154152d5050d7ae664cb5b281ad3794a280129008359353b357e26f
APCD_GAN_NATIVE_M1,441.9,678416967639737.5,5.881738903960287,0.4194261038369261,2.426768783542112,0.08641657719544497,getfdtdindex source_FSP_validation_only,d7511bb92154152d5050d7ae664cb5b281ad3794a280129008359353b357e26f
APCD_GAN_NATIVE_M1,442.0,678263479638009,5.880996290670758,0.4192539630620892,2.426614706631732,0.08638659485502659,getfdtdindex source_FSP_validation_only,d7511bb92154152d5050d7ae664cb5b281ad3794a280129008359353b357e26f
APCD_GAN_NATIVE_M1,442.1,678110061072155.5,5.880254748097141,0.4190821448653145,2.426460842901558,0.08635666759084742,getfdtdindex source_FSP_validation_only,d7511bb92154152d5050d7ae664cb5b281ad3794a280129008359353b357e26f
APCD_GAN_NATIVE_M1,442.2,677956711895070,5.879514274129084,0.4189106482990013,2.426307191949434,0.08632679524030602,getfdtdindex source_FSP_validation_only,d7511bb92154152d5050d7ae664cb5b281ad3794a280129008359353b357e26f
APCD_GAN_NATIVE_M1,442.3,677803432059688,5.878774866661512,0.4187394724188984,2.426153753374165,0.08629697764136712,getfdtdindex source_FSP_validation_only,d7511bb92154152d5050d7ae664cb5b281ad3794a280129008359353b357e26f
APCD_GAN_NATIVE_M1,442.4,677650221518987.4,5.878036523594607,0.4185686162840888,2.426000526775513,0.086267214632559,getfdtdindex source_FSP_validation_only,d7511bb92154152d5050d7ae664cb5b281ad3794a280129008359353b357e26f
APCD_GAN_NATIVE_M1,442.5,677497080225988.6,5.877299242833792,0.418398078956978,2.425847511754197,0.08623750605297174,getfdtdindex source_FSP_validation_only,d7511bb92154152d5050d7ae664cb5b281ad3794a280129008359353b357e26f
APCD_GAN_NATIVE_M1,442.6,677344008133755,5.876563022289722,0.418227859503279,2.425694707911887,0.08620785174225458,getfdtdindex source_FSP_validation_only,d7511bb92154152d5050d7ae664cb5b281ad3794a280129008359353b357e26f
APCD_GAN_NATIVE_M1,442.7,677191005195391.9,5.875827859878252,0.4180579569919999,2.425542114851204,0.08617825154061404,getfdtdindex source_FSP_validation_only,d7511bb92154152d5050d7ae664cb5b281ad3794a280129008359353b357e26f
APCD_GAN_NATIVE_M1,442.8,677038071364047,5.875093753520447,0.4178883704954293,2.425389732175715,0.0861487052888113,getfdtdindex source_FSP_validation_only,d7511bb92154152d5050d7ae664cb5b281ad3794a280129008359353b357e26f
APCD_GAN_NATIVE_M1,442.9,676885206592910.4,5.874360701142532,0.4177190990891235,2.42523755948993,0.08611921282816044,getfdtdindex source_FSP_validation_only,d7511bb92154152d5050d7ae664cb5b281ad3794a280129008359353b357e26f
APCD_GAN_NATIVE_M1,443.0,676732410835214.4,5.873628700675916,0.4175501418518936,2.425085596399306,0.08608977400052589,getfdtdindex source_FSP_validation_only,d7511bb92154152d5050d7ae664cb5b281ad3794a280129008359353b357e26f
APCD_GAN_NATIVE_M1,443.1,676579684044233.8,5.872897750057148,0.417381497865792,2.424933842510234,0.08606038864832054,getfdtdindex source_FSP_validation_only,d7511bb92154152d5050d7ae664cb5b281ad3794a280129008359353b357e26f
APCD_GAN_NATIVE_M1,443.2,676427026173285.2,5.872167847227902,0.4172131662160994,2.424782297430041,0.08603105661450348,getfdtdindex source_FSP_validation_only,d7511bb92154152d5050d7ae664cb5b281ad3794a280129008359353b357e26f
APCD_GAN_NATIVE_M1,443.3,676274437175727.4,5.871438990134984,0.4170451459913097,2.424630960766992,0.08600177774257742,getfdtdindex source_FSP_validation_only,d7511bb92154152d5050d7ae664cb5b281ad3794a280129008359353b357e26f
APCD_GAN_NATIVE_M1,443.4,676121917004961.6,5.870711176730299,0.4168774362831208,2.42447983213028,0.08597255187658739,getfdtdindex source_FSP_validation_only,d7511bb92154152d5050d7ae664cb5b281ad3794a280129008359353b357e26f
APCD_GAN_NATIVE_M1,443.5,675969465614430.6,5.869984404970828,0.4167100361864179,2.424328911130025,0.0859433788611178,getfdtdindex source_FSP_validation_only,d7511bb92154152d5050d7ae664cb5b281ad3794a280129008359353b357e26f
