candidate_id,polarization,cavity_spacer_nm,normal_error_deg_453,best_offaxis_angle_deg_20_60,best_offaxis_error_deg_453,phase_margin_deg_offaxis_minus_normal,normal_reachable_le_15deg,normal_beats_offaxis
R2_4B_OPT_06176,TM,310.0,173.52157160876303,43.0,0.9628775910917388,-172.5586940176713,False,False
R2_4B_OPT_06176,TM,312.0,178.3406800468663,24.0,0.9661612265786546,-177.37451882028765,False,False
R2_4B_OPT_06176,TM,314.0,170.20293170249542,49.0,0.6028071370926463,-169.6001245654028,False,False
R2_4B_OPT_06176,TM,316.0,162.06518335812456,33.0,0.36501665526634697,-161.7001667028582,False,False
R2_4B_OPT_06176,TM,318.0,153.9274350137537,50.0,1.6072174974697673,-152.32021751628392,False,False
R2_4B_OPT_06176,TM,320.0,145.7896866693828,42.0,0.3571245744373486,-145.43256209494547,False,False
R2_4B_OPT_06176,TM,322.0,137.65193832501194,51.0,1.1267125227249923,-136.52522580228697,False,False
R2_4B_OPT_06176,TM,324.0,129.51418998064108,34.0,1.0315291999914065,-128.48266078064967,False,False
R2_4B_OPT_06176,TM,326.0,121.3764416362702,52.0,0.6995817564742658,-120.67685987979593,False,False
R2_4B_OPT_06176,TM,328.0,113.23869329189932,40.0,0.7599651523114724,-112.47872813958784,False,False
R2_4B_OPT_06176,TM,330.0,105.10094494752845,25.0,1.3825349806442437,-103.71840996688421,False,False
R2_4B_OPT_06176,TM,332.0,96.96319660315758,53.0,1.1311741431330526,-95.83202246002452,False,False
R2_4B_OPT_06176,TM,334.0,88.82544825878671,22.0,0.661120273605921,-88.16432798518079,False,False
R2_4B_OPT_06176,TM,336.0,80.68769991441583,54.0,3.208279459757203,-77.47942045465864,False,False
R2_4B_OPT_06176,TM,338.0,72.54995157004497,54.0,1.5749690039314628,-70.9749825661135,False,False
R2_4B_OPT_06176,TM,340.0,64.4122032256741,21.0,4.773293736265723,-59.63890948940838,False,False
R2_4B_OPT_06176,TM,342.0,56.27445488130323,20.0,0.8770745530581424,-55.397380328245085,False,False
R2_4B_OPT_06176,TM,344.0,48.13670653693235,55.0,0.6920589312363983,-47.444647605695955,False,False
R2_4B_OPT_06176,TM,346.0,39.99895819256148,55.0,5.35967962652226,-34.63927856603922,False,False
R2_4B_OPT_06176,TM,348.0,31.86120984819081,56.0,6.020409982344733,-25.84079986584608,False,False
R2_4B_OPT_06176,TM,350.0,23.72346150381994,56.0,1.469838857941773,-22.253622645878167,False,False
R2_4B_OPT_06176,TM,352.0,15.585713159449064,56.0,3.0807322664611863,-12.504980892987877,False,False
R2_4B_OPT_06176,TM,354.0,7.447964815078195,56.0,7.631303390864348,0.18333857578615306,True,True
R2_4B_OPT_06176,TM,356.0,0.6897835292926786,57.0,4.8724334619677006,4.182649932675022,True,True
R2_4B_OPT_06176,TM,358.0,8.82753187366355,57.0,0.44029805649430703,-8.387233817169244,True,False
R2_4B_OPT_06176,TM,360.0,16.965280218034422,57.0,3.991837348978883,-12.973442869055539,False,False
R2_4B_OPT_06176,TM,362.0,25.1030285624053,27.0,3.433247414774085,-21.669781147631213,False,False
R2_4B_OPT_06176,TM,364.0,33.24077690677617,27.0,3.8175394522632486,-29.423237454512922,False,False
R2_4B_OPT_06176,TM,366.0,41.378525251147046,58.0,0.8599234898889955,-40.51860176125805,False,False
R2_4B_OPT_06176,TM,368.0,49.51627359551791,58.0,3.4524261252751516,-46.06384747024276,False,False
R2_4B_OPT_06176,TM,370.0,57.65402193988879,58.0,7.764775740438891,-49.88924619944989,False,False
R2_4B_OPT_06176,TM,372.0,65.79177028425967,59.0,6.89834813672762,-58.89342214753205,False,False
R2_4B_OPT_06176,TM,374.0,73.92951862863053,59.0,2.7070978953404143,-71.22242073329012,False,False
R2_4B_OPT_06176,TM,376.0,82.06726697300141,31.0,0.4326181909312925,-81.63464878207012,False,False
R2_4B_OPT_06176,TM,378.0,90.20501531737229,59.0,5.675402587434199,-84.52961272993808,False,False
R2_4B_OPT_06176,TM,380.0,98.34276366174315,59.0,9.866652828821405,-88.47611083292175,False,False
R2_4B_OPT_06176,TM,382.0,106.48051200611403,60.0,5.96436864473787,-100.51614336137617,False,False
R2_4B_OPT_06176,TM,384.0,114.6182603504849,60.0,1.8954944725524332,-112.72276587793247,False,False
R2_4B_OPT_06176,TM,386.0,122.75600869485557,60.0,2.1733796996330033,-120.58262899522258,False,False
R2_4B_OPT_06176,TM,388.0,130.89375703922644,60.0,6.2422538718184395,-124.65150316740801,False,False
R2_4B_OPT_06176,TM,390.0,139.0315053835973,28.0,7.905661819107065,-131.12584356449025,False,False
R2_4B_OPT_06176,TM,392.0,147.1692537279682,28.0,0.7204565071530136,-146.44879722081518,False,False
R2_4B_OPT_06176,TM,394.0,155.30700207233906,28.0,6.464748804801038,-148.842253267538,False,False
R2_4B_OPT_06176,TM,396.0,163.44475041670992,28.0,13.649954116754886,-149.79479629995504,False,False
R2_4B_OPT_06176,TM,398.0,171.5824987610808,32.0,11.174910626238848,-160.40758813484194,False,False
R2_4B_OPT_06176,TM,400.0,179.72024710545168,32.0,4.273708635795069,-175.44653846965662,False,False
R2_4B_OPT_06176,TM,402.0,172.1420045501775,32.0,2.627493354648711,-169.51451119552877,False,False
R2_4B_OPT_06176,TM,404.0,164.0042562058066,32.0,9.52869534509249,-154.4755608607141,False,False
R2_4B_OPT_06176,TM,406.0,155.86650786143574,37.0,7.880524330134141,-147.98598353130157,False,False
R2_4B_OPT_06176,TM,408.0,147.72875951706487,37.0,1.381429530490958,-146.3473299865739,False,False
R2_4B_OPT_06176,TM,410.0,139.59101117269418,39.0,0.8954857918949364,-138.69552538079924,False,False
R2_4B_OPT_06176,TM,412.0,131.45326282832332,39.0,7.21970405307593,-124.23355877524739,False,False
R2_4B_OPT_06176,TM,414.0,123.31551448395244,39.0,13.543922314256921,-109.77159216969552,False,False
R2_4B_OPT_06176,TM,416.0,115.17776613958158,33.0,18.390482056211546,-96.78728408337003,False,False
R2_4B_OPT_06176,TM,418.0,107.0400177952107,33.0,11.565592030440985,-95.47442576476972,False,False
R2_4B_OPT_06176,TM,420.0,98.90226945083982,33.0,4.7407020046706245,-94.1615674461692,False,False
R2_4B_OPT_06176,TM,422.0,90.76452110646896,33.0,2.0841880210999397,-88.68033308536901,False,False
R2_4B_OPT_06176,TM,424.0,82.62677276209808,29.0,4.242716030705266,-78.38405673139282,False,False
R2_4B_OPT_06176,TM,426.0,74.48902441772721,25.0,7.367909695144073,-67.12111472258314,False,False
R2_4B_OPT_06176,TM,428.0,66.35127607335633,25.0,0.007394998303770972,-66.34388107505255,False,False
R2_4B_OPT_06176,TM,430.0,58.213527728985454,44.0,0.42488157156629297,-57.78864615741916,False,False
R2_4D2_OPT_13003,TE,160.0,97.85294177896924,43.0,33.18448216272376,-64.66845961624549,False,False
R2_4D2_OPT_13003,TE,162.0,89.71519343459836,43.0,27.232909788222962,-62.4822836463754,False,False
R2_4D2_OPT_13003,TE,164.0,81.57744509022749,43.0,21.28133741372197,-60.29610767650552,False,False
R2_4D2_OPT_13003,TE,166.0,73.43969674585662,43.0,15.32976503922118,-58.10993170663544,False,False
R2_4D2_OPT_13003,TE,168.0,65.30194840148575,43.0,9.378192664720185,-55.923755736765564,False,False
R2_4D2_OPT_13003,TE,170.0,57.164200057114876,43.0,3.426620290219189,-53.737579766895685,False,False
R2_4D2_OPT_13003,TE,172.0,49.026451712744,35.0,1.5222111363095097,-47.50424057643449,False,False
R2_4D2_OPT_13003,TE,174.0,40.88870336837323,33.0,1.1987159509944878,-39.689987417378745,False,False
R2_4D2_OPT_13003,TE,176.0,32.750955024002366,32.0,0.4576990397400689,-32.293255984262295,False,False
R2_4D2_OPT_13003,TE,178.0,24.61320667963149,25.0,0.07526197757822518,-24.537944702053263,False,False
R2_4D2_OPT_13003,TE,180.0,16.475458335260615,46.0,2.752753102097764,-13.722705233162852,False,False
R2_4D2_OPT_13003,TE,182.0,8.337709990889744,46.0,8.405708106203795,0.06799811531405149,True,True
R2_4D2_OPT_13003,TE,184.0,0.1999616465188703,41.0,10.822845728823133,10.622884082304262,True,True
R2_4D2_OPT_13003,TE,186.0,7.937786697852002,41.0,4.681209091884355,-3.2565776059676463,True,False
R2_4D2_OPT_13003,TE,188.0,16.075535042222874,41.0,1.460427545054421,-14.615107497168454,False,False
R2_4D2_OPT_13003,TE,190.0,24.213283386593748,37.0,2.0200247861975384,-22.193258600396213,False,False
R2_4D2_OPT_13003,TE,192.0,32.35103173096462,44.0,2.931449198318121,-29.419582532646505,False,False
R2_4D2_OPT_13003,TE,194.0,40.48878007533539,44.0,2.922357070927821,-37.56642300440757,False,False
R2_4D2_OPT_13003,TE,196.0,48.62652841970627,44.0,8.776163340173763,-39.8503650795325,False,False
R2_4D2_OPT_13003,TE,198.0,56.76427676407714,50.0,9.02070778535116,-47.74356897872598,False,False
R2_4D2_OPT_13003,TE,200.0,64.90202510844802,50.0,3.7898639788423574,-61.11216112960565,False,False
R2_4D2_OPT_13003,TE,202.0,73.03977345281888,50.0,1.4409798276663432,-71.59879362515254,False,False
R2_4D2_OPT_13003,TE,204.0,81.17752179718975,48.0,3.407626984808017,-77.76989481238174,False,False
R2_4D2_OPT_13003,TE,206.0,89.31527014156063,48.0,2.0375894992566614,-87.27768064230396,False,False
R2_4D2_OPT_13003,TE,208.0,97.4530184859315,45.0,4.825339323181504,-92.62767916275,False,False
R2_4D2_OPT_13003,TE,210.0,105.59076683030237,45.0,0.928917714712705,-104.66184911558966,False,False
R2_4D2_OPT_13003,TE,212.0,113.72851517467315,45.0,6.683174752606914,-107.04534042206623,False,False
R2_4D2_OPT_13003,TE,214.0,121.86626351904401,45.0,12.437431790501122,-109.42883172854289,False,False
R2_4D2_OPT_13003,TE,216.0,130.0040118634149,42.0,16.867218930576854,-113.13679293283803,False,False
R2_4D2_OPT_13003,TE,218.0,138.14176020778575,42.0,10.819693357420404,-127.32206685036536,False,False
R2_4D2_OPT_13003,TE,220.0,146.27950855215664,42.0,4.772167784263951,-141.50734076789269,False,False
R2_4D2_OPT_13003,TE,222.0,154.4172568965275,42.0,1.2753577888923984,-153.1418991076351,False,False
R2_4D2_OPT_13003,TE,224.0,162.55500524089837,40.0,1.1073765959560118,-161.44762864494237,False,False
R2_4D2_OPT_13003,TE,226.0,170.69275358526926,51.0,0.08493399368554656,-170.6078195915837,False,False
R2_4D2_OPT_13003,TE,228.0,178.83050192964012,51.0,5.036316976659137,-173.79418495298097,False,False
R2_4D2_OPT_13003,TE,230.0,173.03174972598902,52.0,4.44533228572136,-168.58641744026767,False,False
R2_4D2_OPT_13003,TE,232.0,164.89400138161815,52.0,0.5647658658029875,-164.32923551581516,False,False
R2_4D2_OPT_13003,TE,234.0,156.75625303724738,47.0,0.2901276086058282,-156.46612542864156,False,False
R2_4D2_OPT_13003,TE,236.0,148.6185046928765,53.0,2.18595736371679,-146.43254732915972,False,False
R2_4D2_OPT_13003,TE,238.0,140.48075634850585,55.0,0.2675941779009562,-140.2131621706049,False,False
R2_4D2_OPT_13003,TE,240.0,132.343008004135,56.0,1.3583735249198068,-130.98463447921517,False,False
R2_4D2_OPT_13003,TE,242.0,124.20525965976408,57.0,0.04850088961172111,-124.15675877015235,False,False
R2_4D2_OPT_13003,TE,244.0,116.06751131539323,58.0,2.7188348810121012,-113.34867643438113,False,False
R2_4D2_OPT_13003,TE,246.0,107.92976297102234,54.0,0.24964159100155428,-107.6801213800208,False,False
R2_4D2_OPT_13003,TE,248.0,99.79201462665146,49.0,0.6794375559879484,-99.11257707066352,False,False
R2_4D2_OPT_13003,TE,250.0,91.6542662822806,59.0,1.8970117649960392,-89.75725451728455,False,False
R2_4D2_OPT_13003,TE,252.0,83.51651793790973,60.0,2.905495543371787,-80.61102239453794,False,False
R2_4D2_OPT_13003,TE,254.0,75.37876959353885,60.0,1.1633786288136496,-74.2153909647252,False,False
R2_4D2_OPT_13003,TE,256.0,67.24102124916799,36.0,1.3682885021937645,-65.87273274697422,False,False
R2_4D2_OPT_13003,TE,258.0,59.10327290479711,36.0,5.21528820434879,-53.88798470044832,False,False
R2_4D2_OPT_13003,TE,260.0,50.96552456042624,36.0,11.798864910891345,-39.166659649534886,False,False
R2_4D2_OPT_13003,TE,262.0,42.82777621605536,60.0,17.438875317555397,-25.388900898499966,False,False
R2_4D2_OPT_13003,TE,264.0,34.6900278716845,60.0,21.50774948974083,-13.182278381943664,False,False
R2_4D2_OPT_13003,TE,266.0,26.552279527313623,60.0,25.576623661926266,-0.9756558653873565,False,False
R2_4D2_OPT_13003,TE,268.0,18.41453118294275,20.0,19.88714062861222,1.4726094456694703,False,True
R2_4D2_OPT_13003,TE,270.0,10.276782838571878,20.0,12.240158559594178,1.9633757210222997,True,True
R2_4D2_OPT_13003,TE,272.0,2.1390344942010064,20.0,4.593176490576133,2.4541419963751268,True,True
R2_4D2_OPT_13003,TE,274.0,5.9987138501698665,22.0,0.03714152851008131,-5.961572321659785,True,False
R2_4D2_OPT_13003,TE,276.0,14.136462194540535,26.0,1.071313981678357,-13.065148212862177,True,False
R2_4D2_OPT_13003,TE,278.0,22.274210538911408,28.0,1.0414896560337827,-21.232720882877626,False,False
R2_4D2_OPT_13003,TE,280.0,30.411958883282278,33.0,0.5204554148391054,-29.891503468443176,False,False
R2_4D2_OPT_13003,TE,282.0,38.54970722765316,32.0,6.221404533262315,-32.32830269439084,False,False
R2_4D2_OPT_13003,TE,284.0,46.68745557202402,38.0,13.080220026390357,-33.607235545633664,False,False
R2_4D2_OPT_13003,TE,286.0,54.8252039163949,38.0,6.66758682088066,-48.15761709551424,False,False
R2_4D2_OPT_13003,TE,288.0,62.962952260765775,38.0,0.2549536153711684,-62.70799864539461,False,False
R2_4D2_OPT_13003,TE,290.0,71.10070060513665,38.0,6.157679590138325,-64.94302101499832,False,False
R2_4D2_OPT_13003,TE,292.0,79.23844894950751,43.0,0.3807054456640363,-78.85774350384348,False,False
R2_4D2_OPT_13003,TE,294.0,87.37619729387839,43.0,5.570866928836755,-81.80533036504163,False,False
R2_4D2_OPT_13003,TE,296.0,95.51394563824927,34.0,0.8185564006683645,-94.6953892375809,False,False
R2_4D2_OPT_13003,TE,298.0,103.65169398262013,37.0,7.028856033073003,-96.62283794954713,False,False
R2_4D2_OPT_13003,TE,300.0,111.78944232699101,37.0,0.5297612334298193,-111.2596810935612,False,False
R2_4D2_OPT_13003,TE,302.0,119.92719067136187,37.0,5.969333566213364,-113.9578571051485,False,False
R2_4D2_OPT_13003,TE,304.0,128.06493901573273,41.0,2.3246475125016333,-125.74029150323109,False,False
R2_4D2_OPT_13003,TE,306.0,136.20268736010362,46.0,1.1110816392203464,-135.09160572088325,False,False
R2_4D2_OPT_13003,TE,308.0,144.3404357044745,46.0,4.541873364885683,-139.7985623395888,False,False
R2_4D2_OPT_13003,TE,310.0,152.47818404884535,46.0,10.194828368991713,-142.28335567985366,False,False
R2_4D2_OPT_13003,TE,312.0,160.615932393216,44.0,11.703073043562853,-148.91285934965316,False,False
R2_4D2_OPT_13003,TE,314.0,168.7536807375869,44.0,5.849266774316808,-162.9044139632701,False,False
R2_4D2_OPT_13003,TE,316.0,176.89142908195777,44.0,0.00453949492903233,-176.88688958702875,False,False
R2_4D2_OPT_13003,TE,318.0,174.97082257367134,44.0,5.858345764174873,-169.11247680949648,False,False
R2_4D2_OPT_13003,TE,320.0,166.83307422930048,44.0,11.712152033420915,-155.1209221958796,False,False
R2_4D2_OPT_13003,TE,322.0,158.69532588492962,44.0,17.565958302666758,-141.12936758226286,False,False
R2_4D2_OPT_13003,TE,324.0,150.55757754055873,44.0,23.4197645719128,-127.13781296864595,False,False
R2_4D2_OPT_13003,TE,326.0,142.41982919618786,45.0,25.32417408742155,-117.09565510876631,False,False
R2_4D2_OPT_13003,TE,328.0,134.282080851817,45.0,19.569917049527344,-114.71216380228964,False,False
R2_4D2_OPT_13003,TE,330.0,126.14433250744612,45.0,13.815660011633133,-112.328672495813,False,False
R2_4D2_OPT_13003,TE,332.0,118.00658416307525,45.0,8.061402973738922,-109.94518118933632,False,False
R2_4D2_OPT_13003,TE,334.0,109.86883581870438,45.0,2.307145935844714,-107.56168988285967,False,False
R2_4D2_OPT_13003,TE,336.0,101.7310874743335,45.0,3.4471111020494956,-98.283976372284,False,False
R2_4D2_OPT_13003,TE,338.0,93.59333912996263,48.0,1.421877447524846,-92.17146168243778,False,False
R2_4D2_OPT_13003,TE,340.0,85.45559078559175,42.0,1.9206333948778818,-83.53495739071388,False,False
R2_4D2_OPT_13003,TE,342.0,77.31784244122089,42.0,4.1268921782785695,-73.19095026294231,False,False
R2_4D2_OPT_13003,TE,344.0,69.18009409685001,42.0,10.174417751435023,-59.00567634541499,False,False
R2_4D2_OPT_13003,TE,346.0,61.04234575247916,39.0,4.0449594417641705,-56.99738631071498,False,False
R2_4D2_OPT_13003,TE,348.0,52.90459740810848,39.0,2.279258819416823,-50.62533858869166,False,False
R2_4D2_OPT_13003,TE,350.0,44.76684906373761,39.0,8.603477080597816,-36.16337198313979,False,False
R2_4D2_OPT_13003,TE,352.0,36.62910071936673,39.0,14.927695341778808,-21.70140537758793,False,False
R2_4D2_OPT_13003,TE,354.0,28.49135237499586,39.0,21.251913602959394,-7.239438772036466,False,False
R2_4D2_OPT_13003,TE,356.0,20.35360403062499,47.0,21.164079838197598,0.810475807572609,False,True
R2_4D2_OPT_13003,TE,358.0,12.215855686254116,47.0,15.614148812735383,3.398293126481267,True,True
R2_4D2_OPT_13003,TE,360.0,4.0781073418832445,47.0,10.064217787273167,5.986110445389923,True,True
R2_4D2_OPT_13003,TE,362.0,4.059641002487628,47.0,4.514286761810953,0.4546457593233252,True,True
R2_4D2_OPT_13003,TE,364.0,12.1973893468585,47.0,1.0356442636512635,-11.161745083207236,True,False
R2_4D2_OPT_13003,TE,366.0,20.335137691229374,36.0,0.7284303576503723,-19.606707333579003,False,False
R2_4D2_OPT_13003,TE,368.0,28.472886035600247,21.0,1.3245819319569183,-27.14830410364333,False,False
R2_4D2_OPT_13003,TE,370.0,36.610634379971124,22.0,2.131924588046841,-34.47870979192428,False,False
R2_4D2_OPT_13003,TE,372.0,44.74838272434199,24.0,0.3946082906078134,-44.35377443373417,False,False
R2_4D2_OPT_13003,TE,374.0,52.886131068712864,26.0,2.6774856338081086,-50.20864543490475,False,False
R2_4D2_OPT_13003,TE,376.0,61.02387941308374,27.0,1.0340039097135665,-59.98987550337018,False,False
R2_4D2_OPT_13003,TE,378.0,69.16162775745461,28.0,0.30175525373230644,-68.8598725037223,False,False
R2_4D2_OPT_13003,TE,380.0,77.29937610182549,29.0,1.3981589694039107,-75.90121713242156,False,False
R2_4D2_OPT_13003,TE,382.0,85.43712444619636,53.0,0.30244043234740525,-85.13468401384895,False,False
R2_4D2_OPT_13003,TE,384.0,93.57487279056723,32.0,1.817293954103101,-91.75757883646413,False,False
R2_4D2_OPT_13003,TE,386.0,101.7126211349379,33.0,2.239626780672495,-99.4729943542654,False,False
R2_4D2_OPT_13003,TE,388.0,109.85036947930875,35.0,1.4559558939904786,-108.39441358531828,False,False
R2_4D2_OPT_13003,TE,390.0,117.98811782367964,55.0,5.528421336175463,-112.45969648750419,False,False
R2_4D2_OPT_13003,TE,392.0,126.12586616805052,55.0,0.8608006408896018,-125.2650655271609,False,False
R2_4D2_OPT_13003,TE,394.0,134.26361451242138,55.0,3.80682005439626,-130.45679445802514,False,False
R2_4D2_OPT_13003,TE,396.0,142.40136285679225,54.0,1.5060068143506788,-140.89535604244156,False,False
R2_4D2_OPT_13003,TE,398.0,150.53911120116314,56.0,0.8534923527570224,-149.6856188484061,False,False
R2_4D2_OPT_13003,TE,400.0,158.676859545534,38.0,1.1474941068371718,-157.52936543869683,False,False
R2_4D2_OPT_13003,TE,402.0,166.8146078899049,34.0,1.616989524837153,-165.19761836506774,False,False
R2_4D2_OPT_13003,TE,404.0,174.95235623427575,57.0,0.948531267052756,-174.00382496722298,False,False
R2_4D2_OPT_13003,TE,406.0,176.9098954213534,57.0,3.4836041384206378,-173.42629128293277,False,False
R2_4D2_OPT_13003,TE,408.0,168.77214707698252,57.0,7.915739543893827,-160.8564075330887,False,False
R2_4D2_OPT_13003,TE,410.0,160.63439873261166,37.0,3.07954725305738,-157.5548514795543,False,False
R2_4D2_OPT_13003,TE,412.0,152.4966503882408,58.0,0.48146720723704123,-152.01518318100372,False,False
R2_4D2_OPT_13003,TE,414.0,144.3589020438699,43.0,2.6652093988911165,-141.6936926449788,False,False
R2_4D2_OPT_13003,TE,416.0,136.22115369949904,58.0,8.143232023091048,-128.077921676408,False,False
R2_4D2_OPT_13003,TE,418.0,128.08340535512818,59.0,6.037967958475063,-122.0454373966531,False,False
R2_4D2_OPT_13003,TE,420.0,119.9456570107573,59.0,1.846717717087858,-118.09893929366943,False,False
R2_4D2_OPT_13003,TE,422.0,111.80790866638662,41.0,0.031914066881089366,-111.77599459950554,False,False
R2_4D2_OPT_13003,TE,424.0,103.67016032201575,41.0,6.173550703819867,-97.49660961819588,False,False
R2_4D2_OPT_13003,TE,426.0,95.53241197764487,60.0,8.913442563239256,-86.61896941440561,False,False
R2_4D2_OPT_13003,TE,428.0,87.394663633274,60.0,4.844568391053821,-82.5500952422202,False,False
R2_4D2_OPT_13003,TE,430.0,79.25691528890313,60.0,0.7756942188683845,-78.48122107003475,False,False
R2_4D2_OPT_13003,TM,160.0,97.85294177896925,37.0,1.1411111220174845,-96.71183065695176,False,False
R2_4D2_OPT_13003,TM,162.0,89.71519343459838,33.0,4.809239396154315,-84.90595403844405,False,False
R2_4D2_OPT_13003,TM,164.0,81.5774450902275,22.0,2.260432153352967,-79.31701293687453,False,False
R2_4D2_OPT_13003,TM,166.0,73.43969674585664,40.0,3.4875674913461143,-69.95212925451051,False,False
R2_4D2_OPT_13003,TM,168.0,65.30194840148576,20.0,0.590148204348781,-64.71180019713698,False,False
R2_4D2_OPT_13003,TM,170.0,57.16420005711489,42.0,1.144945616240244,-56.01925444087465,False,False
R2_4D2_OPT_13003,TM,172.0,49.02645171274402,43.0,0.22234301563874806,-48.80410869710527,False,False
R2_4D2_OPT_13003,TM,174.0,40.88870336837315,49.0,0.7752488930015019,-40.11345447537164,False,False
R2_4D2_OPT_13003,TM,176.0,32.750955024002266,51.0,1.2780342019924595,-31.47292082200981,False,False
R2_4D2_OPT_13003,TM,178.0,24.6132066796314,52.0,1.0451510799867267,-23.568055599644673,False,False
R2_4D2_OPT_13003,TM,180.0,16.475458335260527,53.0,1.6082228837739831,-14.867235451486543,False,False
R2_4D2_OPT_13003,TM,182.0,8.337709990889655,31.0,0.4565632731714519,-7.881146717718203,True,False
R2_4D2_OPT_13003,TM,184.0,0.19996164651878257,54.0,1.8888630274577183,1.6889013809389357,True,True
R2_4D2_OPT_13003,TM,186.0,7.937786697852091,55.0,0.18027323812935253,-7.7575134597227375,True,False
R2_4D2_OPT_13003,TM,188.0,16.075535042222963,56.0,2.8744773422650054,-13.201057699957957,False,False
R2_4D2_OPT_13003,TM,190.0,24.213283386593833,25.0,0.5929254737483322,-23.6203579128455,False,False
R2_4D2_OPT_13003,TM,192.0,32.351031730964706,57.0,1.7266128594410484,-30.62441887152366,False,False
R2_4D2_OPT_13003,TM,194.0,40.48878007533517,29.0,2.136905068007987,-38.35187500732718,False,False
R2_4D2_OPT_13003,TM,196.0,48.62652841970604,58.0,1.379873853916364,-47.24665456578968,False,False
R2_4D2_OPT_13003,TM,198.0,56.76427676407692,58.0,2.932475761247579,-53.83180100282933,False,False
R2_4D2_OPT_13003,TM,200.0,64.90202510844779,34.0,1.2294034111317373,-63.67262169731606,False,False
R2_4D2_OPT_13003,TM,202.0,73.03977345281866,41.0,0.7473380576261394,-72.29243539519253,False,False
R2_4D2_OPT_13003,TM,204.0,81.17752179718954,60.0,3.014776485824942,-78.1627453113646,False,False
R2_4D2_OPT_13003,TM,206.0,89.3152701415604,60.0,1.054097686360494,-88.26117245519991,False,False
R2_4D2_OPT_13003,TM,208.0,97.45301848593128,27.0,4.717824230038462,-92.73519425589282,False,False
R2_4D2_OPT_13003,TM,210.0,105.59076683030216,27.0,2.5329626369990748,-103.05780419330308,False,False
R2_4D2_OPT_13003,TM,212.0,113.72851517467302,27.0,9.783749504036612,-103.94476567063641,False,False
R2_4D2_OPT_13003,TM,214.0,121.86626351904388,35.0,9.730037915973186,-112.1362256030707,False,False
R2_4D2_OPT_13003,TM,216.0,130.00401186341475,35.0,3.0639847237723346,-126.94002713964242,False,False
R2_4D2_OPT_13003,TM,218.0,138.14176020778564,35.0,3.6020684684283135,-134.53969173935732,False,False
R2_4D2_OPT_13003,TM,220.0,146.2795085521565,35.0,10.268121660629165,-136.01138689152734,False,False
R2_4D2_OPT_13003,TM,222.0,154.4172568965274,32.0,11.902910166958618,-142.51434672956876,False,False
R2_4D2_OPT_13003,TM,224.0,162.55500524089825,32.0,5.001708176514838,-157.5532970643834,False,False
R2_4D2_OPT_13003,TM,226.0,170.69275358526912,32.0,1.899493813929043,-168.79325977134008,False,False
R2_4D2_OPT_13003,TM,228.0,178.83050192964,32.0,8.800695804372822,-170.02980612526716,False,False
R2_4D2_OPT_13003,TM,230.0,173.03174972598913,23.0,12.188261691578742,-160.8434880344104,False,False
R2_4D2_OPT_13003,TM,232.0,164.89400138161827,23.0,4.697424844410839,-160.19657653720742,False,False
R2_4D2_OPT_13003,TM,234.0,156.75625303724738,23.0,2.7934120027570652,-153.9628410344903,False,False
R2_4D2_OPT_13003,TM,236.0,148.6185046928765,23.0,10.284248849925072,-138.33425584295145,False,False
R2_4D2_OPT_13003,TM,238.0,140.48075634850565,30.0,9.540754695459295,-130.94000165304635,False,False
R2_4D2_OPT_13003,TM,240.0,132.34300800413476,30.0,2.493257899629361,-129.8497501045054,False,False
R2_4D2_OPT_13003,TM,242.0,124.2052596597639,30.0,4.554238896200576,-119.65102076356332,False,False
R2_4D2_OPT_13003,TM,244.0,116.06751131539302,30.0,11.601735692030513,-104.46577562336252,False,False
R2_4D2_OPT_13003,TM,246.0,107.92976297102216,28.0,6.29282035813388,-101.63694261288828,False,False
R2_4D2_OPT_13003,TM,248.0,99.79201462665128,28.0,0.8923849538201728,-98.8996296728311,False,False
R2_4D2_OPT_13003,TM,250.0,91.6542662822804,26.0,6.569633537506337,-85.08463274477407,False,False
R2_4D2_OPT_13003,TM,252.0,83.51651793790954,26.0,0.7445262246951051,-82.77199171321443,False,False
R2_4D2_OPT_13003,TM,254.0,75.37876959353866,21.0,4.751082091414882,-70.62768750212378,False,False
R2_4D2_OPT_13003,TM,256.0,67.24102124916779,21.0,2.8461604786497956,-64.394860770518,False,False
R2_4D2_OPT_13003,TM,258.0,59.10327290479693,22.0,7.636554914224361,-51.466717990572576,False,False
R2_4D2_OPT_13003,TM,260.0,50.965524560426054,22.0,0.09136603679604463,-50.87415852363001,False,False
R2_4D2_OPT_13003,TM,262.0,42.82777621605517,20.0,0.0016945518031933908,-42.82608166425198,False,False
R2_4D2_OPT_13003,TM,264.0,34.69002787168431,36.0,5.584682802984045,-29.10534506870026,False,False
R2_4D2_OPT_13003,TM,266.0,26.552279527313434,33.0,0.2964792637825535,-26.255800263530883,False,False
R2_4D2_OPT_13003,TM,268.0,18.414531182942564,24.0,2.4447355490975884,-15.969795633844974,False,False
R2_4D2_OPT_13003,TM,270.0,10.27678283857169,37.0,1.4086748976099235,-8.868107940961764,True,False
R2_4D2_OPT_13003,TM,272.0,2.1390344942008173,37.0,5.090419902033157,2.9513854078323405,True,True
R2_4D2_OPT_13003,TM,274.0,5.9987138501700565,37.0,11.589514701676341,5.590800851506285,True,True
R2_4D2_OPT_13003,TM,276.0,14.136462194540522,40.0,13.649203079826004,-0.48725911471451716,True,False
