candidate_id,wavelength_nm,angle_deg_internal_GaN,polarization,phi_top_rad,phi_bottom_rad,R_top,R_bottom
R2_4D2_OPT_13013,453.0,7.0,TM,2.8832679688484912,-3.1142021096712855,0.9956081442702103,0.999941807399282
R2_4D2_OPT_13013,453.0,10.0,TE,-0.16343085875604946,0.10818894057795767,0.9976289859356607,0.9999804815507307
R2_4D2_OPT_13013,453.0,10.0,TM,2.967712943958884,-3.039769697580563,0.9949402644708316,0.999928118454356
R2_4D2_OPT_13013,453.0,20.0,TE,0.24873673184129325,0.46649439806642995,0.9993079384571576,0.9999961142566529
R2_4D2_OPT_13013,453.0,20.0,TM,-2.5337146851058927,-2.3323009281564877,0.9526133704993474,0.9974039278961924
R2_4D2_OPT_13013,453.0,30.0,TE,0.7998320343353703,0.961186968937991,0.9999999999999998,1.0
R2_4D2_OPT_13013,453.0,30.0,TM,0.7527955373312863,1.181623931567042,1.0,0.9999999999999998
R2_4D2_OPT_13013,453.0,36.0,TE,1.9167773428372397,1.7122477886568868,1.0,0.9999999999999998
R2_4D2_OPT_13013,453.0,36.0,TM,1.760449324004934,1.4159872970447231,1.0,0.9999999999999998
R2_4D2_OPT_13013,453.0,40.0,TE,1.3159995987383886,1.246527286222112,1.0,0.9999999999999998
R2_4D2_OPT_13013,453.0,40.0,TM,2.1803364336215725,1.4079674497798946,0.9999999999999998,1.0
R2_4D2_OPT_13013,453.0,60.0,TE,1.8052837605871204,1.7410412274197185,0.9999999999999998,1.0
R2_4D2_OPT_13013,453.0,60.0,TM,2.641403899828607,2.6210269511831927,1.0,1.0
R2_4D2_OPT_13013,456.0,0.0,TE,-0.30462214345734345,-0.010557315371836712,0.9961745779581119,0.9999535954570876
R2_4D2_OPT_13013,456.0,0.0,TM,2.8369705101324496,3.131035338217956,0.9961745779581119,0.9999535954570881
R2_4D2_OPT_13013,456.0,5.0,TE,-0.2605425876887728,0.027264119582162086,0.9966497048369815,0.9999638845509643
R2_4D2_OPT_13013,456.0,5.0,TM,2.8756586618343114,-3.1185741413806154,0.9959769168801856,0.9999501824753603
R2_4D2_OPT_13013,456.0,7.0,TE,-0.21968899786715343,0.06231244083056632,0.9970326394155734,0.9999711145432704
R2_4D2_OPT_13013,456.0,7.0,TM,2.913681033638065,-3.085292122756462,0.9957358155769926,0.9999457040022807
R2_4D2_OPT_13013,456.0,10.0,TE,-0.13710407797731142,0.13323391153391206,0.9976665846232667,0.999981080617159
R2_4D2_OPT_13013,456.0,10.0,TM,2.9982139067333766,-3.0104062273112207,0.995005084254107,0.9999307563393252
R2_4D2_OPT_13013,456.0,20.0,TE,0.2687477809135221,0.4866273172064277,0.9992720095045664,0.9999957186508398
R2_4D2_OPT_13013,456.0,20.0,TM,-2.480055549825008,-2.2804576509604986,0.9457719162751653,0.9967323701843157
R2_4D2_OPT_13013,456.0,30.0,TE,0.8234297929243976,0.9843157532775751,1.0,1.0
R2_4D2_OPT_13013,456.0,30.0,TM,0.9350330003701665,1.484297189535907,1.0,1.0
R2_4D2_OPT_13013,456.0,36.0,TE,2.5806425785855893,2.9210043447875194,0.9999999999999998,0.9999999999999996
R2_4D2_OPT_13013,456.0,36.0,TM,1.8576293654996336,1.5763099202644317,1.0,0.9999999999999998
R2_4D2_OPT_13013,456.0,40.0,TE,1.3937543835481507,1.3998128373691145,0.9999999999999998,0.9999999999999998
R2_4D2_OPT_13013,456.0,40.0,TM,2.302826265897327,1.497915497880319,1.0,0.9999999999999998
R2_4D2_OPT_13013,456.0,60.0,TE,1.804747209446493,1.7399558764159186,1.0,1.0
R2_4D2_OPT_13013,456.0,60.0,TM,2.6411324904633156,2.6204459312890247,0.9999999999999998,1.0
R2_4D2_OPT_12232,450.0,0.0,TE,0.793484348049061,0.44429221127665636,0.9960679206711046,0.999984867127195
R2_4D2_OPT_12232,450.0,0.0,TM,-2.348108305540732,-2.6973004423131366,0.9960679206711045,0.999984867127195
R2_4D2_OPT_12232,450.0,5.0,TE,0.8332675592775097,0.4766215190141191,0.9968484346503865,0.9999882979872424
R2_4D2_OPT_12232,450.0,5.0,TM,-2.306553195517829,-2.6614375055371364,0.9960981733374292,0.9999833757011026
R2_4D2_OPT_12232,450.0,7.0,TE,0.8700377820406794,0.5068662389927527,0.9974186566879598,0.9999906818200294
R2_4D2_OPT_12232,450.0,7.0,TM,-2.2652095708130964,-2.62541642964275,0.996082045292512,0.9999814228293892
R2_4D2_OPT_12232,450.0,10.0,TE,0.9444755974366684,0.5689387375575489,0.9982474897914821,0.9999939205711073
R2_4D2_OPT_12232,450.0,10.0,TM,-2.171737596140884,-2.542779176357727,0.995895715547624,0.9999747658992824
R2_4D2_OPT_12232,450.0,20.0,TE,1.3330658965148372,0.8987201880311142,0.999677802449412,0.9999984557448149
R2_4D2_OPT_12232,450.0,20.0,TM,-1.301098690816511,-1.6539143655431423,0.9813605446685933,0.9972136636416767
R2_4D2_OPT_12232,450.0,30.0,TE,2.026864805220459,1.4650074221916873,0.9999999999999998,1.0
R2_4D2_OPT_12232,450.0,30.0,TM,1.6116806812360907,-1.9152951108949365,1.0,0.9999999999999998
R2_4D2_OPT_12232,450.0,36.0,TE,3.0890327672546727,2.0529720921419004,1.0,0.9999999999999998
R2_4D2_OPT_12232,450.0,36.0,TM,-2.4357736775575884,-0.17221229539899957,1.0,0.9999999999999996
R2_4D2_OPT_12232,450.0,40.0,TE,1.6201421303407482,-1.8506415146813964,1.0,1.0
R2_4D2_OPT_12232,450.0,40.0,TM,-0.3958062731958534,1.3029479852305526,1.0,0.9999999999999998
R2_4D2_OPT_12232,450.0,60.0,TE,1.537513087765167,1.6567571219023214,0.9999999999999998,0.9999999999999998
R2_4D2_OPT_12232,450.0,60.0,TM,2.523420063022558,2.5852587818940576,0.9999999999999998,0.9999999999999998
R2_4D2_OPT_12232,453.0,0.0,TE,0.8267765374597021,0.4718305080806493,0.9964854951922144,0.9999859357579535
R2_4D2_OPT_12232,453.0,0.0,TM,-2.3148161161300913,-2.6697621455091443,0.9964854951922142,0.9999859357579539
R2_4D2_OPT_12232,453.0,5.0,TE,0.865579932860075,0.5035974059772006,0.9971446706182013,0.9999889069226158
R2_4D2_OPT_12232,453.0,5.0,TM,-2.2729567003170676,-2.6334208133662105,0.996473072858608,0.9999842795291275
R2_4D2_OPT_12232,453.0,7.0,TE,0.9015853676129475,0.5333777360790125,0.99763318201412,0.9999910075171361
R2_4D2_OPT_12232,453.0,7.0,TM,-2.231214181882509,-2.596856182196904,0.9964210533518012,0.9999821412767969
R2_4D2_OPT_12232,453.0,10.0,TE,0.9748374428627289,0.5946689327545303,0.9983566088445921,0.9999939255158476
R2_4D2_OPT_12232,453.0,10.0,TM,-2.136537875615686,-2.512745507754197,0.9961681836431127,0.999974877717615
R2_4D2_OPT_12232,453.0,20.0,TE,1.3628578125146142,0.9236011862894532,0.9996715994175039,0.9999982192386835
R2_4D2_OPT_12232,453.0,20.0,TM,-1.2406519238254934,-1.582836893792592,0.9798016490052787,0.9961457264141365
R2_4D2_OPT_12232,453.0,30.0,TE,2.0728627395759274,1.5053124330285923,0.9999999999999998,1.0
R2_4D2_OPT_12232,453.0,30.0,TM,1.8358874905431541,-1.5826892224289633,1.0,1.0
R2_4D2_OPT_12232,453.0,36.0,TE,-3.0664578022126965,2.3360110794353908,0.9999999999999998,1.0
R2_4D2_OPT_12232,453.0,36.0,TM,-2.2404779081571493,0.07112240144000528,1.0,1.0000000000000004
R2_4D2_OPT_12232,453.0,40.0,TE,2.185388094354213,-0.7683996766676348,0.9999999999999998,0.9999999999999998
R2_4D2_OPT_12232,453.0,40.0,TM,-0.308723421238727,1.441861460610062,1.0,1.0
R2_4D2_OPT_12232,453.0,60.0,TE,1.536404251783154,1.655420665248623,0.9999999999999998,0.9999999999999998
R2_4D2_OPT_12232,453.0,60.0,TM,2.5221931791200394,2.5843369589097875,1.0,0.9999999999999998
R2_4D2_OPT_12232,456.0,0.0,TE,0.8595260257329812,0.49911233972901053,0.9968207889971287,0.9999867114641955
R2_4D2_OPT_12232,456.0,0.0,TM,-2.2820666278568122,-2.6424803138607826,0.9968207889971287,0.9999867114641953
R2_4D2_OPT_12232,456.0,5.0,TE,0.8974925649019189,0.5303839104631717,0.9973844244296395,0.9999893211315148
R2_4D2_OPT_12232,456.0,5.0,TM,-2.2398151422079473,-2.6056096045232993,0.9967753752997659,0.9999848966690733
R2_4D2_OPT_12232,456.0,7.0,TE,0.9328449729370897,0.5597565639007631,0.9978076500364659,0.9999911955780344
R2_4D2_OPT_12232,456.0,7.0,TM,-2.1975949287814767,-2.5684505877635555,0.9966948442220109,0.9999825667124995
R2_4D2_OPT_12232,456.0,10.0,TE,1.005092420336404,0.6203688625601802,0.9984452955004935,0.999993852383439
R2_4D2_OPT_12232,456.0,10.0,TM,-2.1015566641800327,-2.482746784424475,0.9963862813098499,0.9999746229743686
R2_4D2_OPT_12232,456.0,20.0,TE,1.3930863473167014,0.9488914634373268,0.999663000831483,0.9999979259231909
R2_4D2_OPT_12232,456.0,20.0,TM,-1.1785596294671024,-1.5060477040356262,0.9779145792282443,0.9945087755565367
R2_4D2_OPT_12232,456.0,30.0,TE,2.120735023400536,1.5486460335952956,1.0,1.0
R2_4D2_OPT_12232,456.0,30.0,TM,2.0574223991550955,-1.2552791621361807,1.0,1.0
R2_4D2_OPT_12232,456.0,36.0,TE,-2.922357768996001,2.693217589610367,0.9999999999999998,1.0
R2_4D2_OPT_12232,456.0,36.0,TM,-2.052307639427974,0.299222555240229,1.0,0.9999999999999998
R2_4D2_OPT_12232,456.0,40.0,TE,2.6443637698004188,0.10637456896748086,0.9999999999999998,0.9999999999999998
R2_4D2_OPT_12232,456.0,40.0,TM,-0.2273572303506365,1.586316582744134,1.0,0.9999999999999998
R2_4D2_OPT_12232,456.0,60.0,TE,1.53530576024068,1.654088924700971,1.0,1.0
R2_4D2_OPT_12232,456.0,60.0,TM,2.52097273342375,2.5834153477632276,0.9999999999999996,1.0
R2_4D2_OPT_03742,450.0,0.0,TE,0.5662840257891443,-0.47334595859979633,0.9995802160893926,0.9995116334681382
R2_4D2_OPT_03742,450.0,0.0,TM,-2.5753086278006485,2.668246694989997,0.9995802160893928,0.9995116334681391
R2_4D2_OPT_03742,450.0,5.0,TE,0.5990668231374876,-0.40338796034156044,0.9996241881775471,0.9997966251743609
R2_4D2_OPT_03742,450.0,5.0,TM,-2.5319361229461457,2.7134125436700565,0.9995201036367071,0.9996601637650708
R2_4D2_OPT_03742,450.0,7.0,TE,0.6300687707968309,-0.3435217505535993,0.9996590041729247,0.9999040049640532
R2_4D2_OPT_03742,450.0,7.0,TM,-2.487876186157484,2.7554115402853987,0.9994454129839295,0.9997478430099418
R2_4D2_OPT_03742,450.0,10.0,TE,0.694718717322903,-0.23232156866547665,0.9997149467274682,0.999975796598732
R2_4D2_OPT_03742,450.0,10.0,TM,-2.384824609361456,2.842393600292483,0.999201130281071,0.9998462261225407
R2_4D2_OPT_03742,450.0,20.0,TE,1.0667452018747214,0.226378041905986,0.9998314937801404,0.9999998399425827
R2_4D2_OPT_03742,450.0,20.0,TM,-0.9288692086920355,-2.8351739688146176,0.8812230986430197,0.9998206237633173
R2_4D2_OPT_03742,450.0,30.0,TE,2.114067985514629,0.7424071489037799,1.0,1.0
R2_4D2_OPT_03742,450.0,30.0,TM,1.0628167516679898,-0.9972341855799495,1.0,1.0
R2_4D2_OPT_03742,450.0,36.0,TE,-2.4887766347507445,1.1124833753629437,1.0,0.9999999999999998
R2_4D2_OPT_03742,450.0,36.0,TM,-0.6693620857382383,1.4731557274799192,0.9999999999999998,1.0
R2_4D2_OPT_03742,450.0,40.0,TE,-2.6995600192223077,1.7104577775741632,1.0,0.9999999999999998
R2_4D2_OPT_03742,450.0,40.0,TM,0.12153531963165605,1.9204062562829127,0.9999999999999998,1.0
R2_4D2_OPT_03742,450.0,60.0,TE,1.737858494394811,1.7791697226068028,1.0,0.9999999999999998
R2_4D2_OPT_03742,450.0,60.0,TM,2.6076301925727132,2.6335968387022697,1.0,1.0
R2_4D2_OPT_03742,453.0,0.0,TE,0.5945134202463805,-0.4264661620974054,0.9995748224690111,0.9997287085381905
R2_4D2_OPT_03742,453.0,0.0,TM,-2.5470792333434122,2.7151264914923874,0.9995748224690109,0.9997287085381914
R2_4D2_OPT_03742,453.0,5.0,TE,0.6270750944042385,-0.3622902660073534,0.9996154249719639,0.9998771385352796
R2_4D2_OPT_03742,453.0,5.0,TM,-2.502848576361121,2.7575368543533547,0.9995085378431066,0.9997996994345117
R2_4D2_OPT_03742,453.0,7.0,TE,0.6579251136950465,-0.30644073164938923,0.9996477146876533,0.999938158532473
R2_4D2_OPT_03742,453.0,7.0,TM,-2.457831868770022,2.797468458215145,0.9994258130254972,0.9998438001692905
R2_4D2_OPT_03742,453.0,10.0,TE,0.7224323308183132,-0.20107371794320952,0.9996997765756751,0.9999826946814928
R2_4D2_OPT_03742,453.0,10.0,TM,-2.3522065526386964,2.881363102734744,0.9991522955726819,0.9998958393140348
R2_4D2_OPT_03742,453.0,20.0,TE,1.0983792378558774,0.24517951542974756,0.9998029738420813,0.9999998475468848
R2_4D2_OPT_03742,453.0,20.0,TM,-0.766267209339643,-2.794334551073429,0.8311973810015167,0.9998229191599888
R2_4D2_OPT_03742,453.0,30.0,TE,2.267511431299675,0.7580133017997259,1.0,0.9999999999999998
R2_4D2_OPT_03742,453.0,30.0,TM,1.2880685423809946,-0.5878342373276128,1.0,1.0
R2_4D2_OPT_03742,453.0,36.0,TE,-1.8676085595452923,1.1350649905094634,1.0,0.9999999999999998
R2_4D2_OPT_03742,453.0,36.0,TM,-0.5123126617132774,1.6941955663471258,1.0000000000000004,1.0
R2_4D2_OPT_03742,453.0,40.0,TE,-2.2319642362311933,2.052228932270901,1.0,1.0
R2_4D2_OPT_03742,453.0,40.0,TM,0.1796602134470858,2.109503977096363,1.0,1.0
R2_4D2_OPT_03742,453.0,60.0,TE,1.7368531201455297,1.7783569488583977,0.9999999999999998,1.0
R2_4D2_OPT_03742,453.0,60.0,TM,2.6069570055790257,2.6331871248846315,1.0,1.0
R2_4D2_OPT_03742,456.0,0.0,TE,0.622809421031027,-0.3837277234941127,0.9995655703641622,0.999838359729495
R2_4D2_OPT_03742,456.0,0.0,TM,-2.518783232558766,2.7578649300956806,0.999565570364163,0.999838359729495
R2_4D2_OPT_03742,456.0,5.0,TE,0.6552048086062086,-0.3240786427933978,0.9996031246341139,0.9999215372944563
R2_4D2_OPT_03742,456.0,5.0,TM,-2.4736279990011583,2.7982664466825624,0.9994923052990325,0.9998745896480699
R2_4D2_OPT_03742,456.0,7.0,TE,0.6859528996825467,-0.2715160927959022,0.9996330667869783,0.9999582810427053
R2_4D2_OPT_03742,456.0,7.0,TM,-2.4275825252916503,2.8366626416086147,0.9994003561009549,0.9998979505376747
R2_4D2_OPT_03742,456.0,10.0,TE,0.7504187218083972,-0.17112156545826232,0.9996813396781972,0.9999872051938896
R2_4D2_OPT_03742,456.0,10.0,TM,-2.3191901925387626,2.918243654739385,0.9990925755744442,0.9999263924494045
R2_4D2_OPT_03742,456.0,20.0,TE,1.1310556936673413,0.26386397457966443,0.9997675803634051,0.999999852831209
R2_4D2_OPT_03742,456.0,20.0,TM,-0.5726921386912279,-2.7536357452827676,0.7570208362326623,0.9998212159565835
R2_4D2_OPT_03742,456.0,30.0,TE,2.470959965932934,0.7739581867793159,1.0,1.0
R2_4D2_OPT_03742,456.0,30.0,TM,1.510821978474851,-0.18691547117525006,0.9999999999999998,1.0
R2_4D2_OPT_03742,456.0,36.0,TE,-1.2260829142198646,1.159314741867272,1.0,1.0
R2_4D2_OPT_03742,456.0,36.0,TM,-0.36472571486374894,1.9216541062390973,1.0,1.0
R2_4D2_OPT_03742,456.0,40.0,TE,-1.769735365047917,-1.1424012641582344,0.9999999999999998,1.0
R2_4D2_OPT_03742,456.0,40.0,TM,0.22894196920302545,2.3433673104777846,1.0,1.0000000000000004
R2_4D2_OPT_03742,456.0,60.0,TE,1.735851807777719,1.777541295672689,1.0,0.9999999999999998
R2_4D2_OPT_03742,456.0,60.0,TM,2.60628348687305,2.6327742606864906,1.0,0.9999999999999998
