geometry_id,geometry_hash,D0,D1,D2,D3,D4,D5,cnn_T_mean,cnn_T_min,cnn_T_max,cnn_T_450_p,cnn_T_450_s,cnn_R_mean,cnn_R_min,cnn_R_max,cnn_R_450_p,cnn_R_450_s,cnn_eta_plus1_mean,cnn_eta_plus1_min,cnn_eta_plus1_max,cnn_eta_plus1_450_p,cnn_eta_plus1_450_s,cnn_directionality_mean,cnn_directionality_min,cnn_directionality_max,cnn_directionality_450_p,cnn_directionality_450_s,cnn_non_target_efficiency_mean,cnn_non_target_efficiency_min,cnn_non_target_efficiency_max,cnn_non_target_efficiency_450_p,cnn_non_target_efficiency_450_s,mlp_T_mean,mlp_T_min,mlp_T_max,mlp_T_450_p,mlp_T_450_s,mlp_R_mean,mlp_R_min,mlp_R_max,mlp_R_450_p,mlp_R_450_s,mlp_eta_plus1_mean,mlp_eta_plus1_min,mlp_eta_plus1_max,mlp_eta_plus1_450_p,mlp_eta_plus1_450_s,mlp_directionality_mean,mlp_directionality_min,mlp_directionality_max,mlp_directionality_450_p,mlp_directionality_450_s,mlp_non_target_efficiency_mean,mlp_non_target_efficiency_min,mlp_non_target_efficiency_max,mlp_non_target_efficiency_450_p,mlp_non_target_efficiency_450_s,cnn_mlp_T_discrepancy_mean,cnn_mlp_T_discrepancy_max,cnn_mlp_R_discrepancy_mean,cnn_mlp_R_discrepancy_max,cnn_mlp_eta_plus1_discrepancy_mean,cnn_mlp_eta_plus1_discrepancy_max,cnn_mlp_directionality_discrepancy_mean,cnn_mlp_directionality_discrepancy_max,cnn_mlp_non_target_efficiency_discrepancy_mean,cnn_mlp_non_target_efficiency_discrepancy_max,predicted_ps_T_discrepancy_mean,predicted_ps_T_discrepancy_max,predicted_ps_R_discrepancy_mean,predicted_ps_R_discrepancy_max,predicted_ps_eta_plus1_discrepancy_mean,predicted_ps_eta_plus1_discrepancy_max,predicted_ps_directionality_discrepancy_mean,predicted_ps_directionality_discrepancy_max,predicted_ps_non_target_efficiency_discrepancy_mean,predicted_ps_non_target_efficiency_discrepancy_max,lf_T_mean,lf_T_min,lf_T_max,lf_T_450_p,lf_T_450_s,cnn_lf_T_discrepancy_mean,cnn_lf_T_discrepancy_max,lf_R_mean,lf_R_min,lf_R_max,lf_R_450_p,lf_R_450_s,cnn_lf_R_discrepancy_mean,cnn_lf_R_discrepancy_max,lf_eta_plus1_mean,lf_eta_plus1_min,lf_eta_plus1_max,lf_eta_plus1_450_p,lf_eta_plus1_450_s,cnn_lf_eta_plus1_discrepancy_mean,cnn_lf_eta_plus1_discrepancy_max,lf_directionality_mean,lf_directionality_min,lf_directionality_max,lf_directionality_450_p,lf_directionality_450_s,cnn_lf_directionality_discrepancy_mean,cnn_lf_directionality_discrepancy_max,predicted_eta_robust_mean,predicted_eta_robust_min,predicted_eta_robust_450_mean,predicted_T_robust_min,predicted_directionality_robust_min,predicted_non_target_robust_max,distance_to_existing_hf9_min,distance_to_existing_hf9_mean,distance_to_existing_hf9_max,performance_score,coverage_score,conflict_score,role,policy_hash
K6X_D105_D110_D115_D120_D135_D200,04dd1829254c4801f45f498a2b6458529817ace687391911b5e3426f2ea99ce3,105.0,110.0,115.0,120.0,135.0,200.0,0.9189686450091276,0.9001900553703308,0.9395926594734192,0.904933750629425,0.9329270124435425,0.08094590106471018,0.06035957112908363,0.09968747943639755,0.09495590627193451,0.06701023131608963,0.6760329116474498,0.6630169749259949,0.693993330001831,0.6685807108879089,0.675140917301178,0.7357731786641207,0.7234352827072144,0.7698384523391724,0.7388172745704651,0.7236804366111755,0.24293573607097974,0.20718908309936523,0.25778597593307495,0.2363530993461609,0.25778597593307495,0.902630930597132,0.8851187825202942,0.932610034942627,0.8873910903930664,0.919884979724884,0.09352962604977867,0.06461121886968613,0.11076128482818604,0.10805238783359528,0.07713887095451355,0.7270358882167123,0.6849130988121033,0.7601860761642456,0.7081078886985779,0.7509270310401917,0.8053010349923914,0.7712193131446838,0.8176186680793762,0.7979658842086792,0.8163270354270935,0.17559503425251355,0.16142910718917847,0.20317810773849487,0.1792832612991333,0.16895800828933716,0.01633771441199563,0.026972055435180664,0.012583724985068495,0.023463979363441467,0.05100297656926242,0.07676047086715698,0.06952785632827065,0.09264659881591797,0.06734070181846619,0.08882796764373779,0.02937834913080389,0.04451876878738403,0.02857366187328642,0.04198191314935684,0.027319509874690662,0.07527297735214233,0.01899656111543829,0.04389750957489014,0.017624158750880848,0.04119032621383667,0.835837637076865,0.835837637076865,0.835837637076865,0.835837637076865,0.835837637076865,0.08313100793226255,0.10375502239655421,0.1637714334128996,0.16377143341289965,0.16377143341289965,0.16377143341289965,0.16377143341289965,0.08282553234818947,0.10341186228381602,0.21214851407686106,0.21214851407686103,0.21214851407686103,0.21214851407686103,0.21214851407686103,0.463884397570589,0.48184481592497,0.25381545968490266,0.25381545968490254,0.25381545968490254,0.25381545968490254,0.25381545968490254,0.48195771897921813,0.5160229926542699,0.7015343999320811,0.6630169749259949,0.7006891369819641,0.8851187825202942,0.7234352827072144,0.25778597593307495,2.774859801187111,6.776285752087305,11.80753374742912,0.675,0.5736842105263158,0.46447368421052626,backup_rank_6,a0f46c2da1f653c8a3798ee97bc70e4e3da7598dda5bc9392b76fc4a2128d5d7
K6X_D105_D110_D115_D125_D165_D230,8562bc97d6c350f55a323b07984a1523cafda55a9534ed81b3eb0c333215b5ae,105.0,110.0,115.0,125.0,165.0,230.0,0.8911470472812653,0.8667347431182861,0.9181436896324158,0.8728439211845398,0.9093397259712219,0.10872510448098183,0.08178416639566422,0.1330830454826355,0.1269916146993637,0.0905657410621643,0.5686513564803384,0.5510342121124268,0.5917028188705444,0.5592424869537354,0.5676557421684265,0.6383161544799805,0.6242504715919495,0.6826804280281067,0.6407130360603333,0.6242504715919495,0.32249567996371875,0.2750318646430969,0.34168392419815063,0.31360143423080444,0.34168392419815063,0.8292682387612083,0.7941217422485352,0.8669188618659973,0.8250884413719177,0.8369999527931213,0.1663982407613234,0.1293255090713501,0.20087718963623047,0.17056132853031158,0.15884101390838623,0.7370963638479059,0.6928883790969849,0.7651547193527222,0.7417888641357422,0.7381042242050171,0.888875809582797,0.872521698474884,0.909921407699585,0.8990416526794434,0.8818449378013611,0.0921718722040003,0.0736534595489502,0.1017642617225647,0.08329957723617554,0.09889578819274902,0.061878808520056984,0.10561805963516235,0.05767313628034158,0.10073058307170868,0.1684450073675676,0.18495118618011475,0.25055965510281647,0.26140302419662476,0.23032380775971847,0.2427881360054016,0.027716514739123257,0.03914296627044678,0.027377916669303722,0.03790177404880524,0.02043538201938976,0.051116108894348145,0.019184984944083473,0.045518457889556885,0.02151124585758556,0.05142796039581299,0.835837637076865,0.835837637076865,0.835837637076865,0.835837637076865,0.835837637076865,0.05530941020440028,0.08230605255555079,0.1637714334128996,0.16377143341289965,0.16377143341289965,0.16377143341289965,0.16377143341289965,0.05504632893191783,0.08198726701723544,0.27789377259660847,0.2778937725966084,0.2778937725966084,0.2778937725966084,0.2778937725966084,0.2907575838837299,0.313809046273936,0.33247338988962094,0.33247338988962083,0.33247338988962083,0.33247338988962083,0.33247338988962083,0.30584276459035953,0.35020703813848586,0.6528738601641222,0.5510342121124268,0.6516978293657303,0.7941217422485352,0.6242504715919495,0.34168392419815063,3.3135448659961524,6.617878854681422,11.676775411879124,0.5197368421052632,0.6605263157894736,0.3907894736842105,not_selected,a0f46c2da1f653c8a3798ee97bc70e4e3da7598dda5bc9392b76fc4a2128d5d7
K6X_D105_D110_D165_D200_D215_D220,4ef84012a8f7313d144dc0f2eb6c8fecfe26d2127a794fcb3ca59499c7714070,105.0,110.0,165.0,200.0,215.0,220.0,0.7953033555637706,0.7546297907829285,0.8413698673248291,0.7644816040992737,0.8258745670318604,0.20389952781525525,0.15816527605056763,0.24425600469112396,0.23450647294521332,0.1735219806432724,0.3725213936784051,0.35054370760917664,0.3952540457248688,0.35907089710235596,0.37496861815452576,0.4688067815520547,0.4525412917137146,0.5218777060508728,0.4696919918060303,0.45402607321739197,0.4227819645946676,0.36080533266067505,0.45244795083999634,0.4054107069969177,0.45090600848197937,0.855564992536198,0.8205246925354004,0.9143343567848206,0.8236256241798401,0.8923732042312622,0.14374152943491936,0.08530410379171371,0.17847788333892822,0.1754702776670456,0.10718604922294617,0.842644146897576,0.8042091727256775,0.9049580693244934,0.808503270149231,0.8822258114814758,0.9847492521459406,0.9801158308982849,0.9897450804710388,0.9816392660140991,0.9886288642883301,0.012920837510715832,0.0093764066696167,0.016315460205078125,0.01512235403060913,0.010147273540496826,0.06026163697242737,0.07296448945999146,0.06015799838033589,0.07286117225885391,0.470122753219171,0.5137114226818085,0.515942470593886,0.5346027910709381,0.4098611270839518,0.44278210401535034,0.06317596272988753,0.09380966424942017,0.06275021250952374,0.09317377954721451,0.04504955763166601,0.10074889659881592,0.014442796056920832,0.049985677003860474,0.024841071529821915,0.06658729910850525,0.835837637076865,0.835837637076865,0.835837637076865,0.835837637076865,0.835837637076865,0.04128426423676204,0.08120784629393651,0.1637714334128996,0.16377143341289965,0.16377143341289965,0.16377143341289965,0.16377143341289965,0.04089403265183344,0.08048457127822431,0.398017921209291,0.39801792120929097,0.39801792120929097,0.39801792120929097,0.39801792120929097,0.025496527530885896,0.047474213600114334,0.476190474744334,0.4761904747443341,0.4761904747443341,0.4761904747443341,0.4761904747443341,0.017616113270247147,0.04568723130653868,0.6075827702879906,0.35054370760917664,0.6061921492218971,0.7546297907829285,0.4525412917137146,0.45244795083999634,4.399601273449199,6.851537990833835,9.474691073006248,0.4052631578947368,0.8947368421052632,0.5473684210526316,not_selected,a0f46c2da1f653c8a3798ee97bc70e4e3da7598dda5bc9392b76fc4a2128d5d7
K6X_D105_D115_D125_D135_D145_D150,c486ccec690462e55ec85915b6b8a30917e5fd7e501a9593a0aa01533cc16c72,105.0,115.0,125.0,135.0,145.0,150.0,0.9351661124012687,0.9198582768440247,0.9519110918045044,0.9237464666366577,0.9465274214744568,0.06475950896062634,0.04804754629731178,0.08003479987382889,0.07615729421377182,0.05341817066073418,0.7807752869345925,0.769088089466095,0.7969270944595337,0.7728497385978699,0.7823880314826965,0.8349756354635413,0.8265188932418823,0.8593438267707825,0.8366469740867615,0.8265877366065979,0.1543908335945823,0.12938374280929565,0.1641395092010498,0.15089678764343262,0.1641395092010498,0.937621070580049,0.9220327734947205,0.9609650373458862,0.9309406876564026,0.9479389786720276,0.059609429910779,0.03742228075861931,0.07467792928218842,0.0658344179391861,0.049987297505140305,0.7196832001209259,0.6595327258110046,0.7799930572509766,0.712960958480835,0.7386631965637207,0.7673041007735513,0.7153028845787048,0.8116768598556519,0.7658500075340271,0.7792307734489441,0.21793786233121698,0.18097198009490967,0.2625000476837158,0.21797972917556763,0.20927578210830688,0.006646774031899192,0.018575310707092285,0.00821376083926721,0.015351679176092148,0.0610920868136666,0.12420779466629028,0.06767153468998996,0.1179245114326477,0.06354702873663469,0.10563236474990845,0.019083294001492588,0.02730339765548706,0.01852555674585429,0.025402013212442398,0.02231305024840615,0.06759089231491089,0.018146501346067948,0.048657238483428955,0.016824399883096867,0.04028749465942383,0.835837637076865,0.835837637076865,0.835837637076865,0.835837637076865,0.835837637076865,0.09932847532440374,0.11607345472763941,0.1637714334128996,0.16377143341289965,0.16377143341289965,0.16377143341289965,0.16377143341289965,0.0990119244522733,0.11572388711558787,0.44943755360231835,0.4494375536023183,0.4494375536023183,0.4494375536023183,0.4494375536023183,0.33133773333227423,0.3474895408572154,0.537709159847811,0.537709159847811,0.537709159847811,0.537709159847811,0.537709159847811,0.2972664756157302,0.3216346669229715,0.7502292435277592,0.6595327258110046,0.7517154812812805,0.9198582768440247,0.7153028845787048,0.2625000476837158,1.9291436708862606,6.88254955034319,10.742118107667299,0.7065789473684211,0.44999999999999996,0.35789473684210527,not_selected,a0f46c2da1f653c8a3798ee97bc70e4e3da7598dda5bc9392b76fc4a2128d5d7
K6X_D105_D120_D125_D130_D165_D190,4191675fbcc4312feb77afe9a40a7c767fc01e54e6775d3a2439de9cc47fdf7b,105.0,120.0,125.0,130.0,165.0,190.0,0.8971697092056274,0.8739418983459473,0.9228180646896362,0.8797664046287537,0.9144700765609741,0.10268013416366144,0.07709736377000809,0.1258438676595688,0.12004028260707855,0.08541905134916306,0.8244740448214791,0.8071627020835876,0.8483404517173767,0.8082452416419983,0.8367522358894348,0.9190238605846058,0.912437915802002,0.9348517656326294,0.9187043905258179,0.9150132536888123,0.07269565083763817,0.056935787200927734,0.07789242267608643,0.07152116298675537,0.0777178406715393,0.8622092604637146,0.8283238410949707,0.8997776508331299,0.8569960594177246,0.8718225955963135,0.13360786302523178,0.09696248918771744,0.16666996479034424,0.13867704570293427,0.12436994165182114,0.7802849384871396,0.7289996147155762,0.8158503174781799,0.7836949825286865,0.7843685150146484,0.9049352001060139,0.8800901174545288,0.9212589263916016,0.9144673943519592,0.8996881246566772,0.0819243301044811,0.06700807809829712,0.09932422637939453,0.07330113649368286,0.08745414018630981,0.03496044874191284,0.07703304290771484,0.03092772886157036,0.07216015458106995,0.044189106334339485,0.10583019256591797,0.014088660478591919,0.04201024770736694,0.009228679266842928,0.028797268867492676,0.02765112573450262,0.04321646690368652,0.027176369658925316,0.04130389541387558,0.028105556964874268,0.05498474836349487,0.01191174171187661,0.041168808937072754,0.010766809636896307,0.03231614828109741,0.835837637076865,0.835837637076865,0.835837637076865,0.835837637076865,0.835837637076865,0.06133207212876246,0.08698042761277125,0.1637714334128996,0.16377143341289965,0.16377143341289965,0.16377143341289965,0.16377143341289965,0.06109129924923822,0.08667406964289157,0.3652877891983816,0.36528778919838156,0.36528778919838156,0.36528778919838156,0.36528778919838156,0.4591862556230975,0.48305266251899515,0.43703199400717113,0.43703199400717113,0.43703199400717113,0.43703199400717113,0.43703199400717113,0.4819918665774347,0.49781977162545826,0.8023794916543094,0.7289996147155762,0.803265243768692,0.8283238410949707,0.8800901174545288,0.09932422637939453,1.9947089409454182,5.820522380135112,10.293497262931929,0.8105263157894735,0.34210526315789475,0.4381578947368421,backup_rank_7,a0f46c2da1f653c8a3798ee97bc70e4e3da7598dda5bc9392b76fc4a2128d5d7
K6X_D105_D125_D135_D155_D160_D165,15c32c640ecaa81d7b0a38000cc3fb0e98bb69357d1c2a7876ba0a125bd274b5,105.0,125.0,135.0,155.0,160.0,165.0,0.8966689895499836,0.8733419179916382,0.9224302172660828,0.8791903853416443,0.9140440225601196,0.10313236781141975,0.07745786756277084,0.12637470662593842,0.12055390328168869,0.08580928295850754,0.8337161540985107,0.8167091012001038,0.8579688668251038,0.8172763586044312,0.8466995358467102,0.9298379150303927,0.9241618514060974,0.9435932636260986,0.9295783042907715,0.9263225197792053,0.06295281919566068,0.04926234483718872,0.06748545169830322,0.06191408634185791,0.06734448671340942,0.9101199020038951,0.8897258043289185,0.9449132084846497,0.8928568363189697,0.9307991862297058,0.08743641898036003,0.0536823570728302,0.1073617935180664,0.10404535382986069,0.06757193058729172,0.7870029238137332,0.7418972253799438,0.8378319144248962,0.7616249918937683,0.8213773965835571,0.8643783574754541,0.8317558765411377,0.8871670365333557,0.853020191192627,0.8824432492256165,0.12311698631806807,0.10626059770584106,0.15006786584854126,0.13123196363449097,0.1094217300415039,0.013578471812334928,0.022482991218566895,0.015695948831059715,0.023775510489940643,0.04671323028477756,0.07713717222213745,0.06545955755493858,0.09240597486495972,0.060164167122407394,0.08285665512084961,0.035280858928507026,0.052948176860809326,0.034503101286563004,0.05071529746055603,0.04330975088206204,0.09593468904495239,0.017035226930271496,0.0549202561378479,0.013716965913772583,0.04298663139343262,0.835837637076865,0.835837637076865,0.835837637076865,0.835837637076865,0.835837637076865,0.060831352473118654,0.08659258018921778,0.1637714334128996,0.16377143341289965,0.16377143341289965,0.16377143341289965,0.16377143341289965,0.06063906560147991,0.08631356585012881,0.40205782268785756,0.4020578226878575,0.4020578226878575,0.4020578226878575,0.4020578226878575,0.4316583314106532,0.45591104413724626,0.481023831486548,0.48102383148654815,0.48102383148654815,0.48102383148654815,0.48102383148654815,0.44881408354384467,0.4625694321395505,0.810359538956122,0.7418972253799438,0.8117445707321167,0.8733419179916382,0.8317558765411377,0.15006786584854126,2.098690285331077,5.846203903896075,9.591553003474012,0.8328947368421051,0.3684210526315789,0.5592105263157895,backup_rank_2,a0f46c2da1f653c8a3798ee97bc70e4e3da7598dda5bc9392b76fc4a2128d5d7
K6X_D105_D170_D175_D180_D185_D190,0c9c4c33774ed2a2bdaab5099aa9dc400318c39554bf93146b6f815dee25ad43,105.0,170.0,175.0,180.0,185.0,190.0,0.7473277991468256,0.7003263831138611,0.8012060523033142,0.7115251421928406,0.7828003168106079,0.2497413009405136,0.1970532238483429,0.29562056064605713,0.28478145599365234,0.21495288610458374,0.4271994490515102,0.39908990263938904,0.4588359296321869,0.4062703549861908,0.43716076016426086,0.5720780004154552,0.5519029498100281,0.6264691948890686,0.5709851980209351,0.5584574341773987,0.32012837447903375,0.2615934908390045,0.34781190752983093,0.30525484681129456,0.34563973546028137,0.8042296713048761,0.6763197779655457,0.8943928480148315,0.714668869972229,0.8940829634666443,0.19245690649205988,0.10417252779006958,0.31684908270835876,0.28030678629875183,0.10444296151399612,0.3874714699658481,0.2725771963596344,0.4632877707481384,0.3434886038303375,0.4360348880290985,0.4807535992427306,0.4030300974845886,0.5483096837997437,0.48062625527381897,0.4876894950866699,0.41675818914716894,0.343863844871521,0.5055680274963379,0.3711802065372467,0.45804813504219055,0.07019763643091376,0.1268358826637268,0.0693216852166436,0.12557020783424377,0.047360028732906685,0.1277247965335846,0.09132440117272464,0.14887285232543945,0.09662981466813521,0.1631978452205658,0.12313510613007979,0.21180355548858643,0.12064380266449669,0.20678400248289108,0.058863204988566314,0.1099780797958374,0.01846653629433025,0.04602408409118652,0.06427192958918485,0.10182550549507141,0.835837637076865,0.835837637076865,0.835837637076865,0.835837637076865,0.835837637076865,0.08850983793003936,0.1355112539630039,0.1637714334128996,0.16377143341289965,0.16377143341289965,0.16377143341289965,0.16377143341289965,0.08596986752761394,0.13184912723315748,0.1815578620244245,0.1815578620244245,0.1815578620244245,0.1815578620244245,0.1815578620244245,0.2456415870270856,0.2772780676077624,0.21721666262739847,0.21721666262739844,0.21721666262739844,0.21721666262739844,0.21721666262739844,0.3548613377880567,0.40925253226167013,0.4073354595086791,0.2725771963596344,0.4057386517524719,0.6763197779655457,0.4030300974845886,0.5055680274963379,3.8951506560043176,5.761541220947052,8.11690027480691,0.2421052631578947,0.6684210526315789,0.5842105263157894,not_selected,a0f46c2da1f653c8a3798ee97bc70e4e3da7598dda5bc9392b76fc4a2128d5d7
K6X_D110_D115_D120_D125_D130_D140,97c0058ee55e7c461711cba59eb27862b84901f89382791431dc3aa1c092def3,110.0,115.0,120.0,125.0,130.0,140.0,0.9461392001672224,0.9332627654075623,0.9601864218711853,0.9365453720092773,0.9556860327720642,0.05380245501344854,0.03978125378489494,0.06665317714214325,0.06337901949882507,0.044271402060985565,0.5577779276804491,0.5397319793701172,0.5780748128890991,0.5610232353210449,0.5472811460494995,0.5896562148224224,0.5672928094863892,0.6194127202033997,0.5990347862243652,0.5726578831672668,0.3883612724867734,0.35518789291381836,0.41201579570770264,0.37552207708358765,0.4084048867225647,0.9553606076674028,0.940342366695404,0.9723110795021057,0.9520565271377563,0.9619501233100891,0.041302123022350395,0.025805851444602013,0.055306896567344666,0.04417318478226662,0.03549099341034889,0.34052038192749023,0.2804831266403198,0.4045429527759552,0.33674392104148865,0.35090309381484985,0.3561786955053156,0.29827767610549927,0.4160633087158203,0.3537016212940216,0.36478307843208313,0.6148402257399126,0.5677680969238281,0.6598592400550842,0.6153125762939453,0.6110469698905945,0.01085739785974676,0.015793979167938232,0.013231132687492804,0.01947695016860962,0.21725754575295883,0.2731558382511139,0.23347751931710678,0.2962171137332916,0.22647895325313916,0.28334343433380127,0.0140985521403226,0.0197104811668396,0.013524326919154688,0.019680410623550415,0.020467256957834416,0.05203509330749512,0.024034811691804367,0.05170869827270508,0.02451276508244601,0.05580788850784302,0.835837637076865,0.835837637076865,0.835837637076865,0.835837637076865,0.835837637076865,0.11030156309035749,0.12434878479432032,0.1637714334128996,0.16377143341289965,0.16377143341289965,0.16377143341289965,0.16377143341289965,0.10996897839945108,0.12399017962800471,0.4284523122482865,0.4284523122482866,0.4284523122482866,0.4284523122482866,0.4284523122482866,0.12932561543216237,0.1496225006408125,0.5126023204054078,0.5126023204054077,0.5126023204054077,0.5126023204054077,0.5126023204054077,0.0770538944170147,0.106810399797992,0.44914915480396966,0.2804831266403198,0.44898784905672073,0.9332627654075623,0.29827767610549927,0.6598592400550842,1.096937950126821,7.689643593545313,11.371340182630467,0.3789473684210526,0.32894736842105265,0.3342105263157894,not_selected,a0f46c2da1f653c8a3798ee97bc70e4e3da7598dda5bc9392b76fc4a2128d5d7
K6X_D110_D120_D130_D220_D225_D230,1349c3d97f9e4cadcb81c54d0a5e5c1f184b70035d02e442c130543a2558cc35,110.0,120.0,130.0,220.0,225.0,230.0,0.8028149631890383,0.7632408738136292,0.8475519418716431,0.7728511691093445,0.8325403332710266,0.19619674438780005,0.15187297761440277,0.23537585139274597,0.2258930504322052,0.1667127162218094,0.0886911851438609,0.08125627040863037,0.09615468233823776,0.08921122550964355,0.08610127866268158,0.11067640408873558,0.09952393174171448,0.1210818961262703,0.11543131619691849,0.1034199446439743,0.7141237611120398,0.670826256275177,0.7513971924781799,0.6836399435997009,0.7464390993118286,0.8132800974629142,0.7773289680480957,0.8819342255592346,0.7828932404518127,0.8496025800704956,0.1848923736675219,0.11694197356700897,0.2200934886932373,0.21489180624485016,0.14905817806720734,0.10991213165900925,0.07799014449119568,0.14906670153141022,0.10873354226350784,0.10872015357017517,0.13578573919155382,0.09285957366228104,0.19133727252483368,0.13888679444789886,0.12796588242053986,0.7033679756251249,0.6300115585327148,0.80003821849823,0.6741597652435303,0.7408825159072876,0.014307531443509188,0.03438228368759155,0.01464878869327632,0.0349310040473938,0.02499905127015981,0.05665203928947449,0.03057926893234253,0.07295757532119751,0.024395598606629806,0.07573026418685913,0.06177037412470037,0.10460525751113892,0.06108853661201217,0.10315151512622833,0.004554912786592136,0.01161336898803711,0.011922102082859386,0.021557964384555817,0.06408024647019127,0.10069942474365234,0.835837637076865,0.835837637076865,0.835837637076865,0.835837637076865,0.835837637076865,0.03573740908870484,0.07259676326323583,0.1637714334128996,0.16377143341289965,0.16377143341289965,0.16377143341289965,0.16377143341289965,0.03524787437922841,0.07160441797984632,0.3222783024943453,0.3222783024943454,0.3222783024943454,0.3222783024943454,0.3222783024943454,0.23358711735048446,0.24102203208571504,0.3855752459545234,0.38557524595452336,0.38557524595452336,0.38557524595452336,0.38557524595452336,0.27489884186578784,0.2860513142128089,0.09930165840143507,0.07799014449119568,0.09819155000150204,0.7632408738136292,0.09285957366228104,0.80003821849823,1.5204759775346282,6.756343840178553,10.799066271107641,0.13157894736842105,0.2710526315789474,0.11184210526315788,not_selected,a0f46c2da1f653c8a3798ee97bc70e4e3da7598dda5bc9392b76fc4a2128d5d7
K6X_D110_D125_D130_D135_D140_D175,714b47fc14f3ebf1b6ebfe7d011e9924fa714cc1c261035eb4ad86c2fc7aabdf,110.0,125.0,130.0,135.0,140.0,175.0,0.9069853479211981,0.8857294321060181,0.9303993582725525,0.8910772800445557,0.922802746295929,0.09285989742387425,0.06951376050710678,0.11404933780431747,0.1087232232093811,0.07708326727151871,0.803058616139672,0.7866224050521851,0.8245721459388733,0.7890653610229492,0.8118826746940613,0.8854818506674333,0.8780809640884399,0.9059821367263794,0.8855184316635132,0.8798009157180786,0.10392673720013011,0.08327436447143555,0.1109694242477417,0.10201191902160645,0.11092007160186768,0.919515997171402,0.9001538157463074,0.9491667747497559,0.9017345309257507,0.9395977854728699,0.07722124829888344,0.04885308817028999,0.09499378502368927,0.09404268115758896,0.058271124958992004,0.7424463331699371,0.6862611770629883,0.7925910949707031,0.7102619409561157,0.7820324301719666,0.8069611543958838,0.7623820304870605,0.835936963558197,0.7876618504524231,0.8323055505752563,0.17706965858286078,0.15523499250411987,0.21389275789260864,0.19147264957427979,0.15756535530090332,0.012530649250203913,0.01877009868621826,0.01563864912499081,0.020660672336816788,0.060612282969734886,0.10183316469192505,0.07852069627154958,0.1156989336013794,0.07314292138273065,0.10446810722351074,0.033870125358754936,0.049012959003448486,0.03279105472293767,0.0459536574780941,0.04604225267063488,0.10632991790771484,0.02585275335745378,0.07265675067901611,0.021056340499357742,0.05731707811355591,0.835837637076865,0.835837637076865,0.835837637076865,0.835837637076865,0.835837637076865,0.07114771084433308,0.09456172119568751,0.1637714334128996,0.16377143341289965,0.16377143341289965,0.16377143341289965,0.16377143341289965,0.07091153598902541,0.09425767290579287,0.30360470551699414,0.30360470551699414,0.30360470551699414,0.30360470551699414,0.30360470551699414,0.49945391062267785,0.5209674404218791,0.363234068494945,0.36323406849494494,0.36323406849494494,0.36323406849494494,0.36323406849494494,0.5222477821724884,0.5427480682314345,0.7727524746548046,0.6862611770629883,0.7733106017112732,0.8857294321060181,0.7623820304870605,0.21389275789260864,1.792650101250191,6.152934962210804,10.271401082500535,0.7552631578947369,0.2894736842105263,0.6526315789473685,backup_rank_8,a0f46c2da1f653c8a3798ee97bc70e4e3da7598dda5bc9392b76fc4a2128d5d7
K6X_D110_D125_D135_D150_D175_D190,e599c908c3befb142dacc503b37f1aefc68655082078b987ae553e49f60ec84f,110.0,125.0,135.0,150.0,175.0,190.0,0.8744111034003171,0.8468087911605835,0.9050624966621399,0.8536772131919861,0.8950124382972717,0.12534581632776695,0.09479952603578568,0.15284596383571625,0.14601080119609833,0.10480707883834839,0.8368973731994629,0.8166970610618591,0.866202175617218,0.8167508244514465,0.854769229888916,0.9571310661055825,0.9527376294136047,0.96633380651474,0.9567443132400513,0.9550362825393677,0.03751372207294811,0.02850884199142456,0.040739595890045166,0.03692638874053955,0.04024308919906616,0.8614398430694233,0.8346261382102966,0.9069315195083618,0.8479058146476746,0.8797966837882996,0.13544480536471715,0.0909392237663269,0.16190674901008606,0.14857839047908783,0.11768096685409546,0.8002849302508614,0.7655499577522278,0.8486860990524292,0.7882406115531921,0.820012092590332,0.9289158067919991,0.9154400825500488,0.9357776045799255,0.9296324253082275,0.9320472478866577,0.0611549128185619,0.054341256618499756,0.07159680128097534,0.05966508388519287,0.05978459119796753,0.013141171498732134,0.04946267604827881,0.010580350052226673,0.046212077140808105,0.03661244294860146,0.08281862735748291,0.028215259313583374,0.04235965013504028,0.023641190745613792,0.03335601091384888,0.03594152493910356,0.06023263931274414,0.03537464141845703,0.058168843388557434,0.03659218820658597,0.07358390092849731,0.007024068724025379,0.02033752202987671,0.005591565912420099,0.014734983444213867,0.835837637076865,0.835837637076865,0.835837637076865,0.835837637076865,0.835837637076865,0.03857346632345213,0.06922485958527491,0.1637714334128996,0.16377143341289965,0.16377143341289965,0.16377143341289965,0.16377143341289965,0.03842561708513272,0.06897190737711398,0.43953745234736824,0.4395374523473683,0.4395374523473683,0.4395374523473683,0.4395374523473683,0.39735992085209465,0.4266647232698497,0.5258646330931158,0.5258646330931157,0.5258646330931157,0.5258646330931157,0.5258646330931157,0.4312664330124667,0.4404691734216243,0.8185911517251622,0.7655499577522278,0.8199431896209717,0.8346261382102966,0.9154400825500488,0.07159680128097534,1.8236038448231426,5.222683652543903,9.16778618999791,0.9315789473684211,0.19736842105263155,0.44605263157894737,exploitation_1,a0f46c2da1f653c8a3798ee97bc70e4e3da7598dda5bc9392b76fc4a2128d5d7
