monitor_name,wavelength_nm,path_a_monitor_T,path_b_raw_pz_over_source,path_c_eh_poynting_over_source,sourcepower_W,raw_pz_W,eh_poynting_W,run_id
transmission_monitor,453.00000000000006,0.7510947200726475,0.751094720072647,0.751094720072647,9.132391526569247e-16,1.3718582114484684e-15,6.859291057242342e-16,RUN3C
transmission_monitor,453.9999999999999,0.773979481680557,0.7739794816805569,0.7739794816805569,9.134214473212377e-16,1.4139389167071913e-15,7.069694583535956e-16,RUN3C
transmission_monitor,455.00000000000006,0.772424721220395,0.7724247212203942,0.7724247212203942,9.136025530880564e-16,1.4113783947505647e-15,7.056891973752824e-16,RUN3C
reflection_monitor,445.0,0.19716664201724737,0.19716664201724715,0.19716664201724715,9.117367225106235e-16,-3.5952813596246063e-16,-1.7976406798123032e-16,RUN3C
reflection_monitor,445.99999999999994,0.19827226156441038,0.19827226156441036,0.19827226156441036,9.119289125760426e-16,-3.6162041576485086e-16,-1.8081020788242543e-16,RUN3C
reflection_monitor,446.99999999999994,0.19962158440419256,0.19962158440419273,0.19962158440419273,9.121198272574593e-16,-3.641576101672252e-16,-1.820788050836126e-16,RUN3C
reflection_monitor,448.00000000000006,0.20157298253168307,0.2015729825316827,0.2015729825316827,9.123094777851605e-16,-3.677938848581535e-16,-1.8389694242907674e-16,RUN3C
reflection_monitor,449.0,0.2049082352155996,0.20490823521559956,0.20490823521559956,9.124978752664278e-16,-3.7395665851765603e-16,-1.8697832925882802e-16,RUN3C
reflection_monitor,450.0,0.2288122661595252,0.22881226615952518,0.22881226615952518,9.126850306871424e-16,-4.1766706032280166e-16,-2.0883353016140083e-16,RUN3C
reflection_monitor,450.9999999999999,0.22602194818527763,0.22602194818527757,0.22602194818527757,9.128709549133728e-16,-4.1265774334255043e-16,-2.0632887167127521e-16,RUN3C
reflection_monitor,451.99999999999994,0.2636137583578037,0.2636137583578039,0.2636137583578039,9.130556586929347e-16,-4.813880675558094e-16,-2.406940337779047e-16,RUN3C
reflection_monitor,453.00000000000006,0.2325838782855594,0.23258387828555938,0.23258387828555938,9.132391526569247e-16,-4.2480940785433113e-16,-2.1240470392716556e-16,RUN3C
reflection_monitor,453.9999999999999,0.2280908779176495,0.2280908779176497,0.2280908779176497,9.134214473212377e-16,-4.1668619965662267e-16,-2.0834309982831133e-16,RUN3C
reflection_monitor,455.00000000000006,0.22299064813578606,0.2229906481357861,0.2229906481357861,9.136025530880564e-16,-4.0744965090322923e-16,-2.0372482545161461e-16,RUN3C
