candidate_id,round,admitted_rows,exact_geometry_hash_sha256,checks,evidence
LPML_R2_PROJECTOR_FAVORABLE_TRADEOFF_045,ROUND2,9,cbc78754a62d68d7b3b0d1f1d48c4d631547cd7d0f2e4810a1a26f782e7b3297,"{'row_count': True, 'waves': True, 'unique_exact_hash': True, 'plan_hash_match': True, 'complete_jones': True, 'model_fill_zero': True, 'candidate_xy_provenance': True, 'not_quarantined_exact_id': True}","{'candidate_checkpoint': 'outputs/lp_ml_dataset_v1/staging/lp_ml_dataset_v1_round2_active_learning_attempt1_v1/candidates/LPML_R2_PROJECTOR_FAVORABLE_TRADEOFF_045/candidate_checkpoint.json', 'candidate_checkpoint_sha256': '569d8b01456bc130de2bdc231694fcedaf6eb5a687992aef6d2101b051802027', 'candidate_status': 'ACCEPTED', 'pass': True, 'subruns': [{'input_polarization': 'x', 'status': 'ACCEPTED', 'solver_entered': True, 'record_status': 'ACCEPTED', 'record_solver_entered': 'True', 'run_result_sha256': '8c82befebcb56c2db70dcc0ad30fbeb9aafe0015e7973cb91d7cd08815abf73b'}, {'input_polarization': 'y', 'status': 'ACCEPTED', 'solver_entered': True, 'record_status': 'ACCEPTED', 'record_solver_entered': 'True', 'run_result_sha256': 'fe44d0c380cca7f577efedfb7b0130500c91e50226b4dd8974899acf0cdf7aec'}]}"
LPML_R2_PROJECTOR_FAVORABLE_TRADEOFF_046,ROUND2,9,03573081099f1bfca3f78a10fa0dd5e3550dbd87f4a3e8a7824ae0c6a8b481c2,"{'row_count': True, 'waves': True, 'unique_exact_hash': True, 'plan_hash_match': True, 'complete_jones': True, 'model_fill_zero': True, 'candidate_xy_provenance': True, 'not_quarantined_exact_id': True}","{'candidate_checkpoint': 'outputs/lp_ml_dataset_v1/staging/lp_ml_dataset_v1_round2_active_learning_attempt1_v1/candidates/LPML_R2_PROJECTOR_FAVORABLE_TRADEOFF_046/candidate_checkpoint.json', 'candidate_checkpoint_sha256': '0548d7f7373745e9aa66b3e173926586c6630c3fb92c091ad342b6fbe224b8cd', 'candidate_status': 'ACCEPTED', 'pass': True, 'subruns': [{'input_polarization': 'x', 'status': 'ACCEPTED', 'solver_entered': True, 'record_status': 'ACCEPTED', 'record_solver_entered': 'True', 'run_result_sha256': '07ed99887a8a211141d07b298fb67c27a5f87abacafb5489def3a14a13d90912'}, {'input_polarization': 'y', 'status': 'ACCEPTED', 'solver_entered': True, 'record_status': 'ACCEPTED', 'record_solver_entered': 'True', 'run_result_sha256': '3cc4f7142136a0b57580f0c35dc9726b7d2ebe61a13416f2abe3bc521b2dc0e9'}]}"
LPML_R2_PROJECTOR_FAVORABLE_TRADEOFF_047,ROUND2,9,51e48592612027524fc30a3e508f5046d8de20b6ccbb8816bad825fead541df6,"{'row_count': True, 'waves': True, 'unique_exact_hash': True, 'plan_hash_match': True, 'complete_jones': True, 'model_fill_zero': True, 'candidate_xy_provenance': True, 'not_quarantined_exact_id': True}","{'candidate_checkpoint': 'outputs/lp_ml_dataset_v1/staging/lp_ml_dataset_v1_round2_active_learning_attempt1_v1/candidates/LPML_R2_PROJECTOR_FAVORABLE_TRADEOFF_047/candidate_checkpoint.json', 'candidate_checkpoint_sha256': '42fd77d457a3b4fd9edc539f3bc4ca3c0dd1279bf0a43f4d161180bddaa6b383', 'candidate_status': 'ACCEPTED', 'pass': True, 'subruns': [{'input_polarization': 'x', 'status': 'ACCEPTED', 'solver_entered': True, 'record_status': 'ACCEPTED', 'record_solver_entered': 'True', 'run_result_sha256': '1b0fdd88df41eddba369a986605016ead75814720585c27ecdf4e0501a4f4cb0'}, {'input_polarization': 'y', 'status': 'ACCEPTED', 'solver_entered': True, 'record_status': 'ACCEPTED', 'record_solver_entered': 'True', 'run_result_sha256': '63912a0a8f8e11811d95248600803f8e99a1db0c74ac105200408f1b37139e52'}]}"
LPML_R2_PROJECTOR_FAVORABLE_TRADEOFF_048,ROUND2,9,34152f4c51b0c2b3a349a6bfd141929d500220daab6b0996c729968a2c618d93,"{'row_count': True, 'waves': True, 'unique_exact_hash': True, 'plan_hash_match': True, 'complete_jones': True, 'model_fill_zero': True, 'candidate_xy_provenance': True, 'not_quarantined_exact_id': True}","{'candidate_checkpoint': 'outputs/lp_ml_dataset_v1/staging/lp_ml_dataset_v1_round2_active_learning_attempt1_v1/candidates/LPML_R2_PROJECTOR_FAVORABLE_TRADEOFF_048/candidate_checkpoint.json', 'candidate_checkpoint_sha256': 'eb10af5a2d4f6788f4f9625dabb0af576a0c3d5d82a845c722852bf9afd8b41e', 'candidate_status': 'ACCEPTED', 'pass': True, 'subruns': [{'input_polarization': 'x', 'status': 'ACCEPTED', 'solver_entered': True, 'record_status': 'ACCEPTED', 'record_solver_entered': 'True', 'run_result_sha256': '7e7915963eb92c034cc61b6036092f5aaa6cee01085839c37eff04b93132c447'}, {'input_polarization': 'y', 'status': 'ACCEPTED', 'solver_entered': True, 'record_status': 'ACCEPTED', 'record_solver_entered': 'True', 'run_result_sha256': '5a3ee764f7a8ce83aa2b23ffbe52871fc0314d20086de7706e8f5f1c526a050d'}]}"
LPML_R2_BOUNDARY_AND_HIGH_GRADIENT_049,ROUND2,9,7d6d2e17f26c2f950fea57d22fb1d658f9a537250b3d7b10275ef0c332a59075,"{'row_count': True, 'waves': True, 'unique_exact_hash': True, 'plan_hash_match': True, 'complete_jones': True, 'model_fill_zero': True, 'candidate_xy_provenance': True, 'not_quarantined_exact_id': True}","{'candidate_checkpoint': 'outputs/lp_ml_dataset_v1/staging/lp_ml_dataset_v1_round2_active_learning_attempt1_v1/candidates/LPML_R2_BOUNDARY_AND_HIGH_GRADIENT_049/candidate_checkpoint.json', 'candidate_checkpoint_sha256': '21f7e579e98b3df5c6ab371d39822368bdc1b582472703de6eb22acb4739222e', 'candidate_status': 'ACCEPTED', 'pass': True, 'subruns': [{'input_polarization': 'x', 'status': 'ACCEPTED', 'solver_entered': True, 'record_status': 'ACCEPTED', 'record_solver_entered': 'True', 'run_result_sha256': '0ee233ec232cc2466919ef7b2531dcf28a36ce0a9f26aadf0ea4713cc3fcabcc'}, {'input_polarization': 'y', 'status': 'ACCEPTED', 'solver_entered': True, 'record_status': 'ACCEPTED', 'record_solver_entered': 'True', 'run_result_sha256': '4ec56304ab3c243d596db882984829db643eda9216e7e91308adfdb748ea16ca'}]}"
LPML_R2_BOUNDARY_AND_HIGH_GRADIENT_050,ROUND2,9,13450fe9cf03e767325aedff9337ff68a2e22963eeaf1dba7ea030ba7d555ed2,"{'row_count': True, 'waves': True, 'unique_exact_hash': True, 'plan_hash_match': True, 'complete_jones': True, 'model_fill_zero': True, 'candidate_xy_provenance': True, 'not_quarantined_exact_id': True}","{'candidate_checkpoint': 'outputs/lp_ml_dataset_v1/staging/lp_ml_dataset_v1_round2_active_learning_attempt1_v1/candidates/LPML_R2_BOUNDARY_AND_HIGH_GRADIENT_050/candidate_checkpoint.json', 'candidate_checkpoint_sha256': '5e80db5f27ebefa85d683f01bcd4b51866878cc7a0eaf605aa1168389acdb05a', 'candidate_status': 'ACCEPTED', 'pass': True, 'subruns': [{'input_polarization': 'x', 'status': 'ACCEPTED', 'solver_entered': True, 'record_status': 'ACCEPTED', 'record_solver_entered': 'True', 'run_result_sha256': '076ca2378aa77ddfd838a10c783bd9fbc0611fe5b77964ca4a0b46e6e7986312'}, {'input_polarization': 'y', 'status': 'ACCEPTED', 'solver_entered': True, 'record_status': 'ACCEPTED', 'record_solver_entered': 'True', 'run_result_sha256': '72229dfc17a8cdb2896c15e266e9914463af13daa074539627482d4be333860c'}]}"
LPML_R2_BOUNDARY_AND_HIGH_GRADIENT_051,ROUND2,9,df63ebb38849e5c3f20893abfd3d54db1db0211a7a778a71ffdba4e2831f5ccf,"{'row_count': True, 'waves': True, 'unique_exact_hash': True, 'plan_hash_match': True, 'complete_jones': True, 'model_fill_zero': True, 'candidate_xy_provenance': True, 'not_quarantined_exact_id': True}","{'candidate_checkpoint': 'outputs/lp_ml_dataset_v1/staging/lp_ml_dataset_v1_round2_active_learning_attempt1_v1/candidates/LPML_R2_BOUNDARY_AND_HIGH_GRADIENT_051/candidate_checkpoint.json', 'candidate_checkpoint_sha256': 'b4fb29ca898d0a05714802041064b0ad04e9948d037122c2bfa0d9aae4a2c083', 'candidate_status': 'ACCEPTED', 'pass': True, 'subruns': [{'input_polarization': 'x', 'status': 'ACCEPTED', 'solver_entered': True, 'record_status': 'ACCEPTED', 'record_solver_entered': 'True', 'run_result_sha256': '46c648d965a098a97ae030cc86d048fb361a48d5284b13e093250a0af4272451'}, {'input_polarization': 'y', 'status': 'ACCEPTED', 'solver_entered': True, 'record_status': 'ACCEPTED', 'record_solver_entered': 'True', 'run_result_sha256': '47e56afa314688075052984c830060794c5303e613d1e4cf869da0e7f639ec69'}]}"
LPML_R2_BOUNDARY_AND_HIGH_GRADIENT_052,ROUND2,9,461e9c1cb8a7520a3258673a88b5201869580e8126769e4a54075d30008aad58,"{'row_count': True, 'waves': True, 'unique_exact_hash': True, 'plan_hash_match': True, 'complete_jones': True, 'model_fill_zero': True, 'candidate_xy_provenance': True, 'not_quarantined_exact_id': True}","{'candidate_checkpoint': 'outputs/lp_ml_dataset_v1/staging/lp_ml_dataset_v1_round2_active_learning_attempt1_v1/candidates/LPML_R2_BOUNDARY_AND_HIGH_GRADIENT_052/candidate_checkpoint.json', 'candidate_checkpoint_sha256': '9861fdbb3bc9341ad20ca5cb63ddf4de649a26472d13e44ce04938fc4a5ce5df', 'candidate_status': 'ACCEPTED', 'pass': True, 'subruns': [{'input_polarization': 'x', 'status': 'ACCEPTED', 'solver_entered': True, 'record_status': 'ACCEPTED', 'record_solver_entered': 'True', 'run_result_sha256': 'd22b06e45e9b8234bff4a1eeb18960f8ff5446d578375721ff5a11366030c0d9'}, {'input_polarization': 'y', 'status': 'ACCEPTED', 'solver_entered': True, 'record_status': 'ACCEPTED', 'record_solver_entered': 'True', 'run_result_sha256': 'f11ffc5375b56f5acdd89874be079a4a9f5ddc877eeef008679a63040eb66815'}]}"
LPML_R2_BOUNDARY_AND_HIGH_GRADIENT_053,ROUND2,9,07eb548de9cfb04476b961d1c0b734afec548c83e88b28126e24f1547c6349fb,"{'row_count': True, 'waves': True, 'unique_exact_hash': True, 'plan_hash_match': True, 'complete_jones': True, 'model_fill_zero': True, 'candidate_xy_provenance': True, 'not_quarantined_exact_id': True}","{'candidate_checkpoint': 'outputs/lp_ml_dataset_v1/staging/lp_ml_dataset_v1_round2_active_learning_attempt1_v1/candidates/LPML_R2_BOUNDARY_AND_HIGH_GRADIENT_053/candidate_checkpoint.json', 'candidate_checkpoint_sha256': '5262fb1268b013393ea786e679ef94e6d0c0c33424715946b7d561769cf00e51', 'candidate_status': 'ACCEPTED', 'pass': True, 'subruns': [{'input_polarization': 'x', 'status': 'ACCEPTED', 'solver_entered': True, 'record_status': 'ACCEPTED', 'record_solver_entered': 'True', 'run_result_sha256': 'f031cad52a44c3955c2c0a2b8ffe6d5c9dcd250aee89e0d1841d57d82d8bd6e4'}, {'input_polarization': 'y', 'status': 'ACCEPTED', 'solver_entered': True, 'record_status': 'ACCEPTED', 'record_solver_entered': 'True', 'run_result_sha256': '2d2015aeaa2b7e12a31a48ad6a8b50b53b699c7bf44fe052f0e79ad266f3b521'}]}"
LPML_R2_BOUNDARY_AND_HIGH_GRADIENT_054,ROUND2,9,2e07d48ba61d315bc1f13ae407cd25ba2d8b825a7de07c1f830c9bfb8b04d069,"{'row_count': True, 'waves': True, 'unique_exact_hash': True, 'plan_hash_match': True, 'complete_jones': True, 'model_fill_zero': True, 'candidate_xy_provenance': True, 'not_quarantined_exact_id': True}","{'candidate_checkpoint': 'outputs/lp_ml_dataset_v1/staging/lp_ml_dataset_v1_round2_active_learning_attempt1_v1/candidates/LPML_R2_BOUNDARY_AND_HIGH_GRADIENT_054/candidate_checkpoint.json', 'candidate_checkpoint_sha256': '6dc1878e3c8fa3b58b6087bcbaec0d0e56495eb7baf80f3a815774ef21e8e147', 'candidate_status': 'ACCEPTED', 'pass': True, 'subruns': [{'input_polarization': 'x', 'status': 'ACCEPTED', 'solver_entered': True, 'record_status': 'ACCEPTED', 'record_solver_entered': 'True', 'run_result_sha256': 'b84578cae067bf2c32edf767b465b4bf4afea6aded80ac87414ff5e1821bfdc4'}, {'input_polarization': 'y', 'status': 'ACCEPTED', 'solver_entered': True, 'record_status': 'ACCEPTED', 'record_solver_entered': 'True', 'run_result_sha256': '0dd92ae28be9cfa0c422358f54bb17837db2f7cf870b6b1766fd8a9da95423b9'}]}"
LPML_R2_BOUNDARY_AND_HIGH_GRADIENT_055,ROUND2,9,6410d37dc5c273badb885d90c08f2067cac3c2d6b0ab952ad4053311653d2c83,"{'row_count': True, 'waves': True, 'unique_exact_hash': True, 'plan_hash_match': True, 'complete_jones': True, 'model_fill_zero': True, 'candidate_xy_provenance': True, 'not_quarantined_exact_id': True}","{'candidate_checkpoint': 'outputs/lp_ml_dataset_v1/staging/lp_ml_dataset_v1_round2_active_learning_attempt1_v1/candidates/LPML_R2_BOUNDARY_AND_HIGH_GRADIENT_055/candidate_checkpoint.json', 'candidate_checkpoint_sha256': 'a3f0f190eb47fe433b1bd488cb8c1ce1dbe161a78019d343d44c39e4416f6de8', 'candidate_status': 'ACCEPTED', 'pass': True, 'subruns': [{'input_polarization': 'x', 'status': 'ACCEPTED', 'solver_entered': True, 'record_status': 'ACCEPTED', 'record_solver_entered': 'True', 'run_result_sha256': 'c1c81906340f2a2fcba43f9cff9d0c26fdb94de5a5a44b153f0e188ad84768dc'}, {'input_polarization': 'y', 'status': 'ACCEPTED', 'solver_entered': True, 'record_status': 'ACCEPTED', 'record_solver_entered': 'True', 'run_result_sha256': '3d0ba3935a15ee3bfcfd2b0e628d28e69f8bfc95037354c8dae268ae248126f6'}]}"
LPML_R2_BOUNDARY_AND_HIGH_GRADIENT_056,ROUND2,9,18e92e6fd0dd7079b74d077b892ef46e9700c08cf82808abbed307bb3d00fdb2,"{'row_count': True, 'waves': True, 'unique_exact_hash': True, 'plan_hash_match': True, 'complete_jones': True, 'model_fill_zero': True, 'candidate_xy_provenance': True, 'not_quarantined_exact_id': True}","{'candidate_checkpoint': 'outputs/lp_ml_dataset_v1/staging/lp_ml_dataset_v1_round2_active_learning_attempt1_v1/candidates/LPML_R2_BOUNDARY_AND_HIGH_GRADIENT_056/candidate_checkpoint.json', 'candidate_checkpoint_sha256': 'dd85c5f071a5ad5014ba2657ceb279ae5770cd2482a590d9f82c494516a56955', 'candidate_status': 'ACCEPTED', 'pass': True, 'subruns': [{'input_polarization': 'x', 'status': 'ACCEPTED', 'solver_entered': True, 'record_status': 'ACCEPTED', 'record_solver_entered': 'True', 'run_result_sha256': 'e2754f4da8fbc7c84394481e61e3429c2a5ba1a34be6e49dce670eedbd3a09df'}, {'input_polarization': 'y', 'status': 'ACCEPTED', 'solver_entered': True, 'record_status': 'ACCEPTED', 'record_solver_entered': 'True', 'run_result_sha256': '209855614d1594bb7c39ed95b87a330cdcd29e6a0478216acbcb580d73b93feb'}]}"
LPML_R2_DIVERSITY_CONTROLS_057,ROUND2,9,dcf382748087a04a45e7058d131cc72a81e0de5bff3fd46eddb3c0193e5217ef,"{'row_count': True, 'waves': True, 'unique_exact_hash': True, 'plan_hash_match': True, 'complete_jones': True, 'model_fill_zero': True, 'candidate_xy_provenance': True, 'not_quarantined_exact_id': True}","{'candidate_checkpoint': 'outputs/lp_ml_dataset_v1/staging/lp_ml_dataset_v1_round2_active_learning_attempt1_v1/candidates/LPML_R2_DIVERSITY_CONTROLS_057/candidate_checkpoint.json', 'candidate_checkpoint_sha256': '679808d5586584b14275e31b5b529b848cb6e11a0e3cce38885ffea8ced1c1c2', 'candidate_status': 'ACCEPTED', 'pass': True, 'subruns': [{'input_polarization': 'x', 'status': 'ACCEPTED', 'solver_entered': True, 'record_status': 'ACCEPTED', 'record_solver_entered': 'True', 'run_result_sha256': '495e0efd7dbe0976908b795f550eb47dac88ac1dbe253339363d1fa495b2db18'}, {'input_polarization': 'y', 'status': 'ACCEPTED', 'solver_entered': True, 'record_status': 'ACCEPTED', 'record_solver_entered': 'True', 'run_result_sha256': '40729c8033eec8159579e7b4993b98b66491ffacf1f2d0aa00d39526c833244b'}]}"
LPML_R2_DIVERSITY_CONTROLS_058,ROUND2,9,94cb55a56cc9a8c4328458c0fa1b3534cb6b2b0e1c1267ee59fd1f89382b7383,"{'row_count': True, 'waves': True, 'unique_exact_hash': True, 'plan_hash_match': True, 'complete_jones': True, 'model_fill_zero': True, 'candidate_xy_provenance': True, 'not_quarantined_exact_id': True}","{'candidate_checkpoint': 'outputs/lp_ml_dataset_v1/staging/lp_ml_dataset_v1_round2_active_learning_attempt1_v1/candidates/LPML_R2_DIVERSITY_CONTROLS_058/candidate_checkpoint.json', 'candidate_checkpoint_sha256': '04eb83a1fb73c4090083eb387c8803f7900821633fab2f5f49c0a88e9244a8f6', 'candidate_status': 'ACCEPTED', 'pass': True, 'subruns': [{'input_polarization': 'x', 'status': 'ACCEPTED', 'solver_entered': True, 'record_status': 'ACCEPTED', 'record_solver_entered': 'True', 'run_result_sha256': '2681b58e1a8d6455ec1b2f2dd2cab782f129cc1dc4884058dbf6dfbfe1abe1a0'}, {'input_polarization': 'y', 'status': 'ACCEPTED', 'solver_entered': True, 'record_status': 'ACCEPTED', 'record_solver_entered': 'True', 'run_result_sha256': 'ae0ae8c20706b2a4c1da8cd9c91ee2a1a247cd9bf1a70f13b1ad115c4b98efc9'}]}"
LPML_R2_DIVERSITY_CONTROLS_059,ROUND2,9,c0c7116f924fee7d9807ed3f1dc9d91633fb3a75e379b7c90e0c4899d604f584,"{'row_count': True, 'waves': True, 'unique_exact_hash': True, 'plan_hash_match': True, 'complete_jones': True, 'model_fill_zero': True, 'candidate_xy_provenance': True, 'not_quarantined_exact_id': True}","{'candidate_checkpoint': 'outputs/lp_ml_dataset_v1/staging/lp_ml_dataset_v1_round2_active_learning_attempt1_v1/candidates/LPML_R2_DIVERSITY_CONTROLS_059/candidate_checkpoint.json', 'candidate_checkpoint_sha256': '315048558a1cdfef2ac49af45459d2ed0096b3d178e51f13ff452ecbd22cdfc4', 'candidate_status': 'ACCEPTED', 'pass': True, 'subruns': [{'input_polarization': 'x', 'status': 'ACCEPTED', 'solver_entered': True, 'record_status': 'ACCEPTED', 'record_solver_entered': 'True', 'run_result_sha256': '8486760b61311296c12770ce3e10ed29570ab9f68d7ca70bbe08e182536ad2f8'}, {'input_polarization': 'y', 'status': 'ACCEPTED', 'solver_entered': True, 'record_status': 'ACCEPTED', 'record_solver_entered': 'True', 'run_result_sha256': '362fd621aa2ff8907b60bbb8cde1feff5f89a00dce7ab6034210edd28077a3a0'}]}"
LPML_R2_DIVERSITY_CONTROLS_060,ROUND2,9,a2f50d074f7da5bce13e3007fcbe78d4c79a05dc2a02c555dbee5483e99d2aa8,"{'row_count': True, 'waves': True, 'unique_exact_hash': True, 'plan_hash_match': True, 'complete_jones': True, 'model_fill_zero': True, 'candidate_xy_provenance': True, 'not_quarantined_exact_id': True}","{'candidate_checkpoint': 'outputs/lp_ml_dataset_v1/staging/lp_ml_dataset_v1_round2_active_learning_attempt1_v1/candidates/LPML_R2_DIVERSITY_CONTROLS_060/candidate_checkpoint.json', 'candidate_checkpoint_sha256': 'cf6e897cbf27c2ee59b8739be733c47a9b3a61a3b7be6f1e196ec2377e8a3bee', 'candidate_status': 'ACCEPTED', 'pass': True, 'subruns': [{'input_polarization': 'x', 'status': 'ACCEPTED', 'solver_entered': True, 'record_status': 'ACCEPTED', 'record_solver_entered': 'True', 'run_result_sha256': '30612ffcf02de7e45b955f89c43009bc33b6b2e3d171ef384bc0ee5ca30b15ee'}, {'input_polarization': 'y', 'status': 'ACCEPTED', 'solver_entered': True, 'record_status': 'ACCEPTED', 'record_solver_entered': 'True', 'run_result_sha256': '9446535679bce478e8caf3530c4c9f2d6a072283efdf22572af81230bafad6e4'}]}"
LPML_R2_DIVERSITY_CONTROLS_061,ROUND2,9,c647fc46359691ff41822c2b4f8ccee130d38f54ab52043a3e98b371e211a33b,"{'row_count': True, 'waves': True, 'unique_exact_hash': True, 'plan_hash_match': True, 'complete_jones': True, 'model_fill_zero': True, 'candidate_xy_provenance': True, 'not_quarantined_exact_id': True}","{'candidate_checkpoint': 'outputs/lp_ml_dataset_v1/staging/lp_ml_dataset_v1_round2_active_learning_attempt1_v1/candidates/LPML_R2_DIVERSITY_CONTROLS_061/candidate_checkpoint.json', 'candidate_checkpoint_sha256': '7599fe8d738ea59563d44fbd1a85f9a14485d4f40b0b9bfdde02d432680f40d1', 'candidate_status': 'ACCEPTED', 'pass': True, 'subruns': [{'input_polarization': 'x', 'status': 'ACCEPTED', 'solver_entered': True, 'record_status': 'ACCEPTED', 'record_solver_entered': 'True', 'run_result_sha256': '9e88a9ac632d1ab3fcbe794035e1b48c2b88eff6f0d18d39e3ba6baa5e130d93'}, {'input_polarization': 'y', 'status': 'ACCEPTED', 'solver_entered': True, 'record_status': 'ACCEPTED', 'record_solver_entered': 'True', 'run_result_sha256': '15d974408b584e16de4253694827b0ff8db8b99abf111393d7427bab23bbe90a'}]}"
LPML_R2_DIVERSITY_CONTROLS_062,ROUND2,9,5ffafc8a8172f99519ce62973b5c2f3ab689d87d71d97eadb2c2cb4a00d855bd,"{'row_count': True, 'waves': True, 'unique_exact_hash': True, 'plan_hash_match': True, 'complete_jones': True, 'model_fill_zero': True, 'candidate_xy_provenance': True, 'not_quarantined_exact_id': True}","{'candidate_checkpoint': 'outputs/lp_ml_dataset_v1/staging/lp_ml_dataset_v1_round2_active_learning_attempt1_v1/candidates/LPML_R2_DIVERSITY_CONTROLS_062/candidate_checkpoint.json', 'candidate_checkpoint_sha256': '4320e2b1b73e8cc4ae19091f17dcc33f3aa76d3ed76041dbf9492183337df6c1', 'candidate_status': 'ACCEPTED', 'pass': True, 'subruns': [{'input_polarization': 'x', 'status': 'ACCEPTED', 'solver_entered': True, 'record_status': 'ACCEPTED', 'record_solver_entered': 'True', 'run_result_sha256': '9f7eed2c14f5b9d4a21759825bd4d6441e58a9a09013e86cb4da45f21b615e7b'}, {'input_polarization': 'y', 'status': 'ACCEPTED', 'solver_entered': True, 'record_status': 'ACCEPTED', 'record_solver_entered': 'True', 'run_result_sha256': '3312081eb7aec3aae00bdc821799f1258ecf867b5983eb0e4ec6035fa8722239'}]}"
LPML_R2_DIVERSITY_CONTROLS_063,ROUND2,9,5b267d886dde6b3bc18cf2f1d8f2e3081791be44c951815912aeb81d8e11232e,"{'row_count': True, 'waves': True, 'unique_exact_hash': True, 'plan_hash_match': True, 'complete_jones': True, 'model_fill_zero': True, 'candidate_xy_provenance': True, 'not_quarantined_exact_id': True}","{'candidate_checkpoint': 'outputs/lp_ml_dataset_v1/staging/lp_ml_dataset_v1_round2_active_learning_attempt1_v1/candidates/LPML_R2_DIVERSITY_CONTROLS_063/candidate_checkpoint.json', 'candidate_checkpoint_sha256': '1d0576055ab190f838e304a41a1dc8ce715d74d85957dd563b29f17362d78465', 'candidate_status': 'ACCEPTED', 'pass': True, 'subruns': [{'input_polarization': 'x', 'status': 'ACCEPTED', 'solver_entered': True, 'record_status': 'ACCEPTED', 'record_solver_entered': 'True', 'run_result_sha256': '1cfb1b8e82c0d6beeb71a4023de0fa1c759417bf324d44901e5ef3cb19d9e633'}, {'input_polarization': 'y', 'status': 'ACCEPTED', 'solver_entered': True, 'record_status': 'ACCEPTED', 'record_solver_entered': 'True', 'run_result_sha256': '1ad298b443aed8fb6af997335f620408e2dc2b4f4287da5dde145e10b53eca0b'}]}"
LPML_R2_DIVERSITY_CONTROLS_064,ROUND2,9,e733d75d98b6e95a1fbff0c9ecad5971276a23361bf2c2ec1ea2ef4ab8f51b60,"{'row_count': True, 'waves': True, 'unique_exact_hash': True, 'plan_hash_match': True, 'complete_jones': True, 'model_fill_zero': True, 'candidate_xy_provenance': True, 'not_quarantined_exact_id': True}","{'candidate_checkpoint': 'outputs/lp_ml_dataset_v1/staging/lp_ml_dataset_v1_round2_active_learning_attempt1_v1/candidates/LPML_R2_DIVERSITY_CONTROLS_064/candidate_checkpoint.json', 'candidate_checkpoint_sha256': 'fd49570d403bd3d7ff5ef637b3488d9577b886eab469c86f89cbc17424898beb', 'candidate_status': 'ACCEPTED', 'pass': True, 'subruns': [{'input_polarization': 'x', 'status': 'ACCEPTED', 'solver_entered': True, 'record_status': 'ACCEPTED', 'record_solver_entered': 'True', 'run_result_sha256': 'af3d88568e0a214d08e81da3f3c693a5e1ff2506e5a15e63cf52d76d150e649d'}, {'input_polarization': 'y', 'status': 'ACCEPTED', 'solver_entered': True, 'record_status': 'ACCEPTED', 'record_solver_entered': 'True', 'run_result_sha256': '97cde99f545c7f7445850fbe4cef90c0d4cb5eead99e34ed5cb687ca072b4061'}]}"
