record_id,geometry_id,parent_group_id,split,simulation_method,source_stage,usable_for_training
zl1_local_basin__local_basin_ZL1_N3_M3_L79_H44_C316_0667,GEO_821bccb9de247995,GEO_276e90ad367bb3e8,train,TMM,tolerance,false
zl1_local_basin__local_basin_ZL1_N3_M3_L79_H44_C316_0668,GEO_11f4073eab3b90c1,GEO_276e90ad367bb3e8,train,TMM,tolerance,false
zl1_local_basin__local_basin_ZL1_N3_M3_L79_H44_C316_0669,GEO_3df443054ebaaf4e,GEO_276e90ad367bb3e8,train,TMM,tolerance,false
zl1_local_basin__local_basin_ZL1_N3_M3_L79_H44_C316_0670,GEO_47232bb0afee3ff7,GEO_276e90ad367bb3e8,train,TMM,tolerance,false
zl1_local_basin__local_basin_ZL1_N3_M3_L79_H44_C316_0671,GEO_daded500798f45b1,GEO_276e90ad367bb3e8,train,TMM,tolerance,false
zl1_local_basin__local_basin_ZL1_N3_M3_L79_H44_C316_0672,GEO_1b1d9ccb30b6e9ea,GEO_276e90ad367bb3e8,train,TMM,tolerance,false
zl1_local_basin__local_basin_ZL1_N3_M3_L79_H44_C316_0673,GEO_edcce7b54f0d9d57,GEO_276e90ad367bb3e8,train,TMM,tolerance,false
zl1_local_basin__local_basin_ZL1_N3_M3_L79_H44_C316_0674,GEO_8c9610ef259f3cab,GEO_276e90ad367bb3e8,train,TMM,tolerance,false
zl1_local_basin__local_basin_ZL1_N3_M3_L79_H44_C316_0675,GEO_9759cbfe06f05ab0,GEO_276e90ad367bb3e8,train,TMM,tolerance,false
zl1_local_basin__local_basin_ZL1_N3_M3_L79_H44_C316_0676,GEO_6d420152d7c57c3a,GEO_276e90ad367bb3e8,train,TMM,tolerance,false
zl1_local_basin__local_basin_ZL1_N3_M3_L79_H44_C316_0677,GEO_5e4a8af8c038a558,GEO_276e90ad367bb3e8,train,TMM,tolerance,false
zl1_local_basin__local_basin_ZL1_N3_M3_L79_H44_C316_0678,GEO_71a53a60c5013bd7,GEO_276e90ad367bb3e8,train,TMM,tolerance,false
zl1_local_basin__local_basin_ZL1_N3_M3_L79_H44_C316_0679,GEO_1380d57d3c2b8f02,GEO_276e90ad367bb3e8,train,TMM,tolerance,false
zl1_local_basin__local_basin_ZL1_N3_M3_L79_H44_C316_0680,GEO_e6820ce08a43a9eb,GEO_276e90ad367bb3e8,train,TMM,tolerance,false
zl1_local_basin__local_basin_ZL1_N3_M3_L79_H44_C316_0681,GEO_efcf95074cfac044,GEO_276e90ad367bb3e8,train,TMM,tolerance,false
zl1_local_basin__local_basin_ZL1_N3_M3_L79_H44_C316_0682,GEO_56ccb25179f88b07,GEO_276e90ad367bb3e8,train,TMM,tolerance,false
zl1_local_basin__local_basin_ZL1_N3_M3_L79_H44_C316_0683,GEO_69033edcd82dc39e,GEO_276e90ad367bb3e8,train,TMM,tolerance,false
zl1_local_basin__local_basin_ZL1_N3_M3_L79_H44_C316_0684,GEO_b7873f4504c2197e,GEO_276e90ad367bb3e8,train,TMM,tolerance,false
zl1_local_basin__local_basin_ZL1_N3_M3_L79_H44_C316_0685,GEO_ee87c0c013832ec4,GEO_276e90ad367bb3e8,train,TMM,tolerance,false
zl1_independent_mc__independent_layer_1nm_ZL1_N3_M3_L78_H46_0000,GEO_89253e8209a35aeb,GEO_ad8cbef5a96144d8,train,TMM,tolerance,false
zl1_independent_mc__independent_layer_1nm_ZL1_N3_M3_L78_H46_0001,GEO_92ef1415e9080326,GEO_ad8cbef5a96144d8,train,TMM,tolerance,false
zl1_independent_mc__independent_layer_1nm_ZL1_N3_M3_L78_H46_0002,GEO_db86d0e4950e7c94,GEO_ad8cbef5a96144d8,train,TMM,tolerance,false
zl1_independent_mc__independent_layer_1nm_ZL1_N3_M3_L78_H46_0003,GEO_547c1ed1561c0bd4,GEO_ad8cbef5a96144d8,train,TMM,tolerance,false
zl1_independent_mc__independent_layer_1nm_ZL1_N3_M3_L78_H46_0004,GEO_0a65f04f11912f91,GEO_ad8cbef5a96144d8,train,TMM,tolerance,false
zl1_independent_mc__independent_layer_1nm_ZL1_N3_M3_L78_H46_0005,GEO_eaa7753fe60d0ddf,GEO_ad8cbef5a96144d8,train,TMM,tolerance,false
zl1_independent_mc__independent_layer_1nm_ZL1_N3_M3_L78_H46_0006,GEO_00e86c0a019c023d,GEO_ad8cbef5a96144d8,train,TMM,tolerance,false
zl1_independent_mc__independent_layer_1nm_ZL1_N3_M3_L78_H46_0007,GEO_5bc464abfcff8ca8,GEO_ad8cbef5a96144d8,train,TMM,tolerance,false
zl1_independent_mc__independent_layer_1nm_ZL1_N3_M3_L78_H46_0008,GEO_01d38da458e41d38,GEO_ad8cbef5a96144d8,train,TMM,tolerance,false
zl1_independent_mc__independent_layer_1nm_ZL1_N3_M3_L78_H46_0009,GEO_991881c123beac21,GEO_ad8cbef5a96144d8,train,TMM,tolerance,false
zl1_independent_mc__independent_layer_1nm_ZL1_N3_M3_L78_H46_0010,GEO_73418c4f5f710235,GEO_ad8cbef5a96144d8,train,TMM,tolerance,false
zl1_independent_mc__independent_layer_1nm_ZL1_N3_M3_L78_H46_0011,GEO_cf97c13f75f68d55,GEO_ad8cbef5a96144d8,train,TMM,tolerance,false
zl1_independent_mc__independent_layer_1nm_ZL1_N3_M3_L78_H46_0012,GEO_2e9b2dca57b9fffc,GEO_ad8cbef5a96144d8,train,TMM,tolerance,false
zl1_independent_mc__independent_layer_1nm_ZL1_N3_M3_L78_H46_0013,GEO_a792a94243d44e73,GEO_ad8cbef5a96144d8,train,TMM,tolerance,false
zl1_independent_mc__independent_layer_1nm_ZL1_N3_M3_L78_H46_0014,GEO_d7c0cceb64dab21d,GEO_ad8cbef5a96144d8,train,TMM,tolerance,false
zl1_independent_mc__independent_layer_1nm_ZL1_N3_M3_L78_H46_0015,GEO_ad415d64a543df00,GEO_ad8cbef5a96144d8,train,TMM,tolerance,false
zl1_independent_mc__independent_layer_1nm_ZL1_N3_M3_L78_H46_0016,GEO_5154e21290b933bf,GEO_ad8cbef5a96144d8,train,TMM,tolerance,false
zl1_independent_mc__independent_layer_1nm_ZL1_N3_M3_L78_H46_0017,GEO_ddc9b42be4027e3f,GEO_ad8cbef5a96144d8,train,TMM,tolerance,false
zl1_independent_mc__independent_layer_1nm_ZL1_N3_M3_L78_H46_0018,GEO_dfb99d0c6c5959a4,GEO_ad8cbef5a96144d8,train,TMM,tolerance,false
zl1_independent_mc__independent_layer_1nm_ZL1_N3_M3_L78_H46_0019,GEO_d1eb00107c44d8b8,GEO_ad8cbef5a96144d8,train,TMM,tolerance,false
zl1_independent_mc__independent_layer_1nm_ZL1_N3_M3_L78_H46_0020,GEO_80b152e6bcc06be8,GEO_ad8cbef5a96144d8,train,TMM,tolerance,false
zl1_independent_mc__independent_layer_1nm_ZL1_N3_M3_L78_H46_0021,GEO_10b5cfa5cf6ec5ba,GEO_ad8cbef5a96144d8,train,TMM,tolerance,false
zl1_independent_mc__independent_layer_1nm_ZL1_N3_M3_L78_H46_0022,GEO_5a0dfae5674876e0,GEO_ad8cbef5a96144d8,train,TMM,tolerance,false
zl1_independent_mc__independent_layer_1nm_ZL1_N3_M3_L78_H46_0023,GEO_97d1a4e3d6c95fbf,GEO_ad8cbef5a96144d8,train,TMM,tolerance,false
zl1_independent_mc__independent_layer_1nm_ZL1_N3_M3_L78_H46_0024,GEO_79b005df4b313249,GEO_ad8cbef5a96144d8,train,TMM,tolerance,false
zl1_independent_mc__independent_layer_1nm_ZL1_N3_M3_L78_H46_0025,GEO_77ad049d231e5460,GEO_ad8cbef5a96144d8,train,TMM,tolerance,false
zl1_independent_mc__independent_layer_1nm_ZL1_N3_M3_L78_H46_0026,GEO_d95b3cbf005f972d,GEO_ad8cbef5a96144d8,train,TMM,tolerance,false
zl1_independent_mc__independent_layer_1nm_ZL1_N3_M3_L78_H46_0027,GEO_e1c59d91c90a5cee,GEO_ad8cbef5a96144d8,train,TMM,tolerance,false
zl1_independent_mc__independent_layer_1nm_ZL1_N3_M3_L78_H46_0028,GEO_23a16c9a1d17958d,GEO_ad8cbef5a96144d8,train,TMM,tolerance,false
zl1_independent_mc__independent_layer_1nm_ZL1_N3_M3_L78_H46_0029,GEO_4274b184885bce66,GEO_ad8cbef5a96144d8,train,TMM,tolerance,false
zl1_independent_mc__independent_layer_1nm_ZL1_N3_M3_L78_H46_0030,GEO_43ca5346d2db64fe,GEO_ad8cbef5a96144d8,train,TMM,tolerance,false
zl1_independent_mc__independent_layer_1nm_ZL1_N3_M3_L78_H46_0031,GEO_fcb4cdf13c316613,GEO_ad8cbef5a96144d8,train,TMM,tolerance,false
zl1_independent_mc__independent_layer_1nm_ZL1_N3_M3_L78_H46_0032,GEO_61e6aca7181aba5d,GEO_ad8cbef5a96144d8,train,TMM,tolerance,false
zl1_independent_mc__independent_layer_1nm_ZL1_N3_M3_L78_H46_0033,GEO_0769ad3850b27d96,GEO_ad8cbef5a96144d8,train,TMM,tolerance,false
zl1_independent_mc__independent_layer_1nm_ZL1_N3_M3_L78_H46_0034,GEO_de7b00a264908fa2,GEO_ad8cbef5a96144d8,train,TMM,tolerance,false
zl1_independent_mc__independent_layer_1nm_ZL1_N3_M3_L78_H46_0035,GEO_109db7b8f74bb1bc,GEO_ad8cbef5a96144d8,train,TMM,tolerance,false
zl1_independent_mc__independent_layer_1nm_ZL1_N3_M3_L78_H46_0036,GEO_07d98e068ec00215,GEO_ad8cbef5a96144d8,train,TMM,tolerance,false
zl1_independent_mc__independent_layer_1nm_ZL1_N3_M3_L78_H46_0037,GEO_ad6670583782dd4b,GEO_ad8cbef5a96144d8,train,TMM,tolerance,false
zl1_independent_mc__independent_layer_1nm_ZL1_N3_M3_L78_H46_0038,GEO_56c01a6940d65c2f,GEO_ad8cbef5a96144d8,train,TMM,tolerance,false
zl1_independent_mc__independent_layer_1nm_ZL1_N3_M3_L78_H46_0039,GEO_cb7f4e10414f1875,GEO_ad8cbef5a96144d8,train,TMM,tolerance,false
zl1_independent_mc__independent_layer_1nm_ZL1_N3_M3_L78_H46_0040,GEO_948a80bf9f0e8c39,GEO_ad8cbef5a96144d8,train,TMM,tolerance,false
zl1_independent_mc__independent_layer_1nm_ZL1_N3_M3_L78_H46_0041,GEO_885c973af64ff58b,GEO_ad8cbef5a96144d8,train,TMM,tolerance,false
zl1_independent_mc__independent_layer_1nm_ZL1_N3_M3_L78_H46_0042,GEO_3bad055c45d37219,GEO_ad8cbef5a96144d8,train,TMM,tolerance,false
zl1_independent_mc__independent_layer_1nm_ZL1_N3_M3_L78_H46_0043,GEO_97378b86a8a67eed,GEO_ad8cbef5a96144d8,train,TMM,tolerance,false
zl1_independent_mc__independent_layer_1nm_ZL1_N3_M3_L78_H46_0044,GEO_0ffb9a6b6f1cc4c1,GEO_ad8cbef5a96144d8,train,TMM,tolerance,false
zl1_independent_mc__independent_layer_1nm_ZL1_N3_M3_L78_H46_0045,GEO_33f094dc9e0abd0b,GEO_ad8cbef5a96144d8,train,TMM,tolerance,false
zl1_independent_mc__independent_layer_1nm_ZL1_N3_M3_L78_H46_0046,GEO_d97d6becc2e64238,GEO_ad8cbef5a96144d8,train,TMM,tolerance,false
zl1_independent_mc__independent_layer_1nm_ZL1_N3_M3_L78_H46_0047,GEO_2712d5e6a0d487ae,GEO_ad8cbef5a96144d8,train,TMM,tolerance,false
zl1_independent_mc__independent_layer_1nm_ZL1_N3_M3_L78_H46_0048,GEO_4a1e138ae04570ca,GEO_ad8cbef5a96144d8,train,TMM,tolerance,false
zl1_independent_mc__independent_layer_1nm_ZL1_N3_M3_L78_H46_0049,GEO_257324ec8f9e99c4,GEO_ad8cbef5a96144d8,train,TMM,tolerance,false
zl1_independent_mc__independent_layer_1nm_ZL1_N3_M3_L78_H46_0050,GEO_d50914a52e3c7def,GEO_ad8cbef5a96144d8,train,TMM,tolerance,false
zl1_independent_mc__independent_layer_1nm_ZL1_N3_M3_L78_H46_0051,GEO_1c7fa22c2bb278b2,GEO_ad8cbef5a96144d8,train,TMM,tolerance,false
zl1_independent_mc__independent_layer_1nm_ZL1_N3_M3_L78_H46_0052,GEO_1c3b4fe72bb35cc0,GEO_ad8cbef5a96144d8,train,TMM,tolerance,false
zl1_independent_mc__independent_layer_1nm_ZL1_N3_M3_L78_H46_0053,GEO_6eb5e0edacfbafcb,GEO_ad8cbef5a96144d8,train,TMM,tolerance,false
zl1_independent_mc__independent_layer_1nm_ZL1_N3_M3_L78_H46_0054,GEO_caf379e12c249380,GEO_ad8cbef5a96144d8,train,TMM,tolerance,false
zl1_independent_mc__independent_layer_1nm_ZL1_N3_M3_L78_H46_0055,GEO_35c4f0c7da481d9b,GEO_ad8cbef5a96144d8,train,TMM,tolerance,false
zl1_independent_mc__independent_layer_1nm_ZL1_N3_M3_L78_H46_0056,GEO_77e28de6845a0d08,GEO_ad8cbef5a96144d8,train,TMM,tolerance,false
zl1_independent_mc__independent_layer_1nm_ZL1_N3_M3_L78_H46_0057,GEO_7cd42316a312576f,GEO_ad8cbef5a96144d8,train,TMM,tolerance,false
zl1_independent_mc__independent_layer_1nm_ZL1_N3_M3_L78_H46_0058,GEO_0e9b9366a3a061f2,GEO_ad8cbef5a96144d8,train,TMM,tolerance,false
zl1_independent_mc__independent_layer_1nm_ZL1_N3_M3_L78_H46_0059,GEO_e4ba0dada5c52f2b,GEO_ad8cbef5a96144d8,train,TMM,tolerance,false
zl1_independent_mc__independent_layer_1nm_ZL1_N3_M3_L78_H46_0060,GEO_b406eeff20546cb1,GEO_ad8cbef5a96144d8,train,TMM,tolerance,false
zl1_independent_mc__independent_layer_1nm_ZL1_N3_M3_L78_H46_0061,GEO_10fc26190838fdb7,GEO_ad8cbef5a96144d8,train,TMM,tolerance,false
zl1_independent_mc__independent_layer_1nm_ZL1_N3_M3_L78_H46_0062,GEO_9895f538f3f542d1,GEO_ad8cbef5a96144d8,train,TMM,tolerance,false
zl1_independent_mc__independent_layer_1nm_ZL1_N3_M3_L78_H46_0063,GEO_3c2a759a4773ae55,GEO_ad8cbef5a96144d8,train,TMM,tolerance,false
zl1_independent_mc__independent_layer_1nm_ZL1_N3_M3_L78_H46_0064,GEO_44be853996bda855,GEO_ad8cbef5a96144d8,train,TMM,tolerance,false
zl1_independent_mc__independent_layer_1nm_ZL1_N3_M3_L78_H46_0065,GEO_e9adb6caa61868f5,GEO_ad8cbef5a96144d8,train,TMM,tolerance,false
zl1_independent_mc__independent_layer_1nm_ZL1_N3_M3_L78_H46_0066,GEO_d2812815f8026f82,GEO_ad8cbef5a96144d8,train,TMM,tolerance,false
zl1_independent_mc__independent_layer_1nm_ZL1_N3_M3_L78_H46_0067,GEO_db15e63dc6bf8b7f,GEO_ad8cbef5a96144d8,train,TMM,tolerance,false
zl1_independent_mc__independent_layer_1nm_ZL1_N3_M3_L78_H46_0068,GEO_e3ff4255d863d8ca,GEO_ad8cbef5a96144d8,train,TMM,tolerance,false
zl1_independent_mc__independent_layer_1nm_ZL1_N3_M3_L78_H46_0069,GEO_fb4ee5e02d5e8b87,GEO_ad8cbef5a96144d8,train,TMM,tolerance,false
zl1_independent_mc__independent_layer_1nm_ZL1_N3_M3_L78_H46_0070,GEO_423ee0ddde3ee54f,GEO_ad8cbef5a96144d8,train,TMM,tolerance,false
zl1_independent_mc__independent_layer_1nm_ZL1_N3_M3_L78_H46_0071,GEO_520aba1c152e5ac2,GEO_ad8cbef5a96144d8,train,TMM,tolerance,false
zl1_independent_mc__independent_layer_1nm_ZL1_N3_M3_L78_H46_0072,GEO_110300f938661b1c,GEO_ad8cbef5a96144d8,train,TMM,tolerance,false
zl1_independent_mc__independent_layer_1nm_ZL1_N3_M3_L78_H46_0073,GEO_0ae5494a73c29d73,GEO_ad8cbef5a96144d8,train,TMM,tolerance,false
zl1_independent_mc__independent_layer_1nm_ZL1_N3_M3_L78_H46_0074,GEO_4b0071abffa2759a,GEO_ad8cbef5a96144d8,train,TMM,tolerance,false
zl1_independent_mc__independent_layer_1nm_ZL1_N3_M3_L78_H46_0075,GEO_111bcb6d663bf87e,GEO_ad8cbef5a96144d8,train,TMM,tolerance,false
zl1_independent_mc__independent_layer_1nm_ZL1_N3_M3_L78_H46_0076,GEO_3d47411bea43ae8e,GEO_ad8cbef5a96144d8,train,TMM,tolerance,false
zl1_independent_mc__independent_layer_1nm_ZL1_N3_M3_L78_H46_0077,GEO_8e69c86ae128a1ad,GEO_ad8cbef5a96144d8,train,TMM,tolerance,false
zl1_independent_mc__independent_layer_1nm_ZL1_N3_M3_L78_H46_0078,GEO_18f23d1045b6c383,GEO_ad8cbef5a96144d8,train,TMM,tolerance,false
zl1_independent_mc__independent_layer_1nm_ZL1_N3_M3_L78_H46_0079,GEO_623a92da2c24b19f,GEO_ad8cbef5a96144d8,train,TMM,tolerance,false
zl1_independent_mc__independent_layer_1nm_ZL1_N3_M3_L78_H46_0080,GEO_cb9f351913e229c6,GEO_ad8cbef5a96144d8,train,TMM,tolerance,false
zl1_independent_mc__independent_layer_1nm_ZL1_N3_M3_L78_H46_0081,GEO_1d4489b631541ee6,GEO_ad8cbef5a96144d8,train,TMM,tolerance,false
zl1_independent_mc__independent_layer_1nm_ZL1_N3_M3_L78_H46_0082,GEO_ec5c592070228f16,GEO_ad8cbef5a96144d8,train,TMM,tolerance,false
zl1_independent_mc__independent_layer_1nm_ZL1_N3_M3_L78_H46_0083,GEO_daf114dfc54013f7,GEO_ad8cbef5a96144d8,train,TMM,tolerance,false
zl1_independent_mc__independent_layer_1nm_ZL1_N3_M3_L78_H46_0084,GEO_8ff99d1ddca4904f,GEO_ad8cbef5a96144d8,train,TMM,tolerance,false
zl1_independent_mc__independent_layer_1nm_ZL1_N3_M3_L78_H46_0085,GEO_4ad6d6ddec80bf58,GEO_ad8cbef5a96144d8,train,TMM,tolerance,false
zl1_independent_mc__independent_layer_1nm_ZL1_N3_M3_L78_H46_0086,GEO_ea5a16606b9d16bf,GEO_ad8cbef5a96144d8,train,TMM,tolerance,false
zl1_independent_mc__independent_layer_1nm_ZL1_N3_M3_L78_H46_0087,GEO_98cc0e8cf868a469,GEO_ad8cbef5a96144d8,train,TMM,tolerance,false
zl1_independent_mc__independent_layer_1nm_ZL1_N3_M3_L78_H46_0088,GEO_a3fe8bfb3516aaa8,GEO_ad8cbef5a96144d8,train,TMM,tolerance,false
zl1_independent_mc__independent_layer_1nm_ZL1_N3_M3_L78_H46_0089,GEO_6777fcdb00256d5d,GEO_ad8cbef5a96144d8,train,TMM,tolerance,false
zl1_independent_mc__independent_layer_1nm_ZL1_N3_M3_L78_H46_0090,GEO_f93a734f9d58bb6d,GEO_ad8cbef5a96144d8,train,TMM,tolerance,false
zl1_independent_mc__independent_layer_1nm_ZL1_N3_M3_L78_H46_0091,GEO_0c3895395dfb7cb9,GEO_ad8cbef5a96144d8,train,TMM,tolerance,false
zl1_independent_mc__independent_layer_1nm_ZL1_N3_M3_L78_H46_0092,GEO_1ac3a5f914fab3a7,GEO_ad8cbef5a96144d8,train,TMM,tolerance,false
zl1_independent_mc__independent_layer_1nm_ZL1_N3_M3_L78_H46_0093,GEO_c45a5b94794bc1f3,GEO_ad8cbef5a96144d8,train,TMM,tolerance,false
zl1_independent_mc__independent_layer_1nm_ZL1_N3_M3_L78_H46_0094,GEO_80131f6d3cec07c8,GEO_ad8cbef5a96144d8,train,TMM,tolerance,false
zl1_independent_mc__independent_layer_1nm_ZL1_N3_M3_L78_H46_0095,GEO_6cc0efe33d8da09f,GEO_ad8cbef5a96144d8,train,TMM,tolerance,false
zl1_independent_mc__independent_layer_1nm_ZL1_N3_M3_L78_H46_0096,GEO_8af30203cd90477d,GEO_ad8cbef5a96144d8,train,TMM,tolerance,false
zl1_independent_mc__independent_layer_1nm_ZL1_N3_M3_L78_H46_0097,GEO_33cb5fe52c8b0a06,GEO_ad8cbef5a96144d8,train,TMM,tolerance,false
zl1_independent_mc__independent_layer_1nm_ZL1_N3_M3_L78_H46_0098,GEO_026681efbf8ff0bc,GEO_ad8cbef5a96144d8,train,TMM,tolerance,false
zl1_independent_mc__independent_layer_1nm_ZL1_N3_M3_L78_H46_0099,GEO_d552d101b687d168,GEO_ad8cbef5a96144d8,train,TMM,tolerance,false
zl1_independent_mc__independent_layer_1nm_ZL1_N3_M3_L78_H46_0100,GEO_b6684a8ada7959cd,GEO_ad8cbef5a96144d8,train,TMM,tolerance,false
zl1_independent_mc__independent_layer_1nm_ZL1_N3_M3_L78_H46_0101,GEO_09ea182d40442d24,GEO_ad8cbef5a96144d8,train,TMM,tolerance,false
zl1_independent_mc__independent_layer_1nm_ZL1_N3_M3_L78_H46_0102,GEO_b8d5376ab4c177ba,GEO_ad8cbef5a96144d8,train,TMM,tolerance,false
zl1_independent_mc__independent_layer_1nm_ZL1_N3_M3_L78_H46_0103,GEO_3a2f9577fcbd1d67,GEO_ad8cbef5a96144d8,train,TMM,tolerance,false
zl1_independent_mc__independent_layer_1nm_ZL1_N3_M3_L78_H46_0104,GEO_6c0b5dfaa48874f9,GEO_ad8cbef5a96144d8,train,TMM,tolerance,false
zl1_independent_mc__independent_layer_1nm_ZL1_N3_M3_L78_H46_0105,GEO_bcc3e6a03956328d,GEO_ad8cbef5a96144d8,train,TMM,tolerance,false
zl1_independent_mc__independent_layer_1nm_ZL1_N3_M3_L78_H46_0106,GEO_28f7e11b8d1ea9ba,GEO_ad8cbef5a96144d8,train,TMM,tolerance,false
zl1_independent_mc__independent_layer_1nm_ZL1_N3_M3_L78_H46_0107,GEO_941b2b9e6157ca19,GEO_ad8cbef5a96144d8,train,TMM,tolerance,false
zl1_independent_mc__independent_layer_1nm_ZL1_N3_M3_L78_H46_0108,GEO_da4bf9923fbda46e,GEO_ad8cbef5a96144d8,train,TMM,tolerance,false
zl1_independent_mc__independent_layer_1nm_ZL1_N3_M3_L78_H46_0109,GEO_f7e04d61aa59bf2b,GEO_ad8cbef5a96144d8,train,TMM,tolerance,false
zl1_independent_mc__independent_layer_1nm_ZL1_N3_M3_L78_H46_0110,GEO_a8f395019eea2d5b,GEO_ad8cbef5a96144d8,train,TMM,tolerance,false
zl1_independent_mc__independent_layer_1nm_ZL1_N3_M3_L78_H46_0111,GEO_9a5078b10647e453,GEO_ad8cbef5a96144d8,train,TMM,tolerance,false
zl1_independent_mc__independent_layer_1nm_ZL1_N3_M3_L78_H46_0112,GEO_555942dc17d23492,GEO_ad8cbef5a96144d8,train,TMM,tolerance,false
zl1_independent_mc__independent_layer_1nm_ZL1_N3_M3_L78_H46_0113,GEO_1ddc30e3a8e3d70c,GEO_ad8cbef5a96144d8,train,TMM,tolerance,false
zl1_independent_mc__independent_layer_1nm_ZL1_N3_M3_L78_H46_0114,GEO_1b283b3e5e5c9216,GEO_ad8cbef5a96144d8,train,TMM,tolerance,false
zl1_independent_mc__independent_layer_1nm_ZL1_N3_M3_L78_H46_0115,GEO_b475515ee3b4cbda,GEO_ad8cbef5a96144d8,train,TMM,tolerance,false
zl1_independent_mc__independent_layer_1nm_ZL1_N3_M3_L78_H46_0116,GEO_1905275f7460e852,GEO_ad8cbef5a96144d8,train,TMM,tolerance,false
zl1_independent_mc__independent_layer_1nm_ZL1_N3_M3_L78_H46_0117,GEO_22bd873d5bd2be51,GEO_ad8cbef5a96144d8,train,TMM,tolerance,false
zl1_independent_mc__independent_layer_1nm_ZL1_N3_M3_L78_H46_0118,GEO_842ff80173cba527,GEO_ad8cbef5a96144d8,train,TMM,tolerance,false
zl1_independent_mc__independent_layer_1nm_ZL1_N3_M3_L78_H46_0119,GEO_3cf9b6ebd97c75c7,GEO_ad8cbef5a96144d8,train,TMM,tolerance,false
zl1_independent_mc__independent_layer_1nm_ZL1_N3_M3_L78_H46_0120,GEO_83736142b3be270c,GEO_ad8cbef5a96144d8,train,TMM,tolerance,false
zl1_independent_mc__independent_layer_1nm_ZL1_N3_M3_L78_H46_0121,GEO_6920348cdee6518d,GEO_ad8cbef5a96144d8,train,TMM,tolerance,false
zl1_independent_mc__independent_layer_1nm_ZL1_N3_M3_L78_H46_0122,GEO_34b1bdd4ab9607b2,GEO_ad8cbef5a96144d8,train,TMM,tolerance,false
zl1_independent_mc__independent_layer_1nm_ZL1_N3_M3_L78_H46_0123,GEO_3e90012ad98f9789,GEO_ad8cbef5a96144d8,train,TMM,tolerance,false
zl1_independent_mc__independent_layer_1nm_ZL1_N3_M3_L78_H46_0124,GEO_592f4507eef17770,GEO_ad8cbef5a96144d8,train,TMM,tolerance,false
zl1_independent_mc__independent_layer_1nm_ZL1_N3_M3_L78_H46_0125,GEO_3a40bfcd065cd8f4,GEO_ad8cbef5a96144d8,train,TMM,tolerance,false
zl1_independent_mc__independent_layer_1nm_ZL1_N3_M3_L78_H46_0126,GEO_4462b0220dd48653,GEO_ad8cbef5a96144d8,train,TMM,tolerance,false
zl1_independent_mc__independent_layer_1nm_ZL1_N3_M3_L78_H46_0127,GEO_b543ce0ad7b01f98,GEO_ad8cbef5a96144d8,train,TMM,tolerance,false
zl1_independent_mc__independent_layer_1nm_ZL1_N3_M3_L78_H46_0128,GEO_33c32ef1ca74d6a8,GEO_ad8cbef5a96144d8,train,TMM,tolerance,false
zl1_independent_mc__independent_layer_1nm_ZL1_N3_M3_L78_H46_0129,GEO_be934b32817cdf86,GEO_ad8cbef5a96144d8,train,TMM,tolerance,false
zl1_independent_mc__independent_layer_1nm_ZL1_N3_M3_L78_H46_0130,GEO_a2c9794f85252173,GEO_ad8cbef5a96144d8,train,TMM,tolerance,false
zl1_independent_mc__independent_layer_1nm_ZL1_N3_M3_L78_H46_0131,GEO_4fb167b613b0a1af,GEO_ad8cbef5a96144d8,train,TMM,tolerance,false
zl1_independent_mc__independent_layer_1nm_ZL1_N3_M3_L78_H46_0132,GEO_04ef85b6e93638e5,GEO_ad8cbef5a96144d8,train,TMM,tolerance,false
zl1_independent_mc__independent_layer_1nm_ZL1_N3_M3_L78_H46_0133,GEO_928d55e5b353e378,GEO_ad8cbef5a96144d8,train,TMM,tolerance,false
zl1_independent_mc__independent_layer_1nm_ZL1_N3_M3_L78_H46_0134,GEO_d26d8e0a09df9b96,GEO_ad8cbef5a96144d8,train,TMM,tolerance,false
zl1_independent_mc__independent_layer_1nm_ZL1_N3_M3_L78_H46_0135,GEO_ed795efe70423892,GEO_ad8cbef5a96144d8,train,TMM,tolerance,false
zl1_independent_mc__independent_layer_1nm_ZL1_N3_M3_L78_H46_0136,GEO_d2962a452e17c60a,GEO_ad8cbef5a96144d8,train,TMM,tolerance,false
zl1_independent_mc__independent_layer_1nm_ZL1_N3_M3_L78_H46_0137,GEO_20cb5664946843f0,GEO_ad8cbef5a96144d8,train,TMM,tolerance,false
zl1_independent_mc__independent_layer_1nm_ZL1_N3_M3_L78_H46_0138,GEO_d363f266d214f2b2,GEO_ad8cbef5a96144d8,train,TMM,tolerance,false
zl1_independent_mc__independent_layer_1nm_ZL1_N3_M3_L78_H46_0139,GEO_6e52ffa0772b0121,GEO_ad8cbef5a96144d8,train,TMM,tolerance,false
zl1_independent_mc__independent_layer_1nm_ZL1_N3_M3_L78_H46_0140,GEO_ae4dd4afa58d92af,GEO_ad8cbef5a96144d8,train,TMM,tolerance,false
zl1_independent_mc__independent_layer_1nm_ZL1_N3_M3_L78_H46_0141,GEO_9fa33160a454c3d9,GEO_ad8cbef5a96144d8,train,TMM,tolerance,false
zl1_independent_mc__independent_layer_1nm_ZL1_N3_M3_L78_H46_0142,GEO_3e4cd89b06240483,GEO_ad8cbef5a96144d8,train,TMM,tolerance,false
zl1_independent_mc__independent_layer_1nm_ZL1_N3_M3_L78_H46_0143,GEO_914f2da1c2d8aac5,GEO_ad8cbef5a96144d8,train,TMM,tolerance,false
