geometry_id,geometry_hash,candidate_id_primary,candidate_aliases,topology_family,N,M,H_nm,L_nm,C_nm,added_defect_thickness_nm,effective_central_L_thickness_nm,compiled_sequence,compiled_sequence_json,layer_material_sequence,physical_layer_count,total_thickness_nm,substrate_material,superstrate_material,propagation_direction,material_model,tio2_material_id,sio2_material_id,is_nominal_geometry,parent_nominal_geometry_id,provenance_count,quality_status
GEO_2b54c72c35c48bea,2b54c72c35c48beaa93daa4d2ab41bf17205755071e2237ce923c19b929708e3,ZL1_N3_M3_L78_H46,ZL1_N3_M3_L78_H46,ZL-1,,3,48,78,,234,312,H48 L78 H48 L78 H48 L311 H48 L78 H48 L78 H48 L78,"[[""H"",48],[""L"",78],[""H"",48],[""L"",78],[""H"",48],[""L"",311],[""H"",48],[""L"",78],[""H"",48],[""L"",78],[""H"",48],[""L"",78]]","[""APCD_TIO2_NATIVE_M1"",""APCD_SIO2_NATIVE_M1"",""APCD_TIO2_NATIVE_M1"",""APCD_SIO2_NATIVE_M1"",""APCD_TIO2_NATIVE_M1"",""APCD_SIO2_NATIVE_M1"",""APCD_TIO2_NATIVE_M1"",""APCD_SIO2_NATIVE_M1"",""APCD_TIO2_NATIVE_M1"",""APCD_SIO2_NATIVE_M1"",""APCD_TIO2_NATIVE_M1"",""APCD_SIO2_NATIVE_M1""]",12,989,GaN,Air,GaN -> reverse(stack) -> Air,native_m1,APCD_TIO2_NATIVE_M1,APCD_SIO2_NATIVE_M1,True,,2,accepted
GEO_cc2b5905744c2f26,cc2b5905744c2f262eb787282b3a8f815d7cd958d430dd1be445065fa41c9344,ZL1_N3_M3_L78_H46,ZL1_N3_M3_L78_H46,ZL-1,,3,48,78,,234,312,H48 L78 H48 L78 H48 L313 H48 L78 H48 L78 H48 L78,"[[""H"",48],[""L"",78],[""H"",48],[""L"",78],[""H"",48],[""L"",313],[""H"",48],[""L"",78],[""H"",48],[""L"",78],[""H"",48],[""L"",78]]","[""APCD_TIO2_NATIVE_M1"",""APCD_SIO2_NATIVE_M1"",""APCD_TIO2_NATIVE_M1"",""APCD_SIO2_NATIVE_M1"",""APCD_TIO2_NATIVE_M1"",""APCD_SIO2_NATIVE_M1"",""APCD_TIO2_NATIVE_M1"",""APCD_SIO2_NATIVE_M1"",""APCD_TIO2_NATIVE_M1"",""APCD_SIO2_NATIVE_M1"",""APCD_TIO2_NATIVE_M1"",""APCD_SIO2_NATIVE_M1""]",12,991,GaN,Air,GaN -> reverse(stack) -> Air,native_m1,APCD_TIO2_NATIVE_M1,APCD_SIO2_NATIVE_M1,True,,2,accepted
GEO_52f082d5bc6ef37a,52f082d5bc6ef37acca032d521b9ca1d5c1271fccaac2fdca45cf16a96735170,ZL1_N3_M3_L78_H46,ZL1_N3_M3_L78_H46,ZL-1,,3,48,78,,234,312,H48 L78 H48 L78 H48 L314 H48 L78 H48 L78 H48 L78,"[[""H"",48],[""L"",78],[""H"",48],[""L"",78],[""H"",48],[""L"",314],[""H"",48],[""L"",78],[""H"",48],[""L"",78],[""H"",48],[""L"",78]]","[""APCD_TIO2_NATIVE_M1"",""APCD_SIO2_NATIVE_M1"",""APCD_TIO2_NATIVE_M1"",""APCD_SIO2_NATIVE_M1"",""APCD_TIO2_NATIVE_M1"",""APCD_SIO2_NATIVE_M1"",""APCD_TIO2_NATIVE_M1"",""APCD_SIO2_NATIVE_M1"",""APCD_TIO2_NATIVE_M1"",""APCD_SIO2_NATIVE_M1"",""APCD_TIO2_NATIVE_M1"",""APCD_SIO2_NATIVE_M1""]",12,992,GaN,Air,GaN -> reverse(stack) -> Air,native_m1,APCD_TIO2_NATIVE_M1,APCD_SIO2_NATIVE_M1,True,,2,accepted
GEO_9f7b239a3158c6f0,9f7b239a3158c6f0013f4ce3edf505a59cb1ad05dd96d417c085ade44f760d6e,ZL1_N3_M3_L78_H46,ZL1_N3_M3_L78_H46,ZL-1,,3,48,78,,234,312,H48 L78 H48 L78 H48 L315 H48 L78 H48 L78 H48 L78,"[[""H"",48],[""L"",78],[""H"",48],[""L"",78],[""H"",48],[""L"",315],[""H"",48],[""L"",78],[""H"",48],[""L"",78],[""H"",48],[""L"",78]]","[""APCD_TIO2_NATIVE_M1"",""APCD_SIO2_NATIVE_M1"",""APCD_TIO2_NATIVE_M1"",""APCD_SIO2_NATIVE_M1"",""APCD_TIO2_NATIVE_M1"",""APCD_SIO2_NATIVE_M1"",""APCD_TIO2_NATIVE_M1"",""APCD_SIO2_NATIVE_M1"",""APCD_TIO2_NATIVE_M1"",""APCD_SIO2_NATIVE_M1"",""APCD_TIO2_NATIVE_M1"",""APCD_SIO2_NATIVE_M1""]",12,993,GaN,Air,GaN -> reverse(stack) -> Air,native_m1,APCD_TIO2_NATIVE_M1,APCD_SIO2_NATIVE_M1,True,,2,accepted
GEO_90ae77f3ff8e959e,90ae77f3ff8e959e68b959e72ff138d87f3ff67f0a4268d17cb4cc440d90bb93,ZL1_N3_M3_L78_H46,ZL1_N3_M3_L78_H46,ZL-1,,3,48,78,,234,312,H48 L78 H48 L78 H48 L316 H48 L78 H48 L78 H48 L78,"[[""H"",48],[""L"",78],[""H"",48],[""L"",78],[""H"",48],[""L"",316],[""H"",48],[""L"",78],[""H"",48],[""L"",78],[""H"",48],[""L"",78]]","[""APCD_TIO2_NATIVE_M1"",""APCD_SIO2_NATIVE_M1"",""APCD_TIO2_NATIVE_M1"",""APCD_SIO2_NATIVE_M1"",""APCD_TIO2_NATIVE_M1"",""APCD_SIO2_NATIVE_M1"",""APCD_TIO2_NATIVE_M1"",""APCD_SIO2_NATIVE_M1"",""APCD_TIO2_NATIVE_M1"",""APCD_SIO2_NATIVE_M1"",""APCD_TIO2_NATIVE_M1"",""APCD_SIO2_NATIVE_M1""]",12,994,GaN,Air,GaN -> reverse(stack) -> Air,native_m1,APCD_TIO2_NATIVE_M1,APCD_SIO2_NATIVE_M1,True,,1,accepted
GEO_7338ace914c11def,7338ace914c11def3193aa6e9cf1acdffce8ba566d0ab5d3c8418f78cd69ca03,ZL1_N3_M3_L78_H46,ZL1_N3_M3_L78_H46,ZL-1,,3,48,78,,234,312,H48 L78 H48 L78 H48 L317 H48 L78 H48 L78 H48 L78,"[[""H"",48],[""L"",78],[""H"",48],[""L"",78],[""H"",48],[""L"",317],[""H"",48],[""L"",78],[""H"",48],[""L"",78],[""H"",48],[""L"",78]]","[""APCD_TIO2_NATIVE_M1"",""APCD_SIO2_NATIVE_M1"",""APCD_TIO2_NATIVE_M1"",""APCD_SIO2_NATIVE_M1"",""APCD_TIO2_NATIVE_M1"",""APCD_SIO2_NATIVE_M1"",""APCD_TIO2_NATIVE_M1"",""APCD_SIO2_NATIVE_M1"",""APCD_TIO2_NATIVE_M1"",""APCD_SIO2_NATIVE_M1"",""APCD_TIO2_NATIVE_M1"",""APCD_SIO2_NATIVE_M1""]",12,995,GaN,Air,GaN -> reverse(stack) -> Air,native_m1,APCD_TIO2_NATIVE_M1,APCD_SIO2_NATIVE_M1,True,,1,accepted
GEO_71e9695edacb850f,71e9695edacb850fc0a1f9ce7dde51d479cd5b04c8c9ca6d2c71d3d1f97b840e,ZL1_N3_M3_L78_H46,ZL1_N3_M3_L78_H46,ZL-1,,3,48,79,,237,316,H48 L79 H48 L79 H48 L307 H48 L79 H48 L79 H48 L79,"[[""H"",48],[""L"",79],[""H"",48],[""L"",79],[""H"",48],[""L"",307],[""H"",48],[""L"",79],[""H"",48],[""L"",79],[""H"",48],[""L"",79]]","[""APCD_TIO2_NATIVE_M1"",""APCD_SIO2_NATIVE_M1"",""APCD_TIO2_NATIVE_M1"",""APCD_SIO2_NATIVE_M1"",""APCD_TIO2_NATIVE_M1"",""APCD_SIO2_NATIVE_M1"",""APCD_TIO2_NATIVE_M1"",""APCD_SIO2_NATIVE_M1"",""APCD_TIO2_NATIVE_M1"",""APCD_SIO2_NATIVE_M1"",""APCD_TIO2_NATIVE_M1"",""APCD_SIO2_NATIVE_M1""]",12,990,GaN,Air,GaN -> reverse(stack) -> Air,native_m1,APCD_TIO2_NATIVE_M1,APCD_SIO2_NATIVE_M1,True,,1,accepted
GEO_1ed354156a7a41c1,1ed354156a7a41c1c26bd23e974b7df2ca5193deb1e40b19f606c5a2943d6ad0,ZL1_N3_M3_L78_H46,ZL1_N3_M3_L78_H46,ZL-1,,3,48,79,,237,316,H48 L79 H48 L79 H48 L308 H48 L79 H48 L79 H48 L79,"[[""H"",48],[""L"",79],[""H"",48],[""L"",79],[""H"",48],[""L"",308],[""H"",48],[""L"",79],[""H"",48],[""L"",79],[""H"",48],[""L"",79]]","[""APCD_TIO2_NATIVE_M1"",""APCD_SIO2_NATIVE_M1"",""APCD_TIO2_NATIVE_M1"",""APCD_SIO2_NATIVE_M1"",""APCD_TIO2_NATIVE_M1"",""APCD_SIO2_NATIVE_M1"",""APCD_TIO2_NATIVE_M1"",""APCD_SIO2_NATIVE_M1"",""APCD_TIO2_NATIVE_M1"",""APCD_SIO2_NATIVE_M1"",""APCD_TIO2_NATIVE_M1"",""APCD_SIO2_NATIVE_M1""]",12,991,GaN,Air,GaN -> reverse(stack) -> Air,native_m1,APCD_TIO2_NATIVE_M1,APCD_SIO2_NATIVE_M1,True,,1,accepted
GEO_198d7844da17ee6a,198d7844da17ee6a536a2d002230b130dc2eaf049b793ec57ba6115462817332,ZL1_N3_M3_L78_H46,ZL1_N3_M3_L78_H46,ZL-1,,3,48,79,,237,316,H48 L79 H48 L79 H48 L309 H48 L79 H48 L79 H48 L79,"[[""H"",48],[""L"",79],[""H"",48],[""L"",79],[""H"",48],[""L"",309],[""H"",48],[""L"",79],[""H"",48],[""L"",79],[""H"",48],[""L"",79]]","[""APCD_TIO2_NATIVE_M1"",""APCD_SIO2_NATIVE_M1"",""APCD_TIO2_NATIVE_M1"",""APCD_SIO2_NATIVE_M1"",""APCD_TIO2_NATIVE_M1"",""APCD_SIO2_NATIVE_M1"",""APCD_TIO2_NATIVE_M1"",""APCD_SIO2_NATIVE_M1"",""APCD_TIO2_NATIVE_M1"",""APCD_SIO2_NATIVE_M1"",""APCD_TIO2_NATIVE_M1"",""APCD_SIO2_NATIVE_M1""]",12,992,GaN,Air,GaN -> reverse(stack) -> Air,native_m1,APCD_TIO2_NATIVE_M1,APCD_SIO2_NATIVE_M1,True,,2,accepted
GEO_1425968e6df70ed2,1425968e6df70ed2215d12be5b980c3cb9b8fe815ff22de40f39314b28320037,ZL1_N3_M3_L78_H46,ZL1_N3_M3_L78_H46,ZL-1,,3,48,79,,237,316,H48 L79 H48 L79 H48 L310 H48 L79 H48 L79 H48 L79,"[[""H"",48],[""L"",79],[""H"",48],[""L"",79],[""H"",48],[""L"",310],[""H"",48],[""L"",79],[""H"",48],[""L"",79],[""H"",48],[""L"",79]]","[""APCD_TIO2_NATIVE_M1"",""APCD_SIO2_NATIVE_M1"",""APCD_TIO2_NATIVE_M1"",""APCD_SIO2_NATIVE_M1"",""APCD_TIO2_NATIVE_M1"",""APCD_SIO2_NATIVE_M1"",""APCD_TIO2_NATIVE_M1"",""APCD_SIO2_NATIVE_M1"",""APCD_TIO2_NATIVE_M1"",""APCD_SIO2_NATIVE_M1"",""APCD_TIO2_NATIVE_M1"",""APCD_SIO2_NATIVE_M1""]",12,993,GaN,Air,GaN -> reverse(stack) -> Air,native_m1,APCD_TIO2_NATIVE_M1,APCD_SIO2_NATIVE_M1,True,,2,accepted
GEO_d3770628caf2c41b,d3770628caf2c41b6356fa5bc683073a667cfaa13d85ee4b11646bb348e5a242,ZL1_N3_M3_L78_H46,ZL1_N3_M3_L78_H46,ZL-1,,3,48,79,,237,316,H48 L79 H48 L79 H48 L311 H48 L79 H48 L79 H48 L79,"[[""H"",48],[""L"",79],[""H"",48],[""L"",79],[""H"",48],[""L"",311],[""H"",48],[""L"",79],[""H"",48],[""L"",79],[""H"",48],[""L"",79]]","[""APCD_TIO2_NATIVE_M1"",""APCD_SIO2_NATIVE_M1"",""APCD_TIO2_NATIVE_M1"",""APCD_SIO2_NATIVE_M1"",""APCD_TIO2_NATIVE_M1"",""APCD_SIO2_NATIVE_M1"",""APCD_TIO2_NATIVE_M1"",""APCD_SIO2_NATIVE_M1"",""APCD_TIO2_NATIVE_M1"",""APCD_SIO2_NATIVE_M1"",""APCD_TIO2_NATIVE_M1"",""APCD_SIO2_NATIVE_M1""]",12,994,GaN,Air,GaN -> reverse(stack) -> Air,native_m1,APCD_TIO2_NATIVE_M1,APCD_SIO2_NATIVE_M1,True,,2,accepted
GEO_cf6b0b309ce56c59,cf6b0b309ce56c5941c6b7226707f9ed027720a91e0ca38503bacc234e38122d,ZL1_N3_M3_L78_H46,ZL1_N3_M3_L78_H46,ZL-1,,3,48,79,,237,316,H48 L79 H48 L79 H48 L312 H48 L79 H48 L79 H48 L79,"[[""H"",48],[""L"",79],[""H"",48],[""L"",79],[""H"",48],[""L"",312],[""H"",48],[""L"",79],[""H"",48],[""L"",79],[""H"",48],[""L"",79]]","[""APCD_TIO2_NATIVE_M1"",""APCD_SIO2_NATIVE_M1"",""APCD_TIO2_NATIVE_M1"",""APCD_SIO2_NATIVE_M1"",""APCD_TIO2_NATIVE_M1"",""APCD_SIO2_NATIVE_M1"",""APCD_TIO2_NATIVE_M1"",""APCD_SIO2_NATIVE_M1"",""APCD_TIO2_NATIVE_M1"",""APCD_SIO2_NATIVE_M1"",""APCD_TIO2_NATIVE_M1"",""APCD_SIO2_NATIVE_M1""]",12,995,GaN,Air,GaN -> reverse(stack) -> Air,native_m1,APCD_TIO2_NATIVE_M1,APCD_SIO2_NATIVE_M1,True,,2,accepted
GEO_78f610b47889a4a0,78f610b47889a4a0c8c574e1cdee9cd1df64e41286e55e4b9911d885bd8fd68b,ZL1_N3_M3_L78_H46,ZL1_N3_M3_L78_H46,ZL-1,,3,48,79,,237,316,H48 L79 H48 L79 H48 L313 H48 L79 H48 L79 H48 L79,"[[""H"",48],[""L"",79],[""H"",48],[""L"",79],[""H"",48],[""L"",313],[""H"",48],[""L"",79],[""H"",48],[""L"",79],[""H"",48],[""L"",79]]","[""APCD_TIO2_NATIVE_M1"",""APCD_SIO2_NATIVE_M1"",""APCD_TIO2_NATIVE_M1"",""APCD_SIO2_NATIVE_M1"",""APCD_TIO2_NATIVE_M1"",""APCD_SIO2_NATIVE_M1"",""APCD_TIO2_NATIVE_M1"",""APCD_SIO2_NATIVE_M1"",""APCD_TIO2_NATIVE_M1"",""APCD_SIO2_NATIVE_M1"",""APCD_TIO2_NATIVE_M1"",""APCD_SIO2_NATIVE_M1""]",12,996,GaN,Air,GaN -> reverse(stack) -> Air,native_m1,APCD_TIO2_NATIVE_M1,APCD_SIO2_NATIVE_M1,True,,2,accepted
GEO_1a123ee8be859375,1a123ee8be859375caaae4677163a9649d2603c7700e7598ff19acab69406525,ZL1_N3_M3_L78_H46,ZL1_N3_M3_L78_H46,ZL-1,,3,48,79,,237,316,H48 L79 H48 L79 H48 L314 H48 L79 H48 L79 H48 L79,"[[""H"",48],[""L"",79],[""H"",48],[""L"",79],[""H"",48],[""L"",314],[""H"",48],[""L"",79],[""H"",48],[""L"",79],[""H"",48],[""L"",79]]","[""APCD_TIO2_NATIVE_M1"",""APCD_SIO2_NATIVE_M1"",""APCD_TIO2_NATIVE_M1"",""APCD_SIO2_NATIVE_M1"",""APCD_TIO2_NATIVE_M1"",""APCD_SIO2_NATIVE_M1"",""APCD_TIO2_NATIVE_M1"",""APCD_SIO2_NATIVE_M1"",""APCD_TIO2_NATIVE_M1"",""APCD_SIO2_NATIVE_M1"",""APCD_TIO2_NATIVE_M1"",""APCD_SIO2_NATIVE_M1""]",12,997,GaN,Air,GaN -> reverse(stack) -> Air,native_m1,APCD_TIO2_NATIVE_M1,APCD_SIO2_NATIVE_M1,True,,2,accepted
GEO_07239499b8f9e713,07239499b8f9e713be3bafa9e43eeef5b61bcb832e8cd131899b3d30f02acbb8,ZL1_N3_M3_L78_H46,ZL1_N3_M3_L78_H46,ZL-1,,3,48,79,,237,316,H48 L79 H48 L79 H48 L315 H48 L79 H48 L79 H48 L79,"[[""H"",48],[""L"",79],[""H"",48],[""L"",79],[""H"",48],[""L"",315],[""H"",48],[""L"",79],[""H"",48],[""L"",79],[""H"",48],[""L"",79]]","[""APCD_TIO2_NATIVE_M1"",""APCD_SIO2_NATIVE_M1"",""APCD_TIO2_NATIVE_M1"",""APCD_SIO2_NATIVE_M1"",""APCD_TIO2_NATIVE_M1"",""APCD_SIO2_NATIVE_M1"",""APCD_TIO2_NATIVE_M1"",""APCD_SIO2_NATIVE_M1"",""APCD_TIO2_NATIVE_M1"",""APCD_SIO2_NATIVE_M1"",""APCD_TIO2_NATIVE_M1"",""APCD_SIO2_NATIVE_M1""]",12,998,GaN,Air,GaN -> reverse(stack) -> Air,native_m1,APCD_TIO2_NATIVE_M1,APCD_SIO2_NATIVE_M1,True,,2,accepted
GEO_c673a19d6b0e5423,c673a19d6b0e5423e31cb62a51a1a6059fec8a582d1c3da98587251adbf77fc4,ZL1_N3_M3_L78_H46,ZL1_N3_M3_L78_H46,ZL-1,,3,48,79,,237,316,H48 L79 H48 L79 H48 L317 H48 L79 H48 L79 H48 L79,"[[""H"",48],[""L"",79],[""H"",48],[""L"",79],[""H"",48],[""L"",317],[""H"",48],[""L"",79],[""H"",48],[""L"",79],[""H"",48],[""L"",79]]","[""APCD_TIO2_NATIVE_M1"",""APCD_SIO2_NATIVE_M1"",""APCD_TIO2_NATIVE_M1"",""APCD_SIO2_NATIVE_M1"",""APCD_TIO2_NATIVE_M1"",""APCD_SIO2_NATIVE_M1"",""APCD_TIO2_NATIVE_M1"",""APCD_SIO2_NATIVE_M1"",""APCD_TIO2_NATIVE_M1"",""APCD_SIO2_NATIVE_M1"",""APCD_TIO2_NATIVE_M1"",""APCD_SIO2_NATIVE_M1""]",12,1000,GaN,Air,GaN -> reverse(stack) -> Air,native_m1,APCD_TIO2_NATIVE_M1,APCD_SIO2_NATIVE_M1,True,,1,accepted
GEO_7b2bf193ac41bfc4,7b2bf193ac41bfc4e1ed08d9bc03c10393969623ea2b030648cae4f885d05179,ZL1_N3_M3_L78_H46,ZL1_N3_M3_L78_H46,ZL-1,,3,48,80,,240,320,H48 L80 H48 L80 H48 L307 H48 L80 H48 L80 H48 L80,"[[""H"",48],[""L"",80],[""H"",48],[""L"",80],[""H"",48],[""L"",307],[""H"",48],[""L"",80],[""H"",48],[""L"",80],[""H"",48],[""L"",80]]","[""APCD_TIO2_NATIVE_M1"",""APCD_SIO2_NATIVE_M1"",""APCD_TIO2_NATIVE_M1"",""APCD_SIO2_NATIVE_M1"",""APCD_TIO2_NATIVE_M1"",""APCD_SIO2_NATIVE_M1"",""APCD_TIO2_NATIVE_M1"",""APCD_SIO2_NATIVE_M1"",""APCD_TIO2_NATIVE_M1"",""APCD_SIO2_NATIVE_M1"",""APCD_TIO2_NATIVE_M1"",""APCD_SIO2_NATIVE_M1""]",12,995,GaN,Air,GaN -> reverse(stack) -> Air,native_m1,APCD_TIO2_NATIVE_M1,APCD_SIO2_NATIVE_M1,True,,1,accepted
GEO_abe47571b9ed7074,abe47571b9ed70746dd1fd293f141818b59418c41f96edfb44e910cdef85b6a1,ZL1_N3_M3_L78_H46,ZL1_N3_M3_L78_H46,ZL-1,,3,48,80,,240,320,H48 L80 H48 L80 H48 L308 H48 L80 H48 L80 H48 L80,"[[""H"",48],[""L"",80],[""H"",48],[""L"",80],[""H"",48],[""L"",308],[""H"",48],[""L"",80],[""H"",48],[""L"",80],[""H"",48],[""L"",80]]","[""APCD_TIO2_NATIVE_M1"",""APCD_SIO2_NATIVE_M1"",""APCD_TIO2_NATIVE_M1"",""APCD_SIO2_NATIVE_M1"",""APCD_TIO2_NATIVE_M1"",""APCD_SIO2_NATIVE_M1"",""APCD_TIO2_NATIVE_M1"",""APCD_SIO2_NATIVE_M1"",""APCD_TIO2_NATIVE_M1"",""APCD_SIO2_NATIVE_M1"",""APCD_TIO2_NATIVE_M1"",""APCD_SIO2_NATIVE_M1""]",12,996,GaN,Air,GaN -> reverse(stack) -> Air,native_m1,APCD_TIO2_NATIVE_M1,APCD_SIO2_NATIVE_M1,True,,1,accepted
GEO_e63c9b743e1e2060,e63c9b743e1e206027008a4e3a448be8266b829a3117e8ac3bdf520bb101693a,ZL1_N3_M3_L78_H46,ZL1_N3_M3_L78_H46,ZL-1,,3,48,80,,240,320,H48 L80 H48 L80 H48 L309 H48 L80 H48 L80 H48 L80,"[[""H"",48],[""L"",80],[""H"",48],[""L"",80],[""H"",48],[""L"",309],[""H"",48],[""L"",80],[""H"",48],[""L"",80],[""H"",48],[""L"",80]]","[""APCD_TIO2_NATIVE_M1"",""APCD_SIO2_NATIVE_M1"",""APCD_TIO2_NATIVE_M1"",""APCD_SIO2_NATIVE_M1"",""APCD_TIO2_NATIVE_M1"",""APCD_SIO2_NATIVE_M1"",""APCD_TIO2_NATIVE_M1"",""APCD_SIO2_NATIVE_M1"",""APCD_TIO2_NATIVE_M1"",""APCD_SIO2_NATIVE_M1"",""APCD_TIO2_NATIVE_M1"",""APCD_SIO2_NATIVE_M1""]",12,997,GaN,Air,GaN -> reverse(stack) -> Air,native_m1,APCD_TIO2_NATIVE_M1,APCD_SIO2_NATIVE_M1,True,,2,accepted
GEO_f0736dc21137b195,f0736dc21137b195d5d0667632855d887c7551339bdaae500be7e23b76d6454a,ZL1_N3_M3_L78_H46,ZL1_N3_M3_L78_H46,ZL-1,,3,48,80,,240,320,H48 L80 H48 L80 H48 L310 H48 L80 H48 L80 H48 L80,"[[""H"",48],[""L"",80],[""H"",48],[""L"",80],[""H"",48],[""L"",310],[""H"",48],[""L"",80],[""H"",48],[""L"",80],[""H"",48],[""L"",80]]","[""APCD_TIO2_NATIVE_M1"",""APCD_SIO2_NATIVE_M1"",""APCD_TIO2_NATIVE_M1"",""APCD_SIO2_NATIVE_M1"",""APCD_TIO2_NATIVE_M1"",""APCD_SIO2_NATIVE_M1"",""APCD_TIO2_NATIVE_M1"",""APCD_SIO2_NATIVE_M1"",""APCD_TIO2_NATIVE_M1"",""APCD_SIO2_NATIVE_M1"",""APCD_TIO2_NATIVE_M1"",""APCD_SIO2_NATIVE_M1""]",12,998,GaN,Air,GaN -> reverse(stack) -> Air,native_m1,APCD_TIO2_NATIVE_M1,APCD_SIO2_NATIVE_M1,True,,2,accepted
GEO_aa21202fc4204b94,aa21202fc4204b944c2bcaede626c64d005906d023a1113b6f845599d6d93bc4,ZL1_N3_M3_L78_H46,ZL1_N3_M3_L78_H46,ZL-1,,3,48,80,,240,320,H48 L80 H48 L80 H48 L311 H48 L80 H48 L80 H48 L80,"[[""H"",48],[""L"",80],[""H"",48],[""L"",80],[""H"",48],[""L"",311],[""H"",48],[""L"",80],[""H"",48],[""L"",80],[""H"",48],[""L"",80]]","[""APCD_TIO2_NATIVE_M1"",""APCD_SIO2_NATIVE_M1"",""APCD_TIO2_NATIVE_M1"",""APCD_SIO2_NATIVE_M1"",""APCD_TIO2_NATIVE_M1"",""APCD_SIO2_NATIVE_M1"",""APCD_TIO2_NATIVE_M1"",""APCD_SIO2_NATIVE_M1"",""APCD_TIO2_NATIVE_M1"",""APCD_SIO2_NATIVE_M1"",""APCD_TIO2_NATIVE_M1"",""APCD_SIO2_NATIVE_M1""]",12,999,GaN,Air,GaN -> reverse(stack) -> Air,native_m1,APCD_TIO2_NATIVE_M1,APCD_SIO2_NATIVE_M1,True,,2,accepted
GEO_688bc6899ce67ec9,688bc6899ce67ec97db85f7f81dab02ffe16f6cb459daa0012f701630d26da2c,ZL1_N3_M3_L78_H46,ZL1_N3_M3_L78_H46,ZL-1,,3,48,80,,240,320,H48 L80 H48 L80 H48 L312 H48 L80 H48 L80 H48 L80,"[[""H"",48],[""L"",80],[""H"",48],[""L"",80],[""H"",48],[""L"",312],[""H"",48],[""L"",80],[""H"",48],[""L"",80],[""H"",48],[""L"",80]]","[""APCD_TIO2_NATIVE_M1"",""APCD_SIO2_NATIVE_M1"",""APCD_TIO2_NATIVE_M1"",""APCD_SIO2_NATIVE_M1"",""APCD_TIO2_NATIVE_M1"",""APCD_SIO2_NATIVE_M1"",""APCD_TIO2_NATIVE_M1"",""APCD_SIO2_NATIVE_M1"",""APCD_TIO2_NATIVE_M1"",""APCD_SIO2_NATIVE_M1"",""APCD_TIO2_NATIVE_M1"",""APCD_SIO2_NATIVE_M1""]",12,1000,GaN,Air,GaN -> reverse(stack) -> Air,native_m1,APCD_TIO2_NATIVE_M1,APCD_SIO2_NATIVE_M1,True,,2,accepted
GEO_cefa163c2409005d,cefa163c2409005d9c9d67fcdbee61d8c9b20e244e647aff222c48b99cacc711,ZL1_N3_M3_L78_H46,ZL1_N3_M3_L78_H46,ZL-1,,3,48,80,,240,320,H48 L80 H48 L80 H48 L313 H48 L80 H48 L80 H48 L80,"[[""H"",48],[""L"",80],[""H"",48],[""L"",80],[""H"",48],[""L"",313],[""H"",48],[""L"",80],[""H"",48],[""L"",80],[""H"",48],[""L"",80]]","[""APCD_TIO2_NATIVE_M1"",""APCD_SIO2_NATIVE_M1"",""APCD_TIO2_NATIVE_M1"",""APCD_SIO2_NATIVE_M1"",""APCD_TIO2_NATIVE_M1"",""APCD_SIO2_NATIVE_M1"",""APCD_TIO2_NATIVE_M1"",""APCD_SIO2_NATIVE_M1"",""APCD_TIO2_NATIVE_M1"",""APCD_SIO2_NATIVE_M1"",""APCD_TIO2_NATIVE_M1"",""APCD_SIO2_NATIVE_M1""]",12,1001,GaN,Air,GaN -> reverse(stack) -> Air,native_m1,APCD_TIO2_NATIVE_M1,APCD_SIO2_NATIVE_M1,True,,2,accepted
GEO_f7f50e888bbaf73f,f7f50e888bbaf73f90ebac9ce5ec62051216359c72c253f95f770dbfe80473df,ZL1_N3_M3_L78_H46,ZL1_N3_M3_L78_H46,ZL-1,,3,48,80,,240,320,H48 L80 H48 L80 H48 L314 H48 L80 H48 L80 H48 L80,"[[""H"",48],[""L"",80],[""H"",48],[""L"",80],[""H"",48],[""L"",314],[""H"",48],[""L"",80],[""H"",48],[""L"",80],[""H"",48],[""L"",80]]","[""APCD_TIO2_NATIVE_M1"",""APCD_SIO2_NATIVE_M1"",""APCD_TIO2_NATIVE_M1"",""APCD_SIO2_NATIVE_M1"",""APCD_TIO2_NATIVE_M1"",""APCD_SIO2_NATIVE_M1"",""APCD_TIO2_NATIVE_M1"",""APCD_SIO2_NATIVE_M1"",""APCD_TIO2_NATIVE_M1"",""APCD_SIO2_NATIVE_M1"",""APCD_TIO2_NATIVE_M1"",""APCD_SIO2_NATIVE_M1""]",12,1002,GaN,Air,GaN -> reverse(stack) -> Air,native_m1,APCD_TIO2_NATIVE_M1,APCD_SIO2_NATIVE_M1,True,,2,accepted
