selection,rank,geometry_id,polarization,wavelength_nm,diffraction_order_m,fdt_absolute_order_efficiency,predicted_raw_order_efficiency,absolute_prediction_error,spectral_provider
Worst,22,K6X_D135_D155_D190_D220_D225_D230,P_XLIKE,447,1,0.25806555448117263,0.6097944306850549,0.35172887620388227,LF_ridge_residual/ensemble_raw
Worst,22,K6X_D135_D155_D190_D220_D225_D230,P_XLIKE,447,2,0.15950044067131428,0.06994259968857386,0.08955784098274042,LF_ridge_residual/ensemble_raw
Worst,22,K6X_D135_D155_D190_D220_D225_D230,P_XLIKE,447,3,0.03572512897047901,-0.0010753785672108565,0.03680050753768987,LF_ridge_residual/ensemble_raw
Worst,22,K6X_D135_D155_D190_D220_D225_D230,P_XLIKE,448,-3,0.0025842185067555387,0.007468008609328454,0.004883790102572915,LF_ridge_residual/ensemble_raw
Worst,22,K6X_D135_D155_D190_D220_D225_D230,P_XLIKE,448,-2,0.01932868740904399,0.005436676721184541,0.01389201068785945,LF_ridge_residual/ensemble_raw
Worst,22,K6X_D135_D155_D190_D220_D225_D230,P_XLIKE,448,-1,0.040143136340039846,0.02642253031033766,0.013720606029702185,LF_ridge_residual/ensemble_raw
Worst,22,K6X_D135_D155_D190_D220_D225_D230,P_XLIKE,448,0,0.07472848119741075,0.01443601286557187,0.060292468331838885,LF_ridge_residual/ensemble_raw
Worst,22,K6X_D135_D155_D190_D220_D225_D230,P_XLIKE,448,1,0.25161579997238614,0.6040010700150601,0.35238527004267395,LF_ridge_residual/ensemble_raw
Worst,22,K6X_D135_D155_D190_D220_D225_D230,P_XLIKE,448,2,0.17517517447989012,0.07214518846027974,0.10302998601961037,LF_ridge_residual/ensemble_raw
Worst,22,K6X_D135_D155_D190_D220_D225_D230,P_XLIKE,448,3,0.03837067013769736,0.0005925546219604887,0.03777811551573687,LF_ridge_residual/ensemble_raw
Worst,22,K6X_D135_D155_D190_D220_D225_D230,P_XLIKE,449,-3,0.02907321970686459,0.008688579024557792,0.020384640682306797,LF_ridge_residual/ensemble_raw
Worst,22,K6X_D135_D155_D190_D220_D225_D230,P_XLIKE,449,-2,0.013551606355432998,0.007443070731993015,0.006108535623439983,LF_ridge_residual/ensemble_raw
Worst,22,K6X_D135_D155_D190_D220_D225_D230,P_XLIKE,449,-1,0.032238914268269366,0.024977043666702503,0.007261870601566862,LF_ridge_residual/ensemble_raw
Worst,22,K6X_D135_D155_D190_D220_D225_D230,P_XLIKE,449,0,0.0939174756379271,0.01123846938312735,0.08267900625479975,LF_ridge_residual/ensemble_raw
Worst,22,K6X_D135_D155_D190_D220_D225_D230,P_XLIKE,449,1,0.358247451030232,0.5962599095595287,0.2380124585292967,LF_ridge_residual/ensemble_raw
Worst,22,K6X_D135_D155_D190_D220_D225_D230,P_XLIKE,449,2,0.13382156921223395,0.07490139703349386,0.0589201721787401,LF_ridge_residual/ensemble_raw
Worst,22,K6X_D135_D155_D190_D220_D225_D230,P_XLIKE,449,3,0.011946612483513634,0.0023743600961411253,0.009572252387372509,LF_ridge_residual/ensemble_raw
Worst,22,K6X_D135_D155_D190_D220_D225_D230,P_XLIKE,450,-3,0.037637454648393805,0.010293766225922776,0.02734368842247103,LF_ridge_residual/ensemble_raw
Worst,22,K6X_D135_D155_D190_D220_D225_D230,P_XLIKE,450,-2,0.016763934835309625,0.010608657818647053,0.006155277016662571,LF_ridge_residual/ensemble_raw
Worst,22,K6X_D135_D155_D190_D220_D225_D230,P_XLIKE,450,-1,0.0828189518364489,0.023856033435234292,0.058962918401214606,LF_ridge_residual/ensemble_raw
Worst,22,K6X_D135_D155_D190_D220_D225_D230,P_XLIKE,450,0,0.06457489122180858,0.007620958576648164,0.05695393264516042,LF_ridge_residual/ensemble_raw
Worst,22,K6X_D135_D155_D190_D220_D225_D230,P_XLIKE,450,1,0.20695992651606712,0.5834398446858088,0.3764799181697417,LF_ridge_residual/ensemble_raw
Worst,22,K6X_D135_D155_D190_D220_D225_D230,P_XLIKE,450,2,0.20350491318252278,0.07937582574069263,0.12412908744183015,LF_ridge_residual/ensemble_raw
Worst,22,K6X_D135_D155_D190_D220_D225_D230,P_XLIKE,450,3,0.01647595605886608,0.004596863732947843,0.011879092325918236,LF_ridge_residual/ensemble_raw
Worst,22,K6X_D135_D155_D190_D220_D225_D230,P_XLIKE,451,-3,0.03746848402409106,0.012693223309410593,0.024775260714680468,LF_ridge_residual/ensemble_raw
Worst,22,K6X_D135_D155_D190_D220_D225_D230,P_XLIKE,451,-2,0.015794817582477198,0.015181593985550766,0.0006132235969264314,LF_ridge_residual/ensemble_raw
Worst,22,K6X_D135_D155_D190_D220_D225_D230,P_XLIKE,451,-1,0.11365737605519106,0.023333038597156006,0.09032433745803506,LF_ridge_residual/ensemble_raw
Worst,22,K6X_D135_D155_D190_D220_D225_D230,P_XLIKE,451,0,0.03457463563624191,0.0038589227713362387,0.030715712864905674,LF_ridge_residual/ensemble_raw
Worst,22,K6X_D135_D155_D190_D220_D225_D230,P_XLIKE,451,1,0.1677509104181098,0.5613329564179922,0.3935820459998824,LF_ridge_residual/ensemble_raw
Worst,22,K6X_D135_D155_D190_D220_D225_D230,P_XLIKE,451,2,0.202310597360643,0.08701085583691469,0.11529974152372831,LF_ridge_residual/ensemble_raw
Worst,22,K6X_D135_D155_D190_D220_D225_D230,P_XLIKE,451,3,0.01359813694984667,0.007733089347769099,0.005865047602077571,LF_ridge_residual/ensemble_raw
Worst,22,K6X_D135_D155_D190_D220_D225_D230,P_XLIKE,452,-3,0.03640066295323422,0.016585031851445373,0.01981563110178885,LF_ridge_residual/ensemble_raw
Worst,22,K6X_D135_D155_D190_D220_D225_D230,P_XLIKE,452,-2,0.009234764821976429,0.02154382431428317,0.01230905949230674,LF_ridge_residual/ensemble_raw
Worst,22,K6X_D135_D155_D190_D220_D225_D230,P_XLIKE,452,-1,0.1243385664856294,0.024396490808587575,0.09994207567704182,LF_ridge_residual/ensemble_raw
Worst,22,K6X_D135_D155_D190_D220_D225_D230,P_XLIKE,452,0,0.14705631047774959,0.0006115698441813214,0.14644474063356827,LF_ridge_residual/ensemble_raw
Worst,22,K6X_D135_D155_D190_D220_D225_D230,P_XLIKE,452,1,0.030698343706850383,0.5222130263663991,0.49151468265954873,LF_ridge_residual/ensemble_raw
Worst,22,K6X_D135_D155_D190_D220_D225_D230,P_XLIKE,452,2,0.1594778376653018,0.1002295207961514,0.0592483168691504,LF_ridge_residual/ensemble_raw
Worst,22,K6X_D135_D155_D190_D220_D225_D230,P_XLIKE,452,3,0.006183627186922457,0.012692421492566197,0.0065087943056437395,LF_ridge_residual/ensemble_raw
Worst,22,K6X_D135_D155_D190_D220_D225_D230,P_XLIKE,453,-3,0.01090524955472431,0.02208667647696239,0.011181426922238079,LF_ridge_residual/ensemble_raw
Worst,22,K6X_D135_D155_D190_D220_D225_D230,P_XLIKE,453,-2,0.003825100695237448,0.027367570904400618,0.02354247020916317,LF_ridge_residual/ensemble_raw
Worst,22,K6X_D135_D155_D190_D220_D225_D230,P_XLIKE,453,-1,0.070450012749619,0.027717969270240766,0.04273204347937823,LF_ridge_residual/ensemble_raw
Worst,22,K6X_D135_D155_D190_D220_D225_D230,P_XLIKE,453,0,0.13934522742277355,-0.001742149288994025,0.14108737671176758,LF_ridge_residual/ensemble_raw
Worst,22,K6X_D135_D155_D190_D220_D225_D230,P_XLIKE,453,1,0.14164388400454628,0.4685318454665029,0.32688796146195664,LF_ridge_residual/ensemble_raw
Worst,22,K6X_D135_D155_D190_D220_D225_D230,P_XLIKE,453,2,0.2350652115790512,0.11855076550708893,0.11651444607196226,LF_ridge_residual/ensemble_raw
Worst,22,K6X_D135_D155_D190_D220_D225_D230,P_XLIKE,453,3,0.005856401394445232,0.019751450369452615,0.013895048975007382,LF_ridge_residual/ensemble_raw
Worst,22,K6X_D135_D155_D190_D220_D225_D230,P_XLIKE,454,-3,0.004620330686344056,0.027539477478571595,0.02291914679222754,LF_ridge_residual/ensemble_raw
Worst,22,K6X_D135_D155_D190_D220_D225_D230,P_XLIKE,454,-2,0.0022520566177780224,0.02934616392477396,0.02709410730699594,LF_ridge_residual/ensemble_raw
Worst,22,K6X_D135_D155_D190_D220_D225_D230,P_XLIKE,454,-1,0.051322268861671724,0.03233598070232885,0.018986288159342876,LF_ridge_residual/ensemble_raw
Worst,22,K6X_D135_D155_D190_D220_D225_D230,P_XLIKE,454,0,0.10451596475452812,-0.002984952983067432,0.10750091773759556,LF_ridge_residual/ensemble_raw
Worst,22,K6X_D135_D155_D190_D220_D225_D230,P_XLIKE,454,1,0.23971298153253154,0.4201413695224651,0.18042838798993358,LF_ridge_residual/ensemble_raw
Worst,22,K6X_D135_D155_D190_D220_D225_D230,P_XLIKE,454,2,0.25099069025900883,0.1352596019004395,0.11573108835856932,LF_ridge_residual/ensemble_raw
Worst,22,K6X_D135_D155_D190_D220_D225_D230,P_XLIKE,454,3,0.004157434806304981,0.02708125729805562,0.022923822491750637,LF_ridge_residual/ensemble_raw
Worst,22,K6X_D135_D155_D190_D220_D225_D230,P_XLIKE,455,-3,0.0033267470060560867,0.031017743821595323,0.027690996815539236,LF_ridge_residual/ensemble_raw
Worst,22,K6X_D135_D155_D190_D220_D225_D230,P_XLIKE,455,-2,0.0013374140585835812,0.026073757533467735,0.024736343474884154,LF_ridge_residual/ensemble_raw
Worst,22,K6X_D135_D155_D190_D220_D225_D230,P_XLIKE,455,-1,0.041384319398911934,0.03506468453693798,0.006319634861973955,LF_ridge_residual/ensemble_raw
Worst,22,K6X_D135_D155_D190_D220_D225_D230,P_XLIKE,455,0,0.08723161968769934,-0.004875908817490289,0.09210752850518963,LF_ridge_residual/ensemble_raw
Worst,22,K6X_D135_D155_D190_D220_D225_D230,P_XLIKE,455,1,0.28104969485907216,0.3992200179231271,0.11817032306405495,LF_ridge_residual/ensemble_raw
Worst,22,K6X_D135_D155_D190_D220_D225_D230,P_XLIKE,455,2,0.25632835924171116,0.14359717174239245,0.11273118749931871,LF_ridge_residual/ensemble_raw
Worst,22,K6X_D135_D155_D190_D220_D225_D230,P_XLIKE,455,3,0.003265139051092665,0.032134238930075276,0.02886909987898261,LF_ridge_residual/ensemble_raw
Worst,22,K6X_D135_D155_D190_D220_D225_D230,S_YLIKE,445,-3,0.008349282225819415,0.001776416826942507,0.006572865398876908,LF_ridge_residual/ensemble_raw
Worst,22,K6X_D135_D155_D190_D220_D225_D230,S_YLIKE,445,-2,0.03252852127764657,0.005646573909436191,0.02688194736821038,LF_ridge_residual/ensemble_raw
Worst,22,K6X_D135_D155_D190_D220_D225_D230,S_YLIKE,445,-1,0.026376543566768905,0.03713389769781268,0.010757354131043777,LF_ridge_residual/ensemble_raw
Worst,22,K6X_D135_D155_D190_D220_D225_D230,S_YLIKE,445,0,0.030147183213974044,0.04823474439182219,0.018087561177848144,LF_ridge_residual/ensemble_raw
Worst,22,K6X_D135_D155_D190_D220_D225_D230,S_YLIKE,445,1,0.5143383853068383,0.6381219363506829,0.12378355104384464,LF_ridge_residual/ensemble_raw
Worst,22,K6X_D135_D155_D190_D220_D225_D230,S_YLIKE,445,2,0.1531649569457515,0.047621927037661584,0.10554302990808992,LF_ridge_residual/ensemble_raw
Worst,22,K6X_D135_D155_D190_D220_D225_D230,S_YLIKE,445,3,0.011474266803340311,0.00011594546429170675,0.011358321339048605,LF_ridge_residual/ensemble_raw
Worst,22,K6X_D135_D155_D190_D220_D225_D230,S_YLIKE,446,-3,0.005260337176247891,0.0031985135589500426,0.002061823617297848,LF_ridge_residual/ensemble_raw
Worst,22,K6X_D135_D155_D190_D220_D225_D230,S_YLIKE,446,-2,0.021958243567612966,0.00488639848044293,0.017071845087170037,LF_ridge_residual/ensemble_raw
Worst,22,K6X_D135_D155_D190_D220_D225_D230,S_YLIKE,446,-1,0.03834818759594982,0.03348070762935072,0.0048674799665991,LF_ridge_residual/ensemble_raw
Worst,22,K6X_D135_D155_D190_D220_D225_D230,S_YLIKE,446,0,0.06047613264661476,0.0449799656802257,0.015496166966389058,LF_ridge_residual/ensemble_raw
Worst,22,K6X_D135_D155_D190_D220_D225_D230,S_YLIKE,446,1,0.5438623880893885,0.6358812725536993,0.09201888446431084,LF_ridge_residual/ensemble_raw
Worst,22,K6X_D135_D155_D190_D220_D225_D230,S_YLIKE,446,2,0.14566550151905142,0.050101926454533985,0.09556357506451743,LF_ridge_residual/ensemble_raw
Worst,22,K6X_D135_D155_D190_D220_D225_D230,S_YLIKE,446,3,0.003991345778893685,0.001702956212894808,0.002288389565998877,LF_ridge_residual/ensemble_raw
Worst,22,K6X_D135_D155_D190_D220_D225_D230,S_YLIKE,447,-3,0.004402703845292166,0.004383198494623923,1.9505350668243097e-05,LF_ridge_residual/ensemble_raw
Worst,22,K6X_D135_D155_D190_D220_D225_D230,S_YLIKE,447,-2,0.010724621783011564,0.005315972573885292,0.005408649209126272,LF_ridge_residual/ensemble_raw
Worst,22,K6X_D135_D155_D190_D220_D225_D230,S_YLIKE,447,-1,0.03944543632809606,0.031154827504072138,0.00829060882402392,LF_ridge_residual/ensemble_raw
Worst,22,K6X_D135_D155_D190_D220_D225_D230,S_YLIKE,447,0,0.0736477646891781,0.0424969980648801,0.03115076662429799,LF_ridge_residual/ensemble_raw
Worst,22,K6X_D135_D155_D190_D220_D225_D230,S_YLIKE,447,1,0.5683545993991824,0.6314344126841936,0.06307981328501122,LF_ridge_residual/ensemble_raw
Worst,22,K6X_D135_D155_D190_D220_D225_D230,S_YLIKE,447,2,0.13462784088759053,0.05215230553492683,0.08247553535266369,LF_ridge_residual/ensemble_raw
Worst,22,K6X_D135_D155_D190_D220_D225_D230,S_YLIKE,447,3,0.001591675999169161,0.0032984385558920692,0.0017067625567229083,LF_ridge_residual/ensemble_raw
Worst,22,K6X_D135_D155_D190_D220_D225_D230,S_YLIKE,448,-3,0.007621595058617359,0.00552930049624412,0.0020922945623732397,LF_ridge_residual/ensemble_raw
Worst,22,K6X_D135_D155_D190_D220_D225_D230,S_YLIKE,448,-2,0.004587892716028315,0.006519104980947741,0.0019312122649194257,LF_ridge_residual/ensemble_raw
Worst,22,K6X_D135_D155_D190_D220_D225_D230,S_YLIKE,448,-1,0.03685605499078377,0.02946778728878606,0.007388267701997707,LF_ridge_residual/ensemble_raw
Worst,22,K6X_D135_D155_D190_D220_D225_D230,S_YLIKE,448,0,0.06870783642541657,0.039665067981245604,0.029042768444170967,LF_ridge_residual/ensemble_raw
Worst,22,K6X_D135_D155_D190_D220_D225_D230,S_YLIKE,448,1,0.5593880570975035,0.6256410520141988,0.06625299491669534,LF_ridge_residual/ensemble_raw
Worst,22,K6X_D135_D155_D190_D220_D225_D230,S_YLIKE,448,2,0.12651895090763024,0.05435489430663271,0.07216405660099753,LF_ridge_residual/ensemble_raw
Worst,22,K6X_D135_D155_D190_D220_D225_D230,S_YLIKE,448,3,0.0025429448608627492,0.004966371745063418,0.0024234268842006686,LF_ridge_residual/ensemble_raw
Worst,22,K6X_D135_D155_D190_D220_D225_D230,S_YLIKE,449,-3,0.012596949125690374,0.006749870911473461,0.005847078214216914,LF_ridge_residual/ensemble_raw
Worst,22,K6X_D135_D155_D190_D220_D225_D230,S_YLIKE,449,-2,0.004770973180384631,0.008525498991756216,0.0037545258113715852,LF_ridge_residual/ensemble_raw
Worst,22,K6X_D135_D155_D190_D220_D225_D230,S_YLIKE,449,-1,0.03506787974307065,0.028022300645150894,0.007045579097919755,LF_ridge_residual/ensemble_raw
Worst,22,K6X_D135_D155_D190_D220_D225_D230,S_YLIKE,449,0,0.05080665733077398,0.03646752449880109,0.01433913283197289,LF_ridge_residual/ensemble_raw
Worst,22,K6X_D135_D155_D190_D220_D225_D230,S_YLIKE,449,1,0.5345716431939079,0.6178998915586674,0.0833282483647595,LF_ridge_residual/ensemble_raw
Worst,22,K6X_D135_D155_D190_D220_D225_D230,S_YLIKE,449,2,0.11778784957816518,0.05711110287984683,0.06067674669831835,LF_ridge_residual/ensemble_raw
Worst,22,K6X_D135_D155_D190_D220_D225_D230,S_YLIKE,449,3,0.003987662148172154,0.0067481772192440476,0.002760515071071894,LF_ridge_residual/ensemble_raw
Worst,22,K6X_D135_D155_D190_D220_D225_D230,S_YLIKE,450,-3,0.014583147681535957,0.008355058112838449,0.006228089568697508,LF_ridge_residual/ensemble_raw
Worst,22,K6X_D135_D155_D190_D220_D225_D230,S_YLIKE,450,-2,0.009430671176403303,0.011691086078410254,0.0022604149020069506,LF_ridge_residual/ensemble_raw
Worst,22,K6X_D135_D155_D190_D220_D225_D230,S_YLIKE,450,-1,0.034807559111016705,0.026901290413682683,0.007906268697334021,LF_ridge_residual/ensemble_raw
Worst,22,K6X_D135_D155_D190_D220_D225_D230,S_YLIKE,450,0,0.033387979801963175,0.0328500136923219,0.0005379661096412761,LF_ridge_residual/ensemble_raw
Worst,22,K6X_D135_D155_D190_D220_D225_D230,S_YLIKE,450,1,0.5199116253906817,0.6050798266849475,0.08516820129426583,LF_ridge_residual/ensemble_raw
Worst,22,K6X_D135_D155_D190_D220_D225_D230,S_YLIKE,450,2,0.11024182834339624,0.061585531587045605,0.04865629675635064,LF_ridge_residual/ensemble_raw
Worst,22,K6X_D135_D155_D190_D220_D225_D230,S_YLIKE,450,3,0.0036564099895985275,0.00897068085605077,0.005314270866452243,LF_ridge_residual/ensemble_raw
Worst,22,K6X_D135_D155_D190_D220_D225_D230,S_YLIKE,451,-3,0.013049645264056,0.010754515196326267,0.0022951300677297327,LF_ridge_residual/ensemble_raw
Worst,22,K6X_D135_D155_D190_D220_D225_D230,S_YLIKE,451,-2,0.013721962433783576,0.016264022245313967,0.002542059811530391,LF_ridge_residual/ensemble_raw
Worst,22,K6X_D135_D155_D190_D220_D225_D230,S_YLIKE,451,-1,0.03382789600786191,0.026378295575604397,0.007449600432257512,LF_ridge_residual/ensemble_raw
Worst,22,K6X_D135_D155_D190_D220_D225_D230,S_YLIKE,451,0,0.02342754677319918,0.029087977887009966,0.005660431113810788,LF_ridge_residual/ensemble_raw
Worst,22,K6X_D135_D155_D190_D220_D225_D230,S_YLIKE,451,1,0.517106989665609,0.5829729384171309,0.06586594875152196,LF_ridge_residual/ensemble_raw
Worst,22,K6X_D135_D155_D190_D220_D225_D230,S_YLIKE,451,2,0.10327081989571724,0.06922056168326766,0.03405025821244957,LF_ridge_residual/ensemble_raw
Worst,22,K6X_D135_D155_D190_D220_D225_D230,S_YLIKE,451,3,0.002124828366409237,0.012106906470872028,0.009982078104462791,LF_ridge_residual/ensemble_raw
Worst,22,K6X_D135_D155_D190_D220_D225_D230,S_YLIKE,452,-3,0.010105682975278028,0.014646323738361042,0.004540640763083014,LF_ridge_residual/ensemble_raw
Worst,22,K6X_D135_D155_D190_D220_D225_D230,S_YLIKE,452,-2,0.01613085413525635,0.02262625257404637,0.006495398438790018,LF_ridge_residual/ensemble_raw
Worst,22,K6X_D135_D155_D190_D220_D225_D230,S_YLIKE,452,-1,0.0308420190686198,0.027441747787035967,0.0034002712815838325,LF_ridge_residual/ensemble_raw
Worst,22,K6X_D135_D155_D190_D220_D225_D230,S_YLIKE,452,0,0.017326597733834655,0.025840624959855046,0.00851402722602039,LF_ridge_residual/ensemble_raw
Worst,22,K6X_D135_D155_D190_D220_D225_D230,S_YLIKE,452,1,0.5156131916090246,0.543853008365538,0.028239816756513325,LF_ridge_residual/ensemble_raw
Worst,22,K6X_D135_D155_D190_D220_D225_D230,S_YLIKE,452,2,0.09281839703319399,0.08243922664250439,0.010379170390689599,LF_ridge_residual/ensemble_raw
Worst,22,K6X_D135_D155_D190_D220_D225_D230,S_YLIKE,452,3,0.0007348136020950065,0.017066238615669128,0.01633142501357412,LF_ridge_residual/ensemble_raw
Worst,22,K6X_D135_D155_D190_D220_D225_D230,S_YLIKE,453,-3,0.006895362987278317,0.02014796836387806,0.013252605376599742,LF_ridge_residual/ensemble_raw
Worst,22,K6X_D135_D155_D190_D220_D225_D230,S_YLIKE,453,-2,0.017119789841867246,0.02844999916416381,0.011330209322296565,LF_ridge_residual/ensemble_raw
Worst,22,K6X_D135_D155_D190_D220_D225_D230,S_YLIKE,453,-1,0.025610836755448493,0.030763226248689154,0.00515238949324066,LF_ridge_residual/ensemble_raw
Worst,22,K6X_D135_D155_D190_D220_D225_D230,S_YLIKE,453,0,0.012022352567950713,0.023486905826679713,0.011464553258729,LF_ridge_residual/ensemble_raw
Worst,22,K6X_D135_D155_D190_D220_D225_D230,S_YLIKE,453,1,0.5098526075680031,0.4901718274656417,0.019680780102361406,LF_ridge_residual/ensemble_raw
Worst,22,K6X_D135_D155_D190_D220_D225_D230,S_YLIKE,453,2,0.07718760176687428,0.1007604713534419,0.023572869586567624,LF_ridge_residual/ensemble_raw
Worst,22,K6X_D135_D155_D190_D220_D225_D230,S_YLIKE,453,3,4.880631913459922e-05,0.024125267492555544,0.024076461173420945,LF_ridge_residual/ensemble_raw
Worst,22,K6X_D135_D155_D190_D220_D225_D230,S_YLIKE,454,-3,0.003906420340485525,0.02560076936548726,0.021694349025001735,LF_ridge_residual/ensemble_raw
Worst,22,K6X_D135_D155_D190_D220_D225_D230,S_YLIKE,454,-2,0.017120238409430413,0.030428592184537168,0.013308353775106755,LF_ridge_residual/ensemble_raw
Worst,22,K6X_D135_D155_D190_D220_D225_D230,S_YLIKE,454,-1,0.018452139247851586,0.03538123768077725,0.016929098432925664,LF_ridge_residual/ensemble_raw
Worst,22,K6X_D135_D155_D190_D220_D225_D230,S_YLIKE,454,0,0.007180799387159765,0.02224410213260629,0.015063302745446525,LF_ridge_residual/ensemble_raw
Worst,22,K6X_D135_D155_D190_D220_D225_D230,S_YLIKE,454,1,0.49764480487574486,0.44178135152160386,0.055863453354141,LF_ridge_residual/ensemble_raw
Worst,22,K6X_D135_D155_D190_D220_D225_D230,S_YLIKE,454,2,0.058490886447177086,0.11746930774679248,0.0589784212996154,LF_ridge_residual/ensemble_raw
Worst,22,K6X_D135_D155_D190_D220_D225_D230,S_YLIKE,454,3,0.0002109415737039726,0.03145507442115855,0.03124413284745458,LF_ridge_residual/ensemble_raw
Worst,22,K6X_D135_D155_D190_D220_D225_D230,S_YLIKE,455,-3,0.0015629349898264094,0.029079035708510993,0.027516100718684582,LF_ridge_residual/ensemble_raw
Worst,22,K6X_D135_D155_D190_D220_D225_D230,S_YLIKE,455,-2,0.016073143211428668,0.027156185793230942,0.011083042581802274,LF_ridge_residual/ensemble_raw
Worst,22,K6X_D135_D155_D190_D220_D225_D230,S_YLIKE,455,-1,0.01091149236054947,0.038109941515386374,0.027198449154836903,LF_ridge_residual/ensemble_raw
Worst,22,K6X_D135_D155_D190_D220_D225_D230,S_YLIKE,455,0,0.00501429931130768,0.020353146298183432,0.015338846986875751,LF_ridge_residual/ensemble_raw
Worst,22,K6X_D135_D155_D190_D220_D225_D230,S_YLIKE,455,1,0.4807633790952504,0.4208599999222658,0.059903379172984605,LF_ridge_residual/ensemble_raw
Worst,22,K6X_D135_D155_D190_D220_D225_D230,S_YLIKE,455,2,0.04295001111267097,0.12580687758874542,0.08285686647607446,LF_ridge_residual/ensemble_raw
Worst,22,K6X_D135_D155_D190_D220_D225_D230,S_YLIKE,455,3,0.001173969583919327,0.03650805605317821,0.03533408646925888,LF_ridge_residual/ensemble_raw
