geometry_id,polarization,wavelength_nm,output,hf,lf,delta_hf_minus_lf
K6X_D140_D160_D165_D170_D180_D190,p,450,eta_m-2,0.0266753321466,0.00823003426194191,0.01844529788465809
K6X_D140_D160_D165_D170_D180_D190,p,450,eta_m-1,0.0093004796972,0.025843068957328796,-0.016542589260128797
K6X_D140_D160_D165_D170_D180_D190,p,450,eta_m+0,0.201812713616,0.23642760515213013,-0.03461489153613012
K6X_D140_D160_D165_D170_D180_D190,p,450,eta_m+1,0.300218394189,0.20379312336444855,0.09642527082455143
K6X_D140_D160_D165_D170_D180_D190,p,450,eta_m+2,0.0715562771672,0.20929692685604095,-0.13774064968884095
K6X_D140_D160_D165_D170_D180_D190,p,450,eta_m+3,0.0203035734814,0.15820463001728058,-0.13790105653588058
K6X_D140_D160_D165_D170_D180_D190,p,450,T_proxy,0.6605504037780812,0.46606379747390747,0.1944866063041737
K6X_D140_D160_D165_D170_D180_D190,p,451,eta_m-3,0.0308144684629,0.11420106142759323,-0.08338659296469322
K6X_D140_D160_D165_D170_D180_D190,p,451,eta_m-2,0.0261750932339,0.01333548128604889,0.012839611947851111
K6X_D140_D160_D165_D170_D180_D190,p,451,eta_m-1,0.00841585190994,0.02332623302936554,-0.01491038111942554
K6X_D140_D160_D165_D170_D180_D190,p,451,eta_m+0,0.195545478842,0.28610044717788696,-0.09055496833588697
K6X_D140_D160_D165_D170_D180_D190,p,451,eta_m+1,0.32715505066,0.17293129861354828,0.15422375204645172
K6X_D140_D160_D165_D170_D180_D190,p,451,eta_m+2,0.0732248334372,0.2759043276309967,-0.20267949419379672
K6X_D140_D160_D165_D170_D180_D190,p,451,eta_m+3,0.0218079483657,0.11420106142759323,-0.09239311306189324
K6X_D140_D160_D165_D170_D180_D190,p,451,T_proxy,0.6831387249113684,0.4823579788208008,0.20078074609056762
K6X_D140_D160_D165_D170_D180_D190,p,452,eta_m-3,0.0302097787679,0.07101234048604965,-0.04080256171814965
K6X_D140_D160_D165_D170_D180_D190,p,452,eta_m-2,0.0253105599238,0.018954062834382057,0.006356497089417944
K6X_D140_D160_D165_D170_D180_D190,p,452,eta_m-1,0.00765054878161,0.009341906756162643,-0.0016913579745526435
K6X_D140_D160_D165_D170_D180_D190,p,452,eta_m+0,0.201248391433,0.3932405114173889,-0.19199211998438892
K6X_D140_D160_D165_D170_D180_D190,p,452,eta_m+1,0.346900652776,0.19961035251617432,0.1472903002598257
K6X_D140_D160_D165_D170_D180_D190,p,452,eta_m+2,0.073454891742,0.23682844638824463,-0.16337355464624465
K6X_D140_D160_D165_D170_D180_D190,p,452,eta_m+3,0.0228473957864,0.07101234048604965,-0.04816494469964965
K6X_D140_D160_D165_D170_D180_D190,p,452,T_proxy,0.7076222192106196,0.602192759513855,0.10542945969676465
K6X_D140_D160_D165_D170_D180_D190,p,453,eta_m-3,0.029265902074,0.026275623589754105,0.002990278484245896
K6X_D140_D160_D165_D170_D180_D190,p,453,eta_m-2,0.0244189248781,0.011366121470928192,0.013052803407171808
K6X_D140_D160_D165_D170_D180_D190,p,453,eta_m-1,0.00716204341769,0.008511007763445377,-0.0013489643457553777
K6X_D140_D160_D165_D170_D180_D190,p,453,eta_m+0,0.21329477196,0.6205276846885681,-0.4072329127285681
K6X_D140_D160_D165_D170_D180_D190,p,453,eta_m+1,0.360451988432,0.15133734047412872,0.20911464795787127
K6X_D140_D160_D165_D170_D180_D190,p,453,eta_m+2,0.0726353551447,0.15570655465126038,-0.08307119950656038
K6X_D140_D160_D165_D170_D180_D190,p,453,eta_m+3,0.0235254364687,0.026275623589754105,-0.0027501871210541054
K6X_D140_D160_D165_D170_D180_D190,p,453,T_proxy,0.7307544223747393,0.7803760170936584,-0.04962159471891914
K6X_D140_D160_D165_D170_D180_D190,p,454,eta_m-3,0.0282499452761,0.000543164205737412,0.027706781070362587
K6X_D140_D160_D165_D170_D180_D190,p,454,eta_m-2,0.0237597337,0.04186596721410751,-0.018106233514107513
K6X_D140_D160_D165_D170_D180_D190,p,454,eta_m-1,0.0070068801337,0.01754828914999962,-0.01054140901629962
K6X_D140_D160_D165_D170_D180_D190,p,454,eta_m+0,0.227980359079,0.6820659041404724,-0.4540855450614724
K6X_D140_D160_D165_D170_D180_D190,p,454,eta_m+1,0.37036813211,0.09603561460971832,0.2743325175002817
K6X_D140_D160_D165_D170_D180_D190,p,454,eta_m+2,0.0706418987002,0.16139788925647736,-0.09075599055627735
K6X_D140_D160_D165_D170_D180_D190,p,454,eta_m+3,0.0236638344684,0.000543164205737412,0.02312067026266259
K6X_D140_D160_D165_D170_D180_D190,p,454,T_proxy,0.751670783467528,0.7956497669219971,-0.043978983454469045
K6X_D140_D160_D165_D170_D180_D190,p,455,eta_m-3,0.0270527806181,0.0032800028566271067,0.023772777761472894
K6X_D140_D160_D165_D170_D180_D190,p,455,eta_m-2,0.023114942832,0.07265777140855789,-0.049542828576557896
K6X_D140_D160_D165_D170_D180_D190,p,455,eta_m-1,0.00691848596462,0.030381586402654648,-0.023463100438034647
K6X_D140_D160_D165_D170_D180_D190,p,455,eta_m+0,0.243344939629,0.5766842365264893,-0.33333929689748926
K6X_D140_D160_D165_D170_D180_D190,p,455,eta_m+1,0.37982448684,0.08506171405315399,0.294762772786846
K6X_D140_D160_D165_D170_D180_D190,p,455,eta_m+2,0.0681246701649,0.22865469753742218,-0.1605300273725222
K6X_D140_D160_D165_D170_D180_D190,p,455,eta_m+3,0.0232309566193,0.0032800028566271067,0.019950953762672894
K6X_D140_D160_D165_D170_D180_D190,p,455,T_proxy,0.7716112626684791,0.692127525806427,0.07948373686205212
K6X_D140_D160_D165_D170_D180_D190,s,445,eta_m-3,0.0367897980861,0.11434725672006607,-0.07755745863396607
K6X_D140_D160_D165_D170_D180_D190,s,445,eta_m-2,0.0202027147973,0.10521326214075089,-0.08501054734345088
K6X_D140_D160_D165_D170_D180_D190,s,445,eta_m-1,0.000667994459497,0.01105299312621355,-0.010384998666716551
K6X_D140_D160_D165_D170_D180_D190,s,445,eta_m+0,0.330037494099,0.3319578766822815,-0.001920382583281477
K6X_D140_D160_D165_D170_D180_D190,s,445,eta_m+1,0.199902697728,0.2514030635356903,-0.051500365807690296
K6X_D140_D160_D165_D170_D180_D190,s,445,eta_m+2,0.109316799083,0.07167820632457733,0.03763859275842267
K6X_D140_D160_D165_D170_D180_D190,s,445,eta_m+3,0.0199561765788,0.11434725672006607,-0.09439108014126607
K6X_D140_D160_D165_D170_D180_D190,s,445,T_proxy,0.7168736748313261,0.5944139361381531,0.12245973869317306
K6X_D140_D160_D165_D170_D180_D190,s,446,eta_m-3,0.0253878122957,0.11112690716981888,-0.08573909487411888
K6X_D140_D160_D165_D170_D180_D190,s,446,eta_m-2,0.0106766410385,0.07128049433231354,-0.060603853293813535
K6X_D140_D160_D165_D170_D180_D190,s,446,eta_m-1,0.00190641634399,0.0015262437518686056,0.00038017259212139447
K6X_D140_D160_D165_D170_D180_D190,s,446,eta_m+0,0.381994243751,0.3689127564430237,0.013081487307976314
K6X_D140_D160_D165_D170_D180_D190,s,446,eta_m+1,0.163076345864,0.2397519201040268,-0.0766755742400268
K6X_D140_D160_D165_D170_D180_D190,s,446,eta_m+2,0.0931404931023,0.09627466648817062,-0.0031341733858706172
K6X_D140_D160_D165_D170_D180_D190,s,446,eta_m+3,0.0116837711045,0.11112690716981888,-0.09944313606531888
K6X_D140_D160_D165_D170_D180_D190,s,446,T_proxy,0.6878657234996279,0.6101909279823303,0.07767479551729761
K6X_D140_D160_D165_D170_D180_D190,s,447,eta_m-3,0.0141169618662,0.10911677032709122,-0.09499980846089122
K6X_D140_D160_D165_D170_D180_D190,s,447,eta_m-2,0.00253962923148,0.05433381721377373,-0.051794187982293724
K6X_D140_D160_D165_D170_D180_D190,s,447,eta_m-1,0.010009810194,0.001485888147726655,0.008523922046273344
K6X_D140_D160_D165_D170_D180_D190,s,447,eta_m+0,0.449467273113,0.3681575059890747,0.08130976712392529
K6X_D140_D160_D165_D170_D180_D190,s,447,eta_m+1,0.113885820414,0.25409767031669617,-0.14021184990269617
K6X_D140_D160_D165_D170_D180_D190,s,447,eta_m+2,0.0769147446678,0.10369151830673218,-0.026776773638932175
K6X_D140_D160_D165_D170_D180_D190,s,447,eta_m+3,0.00210410258115,0.10911677032709122,-0.10701266774594122
K6X_D140_D160_D165_D170_D180_D190,s,447,T_proxy,0.6690383420673816,0.6237410306930542,0.045297311374327354
K6X_D140_D160_D165_D170_D180_D190,s,448,eta_m-3,0.00998569804374,0.11658401787281036,-0.10659831982907036
K6X_D140_D160_D165_D170_D180_D190,s,448,eta_m-2,0.00111570997484,0.04278356581926346,-0.04166785584442346
K6X_D140_D160_D165_D170_D180_D190,s,448,eta_m-1,0.0178686024101,0.004305967595428228,0.013562634814671772
K6X_D140_D160_D165_D170_D180_D190,s,448,eta_m+0,0.46895333311,0.34657353162765503,0.12237980148234495
K6X_D140_D160_D165_D170_D180_D190,s,448,eta_m+1,0.0780124899628,0.26365381479263306,-0.18564132482983306
K6X_D140_D160_D165_D170_D180_D190,s,448,eta_m+2,0.0813275787482,0.10951517522335052,-0.028187596475150525
K6X_D140_D160_D165_D170_D180_D190,s,448,eta_m+3,0.00110328753429,0.11658401787281036,-0.11548073033852037
K6X_D140_D160_D165_D170_D180_D190,s,448,T_proxy,0.6583666997838897,0.6145333051681519,0.043833394615737875
K6X_D140_D160_D165_D170_D180_D190,s,449,eta_m-3,0.0109371055465,0.13754776120185852,-0.1266106556553585
K6X_D140_D160_D165_D170_D180_D190,s,449,eta_m-2,0.00276217801308,0.028157994151115417,-0.025395816138035418
K6X_D140_D160_D165_D170_D180_D190,s,449,eta_m-1,0.0217443706208,0.011550405994057655,0.010193964626742345
K6X_D140_D160_D165_D170_D180_D190,s,449,eta_m+0,0.45985729398,0.29844963550567627,0.16140765847432376
K6X_D140_D160_D165_D170_D180_D190,s,449,eta_m+1,0.0619103613169,0.2563076615333557,-0.1943973002164557
K6X_D140_D160_D165_D170_D180_D190,s,449,eta_m+2,0.0904959929763,0.13043878972530365,-0.03994279674900365
K6X_D140_D160_D165_D170_D180_D190,s,449,eta_m+3,0.00728537739506,0.13754776120185852,-0.13026238380679853
K6X_D140_D160_D165_D170_D180_D190,s,449,T_proxy,0.654992679848216,0.5663076639175415,0.08868501593067446
K6X_D140_D160_D165_D170_D180_D190,s,450,eta_m-3,0.0134755974121,0.15820463001728058,-0.14472903260518058
K6X_D140_D160_D165_D170_D180_D190,s,450,eta_m-2,0.00568683653794,0.00823003426194191,-0.00254319772400191
K6X_D140_D160_D165_D170_D180_D190,s,450,eta_m-1,0.023722065214,0.025843068957328796,-0.0021210037433287976
K6X_D140_D160_D165_D170_D180_D190,s,450,eta_m+0,0.451034119862,0.23642760515213013,0.21460651470986986
K6X_D140_D160_D165_D170_D180_D190,s,450,eta_m+1,0.0586484188762,0.20379312336444855,-0.14514470448824854
K6X_D140_D160_D165_D170_D180_D190,s,450,eta_m+2,0.0932947179881,0.20929692685604095,-0.11600220886794095
K6X_D140_D160_D165_D170_D180_D190,s,450,eta_m+3,0.0157338317884,0.15820463001728058,-0.1424707982288806
K6X_D140_D160_D165_D170_D180_D190,s,450,T_proxy,0.6615955876788806,0.46606379747390747,0.19553179020497313
K6X_D140_D160_D165_D170_D180_D190,s,451,eta_m-3,0.0160651578394,0.11420106142759323,-0.09813590358819323
K6X_D140_D160_D165_D170_D180_D190,s,451,eta_m-2,0.00988263071683,0.01333548128604889,-0.0034528505692188894
K6X_D140_D160_D165_D170_D180_D190,s,451,eta_m-1,0.0253437785816,0.02332623302936554,0.002017545552234462
K6X_D140_D160_D165_D170_D180_D190,s,451,eta_m+0,0.449697552895,0.28610044717788696,0.16359710571711306
K6X_D140_D160_D165_D170_D180_D190,s,451,eta_m+1,0.0643077951715,0.17293129861354828,-0.10862350344204828
K6X_D140_D160_D165_D170_D180_D190,s,451,eta_m+2,0.0890426080407,0.2759043276309967,-0.1868617195902967
K6X_D140_D160_D165_D170_D180_D190,s,451,eta_m+3,0.0239764831378,0.11420106142759323,-0.09022457828979323
K6X_D140_D160_D165_D170_D180_D190,s,451,T_proxy,0.678316006382396,0.4823579788208008,0.1959580275615952
K6X_D140_D160_D165_D170_D180_D190,s,452,eta_m-3,0.0177799254321,0.07101234048604965,-0.053232415053949655
K6X_D140_D160_D165_D170_D180_D190,s,452,eta_m-2,0.014899332262,0.018954062834382057,-0.004054730572382058
K6X_D140_D160_D165_D170_D180_D190,s,452,eta_m-1,0.026852899789,0.009341906756162643,0.017510993032837357
K6X_D140_D160_D165_D170_D180_D190,s,452,eta_m+0,0.454712771571,0.3932405114173889,0.06147226015361107
K6X_D140_D160_D165_D170_D180_D190,s,452,eta_m+1,0.0767336524425,0.19961035251617432,-0.12287670007367432
K6X_D140_D160_D165_D170_D180_D190,s,452,eta_m+2,0.0806171887742,0.23682844638824463,-0.15621125761404464
K6X_D140_D160_D165_D170_D180_D190,s,452,eta_m+3,0.031139477824,0.07101234048604965,-0.03987286266204965
K6X_D140_D160_D165_D170_D180_D190,s,452,T_proxy,0.7027352480950811,0.602192759513855,0.10054248858122616
K6X_D140_D160_D165_D170_D180_D190,s,453,eta_m-3,0.0183164503528,0.026275623589754105,-0.007959173236954106
K6X_D140_D160_D165_D170_D180_D190,s,453,eta_m-2,0.0199403385466,0.011366121470928192,0.008574217075671808
K6X_D140_D160_D165_D170_D180_D190,s,453,eta_m-1,0.028126492335,0.008511007763445377,0.019615484571554622
K6X_D140_D160_D165_D170_D180_D190,s,453,eta_m+0,0.463500037101,0.6205276846885681,-0.1570276475875681
K6X_D140_D160_D165_D170_D180_D190,s,453,eta_m+1,0.0934745029211,0.15133734047412872,-0.05786283755302872
K6X_D140_D160_D165_D170_D180_D190,s,453,eta_m+2,0.0704405689588,0.15570655465126038,-0.08526598569246037
K6X_D140_D160_D165_D170_D180_D190,s,453,eta_m+3,0.0368605373408,0.026275623589754105,0.010584913751045893
K6X_D140_D160_D165_D170_D180_D190,s,453,T_proxy,0.7306589275559346,0.7803760170936584,-0.0497170895377238
K6X_D140_D160_D165_D170_D180_D190,s,454,eta_m-3,0.0178350302375,0.000543164205737412,0.01729186603176259
K6X_D140_D160_D165_D170_D180_D190,s,454,eta_m-2,0.0243417965277,0.04186596721410751,-0.017524170686407513
K6X_D140_D160_D165_D170_D180_D190,s,454,eta_m-1,0.0289560670873,0.01754828914999962,0.01140777793730038
K6X_D140_D160_D165_D170_D180_D190,s,454,eta_m+0,0.473772740279,0.6820659041404724,-0.2082931638614724
K6X_D140_D160_D165_D170_D180_D190,s,454,eta_m+1,0.112239103756,0.09603561460971832,0.016203489146281683
K6X_D140_D160_D165_D170_D180_D190,s,454,eta_m+2,0.060794357256,0.16139788925647736,-0.10060353200047736
K6X_D140_D160_D165_D170_D180_D190,s,454,eta_m+3,0.0411011265629,0.000543164205737412,0.04055796235716259
K6X_D140_D160_D165_D170_D180_D190,s,454,T_proxy,0.7590402217065306,0.7956497669219971,-0.036609545215466444
K6X_D140_D160_D165_D170_D180_D190,s,455,eta_m-3,0.0167097983067,0.0032800028566271067,0.013429795450072893
K6X_D140_D160_D165_D170_D180_D190,s,455,eta_m-2,0.027689742991,0.07265777140855789,-0.04496802841755789
K6X_D140_D160_D165_D170_D180_D190,s,455,eta_m-1,0.0292473998885,0.030381586402654648,-0.0011341865141546482
K6X_D140_D160_D165_D170_D180_D190,s,455,eta_m+0,0.483690431049,0.5766842365264893,-0.09299380547748926
K6X_D140_D160_D165_D170_D180_D190,s,455,eta_m+1,0.130812945419,0.08506171405315399,0.045751231365845996
K6X_D140_D160_D165_D170_D180_D190,s,455,eta_m+2,0.0528826137555,0.22865469753742218,-0.1757720837819222
K6X_D140_D160_D165_D170_D180_D190,s,455,eta_m+3,0.0440676434751,0.0032800028566271067,0.04078764061847289
K6X_D140_D160_D165_D170_D180_D190,s,455,T_proxy,0.7851005748853166,0.692127525806427,0.09297304907888959
K6X_D125_D135_D150_D175_D190_D210,p,445,eta_m-3,0.008881525352,0.0024170249234884977,0.006464500428511502
K6X_D125_D135_D150_D175_D190_D210,p,445,eta_m-2,0.000205046699354,0.012389392592012882,-0.012184345892658882
K6X_D125_D135_D150_D175_D190_D210,p,445,eta_m-1,0.00288026516243,0.00025689395260997117,0.0026233712098200287
K6X_D125_D135_D150_D175_D190_D210,p,445,eta_m+0,0.0151754194579,0.005341989453881979,0.009833430004018021
K6X_D125_D135_D150_D175_D190_D210,p,445,eta_m+1,0.698921017701,0.9764639139175415,-0.2775428962165415
K6X_D125_D135_D150_D175_D190_D210,p,445,eta_m+2,0.043039642,0.0007137619541026652,0.04232588004589734
K6X_D125_D135_D150_D175_D190_D210,p,445,eta_m+3,0.00249258489995,0.0024170249234884977,7.555997646150215e-05
K6X_D125_D135_D150_D175_D190_D210,p,445,T_proxy,0.7715955012725566,0.982062816619873,-0.21046731534731644
K6X_D125_D135_D150_D175_D190_D210,p,446,eta_m-3,0.00895972620889,0.0015794229693710804,0.00738030323951892
K6X_D125_D135_D150_D175_D190_D210,p,446,eta_m-2,0.000157903242464,0.006717212498188019,-0.0065593092557240185
K6X_D125_D135_D150_D175_D190_D210,p,446,eta_m-1,0.0039004241931,0.0010117990896105766,0.0028886251034894233
K6X_D125_D135_D150_D175_D190_D210,p,446,eta_m+0,0.01312302469,0.0034464404452592134,0.009676584244740787
K6X_D125_D135_D150_D175_D190_D210,p,446,eta_m+1,0.710672248838,0.9851543307304382,-0.2744820818924383
K6X_D125_D135_D150_D175_D190_D210,p,446,eta_m+2,0.0428106071221,0.0005114469677209854,0.04229916015437901
K6X_D125_D135_D150_D175_D190_D210,p,446,eta_m+3,0.00208812691755,0.0015794229693710804,0.0005087039481789196
K6X_D125_D135_D150_D175_D190_D210,p,446,T_proxy,0.781712061211798,0.9896125793457031,-0.2079005181339051
K6X_D125_D135_D150_D175_D190_D210,p,447,eta_m-3,0.00899075879986,0.0016843334306031466,0.007306425369256853
K6X_D125_D135_D150_D175_D190_D210,p,447,eta_m-2,0.000124428584527,0.0037926624063402414,-0.0036682338218132415
K6X_D125_D135_D150_D175_D190_D210,p,447,eta_m-1,0.00498860431455,0.0018909214995801449,0.0030976828149698555
K6X_D125_D135_D150_D175_D190_D210,p,447,eta_m+0,0.0112933200053,0.002740845549851656,0.008552474455448345
K6X_D125_D135_D150_D175_D190_D210,p,447,eta_m+1,0.721749644828,0.9875569343566895,-0.2658072895286895
K6X_D125_D135_D150_D175_D190_D210,p,447,eta_m+2,0.042350775599,0.0006499435985460877,0.041700832000453915
K6X_D125_D135_D150_D175_D190_D210,p,447,eta_m+3,0.00178944802326,0.0016843334306031466,0.0001051145926568534
K6X_D125_D135_D150_D175_D190_D210,p,447,T_proxy,0.7912869801540274,0.9921886920928955,-0.20090171193886808
K6X_D125_D135_D150_D175_D190_D210,p,448,eta_m-3,0.00906803545167,0.002113392110913992,0.006954643340756008
K6X_D125_D135_D150_D175_D190_D210,p,448,eta_m-2,9.28040029509e-05,0.0021480496507138014,-0.0020552456477629013
K6X_D125_D135_D150_D175_D190_D210,p,448,eta_m-1,0.00623963923735,0.0025902739726006985,0.0036493652647493014
K6X_D125_D135_D150_D175_D190_D210,p,448,eta_m+0,0.00977601833827,0.002388385822996497,0.0073876325152735026
K6X_D125_D135_D150_D175_D190_D210,p,448,eta_m+1,0.731144710644,0.9877673387527466,-0.2566226281087466
K6X_D125_D135_D150_D175_D190_D210,p,448,eta_m+2,0.0417758829011,0.0008793029119260609,0.04089657998917394
K6X_D125_D135_D150_D175_D190_D210,p,448,eta_m+3,0.00152630626444,0.002113392110913992,-0.000587085846473992
K6X_D125_D135_D150_D175_D190_D210,p,448,T_proxy,0.7996233968401735,0.9927459955215454,-0.19312259868137194
K6X_D125_D135_D150_D175_D190_D210,p,449,eta_m-3,0.00910796666969,0.002644328400492668,0.006463638269197332
K6X_D125_D135_D150_D175_D190_D210,p,449,eta_m-2,7.32038041077e-05,0.0011479721870273352,-0.001074768382919635
K6X_D125_D135_D150_D175_D190_D210,p,449,eta_m-1,0.00747909891261,0.00333103584125638,0.00414806307135362
K6X_D125_D135_D150_D175_D190_D210,p,449,eta_m+0,0.00848694849951,0.0024034599773585796,0.006083488522151421
K6X_D125_D135_D150_D175_D190_D210,p,449,eta_m+1,0.740504250429,0.9866891503334045,-0.2461848999044045
K6X_D125_D135_D150_D175_D190_D210,p,449,eta_m+2,0.0410957062614,0.0011397041380405426,0.03995600212335946
K6X_D125_D135_D150_D175_D190_D210,p,449,eta_m+3,0.0013296642852,0.002644328400492668,-0.001314664115292668
K6X_D125_D135_D150_D175_D190_D210,p,449,T_proxy,0.8080768388615611,0.9924236536026001,-0.18434681474103898
K6X_D125_D135_D150_D175_D190_D210,p,450,eta_m-3,0.00912048560062,0.0031372869852930307,0.0059831986153269685
K6X_D125_D135_D150_D175_D190_D210,p,450,eta_m-2,5.08150762575e-05,0.0005920148105360568,-0.0005411997342785567
K6X_D125_D135_D150_D175_D190_D210,p,450,eta_m-1,0.00892553268583,0.0038540286477655172,0.005071504038064483
K6X_D125_D135_D150_D175_D190_D210,p,450,eta_m+0,0.0072662298138,0.002411259338259697,0.0048549704755403034
K6X_D125_D135_D150_D175_D190_D210,p,450,eta_m+1,0.749250621542,0.9855142831802368,-0.23626366163823687
K6X_D125_D135_D150_D175_D190_D210,p,450,eta_m+2,0.0400719708611,0.0013539588544517756,0.03871801200664823
K6X_D125_D135_D150_D175_D190_D210,p,450,eta_m+3,0.00117683105266,0.0031372869852930307,-0.0019604559326330305
K6X_D125_D135_D150_D175_D190_D210,p,450,T_proxy,0.8158624866324152,0.9917795658111572,-0.175917079178742
K6X_D125_D135_D150_D175_D190_D210,p,451,eta_m-3,0.00917967650101,0.003650505095720291,0.005529171405289709
K6X_D125_D135_D150_D175_D190_D210,p,451,eta_m-2,3.22794379803e-05,0.000255174731137231,-0.000222895293156931
K6X_D125_D135_D150_D175_D190_D210,p,451,eta_m-1,0.010458071572,0.004449543543159962,0.006008528028840039
K6X_D125_D135_D150_D175_D190_D210,p,451,eta_m+0,0.00624749847923,0.002603366272523999,0.003644132206706001
K6X_D125_D135_D150_D175_D190_D210,p,451,eta_m+1,0.757684743479,0.9837674498558044,-0.2260827063768045
K6X_D125_D135_D150_D175_D190_D210,p,451,eta_m+2,0.0389833337624,0.001623394782654941,0.03735993897974506
K6X_D125_D135_D150_D175_D190_D210,p,451,eta_m+3,0.00105292980893,0.003650505095720291,-0.002597575286790291
K6X_D125_D135_D150_D175_D190_D210,p,451,T_proxy,0.8236385330400573,0.9908203482627869,-0.16718181522272957
K6X_D125_D135_D150_D175_D190_D210,p,452,eta_m-3,0.00879601027023,0.0039725536480546,0.0048234566221754
K6X_D125_D135_D150_D175_D190_D210,p,452,eta_m-2,3.17486581048e-05,0.000133256267872639,-0.00010150760976783901
K6X_D125_D135_D150_D175_D190_D210,p,452,eta_m-1,0.0126819142219,0.0048279836773872375,0.007853930544512763
K6X_D125_D135_D150_D175_D190_D210,p,452,eta_m+0,0.00453684863333,0.0027170786634087563,0.0018197699699212437
K6X_D125_D135_D150_D175_D190_D210,p,452,eta_m+1,0.77342779237,0.9826037883758545,-0.20917599600585446
K6X_D125_D135_D150_D175_D190_D210,p,452,eta_m+2,0.0351715049389,0.0017727365484461188,0.03339876839045388
K6X_D125_D135_D150_D175_D190_D210,p,452,eta_m+3,0.00115980231777,0.0039725536480546,-0.0028127513302845996
K6X_D125_D135_D150_D175_D190_D210,p,452,T_proxy,0.8358056214105131,0.9901488423347473,-0.15434322092423425
K6X_D125_D135_D150_D175_D190_D210,p,453,eta_m-3,0.00880361691358,0.004366975277662277,0.004436641635917723
K6X_D125_D135_D150_D175_D190_D210,p,453,eta_m-2,0.000304753342015,0.00015273186727426946,0.00015202147474073052
K6X_D125_D135_D150_D175_D190_D210,p,453,eta_m-1,0.00958378430072,0.005186351016163826,0.004397433284556175
K6X_D125_D135_D150_D175_D190_D210,p,453,eta_m+0,0.00665772207607,0.0029304870404303074,0.0037272350356396923
K6X_D125_D135_D150_D175_D190_D210,p,453,eta_m+1,0.755356042505,0.9809543490409851,-0.22559830653598512
K6X_D125_D135_D150_D175_D190_D210,p,453,eta_m+2,0.0422469181971,0.0020422039087861776,0.04020471428831382
K6X_D125_D135_D150_D175_D190_D210,p,453,eta_m+3,0.00128073862054,0.004366975277662277,-0.003086236657122277
K6X_D125_D135_D150_D175_D190_D210,p,453,T_proxy,0.8242335759546499,0.9890711903572083,-0.1648376144025584
K6X_D125_D135_D150_D175_D190_D210,p,454,eta_m-3,0.00947319688467,0.004437236115336418,0.005035960769333582
K6X_D125_D135_D150_D175_D190_D210,p,454,eta_m-2,7.05687139033e-05,0.0003259620280005038,-0.0002553933140972038
K6X_D125_D135_D150_D175_D190_D210,p,454,eta_m-1,0.0135476531824,0.005439344327896833,0.008108308854503166
K6X_D125_D135_D150_D175_D190_D210,p,454,eta_m+0,0.00519476622772,0.003133561694994569,0.002061204532725431
K6X_D125_D135_D150_D175_D190_D210,p,454,eta_m+1,0.764081566743,0.9800480604171753,-0.2159664936741753
K6X_D125_D135_D150_D175_D190_D210,p,454,eta_m+2,0.0401115117885,0.0021785867866128683,0.03793292500188713
K6X_D125_D135_D150_D175_D190_D210,p,454,eta_m+3,0.000753304524871,0.004437236115336418,-0.0036839315904654184
K6X_D125_D135_D150_D175_D190_D210,p,454,T_proxy,0.8332325680653546,0.9886209964752197,-0.1553884284098651
K6X_D125_D135_D150_D175_D190_D210,p,455,eta_m-3,0.00946451262836,0.004545801319181919,0.004918711309178082
K6X_D125_D135_D150_D175_D190_D210,p,455,eta_m-2,4.95059548308e-05,0.0006619226187467575,-0.0006124166639159575
K6X_D125_D135_D150_D175_D190_D210,p,455,eta_m-1,0.0157339555839,0.005427008960396051,0.010306946623503947
K6X_D125_D135_D150_D175_D190_D210,p,455,eta_m+0,0.00426919190342,0.0032949778251349926,0.0009742140782850071
K6X_D125_D135_D150_D175_D190_D210,p,455,eta_m+1,0.770506050797,0.9790329337120056,-0.20852688291500565
K6X_D125_D135_D150_D175_D190_D210,p,455,eta_m+2,0.0386122920987,0.0024915128014981747,0.036120779297201824
K6X_D125_D135_D150_D175_D190_D210,p,455,eta_m+3,0.000733265456689,0.004545801319181919,-0.0038125358624929192
K6X_D125_D135_D150_D175_D190_D210,p,455,T_proxy,0.8393687744227545,0.9877549409866333,-0.14838616656387882
K6X_D125_D135_D150_D175_D190_D210,s,445,eta_m-3,0.00221904245821,0.0024170249234884977,-0.00019798246527849778
K6X_D125_D135_D150_D175_D190_D210,s,445,eta_m-2,0.00276679635215,0.012389392592012882,-0.009622596239862882
K6X_D125_D135_D150_D175_D190_D210,s,445,eta_m-1,0.00615852560589,0.00025689395260997117,0.005901631653280029
K6X_D125_D135_D150_D175_D190_D210,s,445,eta_m+0,0.00723566977691,0.005341989453881979,0.001893680323028021
K6X_D125_D135_D150_D175_D190_D210,s,445,eta_m+1,0.858355681945,0.9764639139175415,-0.1181082319725415
K6X_D125_D135_D150_D175_D190_D210,s,445,eta_m+2,0.0141467943744,0.0007137619541026652,0.013433032420297334
K6X_D125_D135_D150_D175_D190_D210,s,445,eta_m+3,0.000951971888733,0.0024170249234884977,-0.0014650530347554978
K6X_D125_D135_D150_D175_D190_D210,s,445,T_proxy,0.8918344824016029,0.982062816619873,-0.09022833421827015
K6X_D125_D135_D150_D175_D190_D210,s,446,eta_m-3,0.00256683827563,0.0015794229693710804,0.0009874153062589194
K6X_D125_D135_D150_D175_D190_D210,s,446,eta_m-2,0.00229161209875,0.006717212498188019,-0.004425600399438019
K6X_D125_D135_D150_D175_D190_D210,s,446,eta_m-1,0.00653897971146,0.0010117990896105766,0.005527180621849423
