model,geometry_id,wavelength_nm,true_eta_plus1_delta,pred_eta_plus1_delta,delta_abs_error,true_order_profile_delta_l2,pred_order_profile_delta_l2
resmlp,K6X_D125_D135_D150_D175_D190_D210,447,-0.13089681298900002,-0.017079949378967285,0.11381686361003274,0.13371984608045973,0.01859800241289311
resmlp,K6X_D125_D135_D150_D175_D190_D210,448,-0.11652621598199997,-0.013236741224924686,0.10328947475707528,0.119125957240787,0.01502838369008114
resmlp,K6X_D125_D135_D150_D175_D190_D210,449,-0.096590289236,-0.008790234724680657,0.08780005451131934,0.09895236625320233,0.010999283731150736
resmlp,K6X_D125_D135_D150_D175_D190_D210,450,-0.070484034142,-0.0037163893381754187,0.06676764480382458,0.0726793712344166,0.0069315088635930715
resmlp,K6X_D125_D135_D150_D175_D190_D210,451,-0.040522584064,0.0018457770347595215,0.04236836109875952,0.04330331571180021,0.005303846114819901
resmlp,K6X_D125_D135_D150_D175_D190_D210,452,-0.005858227078999967,0.007665812969207764,0.01352404004820773,0.013275619398107737,0.008784868366125053
resmlp,K6X_D125_D135_D150_D175_D190_D210,453,-0.011659169303000039,0.013522783915201786,0.025181953218201825,0.01974568834356973,0.014166107701217817
resmlp,K6X_D125_D135_D150_D175_D190_D210,454,0.009323899330999974,0.019303083419799805,0.00997918408879983,0.017059774081719898,0.019920393205744
resmlp,K6X_D125_D135_D150_D175_D190_D210,455,0.02390797317100002,0.02506544192632032,0.0011574687553203011,0.0286306641494067,0.025820775171222766
resmlp,K6X_D130_D145_D155_D180_D195_D230,445,0.07995845899800003,-0.09184275070826209,0.17180120970626211,0.08367392535130125,0.09372634274652654
resmlp,K6X_D130_D145_D155_D180_D195_D230,446,0.07892165262499995,-0.07940059900283813,0.15832225162783808,0.08187681552732176,0.08109421407956897
resmlp,K6X_D130_D145_D155_D180_D195_D230,447,0.091377064176,-0.06491140524546302,0.15628846942146302,0.09415489408228975,0.06639061733462112
resmlp,K6X_D130_D145_D155_D180_D195_D230,448,0.10914779682100006,-0.04868769645690918,0.15783549327790924,0.11189505326498457,0.05004790195602717
resmlp,K6X_D130_D145_D155_D180_D195_D230,449,0.12965030172199998,-0.03137226899464918,0.16102257071664916,0.13235502490939385,0.0330535251025185
resmlp,K6X_D130_D145_D155_D180_D195_D230,450,0.147113048121,-0.013754268487294552,0.16086731660829456,0.14970434358378987,0.017689771734571858
resmlp,K6X_D130_D145_D155_D180_D195_D230,451,0.15515635674499995,0.003420730431874519,0.15173562631312543,0.15751289069591112,0.013718569358720921
resmlp,K6X_D130_D145_D155_D180_D195_D230,452,0.15082408628199995,0.019593755404154423,0.13123033087784552,0.15285673619658044,0.025256581252307272
resmlp,K6X_D130_D145_D155_D180_D195_D230,453,0.13778019512500006,0.03445531924565637,0.10332487587934369,0.13967311531438617,0.03909261404700519
resmlp,K6X_D130_D145_D155_D180_D195_D230,454,0.13028854810699997,0.047928233941396114,0.08236031416560385,0.13265815280941395,0.0521729205155516
resmlp,K6X_D130_D145_D155_D180_D195_D230,455,0.139464812876,0.06010669469833374,0.07935811817766625,0.14282166102662083,0.06410749797485421
resmlp,K6X_D140_D160_D165_D170_D180_D190,445,-0.07834248321500001,-0.13422685861587524,0.055884375400875236,0.20055483470905408,0.13844366998525529
resmlp,K6X_D140_D160_D165_D170_D180_D190,446,-0.017173414785999985,-0.13162519534428907,0.11445178055828908,0.06779858111504153,0.13653031483682881
resmlp,K6X_D140_D160_D165_D170_D180_D190,447,0.06826394688099999,-0.1294920643170674,0.19775601119806738,0.13339232172296578,0.13512084878253797
resmlp,K6X_D140_D160_D165_D170_D180_D190,448,0.1461783571992,-0.12714225053787231,0.27332060773707234,0.24821520055840549,0.13343536109695828
resmlp,K6X_D140_D160_D165_D170_D180_D190,449,0.2034531042211,-0.1240200400352478,0.32747314425634777,0.3127464685955083,0.13082505088358534
resmlp,K6X_D140_D160_D165_D170_D180_D190,450,0.24156997531279997,-0.1197358171145122,0.3613057924273122,0.34914956714053147,0.12683855415651477
resmlp,K6X_D140_D160_D165_D170_D180_D190,451,0.2628472554885,-0.11408968766530359,0.3769369431538036,0.3670237079534278,0.12126601646976998
resmlp,K6X_D140_D160_D165_D170_D180_D190,452,0.27016700033350005,-0.10707785685857141,0.37724485719207146,0.37146477947555684,0.11414989325480196
resmlp,K6X_D140_D160_D165_D170_D180_D190,453,0.2669774855109,-0.0988789598147074,0.3658564453256074,0.36693562217724507,0.10576323292193646
resmlp,K6X_D140_D160_D165_D170_D180_D190,454,0.25812902835400003,-0.08981176217397058,0.3479407905279706,0.35782132304175385,0.09655743686277046
resmlp,K6X_D140_D160_D165_D170_D180_D190,455,0.249011541421,-0.08026121060053504,0.32927275202153505,0.34794493427280476,0.08708793687804356
resmlp,K6X_D200_D205_D215_D220_D225_D230,445,-0.024239119369170004,0.09247536020120606,0.11671447957037606,0.22107213569982953,0.11339822036328914
resmlp,K6X_D200_D205_D215_D220_D225_D230,446,-0.022382683367131,0.0969501316625004,0.11933281502963139,0.12195512864988658,0.12613416363107532
resmlp,K6X_D200_D205_D215_D220_D225_D230,447,-0.037899608821476,0.09975271351868287,0.13765232234015887,0.08670769195347551,0.1389823338989493
resmlp,K6X_D200_D205_D215_D220_D225_D230,448,-0.039014915668150005,0.10062365245539695,0.13963856812354697,0.1017453905945923,0.15176249938051983
resmlp,K6X_D200_D205_D215_D220_D225_D230,449,-0.04515537053781,0.09943214299467702,0.14458751353248703,0.11569982213100728,0.164315246613181
resmlp,K6X_D200_D205_D215_D220_D225_D230,450,-0.0398161529288,0.09620795168060188,0.1360241046094019,0.16517523119003086,0.17649549090624153
resmlp,K6X_D200_D205_D215_D220_D225_D230,451,-0.043141242350000004,0.09115699397322412,0.13429823632322413,0.12111195036247982,0.18816921401362272
resmlp,K6X_D200_D205_D215_D220_D225_D230,452,-0.07361210259212,0.08465327751279499,0.15826538010491498,0.3818715309177869,0.19921149276164338
resmlp,K6X_D200_D205_D215_D220_D225_D230,453,-0.014917221755000001,0.07719576191933204,0.09211298367433204,0.5527276283630651,0.2094985425184214
resmlp,K6X_D200_D205_D215_D220_D225_D230,454,-0.000643715643799999,0.06933413046256949,0.06997784610636949,0.4502026937652159,0.21889767524245163
resmlp,K6X_D200_D205_D215_D220_D225_D230,455,-0.011804698510099996,0.06157702184282244,0.07338172035292244,0.2632765148716992,0.2272564620128618
residual_mlp,K6X_D100_D105_D115_D120_D125_D130,445,-0.0016850975300000126,-0.07436678682764372,0.07268168929764371,0.01743783351604168,0.10715629480211433
residual_mlp,K6X_D100_D105_D115_D120_D125_D130,446,-0.0018718825769999947,-0.058040721962849304,0.05616883938584931,0.017522477194298374,0.09717630573608384
residual_mlp,K6X_D100_D105_D115_D120_D125_D130,447,-0.0020360951610000066,-0.040836439778407424,0.03880034461740742,0.01737768734460122,0.08809773284679649
residual_mlp,K6X_D100_D105_D115_D120_D125_D130,448,-0.0019030725999999998,-0.022905943294366182,0.021002870694366182,0.017061535313925506,0.08109099569182572
residual_mlp,K6X_D100_D105_D115_D120_D125_D130,449,-0.0019115757889999752,-0.004868306219577789,0.002956730430577814,0.01687359880126684,0.07715872786245884
residual_mlp,K6X_D100_D105_D115_D120_D125_D130,450,-0.0020671192649999726,0.012911769251028715,0.014978888516028688,0.01659893603925836,0.07702714621593093
residual_mlp,K6X_D100_D105_D115_D120_D125_D130,451,-0.002000505396999974,0.029985939462979644,0.03198644485997962,0.016104120138451482,0.08032064210937678
residual_mlp,K6X_D100_D105_D115_D120_D125_D130,452,-0.0019332358820000062,0.045813451210657746,0.04774668709265775,0.01570872455076297,0.08601168554440936
residual_mlp,K6X_D100_D105_D115_D120_D125_D130,453,-0.0020856345289999856,0.060284281770388276,0.06236991629938826,0.015383671641019463,0.092969445077549
residual_mlp,K6X_D100_D105_D115_D120_D125_D130,454,-0.0021538708499999892,0.07286069790522257,0.07501456875522255,0.014873662530567806,0.09993115452668408
residual_mlp,K6X_D100_D105_D115_D120_D125_D130,455,-0.0020974817509999966,0.08372628192106882,0.08582376367206881,0.014347301820641947,0.10646153115118258
residual_mlp,K6X_D100_D110_D115_D220_D225_D230,445,-0.03173940106459,0.057207713524500534,0.08894711458909053,0.04355158566943379,0.15536388951366636
residual_mlp,K6X_D100_D110_D115_D220_D225_D230,446,-0.02740973311727,0.06097808480262758,0.08838781791989758,0.06271806474285324,0.1715623975488365
residual_mlp,K6X_D100_D110_D115_D220_D225_D230,447,-0.0081213248378,0.06504893799622855,0.07317026283402854,0.10074501528243397,0.18739045415584188
residual_mlp,K6X_D100_D110_D115_D220_D225_D230,448,0.017573153434700003,0.07053018609682718,0.052957032662127174,0.14497242293556498,0.20381873132102574
residual_mlp,K6X_D100_D110_D115_D220_D225_D230,449,0.024165330602899996,0.07709841430187224,0.05293308369897225,0.16576215031971703,0.21937912309163857
residual_mlp,K6X_D100_D110_D115_D220_D225_D230,450,0.0384881912305,0.08621413509051006,0.047725943860010056,0.16205236735782624,0.2354909605353676
residual_mlp,K6X_D100_D110_D115_D220_D225_D230,451,0.04265260686740001,0.09724881500005722,0.05459620813265721,0.11511770279756764,0.25142326335398063
residual_mlp,K6X_D100_D110_D115_D220_D225_D230,452,0.0329606833769,0.10983162745833396,0.07687094408143395,0.05979497380216933,0.26794212412774243
residual_mlp,K6X_D100_D110_D115_D220_D225_D230,453,0.0224187826343,0.11740732503434022,0.09498854240004022,0.03622156312041724,0.2818609622616493
residual_mlp,K6X_D100_D110_D115_D220_D225_D230,454,0.0167949318539,0.11176426522433758,0.09496933337043759,0.03823147330415171,0.28662615412514486
residual_mlp,K6X_D100_D110_D115_D220_D225_D230,455,0.018829220182799998,0.09382512358327706,0.07499590340047707,0.03409588418944524,0.2827984420262544
residual_mlp,K6X_D100_D115_D130_D145_D155_D185,445,-0.23267006901600007,-0.22134357380370298,0.011326495212297089,0.23805637133584473,0.22410333382842731
residual_mlp,K6X_D100_D115_D130_D145_D155_D185,446,-0.191259103935,-0.2129693397631248,0.021710235828124785,0.19578195944738155,0.2160187512887501
residual_mlp,K6X_D100_D115_D130_D145_D155_D185,447,-0.159622498725,-0.2038783822208643,0.04425588349586429,0.16388514917316585,0.2073424654112461
residual_mlp,K6X_D100_D115_D130_D145_D155_D185,448,-0.12804053628400003,-0.19415803315738836,0.06611749687338833,0.1312579652293214,0.19821347017287283
residual_mlp,K6X_D100_D115_D130_D145_D155_D185,449,-0.29903107314199995,-0.1842231092353662,0.11480796390663375,0.302329762317242,0.1890876749419486
residual_mlp,K6X_D100_D115_D130_D145_D155_D185,450,-0.16352115437500003,-0.17406952753663063,0.010548373161630598,0.16737770829331802,0.18001962532227858
residual_mlp,K6X_D100_D115_D130_D145_D155_D185,451,-0.11772493872599998,-0.1640500339368979,0.04632509521089792,0.12123836017877913,0.17136748712245012
residual_mlp,K6X_D100_D115_D130_D145_D155_D185,452,-0.07673565707300001,-0.1541539343694846,0.0774182772964846,0.08035677425048858,0.16313727725931174
residual_mlp,K6X_D100_D115_D130_D145_D155_D185,453,-0.03742880771500001,-0.14462699989477795,0.10719819217977794,0.041260348004206374,0.15551105577353738
residual_mlp,K6X_D100_D115_D130_D145_D155_D185,454,0.0026666946560000016,-0.13551229735215506,0.13817899200815506,0.012016888646485657,0.1484653131556465
residual_mlp,K6X_D100_D115_D130_D145_D155_D185,455,0.026821436490000017,-0.12693778177102405,0.15375921826102407,0.02834336552411614,0.1420062568001618
residual_mlp,K6X_D100_D130_D135_D155_D160_D225,445,-0.011188844990000057,0.06522171447674434,0.0764105594667444,0.06537291346941129,0.09785719278668577
residual_mlp,K6X_D100_D130_D135_D155_D160_D225,446,-0.03014639113000006,0.02009683040281137,0.05024322153281143,0.06259686343517955,0.09414665663573056
residual_mlp,K6X_D100_D130_D135_D155_D160_D225,447,-0.07706040698399996,-0.0032429943482081107,0.07381741263579185,0.08895836670358652,0.09661228891103074
residual_mlp,K6X_D100_D130_D135_D155_D160_D225,448,-0.235939379053,-0.011490995685259499,0.2244483833677405,0.24838669243710962,0.08977793901608666
residual_mlp,K6X_D100_D130_D135_D155_D160_D225,449,-0.07207590797699992,-0.012386019031206764,0.059689888945793156,0.09473251876618459,0.07844160928376258
residual_mlp,K6X_D100_D130_D135_D155_D160_D225,450,-0.036619354308999985,-0.009711106618245438,0.026908247690754547,0.05512370083321455,0.0655230386096727
residual_mlp,K6X_D100_D130_D135_D155_D160_D225,451,-0.02598189155399999,-0.004805335154136017,0.021176556399863974,0.04006353146182224,0.05314096001976496
residual_mlp,K6X_D100_D130_D135_D155_D160_D225,452,-0.018926647232000104,0.0005879340072472844,0.01951458123924739,0.030061516539895448,0.04393689508061492
residual_mlp,K6X_D100_D130_D135_D155_D160_D225,453,-0.012677232390999937,0.006610483552018806,0.019287715943018743,0.027219199949907784,0.040264992461676474
residual_mlp,K6X_D100_D130_D135_D155_D160_D225,454,-0.008914920594999987,0.012164771556854245,0.02107969215185423,0.034072526590175095,0.042399868683239986
residual_mlp,K6X_D100_D130_D135_D155_D160_D225,455,-0.008714737723999999,0.018166042864322662,0.02688078058832266,0.04658036788141319,0.04785503127487005
residual_mlp,K6X_D100_D140_D145_D155_D225_D230,445,0.11482951317799997,-0.18423337737719217,0.29906289055519214,0.13662575926212675,0.1907323919435157
residual_mlp,K6X_D100_D140_D145_D155_D225_D230,446,0.10607995602800002,-0.18310010681549707,0.28918006284349707,0.12142860413732288,0.1895340616212976
residual_mlp,K6X_D100_D140_D145_D155_D225_D230,447,0.101393122592,-0.17834688971439996,0.2797400123064,0.11169065627945202,0.1850345839344629
residual_mlp,K6X_D100_D140_D145_D155_D225_D230,448,0.114069083565,-0.1695258989930153,0.2835949825580153,0.12242407768567175,0.17680953875014754
residual_mlp,K6X_D100_D140_D145_D155_D225_D230,449,0.10454003501200004,-0.15630183617273966,0.26084187118473967,0.1130489639019957,0.16457336555916832
residual_mlp,K6X_D100_D140_D145_D155_D225_D230,450,0.10852712226699995,-0.13659018961091834,0.2451173118779183,0.12383657934062314,0.14657742438346588
residual_mlp,K6X_D100_D140_D145_D155_D225_D230,451,0.13611690844400004,-0.10911175546546777,0.2452286639094678,0.15586142938152805,0.12372057580210041
residual_mlp,K6X_D100_D140_D145_D155_D225_D230,452,0.17192465312599997,-0.09397007959584394,0.26589473272184394,0.19343165497199302,0.12594558195309172
residual_mlp,K6X_D100_D140_D145_D155_D225_D230,453,0.21517041048099997,-0.1356760213772456,0.3508464318582456,0.23791901455151265,0.16559210688304588
residual_mlp,K6X_D100_D140_D145_D155_D225_D230,454,0.258673225184,-0.14909408427774906,0.40776730946174905,0.28335708795211956,0.17143191277207867
residual_mlp,K6X_D100_D140_D145_D155_D225_D230,455,0.28356771511400003,-0.15197782156368095,0.435545536677681,0.3129903326988855,0.17358784514666967
residual_mlp,K6X_D100_D200_D205_D210_D215_D220,445,-0.01504830391078,-0.00863931948939959,0.006408984421380411,0.066726505626444,0.21468012986976437
residual_mlp,K6X_D100_D200_D205_D210_D215_D220,446,-0.021394224809200002,-0.01690571755170822,0.004488507257491781,0.11297758133007763,0.22389083872259063
residual_mlp,K6X_D100_D200_D205_D210_D215_D220,447,-0.029099577420599997,0.027743446330229446,0.05684302375082945,0.14016656765690866,0.3341004273958118
residual_mlp,K6X_D100_D200_D205_D210_D215_D220,448,-0.0345216927392,0.06656479090452194,0.10108648364372194,0.17235098383421524,0.3373125476996338
residual_mlp,K6X_D100_D200_D205_D210_D215_D220,449,-0.014084312477400003,0.06960735966761908,0.08369167214501907,0.3153162086972311,0.29817061098821496
residual_mlp,K6X_D100_D200_D205_D210_D215_D220,450,-0.004242197120399999,0.07303742691874504,0.07727962403914504,0.4098580808376833,0.2819275801167856
residual_mlp,K6X_D100_D200_D205_D210_D215_D220,451,-0.004348208372899998,0.07253917555014293,0.07688738392304292,0.4711001821568047,0.2670283766529944
residual_mlp,K6X_D100_D200_D205_D210_D215_D220,452,-0.019475301307000002,0.06299888094266257,0.08247418224966258,0.5008570650161996,0.2401602245153923
residual_mlp,K6X_D100_D200_D205_D210_D215_D220,453,-0.0192906722634,0.04135549068450928,0.06064616294790928,0.4048949409705748,0.1851621483916107
residual_mlp,K6X_D100_D200_D205_D210_D215_D220,454,-0.029541872631500002,0.0033934290210405997,0.032935301652540605,0.34932167563517047,0.100634178931242
residual_mlp,K6X_D100_D200_D205_D210_D215_D220,455,-0.0377347903963,-0.07741500313083331,0.039680212734533316,0.2904166957711213,0.2100132989044809
residual_mlp,K6X_D110_D125_D135_D150_D175_D190,445,-0.13520397594400002,-0.19555512567361194,0.06035114972961192,0.1366791328042712,0.19842450489333852
residual_mlp,K6X_D110_D125_D135_D150_D175_D190,446,-0.14219426695000004,-0.1811368738611539,0.038942606911153865,0.14362259371110275,0.18395602817233675
residual_mlp,K6X_D110_D125_D135_D150_D175_D190,447,-0.15953291227599997,-0.1649937654534976,0.0054608531774976155,0.16109821038515668,0.16773915364334915
residual_mlp,K6X_D110_D125_D135_D150_D175_D190,448,-0.233370776793,-0.14772306382656097,0.08564771296643903,0.2358042954089918,0.15037669591754152
residual_mlp,K6X_D110_D125_D135_D150_D175_D190,449,-0.501273205047,-0.12952116628487906,0.37175203876212093,0.5097628554455833,0.13207575110106134
residual_mlp,K6X_D110_D125_D135_D150_D175_D190,450,-0.19830966961700003,-0.1105373005072276,0.08777236910977243,0.2050548172631991,0.11300634592451034
residual_mlp,K6X_D110_D125_D135_D150_D175_D190,451,-0.080724190295,-0.09084478517373401,0.010120594878734013,0.0849795730741971,0.09325835282493729
residual_mlp,K6X_D110_D125_D135_D150_D175_D190,452,-0.03420824799400002,-0.0707241396109263,0.03651589161692628,0.040098498742869096,0.0731556224244708
residual_mlp,K6X_D110_D125_D135_D150_D175_D190,453,-0.0032689600829999277,-0.050423001249631255,0.04715404116663133,0.024706779347044405,0.053068162061576274
residual_mlp,K6X_D110_D125_D135_D150_D175_D190,454,-0.011127285986999969,-0.03035732110341388,0.019230035116413913,0.03685545524508784,0.03391167380102823
residual_mlp,K6X_D110_D125_D135_D150_D175_D190,455,-0.322838665805,-0.010924533009529114,0.31191413279547087,0.3401553192182628,0.01873795201788469
residual_mlp,K6X_D120_D125_D180_D185_D190_D195,445,-0.21795129345000003,-0.10835838317871094,0.10959291027128909,0.22468640856805547,0.11137968673240524
residual_mlp,K6X_D120_D125_D180_D185_D190_D195,446,-0.17682906055599998,-0.09409376978874207,0.08273529076725791,0.1787313787490811,0.09719067990775432
residual_mlp,K6X_D120_D125_D180_D185_D190_D195,447,-0.166655742166,-0.07909702012936273,0.08755872203663725,0.1682179503890491,0.08295601273251671
residual_mlp,K6X_D120_D125_D180_D185_D190_D195,448,-0.161499169356,-0.06306960930426916,0.09842956005173084,0.16280053854407311,0.06878957427019307
residual_mlp,K6X_D120_D125_D180_D185_D190_D195,449,-0.15956487938500002,-0.046521805226802826,0.1130430741581972,0.16090130288636006,0.05604608168647802
residual_mlp,K6X_D120_D125_D180_D185_D190_D195,450,-0.160013086907,-0.029816262423992157,0.13019682448300784,0.16178163665231646,0.0465534154103204
residual_mlp,K6X_D120_D125_D180_D185_D190_D195,451,-0.16159783983800002,-0.013453188041845948,0.14814465179615408,0.16398509569689473,0.04265747671441079
residual_mlp,K6X_D120_D125_D180_D185_D190_D195,452,-0.16393136584399998,0.0024231349428494864,0.16635450078684946,0.16709300312157602,0.04482135090789444
residual_mlp,K6X_D120_D125_D180_D185_D190_D195,453,-0.166418497499,0.017149617274602263,0.18356811477360227,0.1705017913545082,0.051350748173272634
residual_mlp,K6X_D120_D125_D180_D185_D190_D195,454,-0.16915681662000004,0.03023490309715271,0.19939171971715275,0.17428201533860024,0.059465588518558085
residual_mlp,K6X_D120_D125_D180_D185_D190_D195,455,-0.17203411931899998,0.04119456311066946,0.21322868242966944,0.17832296733664,0.06725156426089242
residual_mlp,K6X_D120_D145_D200_D215_D220_D230,445,-0.23806877227380002,0.06655456498265265,0.3046233372564527,0.2638047830366807,0.11680705541171539
residual_mlp,K6X_D120_D145_D200_D215_D220_D230,446,-0.22707805099779999,0.07904323314627011,0.3061212841440701,0.2695250622491236,0.1426288620413565
residual_mlp,K6X_D120_D145_D200_D215_D220_D230,447,-0.188651535421,-0.0227630374332269,0.1658884979877731,0.24235170316768453,0.032808388949334286
residual_mlp,K6X_D120_D145_D200_D215_D220_D230,448,-0.15367536706200002,0.07977127159635228,0.2334466386583523,0.19542877824778176,0.18227610117638599
residual_mlp,K6X_D120_D145_D200_D215_D220_D230,449,-0.08368074158899999,0.09974276460707188,0.18342350619607187,0.12235256073738518,0.22906105424157408
residual_mlp,K6X_D120_D145_D200_D215_D220_D230,450,-0.04898153152899999,0.10491253746052583,0.15389406898952582,0.2607457382894556,0.2489895609751445
residual_mlp,K6X_D120_D145_D200_D215_D220_D230,451,-0.06568821796100001,0.10874320690830548,0.1744314248693055,0.27653683239177157,0.26777021554120684
residual_mlp,K6X_D120_D145_D200_D215_D220_D230,452,-0.033135087561000004,0.11352959523598354,0.14666468279698353,0.21685928791902026,0.2909557892412119
residual_mlp,K6X_D120_D145_D200_D215_D220_D230,453,0.01492643414299999,0.11531640030443668,0.1003899661614367,0.1886352390922731,0.3025640050012638
residual_mlp,K6X_D120_D145_D200_D215_D220_D230,454,0.058873959922999985,0.11989078360299271,0.06101682367999273,0.2089844148990854,0.2992628125538593
residual_mlp,K6X_D120_D145_D200_D215_D220_D230,455,0.096438466423,0.1323076405872901,0.03586917416429011,0.26140012671772883,0.2908309539096596
residual_mlp,K6X_D125_D135_D150_D175_D190_D210,445,-0.159434664244,-0.07383638620376588,0.08559827804023411,0.162423274659419,0.07636265946493337
residual_mlp,K6X_D125_D135_D150_D175_D190_D210,446,-0.14605581543200008,-0.05988641331593196,0.08616940211606812,0.14899560271792234,0.06234606941208819
residual_mlp,K6X_D125_D135_D150_D175_D190_D210,447,-0.13089681298900002,-0.0498348300655683,0.08106198292343172,0.13371984608045973,0.0525997999525537
residual_mlp,K6X_D125_D135_D150_D175_D190_D210,448,-0.11652621598199997,-0.042319392164548233,0.07420682381745174,0.119125957240787,0.04593417756907393
residual_mlp,K6X_D125_D135_D150_D175_D190_D210,449,-0.096590289236,-0.036304776867230715,0.06028551236876928,0.09895236625320233,0.04192342380501581
residual_mlp,K6X_D125_D135_D150_D175_D190_D210,450,-0.070484034142,-0.03151896099249524,0.03896507314950476,0.0726793712344166,0.04108751130075658
residual_mlp,K6X_D125_D135_D150_D175_D190_D210,451,-0.040522584064,-0.02692653238773346,0.01359605167626654,0.04330331571180021,0.04308597018451796
residual_mlp,K6X_D125_D135_D150_D175_D190_D210,452,-0.005858227078999967,-0.022461349765459687,0.01660312268645972,0.013275619398107737,0.04756880127266188
residual_mlp,K6X_D125_D135_D150_D175_D190_D210,453,-0.011659169303000039,-0.017078946034113557,0.005419776731113518,0.01974568834356973,0.05301638850241966
residual_mlp,K6X_D125_D135_D150_D175_D190_D210,454,0.009323899330999974,-0.010914385318756104,0.020238284649756078,0.017059774081719898,0.05877953391805946
residual_mlp,K6X_D125_D135_D150_D175_D190_D210,455,0.02390797317100002,-0.0034861316283543997,0.02739410479935442,0.0286306641494067,0.06364716490436861
residual_mlp,K6X_D130_D145_D155_D180_D195_D230,445,0.07995845899800003,-0.10921288530031839,0.18917134429831842,0.08367392535130125,0.11485444480428508
residual_mlp,K6X_D130_D145_D155_D180_D195_D230,446,0.07892165262499995,-0.0959724634885788,0.17489411611357875,0.08187681552732176,0.10177957569563321
residual_mlp,K6X_D130_D145_D155_D180_D195_D230,447,0.091377064176,-0.08140875399112701,0.17278581816712701,0.09415489408228975,0.08742501548827405
residual_mlp,K6X_D130_D145_D155_D180_D195_D230,448,0.10914779682100006,-0.06594789028167725,0.1750956871026773,0.11189505326498457,0.07227874553292706
residual_mlp,K6X_D130_D145_D155_D180_D195_D230,449,0.12965030172199998,-0.049688910444577516,0.1793392121665775,0.13235502490939385,0.05660965998017286
residual_mlp,K6X_D130_D145_D155_D180_D195_D230,450,0.147113048121,-0.03305262327194214,0.18016567139294215,0.14970434358378987,0.04126334647744364
residual_mlp,K6X_D130_D145_D155_D180_D195_D230,451,0.15515635674499995,-0.01636446515719095,0.1715208219021909,0.15751289069591112,0.02795916321677738
residual_mlp,K6X_D130_D145_D155_D180_D195_D230,452,0.15082408628199995,6.585816542309386e-05,0.15075822811657685,0.15285673619658044,0.021537030912942564
residual_mlp,K6X_D130_D145_D155_D180_D195_D230,453,0.13778019512500006,0.01591003437836966,0.1218701607466304,0.13967311531438617,0.02704614703464699
residual_mlp,K6X_D130_D145_D155_D180_D195_D230,454,0.13028854810699997,0.031029189626375825,0.09925935848062414,0.13265815280941395,0.03919243122839315
residual_mlp,K6X_D130_D145_D155_D180_D195_D230,455,0.139464812876,0.04513684411843619,0.0943279687575638,0.14282166102662083,0.05285252059050474
residual_mlp,K6X_D140_D160_D165_D170_D180_D190,445,-0.07834248321500001,-0.1952148446192344,0.1168723614042344,0.20055483470905408,0.19999474197167882
residual_mlp,K6X_D140_D160_D165_D170_D180_D190,446,-0.017173414785999985,-0.1672935721774896,0.15012015739148962,0.06779858111504153,0.1719228994108116
residual_mlp,K6X_D140_D160_D165_D170_D180_D190,447,0.06826394688099999,-0.15170171732703844,0.21996566420803843,0.13339232172296578,0.15660372873059852
residual_mlp,K6X_D140_D160_D165_D170_D180_D190,448,0.1461783571992,-0.13851359859108925,0.2846919557902893,0.24821520055840549,0.14430221064506676
residual_mlp,K6X_D140_D160_D165_D170_D180_D190,449,0.2034531042211,-0.11805576831102371,0.3215088725321237,0.3127464685955083,0.13653541035068456
residual_mlp,K6X_D140_D160_D165_D170_D180_D190,450,0.24156997531279997,-0.07302170619368553,0.31459168150648553,0.34914956714053147,0.16631044851674362
residual_mlp,K6X_D140_D160_D165_D170_D180_D190,451,0.2628472554885,-0.04594190356632073,0.30878915905482074,0.3670237079534278,0.17671751273472233
residual_mlp,K6X_D140_D160_D165_D170_D180_D190,452,0.27016700033350005,-0.051473078628381096,0.3216400789618811,0.37146477947555684,0.11811017012707441
residual_mlp,K6X_D140_D160_D165_D170_D180_D190,453,0.2669774855109,-0.060042500495910645,0.32701998600681065,0.36693562217724507,0.06539347095656556
residual_mlp,K6X_D140_D160_D165_D170_D180_D190,454,0.25812902835400003,-0.06264212168753147,0.3207711500415315,0.35782132304175385,0.09547588222382884
residual_mlp,K6X_D140_D160_D165_D170_D180_D190,455,0.249011541421,-0.05413933905462424,0.3031508804756242,0.34794493427280476,0.06986484199580201
residual_mlp,K6X_D200_D205_D215_D220_D225_D230,445,-0.024239119369170004,0.4133513321479162,0.4375904515170862,0.22107213569982953,0.44530936149915057
residual_mlp,K6X_D200_D205_D215_D220_D225_D230,446,-0.022382683367131,0.42480826874574024,0.44719095211287124,0.12195512864988658,0.4743845334780035
residual_mlp,K6X_D200_D205_D215_D220_D225_D230,447,-0.037899608821476,0.45235945036013925,0.4902590591816153,0.08670769195347551,0.5337080907328795
residual_mlp,K6X_D200_D205_D215_D220_D225_D230,448,-0.039014915668150005,0.4198416868845622,0.4588566025527122,0.1017453905945923,0.4640239098877784
residual_mlp,K6X_D200_D205_D215_D220_D225_D230,449,-0.04515537053781,0.41898887356122333,0.4641442440990333,0.11569982213100728,0.46876574144479305
residual_mlp,K6X_D200_D205_D215_D220_D225_D230,450,-0.0398161529288,0.43031543493270874,0.47013158786150877,0.16517523119003086,0.4929105149249666
residual_mlp,K6X_D200_D205_D215_D220_D225_D230,451,-0.043141242350000004,0.4475241303443909,0.4906653726943909,0.12111195036247982,0.5261979236083749
residual_mlp,K6X_D200_D205_D215_D220_D225_D230,452,-0.07361210259212,0.4699148039023081,0.5435269064944281,0.3818715309177869,0.5663905208777408
