geometry_uid,source_stage,exact_hash,available_wavelength_start_nm,available_wavelength_stop_nm,available_points,historical_target_channel_flip,min_M_x,mean_M_x,M_x_range,M_x_ripple,max_abs_dM_x_dlambda,linear_M_x_slope_per_nm,M_x_curvature_max_per_nm2,nearest_zero_crossing_distance_nm_diagnostic,min_F_x,mean_F_x,psi_min_deg,psi_max_deg,psi_range_deg,orientation_ripple_deg,max_abs_dpsi_dlambda_deg_per_nm,near_S1_zero_danger,mean_DoLP,worst_DoLP,DoLP_slope_per_nm,sigma2_over_sigma1_mean,sigma2_over_sigma1_worst,dominant_output_overlap_worst,dominant_output_overlap_mean,dominant_output_overlap_drift,useful_lp_power_mean,useful_lp_power_worst,useful_lp_power_slope_per_nm,useful_lp_power_ripple,useful_lp_power_cv,anchor_450_M_x,anchor_450_F_x,anchor_450_DoLP,anchor_450_useful_lp_power,H_global_nm,J1_side_nm,J2_length_nm,J2_width_nm,D_nm,Psi_deg,historical_mean_useful_power,historical_worst_useful_power,historical_mean_DoLP,historical_worst_DoLP,historical_mean_x_fidelity,historical_worst_x_fidelity,failed_fdt_control,lexicographic_rank_key,strictly_better_than_failed_control_envelope,ranking_pool
H1C1B_V2_006,H1C1B_BROADBAND_ADAPTIVE,1409bb7ab8472fb10cb6dcb206ee2b7b5f1b5ad57cf12abd17ab888ea16fe477,450.0,454.0,9,False,0.4735908932317339,0.7898048767234878,0.5117456671635114,0.5117456671635114,0.2937789619594652,-0.06565194653295853,0.6076016266246143,1.6120653775646423,0.7367954466158669,0.894902438361744,-0.018150193865622923,0.19013030635468284,0.20828050022030575,0.20828050022030575,0.19501286530639564,False,0.7898096358811749,0.4736013235783306,-0.06564957723830651,0.3212733844774938,0.5976756309702344,0.9999905909667549,0.9999982183049414,9.409033245089127e-06,0.3851795714375759,0.05670171543533122,-0.005513312719998963,0.44598275835012213,0.3551976134584366,0.7071016787364883,0.8535508393682442,0.7071018206517845,0.4934901111002318,550.0,108.0,108.0,100.0,195.00256408570633,0.2938219346507038,0.38517957143757586,0.05670171543533122,0.789809635881175,0.4736013235783308,0.8949024383617439,0.736795446615867,False,"[True, 0.4735908932317339, -0.2937789619594652, -0.20828050022030575, 0.9999905909667549, 0.4736013235783306, 0.05670171543533122, 0.7898096358811749, 0.3851795714375759]",False,eligible_new_candidate
H1C1B_V2_007,H1C1B_BROADBAND_ADAPTIVE,19738137aaa1e4b8261de1f1241432964e14358630b39713caad5dbdde72cb8d,450.0,454.0,9,False,0.05247609915392408,0.49730291082660893,0.865639480975316,0.865639480975316,1.1752004215338638,0.05927304789813434,1.8942814682770428,0.1341886277845145,0.5262380495769621,0.7486514554133046,-4.389500828384818,8.799289931183257,13.188790759568075,13.188790759568075,26.37758151913615,True,0.49844823071369604,0.05505266506212258,0.05838999935136371,0.575184827553283,0.9463608819699801,0.9733895790627796,0.9955065802293535,0.026610420937220436,0.4910780519357614,0.48148590115844836,0.004620945606722536,0.016832824855683437,0.012465456220107248,0.91811558012924,0.9590577900646201,0.920961523465033,0.48223795321159796,550.0,112.0,112.0,101.0,188.13027401245128,-2.132368436554014,0.4910780519357614,0.4814859011584483,0.49844823071369615,0.055052665062122516,0.7486514554133045,0.5262380495769621,False,"[True, 0.05247609915392408, -1.1752004215338638, -13.188790759568075, 0.9733895790627796, 0.05505266506212258, 0.48148590115844836, 0.49844823071369604, 0.4910780519357614]",False,eligible_new_candidate
H1C1B_V2_008,H1C1B_BROADBAND_ADAPTIVE,da6aaa5979114e372a353797bfe61f62caca78d25f460bd81b195c53ef83ea88,450.0,454.0,9,False,0.014954984455575917,0.5079583521814209,0.9377933165869977,0.9377933165869977,1.540354597104396,-0.08476343272575476,3.204836398486971,0.03971372019119726,0.5074774922277879,0.7539791760907105,-5.422929492132408,23.968253878935624,29.39118337106803,29.39118337106803,58.78236674213606,True,0.5102758903764066,0.022322414557395108,-0.08563620208526763,0.5595727623035948,0.9779200585119934,0.8713051833637573,0.9747509701027564,0.12869481663624271,0.4908053064834817,0.47917401698348444,0.0035846441577127622,0.023661148404333032,0.015022622364459134,0.7293091452428491,0.8646545726214245,0.7303727123561642,0.47917401698348444,550.0,111.0,113.0,102.0,188.13027401245128,-2.132368436554014,0.4908053064834817,0.4791740169834844,0.5102758903764067,0.022322414557395066,0.7539791760907105,0.5074774922277879,False,"[True, 0.014954984455575917, -1.540354597104396, -29.39118337106803, 0.8713051833637573, 0.022322414557395108, 0.47917401698348444, 0.5102758903764066, 0.4908053064834817]",False,eligible_new_candidate
H1C1B_V2_009,H1C1B_BROADBAND_ADAPTIVE,955c293def3063f64969c25743e14ce122e7ed0364b12be0b9f75cdb350cb800,450.0,454.0,9,False,0.7666574016354227,0.8386300191303026,0.19456986218564098,0.19456986218564098,0.1626432569960401,0.04466829769870992,0.24256803211890254,5.239701188717258,0.8833287008177114,0.9193150095651512,-3.4611312016777536,8.633831334803487,12.09496253648124,12.09496253648124,12.241407151844216,False,0.8461854452211536,0.7785726805670803,0.03901776287777296,0.2719472130108144,0.3516359900831539,0.9884038245437313,0.9962372100846429,0.011596175456268676,0.44983949261580136,0.32064191814755194,-0.019742889684100855,0.20226493093971132,0.1276502144263732,0.7952196855189966,0.8976098427594983,0.8327531318822843,0.4685676123329029,550.0,114.0,111.0,96.0,191.1674658512792,2.398421334092505,0.44983949261580136,0.32064191814755194,0.8461854452211537,0.7785726805670803,0.9193150095651512,0.8833287008177114,True,,,failed_control
H1C1B_V2_010,H1C1B_BROADBAND_ADAPTIVE,3f1dc26c576ffc1bc4c074f90d1c58ade24eb09b6926603aa8208ee52da19611,450.0,454.0,9,False,0.7340776475598373,0.8572616771169645,0.2552750503624024,0.2552750503624024,0.19528748138392693,0.06654812494170002,0.5020690299950976,4.326266415392182,0.8670388237799186,0.9286308385584824,-3.052143177866776,3.446513355342834,6.49865653320961,6.49865653320961,11.433260727249099,False,0.8596814071243495,0.7394222238887669,0.06601077413601028,0.2571860631599951,0.38546362498161757,0.994332210245713,0.9987407883152826,0.005667789754286945,0.4413598862440051,0.2879008750862209,-0.04210914388802559,0.2229802792889855,0.1959131019564946,0.7340776475598373,0.8670388237799186,0.7394222238887669,0.48719034151911816,550.0,113.0,111.0,96.0,191.26160095534075,2.997042580283685,0.4413598862440051,0.2879008750862209,0.8596814071243496,0.7394222238887669,0.9286308385584824,0.8670388237799186,True,,,failed_control
H1C1B_V2_012,H1C1B_BROADBAND_ADAPTIVE,9191ce264313547454e8730bd323ea9ae49244af138113c2fa5b75e1a627857b,450.0,454.0,9,False,0.7111031873958659,0.8988612587597385,0.2855822173796527,0.2855822173796527,0.22203120471654536,-0.02693483163547319,0.1770259042748341,3.202717331123303,0.8555515936979329,0.9494306293798692,-0.5490470883609991,-0.3070364749890171,0.24201061337198204,0.24201061337198204,0.39072426216244077,False,0.8989727545097852,0.7111586271486742,-0.026929827077417402,0.206893107656165,0.4108295654930157,0.9999905679924055,0.9999947627324444,9.432007594512015e-06,0.4221664334552526,0.13867758005237274,-0.010352429521957815,0.37067336540254514,0.25049029304356646,0.8331281570972919,0.916564078548646,0.833205014483799,0.500581203269389,550.0,109.0,106.0,95.0,205.08778608196053,-1.6764710468067516,0.4221664334552526,0.13867758005237274,0.8989727545097852,0.711158627148674,0.9494306293798694,0.8555515936979329,True,,,failed_control
H1C1B_V2_013,H1C1B_BROADBAND_ADAPTIVE,d6ad22518feea3394bc517af8abfa35c63b2b3e468f8a27dc441195efe0dfd55,450.0,454.0,9,False,0.20440347050069949,0.7367543493957756,0.7257040836562185,0.7257040836562185,1.3038527631685122,0.05878575227175871,3.446879276172078,0.1567688287164998,0.6022017352503497,0.8683771746978878,-30.379438830272978,15.578260733488616,45.957699563761594,45.957699563761594,91.91539912752317,False,0.7808830999053609,0.4184428023048074,0.0392023667011304,0.22181494788121692,0.4968743810885634,0.4772872410474575,0.9220530052841611,0.5227127589525424,0.13400604968766372,0.008020937742819884,-0.049341860320306866,0.4641571423087273,1.0172051734553513,0.8520659826820968,0.9260329913410483,0.8908631273291171,0.47217808005154716,550.0,114.0,100.0,94.0,180.22485955050706,2.8624052261117474,0.13400604968766372,0.008020937742819884,0.7808830999053608,0.4184428023048074,0.8683771746978878,0.6022017352503497,False,"[True, 0.20440347050069949, -1.3038527631685122, -45.957699563761594, 0.4772872410474575, 0.4184428023048074, 0.008020937742819884, 0.7808830999053609, 0.13400604968766372]",False,eligible_new_candidate
H1C1B_V2_014,H1C1B_BROADBAND_ADAPTIVE,840a139895f1aaba3b9b5a93707d8e67c51fddb97f3e81fa32aeb07d2309d87e,450.0,454.0,9,False,0.08336375102857876,0.40189053735918834,0.8282768012607231,0.8282768012607231,0.3440560906241369,-0.20933776937936693,0.33332374059474956,1.2865640515413457,0.5416818755142894,0.7009452686795942,-3.806614341200465,1.0789655239738296,4.885579865174295,4.885579865174295,9.77115973034859,True,0.4026222050048007,0.08342291180613232,-0.2094298267170261,0.6526830476085556,0.9197659334087707,0.9959152720515999,0.9993037140311697,0.004084727948400091,0.46604874867550666,0.4395228203977462,0.005773684810887681,0.04652561142470307,0.0302652117298576,0.9116405522893019,0.9558202761446509,0.9124502198064252,0.4489883307875757,550.0,106.0,100.0,106.0,190.12890364171355,-2.1099428481332576,0.46604874867550666,0.4395228203977462,0.40262220500480067,0.08342291180613232,0.7009452686795943,0.5416818755142894,False,"[True, 0.08336375102857876, -0.3440560906241369, -4.885579865174295, 0.9959152720515999, 0.08342291180613232, 0.4395228203977462, 0.4026222050048007, 0.46604874867550666]",False,eligible_new_candidate
H1C1B_V2_015,H1C1B_BROADBAND_ADAPTIVE,6af50bfc327c190ec461a424241496195795522cfecaefde81b65228f40dbbc7,450.0,454.0,9,False,0.7604217732469442,0.8832327691291728,0.2172235542647195,0.2172235542647195,0.1748486905879254,0.03107950214593479,0.3183901073101487,5.046615795544375,0.880210886623472,0.9416163845645864,-3.3391185675462887,1.5995641095897977,4.938682677136086,4.938682677136086,9.877365354272172,False,0.8842330998026832,0.760543161519201,0.03086111612956324,0.2240587235780796,0.36835681494626143,0.9852610127560356,0.9956260798853492,0.014738987243964385,0.3340465623751597,0.05751664333315031,-0.07185979221543952,0.4569111005438413,0.43811434850909314,0.7604217732469442,0.880210886623472,0.760543161519201,0.5144277438769916,550.0,110.0,114.0,94.0,200.12246250733574,2.004534032105904,0.33404656237515973,0.05751664333315031,0.8842330998026832,0.760543161519201,0.9416163845645864,0.880210886623472,True,,,failed_control
H1C1B_V2_016,H1C1B_BROADBAND_ADAPTIVE,2271819096fbbbf17178eddfdc8d45fe8ed7c3bab39ebeb895083f64311079a3,450.0,454.0,9,False,0.010535233200399717,0.046291664979335706,0.10904259239377719,0.10904259239377719,0.08526259096871458,-0.023731078442980783,0.09974523146278344,0.6179445661710171,0.5052676166001998,0.5231458324896678,-4.170191941192436e-06,8.51225737037578e-06,1.2682449311568217e-05,1.2682449311568217e-05,2.5364898623136433e-05,True,0.04629166497933595,0.010535233200400182,-0.023731078442980738,0.9551888089250977,0.98951968228152,0.9999999999999428,0.999999999999979,5.717648576819556e-14,0.49635481400180315,0.48979056314844704,0.0002126933411588879,0.011137699989683947,0.006880593060774599,0.1195778255941769,0.5597889127970884,0.11957782559417694,0.5001239603498857,550.0,102.0,106.0,100.0,205.0,0.0,0.49635481400180326,0.48979056314844704,0.04629166497933592,0.010535233200400014,0.5231458324896678,0.5052676166001998,False,"[True, 0.010535233200399717, -0.08526259096871458, -1.2682449311568217e-05, 0.9999999999999428, 0.010535233200400182, 0.48979056314844704, 0.04629166497933595, 0.49635481400180315]",False,eligible_new_candidate
H1C1B_V2_017,H1C1B_BROADBAND_ADAPTIVE,110334309bbb3e8e459e99463db7b5417e867cb6c44169b04c42d1f95fd17cb3,450.0,454.0,9,True,-0.15118132446840887,0.44514864482620964,1.0695106751090386,1.0695106751090386,1.618724707691953,-0.10666489070036045,2.83614901605853,0.027035798946779613,0.4244093377657956,0.7225743224131048,-3.0683945808819243e-06,89.9999953751202,89.99999844351478,89.99999844351478,179.99998950227464,True,0.47874449470807945,0.008641896963314584,-0.08650738077124111,0.59158646951272,0.9913951236030903,1.644868388938828e-07,0.7500002124542899,0.9999998355131611,0.45759266935103365,0.22738389166208986,-0.03310276726386806,0.28752906725046967,0.19298528858485817,0.22016240035073095,0.6100812001753655,0.22016240035073226,0.4986827813192791,550.0,114.0,108.0,104.0,185.0,0.0,0.45759266935103365,0.22738389166208983,0.47874449470807945,0.008641896963314638,0.7225743224131049,0.42440933776579554,False,"[False, -0.15118132446840887, -1.618724707691953, -89.99999844351478, 1.644868388938828e-07, 0.008641896963314584, 0.22738389166208986, 0.47874449470807945, 0.45759266935103365]",False,eligible_new_candidate
H1C1B_V2_019,H1C1B_BROADBAND_ADAPTIVE,50734036502b63dff37382d8ce0e7d69e2d40786dda10269f43ae4ca308296a7,450.0,454.0,9,False,0.16478676138848844,0.6601925519760251,0.8292186311772158,0.8292186311772158,0.45805312929671654,0.1891172432928666,0.4957239356791918,0.3597546896830461,0.5823933806942442,0.8300962759880125,-20.24614664692575,23.637831065085766,43.883977712011514,43.883977712011514,87.76795542402304,False,0.691446532690517,0.21668403691741187,0.16416688617973896,0.39274117316994817,0.7920476820575705,0.6852110987795379,0.9537292977285081,0.3147889012204621,0.4619012577724001,0.3560180053299116,0.015121291993688321,0.13999746765234422,0.08605277669147604,0.16478676138848844,0.5823933806942442,0.21668403691741187,0.48783381316245494,550.0,112.0,114.0,106.0,182.17573932881405,2.5168756569395163,0.4619012577724001,0.3560180053299116,0.691446532690517,0.21668403691741192,0.8300962759880125,0.5823933806942442,False,"[True, 0.16478676138848844, -0.45805312929671654, -43.883977712011514, 0.6852110987795379, 0.21668403691741187, 0.3560180053299116, 0.691446532690517, 0.4619012577724001]",False,eligible_new_candidate
H1C1B_V2_020,H1C1B_BROADBAND_ADAPTIVE,74a21bfa97eabc84c58bf553eb76abc2c14d566aee89ad5f5dd2200099d67ddd,450.0,454.0,9,False,0.047832677457449534,0.19424634515105413,0.4328299442961112,0.4328299442961112,0.21806063791072372,-0.10590552840186028,0.20037870313434458,1.472049604954235,0.5239163387287248,0.597123172575527,-1.7583282117440844,-0.05202302955263787,1.7063051821914466,1.7063051821914466,3.4126103643828936,True,0.19428261496970434,0.04792291588352223,-0.10589977925224178,0.8262746846106706,0.9531471421329945,0.9995415082157295,0.9999134612238365,0.0004584917842704872,0.48629575346176057,0.4437080912560342,0.005785652328686046,0.056318586983721663,0.033691067454604116,0.4806626217535607,0.7403313108767804,0.480670021476225,0.4437080912560342,550.0,104.0,108.0,102.0,202.06187171260194,-1.4179228314511307,0.48629575346176057,0.4437080912560342,0.19428261496970434,0.047922915883522293,0.5971231725755272,0.5239163387287248,False,"[True, 0.047832677457449534, -0.21806063791072372, -1.7063051821914466, 0.9995415082157295, 0.04792291588352223, 0.4437080912560342, 0.19428261496970434, 0.48629575346176057]",False,eligible_new_candidate
H1C1B_V2_022,H1C1B_BROADBAND_ADAPTIVE,a6cdb424e8884a8b09b9de5c6df3cb5914aa81d8b34197ee7f7c812549543cc6,450.0,454.0,9,True,-0.006310090670579901,0.021007398179333777,0.07144791518102471,0.07144791518102471,0.055445185634020934,-0.016705724343745332,0.1066255091860683,0.23040795913259093,0.49684495466471007,0.5105036990896668,-191.66160934407014,8.003564712211842,199.66517405628198,199.66517405628198,142.96392779267126,True,0.025295970430437992,0.005872838262497179,-0.014103293055171103,0.9751961097495957,0.9941323578523446,0.31702153199658684,0.7974464046614466,0.6829784680034132,0.4787961977311183,0.4751502659198405,0.0015263721446698753,0.007656632584322198,0.005010118949078015,0.06513782451044481,0.5325689122552224,0.06514936873432002,0.4765209581380999,550.0,103.0,103.0,99.0,182.17573932881405,-2.5168756569395163,0.4787961977311183,0.4751502659198406,0.025295970430437974,0.005872838262497179,0.5105036990896669,0.4968449546647101,False,"[False, -0.006310090670579901, -0.055445185634020934, -199.66517405628198, 0.31702153199658684, 0.005872838262497179, 0.4751502659198405, 0.025295970430437992, 0.4787961977311183]",False,eligible_new_candidate
H1C1B_V2_023,H1C1B_BROADBAND_ADAPTIVE,7402f3ddc7201adb41aa35a4f7e773c83d0c5a590a4c4d81ffc3d14711b11d75,450.0,454.0,9,False,0.018922975485151733,0.15430926933176345,0.424562048038128,0.424562048038128,0.34787904964756244,-0.09213042931456852,0.44428258311315005,0.3520162501822017,0.5094614877425758,0.5771546346658818,-4.2511393640696715,-2.1823035925656122,2.0688357715040593,2.0688357715040593,2.3703158019018877,True,0.15499920442435597,0.019133250210987787,-0.09242141997390971,0.8597185114938942,0.9810327095515861,0.9997807381753765,0.999960935673974,0.00021926182462350674,0.4694522848952404,0.43806665436518616,0.0037246869643980268,0.04371633211658926,0.027976608802632072,0.4434850235232798,0.72174251176164,0.444774891629943,0.48016700439947374,550.0,104.0,106.0,104.0,184.09780009549272,-1.8676788394341723,0.4694522848952404,0.43806665436518616,0.15499920442435597,0.01913325021098779,0.5771546346658818,0.5094614877425759,False,"[True, 0.018922975485151733, -0.34787904964756244, -2.0688357715040593, 0.9997807381753765, 0.019133250210987787, 0.43806665436518616, 0.15499920442435597, 0.4694522848952404]",False,eligible_new_candidate
H1C1B_V2_024,H1C1B_BROADBAND_ADAPTIVE,6a9002b5986c70a1e29959b7510ec64cc624da706f29e06cbd5a04e32ec13ce6,450.0,454.0,9,True,-0.12877578577087204,0.07813583349606372,0.4023617400042502,0.4023617400042502,0.40331800567483017,-0.06140952930463777,1.5206548385141687,0.18070905846267668,0.43561210711456394,0.5390679167480319,-186.01822761511158,-1.4808748414569115,184.53735277365467,184.53735277365467,177.0110789606676,True,0.10757430668630316,0.011705064960464358,-0.06153634455052337,0.9001042084166573,0.9883606646324623,0.02607835841342344,0.7592209759146031,0.9739216415865766,0.4570562830401184,0.3138241053415697,-0.002407517043372517,0.1871712392048227,0.11529888469038078,0.2735859542333781,0.6367929771166891,0.2746258376124811,0.48345515326328614,550.0,105.0,109.0,96.0,186.06719216455113,-1.5398382886236162,0.4570562830401184,0.3138241053415697,0.10757430668630318,0.011705064960464414,0.5390679167480319,0.43561210711456394,False,"[False, -0.12877578577087204, -0.40331800567483017, -184.53735277365467, 0.02607835841342344, 0.011705064960464358, 0.3138241053415697, 0.10757430668630316, 0.4570562830401184]",False,eligible_new_candidate
H1C1C_E01,H1C1C_PHASE_GAP_BROADBAND,d6887d29e3d90ba484a631278da96244188b48a1478a64ca1c3498ef1995d037,450.0,454.0,9,False,0.01957103219578888,0.07683662205479744,0.16019854014202,0.16019854014202,0.11251515781632629,-0.041712635868742555,0.15337976818936377,0.9191553708283394,0.5097855160978945,0.5384183110273988,-4.647756200508942,13.461755051373004,18.109511251881948,18.109511251881948,28.607484831469947,True,0.07806007311815724,0.01983145146416423,-0.04182766831345232,0.9259982341265753,0.9803611983575641,0.968999734010285,0.991546256356697,0.031000265989714948,0.46559066513080793,0.4276362721927801,0.006969890004604929,0.048184313196492856,0.03044705446416214,0.17976957233780888,0.5898847861689045,0.1810663575235667,0.4276362721927801,550.0,105.0,109.0,95.0,182.17573932881405,2.5168756569395163,0.46559066513080793,0.42763627219278005,0.07806007311815727,0.01983145146416429,0.5384183110273988,0.5097855160978945,False,"[True, 0.01957103219578888, -0.11251515781632629, -18.109511251881948, 0.968999734010285, 0.01983145146416423, 0.4276362721927801, 0.07806007311815724, 0.46559066513080793]",False,eligible_new_candidate
H1C1C_E02,H1C1C_PHASE_GAP_BROADBAND,2369210b8f30cae0ca200ce45d61add45523a0629d70d88248132d4303943165,450.0,454.0,9,False,0.05015485756769522,0.23887361223495868,0.5936847748723375,0.5936847748723375,0.41349585413023426,-0.13403531346341374,0.340731828978339,0.9265701144050731,0.5250774287838477,0.6194368061174793,0.003635517581051506,2.5277168273784785,2.524081309797427,2.524081309797427,3.779019599234797,True,0.23901244841146344,0.05035072649101696,-0.13407261446704302,0.7897506485116811,0.9508553404499495,0.9994222816144614,0.9998361386444098,0.0005777183855385504,0.49234411559529573,0.459465272123921,-6.318433575409326e-06,0.05707630087281218,0.03210674412027424,0.6438396324400327,0.8219198162200163,0.6439562345245793,0.5165415729967332,550.0,102.0,107.0,105.0,209.2390976849212,2.739335721918572,0.49234411559529573,0.459465272123921,0.2390124484114634,0.05035072649101696,0.6194368061174793,0.5250774287838477,False,"[True, 0.05015485756769522, -0.41349585413023426, -2.524081309797427, 0.9994222816144614, 0.05035072649101696, 0.459465272123921, 0.23901244841146344, 0.49234411559529573]",False,eligible_new_candidate
H1C1C_E03,H1C1C_PHASE_GAP_BROADBAND,1c523edb3917d0402f7208958de7b8dee2ccb8cc8f49321b7dc412bf484919d6,450.0,454.0,9,True,-0.7583830421152701,0.02047580247122127,1.1894074511454167,1.1894074511454167,2.125363172198603,-0.032900409441977314,7.53105647531307,0.14317484558144794,0.12080847894236492,0.5102379012356106,-187.46065287833537,1.4900916933443975,188.95074457167976,188.95074457167976,179.0750975656913,True,0.18987480780409532,0.009007910118715181,-0.1343548040511043,0.8354547238575909,0.9910205228662543,0.008324869832559,0.7518533930448646,0.991675130167441,0.41017040145590966,0.043544574579147274,0.02792984959007937,0.4448612789956573,0.3215124987852357,0.43102440903014655,0.7155122045150732,0.4316081261286875,0.46773786511701265,550.0,104.0,114.0,100.0,204.1984329028996,2.526116911619555,0.41017040145590966,0.04354457457914728,0.18987480780409524,0.009007910118715122,0.5102379012356106,0.12080847894236493,False,"[False, -0.7583830421152701, -2.125363172198603, -188.95074457167976, 0.008324869832559, 0.009007910118715181, 0.043544574579147274, 0.18987480780409532, 0.41017040145590966]",False,eligible_new_candidate
H1C1C_E04,H1C1C_PHASE_GAP_BROADBAND,2b87e8ffd8d4deb0b17c2dac1a60f80ce7a2315de620e59e43048866a279c4cc,450.0,454.0,9,False,0.03625353394928603,0.19094834847887554,0.4552060705223118,0.4552060705223118,0.24520450137624183,-0.11029835843250992,0.19482920209729604,0.9753237139305067,0.518126766974643,0.5954741742394377,0.547174114124918,6.41323782994691,5.866063715821992,5.866063715821992,11.732127431643985,True,0.19261648177969132,0.03626014776644352,-0.11107953362533274,0.8281409193687652,0.9643740169995669,0.9944724470879617,0.9991116670475649,0.005527552912038325,0.46907538907172774,0.44320578318793624,0.0047750438880418,0.036701279784681906,0.022890697352080384,0.49145960447159787,0.7457298022357989,0.4953902996353365,0.44320578318793624,550.0,105.0,102.0,104.0,183.22117781522965,2.815556684211228,0.46907538907172774,0.4432057831879362,0.19261648177969132,0.03626014776644352,0.5954741742394378,0.518126766974643,False,"[True, 0.03625353394928603, -0.24520450137624183, -5.866063715821992, 0.9944724470879617, 0.03626014776644352, 0.44320578318793624, 0.19261648177969132, 0.46907538907172774]",False,eligible_new_candidate
H1C1C_R01,H1C1C_PHASE_GAP_BROADBAND,d82580d54111ea9bfd110ba4078c726ecc17343f61807c2e396a4571f37e73b0,450.0,454.0,9,True,-0.970848634833761,0.36699089666901824,1.865081725472928,1.865081725472928,2.4744911202635476,0.23061859420940373,8.635477255011388,0.05337365666896201,0.014575682583119448,0.6834954483345091,-87.45257407500603,-0.10983788621584765,87.34273618879018,87.34273618879018,174.4537021025291,True,0.5995657133066584,0.08989905691905627,0.09655392437396951,0.47923807897278325,0.8820452435652602,0.06161073200433306,0.8211943537916115,0.9383892679956669,0.21915604080110979,0.0013612045432580952,0.014443501728892477,0.46611605352341545,0.5954135662803656,0.5913717692536009,0.7956858846268005,0.5913761158799902,0.46747725806667356,550.0,113.0,103.0,97.0,207.0024154448445,0.27678905217775984,0.21915604080110976,0.0013612045432580954,0.5995657133066584,0.08989905691905622,0.683495448334509,0.01457568258311945,False,"[False, -0.970848634833761, -2.4744911202635476, -87.34273618879018, 0.06161073200433306, 0.08989905691905627, 0.0013612045432580952, 0.5995657133066584, 0.21915604080110979]",False,eligible_new_candidate
H1C1C_R02,H1C1C_PHASE_GAP_BROADBAND,168183f772de0c0e5e702d4e995a2ad592396ff647434e2a6e3935f5bdf6ff73,450.0,454.0,9,False,0.4359930882602858,0.7904788469183522,0.5610705546024048,0.5610705546024048,0.2744049572758016,-0.11090732227368566,0.5236484672037376,1.8413033197537403,0.7179965441301429,0.8952394234591762,-0.018321818092487924,0.29020110766094614,0.3085229257534341,0.3085229257534341,0.1653023424526586,False,0.790491076115806,0.4360052057409108,-0.11090194551824396,0.31412379451193595,0.626693299125131,0.9999877985938882,0.9999972913929847,1.2201406111800317e-05,0.38348394830989224,0.07898823869596006,0.03666318898294038,0.392890237636989,0.30377399104093195,0.8381298378978603,0.9190649189489302,0.8381300093067102,0.47187847633294905,550.0,108.0,107.0,98.0,196.01020381602586,0.5846305207051778,0.3834839483098923,0.07898823869596006,0.7904910761158062,0.43600520574091084,0.8952394234591764,0.717996544130143,False,"[True, 0.4359930882602858, -0.2744049572758016, -0.3085229257534341, 0.9999877985938882, 0.4360052057409108, 0.07898823869596006, 0.790491076115806, 0.38348394830989224]",False,eligible_new_candidate
H1C1C_R03,H1C1C_PHASE_GAP_BROADBAND,28fe1e8af9f21a1d42ee7b194d5c31a4a207045a5d9ba16a3a51e00814c03a7c,450.0,454.0,9,True,-0.6014194972822747,0.4644963413959139,1.4023140180246814,1.4023140180246814,2.335619551441971,-0.08392860976022037,3.7332221336691584,0.24250108631306466,0.19929025135886266,0.732248170697957,-1.104236873187761,80.60425557558167,81.70849244876943,81.70849244876943,163.4169848975389,False,0.6029373956331944,0.2982393545301403,0.07993362074512397,0.4843298020207711,0.731854984130175,0.2575521546933113,0.9064573106400394,0.7424478453066887,0.3075338318753084,0.004478926022568874,-0.041020029524609335,0.49094201829081724,0.5076514413682754,0.2909871439730961,0.6454935719865481,0.2982393545301403,0.2261398556416215,550.0,113.0,101.0,101.0,186.04300578092153,-1.231977402639728,0.30753383187530847,0.004478926022568874,0.6029373956331943,0.2982393545301403,0.7322481706979569,0.19929025135886266,False,"[False, -0.6014194972822747, -2.335619551441971, -81.70849244876943, 0.2575521546933113, 0.2982393545301403, 0.004478926022568874, 0.6029373956331944, 0.3075338318753084]",False,eligible_new_candidate
H1C1C_R04,H1C1C_PHASE_GAP_BROADBAND,335a88ab04422b7cee7c78ee36928f383f33253ec86a6166c835cc268e7f4513,450.0,454.0,9,True,-0.08022215914199957,0.7187792296791593,1.0291780749170012,1.0291780749170012,1.7728918818334567,0.08136667885943002,5.74696431369447,0.04524932397966473,0.4598889204290002,0.8593896148395797,-50.69373966050186,14.304416135068962,64.99815579557082,64.99815579557082,129.99631159114165,True,0.7954882127666602,0.4063051637074673,0.05221865520400345,0.20269488565051683,0.4767223853821373,0.37537049686140045,0.9030673474886082,0.6246295031385996,0.13610869684991087,0.006042321495554352,-0.05430166725442206,0.4691095615357117,1.0280159892021299,0.8311485264134431,0.9155742632067215,0.8734501949614313,0.47515188303126604,550.0,114.0,100.0,94.0,181.22361876973983,2.8466169158161057,0.13610869684991087,0.006042321495554352,0.79548821276666,0.4063051637074672,0.8593896148395797,0.4598889204290002,False,"[False, -0.08022215914199957, -1.7728918818334567, -64.99815579557082, 0.37537049686140045, 0.4063051637074673, 0.006042321495554352, 0.7954882127666602, 0.13610869684991087]",False,eligible_new_candidate
