source_fsp_path,material_name,frequency_hz,wavelength_nm,epsilon_real,epsilon_imag,n_real,k_imag,data_kind,interpolation_method
F:\wc_312\MDC_blue_oujizi_m\m_1.fsp,sio222,440871261764705.9,680.0,2.0172599580842916,0.0,1.4203027698643313,0.0,300_1000nm_1nm,linear_complex_epsilon_vs_frequency_within_native_range
F:\wc_312\MDC_blue_oujizi_m\m_1.fsp,sio222,440223873715124.8,681.0,2.017221839776128,0.0,1.4202893507226364,0.0,300_1000nm_1nm,linear_complex_epsilon_vs_frequency_within_native_range
F:\wc_312\MDC_blue_oujizi_m\m_1.fsp,sio222,439578384164222.9,682.0,2.0171838332518592,0.0,1.4202759708070327,0.0,300_1000nm_1nm,linear_complex_epsilon_vs_frequency_within_native_range
F:\wc_312\MDC_blue_oujizi_m\m_1.fsp,sio222,438934784773060.0,683.0,2.0171459380204877,0.0,1.4202626299457743,0.0,300_1000nm_1nm,linear_complex_epsilon_vs_frequency_within_native_range
F:\wc_312\MDC_blue_oujizi_m\m_1.fsp,sio222,438293067251461.94,684.0,2.017108153593886,0.0,1.4202493279681163,0.0,300_1000nm_1nm,linear_complex_epsilon_vs_frequency_within_native_range
F:\wc_312\MDC_blue_oujizi_m\m_1.fsp,sio222,437653223357664.25,685.0,2.0170704794867778,0.0,1.4202360647043075,0.0,300_1000nm_1nm,linear_complex_epsilon_vs_frequency_within_native_range
F:\wc_312\MDC_blue_oujizi_m\m_1.fsp,sio222,437015244897959.1,686.0,2.017032915216717,0.0,1.4202228399855839,0.0,300_1000nm_1nm,linear_complex_epsilon_vs_frequency_within_native_range
F:\wc_312\MDC_blue_oujizi_m\m_1.fsp,sio222,436379123726346.4,687.0,2.016995460304065,0.0,1.4202096536441602,0.0,300_1000nm_1nm,linear_complex_epsilon_vs_frequency_within_native_range
F:\wc_312\MDC_blue_oujizi_m\m_1.fsp,sio222,435744851744186.06,688.0,2.016958114271973,0.0,1.420196505513224,0.0,300_1000nm_1nm,linear_complex_epsilon_vs_frequency_within_native_range
F:\wc_312\MDC_blue_oujizi_m\m_1.fsp,sio222,435112420899854.8,689.0,2.016921078608809,0.0,1.420183466531282,0.0,300_1000nm_1nm,linear_complex_epsilon_vs_frequency_within_native_range
F:\wc_312\MDC_blue_oujizi_m\m_1.fsp,sio222,434481823188405.75,690.0,2.0168849625509817,0.0,1.4201707511954265,0.0,300_1000nm_1nm,linear_complex_epsilon_vs_frequency_within_native_range
F:\wc_312\MDC_blue_oujizi_m\m_1.fsp,sio222,433853050651230.06,691.0,2.016848951025883,0.0,1.420158072548927,0.0,300_1000nm_1nm,linear_complex_epsilon_vs_frequency_within_native_range
F:\wc_312\MDC_blue_oujizi_m\m_1.fsp,sio222,433226095375722.56,692.0,2.0168130435803366,0.0,1.4201454304332133,0.0,300_1000nm_1nm,linear_complex_epsilon_vs_frequency_within_native_range
F:\wc_312\MDC_blue_oujizi_m\m_1.fsp,sio222,432600949494949.44,693.0,2.0167772397637815,0.0,1.420132824690628,0.0,300_1000nm_1nm,linear_complex_epsilon_vs_frequency_within_native_range
F:\wc_312\MDC_blue_oujizi_m\m_1.fsp,sio222,431977605187319.9,694.0,2.016741539128254,0.0,1.420120255164419,0.0,300_1000nm_1nm,linear_complex_epsilon_vs_frequency_within_native_range
F:\wc_312\MDC_blue_oujizi_m\m_1.fsp,sio222,431356054676259.0,695.0,2.016705941228368,0.0,1.4201077216987337,0.0,300_1000nm_1nm,linear_complex_epsilon_vs_frequency_within_native_range
F:\wc_312\MDC_blue_oujizi_m\m_1.fsp,sio222,430736290229885.0,696.0,2.0166704456212985,0.0,1.4200952241386133,0.0,300_1000nm_1nm,linear_complex_epsilon_vs_frequency_within_native_range
F:\wc_312\MDC_blue_oujizi_m\m_1.fsp,sio222,430118304160688.6,697.0,2.0166350518667593,0.0,1.4200827623299845,0.0,300_1000nm_1nm,linear_complex_epsilon_vs_frequency_within_native_range
F:\wc_312\MDC_blue_oujizi_m\m_1.fsp,sio222,429502088825214.9,698.0,2.01659975952699,0.0,1.420070336119655,0.0,300_1000nm_1nm,linear_complex_epsilon_vs_frequency_within_native_range
F:\wc_312\MDC_blue_oujizi_m\m_1.fsp,sio222,428887636623748.2,699.0,2.0165645681667335,0.0,1.4200579453553062,0.0,300_1000nm_1nm,linear_complex_epsilon_vs_frequency_within_native_range
F:\wc_312\MDC_blue_oujizi_m\m_1.fsp,sio222,428274939999999.94,700.0,2.0165294773532207,0.0,1.420045589885487,0.0,300_1000nm_1nm,linear_complex_epsilon_vs_frequency_within_native_range
F:\wc_312\MDC_blue_oujizi_m\m_1.fsp,sio222,427663991440798.8,701.0,2.0164944866561516,0.0,1.4200332695596085,0.0,300_1000nm_1nm,linear_complex_epsilon_vs_frequency_within_native_range
F:\wc_312\MDC_blue_oujizi_m\m_1.fsp,sio222,427054783475783.44,702.0,2.016459595647678,0.0,1.4200209842279368,0.0,300_1000nm_1nm,linear_complex_epsilon_vs_frequency_within_native_range
F:\wc_312\MDC_blue_oujizi_m\m_1.fsp,sio222,426447308677098.1,703.0,2.0164248039023867,0.0,1.4200087337415874,0.0,300_1000nm_1nm,linear_complex_epsilon_vs_frequency_within_native_range
F:\wc_312\MDC_blue_oujizi_m\m_1.fsp,sio222,425841559659090.9,704.0,2.01639011099728,0.0,1.4199965179525196,0.0,300_1000nm_1nm,linear_complex_epsilon_vs_frequency_within_native_range
F:\wc_312\MDC_blue_oujizi_m\m_1.fsp,sio222,425237529078014.2,705.0,2.016355516511763,0.0,1.4199843367135299,0.0,300_1000nm_1nm,linear_complex_epsilon_vs_frequency_within_native_range
F:\wc_312\MDC_blue_oujizi_m\m_1.fsp,sio222,424635209631728.06,706.0,2.0163210200276214,0.0,1.419972189878246,0.0,300_1000nm_1nm,linear_complex_epsilon_vs_frequency_within_native_range
F:\wc_312\MDC_blue_oujizi_m\m_1.fsp,sio222,424034594059405.9,707.0,2.016286621129008,0.0,1.4199600773011218,0.0,300_1000nm_1nm,linear_complex_epsilon_vs_frequency_within_native_range
F:\wc_312\MDC_blue_oujizi_m\m_1.fsp,sio222,423435675141242.94,708.0,2.016252319402424,0.0,1.4199479988374308,0.0,300_1000nm_1nm,linear_complex_epsilon_vs_frequency_within_native_range
F:\wc_312\MDC_blue_oujizi_m\m_1.fsp,sio222,422838445698166.44,709.0,2.016218626578706,0.0,1.419936134683073,0.0,300_1000nm_1nm,linear_complex_epsilon_vs_frequency_within_native_range
F:\wc_312\MDC_blue_oujizi_m\m_1.fsp,sio222,422242898591549.25,710.0,2.0161855028298676,0.0,1.419924470818736,0.0,300_1000nm_1nm,linear_complex_epsilon_vs_frequency_within_native_range
F:\wc_312\MDC_blue_oujizi_m\m_1.fsp,sio222,421649026722925.44,711.0,2.016152472256131,0.0,1.419912839668735,0.0,300_1000nm_1nm,linear_complex_epsilon_vs_frequency_within_native_range
F:\wc_312\MDC_blue_oujizi_m\m_1.fsp,sio222,421056823033707.9,712.0,2.016119534464905,0.0,1.4199012410956282,0.0,300_1000nm_1nm,linear_complex_epsilon_vs_frequency_within_native_range
F:\wc_312\MDC_blue_oujizi_m\m_1.fsp,sio222,420466280504908.8,713.0,2.0160866890658,0.0,1.4198896749627417,0.0,300_1000nm_1nm,linear_complex_epsilon_vs_frequency_within_native_range
F:\wc_312\MDC_blue_oujizi_m\m_1.fsp,sio222,419877392156862.7,714.0,2.016053935670614,0.0,1.4198781411341659,0.0,300_1000nm_1nm,linear_complex_epsilon_vs_frequency_within_native_range
F:\wc_312\MDC_blue_oujizi_m\m_1.fsp,sio222,419290151048951.0,715.0,2.016021273893317,0.0,1.4198666394747492,0.0,300_1000nm_1nm,linear_complex_epsilon_vs_frequency_within_native_range
F:\wc_312\MDC_blue_oujizi_m\m_1.fsp,sio222,418704550279329.6,716.0,2.0159887033500348,0.0,1.4198551698500923,0.0,300_1000nm_1nm,linear_complex_epsilon_vs_frequency_within_native_range
F:\wc_312\MDC_blue_oujizi_m\m_1.fsp,sio222,418120582984658.25,717.0,2.015956223659035,0.0,1.4198437321265447,0.0,300_1000nm_1nm,linear_complex_epsilon_vs_frequency_within_native_range
F:\wc_312\MDC_blue_oujizi_m\m_1.fsp,sio222,417538242339832.8,718.0,2.015923834440712,0.0,1.419832326171197,0.0,300_1000nm_1nm,linear_complex_epsilon_vs_frequency_within_native_range
F:\wc_312\MDC_blue_oujizi_m\m_1.fsp,sio222,416957521557719.06,719.0,2.015891535317572,0.0,1.4198209518518776,0.0,300_1000nm_1nm,linear_complex_epsilon_vs_frequency_within_native_range
F:\wc_312\MDC_blue_oujizi_m\m_1.fsp,sio222,416378413888888.8,720.0,2.0158593259142186,0.0,1.419809609037148,0.0,300_1000nm_1nm,linear_complex_epsilon_vs_frequency_within_native_range
F:\wc_312\MDC_blue_oujizi_m\m_1.fsp,sio222,415800912621359.2,721.0,2.0158272058573377,0.0,1.419798297596295,0.0,300_1000nm_1nm,linear_complex_epsilon_vs_frequency_within_native_range
F:\wc_312\MDC_blue_oujizi_m\m_1.fsp,sio222,415225011080332.4,722.0,2.015795174775684,0.0,1.4197870173993294,0.0,300_1000nm_1nm,linear_complex_epsilon_vs_frequency_within_native_range
F:\wc_312\MDC_blue_oujizi_m\m_1.fsp,sio222,414650702627939.1,723.0,2.0157632323000647,0.0,1.4197757683169778,0.0,300_1000nm_1nm,linear_complex_epsilon_vs_frequency_within_native_range
F:\wc_312\MDC_blue_oujizi_m\m_1.fsp,sio222,414077980662983.4,724.0,2.015731378063329,0.0,1.4197645502206797,0.0,300_1000nm_1nm,linear_complex_epsilon_vs_frequency_within_native_range
F:\wc_312\MDC_blue_oujizi_m\m_1.fsp,sio222,413506838620689.6,725.0,2.015699611700349,0.0,1.4197533629825814,0.0,300_1000nm_1nm,linear_complex_epsilon_vs_frequency_within_native_range
F:\wc_312\MDC_blue_oujizi_m\m_1.fsp,sio222,412937269972451.8,726.0,2.0156679328480114,0.0,1.4197422064755318,0.0,300_1000nm_1nm,linear_complex_epsilon_vs_frequency_within_native_range
F:\wc_312\MDC_blue_oujizi_m\m_1.fsp,sio222,412369268225584.56,727.0,2.015636341145199,0.0,1.4197310805730778,0.0,300_1000nm_1nm,linear_complex_epsilon_vs_frequency_within_native_range
F:\wc_312\MDC_blue_oujizi_m\m_1.fsp,sio222,411802826923076.9,728.0,2.0156048362327783,0.0,1.4197199851494584,0.0,300_1000nm_1nm,linear_complex_epsilon_vs_frequency_within_native_range
F:\wc_312\MDC_blue_oujizi_m\m_1.fsp,sio222,411237939643347.06,729.0,2.0155734177535884,0.0,1.4197089200796016,0.0,300_1000nm_1nm,linear_complex_epsilon_vs_frequency_within_native_range
F:\wc_312\MDC_blue_oujizi_m\m_1.fsp,sio222,410674600000000.0,730.0,2.0155427196160036,0.0,1.4196981086188725,0.0,300_1000nm_1nm,linear_complex_epsilon_vs_frequency_within_native_range
F:\wc_312\MDC_blue_oujizi_m\m_1.fsp,sio222,410112801641586.8,731.0,2.015512401759174,0.0,1.4196874310069714,0.0,300_1000nm_1nm,linear_complex_epsilon_vs_frequency_within_native_range
F:\wc_312\MDC_blue_oujizi_m\m_1.fsp,sio222,409552538251366.1,732.0,2.015482166738019,0.0,1.4196767824888943,0.0,300_1000nm_1nm,linear_complex_epsilon_vs_frequency_within_native_range
F:\wc_312\MDC_blue_oujizi_m\m_1.fsp,sio222,408993803547066.8,733.0,2.015452014213511,0.0,1.4196661629458918,0.0,300_1000nm_1nm,linear_complex_epsilon_vs_frequency_within_native_range
F:\wc_312\MDC_blue_oujizi_m\m_1.fsp,sio222,408436591280653.9,734.0,2.0154219438484704,0.0,1.4196555722598598,0.0,300_1000nm_1nm,linear_complex_epsilon_vs_frequency_within_native_range
F:\wc_312\MDC_blue_oujizi_m\m_1.fsp,sio222,407880895238095.2,735.0,2.0153919553075523,0.0,1.4196450103133362,0.0,300_1000nm_1nm,linear_complex_epsilon_vs_frequency_within_native_range
F:\wc_312\MDC_blue_oujizi_m\m_1.fsp,sio222,407326709239130.44,736.0,2.0153620482572348,0.0,1.4196344769894942,0.0,300_1000nm_1nm,linear_complex_epsilon_vs_frequency_within_native_range
F:\wc_312\MDC_blue_oujizi_m\m_1.fsp,sio222,406774027137042.06,737.0,2.0153322223658052,0.0,1.4196239721721402,0.0,300_1000nm_1nm,linear_complex_epsilon_vs_frequency_within_native_range
F:\wc_312\MDC_blue_oujizi_m\m_1.fsp,sio222,406222842818428.1,738.0,2.0153024773033494,0.0,1.419613495745708,0.0,300_1000nm_1nm,linear_complex_epsilon_vs_frequency_within_native_range
F:\wc_312\MDC_blue_oujizi_m\m_1.fsp,sio222,405673150202977.0,739.0,2.0152728127417396,0.0,1.4196030475952564,0.0,300_1000nm_1nm,linear_complex_epsilon_vs_frequency_within_native_range
F:\wc_312\MDC_blue_oujizi_m\m_1.fsp,sio222,405124943243243.25,740.0,2.0152432283546204,0.0,1.4195926276064625,0.0,300_1000nm_1nm,linear_complex_epsilon_vs_frequency_within_native_range
F:\wc_312\MDC_blue_oujizi_m\m_1.fsp,sio222,404578215924426.4,741.0,2.0152137238173995,0.0,1.4195822356656198,0.0,300_1000nm_1nm,linear_complex_epsilon_vs_frequency_within_native_range
F:\wc_312\MDC_blue_oujizi_m\m_1.fsp,sio222,404032962264150.94,742.0,2.0151842988072324,0.0,1.4195718716596326,0.0,300_1000nm_1nm,linear_complex_epsilon_vs_frequency_within_native_range
F:\wc_312\MDC_blue_oujizi_m\m_1.fsp,sio222,403489176312247.6,743.0,2.015154953003015,0.0,1.4195615354760127,0.0,300_1000nm_1nm,linear_complex_epsilon_vs_frequency_within_native_range
F:\wc_312\MDC_blue_oujizi_m\m_1.fsp,sio222,402946852150537.56,744.0,2.015125686085368,0.0,1.419551227002875,0.0,300_1000nm_1nm,linear_complex_epsilon_vs_frequency_within_native_range
F:\wc_312\MDC_blue_oujizi_m\m_1.fsp,sio222,402405983892617.44,745.0,2.0150964977366277,0.0,1.4195409461289334,0.0,300_1000nm_1nm,linear_complex_epsilon_vs_frequency_within_native_range
F:\wc_312\MDC_blue_oujizi_m\m_1.fsp,sio222,401866565683646.06,746.0,2.0150673876408325,0.0,1.419530692743497,0.0,300_1000nm_1nm,linear_complex_epsilon_vs_frequency_within_native_range
F:\wc_312\MDC_blue_oujizi_m\m_1.fsp,sio222,401328591700133.9,747.0,2.0150383554837146,0.0,1.419520466736466,0.0,300_1000nm_1nm,linear_complex_epsilon_vs_frequency_within_native_range
F:\wc_312\MDC_blue_oujizi_m\m_1.fsp,sio222,400792056149732.56,748.0,2.0150094009526853,0.0,1.419510267998328,0.0,300_1000nm_1nm,linear_complex_epsilon_vs_frequency_within_native_range
F:\wc_312\MDC_blue_oujizi_m\m_1.fsp,sio222,400256953271028.0,749.0,2.0149805237368255,0.0,1.4195000964201536,0.0,300_1000nm_1nm,linear_complex_epsilon_vs_frequency_within_native_range
F:\wc_312\MDC_blue_oujizi_m\m_1.fsp,sio222,399723277333333.3,750.0,2.0149517235268743,0.0,1.4194899518935928,0.0,300_1000nm_1nm,linear_complex_epsilon_vs_frequency_within_native_range
F:\wc_312\MDC_blue_oujizi_m\m_1.fsp,sio222,399191022636484.6,751.0,2.014923000015219,0.0,1.4194798343108714,0.0,300_1000nm_1nm,linear_complex_epsilon_vs_frequency_within_native_range
F:\wc_312\MDC_blue_oujizi_m\m_1.fsp,sio222,398660183510638.25,752.0,2.014894832991336,0.0,1.4194699126756212,0.0,300_1000nm_1nm,linear_complex_epsilon_vs_frequency_within_native_range
F:\wc_312\MDC_blue_oujizi_m\m_1.fsp,sio222,398130754316069.06,753.0,2.0148670869774197,0.0,1.4194601392703565,0.0,300_1000nm_1nm,linear_complex_epsilon_vs_frequency_within_native_range
F:\wc_312\MDC_blue_oujizi_m\m_1.fsp,sio222,397602729442970.8,754.0,2.0148394145603574,0.0,1.4194503917222177,0.0,300_1000nm_1nm,linear_complex_epsilon_vs_frequency_within_native_range
F:\wc_312\MDC_blue_oujizi_m\m_1.fsp,sio222,397076103311258.25,755.0,2.0148118154477115,0.0,1.4194406699287263,0.0,300_1000nm_1nm,linear_complex_epsilon_vs_frequency_within_native_range
F:\wc_312\MDC_blue_oujizi_m\m_1.fsp,sio222,396550870370370.4,756.0,2.014784289348591,0.0,1.419430973787944,0.0,300_1000nm_1nm,linear_complex_epsilon_vs_frequency_within_native_range
F:\wc_312\MDC_blue_oujizi_m\m_1.fsp,sio222,396027025099075.3,757.0,2.0147568359736425,0.0,1.41942130319847,0.0,300_1000nm_1nm,linear_complex_epsilon_vs_frequency_within_native_range
F:\wc_312\MDC_blue_oujizi_m\m_1.fsp,sio222,395504562005277.0,758.0,2.0147294550350394,0.0,1.4194116580594367,0.0,300_1000nm_1nm,linear_complex_epsilon_vs_frequency_within_native_range
F:\wc_312\MDC_blue_oujizi_m\m_1.fsp,sio222,394983475625823.44,759.0,2.014702146246472,0.0,1.4194020382705077,0.0,300_1000nm_1nm,linear_complex_epsilon_vs_frequency_within_native_range
F:\wc_312\MDC_blue_oujizi_m\m_1.fsp,sio222,394463760526315.75,760.0,2.014674909323138,0.0,1.419392443731873,0.0,300_1000nm_1nm,linear_complex_epsilon_vs_frequency_within_native_range
F:\wc_312\MDC_blue_oujizi_m\m_1.fsp,sio222,393945411300919.8,761.0,2.0146477439817314,0.0,1.4193828743442451,0.0,300_1000nm_1nm,linear_complex_epsilon_vs_frequency_within_native_range
F:\wc_312\MDC_blue_oujizi_m\m_1.fsp,sio222,393428422572178.44,762.0,2.014620649940433,0.0,1.4193733300088573,0.0,300_1000nm_1nm,linear_complex_epsilon_vs_frequency_within_native_range
F:\wc_312\MDC_blue_oujizi_m\m_1.fsp,sio222,392912788990825.7,763.0,2.0145936269189026,0.0,1.4193638106274595,0.0,300_1000nm_1nm,linear_complex_epsilon_vs_frequency_within_native_range
F:\wc_312\MDC_blue_oujizi_m\m_1.fsp,sio222,392398505235602.06,764.0,2.014566674638266,0.0,1.4193543161023134,0.0,300_1000nm_1nm,linear_complex_epsilon_vs_frequency_within_native_range
F:\wc_312\MDC_blue_oujizi_m\m_1.fsp,sio222,391885566013071.9,765.0,2.014539792821108,0.0,1.4193448463361917,0.0,300_1000nm_1nm,linear_complex_epsilon_vs_frequency_within_native_range
F:\wc_312\MDC_blue_oujizi_m\m_1.fsp,sio222,391373966057441.25,766.0,2.0145129811914626,0.0,1.4193354012323736,0.0,300_1000nm_1nm,linear_complex_epsilon_vs_frequency_within_native_range
F:\wc_312\MDC_blue_oujizi_m\m_1.fsp,sio222,390863700130378.06,767.0,2.0144862394748015,0.0,1.4193259806946399,0.0,300_1000nm_1nm,linear_complex_epsilon_vs_frequency_within_native_range
F:\wc_312\MDC_blue_oujizi_m\m_1.fsp,sio222,390354763020833.3,768.0,2.0144595673980277,0.0,1.4193165846272733,0.0,300_1000nm_1nm,linear_complex_epsilon_vs_frequency_within_native_range
F:\wc_312\MDC_blue_oujizi_m\m_1.fsp,sio222,389847149544863.44,769.0,2.014432964689464,0.0,1.4193072129350517,0.0,300_1000nm_1nm,linear_complex_epsilon_vs_frequency_within_native_range
F:\wc_312\MDC_blue_oujizi_m\m_1.fsp,sio222,389340854545454.5,770.0,2.0144064310788448,0.0,1.4192978655232469,0.0,300_1000nm_1nm,linear_complex_epsilon_vs_frequency_within_native_range
F:\wc_312\MDC_blue_oujizi_m\m_1.fsp,sio222,388835872892347.6,771.0,2.014379966297306,0.0,1.4192885422976211,0.0,300_1000nm_1nm,linear_complex_epsilon_vs_frequency_within_native_range
F:\wc_312\MDC_blue_oujizi_m\m_1.fsp,sio222,388332199481865.25,772.0,2.0143535700773776,0.0,1.419279243164423,0.0,300_1000nm_1nm,linear_complex_epsilon_vs_frequency_within_native_range
F:\wc_312\MDC_blue_oujizi_m\m_1.fsp,sio222,387829829236739.94,773.0,2.014327242152973,0.0,1.419269968030386,0.0,300_1000nm_1nm,linear_complex_epsilon_vs_frequency_within_native_range
F:\wc_312\MDC_blue_oujizi_m\m_1.fsp,sio222,387328757105943.1,774.0,2.014300982259381,0.0,1.4192607168027236,0.0,300_1000nm_1nm,linear_complex_epsilon_vs_frequency_within_native_range
F:\wc_312\MDC_blue_oujizi_m\m_1.fsp,sio222,386828978064516.06,775.0,2.014274873893779,0.0,1.4192515188978234,0.0,300_1000nm_1nm,linear_complex_epsilon_vs_frequency_within_native_range
F:\wc_312\MDC_blue_oujizi_m\m_1.fsp,sio222,386330487113402.0,776.0,2.014249595851274,0.0,1.4192426134566543,0.0,300_1000nm_1nm,linear_complex_epsilon_vs_frequency_within_native_range
F:\wc_312\MDC_blue_oujizi_m\m_1.fsp,sio222,385833279279279.25,777.0,2.014224382874515,0.0,1.4192337308824488,0.0,300_1000nm_1nm,linear_complex_epsilon_vs_frequency_within_native_range
F:\wc_312\MDC_blue_oujizi_m\m_1.fsp,sio222,385337349614395.9,778.0,2.0141992347126068,0.0,1.4192248710872448,0.0,300_1000nm_1nm,linear_complex_epsilon_vs_frequency_within_native_range
F:\wc_312\MDC_blue_oujizi_m\m_1.fsp,sio222,384842693196405.6,779.0,2.014174151115941,0.0,1.4192160339835302,0.0,300_1000nm_1nm,linear_complex_epsilon_vs_frequency_within_native_range
F:\wc_312\MDC_blue_oujizi_m\m_1.fsp,sio222,384349305128205.1,780.0,2.0141491318361893,0.0,1.4192072194842404,0.0,300_1000nm_1nm,linear_complex_epsilon_vs_frequency_within_native_range
F:\wc_312\MDC_blue_oujizi_m\m_1.fsp,sio222,383857180537772.06,781.0,2.0141241766262965,0.0,1.4191984275027565,0.0,300_1000nm_1nm,linear_complex_epsilon_vs_frequency_within_native_range
F:\wc_312\MDC_blue_oujizi_m\m_1.fsp,sio222,383366314578005.06,782.0,2.0140992852404698,0.0,1.4191896579529002,0.0,300_1000nm_1nm,linear_complex_epsilon_vs_frequency_within_native_range
F:\wc_312\MDC_blue_oujizi_m\m_1.fsp,sio222,382876702426564.44,783.0,2.0140744574341722,0.0,1.4191809107489335,0.0,300_1000nm_1nm,linear_complex_epsilon_vs_frequency_within_native_range
F:\wc_312\MDC_blue_oujizi_m\m_1.fsp,sio222,382388339285714.25,784.0,2.014049692964116,0.0,1.4191721858055546,0.0,300_1000nm_1nm,linear_complex_epsilon_vs_frequency_within_native_range
F:\wc_312\MDC_blue_oujizi_m\m_1.fsp,sio222,381901220382165.6,785.0,2.01402499158825,0.0,1.4191634830378952,0.0,300_1000nm_1nm,linear_complex_epsilon_vs_frequency_within_native_range
F:\wc_312\MDC_blue_oujizi_m\m_1.fsp,sio222,381415340966921.06,786.0,2.0140003530657586,0.0,1.4191548023615177,0.0,300_1000nm_1nm,linear_complex_epsilon_vs_frequency_within_native_range
F:\wc_312\MDC_blue_oujizi_m\m_1.fsp,sio222,380930696315120.7,787.0,2.013975777157047,0.0,1.419146143692413,0.0,300_1000nm_1nm,linear_complex_epsilon_vs_frequency_within_native_range
F:\wc_312\MDC_blue_oujizi_m\m_1.fsp,sio222,380447281725888.3,788.0,2.0139512636237384,0.0,1.4191375069469971,0.0,300_1000nm_1nm,linear_complex_epsilon_vs_frequency_within_native_range
F:\wc_312\MDC_blue_oujizi_m\m_1.fsp,sio222,379965092522179.94,789.0,2.0139268122286635,0.0,1.4191288920421088,0.0,300_1000nm_1nm,linear_complex_epsilon_vs_frequency_within_native_range
F:\wc_312\MDC_blue_oujizi_m\m_1.fsp,sio222,379484124050632.9,790.0,2.013902422735855,0.0,1.4191202988950073,0.0,300_1000nm_1nm,linear_complex_epsilon_vs_frequency_within_native_range
F:\wc_312\MDC_blue_oujizi_m\m_1.fsp,sio222,379004371681415.94,791.0,2.0138780949105377,0.0,1.4191117274233687,0.0,300_1000nm_1nm,linear_complex_epsilon_vs_frequency_within_native_range
F:\wc_312\MDC_blue_oujizi_m\m_1.fsp,sio222,378525830808080.8,792.0,2.0138538285191223,0.0,1.4191031775452843,0.0,300_1000nm_1nm,linear_complex_epsilon_vs_frequency_within_native_range
F:\wc_312\MDC_blue_oujizi_m\m_1.fsp,sio222,378048496847414.9,793.0,2.013829623329199,0.0,1.419094649179257,0.0,300_1000nm_1nm,linear_complex_epsilon_vs_frequency_within_native_range
F:\wc_312\MDC_blue_oujizi_m\m_1.fsp,sio222,377572365239294.7,794.0,2.0138054791095272,0.0,1.4190861422442005,0.0,300_1000nm_1nm,linear_complex_epsilon_vs_frequency_within_native_range
F:\wc_312\MDC_blue_oujizi_m\m_1.fsp,sio222,377097431446540.9,795.0,2.0137813956300303,0.0,1.4190776566594339,0.0,300_1000nm_1nm,linear_complex_epsilon_vs_frequency_within_native_range
F:\wc_312\MDC_blue_oujizi_m\m_1.fsp,sio222,376623690954773.8,796.0,2.013757372661789,0.0,1.4190691923446823,0.0,300_1000nm_1nm,linear_complex_epsilon_vs_frequency_within_native_range
F:\wc_312\MDC_blue_oujizi_m\m_1.fsp,sio222,376151139272271.0,797.0,2.013733409977031,0.0,1.4190607492200717,0.0,300_1000nm_1nm,linear_complex_epsilon_vs_frequency_within_native_range
F:\wc_312\MDC_blue_oujizi_m\m_1.fsp,sio222,375679771929824.56,798.0,2.013709507349127,0.0,1.4190523272061277,0.0,300_1000nm_1nm,linear_complex_epsilon_vs_frequency_within_native_range
F:\wc_312\MDC_blue_oujizi_m\m_1.fsp,sio222,375209584480600.7,799.0,2.0136856645525825,0.0,1.4190439262237735,0.0,300_1000nm_1nm,linear_complex_epsilon_vs_frequency_within_native_range
F:\wc_312\MDC_blue_oujizi_m\m_1.fsp,sio222,374740572499999.94,800.0,2.013661958003389,0.0,1.4190355731987092,0.0,300_1000nm_1nm,linear_complex_epsilon_vs_frequency_within_native_range
F:\wc_312\MDC_blue_oujizi_m\m_1.fsp,sio222,374272731585518.06,801.0,2.013638984539929,0.0,1.4190274784301848,0.0,300_1000nm_1nm,linear_complex_epsilon_vs_frequency_within_native_range
F:\wc_312\MDC_blue_oujizi_m\m_1.fsp,sio222,373806057356608.5,802.0,2.0136160683669018,0.0,1.4190194038021122,0.0,300_1000nm_1nm,linear_complex_epsilon_vs_frequency_within_native_range
F:\wc_312\MDC_blue_oujizi_m\m_1.fsp,sio222,373340545454545.44,803.0,2.0135932092702706,0.0,1.419011349239417,0.0,300_1000nm_1nm,linear_complex_epsilon_vs_frequency_within_native_range
F:\wc_312\MDC_blue_oujizi_m\m_1.fsp,sio222,372876191542288.56,804.0,2.013570407037064,0.0,1.4190033146673986,0.0,300_1000nm_1nm,linear_complex_epsilon_vs_frequency_within_native_range
F:\wc_312\MDC_blue_oujizi_m\m_1.fsp,sio222,372412991304347.8,805.0,2.0135476614553682,0.0,1.418995300011726,0.0,300_1000nm_1nm,linear_complex_epsilon_vs_frequency_within_native_range
F:\wc_312\MDC_blue_oujizi_m\m_1.fsp,sio222,371950940446650.06,806.0,2.0135249723143223,0.0,1.418987305198437,0.0,300_1000nm_1nm,linear_complex_epsilon_vs_frequency_within_native_range
F:\wc_312\MDC_blue_oujizi_m\m_1.fsp,sio222,371490034696406.44,807.0,2.0135023394041087,0.0,1.4189793301539346,0.0,300_1000nm_1nm,linear_complex_epsilon_vs_frequency_within_native_range
F:\wc_312\MDC_blue_oujizi_m\m_1.fsp,sio222,371030269801980.2,808.0,2.01347976251595,0.0,1.4189713748049853,0.0,300_1000nm_1nm,linear_complex_epsilon_vs_frequency_within_native_range
F:\wc_312\MDC_blue_oujizi_m\m_1.fsp,sio222,370571641532756.5,809.0,2.0134572414421013,0.0,1.4189634390787176,0.0,300_1000nm_1nm,linear_complex_epsilon_vs_frequency_within_native_range
F:\wc_312\MDC_blue_oujizi_m\m_1.fsp,sio222,370114145679012.3,810.0,2.013434775975842,0.0,1.418955522902618,0.0,300_1000nm_1nm,linear_complex_epsilon_vs_frequency_within_native_range
