frequency_hz,wavelength_nm,epsilon_real,epsilon_imag,n_real,k_imag,material_name
1665421132159324,180.01,3.265918809999999,9.637878000000002,2.5925,1.8588,APCD_GAN_NATIVE_M1
1669408943089431,179.58,3.115056809999999,9.607500799999999,2.5705,1.8688,APCD_GAN_NATIVE_M1
1673415897292772,179.15,2.96694889,9.571414799999998,2.5483,1.878,APCD_GAN_NATIVE_M1
1677442132945390,178.72,2.82204312,9.529210340000001,2.5259,1.8863,APCD_GAN_NATIVE_M1
1681487789556341,178.29,2.680533120000001,9.481877840000003,2.503400000000001,1.8938,APCD_GAN_NATIVE_M1
1685458244785518,177.87,2.543344650000001,9.429404720000001,2.4809,1.9004,APCD_GAN_NATIVE_M1
1689447495069034,177.45,2.41002168,9.371531259999998,2.4583,1.906099999999999,APCD_GAN_NATIVE_M1
1693455674179518,177.03,2.281582830000001,9.30914044,2.4358,1.9109,APCD_GAN_NATIVE_M1
1697482917162109,176.61,2.15765755,9.24283932,2.4134,1.9149,APCD_GAN_NATIVE_M1
1701432792281498,176.2,2.038251600000001,9.17273782,2.3911,1.9181,APCD_GAN_NATIVE_M1
1705401092212299,175.79,1.924698650000001,9.099239280000001,2.3691,1.9204,APCD_GAN_NATIVE_M1
1709387946174022,175.38,1.815648229999999,9.022167359999999,2.3472,1.9219,APCD_GAN_NATIVE_M1
1713393484597360,174.97,1.712105199999999,8.943246780000001,2.3257,1.9227,APCD_GAN_NATIVE_M1
1717417839138405,174.56,1.613484069999999,8.861339759999998,2.3044,1.9227,APCD_GAN_NATIVE_M1
1721461142693081,174.1499999999999,1.521129349999999,8.77770168,2.2836,1.9219,APCD_GAN_NATIVE_M1
1725424218705036,173.75,1.433301359999999,8.692567100000002,2.2631,1.9205,APCD_GAN_NATIVE_M1
1729405584078454,173.35,1.35123905,8.606326079999999,2.2431,1.9184,APCD_GAN_NATIVE_M1
1733405365712634,172.95,1.274873599999998,8.519056319999999,2.223599999999999,1.9156,APCD_GAN_NATIVE_M1
1737423691683570,172.55,1.20336987,8.431713160000001,2.2046,1.9123,APCD_GAN_NATIVE_M1
1741460691257624,172.15,1.137042650000001,8.343906479999999,2.1861,1.9084,APCD_GAN_NATIVE_M1
1745414869585468,171.76,1.0758224,8.255691180000001,2.1681,1.9039,APCD_GAN_NATIVE_M1
1749387045573905,171.37,1.019739639999998,8.168738399999999,2.150799999999999,1.899,APCD_GAN_NATIVE_M1
1753377342379226,170.98,0.9686618499999997,8.082263519999998,2.1341,1.8936,APCD_GAN_NATIVE_M1
1757385884283956,170.59,0.9221351600000001,7.996720799999998,2.118,1.887799999999999,APCD_GAN_NATIVE_M1
1761412796709754,170.2,0.8801318699999987,7.91292484,2.1026,1.8817,APCD_GAN_NATIVE_M1
1765354245671888,169.82,0.8425338000000008,7.830085119999997,2.0878,1.8752,APCD_GAN_NATIVE_M1
1769417800861713,169.43,0.8089394399999998,7.7494169,2.0737,1.8685,APCD_GAN_NATIVE_M1
1773395196687370,169.05,0.7796538399999999,7.670496899999998,2.0603,1.8615,APCD_GAN_NATIVE_M1
1777390514021462,168.67,0.7542372699999992,7.593729359999998,2.0476,1.8543,APCD_GAN_NATIVE_M1
1781403874264662,168.29,0.732296079999999,7.52028294,2.0357,1.8471,APCD_GAN_NATIVE_M1
1785435399916622,167.91,0.7136992700000007,7.448577359999998,2.0244,1.839699999999999,APCD_GAN_NATIVE_M1
1789378405156978,167.54,0.6984699200000004,7.380137940000001,2.0139,1.8323,APCD_GAN_NATIVE_M1
1793338864628821,167.17,0.6857918100000016,7.314964999999999,2.0041,1.825,APCD_GAN_NATIVE_M1
1797424653756221,166.79,0.67599171,7.252622999999998,1.995,1.8177,APCD_GAN_NATIVE_M1
1801420850859272,166.42,0.668272,7.1931165,1.9865,1.8105,APCD_GAN_NATIVE_M1
1805326135131880,166.06,0.6626764799999998,7.137927360000002,1.9788,1.8036,APCD_GAN_NATIVE_M1
1809357583438952,165.69,0.65914563,7.086254839999999,1.9718,1.7969,APCD_GAN_NATIVE_M1
1813407077183644,165.32,0.6572650000000008,7.03770432,1.9654,1.7904,APCD_GAN_NATIVE_M1
1817364561105723,164.96,0.6559488000000001,6.993420479999999,1.9596,1.7844,APCD_GAN_NATIVE_M1
1821339356014581,164.6,0.6555499200000002,6.952973439999999,1.9544,1.7788,APCD_GAN_NATIVE_M1
1825331575742816,164.24,0.6560630799999988,6.916330559999999,1.9498,1.7736,APCD_GAN_NATIVE_M1
1829341335123261,163.88,0.6563874900000003,6.8838866,1.9457,1.769,APCD_GAN_NATIVE_M1
1833368750000000,163.52,0.6561389999999999,6.855259999999999,1.942,1.765,APCD_GAN_NATIVE_M1
1837301329901330,163.17,0.6557108800000002,6.83078016,1.9388,1.7616,APCD_GAN_NATIVE_M1
1841363908850808,162.81,0.6532406400000008,6.810144399999999,1.9358,1.759,APCD_GAN_NATIVE_M1
1845330899913825,162.46,0.6494751999999995,6.793300020000001,1.9331,1.7571,APCD_GAN_NATIVE_M1
1849315020664981,162.11,0.6436454399999998,6.7795299,1.9305,1.7559,APCD_GAN_NATIVE_M1
1853316382294758,161.76,0.6350526399999989,6.7695936,1.928,1.7556,APCD_GAN_NATIVE_M1
1857335096958057,161.41,0.6232779499999993,6.76238988,1.9254,1.7561,APCD_GAN_NATIVE_M1
1861371277784676,161.06,0.6079359999999994,6.757554480000001,1.9226,1.7574,APCD_GAN_NATIVE_M1
1865308972125436,160.72,0.5886399999999994,6.754720499999999,1.9195,1.7595,APCD_GAN_NATIVE_M1
1869379921431689,160.37,0.5650022399999991,6.753516799999999,1.916,1.7624,APCD_GAN_NATIVE_M1
1873351609073298,160.03,0.5366347900000004,6.7535664,1.912,1.7661,APCD_GAN_NATIVE_M1
1877340209155238,159.69,0.5034497500000005,6.752632319999999,1.9072,1.7703,APCD_GAN_NATIVE_M1
1881345829934108,159.35,0.4654828799999997,6.751415339999999,1.9017,1.7751,APCD_GAN_NATIVE_M1
1885368580592416,159.01,0.4223379300000001,6.74878424,1.8953,1.7804,APCD_GAN_NATIVE_M1
1889289500882279,158.68,0.3751051899999999,6.743558399999997,1.888,1.785899999999999,APCD_GAN_NATIVE_M1
1893346330680813,158.34,0.3234239099999999,6.7346068,1.8796,1.7915,APCD_GAN_NATIVE_M1
1897300537940637,158.01,0.2680796300000011,6.72187284,1.8702,1.7971,APCD_GAN_NATIVE_M1
1901271296296297,157.68,0.2094778399999994,6.704218499999999,1.8597,1.8025,APCD_GAN_NATIVE_M1
1905258709882428,157.35,0.1487869899999998,6.681242999999998,1.8482,1.8075,APCD_GAN_NATIVE_M1
1909262883709082,157.02,0.08754240000000017,6.652204879999998,1.8358,1.8118,APCD_GAN_NATIVE_M1
1913283923670943,156.69,0.02583050999999976,6.617860599999999,1.8226,1.8155,APCD_GAN_NATIVE_M1
1917321936556664,156.36,-0.03518093000000036,6.577154760000001,1.8086,1.8183,APCD_GAN_NATIVE_M1
1921253896436811,156.04,-0.09397440000000029,6.531605680000003,1.7942,1.8202,APCD_GAN_NATIVE_M1
1925325656669450,155.71,-0.1501325099999997,6.480210599999999,1.7793,1.821,APCD_GAN_NATIVE_M1
1929290546367205,155.39,-0.2028996799999994,6.423793739999999,1.7641,1.8207,APCD_GAN_NATIVE_M1
1933271799832334,155.07,-0.2508514899999988,6.363911399999998,1.749,1.8193,APCD_GAN_NATIVE_M1
1937269518578352,154.75,-0.2947163999999994,6.30064582,1.7339,1.8169,APCD_GAN_NATIVE_M1
1941283804960176,154.43,-0.33347744,6.2351757,1.7191,1.8135,APCD_GAN_NATIVE_M1
1945314762182856,154.11,-0.3668407199999993,6.167945539999999,1.7047,1.8091,APCD_GAN_NATIVE_M1
1949235747724318,153.8,-0.3948898000000003,6.09973008,1.6908,1.8038,APCD_GAN_NATIVE_M1
1953299830596820,153.48,-0.4180785900000002,6.031619000000001,1.6775,1.7978,APCD_GAN_NATIVE_M1
1957253104393811,153.17,-0.4361471999999998,5.96400478,1.6649,1.7911,APCD_GAN_NATIVE_M1
1961222412665184,152.86,-0.4498902099999995,5.897573400000002,1.653,1.7839,APCD_GAN_NATIVE_M1
1965336685459552,152.54,-0.4590508300000006,5.83268556,1.6419,1.7762,APCD_GAN_NATIVE_M1
1969338881954936,152.23,-0.4644126800000001,5.76999024,1.6316,1.7682,APCD_GAN_NATIVE_M1
1973227525834266,151.93,-0.466716,5.709439999999999,1.622,1.76,APCD_GAN_NATIVE_M1
1977261957525392,151.62,-0.4653656700000005,5.651712560000001,1.6133,1.7516,APCD_GAN_NATIVE_M1
1981312920494350,151.31,-0.4614095200000007,5.59639686,1.6053,1.7431,APCD_GAN_NATIVE_M1
1985249043109728,151.01,-0.45526048,5.544448140000001,1.5981,1.7347,APCD_GAN_NATIVE_M1
1989332833443928,150.7,-0.4475847099999995,5.495131199999999,1.5915,1.7264,APCD_GAN_NATIVE_M1
1993300917553192,150.4,-0.4377667499999994,5.449099480000001,1.5857,1.7182,APCD_GAN_NATIVE_M1
1997284863424384,150.1,-0.4271198800000001,5.405600159999999,1.5804,1.7102,APCD_GAN_NATIVE_M1
2001284766355140,149.8,-0.4156757599999998,5.365258499999999,1.5757,1.7025,APCD_GAN_NATIVE_M1
2005300722408027,149.5,-0.4034374499999997,5.32803832,1.5716,1.6951,APCD_GAN_NATIVE_M1
2009198163661953,149.21,-0.3910335899999998,5.2932304,1.5679,1.688,APCD_GAN_NATIVE_M1
2013245974078302,148.91,-0.3784835999999996,5.26146022,1.5647,1.6813,APCD_GAN_NATIVE_M1
2017310127178521,148.61,-0.3657583999999998,5.232052620000001,1.5619,1.6749,APCD_GAN_NATIVE_M1
2021254436353830,148.32,-0.3531869600000002,5.205299099999999,1.5595,1.6689,APCD_GAN_NATIVE_M1
2025214199824360,148.03,-0.3413836,5.180514180000001,1.5573,1.6633,APCD_GAN_NATIVE_M1
2029189508596182,147.74,-0.3303580799999996,5.15832856,1.5554,1.6582,APCD_GAN_NATIVE_M1
2033180454391319,147.45,-0.3194371199999999,5.13810584,1.5538,1.6534,APCD_GAN_NATIVE_M1
2037187129654797,147.16,-0.3098955200000005,5.11979586,1.5523,1.6491,APCD_GAN_NATIVE_M1
2041209627561790,146.87,-0.3010820400000004,5.1034104,1.551,1.6452,APCD_GAN_NATIVE_M1
2045248042024833,146.58,-0.2933172299999989,5.089251639999999,1.5499,1.641799999999999,APCD_GAN_NATIVE_M1
2049302467701142,146.29,-0.2865562500000004,5.07603712,1.5488,1.6387,APCD_GAN_NATIVE_M1
2053232367646052,146.01,-0.2811207099999996,5.0640744,1.5477,1.636,APCD_GAN_NATIVE_M1
2057177369107253,145.73,-0.2770215499999998,5.053996919999999,1.5467,1.6338,APCD_GAN_NATIVE_M1
2061279276677668,145.44,-0.2739091199999993,5.044855660000001,1.5457,1.6319,APCD_GAN_NATIVE_M1
2065255290713695,145.16,-0.2727410899999997,5.0369406,1.5446,1.6305,APCD_GAN_NATIVE_M1
2069246673108780,144.88,-0.2722262399999994,5.029649099999999,1.5435,1.6293,APCD_GAN_NATIVE_M1
2073253513139696,144.6,-0.2733402000000004,5.023905279999999,1.5424,1.6286,APCD_GAN_NATIVE_M1
2077275900776053,144.32,-0.2760460300000004,5.018438039999999,1.5411,1.6282,APCD_GAN_NATIVE_M1
2081169441166262,144.05,-0.28003352,5.01357114,1.5397,1.6281,APCD_GAN_NATIVE_M1
2085222633372748,143.77,-0.28593495,5.00928408,1.5381,1.6284,APCD_GAN_NATIVE_M1
2089146048780488,143.5,-0.2927902500000001,5.005283920000001,1.5364,1.6289,APCD_GAN_NATIVE_M1
2093230400782014,143.22,-0.3012318399999994,5.001549299999999,1.5345,1.6297,APCD_GAN_NATIVE_M1
2097184036376356,142.95,-0.3109523899999999,4.998401999999999,1.5325,1.6308,APCD_GAN_NATIVE_M1
2101152635267732,142.68,-0.3225648000000005,4.995184880000001,1.5302,1.6322,APCD_GAN_NATIVE_M1
2105136282564427,142.41,-0.3351083999999999,4.991606979999998,1.5277,1.633699999999999,APCD_GAN_NATIVE_M1
2109135064021388,142.14,-0.3495402399999999,4.987947900000001,1.5249,1.6355,APCD_GAN_NATIVE_M1
2113149066046381,141.87,-0.3652266399999993,4.984222499999999,1.5219,1.6375,APCD_GAN_NATIVE_M1
2117178375706215,141.6,-0.3821663999999994,4.980424779999999,1.5187,1.6397,APCD_GAN_NATIVE_M1
2121223080733036,141.33,-0.4003329599999995,4.975916799999998,1.5152,1.641999999999999,APCD_GAN_NATIVE_M1
2125132615013823,141.07,-0.4197214000000006,4.970692320000001,1.5114,1.6444,APCD_GAN_NATIVE_M1
2129207798295454,140.8,-0.4406557099999998,4.965046200000001,1.5073,1.647,APCD_GAN_NATIVE_M1
2133146847872492,140.54,-0.4625010899999999,4.958998199999998,1.503,1.6497,APCD_GAN_NATIVE_M1
2137252855207814,140.27,-0.4852232,4.951912319999998,1.4984,1.6524,APCD_GAN_NATIVE_M1
2141221755588886,140.01,-0.5091447899999999,4.944082399999998,1.4935,1.6552,APCD_GAN_NATIVE_M1
2145205423971377,139.75,-0.5339271099999993,4.935202799999998,1.4883,1.658,APCD_GAN_NATIVE_M1
2149203942934978,139.49,-0.5598929700000008,4.92556504,1.4828,1.6609,APCD_GAN_NATIVE_M1
2153217395676220,139.23,-0.5864060299999992,4.91519796,1.4771,1.6638,APCD_GAN_NATIVE_M1
2157245866014248,138.97,-0.6137145599999997,4.903137199999999,1.471,1.6666,APCD_GAN_NATIVE_M1
2161133636101499,138.72,-0.6418841600000005,4.890633299999998,1.4647,1.6695,APCD_GAN_NATIVE_M1
2165191809908999,138.46,-0.6701972299999998,4.876469640000001,1.4581,1.6722,APCD_GAN_NATIVE_M1
2169108298965343,138.21,-0.6996435600000002,4.861519999999999,1.4512,1.675,APCD_GAN_NATIVE_M1
2173196505980428,137.95,-0.7289169500000001,4.84524432,1.4441,1.6776,APCD_GAN_NATIVE_M1
2177142033405955,137.7,-0.7586291199999998,4.827599339999999,1.4367,1.6801,APCD_GAN_NATIVE_M1
2181101913423064,137.45,-0.7887652500000005,4.808585,1.429,1.6825,APCD_GAN_NATIVE_M1
2185076224489796,137.2,-0.8187415999999997,4.788875519999999,1.4212,1.6848,APCD_GAN_NATIVE_M1
2189224901416679,136.94,-0.8493999999999998,4.767462,1.413,1.687,APCD_GAN_NATIVE_M1
2193228897505304,136.69,-0.8795389099999996,4.745076599999999,1.4047,1.689,APCD_GAN_NATIVE_M1
2197086537193111,136.45,-0.9097094300000003,4.721051760000001,1.3961,1.6908,APCD_GAN_NATIVE_M1
2201119368575624,136.2,-0.9393389999999993,4.696071519999999,1.3874,1.6924,APCD_GAN_NATIVE_M1
2205167031997058,135.95,-0.9693106500000002,4.66974352,1.3784,1.6939,APCD_GAN_NATIVE_M1
2209066818952178,135.71,-0.9987205500000006,4.642474719999999,1.3693,1.6952,APCD_GAN_NATIVE_M1
2213143791525174,135.46,-1.02783369,4.613936000000001,1.36,1.6963,APCD_GAN_NATIVE_M1
2217071868066854,135.22,-1.056028049999999,4.584206519999999,1.3506,1.6971,APCD_GAN_NATIVE_M1
2221178469289472,134.97,-1.08424384,4.553499599999999,1.341,1.6978,APCD_GAN_NATIVE_M1
2225135144362800,134.73,-1.11152355,4.521627319999999,1.3313,1.6982,APCD_GAN_NATIVE_M1
2229105940962154,134.49,-1.13820031,4.488871199999999,1.3215,1.6984,APCD_GAN_NATIVE_M1
2233090934823091,134.25,-1.164530309999999,4.4549032,1.3115,1.6984,APCD_GAN_NATIVE_M1
2237090202223715,134.01,-1.189641359999999,4.420154299999999,1.3015,1.698099999999999,APCD_GAN_NATIVE_M1
2241103819989534,133.77,-1.214131799999999,4.38456128,1.2914,1.6976,APCD_GAN_NATIVE_M1
2245131865498390,133.53,-1.23740055,4.348219680000001,1.2813,1.6968,APCD_GAN_NATIVE_M1
2249174416685423,133.29,-1.26004243,4.311062759999999,1.2711,1.6958,APCD_GAN_NATIVE_M1
2253062212535698,133.06,-1.28180035,4.273442279999999,1.2609,1.6946,APCD_GAN_NATIVE_M1
2257133398584550,132.82,-1.302925880000001,4.23503184,1.2506,1.6932,APCD_GAN_NATIVE_M1
2261048781959424,132.59,-1.32282816,4.1959349,1.2403,1.6915,APCD_GAN_NATIVE_M1
2265148908197960,132.35,-1.34151025,4.15617,1.23,1.6895,APCD_GAN_NATIVE_M1
2269092173781411,132.12,-1.35965067,4.116243560000001,1.2197,1.6874,APCD_GAN_NATIVE_M1
2273049192508909,131.89,-1.37633475,4.076015,1.2095,1.685,APCD_GAN_NATIVE_M1
2277020036457542,131.66,-1.39238912,4.03506816,1.1992,1.6824,APCD_GAN_NATIVE_M1
2281178344239842,131.42,-1.40699925,3.993851000000001,1.189,1.6795,APCD_GAN_NATIVE_M1
2285177665980639,131.19,-1.42084704,3.952851700000001,1.1789,1.6765,APCD_GAN_NATIVE_M1
2289016247995724,130.97,-1.4335048,3.91127232,1.1688,1.6732,APCD_GAN_NATIVE_M1
2293043123757076,130.74,-1.44508065,3.86969672,1.1588,1.6697,APCD_GAN_NATIVE_M1
2297084192782163,130.51,-1.456147769999999,3.828031359999999,1.1488,1.6661,APCD_GAN_NATIVE_M1
