candidate_id,wavelength_nm,harmonic_order,target_order_m,target_order_n,Jxx_real,Jxx_imag,Jxy_real,Jxy_imag,Jyx_real,Jyx_imag,Jyy_real,Jyy_imag,T0_x,T0_y,R0_x,R0_y,non_target_propagating_orders,energy_balance_error_max,S0,S1,S2,S3,DoLP,x_fidelity,useful_power,leakage_power,leakage_fraction,rank_contrast,rank_one_error,total_power,orientation_deg,state_flip_438_458
H1C1B_V2_009,449.0,121,0,0,-0.045864417227217846,0.676728967655498,-0.011903283729640723,-0.09878227099483972,0.011903283729629802,0.09878227099477234,0.46833596970841596,-0.2046915267078931,0.46996526565810104,0.2711368268551767,0.5300347343418723,0.7288631731448296,0,2.6645352591003757e-14,0.37055104625663887,0.09941421940147571,0.0809480450349791,0.03611390379420597,0.34597683670510526,0.6341437575278397,0.23498263282905732,0.13556841342758155,0.3658562424721603,1.4568036554235813,0.686434301751693,0.37055104625663887,19.577104762578497,True
H1C1B_V2_009,450.0,121,0,0,0.059658003244490554,0.6197052595394839,-0.048217989320623156,-0.057315312581589804,0.048217989320669244,0.0573153125816557,0.5225329981642332,-0.6268206123062321,0.39320370560247986,0.6715548337329114,0.6067962943975399,0.3284451662670724,0,1.9761969838327786e-14,0.5323792696676956,-0.1391755640652277,0.04912611842409591,0.033711547231624686,0.2772297506624838,0.36928908393437315,0.1966018528012339,0.3357774168664616,0.6307109160656268,1.3396785816140826,0.7464477029969172,0.5323792696676957,80.27900679604699,True
H1C1B_V2_009,451.0,121,0,0,0.16846197764033977,0.45168095436057554,-0.05627571132671799,-0.02474321448194028,0.05627571132670038,0.024743214481931397,0.3837815457967815,-0.8339752448762683,0.2361743047907996,0.846582166308826,0.7638256952091972,0.15341783369120152,0,2.7533531010703882e-14,0.5413782355498129,-0.3052039307590108,0.0196940052271809,0.03517816308158715,0.5649260567873464,0.21812319860896157,0.11808715239540102,0.4232910831544119,0.7818768013910384,1.906990919452473,0.5243863459439627,0.5413782355498128,88.15398647433491,True
H1C1B_V2_009,452.0,121,0,0,-0.08938928586812778,-0.05149806541115262,-0.04849956408222397,0.01735166775251283,0.04849956408221934,-0.01735166775249515,0.23752526416492328,-0.9291710673630547,0.013295783259063504,0.9224304116311742,0.9867042167411175,0.0775695883688302,0,1.8141044222375058e-13,0.46786309744511884,-0.4545673141860543,-0.031084303493959818,0.04499161917084041,0.9738508621903628,0.014209053173534578,0.0066478916295322835,0.46121520581558656,0.9857909468264654,9.612614058868179,0.1040299749762078,0.4678630974451189,-88.04403984896334,True
H1C1B_V2_009,453.0,121,0,0,-0.5710397377728683,0.8113523138622338,-0.016068767177014165,-0.00941295266709008,0.0160687671770105,0.009412952667098323,0.09174162702429234,-0.9782796603892645,0.9847257682818092,0.9657944290169013,0.015274231718021617,0.03420557098303767,0,1.6919798895287386e-13,0.9752600986493549,0.009465669632453932,0.006195641624959839,-0.0018292937630841576,0.01160002355754929,0.5048528949587721,0.49236288414090446,0.48289721450845047,0.49514710504122794,1.0118205510981517,0.9883175419936641,0.9752600986493553,16.603138099651748,True
H1C1B_V2_009,454.0,121,0,0,-0.2037030341892812,0.7891281069417789,0.1637464510922073,0.1782925616514009,-0.16374645109236835,-0.17829256165156793,0.29832630289889206,-0.7507067246163475,0.7228192330890588,0.7111603071710373,0.27718076691050797,0.2888396928273952,0,1.567634910770721e-12,0.716989770130048,0.005829462958898413,-0.19233557434628895,-0.010579259968058002,0.26837746385672,0.5040652344020481,0.36140961654447323,0.3555801535855748,0.4959347655979519,1.3172567325880333,0.7591534552533928,0.716989770130048,-44.131982195068,True
H1C1B_V2_009,455.0,121,0,0,0.08396245253455656,0.8621505409560444,0.013639651131245996,-0.0024907517170752007,-0.013639651131310146,0.0024907517170679808,-0.08736371199489126,-0.9919427982120091,0.7505454926335174,0.9917751770252952,0.24945450736655622,0.008224822974674412,0,7.349676423018536e-14,0.8711603348294064,-0.12061484219589053,0.00228125705430279,-0.0017787928012946378,0.13847785396023074,0.43077345387889493,0.37527274631675794,0.49588758851264836,0.569226546121105,1.149570831735736,0.869889851406634,0.8711603348294064,89.45823077576455,True
H1C1B_V2_009,456.0,121,0,0,0.22033273970561157,0.7919692658854945,0.007050029437561901,-0.003125418081207719,-0.007050029437529776,0.0031254180812030213,-0.24612675540446377,-0.9690232174121803,0.6758213054466423,0.9996438467630352,0.32417869455335707,0.000356153236960824,0,3.9968028886505635e-15,0.8377325761048388,-0.161911270658196,0.0022152845762165004,-0.0013288526533784184,0.19329130730881264,0.40336339108894015,0.3379106527233214,0.4998219233815174,0.5966366089110599,1.216235866551493,0.8222089378398232,0.8377325761048388,89.60806144989859,True
H1C1B_V2_009,457.0,121,0,0,0.3143893307781228,0.7045273013591739,-0.05888232268360734,-0.04865195776478176,0.05888232268406421,0.04865195776513618,0.27905358243604195,-0.7435860792510286,0.6010335105866069,0.6366253000452684,0.39896648941348734,0.36337469995464267,0,9.414691248821327e-14,0.6188294053159377,-0.017795894729419004,0.07253420196860139,0.031172031112749677,0.12068813834059268,0.48562132424821225,0.30051675529325933,0.31831265002267833,0.5143786757517878,1.1405742253331481,0.8767513571577614,0.6188294053159377,51.892470084037846,True
H1C1B_V2_009,458.0,121,0,0,0.3947861361514262,0.6200689899179435,-0.0023095735746469087,-0.0010819370706004194,0.0023095735746616747,0.001081937070590594,-0.45820970431170555,-0.8761882581283272,0.5403481502731525,0.977668501525294,0.4596518497268752,0.022331498474856246,0,1.5054624213917123e-13,0.7590083258992234,-0.21866017562607087,0.0035889128362329437,0.0005229059842612126,0.28812546443781994,0.35595666861294534,0.27017407513657626,0.4888342507626471,0.6440433313870546,1.3451717679610233,0.7433994853428825,0.7590083258992233,89.5298387191638,True
H1C1B_V2_009,459.0,121,0,0,0.4491507447022393,0.5127314493631936,0.004663739773620017,-0.003547781652558177,-0.004663739773621001,0.0035477816525912396,-0.6390124446321077,-0.6762066400544513,0.46466426785598786,0.865626661671763,0.5353357321439725,0.1343733383279749,0,2.6201263381153694e-13,0.6651454647638755,-0.20048119690788788,-0.0008568172066077992,-0.0014359936043462735,0.3014123052087753,0.3492952237304527,0.23233213392799382,0.43281333083588164,0.6507047762695473,1.3648995230858227,0.7326546629155218,0.6651454647638755,-89.8775652988453,True
H1C1B_V2_009,460.0,121,0,0,0.47393206319849857,0.38793109400153447,0.009461366408428817,-0.013918555878550051,-0.00946136640845789,0.013918555878589055,-0.6719974423176264,-0.2668455253310765,0.37538537787287346,0.5230703405227086,0.6246146221271022,0.47692965947732346,0,3.197442310920451e-14,0.44922785919779107,-0.07384248132491922,-0.0017285139657673154,-0.0016111491148818463,0.16442147938238372,0.417811774344557,0.18769268893643593,0.26153517026135514,0.5821882256554429,1.180535164744786,0.847073454365237,0.44922785919779107,-89.32952908319062,True
H1C1B_V2_009,461.0,121,0,0,0.4548052096269356,0.24698007136645617,-0.002463233437099072,-0.028536615423998164,0.002463233437113228,0.028536615423963307,-0.16085319842317103,0.050602418346262557,0.26866734029480155,0.02925476212427702,0.7313326597051386,0.9707452378755834,0,1.4011014570769476e-13,0.14896105120953926,0.11970628908526418,0.007120463938642654,0.00765538035785772,0.8050283859157871,0.9018039887382264,0.13433367014740172,0.014627381062137547,0.09819601126177357,3.0569349288200525,0.3271250528011698,0.14896105120953929,1.70205087288308,True
H1C1B_V2_009,462.0,121,0,0,0.3695362562057935,0.10461035422588943,-0.01967788412475796,-0.021900115171603857,0.019677884124787434,0.02190011517168429,0.2361836520563628,-0.3254709998395511,0.14836720503002152,0.162580923403395,0.8516327949698077,0.8374190765966038,0,1.7075230118734908e-13,0.15547406421670829,-0.007106859186691447,0.012042928279399005,0.017611405944806053,0.08994134448745306,0.4771445506924373,0.07418360251500841,0.08129046170169987,0.5228554493075628,1.1568048017437984,0.86445007705066,0.15547406421670826,60.27300471376259,True
H1C1B_V2_009,463.0,121,0,0,0.19832643304665254,0.001806231108329559,-0.02288148884001201,-0.011219802029280856,0.02288148884003305,0.011219802029254211,0.17195912580181483,-0.6490213714990194,0.039986083004937265,0.45144812809810436,0.9600139169950735,0.5485518719019863,0,9.059419880941277e-14,0.2457171055515208,-0.2057310225465839,0.007905480102913975,0.018963776676512483,0.8378857271473641,0.08136609560654459,0.01999304150246845,0.22572406404905235,0.9186339043934554,3.407775403628254,0.29344656896557836,0.24571710555152082,88.89970919951539,True
H1C1B_V2_009,464.0,121,0,0,-0.04088055631277954,0.012171702751527791,-0.021714532644479978,-0.005212441249554778,0.021714532644487874,0.005212441249604072,0.030611825842432938,-0.7885270631134573,0.0023180607040629913,0.6232107036154899,0.9976819392960564,0.3767892963844427,0,1.1945999744966684e-13,0.31276438215977653,-0.3104463214557144,0.0026211716095215294,0.01680466866200983,0.9926238553767923,0.0037057619669715893,0.0011590303520310674,0.31160535180774546,0.9962942380330284,18.348397076728507,0.054500673591172284,0.3127643821597765,89.75812484858062,True
H1C1B_V2_009,465.0,121,0,0,-0.2481740693383006,0.18567098892491526,-0.020489798292193162,-0.0020265491562252115,0.020489798292177994,0.0020265491562376572,-0.09504517956302,-0.8433474792006739,0.09648802355582445,0.7206924955678353,0.9035119764440251,0.27930750443217206,0,1.503241975342462e-13,0.4085902595618298,-0.31210223600600484,-0.0010522235558768321,0.012780107948006336,0.7638557269388004,0.11807430708125335,0.04824401177791251,0.36034624778391733,0.8819256929187467,2.7372284672336327,0.3653330410561766,0.40859025956182987,-89.90341667972274,True
H1C1B_V2_010,435.0,121,0,0,0.12580489663034333,0.14719435417233795,0.0006240274414804556,-0.00809379646659622,-0.0006240274414874127,0.008093796466598937,0.7907550216749257,-0.5926194142669844,0.03755894886787348,0.9765571734217462,0.9624410511322313,0.023442826578248654,0,1.0480505352461478e-13,0.5070580611448099,-0.46949911227693647,0.006402849190176627,0.007140491967582132,0.9260138158345609,0.03703614215606272,0.01877947443393672,0.48827858671087315,0.9629638578439372,5.106001416119988,0.19584796761766127,0.5070580611448099,89.60933526262646,True
H1C1B_V2_010,436.0,121,0,0,-0.372439972338404,-0.06479078048785869,-0.004853635555720742,-0.00014510962806384142,0.004853635555710105,0.00014510962812364428,0.7334400985944777,-0.6664634038475838,0.14293295706656883,0.9821314257292967,0.8570670429334457,0.017868574270701116,0,1.4654943925052066e-14,0.5625321913979328,-0.4195992343313638,-0.005280230342050799,0.0036016259033891302,0.7459705641774451,0.12704424675801246,0.07146647853328446,0.49106571286464834,0.8729557532419876,2.6218228339833116,0.38141402502041266,0.5625321913979328,-89.63951442144341,True
H1C1B_V2_010,437.0,121,0,0,-0.6179082004333696,0.14987904592185386,-0.002680018080152731,0.006475941923492982,0.0026800180801545767,-0.00647594192349351,0.6744485968396514,-0.727372235988016,0.4043233928899568,0.9840003997858869,0.5956766071100059,0.01599960021409676,0,3.730349362740526e-14,0.694161896337922,-0.28983850344796513,-0.00914456793665928,0.0011815398670840882,0.4177450926485781,0.2912313359628212,0.20216169644497842,0.49200019989294363,0.7087686640371789,1.5604301102641789,0.6408489514667858,0.6941618963379219,-89.09644268423379,True
H1C1B_V2_010,438.0,121,0,0,-0.6526339917590527,0.3492913499408583,0.0008326784072698601,0.010022982817087078,-0.0008326784072701238,-0.010022982817076732,0.6121219714611672,-0.7805159669228222,0.5480367278807436,0.9839996361048556,0.4519632721192029,0.016000363895149444,0,5.3512749786932545e-14,0.7660181819927996,-0.21798145411205577,-0.01027090434250087,4.697985608043218e-05,0.28488004410302653,0.35771783279022434,0.27401836394037193,0.4919998180524276,0.6422821672097756,1.3404229234348906,0.7460331978189821,0.7660181819927996,-88.65115921897251,True
H1C1B_V2_010,439.0,121,0,0,-0.6149145888012961,0.4923506207892412,0.004457061852773184,0.012261101266262737,-0.004457061852787957,-0.012261101266275505,0.5452246015197226,-0.8276491431489247,0.6206992853168398,0.9824431702621108,0.37930071468315213,0.017556829737887202,0,7.993605777301127e-15,0.8015712277894751,-0.18087194247263583,-0.011013838647998982,-0.0006399702619815026,0.22606470748789018,0.3871766249822654,0.31034964265841963,0.4912215851310554,0.6128233750177345,1.2586501015200409,0.7945019817599225,0.8015712277894753,-88.25769484243887,True
H1C1B_V2_010,440.0,121,0,0,-0.5500280378981854,0.595842839479832,0.008319267882286707,0.01387924701483444,-0.008319267882256723,-0.013879247014794338,0.4723563514550931,-0.8692787421305027,0.657821375549311,0.9790278979957525,0.3421786244506992,0.020972102004235264,0,1.2212453270876722e-14,0.8184246367725317,-0.1606032612232191,-0.01182929472422931,-0.0011967620006232763,0.19676621443815098,0.4018826816745399,0.3289106877746563,0.4895139489978754,0.5981173183254601,1.2206358784697913,0.8192451308686879,0.8184246367725317,-87.8937321271684,True
H1C1B_V2_010,441.0,121,0,0,-0.4719416515846495,0.6737393116227621,0.012109091046204664,0.01444608674389666,-0.012109091046195078,-0.014446086743886775,0.3910339175503327,-0.9052363795250338,0.6770089020345371,0.972715746998529,0.32299109796547276,0.027284253001465503,0,9.769962616701378e-15,0.824862324516533,-0.14785342248199534,-0.01236017006351732,-0.001634418928057291,0.17987142576940748,0.41037690891710016,0.3385044510172688,0.48635787349926424,0.5896230910828999,1.1994475676780239,0.8337171435812499,0.8248623245165331,-87.6106649291779,True
H1C1B_V2_010,442.0,121,0,0,-0.38938055025174617,0.7237772111012615,0.02075452060149368,0.017891075794899312,-0.020754520601500567,-0.017891075794903927,0.3015683281221863,-0.933092712157175,0.6762215049423699,0.9623563067257402,0.3237784950576172,0.03764369327423018,0,2.9531932455029164e-14,0.8192889058340549,-0.14306740089168563,-0.015302872648515622,-0.002773187757031656,0.17561996801889798,0.4126880640803748,0.3381107524711846,0.48117815336287034,0.5873119359196253,1.194220057880246,0.8373666087764522,0.8192889058340551,-86.94735142182537,True
H1C1B_V2_010,443.0,121,0,0,-0.29902843207888835,0.7629682837035238,0.028732512344001482,0.01782319083131164,-0.02873251234397798,-0.01782319083130479,0.19382616331951147,-0.950614000083371,0.6726818285260652,0.9423787821386771,0.32731817147394454,0.05762121786132107,0,9.769962616701378e-15,0.8075303053323709,-0.1348484768063043,-0.01638055330300807,-0.003516492750217634,0.16821627173623138,0.4165056246707657,0.3363409142630333,0.4711893910693376,0.5834943753292343,1.1851726013884123,0.8437589586770017,0.8075303053323711,-86.53699942722386,True
H1C1B_V2_010,444.0,121,0,0,-0.20479467090295372,0.7846081662260436,0.041387082795969116,0.016340949000934912,-0.04138708279598535,-0.01634094900094287,0.06229143747704713,-0.9472277429584718,0.659530748975457,0.903100537449769,0.3404692510245447,0.09689946255021832,0,1.2656542480726785e-14,0.781315643212613,-0.12178489423715766,-0.017245927388798557,-0.0044017118165750255,0.15742668130624923,0.42206421611091605,0.3297653744877277,0.45155026872488535,0.577935783889084,1.1721623604222013,0.8531241351580423,0.781315643212613,-85.96997563127925,True
H1C1B_V2_010,445.0,121,0,0,-0.10440501969910637,0.7884144442185853,0.06170906077916499,0.00888347423353282,-0.06170906077915887,-0.008883474233530947,-0.10835491086114064,-0.8943693104719704,0.6363846682875752,0.815524174518538,0.3636153317124205,0.18447582548146457,0,4.218847493575595e-15,0.7259544214030567,-0.0895697531154806,-0.015192710199189389,-0.004648327920423273,0.12514435909832308,0.43830896921712487,0.31819233414378806,0.40776208725926855,0.5616910307828751,1.1342483395730951,0.8816411407543933,0.7259544214030567,-85.18659303973601,True
H1C1B_V2_010,446.0,121,0,0,0.004087618159313293,0.7677761621086551,0.09221904875359417,-0.0204156428235589,-0.09221904875358065,0.020415642823556828,-0.3136324321688717,-0.6968004017936247,0.5984180951494265,0.5928172538728356,0.4015819048505543,0.40718274612717126,0,1.9317880628477724e-14,0.595617674511131,0.0028004206382979957,0.0006004312051733057,0.00022576074010070835,0.004808564295196303,0.5023508542124749,0.2992090475747145,0.2964086269364165,0.49764914578752506,1.0048351692756454,0.9951880970894651,0.595617674511131,6.050714355498272,True
H1C1B_V2_010,447.0,121,0,0,0.11604617021052467,0.7042563869417916,0.09114780209612437,-0.10964126706078528,-0.09114780209613936,0.10964126706078696,-0.26763936496263446,-0.18601564175243634,0.5297729014384883,0.12656177792382167,0.4702270985615282,0.8734382220763324,0,1.538769112130467e-13,0.32816733968115497,0.20160556175733022,0.06263846002770171,0.03061563493026441,0.6433066841785747,0.8071688394603935,0.2648864507192426,0.06328088896191236,0.19283116053960647,2.171376608493404,0.4605373365856804,0.32816733968115497,8.629959530522862,True
H1C1B_V2_010,448.0,121,0,0,0.2085089767019389,0.5866267818385792,-0.03089294857591835,-0.14049603616687287,0.03089294857591407,0.1404960361668648,0.39124672286633005,-0.14396086526896623,0.40830048498589283,0.19449223933294996,0.5916995150141225,0.805507760666999,0,5.10702591327572e-14,0.30139636215942134,0.10690412282647395,0.09699936069595086,0.07058804306093566,0.47894254657294877,0.6773480642907159,0.20415024249294764,0.09724611966647372,0.3226519357092841,1.8121617542579882,0.5518271189921797,0.3013963621594214,21.10950060955548,True
H1C1B_V2_010,449.0,121,0,0,0.26333995357140505,0.3523841495115426,-0.08356943846902012,-0.06571167950877488,0.08356943846906598,0.06571167950883886,0.5219023090091243,-0.578084681285182,0.20482439584387035,0.6178657947555372,0.7951756041562258,0.38213420524441916,0,9.614531393253856e-14,0.41134509529970376,-0.2065206994558495,0.03953475874909608,0.07046125459791996,0.5111785014008148,0.24896905078522982,0.10241219792192714,0.3089328973777766,0.7510309492147702,1.8274245600151275,0.5472182118378238,0.41134509529970376,84.58142065241809,True
H1C1B_V2_010,450.0,121,0,0,-0.10892043519440109,-0.03627613514456329,-0.07176944074674019,-0.003587823903505871,0.07176944074670624,0.003587823903485124,0.39863015062966145,-0.8046777538501897,0.018343344289421748,0.8115760096378756,0.9816566557106216,0.18842399036209478,0,4.3520742565306136e-14,0.4149596769636486,-0.39661633267422186,-0.03366973200018422,0.061394217749067184,0.9592327692084809,0.022102562378649725,0.009171672144713382,0.40578800481893523,0.9778974376213503,8.183596401195462,0.12219566447019793,0.41495967696364866,-87.5738275613171,True
H1C1B_V2_010,451.0,121,0,0,-0.5709373352367564,0.6090188714547433,-0.08238923152635089,-0.01629597078096512,0.08238923152628463,0.016295970780912265,0.21801020525019002,-0.9247269066560607,0.7039269706904415,0.9097018456221135,0.29607302930917884,0.09029815437793104,0,3.7925218521195347e-13,0.8068144081562776,-0.10288743746582335,-0.04000690518979621,0.02025965220893023,0.13682443514276138,0.4362384729215853,0.35196348534522715,0.4548509228110504,0.5637615270784146,1.150293880442716,0.8693430583279534,0.8068144081562776,-79.37592659257963,True
H1C1B_V2_010,452.0,121,0,0,-0.2836577396390427,0.9574226331469669,0.004270297846639182,-0.0056857213397829565,-0.00427029784652766,0.005685721339840286,0.17444699949068943,-0.9497931142353067,0.9971703745900548,0.9325892783509596,0.0028296254100121172,0.06741072164895467,0,8.570921750106208e-14,0.9648798264705072,0.0322905481195479,0.012800140955525646,-0.0005883615177386639,0.0359993447091734,0.5167329377367467,0.49858518729502754,0.46629463917547964,0.48326706226325333,1.036676661366736,0.9646209249869848,0.9648798264705072,10.811815844069123,True
H1C1B_V2_010,453.0,121,0,0,0.004089617082404184,0.9750652027757833,-0.009339456766084858,-0.00832215835056517,0.009339456766062832,0.008322158350559817,0.05127627446062405,-0.9812046329475398,0.9509253584043574,0.9655482718125753,0.049074641595586235,0.034451728187404114,0,5.639932965095795e-14,0.9582368151084661,-0.007311456704108377,0.015839689602798353,0.000518102659320268,0.01820606376700316,0.4961849427047526,0.4754626792021789,0.4827741359062872,0.5038150572952473,1.0183830304732366,0.9819488051910154,0.9582368151084664,57.388808886812406,True
H1C1B_V2_010,454.0,121,0,0,0.18596613595153427,0.9257057250283265,-0.0118159904930048,-0.005757907153594584,0.011815990492973168,0.005757907153594415,-0.06440402040511214,-0.9904506018798311,0.8916872641970836,0.9853130437345822,0.10831273580298108,0.01468695626542879,0,6.461498003318411e-14,0.9385001539658329,-0.046812889768748533,0.013991421609346223,0.0014649682240882311,0.05206077733715767,0.4750597325046082,0.44584363209854216,0.4926565218672907,0.5249402674953918,1.0535141102673429,0.94920418270073,0.9385001539658329,81.6798316751622,True
H1C1B_V2_010,455.0,121,0,0,0.3211025144915367,0.8544179782371921,-0.01003871791014342,-0.002913776429387574,0.010038717910104286,0.0029137764293928163,-0.19134914025971525,-0.980340503552077,0.8332461722980774,0.9977912623332319,0.16675382770198352,0.0022087376668096068,0,6.084022174945858e-14,0.9155187173156547,-0.08227254501757647,0.010490433622482441,0.0016421730336743292,0.09059198424907758,0.4550677973800451,0.41662308614903915,0.49889563116661556,0.5449322026199549,1.0951145188811553,0.9131465091173014,0.9155187173156547,86.36676136743965,True
H1C1B_V2_010,456.0,121,0,0,0.4336929582198221,0.7639673025712739,0.026005007664192597,-0.017670921383540435,-0.026005007664294814,0.01767092138360972,-0.5963798616602369,-0.6825182254121632,0.7727241432936544,0.8224885892998097,0.22727585670636255,0.1775114107002994,0,1.092459456231154e-13,0.7976063662967321,-0.024882223003085457,-0.0012263195282245206,-0.0007567436049549792,0.031233983686188196,0.48440194057213143,0.3863620716468233,0.4112442946499088,0.5155980594278686,1.0317522467362985,0.9692249308525965,0.7976063662967321,-88.58923122905512,True
H1C1B_V2_010,457.0,121,0,0,0.5169814642169083,0.6498772572761168,-0.013738493020877223,0.0013451631417200193,0.013738493020884602,-0.0013451631417205345,-0.35752445616314604,-0.9330248083741017,0.6898008395229492,0.9985495854506451,0.3101991604770786,0.001450414549420616,0,6.572520305780927e-14,0.8441752124867972,-0.15437437296384815,0.009885131968195512,0.0036755249647102087,0.18324458800842577,0.40856496928576747,0.3449004197614745,0.49927479272532266,0.5914350307142325,1.2036895631843827,0.8307789903523644,0.8441752124867972,88.16807632194237,True
H1C1B_V2_010,458.0,121,0,0,0.5755534528396293,0.49936197806765026,-0.00668864478408214,0.002171521286065514,0.006688644784129536,-0.002171521286175482,-0.53631289409228,-0.821174447086667,0.5806736156890003,0.9620084463914735,0.4193263843109715,0.037991553608529585,0,2.8199664825478976e-14,0.7713410310402371,-0.19066741535123788,0.0045693060857274845,0.0020672775836727084,0.24726048669262246,0.376405242507259,0.2903368078444996,0.48100422319573743,0.623594757492741,1.2872501285778002,0.7768497961657503,0.7713410310402369,89.31359049429423,True
H1C1B_V2_010,459.0,121,0,0,0.5730505547521846,0.29972632924812165,0.0013106937988462347,-0.0016548537874629815,-0.0013106937988322936,0.0016548537874226318,-0.6982526386395864,-0.5573992245397248,0.41822726720563197,0.7982550993439237,0.5817727327942478,0.20174490065623849,0,1.6209256159527285e-13,0.6082411832747778,-0.19001391606914567,-0.00024787174301899153,-0.0005449214087360852,0.3123992307121711,0.3438005175462565,0.20911363360281607,0.39912754967196173,0.6561994824537435,1.3815462388525026,0.7238266602141302,0.6082411832747778,-89.96262906166693,True
H1C1B_V2_010,460.0,121,0,0,0.4312334478098504,0.0704202731746969,0.002941424968364227,-0.018283243073523227,-0.0029414249683613475,0.018283243073461575,-0.5118811573285267,-0.030915868036901994,0.19126423034209766,0.263321039082597,0.8087357696579858,0.7366789609171277,0,2.7555735471196385e-13,0.22729263471234737,-0.03602840437024743,-0.000921347545681554,-0.001358302432846955,0.15856291697870145,0.4207444525955635,0.09563211517104997,0.1316605195412974,0.5792555474044365,1.1735433579125292,0.8521201992730597,0.22729263471234734,-89.26755259152905,True
H1C1B_V2_010,461.0,121,0,0,0.06679707382535582,-0.020668862834734014,-0.01950106445284905,-0.022029733512226167,0.019501064452893076,0.02202973351230325,0.17733423449515806,-0.1766229036183068,0.005754651635930074,0.06350868147995928,0.9942453483641293,0.9364913185201261,0,8.593126210598712e-14,0.034631666557944675,-0.028877014922019714,0.001280033663961563,0.009225547117915293,0.8346514605846413,0.08308366601844654,0.0028773258179624795,0.0317543407399822,0.9169163339815535,3.8918114503183316,0.25694975534290204,0.034631666557944675,88.73095352862906,True
H1C1B_V2_010,462.0,121,0,0,-0.26461508760979047,0.28074731966462724,-0.024972023434078963,-0.00815435728393149,0.024972023434056467,0.00815435728394464,0.18242249450565096,-0.6286439306345071,0.1495302975867147,0.42916125352237333,0.8504697024130221,0.570838746477418,0,2.631228568361621e-13,0.2893457755545441,-0.13981547796782842,-0.0037479318106708468,0.00801745455151537,0.4833860204787574,0.25839378041745065,0.07476514879335783,0.21458062676118628,0.7416062195825494,1.6962659279171706,0.5895302048705835,0.289345775554544,-89.23224072152026,True
H1C1B_V2_010,463.0,121,0,0,-0.20855766747831322,0.675882714340665,-0.022715428686197473,-0.0015629380920552383,0.022715428686062245,0.001562938092048334,0.017585893126460028,-0.8002387309381105,0.5008321776843708,0.6412097236063702,0.4991678223154823,0.3587902763936266,0,1.467714838554457e-13,0.5710209506453705,-0.07018877296099346,-0.002829861488411136,0.0025263231661698145,0.12301789751246152,0.43854098270679404,0.2504160888421885,0.320604861803182,0.5614590172932059,1.1317045045057241,0.8836228856725754,0.5710209506453705,-88.84560347312349,True
H1C1B_V2_010,464.0,121,0,0,0.017226224852336547,0.862036493260881,-0.020844410248446667,0.0017286308043520833,0.020844410248420847,-0.001728630804348874,-0.12068350602440073,-0.8559814241865766,0.7438411361392424,0.7477061847818848,0.2561588638606407,0.2522938152180923,0,1.170175067954915e-13,0.7457736604605638,-0.0019325243213201282,-9.517168687858419e-05,5.26250993233765e-05,0.002594441827377625,0.4987043493061107,0.3719205680696218,0.37385309239094194,0.5012956506938893,1.0025987780791534,0.9974079580626136,0.7457736604605636,-88.59030647261112,True
H1C1B_V2_010,465.0,121,0,0,0.22340434802224737,0.9038552683472204,-0.019547814708774668,0.0040590299691195125,0.01954781470875888,-0.004059029969115984,-0.22944053203997317,-0.8686982301195619,0.8672624416184497,0.8076781655398243,0.13273755838149773,0.19232183446013285,0,5.262457136723242e-14,0.8374703035791368,0.029792138039313243,0.0016572800351289298,-0.0006627422171414481,0.03562896257462086,0.5177869817663917,0.433631220809225,0.40383908276991176,0.4822130182336083,1.0362960326091097,0.9649752276695238,0.837470303579137,1.5919869032704739,True
GLOBAL_018,435.0,121,0,0,-0.7535102746532999,0.6513364449956077,0.005508440880718549,0.0035506617234442378,-0.005508440880750273,-0.003550661723464089,0.7903726713983663,-0.5632435395168837,0.9920598487072189,0.9419751946205078,0.00794015129278713,0.0580248053794908,0,5.995204332975845e-15,0.9670175216638635,0.025042327043355073,0.0041918252740161645,0.00035436866071877644,0.026256750033191136,0.5129482281770174,0.49602992435360926,0.4709875973102542,0.48705177182298265,1.0266133194127034,0.9740765886147589,0.9670175216638633,4.75130969546023,True
GLOBAL_018,436.0,121,0,0,-0.5232853055846494,0.8091820145432134,0.008074918592609753,0.00233994241904004,-0.008074918592643797,-0.0023399424190502227,0.7309135230940879,-0.6414384322287014,0.9286737233418353,0.9457485202226278,0.07132627665818984,0.05425147977737833,0,2.5091040356528538e-14,0.9372111217822315,-0.008537398440396915,0.006733185123208467,0.0008686776981152861,0.011601481978584299,0.49544531736661324,0.4643368616709173,0.4728742601113142,0.5045546826333868,1.0117069703569257,0.9884284968870033,0.9372111217822315,70.86911773446474,True
GLOBAL_018,437.0,121,0,0,0.15846649230434862,0.43157637495985784,0.005585490194430713,-0.006044794056918757,-0.005585490194409161,0.006044794056909605,0.6661582330943594,-0.7074969680675642,0.21143753384263825,0.9443864885800973,0.7885624661572953,0.0556135114199067,0,6.639133687258436e-14,0.5779120112113679,-0.3664744773687293,0.00972117101430227,0.00344353487202302,0.6343584843208555,0.18293228877475828,0.1057187669213193,0.4721932442900486,0.8170677112252417,2.114298241362491,0.4729701706394942,0.5779120112113678,89.24025884131538,True
