candidate_id,wavelength_nm,input_polarization,order_m,order_n,target_order,reflected_power,transmitted_power,propagating_estimate,energy_balance_error
H1C1B_V2_009,452.0,x,5,4,False,-0.0,0.0,False,1.8141044222375058e-13
H1C1B_V2_009,452.0,x,-5,-5,False,1.0164395367051604e-20,1.6940658945086007e-21,False,1.8141044222375058e-13
H1C1B_V2_009,452.0,x,-5,5,False,-0.0,0.0,False,1.8141044222375058e-13
H1C1B_V2_009,452.0,x,5,-5,False,-3.3881317890172014e-21,-1.6940658945086007e-21,False,1.8141044222375058e-13
H1C1B_V2_009,452.0,x,5,5,False,-3.3881317890172014e-21,0.0,False,1.8141044222375058e-13
H1C1B_V2_009,452.0,y,0,0,True,0.0775695883688302,0.9224304116311742,True,4.440892098500626e-15
H1C1B_V2_009,452.0,y,0,-1,False,-2.0500570291322031e-19,-4.086021887509058e-18,False,4.440892098500626e-15
H1C1B_V2_009,452.0,y,0,1,False,1.3687576052269865e-18,9.463990796047882e-19,False,4.440892098500626e-15
H1C1B_V2_009,452.0,y,-1,0,False,-1.481055210710978e-18,-3.45952726737578e-17,False,4.440892098500626e-15
H1C1B_V2_009,452.0,y,1,0,False,-2.5406493843785854e-17,-4.335638459878925e-18,False,4.440892098500626e-15
H1C1B_V2_009,452.0,y,-1,1,False,-1.734723475976807e-18,4.336808689942018e-18,False,4.440892098500626e-15
H1C1B_V2_009,452.0,y,1,-1,False,-5.204170427930421e-18,7.15573433840433e-18,False,4.440892098500626e-15
H1C1B_V2_009,452.0,y,-1,-1,False,-3.0357660829594124e-18,-3.0357660829594124e-18,False,4.440892098500626e-15
H1C1B_V2_009,452.0,y,1,1,False,-4.336808689942018e-18,-8.673617379884035e-19,False,4.440892098500626e-15
H1C1B_V2_009,452.0,y,0,2,False,2.1063811170919138e-20,-4.275410793376318e-23,False,4.440892098500626e-15
H1C1B_V2_009,452.0,y,0,-2,False,2.2366724152372507e-19,3.1589693582966065e-21,False,4.440892098500626e-15
H1C1B_V2_009,452.0,y,-2,0,False,1.582782282710874e-20,-4.118786876015908e-21,False,4.440892098500626e-15
H1C1B_V2_009,452.0,y,2,0,False,-1.8809535101710368e-20,4.525741068561586e-21,False,4.440892098500626e-15
H1C1B_V2_009,452.0,y,-1,-2,False,4.336808689942018e-19,1.6263032587282567e-18,False,4.440892098500626e-15
H1C1B_V2_009,452.0,y,-2,-1,False,5.929230630780102e-21,5.421010862427522e-20,False,4.440892098500626e-15
H1C1B_V2_009,452.0,y,-2,1,False,-5.421010862427522e-20,-2.710505431213761e-20,False,4.440892098500626e-15
H1C1B_V2_009,452.0,y,1,-2,False,-8.673617379884035e-19,-1.6263032587282567e-19,False,4.440892098500626e-15
H1C1B_V2_009,452.0,y,2,-1,False,-0.0,-2.710505431213761e-20,False,4.440892098500626e-15
H1C1B_V2_009,452.0,y,2,1,False,-0.0,0.0,False,4.440892098500626e-15
H1C1B_V2_009,452.0,y,1,2,False,-2.168404344971009e-19,-4.336808689942018e-19,False,4.440892098500626e-15
H1C1B_V2_009,452.0,y,-1,2,False,-2.168404344971009e-19,2.168404344971009e-19,False,4.440892098500626e-15
H1C1B_V2_009,452.0,y,-2,2,False,-5.421010862427522e-20,-1.3552527156068805e-20,False,4.440892098500626e-15
H1C1B_V2_009,452.0,y,2,2,False,2.710505431213761e-20,3.3881317890172014e-21,False,4.440892098500626e-15
H1C1B_V2_009,452.0,y,2,-2,False,-5.421010862427522e-20,-2.710505431213761e-20,False,4.440892098500626e-15
H1C1B_V2_009,452.0,y,-2,-2,False,-0.0,-2.117582368135751e-21,False,4.440892098500626e-15
H1C1B_V2_009,452.0,y,0,3,False,1.2217854734433092e-20,-1.1213136403305372e-21,False,4.440892098500626e-15
H1C1B_V2_009,452.0,y,0,-3,False,-3.6008803711882176e-20,1.4998830818681272e-20,False,4.440892098500626e-15
H1C1B_V2_009,452.0,y,-3,0,False,-8.451682052041268e-21,5.910430151148228e-20,False,4.440892098500626e-15
H1C1B_V2_009,452.0,y,3,0,False,1.4791059425445528e-20,-3.823309174287387e-20,False,4.440892098500626e-15
H1C1B_V2_009,452.0,y,-1,-3,False,-0.0,6.776263578034403e-21,False,4.440892098500626e-15
H1C1B_V2_009,452.0,y,-3,1,False,1.3552527156068805e-20,-2.710505431213761e-20,False,4.440892098500626e-15
H1C1B_V2_009,452.0,y,-3,-1,False,-0.0,-1.3552527156068805e-20,False,4.440892098500626e-15
H1C1B_V2_009,452.0,y,3,-1,False,5.421010862427522e-20,-5.082197683525802e-20,False,4.440892098500626e-15
H1C1B_V2_009,452.0,y,1,-3,False,-1.3552527156068805e-20,0.0,False,4.440892098500626e-15
H1C1B_V2_009,452.0,y,1,3,False,1.3552527156068805e-20,1.3552527156068805e-20,False,4.440892098500626e-15
H1C1B_V2_009,452.0,y,3,1,False,9.486769009248164e-20,-1.3552527156068805e-20,False,4.440892098500626e-15
H1C1B_V2_009,452.0,y,-1,3,False,6.776263578034403e-21,-6.776263578034403e-21,False,4.440892098500626e-15
H1C1B_V2_009,452.0,y,2,-3,False,-0.0,1.3552527156068805e-20,False,4.440892098500626e-15
H1C1B_V2_009,452.0,y,-3,2,False,-6.776263578034403e-21,0.0,False,4.440892098500626e-15
H1C1B_V2_009,452.0,y,-3,-2,False,-1.3552527156068805e-20,-1.3552527156068805e-20,False,4.440892098500626e-15
H1C1B_V2_009,452.0,y,-2,-3,False,1.3552527156068805e-20,0.0,False,4.440892098500626e-15
H1C1B_V2_009,452.0,y,-2,3,False,-0.0,-6.776263578034403e-21,False,4.440892098500626e-15
H1C1B_V2_009,452.0,y,3,-2,False,6.776263578034403e-21,-1.0164395367051604e-20,False,4.440892098500626e-15
H1C1B_V2_009,452.0,y,3,2,False,2.0328790734103208e-20,-1.3552527156068805e-20,False,4.440892098500626e-15
H1C1B_V2_009,452.0,y,2,3,False,-3.3881317890172014e-21,1.6940658945086007e-21,False,4.440892098500626e-15
H1C1B_V2_009,452.0,y,0,4,False,8.482668799926331e-22,-5.561717001055218e-21,False,4.440892098500626e-15
H1C1B_V2_009,452.0,y,0,-4,False,3.583084575877902e-21,1.4203117216120849e-21,False,4.440892098500626e-15
H1C1B_V2_009,452.0,y,4,0,False,3.0604159793159837e-21,-3.996447846961451e-21,False,4.440892098500626e-15
H1C1B_V2_009,452.0,y,-4,0,False,-2.4340101797850524e-21,-3.459338059684429e-21,False,4.440892098500626e-15
H1C1B_V2_009,452.0,y,1,-4,False,5.082197683525802e-20,-1.6940658945086007e-20,False,4.440892098500626e-15
H1C1B_V2_009,452.0,y,1,4,False,-3.3881317890172014e-21,-2.710505431213761e-20,False,4.440892098500626e-15
H1C1B_V2_009,452.0,y,4,-1,False,-2.0328790734103208e-20,0.0,False,4.440892098500626e-15
H1C1B_V2_009,452.0,y,-1,4,False,2.710505431213761e-20,0.0,False,4.440892098500626e-15
H1C1B_V2_009,452.0,y,-1,-4,False,3.7269449679189215e-20,-2.710505431213761e-20,False,4.440892098500626e-15
H1C1B_V2_009,452.0,y,-4,-1,False,1.0164395367051604e-20,-5.421010862427522e-20,False,4.440892098500626e-15
H1C1B_V2_009,452.0,y,4,1,False,-0.0,6.776263578034403e-21,False,4.440892098500626e-15
H1C1B_V2_009,452.0,y,-4,1,False,2.0328790734103208e-20,5.421010862427522e-20,False,4.440892098500626e-15
H1C1B_V2_009,452.0,y,-3,3,False,1.6940658945086007e-21,3.3881317890172014e-21,False,4.440892098500626e-15
H1C1B_V2_009,452.0,y,3,3,False,6.776263578034403e-21,1.0164395367051604e-20,False,4.440892098500626e-15
H1C1B_V2_009,452.0,y,-3,-3,False,3.3881317890172014e-21,-6.776263578034403e-21,False,4.440892098500626e-15
H1C1B_V2_009,452.0,y,3,-3,False,1.6940658945086007e-21,-3.3881317890172014e-21,False,4.440892098500626e-15
H1C1B_V2_009,452.0,y,-4,-2,False,-0.0,6.776263578034403e-21,False,4.440892098500626e-15
H1C1B_V2_009,452.0,y,-2,4,False,-3.3881317890172014e-21,1.3552527156068805e-20,False,4.440892098500626e-15
H1C1B_V2_009,452.0,y,-2,-4,False,-0.0,3.3881317890172014e-21,False,4.440892098500626e-15
H1C1B_V2_009,452.0,y,2,4,False,-3.3881317890172014e-21,0.0,False,4.440892098500626e-15
H1C1B_V2_009,452.0,y,2,-4,False,-0.0,0.0,False,4.440892098500626e-15
H1C1B_V2_009,452.0,y,-4,2,False,2.0328790734103208e-20,2.371692252312041e-20,False,4.440892098500626e-15
H1C1B_V2_009,452.0,y,4,-2,False,-0.0,-3.3881317890172014e-21,False,4.440892098500626e-15
H1C1B_V2_009,452.0,y,4,2,False,-0.0,3.3881317890172014e-21,False,4.440892098500626e-15
H1C1B_V2_009,452.0,y,0,-5,False,-8.3260814234085e-21,-2.9313646044506897e-21,False,4.440892098500626e-15
H1C1B_V2_009,452.0,y,5,0,False,2.7325759699684524e-21,2.016021050435481e-20,False,4.440892098500626e-15
H1C1B_V2_009,452.0,y,0,5,False,-1.0858458211291716e-21,6.181784671140657e-22,False,4.440892098500626e-15
H1C1B_V2_009,452.0,y,-5,0,False,3.456627104922358e-20,-1.2471884181227832e-20,False,4.440892098500626e-15
H1C1B_V2_009,452.0,y,3,4,False,-8.470329472543003e-22,-3.3881317890172014e-21,False,4.440892098500626e-15
H1C1B_V2_009,452.0,y,4,3,False,8.470329472543003e-22,1.6940658945086007e-21,False,4.440892098500626e-15
H1C1B_V2_009,452.0,y,4,-3,False,-0.0,8.470329472543003e-22,False,4.440892098500626e-15
H1C1B_V2_009,452.0,y,3,-4,False,-2.541098841762901e-21,-1.6940658945086007e-21,False,4.440892098500626e-15
H1C1B_V2_009,452.0,y,-4,3,False,-0.0,1.6940658945086007e-21,False,4.440892098500626e-15
H1C1B_V2_009,452.0,y,-3,-4,False,3.8116482626443515e-21,-2.541098841762901e-21,False,4.440892098500626e-15
H1C1B_V2_009,452.0,y,-4,-3,False,1.6940658945086007e-21,-1.6940658945086007e-21,False,4.440892098500626e-15
H1C1B_V2_009,452.0,y,-3,4,False,-4.235164736271502e-22,1.6940658945086007e-21,False,4.440892098500626e-15
H1C1B_V2_009,452.0,y,-5,1,False,2.964615315390051e-21,6.776263578034403e-21,False,4.440892098500626e-15
H1C1B_V2_009,452.0,y,-5,-1,False,-0.0,-1.6940658945086007e-21,False,4.440892098500626e-15
H1C1B_V2_009,452.0,y,-1,5,False,1.6940658945086007e-20,-2.0328790734103208e-20,False,4.440892098500626e-15
H1C1B_V2_009,452.0,y,-1,-5,False,6.776263578034403e-21,1.0164395367051604e-20,False,4.440892098500626e-15
H1C1B_V2_009,452.0,y,1,-5,False,-3.3881317890172014e-20,-1.5246593050577406e-20,False,4.440892098500626e-15
H1C1B_V2_009,452.0,y,5,-1,False,-1.1911400820763599e-21,7.623296525288703e-21,False,4.440892098500626e-15
H1C1B_V2_009,452.0,y,1,5,False,-2.202285662861181e-20,4.573977915173222e-20,False,4.440892098500626e-15
H1C1B_V2_009,452.0,y,5,1,False,-1.3552527156068805e-20,2.795208725939191e-20,False,4.440892098500626e-15
H1C1B_V2_009,452.0,y,5,-2,False,2.117582368135751e-21,-2.117582368135751e-22,False,4.440892098500626e-15
H1C1B_V2_009,452.0,y,2,-5,False,-6.776263578034403e-21,1.6940658945086007e-21,False,4.440892098500626e-15
H1C1B_V2_009,452.0,y,2,5,False,-0.0,-1.2705494208814505e-21,False,4.440892098500626e-15
H1C1B_V2_009,452.0,y,-5,-2,False,1.6940658945086007e-20,6.776263578034403e-21,False,4.440892098500626e-15
H1C1B_V2_009,452.0,y,-2,5,False,-0.0,-6.776263578034403e-21,False,4.440892098500626e-15
H1C1B_V2_009,452.0,y,-2,-5,False,-0.0,0.0,False,4.440892098500626e-15
H1C1B_V2_009,452.0,y,-5,2,False,-3.1763735522036263e-22,5.929230630780102e-21,False,4.440892098500626e-15
H1C1B_V2_009,452.0,y,5,2,False,-6.776263578034403e-21,-5.082197683525802e-21,False,4.440892098500626e-15
H1C1B_V2_009,452.0,y,4,-4,False,1.0587911840678754e-22,4.235164736271502e-22,False,4.440892098500626e-15
H1C1B_V2_009,452.0,y,-4,-4,False,-0.0,8.470329472543003e-22,False,4.440892098500626e-15
H1C1B_V2_009,452.0,y,-4,4,False,-8.470329472543003e-22,0.0,False,4.440892098500626e-15
H1C1B_V2_009,452.0,y,4,4,False,8.470329472543003e-22,8.470329472543003e-22,False,4.440892098500626e-15
H1C1B_V2_009,452.0,y,5,-3,False,-0.0,2.117582368135751e-22,False,4.440892098500626e-15
H1C1B_V2_009,452.0,y,3,5,False,-3.3881317890172014e-21,-3.3881317890172014e-21,False,4.440892098500626e-15
H1C1B_V2_009,452.0,y,-5,-3,False,-0.0,5.082197683525802e-21,False,4.440892098500626e-15
H1C1B_V2_009,452.0,y,-3,-5,False,2.964615315390051e-21,-7.623296525288703e-21,False,4.440892098500626e-15
H1C1B_V2_009,452.0,y,-5,3,False,1.0587911840678754e-22,0.0,False,4.440892098500626e-15
H1C1B_V2_009,452.0,y,5,3,False,1.6940658945086007e-21,-1.6940658945086007e-21,False,4.440892098500626e-15
H1C1B_V2_009,452.0,y,3,-5,False,-2.541098841762901e-21,0.0,False,4.440892098500626e-15
H1C1B_V2_009,452.0,y,-3,5,False,-0.0,1.6940658945086007e-21,False,4.440892098500626e-15
H1C1B_V2_009,452.0,y,-4,-5,False,-2.117582368135751e-22,0.0,False,4.440892098500626e-15
H1C1B_V2_009,452.0,y,-5,-4,False,-0.0,8.470329472543003e-22,False,4.440892098500626e-15
H1C1B_V2_009,452.0,y,-4,5,False,2.964615315390051e-21,-1.5881867761018131e-21,False,4.440892098500626e-15
H1C1B_V2_009,452.0,y,4,5,False,-0.0,0.0,False,4.440892098500626e-15
H1C1B_V2_009,452.0,y,5,-4,False,-2.3822801641527197e-22,2.117582368135751e-22,False,4.440892098500626e-15
H1C1B_V2_009,452.0,y,-5,4,False,-1.0587911840678754e-22,1.0587911840678754e-22,False,4.440892098500626e-15
H1C1B_V2_009,452.0,y,4,-5,False,6.352747104407253e-22,-1.2705494208814505e-21,False,4.440892098500626e-15
H1C1B_V2_009,452.0,y,5,4,False,-0.0,0.0,False,4.440892098500626e-15
H1C1B_V2_009,452.0,y,-5,-5,False,8.470329472543003e-22,8.470329472543003e-22,False,4.440892098500626e-15
H1C1B_V2_009,452.0,y,-5,5,False,-0.0,0.0,False,4.440892098500626e-15
H1C1B_V2_009,452.0,y,5,-5,False,2.117582368135751e-22,2.117582368135751e-22,False,4.440892098500626e-15
H1C1B_V2_009,452.0,y,5,5,False,-4.235164736271502e-22,0.0,False,4.440892098500626e-15
H1C1B_V2_009,453.0,x,0,0,True,0.015274231718021617,0.9847257682818092,True,-1.6919798895287386e-13
H1C1B_V2_009,453.0,x,0,-1,False,-8.247014874465147e-17,-2.226963824490498e-17,False,-1.6919798895287386e-13
H1C1B_V2_009,453.0,x,0,1,False,-2.4519509085758887e-17,3.03963537837597e-17,False,-1.6919798895287386e-13
H1C1B_V2_009,453.0,x,-1,0,False,-3.2660972663577547e-18,-1.555890629846885e-17,False,-1.6919798895287386e-13
H1C1B_V2_009,453.0,x,1,0,False,1.5307339940678124e-18,-4.951801026061166e-18,False,-1.6919798895287386e-13
H1C1B_V2_009,453.0,x,-1,1,False,-0.0,1.3877787807814457e-17,False,-1.6919798895287386e-13
H1C1B_V2_009,453.0,x,1,-1,False,-0.0,0.0,False,-1.6919798895287386e-13
H1C1B_V2_009,453.0,x,-1,-1,False,2.6020852139652106e-18,6.938893903907228e-18,False,-1.6919798895287386e-13
H1C1B_V2_009,453.0,x,1,1,False,-0.0,0.0,False,-1.6919798895287386e-13
H1C1B_V2_009,453.0,x,0,2,False,-4.924604553726204e-21,-1.1867976767910212e-18,False,-1.6919798895287386e-13
H1C1B_V2_009,453.0,x,0,-2,False,-2.6767166194109066e-18,-7.191595568434983e-19,False,-1.6919798895287386e-13
H1C1B_V2_009,453.0,x,-2,0,False,9.262543079111003e-19,1.4405528893408857e-20,False,-1.6919798895287386e-13
H1C1B_V2_009,453.0,x,2,0,False,1.6342230659979276e-19,-1.486480430933509e-19,False,-1.6919798895287386e-13
H1C1B_V2_009,453.0,x,-1,-2,False,4.336808689942018e-19,-1.734723475976807e-18,False,-1.6919798895287386e-13
H1C1B_V2_009,453.0,x,-2,-1,False,-0.0,0.0,False,-1.6919798895287386e-13
H1C1B_V2_009,453.0,x,-2,1,False,-1.734723475976807e-18,-1.0842021724855044e-19,False,-1.6919798895287386e-13
H1C1B_V2_009,453.0,x,1,-2,False,-3.469446951953614e-18,-2.6020852139652106e-18,False,-1.6919798895287386e-13
H1C1B_V2_009,453.0,x,2,-1,False,-2.168404344971009e-19,0.0,False,-1.6919798895287386e-13
H1C1B_V2_009,453.0,x,2,1,False,-8.673617379884035e-19,0.0,False,-1.6919798895287386e-13
H1C1B_V2_009,453.0,x,1,2,False,-8.673617379884035e-19,-3.0357660829594124e-18,False,-1.6919798895287386e-13
H1C1B_V2_009,453.0,x,-1,2,False,-1.734723475976807e-18,-3.469446951953614e-18,False,-1.6919798895287386e-13
H1C1B_V2_009,453.0,x,-2,2,False,1.734723475976807e-18,2.168404344971009e-19,False,-1.6919798895287386e-13
H1C1B_V2_009,453.0,x,2,2,False,-0.0,8.673617379884035e-19,False,-1.6919798895287386e-13
H1C1B_V2_009,453.0,x,2,-2,False,-8.673617379884035e-19,0.0,False,-1.6919798895287386e-13
H1C1B_V2_009,453.0,x,-2,-2,False,8.673617379884035e-19,4.336808689942018e-19,False,-1.6919798895287386e-13
H1C1B_V2_009,453.0,x,0,3,False,1.2191205381653023e-19,1.924524412804503e-18,False,-1.6919798895287386e-13
H1C1B_V2_009,453.0,x,0,-3,False,6.999828697087089e-19,-4.669525765333501e-19,False,-1.6919798895287386e-13
H1C1B_V2_009,453.0,x,-3,0,False,-3.988141717589357e-21,-4.877600631448283e-19,False,-1.6919798895287386e-13
H1C1B_V2_009,453.0,x,3,0,False,-9.514236934339108e-20,8.006210843607887e-21,False,-1.6919798895287386e-13
H1C1B_V2_009,453.0,x,-1,-3,False,-2.168404344971009e-19,-8.673617379884035e-19,False,-1.6919798895287386e-13
H1C1B_V2_009,453.0,x,-3,1,False,-2.710505431213761e-20,-1.0842021724855044e-19,False,-1.6919798895287386e-13
H1C1B_V2_009,453.0,x,-3,-1,False,-0.0,0.0,False,-1.6919798895287386e-13
H1C1B_V2_009,453.0,x,3,-1,False,-1.0842021724855044e-19,4.0657581468206416e-20,False,-1.6919798895287386e-13
H1C1B_V2_009,453.0,x,1,-3,False,1.734723475976807e-18,4.336808689942018e-19,False,-1.6919798895287386e-13
H1C1B_V2_009,453.0,x,1,3,False,-1.0842021724855044e-19,-5.421010862427522e-19,False,-1.6919798895287386e-13
H1C1B_V2_009,453.0,x,3,1,False,1.0842021724855044e-19,-2.710505431213761e-20,False,-1.6919798895287386e-13
H1C1B_V2_009,453.0,x,-1,3,False,2.168404344971009e-19,-8.673617379884035e-19,False,-1.6919798895287386e-13
H1C1B_V2_009,453.0,x,2,-3,False,-0.0,-6.505213034913027e-19,False,-1.6919798895287386e-13
H1C1B_V2_009,453.0,x,-3,2,False,2.710505431213761e-20,0.0,False,-1.6919798895287386e-13
H1C1B_V2_009,453.0,x,-3,-2,False,-0.0,-1.0842021724855044e-19,False,-1.6919798895287386e-13
H1C1B_V2_009,453.0,x,-2,-3,False,-0.0,2.168404344971009e-19,False,-1.6919798895287386e-13
H1C1B_V2_009,453.0,x,-2,3,False,-4.336808689942018e-19,0.0,False,-1.6919798895287386e-13
H1C1B_V2_009,453.0,x,3,-2,False,2.168404344971009e-19,5.421010862427522e-20,False,-1.6919798895287386e-13
H1C1B_V2_009,453.0,x,3,2,False,-0.0,8.470329472543003e-20,False,-1.6919798895287386e-13
H1C1B_V2_009,453.0,x,2,3,False,1.0842021724855044e-19,-3.2526065174565133e-19,False,-1.6919798895287386e-13
H1C1B_V2_009,453.0,x,0,4,False,-9.945830146139091e-20,8.234174207883913e-20,False,-1.6919798895287386e-13
H1C1B_V2_009,453.0,x,0,-4,False,-9.183631666331871e-20,-2.820879147075468e-19,False,-1.6919798895287386e-13
H1C1B_V2_009,453.0,x,4,0,False,7.709258557896564e-22,-1.7163854289890985e-22,False,-1.6919798895287386e-13
H1C1B_V2_009,453.0,x,-4,0,False,4.560443200512287e-22,2.2170560871138344e-22,False,-1.6919798895287386e-13
H1C1B_V2_009,453.0,x,1,-4,False,-5.421010862427522e-20,1.3552527156068805e-20,False,-1.6919798895287386e-13
H1C1B_V2_009,453.0,x,1,4,False,-0.0,0.0,False,-1.6919798895287386e-13
H1C1B_V2_009,453.0,x,4,-1,False,-6.776263578034403e-21,0.0,False,-1.6919798895287386e-13
H1C1B_V2_009,453.0,x,-1,4,False,1.3552527156068805e-20,0.0,False,-1.6919798895287386e-13
H1C1B_V2_009,453.0,x,-1,-4,False,1.3552527156068805e-20,1.3552527156068805e-20,False,-1.6919798895287386e-13
H1C1B_V2_009,453.0,x,-4,-1,False,1.0164395367051604e-20,1.3552527156068805e-20,False,-1.6919798895287386e-13
H1C1B_V2_009,453.0,x,4,1,False,3.3881317890172014e-20,-2.710505431213761e-20,False,-1.6919798895287386e-13
H1C1B_V2_009,453.0,x,-4,1,False,-6.776263578034403e-21,0.0,False,-1.6919798895287386e-13
H1C1B_V2_009,453.0,x,-3,3,False,-2.710505431213761e-20,-1.6263032587282567e-19,False,-1.6919798895287386e-13
H1C1B_V2_009,453.0,x,3,3,False,-5.421010862427522e-20,-6.776263578034403e-21,False,-1.6919798895287386e-13
H1C1B_V2_009,453.0,x,-3,-3,False,3.3881317890172014e-21,-1.3552527156068805e-19,False,-1.6919798895287386e-13
H1C1B_V2_009,453.0,x,3,-3,False,5.421010862427522e-20,1.3552527156068805e-20,False,-1.6919798895287386e-13
H1C1B_V2_009,453.0,x,-4,-2,False,-1.6940658945086007e-20,0.0,False,-1.6919798895287386e-13
H1C1B_V2_009,453.0,x,-2,4,False,-1.461131834013668e-20,-2.710505431213761e-20,False,-1.6919798895287386e-13
H1C1B_V2_009,453.0,x,-2,-4,False,-3.3881317890172014e-20,4.0657581468206416e-20,False,-1.6919798895287386e-13
H1C1B_V2_009,453.0,x,2,4,False,6.437450399132683e-20,-1.3552527156068805e-20,False,-1.6919798895287386e-13
H1C1B_V2_009,453.0,x,2,-4,False,2.710505431213761e-20,2.710505431213761e-20,False,-1.6919798895287386e-13
H1C1B_V2_009,453.0,x,-4,2,False,3.3881317890172014e-21,4.0657581468206416e-20,False,-1.6919798895287386e-13
H1C1B_V2_009,453.0,x,4,-2,False,2.710505431213761e-20,0.0,False,-1.6919798895287386e-13
H1C1B_V2_009,453.0,x,4,2,False,-2.710505431213761e-20,0.0,False,-1.6919798895287386e-13
H1C1B_V2_009,453.0,x,0,-5,False,-4.708033821653338e-21,9.134578871061579e-21,False,-1.6919798895287386e-13
H1C1B_V2_009,453.0,x,5,0,False,-1.0124753723781683e-21,-1.8392169658647382e-26,False,-1.6919798895287386e-13
H1C1B_V2_009,453.0,x,0,5,False,-9.739728147252179e-20,2.017043284146753e-21,False,-1.6919798895287386e-13
H1C1B_V2_009,453.0,x,-5,0,False,4.35142610538969e-23,-7.536601615686722e-22,False,-1.6919798895287386e-13
H1C1B_V2_009,453.0,x,3,4,False,-2.0328790734103208e-20,0.0,False,-1.6919798895287386e-13
H1C1B_V2_009,453.0,x,4,3,False,-4.0657581468206416e-20,1.8846483076408183e-20,False,-1.6919798895287386e-13
H1C1B_V2_009,453.0,x,4,-3,False,-0.0,2.0328790734103208e-20,False,-1.6919798895287386e-13
H1C1B_V2_009,453.0,x,3,-4,False,-3.3881317890172014e-21,0.0,False,-1.6919798895287386e-13
H1C1B_V2_009,453.0,x,-4,3,False,-2.0328790734103208e-20,0.0,False,-1.6919798895287386e-13
H1C1B_V2_009,453.0,x,-3,-4,False,-0.0,1.6940658945086007e-20,False,-1.6919798895287386e-13
H1C1B_V2_009,453.0,x,-4,-3,False,-6.776263578034403e-21,-1.3552527156068805e-20,False,-1.6919798895287386e-13
H1C1B_V2_009,453.0,x,-3,4,False,6.776263578034403e-21,0.0,False,-1.6919798895287386e-13
H1C1B_V2_009,453.0,x,-5,1,False,-3.3881317890172014e-21,-2.0328790734103208e-20,False,-1.6919798895287386e-13
H1C1B_V2_009,453.0,x,-5,-1,False,4.0657581468206416e-20,0.0,False,-1.6919798895287386e-13
H1C1B_V2_009,453.0,x,-1,5,False,-1.3552527156068805e-20,3.9302328752599536e-19,False,-1.6919798895287386e-13
H1C1B_V2_009,453.0,x,-1,-5,False,2.947674656444965e-19,-2.727446090158847e-19,False,-1.6919798895287386e-13
H1C1B_V2_009,453.0,x,1,-5,False,-5.014435047745458e-19,0.0,False,-1.6919798895287386e-13
H1C1B_V2_009,453.0,x,5,-1,False,2.710505431213761e-20,0.0,False,-1.6919798895287386e-13
H1C1B_V2_009,453.0,x,1,5,False,-0.0,1.5246593050577406e-19,False,-1.6919798895287386e-13
H1C1B_V2_009,453.0,x,5,1,False,-0.0,2.0328790734103208e-20,False,-1.6919798895287386e-13
H1C1B_V2_009,453.0,x,5,-2,False,-0.0,-1.0164395367051604e-20,False,-1.6919798895287386e-13
H1C1B_V2_009,453.0,x,2,-5,False,-0.0,4.0657581468206416e-20,False,-1.6919798895287386e-13
H1C1B_V2_009,453.0,x,2,5,False,-1.3552527156068805e-20,0.0,False,-1.6919798895287386e-13
H1C1B_V2_009,453.0,x,-5,-2,False,1.3552527156068805e-20,0.0,False,-1.6919798895287386e-13
H1C1B_V2_009,453.0,x,-2,5,False,1.3552527156068805e-20,2.710505431213761e-20,False,-1.6919798895287386e-13
H1C1B_V2_009,453.0,x,-2,-5,False,-0.0,0.0,False,-1.6919798895287386e-13
H1C1B_V2_009,453.0,x,-5,2,False,5.421010862427522e-20,-1.3552527156068805e-20,False,-1.6919798895287386e-13
H1C1B_V2_009,453.0,x,5,2,False,4.0657581468206416e-20,-6.776263578034403e-21,False,-1.6919798895287386e-13
H1C1B_V2_009,453.0,x,4,-4,False,-0.0,-6.776263578034403e-21,False,-1.6919798895287386e-13
H1C1B_V2_009,453.0,x,-4,-4,False,-6.776263578034403e-21,0.0,False,-1.6919798895287386e-13
H1C1B_V2_009,453.0,x,-4,4,False,6.776263578034403e-21,1.3552527156068805e-20,False,-1.6919798895287386e-13
H1C1B_V2_009,453.0,x,4,4,False,-0.0,0.0,False,-1.6919798895287386e-13
H1C1B_V2_009,453.0,x,5,-3,False,-0.0,-3.3881317890172014e-21,False,-1.6919798895287386e-13
H1C1B_V2_009,453.0,x,3,5,False,1.0164395367051604e-20,-8.470329472543003e-22,False,-1.6919798895287386e-13
H1C1B_V2_009,453.0,x,-5,-3,False,-3.3881317890172014e-21,1.0164395367051604e-20,False,-1.6919798895287386e-13
H1C1B_V2_009,453.0,x,-3,-5,False,-1.6940658945086007e-20,6.776263578034403e-21,False,-1.6919798895287386e-13
H1C1B_V2_009,453.0,x,-5,3,False,-7.453889935837843e-20,-2.710505431213761e-20,False,-1.6919798895287386e-13
H1C1B_V2_009,453.0,x,5,3,False,-2.0328790734103208e-20,7.623296525288703e-21,False,-1.6919798895287386e-13
H1C1B_V2_009,453.0,x,3,-5,False,-0.0,-6.776263578034403e-21,False,-1.6919798895287386e-13
H1C1B_V2_009,453.0,x,-3,5,False,-0.0,0.0,False,-1.6919798895287386e-13
H1C1B_V2_009,453.0,x,-4,-5,False,8.470329472543003e-22,-6.352747104407253e-22,False,-1.6919798895287386e-13
H1C1B_V2_009,453.0,x,-5,-4,False,-3.3881317890172014e-21,0.0,False,-1.6919798895287386e-13
