wavelength_nm,theta_deg,I_proxy
449.65,4.5,1.3075580295
449.65,4.75,1.2860683768
449.65,5.0,1.2634165977
449.65,5.25,1.2396771799
449.65,5.5,1.2149271843
449.65,5.75,1.1892458443
449.65,6.0,1.1627141634
449.65,6.25,1.1354145135
449.65,6.5,1.1074302388
449.65,6.75,1.0788452675
449.65,7.0,1.0497437359
449.65,7.25,1.0202096269
449.65,7.5,0.9903264273
449.65,7.75,0.9601768066
449.65,8.0,0.9298423202
449.65,8.25,0.8994031392
449.65,8.5,0.8689378107
449.65,8.75,0.8385230497
449.65,9.0,0.808233565
449.65,9.25,0.7781419202
449.65,9.5,0.7483184322
449.65,9.75,0.7188311063
449.65,10.0,0.68974561
449.65,10.25,0.6611252839
449.65,10.5,0.6330311888
449.65,10.75,0.6055221883
449.65,11.0,0.5786550644
449.65,11.25,0.5524846621
449.65,11.5,0.5270640603
449.65,11.75,0.5024447635
449.65,12.0,0.4786769088
449.65,12.25,0.4558094823
449.65,12.5,0.433890536
449.65,12.75,0.4129673991
449.65,13.0,0.3930868726
449.65,13.25,0.3742953994
449.65,13.5,0.3566391981
449.65,13.75,0.3401643525
449.65,14.0,0.3249168431
449.65,14.25,0.3109425132
449.65,14.5,0.2982869584
449.65,14.75,0.2869953308
449.65,15.0,0.27711205
449.65,15.25,0.2686804147
449.65,15.5,0.2617421112
449.65,15.75,0.2563366154
449.65,16.0,0.2525004915
449.65,16.25,0.2502665882
449.65,16.5,0.2496631423
449.65,16.75,0.2507127986
449.65,17.0,0.2534315608
449.65,17.25,0.257827692
449.65,17.5,0.2639005852
449.65,17.75,0.2716396294
449.65,18.0,0.2810230993
449.65,18.25,0.2920170979
449.65,18.5,0.3045745853
449.65,18.75,0.3186345267
449.65,19.0,0.3341211924
449.65,19.25,0.3509436432
449.65,19.5,0.3689954331
449.65,19.75,0.3881545549
449.65,20.0,0.4082836566
449.65,20.25,0.4292305447
449.65,20.5,0.4508289896
449.65,20.75,0.4728998404
449.65,21.0,0.495252447
449.65,21.25,0.5176863814
449.65,21.5,0.5399934427
449.65,21.75,0.561959919
449.65,22.0,0.5833690749
449.65,22.25,0.6040038233
449.65,22.5,0.6236495342
449.65,22.75,0.6420969292
449.65,23.0,0.6591450021
449.65,23.25,0.6746039078
449.65,23.5,0.6882977556
449.65,23.75,0.7000672474
449.65,24.0,0.7097720998
449.65,24.25,0.717293196
449.65,24.5,0.7225344152
449.65,24.75,0.7254240984
449.65,25.0,0.7259161137
449.65,25.25,0.7239904958
449.65,25.5,0.7196536438
449.65,25.75,0.7129380729
449.65,26.0,0.7039017238
449.65,26.25,0.6926268481
449.65,26.5,0.6792184941
449.65,26.75,0.6638026305
449.65,27.0,0.6465239495
449.65,27.25,0.6275434024
449.65,27.5,0.6070355217
449.65,27.75,0.5851855917
449.65,28.0,0.5621867266
449.65,28.25,0.5382369212
449.65,28.5,0.5135361333
449.65,28.75,0.4882834546
449.65,29.0,0.4626744261
449.65,29.25,0.4368985426
449.65,29.5,0.4111369891
449.65,29.75,0.3855606412
449.65,30.0,0.3603283559
449.65,30.25,0.3355855691
449.65,30.5,0.3114632086
449.65,30.75,0.2880769245
449.65,31.0,0.2655266294
449.65,31.25,0.2438963362
449.65,31.5,0.2232542732
449.65,31.75,0.2036532535
449.65,32.0,0.1851312697
449.65,32.25,0.1677122834
449.65,32.5,0.1514071766
449.65,32.75,0.1362148315
449.65,33.0,0.1221233051
449.65,33.25,0.1091110659
449.65,33.5,0.0971482631
449.65,33.75,0.0861979986
449.65,34.0,0.0762175774
449.65,34.25,0.0671597148
449.65,34.5,0.0589736795
449.65,34.75,0.05160636
449.65,35.0,0.0450032421
449.7,0.0,1.4198262898
449.7,0.25,1.4269613657
449.7,0.5,1.4324134966
449.7,0.75,1.43616316
449.7,1.0,1.4381969013
449.7,1.25,1.4385074149
449.7,1.5,1.4370935877
449.7,1.75,1.4339605061
449.7,2.0,1.4291194263
449.7,2.25,1.4225877072
449.7,2.5,1.4143887071
449.7,2.75,1.4045516462
449.7,3.0,1.3931114335
449.7,3.25,1.3801084624
449.7,3.5,1.3655883749
449.7,3.75,1.349601797
449.7,4.0,1.3322040482
449.7,4.25,1.3134548263
449.7,4.5,1.2934178714
449.7,4.75,1.2721606115
449.7,5.0,1.2497537927
449.7,5.25,1.226271097
449.7,5.5,1.2017887522
449.7,5.75,1.1763851347
449.7,6.0,1.1501403719
449.7,6.25,1.1231359452
449.7,6.5,1.0954542972
449.7,6.75,1.0671784487
449.7,7.0,1.0383916261
449.7,7.25,1.009176904
449.7,7.5,0.9796168665
449.7,7.75,0.9497932891
449.7,8.0,0.919786845
449.7,8.25,0.8896768385
449.7,8.5,0.8595409673
449.7,8.75,0.8294551168
449.7,9.0,0.7994931879
449.7,9.25,0.7697269593
449.7,9.5,0.7402259876
449.7,9.75,0.7110575427
449.7,10.0,0.682286582
449.7,10.25,0.6539757611
449.7,10.5,0.6261854803
449.7,10.75,0.5989739669
449.7,11.0,0.5723973887
449.7,11.25,0.5465099977
449.7,11.5,0.5213642986
449.7,11.75,0.4970112391
449.7,12.0,0.4735004142
449.7,12.25,0.45088028
449.7,12.5,0.429198369
449.7,12.75,0.4085014985
449.7,13.0,0.3888359634
449.7,13.25,0.3702477044
449.7,13.5,0.3527824403
449.7,13.75,0.3364857566
449.7,14.0,0.3214031363
449.7,14.25,0.3075799272
449.7,14.5,0.2950612318
449.7,14.75,0.2838917138
449.7,15.0,0.2741153125
449.7,15.25,0.2657748584
449.7,15.5,0.2589115868
449.7,15.75,0.253564547
449.7,16.0,0.2497699076
449.7,16.25,0.2475601621
449.7,16.5,0.246963242
449.7,16.75,0.2480015471
449.7,17.0,0.2506909082
449.7,17.25,0.2550394989
449.7,17.5,0.2610467188
449.7,17.75,0.2687020716
449.7,18.0,0.2779840671
449.7,18.25,0.2888591746
449.7,18.5,0.3012808632
449.7,18.75,0.315188758
449.7,19.0,0.3305079482
449.7,19.25,0.3471484781
449.7,19.5,0.3650050528
449.7,19.75,0.3839569846
449.7,20.0,0.4038684068
449.7,20.25,0.4245887715
449.7,20.5,0.4459536471
449.7,20.75,0.46778582
449.7,21.0,0.4898967016
449.7,21.25,0.5120880316
449.7,21.5,0.5341538605
449.7,21.75,0.5558827875
449.7,22.0,0.5770604212
449.7,22.25,0.5974720218
449.7,22.5,0.6169052806
449.7,22.75,0.6351531823
449.7,23.0,0.6520168944
449.7,23.25,0.6673086248
449.7,23.5,0.680854385
449.7,23.75,0.6924965994
449.7,24.0,0.7020965019
449.7,24.25,0.7095362637
449.7,24.5,0.7147208034
449.7,24.75,0.7175792371
449.7,25.0,0.7180659317
449.7,25.25,0.7161611377
449.7,25.5,0.7118711852
449.7,25.75,0.7052282376
449.7,26.0,0.6962896092
449.7,26.25,0.6851366619
449.7,26.5,0.6718733082
449.7,26.75,0.6566241544
449.7,27.0,0.639532328
449.7,27.25,0.6207570398
449.7,27.5,0.6004709349
449.7,27.75,0.5788572938
449.7,28.0,0.5561071423
449.7,28.25,0.5324163344
449.7,28.5,0.507982665
449.7,28.75,0.4830030731
449.7,29.0,0.4576709851
449.7,29.25,0.4321738464
449.7,29.5,0.4066908828
449.7,29.75,0.3813911219
449.7,30.0,0.3564317029
449.7,30.25,0.3319564889
449.7,30.5,0.3080949918
449.7,30.75,0.2849616109
449.7,31.0,0.2626551786
449.7,31.25,0.2412587991
449.7,31.5,0.220839963
449.7,31.75,0.2014509121
449.7,32.0,0.1831292282
449.7,32.25,0.1658986138
449.7,32.5,0.1497698333
449.7,32.75,0.1347417808
449.7,33.0,0.1208026426
449.7,33.25,0.10793112
449.7,33.5,0.096097685
449.7,33.75,0.0852658385
449.7,34.0,0.0753933474
449.7,34.25,0.0664334381
449.7,34.5,0.0583359279
449.7,34.75,0.05104828
449.7,35.0,0.0445165693
449.75,0.0,1.4032701231
449.75,0.25,1.410321999
449.75,0.5,1.4157105543
449.75,0.75,1.4194164939
449.75,1.0,1.4214265204
449.75,1.25,1.4217334132
449.75,1.5,1.4203360722
449.75,1.75,1.4172395245
449.75,2.0,1.4124548951
449.75,2.25,1.4059993404
449.75,2.5,1.3978959464
449.75,2.75,1.3881735925
449.75,3.0,1.3768667806
449.75,3.25,1.3640154333
449.75,3.5,1.3496646601
449.75,3.75,1.3338644969
449.75,4.0,1.316669618
449.75,4.25,1.2981390252
449.75,4.5,1.2783357152
449.75,4.75,1.2573263298
449.75,5.0,1.2351807901
449.75,5.25,1.2119719191
449.75,5.5,1.1877750555
449.75,5.75,1.1626676619
449.75,6.0,1.1367289315
449.75,6.25,1.1100393952
449.75,6.5,1.0826805346
449.75,6.75,1.0547344023
449.75,7.0,1.0262832541
449.75,7.25,0.9974091961
449.75,7.5,0.9681938493
449.75,7.75,0.9387180356
449.75,8.0,0.9090614876
449.75,8.25,0.8793025848
449.75,8.5,0.849518119
449.75,8.75,0.8197830906
449.75,9.0,0.7901705386
449.75,9.25,0.7607514051
449.75,9.5,0.7315944353
449.75,9.75,0.7027661148
449.75,10.0,0.6743306437
449.75,10.25,0.6463499467
449.75,10.5,0.61888372
449.75,10.75,0.5919895119
449.75,11.0,0.5657228351
449.75,11.25,0.5401373092
449.75,11.5,0.5152848266
449.75,11.75,0.4912157408
449.75,12.0,0.4679790685
449.75,12.25,0.4456227008
449.75,12.5,0.424193616
449.75,12.75,0.4037380855
449.75,13.0,0.3843018643
449.75,13.25,0.3659303574
449.75,13.5,0.3486687506
449.75,13.75,0.3325620975
449.75,14.0,0.3176553512
449.75,14.25,0.3039933303
449.75,14.5,0.2916206116
449.75,14.75,0.280581338
449.75,15.0,0.2709189364
449.75,15.25,0.2626757378
449.75,15.5,0.2558924968
449.75,15.75,0.2506078072
449.75,16.0,0.2468574159
449.75,16.25,0.2446734376
449.75,16.5,0.244083478
449.75,16.75,0.2451096758
449.75,17.0,0.247767677
449.75,17.25,0.2520655601
449.75,17.5,0.2580027316
449.75,17.75,0.2655688177
449.75,18.0,0.2747425786
449.75,18.25,0.2854908748
449.75,18.5,0.2977677178
449.75,18.75,0.3115134368
449.75,19.0,0.3266539945
449.75,19.25,0.3431004843
449.75,19.5,0.3607488388
449.75,19.75,0.3794797779
449.75,20.0,0.3991590189
449.75,20.25,0.4196377697
449.75,20.5,0.4407535159
449.75,20.75,0.4623311104
449.75,21.0,0.4841841638
449.75,21.25,0.5061167273
449.75,21.5,0.5279252532
449.75,21.75,0.5494008058
449.75,22.0,0.5703314934
449.75,22.25,0.5905050805
449.75,22.5,0.6097117339
449.75,22.75,0.6277468523
449.75,23.0,0.6444139218
449.75,23.25,0.6595273399
449.75,23.5,0.6729151471
449.75,23.75,0.6844216052
449.75,24.0,0.6939095661
449.75,24.25,0.701262575
449.75,24.5,0.7063866594
449.75,24.75,0.7092117618
449.75,25.0,0.7096927811
449.75,25.25,0.7078101984
449.75,25.5,0.7035702697
449.75,25.75,0.6970047836
449.75,26.0,0.6881703857
449.75,26.25,0.6771474896
449.75,26.5,0.6640387959
449.75,26.75,0.6489674579
449.75,27.0,0.6320749342
449.75,27.25,0.6135185789
449.75,27.5,0.5934690242
449.75,27.75,0.5721074132
449.75,28.0,0.5496225444
449.75,28.25,0.5262079878
449.75,28.5,0.5020592321
449.75,28.75,0.4773709198
449.75,29.0,0.4523342215
449.75,29.25,0.4271343974
449.75,29.5,0.4019485829
449.75,29.75,0.3769438349
449.75,30.0,0.3522754602
449.75,30.25,0.3280856443
449.75,30.5,0.3045023889
449.75,30.75,0.2816387594
449.75,31.0,0.2595924357
449.75,31.25,0.2384455529
449.75,31.5,0.2182648147
449.75,31.75,0.1991018537
449.75,32.0,0.1809938134
449.75,32.25,0.16396412
449.75,32.5,0.1480234123
449.75,32.75,0.1331705975
449.75,33.0,0.1193939994
449.75,33.25,0.1066725678
449.75,33.5,0.0949771189
449.75,33.75,0.0842715793
449.75,34.0,0.0745142083
449.75,34.25,0.0656587778
449.75,34.5,0.0576556902
449.75,34.75,0.0504530213
449.75,35.0,0.043997475
449.8,0.0,1.3857201243
449.8,0.25,1.3926838059
449.8,0.5,1.3980049692
449.8,0.75,1.4016645605
449.8,1.0,1.4036494486
449.8,1.25,1.4039525033
449.8,1.5,1.4025726381
449.8,1.75,1.3995148174
449.8,2.0,1.394790027
449.8,2.25,1.3884152086
449.8,2.5,1.3804131597
449.8,2.75,1.3708123984
449.8,3.0,1.3596469953
449.8,3.25,1.3469563733
449.8,3.5,1.3327850781
449.8,3.75,1.3171825196
449.8,4.0,1.3002026885
449.8,4.25,1.2819038485
449.8,4.5,1.2623482086
449.8,4.75,1.2416015771
449.8,5.0,1.2197330007
449.8,5.25,1.1968143914
449.8,5.5,1.1729201459
449.8,5.75,1.148126758
449.8,6.0,1.1225124303
449.8,6.25,1.0961566867
449.8,6.5,1.0691399897
449.8,6.75,1.0415433657
449.8,7.0,1.0134480418
449.8,7.25,0.9849350972
449.8,7.5,0.9560851322
449.8,7.75,0.9269779578
449.8,8.0,0.8976923095
449.8,8.25,0.8683055864
449.8,8.5,0.83889362
449.8,8.75,0.8095304727
449.8,9.0,0.7802882702
449.8,9.25,0.7512370671
449.8,9.5,0.7224447489
449.8,9.75,0.6939769699
449.8,10.0,0.665897127
449.8,10.25,0.6382663706
449.8,10.5,0.6111436503
449.8,10.75,0.5845857946
449.8,11.0,0.5586476221
449.8,11.25,0.5333820815
449.8,11.5,0.5088404165
449.8,11.75,0.4850723508
449.8,12.0,0.4621262879
449.8,12.25,0.4400495202
449.8,12.5,0.4188884383
449.8,12.75,0.3986887349
449.8,13.0,0.3794955928
449.8,13.25,0.3613538491
449.8,13.5,0.3443081246
449.8,13.75,0.3284029094
449.8,14.0,0.3136825943
449.8,14.25,0.3001914375
449.8,14.5,0.2879734582
449.8,14.75,0.2770722473
449.8,15.0,0.2675306885
449.8,15.25,0.2593905835
449.8,15.5,0.2526921771
449.8,15.75,0.2474735805
449.8,16.0,0.2437700935
449.8,16.25,0.2416134291
449.8,16.5,0.2410308478
449.8,16.75,0.2420442114
449.8,17.0,0.2446689704
449.8,17.25,0.248913102
449.8,17.5,0.2547760203
449.8,17.75,0.2622474811
449.8,18.0,0.2713065103
449.8,18.25,0.2819203829
449.8,18.5,0.2940436856
449.8,18.75,0.3076174938
449.8,19.0,0.3225686961
449.8,19.25,0.3388094978
449.8,19.5,0.3562371332
449.8,19.75,0.3747338138
449.8,20.0,0.3941669364
449.8,20.25,0.4143895697
449.8,20.5,0.4352412318
449.8,20.75,0.4565489661
449.8,21.0,0.4781287142
449.8,21.25,0.4997869781
449.8,21.5,0.5213227557
449.8,21.75,0.5425297242
449.8,22.0,0.5631986422
449.8,22.25,0.5831199283
449.8,22.5,0.6020863737
449.8,22.75,0.6198959358
449.8,23.0,0.6363545586
449.8,23.25,0.6512789608
449.8,23.5,0.6644993333
449.8,23.75,0.6758618859
449.8,24.0,0.6852311856
449.8,24.25,0.6924922341
449.8,24.5,0.6975522341
449.8,24.75,0.7003420044
449.8,25.0,0.7008170079
449.8,25.25,0.6989579696
449.8,25.5,0.6947710676
449.8,25.75,0.6882876927
449.8,26.0,0.6795637823
449.8,26.25,0.668678744
449.8,26.5,0.6557339942
449.8,26.75,0.6408511459
449.8,27.0,0.6241698886
449.8,27.25,0.6058456084
449.8,27.5,0.5860468034
449.8,27.75,0.5649523514
449.8,28.0,0.5427486897
449.8,28.25,0.5196269673
449.8,28.5,0.495780228
449.8,28.75,0.47140068
449.8,29.0,0.4466771033
449.8,29.25,0.4217924407
449.8,29.5,0.3969216126
449.8,29.75,0.3722295865
449.8,30.0,0.3478697269
449.8,30.25,0.3239824409
449.8,30.5,0.3006941295
449.8,30.75,0.2781164441
449.8,31.0,0.2563458427
449.8,31.25,0.2354634335
449.8,31.5,0.2155350856
449.8,31.75,0.1966117862
449.8,32.0,0.1787302142
449.8,32.25,0.1619135027
449.8,32.5,0.1461721574
449.8,32.75,0.1315050993
449.8,33.0,0.1179007982
449.8,33.25,0.1053384672
449.8,33.5,0.0937892875
449.8,33.75,0.0832176367
449.8,34.0,0.0735822963
449.8,34.25,0.0648376162
449.8,34.5,0.0569346193
449.8,34.75,0.0498220306
449.8,35.0,0.0434472205
449.85,0.0,1.3672185728
449.85,0.25,1.3740892783
449.85,0.5,1.3793393957
449.85,0.75,1.3829501257
449.85,1.0,1.3849085124
449.85,1.25,1.3852075208
449.85,1.5,1.383846079
449.85,1.75,1.3808290851
449.85,2.0,1.376167378
449.85,2.25,1.3698776736
449.85,2.5,1.3619824647
449.85,2.75,1.3525098887
449.85,3.0,1.3414935613
449.85,3.25,1.3289723791
449.85,3.5,1.3149902931
449.85,3.75,1.2995960534
449.85,4.0,1.2828429299
449.85,4.25,1.2647884083
449.85,4.5,1.2454938671
449.85,4.75,1.2250242359
449.85,5.0,1.2034476394
449.85,5.25,1.1808350298
449.85,5.5,1.1572598102
449.85,5.75,1.1327974531
449.85,6.0,1.1075251171
449.85,6.25,1.0815212643
449.85,6.5,1.0548652829
449.85,6.75,1.0276371174
449.85,7.0,0.9999169104
449.85,7.25,0.9717846587
449.85,7.5,0.9433198862
449.85,7.75,0.9146013386
449.85,8.0,0.8857066999
449.85,8.25,0.856712336
449.85,8.5,0.8276930657
449.85,8.75,0.7987219628
449.85,9.0,0.7698701899
449.85,9.25,0.7412068662
449.85,9.5,0.712798971
449.85,9.75,0.6847112817
449.85,10.0,0.6570063491
449.85,10.25,0.6297445069
449.85,10.5,0.6029839177
449.85,10.75,0.5767806513
449.85,11.0,0.5511887944
449.85,11.25,0.5262605886
449.85,11.5,0.5020465936
449.85,11.75,0.4785958691
449.85,12.0,0.4559561724
449.85,12.25,0.4341741643
449.85,12.5,0.4132956163
449.85,12.75,0.3933656108
449.85,13.0,0.3744287275
449.85,13.25,0.3565292047
449.85,13.5,0.3397110675
449.85,13.75,0.3240182121
449.85,14.0,0.3094944364
449.85,14.25,0.2961834079
449.85,14.5,0.2841285579
449.85,14.75,0.2733728954
449.85,15.0,0.2639587315
449.85,15.25,0.2559273097
449.85,15.5,0.2493183376
449.85,15.75,0.2441694175
449.85,16.0,0.2405153779
449.85,16.25,0.2383875084
449.85,16.5,0.2378127055
449.85,16.75,0.2388125391
449.85,17.0,0.2414022533
449.85,17.25,0.2455897191
449.85,17.5,0.2513743581
449.85,17.75,0.2587460632
449.85,18.0,0.2676841401
449.85,18.25,0.2781563007
449.85,18.5,0.2901177382
449.85,18.75,0.3035103146
449.85,19.0,0.3182618947
449.85,19.25,0.3342858561
449.85,19.5,0.3514808051
449.85,19.75,0.3697305257
449.85,20.0,0.3889041855
449.85,20.25,0.4088568147
449.85,20.5,0.4294300742
449.85,20.75,0.4504533166
449.85,21.0,0.471744941
449.85,21.25,0.4931140329
449.85,21.5,0.5143622738
449.85,21.75,0.5352860958
449.85,22.0,0.5556790511
449.85,22.25,0.5753343566
449.85,22.5,0.59404757
449.85,22.75,0.6116193464
449.85,23.0,0.6278582206
449.85,23.25,0.6425833584
449.85,23.5,0.6556272181
449.85,23.75,0.6668380626
449.85,24.0,0.6760822674
449.85,24.25,0.6832463695
449.85,24.5,0.6882388105
449.85,24.75,0.6909913329
449.85,25.0,0.6914599944
449.85,25.25,0.6896257772
449.85,25.5,0.685494777
449.85,25.75,0.6790979654
449.85,26.0,0.6704905329
449.85,26.25,0.6597508271
449.85,26.5,0.6469789101
449.85,26.75,0.6322947713
449.85,27.0,0.6158362351
449.85,27.25,0.597756613
449.85,27.5,0.5782221534
449.85,27.75,0.5574093456
449.85,28.0,0.5355021378
449.85,28.25,0.5126891269
449.85,28.5,0.4891607792
449.85,28.75,0.4651067367
449.85,29.0,0.4407132587
449.85,29.25,0.4161608457
449.85,29.5,0.3916220824
449.85,29.75,0.3672597339
449.85,30.0,0.3432251168
449.85,30.25,0.3196567638
449.85,30.5,0.2966793881
449.85,30.75,0.2744031504
449.85,31.0,0.252923221
449.85,31.25,0.2323196249
449.85,31.5,0.2126573519
449.85,31.75,0.1939867085
449.85,32.0,0.1763438836
449.85,32.25,0.1597517018
449.85,32.5,0.1442205283
449.85,32.75,0.1297492986
449.85,33.0,0.1163266364
449.85,33.25,0.1039320324
449.85,33.5,0.0925370524
449.85,33.75,0.0821065499
449.85,34.0,0.0725998565
449.85,34.25,0.0639719317
449.85,34.5,0.0561744522
449.85,34.75,0.0491568278
449.85,35.0,0.0428671315
449.9,0.0,1.3478096287
449.9,0.25,1.3545827981
449.9,0.5,1.3597583851
449.9,0.75,1.3633178574
449.9,1.0,1.365248443
449.9,1.25,1.3655432067
449.9,1.5,1.3642010918
449.9,1.75,1.3612269269
449.9,2.0,1.3566313972
449.9,2.25,1.350430981
449.9,2.5,1.3426478519
449.9,2.75,1.333309748
449.9,3.0,1.3224498077
449.9,3.25,1.3101063754
449.9,3.5,1.2963227781
449.9,3.75,1.2811470741
449.9,4.0,1.2646317767
449.9,4.25,1.2468335559
449.9,4.5,1.2278129187
449.9,4.75,1.2076338731
449.9,5.0,1.1863635765
449.9,5.25,1.164071974
449.9,5.5,1.1408314266
449.9,5.75,1.1167163356
449.9,6.0,1.091802764
449.9,6.25,1.0661680602
449.9,6.5,1.0398904853
449.9,6.75,1.013048849
449.9,7.0,0.9857221563
449.9,7.25,0.9579892681
449.9,7.5,0.9299285797
449.9,7.75,0.9016177186
449.9,8.0,0.8731332663
449.9,8.25,0.8445505045
449.9,8.5,0.8159431899
449.9,8.75,0.7873833588
449.9,9.0,0.7589411637
449.9,9.25,0.7306847427
449.9,9.5,0.702680124
449.9,9.75,0.6749911658
449.9,10.0,0.6476795305
449.9,10.25,0.6208046956
449.9,10.5,0.594423998
449.9,10.75,0.5685927114
449.9,11.0,0.5433641548
449.9,11.25,0.5187898282
449.9,11.5,0.4949195735
449.9,11.75,0.4718017538
449.9,12.0,0.4494834488
449.9,12.25,0.4280106567
449.9,12.5,0.4074284991
449.9,12.75,0.3877814187
449.9,13.0,0.3691133621
449.9,13.25,0.3514679398
449.9,13.5,0.3348885517
449.9,13.75,0.319418471
449.9,14.0,0.3051008739
449.9,14.25,0.2919788079
449.9,14.5,0.2800950877
449.9,14.75,0.2694921119
449.9,15.0,0.2602115908
449.9,15.25,0.2522941826
449.9,15.5,0.245779031
449.9,15.75,0.2407032046
449.9,16.0,0.2371010375
449.9,16.25,0.2350033751
449.9,16.5,0.2344367321
449.9,16.75,0.2354223721
449.9,17.0,0.237975323
449.9,17.25,0.2421033437
449.9,17.5,0.2478058644
449.9,17.75,0.2550729212
449.9,18.0,0.2638841138
449.9,18.25,0.2742076123
449.9,18.5,0.285999246
449.9,18.75,0.2992017023
449.9,19.0,0.31374387
449.9,19.25,0.3295403563
449.9,19.5,0.3464912069
449.9,19.75,0.3644818557
449.9,20.0,0.3833833274
449.9,20.25,0.4030527104
449.9,20.5,0.4233339133
449.9,20.75,0.4440587112
449.9,21.0,0.4650480811
449.9,21.25,0.4861138188
449.9,21.5,0.5070604211
449.9,21.75,0.5276872099
449.9,22.0,0.5477906682
449.9,22.25,0.5671669482
449.9,22.5,0.5856145101
449.9,22.75,0.6029368387
449.9,23.0,0.6189451869
449.9,23.25,0.6334612877
449.9,23.5,0.6463199776
449.9,23.75,0.6573716737
449.9,24.0,0.6664846484
449.9,24.25,0.6735470493
449.9,24.5,0.678468618
449.9,24.75,0.6811820658
449.9,25.0,0.6816440741
449.9,25.25,0.6798358954
449.9,25.5,0.6757635386
449.9,25.75,0.6694575357
449.9,26.0,0.6609722938
449.9,26.25,0.6503850481
449.9,26.5,0.6377944404
449.9,26.75,0.6233187567
449.9,27.0,0.6070938648
449.9,27.25,0.5892708998
449.9,27.5,0.57001375
449.9,27.75,0.5494963995
449.9,28.0,0.527900185
449.9,28.25,0.505411026
449.9,28.5,0.4822166852
449.9,28.75,0.4585041123
449.9,29.0,0.4344569226
449.9,29.25,0.4102530539
449.9,29.5,0.3860626413
449.9,29.75,0.3620461391
449.9,30.0,0.3383527158
449.9,30.25,0.3151189376
449.9,30.5,0.2924677472
449.9,30.75,0.2705077415
449.9,31.0,0.2493327397
449.9,31.25,0.2290216309
449.9,31.5,0.2096384823
449.9,31.75,0.191232886
449.9,32.0,0.1738405176
449.9,32.25,0.1574838772
449.9,32.5,0.1421731833
449.9,32.75,0.1279073862
449.9,33.0,0.1146752712
449.9,33.25,0.1024566201
449.9,33.5,0.0912234026
449.9,33.75,0.0809409707
449.9,34.0,0.0715692337
449.9,34.25,0.0630637904
449.9,34.5,0.0553770034
449.9,34.75,0.0484590008
449.9,35.0,0.0422585926
449.95,0.0,1.3275391568
449.95,0.25,1.3342104607
449.95,0.5,1.3393082092
449.95,0.75,1.3428141486
449.95,1.0,1.344715699
449.95,1.25,1.3450060296
449.95,1.5,1.3436840995
449.95,1.75,1.3407546648
449.95,2.0,1.3362282498
449.95,2.25,1.3301210851
449.95,2.5,1.322455011
449.95,2.75,1.3132573481
449.95,3.0,1.3025607365
449.95,3.25,1.2904029441
449.95,3.5,1.2768266462
449.95,3.75,1.2618791781
449.95,4.0,1.2456122637
449.95,4.25,1.2280817204
449.95,4.5,1.2093471453
449.95,4.75,1.1894715837
449.95,5.0,1.1685211833
449.95,5.25,1.1465648368
449.95,5.5,1.1236738171
449.95,5.75,1.0999214066
449.95,6.0,1.0753825243
449.95,6.25,1.0501333553
449.95,6.5,1.0242509837
449.95,6.75,0.997813034
449.95,7.0,0.9708973229
449.95,7.25,0.9435815253
449.95,7.5,0.9159428574
449.95,7.75,0.8880577795
449.95,8.0,0.8600017209
449.95,8.25,0.8318488315
449.95,8.5,0.8036717585
449.95,8.75,0.7755414549
449.95,9.0,0.747527018
449.95,9.25,0.7196955613
449.95,9.5,0.69211212
449.95,9.75,0.6648395916
449.95,10.0,0.6379387115
449.95,10.25,0.6114680625
449.95,10.5,0.5854841191
449.95,10.75,0.5600413238
449.95,11.0,0.5351921937
449.95,11.25,0.5109874544
449.95,11.5,0.4874761979
449.95,11.75,0.4647060602
449.95,12.0,0.4427234128
449.95,12.25,0.4215735622
449.95,12.5,0.4013009513
449.95,12.75,0.3819493545
449.95,13.0,0.3635620574
449.95,13.25,0.3461820145
449.95,13.5,0.3298519733
449.95,13.75,0.3146145559
449.95,14.0,0.3005122892
449.95,14.25,0.2875875733
449.95,14.5,0.2758825792
449.95,14.75,0.2654390675
449.95,15.0,0.2562981214
449.95,15.25,0.2484997876
449.95,15.5,0.242082621
449.95,15.75,0.2370831329
449.95,16.0,0.2335351408
449.95,16.25,0.2314690263
449.95,16.5,0.2309109054
449.95,16.75,0.2318817218
449.95,17.0,0.2343962774
449.95,17.25,0.2384622145
449.95,17.5,0.2440789718
449.95,17.75,0.2512367352
449.95,18.0,0.2599154112
449.95,18.25,0.2700836489
449.95,18.5,0.2816979415
449.95,18.75,0.2947018386
449.95,19.0,0.3090252984
449.95,19.25,0.3245842124
449.95,19.5,0.3412801295
449.95,19.75,0.3590002068
449.95,20.0,0.3776174086
449.95,20.25,0.3969909726
449.95,20.5,0.416967155
449.95,20.75,0.4373802609
449.95,21.0,0.4580539598
449.95,21.25,0.4788028779
449.95,21.5,0.4994344524
449.95,21.75,0.5197510233
449.95,22.0,0.5395521343
449.95,22.25,0.5586370035
449.95,22.5,0.5768071221
449.95,22.75,0.5938689304
449.95,23.0,0.6096365199
449.95,23.25,0.6239343048
449.95,23.5,0.6365996056
449.95,23.75,0.6474850891
449.95,24.0,0.6564610086
449.95,24.25,0.663417194
449.95,24.5,0.6682647445
449.95,24.75,0.6709373831
449.95,25.0,0.6713924431
449.95,25.25,0.6696114586
449.95,25.5,0.6656003483
449.95,25.75,0.6593891849
449.95,26.0,0.6510315574
449.95,26.25,0.6406035393
449.95,26.5,0.6282022889
449.95,26.75,0.6139443131
449.95,27.0,0.5979634365
