wavelength_nm,sigma1,sigma2,sigma2_over_sigma1,u1_x_real,u1_x_imag,u1_y_real,u1_y_imag,geometry_uid,dominant_output_overlap_next
453.0,0.999630049604527,0.2367942252065481,0.2368818597442409,-0.09126983105606923,-0.9951904651599903,0.011137723075877539,-0.0337891568158169,H1C1B_V2_001,0.9999695757656771
453.5,0.99524779632044,0.32536814966088734,0.3269217483965456,-0.23260587061769122,-0.9716444197031946,0.011318163215167855,-0.040908798506714646,H1C1B_V2_001,0.9993250228966883
454.0,0.932639378931343,0.6260301443529305,0.671245669542993,-0.4704343797647802,-0.8788864897919433,0.003986925295085003,-0.07895655022361588,H1C1B_V2_001,
450.0,0.9785508633212453,0.43392952616906333,0.4434409517521523,-0.34881989649654555,0.9370603870293079,-0.011671553312673826,0.01030949619971175,H1C1B_V2_002,0.9999833719742256
450.5,0.9832413818912257,0.3171506079112442,0.32255620415529873,-0.2953472325919806,0.9551797832526565,-0.011049325669250463,0.016718440953693743,H1C1B_V2_002,0.9999945579126635
451.0,0.9887517259770928,0.23833626012524775,0.24104762991915069,-0.24172000071233923,0.9700666811159784,-0.012293701283636582,0.01977221163670158,H1C1B_V2_002,0.9999984514727518
451.5,0.9903587605095711,0.14079618061352156,0.14216684521584627,-0.1835928159806023,0.982683937423485,-0.01217981955921706,0.021854268363274334,H1C1B_V2_002,0.9999925774980035
452.0,0.9926741750208029,0.03362824921373594,0.03387642195187682,-0.11427822236384311,0.9930440413141147,-0.010147588310311076,0.026477279984460183,H1C1B_V2_002,0.9999770782741796
452.5,0.9999570609547136,0.20245969718372975,0.20246839098313923,-0.03645620330749,0.9987271191368468,-0.011873029777852704,0.03277373803690067,H1C1B_V2_002,0.9999910990290536
453.0,1.000957742656308,0.31257205798772864,0.31227298083357186,-0.054094085831152716,-0.9977729421454689,0.01057166358134187,-0.03756628447942282,H1C1B_V2_002,0.999385271445989
453.5,0.9904913585474852,0.7672023508314153,0.7745674348502,-0.18554302217810192,-0.9798708866636698,0.003447603215379334,-0.0735863195304611,H1C1B_V2_002,0.9983508453354301
454.0,0.9655656474715845,0.12034524376405055,0.12463703952101525,-0.38880838505481263,-0.9210904460525768,0.007939757868754428,-0.018904765185510545,H1C1B_V2_002,
450.0,0.9823214508304045,0.5078317376784544,0.516971035549676,-0.41383495677313253,0.9101637455453514,-0.008542089535960787,0.01642003513381649,H1C1B_V2_003,0.9999799054272044
450.5,0.9774680358871731,0.47078402178906686,0.4816362320858627,-0.36954036092477127,0.9291133289552351,-0.00876894927698973,0.01055694718600294,H1C1B_V2_003,0.9999873477652237
451.0,0.9764571042532963,0.3999920263915623,0.40963604509533375,-0.3069394157341614,0.9515738207268387,-0.006513175005767127,0.015907147055395164,H1C1B_V2_003,0.9999863557469346
451.5,0.9931916939205012,0.2977290044417398,0.29976992987777756,-0.2476723850066448,0.968584588028484,-0.007191808391596014,0.021226479474252324,H1C1B_V2_003,0.9999952418055721
452.0,0.99829159553034,0.19739895739351454,0.19773677177823662,-0.20121241455090022,0.9792829263977522,-0.00917571458727396,0.020840358880416063,H1C1B_V2_003,0.9999992513398445
452.5,0.9848017909663055,0.0949108809075925,0.09637561769101192,-0.13078361926160498,0.9911258381144278,-0.007324996606816841,0.022617744792953066,H1C1B_V2_003,0.9999887842813338
453.0,0.9944316386208353,0.03374573119086997,0.03393469181820431,-0.030606716663005407,0.999126987593722,-0.005100120888812816,0.027972849764095576,H1C1B_V2_003,0.9999770574976908
453.5,1.0167275689704385,0.21170960897516378,0.20822648606798944,-0.057638336204568485,-0.9977708671902036,0.007750952179006466,-0.03272677079085138,H1C1B_V2_003,0.9999858406795968
454.0,0.9864767149292342,0.3502228053388404,0.3550238946734429,-0.17602057631239465,-0.9836425539499722,0.007082233457015617,-0.03760219066343057,H1C1B_V2_003,
450.0,0.9956180122825234,0.4108661064959405,0.41267444082696075,-0.08741825072824438,-0.9961716967669847,-1.309567545131006e-08,1.0427982230280415e-09,H1C1B_V2_004,1.0
450.5,1.0145697321930618,0.310180619194288,0.30572626932582686,-0.20298579933441352,-0.9791816814404616,2.5549775384142116e-09,6.830159300428707e-09,H1C1B_V2_004,1.0000000000000004
451.0,0.9811411406732516,0.18108455545672406,0.18456524545741218,-0.39665973004516997,-0.9179657175300682,2.4761434152664424e-09,8.344269039617395e-09,H1C1B_V2_004,1.0
451.5,0.5396606221376864,0.06126273551450279,0.1135208555181047,-0.9160684578082288,-0.40102192035954015,1.4651012540353926e-08,-8.895587615989019e-09,H1C1B_V2_004,0.9999999999999997
452.0,0.6252044490725508,0.062440892403173506,0.09987275761680905,-0.6008372977755791,0.7993713414938891,4.864035241150558e-09,1.0728218151670623e-08,H1C1B_V2_004,1.0
452.5,0.8347161596459732,0.21203112989037087,0.25401584411675854,-0.2043742403482658,0.9788928285987539,8.075996699228766e-09,1.302413841531778e-09,H1C1B_V2_004,1.0
453.0,0.914032183663477,0.3464893079509023,0.37907779851050705,-0.03856280707472082,0.9992561783199131,-6.178388877844255e-10,-1.3313947058957795e-10,H1C1B_V2_004,1.0
453.5,0.9444765966685404,0.45879868347805347,0.48577030399310855,-0.037685734438723806,-0.9992896404045296,-1.0722292254755427e-09,1.5498363895230526e-09,H1C1B_V2_004,1.0
454.0,0.9436443957138926,0.5680276146153936,0.6019509226096398,-0.10486259392099284,-0.9944867200702887,-4.4692245695841924e-10,4.210882465358636e-09,H1C1B_V2_004,
450.0,0.9870468765573085,0.44593111467112534,0.4517831171569837,-0.019478782266959982,-0.9998102705220607,2.2302621290539637e-10,4.515075874741798e-09,H1C1B_V2_005,0.9999999999999999
450.5,1.0047211860401548,0.35961243010877864,0.3579226108748605,-0.1725035347231887,-0.9850088986948319,8.116736046114073e-09,-4.995252262157512e-10,H1C1B_V2_005,1.0
451.0,0.9742517833590396,0.2715877858656654,0.2787655003609858,-0.4050588134422106,-0.9142906308460065,9.654367118635815e-09,-3.1791801878514943e-09,H1C1B_V2_005,0.9999999999999999
451.5,0.6978385307332295,0.19489019132620278,0.2792769139895854,-0.8626394822568189,-0.5058192598662956,1.9355982397614624e-09,-2.9300404553678352e-09,H1C1B_V2_005,0.9999999999999986
452.0,0.26739412544005653,0.08757559935231095,0.3275150462194553,-0.8396351972492266,0.5431507484485775,-4.3597752774288644e-08,1.500136643402206e-08,H1C1B_V2_005,0.9999999999999993
452.5,0.7047781450434587,0.023318907237256638,0.03308687620530391,-0.4123518973676581,0.9110246499065171,1.6403572004909886e-09,1.865759249418775e-08,H1C1B_V2_005,0.9999999999999999
453.0,0.8390702998554775,0.14373113873999513,0.1712980888070422,-0.217608846132187,0.9760360598282308,5.49103363968395e-09,1.0098571771746567e-08,H1C1B_V2_005,1.0
453.5,0.8780781990396735,0.2541975757831798,0.2894930953315863,-0.0998894740150642,0.9949985391853569,1.432083734874642e-08,1.339230770673421e-09,H1C1B_V2_005,1.0000000000000002
454.0,0.899511404366105,0.3769251061526809,0.4190331599167483,-0.0037312757737675284,-0.9999930387663206,-4.053904483075998e-09,-3.3241943099015074e-09,H1C1B_V2_005,
450.0,0.9934727321047251,0.41150290824320096,0.4142065453285366,-0.09321719857961341,-0.9956409777754904,0.003097817309937919,2.8127361209176776e-05,H1C1B_V2_006,0.9999998604410512
450.5,1.0026857231593633,0.31161173914716805,0.31077707795151444,-0.23707096585308485,-0.9714868318878325,0.0031296246070443515,-0.0009476644168820726,H1C1B_V2_006,0.9999999921721251
451.0,0.9814563683607826,0.18232449577652687,0.18576933387374436,-0.47440931103368433,-0.8802979720953464,0.0028185775857352308,-0.00182799063418155,H1C1B_V2_006,0.99999670654457
451.5,0.3367594108579102,0.06182599154149824,0.18359098379461367,-0.9554354024131277,-0.29514662012420806,-0.000330486986290692,-0.0056174036060028685,H1C1B_V2_006,0.9999905909667549
452.0,0.7189936922093528,0.061776612423216394,0.08592093796175976,-0.5025829915062852,0.8645269649428933,-0.001624254249546503,0.000908478593912744,H1C1B_V2_006,0.9999993881182768
452.5,0.850665739019176,0.2110224963221604,0.24806746838713753,-0.19885941237340155,0.9800238213717223,-0.0023013499384701842,0.0017168118515625977,H1C1B_V2_006,0.9999999610847082
453.0,0.9073834395665591,0.34618078627711263,0.3815154334781303,-0.029105142333729073,0.9995729712701338,-0.0018373912584161202,0.0018411380429702153,H1C1B_V2_006,0.9999998913562241
453.5,0.9478683390161685,0.45870860639915606,0.4839370485517731,-0.05027792890901894,-0.9987316316783454,0.0013670222311552068,-0.002321421967000485,H1C1B_V2_006,0.9999993557558202
454.0,0.9496714606861991,0.5675954894800481,0.5976756309702344,-0.1044720547324931,-0.9945205380998815,0.0015079088603089813,-0.003495037676806191,H1C1B_V2_006,
450.0,0.9828086421518885,0.19934038437613139,0.2028272603908628,-0.3905332451329787,0.919745796154339,0.017689690579170282,-0.03519275137778102,H1C1B_V2_007,0.9992536707875483
450.5,0.9827692360517905,0.6940328667957254,0.706201253901634,-0.34249011394834916,0.936368482926188,0.01914919456746102,-0.07448418877569436,H1C1B_V2_007,0.9733895790627796
451.0,0.9876693075471183,0.9346915969849705,0.9463608819699801,-0.2955444690741573,0.942897046463939,-0.03183295340050991,0.15028402991354686,H1C1B_V2_007,0.9917799116464888
451.5,0.990611095722884,0.7686770804454984,0.7759625182519964,-0.24603594246696048,0.9689070706503521,-0.0006396273173729251,0.02617239643294103,H1C1B_V2_007,0.9996754099874361
452.0,0.9916751176196663,0.6456390544113387,0.6510590443784418,-0.19409339302521844,0.9809809548769114,0.0018987577936246712,0.0007181027655610736,H1C1B_V2_007,0.9999723712766675
452.5,0.993582892777951,0.5812210905548365,0.5849749374506689,-0.13707745315594555,0.9905316949789118,0.0035302810894793047,-0.006653585042127705,H1C1B_V2_007,0.9999995997202008
453.0,0.9970699000942566,0.521583452172363,0.5231162350032389,-0.07744724562997674,0.9969624675961803,0.003936909240136259,-0.007229321856121697,H1C1B_V2_007,0.9999900860510228
453.5,0.9983696920905348,0.4337168874428979,0.4344251341752142,-0.01343761582976244,0.9998450322237027,0.001213658304929067,-0.011307919875602854,H1C1B_V2_007,0.9999920133026841
454.0,0.9983495778519924,0.35115566927172664,0.35173618245751015,-0.060973102696700865,-0.9980253011328852,0.001193614124712521,0.015045076652283735,H1C1B_V2_007,
450.0,0.9792778698667545,0.3864896711493952,0.39466803349899343,-0.37236275956608134,0.9276632140360902,0.017176941424281295,-0.022178577408618543,H1C1B_V2_008,0.9999269141158769
450.5,0.9855425832174971,0.1950207970704992,0.1978816546250245,-0.3193778024407222,0.9467939087223411,0.01941349340211685,-0.03467318832083715,H1C1B_V2_008,0.9998893118878703
451.0,0.9918194271557704,0.14445072131967576,0.145642157599106,-0.2718687551052478,0.9607855359216887,0.023372042779128497,-0.04931816681028487,H1C1B_V2_008,0.9991617020600453
451.5,0.9880722780780792,0.8186576738925255,0.8285402718563406,-0.218709664718435,0.971187512769499,0.026121286088273684,-0.09098668041223354,H1C1B_V2_008,0.8713051833637573
452.0,0.9930940781817233,0.971166619043385,0.9779200585119934,-0.15448961451415688,0.9006061214808051,-0.06302145758824822,0.40133510791110844,H1C1B_V2_008,0.9280421009871169
452.5,1.0030610490072815,0.8157650618682819,0.8132755854448097,-0.0905530153097247,0.9952117806817151,0.00011582052985218808,0.03679197733544318,H1C1B_V2_008,0.9997396050097928
453.0,1.0019628793133655,0.6830855712154755,0.6817473833796984,-0.025163587322363568,0.9995677509453774,0.0056640695582362175,0.014107567441225035,H1C1B_V2_008,0.9999705951216294
453.5,0.9866890341146782,0.5592795132655256,0.5668244947784868,-0.07938874137207197,-0.99679969288485,-0.007379014484637157,-0.005774959156763351,H1C1B_V2_008,0.9999723482759616
454.0,0.9949240043362346,0.42747429299899686,0.4296552210378994,-0.23217784039626888,-0.9726548870626919,-0.005504714254862549,0.002370490025145465,H1C1B_V2_008,
450.0,0.9954735551798318,0.23036152990516703,0.23140898992897138,-0.38334725303852735,0.8919911685462878,0.12152300764534751,0.20646742463660475,H1C1B_V2_009,0.990163057063051
450.5,0.9656453840260173,0.33412592650531225,0.346013072741318,-0.16258086910718628,0.9803918775256458,0.048360206446727304,0.1003021331503994,H1C1B_V2_009,0.9977459938667158
451.0,1.015074370987171,0.35693668145010854,0.3516359900831539,-0.03942651946336129,0.9982178428939863,0.028016738957662626,0.03495354101176077,H1C1B_V2_009,0.9999832145139437
451.5,1.0234713766085022,0.3317575519933369,0.3241493211981058,-0.010650121431414306,-0.9990467878382637,-0.03170354658481977,-0.028053088198766722,H1C1B_V2_009,0.9999801227811728
452.0,0.9433231714619446,0.2901336564393304,0.3075654931593451,-0.12385909909557835,-0.9912150380406306,-0.03487913124001261,-0.03057970139299914,H1C1B_V2_009,0.9997829683135803
452.5,0.9018524479197209,0.26684987591370124,0.2958908372752514,-0.46358844476302585,-0.883534564564096,-0.06408316286134291,-0.018595035370210605,H1C1B_V2_009,0.9884038245437313
453.0,0.8035346469746908,0.21630455322790956,0.2691913211736377,-0.09115136689123393,0.9921546984756681,-0.05521306784216725,-0.0653605366101877,H1C1B_V2_009,0.9939026167726214
453.5,0.9771949072447205,0.17932969931872428,0.18351477068618663,-0.37319640919278463,-0.9273731078691243,-0.01835892795820831,-0.01914441775030825,H1C1B_V2_009,0.9999358828223274
454.0,0.9328366016954038,0.12887615344180048,0.13815512085135997,-0.5046463192647587,-0.8629307671908686,-0.012009081531526394,-0.02320270347782031,H1C1B_V2_009,
450.0,0.9891542437087838,0.38128298044593817,0.38546362498161757,-0.16557763621116584,0.9837316046862364,0.024985265171894054,0.06505315405462413,H1C1B_V2_010,0.9994909566844621
450.5,1.0098650398767333,0.37040938694718967,0.36679097930987176,-0.0814411680604945,0.9959013228594226,0.010324973459424172,0.037964275244715295,H1C1B_V2_010,0.9998590653840462
451.0,1.000767404077168,0.34984299452292594,0.34957472945027096,-0.01608256103973016,0.9995893152673252,0.012029217417748404,0.02044137867462228,H1C1B_V2_010,0.9998812932130701
451.5,0.9731072621337202,0.30357859936370074,0.3119682805552676,-0.10528481993787542,-0.9936791769047125,-0.025952192074239062,-0.02903934922073426,H1C1B_V2_010,0.9998894710333558
452.0,1.0111399358696174,0.2584217171743871,0.25557463216219917,-0.2632781481813552,-0.9633503408344212,-0.03344167208672721,-0.03901784300092698,H1C1B_V2_010,0.994332210245713
452.5,0.759889177647281,0.216308168936147,0.2846575202003352,-0.18036954736678412,-0.9820363697723706,0.02480172358024319,0.049560764062448345,H1C1B_V2_010,0.9965258633035531
453.0,1.0112275465990301,0.17152631407532368,0.16962187655211983,-0.35484025611492753,-0.9344859072404625,-0.010034343552900508,-0.026903415372868954,H1C1B_V2_010,0.9999850731071295
453.5,0.8920274640916579,0.1082972656914073,0.12140575268238546,-0.5216694964016813,-0.8528269073478221,-0.013026514351798666,-0.01942968222613069,H1C1B_V2_010,0.9999623735509301
454.0,0.7697554999322622,0.05358820145693049,0.06961717254588788,-0.7534077298312741,-0.6571692641561125,-0.02149518535107679,-0.006580872717349714,H1C1B_V2_010,
450.0,1.0006199239365572,0.3017601407189252,0.30157318828088603,-0.14203156506497583,-0.9898189374101136,-0.005247919516667723,0.007613475569913541,H1C1B_V2_012,0.9999976502432625
450.5,1.009331728429471,0.22831972770301362,0.2262088085334255,-0.19179603479710428,-0.9814091674978859,-0.003534819268458601,0.006150775557052616,H1C1B_V2_012,0.9999927685949248
451.0,0.9592021081344408,0.15440360710074344,0.16097087964187667,-0.31755002598620796,-0.9481963456076505,-2.6584251828249973e-05,0.009255834145736311,H1C1B_V2_012,0.9999905679924055
451.5,0.895206723468734,0.0729964481033868,0.0815414430987976,-0.7308534174479864,-0.6824406838645696,0.001327435921705698,0.011235351571323783,H1C1B_V2_012,0.9999988772127822
452.0,0.5266737129386996,0.020745681642277324,0.039390007765001074,-0.45073408260054226,0.8925975140976227,0.00908084955587462,-0.0050992921406220505,H1C1B_V2_012,0.9999934015222712
452.5,0.9048002494604899,0.1113302262471988,0.12304398270621861,-0.06233318909939578,-0.9980312732363881,-0.002732543232160688,0.00637843133825909,H1C1B_V2_012,0.9999957343928377
453.0,0.9681442289442361,0.19966899137847058,0.20623889024903877,-0.14807812834141443,-0.9889275280059698,-0.002180819013934431,0.009510851031007635,H1C1B_V2_012,0.9999964733384863
453.5,0.9543980872317526,0.2980024070291089,0.31224120313722525,-0.21448772490235135,-0.9766601692988706,-0.003974691578074933,0.010683229763248939,H1C1B_V2_012,0.9999926285625841
454.0,0.9559934108898843,0.3927503576100772,0.4108295654930157,-0.2954568847539695,-0.9553260965118946,-0.002242488690331763,0.0072284036481155755,H1C1B_V2_012,
450.0,0.9969460862684922,0.16088889142519616,0.1613817373288393,-0.2979920892777803,-0.9273717557636655,-0.21174650576528176,-0.07966027012177081,H1C1B_V2_013,0.9990700508086391
450.5,0.7097503877912862,0.15456805046973854,0.21777804299726825,-0.8209986216095512,-0.509783441244201,-0.22929866053087275,0.11620770468081938,H1C1B_V2_013,0.9889635019883843
451.0,0.25399808383618266,0.1262051407037843,0.4968743810885634,-0.9169735354824252,0.04515264861780345,-0.2094998579588864,0.3364975231154988,H1C1B_V2_013,0.4772872410474575
451.5,0.15975627428068537,0.03341615882904091,0.20916961777870494,-0.7016622486236826,0.3452883549655468,-0.022511848540972667,-0.622847700049388,H1C1B_V2_013,0.9198512799216723
452.0,0.2791476220940735,0.008468526357939717,0.030337089366592563,-0.7413960545405687,0.615861718331617,-0.07032338034812043,-0.25710086810767535,H1C1B_V2_013,0.9928975623837377
452.5,0.3778958695886056,0.0433766585991873,0.1147846856500683,-0.6724995923967885,0.7247181155456922,-0.054329306011426375,-0.1399152519719372,H1C1B_V2_013,0.9986555620489141
453.0,0.44008572749288993,0.08349265138622562,0.18971906192430324,-0.5901935942768983,0.8012110989141601,-0.04509686621880094,-0.08774148909452138,H1C1B_V2_013,0.9997266579454535
453.5,0.4873218546891383,0.12254066588339367,0.2514573576051953,-0.487364953145054,0.869824306862881,-0.04874047951511733,-0.05920678418107183,H1C1B_V2_013,0.9999721861290303
454.0,0.5328768494190174,0.1730957496648849,0.3248325571914167,-0.39655293875621833,0.9153937659200605,-0.04971168274258946,-0.048257317345626376,H1C1B_V2_013,
450.0,0.9478680672903504,0.20255586155424293,0.21369626063391386,-0.09036520522458491,-0.9956292313080334,-0.008684697900587807,0.021934891658478395,H1C1B_V2_014,0.9999936361584583
450.5,0.9377509100267859,0.35591941955851203,0.3795458002257183,-0.1985810165109405,-0.979860019540144,-0.003310869778962972,0.020711352673771246,H1C1B_V2_014,0.9999699794694835
451.0,0.9775810562686266,0.4800242964420194,0.4910327316225274,-0.2530956283397271,-0.9670458949063414,0.0016730353119601877,0.027605090345026256,H1C1B_V2_014,0.9998388471754532
451.5,0.9780650817241351,0.6097374885835944,0.6234119794040167,-0.2684280348805186,-0.9622603534359749,-0.003565032201041033,0.04459476248239814,H1C1B_V2_014,0.9998849584384977
452.0,0.9558945379914509,0.7044006246047473,0.7369020290510826,-0.3177736581007936,-0.9477041029120754,-3.082769512895401e-05,0.02961139291744783,H1C1B_V2_014,0.9998489691873826
452.5,0.9709938562588533,0.7632293719091103,0.7860290433244967,-0.3745441425616052,-0.9270895373882952,0.007173196232405555,0.01304684612310051,H1C1B_V2_014,0.9990558508548482
453.0,0.9864472822606599,0.8193588463495779,0.8306159498679319,-0.39561307294694137,-0.9166448540771083,0.009314051530270734,0.056265055332117675,H1C1B_V2_014,0.9999221989136338
453.5,0.9690648045593965,0.8655180022526832,0.8931477009385427,-0.4226904537255728,-0.9036299515076399,0.010381079811032527,0.06839535254333419,H1C1B_V2_014,0.9959152720515999
454.0,0.9669434929406562,0.8893616843380997,0.9197659334087707,-0.47513589868973083,-0.8796473288714253,0.0003634981046591502,-0.02159450056834955,H1C1B_V2_014,
450.0,1.0145058208511262,0.37370013291316334,0.36835681494626143,-0.03982880630924868,-0.9990002941359286,0.017860419610459873,-0.009648000603578333,H1C1B_V2_015,0.9999509803861055
450.5,0.9557896367908658,0.31573715918071205,0.33034168506034745,-0.14726415081343114,-0.9890044370035087,0.013366293857647827,-0.002199013661282732,H1C1B_V2_015,0.9990567855521213
451.0,0.9468171192150577,0.2565435078682939,0.2709536009245131,-0.4486820429253824,-0.8930338993298703,-0.030319775734276355,-0.01598718872772256,H1C1B_V2_015,0.9884042442835307
451.5,0.7854947415770472,0.17165288158667688,0.2185283649920397,0.0005157982749958157,0.9926975665165069,-0.10620299748664117,-0.057203135483973294,H1C1B_V2_015,0.9956413919934841
452.0,0.9572080213083448,0.11000963470650037,0.11492761474787415,-0.5352787896038264,-0.8434257765584411,0.03068105960164892,-0.03417966381890474,H1C1B_V2_015,0.9986813885327316
452.5,0.5621062884996327,0.024308712247740717,0.04324575751078188,-0.8969634908157021,-0.43140581090586966,0.026732064210839932,-0.09290274055907403,H1C1B_V2_015,0.9852610127560356
453.0,0.34014443259593563,0.06150095200060276,0.18080834524097875,-0.8830704575865663,0.46286614142651816,0.025778953663496983,0.07264260187241565,H1C1B_V2_015,0.9980741394449016
453.5,0.7049009158845562,0.14549563454055145,0.2064057958528454,-0.48848477784754507,0.8724057409143122,0.007985102264526252,0.01506927910715814,H1C1B_V2_015,0.9999386961338832
454.0,0.8530251565554852,0.24137245289914142,0.2829605329270747,-0.2582084368804711,0.9659892443857079,0.0004533308155450091,0.013891628631829866,H1C1B_V2_015,
450.0,1.0001239526677541,0.8868949267034674,0.8867850073360837,-0.43731867260684554,-0.8993066098886328,3.777853131672577e-08,-3.0843220804619594e-09,H1C1B_V2_016,0.9999999999999982
450.5,0.989737907881119,0.9162976303122251,0.9257982573122631,-0.4731768861799972,-0.8809674422956847,-1.872221763247096e-08,-3.6420803069377186e-08,H1C1B_V2_016,0.9999999999999999
451.0,0.9945880543817509,0.9373039423289351,0.9424041825151174,-0.5102241694500337,-0.8600414506923616,-3.348685012484261e-08,-1.877729114695043e-08,H1C1B_V2_016,0.9999999999999948
451.5,1.0009278327013706,0.9512813807339195,0.9503995689344935,-0.5348861540518323,-0.8449241399105814,5.430369856519561e-08,3.270865856413622e-08,H1C1B_V2_016,0.9999999999999961
452.0,0.9963133884385649,0.9617722742685825,0.9653310749701801,-0.5588006802246616,-0.8293019955242169,-1.720189870400888e-08,8.480269436212293e-08,H1C1B_V2_016,0.9999999999999585
452.5,0.9932084210980577,0.9705429253145582,0.9771795171063478,-0.5896981031081111,-0.8076237658654263,1.0386241798633823e-07,-1.7728407262806324e-07,H1C1B_V2_016,0.9999999999999428
453.0,0.9982258851715807,0.9764280431606647,0.978163417384063,-0.6172064283941141,-0.7868012612781923,-1.5941240979486432e-07,3.7369525038723243e-08,H1C1B_V2_016,0.9999999999999735
453.5,0.9991789270636646,0.9803130025786067,0.9811185724858108,-0.6385656703417366,-0.7695673360148563,7.245976897014947e-08,3.445216243975194e-08,H1C1B_V2_016,0.9999999999999681
454.0,0.9947758033868458,0.9843502369086954,0.98951968228152,-0.6630987821647416,-0.7485318998490355,-1.6784345680919439e-07,-4.979096561312559e-08,H1C1B_V2_016,
450.0,0.9986819126421385,0.7983998574415855,0.7994536071343461,-0.23605062319506298,0.9717407593022012,-2.0411276932516573e-08,-6.006919259904726e-08,H1C1B_V2_017,0.9999999999999973
450.5,1.0140994899674378,0.40628829560040675,0.4006394832261009,-0.17886125880073633,0.9838743060473806,-3.9393329012165785e-08,1.742002252713938e-08,H1C1B_V2_017,0.9999999999999999
451.0,0.9936733202093907,0.38305718996132493,0.38549610034876014,-0.11346681292604854,0.9935417869241361,-7.744133534693144e-09,7.949537046455937e-09,H1C1B_V2_017,1.0000000000000002
451.5,0.9796802418805134,0.20214163207989425,0.20633429504700415,-0.0037479460848166557,-0.9999929764254074,1.4550181365560732e-09,-1.1794490066164024e-08,H1C1B_V2_017,1.0
452.0,1.0148033887532693,0.3210813526117699,0.31639759599761735,-0.11544494534848981,-0.993313880197737,1.3240497851000952e-08,4.844960096707418e-09,H1C1B_V2_017,0.9999999999990323
452.5,1.0033030771653182,0.9946697781976716,0.9913951236030903,-0.1834949223856781,-0.9830206576958153,1.1579146378557057e-06,-7.873396508124701e-07,H1C1B_V2_017,1.5351484505176268e-06
453.0,0.7853427701784514,0.674364725741328,0.8586883986823917,7.320097459630268e-08,1.1669982311818387e-07,-0.3751153164940998,0.9269781547218426,H1C1B_V2_017,1.644868388938828e-07
453.5,0.9915906321687552,0.6757784327512545,0.6815094967902503,-0.1157315582180456,-0.9932805275612839,2.355471798068978e-08,-1.3708695129207199e-08,H1C1B_V2_017,1.0000000000000002
454.0,0.8884153977151257,0.6079996261027574,0.6843641247849186,-0.491132249423355,-0.8710850208655606,2.2226480372925175e-08,-3.41938982960455e-08,H1C1B_V2_017,
450.0,1.0146205288635683,0.8036278380544156,0.7920476820575705,-0.44625941419395265,0.812803316237189,0.006530088310114511,-0.37438037115180134,H1C1B_V2_019,0.6852110987795379
450.5,0.9063168494136796,0.44754782619743944,0.4938094513932627,-0.5047738905713886,0.7543930575273893,-0.07879692292661666,0.41217166216177176,H1C1B_V2_019,0.9460307775361713
451.0,0.9696220656402199,0.4964307993388977,0.5119838099096017,-0.5366746323908214,0.8358430690441866,0.028919695765481035,0.1118496941247664,H1C1B_V2_019,0.9997293790934225
451.5,0.9544119691689138,0.4491426750753238,0.4705962305422781,-0.47025106048355036,0.874905578623943,0.014753025298631779,0.11483256006611553,H1C1B_V2_019,0.9993988753649032
452.0,0.9629364422218414,0.4310149338172733,0.44760475865132543,-0.3946456626862185,0.9149730507330258,0.006126155927281416,0.0839141678669929,H1C1B_V2_019,0.9995154071774819
452.5,0.9856849536836064,0.3789080257212724,0.38441088534957746,-0.34516811485689436,0.937036012150106,0.008099681690528172,0.05250599562408607,H1C1B_V2_019,0.9999884930263927
453.0,0.98166596010146,0.26786219781423,0.27286491403506047,-0.3002573447998823,0.9522523827647849,0.015252312546203607,0.05318170150067983,H1C1B_V2_019,0.9999844815211697
453.5,0.9763536144688674,0.14763947414951448,0.151215166269272,-0.22306919678691184,0.973007968709202,0.016798430255625513,0.056687203266535424,H1C1B_V2_019,0.9999758693289865
454.0,0.997452281505981,0.010111832416897589,0.010137660321584974,-0.1437958296473455,0.9881435230961259,0.01537144691603387,0.05156409369818438,H1C1B_V2_019,
450.0,0.9420920305638997,0.55779655432254,0.5920828711274255,-0.19588957248620953,-0.9805187325443011,-0.013414498101313297,0.005508335644968256,H1C1B_V2_020,0.99997942637157
450.5,1.0001226011953492,0.6679503036288885,0.6678684221619955,-0.25939088851676684,-0.9655931349809228,-0.013538994517725672,0.012765588887494628,H1C1B_V2_020,0.9999999035419466
451.0,0.9967707680085665,0.7524795373834056,0.7549173406105932,-0.2811178141358185,-0.9594999832525631,-0.013143793937740284,0.012641099428162954,H1C1B_V2_020,0.9999777620625764
451.5,0.9779606502361002,0.8145257420737584,0.8328819179760605,-0.3305517530723868,-0.9436968889129174,-0.011229858310173247,0.006753567885633171,H1C1B_V2_020,0.999963659265438
452.0,0.9867398130481512,0.8588029124781169,0.8703438344351155,-0.3825429503722557,-0.9237598085571517,-0.00905688986300896,0.01570604854676479,H1C1B_V2_020,0.9999592612360888
452.5,0.9984455474618535,0.8918760285722844,0.8932645659440525,-0.4100530582629185,-0.9116936193902322,-0.007194215093420766,0.024889295722362103,H1C1B_V2_020,0.9999029753826589
453.0,0.9913709329259658,0.9169139561913718,0.9248949366360388,-0.43686133935762084,-0.8994113061398915,-0.009027483803469034,0.011400749912990024,H1C1B_V2_020,0.9999831937146829
453.5,0.9869462018531086,0.9347082551038307,0.9470711304717573,-0.4758434224608161,-0.8794607664889458,-0.00924159291968777,0.006032451223170627,H1C1B_V2_020,0.9995415082157295
454.0,0.9944970630679145,0.9479020335228391,0.9531471421329945,-0.5079473926380392,-0.86068256771962,0.0013270223098567904,0.03483106296926097,H1C1B_V2_020,
