diameter_nm,wavelength_nm,T,R,txx_real,txx_imag,txx_amplitude,txx_wrapped_phase_deg,txx_unwrapped_phase_vs_diameter_deg,tyx_amplitude,cross_pol,energy_residual,reconstruction_residual
145,448,0.9964128635536249,0.00407396335271715,-0.629387774354965,-0.7647036618354092,0.9904042916566851,-129.45601797641658,230.54398202358342,9.84479900445885e-10,9.456597123657307e-19,0.0004868269063420553,0.0393373461765637
145,449,0.9974828092843406,0.0029780977769921805,-0.6584092359455855,-0.7407049330263127,0.9910330568593381,-131.63374895393466,228.36625104606534,1.7261029321045903e-09,2.907031649478023e-18,0.00046090706133281294,0.03920228555739813
145,450,0.9983212826075268,0.0020198867880474015,-0.6870010941786958,-0.714990565777944,0.9915553502221597,-133.8562944889361,226.1437055110639,1.7414427129244609e-09,2.9588397118218006e-18,0.00034116939557424014,0.039059861393156536
145,451,0.9988799939814142,0.001252592326739631,-0.715188723827303,-0.6873339487584006,0.9919288622706479,-136.1377721696049,223.8622278303951,7.23350986594179e-10,5.10499756064584e-19,0.0001325863081538803,0.03890827910519423
145,452,0.9991136989680334,0.000754007377236287,-0.743031766926253,-0.6574642676996587,0.9921468993870807,-138.4963110168123,221.50368898318774,1.1058799804960685e-09,1.19316783932571e-18,0.00013229365473034277,0.03874608650176892
145,453,0.9989665394721851,0.0006408341829919432,-0.7706009330623088,-0.6249689690371025,0.9921753929098421,-140.957426721728,219.04257327827204,2.001615533054094e-09,3.9087184247288916e-18,0.0003926263448230013,0.038571375707469935
145,454,0.998334397532208,0.0010968710005410155,-0.7979417242798198,-0.5892933777768414,0.9919564912022559,-143.55350895745138,216.44649104254862,2.434582231980401e-09,5.782481790390941e-18,0.0005687314672510001,0.03837995017836926
145,455,0.9969873104839055,0.0024298538909921603,-0.8251018451295311,-0.5496016215608287,0.9913904363359821,-146.33235423955156,213.66764576044844,1.49479377505087e-09,2.1797771426696907e-18,0.0005828356251022975,0.03816311841398512
150,445,0.9798742723327525,0.020844836119564857,-0.17533037736238358,-0.9660751951847589,0.9818564171900624,-100.28649384826365,259.71350615173634,2.6012832337848733e-09,6.602552196238048e-18,0.0007191084523173394,0.039214599982044906
150,446,0.9815840902785324,0.019191397591892815,-0.20961284234294145,-0.9601925273675457,0.9828057963237508,-102.31463954238163,257.6853604576184,3.6450356698664757e-09,1.2964042533251914e-17,0.0007754878704252545,0.0391037488658047
