geometry_id,polarization,wavelength_nm,order_n,hf_minus_lf
K6X_D125_D135_D150_D175_D190_D210,s,448,3,6.250569876008107e-06
K6X_D125_D135_D150_D175_D190_D210,s,449,-3,0.000689647389557332
K6X_D125_D135_D150_D175_D190_D210,s,449,-2,0.0008252671854726648
K6X_D125_D135_D150_D175_D190_D210,s,449,-1,0.0044923236854036205
K6X_D125_D135_D150_D175_D190_D210,s,449,0,0.00332437167312142
K6X_D125_D135_D150_D175_D190_D210,s,449,1,-0.14959461066840452
K6X_D125_D135_D150_D175_D190_D210,s,449,2,0.019595796039059456
K6X_D125_D135_D150_D175_D190_D210,s,449,3,0.0003188822177773317
K6X_D125_D135_D150_D175_D190_D210,s,450,-3,0.0001906636186269693
K6X_D125_D135_D150_D175_D190_D210,s,450,-2,0.0016451381699339432
K6X_D125_D135_D150_D175_D190_D210,s,450,-1,0.004238974934714482
K6X_D125_D135_D150_D175_D190_D210,s,450,0,0.003041336996300303
K6X_D125_D135_D150_D175_D190_D210,s,450,1,-0.16577962749623687
K6X_D125_D135_D150_D175_D190_D210,s,450,2,0.022511780055448224
K6X_D125_D135_D150_D175_D190_D210,s,450,3,0.0010947157186969696
K6X_D125_D135_D150_D175_D190_D210,s,451,-3,-0.00027021346329029116
K6X_D125_D135_D150_D175_D190_D210,s,451,-2,0.0018986788231927692
K6X_D125_D135_D150_D175_D190_D210,s,451,-1,0.0038593610872500374
K6X_D125_D135_D150_D175_D190_D210,s,451,0,0.0023037755393360004
K6X_D125_D135_D150_D175_D190_D210,s,451,1,-0.1855601223128045
K6X_D125_D135_D150_D175_D190_D210,s,451,2,0.02446710400434506
K6X_D125_D135_D150_D175_D190_D210,s,451,3,0.0021271175693997092
K6X_D125_D135_D150_D175_D190_D210,s,452,-3,-0.0005213335978045998
K6X_D125_D135_D150_D175_D190_D210,s,452,-2,0.001617107933947361
K6X_D125_D135_D150_D175_D190_D210,s,452,-1,0.003965660074452763
K6X_D125_D135_D150_D175_D190_D210,s,452,0,0.0010302859952512435
K6X_D125_D135_D150_D175_D190_D210,s,452,1,-0.2033177689268545
K6X_D125_D135_D150_D175_D190_D210,s,452,2,0.025906530121253882
K6X_D125_D135_D150_D175_D190_D210,s,452,3,0.0033942815788054
K6X_D125_D135_D150_D175_D190_D210,s,453,-3,-0.0005692302060322772
K6X_D125_D135_D150_D175_D190_D210,s,453,-2,0.0014357374238457305
K6X_D125_D135_D150_D175_D190_D210,s,453,-1,0.0046190884507361744
K6X_D125_D135_D150_D175_D190_D210,s,453,0,-0.0006416796334903076
K6X_D125_D135_D150_D175_D190_D210,s,453,1,-0.21393913723298508
K6X_D125_D135_D150_D175_D190_D210,s,453,2,0.027961371125613824
K6X_D125_D135_D150_D175_D190_D210,s,453,3,0.004543527532607722
K6X_D125_D135_D150_D175_D190_D210,s,454,-3,-0.0004687236836864181
K6X_D125_D135_D150_D175_D190_D210,s,454,-2,0.0017651350517794962
K6X_D125_D135_D150_D175_D190_D210,s,454,-1,0.005128160888103167
K6X_D125_D135_D150_D175_D190_D210,s,454,0,-0.0020122020379045686
K6X_D125_D135_D150_D175_D190_D210,s,454,1,-0.22529039300517528
K6X_D125_D135_D150_D175_D190_D210,s,454,2,0.03167325585678713
K6X_D125_D135_D150_D175_D190_D210,s,454,3,0.006565913597763581
K6X_D125_D135_D150_D175_D190_D210,s,455,-3,8.776887328081073e-06
K6X_D125_D135_D150_D175_D190_D210,s,455,-2,0.004123608271363243
K6X_D125_D135_D150_D175_D190_D210,s,455,-1,0.005700682769103949
K6X_D125_D135_D150_D175_D190_D210,s,455,0,-0.0030192158977119924
K6X_D125_D135_D150_D175_D190_D210,s,455,1,-0.23243485608600567
K6X_D125_D135_D150_D175_D190_D210,s,455,2,0.03599913956390183
K6X_D125_D135_D150_D175_D190_D210,s,455,3,0.009009570609618081
K6X_D100_D115_D130_D145_D155_D185,p,445,-3,-0.004129239322787897
K6X_D100_D115_D130_D145_D155_D185,p,445,-2,0.0013488878991970302
K6X_D100_D115_D130_D145_D155_D185,p,445,-1,0.002431736106701313
K6X_D100_D115_D130_D145_D155_D185,p,445,0,0.027176722262347956
K6X_D100_D115_D130_D145_D155_D185,p,445,1,-0.2640076080136001
K6X_D100_D115_D130_D145_D155_D185,p,445,2,0.03175392836703539
K6X_D100_D115_D130_D145_D155_D185,p,445,3,0.0268039954191421
K6X_D100_D115_D130_D145_D155_D185,p,446,-3,-0.003844102733310661
K6X_D100_D115_D130_D145_D155_D185,p,446,-2,0.002014233217028788
K6X_D100_D115_D130_D145_D155_D185,p,446,-1,0.0037440465927300014
K6X_D100_D115_D130_D145_D155_D185,p,446,0,0.017355282445389492
K6X_D100_D115_D130_D145_D155_D185,p,446,1,-0.2236974265097278
K6X_D100_D115_D130_D145_D155_D185,p,446,2,0.025354339775239314
K6X_D100_D115_D130_D145_D155_D185,p,446,3,0.02482625320344934
K6X_D100_D115_D130_D145_D155_D185,p,447,-3,-0.003591156163984802
K6X_D100_D115_D130_D145_D155_D185,p,447,-2,0.0024929794634872848
K6X_D100_D115_D130_D145_D155_D185,p,447,-1,0.004609548130563039
K6X_D100_D115_D130_D145_D155_D185,p,447,0,0.01111311070151074
K6X_D100_D115_D130_D145_D155_D185,p,447,1,-0.19447796622169067
K6X_D100_D115_D130_D145_D155_D185,p,447,2,0.020600412329292838
K6X_D100_D115_D130_D145_D155_D185,p,447,3,0.0236307796491652
K6X_D100_D115_D130_D145_D155_D185,p,448,-3,-0.0032422146942224896
K6X_D100_D115_D130_D145_D155_D185,p,448,-2,0.0029968672528303125
K6X_D100_D115_D130_D145_D155_D185,p,448,-1,0.00460615549465164
K6X_D100_D115_D130_D145_D155_D185,p,448,0,0.0059740621088549386
K6X_D100_D115_D130_D145_D155_D185,p,448,1,-0.16730710160659812
K6X_D100_D115_D130_D145_D155_D185,p,448,2,0.011065241436086108
K6X_D100_D115_D130_D145_D155_D185,p,448,3,0.01966663000403751
K6X_D100_D115_D130_D145_D155_D185,p,449,-3,-0.0013817836192309436
K6X_D100_D115_D130_D145_D155_D185,p,449,-2,0.0020237850652642855
K6X_D100_D115_D130_D145_D155_D185,p,449,-1,-0.004601358926440887
K6X_D100_D115_D130_D145_D155_D185,p,449,0,0.039015912527320756
K6X_D100_D115_D130_D145_D155_D185,p,449,1,-0.34435834142210175
K6X_D100_D115_D130_D145_D155_D185,p,449,2,0.021496677565052743
K6X_D100_D115_D130_D145_D155_D185,p,449,3,-0.0033738124870609436
K6X_D100_D115_D130_D145_D155_D185,p,450,-3,-0.002019605573523377
K6X_D100_D115_D130_D145_D155_D185,p,450,-2,0.0023813036993929606
K6X_D100_D115_D130_D145_D155_D185,p,450,-1,0.002554539255864149
K6X_D100_D115_D130_D145_D155_D185,p,450,0,0.014066044158060917
K6X_D100_D115_D130_D145_D155_D185,p,450,1,-0.21844649887911183
K6X_D100_D115_D130_D145_D155_D185,p,450,2,0.025218957360090638
K6X_D100_D115_D130_D145_D155_D185,p,450,3,0.016549844595056623
K6X_D100_D115_D130_D145_D155_D185,p,451,-3,-0.0018784550009114075
K6X_D100_D115_D130_D145_D155_D185,p,451,-2,0.00261574580892997
K6X_D100_D115_D130_D145_D155_D185,p,451,-1,0.0032237393593229358
K6X_D100_D115_D130_D145_D155_D185,p,451,0,0.00844709063580829
K6X_D100_D115_D130_D145_D155_D185,p,451,1,-0.1871621144095479
K6X_D100_D115_D130_D145_D155_D185,p,451,2,0.020017075067390224
K6X_D100_D115_D130_D145_D155_D185,p,451,3,0.01622523559037859
K6X_D100_D115_D130_D145_D155_D185,p,452,-3,-0.0016195739625708598
K6X_D100_D115_D130_D145_D155_D185,p,452,-2,0.0027182175033533783
K6X_D100_D115_D130_D145_D155_D185,p,452,-1,0.0035569843313861243
K6X_D100_D115_D130_D145_D155_D185,p,452,0,0.005408528639203019
K6X_D100_D115_D130_D145_D155_D185,p,452,1,-0.1663651978527234
K6X_D100_D115_D130_D145_D155_D185,p,452,2,0.017258368571118777
K6X_D100_D115_D130_D145_D155_D185,p,452,3,0.01587224858564914
K6X_D100_D115_D130_D145_D155_D185,p,453,-3,-0.0013213078209713394
K6X_D100_D115_D130_D145_D155_D185,p,453,-2,0.002732989811070531
K6X_D100_D115_D130_D145_D155_D185,p,453,-1,0.003565705897972537
K6X_D100_D115_D130_D145_D155_D185,p,453,0,0.003521727778658182
K6X_D100_D115_D130_D145_D155_D185,p,453,1,-0.15379525998191013
K6X_D100_D115_D130_D145_D155_D185,p,453,2,0.014774577212466312
K6X_D100_D115_D130_D145_D155_D185,p,453,3,0.01446330825952866
K6X_D100_D115_D130_D145_D155_D185,p,454,-3,-0.000999976343131234
K6X_D100_D115_D130_D145_D155_D185,p,454,-2,0.002701676614456173
K6X_D100_D115_D130_D145_D155_D185,p,454,-1,0.0037284283991465064
K6X_D100_D115_D130_D145_D155_D185,p,454,0,0.001798636489492975
K6X_D100_D115_D130_D145_D155_D185,p,454,1,-0.14051355294299195
K6X_D100_D115_D130_D145_D155_D185,p,454,2,0.012676650642242146
K6X_D100_D115_D130_D145_D155_D185,p,454,3,0.013534535903188767
K6X_D100_D115_D130_D145_D155_D185,p,455,-3,-0.0006334796394521338
K6X_D100_D115_D130_D145_D155_D185,p,455,-2,0.0026060117545974337
K6X_D100_D115_D130_D145_D155_D185,p,455,-1,0.0038573893485070784
K6X_D100_D115_D130_D145_D155_D185,p,455,0,0.0003440450122309028
K6X_D100_D115_D130_D145_D155_D185,p,455,1,-0.13068615659667093
K6X_D100_D115_D130_D145_D155_D185,p,455,2,0.010596280043210863
K6X_D100_D115_D130_D145_D155_D185,p,455,3,0.012226378762947868
K6X_D100_D115_D130_D145_D155_D185,s,445,-3,-0.004864610713597897
K6X_D100_D115_D130_D145_D155_D185,s,445,-2,-0.0004483114064449698
K6X_D100_D115_D130_D145_D155_D185,s,445,-1,-0.005791658692858687
K6X_D100_D115_D130_D145_D155_D185,s,445,0,-0.00015354427720204434
K6X_D100_D115_D130_D145_D155_D185,s,445,1,-0.031337538997600056
K6X_D100_D115_D130_D145_D155_D185,s,445,2,0.0033414379745853864
K6X_D100_D115_D130_D145_D155_D185,s,445,3,-0.0033600049753578966
K6X_D100_D115_D130_D145_D155_D185,s,446,-3,-0.005018722514190661
K6X_D100_D115_D130_D145_D155_D185,s,446,-2,-0.0004356636401692119
K6X_D100_D115_D130_D145_D155_D185,s,446,-1,-0.005755171488229999
K6X_D100_D115_D130_D145_D155_D185,s,446,0,-0.00017728453351250684
K6X_D100_D115_D130_D145_D155_D185,s,446,1,-0.032438322574727785
K6X_D100_D115_D130_D145_D155_D185,s,446,2,0.0025877323302693146
K6X_D100_D115_D130_D145_D155_D185,s,446,3,-0.003934911884630661
K6X_D100_D115_D130_D145_D155_D185,s,447,-3,-0.005177713279824803
K6X_D100_D115_D130_D145_D155_D185,s,447,-2,-0.000328151951313015
K6X_D100_D115_D130_D145_D155_D185,s,447,-1,-0.00563781801686696
K6X_D100_D115_D130_D145_D155_D185,s,447,0,-0.00019830035344325925
K6X_D100_D115_D130_D145_D155_D185,s,447,1,-0.03485546749669066
K6X_D100_D115_D130_D145_D155_D185,s,447,2,0.0019109952474628397
K6X_D100_D115_D130_D145_D155_D185,s,447,3,-0.004409784369494803
K6X_D100_D115_D130_D145_D155_D185,s,448,-3,-0.00519321987415249
K6X_D100_D115_D130_D145_D155_D185,s,448,-2,-0.00014581723160368766
K6X_D100_D115_D130_D145_D155_D185,s,448,-1,-0.005530107094358359
K6X_D100_D115_D130_D145_D155_D185,s,448,0,-0.00023830570250506173
K6X_D100_D115_D130_D145_D155_D185,s,448,1,-0.03926656532259809
K6X_D100_D115_D130_D145_D155_D185,s,448,2,0.001308947566766108
K6X_D100_D115_D130_D145_D155_D185,s,448,3,-0.00450088981296249
K6X_D100_D115_D130_D145_D155_D185,s,449,-3,-0.005191910940300944
K6X_D100_D115_D130_D145_D155_D185,s,449,-2,0.00018311929259328563
K6X_D100_D115_D130_D145_D155_D185,s,449,-1,-0.005295361169000888
K6X_D100_D115_D130_D145_D155_D185,s,449,0,-0.00022388321430124198
K6X_D100_D115_D130_D145_D155_D185,s,449,1,-0.04532726828010181
K6X_D100_D115_D130_D145_D155_D185,s,449,2,0.0008893936125427438
K6X_D100_D115_D130_D145_D155_D185,s,449,3,-0.004319326526200944
K6X_D100_D115_D130_D145_D155_D185,s,450,-3,-0.005074973335943377
K6X_D100_D115_D130_D145_D155_D185,s,450,-2,0.0007293401163179606
K6X_D100_D115_D130_D145_D155_D185,s,450,-1,-0.005016681555545851
K6X_D100_D115_D130_D145_D155_D185,s,450,0,-0.00014603176118008367
K6X_D100_D115_D130_D145_D155_D185,s,450,1,-0.054925344504111795
K6X_D100_D115_D130_D145_D155_D185,s,450,2,0.0007201526564406392
K6X_D100_D115_D130_D145_D155_D185,s,450,3,-0.0035640096136733772
K6X_D100_D115_D130_D145_D155_D185,s,451,-3,-0.004956014016361408
K6X_D100_D115_D130_D145_D155_D185,s,451,-2,0.00159335048712997
K6X_D100_D115_D130_D145_D155_D185,s,451,-1,-0.004366032517047064
K6X_D100_D115_D130_D145_D155_D185,s,451,0,-1.5166754974709536e-05
K6X_D100_D115_D130_D145_D155_D185,s,451,1,-0.0694371756835479
K6X_D100_D115_D130_D145_D155_D185,s,451,2,0.0009753831391002255
K6X_D100_D115_D130_D145_D155_D185,s,451,3,-0.002139449278581408
K6X_D100_D115_D130_D145_D155_D185,s,452,-3,-0.00475283409307086
K6X_D100_D115_D130_D145_D155_D185,s,452,-2,0.0029076697039833784
K6X_D100_D115_D130_D145_D155_D185,s,452,-1,-0.003262850832103876
K6X_D100_D115_D130_D145_D155_D185,s,452,0,0.0001631331982830189
K6X_D100_D115_D130_D145_D155_D185,s,452,1,-0.0896295407797234
K6X_D100_D115_D130_D145_D155_D185,s,452,2,0.0018959454015887783
K6X_D100_D115_D130_D145_D155_D185,s,452,3,9.351227031913992e-05
K6X_D100_D115_D130_D145_D155_D185,s,453,-3,-0.004522157682761339
K6X_D100_D115_D130_D145_D155_D185,s,453,-2,0.004690359418760531
K6X_D100_D115_D130_D145_D155_D185,s,453,-1,-0.0011016820364774622
K6X_D100_D115_D130_D145_D155_D185,s,453,0,0.00013006743967818187
K6X_D100_D115_D130_D145_D155_D185,s,453,1,-0.11636645226691011
K6X_D100_D115_D130_D145_D155_D185,s,453,2,0.003729226582366312
K6X_D100_D115_D130_D145_D155_D185,s,453,3,0.0029682530480286615
K6X_D100_D115_D130_D145_D155_D185,s,454,-3,-0.004267376516391233
K6X_D100_D115_D130_D145_D155_D185,s,454,-2,0.006432111147776173
K6X_D100_D115_D130_D145_D155_D185,s,454,-1,0.002284128741656507
K6X_D100_D115_D130_D145_D155_D185,s,454,0,-0.0003603091364270247
K6X_D100_D115_D130_D145_D155_D185,s,454,1,-0.14318024759899195
K6X_D100_D115_D130_D145_D155_D185,s,454,2,0.006215566152342146
K6X_D100_D115_D130_D145_D155_D185,s,454,3,0.005521443731488766
K6X_D100_D115_D130_D145_D155_D185,s,455,-3,-0.004022230051972133
K6X_D100_D115_D130_D145_D155_D185,s,455,-2,0.0072997099500074335
K6X_D100_D115_D130_D145_D155_D185,s,455,-1,0.006298192527247077
K6X_D100_D115_D130_D145_D155_D185,s,455,0,-0.0015460114340690972
K6X_D100_D115_D130_D145_D155_D185,s,455,1,-0.15750759308667095
K6X_D100_D115_D130_D145_D155_D185,s,455,2,0.008145995924310864
K6X_D100_D115_D130_D145_D155_D185,s,455,3,0.006318015542247866
K6X_D130_D145_D155_D180_D195_D230,p,445,-3,0.001808983508267745
K6X_D130_D145_D155_D180_D195_D230,p,445,-2,-0.0052712010112835345
K6X_D130_D145_D155_D180_D195_D230,p,445,-1,0.0015236041100178451
K6X_D130_D145_D155_D180_D195_D230,p,445,0,-0.006216013256709729
K6X_D130_D145_D155_D180_D195_D230,p,445,1,-0.03941188220209835
K6X_D130_D145_D155_D180_D195_D230,p,445,2,0.0016386705270169102
K6X_D130_D145_D155_D180_D195_D230,p,445,3,0.0033135892465077452
K6X_D130_D145_D155_D180_D195_D230,p,446,-3,0.0016934689184073858
K6X_D130_D145_D155_D180_D195_D230,p,446,-2,-0.004876256940556475
K6X_D130_D145_D155_D180_D195_D230,p,446,-1,0.00164298726017133
K6X_D130_D145_D155_D180_D195_D230,p,446,0,-0.006929837638401154
K6X_D130_D145_D155_D180_D195_D230,p,446,1,-0.03949122098171021
K6X_D130_D145_D155_D180_D195_D230,p,446,2,1.1272083341278428e-05
K6X_D130_D145_D155_D180_D195_D230,p,446,3,0.002777279547967386
K6X_D130_D145_D155_D180_D195_D230,p,447,-3,0.0014786127244791896
K6X_D130_D145_D155_D180_D195_D230,p,447,-2,-0.004264101246140893
K6X_D130_D145_D155_D180_D195_D230,p,447,-1,0.0015439316040735756
K6X_D130_D145_D155_D180_D195_D230,p,447,0,-0.007663398988736803
K6X_D130_D145_D155_D180_D195_D230,p,447,1,-0.040615898786363513
K6X_D130_D145_D155_D180_D195_D230,p,447,2,-0.0014219460215735428
K6X_D130_D145_D155_D180_D195_D230,p,447,3,0.0022465416348091895
K6X_D130_D145_D155_D180_D195_D230,p,448,-3,0.0012349890264630832
K6X_D130_D145_D155_D180_D195_D230,p,448,-2,-0.003599778485002717
K6X_D130_D145_D155_D180_D195_D230,p,448,-1,0.0013778358433286799
K6X_D130_D145_D155_D180_D195_D230,p,448,0,-0.008395039348096947
K6X_D130_D145_D155_D180_D195_D230,p,448,1,-0.043593266486843696
K6X_D130_D145_D155_D180_D195_D230,p,448,2,-0.0025180127142371586
K6X_D130_D145_D155_D180_D195_D230,p,448,3,0.0019273190876530834
K6X_D130_D145_D155_D180_D195_D230,p,449,-3,0.0009953643446003178
K6X_D130_D145_D155_D180_D195_D230,p,449,-2,-0.002810320497268155
K6X_D130_D145_D155_D180_D195_D230,p,449,-1,0.0011336173533072831
K6X_D130_D145_D155_D180_D195_D230,p,449,0,-0.009030570237326249
K6X_D130_D145_D155_D180_D195_D230,p,449,1,-0.04806026045234302
K6X_D130_D145_D155_D180_D195_D230,p,449,2,-0.003381191408461337
K6X_D130_D145_D155_D180_D195_D230,p,449,3,0.0018679487587003178
K6X_D130_D145_D155_D180_D195_D230,p,450,-3,0.0008157667457245228
K6X_D130_D145_D155_D180_D195_D230,p,450,-2,-0.0018299295020414337
K6X_D130_D145_D155_D180_D195_D230,p,450,-1,0.0009170129859084638
K6X_D130_D145_D155_D180_D195_D230,p,450,0,-0.009634588528062623
K6X_D130_D145_D155_D180_D195_D230,p,450,1,-0.05608042291521409
K6X_D130_D145_D155_D180_D195_D230,p,450,2,-0.0037921849620668057
K6X_D130_D145_D155_D180_D195_D230,p,450,3,0.002326730467994523
K6X_D130_D145_D155_D180_D195_D230,p,451,-3,0.0006605297981785016
K6X_D130_D145_D155_D180_D195_D230,p,451,-2,-0.0005533479745991319
K6X_D130_D145_D155_D180_D195_D230,p,451,-1,0.000924367952628596
K6X_D130_D145_D155_D180_D195_D230,p,451,0,-0.009905066973670112
K6X_D130_D145_D155_D180_D195_D230,p,451,1,-0.069304197721054
K6X_D130_D145_D155_D180_D195_D230,p,451,2,-0.0036444717125256342
K6X_D130_D145_D155_D180_D195_D230,p,451,3,0.0034770945359585016
K6X_D130_D145_D155_D180_D195_D230,p,452,-3,0.0005555779223672197
K6X_D130_D145_D155_D180_D195_D230,p,452,-2,0.0012025242988436043
K6X_D130_D145_D155_D180_D195_D230,p,452,-1,0.00136479185530624
K6X_D130_D145_D155_D180_D195_D230,p,452,0,-0.01010614336665779
K6X_D130_D145_D155_D180_D195_D230,p,452,1,-0.08840442691101003
K6X_D130_D145_D155_D180_D195_D230,p,452,2,-0.002599265194771488
K6X_D130_D145_D155_D180_D195_D230,p,452,3,0.00540192428575722
K6X_D130_D145_D155_D180_D195_D230,p,453,-3,0.00047453903713843464
K6X_D130_D145_D155_D180_D195_D230,p,453,-2,0.003380672801882506
K6X_D130_D145_D155_D180_D195_D230,p,453,-1,0.0027895508526681505
K6X_D130_D145_D155_D180_D195_D230,p,453,0,-0.01022929188336892
K6X_D130_D145_D155_D180_D195_D230,p,453,1,-0.11436361699316744
K6X_D130_D145_D155_D180_D195_D230,p,453,2,-0.0004892679372250196
K6X_D130_D145_D155_D180_D195_D230,p,453,3,0.007964949767928435
K6X_D130_D145_D155_D180_D195_D230,p,454,-3,0.0003988049976484018
K6X_D130_D145_D155_D180_D195_D230,p,454,-2,0.005534006739369521
K6X_D130_D145_D155_D180_D195_D230,p,454,-1,0.00530746305484053
K6X_D130_D145_D155_D180_D195_D230,p,454,0,-0.01074276071912704
K6X_D130_D145_D155_D180_D195_D230,p,454,1,-0.14054476862560328
K6X_D130_D145_D155_D180_D195_D230,p,454,2,0.002505002159260696
K6X_D130_D145_D155_D180_D195_D230,p,454,3,0.010187625245528402
K6X_D130_D145_D155_D180_D195_D230,p,455,-3,0.0003263420587850982
K6X_D130_D145_D155_D180_D195_D230,p,455,-2,0.0067806829332997375
K6X_D130_D145_D155_D180_D195_D230,p,455,-1,0.008359832905334836
K6X_D130_D145_D155_D180_D195_D230,p,455,0,-0.011473482602408349
K6X_D130_D145_D155_D180_D195_D230,p,455,1,-0.15490143959851177
K6X_D130_D145_D155_D180_D195_D230,p,455,2,0.005227628650205315
K6X_D130_D145_D155_D180_D195_D230,p,455,3,0.010666587653005098
K6X_D130_D145_D155_D180_D195_D230,s,445,-3,0.0016298278769877452
K6X_D130_D145_D155_D180_D195_D230,s,445,-2,0.002116109467348465
K6X_D130_D145_D155_D180_D195_D230,s,445,-1,0.0029590266229678453
K6X_D130_D145_D155_D180_D195_D230,s,445,0,0.01090202127954027
K6X_D130_D145_D155_D180_D195_D230,s,445,1,-0.11937034120009837
K6X_D130_D145_D155_D180_D195_D230,s,445,2,0.00638439233433691
K6X_D130_D145_D155_D180_D195_D230,s,445,3,0.018667961453307746
K6X_D130_D145_D155_D180_D195_D230,s,446,-3,0.0017281118247873858
K6X_D130_D145_D155_D180_D195_D230,s,446,-2,0.0058915499366215245
K6X_D130_D145_D155_D180_D195_D230,s,446,-1,0.00350499465384133
K6X_D130_D145_D155_D180_D195_D230,s,446,0,0.007613921011400845
K6X_D130_D145_D155_D180_D195_D230,s,446,1,-0.11841287360671016
K6X_D130_D145_D155_D180_D195_D230,s,446,2,0.006834610705711279
K6X_D130_D145_D155_D180_D195_D230,s,446,3,0.012661249681747385
K6X_D130_D145_D155_D180_D195_D230,s,447,-3,0.0019788255710491897
K6X_D130_D145_D155_D180_D195_D230,s,447,-2,0.009204136236019407
K6X_D130_D145_D155_D180_D195_D230,s,447,-1,0.0043955680936835755
K6X_D130_D145_D155_D180_D195_D230,s,447,0,0.006676959051617198
K6X_D130_D145_D155_D180_D195_D230,s,447,1,-0.1319929629623635
K6X_D130_D145_D155_D180_D195_D230,s,447,2,0.007167438996556457
K6X_D130_D145_D155_D180_D195_D230,s,447,3,0.00904193375524919
K6X_D130_D145_D155_D180_D195_D230,s,448,-3,0.0024830691359130834
K6X_D130_D145_D155_D180_D195_D230,s,448,-2,0.012493099445421284
K6X_D130_D145_D155_D180_D195_D230,s,448,-1,0.00553321413829868
K6X_D130_D145_D155_D180_D195_D230,s,448,0,0.006100134422693054
K6X_D130_D145_D155_D180_D195_D230,s,448,1,-0.15274106330784376
K6X_D130_D145_D155_D180_D195_D230,s,448,2,0.007449649122582842
K6X_D130_D145_D155_D180_D195_D230,s,448,3,0.0063984997303230835
K6X_D130_D145_D155_D180_D195_D230,s,449,-3,0.0032822443603903175
K6X_D130_D145_D155_D180_D195_D230,s,449,-2,0.015783702735692844
K6X_D130_D145_D155_D180_D195_D230,s,449,-1,0.006811141807377283
K6X_D130_D145_D155_D180_D195_D230,s,449,0,0.0053103146753957515
K6X_D130_D145_D155_D180_D195_D230,s,449,1,-0.177710562174343
K6X_D130_D145_D155_D180_D195_D230,s,449,2,0.007277038425748663
K6X_D130_D145_D155_D180_D195_D230,s,449,3,0.004356167953380318
K6X_D130_D145_D155_D180_D195_D230,s,450,-3,0.004469521000724523
K6X_D130_D145_D155_D180_D195_D230,s,450,-2,0.018614398080403566
K6X_D130_D145_D155_D180_D195_D230,s,450,-1,0.008053773563998464
K6X_D130_D145_D155_D180_D195_D230,s,450,0,0.0037989319898783774
K6X_D130_D145_D155_D180_D195_D230,s,450,1,-0.2031934710362141
K6X_D130_D145_D155_D180_D195_D230,s,450,2,0.006495908073683195
K6X_D130_D145_D155_D180_D195_D230,s,450,3,0.0030905541258645225
K6X_D130_D145_D155_D180_D195_D230,s,451,-3,0.005999025285648502
K6X_D130_D145_D155_D180_D195_D230,s,451,-2,0.020410206319240867
K6X_D130_D145_D155_D180_D195_D230,s,451,-1,0.009061037325798596
K6X_D130_D145_D155_D180_D195_D230,s,451,0,0.001562646188062889
K6X_D130_D145_D155_D180_D195_D230,s,451,1,-0.22446055446605395
K6X_D130_D145_D155_D180_D195_D230,s,451,2,0.004776308922164366
K6X_D130_D145_D155_D180_D195_D230,s,451,3,0.0030057410017585015
K6X_D130_D145_D155_D180_D195_D230,s,452,-3,0.007898724476717219
K6X_D130_D145_D155_D180_D195_D230,s,452,-2,0.021211607952543603
K6X_D130_D145_D155_D180_D195_D230,s,452,-1,0.009672600891796241
K6X_D130_D145_D155_D180_D195_D230,s,452,0,-0.0016781167410177909
K6X_D130_D145_D155_D180_D195_D230,s,452,1,-0.23922851319300997
K6X_D130_D145_D155_D180_D195_D230,s,452,2,0.002121745578748512
K6X_D130_D145_D155_D180_D195_D230,s,452,3,0.00459427251771722
K6X_D130_D145_D155_D180_D195_D230,s,453,-3,0.010294854001028435
K6X_D130_D145_D155_D180_D195_D230,s,453,-2,0.022206690675572505
K6X_D130_D145_D155_D180_D195_D230,s,453,-1,0.00991260717961815
K6X_D130_D145_D155_D180_D195_D230,s,453,0,-0.00541344952906892
K6X_D130_D145_D155_D180_D195_D230,s,453,1,-0.2521438121181675
K6X_D130_D145_D155_D180_D195_D230,s,453,2,-0.001128262085245019
K6X_D130_D145_D155_D180_D195_D230,s,453,3,0.007935701987528434
K6X_D130_D145_D155_D180_D195_D230,s,454,-3,0.013054947809228402
K6X_D130_D145_D155_D180_D195_D230,s,454,-2,0.02563811815119952
K6X_D130_D145_D155_D180_D195_D230,s,454,-1,0.00934013391203053
K6X_D130_D145_D155_D180_D195_D230,s,454,0,-0.00887447162248704
K6X_D130_D145_D155_D180_D195_D230,s,454,1,-0.27083331673260325
K6X_D130_D145_D155_D180_D195_D230,s,454,2,-0.003440169612069305
K6X_D130_D145_D155_D180_D195_D230,s,454,3,0.012092483945728401
K6X_D130_D145_D155_D180_D195_D230,s,455,-3,0.015155359043705099
K6X_D130_D145_D155_D180_D195_D230,s,455,-2,0.03242790714736974
K6X_D130_D145_D155_D180_D195_D230,s,455,-1,0.007248310517234837
K6X_D130_D145_D155_D180_D195_D230,s,455,0,-0.01020241120923835
K6X_D130_D145_D155_D180_D195_D230,s,455,1,-0.29436625247451176
K6X_D130_D145_D155_D180_D195_D230,s,455,2,-0.0018716231599446862
K6X_D130_D145_D155_D180_D195_D230,s,455,3,0.014748559293005097
K6X_D110_D190_D210_D215_D220_D225,p,445,-3,-0.0742712920883069
K6X_D110_D190_D210_D215_D220_D225,p,445,-2,0.019062939810321325
K6X_D110_D190_D210_D215_D220_D225,p,445,-1,-0.08689239114771766
K6X_D110_D190_D210_D215_D220_D225,p,445,0,-0.01796840982836201
K6X_D110_D190_D210_D215_D220_D225,p,445,1,0.0009447510971609865
K6X_D110_D190_D210_D215_D220_D225,p,445,2,-0.055875791050594134
K6X_D110_D190_D210_D215_D220_D225,p,445,3,-0.07868574635937285
