geometry_id,wavelength_nm,true_delta_eta_plus1,true_abs_delta_eta_plus1,pred_delta_eta_plus1__LF_only,pred_delta_eta_plus1__LF_global_bias,pred_delta_eta_plus1__LF_affine,pred_delta_eta_plus1__LF_ridge_residual,pred_delta_eta_plus1__LF_paired_shared_contrast,pred_delta_eta_plus1__corrected_residual_mlp,pred_delta_eta_plus1__direct_mlp,pred_delta_eta_plus1__resmlp,pred_delta_eta_plus1__circular_cnn
K6X_D150_D205_D215_D220_D225_D230,451,-0.07998202886759033,0.07998202886759033,0.0,0.0,-0.030408707796615614,-0.030408379030703023,0.15265127674596798,-0.032159306108951555,-0.03423564011851947,-0.020171004657944042,-0.036568671464920044
K6X_D150_D205_D215_D220_D225_D230,452,-0.1325844350919738,0.1325844350919738,0.0,0.0,-0.030408707796615628,-0.030408379030703037,0.17336624283885274,0.005313888192176819,-0.03223899751901626,-0.018290874237815537,-0.03669030716021855
K6X_D150_D205_D215_D220_D225_D230,453,-0.13133684478485327,0.13133684478485327,0.0,0.0,-0.030408707796615628,-0.030408379030703037,0.19565519296433814,0.04067702094713846,-0.02960506826639176,-0.016124227394660316,-0.03681224336226781
K6X_D150_D205_D215_D220_D225_D230,454,-0.13910326455112879,0.13910326455112879,0.0,0.0,-0.03040870779661562,-0.030408379030703064,0.22367725399949895,0.05308991918961206,-0.026443549742301307,-0.013694285725553833,-0.036934467653433486
K6X_D150_D205_D215_D220_D225_D230,455,-0.16021552272325576,0.16021552272325576,0.0,0.0,-0.030408707796615614,-0.030408379030702995,0.2603439917731384,0.007225538293520628,-0.022901992624004684,-0.011027754594882332,-0.037056992451349885
K6X_D200_D205_D215_D220_D225_D230,445,-0.024239119369170004,0.024239119369170004,0.0,0.0,-0.033509346981993454,-0.03350898469329922,0.06133610353682216,0.08563133329153061,-0.014765949298938125,-0.0007016918001075609,-0.0069739321867624895
K6X_D200_D205_D215_D220_D225_D230,446,-0.022382683367131,0.022382683367131,0.0,0.0,-0.03350934698199346,-0.033508984693299236,0.056799734071739716,0.06450045729676883,-0.013108809789021805,-0.0014681383036077023,-0.006990527113278702
K6X_D200_D205_D215_D220_D225_D230,447,-0.037899608821476,0.037899608821476,0.0,0.0,-0.033509346981993454,-0.03350898469329924,0.018360853988456403,0.08722020188967386,-0.011560220271348953,-0.002427948794017233,-0.007007156809171043
K6X_D200_D205_D215_D220_D225_D230,448,-0.039014915668150005,0.039014915668150005,0.0,0.0,-0.03350934698199344,-0.03350898469329923,0.025533600027006054,0.14168358392392597,-0.01011861115694046,-0.0036131818778812885,-0.007023843626181289
K6X_D200_D205_D215_D220_D225_D230,449,-0.04515537053781,0.04515537053781,0.0,0.0,-0.033509346981993454,-0.0335089846932992,0.032228178874607355,0.15529144066385925,-0.008782374362150833,-0.005057856130103268,-0.007040544102589294
K6X_D200_D205_D215_D220_D225_D230,450,-0.0398161529288,0.0398161529288,0.0,0.0,-0.033509346981993454,-0.03350898469329923,0.04069769246735337,0.1632937634518991,-0.007550809532403946,-0.006794837769120932,-0.007057296733061477
K6X_D200_D205_D215_D220_D225_D230,451,-0.043141242350000004,0.043141242350000004,0.0,0.0,-0.03350934698199346,-0.03350898469329923,0.05468086639845979,0.16790819323311248,-0.006425149738788605,-0.008852217501650252,-0.00707408289114634
K6X_D200_D205_D215_D220_D225_D230,452,-0.07361210259212,0.07361210259212,0.0,0.0,-0.033509346981993475,-0.03350898469329923,0.07517850925105242,0.16492365983625254,-0.005408483246962234,-0.011246652963260807,-0.007090911269187927
K6X_D200_D205_D215_D220_D225_D230,453,-0.014917221755000001,0.014917221755000001,0.0,0.0,-0.033509346981993454,-0.03350898469329922,0.10046572213646005,0.1622492472330729,-0.00450524811943373,-0.013977422378957272,-0.007107758273681007
K6X_D200_D205_D215_D220_D225_D230,454,-0.000643715643799999,0.000643715643799999,0.0,0.0,-0.03350934698199345,-0.033508984693299215,0.12704938685408712,0.14196663411955038,-0.003720791389544814,-0.01701962761580944,-0.007124661157528564
K6X_D200_D205_D215_D220_D225_D230,455,-0.011804698510099996,0.011804698510099996,0.0,0.0,-0.033509346981993454,-0.033508984693299215,0.13948695511426565,0.016417824352780983,-0.003059112777312606,-0.020319298064957067,-0.00714158763488134
