candidate_id,target_bin,target_phase_deg,phi_offset_deg,source,trace_id,J1_side_nm,J2_length_nm,J2_width_nm,D_nm,Psi_deg,direct_gap_nm,periodic_gap_nm,manufacturing_pass,continuous_loss,quantized_loss,phase_error_deg,projector_shape_error,sigma2_over_sigma1,combined_leakage,Txx_center,spectral_instability,ensemble_dispersion,C0_blend_disagreement,risk_class,physics_origin,hash_status,geometry_family,exact_surrogate_hash,canonical_surrogate_hash,symmetry_surrogate_hash,throughput_penalty,novelty_penalty,J1_center_x_nm,J1_center_y_nm,J2_center_x_nm,J2_center_y_nm,H_nm,period_x_nm,period_y_nm,material,exact_geometry_hash_sha256,canonical_relative_geometry_hash_sha256,symmetry_equivalence_geometry_hash_sha256,nearest_physics_distance,family,disagreement_score,dispersion_score,acq_score,category,candidate_order,solver_status,physics_status,prediction_status,round3_identity,wavelength_authorization,run_polarizations,geometry_054_excluded,no_replacement,model_risk_class,five_seed_dispersion,C1_to_C4_seed_dispersion
LPML_R3_027,3,220.0,40.0,DERIVATIVE_FREE_EQUIVALENT,DF_B3_S2,112,107,101,196.0,-0.9,86.5,126.5,True,0.0,48.27490997314453,131.15288263123463,0.34010592103004456,0.3710242211818695,0.15061239898204803,0.9507744312286377,0.3430180251598358,1.6804578304290771,0.0006157499738037586,MODEL_DISAGREEMENT_HIGH_RISK,ROUND3_PRE_RETRAIN_PROSPECTIVE_EVIDENCE,PLANNED_SURROGATE_IDENTITY_NOT_FORMAL_GEOMETRY_HASH,J1112_L107_W101_P-9,4f59e1e0cfc3d1ef30608662c37d2e3ba453658bbfe009d886ada4aba77c6ef7,d860402c792183952f7483ea39def0957471aa27961e67a1b90017c4b3ef2302,394ac4b52bbff39c2c8f86e238b034b06fd6021537030f65abd55cb59203aef3,0.049225568771362305,0.0,-97.98790998320274,1.5393170965584262,97.98790998320274,-1.5393170965584262,500.0,432.0,432.0,APCD_TIO2_NATIVE_M1,fdbdfdb36e151f19b4c13dcc3505164f8a1fbefe35196358e7253de897bd6b58,687812b420984b6a58eade3fb33cfee732bcb2be7a157f97c44a22b1a670039b,5a81c95c91808c106bb65500198f7318b148f8a84fb89f4f11f2788461883b01,0.0,J1112_L107_W101_P-9,0.0006157492753118277,1.6804578304290771,1.8122264623356237,B3_TARGETED_ACTIVE_LEARNING,27,PLANNED_NOT_RUN,ABSENT_NOT_SIMULATED,MODEL_PREDICTION_NOT_PHYSICS_LABEL,ROUND3_TARGETED_ACTIVE_LEARNING_GEOMETRY,450.0-454.0_nm_step_0.5_nm,"x,y",True,True,MODEL_DISAGREEMENT_HIGH_RISK,0.006813406012952328,0.006813406012952328
LPML_R3_028,3,220.0,40.0,DERIVATIVE_FREE_EQUIVALENT,DF_B3_S17,110,110,100,202.0,0.9,92.0,120.0,True,0.0,52.22050476074219,142.9992720107315,0.4556715190410614,0.520737886428833,0.2833767533302307,0.9904825687408447,0.29868772625923157,1.8482990264892578,0.000489720783662051,MODEL_DISAGREEMENT_HIGH_RISK,ROUND3_PRE_RETRAIN_PROSPECTIVE_EVIDENCE,PLANNED_SURROGATE_IDENTITY_NOT_FORMAL_GEOMETRY_HASH,J1110_L110_W100_P9,544adbdf6b56ec4be0489f7ef1680f15c4017b859ca5f7d3c7e24319f936ed9a,6c462701b0d9584fb274aba481401e21719c02f227c7957762e804052c6738ea,990ff836d200eed45ef773e4be23416a94ab401a70b038117c3d9ff54abbc99e,0.009517431259155273,0.0,-100.98753988064772,-1.5864390484938882,100.98753988064772,1.5864390484938882,500.0,432.0,432.0,APCD_TIO2_NATIVE_M1,af221557fe8153efde5d6a74130106b9bd3b4aa2e2907a1054a0c0a9aea2dc77,3c091daac2af1bc6f41506cc3bc74f6905ab4f97f9828a9cb9cc61bf7825352e,ae0f16abd303b6d74ae30fccaf8d77b00d0130d7532220187c67fdf199680b06,0.0,J1110_L110_W100_P9,0.0004897223552688956,1.8482990264892578,1.991788020855258,B3_TARGETED_ACTIVE_LEARNING,28,PLANNED_NOT_RUN,ABSENT_NOT_SIMULATED,MODEL_PREDICTION_NOT_PHYSICS_LABEL,ROUND3_TARGETED_ACTIVE_LEARNING_GEOMETRY,450.0-454.0_nm_step_0.5_nm,"x,y",True,True,MODEL_DISAGREEMENT_HIGH_RISK,0.005815691314637661,0.005815691314637661
LPML_R3_029,3,220.0,40.0,DERIVATIVE_FREE_EQUIVALENT,DF_B3_S22,112,109,102,200.0,1.0,89.5,121.5,True,0.0,49.00709915161133,134.01336585563598,0.29616880416870117,0.32108402252197266,0.12616367638111115,0.965376079082489,0.3261517882347107,1.7841055393218994,0.000719150179065764,MODEL_DISAGREEMENT_HIGH_RISK,ROUND3_PRE_RETRAIN_PROSPECTIVE_EVIDENCE,PLANNED_SURROGATE_IDENTITY_NOT_FORMAL_GEOMETRY_HASH,J1112_L109_W102_P10,89f5e14a86a616ef0086727fc6280ece1f27a950460a11ee2eb80cee056e04b6,15d8526bc9ecd17dd81a9a421f29ae7eed7da35a4899ba31ae7b86d5e228390e,f4e63a43ecb8f2cf74bd8b2e58d3ce9cab147d9a6ea5a63be7119dfa33730b87,0.034623920917510986,0.0,-99.98476951563913,-1.7452406437283512,99.98476951563913,1.7452406437283512,500.0,432.0,432.0,APCD_TIO2_NATIVE_M1,1fe4ad82826bd9b0309d0e5e214ed8966e6ecd1c3087a4bb353733d20e8eea5d,9454f648b2ff88cb69b9e1c5d8e169903e19dedb93f05a85470765faa58a6f1f,d960f978ffaf714a368c09536c0e89926489a1260de784476ec6f47a794b414f,0.0,J1112_L109_W102_P10,0.0007191503536887467,1.7841055393218994,1.918838055531224,B3_TARGETED_ACTIVE_LEARNING,29,PLANNED_NOT_RUN,ABSENT_NOT_SIMULATED,MODEL_PREDICTION_NOT_PHYSICS_LABEL,ROUND3_TARGETED_ACTIVE_LEARNING_GEOMETRY,450.0-454.0_nm_step_0.5_nm,"x,y",True,True,MODEL_DISAGREEMENT_HIGH_RISK,0.005991814658045769,0.005991814658045769
LPML_R3_030,3,220.0,40.0,DERIVATIVE_FREE_EQUIVALENT,DF_B3_S30,112,110,102,196.0,-1.0,85.0,125.0,True,0.0,47.24140548706055,126.95459757485959,0.3335473835468292,0.3637969195842743,0.1490754336118698,0.9667758941650391,0.3276017904281616,1.5927088260650635,0.0012866936158388853,MODEL_DISAGREEMENT_HIGH_RISK,ROUND3_PRE_RETRAIN_PROSPECTIVE_EVIDENCE,PLANNED_SURROGATE_IDENTITY_NOT_FORMAL_GEOMETRY_HASH,J1112_L110_W102_P-10,a20f5c1228d9a12d66550040d700bcd05dd324b30aa849603a840ec45f6f7411,de2c206bf74bba7474a1c86de0af70efaed5da2277ebc95ad805744782d13081,a186adb2db0bc7d4416f7a51212a9e7ccb3f3befa7ef51d3b964fcff008436e7,0.03322410583496094,0.0,-97.98507412532635,1.7103358308537842,97.98507412532635,-1.7103358308537842,500.0,432.0,432.0,APCD_TIO2_NATIVE_M1,c337934c08e8918d68146ae2380e825a54a54e95a391d67b94531cabdad446fd,dfabbbeed5ef48629a8e44b4dcd332c703925fc3baf6ef522ec6f46b97f970f7,ee1c9ef8832703024395eebffc9196e67aeba4cc3667a3fc1fcb06421129bf8b,0.0,J1112_L110_W102_P-10,0.001286694430746138,1.5927088260650635,1.7209501180706692,B3_TARGETED_ACTIVE_LEARNING,30,PLANNED_NOT_RUN,ABSENT_NOT_SIMULATED,MODEL_PREDICTION_NOT_PHYSICS_LABEL,ROUND3_TARGETED_ACTIVE_LEARNING_GEOMETRY,450.0-454.0_nm_step_0.5_nm,"x,y",True,True,MODEL_DISAGREEMENT_HIGH_RISK,0.009213930927217007,0.009213930927217007
LPML_R3_031,3,220.0,40.0,DERIVATIVE_FREE_EQUIVALENT,DF_B3_S12,112,110,100,201.0,1.2,90.0,120.0,True,0.0,49.45338439941406,134.95787173482202,0.3076115548610687,0.332656592130661,0.12932951748371124,0.9664897322654724,0.3185998797416687,2.0177266597747803,0.0008131385548040271,MODEL_DISAGREEMENT_HIGH_RISK,ROUND3_PRE_RETRAIN_PROSPECTIVE_EVIDENCE,PLANNED_SURROGATE_IDENTITY_NOT_FORMAL_GEOMETRY_HASH,J1112_L110_W100_P12,a27cf81db6a3b23b5ac074086135eacd9360a9b34ecdc4e66001bd761da1a135,265ba0763b494149d65a32d346d1d2d1328f893660f0900e8ae8eb644efdaa71,3a26e24db8335ad3a836bc1b1392747a947a6685be29f375523503eb15b86fc8,0.03351026773452759,0.0,-100.47795868922198,-2.1047131982773744,100.47795868922198,2.1047131982773744,500.0,432.0,432.0,APCD_TIO2_NATIVE_M1,ee611788f01302b132145ac410617e4418d7b84d227f002e24053d70e4743723,11bd49c37c85334545a059ddbc619a6a2b5945732be6aca4121994c1185c3fd4,75ec92c7536f9e082411e8dc1c59aca5fe2b8b27414a39c10e2cdf273bc6e000,0.0,J1112_L110_W100_P12,0.0008131398353725672,2.0177266597747803,2.153497671344975,B3_TARGETED_ACTIVE_LEARNING,31,PLANNED_NOT_RUN,ABSENT_NOT_SIMULATED,MODEL_PREDICTION_NOT_PHYSICS_LABEL,ROUND3_TARGETED_ACTIVE_LEARNING_GEOMETRY,450.0-454.0_nm_step_0.5_nm,"x,y",True,True,MODEL_DISAGREEMENT_HIGH_RISK,0.006995061412453651,0.006995061412453651
LPML_R3_032,3,223.0,43.0,GRADIENT_FINE,GF_O43_B3_S12,112,108,102,197.0,-1.1,87.0,125.0,True,0.0,49.14388656616211,132.72363489504082,0.3310675323009491,0.36035552620887756,0.14488911628723145,0.9595998525619507,0.34199315309524536,1.72780442237854,0.0010840530740097165,MODEL_DISAGREEMENT_HIGH_RISK,ROUND3_PRE_RETRAIN_PROSPECTIVE_EVIDENCE,PLANNED_SURROGATE_IDENTITY_NOT_FORMAL_GEOMETRY_HASH,J1112_L108_W102_P-11,20888296414bd328e8737ab8ffffcebfad14bb1d10ddbea5343e13b61e2c942a,7725be7e3ade673a5859bc407bd92492022ea880f4b2ec4469389ef32c28d09e,0ea2683bb96bf75a94f7000826d569880a2148cc28c0b711198c21f8e94733af,0.040400147438049316,0.0,-98.48184764398195,1.8909480763694324,98.48184764398195,-1.8909480763694324,500.0,432.0,432.0,APCD_TIO2_NATIVE_M1,85fff7b813f1c2de8818ec4d4e396dae29bac70c91d7656a125f190a1516375b,3f04b125cab87b33a042b081990040bc786b8346d01354a65a163e87ef31a36c,a5261a7d183f7690d0b720f3c0b7c8a7bec041f06e2a37c2fb1c1360b418ae5d,0.0,J1112_L108_W102_P-11,0.0010840516770258546,1.72780442237854,1.8616121089506068,B3_TARGETED_ACTIVE_LEARNING,32,PLANNED_NOT_RUN,ABSENT_NOT_SIMULATED,MODEL_PREDICTION_NOT_PHYSICS_LABEL,ROUND3_TARGETED_ACTIVE_LEARNING_GEOMETRY,450.0-454.0_nm_step_0.5_nm,"x,y",True,True,MODEL_DISAGREEMENT_HIGH_RISK,0.009197859093546867,0.009197859093546867
LPML_R3_033,3,216.0,36.0,GRADIENT_FINE,GF_O36_B3_S46,112,109,101,196.0,0.5,85.5,125.5,True,0.0,46.8018798828125,127.0010838423507,0.33730921149253845,0.36938419938087463,0.15268036723136902,0.9447764754295349,0.3212522268295288,1.7549023628234863,0.0005142946029081941,MODEL_DISAGREEMENT_HIGH_RISK,ROUND3_PRE_RETRAIN_PROSPECTIVE_EVIDENCE,PLANNED_SURROGATE_IDENTITY_NOT_FORMAL_GEOMETRY_HASH,J1112_L109_W101_P5,35285ded23776df8efe918727d561cb7240471409fecfa734fff4c5d2921d145,38e281cf5cb6681f86110ab835425b9dad1ef9343a438b0cef14c4fe0cbb96b9,62ea626327df5f8959512626b4f09dcb6668562bee9b74d2ff12dcd40e9da52a,0.05522352457046509,0.0,-97.99626846028879,-0.8552004788406457,97.99626846028879,0.8552004788406457,500.0,432.0,432.0,APCD_TIO2_NATIVE_M1,de6632799147edd0aa0a74c5b05bd56f56a8ca14252dd17068ba44388b8dd832,548288b1c6e8d9dde9c62c8deb5fed56c11e3be5d96b9557536eb14c78876c6c,19e03d251155de9dc0037eb100b0847d8664e7fcf48a9fc32468876a47eea261,0.0,J1112_L109_W101_P5,0.0005142932641319931,1.7549023628234863,1.882417739929969,B3_TARGETED_ACTIVE_LEARNING,33,PLANNED_NOT_RUN,ABSENT_NOT_SIMULATED,MODEL_PREDICTION_NOT_PHYSICS_LABEL,ROUND3_TARGETED_ACTIVE_LEARNING_GEOMETRY,450.0-454.0_nm_step_0.5_nm,"x,y",True,True,MODEL_DISAGREEMENT_HIGH_RISK,0.005856307223439217,0.005856307223439217
LPML_R3_034,3,216.0,36.0,GRADIENT_FINE,GF_O36_B3_S58,112,109,102,197.0,0.7,86.5,124.5,True,0.0,46.76543426513672,127.29508250498472,0.3242279291152954,0.3543548583984375,0.14529281854629517,0.9536759257316589,0.3231673836708069,1.8499863147735596,0.0005468560848385096,MODEL_DISAGREEMENT_HIGH_RISK,ROUND3_PRE_RETRAIN_PROSPECTIVE_EVIDENCE,PLANNED_SURROGATE_IDENTITY_NOT_FORMAL_GEOMETRY_HASH,J1112_L109_W102_P7,64b6ed7088fb5cb21a7d76b8de065c1ab3663a4eb78b1ef038a6249a0e6bd08f,6ee084a123a3886588776ac7dfc13b4ece96cf117ba4841c0ae7ffa1892129ca,dca75f7a87015d80430b8606c6aa2e48948bc5700e9dee161eb7af80fb127c1d,0.046324074268341064,0.0,-98.49264891155453,-1.203374582271846,98.49264891155453,1.203374582271846,500.0,432.0,432.0,APCD_TIO2_NATIVE_M1,0d00b10bd9223eb4ed531ab1f2d51f475e50a41ec2ff3b936a0073a052a0edd6,7033020d7e18d259f05fbee7c9954a050a5bc9ea446b70b213294c8abd3b3685,c019bc81b39266b0b16d14736d08705889f4ebf704069671f13d56f516984401,0.0,J1112_L109_W102_P7,0.0005468566087074578,1.8499863147735596,1.9778282538872518,B3_TARGETED_ACTIVE_LEARNING,34,PLANNED_NOT_RUN,ABSENT_NOT_SIMULATED,MODEL_PREDICTION_NOT_PHYSICS_LABEL,ROUND3_TARGETED_ACTIVE_LEARNING_GEOMETRY,450.0-454.0_nm_step_0.5_nm,"x,y",True,True,MODEL_DISAGREEMENT_HIGH_RISK,0.006406684871762991,0.006406684871762991
LPML_R3_035,3,218.0,38.0,GRADIENT_FINE,GF_O38_B3_S37,112,108,102,197.0,-1.0,87.0,125.0,True,0.0,47.37791442871094,128.14559132081305,0.32707977294921875,0.3560587465763092,0.1430024653673172,0.9584596157073975,0.34013092517852783,1.7613813877105713,0.0009171277633868158,MODEL_DISAGREEMENT_HIGH_RISK,ROUND3_PRE_RETRAIN_PROSPECTIVE_EVIDENCE,PLANNED_SURROGATE_IDENTITY_NOT_FORMAL_GEOMETRY_HASH,J1112_L108_W102_P-10,9e845fde00208d25b946f77730156d25715846e4548ba2f927961ecebf27550a,d6461c77f23ac86cb81a588eafae526d624a10e17f0921704de374f64ea3f31b,e8ccbaf090a6ab07e4fa04d86ff607384f8af68ae48f5e6ff15416c7d7241729,0.04154038429260254,0.0,-98.48499797290454,1.7190620340724259,98.48499797290454,-1.7190620340724259,500.0,432.0,432.0,APCD_TIO2_NATIVE_M1,6ba043f6078df11155dc28f5f6891152b1cd087d3b90425d796a9d74faa4c46c,537bb452392740f640371e4cad8e2eb7de1280c7b301fbd6d3a209a5d138025d,455c0cbc09f5cf64aad7352c9dd2216753987df5ceb8f1fc7b71070067479ed9,0.0,J1112_L108_W102_P-10,0.000917128287255764,1.7613813877105713,1.8904441073186402,B3_TARGETED_ACTIVE_LEARNING,35,PLANNED_NOT_RUN,ABSENT_NOT_SIMULATED,MODEL_PREDICTION_NOT_PHYSICS_LABEL,ROUND3_TARGETED_ACTIVE_LEARNING_GEOMETRY,450.0-454.0_nm_step_0.5_nm,"x,y",True,True,MODEL_DISAGREEMENT_HIGH_RISK,0.008414942771196365,0.008414942771196365
LPML_R3_036,3,215.0,35.0,GRADIENT_MULTISTART,G_O35_B3_S36,112,109,101,196.0,-0.9,85.5,125.5,True,0.0,45.613529205322266,123.67194035785975,0.33392998576164246,0.36477741599082947,0.1502402126789093,0.9606693387031555,0.33205533027648926,1.655548334121704,0.000726012047380209,MODEL_DISAGREEMENT_HIGH_RISK,ROUND3_PRE_RETRAIN_PROSPECTIVE_EVIDENCE,PLANNED_SURROGATE_IDENTITY_NOT_FORMAL_GEOMETRY_HASH,J1112_L109_W101_P-9,d5a64f89f4cc08979366b479f66918a8d14d4cf472fbe534ace4162e3f18bc31,19b3eb990d1e8e99d13c8b5e0ad9030423c64cbc801507dfd238e5cfc7082622,fc955131ce4fb2f99a633296eb4a89d1f02918c41e0df805db0d79d4020f3bf7,0.03933066129684448,0.0,-97.98790998320274,1.5393170965584262,97.98790998320274,-1.5393170965584262,500.0,432.0,432.0,APCD_TIO2_NATIVE_M1,7c03f22b4861bc9bf840d52b336059d53c1bdc661a50022911d65669acf94367,dbcafa7cc64c2b4fd637e096175d38b8cd01f788ae42b8fba9780c192da6a8bc,4b7a17d9dfe599b36941d52f3a606ec42fdb3a5a0723f6c3520988b546b1cb69,0.0,J1112_L109_W101_P-9,0.0007260118727572262,1.655548334121704,1.779946286352321,B3_TARGETED_ACTIVE_LEARNING,36,PLANNED_NOT_RUN,ABSENT_NOT_SIMULATED,MODEL_PREDICTION_NOT_PHYSICS_LABEL,ROUND3_TARGETED_ACTIVE_LEARNING_GEOMETRY,450.0-454.0_nm_step_0.5_nm,"x,y",True,True,MODEL_DISAGREEMENT_HIGH_RISK,0.006794947199523449,0.006794947199523449
LPML_R3_037,4,280.0,40.0,DERIVATIVE_FREE_EQUIVALENT,DF_B4_S2,108,110,99,200.0,-0.6,91.0,123.0,True,0.0,56.54814910888672,152.48910952279053,0.5986161828041077,0.7518935799598694,0.5576040148735046,0.9751428365707397,0.2516994774341583,2.0086922645568848,0.0004271614598110318,MODEL_DISAGREEMENT_HIGH_RISK,ROUND3_PRE_RETRAIN_PROSPECTIVE_EVIDENCE,PLANNED_SURROGATE_IDENTITY_NOT_FORMAL_GEOMETRY_HASH,J1108_L110_W99_P-6,71a0e2a1f41f095b783eb1143960eab175c8b4a3709d0605c654d5c7e40b7a1d,8ccee73e635e578a0cb0fe9245be95a3b037625276048c97592a23621fa1d32e,fcd63133b1d0b152e6a22b45c1629b17632ea103e7e78c1b4e8317660bd5d569,0.024857163429260254,0.0,-99.99451693655121,1.0471784116245793,99.99451693655121,-1.0471784116245793,500.0,432.0,432.0,APCD_TIO2_NATIVE_M1,b88d0ba83892ed354877d92c09afe2689221e1d811868995824dfbf104a2645a,723e1a0af2f9d66b632bd1c06c9e75d80ba9014905bf59334dbb457166454b42,faa7ad82408dfdfe10674183c4ab8e73d1336da71d9b91f0931366999405610c,0.0,J1108_L110_W99_P-6,0.00042715732706710696,2.0086922645568848,2.1616085314067424,B4_TARGETED_ACTIVE_LEARNING,37,PLANNED_NOT_RUN,ABSENT_NOT_SIMULATED,MODEL_PREDICTION_NOT_PHYSICS_LABEL,ROUND3_TARGETED_ACTIVE_LEARNING_GEOMETRY,450.0-454.0_nm_step_0.5_nm,"x,y",True,True,MODEL_DISAGREEMENT_HIGH_RISK,0.006978136021643877,0.006978136021643877
LPML_R3_038,4,280.0,40.0,DERIVATIVE_FREE_EQUIVALENT,DF_B4_S11,108,106,99,201.0,-0.2,94.0,124.0,True,0.0,53.247032165527344,143.3074364857041,0.6010949611663818,0.7582421898841858,0.569595992565155,0.9811388254165649,0.2855887711048126,1.9381002187728882,0.0003955981519538909,MODEL_DISAGREEMENT_HIGH_RISK,ROUND3_PRE_RETRAIN_PROSPECTIVE_EVIDENCE,PLANNED_SURROGATE_IDENTITY_NOT_FORMAL_GEOMETRY_HASH,J1108_L106_W99_P-2,75b13b0c1e9a833e706105e8a685717e66cc31ac5b6e0c379bce675df0f38969,22c52a8d9224d77161ad4f93665853fbb841a46528635688752be07345973d91,e7592add9347a6c822cef913cf28ee7a044c807c696f2cee5b5d17f10165b3f9,0.01886117458343506,0.0,-100.49938771960794,0.3508104672299851,100.49938771960794,-0.3508104672299851,500.0,432.0,432.0,APCD_TIO2_NATIVE_M1,5e3b06bf4c963e306070ede2cb153e974cc30c4c29cdfca193218a2c9827c898,3732577169176dfd312ff36a17ddc570298961f202353e6fdf16549bb9f180c8,1decbdc1492a32ee7caec2ad1e2edf14be3543c2df789e901392ee15ded90f97,0.0,J1108_L106_W99_P-2,0.0003955971042159945,1.9381002187728882,2.0818032523628083,B4_TARGETED_ACTIVE_LEARNING,38,PLANNED_NOT_RUN,ABSENT_NOT_SIMULATED,MODEL_PREDICTION_NOT_PHYSICS_LABEL,ROUND3_TARGETED_ACTIVE_LEARNING_GEOMETRY,450.0-454.0_nm_step_0.5_nm,"x,y",True,True,MODEL_DISAGREEMENT_HIGH_RISK,0.005689108744263649,0.005689108744263649
LPML_R3_039,4,280.0,40.0,DERIVATIVE_FREE_EQUIVALENT,DF_B4_S26,108,108,99,201.0,0.2,93.0,123.0,True,0.0,53.92694091796875,145.5038477378618,0.6055403351783752,0.7671627402305603,0.5869600772857666,0.9908984303474426,0.29068610072135925,1.7520954608917236,0.0004091646405868232,MODEL_DISAGREEMENT_HIGH_RISK,ROUND3_PRE_RETRAIN_PROSPECTIVE_EVIDENCE,PLANNED_SURROGATE_IDENTITY_NOT_FORMAL_GEOMETRY_HASH,J1108_L108_W99_P2,7975daeb1456b95ae4dc59864fa53d1fdb1dc191d2bbbea361db1d1841ab19e9,c1c566b5996f0ffd208f28a222e8547cedd7a16ff150621110d905add42a23ec,8973716f58fa6c07b7a1aa11d3ade418ff05652401eb4ade48724ab3c9063c35,0.009101569652557373,0.0,-100.49938771960794,-0.3508104672299851,100.49938771960794,0.3508104672299851,500.0,432.0,432.0,APCD_TIO2_NATIVE_M1,4e8d99bebe27b161f8213531a5e5dd1cfccdd1a4382cc269962219d59121c66b,80c5dc2c36927c02e2a1a0ac3d08ec5ef670fa53e6bdbbaa1c6521a0cfa37bc1,4666b22ec8185cff09060c43bc26e0e780619f9fc68046be8a1b31c66c32fcd9,0.0,J1108_L108_W99_P2,0.0004091655428055674,1.7520954608917236,1.898008474172391,B4_TARGETED_ACTIVE_LEARNING,39,PLANNED_NOT_RUN,ABSENT_NOT_SIMULATED,MODEL_PREDICTION_NOT_PHYSICS_LABEL,ROUND3_TARGETED_ACTIVE_LEARNING_GEOMETRY,450.0-454.0_nm_step_0.5_nm,"x,y",True,True,MODEL_DISAGREEMENT_HIGH_RISK,0.005653979256749153,0.005653979256749153
LPML_R3_040,4,280.0,40.0,DERIVATIVE_FREE_EQUIVALENT,DF_B4_S8,108,106,99,202.0,-0.2,95.0,123.0,True,0.0,53.409095764160156,143.5996866199106,0.5943160653114319,0.7449681162834167,0.5492389798164368,0.9777297973632812,0.2730523943901062,1.9199196100234985,0.0004602525441441685,MODEL_DISAGREEMENT_HIGH_RISK,ROUND3_PRE_RETRAIN_PROSPECTIVE_EVIDENCE,PLANNED_SURROGATE_IDENTITY_NOT_FORMAL_GEOMETRY_HASH,J1108_L106_W99_P-2,7ed6936a90db218aed9c03d0af97b423ba2db2a31bb19f6d5fe02ae557c85f23,d64324beb04eb0702f9f59fb6a74d1255c064bad9f4ce989581a292b89c72945,86d90f10d248b60bc391d6e7ff85069c7f5180e04333a4d5b03b37b87e8373e8,0.02227020263671875,0.0,-100.99938467343684,0.3525557929375969,100.99938467343684,-0.3525557929375969,500.0,432.0,432.0,APCD_TIO2_NATIVE_M1,303ac4794bcfd46b0a1b5ab0cf425f18f6db10521cf936e8d4960ffa0db916ce,0995ec62a2df017abd86756a77ec2ec3a617ce2b2f95725eebbc9f4129adb77f,61f05b7ffeb9f347bb2d62c503291194afa99c98dbfe6e20892ae0cdcfac45e6,0.0,J1108_L106_W99_P-2,0.00046025242772884667,1.9199196100234985,2.063979549071138,B4_TARGETED_ACTIVE_LEARNING,40,PLANNED_NOT_RUN,ABSENT_NOT_SIMULATED,MODEL_PREDICTION_NOT_PHYSICS_LABEL,ROUND3_TARGETED_ACTIVE_LEARNING_GEOMETRY,450.0-454.0_nm_step_0.5_nm,"x,y",True,True,MODEL_DISAGREEMENT_HIGH_RISK,0.005705567542463541,0.005705567542463541
LPML_R3_041,4,283.0,43.0,GRADIENT_FINE,GF_O43_B4_S0,108,106,99,202.0,0.6,95.0,123.0,True,0.0,51.88135528564453,139.41293092285454,0.5978420376777649,0.7520005106925964,0.5616050958633423,0.980516791343689,0.29399383068084717,2.0082108974456787,0.00040744291618466377,MODEL_DISAGREEMENT_HIGH_RISK,ROUND3_PRE_RETRAIN_PROSPECTIVE_EVIDENCE,PLANNED_SURROGATE_IDENTITY_NOT_FORMAL_GEOMETRY_HASH,J1108_L106_W99_P6,30168dbc66e4f44bc0c3e580f4f8d4edd539e2bbd13fecef97fc5565737e9844,886b005090bf80022c1db848cf37ccad2cf2a11760c836df69e255af413beda0,cc7fad2f9e27e5f286c79140cee1422e86341960da70ef0fcfae0c45687952c3,0.019483208656311035,0.0,-100.99446210591672,-1.057650195740825,100.99446210591672,1.057650195740825,500.0,432.0,432.0,APCD_TIO2_NATIVE_M1,a72334b7266a983cf7e3ca51007373ea850ec8e30a12fc6a64afc3581f65ece9,be184a429310dc36344a64a3beafea7731e391b90dd80e993802c3e4d324b680,f20fd66feb217ab5161d570f099eb48d2716b52d97c2fe1719a4c39744b96e5c,0.0,J1108_L106_W99_P6,0.00040744239231571555,2.0082108974456787,2.148031270760849,B4_TARGETED_ACTIVE_LEARNING,41,PLANNED_NOT_RUN,ABSENT_NOT_SIMULATED,MODEL_PREDICTION_NOT_PHYSICS_LABEL,ROUND3_TARGETED_ACTIVE_LEARNING_GEOMETRY,450.0-454.0_nm_step_0.5_nm,"x,y",True,True,MODEL_DISAGREEMENT_HIGH_RISK,0.004862150643020868,0.004862150643020868
LPML_R3_042,4,284.0,44.0,GRADIENT_FINE,GF_O44_B4_S36,108,107,100,201.0,0.5,93.5,123.5,True,0.0,51.7335090637207,139.23389800433017,0.613720715045929,0.7844215035438538,0.617064356803894,0.9951263666152954,0.32280614972114563,2.0426828861236572,0.0003859082062263042,MODEL_DISAGREEMENT_HIGH_RISK,ROUND3_PRE_RETRAIN_PROSPECTIVE_EVIDENCE,PLANNED_SURROGATE_IDENTITY_NOT_FORMAL_GEOMETRY_HASH,J1108_L107_W100_P5,370b5f2909bb296884a2efa07b94d4e9ba668ac56c5fa850ff0a706e8d6373b1,c5985400891d2f234200e27aa147323d345fdfcffaaa48d4c8b16648093251ae,a4c4b9939463267aab46504dadd6cb62a364ad916f4dc045c436bf395b6db52b,0.00487363338470459,0.0,-100.49617326794922,-0.8770168175865805,100.49617326794922,0.8770168175865805,500.0,432.0,432.0,APCD_TIO2_NATIVE_M1,db4d0641cb58e39a41fd1599c066bb1578c1db8d8f891a91d03b47998e9d6d50,d7590d7522ac629ee1b1d6630cd076d8583acdb393f851f59df5bfe330487a97,72f88f248adc087c5fbac0995276ad723a3ac17a86b4f1688ae5c8f7ffa43e59,0.0,J1108_L107_W100_P5,0.0003859077114611864,2.0426828861236572,2.182302691839449,B4_TARGETED_ACTIVE_LEARNING,42,PLANNED_NOT_RUN,ABSENT_NOT_SIMULATED,MODEL_PREDICTION_NOT_PHYSICS_LABEL,ROUND3_TARGETED_ACTIVE_LEARNING_GEOMETRY,450.0-454.0_nm_step_0.5_nm,"x,y",True,True,MODEL_DISAGREEMENT_HIGH_RISK,0.006423613987863064,0.006423613987863064
