model,fold,held_out_geometry,scope,value,count,eta_plus1_MAE,eta_plus1_RMSE,eta_plus1_Spearman,transmitted_order_MAE,all_order_weighted_MAE,T_MAE,R_MAE,directionality_MAE,non_target_leakage_MAE,predicted_transmitted_order_sum_mismatch,predicted_reflected_consistency,negative_power_violations,nan_inf_count
LF_DFT,7,K6X_D125_D135_D150_D175_D190_D210,wavelength,453,2,0.3380275888243939,0.338077853258161,0.0,0.0958860721315347,0.04452696581800709,0.019394878657766346,0.02042953814832381,0.4613875988959827,0.31863271016662764,1.1102230246251565e-16,2.7755575615628914e-17,0,0
LF_DFT,7,K6X_D125_D135_D150_D175_D190_D210,wavelength,454,2,0.3362615787457452,0.33629389396072,0.0,0.09541544882511188,0.04438608280132419,0.020870066345052785,0.020508167177325023,0.45834846536055973,0.3153915124006925,1.1102230246251565e-16,2.7755575615628914e-17,0,0
LF_DFT,7,K6X_D125_D135_D150_D175_D190_D210,wavelength,455,2,0.3353940258793609,0.3356069879946601,0.0,0.09503303782012605,0.043949225539649334,0.024951434783968274,0.024648308027847454,0.45661462148089493,0.31044259109539274,1.1102230246251565e-16,2.7755575615628914e-17,0,0
CNN,8,K6X_D130_D145_D155_D180_D195_D230,geometry,K6X_D130_D145_D155_D180_D195_D230,22,0.12377351141842335,0.14521308788512938,0.28514963297572,0.04382413253188133,0.026839666068553925,0.06815188795504143,0.06789403647363333,0.2609051593767218,0.13376832864056026,1.1920928955078125e-07,2.9802322387695312e-08,0,0
CNN,8,K6X_D130_D145_D155_D180_D195_D230,polarization,p,11,0.06893833958308833,0.07721234101275064,-0.8090909090909091,0.030869679525494576,0.023442097008228302,0.08593214797054502,0.08631749076942458,0.26237600741334177,0.11082002873837843,5.960464477539063e-08,2.9802322387695312e-08,0,0
CNN,8,K6X_D130_D145_D155_D180_D195_D230,polarization,s,11,0.17860868325375845,0.19029434090797162,-0.3545454545454546,0.056778598576784134,0.030237233266234398,0.05037162793953786,0.0494705821778421,0.25943431134010186,0.15671662854274207,1.1920928955078125e-07,1.4901161193847656e-08,0,0
CNN,8,K6X_D130_D145_D155_D180_D195_D230,wavelength,445,2,0.17718260362936422,0.20094259169750642,0.9999999999999999,0.04998409375548363,0.028129683807492256,0.06895738764973641,0.06827950237191191,0.2754111005385693,0.14800878746602747,5.960464477539063e-08,0.0,0,0
CNN,8,K6X_D130_D145_D155_D180_D195_D230,wavelength,446,2,0.17061944781207616,0.1967743640294267,0.9999999999999999,0.04856308549642563,0.027611050754785538,0.06901722139065541,0.06796933638539755,0.2704136452175753,0.14465443672871853,5.960464477539063e-08,1.4901161193847656e-08,0,0
CNN,8,K6X_D130_D145_D155_D180_D195_D230,wavelength,447,2,0.1598649351998283,0.1840035802007323,0.9999999999999999,0.046698953956365585,0.026867913082242012,0.06470726053530257,0.06322612152241588,0.26600622463653806,0.142628942891886,5.960464477539063e-08,1.4901161193847656e-08,0,0
CNN,8,K6X_D130_D145_D155_D180_D195_D230,wavelength,448,2,0.19379322892925765,0.19654488410347934,0.9999999999999999,0.054067641496658325,0.035675257444381714,0.186721167482366,0.1837846870023834,0.260036077142518,0.156001257255728,5.960464477539063e-08,1.4901161193847656e-08,0,0
CNN,8,K6X_D130_D145_D155_D180_D195_D230,wavelength,449,2,0.13978878626206565,0.15154810763723148,0.9999999999999999,0.04702233523130417,0.0299504566937685,0.09570748169803106,0.09461877534302714,0.25860785496588556,0.11304965444565429,5.960464477539063e-08,2.9802322387695312e-08,0,0
CNN,8,K6X_D130_D145_D155_D180_D195_D230,wavelength,450,2,0.09549062881896686,0.12122947289211886,0.9999999999999999,0.03828608617186546,0.024709708988666534,0.04580244036260639,0.045191064358698976,0.25562066264514366,0.12358167331564729,5.960464477539063e-08,0.0,0,0
CNN,8,K6X_D130_D145_D155_D180_D195_D230,wavelength,451,2,0.09057364808479357,0.10679586137173398,0.9999999999999999,0.038057707250118256,0.02423776499927044,0.0343758952574284,0.035515751947379576,0.254158836422096,0.12494951353989958,5.960464477539063e-08,0.0,0,0
CNN,8,K6X_D130_D145_D155_D180_D195_D230,wavelength,452,2,0.08753899517924951,0.09795208814165735,0.9999999999999999,0.03833368420600891,0.024060729891061783,0.03970769701201232,0.04076777799123897,0.2540012416653195,0.12724672199358422,5.960464477539063e-08,1.4901161193847656e-08,0,0
CNN,8,K6X_D130_D145_D155_D180_D195_D230,wavelength,453,2,0.08622595183686677,0.09213022355983136,0.9999999999999999,0.03941327705979347,0.024195337668061256,0.04368085177919678,0.04456928950475178,0.25517358152732317,0.12990686322070832,1.1920928955078125e-07,1.4901161193847656e-08,0,0
CNN,8,K6X_D130_D145_D155_D180_D195_D230,wavelength,454,2,0.08270597901125804,0.08469562838651855,0.9999999999999999,0.040525589138269424,0.02457842230796814,0.04837183408369089,0.04931491196972254,0.2578292652971651,0.13107781309494893,0.0,1.4901161193847656e-08,0,0
CNN,8,K6X_D130_D145_D155_D180_D195_D230,wavelength,455,2,0.0777244208389305,0.07775124544792592,0.9999999999999999,0.0411129966378212,0.025220002979040146,0.05262153025442956,0.05359718281303903,0.2626982630858062,0.13034595109336006,0.0,1.4901161193847656e-08,0,0
MLP,8,K6X_D130_D145_D155_D180_D195_D230,geometry,K6X_D130_D145_D155_D180_D195_D230,22,0.0856466900841084,0.11256503147114463,0.9040090344438172,0.03267065808176994,0.02189556695520878,0.0713327169165005,0.07117179952063492,0.21380197383140737,0.09791296221547952,1.1920928955078125e-07,2.9802322387695312e-08,0,0
MLP,8,K6X_D130_D145_D155_D180_D195_D230,polarization,p,11,0.04460782018744089,0.07388116362344883,0.23636363636363636,0.025908585637807846,0.02126671001315117,0.09486740440836684,0.09546009957456082,0.2168730792430509,0.07585272004371234,1.1920928955078125e-07,2.9802322387695312e-08,0,0
MLP,8,K6X_D130_D145_D155_D180_D195_D230,polarization,s,11,0.1266855599807759,0.1410083199029218,0.990909090909091,0.03943273797631264,0.02252442203462124,0.04779802942463418,0.04688349946670901,0.21073086841976385,0.11997320438724669,5.960464477539063e-08,1.4901161193847656e-08,0,0
MLP,8,K6X_D130_D145_D155_D180_D195_D230,wavelength,445,2,0.1195880062897341,0.14941389969736013,0.9999999999999999,0.03604227676987648,0.022257931530475616,0.06704673095913888,0.06646065918601027,0.21962908044655882,0.10574298484418604,5.960464477539063e-08,1.4901161193847656e-08,0,0
MLP,8,K6X_D130_D145_D155_D180_D195_D230,wavelength,446,2,0.1170523065175968,0.14939049836034485,0.9999999999999999,0.03532082960009575,0.021913526579737663,0.0668662387723235,0.06590293275800192,0.2189796945549624,0.1058155435535934,5.960464477539063e-08,1.4901161193847656e-08,0,0
MLP,8,K6X_D130_D145_D155_D180_D195_D230,wavelength,447,2,0.10969272546014325,0.13938206645723103,0.9999999999999999,0.0344260111451149,0.02141684852540493,0.06231118361765425,0.06090715066336513,0.21812173057029965,0.10655898348980164,5.960464477539063e-08,1.4901161193847656e-08,0,0
MLP,8,K6X_D130_D145_D155_D180_D195_D230,wavelength,448,2,0.18884592420361068,0.18941457619955007,0.9999999999999999,0.04619020223617554,0.03221108019351959,0.18407668820761625,0.18120972164460294,0.21486863100604336,0.12201543386285996,5.960464477539063e-08,1.4901161193847656e-08,0,0
MLP,8,K6X_D130_D145_D155_D180_D195_D230,wavelength,449,2,0.13508493670800376,0.13572165470867162,0.9999999999999999,0.04116594418883324,0.0269794762134552,0.09281319935702764,0.09178636262330057,0.2152900005614361,0.08043572135925903,0.0,0.0,0,0
MLP,8,K6X_D130_D145_D155_D180_D195_D230,wavelength,450,2,0.07030253654511309,0.08709020524674023,0.9999999999999999,0.03009175695478916,0.02093610167503357,0.04265936823431049,0.042102254808890474,0.21324855513934532,0.09159853618490998,5.960464477539063e-08,0.0,0,0
MLP,8,K6X_D130_D145_D155_D180_D195_D230,wavelength,451,2,0.0525944910300748,0.07055909263712341,0.9999999999999999,0.027805272489786148,0.019748706370592117,0.04578935026688885,0.0470610226287608,0.21178979855550362,0.09282556043588042,0.0,1.4901161193847656e-08,0,0
MLP,8,K6X_D130_D145_D155_D180_D195_D230,wavelength,452,2,0.04375214162738489,0.059570786328719864,0.9999999999999999,0.026953890919685364,0.019151197746396065,0.050424999572818596,0.05161188943380489,0.21065072391553313,0.09417717100252587,1.1920928955078125e-07,1.4901161193847656e-08,0,0
MLP,8,K6X_D130_D145_D155_D180_D195_D230,wavelength,453,2,0.04135065786675873,0.05077788972781998,0.9999999999999999,0.027046917006373405,0.01871190220117569,0.05370191248438172,0.05471418631003819,0.20981331436500017,0.09505254054881807,5.960464477539063e-08,1.4901161193847656e-08,0,0
MLP,8,K6X_D130_D145_D155_D180_D195_D230,wavelength,454,2,0.03586140718241587,0.03922071504725721,0.9999999999999999,0.027290280908346176,0.018586309626698494,0.05770145110715891,0.05876696438413981,0.20938424915145892,0.09356288809189717,5.960464477539063e-08,2.9802322387695312e-08,0,0
MLP,8,K6X_D130_D145_D155_D180_D195_D230,wavelength,455,2,0.027988457494356522,0.027990690288474045,0.9999999999999999,0.027043890208005905,0.01893814280629158,0.06126876350218652,0.06236665028606912,0.2100459338793395,0.08925722099654304,0.0,1.4901161193847656e-08,0,0
LF_DFT,8,K6X_D130_D145_D155_D180_D195_D230,geometry,K6X_D130_D145_D155_D180_D195_D230,22,0.29904421206085763,0.31678012547261497,0.5990965556182948,0.09059373688419671,0.045712418608674046,0.06932640263769035,0.06840964586001475,0.4977902832245047,0.32382054151188217,0.0,0.0,0,0
LF_DFT,8,K6X_D130_D145_D155_D180_D195_D230,polarization,p,11,0.21925982639867933,0.230384711121428,-0.23636363636363636,0.07533732769055139,0.04149713635227878,0.08447220271851169,0.08350852184510595,0.5008522339045711,0.30373202911719094,0.0,0.0,0,0
LF_DFT,8,K6X_D130_D145_D155_D180_D195_D230,polarization,s,11,0.37882859772303595,0.3842163201510153,-0.990909090909091,0.10585014607784202,0.04992770086506931,0.05418060255686901,0.05331076987492356,0.4947283325444383,0.3439090539065733,0.0,0.0,0,0
LF_DFT,8,K6X_D130_D145_D155_D180_D195_D230,wavelength,445,2,0.3677883918498486,0.38016517807440675,0.0,0.0998250722646645,0.04787917920088776,0.07591020985814095,0.07512357590592375,0.5038009396339399,0.33098710213029175,0.0,0.0,0,0
LF_DFT,8,K6X_D130_D145_D155_D180_D195_D230,wavelength,446,2,0.3649515396099836,0.37828033694816066,0.0,0.09948584794334583,0.04781631601697903,0.07574190682118215,0.07457848566260779,0.5034346758050267,0.331449385809563,0.0,0.0,0,0
LF_DFT,8,K6X_D130_D145_D155_D180_D195_D230,wavelength,447,2,0.35719645193212296,0.3690450630745891,0.0,0.09889157832564574,0.04753791939273254,0.07119784872347396,0.06959414020918728,0.5027578205335139,0.3324998790733317,0.0,0.0,0,0
LF_DFT,8,K6X_D130_D145_D155_D180_D195_D230,wavelength,448,2,0.2323451821538618,0.3037652169131424,0.0,0.0841318542677609,0.04788055570467561,0.1929731284751791,0.18990691103526225,0.49958155135637317,0.34817922101552756,0.0,0.0,0,0
LF_DFT,8,K6X_D130_D145_D155_D180_D195_D230,wavelength,449,2,0.2595512766386016,0.2958432976003432,0.0,0.08503727206569446,0.0454114131972283,0.10171819289111578,0.100492515062418,0.49997326760099003,0.30673680781116675,0.0,0.0,0,0
LF_DFT,8,K6X_D130_D145_D155_D180_D195_D230,wavelength,450,2,0.29713033947330436,0.30700740875743354,0.0,0.0893504911529531,0.04533930240342254,0.05157163353506122,0.05081607389544214,0.49779339039140846,0.3179497799453962,0.0,0.0,0,0
LF_DFT,8,K6X_D130_D145_D155_D180_D195_D230,wavelength,451,2,0.2919674001724654,0.2979871025738053,0.0,0.08897099115700514,0.044926443886292286,0.036947659090811935,0.0365322279902264,0.49608486054363543,0.3191381803865522,0.0,0.0,0,0
LF_DFT,8,K6X_D130_D145_D155_D180_D195_D230,wavelength,452,2,0.2877809173089593,0.2916712294721752,0.0,0.08859188471136802,0.044526418416695884,0.03258006800687868,0.03241073558007203,0.4945824359891142,0.320360985315838,0.0,0.0,0,0
LF_DFT,8,K6X_D130_D145_D155_D180_D195_D230,wavelength,453,2,0.2843683897613306,0.2867104299631402,0.0,0.08827937270262864,0.0440811279213842,0.03664724910119632,0.036302667339709105,0.4932654176643961,0.32101563886252693,0.0,0.0,0,0
LF_DFT,8,K6X_D130_D145_D155_D180_D195_D230,wavelength,454,2,0.2777573200576701,0.27871051252431384,0.0,0.0875095253472448,0.04380648320486312,0.041454549869969604,0.04116219428084564,0.4922381900382114,0.3192118699276397,0.0,0.0,0,0
LF_DFT,8,K6X_D130_D145_D155_D180_D195_D230,wavelength,455,2,0.2686491237112856,0.2687551668351171,0.0,0.08645721578785272,0.04363144535025332,0.04584798264158413,0.04558657749846785,0.49218056591294257,0.3144971063528697,0.0,0.0,0,0
CNN,9,K6X_D200_D205_D215_D220_D225_D230,geometry,K6X_D200_D205_D215_D220_D225_D230,22,0.10054480741830511,0.10259555227124566,0.49068322981366463,0.07023736089468002,0.0407063327729702,0.13262577811869788,0.12267845276499491,0.34362395977243626,0.19425940569143804,1.1920928955078125e-07,2.9802322387695312e-08,0,0
CNN,9,K6X_D200_D205_D215_D220_D225_D230,polarization,p,11,0.10330866130476381,0.10467296571324837,-0.7090909090909092,0.07010556757450104,0.03884328156709671,0.12531913643136042,0.10651300257981262,0.30422392613087496,0.2088824000830189,5.960464477539063e-08,2.9802322387695312e-08,0,0
CNN,9,K6X_D200_D205_D215_D220_D225_D230,polarization,s,11,0.09778095353184643,0.1004751956478659,-0.3545454545454546,0.07036915421485901,0.04256938025355339,0.1399324198060354,0.13884390295017723,0.3830239934139978,0.17963641129985716,1.1920928955078125e-07,2.9802322387695312e-08,0,0
CNN,9,K6X_D200_D205_D215_D220_D225_D230,wavelength,445,2,0.12713047889347565,0.127251905235142,0.9999999999999999,0.06934922188520432,0.03844771161675453,0.08038117883772461,0.08023890309024477,0.28649864800606334,0.20575133367274645,0.0,2.9802322387695312e-08,0,0
CNN,9,K6X_D200_D205_D215_D220_D225_D230,wavelength,446,2,0.13085522300472877,0.13097240590902065,0.9999999999999999,0.07999712973833084,0.04171536862850189,0.12512211648806165,0.10534161287480058,0.1075271342701927,0.255977346943371,0.0,2.9802322387695312e-08,0,0
CNN,9,K6X_D200_D205_D215_D220_D225_D230,wavelength,447,2,0.11774129405884462,0.11778376668613064,0.9999999999999999,0.08121798932552338,0.044262420386075974,0.14030384935626877,0.11924821574944951,0.18655920803605414,0.25804514714040366,0.0,0.0,0,0
CNN,9,K6X_D200_D205_D215_D220_D225_D230,wavelength,448,2,0.11011305550608314,0.11021118638177692,0.9999999999999999,0.07689685374498367,0.04159267991781235,0.11525070878258237,0.0937633178055432,0.1993207395326104,0.22536373076105282,5.960464477539063e-08,2.9802322387695312e-08,0,0
CNN,9,K6X_D200_D205_D215_D220_D225_D230,wavelength,449,2,0.10537418383296171,0.10572663623674401,0.9999999999999999,0.0765809565782547,0.04042253643274307,0.10496943664920133,0.08306659689576414,0.26924942019280645,0.21034367636151752,5.960464477539063e-08,2.9802322387695312e-08,0,0
CNN,9,K6X_D200_D205_D215_D220_D225_D230,wavelength,450,2,0.0918359169636854,0.0920895412033464,0.9999999999999999,0.072382852435112,0.04043475165963173,0.0996089039773696,0.07716687519704897,0.29465650538538435,0.19144479858931324,5.960464477539063e-08,0.0,0,0
CNN,9,K6X_D200_D205_D215_D220_D225_D230,wavelength,451,2,0.07974744050531188,0.08029106847360377,0.9999999999999999,0.07068171352148056,0.03951592370867729,0.10064293502433158,0.0786016632490881,0.3867447321322992,0.18039030102383752,1.1920928955078125e-07,2.9802322387695312e-08,0,0
CNN,9,K6X_D200_D205_D215_D220_D225_D230,wavelength,452,2,0.08324645967336233,0.08702159316815965,0.9999999999999999,0.05648384615778923,0.041827451437711716,0.15964957010945807,0.17980153627898468,0.40861821674625975,0.09034541506345808,0.0,2.9802322387695312e-08,0,0
CNN,9,K6X_D200_D205_D215_D220_D225_D230,wavelength,453,2,0.0809297593481374,0.08099512967945326,0.9999999999999999,0.06505465507507324,0.04646093398332596,0.24374611468881416,0.2434780315814053,0.597422444974074,0.24049263841192353,0.0,2.9802322387695312e-08,0,0
CNN,9,K6X_D200_D205_D215_D220_D225_D230,wavelength,454,2,0.09448370818888491,0.09498064647962166,0.9999999999999999,0.06042542681097984,0.038332145661115646,0.18879694488644852,0.1882776044773292,0.4697385575173505,0.1790937782942806,5.960464477539063e-08,0.0,0,0
CNN,9,K6X_D200_D205_D215_D220_D225_D230,wavelength,455,2,0.08453536162588052,0.08460749499673711,0.9999999999999999,0.06354030221700668,0.034757718443870544,0.10041180050541626,0.10047862321528558,0.573527950703705,0.09960529634391402,5.960464477539063e-08,2.9802322387695312e-08,0,0
MLP,9,K6X_D200_D205_D215_D220_D225_D230,geometry,K6X_D200_D205_D215_D220_D225_D230,22,0.2476679315300876,0.2479803692299403,0.8430265386787127,0.14022767543792725,0.06674440950155258,0.10162633166161533,0.09394081832401335,0.25953349942380327,0.24792178843501345,1.1920928955078125e-07,2.9802322387695312e-08,0,0
MLP,9,K6X_D200_D205_D215_D220_D225_D230,polarization,p,11,0.24664529604906119,0.24684669116422786,0.7454545454545456,0.14422112703323364,0.06587774306535721,0.07297727969162264,0.058178295265643214,0.2982748963833133,0.2724750209543027,5.960464477539063e-08,1.4901161193847656e-08,0,0
MLP,9,K6X_D200_D205_D215_D220_D225_D230,polarization,s,11,0.2486905670111139,0.24910888805521839,0.3545454545454546,0.13623425364494324,0.06761109083890915,0.130275383631608,0.12970334138238349,0.22079210246429337,0.2233685559157241,1.1920928955078125e-07,2.9802322387695312e-08,0,0
MLP,9,K6X_D200_D205_D215_D220_D225_D230,wavelength,445,2,0.25106263188000216,0.2511062687714432,0.9999999999999999,0.13850195705890656,0.06442353129386902,0.08276700375647156,0.08001283757377291,0.13820817031298244,0.25631460948680285,5.960464477539063e-08,1.4901161193847656e-08,0,0
MLP,9,K6X_D200_D205_D215_D220_D225_D230,wavelength,446,2,0.2612546811150612,0.26131633068060883,0.9999999999999999,0.15559490025043488,0.06998368352651596,0.05216138212069105,0.0217782511337425,0.23529214927423178,0.3134160632357523,0.0,1.4901161193847656e-08,0,0
MLP,9,K6X_D200_D205_D215_D220_D225_D230,wavelength,447,2,0.25401767701177314,0.2540257196260508,0.9999999999999999,0.15925036370754242,0.07138201594352722,0.06800022639522446,0.01963161368627049,0.18998303294240332,0.3220179034069976,0.0,1.4901161193847656e-08,0,0
MLP,9,K6X_D200_D205_D215_D220_D225_D230,wavelength,448,2,0.25165979290876067,0.25167244456372934,0.9999999999999999,0.15628771483898163,0.06972011178731918,0.04388910742989072,0.016665643426520993,0.20134451093783043,0.2955489003386514,5.960464477539063e-08,1.4901161193847656e-08,0,0
MLP,9,K6X_D200_D205_D215_D220_D225_D230,wavelength,449,2,0.2515737045102898,0.25163477762766046,0.9999999999999999,0.15627536177635193,0.06890878081321716,0.03486620855700773,0.024416617664730036,0.2699183333187983,0.28643991306729755,0.0,1.4901161193847656e-08,0,0
MLP,9,K6X_D200_D205_D215_D220_D225_D230,wavelength,450,2,0.24206445458279935,0.24208099210247438,0.9999999999999999,0.15053953230381012,0.0685548484325409,0.031105822178816134,0.03258808581856466,0.19587340043764015,0.27317036616858265,1.1920928955078125e-07,1.4901161193847656e-08,0,0
MLP,9,K6X_D200_D205_D215_D220_D225_D230,wavelength,451,2,0.23337912766961852,0.2334216092182273,0.9999999999999999,0.14893248677253723,0.06751807779073715,0.03410019038779594,0.01200068996612949,0.19267073469434523,0.2674793180574145,0.0,1.4901161193847656e-08,0,0
MLP,9,K6X_D200_D205_D215_D220_D225_D230,wavelength,452,2,0.23965658755155145,0.24046122327903852,0.9999999999999999,0.09734706580638885,0.05809646099805832,0.2238609088679267,0.267557201462052,0.405597878032137,0.09211606044347823,5.960464477539063e-08,1.4901161193847656e-08,0,0
MLP,9,K6X_D200_D205_D215_D220_D225_D230,wavelength,453,2,0.23949773555467846,0.23969492252656033,0.9999999999999999,0.1104111298918724,0.06436072289943695,0.2480649480399494,0.2677100191725211,0.39509520099032847,0.2383443529037677,5.960464477539063e-08,1.4901161193847656e-08,0,0
MLP,9,K6X_D200_D205_D215_D220_D225_D230,wavelength,454,2,0.2545954670468504,0.2551544497255592,0.9999999999999999,0.1274513602256775,0.06526848673820496,0.19352326539159073,0.189262876706047,0.2645606096385129,0.17664305881853445,5.960464477539063e-08,2.9802322387695312e-08,0,0
MLP,9,K6X_D200_D205_D215_D220_D225_D230,wavelength,455,2,0.24558538699957783,0.2458460200552313,0.9999999999999999,0.14191250503063202,0.06597181409597397,0.10555058515240417,0.10172516495379572,0.36632447308262656,0.20564912685786818,0.0,0.0,0,0
LF_DFT,9,K6X_D200_D205_D215_D220_D225_D230,geometry,K6X_D200_D205_D215_D220_D225_D230,22,0.4077263381503346,0.40827400991901097,0.8430265386787127,0.12158169552341443,0.05972225609874988,0.1272605540639251,0.12714602402809286,0.24896496567661774,0.2960056974351057,1.1102230246251565e-16,2.7755575615628914e-17,0,0
LF_DFT,9,K6X_D200_D205_D215_D220_D225_D230,polarization,p,11,0.42375483049322465,0.42392949933785024,0.7454545454545456,0.12907507641093124,0.06031148006700786,0.09251985396579789,0.09185625501381746,0.3456481841502937,0.33205761681548024,1.1102230246251565e-16,2.7755575615628914e-17,0,0
LF_DFT,9,K6X_D200_D205_D215_D220_D225_D230,polarization,s,11,0.39169784580744466,0.3919937677334386,0.3545454545454546,0.11408831463589758,0.059133032130491904,0.16200125416205233,0.16243579304236824,0.15228174720294188,0.25995377805473113,1.1102230246251565e-16,2.7755575615628914e-17,0,0
LF_DFT,9,K6X_D200_D205_D215_D220_D225_D230,wavelength,445,2,0.41625144056674007,0.4164278394882288,0.0,0.1255929349248556,0.059685740719272906,0.09313318772986273,0.09376716172787515,0.06243431803411087,0.32311825283687745,1.1102230246251565e-16,2.7755575615628914e-17,0,0
LF_DFT,9,K6X_D200_D205_D215_D220_D225_D230,wavelength,446,2,0.4254062497734178,0.42555343198588047,0.0,0.1354423123713732,0.062068313461236285,0.04568999381968636,0.045216172815871716,0.3904283239250089,0.37971625595373154,1.1102230246251565e-16,2.7755575615628914e-17,0,0
LF_DFT,9,K6X_D200_D205_D215_D220_D225_D230,wavelength,447,2,0.4171347623565692,0.41756497105657303,0.0,0.13619937826261957,0.06150028193523443,0.02931134007974462,0.029477442370116833,0.2779228605300874,0.3878234222768247,1.1102230246251565e-16,2.7755575615628914e-17,0,0
LF_DFT,9,K6X_D200_D205_D215_D220_D225_D230,wavelength,448,2,0.4137456880966201,0.41420530577202086,0.0,0.13268068738778624,0.06042890582452776,0.05287642089429101,0.05293467970573151,0.22013241651167534,0.3608692672023292,1.1102230246251565e-16,2.7755575615628914e-17,0,0
LF_DFT,9,K6X_D200_D205_D215_D220_D225_D230,wavelength,449,2,0.41263220933731704,0.41324943079779053,0.0,0.13283875286753438,0.06030959733257754,0.06134690391939568,0.06139080241375887,0.28874963107403967,0.35128530541792147,1.1102230246251565e-16,2.7755575615628914e-17,0,0
LF_DFT,9,K6X_D200_D205_D215_D220_D225_D230,wavelength,450,2,0.4020998158799346,0.40259234150588546,0.0,0.12751984267343872,0.059282535835552604,0.06454828813656127,0.0648230408303848,0.21474169777612587,0.33755152774337344,1.1102230246251565e-16,2.7755575615628914e-17,0,0
LF_DFT,9,K6X_D200_D205_D215_D220_D225_D230,wavelength,451,2,0.39239592009334834,0.3929883583565551,0.0,0.1254069768346178,0.05824525719139092,0.060988093034728685,0.06068388573675784,0.21043194614549524,0.33140782705861976,1.1102230246251565e-16,2.7755575615628914e-17,0,0
LF_DFT,9,K6X_D200_D205_D215_D220_D225_D230,wavelength,452,2,0.3976599072990041,0.39935959646045827,0.0,0.09752628718705184,0.059155697556935824,0.3183764512588046,0.3161398739992667,0.42452127986471755,0.08380797762449324,1.1102230246251565e-16,2.7755575615628914e-17,0,0
LF_DFT,9,K6X_D200_D205_D215_D220_D225_D230,wavelength,453,2,0.3964930364508509,0.39656318390672335,0.0,0.10943590508678426,0.0644430508509069,0.316212285141029,0.3161934127232817,0.24776410556127682,0.246695276561185,1.1102230246251565e-16,2.7755575615628914e-17,0,0
LF_DFT,9,K6X_D200_D205_D215_D220_D225_D230,wavelength,454,2,0.4105884860388022,0.4105886121899793,0.0,0.10149888911677689,0.05607302720119858,0.22469270501424235,0.22523294308766037,0.18037539241937153,0.18589578102455998,1.1102230246251565e-16,2.7755575615628914e-17,0,0
LF_DFT,9,K6X_D200_D205_D215_D220_D225_D230,wavelength,455,2,0.4005822037610761,0.4006256852684427,0.0,0.11325668404472025,0.05575240917741494,0.13269042567482997,0.1327468488983158,0.2211126506008863,0.2678917780862463,1.1102230246251565e-16,2.7755575615628914e-17,0,0
