geometry_id,geometry_hash,case_id,wavelength_nm,polarization,truth_T,truth_R,truth_eta_plus1,truth_directionality,cnn_T_abs_error,cnn_R_abs_error,cnn_eta_plus1_abs_error,cnn_directionality_abs_error,mlp_T_abs_error,mlp_R_abs_error,mlp_eta_plus1_abs_error,mlp_directionality_abs_error,cnn_eta_uncertainty,mlp_eta_uncertainty,cnn_mlp_disagreement_eta,cnn_mlp_disagreement_all_order,lf_order_distribution_residual,individual_order_prediction_available,selection_prediction_source
K6X_D200_D205_D215_D220_D225_D230,387ae38a766485eadf9f5c9e791d735d0c0dfaa180486523e334f988f239eec9,NP_K6_M2_BATCH1_G01_P,445,p,0.8027212895412202,0.19600795365889503,0.008278878019326705,0.5755781898365419,0.2353753723163362,0.11315093778054283,0.20235624761772775,0.20431417916874095,0.26243272199819045,0.15587232850472496,0.2355299428243699,0.12432152722934886,0.04455320164561272,0.04272164069648874,0.03317369520664215,0.010811040177941322,0.036245687273898944,False,NP_K6_M2_ACTIVE_LEARNING_BATCH1 frozen ensemble predictions; M3 retraining not used
K6X_D100_D200_D205_D210_D215_D220,be59997cf141c53a03303d7cf05734da8b1ae25d0a64f2927ab681a0f9ecc96b,NP_K6_M2_BATCH1_G03_P,446,p,0.5597379789875444,0.4389660111162136,0.012054145700861446,0.40706969660934456,0.13785612720981277,0.16230673105449178,0.5392178889442191,0.38317786293807976,0.03393614429965652,0.06513116271228292,0.45847365223653175,0.3854994638520812,0.031625308096408844,0.016664834470391087,0.08074423670768738,0.015283582732081413,0.061634650694165835,False,NP_K6_M2_ACTIVE_LEARNING_BATCH1 frozen ensemble predictions; M3 retraining not used
K6X_D100_D200_D205_D210_D215_D220,be59997cf141c53a03303d7cf05734da8b1ae25d0a64f2927ab681a0f9ecc96b,NP_K6_M2_BATCH1_G03_P,447,p,0.5204011449763855,0.4795246641394105,0.02020752290748744,0.5172366865733581,0.1724603524258057,0.19929941699471138,0.5249477042768083,0.2695803276440186,0.07088712358974614,0.10363026664223335,0.4476211979005417,0.273965739383368,0.03358761593699455,0.016112727297669573,0.07732650637626648,0.01504764799028635,0.061338761078567186,False,NP_K6_M2_ACTIVE_LEARNING_BATCH1 frozen ensemble predictions; M3 retraining not used
K6X_D100_D200_D205_D210_D215_D220,be59997cf141c53a03303d7cf05734da8b1ae25d0a64f2927ab681a0f9ecc96b,NP_K6_M2_BATCH1_G03_P,448,p,0.49646589126723506,0.5023241920626612,0.02318281183351657,0.5699578419735541,0.19256362352234624,0.21930357648496346,0.5168108319271646,0.21374393548463677,0.09244439039093755,0.12438118292455391,0.4419451331127725,0.21985335196946953,0.03564038872718811,0.0154892995895148,0.07486569881439209,0.014904079958796501,0.06106318122827432,False,NP_K6_M2_ACTIVE_LEARNING_BATCH1 frozen ensemble predictions; M3 retraining not used
K6X_D100_D200_D205_D210_D215_D220,be59997cf141c53a03303d7cf05734da8b1ae25d0a64f2927ab681a0f9ecc96b,NP_K6_M2_BATCH1_G03_P,449,p,0.48129436658148944,0.5184961664907007,0.024615862158713378,0.523561877580048,0.20488246990914166,0.23350508096137335,0.5112605907641077,0.25739778819525105,0.10524573637718976,0.13851545336165716,0.4378097572050714,0.26483370604956014,0.03740912675857544,0.014795570470136889,0.07345083355903625,0.014861587435007095,0.06081186781550534,False,NP_K6_M2_ACTIVE_LEARNING_BATCH1 frozen ensemble predictions; M3 retraining not used
K6X_D100_D200_D205_D210_D215_D220,be59997cf141c53a03303d7cf05734da8b1ae25d0a64f2927ab681a0f9ecc96b,NP_K6_M2_BATCH1_G03_P,450,p,0.47695479902322946,0.5223777078580146,0.026476144481209017,0.41540287910548956,0.20740093675557913,0.23627341618053965,0.5063884857411115,0.36323399366291254,0.10722299304906668,0.14037019838802867,0.4332460466141432,0.3715530735388586,0.03863830864429474,0.01403262595797918,0.07314243912696838,0.01492583379149437,0.06058818601916321,False,NP_K6_M2_ACTIVE_LEARNING_BATCH1 frozen ensemble predictions; M3 retraining not used
K6X_D100_D200_D205_D210_D215_D220,be59997cf141c53a03303d7cf05734da8b1ae25d0a64f2927ab681a0f9ecc96b,NP_K6_M2_BATCH1_G03_P,451,p,0.4855991633470279,0.5134381309132433,0.02612768970576371,0.28853756712102496,0.19798677844450652,0.22708361893700124,0.5048584405318156,0.4882281370339433,0.09622418565199553,0.1294148519615984,0.4308902088538066,0.4969549722847978,0.03917856514453888,0.013201939343009284,0.07396823167800903,0.01512172631919384,0.060394872090842204,False,NP_K6_M2_ACTIVE_LEARNING_BATCH1 frozen ensemble predictions; M3 retraining not used
K6X_D100_D200_D205_D210_D215_D220,be59997cf141c53a03303d7cf05734da8b1ae25d0a64f2927ab681a0f9ecc96b,NP_K6_M2_BATCH1_G03_P,452,p,0.4330088182756743,0.5660787021688997,0.013892344055764526,0.30451352223864936,0.2508414105107942,0.28031257744355786,0.5163418139833285,0.47085236683376885,0.1464679554631868,0.18005079980416883,0.4404208447355105,0.4794923581171856,0.038973741233348846,0.012305140094182977,0.075920969247818,0.015472942031919956,0.060234125710983286,False,NP_K6_M2_ACTIVE_LEARNING_BATCH1 frozen ensemble predictions; M3 retraining not used
K6X_D100_D200_D205_D210_D215_D220,be59997cf141c53a03303d7cf05734da8b1ae25d0a64f2927ab681a0f9ecc96b,NP_K6_M2_BATCH1_G03_P,453,p,0.5336128242368054,0.4642375232436093,0.019364369178567403,0.3137205302057923,0.15148010178858518,0.17984313981312833,0.5112026211969514,0.46072476512807,0.04352542086893796,0.07621614353436551,0.43224419925137947,0.4687758029164611,0.03805144876241684,0.011344285858023022,0.0789584219455719,0.015926294028759003,0.06010764180906204,False,NP_K6_M2_ACTIVE_LEARNING_BATCH1 frozen ensemble predictions; M3 retraining not used
K6X_D100_D200_D205_D210_D215_D220,be59997cf141c53a03303d7cf05734da8b1ae25d0a64f2927ab681a0f9ecc96b,NP_K6_M2_BATCH1_G03_P,454,p,0.5771539811902738,0.4218686737809552,0.014853256725962974,0.2134663426364474,0.11006796314184897,0.13954462788442507,0.5170568647149245,0.5605341232334562,0.0023462180906034247,0.03186499259809389,0.43405125758678115,0.5674982703243681,0.03651896491646767,0.010321415215922345,0.08300560712814331,0.016466578468680382,0.06001666773644673,False,NP_K6_M2_ACTIVE_LEARNING_BATCH1 frozen ensemble predictions; M3 retraining not used
K6X_D100_D200_D205_D210_D215_D220,be59997cf141c53a03303d7cf05734da8b1ae25d0a64f2927ab681a0f9ecc96b,NP_K6_M2_BATCH1_G03_P,455,p,0.5901774454999537,0.4112385463607074,0.012518683890106316,0.17911593030757536,0.09993556252235469,0.13157367228386413,0.5216421685421446,0.5949034898393668,0.01769205817466679,0.01926394819138061,0.43368302800297537,0.6002956240289725,0.034562282264232635,0.009239142538998782,0.08795914053916931,0.017080647870898247,0.059965990638224484,False,NP_K6_M2_ACTIVE_LEARNING_BATCH1 frozen ensemble predictions; M3 retraining not used
K6X_D100_D200_D205_D210_D215_D220,be59997cf141c53a03303d7cf05734da8b1ae25d0a64f2927ab681a0f9ecc96b,NP_K6_M2_BATCH1_G03_S,445,s,0.6611960338666876,0.33887812822227154,0.020976009236349742,0.7455457199113428,0.1382386279985468,0.15327264695529613,0.6703761793508389,0.11925562734436401,0.0510155154153864,0.0665892395294157,0.6093747593297818,0.1395154249174536,0.03241466358304024,0.024876457594401314,0.06100142002105713,0.012528878636658192,0.06783231597846633,False,NP_K6_M2_ACTIVE_LEARNING_BATCH1 frozen ensemble predictions; M3 retraining not used
K6X_D100_D200_D205_D210_D215_D220,be59997cf141c53a03303d7cf05734da8b1ae25d0a64f2927ab681a0f9ecc96b,NP_K6_M2_BATCH1_G03_S,446,s,0.7008162364546345,0.2993001351490873,0.03344837051011997,0.736407943974966,0.09209094194731249,0.10820804633053721,0.649220851844769,0.1245619571099339,0.008764423411698474,0.024601430667962443,0.5937896050872616,0.14754789232111554,0.027396801859140396,0.024596637993618106,0.055431246757507324,0.012234412133693695,0.06739773440006758,False,NP_K6_M2_ACTIVE_LEARNING_BATCH1 frozen ensemble predictions; M3 retraining not used
K6X_D100_D200_D205_D210_D215_D220,be59997cf141c53a03303d7cf05734da8b1ae25d0a64f2927ab681a0f9ecc96b,NP_K6_M2_BATCH1_G03_S,447,s,0.7047609743256659,0.2954370551425663,0.049307100328130474,0.6706449174077784,0.0816920939307123,0.0989181422311512,0.6246772484458258,0.18634756573125966,0.002165550313463771,0.01831035545651588,0.5747793392813971,0.2121716357080663,0.022754941135644913,0.02425688237549891,0.04989790916442871,0.011954342015087605,0.06695640639854854,False,NP_K6_M2_ACTIVE_LEARNING_BATCH1 frozen ensemble predictions; M3 retraining not used
K6X_D100_D200_D205_D210_D215_D220,be59997cf141c53a03303d7cf05734da8b1ae25d0a64f2927ab681a0f9ecc96b,NP_K6_M2_BATCH1_G03_S,448,s,0.7436221415587159,0.25678582541554273,0.057704504572665544,0.5200500482416581,0.03651414565365596,0.05494543962090315,0.60769135133096,0.33287251054282674,0.03937258072573857,0.02278669126422106,0.5631921328670623,0.36159288941855916,0.01891961693763733,0.02385751072127858,0.044499218463897705,0.011764828115701675,0.0665145394199595,False,NP_K6_M2_ACTIVE_LEARNING_BATCH1 frozen ensemble predictions; M3 retraining not used
K6X_D100_D200_D205_D210_D215_D220,be59997cf141c53a03303d7cf05734da8b1ae25d0a64f2927ab681a0f9ecc96b,NP_K6_M2_BATCH1_G03_S,449,s,0.8388637686283051,0.1615752887438086,0.03870017463605662,0.42997664797840646,0.06483385806388253,0.045427395730182785,0.6183146125610565,0.41884683978023,0.13731358294791574,0.12046027067200865,0.5789691097076629,0.450458282346148,0.016490142792463303,0.02339908296597469,0.039345502853393555,0.011624667793512344,0.06607899019740573,False,NP_K6_M2_ACTIVE_LEARNING_BATCH1 frozen ensemble predictions; M3 retraining not used
K6X_D100_D200_D205_D210_D215_D220,be59997cf141c53a03303d7cf05734da8b1ae25d0a64f2927ab681a0f9ecc96b,NP_K6_M2_BATCH1_G03_S,450,s,0.873948463833094,0.1264108206307783,0.03071834160157199,0.4501498692044445,0.1057338208315376,0.08553362533689596,0.6182427852027799,0.3946154959193043,0.17511928979134594,0.15810423240305044,0.5836868135803128,0.42904230427654305,0.01596643030643463,0.0228824926817078,0.03455597162246704,0.011522524990141392,0.06567996970509145,False,NP_K6_M2_ACTIVE_LEARNING_BATCH1 frozen ensemble predictions; M3 retraining not used
K6X_D100_D200_D205_D210_D215_D220,be59997cf141c53a03303d7cf05734da8b1ae25d0a64f2927ab681a0f9ecc96b,NP_K6_M2_BATCH1_G03_S,451,s,0.8889562740854934,0.11135424631109529,0.030475898078726818,0.5098963975573557,0.12617846875712424,0.10524265510568327,0.6108838483774194,0.3309248090123159,0.19286921172663718,0.17565618497857755,0.5806293055498132,0.36801850799074,0.017218662425875664,0.02230841752279236,0.0302545428276062,0.011441576294600964,0.06531021337777032,False,NP_K6_M2_ACTIVE_LEARNING_BATCH1 frozen ensemble predictions; M3 retraining not used
K6X_D100_D200_D205_D210_D215_D220,be59997cf141c53a03303d7cf05734da8b1ae25d0a64f2927ab681a0f9ecc96b,NP_K6_M2_BATCH1_G03_S,452,s,0.9016065334664345,0.09868927328362107,0.03336764536282113,0.5830843057347014,0.1437976693497658,0.12219768734202743,0.6009661439857812,0.2539787087725923,0.20828196757898332,0.19083161623702408,0.5744028572044702,0.2935188207911775,0.01952321268618107,0.021678196988752566,0.026563286781311035,0.01138920895755291,0.0649664173826458,False,NP_K6_M2_ACTIVE_LEARNING_BATCH1 frozen ensemble predictions; M3 retraining not used
K6X_D100_D200_D205_D210_D215_D220,be59997cf141c53a03303d7cf05734da8b1ae25d0a64f2927ab681a0f9ecc96b,NP_K6_M2_BATCH1_G03_S,453,s,0.9121724679956761,0.08814560456657927,0.038655041442042376,0.6435787633154194,0.15877762584784894,0.13659530298327882,0.5893430721901598,0.18997902124192312,0.22162994890311627,0.20389986948584993,0.5657472026489916,0.23167831151749685,0.02214086428284645,0.02099303501340304,0.023595869541168213,0.011373121291399002,0.0646539420502764,False,NP_K6_M2_ACTIVE_LEARNING_BATCH1 frozen ensemble predictions; M3 retraining not used
K6X_D100_D200_D205_D210_D215_D220,be59997cf141c53a03303d7cf05734da8b1ae25d0a64f2927ab681a0f9ecc96b,NP_K6_M2_BATCH1_G03_S,454,s,0.9076453855531199,0.09269104068882399,0.04439512935745986,0.6207659506244035,0.15803138523268534,0.1353990071474797,0.5780568912876818,0.20959744220549148,0.2199036887185557,0.2018924885451085,0.5566063717259142,0.253110859449449,0.02457863837480545,0.020254280960048995,0.021450519561767578,0.011400825344026089,0.06437692938607256,False,NP_K6_M2_ACTIVE_LEARNING_BATCH1 frozen ensemble predictions; M3 retraining not used
K6X_D100_D200_D205_D210_D215_D220,be59997cf141c53a03303d7cf05734da8b1ae25d0a64f2927ab681a0f9ecc96b,NP_K6_M2_BATCH1_G03_S,455,s,0.877568259956547,0.12271940684795483,0.0502534742863662,0.5709677573508236,0.13103981328220005,0.10815733694553271,0.5675187472788804,0.256558931224921,0.19264538598270053,0.17441469454288377,0.54731622976942,0.30149499213037756,0.02655695751309395,0.01946356634015472,0.02020251750946045,0.011478926986455917,0.06413814324499488,False,NP_K6_M2_ACTIVE_LEARNING_BATCH1 frozen ensemble predictions; M3 retraining not used
K6X_D100_D110_D115_D220_D225_D230,3e20850f5b7402c4416f521873aca37e9073de4318f168d9617b996729a1f136,NP_K6_M2_BATCH1_G04_P,445,p,0.8209820919210414,0.1786737410794595,0.004667102390910194,0.7646667231541985,0.04427809189014631,0.045363676406035724,0.8433880814965715,0.21544910774408643,0.007805652124216134,0.011085164404998127,0.7938701519425859,0.198833597757209,0.03159184753894806,0.013118126068098672,0.049517929553985596,0.005643925163894892,0.06573119606748389,False,NP_K6_M2_ACTIVE_LEARNING_BATCH1 frozen ensemble predictions; M3 retraining not used
K6X_D100_D110_D115_D220_D225_D230,3e20850f5b7402c4416f521873aca37e9073de4318f168d9617b996729a1f136,NP_K6_M2_BATCH1_G04_P,446,p,0.8093673854773495,0.1902799162866384,0.006931307147826272,0.7178577697885985,0.05263993444986603,0.053798199057748936,0.8375534393083199,0.2618146025525575,0.01773909035272858,0.021057606101205967,0.7897554017793282,0.2453637205945497,0.034067459404468536,0.013352519575090498,0.0477980375289917,0.00545170484110713,0.0655863980951839,False,NP_K6_M2_ACTIVE_LEARNING_BATCH1 frozen ensemble predictions; M3 retraining not used
K6X_D100_D110_D115_D220_D225_D230,3e20850f5b7402c4416f521873aca37e9073de4318f168d9617b996729a1f136,NP_K6_M2_BATCH1_G04_P,447,p,0.7955316469994199,0.20436517425117517,0.015501741407022348,0.7629026622228977,0.06369845410913111,0.06517993934688593,0.8258912525199796,0.21633793407150537,0.029858393875061284,0.03347581155834223,0.7792892417930509,0.20002509647079736,0.03605787456035614,0.013566179071092133,0.04660201072692871,0.00531734386458993,0.06545184765919794,False,NP_K6_M2_ACTIVE_LEARNING_BATCH1 frozen ensemble predictions; M3 retraining not used
K6X_D100_D110_D115_D220_D225_D230,3e20850f5b7402c4416f521873aca37e9073de4318f168d9617b996729a1f136,NP_K6_M2_BATCH1_G04_P,448,p,0.7838247773998458,0.21615966732864578,0.03507200801273225,0.8199665501727458,0.07318433543508462,0.0748171913183232,0.8037946430454648,0.1588639661656026,0.039812708104304595,0.04356929238205154,0.7577765790234006,0.142651860414565,0.03743904083967209,0.013758503208742136,0.04601806402206421,0.005250259302556515,0.06533000167578934,False,NP_K6_M2_ACTIVE_LEARNING_BATCH1 frozen ensemble predictions; M3 retraining not used
K6X_D100_D110_D115_D220_D225_D230,3e20850f5b7402c4416f521873aca37e9073de4318f168d9617b996729a1f136,NP_K6_M2_BATCH1_G04_P,449,p,0.7769763487941743,0.22301343232985157,0.04014810979038724,0.8835732785963789,0.07843369063072192,0.08012367934580464,0.7968291932377194,0.09487827141048755,0.04487162645988452,0.048687191313463635,0.7507106953892086,0.0787200482583269,0.03810415789484978,0.013929257464143275,0.04611849784851074,0.005258176475763321,0.06522309868548024,False,NP_K6_M2_ACTIVE_LEARNING_BATCH1 frozen ensemble predictions; M3 retraining not used
K6X_D100_D110_D115_D220_D225_D230,3e20850f5b7402c4416f521873aca37e9073de4318f168d9617b996729a1f136,NP_K6_M2_BATCH1_G04_P,450,p,0.7784499267606438,0.221549212394101,0.05644978471064068,0.8997959441681892,0.07602706155493844,0.07776457017455754,0.7793251138184121,0.07831687264241871,0.041570927712470174,0.045451625643116805,0.732370780036216,0.0621559076765984,0.03797321766614914,0.014077863708856721,0.046954333782196045,0.005346441641449928,0.06513306309174809,False,NP_K6_M2_ACTIVE_LEARNING_BATCH1 frozen ensemble predictions; M3 retraining not used
K6X_D100_D110_D115_D220_D225_D230,3e20850f5b7402c4416f521873aca37e9073de4318f168d9617b996729a1f136,NP_K6_M2_BATCH1_G04_P,451,p,0.7992113131957552,0.2005861681412931,0.06492891071730834,0.9162968519639877,0.05501456075138833,0.05657361266128974,0.770351448074043,0.061524557738313335,0.018943796686599512,0.02268101093285041,0.7218042397648694,0.04529725280285801,0.03700271248817444,0.014204144026214309,0.048547208309173584,0.005517213139683008,0.06506133254620722,False,NP_K6_M2_ACTIVE_LEARNING_BATCH1 frozen ensemble predictions; M3 retraining not used
K6X_D100_D110_D115_D220_D225_D230,3e20850f5b7402c4416f521873aca37e9073de4318f168d9617b996729a1f136,NP_K6_M2_BATCH1_G04_P,452,p,0.8139207880790068,0.18594495709545833,0.0605522603122423,0.9271706973389038,0.04071987459112869,0.0423552220643304,0.7749308138759902,0.05041336666790164,0.002329536170260771,0.006195349055602373,0.7240430503757765,0.03404831539837039,0.035190846771001816,0.014307466673092668,0.05088776350021362,0.005769210867583752,0.06500881171555734,False,NP_K6_M2_ACTIVE_LEARNING_BATCH1 frozen ensemble predictions; M3 retraining not used
K6X_D100_D110_D115_D220_D225_D230,3e20850f5b7402c4416f521873aca37e9073de4318f168d9617b996729a1f136,NP_K6_M2_BATCH1_G04_P,453,p,0.8165338509022639,0.18321412230773446,0.055230719167956015,0.9306370821928494,0.03913952184324998,0.040650168312029805,0.7811084565331854,0.04676763143782692,0.002228008979503926,0.0015828403358029985,0.7271762665917791,0.0301898511910923,0.03257926553487778,0.014387889360927148,0.05393218994140625,0.0060974531807005405,0.0649757382487429,False,NP_K6_M2_ACTIVE_LEARNING_BATCH1 frozen ensemble predictions; M3 retraining not used
K6X_D100_D110_D115_D220_D225_D230,3e20850f5b7402c4416f521873aca37e9073de4318f168d9617b996729a1f136,NP_K6_M2_BATCH1_G04_P,454,p,0.8100284937743479,0.18987918103590687,0.05392952555915561,0.9288587555895631,0.04721838198859152,0.04886782372847279,0.7838458836624935,0.048427285193365366,0.002292692291325893,0.006328361281306344,0.7262376368592098,0.031558336256902964,0.02924964763224125,0.01444498167158348,0.05760824680328369,0.00649381335824728,0.0649617037963863,False,NP_K6_M2_ACTIVE_LEARNING_BATCH1 frozen ensemble predictions; M3 retraining not used
K6X_D100_D110_D115_D220_D225_D230,3e20850f5b7402c4416f521873aca37e9073de4318f168d9617b996729a1f136,NP_K6_M2_BATCH1_G04_P,455,p,0.7961622559603498,0.2039751349694607,0.0582684943649671,0.9288998090123219,0.06309931640064259,0.06494525957177852,0.7814263036277392,0.04832859407910872,0.01413374308979054,0.018466779471146805,0.7196071674850085,0.03108967911252547,0.025316040962934494,0.014478575991456412,0.06181913614273071,0.006947544869035482,0.0649656359211403,False,NP_K6_M2_ACTIVE_LEARNING_BATCH1 frozen ensemble predictions; M3 retraining not used
K6X_D100_D110_D115_D220_D225_D230,3e20850f5b7402c4416f521873aca37e9073de4318f168d9617b996729a1f136,NP_K6_M2_BATCH1_G04_S,445,s,0.8400449841534848,0.16040327716777114,0.03640650345549894,0.8363802010066608,0.07665078944804715,0.07789666522452621,0.8696590201689213,0.15202353653835265,0.05534195012691068,0.05724784303614883,0.8415572182966679,0.14416090903209655,0.0033227503299713135,0.011357227573713791,0.028101801872253418,0.0032711613457649946,0.06839650677251605,False,NP_K6_M2_ACTIVE_LEARNING_BATCH1 frozen ensemble predictions; M3 retraining not used
K6X_D100_D110_D115_D220_D225_D230,3e20850f5b7402c4416f521873aca37e9073de4318f168d9617b996729a1f136,NP_K6_M2_BATCH1_G04_S,446,s,0.8774353647208776,0.12291358035114855,0.034341040265143015,0.8249611072136893,0.036054155828896595,0.03726107996014208,0.8681979149464963,0.1630512662337289,0.016547224523964954,0.01837893199232668,0.8420723646764158,0.15538616852025844,0.005231744609773159,0.011635129767845937,0.026125550270080566,0.0030580288730561733,0.06813158692448996,False,NP_K6_M2_ACTIVE_LEARNING_BATCH1 frozen ensemble predictions; M3 retraining not used
K6X_D100_D110_D115_D220_D225_D230,3e20850f5b7402c4416f521873aca37e9073de4318f168d9617b996729a1f136,NP_K6_M2_BATCH1_G04_S,447,s,0.8760425297507571,0.12435983023137945,0.023623066244768197,0.8022562425805967,0.03424485046774872,0.03556498041839498,0.8753673860448131,0.18533347433071923,0.016497388671941837,0.018408856303404747,0.8511935898679027,0.17788664882641625,0.007212203461676836,0.011907063367175579,0.0241737961769104,0.0028485385701060295,0.06786764670978017,False,NP_K6_M2_ACTIVE_LEARNING_BATCH1 frozen ensemble predictions; M3 retraining not used
K6X_D100_D110_D115_D220_D225_D230,3e20850f5b7402c4416f521873aca37e9073de4318f168d9617b996729a1f136,NP_K6_M2_BATCH1_G04_S,448,s,0.8620828750008611,0.1384050625154302,0.017498854577985265,0.7730284767714095,0.045041405928704314,0.046505250293903094,0.8779593668575616,0.21411104625791788,0.02897574878987985,0.03100042070835088,0.8556743226642938,0.2068994206818986,0.009189324453473091,0.01217289408501159,0.022285044193267822,0.0026470529846847057,0.06760768735742223,False,NP_K6_M2_ACTIVE_LEARNING_BATCH1 frozen ensemble predictions; M3 retraining not used
K6X_D100_D110_D115_D220_D225_D230,3e20850f5b7402c4416f521873aca37e9073de4318f168d9617b996729a1f136,NP_K6_M2_BATCH1_G04_S,449,s,0.8453088047418263,0.15526894440282402,0.015982779187492722,0.761501316768542,0.05873349882033796,0.060342110296378704,0.8760055578524548,0.2251653030091374,0.044229185351404854,0.046372592052112194,0.855499295073219,0.21820061947642255,0.011095322668552399,0.012432131261352822,0.02050626277923584,0.0024613188579678535,0.06735516858041107,False,NP_K6_M2_ACTIVE_LEARNING_BATCH1 frozen ensemble predictions; M3 retraining not used
K6X_D100_D110_D115_D220_D225_D230,3e20850f5b7402c4416f521873aca37e9073de4318f168d9617b996729a1f136,NP_K6_M2_BATCH1_G04_S,450,s,0.828757234627169,0.17191040345534814,0.017961593480089553,0.7804935685591133,0.07233249325140156,0.07408138939246667,0.8706730286169259,0.20568417392211835,0.05922036547048726,0.06148406692847741,0.8517813364553658,0.1989713796182243,0.012856559827923775,0.012684560947963792,0.01889169216156006,0.002293654950335622,0.06715574125191656,False,NP_K6_M2_ACTIVE_LEARNING_BATCH1 frozen ensemble predictions; M3 retraining not used
K6X_D100_D110_D115_D220_D225_D230,3e20850f5b7402c4416f521873aca37e9073de4318f168d9617b996729a1f136,NP_K6_M2_BATCH1_G04_S,451,s,0.8150376794270021,0.18571139575838333,0.02227630384993789,0.8172742329772413,0.08328251863207992,0.08515723498462921,0.8631807350294567,0.1684066451851427,0.07133965516772445,0.07371635438799148,0.845678963579414,0.1619422234360277,0.014392443932592869,0.012929897210446312,0.017501771450042725,0.002150400076061487,0.06697734659707323,False,NP_K6_M2_ACTIVE_LEARNING_BATCH1 frozen ensemble predictions; M3 retraining not used
K6X_D100_D110_D115_D220_D225_D230,3e20850f5b7402c4416f521873aca37e9073de4318f168d9617b996729a1f136,NP_K6_M2_BATCH1_G04_S,452,s,0.8056554064643067,0.1951517047741922,0.02759157693532295,0.8565933396069014,0.09013487244728391,0.09210468404083572,0.8549281450495403,0.12859228356204389,0.07908113146904294,0.08154897712259612,0.8385270329699199,0.12236318095050214,0.01561780646443367,0.01316759045346109,0.01640111207962036,0.002039338229224086,0.06681229343885084,False,NP_K6_M2_ACTIVE_LEARNING_BATCH1 frozen ensemble predictions; M3 retraining not used
K6X_D100_D110_D115_D220_D225_D230,3e20850f5b7402c4416f521873aca37e9073de4318f168d9617b996729a1f136,NP_K6_M2_BATCH1_G04_S,453,s,0.7996044340878021,0.20122476710866977,0.03281193653367961,0.8919892697135235,0.09395126669115905,0.09597195728611041,0.8470739158032039,0.09271248294913514,0.08345059721178893,0.08597513331960727,0.8314207824108699,0.08669575168692811,0.01644901931285858,0.01339774231697585,0.015653133392333984,0.00198363303206861,0.06666472504705961,False,NP_K6_M2_ACTIVE_LEARNING_BATCH1 frozen ensemble predictions; M3 retraining not used
K6X_D100_D110_D115_D220_D225_D230,3e20850f5b7402c4416f521873aca37e9073de4318f168d9617b996729a1f136,NP_K6_M2_BATCH1_G04_S,454,s,0.7956375458854378,0.20517912100108168,0.03713459370529028,0.9210799842272093,0.09602976053774948,0.09805742244275115,0.8404794275959793,0.06315935560128194,0.0856951495987236,0.08824318240435622,0.8251624644001785,0.05732131906411153,0.016811206936836243,0.013619752649910728,0.015316963195800781,0.001991107128560543,0.06653866964083417,False,NP_K6_M2_ACTIVE_LEARNING_BATCH1 frozen ensemble predictions; M3 retraining not used
K6X_D100_D110_D115_D220_D225_D230,3e20850f5b7402c4416f521873aca37e9073de4318f168d9617b996729a1f136,NP_K6_M2_BATCH1_G04_S,455,s,0.7953176791406071,0.20546856337637595,0.03943927418219059,0.9420489994674038,0.09484699418779252,0.09685426020474128,0.8363119231559136,0.041759100756137424,0.08425155332322953,0.08680674248785666,0.8208722339965203,0.0360564859718967,0.01664688251912594,0.013833529046694621,0.01543968915939331,0.0020449766889214516,0.06643758298960042,False,NP_K6_M2_ACTIVE_LEARNING_BATCH1 frozen ensemble predictions; M3 retraining not used
K6X_D100_D130_D135_D155_D160_D225,300fdbe1088aaa5f1740045c52520d3b1a7d01c07078bdea2526e26b7b9eb3d6,NP_K6_M2_BATCH1_G05_P,445,p,0.8541071177781783,0.14574390535878923,0.5723249082978095,0.9836658092998765,0.02519915116440874,0.021223859138014056,0.2152372235839044,0.033545717861583,0.07955483210694414,0.07191051656675551,0.14661540933295836,0.055464670326640375,0.020888203755021095,0.0044701882627748045,0.06862181425094604,0.00843790266662836,0.05958290969818017,False,NP_K6_M2_ACTIVE_LEARNING_BATCH1 frozen ensemble predictions; M3 retraining not used
K6X_D100_D130_D135_D155_D160_D225,300fdbe1088aaa5f1740045c52520d3b1a7d01c07078bdea2526e26b7b9eb3d6,NP_K6_M2_BATCH1_G05_P,446,p,0.8461344152133722,0.1534247704051309,0.5667730378856092,0.9801677393006889,0.02107386881520934,0.01715613825098941,0.21636505844694087,0.030979089646300473,0.07331465775182433,0.06588736099974582,0.15028323652845332,0.052323632149657406,0.023686150088906288,0.004303035133555311,0.06608182191848755,0.008152739144861698,0.059393169028214836,False,NP_K6_M2_ACTIVE_LEARNING_BATCH1 frozen ensemble predictions; M3 retraining not used
K6X_D100_D130_D135_D155_D160_D225,300fdbe1088aaa5f1740045c52520d3b1a7d01c07078bdea2526e26b7b9eb3d6,NP_K6_M2_BATCH1_G05_P,447,p,0.8192509102635384,0.18050844071889155,0.5298544542145659,0.9693838020042785,0.0025070619769096414,0.0068397581436657195,0.2494129164862703,0.02109077174228513,0.04817089317369461,0.04046667517637975,0.18530227977514968,0.04190972048801267,0.026071952655911446,0.004173843870411369,0.0641106367111206,0.007934842258691788,0.05921131900169797,False,NP_K6_M2_ACTIVE_LEARNING_BATCH1 frozen ensemble predictions; M3 retraining not used
