geometry_id,wavelength_nm,metric,p_value,s_value,delta_p_minus_s,abs_delta
K6X_D100_D105_D115_D120_D125_D130,453,tx_2,0.03217053785920143,0.045880027115345,-0.01370948925614357,0.01370948925614357
K6X_D100_D105_D115_D120_D125_D130,453,tx_3,0.008763295598328114,0.006325374357402325,0.002437921240925789,0.002437921240925789
K6X_D100_D105_D115_D120_D125_D130,454,T,0.9591262386670529,0.9745562305077394,-0.015429991840686497,0.015429991840686497
K6X_D100_D105_D115_D120_D125_D130,454,R,0.04057585220199229,0.02573175418615137,0.014844098015840915,0.014844098015840915
K6X_D100_D105_D115_D120_D125_D130,454,eta_plus1,0.24217296829762414,0.24432683914753858,-0.0021538708499144466,0.0021538708499144466
K6X_D100_D105_D115_D120_D125_D130,454,eta_0,0.5919038277239745,0.5903386914017545,0.0015651363222199954,0.0015651363222199954
K6X_D100_D105_D115_D120_D125_D130,454,eta_minus1,0.047575643211159424,0.04724206273289959,0.0003335804782598345,0.0003335804782598345
K6X_D100_D105_D115_D120_D125_D130,454,directionality,0.8358037232226143,0.8379729030489272,-0.002169179826312928,0.002169179826312928
K6X_D100_D105_D115_D120_D125_D130,454,tx_-3,0.012933533638715744,0.011613297276198864,0.00132023636251688,0.00132023636251688
K6X_D100_D105_D115_D120_D125_D130,454,tx_-2,0.023851551115512848,0.029559990391135216,-0.005708439275622368,0.005708439275622368
K6X_D100_D105_D115_D120_D125_D130,454,tx_-1,0.04757564142346382,0.04724206402897835,0.00033357739448547363,0.00033357739448547363
K6X_D100_D105_D115_D120_D125_D130,454,tx_0,0.591903805732727,0.5903387069702148,0.001565098762512207,0.001565098762512207
K6X_D100_D105_D115_D120_D125_D130,454,tx_1,0.242172971367836,0.24432684481143951,-0.0021538734436035156,0.0021538734436035156
K6X_D100_D105_D115_D120_D125_D130,454,tx_2,0.031991809606552124,0.04518001899123192,-0.013188209384679794,0.013188209384679794
K6X_D100_D105_D115_D120_D125_D130,454,tx_3,0.008696908131241798,0.006295331753790379,0.00240157637745142,0.00240157637745142
K6X_D100_D105_D115_D120_D125_D130,455,T,0.9590854189668494,0.9748844354072433,-0.015799016440393943,0.015799016440393943
K6X_D100_D105_D115_D120_D125_D130,455,R,0.04059749253545439,0.02522901308738527,0.015368479448069117,0.015368479448069117
K6X_D100_D105_D115_D120_D125_D130,455,eta_plus1,0.23586374444729077,0.2379612261978367,-0.0020974817505459153,0.0020974817505459153
K6X_D100_D105_D115_D120_D125_D130,455,eta_0,0.5995894319823218,0.5983377959922078,0.0012516359901140195,0.0012516359901140195
K6X_D100_D105_D115_D120_D125_D130,455,eta_minus1,0.046968973301854795,0.047074080028580066,-0.00010510672672527088,0.00010510672672527088
K6X_D100_D105_D115_D120_D125_D130,455,directionality,0.8339337341321549,0.8348482486194642,-0.0009145144873092814,0.0009145144873092814
K6X_D100_D105_D115_D120_D125_D130,455,tx_-3,0.01273904275149107,0.01158144325017929,0.001157599501311779,0.001157599501311779
K6X_D100_D105_D115_D120_D125_D130,455,tx_-2,0.023503251373767853,0.029257088899612427,-0.005753837525844574,0.005753837525844574
K6X_D100_D105_D115_D120_D125_D130,455,tx_-1,0.046968974173069,0.047074079513549805,-0.00010510534048080444,0.00010510534048080444
K6X_D100_D105_D115_D120_D125_D130,455,tx_0,0.5995894074440002,0.5983377695083618,0.0012516379356384277,0.0012516379356384277
K6X_D100_D105_D115_D120_D125_D130,455,tx_1,0.23586374521255493,0.23796123266220093,-0.002097487449645996,0.002097487449645996
K6X_D100_D105_D115_D120_D125_D130,455,tx_2,0.03180216997861862,0.04444045200943947,-0.012638282030820847,0.012638282030820847
K6X_D100_D105_D115_D120_D125_D130,455,tx_3,0.00861880462616682,0.006232349202036858,0.002386455424129963,0.002386455424129963
K6X_D100_D110_D115_D220_D225_D230,445,T,0.8209820919210414,0.8400449841534848,-0.019062892232443396,0.019062892232443396
K6X_D100_D110_D115_D220_D225_D230,445,R,0.1786737410794595,0.16040327716777114,0.01827046391168835,0.01827046391168835
K6X_D100_D110_D115_D220_D225_D230,445,eta_plus1,0.004667102390910194,0.03640650345549894,-0.031739401064588744,0.031739401064588744
K6X_D100_D110_D115_D220_D225_D230,445,eta_0,0.7474264146406144,0.7397332427826518,0.0076931718579625885,0.0076931718579625885
K6X_D100_D110_D115_D220_D225_D230,445,eta_minus1,0.0014363440512976118,0.007122149436667027,-0.005685805385369415,0.005685805385369415
K6X_D100_D110_D115_D220_D225_D230,445,directionality,0.7646667231541985,0.8363802010066608,-0.07171347785246229,0.07171347785246229
K6X_D100_D110_D115_D220_D225_D230,445,tx_-3,0.004547985270619392,0.017209943383932114,-0.012661958113312721,0.012661958113312721
K6X_D100_D110_D115_D220_D225_D230,445,tx_-2,0.01669710874557495,0.010437725111842155,0.006259383633732796,0.006259383633732796
K6X_D100_D110_D115_D220_D225_D230,445,tx_-1,0.0014363439986482263,0.007122149225324392,-0.005685805343091488,0.005685805343091488
K6X_D100_D110_D115_D220_D225_D230,445,tx_0,0.7474263906478882,0.7397332191467285,0.007693171501159668,0.007693171501159668
K6X_D100_D110_D115_D220_D225_D230,445,tx_1,0.004667102359235287,0.0364065021276474,-0.03173939883708954,0.03173939883708954
K6X_D100_D110_D115_D220_D225_D230,445,tx_2,0.0449080653488636,0.021328754723072052,0.02357931062579155,0.02357931062579155
K6X_D100_D110_D115_D220_D225_D230,445,tx_3,0.0012990714749321342,0.007806665264070034,-0.006507593672722578,0.006507593672722578
K6X_D100_D110_D115_D220_D225_D230,446,T,0.8093673854773495,0.8774353647208776,-0.06806797924352803,0.06806797924352803
K6X_D100_D110_D115_D220_D225_D230,446,R,0.1902799162866384,0.12291358035114855,0.06736633593548985,0.06736633593548985
K6X_D100_D110_D115_D220_D225_D230,446,eta_plus1,0.006931307147826272,0.034341040265143015,-0.027409733117316742,0.027409733117316742
K6X_D100_D110_D115_D220_D225_D230,446,eta_0,0.7317393365581168,0.7787808812477511,-0.047041544689634285,0.047041544689634285
K6X_D100_D110_D115_D220_D225_D230,446,eta_minus1,0.0027242366653548104,0.007286425520644231,-0.004562188855289421,0.004562188855289421
K6X_D100_D110_D115_D220_D225_D230,446,directionality,0.7178577697885985,0.8249611072136893,-0.10710333742509082,0.10710333742509082
K6X_D100_D110_D115_D220_D225_D230,446,tx_-3,0.004696060437709093,0.02236665040254593,-0.017670590430498123,0.017670590430498123
K6X_D100_D110_D115_D220_D225_D230,446,tx_-2,0.017658816650509834,0.005188321694731712,0.012470494955778122,0.012470494955778122
K6X_D100_D110_D115_D220_D225_D230,446,tx_-1,0.002724236575886607,0.007286425679922104,-0.004562188871204853,0.004562188871204853
K6X_D100_D110_D115_D220_D225_D230,446,tx_0,0.731739342212677,0.7787808775901794,-0.04704153537750244,0.04704153537750244
K6X_D100_D110_D115_D220_D225_D230,446,tx_1,0.0069313072599470615,0.03434104099869728,-0.027409734204411507,0.027409734204411507
K6X_D100_D110_D115_D220_D225_D230,446,tx_2,0.045227400958538055,0.023917563259601593,0.021309837698936462,0.021309837698936462
K6X_D100_D110_D115_D220_D225_D230,446,tx_3,0.00039022875716909766,0.005554482340812683,-0.0051642535254359245,0.0051642535254359245
K6X_D100_D110_D115_D220_D225_D230,447,T,0.7955316469994199,0.8760425297507571,-0.08051088275133722,0.08051088275133722
K6X_D100_D110_D115_D220_D225_D230,447,R,0.20436517425117517,0.12435983023137945,0.08000534401979573,0.08000534401979573
K6X_D100_D110_D115_D220_D225_D230,447,eta_plus1,0.015501741407022348,0.023623066244768197,-0.00812132483774585,0.00812132483774585
K6X_D100_D110_D115_D220_D225_D230,447,eta_0,0.7033779430318834,0.7998773386438717,-0.09649939561198828,0.09649939561198828
K6X_D100_D110_D115_D220_D225_D230,447,eta_minus1,0.00481768094478116,0.005822720513812201,-0.0010050395690310411,0.0010050395690310411
K6X_D100_D110_D115_D220_D225_D230,447,directionality,0.7629026622228977,0.8022562425805967,-0.03935358035769898,0.03935358035769898
K6X_D100_D110_D115_D220_D225_D230,447,tx_-3,0.006160787306725979,0.0162982065230608,-0.01013741921633482,0.01013741921633482
K6X_D100_D110_D115_D220_D225_D230,447,tx_-2,0.01845984160900116,0.0040503633208572865,0.01440947875380516,0.01440947875380516
K6X_D100_D110_D115_D220_D225_D230,447,tx_-1,0.004817680921405554,0.005822720471769571,-0.0010050395503640175,0.0010050395503640175
K6X_D100_D110_D115_D220_D225_D230,447,tx_0,0.7033779621124268,0.7998773455619812,-0.09649938344955444,0.09649938344955444
K6X_D100_D110_D115_D220_D225_D230,447,tx_1,0.01550174131989479,0.023623066022992134,-0.008121324703097343,0.008121324703097343
K6X_D100_D110_D115_D220_D225_D230,447,tx_2,0.04589603841304779,0.024455400183796883,0.021440638229250908,0.021440638229250908
K6X_D100_D110_D115_D220_D225_D230,447,tx_3,0.0013176130596548319,0.0019154337933287024,-0.0005978207336738706,0.0005978207336738706
K6X_D100_D110_D115_D220_D225_D230,448,T,0.7838247773998458,0.8620828750008611,-0.07825809760101532,0.07825809760101532
K6X_D100_D110_D115_D220_D225_D230,448,R,0.21615966732864578,0.1384050625154302,0.07775460481321558,0.07775460481321558
K6X_D100_D110_D115_D220_D225_D230,448,eta_plus1,0.03507200801273225,0.017498854577985265,0.017573153434746983,0.017573153434746983
K6X_D100_D110_D115_D220_D225_D230,448,eta_0,0.6594761031962563,0.8006605151024891,-0.14118441190623288,0.14118441190623288
K6X_D100_D110_D115_D220_D225_D230,448,eta_minus1,0.00770047826166941,0.005137898276282238,0.0025625799853871726,0.0025625799853871726
K6X_D100_D110_D115_D220_D225_D230,448,directionality,0.8199665501727458,0.7730284767714095,0.04693807340133627,0.04693807340133627
K6X_D100_D110_D115_D220_D225_D230,448,tx_-3,0.009283464401960373,0.010030408389866352,-0.0007469439879059792,0.0007469439879059792
K6X_D100_D110_D115_D220_D225_D230,448,tx_-2,0.018910223618149757,0.004568841308355331,0.014341382309794426,0.014341382309794426
K6X_D100_D110_D115_D220_D225_D230,448,tx_-1,0.007700478192418814,0.005137898493558168,0.0025625796988606453,0.0025625796988606453
K6X_D100_D110_D115_D220_D225_D230,448,tx_0,0.659476101398468,0.8006604909896851,-0.14118438959121704,0.14118438959121704
K6X_D100_D110_D115_D220_D225_D230,448,tx_1,0.03507200628519058,0.01749885454773903,0.017573151737451553,0.017573151737451553
K6X_D100_D110_D115_D220_D225_D230,448,tx_2,0.04671769589185715,0.0238691046833992,0.022848591208457947,0.022848591208457947
K6X_D100_D110_D115_D220_D225_D230,448,tx_3,0.006664805114269257,0.0003172527358401567,0.00634755240753293,0.00634755240753293
K6X_D100_D110_D115_D220_D225_D230,449,T,0.7769763487941743,0.8453088047418263,-0.06833245594765203,0.06833245594765203
K6X_D100_D110_D115_D220_D225_D230,449,R,0.22301343232985157,0.15526894440282402,0.06774448792702756,0.06774448792702756
K6X_D100_D110_D115_D220_D225_D230,449,eta_plus1,0.04014810979038724,0.015982779187492722,0.02416533060289452,0.02416533060289452
K6X_D100_D110_D115_D220_D225_D230,449,eta_0,0.629894660912479,0.7889250876569174,-0.15903042674443835,0.15903042674443835
K6X_D100_D110_D115_D220_D225_D230,449,eta_minus1,0.005290237840683567,0.005005732369278071,0.00028450547140549537,0.00028450547140549537
K6X_D100_D110_D115_D220_D225_D230,449,directionality,0.8835732785963789,0.761501316768542,0.12207196182783686,0.12207196182783686
K6X_D100_D110_D115_D220_D225_D230,449,tx_-3,0.016353510320186615,0.0053253802470862865,0.011028129607439041,0.011028129607439041
K6X_D100_D110_D115_D220_D225_D230,449,tx_-2,0.01963629014790058,0.0061213169246912,0.013514973223209381,0.013514973223209381
K6X_D100_D110_D115_D220_D225_D230,449,tx_-1,0.005290237721055746,0.005005732178688049,0.00028450554236769676,0.00028450554236769676
K6X_D100_D110_D115_D220_D225_D230,449,tx_0,0.6298946738243103,0.7889251112937927,-0.15903043746948242,0.15903043746948242
K6X_D100_D110_D115_D220_D225_D230,449,tx_1,0.04014810919761658,0.01598277874290943,0.024165330454707146,0.024165330454707146
K6X_D100_D110_D115_D220_D225_D230,449,tx_2,0.05928998813033104,0.023801203817129135,0.035488784313201904,0.035488784313201904
K6X_D100_D110_D115_D220_D225_D230,449,tx_3,0.006363551132380962,0.00014730452676303685,0.006216246634721756,0.006216246634721756
K6X_D100_D110_D115_D220_D225_D230,450,T,0.7784499267606438,0.828757234627169,-0.05030730786652515,0.05030730786652515
K6X_D100_D110_D115_D220_D225_D230,450,R,0.221549212394101,0.17191040345534814,0.04963880893875286,0.04963880893875286
K6X_D100_D110_D115_D220_D225_D230,450,eta_plus1,0.05644978471064068,0.017961593480089553,0.038488191230551125,0.038488191230551125
K6X_D100_D110_D115_D220_D225_D230,450,eta_0,0.6153727915428343,0.7683046151045414,-0.1529318235617071,0.1529318235617071
K6X_D100_D110_D115_D220_D225_D230,450,eta_minus1,0.006286422399989639,0.005051528220898774,0.0012348941790908657,0.0012348941790908657
K6X_D100_D110_D115_D220_D225_D230,450,directionality,0.8997959441681892,0.7804935685591133,0.11930237560907586,0.11930237560907586
K6X_D100_D110_D115_D220_D225_D230,450,tx_-3,0.028387004509568214,0.00258133583702147,0.025805668905377388,0.025805668905377388
K6X_D100_D110_D115_D220_D225_D230,450,tx_-2,0.010825020261108875,0.008750075474381447,0.0020749447867274284,0.0020749447867274284
K6X_D100_D110_D115_D220_D225_D230,450,tx_-1,0.00628642225638032,0.005051528103649616,0.0012348941527307034,0.0012348941527307034
K6X_D100_D110_D115_D220_D225_D230,450,tx_0,0.6153727769851685,0.7683045864105225,-0.152931809425354,0.152931809425354
K6X_D100_D110_D115_D220_D225_D230,450,tx_1,0.05644978582859039,0.017961593344807625,0.03848819434642792,0.03848819434642792
K6X_D100_D110_D115_D220_D225_D230,450,tx_2,0.04992886260151863,0.025121379643678665,0.024807482957839966,0.024807482957839966
K6X_D100_D110_D115_D220_D225_D230,450,tx_3,0.011200042441487312,0.0009867061162367463,0.0102133359760046,0.0102133359760046
K6X_D100_D110_D115_D220_D225_D230,451,T,0.7992113131957552,0.8150376794270021,-0.01582636623124689,0.01582636623124689
K6X_D100_D110_D115_D220_D225_D230,451,R,0.2005861681412931,0.18571139575838333,0.014874772382909768,0.014874772382909768
K6X_D100_D110_D115_D220_D225_D230,451,eta_plus1,0.06492891071730834,0.02227630384993789,0.04265260686737045,0.04265260686737045
K6X_D100_D110_D115_D220_D225_D230,451,eta_0,0.6411113691081675,0.7423855248759001,-0.10127415576773269,0.10127415576773269
K6X_D100_D110_D115_D220_D225_D230,451,eta_minus1,0.005931215646915142,0.004980524948870233,0.0009506906980449089,0.0009506906980449089
K6X_D100_D110_D115_D220_D225_D230,451,directionality,0.9162968519639877,0.8172742329772413,0.09902261898674636,0.09902261898674636
K6X_D100_D110_D115_D220_D225_D230,451,tx_-3,0.03116641752421856,0.0025813523679971695,0.02858506515622139,0.02858506515622139
K6X_D100_D110_D115_D220_D225_D230,451,tx_-2,0.0032683201134204865,0.012217455543577671,-0.008949135430157185,0.008949135430157185
K6X_D100_D110_D115_D220_D225_D230,451,tx_-1,0.005931215826421976,0.004980525001883507,0.0009506908245384693,0.0009506908245384693
K6X_D100_D110_D115_D220_D225_D230,451,tx_0,0.6411113739013672,0.7423855066299438,-0.10127413272857666,0.10127413272857666
K6X_D100_D110_D115_D220_D225_D230,451,tx_1,0.06492891162633896,0.02227630466222763,0.04265260696411133,0.04265260696411133
K6X_D100_D110_D115_D220_D225_D230,451,tx_2,0.035136427730321884,0.02801203913986683,0.007124388590455055,0.007124388590455055
K6X_D100_D110_D115_D220_D225_D230,451,tx_3,0.017668651416897774,0.002584479982033372,0.015084171667695045,0.015084171667695045
K6X_D100_D110_D115_D220_D225_D230,452,T,0.8139207880790068,0.8056554064643067,0.00826538161470014,0.00826538161470014
K6X_D100_D110_D115_D220_D225_D230,452,R,0.18594495709545833,0.1951517047741922,-0.009206747678733862,0.009206747678733862
K6X_D100_D110_D115_D220_D225_D230,452,eta_plus1,0.0605522603122423,0.02759157693532295,0.03296068337691935,0.03296068337691935
K6X_D100_D110_D115_D220_D225_D230,452,eta_0,0.6768153658319619,0.7157389368506285,-0.038923571018666614,0.038923571018666614
K6X_D100_D110_D115_D220_D225_D230,452,eta_minus1,0.004756382946258953,0.004619246637021169,0.0001371363092377842,0.0001371363092377842
K6X_D100_D110_D115_D220_D225_D230,452,directionality,0.9271706973389038,0.8565933396069014,0.07057735773200235,0.07057735773200235
K6X_D100_D110_D115_D220_D225_D230,452,tx_-3,0.02809315174818039,0.005916436202824116,0.02217671647667885,0.02217671647667885
K6X_D100_D110_D115_D220_D225_D230,452,tx_-2,0.0002958857803605497,0.01565050147473812,-0.01535461563616991,0.01535461563616991
K6X_D100_D110_D115_D220_D225_D230,452,tx_-1,0.004756383132189512,0.004619246814399958,0.0001371363177895546,0.0001371363177895546
K6X_D100_D110_D115_D220_D225_D230,452,tx_0,0.676815390586853,0.7157389521598816,-0.038923561573028564,0.038923561573028564
K6X_D100_D110_D115_D220_D225_D230,452,tx_1,0.060552261769771576,0.027591576799750328,0.0329606831073761,0.0329606831073761
K6X_D100_D110_D115_D220_D225_D230,452,tx_2,0.024545717984437943,0.03139878064393997,-0.006853062659502029,0.006853062659502029
K6X_D100_D110_D115_D220_D225_D230,452,tx_3,0.018862025812268257,0.004739926662296057,0.014122098684310913,0.014122098684310913
K6X_D100_D110_D115_D220_D225_D230,453,T,0.8165338509022639,0.7996044340878021,0.016929416814461806,0.016929416814461806
K6X_D100_D110_D115_D220_D225_D230,453,R,0.18321412230773446,0.20122476710866977,-0.01801064480093531,0.01801064480093531
K6X_D100_D110_D115_D220_D225_D230,453,eta_plus1,0.055230719167956015,0.03281193653367961,0.022418782634276407,0.022418782634276407
K6X_D100_D110_D115_D220_D225_D230,453,eta_0,0.6967426707080522,0.6923608932277088,0.004381777480343407,0.004381777480343407
K6X_D100_D110_D115_D220_D225_D230,453,eta_minus1,0.004116496008357953,0.003973188184488445,0.00014330782386950784,0.00014330782386950784
K6X_D100_D110_D115_D220_D225_D230,453,directionality,0.9306370821928494,0.8919892697135235,0.038647812479325805,0.038647812479325805
K6X_D100_D110_D115_D220_D225_D230,453,tx_-3,0.02419750951230526,0.011725541204214096,0.012471968308091164,0.012471968308091164
K6X_D100_D110_D115_D220_D225_D230,453,tx_-2,0.0005876025534234941,0.017894208431243896,-0.017306605353951454,0.017306605353951454
K6X_D100_D110_D115_D220_D225_D230,453,tx_-1,0.004116496071219444,0.0039731883443892,0.00014330772683024406,0.00014330772683024406
K6X_D100_D110_D115_D220_D225_D230,453,tx_0,0.6967426538467407,0.6923608779907227,0.004381775856018066,0.004381775856018066
K6X_D100_D110_D115_D220_D225_D230,453,tx_1,0.05523071810603142,0.03281193599104881,0.022418782114982605,0.022418782114982605
K6X_D100_D110_D115_D220_D225_D230,453,tx_2,0.01799701154232025,0.0332694947719574,-0.015272483229637146,0.015272483229637146
K6X_D100_D110_D115_D220_D225_D230,453,tx_3,0.017661841586232185,0.007569172419607639,0.010092669166624546,0.010092669166624546
K6X_D100_D110_D115_D220_D225_D230,454,T,0.8100284937743479,0.7956375458854378,0.014390947888910155,0.014390947888910155
K6X_D100_D110_D115_D220_D225_D230,454,R,0.18987918103590687,0.20517912100108168,-0.015299939965174814,0.015299939965174814
K6X_D100_D110_D115_D220_D225_D230,454,eta_plus1,0.05392952555915561,0.03713459370529028,0.01679493185386533,0.01679493185386533
K6X_D100_D110_D115_D220_D225_D230,454,eta_0,0.6982924012914995,0.6752273116069556,0.023065089684543905,0.023065089684543905
K6X_D100_D110_D115_D220_D225_D230,454,eta_minus1,0.0041304595942659,0.003181767893259047,0.000948691701006853,0.000948691701006853
K6X_D100_D110_D115_D220_D225_D230,454,directionality,0.9288587555895631,0.9210799842272093,0.007778771362353831,0.007778771362353831
K6X_D100_D110_D115_D220_D225_D230,454,tx_-3,0.021183395758271217,0.01742711290717125,0.003756282851099968,0.003756282851099968
K6X_D100_D110_D115_D220_D225_D230,454,tx_-2,0.0026764085050672293,0.018426435068249702,-0.01575002633035183,0.01575002633035183
K6X_D100_D110_D115_D220_D225_D230,454,tx_-1,0.004130459390580654,0.0031817678827792406,0.0009486915078014135,0.0009486915078014135
K6X_D100_D110_D115_D220_D225_D230,454,tx_0,0.6982923746109009,0.6752272844314575,0.02306509017944336,0.02306509017944336
K6X_D100_D110_D115_D220_D225_D230,454,tx_1,0.05392952635884285,0.03713459521532059,0.016794931143522263,0.016794931143522263
K6X_D100_D110_D115_D220_D225_D230,454,tx_2,0.013616743497550488,0.032671015709638596,-0.019054271280765533,0.019054271280765533
K6X_D100_D110_D115_D220_D225_D230,454,tx_3,0.016199558973312378,0.011569310910999775,0.004630248062312603,0.004630248062312603
K6X_D100_D110_D115_D220_D225_D230,455,T,0.7961622559603498,0.7953176791406071,0.0008445768197427039,0.0008445768197427039
K6X_D100_D110_D115_D220_D225_D230,455,R,0.2039751349694607,0.20546856337637595,-0.0014934284069152426,0.0014934284069152426
K6X_D100_D110_D115_D220_D225_D230,455,eta_plus1,0.0582684943649671,0.03943927418219059,0.01882922018277651,0.01882922018277651
K6X_D100_D110_D115_D220_D225_D230,455,eta_0,0.6828033734560439,0.6675457977005836,0.015257575755460273,0.015257575755460273
K6X_D100_D110_D115_D220_D225_D230,455,eta_minus1,0.0044600085366780905,0.002426142801944999,0.0020338657347330914,0.0020338657347330914
K6X_D100_D110_D115_D220_D225_D230,455,directionality,0.9288998090123219,0.9420489994674038,-0.013149190455081894,0.013149190455081894
K6X_D100_D110_D115_D220_D225_D230,455,tx_-3,0.019222352653741837,0.020463189110159874,-0.0012408364564180374,0.0012408364564180374
K6X_D100_D110_D115_D220_D225_D230,455,tx_-2,0.0061689624562859535,0.017729222774505615,-0.011560260318219662,0.011560260318219662
K6X_D100_D110_D115_D220_D225_D230,455,tx_-1,0.0044600083492696285,0.002426142804324627,0.0020338655449450016,0.0020338655449450016
K6X_D100_D110_D115_D220_D225_D230,455,tx_0,0.6828033924102783,0.6675457954406738,0.015257596969604492,0.015257596969604492
K6X_D100_D110_D115_D220_D225_D230,455,tx_1,0.05826849490404129,0.03943927586078644,0.018829219043254852,0.018829219043254852
K6X_D100_D110_D115_D220_D225_D230,455,tx_2,0.010099746286869049,0.030911104753613472,-0.020811358466744423,0.020811358466744423
K6X_D100_D110_D115_D220_D225_D230,455,tx_3,0.015139318071305752,0.016802949830889702,-0.00166363175958395,0.00166363175958395
K6X_D100_D115_D130_D145_D155_D185,445,T,0.8213784020837435,0.9573857482774019,-0.1360073461936584,0.1360073461936584
K6X_D100_D115_D130_D145_D155_D185,445,R,0.1780573403474975,0.04227274237329936,0.13578459797419815,0.13578459797419815
K6X_D100_D115_D130_D145_D155_D185,445,eta_plus1,0.7115703424642538,0.9442404114804946,-0.23267006901624088,0.23267006901624088
K6X_D100_D115_D130_D145_D155_D185,445,eta_0,0.028558292270044243,0.0012280257304548914,0.02733026653958935,0.02733026653958935
K6X_D100_D115_D130_D145_D155_D185,445,eta_minus1,0.010275330173506687,0.0020519353739371507,0.008223394799569538,0.008223394799569538
K6X_D100_D115_D130_D145_D155_D185,445,directionality,0.9857651980707196,0.9978316052319793,-0.012066407161259729,0.012066407161259729
K6X_D100_D115_D130_D145_D155_D185,445,tx_-3,0.002556751947849989,0.0018213805742561817,0.0007353713735938072,0.0007353713735938072
K6X_D100_D115_D130_D145_D155_D185,445,tx_-2,0.0018341258401051164,3.692648533615284e-05,0.0017971993656829,0.0017971993656829
K6X_D100_D115_D130_D145_D155_D185,445,tx_-1,0.010275330394506454,0.0020519352983683348,0.008223394863307476,0.008223394863307476
K6X_D100_D115_D130_D145_D155_D185,445,tx_0,0.028558291494846344,0.001228025765158236,0.027330266311764717,0.027330266311764717
K6X_D100_D115_D130_D145_D155_D185,445,tx_1,0.7115703225135803,0.944240391254425,-0.23267006874084473,0.23267006874084473
K6X_D100_D115_D130_D145_D155_D185,445,tx_2,0.03309357166290283,0.00468108244240284,0.028412489220499992,0.028412489220499992
K6X_D100_D115_D130_D145_D155_D185,445,tx_3,0.03348998725414276,0.0033259864430874586,0.030164001509547234,0.030164001509547234
K6X_D100_D115_D130_D145_D155_D185,446,T,0.8457526545706168,0.9548276842747699,-0.10907502970415317,0.10907502970415317
K6X_D100_D115_D130_D145_D155_D185,446,R,0.15307802019041636,0.045110965211696066,0.10796705497872029,0.10796705497872029
K6X_D100_D115_D130_D145_D155_D185,446,eta_plus1,0.7524238203048712,0.94368292424,-0.1912591039351288,0.1912591039351288
K6X_D100_D115_D130_D145_D155_D185,446,eta_0,0.018301261534436487,0.0007686945554979178,0.01753256697893857,0.01753256697893857
K6X_D100_D115_D130_D145_D155_D185,446,eta_minus1,0.011584099771071707,0.002084881690142871,0.009499218080928837,0.009499218080928837
K6X_D100_D115_D130_D145_D155_D185,446,directionality,0.984837722925804,0.9977955670756921,-0.012957844149888098,0.012957844149888098
K6X_D100_D115_D130_D145_D155_D185,446,tx_-3,0.003006430808454752,0.0018318111542612314,0.0011746196541935205,0.0011746196541935205
K6X_D100_D115_D130_D145_D155_D185,446,tx_-2,0.002492661355063319,4.27644481533207e-05,0.0024498968850821257,0.0024498968850821257
K6X_D100_D115_D130_D145_D155_D185,446,tx_-1,0.011584099382162094,0.002084881765767932,0.009499217383563519,0.009499217383563519
K6X_D100_D115_D130_D145_D155_D185,446,tx_0,0.018301261588931084,0.0007686945609748363,0.01753256656229496,0.01753256656229496
K6X_D100_D115_D130_D145_D155_D185,446,tx_1,0.7524238228797913,0.9436829090118408,-0.19125908613204956,0.19125908613204956
K6X_D100_D115_D130_D145_D155_D185,446,tx_2,0.02626759372651577,0.0035009863786399364,0.022766606882214546,0.022766606882214546
K6X_D100_D115_D130_D145_D155_D185,446,tx_3,0.03167678788304329,0.0029156217351555824,0.02876116707921028,0.02876116707921028
K6X_D100_D115_D130_D145_D155_D185,447,T,0.8643777074809357,0.9513037593728811,-0.08692605189194547,0.08692605189194547
K6X_D100_D115_D130_D145_D155_D185,447,R,0.1360297493788301,0.048654803149691145,0.08737494622913897,0.08737494622913897
K6X_D100_D115_D130_D145_D155_D185,447,eta_plus1,0.7819928022300415,0.9416153009554966,-0.1596224987254551,0.1596224987254551
K6X_D100_D115_D130_D145_D155_D185,447,eta_0,0.011753147589002581,0.0004417365340464643,0.011311411054956116,0.011311411054956116
K6X_D100_D115_D130_D145_D155_D185,447,eta_minus1,0.01234409363711478,0.0020967274896711197,0.01024736614744366,0.01024736614744366
K6X_D100_D115_D130_D145_D155_D185,447,directionality,0.9844598762800272,0.9977782126046166,-0.013318336324589453,0.013318336324589453
K6X_D100_D115_D130_D145_D155_D185,447,tx_-3,0.00345016410574317,0.0018636069726198912,0.0015865571331232786,0.0015865571331232786
K6X_D100_D115_D130_D145_D155_D185,447,tx_-2,0.0029137027449905872,9.25712738535367e-05,0.0028211313765496016,0.0028211313765496016
K6X_D100_D115_D130_D145_D155_D185,447,tx_-1,0.01234409399330616,0.00209672749042511,0.01024736650288105,0.01024736650288105
K6X_D100_D115_D130_D145_D155_D185,447,tx_0,0.011753147467970848,0.00044173654168844223,0.011311410926282406,0.011311410926282406
K6X_D100_D115_D130_D145_D155_D185,447,tx_1,0.7819927930831909,0.9416152834892273,-0.15962249040603638,0.15962249040603638
K6X_D100_D115_D130_D145_D155_D185,447,tx_2,0.021251697093248367,0.0025622802786529064,0.018689416348934174,0.018689416348934174
K6X_D100_D115_D130_D145_D155_D185,447,tx_3,0.0306720994412899,0.00263153575360775,0.028040563687682152,0.028040563687682152
K6X_D100_D115_D130_D145_D155_D185,448,T,0.8737596269278101,0.9464340294605939,-0.07267440253278379,0.07267440253278379
