theta_index,delta_theta_deg,L1_nm,W1_nm,L2_nm,W2_nm,D_nm,direct_clearance_nm,periodic_image_clearance_nm,global_minimum_clearance_nm,direct_headroom_over_60_nm,periodic_headroom_over_60_nm,nearest_direct_pair,nearest_periodic_pair,global_nearest_pair,direct_overlap_or_touch,no_direct_or_periodic_overlap_or_touch,cell_containment_pass,current_inherited_gate_pass,geometry_hash_sha256,scan_method
691,86.91,258,88,198,78,217,72.041659877747,70.041659877747,70.041659877747,12.041659877747,10.041659877747,"{""distance_nm"": 72.04165987774671, ""image_shift"": [0, 0], ""object_a"": ""pillar_1"", ""object_b"": ""pillar_2"", ""point_a_nm"": [-33.606748723424914, 64.5], ""point_b_nm"": [-33.60674872342491, -7.541659877746715], ""touch_or_overlap"": false}","{""distance_nm"": 70.04165987774672, ""image_shift"": [0, 1], ""object_a"": ""pillar_1"", ""object_b"": ""pillar_2"", ""point_a_nm"": [33.606748723424914, 152.5], ""point_b_nm"": [33.60674872342491, 222.54165987774672], ""touch_or_overlap"": false}","{""distance_nm"": 70.04165987774672, ""image_shift"": [0, 1], ""object_a"": ""pillar_1"", ""object_b"": ""pillar_2"", ""point_a_nm"": [33.606748723424914, 152.5], ""point_b_nm"": [33.60674872342491, 222.54165987774672], ""touch_or_overlap"": false}",True,True,True,True,f3462ac174b8bce70a034736d19c809a88cc80270ccd9b1c5160d6202f77850a,current exact polygon segment distance; fixed IAR-C2 geometry; 0.01-degree grid
692,86.92,258,88,198,78,217,72.047526899562,70.047526899562,70.047526899562,12.047526899562,10.047526899562,"{""distance_nm"": 72.04752689956153, ""image_shift"": [0, 0], ""object_a"": ""pillar_1"", ""object_b"": ""pillar_2"", ""point_a_nm"": [-33.624368765900215, 64.5], ""point_b_nm"": [-33.624368765900215, -7.5475268995615306], ""touch_or_overlap"": false}","{""distance_nm"": 70.04752689956152, ""image_shift"": [0, 1], ""object_a"": ""pillar_1"", ""object_b"": ""pillar_2"", ""point_a_nm"": [33.624368765900215, 152.5], ""point_b_nm"": [33.624368765900215, 222.54752689956152], ""touch_or_overlap"": false}","{""distance_nm"": 70.04752689956152, ""image_shift"": [0, 1], ""object_a"": ""pillar_1"", ""object_b"": ""pillar_2"", ""point_a_nm"": [33.624368765900215, 152.5], ""point_b_nm"": [33.624368765900215, 222.54752689956152], ""touch_or_overlap"": false}",True,True,True,True,f203a21f60b3b86c8babe848d892a93907242caa69b187e5dfab75358b144f13,current exact polygon segment distance; fixed IAR-C2 geometry; 0.01-degree grid
693,86.93,258,88,198,78,217,72.053396996565,70.053396996565,70.053396996565,12.053396996565,10.053396996565,"{""distance_nm"": 72.05339699656453, ""image_shift"": [0, 0], ""object_a"": ""pillar_1"", ""object_b"": ""pillar_2"", ""point_a_nm"": [-33.6419877841187, 64.5], ""point_b_nm"": [-33.6419877841187, -7.553396996564524], ""touch_or_overlap"": false}","{""distance_nm"": 70.05339699656452, ""image_shift"": [0, 1], ""object_a"": ""pillar_1"", ""object_b"": ""pillar_2"", ""point_a_nm"": [33.6419877841187, 152.5], ""point_b_nm"": [33.6419877841187, 222.55339699656452], ""touch_or_overlap"": false}","{""distance_nm"": 70.05339699656452, ""image_shift"": [0, 1], ""object_a"": ""pillar_1"", ""object_b"": ""pillar_2"", ""point_a_nm"": [33.6419877841187, 152.5], ""point_b_nm"": [33.6419877841187, 222.55339699656452], ""touch_or_overlap"": false}",True,True,True,True,a12b6e709ceb65d9149459bc42e4fbdb0bf4528c221f5397ccd1e74865b17201,current exact polygon segment distance; fixed IAR-C2 geometry; 0.01-degree grid
694,86.94,258,88,198,78,217,72.059270168577,70.059270168577,70.059270168577,12.059270168577,10.059270168577,"{""distance_nm"": 72.05927016857689, ""image_shift"": [0, 0], ""object_a"": ""pillar_1"", ""object_b"": ""pillar_2"", ""point_a_nm"": [-33.65960577754359, 64.5], ""point_b_nm"": [-33.65960577754358, -7.559270168576884], ""touch_or_overlap"": false}","{""distance_nm"": 70.05927016857689, ""image_shift"": [0, 1], ""object_a"": ""pillar_1"", ""object_b"": ""pillar_2"", ""point_a_nm"": [33.65960577754359, 152.5], ""point_b_nm"": [33.65960577754358, 222.5592701685769], ""touch_or_overlap"": false}","{""distance_nm"": 70.05927016857689, ""image_shift"": [0, 1], ""object_a"": ""pillar_1"", ""object_b"": ""pillar_2"", ""point_a_nm"": [33.65960577754359, 152.5], ""point_b_nm"": [33.65960577754358, 222.5592701685769], ""touch_or_overlap"": false}",True,True,True,True,e579ccd2d96f4c7456fa601d4f592e0abfb5095e82f7b4fe400d497d7b5e7c31,current exact polygon segment distance; fixed IAR-C2 geometry; 0.01-degree grid
695,86.95,258,88,198,78,217,72.065146415420,70.065146415420,70.065146415420,12.065146415420,10.065146415420,"{""distance_nm"": 72.06514641541969, ""image_shift"": [0, 0], ""object_a"": ""pillar_1"", ""object_b"": ""pillar_2"", ""point_a_nm"": [-33.677222745638275, 64.5], ""point_b_nm"": [-33.677222745638275, -7.565146415419697], ""touch_or_overlap"": false}","{""distance_nm"": 70.06514641541969, ""image_shift"": [0, 1], ""object_a"": ""pillar_1"", ""object_b"": ""pillar_2"", ""point_a_nm"": [33.677222745638275, 152.5], ""point_b_nm"": [33.677222745638275, 222.5651464154197], ""touch_or_overlap"": false}","{""distance_nm"": 70.06514641541969, ""image_shift"": [0, 1], ""object_a"": ""pillar_1"", ""object_b"": ""pillar_2"", ""point_a_nm"": [33.677222745638275, 152.5], ""point_b_nm"": [33.677222745638275, 222.5651464154197], ""touch_or_overlap"": false}",True,True,True,True,d5075deb96b2b216870a79ac12492b203cf1dc3f4a259060249a5d3b0e63e512,current exact polygon segment distance; fixed IAR-C2 geometry; 0.01-degree grid
696,86.96,258,88,198,78,217,72.071025736914,70.071025736914,70.071025736914,12.071025736914,10.071025736914,"{""distance_nm"": 72.07102573691397, ""image_shift"": [0, 0], ""object_a"": ""pillar_1"", ""object_b"": ""pillar_2"", ""point_a_nm"": [-33.694838687866095, 64.5], ""point_b_nm"": [-33.694838687866095, -7.57102573691397], ""touch_or_overlap"": false}","{""distance_nm"": 70.07102573691398, ""image_shift"": [0, 1], ""object_a"": ""pillar_1"", ""object_b"": ""pillar_2"", ""point_a_nm"": [33.694838687866095, 152.5], ""point_b_nm"": [33.694838687866095, 222.57102573691398], ""touch_or_overlap"": false}","{""distance_nm"": 70.07102573691398, ""image_shift"": [0, 1], ""object_a"": ""pillar_1"", ""object_b"": ""pillar_2"", ""point_a_nm"": [33.694838687866095, 152.5], ""point_b_nm"": [33.694838687866095, 222.57102573691398], ""touch_or_overlap"": false}",True,True,True,True,21213d3151ccdcc4ef739855d1dc7f88fbecfbc9b49e232dfe3e61fa2822332d,current exact polygon segment distance; fixed IAR-C2 geometry; 0.01-degree grid
697,86.97,258,88,198,78,217,72.076908132881,70.076908132881,70.076908132881,12.076908132881,10.076908132881,"{""distance_nm"": 72.0769081328806, ""image_shift"": [0, 0], ""object_a"": ""pillar_1"", ""object_b"": ""pillar_2"", ""point_a_nm"": [-33.712453603690435, 64.5], ""point_b_nm"": [-33.712453603690435, -7.576908132880602], ""touch_or_overlap"": false}","{""distance_nm"": 70.07690813288059, ""image_shift"": [0, 1], ""object_a"": ""pillar_1"", ""object_b"": ""pillar_2"", ""point_a_nm"": [33.712453603690435, 152.5], ""point_b_nm"": [33.712453603690435, 222.5769081328806], ""touch_or_overlap"": false}","{""distance_nm"": 70.07690813288059, ""image_shift"": [0, 1], ""object_a"": ""pillar_1"", ""object_b"": ""pillar_2"", ""point_a_nm"": [33.712453603690435, 152.5], ""point_b_nm"": [33.712453603690435, 222.5769081328806], ""touch_or_overlap"": false}",True,True,True,True,2bbc285140e852602dd12156992102b7591d94302e019db8f68ab9fbe595efb5,current exact polygon segment distance; fixed IAR-C2 geometry; 0.01-degree grid
698,86.98,258,88,198,78,217,72.082793603140,70.082793603140,70.082793603140,12.082793603140,10.082793603140,"{""distance_nm"": 72.08279360314044, ""image_shift"": [0, 0], ""object_a"": ""pillar_1"", ""object_b"": ""pillar_2"", ""point_a_nm"": [-33.73006749257473, 64.5], ""point_b_nm"": [-33.73006749257474, -7.5827936031404395], ""touch_or_overlap"": false}","{""distance_nm"": 70.08279360314043, ""image_shift"": [0, 1], ""object_a"": ""pillar_1"", ""object_b"": ""pillar_2"", ""point_a_nm"": [33.73006749257473, 152.5], ""point_b_nm"": [33.73006749257474, 222.58279360314043], ""touch_or_overlap"": false}","{""distance_nm"": 70.08279360314043, ""image_shift"": [0, 1], ""object_a"": ""pillar_1"", ""object_b"": ""pillar_2"", ""point_a_nm"": [33.73006749257473, 152.5], ""point_b_nm"": [33.73006749257474, 222.58279360314043], ""touch_or_overlap"": false}",True,True,True,True,72c4cf13df5a41b9b3e20424cc828d25bdc94ccb99db020ab879bedbabac3d59,current exact polygon segment distance; fixed IAR-C2 geometry; 0.01-degree grid
699,86.99,258,88,198,78,217,72.088682147514,70.088682147514,70.088682147514,12.088682147514,10.088682147514,"{""distance_nm"": 72.08868214751413, ""image_shift"": [0, 0], ""object_a"": ""pillar_1"", ""object_b"": ""pillar_2"", ""point_a_nm"": [-33.7476803539824, 64.5], ""point_b_nm"": [-33.74768035398239, -7.58868214751414], ""touch_or_overlap"": false}","{""distance_nm"": 70.08868214751413, ""image_shift"": [0, 1], ""object_a"": ""pillar_1"", ""object_b"": ""pillar_2"", ""point_a_nm"": [33.7476803539824, 152.5], ""point_b_nm"": [33.74768035398239, 222.58868214751413], ""touch_or_overlap"": false}","{""distance_nm"": 70.08868214751413, ""image_shift"": [0, 1], ""object_a"": ""pillar_1"", ""object_b"": ""pillar_2"", ""point_a_nm"": [33.7476803539824, 152.5], ""point_b_nm"": [33.74768035398239, 222.58868214751413], ""touch_or_overlap"": false}",True,True,True,True,24f4fc2c8b62f0696637409436315bdeaf8c4660988b179c6a804e8ac1e6c775,current exact polygon segment distance; fixed IAR-C2 geometry; 0.01-degree grid
700,87.00,258,88,198,78,217,72.094573765822,70.094573765822,70.094573765822,12.094573765822,10.094573765822,"{""distance_nm"": 72.09457376582239, ""image_shift"": [0, 0], ""object_a"": ""pillar_1"", ""object_b"": ""pillar_2"", ""point_a_nm"": [-33.76529218737693, 64.5], ""point_b_nm"": [-33.76529218737693, -7.594573765822382], ""touch_or_overlap"": false}","{""distance_nm"": 70.09457376582239, ""image_shift"": [0, 1], ""object_a"": ""pillar_1"", ""object_b"": ""pillar_2"", ""point_a_nm"": [33.76529218737693, 152.5], ""point_b_nm"": [33.76529218737693, 222.5945737658224], ""touch_or_overlap"": false}","{""distance_nm"": 70.09457376582239, ""image_shift"": [0, 1], ""object_a"": ""pillar_1"", ""object_b"": ""pillar_2"", ""point_a_nm"": [33.76529218737693, 152.5], ""point_b_nm"": [33.76529218737693, 222.5945737658224], ""touch_or_overlap"": false}",True,True,True,True,056f5f6f181425a838b01a53ce8f5e61c7eca20c1fafdc3a14b58b5a122d4081,current exact polygon segment distance; fixed IAR-C2 geometry; 0.01-degree grid
701,87.01,258,88,198,78,217,72.100468457886,70.100468457886,70.100468457886,12.100468457886,10.100468457886,"{""distance_nm"": 72.10046845788567, ""image_shift"": [0, 0], ""object_a"": ""pillar_1"", ""object_b"": ""pillar_2"", ""point_a_nm"": [-33.78290299222188, 64.5], ""point_b_nm"": [-33.78290299222188, -7.600468457885672], ""touch_or_overlap"": false}","{""distance_nm"": 70.10046845788568, ""image_shift"": [0, 1], ""object_a"": ""pillar_1"", ""object_b"": ""pillar_2"", ""point_a_nm"": [33.78290299222188, 152.5], ""point_b_nm"": [33.78290299222188, 222.60046845788568], ""touch_or_overlap"": false}","{""distance_nm"": 70.10046845788568, ""image_shift"": [0, 1], ""object_a"": ""pillar_1"", ""object_b"": ""pillar_2"", ""point_a_nm"": [33.78290299222188, 152.5], ""point_b_nm"": [33.78290299222188, 222.60046845788568], ""touch_or_overlap"": false}",True,True,True,True,1dde02c20b36e1f504641be2dc0070982bfa7270f1f7927cc051f9dd85c1c752,current exact polygon segment distance; fixed IAR-C2 geometry; 0.01-degree grid
702,87.02,258,88,198,78,217,72.106366223524,70.106366223524,70.106366223524,12.106366223524,10.106366223524,"{""distance_nm"": 72.10636622352442, ""image_shift"": [0, 0], ""object_a"": ""pillar_1"", ""object_b"": ""pillar_2"", ""point_a_nm"": [-33.800512767980706, 64.5], ""point_b_nm"": [-33.800512767980706, -7.606366223524419], ""touch_or_overlap"": false}","{""distance_nm"": 70.10636622352442, ""image_shift"": [0, 1], ""object_a"": ""pillar_1"", ""object_b"": ""pillar_2"", ""point_a_nm"": [33.800512767980706, 152.5], ""point_b_nm"": [33.800512767980706, 222.60636622352442], ""touch_or_overlap"": false}","{""distance_nm"": 70.10636622352442, ""image_shift"": [0, 1], ""object_a"": ""pillar_1"", ""object_b"": ""pillar_2"", ""point_a_nm"": [33.800512767980706, 152.5], ""point_b_nm"": [33.800512767980706, 222.60636622352442], ""touch_or_overlap"": false}",True,True,True,True,ecb5a2d76669868f55b467f73550107985ba401603040e684454ea69608aacc4,current exact polygon segment distance; fixed IAR-C2 geometry; 0.01-degree grid
703,87.03,258,88,198,78,217,72.112267062559,70.112267062559,70.112267062559,12.112267062559,10.112267062559,"{""distance_nm"": 72.11226706255903, ""image_shift"": [0, 0], ""object_a"": ""pillar_1"", ""object_b"": ""pillar_2"", ""point_a_nm"": [-33.81812151411708, 64.5], ""point_b_nm"": [-33.81812151411709, -7.6122670625590345], ""touch_or_overlap"": false}","{""distance_nm"": 70.11226706255903, ""image_shift"": [0, 1], ""object_a"": ""pillar_1"", ""object_b"": ""pillar_2"", ""point_a_nm"": [33.81812151411708, 152.5], ""point_b_nm"": [33.81812151411709, 222.61226706255903], ""touch_or_overlap"": false}","{""distance_nm"": 70.11226706255903, ""image_shift"": [0, 1], ""object_a"": ""pillar_1"", ""object_b"": ""pillar_2"", ""point_a_nm"": [33.81812151411708, 152.5], ""point_b_nm"": [33.81812151411709, 222.61226706255903], ""touch_or_overlap"": false}",True,True,True,True,76297fe61aebd5ca079e81595bc3a4f1107b11d2261fce453c9c36ee7da2c160,current exact polygon segment distance; fixed IAR-C2 geometry; 0.01-degree grid
704,87.04,258,88,198,78,217,72.118170974810,70.118170974810,70.118170974810,12.118170974810,10.118170974810,"{""distance_nm"": 72.11817097480971, ""image_shift"": [0, 0], ""object_a"": ""pillar_1"", ""object_b"": ""pillar_2"", ""point_a_nm"": [-33.83572923009457, 64.5], ""point_b_nm"": [-33.83572923009456, -7.618170974809722], ""touch_or_overlap"": false}","{""distance_nm"": 70.11817097480971, ""image_shift"": [0, 1], ""object_a"": ""pillar_1"", ""object_b"": ""pillar_2"", ""point_a_nm"": [33.83572923009457, 152.5], ""point_b_nm"": [33.83572923009456, 222.61817097480971], ""touch_or_overlap"": false}","{""distance_nm"": 70.11817097480971, ""image_shift"": [0, 1], ""object_a"": ""pillar_1"", ""object_b"": ""pillar_2"", ""point_a_nm"": [33.83572923009457, 152.5], ""point_b_nm"": [33.83572923009456, 222.61817097480971], ""touch_or_overlap"": false}",True,True,True,True,3c1fc50459d452fc6e660b80d97f9d993a892b1d8036fdb5431728868deb948d,current exact polygon segment distance; fixed IAR-C2 geometry; 0.01-degree grid
705,87.05,258,88,198,78,217,72.124077960097,70.124077960097,70.124077960097,12.124077960097,10.124077960097,"{""distance_nm"": 72.12407796009664, ""image_shift"": [0, 0], ""object_a"": ""pillar_1"", ""object_b"": ""pillar_2"", ""point_a_nm"": [-33.853335915376775, 64.5], ""point_b_nm"": [-33.853335915376775, -7.624077960096638], ""touch_or_overlap"": false}","{""distance_nm"": 70.12407796009663, ""image_shift"": [0, 1], ""object_a"": ""pillar_1"", ""object_b"": ""pillar_2"", ""point_a_nm"": [33.853335915376775, 152.5], ""point_b_nm"": [33.853335915376775, 222.62407796009663], ""touch_or_overlap"": false}","{""distance_nm"": 70.12407796009663, ""image_shift"": [0, 1], ""object_a"": ""pillar_1"", ""object_b"": ""pillar_2"", ""point_a_nm"": [33.853335915376775, 152.5], ""point_b_nm"": [33.853335915376775, 222.62407796009663], ""touch_or_overlap"": false}",True,True,True,True,c0d7fab1b50db9eb941c4c351e55f7c3a32295bf297ad2f7d72677af46acd7c4,current exact polygon segment distance; fixed IAR-C2 geometry; 0.01-degree grid
706,87.06,258,88,198,78,217,72.129988018240,70.129988018240,70.129988018240,12.129988018240,10.129988018240,"{""distance_nm"": 72.12998801823986, ""image_shift"": [0, 0], ""object_a"": ""pillar_1"", ""object_b"": ""pillar_2"", ""point_a_nm"": [-33.8709415694274, 64.5], ""point_b_nm"": [-33.87094156942741, -7.629988018239853], ""touch_or_overlap"": false}","{""distance_nm"": 70.12998801823986, ""image_shift"": [0, 1], ""object_a"": ""pillar_1"", ""object_b"": ""pillar_2"", ""point_a_nm"": [33.8709415694274, 152.5], ""point_b_nm"": [33.87094156942741, 222.62998801823986], ""touch_or_overlap"": false}","{""distance_nm"": 70.12998801823986, ""image_shift"": [0, 1], ""object_a"": ""pillar_1"", ""object_b"": ""pillar_2"", ""point_a_nm"": [33.8709415694274, 152.5], ""point_b_nm"": [33.87094156942741, 222.62998801823986], ""touch_or_overlap"": false}",True,True,True,True,459a2193dee943ec081d1bc70e8e2b06d6d9929ec661068c699c63372e427a90,current exact polygon segment distance; fixed IAR-C2 geometry; 0.01-degree grid
707,87.07,258,88,198,78,217,72.135901149059,70.135901149059,70.135901149059,12.135901149059,10.135901149059,"{""distance_nm"": 72.13590114905935, ""image_shift"": [0, 0], ""object_a"": ""pillar_1"", ""object_b"": ""pillar_2"", ""point_a_nm"": [-33.88854619171015, 64.5], ""point_b_nm"": [-33.88854619171014, -7.635901149059343], ""touch_or_overlap"": false}","{""distance_nm"": 70.13590114905935, ""image_shift"": [0, 1], ""object_a"": ""pillar_1"", ""object_b"": ""pillar_2"", ""point_a_nm"": [33.88854619171015, 152.5], ""point_b_nm"": [33.88854619171014, 222.63590114905935], ""touch_or_overlap"": false}","{""distance_nm"": 70.13590114905935, ""image_shift"": [0, 1], ""object_a"": ""pillar_1"", ""object_b"": ""pillar_2"", ""point_a_nm"": [33.88854619171015, 152.5], ""point_b_nm"": [33.88854619171014, 222.63590114905935], ""touch_or_overlap"": false}",True,True,True,True,eefc45ab52998e37e0bdf279c96e0c34d7c5f4ea398d5909fa382fcdeaa08d0c,current exact polygon segment distance; fixed IAR-C2 geometry; 0.01-degree grid
708,87.08,258,88,198,78,217,72.141817352375,70.141817352375,70.141817352375,12.141817352375,10.141817352375,"{""distance_nm"": 72.14181735237499, ""image_shift"": [0, 0], ""object_a"": ""pillar_1"", ""object_b"": ""pillar_2"", ""point_a_nm"": [-33.90614978168878, 64.5], ""point_b_nm"": [-33.90614978168878, -7.64181735237499], ""touch_or_overlap"": false}","{""distance_nm"": 70.14181735237497, ""image_shift"": [0, 1], ""object_a"": ""pillar_1"", ""object_b"": ""pillar_2"", ""point_a_nm"": [33.90614978168878, 152.5], ""point_b_nm"": [33.90614978168878, 222.64181735237497], ""touch_or_overlap"": false}","{""distance_nm"": 70.14181735237497, ""image_shift"": [0, 1], ""object_a"": ""pillar_1"", ""object_b"": ""pillar_2"", ""point_a_nm"": [33.90614978168878, 152.5], ""point_b_nm"": [33.90614978168878, 222.64181735237497], ""touch_or_overlap"": false}",True,True,True,True,06eb6ef25553a96781db8c80eaecdadf920c18079dca686fb4ff6acc411fd3a6,current exact polygon segment distance; fixed IAR-C2 geometry; 0.01-degree grid
709,87.09,258,88,198,78,217,72.147736628007,70.147736628007,70.147736628007,12.147736628007,10.147736628007,"{""distance_nm"": 72.14773662800657, ""image_shift"": [0, 0], ""object_a"": ""pillar_1"", ""object_b"": ""pillar_2"", ""point_a_nm"": [-33.923752338827, 64.5], ""point_b_nm"": [-33.923752338827, -7.647736628006564], ""touch_or_overlap"": false}","{""distance_nm"": 70.14773662800656, ""image_shift"": [0, 1], ""object_a"": ""pillar_1"", ""object_b"": ""pillar_2"", ""point_a_nm"": [33.923752338827, 152.5], ""point_b_nm"": [33.923752338827, 222.64773662800656], ""touch_or_overlap"": false}","{""distance_nm"": 70.14773662800656, ""image_shift"": [0, 1], ""object_a"": ""pillar_1"", ""object_b"": ""pillar_2"", ""point_a_nm"": [33.923752338827, 152.5], ""point_b_nm"": [33.923752338827, 222.64773662800656], ""touch_or_overlap"": false}",True,True,True,True,0aaff81c7813c95bb38d44eca5973831f99227a50fd835d85e6a0849e7862d45,current exact polygon segment distance; fixed IAR-C2 geometry; 0.01-degree grid
710,87.10,258,88,198,78,217,72.153658975774,70.153658975774,70.153658975774,12.153658975774,10.153658975774,"{""distance_nm"": 72.15365897577374, ""image_shift"": [0, 0], ""object_a"": ""pillar_1"", ""object_b"": ""pillar_2"", ""point_a_nm"": [-33.94135386258864, 64.5], ""point_b_nm"": [-33.94135386258864, -7.653658975773739], ""touch_or_overlap"": false}","{""distance_nm"": 70.15365897577377, ""image_shift"": [0, 1], ""object_a"": ""pillar_1"", ""object_b"": ""pillar_2"", ""point_a_nm"": [33.94135386258864, 152.5], ""point_b_nm"": [33.94135386258864, 222.65365897577377], ""touch_or_overlap"": false}","{""distance_nm"": 70.15365897577377, ""image_shift"": [0, 1], ""object_a"": ""pillar_1"", ""object_b"": ""pillar_2"", ""point_a_nm"": [33.94135386258864, 152.5], ""point_b_nm"": [33.94135386258864, 222.65365897577377], ""touch_or_overlap"": false}",True,True,True,True,bac318a629f7bcebf6493eae318668fed9d23610bc48cacc4331db1933b33730,current exact polygon segment distance; fixed IAR-C2 geometry; 0.01-degree grid
711,87.11,258,88,198,78,217,72.159584395496,70.159584395496,70.159584395496,12.159584395496,10.159584395496,"{""distance_nm"": 72.15958439549615, ""image_shift"": [0, 0], ""object_a"": ""pillar_1"", ""object_b"": ""pillar_2"", ""point_a_nm"": [-33.958954352437516, 64.5], ""point_b_nm"": [-33.958954352437516, -7.659584395496153], ""touch_or_overlap"": false}","{""distance_nm"": 70.15958439549615, ""image_shift"": [0, 1], ""object_a"": ""pillar_1"", ""object_b"": ""pillar_2"", ""point_a_nm"": [33.958954352437516, 152.5], ""point_b_nm"": [33.958954352437516, 222.65958439549615], ""touch_or_overlap"": false}","{""distance_nm"": 70.15958439549615, ""image_shift"": [0, 1], ""object_a"": ""pillar_1"", ""object_b"": ""pillar_2"", ""point_a_nm"": [33.958954352437516, 152.5], ""point_b_nm"": [33.958954352437516, 222.65958439549615], ""touch_or_overlap"": false}",True,True,True,True,e2f32dde71a638502e0d898c57f3a191569739cdc4f93177fb963addf5b666da,current exact polygon segment distance; fixed IAR-C2 geometry; 0.01-degree grid
712,87.12,258,88,198,78,217,72.165512886993,70.165512886993,70.165512886993,12.165512886993,10.165512886993,"{""distance_nm"": 72.16551288699326, ""image_shift"": [0, 0], ""object_a"": ""pillar_1"", ""object_b"": ""pillar_2"", ""point_a_nm"": [-33.97655380783749, 64.5], ""point_b_nm"": [-33.97655380783749, -7.665512886993255], ""touch_or_overlap"": false}","{""distance_nm"": 70.16551288699324, ""image_shift"": [0, 1], ""object_a"": ""pillar_1"", ""object_b"": ""pillar_2"", ""point_a_nm"": [33.97655380783749, 152.5], ""point_b_nm"": [33.97655380783749, 222.66551288699324], ""touch_or_overlap"": false}","{""distance_nm"": 70.16551288699324, ""image_shift"": [0, 1], ""object_a"": ""pillar_1"", ""object_b"": ""pillar_2"", ""point_a_nm"": [33.97655380783749, 152.5], ""point_b_nm"": [33.97655380783749, 222.66551288699324], ""touch_or_overlap"": false}",True,True,True,True,fcf88c10c7992b49294fb3645c39b3668c8e84ff6d340a9b3f70253a2d8674ee,current exact polygon segment distance; fixed IAR-C2 geometry; 0.01-degree grid
713,87.13,258,88,198,78,217,72.171444450084,70.171444450084,70.171444450084,12.171444450084,10.171444450084,"{""distance_nm"": 72.17144445008448, ""image_shift"": [0, 0], ""object_a"": ""pillar_1"", ""object_b"": ""pillar_2"", ""point_a_nm"": [-33.994152228252474, 64.5], ""point_b_nm"": [-33.99415222825245, -7.671444450084479], ""touch_or_overlap"": false}","{""distance_nm"": 70.17144445008446, ""image_shift"": [0, 1], ""object_a"": ""pillar_1"", ""object_b"": ""pillar_2"", ""point_a_nm"": [33.994152228252474, 152.5], ""point_b_nm"": [33.99415222825245, 222.67144445008446], ""touch_or_overlap"": false}","{""distance_nm"": 70.17144445008446, ""image_shift"": [0, 1], ""object_a"": ""pillar_1"", ""object_b"": ""pillar_2"", ""point_a_nm"": [33.994152228252474, 152.5], ""point_b_nm"": [33.99415222825245, 222.67144445008446], ""touch_or_overlap"": false}",True,True,True,True,10cb3320d54a9093da7e35a7b02426ae86a3e478a99eae579dd6680a4833ff46,current exact polygon segment distance; fixed IAR-C2 geometry; 0.01-degree grid
714,87.14,258,88,198,78,217,72.177379084589,70.177379084589,70.177379084589,12.177379084589,10.177379084589,"{""distance_nm"": 72.17737908458915, ""image_shift"": [0, 0], ""object_a"": ""pillar_1"", ""object_b"": ""pillar_2"", ""point_a_nm"": [-34.01174961314632, 64.5], ""point_b_nm"": [-34.01174961314633, -7.677379084589143], ""touch_or_overlap"": false}","{""distance_nm"": 70.17737908458912, ""image_shift"": [0, 1], ""object_a"": ""pillar_1"", ""object_b"": ""pillar_2"", ""point_a_nm"": [34.01174961314632, 152.5], ""point_b_nm"": [34.01174961314633, 222.67737908458912], ""touch_or_overlap"": false}","{""distance_nm"": 70.17737908458912, ""image_shift"": [0, 1], ""object_a"": ""pillar_1"", ""object_b"": ""pillar_2"", ""point_a_nm"": [34.01174961314632, 152.5], ""point_b_nm"": [34.01174961314633, 222.67737908458912], ""touch_or_overlap"": false}",True,True,True,True,c1780b2885977b0b55fd9a90da922f0823fb3e4083664d37507987dc9cce1f13,current exact polygon segment distance; fixed IAR-C2 geometry; 0.01-degree grid
715,87.15,258,88,198,78,217,72.183316790326,70.183316790327,70.183316790327,12.183316790326,10.183316790327,"{""distance_nm"": 72.18331679032647, ""image_shift"": [0, 0], ""object_a"": ""pillar_1"", ""object_b"": ""pillar_2"", ""point_a_nm"": [-34.02934596198307, 64.5], ""point_b_nm"": [-34.02934596198308, -7.683316790326473], ""touch_or_overlap"": false}","{""distance_nm"": 70.1833167903265, ""image_shift"": [0, 1], ""object_a"": ""pillar_1"", ""object_b"": ""pillar_2"", ""point_a_nm"": [34.02934596198307, 152.5], ""point_b_nm"": [34.02934596198308, 222.6833167903265], ""touch_or_overlap"": false}","{""distance_nm"": 70.1833167903265, ""image_shift"": [0, 1], ""object_a"": ""pillar_1"", ""object_b"": ""pillar_2"", ""point_a_nm"": [34.02934596198307, 152.5], ""point_b_nm"": [34.02934596198308, 222.6833167903265], ""touch_or_overlap"": false}",True,True,True,True,7c3208625f49a171bafe82a9a6fd1740bffd00a2e53121038f496141f855d84d,current exact polygon segment distance; fixed IAR-C2 geometry; 0.01-degree grid
