wavelength_nm,S0_xy_sourcepower_normalized,S1_xy_sourcepower_normalized,S2_xy_sourcepower_normalized,S3_xy_sourcepower_normalized,DoLP_xy,psi_xy_deg,DoCP_xy,useful_LP_axisfree_xy,upward_source_normalized_power_xy,net_source_normalized_power_xy,farfield_center_S0_xy,farfield_center_S1_xy,farfield_center_S2_xy,farfield_center_S3_xy,farfield_center_DoLP_xy,farfield_center_psi_xy_deg,farfield_center_DoCP_xy,farfield_angular_integral_raw_xy,farfield_angular_integral_over_sourcepower_xy
450.0000000000001,3.6479087906991436,0.1123706559590879,0.08039985234384028,-0.06090354450973592,0.037876844117608964,17.791632148698277,-0.0166954680075933,1.8930400316598552,0.007392921999601864,-0.15867931585345046,1.4421915840034974e-14,-2.939664564776545e-15,-1.2624060705384795e-15,1.3406662292471031e-15,0.22183356791071424,101.62028163367337,0.09296034203205085,1.2031172002445611e-14,5.219904708380195
451.00000000000006,3.4724568257793327,0.1405350643555523,0.06353233055631913,-0.06317545885605572,0.044414836137694085,12.163258313510644,-0.018193302905033838,1.8133427133457696,0.007117472677858134,-0.16060832040114903,1.1535099982781128e-14,-5.447711977594155e-15,-8.874360932452397e-16,1.1328771849482492e-15,0.47849786260150495,94.62612629013807,0.0982113017346479,1.1463181814863306e-14,5.017829868147338
452.00000000000006,3.3123872230691935,0.1447949752671821,0.0505490067130585,-0.0555199293574242,0.04630040855221293,9.622237928271778,-0.016761304044030367,1.7328760523902136,0.006841125042058102,-0.16241374565325678,9.0940900973312e-15,-7.14255139406033e-15,-6.4707660587713e-16,8.914105032719555e-16,0.7886223080680557,92.58827862523768,0.09802085681266273,1.0915509168604382e-14,4.820613604417186
453.0000000000001,3.200237344432094,0.08335737338931648,0.044881292723044364,-0.0461393890599178,0.029582796846505496,14.149459546841682,-0.014417489734063954,1.6474546578265143,0.006688898199594174,-0.1639835763275131,7.857662891491315e-15,-7.646101585290989e-15,-5.722225896565416e-16,7.272271869812465e-16,0.9757969929282667,92.13997516914297,0.09255006189801371,1.0563183475254386e-14,4.706436628583948
454.0000000000001,3.108744934032174,-0.007251419732199671,0.04230548887871853,-0.04188074613393769,0.01380700565777164,49.863164468428025,-0.013471914558013155,1.5758336964624626,0.006570842290174817,-0.16582641233066597,7.656930705718976e-15,-7.406111476090302e-15,-5.426575485481813e-16,6.680397773907818e-16,0.9698358049124651,92.09533197368896,0.08724641805780241,1.0264234329192074e-14,4.613755264639522
455.00000000000017,3.090797760024436,-0.04875989672779224,0.03649482060535163,-0.044561041643768264,0.01970521661684768,71.59331182083092,-0.014417326885669789,1.5758512997022927,0.00657585296480878,-0.16777834614794462,7.345713180011584e-15,-6.8950930076165704e-15,-5.091954570889129e-16,6.383990403673682e-16,0.9412114318923942,92.11178348141839,0.08690770041287693,1.0172520693930293e-14,4.612950057342323
456.0000000000001,3.1259653211989518,-0.07169044723227508,0.029376370097756257,-0.04865165774593596,0.02478458295401373,78.85890347372661,-0.015563722801401971,1.6017205340067886,0.006671056540511871,-0.16968059171589595,6.83054751704967e-15,-6.246383229734564e-15,-4.738517982590132e-16,6.370302151808063e-16,0.9171052061677336,92.16907978247241,0.09326195500298047,1.0224949716748555e-14,4.677622131812898
457.00000000000006,3.1651068103998545,-0.10041156262982193,0.020517010739291384,-0.04819152089990224,0.032380026128477665,84.22588226433955,-0.015225875076807945,1.6337965258100122,0.006801994756302364,-0.17136036906311333,6.1996678323766285e-15,-5.5238154801628926e-15,-3.9336798413088087e-16,7.011085761888143e-16,0.8932420885070766,92.0366666217181,0.1130880871596706,1.0339351814838889e-14,4.771585361379031
458.0000000000001,3.244796959610487,-0.12146281580776352,0.01614679313725944,-0.039934293315733144,0.037762412573552714,86.21385999307081,-0.01230717786438229,1.6836641605583538,0.006977751885635951,-0.1727197150956078,5.59516510472035e-15,-4.89495822524509e-15,-2.465093344281543e-16,7.260041267638322e-16,0.8759636737944471,91.44148550226132,0.12975562171549507,1.0522926827976301e-14,4.898950446961806
459.00000000000006,3.3312326917287294,-0.15231049188505336,0.013559064804102395,-0.028045478543741717,0.045902777171676304,87.45639769071161,-0.008418949121560052,1.7420727618420784,0.007185757801886726,-0.1737550395599588,4.967785148190395e-15,-4.294823579911206e-15,-7.086925910296485e-17,6.751494088012994e-16,0.8646525809589735,90.47267843354565,0.13590551697817177,1.0759586679673975e-14,5.053018808695659
