wavelength_nm,frequency_hz,n_real,k_imag,epsilon_real,epsilon_imag,source_fsp_sha256,extraction_method
433.6,6.91403270295e+14,2.44034218185,0.0891144584069,5.94732857784,0.434939543727,d7511bb92154152d5050d7ae664cb5b281ad3794a280129008359353b357e26f,getfdtdindex queried fitted/effective response from source FSP
433.7,6.91243850588e+14,2.44016890795,0.089079276819,5.94648918176,0.434736963273,d7511bb92154152d5050d7ae664cb5b281ad3794a280129008359353b357e26f,getfdtdindex queried fitted/effective response from source FSP
433.8,6.9108450438e+14,2.43999588425,0.0890441660224,5.94565105163,0.434534797221,d7511bb92154152d5050d7ae664cb5b281ad3794a280129008359353b357e26f,getfdtdindex queried fitted/effective response from source FSP
433.9,6.9092523162e+14,2.43982311025,0.0890091257984,5.94481418484,0.434333044292,d7511bb92154152d5050d7ae664cb5b281ad3794a280129008359353b357e26f,getfdtdindex queried fitted/effective response from source FSP
434.0,6.90766032258e+14,2.43965058548,0.0889741559293,5.94397857879,0.43413170321,d7511bb92154152d5050d7ae664cb5b281ad3794a280129008359353b357e26f,getfdtdindex queried fitted/effective response from source FSP
434.1,6.90606906243e+14,2.43947830943,0.0889392561981,5.94314423088,0.433930772704,d7511bb92154152d5050d7ae664cb5b281ad3794a280129008359353b357e26f,getfdtdindex queried fitted/effective response from source FSP
434.2,6.90447853524e+14,2.43930628162,0.0889044263888,5.94231113852,0.433730251508,d7511bb92154152d5050d7ae664cb5b281ad3794a280129008359353b357e26f,getfdtdindex queried fitted/effective response from source FSP
434.3,6.9028887405e+14,2.43913450156,0.0888696662858,5.94147929914,0.433530138361,d7511bb92154152d5050d7ae664cb5b281ad3794a280129008359353b357e26f,getfdtdindex queried fitted/effective response from source FSP
434.4,6.90129967772e+14,2.43896296877,0.0888349756746,5.94064871015,0.433330432005,d7511bb92154152d5050d7ae664cb5b281ad3794a280129008359353b357e26f,getfdtdindex queried fitted/effective response from source FSP
434.5,6.89971134638e+14,2.43879168276,0.0888003543413,5.93981936899,0.433131131188,d7511bb92154152d5050d7ae664cb5b281ad3794a280129008359353b357e26f,getfdtdindex queried fitted/effective response from source FSP
434.6,6.89812374597e+14,2.43862064305,0.0887658020729,5.93899127309,0.432932234664,d7511bb92154152d5050d7ae664cb5b281ad3794a280129008359353b357e26f,getfdtdindex queried fitted/effective response from source FSP
434.7,6.89653687601e+14,2.43844984915,0.0887313186571,5.9381644199,0.432733741188,d7511bb92154152d5050d7ae664cb5b281ad3794a280129008359353b357e26f,getfdtdindex queried fitted/effective response from source FSP
434.8,6.89495073597e+14,2.43827930058,0.0886969038823,5.93733880687,0.432535649523,d7511bb92154152d5050d7ae664cb5b281ad3794a280129008359353b357e26f,getfdtdindex queried fitted/effective response from source FSP
434.9,6.89336532536e+14,2.43810899686,0.0886625575379,5.93651443146,0.432337958435,d7511bb92154152d5050d7ae664cb5b281ad3794a280129008359353b357e26f,getfdtdindex queried fitted/effective response from source FSP
435.0,6.89178064368e+14,2.43793893751,0.0886282794137,5.93569129113,0.432140666695,d7511bb92154152d5050d7ae664cb5b281ad3794a280129008359353b357e26f,getfdtdindex queried fitted/effective response from source FSP
435.1,6.89019669042e+14,2.43776912206,0.0885940693007,5.93486938336,0.431943773078,d7511bb92154152d5050d7ae664cb5b281ad3794a280129008359353b357e26f,getfdtdindex queried fitted/effective response from source FSP
435.2,6.88861346507e+14,2.43759955003,0.0885599269902,5.93404870562,0.431747276364,d7511bb92154152d5050d7ae664cb5b281ad3794a280129008359353b357e26f,getfdtdindex queried fitted/effective response from source FSP
435.3,6.88703096715e+14,2.43743022093,0.0885258522746,5.9332292554,0.431551175336,d7511bb92154152d5050d7ae664cb5b281ad3794a280129008359353b357e26f,getfdtdindex queried fitted/effective response from source FSP
435.4,6.88544919614e+14,2.43726113431,0.0884918449469,5.93241103018,0.431355468784,d7511bb92154152d5050d7ae664cb5b281ad3794a280129008359353b357e26f,getfdtdindex queried fitted/effective response from source FSP
435.5,6.88386815155e+14,2.43709228967,0.0884579048009,5.93159402746,0.431160155502,d7511bb92154152d5050d7ae664cb5b281ad3794a280129008359353b357e26f,getfdtdindex queried fitted/effective response from source FSP
435.6,6.88228783287e+14,2.43692368656,0.088424031631,5.93077824475,0.430965234286,d7511bb92154152d5050d7ae664cb5b281ad3794a280129008359353b357e26f,getfdtdindex queried fitted/effective response from source FSP
435.7,6.88070823961e+14,2.4367553245,0.0883902252326,5.92996367956,0.430770703938,d7511bb92154152d5050d7ae664cb5b281ad3794a280129008359353b357e26f,getfdtdindex queried fitted/effective response from source FSP
435.8,6.87912937127e+14,2.43658720302,0.0883564854015,5.92915032941,0.430576563266,d7511bb92154152d5050d7ae664cb5b281ad3794a280129008359353b357e26f,getfdtdindex queried fitted/effective response from source FSP
435.9,6.87755122735e+14,2.43641932165,0.0883228119345,5.92833819181,0.43038281108,d7511bb92154152d5050d7ae664cb5b281ad3794a280129008359353b357e26f,getfdtdindex queried fitted/effective response from source FSP
436.0,6.87597380734e+14,2.43625167993,0.0882892046292,5.92752726429,0.430189446194,d7511bb92154152d5050d7ae664cb5b281ad3794a280129008359353b357e26f,getfdtdindex queried fitted/effective response from source FSP
436.1,6.87439711075e+14,2.43608427738,0.0882556632835,5.9267175444,0.42999646743,d7511bb92154152d5050d7ae664cb5b281ad3794a280129008359353b357e26f,getfdtdindex queried fitted/effective response from source FSP
436.2,6.87282113709e+14,2.43591711355,0.0882221876965,5.92590902967,0.429803873609,d7511bb92154152d5050d7ae664cb5b281ad3794a280129008359353b357e26f,getfdtdindex queried fitted/effective response from source FSP
436.3,6.87124588586e+14,2.43575018796,0.0881887776678,5.92510171765,0.429611663561,d7511bb92154152d5050d7ae664cb5b281ad3794a280129008359353b357e26f,getfdtdindex queried fitted/effective response from source FSP
436.4,6.86967135655e+14,2.43558350016,0.0881554329977,5.9242956059,0.429419836118,d7511bb92154152d5050d7ae664cb5b281ad3794a280129008359353b357e26f,getfdtdindex queried fitted/effective response from source FSP
436.5,6.86809754868e+14,2.43541704969,0.0881221534872,5.92349069198,0.429228390116,d7511bb92154152d5050d7ae664cb5b281ad3794a280129008359353b357e26f,getfdtdindex queried fitted/effective response from source FSP
436.6,6.86652446175e+14,2.43525083608,0.0880889389382,5.92268697345,0.429037324397,d7511bb92154152d5050d7ae664cb5b281ad3794a280129008359353b357e26f,getfdtdindex queried fitted/effective response from source FSP
436.7,6.86495209526e+14,2.43508485887,0.0880557891532,5.92188444789,0.428846637805,d7511bb92154152d5050d7ae664cb5b281ad3794a280129008359353b357e26f,getfdtdindex queried fitted/effective response from source FSP
436.8,6.86338044872e+14,2.43491911761,0.0880227039352,5.92108311288,0.428656329191,d7511bb92154152d5050d7ae664cb5b281ad3794a280129008359353b357e26f,getfdtdindex queried fitted/effective response from source FSP
436.9,6.86180952163e+14,2.43475361183,0.0879896830882,5.920282966,0.428466397406,d7511bb92154152d5050d7ae664cb5b281ad3794a280129008359353b357e26f,getfdtdindex queried fitted/effective response from source FSP
437.0,6.8602393135e+14,2.43458834109,0.0879567264169,5.91948400485,0.42827684131,d7511bb92154152d5050d7ae664cb5b281ad3794a280129008359353b357e26f,getfdtdindex queried fitted/effective response from source FSP
437.1,6.85866982384e+14,2.43442330492,0.0879238337264,5.91868622702,0.428087659764,d7511bb92154152d5050d7ae664cb5b281ad3794a280129008359353b357e26f,getfdtdindex queried fitted/effective response from source FSP
437.2,6.85710105215e+14,2.43425850288,0.0878910048228,5.91788963013,0.427898851633,d7511bb92154152d5050d7ae664cb5b281ad3794a280129008359353b357e26f,getfdtdindex queried fitted/effective response from source FSP
437.3,6.85553299794e+14,2.43409393451,0.0878582395127,5.91709421177,0.427710415789,d7511bb92154152d5050d7ae664cb5b281ad3794a280129008359353b357e26f,getfdtdindex queried fitted/effective response from source FSP
437.4,6.85396566072e+14,2.43392959936,0.0878255376036,5.91629996956,0.427522351105,d7511bb92154152d5050d7ae664cb5b281ad3794a280129008359353b357e26f,getfdtdindex queried fitted/effective response from source FSP
437.5,6.85239904e+14,2.43376549697,0.0877928989035,5.91550690114,0.42733465646,d7511bb92154152d5050d7ae664cb5b281ad3794a280129008359353b357e26f,getfdtdindex queried fitted/effective response from source FSP
437.6,6.85083313528e+14,2.4336016269,0.087760323221,5.91471500413,0.427147330736,d7511bb92154152d5050d7ae664cb5b281ad3794a280129008359353b357e26f,getfdtdindex queried fitted/effective response from source FSP
437.7,6.84926794608e+14,2.4334379887,0.0877278103658,5.91392427615,0.42696037282,d7511bb92154152d5050d7ae664cb5b281ad3794a280129008359353b357e26f,getfdtdindex queried fitted/effective response from source FSP
437.8,6.8477034719e+14,2.43327458193,0.0876953601478,5.91313471487,0.426773781601,d7511bb92154152d5050d7ae664cb5b281ad3794a280129008359353b357e26f,getfdtdindex queried fitted/effective response from source FSP
437.9,6.84613971226e+14,2.43311140613,0.0876629723778,5.91234631791,0.426587555975,d7511bb92154152d5050d7ae664cb5b281ad3794a280129008359353b357e26f,getfdtdindex queried fitted/effective response from source FSP
438.0,6.84457666667e+14,2.43294846086,0.0876306468672,5.91155908294,0.42640169484,d7511bb92154152d5050d7ae664cb5b281ad3794a280129008359353b357e26f,getfdtdindex queried fitted/effective response from source FSP
438.1,6.84301433463e+14,2.43278574568,0.0875983834283,5.91077300761,0.426216197098,d7511bb92154152d5050d7ae664cb5b281ad3794a280129008359353b357e26f,getfdtdindex queried fitted/effective response from source FSP
438.2,6.84145271565e+14,2.43262326014,0.0875661818738,5.90998808959,0.426031061656,d7511bb92154152d5050d7ae664cb5b281ad3794a280129008359353b357e26f,getfdtdindex queried fitted/effective response from source FSP
438.3,6.83989180926e+14,2.43246100381,0.0875340420171,5.90920432654,0.425846287425,d7511bb92154152d5050d7ae664cb5b281ad3794a280129008359353b357e26f,getfdtdindex queried fitted/effective response from source FSP
438.4,6.83833161496e+14,2.43229897624,0.0875019636723,5.90842171616,0.425661873318,d7511bb92154152d5050d7ae664cb5b281ad3794a280129008359353b357e26f,getfdtdindex queried fitted/effective response from source FSP
438.5,6.83677213227e+14,2.43213717699,0.0874699466543,5.90764025611,0.425477818254,d7511bb92154152d5050d7ae664cb5b281ad3794a280129008359353b357e26f,getfdtdindex queried fitted/effective response from source FSP
438.6,6.83521336069e+14,2.43197560562,0.0874379907785,5.90685994409,0.425294121155,d7511bb92154152d5050d7ae664cb5b281ad3794a280129008359353b357e26f,getfdtdindex queried fitted/effective response from source FSP
438.7,6.83365529975e+14,2.4318142617,0.0874060958608,5.9060807778,0.425110780947,d7511bb92154152d5050d7ae664cb5b281ad3794a280129008359353b357e26f,getfdtdindex queried fitted/effective response from source FSP
438.8,6.83209794895e+14,2.43165314478,0.0873742617182,5.90530275493,0.424927796561,d7511bb92154152d5050d7ae664cb5b281ad3794a280129008359353b357e26f,getfdtdindex queried fitted/effective response from source FSP
438.9,6.83054130781e+14,2.43149225444,0.087342488168,5.90452587318,0.424745166929,d7511bb92154152d5050d7ae664cb5b281ad3794a280129008359353b357e26f,getfdtdindex queried fitted/effective response from source FSP
439.0,6.82898537585e+14,2.43133159024,0.0873107750281,5.90375013028,0.424562890989,d7511bb92154152d5050d7ae664cb5b281ad3794a280129008359353b357e26f,getfdtdindex queried fitted/effective response from source FSP
439.1,6.82743015258e+14,2.43117115175,0.0872791221174,5.90297552394,0.424380967684,d7511bb92154152d5050d7ae664cb5b281ad3794a280129008359353b357e26f,getfdtdindex queried fitted/effective response from source FSP
439.2,6.82587563752e+14,2.43101093853,0.087247529255,5.90220205188,0.424199395957,d7511bb92154152d5050d7ae664cb5b281ad3794a280129008359353b357e26f,getfdtdindex queried fitted/effective response from source FSP
439.3,6.82432183018e+14,2.43085095015,0.0872159962611,5.90142971184,0.424018174759,d7511bb92154152d5050d7ae664cb5b281ad3794a280129008359353b357e26f,getfdtdindex queried fitted/effective response from source FSP
439.4,6.82276873009e+14,2.43069118618,0.087184522956,5.90065850154,0.423837303041,d7511bb92154152d5050d7ae664cb5b281ad3794a280129008359353b357e26f,getfdtdindex queried fitted/effective response from source FSP
439.5,6.82121633675e+14,2.4305316462,0.0871531091612,5.89988841873,0.423656779761,d7511bb92154152d5050d7ae664cb5b281ad3794a280129008359353b357e26f,getfdtdindex queried fitted/effective response from source FSP
439.6,6.81966464968e+14,2.43037232977,0.0871217546983,5.89911946116,0.423476603879,d7511bb92154152d5050d7ae664cb5b281ad3794a280129008359353b357e26f,getfdtdindex queried fitted/effective response from source FSP
439.7,6.81811366841e+14,2.43021323647,0.08709045939,5.89835162658,0.423296774359,d7511bb92154152d5050d7ae664cb5b281ad3794a280129008359353b357e26f,getfdtdindex queried fitted/effective response from source FSP
439.8,6.81656339245e+14,2.43005436586,0.0870592230594,5.89758491274,0.423117290168,d7511bb92154152d5050d7ae664cb5b281ad3794a280129008359353b357e26f,getfdtdindex queried fitted/effective response from source FSP
439.9,6.81501382132e+14,2.42989571754,0.0870280455301,5.89681931741,0.422938150279,d7511bb92154152d5050d7ae664cb5b281ad3794a280129008359353b357e26f,getfdtdindex queried fitted/effective response from source FSP
440.0,6.81346495455e+14,2.42973729107,0.0869969266265,5.89605483837,0.422759353665,d7511bb92154152d5050d7ae664cb5b281ad3794a280129008359353b357e26f,getfdtdindex queried fitted/effective response from source FSP
440.1,6.81191679164e+14,2.42957908603,0.0869658661736,5.89529147338,0.422580899307,d7511bb92154152d5050d7ae664cb5b281ad3794a280129008359353b357e26f,getfdtdindex queried fitted/effective response from source FSP
440.2,6.81036933212e+14,2.42942110199,0.086934863997,5.89452922022,0.422402786186,d7511bb92154152d5050d7ae664cb5b281ad3794a280129008359353b357e26f,getfdtdindex queried fitted/effective response from source FSP
440.3,6.80882257552e+14,2.42926333854,0.0869039199229,5.89376807669,0.422225013289,d7511bb92154152d5050d7ae664cb5b281ad3794a280129008359353b357e26f,getfdtdindex queried fitted/effective response from source FSP
440.4,6.80727652134e+14,2.42910579526,0.0868730337781,5.89300804057,0.422047579604,d7511bb92154152d5050d7ae664cb5b281ad3794a280129008359353b357e26f,getfdtdindex queried fitted/effective response from source FSP
440.5,6.80573116913e+14,2.42894847173,0.08684220539,5.89224910967,0.421870484127,d7511bb92154152d5050d7ae664cb5b281ad3794a280129008359353b357e26f,getfdtdindex queried fitted/effective response from source FSP
440.6,6.80418651838e+14,2.42879136752,0.0868114345866,5.89149128178,0.421693725853,d7511bb92154152d5050d7ae664cb5b281ad3794a280129008359353b357e26f,getfdtdindex queried fitted/effective response from source FSP
440.7,6.80264256864e+14,2.42863448223,0.0867807211967,5.89073455471,0.421517303782,d7511bb92154152d5050d7ae664cb5b281ad3794a280129008359353b357e26f,getfdtdindex queried fitted/effective response from source FSP
440.8,6.80109931942e+14,2.42847781544,0.0867500650493,5.88997892628,0.42134121692,d7511bb92154152d5050d7ae664cb5b281ad3794a280129008359353b357e26f,getfdtdindex queried fitted/effective response from source FSP
440.9,6.79955677024e+14,2.42832136672,0.0867194659744,5.88922439431,0.421165464273,d7511bb92154152d5050d7ae664cb5b281ad3794a280129008359353b357e26f,getfdtdindex queried fitted/effective response from source FSP
441.0,6.79801492063e+14,2.42816513568,0.0866889238023,5.88847095662,0.420990044853,d7511bb92154152d5050d7ae664cb5b281ad3794a280129008359353b357e26f,getfdtdindex queried fitted/effective response from source FSP
441.1,6.79647377012e+14,2.42800912189,0.0866584383642,5.88771861104,0.420814957674,d7511bb92154152d5050d7ae664cb5b281ad3794a280129008359353b357e26f,getfdtdindex queried fitted/effective response from source FSP
441.2,6.79493331822e+14,2.42785332494,0.0866280094915,5.88696735542,0.420640201755,d7511bb92154152d5050d7ae664cb5b281ad3794a280129008359353b357e26f,getfdtdindex queried fitted/effective response from source FSP
441.3,6.79339356447e+14,2.42769774443,0.0865976370166,5.88621718758,0.420465776116,d7511bb92154152d5050d7ae664cb5b281ad3794a280129008359353b357e26f,getfdtdindex queried fitted/effective response from source FSP
441.4,6.79185450838e+14,2.42754237994,0.0865673207721,5.88546810538,0.420291679784,d7511bb92154152d5050d7ae664cb5b281ad3794a280129008359353b357e26f,getfdtdindex queried fitted/effective response from source FSP
441.5,6.79031614949e+14,2.42738723106,0.0865370605915,5.88472010667,0.420117911787,d7511bb92154152d5050d7ae664cb5b281ad3794a280129008359353b357e26f,getfdtdindex queried fitted/effective response from source FSP
441.6,6.78877848732e+14,2.42723229739,0.0865068563087,5.88397318931,0.419944471156,d7511bb92154152d5050d7ae664cb5b281ad3794a280129008359353b357e26f,getfdtdindex queried fitted/effective response from source FSP
441.7,6.78724152139e+14,2.42707757852,0.0864767077582,5.88322735115,0.419771356928,d7511bb92154152d5050d7ae664cb5b281ad3794a280129008359353b357e26f,getfdtdindex queried fitted/effective response from source FSP
441.8,6.78570525124e+14,2.42692307404,0.0864466147753,5.88248259008,0.419598568141,d7511bb92154152d5050d7ae664cb5b281ad3794a280129008359353b357e26f,getfdtdindex queried fitted/effective response from source FSP
441.9,6.7841696764e+14,2.42676878354,0.0864165771954,5.88173890396,0.419426103837,d7511bb92154152d5050d7ae664cb5b281ad3794a280129008359353b357e26f,getfdtdindex queried fitted/effective response from source FSP
442.0,6.78263479638e+14,2.42661470663,0.086386594855,5.88099629067,0.419253963062,d7511bb92154152d5050d7ae664cb5b281ad3794a280129008359353b357e26f,getfdtdindex queried fitted/effective response from source FSP
442.1,6.78110061072e+14,2.4264608429,0.0863566675908,5.8802547481,0.419082144865,d7511bb92154152d5050d7ae664cb5b281ad3794a280129008359353b357e26f,getfdtdindex queried fitted/effective response from source FSP
442.2,6.77956711895e+14,2.42630719195,0.0863267952403,5.87951427413,0.418910648299,d7511bb92154152d5050d7ae664cb5b281ad3794a280129008359353b357e26f,getfdtdindex queried fitted/effective response from source FSP
442.3,6.7780343206e+14,2.42615375337,0.0862969776414,5.87877486666,0.418739472419,d7511bb92154152d5050d7ae664cb5b281ad3794a280129008359353b357e26f,getfdtdindex queried fitted/effective response from source FSP
442.4,6.77650221519e+14,2.42600052678,0.0862672146326,5.87803652359,0.418568616284,d7511bb92154152d5050d7ae664cb5b281ad3794a280129008359353b357e26f,getfdtdindex queried fitted/effective response from source FSP
442.5,6.77497080226e+14,2.42584751175,0.086237506053,5.87729924283,0.418398078957,d7511bb92154152d5050d7ae664cb5b281ad3794a280129008359353b357e26f,getfdtdindex queried fitted/effective response from source FSP
442.6,6.77344008134e+14,2.42569470791,0.0862078517423,5.87656302229,0.418227859503,d7511bb92154152d5050d7ae664cb5b281ad3794a280129008359353b357e26f,getfdtdindex queried fitted/effective response from source FSP
442.7,6.77191005195e+14,2.42554211485,0.0861782515406,5.87582785988,0.418057956992,d7511bb92154152d5050d7ae664cb5b281ad3794a280129008359353b357e26f,getfdtdindex queried fitted/effective response from source FSP
442.8,6.77038071364e+14,2.42538973218,0.0861487052888,5.87509375352,0.417888370495,d7511bb92154152d5050d7ae664cb5b281ad3794a280129008359353b357e26f,getfdtdindex queried fitted/effective response from source FSP
442.9,6.76885206593e+14,2.42523755949,0.0861192128282,5.87436070114,0.417719099089,d7511bb92154152d5050d7ae664cb5b281ad3794a280129008359353b357e26f,getfdtdindex queried fitted/effective response from source FSP
443.0,6.76732410835e+14,2.4250855964,0.0860897740005,5.87362870068,0.417550141852,d7511bb92154152d5050d7ae664cb5b281ad3794a280129008359353b357e26f,getfdtdindex queried fitted/effective response from source FSP
443.1,6.76579684044e+14,2.42493384251,0.0860603886483,5.87289775006,0.417381497866,d7511bb92154152d5050d7ae664cb5b281ad3794a280129008359353b357e26f,getfdtdindex queried fitted/effective response from source FSP
443.2,6.76427026173e+14,2.42478229743,0.0860310566145,5.87216784723,0.417213166216,d7511bb92154152d5050d7ae664cb5b281ad3794a280129008359353b357e26f,getfdtdindex queried fitted/effective response from source FSP
443.3,6.76274437176e+14,2.42463096077,0.0860017777426,5.87143899013,0.417045145991,d7511bb92154152d5050d7ae664cb5b281ad3794a280129008359353b357e26f,getfdtdindex queried fitted/effective response from source FSP
443.4,6.76121917005e+14,2.42447983213,0.0859725518766,5.87071117673,0.416877436283,d7511bb92154152d5050d7ae664cb5b281ad3794a280129008359353b357e26f,getfdtdindex queried fitted/effective response from source FSP
443.5,6.75969465614e+14,2.42432891113,0.0859433788611,5.86998440497,0.416710036186,d7511bb92154152d5050d7ae664cb5b281ad3794a280129008359353b357e26f,getfdtdindex queried fitted/effective response from source FSP
443.6,6.75817082958e+14,2.42417819738,0.0859142585413,5.86925867282,0.416542944799,d7511bb92154152d5050d7ae664cb5b281ad3794a280129008359353b357e26f,getfdtdindex queried fitted/effective response from source FSP
443.7,6.75664768988e+14,2.42402769048,0.0858851907628,5.86853397824,0.416376161223,d7511bb92154152d5050d7ae664cb5b281ad3794a280129008359353b357e26f,getfdtdindex queried fitted/effective response from source FSP
443.8,6.75512523659e+14,2.42387739006,0.0858561753717,5.86781031921,0.416209684562,d7511bb92154152d5050d7ae664cb5b281ad3794a280129008359353b357e26f,getfdtdindex queried fitted/effective response from source FSP
443.9,6.75360346925e+14,2.42372729573,0.0858272122149,5.8670876937,0.416043513923,d7511bb92154152d5050d7ae664cb5b281ad3794a280129008359353b357e26f,getfdtdindex queried fitted/effective response from source FSP
444.0,6.75208238739e+14,2.42357740709,0.0857983011395,5.8663660997,0.415877648418,d7511bb92154152d5050d7ae664cb5b281ad3794a280129008359353b357e26f,getfdtdindex queried fitted/effective response from source FSP
444.1,6.75056199054e+14,2.42342772378,0.0857694419934,5.86564553519,0.41571208716,d7511bb92154152d5050d7ae664cb5b281ad3794a280129008359353b357e26f,getfdtdindex queried fitted/effective response from source FSP
444.2,6.74904227825e+14,2.42327824539,0.0857406346249,5.86492599817,0.415546829265,d7511bb92154152d5050d7ae664cb5b281ad3794a280129008359353b357e26f,getfdtdindex queried fitted/effective response from source FSP
444.3,6.74752325006e+14,2.42312897156,0.0857118788827,5.86420748663,0.415381873855,d7511bb92154152d5050d7ae664cb5b281ad3794a280129008359353b357e26f,getfdtdindex queried fitted/effective response from source FSP
444.4,6.74600490549e+14,2.42297990189,0.0856831746162,5.86348999857,0.415217220051,d7511bb92154152d5050d7ae664cb5b281ad3794a280129008359353b357e26f,getfdtdindex queried fitted/effective response from source FSP
444.5,6.74448724409e+14,2.42283103602,0.0856545216753,5.86277353201,0.41505286698,d7511bb92154152d5050d7ae664cb5b281ad3794a280129008359353b357e26f,getfdtdindex queried fitted/effective response from source FSP
444.6,6.74297026541e+14,2.42268237355,0.0856259199104,5.86205808495,0.414888813772,d7511bb92154152d5050d7ae664cb5b281ad3794a280129008359353b357e26f,getfdtdindex queried fitted/effective response from source FSP
444.7,6.74145396897e+14,2.42253391411,0.0855973691723,5.86134365541,0.414725059557,d7511bb92154152d5050d7ae664cb5b281ad3794a280129008359353b357e26f,getfdtdindex queried fitted/effective response from source FSP
444.8,6.73993835432e+14,2.42238565732,0.0855688693125,5.86063024141,0.414561603472,d7511bb92154152d5050d7ae664cb5b281ad3794a280129008359353b357e26f,getfdtdindex queried fitted/effective response from source FSP
444.9,6.73842342099e+14,2.42223760281,0.0855404201829,5.85991784098,0.414398444654,d7511bb92154152d5050d7ae664cb5b281ad3794a280129008359353b357e26f,getfdtdindex queried fitted/effective response from source FSP
445.0,6.73690916854e+14,2.42208975019,0.0855120216359,5.85920645215,0.414235582245,d7511bb92154152d5050d7ae664cb5b281ad3794a280129008359353b357e26f,getfdtdindex queried fitted/effective response from source FSP
445.1,6.7353955965e+14,2.4219420991,0.0854836735245,5.85849607296,0.41407301539,d7511bb92154152d5050d7ae664cb5b281ad3794a280129008359353b357e26f,getfdtdindex queried fitted/effective response from source FSP
445.2,6.7338827044e+14,2.42179464916,0.0854553757021,5.85778670144,0.413910743234,d7511bb92154152d5050d7ae664cb5b281ad3794a280129008359353b357e26f,getfdtdindex queried fitted/effective response from source FSP
445.3,6.7323704918e+14,2.42164739998,0.0854271280227,5.85707833565,0.413748764928,d7511bb92154152d5050d7ae664cb5b281ad3794a280129008359353b357e26f,getfdtdindex queried fitted/effective response from source FSP
445.4,6.73085895824e+14,2.42150035122,0.0853989303406,5.85637097363,0.413587079626,d7511bb92154152d5050d7ae664cb5b281ad3794a280129008359353b357e26f,getfdtdindex queried fitted/effective response from source FSP
445.5,6.72934810325e+14,2.42135350248,0.0853707825108,5.85566461345,0.413425686484,d7511bb92154152d5050d7ae664cb5b281ad3794a280129008359353b357e26f,getfdtdindex queried fitted/effective response from source FSP
445.6,6.72783792639e+14,2.4212068534,0.0853426843889,5.85495925315,0.413264584659,d7511bb92154152d5050d7ae664cb5b281ad3794a280129008359353b357e26f,getfdtdindex queried fitted/effective response from source FSP
445.7,6.72632842719e+14,2.4210604036,0.0853146358306,5.85425489081,0.413103773315,d7511bb92154152d5050d7ae664cb5b281ad3794a280129008359353b357e26f,getfdtdindex queried fitted/effective response from source FSP
445.8,6.7248196052e+14,2.42091415273,0.0852866366925,5.8535515245,0.412943251615,d7511bb92154152d5050d7ae664cb5b281ad3794a280129008359353b357e26f,getfdtdindex queried fitted/effective response from source FSP
445.9,6.72331145997e+14,2.42076810041,0.0852586868314,5.85284915229,0.412783018729,d7511bb92154152d5050d7ae664cb5b281ad3794a280129008359353b357e26f,getfdtdindex queried fitted/effective response from source FSP
446.0,6.72180399103e+14,2.42062224627,0.0852307861048,5.85214777225,0.412623073825,d7511bb92154152d5050d7ae664cb5b281ad3794a280129008359353b357e26f,getfdtdindex queried fitted/effective response from source FSP
446.1,6.72029719794e+14,2.42047658995,0.0852029343705,5.85144738248,0.412463416078,d7511bb92154152d5050d7ae664cb5b281ad3794a280129008359353b357e26f,getfdtdindex queried fitted/effective response from source FSP
446.2,6.71879108023e+14,2.42033113108,0.085175131487,5.85074798107,0.412304044664,d7511bb92154152d5050d7ae664cb5b281ad3794a280129008359353b357e26f,getfdtdindex queried fitted/effective response from source FSP
446.3,6.71728563746e+14,2.4201858693,0.0851473773131,5.8500495661,0.412144958762,d7511bb92154152d5050d7ae664cb5b281ad3794a280129008359353b357e26f,getfdtdindex queried fitted/effective response from source FSP
446.4,6.71578086918e+14,2.42004080424,0.0851196717081,5.84935213567,0.411986157554,d7511bb92154152d5050d7ae664cb5b281ad3794a280129008359353b357e26f,getfdtdindex queried fitted/effective response from source FSP
446.5,6.71427677492e+14,2.41989593554,0.0850920145319,5.84865568789,0.411827640225,d7511bb92154152d5050d7ae664cb5b281ad3794a280129008359353b357e26f,getfdtdindex queried fitted/effective response from source FSP
446.6,6.71277335423e+14,2.41975126283,0.0850644056448,5.84796022086,0.411669405962,d7511bb92154152d5050d7ae664cb5b281ad3794a280129008359353b357e26f,getfdtdindex queried fitted/effective response from source FSP
446.7,6.71127060667e+14,2.41960678576,0.0850368449075,5.8472657327,0.411511453956,d7511bb92154152d5050d7ae664cb5b281ad3794a280129008359353b357e26f,getfdtdindex queried fitted/effective response from source FSP
446.8,6.70976853178e+14,2.41946250396,0.0850093321813,5.84657222153,0.411353783399,d7511bb92154152d5050d7ae664cb5b281ad3794a280129008359353b357e26f,getfdtdindex queried fitted/effective response from source FSP
446.9,6.70826712911e+14,2.41931841708,0.084981867328,5.84587968546,0.411196393489,d7511bb92154152d5050d7ae664cb5b281ad3794a280129008359353b357e26f,getfdtdindex queried fitted/effective response from source FSP
447.0,6.70676639821e+14,2.41917452475,0.0849544502097,5.84518812261,0.411039283424,d7511bb92154152d5050d7ae664cb5b281ad3794a280129008359353b357e26f,getfdtdindex queried fitted/effective response from source FSP
447.1,6.70526633863e+14,2.41903082663,0.0849270806891,5.84449753113,0.410882452404,d7511bb92154152d5050d7ae664cb5b281ad3794a280129008359353b357e26f,getfdtdindex queried fitted/effective response from source FSP
