wavelength_nm,k_imag,absorption_coefficient_m_inv,absorption_coefficient_cm_inv,intensity_remaining_100nm,intensity_remaining_400nm,intensity_remaining_1um
478.6,0.0781089162213,2050868.34418,20508.6834418,0.814576580057,0.440278702566,0.128623165904
478.7,0.0780915960013,2049985.24591,20499.8524591,0.81464851835,0.44043425378,0.128736802968
478.8,0.0780742962857,2049103.05468,20491.0305468,0.814720389098,0.4405897001,0.128850423557
478.9,0.0780570170244,2048221.76859,20482.2176859,0.814792192436,0.440745041708,0.128964027694
479.0,0.0780397581675,2047341.38578,20473.4138578,0.814863928499,0.440900278784,0.129077615401
479.1,0.0780225196652,2046461.90436,20464.6190436,0.814935597419,0.441055411511,0.1291911867
479.2,0.0780053014679,2045583.32248,20455.8332248,0.815007199329,0.441210440068,0.129304741612
479.3,0.0779881035262,2044705.63827,20447.0563827,0.815078734363,0.441365364636,0.12941828016
479.4,0.0779709257906,2043828.84987,20438.2884987,0.815150202654,0.441520185395,0.129531802366
479.5,0.0779537682122,2042952.95545,20429.5295545,0.815221604332,0.441674902523,0.129645308251
479.6,0.0779366307417,2042077.95316,20420.7795316,0.81529293953,0.441829516201,0.129758797838
479.7,0.0779195133304,2041203.84115,20412.0384115,0.81536420838,0.441984026605,0.129872271149
479.8,0.0779024159294,2040330.6176,20403.306176,0.815435411012,0.442138433915,0.129985728204
479.9,0.0778853384902,2039458.28067,20394.5828067,0.815506547557,0.442292738308,0.130099169027
480.0,0.0778682809644,2038586.82855,20385.8682855,0.815577618145,0.44244693996,0.130212593639
