wavelength_nm,source_n,source_k,candidate_n,candidate_k,delta_n,delta_k
445.9,2.42076810041,0.0852586868314,2.42076810041,0.0852586868314,2.86437540353e-13,1.89431803577e-14
446.0,2.42062224627,0.0852307861048,2.42062224627,0.0852307861047,7.83817455385e-13,2.39114283929e-14
446.1,2.42047658995,0.0852029343705,2.42047658995,0.0852029343706,1.20259358027e-12,5.28743715478e-14
446.2,2.42033113108,0.0851751314869,2.42033113108,0.0851751314869,7.90922882743e-13,9.67281810205e-15
446.3,2.4201858693,0.085147377313,2.4201858693,0.085147377313,1.07025499574e-12,2.3828161666e-14
446.4,2.42004080424,0.0851196717081,2.42004080424,0.0851196717082,3.20188320302e-13,8.28920265761e-14
446.5,2.41989593554,0.085092014532,2.41989593554,0.085092014532,2.6512125828e-13,1.05054853705e-14
446.6,2.41975126283,0.0850644056448,2.41975126283,0.0850644056447,5.64881474929e-13,1.18030585305e-13
446.7,2.41960678576,0.0850368449076,2.41960678576,0.0850368449075,7.62501173313e-13,1.39790956588e-13
446.8,2.41946250396,0.0850093321812,2.41946250396,0.0850093321813,6.00408611717e-13,6.9971806127e-14
446.9,2.41931841708,0.0849818673279,2.41931841708,0.084981867328,1.06803454969e-12,4.16888745747e-14
447.0,2.41917452475,0.0849544502098,2.41917452476,0.0849544502097,6.78124223441e-13,9.07607322631e-14
447.1,2.41903082663,0.084927080689,2.41903082663,0.0849270806891,6.75015598972e-13,1.40013001193e-13
447.2,2.41888732234,0.0848997586293,2.41888732234,0.0848997586293,9.98756632953e-13,4.40342207142e-14
447.3,2.41874401153,0.0848724838939,2.41874401153,0.0848724838939,6.58584298208e-13,1.51684220739e-14
447.4,2.41860089385,0.084845256347,2.41860089385,0.084845256347,2.24265050974e-13,2.6575963652e-14
447.5,2.41845796895,0.0848180758532,2.41845796895,0.0848180758532,6.15951734062e-13,2.19269047363e-15
447.6,2.41831523646,0.0847909422772,2.41831523646,0.0847909422773,7.22977233636e-13,5.96744875736e-14
447.7,2.41817269604,0.0847638554847,2.41817269604,0.0847638554848,5.6310511809e-13,9.03443986289e-14
447.8,2.41803034734,0.0847368153416,2.41803034734,0.0847368153416,1.16351372981e-13,3.92741394961e-15
447.9,2.41788818999,0.084709821714,2.41788818999,0.0847098217141,8.881784197e-15,7.31359417472e-14
448.0,2.41774622366,0.0846828744691,2.41774622366,0.0846828744691,3.2551739082e-13,1.45716771982e-15
448.1,2.41760444798,0.0846559734737,2.41760444798,0.0846559734737,2.54019028034e-13,8.60422844084e-16
448.2,2.41746286262,0.0846291185958,2.41746286262,0.0846291185958,7.62501173313e-13,9.2287288922e-15
448.3,2.41732146723,0.0846023097036,2.41732146723,0.0846023097035,1.14352971536e-12,5.23053822477e-14
448.4,2.41718026145,0.0845755466653,2.41718026145,0.0845755466653,1.92734717075e-13,3.33483241022e-14
448.5,2.41703924494,0.0845488293502,2.41703924494,0.0845488293503,1.07913677994e-12,5.7842619583e-14
448.6,2.41689841735,0.0845221576279,2.41689841735,0.0845221576281,4.24105195407e-13,1.86503590349e-13
448.7,2.41675777834,0.0844955313683,2.41675777834,0.0844955313682,7.65609797782e-13,5.14727149792e-14
448.8,2.41661732757,0.0844689504414,2.41661732757,0.0844689504416,8.881784197e-14,1.75151559922e-13
448.9,2.41647706469,0.0844424147184,2.41647706469,0.0844424147185,8.02469202199e-13,3.68455266297e-14
449.0,2.41633698936,0.0844159240704,2.41633698936,0.0844159240705,4.04565270173e-13,1.06678554879e-13
449.1,2.41619710123,0.0843894783691,2.41619710123,0.0843894783691,1.04050101868e-12,3.09474668114e-14
449.2,2.41605739997,0.0843630774864,2.41605739997,0.0843630774864,5.0315307476e-13,3.21132009873e-14
449.3,2.41591788523,0.0843367212951,2.41591788523,0.084336721295,5.44453371276e-13,9.90180160088e-14
449.4,2.41577855668,0.0843104096679,2.41577855668,0.0843104096679,3.34399175017e-13,2.28705943073e-14
449.5,2.41563941397,0.0842841424785,2.41563941397,0.0842841424784,3.09530179265e-13,6.52533582723e-14
449.6,2.41550045678,0.0842579196004,2.41550045678,0.0842579196004,5.79980508064e-13,6.69325705971e-14
449.7,2.41536168476,0.084231740908,2.41536168476,0.084231740908,5.87085935422e-13,3.57769369685e-14
449.8,2.41522309757,0.0842056062758,2.41522309757,0.0842056062758,2.11386463889e-13,7.7410300392e-14
449.9,2.41508469488,0.0841795155792,2.41508469488,0.0841795155791,3.99680288865e-14,4.07313072159e-14
450.0,2.41494647635,0.0841534686932,2.41494647635,0.0841534686932,2.47357689886e-13,5.45674616603e-14
450.1,2.41480844166,0.0841274654943,2.41480844166,0.0841274654943,9.7744035088e-13,1.30589983272e-14
450.2,2.41467059047,0.0841015058581,2.41467059046,0.0841015058582,1.23678844943e-12,6.41015018843e-14
450.3,2.41453292243,0.0840755896622,2.41453292243,0.0840755896621,1.12221343329e-12,1.08579811808e-13
450.4,2.41439543724,0.0840497167831,2.41439543723,0.0840497167831,1.21236354289e-13,2.35644836977e-14
450.5,2.41425813454,0.0840238870987,2.41425813454,0.0840238870987,1.11421982751e-12,2.97262214843e-14
450.6,2.41412101401,0.0839981004868,2.41412101401,0.0839981004868,6.98552327094e-13,1.1768364061e-14
450.7,2.41398407533,0.0839723568257,2.41398407533,0.0839723568258,3.67705865756e-13,4.48113768314e-14
450.8,2.41384731817,0.0839466559946,2.41384731816,0.0839466559947,5.0226489634e-13,4.67542671245e-14
450.9,2.41371074218,0.0839209978723,2.41371074218,0.0839209978724,7.14983627859e-14,7.4593109467e-14
451.0,2.41357434706,0.0838953823386,2.41357434706,0.0838953823385,2.0827783942e-13,1.49075196632e-13
451.1,2.41343813246,0.0838698092733,2.41343813246,0.0838698092732,2.26041407814e-13,3.10168557505e-14
451.2,2.41330209808,0.083844278557,2.41330209808,0.0838442785569,1.20525811553e-12,1.17461596005e-13
451.3,2.41316624357,0.0838187900705,2.41316624357,0.0838187900704,6.23501250629e-13,6.31994456768e-14
451.4,2.41303056862,0.0837933436947,2.41303056862,0.0837933436946,9.90318937966e-13,9.79077929841e-14
451.5,2.41289507291,0.0837679393116,2.41289507291,0.0837679393116,1.73194791842e-14,1.65145674913e-14
451.6,2.4127597561,0.0837425768028,2.4127597561,0.083742576803,6.15507644852e-13,1.46063716677e-13
451.7,2.41262461788,0.0837172560511,2.41262461788,0.0837172560512,3.93018950717e-13,1.06539777001e-13
451.8,2.41248965794,0.083691976939,2.41248965793,0.0836919769389,1.17639231689e-12,1.50990331349e-13
451.9,2.41235487593,0.0836667393495,2.41235487593,0.0836667393496,1.06581410364e-12,1.03930752893e-13
452.0,2.41222027156,0.0836415431665,2.41222027155,0.0836415431665,1.2398970739e-12,2.75335310107e-14
452.1,2.41208584449,0.0836163882739,2.41208584449,0.0836163882738,9.81437153769e-14,8.04356581341e-14
452.2,2.41195159441,0.0835912745556,2.41195159441,0.0835912745558,3.21520587931e-13,1.92998395043e-13
452.3,2.411817521,0.083566201897,2.411817521,0.0835662018969,5.49782441794e-13,1.20931042957e-13
452.4,2.41168362395,0.0835411701826,2.41168362394,0.0835411701825,9.10382880193e-13,4.95853358373e-14
452.5,2.41154990293,0.083516179298,2.41154990293,0.083516179298,1.14930287509e-12,7.0693451093e-14
452.6,2.41141635764,0.0834912291292,2.41141635764,0.0834912291292,8.43769498715e-15,3.18634008067e-14
452.7,2.41128298775,0.0834663195623,2.41128298775,0.0834663195622,1.06181730075e-12,1.13853371175e-13
452.8,2.41114979296,0.0834414504838,2.41114979296,0.0834414504839,3.5438318946e-13,1.46008205526e-13
452.9,2.41101677295,0.0834166217809,2.41101677295,0.083416621781,1.12665432539e-12,5.23608933989e-14
453.0,2.41088392741,0.0833918333409,2.41088392741,0.083391833341,1.37223565844e-13,1.44745326836e-13
453.1,2.41075125603,0.0833670850516,2.41075125603,0.0833670850516,2.72670774848e-13,2.16909823436e-14
453.2,2.41061875849,0.0833423768008,2.41061875849,0.0833423768008,2.48245868306e-13,8.04911692853e-16
453.3,2.41048643448,0.0833177084771,2.41048643448,0.0833177084772,9.72555369572e-13,1.41373024398e-13
453.4,2.4103542837,0.0832930799695,2.4103542837,0.0832930799695,1.1901590824e-13,5.17641485231e-15
453.5,2.41022230583,0.0832684911671,2.41022230583,0.0832684911669,3.43725048424e-13,1.34794952977e-13
453.6,2.41009050058,0.0832439419593,2.41009050058,0.0832439419592,2.27373675443e-13,8.27254931224e-14
453.7,2.40995886762,0.0832194322362,2.40995886762,0.083219432236,6.66133814775e-13,1.62828084349e-13
453.8,2.40982740665,0.0831949618879,2.40982740665,0.0831949618878,1.7763568394e-14,5.61634072582e-14
453.9,2.40969611737,0.0831705308053,2.40969611737,0.0831705308053,9.94759830064e-14,6.16035000789e-14
454.0,2.40956499947,0.0831461388794,2.40956499947,0.0831461388794,1.12976294986e-12,2.20795604022e-14
454.1,2.40943405264,0.0831217860013,2.40943405264,0.0831217860013,5.52446977053e-13,1.60843560693e-14
454.2,2.40930327659,0.083097472063,2.40930327659,0.0830974720631,1.21680443499e-13,1.25705001963e-13
454.3,2.409172671,0.0830731969566,2.409172671,0.0830731969566,2.29594121492e-13,5.41233724505e-16
454.4,2.40904223558,0.0830489605743,2.40904223558,0.0830489605743,1.21547216736e-12,3.93435284352e-14
454.5,2.40891197002,0.0830247628092,2.40891197002,0.0830247628091,4.13002965161e-13,4.52138326779e-14
454.6,2.40878187402,0.083000603554,2.40878187402,0.083000603554,5.87085935422e-13,3.56936702417e-14
454.7,2.40865194728,0.0829764827025,2.40865194728,0.0829764827027,1.1812772982e-13,1.36571309817e-13
454.8,2.4085221895,0.0829524001487,2.4085221895,0.0829524001487,1.01518793372e-12,5.88834536686e-14
454.9,2.40839260038,0.0829283557864,2.40839260038,0.0829283557866,5.76427794385e-13,1.49352752388e-13
455.0,2.40826317963,0.0829043495105,2.40826317963,0.0829043495105,3.00648395068e-13,4.5782821978e-14
455.1,2.40813392693,0.0828803812156,2.40813392693,0.0828803812156,2.88657986403e-13,3.98847621597e-14
455.2,2.40800484201,0.0828564507971,2.40800484201,0.0828564507972,4.57855975355e-13,2.01644256848e-14
455.3,2.40787592455,0.0828325581506,2.40787592455,0.0828325581505,5.56887869152e-13,1.13520304268e-13
455.4,2.40774717426,0.0828087031716,2.40774717426,0.0828087031718,4.26769730666e-13,1.4427348205e-13
455.5,2.40761859086,0.082784885757,2.40761859086,0.082784885757,1.4832579609e-13,2.42444953003e-14
455.6,2.40749017403,0.0827611058029,2.40749017403,0.082761105803,2.70006239589e-13,9.50628464835e-14
455.7,2.4073619235,0.0827373632066,2.4073619235,0.0827373632065,2.89102075612e-13,8.0227491317e-14
455.8,2.40723383896,0.082713657865,2.40723383896,0.0827136578649,1.34514621664e-12,7.6758044365e-14
455.9,2.40710592012,0.082689989676,2.40710592012,0.082689989676,2.56683563293e-13,1.91513471748e-14
456.0,2.40697816669,0.0826663585373,2.40697816669,0.0826663585372,3.5527136788e-14,1.43968170718e-13
456.1,2.40685057838,0.0826427643473,2.40685057838,0.0826427643473,7.17204073908e-13,1.77219350306e-14
456.2,2.4067231549,0.0826192070045,2.4067231549,0.0826192070045,7.86481990644e-13,6.45872244576e-14
456.3,2.40659589595,0.0825956864079,2.40659589595,0.0825956864081,3.57047724719e-13,1.94497196127e-13
456.4,2.40646880125,0.082572202457,2.40646880125,0.0825722024569,3.02424751908e-13,3.51246809416e-14
456.5,2.40634187052,0.0825487550509,2.40634187052,0.0825487550509,4.09006162272e-13,6.45317133063e-15
456.6,2.40621510345,0.0825253440899,2.40621510345,0.08252534409,1.59428026336e-13,4.87804241445e-14
456.7,2.40608849976,0.0825019694741,2.40608849976,0.0825019694741,2.47801779096e-13,8.47932835057e-15
456.8,2.40596205917,0.082478631104,2.40596205918,0.0824786311041,1.25366383941e-12,4.94326801714e-14
456.9,2.4058357814,0.0824553288807,2.4058357814,0.0824553288806,7.32303107043e-13,1.22069021558e-13
457.0,2.40570966614,0.082432062705,2.40570966614,0.0824320627051,9.39248678833e-13,6.65162369629e-14
457.1,2.40558371312,0.082408832479,2.40558371313,0.0824088324791,1.35047528715e-12,9.22734111342e-14
457.2,2.40545792206,0.0823856381042,2.40545792206,0.0823856381041,4.40980585381e-13,1.58692503582e-13
457.3,2.40533229267,0.0823624794825,2.40533229267,0.0823624794826,1.01252339846e-12,5.99104099663e-14
457.4,2.40520682467,0.082339356517,2.40520682467,0.082339356517,2.660094367e-13,4.64767113684e-14
457.5,2.40508151777,0.0823162691102,2.40508151777,0.0823162691102,7.66053886991e-13,3.46944695195e-14
457.6,2.40495637169,0.0822932171652,2.40495637169,0.0822932171652,8.3044682242e-13,1.33504318711e-14
457.7,2.40483138616,0.0822702005855,2.40483138616,0.0822702005855,1.42508227441e-12,6.41431352477e-14
457.8,2.40470656088,0.0822472192746,2.40470656088,0.0822472192746,3.05089287167e-13,3.8413716652e-14
457.9,2.40458189559,0.0822242731369,2.40458189559,0.0822242731368,6.73239242133e-13,6.109002193e-14
458.0,2.40445739,0.0822013620766,2.40445739,0.0822013620766,5.3290705182e-13,2.28983498829e-14
458.1,2.40433304383,0.0821784859983,2.40433304383,0.0821784859983,5.0226489634e-13,1.26842980563e-14
458.2,2.4042088568,0.082155644807,2.4042088568,0.082155644807,1.75859327101e-13,3.55410145758e-14
458.3,2.40408482865,0.0821328384081,2.40408482865,0.0821328384082,4.56967796936e-13,9.84629044964e-14
458.4,2.40396095908,0.0821100667073,2.40396095908,0.0821100667072,2.49578135936e-13,6.32688346158e-14
458.5,2.40383724782,0.0820873296101,2.40383724782,0.0820873296101,2.02948768901e-13,1.025568519e-14
458.6,2.4037136946,0.0820646270232,2.4037136946,0.0820646270231,8.73967564985e-13,8.09907696464e-14
458.7,2.40359029915,0.0820419588525,2.40359029915,0.0820419588527,5.24469356833e-13,1.79828374414e-13
458.8,2.40346706118,0.0820193250055,2.40346706118,0.0820193250055,7.02105040773e-13,4.7878367937e-15
458.9,2.40334398043,0.0819967253886,2.40334398043,0.0819967253887,2.20712337295e-13,9.47159017883e-14
459.0,2.40322105661,0.0819741599098,2.40322105661,0.0819741599099,6.48370246381e-13,9.99200722163e-14
459.1,2.40309828947,0.0819516284767,2.40309828947,0.0819516284766,8.63309423949e-13,1.92901250529e-14
459.2,2.40297567872,0.0819291309968,2.40297567872,0.0819291309969,2.75779399317e-13,9.96286386723e-14
459.3,2.4028532241,0.0819066673789,2.4028532241,0.0819066673789,3.61488616818e-13,1.07414077632e-14
459.4,2.40273092533,0.0818842375314,2.40273092533,0.0818842375315,4.77395900589e-13,6.74599265338e-14
459.5,2.40260878214,0.0818618413634,2.40260878214,0.0818618413634,1.27897692437e-13,1.9206858326e-14
459.6,2.40248679426,0.0818394787838,2.40248679426,0.0818394787838,4.50306458788e-13,5.30964161527e-14
459.7,2.40236496143,0.0818171497021,2.40236496143,0.0818171497021,1.73194791842e-13,2.15244488899e-14
459.8,2.40224328338,0.0817948540281,2.40224328338,0.0817948540282,9.16600129131e-13,5.30686605771e-14
459.9,2.40212175983,0.081772591672,2.40212175983,0.081772591672,2.42472708578e-13,4.42146319557e-14
460.0,2.40200039052,0.0817503625439,2.40200039052,0.081750362544,1.59872115546e-14,8.04495359219e-14
460.1,2.40187917519,0.0817281665546,2.40187917519,0.0817281665546,6.11954931173e-13,6.39349684306e-14
460.2,2.40175811357,0.0817060036149,2.40175811356,0.0817060036149,1.11644027356e-12,1.4155343564e-15
460.3,2.40163720538,0.0816838736361,2.40163720538,0.0816838736361,1.47037937381e-12,1.07691633389e-14
460.4,2.40151645037,0.0816617765294,2.40151645037,0.0816617765295,6.15951734062e-13,1.1123046928e-13
460.5,2.40139584828,0.081639712207,2.40139584828,0.0816397122069,7.30970839413e-13,1.00669472758e-13
460.6,2.40127539883,0.0816176805806,2.40127539883,0.0816176805805,9.32587340685e-14,1.02667874202e-13
460.7,2.40115510177,0.0815956815626,2.40115510177,0.0815956815626,2.78443934576e-13,2.59792187762e-14
460.8,2.40103495683,0.0815737150655,2.40103495683,0.0815737150656,1.28252963805e-12,3.15442116872e-14
460.9,2.40091496375,0.0815517810027,2.40091496375,0.0815517810025,1.2847500841e-12,1.16004428286e-13
461.0,2.40079512227,0.0815298792867,2.40079512227,0.0815298792867,2.82884826674e-13,3.29736238314e-14
461.1,2.40067543213,0.0815080098311,2.40067543213,0.0815080098313,4.28101998295e-13,1.268013472e-13
461.2,2.40055589306,0.0814861725501,2.40055589306,0.08148617255,4.23661106197e-13,1.64174229766e-13
461.3,2.40043650482,0.081464367357,2.40043650482,0.0814643673571,6.87006007638e-13,8.87206974554e-14
461.4,2.40031726713,0.0814425941665,2.40031726713,0.0814425941664,4.48530101949e-13,3.21825899263e-14
461.5,2.40019817974,0.081420852893,2.40019817974,0.0814208528931,1.06359365759e-12,4.84334794493e-14
461.6,2.40007924239,0.0813991434514,2.40007924239,0.0813991434514,6.09290395914e-13,2.30232499732e-14
461.7,2.39996045482,0.0813774657565,2.39996045482,0.0813774657566,1.68309810533e-13,6.672440378e-14
461.8,2.39984181679,0.081355819724,2.39984181679,0.0813558197239,4.45865566689e-13,4.95020691105e-14
461.9,2.39972332802,0.0813342052693,2.39972332802,0.0813342052693,4.35651514863e-13,5.18335374622e-14
462.0,2.39960498827,0.0813126223083,2.39960498826,0.0813126223084,9.12603326242e-13,2.73114864058e-14
462.1,2.39948679727,0.0812910707575,2.39948679727,0.0812910707575,4.65405491923e-13,1.6250889523e-14
462.2,2.39936875478,0.0812695505327,2.39936875478,0.0812695505327,7.45181694128e-13,2.2454260673e-14
462.3,2.39925086054,0.0812480615511,2.39925086054,0.081248061551,9.98756632953e-13,3.52912143953e-14
462.4,2.39913311429,0.0812266037293,2.39913311429,0.0812266037292,3.2684965845e-13,8.68749516769e-14
462.5,2.39901551579,0.0812051769847,2.39901551579,0.0812051769847,7.42073069659e-13,3.74006381421e-14
462.6,2.39889806478,0.0811837812347,2.39889806478,0.0811837812348,3.41504602375e-13,9.39665012467e-14
462.7,2.39878076101,0.0811624163972,2.39878076101,0.0811624163972,2.81552559045e-13,4.25492974188e-14
462.8,2.39866360422,0.08114108239,2.39866360422,0.08114108239,1.03028696685e-13,5.77315972805e-15
462.9,2.39854659417,0.0811197791314,2.39854659417,0.0811197791315,4.50750547998e-13,5.00294250472e-14
463.0,2.39842973061,0.0810985065401,2.39842973061,0.08109850654,5.58664225991e-13,7.53702655842e-14
463.1,2.39831301328,0.0810772645346,2.39831301328,0.0810772645345,9.33919608315e-13,4.20635748455e-14
463.2,2.39819644193,0.0810560530339,2.39819644193,0.081056053034,3.04645197957e-13,1.41525680064e-13
463.3,2.39808001633,0.0810348719577,2.39808001633,0.0810348719576,5.39568389968e-13,9.86849491014e-14
463.4,2.39796373621,0.081013721225,2.39796373621,0.081013721225,1.24344978758e-14,8.52373727156e-14
463.5,2.39784760134,0.0809926007561,2.39784760134,0.0809926007559,1.08357767203e-13,1.46146983404e-13
463.6,2.39773161146,0.0809715104705,2.39773161146,0.0809715104705,6.66133814775e-14,7.21644966006e-15
463.7,2.39761576632,0.0809504502891,2.39761576632,0.080950450289,1.10267350806e-12,4.2313375026e-14
463.8,2.39750006569,0.0809294201318,2.39750006569,0.0809294201319,8.11350986396e-13,9.79355485597e-14
463.9,2.39738450932,0.08090841992,2.39738450932,0.08090841992,1.04716235683e-12,1.96509475359e-14
464.0,2.39726909695,0.0808874495744,2.39726909695,0.0808874495744,6.5192296006e-13,8.47100167789e-14
464.1,2.39715382836,0.0808665090164,2.39715382836,0.0808665090165,8.56203996591e-13,2.47024622979e-14
464.2,2.39703870328,0.0808455981675,2.39703870328,0.0808455981676,1.16395781902e-12,5.69128077998e-14
464.3,2.39692372149,0.0808247169497,2.39692372148,0.0808247169496,6.09734485124e-13,1.36418654151e-14
464.4,2.39680888272,0.0808038652848,2.39680888272,0.0808038652847,8.06910094298e-13,4.86138906908e-14
464.5,2.39669418676,0.080783043095,2.39669418676,0.080783043095,1.60760293966e-13,1.56125112838e-14
464.6,2.39657963334,0.0807622503032,2.39657963334,0.080762250303,4.48530101949e-14,1.14047660205e-13
464.7,2.39646522224,0.0807414868317,2.39646522224,0.0807414868318,9.37916411203e-13,4.88775686591e-14
464.8,2.3963509532,0.0807207526038,2.3963509532,0.0807207526039,7.25197679685e-13,3.61377594515e-14
464.9,2.396236826,0.0807000475429,2.396236826,0.0807000475428,1.71862524212e-13,1.03583808198e-13
465.0,2.39612284038,0.0806793715722,2.39612284038,0.0806793715722,8.48654480023e-13,5.77315972805e-15
465.1,2.39600899611,0.0806587246154,2.39600899611,0.0806587246155,5.19584375525e-13,8.2683859759e-14
465.2,2.39589529296,0.0806381065969,2.39589529296,0.0806381065969,3.81916720471e-14,1.80411241502e-16
465.3,2.39578173067,0.0806175174404,2.39578173067,0.0806175174404,7.73603403559e-13,5.8564264549e-15
465.4,2.39566830903,0.0805969570706,2.39566830903,0.0805969570707,8.3044682242e-13,8.41410274788e-14
465.5,2.39555502778,0.0805764254122,2.39555502778,0.0805764254122,4.733990977e-13,3.44307915512e-14
465.6,2.39544188669,0.0805559223901,2.39544188669,0.0805559223902,1.33226762955e-15,2.65898414398e-14
465.7,2.39532888552,0.0805354479295,2.39532888552,0.0805354479295,5.54223333893e-13,3.64985819346e-14
465.8,2.39521602405,0.0805150019557,2.39521602405,0.0805150019556,4.06785716223e-13,1.10064735104e-13
465.9,2.39510330202,0.0804945843944,2.39510330203,0.0804945843943,1.03606012658e-12,2.35922392733e-14
466.0,2.39499071922,0.0804741951713,2.39499071922,0.0804741951713,6.27053964308e-13,4.02455846427e-16
466.1,2.3948782754,0.0804538342125,2.3948782754,0.0804538342125,4.50306458788e-13,5.71070968292e-14
466.2,2.39476597034,0.0804335014446,2.39476597034,0.0804335014445,2.44249065418e-13,8.96643870263e-14
466.3,2.39465380379,0.0804131967938,2.39465380379,0.0804131967938,3.98792110445e-13,4.56579218877e-14
466.4,2.39454177552,0.0803929201872,2.39454177552,0.0803929201871,7.46958050968e-13,2.74225087082e-14
466.5,2.39442988531,0.0803726715515,2.39442988531,0.0803726715515,9.54347711968e-13,7.53563877964e-14
466.6,2.39431813292,0.0803524508141,2.39431813292,0.0803524508142,3.06421554797e-14,4.52138326779e-14
466.7,2.39420651812,0.0803322579024,2.39420651812,0.0803322579025,2.22044604925e-13,8.881784197e-14
466.8,2.39409504068,0.0803120927442,2.39409504068,0.0803120927442,1.1945999745e-13,6.66688926287e-14
466.9,2.39398370037,0.0802919552673,2.39398370037,0.0802919552673,1.16928688954e-12,3.8052894169e-14
467.0,2.39387249695,0.0802718453999,2.39387249695,0.0802718453998,7.97584220891e-13,5.12229147986e-14
467.1,2.39376143021,0.0802517630703,2.39376143021,0.0802517630703,8.30890911629e-13,5.8272831005e-14
467.2,2.39365049991,0.080231708207,2.39365049991,0.080231708207,2.42916797788e-13,3.73034936274e-14
467.3,2.39353970582,0.0802116807388,2.39353970582,0.0802116807389,3.15303338994e-13,1.59788848819e-13
467.4,2.39342904771,0.0801916805949,2.39342904771,0.0801916805951,3.16191517413e-13,1.40332190313e-13
467.5,2.39331852536,0.0801717077046,2.39331852536,0.0801717077047,1.40287781392e-12,1.16559539798e-13
467.6,2.39320813854,0.0801517619971,2.39320813854,0.0801517619972,3.06421554797e-13,5.0404125318e-14
467.7,2.39309788703,0.0801318434022,2.39309788703,0.0801318434022,9.1793239676e-13,5.62050406216e-15
467.8,2.39298777059,0.0801119518499,2.39298777059,0.0801119518499,1.99396055223e-13,2.13301598606e-14
467.9,2.39287778901,0.0800920872702,2.39287778901,0.08009208727,2.53574938824e-13,1.34434130494e-13
468.0,2.39276794205,0.0800722495932,2.39276794205,0.0800722495933,7.26529947315e-13,6.24361673474e-14
468.1,2.3926582295,0.0800524387499,2.3926582295,0.0800524387498,1.06714637127e-12,1.15782383681e-13
468.2,2.39254865113,0.0800326546707,2.39254865113,0.0800326546708,7.28306304154e-13,5.14449594036e-14
468.3,2.39243920671,0.0800128972869,2.39243920671,0.080012897287,2.55795384874e-13,3.80112608056e-14
468.4,2.39232989602,0.0799931665295,2.39232989602,0.0799931665294,3.30846461338e-13,9.2648111405e-14
468.5,2.39222071885,0.0799734623299,2.39222071885,0.0799734623299,1.2576606423e-12,2.68118860447e-14
468.6,2.39211167496,0.0799537846197,2.39211167496,0.0799537846196,9.54791801178e-13,7.54951656745e-15
468.7,2.39200276414,0.0799341333306,2.39200276414,0.0799341333307,3.8635761257e-13,4.44644321362e-14
468.8,2.39189398616,0.0799145083951,2.39189398616,0.0799145083951,8.73523475775e-13,5.08759701034e-14
468.9,2.39178534081,0.079894909745,2.39178534081,0.079894909745,4.55635529306e-13,3.15442116872e-14
469.0,2.39167682787,0.079875337313,2.39167682787,0.0798753373129,6.59916565837e-13,1.22346577314e-13
469.1,2.3915684471,0.0798557910315,2.3915684471,0.0798557910315,9.73443547991e-13,7.04991620637e-14
469.2,2.39146019831,0.0798362708335,2.39146019831,0.0798362708336,6.04405414606e-13,9.25787224659e-14
469.3,2.39135208125,0.0798167766523,2.39135208125,0.0798167766523,1.59872115546e-14,6.0437765903e-14
469.4,2.39124409573,0.0797973084209,2.39124409573,0.0797973084209,4.65405491923e-13,4.4339532046e-14
469.5,2.39113624152,0.079777866073,2.39113624152,0.0797778660729,8.09130540347e-13,1.23095977855e-13
469.6,2.39102851839,0.0797584495421,2.39102851839,0.079758449542,9.1748830755e-13,9.40081346101e-14
469.7,2.39092092615,0.079739058762,2.39092092615,0.079739058762,8.93063401008e-13,1.71807013061e-14
469.8,2.39081346456,0.0797196936671,2.39081346456,0.0797196936672,6.07514039075e-13,1.19973475599e-13
469.9,2.39070613342,0.0797003541917,2.39070613342,0.0797003541917,4.52526904837e-13,5.92026427881e-14
470.0,2.3905989325,0.07968104027,2.3905989325,0.07968104027,7.9936057773e-15,2.2745694217e-14
470.1,2.39049186159,0.0796617518369,2.39049186159,0.0796617518369,1.14130926931e-13,3.09474668114e-15
470.2,2.39038492049,0.0796424888274,2.39038492049,0.0796424888274,7.96251953261e-13,2.874089855e-14
470.3,2.39027810896,0.0796232511766,2.39027810896,0.0796232511764,3.69038133385e-13,1.65631397486e-13
470.4,2.3901714268,0.0796040388193,2.3901714268,0.0796040388195,3.8369307731e-13,1.59830482183e-13
470.5,2.3900648738,0.0795848516917,2.3900648738,0.0795848516917,6.06625860655e-13,8.29891710907e-15
470.6,2.38995844974,0.0795656897293,2.38995844974,0.0795656897292,3.06865644006e-13,7.32885974131e-14
470.7,2.38985215441,0.0795465528677,2.38985215441,0.0795465528676,4.96935825822e-13,1.38292155505e-13
470.8,2.3897459876,0.0795274410431,2.3897459876,0.0795274410431,1.7807977315e-13,1.17128529098e-14
470.9,2.3896399491,0.0795083541921,2.3896399491,0.079508354192,1.19149135003e-12,5.7259752495e-14
471.0,2.38953403869,0.0794892922508,2.38953403869,0.0794892922508,7.73159314349e-13,5.62050406216e-15
471.1,2.38942825616,0.0794702551562,2.38942825616,0.0794702551562,7.9847239931e-13,7.0263239671e-14
471.2,2.38932260131,0.0794512428451,2.38932260131,0.079451242845,7.63833440942e-14,3.88855614375e-14
471.3,2.38921707393,0.0794322552541,2.38921707392,0.0794322552542,3.24185123191e-13,8.81933415187e-14
471.4,2.38911167379,0.0794132923213,2.38911167379,0.0794132923211,6.92335078156e-13,1.68379199472e-13
471.5,2.38900640071,0.0793943539833,2.38900640071,0.0793943539833,6.83897383169e-14,3.37507799486e-14
471.6,2.38890125446,0.0793754401783,2.38890125446,0.0793754401783,1.04938280288e-12,1.41414657762e-14
471.7,2.38879623484,0.0793565508439,2.38879623484,0.0793565508439,3.47277762103e-13,5.2999271638e-14
471.8,2.38869134164,0.0793376859182,2.38869134164,0.0793376859183,1.09245945623e-12,2.36338726367e-14
