structure_key,curve_name,wavelength_nm,value
bare,homogeneous_reference_normalized_in_plane_qw,475.40000000000003,0.5781178639234754
bare,homogeneous_reference_normalized_in_plane_qw,475.6,0.5781331183182652
bare,homogeneous_reference_normalized_in_plane_qw,475.8000000000001,0.578148439635938
bare,homogeneous_reference_normalized_in_plane_qw,476.00000000000006,0.5781638304825175
bare,homogeneous_reference_normalized_in_plane_qw,476.2,0.5781792933869371
bare,homogeneous_reference_normalized_in_plane_qw,476.4,0.5781948308011646
bare,homogeneous_reference_normalized_in_plane_qw,476.6000000000001,0.5782104451003494
bare,homogeneous_reference_normalized_in_plane_qw,476.80000000000007,0.5782261385830048
bare,homogeneous_reference_normalized_in_plane_qw,477.00000000000006,0.5782419134712101
bare,homogeneous_reference_normalized_in_plane_qw,477.20000000000005,0.5782577719108556
bare,homogeneous_reference_normalized_in_plane_qw,477.4000000000001,0.5782737159719038
bare,homogeneous_reference_normalized_in_plane_qw,477.6000000000001,0.5782897476486932
bare,homogeneous_reference_normalized_in_plane_qw,477.8000000000001,0.57830586886025
bare,homogeneous_reference_normalized_in_plane_qw,477.9999999999999,0.5783220814506478
bare,homogeneous_reference_normalized_in_plane_qw,478.20000000000005,0.5783383871893847
bare,homogeneous_reference_normalized_in_plane_qw,478.40000000000003,0.5783547877717851
bare,homogeneous_reference_normalized_in_plane_qw,478.6000000000001,0.5783712848194363
bare,homogeneous_reference_normalized_in_plane_qw,478.80000000000007,0.5783878798806454
bare,homogeneous_reference_normalized_in_plane_qw,479.0000000000001,0.5784045744309187
bare,homogeneous_reference_normalized_in_plane_qw,479.2000000000001,0.5784213698734746
bare,homogeneous_reference_normalized_in_plane_qw,479.40000000000003,0.5784382675397715
bare,homogeneous_reference_normalized_in_plane_qw,479.5999999999999,0.5784552686900709
bare,homogeneous_reference_normalized_in_plane_qw,479.80000000000007,0.5784723745140141
bare,homogeneous_reference_normalized_in_plane_qw,480.00000000000006,0.5784895861312257
bare,relative_to_bare_in_plane_qw,419.99999999999994,1.0
bare,relative_to_bare_in_plane_qw,420.20000000000005,1.0
bare,relative_to_bare_in_plane_qw,420.4,1.0
bare,relative_to_bare_in_plane_qw,420.59999999999997,1.0
bare,relative_to_bare_in_plane_qw,420.80000000000007,1.0
bare,relative_to_bare_in_plane_qw,421.0,1.0
bare,relative_to_bare_in_plane_qw,421.2,1.0
bare,relative_to_bare_in_plane_qw,421.3999999999999,1.0
bare,relative_to_bare_in_plane_qw,421.6,1.0
bare,relative_to_bare_in_plane_qw,421.7999999999999,1.0
bare,relative_to_bare_in_plane_qw,422.0,1.0
bare,relative_to_bare_in_plane_qw,422.2,1.0
bare,relative_to_bare_in_plane_qw,422.40000000000003,1.0
bare,relative_to_bare_in_plane_qw,422.59999999999997,1.0
bare,relative_to_bare_in_plane_qw,422.8,1.0
bare,relative_to_bare_in_plane_qw,423.0,1.0
bare,relative_to_bare_in_plane_qw,423.20000000000005,1.0
bare,relative_to_bare_in_plane_qw,423.3999999999999,1.0
bare,relative_to_bare_in_plane_qw,423.6,1.0
bare,relative_to_bare_in_plane_qw,423.8,1.0
bare,relative_to_bare_in_plane_qw,424.00000000000006,1.0
bare,relative_to_bare_in_plane_qw,424.2,1.0
bare,relative_to_bare_in_plane_qw,424.4000000000001,1.0
bare,relative_to_bare_in_plane_qw,424.6,1.0
bare,relative_to_bare_in_plane_qw,424.8,1.0
bare,relative_to_bare_in_plane_qw,424.99999999999994,1.0
bare,relative_to_bare_in_plane_qw,425.2,1.0
bare,relative_to_bare_in_plane_qw,425.4,1.0
bare,relative_to_bare_in_plane_qw,425.59999999999997,1.0
bare,relative_to_bare_in_plane_qw,425.80000000000007,1.0
bare,relative_to_bare_in_plane_qw,426.0,1.0
bare,relative_to_bare_in_plane_qw,426.2,1.0
bare,relative_to_bare_in_plane_qw,426.40000000000003,1.0
bare,relative_to_bare_in_plane_qw,426.6,1.0
bare,relative_to_bare_in_plane_qw,426.8,1.0
bare,relative_to_bare_in_plane_qw,427.0,1.0
bare,relative_to_bare_in_plane_qw,427.20000000000005,1.0
bare,relative_to_bare_in_plane_qw,427.4000000000001,1.0
bare,relative_to_bare_in_plane_qw,427.59999999999997,1.0
bare,relative_to_bare_in_plane_qw,427.80000000000007,1.0
bare,relative_to_bare_in_plane_qw,428.0,1.0
bare,relative_to_bare_in_plane_qw,428.20000000000005,1.0
bare,relative_to_bare_in_plane_qw,428.4,1.0
bare,relative_to_bare_in_plane_qw,428.59999999999997,1.0
bare,relative_to_bare_in_plane_qw,428.8,1.0
bare,relative_to_bare_in_plane_qw,429.00000000000006,1.0
bare,relative_to_bare_in_plane_qw,429.19999999999993,1.0
bare,relative_to_bare_in_plane_qw,429.4,1.0
bare,relative_to_bare_in_plane_qw,429.6,1.0
bare,relative_to_bare_in_plane_qw,429.80000000000007,1.0
bare,relative_to_bare_in_plane_qw,430.0,1.0
bare,relative_to_bare_in_plane_qw,430.2,1.0
bare,relative_to_bare_in_plane_qw,430.4,1.0
bare,relative_to_bare_in_plane_qw,430.6,1.0
bare,relative_to_bare_in_plane_qw,430.8,1.0
bare,relative_to_bare_in_plane_qw,431.0,1.0
bare,relative_to_bare_in_plane_qw,431.2,1.0
bare,relative_to_bare_in_plane_qw,431.4,1.0
bare,relative_to_bare_in_plane_qw,431.6,1.0
bare,relative_to_bare_in_plane_qw,431.80000000000007,1.0
bare,relative_to_bare_in_plane_qw,432.0,1.0
bare,relative_to_bare_in_plane_qw,432.20000000000005,1.0
bare,relative_to_bare_in_plane_qw,432.40000000000003,1.0
bare,relative_to_bare_in_plane_qw,432.6,1.0
bare,relative_to_bare_in_plane_qw,432.79999999999995,1.0
bare,relative_to_bare_in_plane_qw,433.0,1.0
bare,relative_to_bare_in_plane_qw,433.20000000000005,1.0
bare,relative_to_bare_in_plane_qw,433.4,1.0
bare,relative_to_bare_in_plane_qw,433.6000000000001,1.0
bare,relative_to_bare_in_plane_qw,433.8,1.0
bare,relative_to_bare_in_plane_qw,434.0,1.0
bare,relative_to_bare_in_plane_qw,434.2,1.0
bare,relative_to_bare_in_plane_qw,434.40000000000003,1.0
bare,relative_to_bare_in_plane_qw,434.6000000000001,1.0
bare,relative_to_bare_in_plane_qw,434.8,1.0
bare,relative_to_bare_in_plane_qw,435.00000000000006,1.0
bare,relative_to_bare_in_plane_qw,435.20000000000005,1.0
bare,relative_to_bare_in_plane_qw,435.40000000000003,1.0
bare,relative_to_bare_in_plane_qw,435.6,1.0
bare,relative_to_bare_in_plane_qw,435.8,1.0
bare,relative_to_bare_in_plane_qw,436.00000000000006,1.0
bare,relative_to_bare_in_plane_qw,436.2,1.0
bare,relative_to_bare_in_plane_qw,436.40000000000003,1.0
bare,relative_to_bare_in_plane_qw,436.6,1.0
bare,relative_to_bare_in_plane_qw,436.8,1.0
bare,relative_to_bare_in_plane_qw,437.0,1.0
bare,relative_to_bare_in_plane_qw,437.20000000000005,1.0
bare,relative_to_bare_in_plane_qw,437.40000000000003,1.0
bare,relative_to_bare_in_plane_qw,437.6,1.0
bare,relative_to_bare_in_plane_qw,437.79999999999995,1.0
bare,relative_to_bare_in_plane_qw,438.00000000000006,1.0
bare,relative_to_bare_in_plane_qw,438.20000000000005,1.0
bare,relative_to_bare_in_plane_qw,438.40000000000003,1.0
bare,relative_to_bare_in_plane_qw,438.59999999999997,1.0
bare,relative_to_bare_in_plane_qw,438.8,1.0
bare,relative_to_bare_in_plane_qw,438.99999999999994,1.0
bare,relative_to_bare_in_plane_qw,439.2,1.0
bare,relative_to_bare_in_plane_qw,439.4000000000001,1.0
bare,relative_to_bare_in_plane_qw,439.6000000000001,1.0
bare,relative_to_bare_in_plane_qw,439.79999999999995,1.0
bare,relative_to_bare_in_plane_qw,440.00000000000006,1.0
bare,relative_to_bare_in_plane_qw,440.20000000000005,1.0
bare,relative_to_bare_in_plane_qw,440.4,1.0
bare,relative_to_bare_in_plane_qw,440.59999999999997,1.0
bare,relative_to_bare_in_plane_qw,440.8,1.0
bare,relative_to_bare_in_plane_qw,441.0000000000001,1.0
bare,relative_to_bare_in_plane_qw,441.20000000000005,1.0
bare,relative_to_bare_in_plane_qw,441.4,1.0
bare,relative_to_bare_in_plane_qw,441.6,1.0
bare,relative_to_bare_in_plane_qw,441.8,1.0
bare,relative_to_bare_in_plane_qw,442.0,1.0
bare,relative_to_bare_in_plane_qw,442.2,1.0
bare,relative_to_bare_in_plane_qw,442.4,1.0
bare,relative_to_bare_in_plane_qw,442.6000000000001,1.0
bare,relative_to_bare_in_plane_qw,442.80000000000007,1.0
bare,relative_to_bare_in_plane_qw,443.00000000000006,1.0
bare,relative_to_bare_in_plane_qw,443.20000000000005,1.0
bare,relative_to_bare_in_plane_qw,443.40000000000003,1.0
bare,relative_to_bare_in_plane_qw,443.59999999999997,1.0
bare,relative_to_bare_in_plane_qw,443.8,1.0
bare,relative_to_bare_in_plane_qw,444.0,1.0
bare,relative_to_bare_in_plane_qw,444.20000000000005,1.0
bare,relative_to_bare_in_plane_qw,444.40000000000003,1.0
bare,relative_to_bare_in_plane_qw,444.6000000000001,1.0
bare,relative_to_bare_in_plane_qw,444.8,1.0
bare,relative_to_bare_in_plane_qw,445.00000000000006,1.0
bare,relative_to_bare_in_plane_qw,445.20000000000005,1.0
bare,relative_to_bare_in_plane_qw,445.40000000000003,1.0
bare,relative_to_bare_in_plane_qw,445.6000000000001,1.0
bare,relative_to_bare_in_plane_qw,445.79999999999995,1.0
bare,relative_to_bare_in_plane_qw,446.0000000000001,1.0
bare,relative_to_bare_in_plane_qw,446.19999999999993,1.0
bare,relative_to_bare_in_plane_qw,446.4000000000001,1.0
bare,relative_to_bare_in_plane_qw,446.6000000000001,1.0
bare,relative_to_bare_in_plane_qw,446.79999999999995,1.0
bare,relative_to_bare_in_plane_qw,447.00000000000006,1.0
bare,relative_to_bare_in_plane_qw,447.20000000000005,1.0
bare,relative_to_bare_in_plane_qw,447.4000000000001,1.0
bare,relative_to_bare_in_plane_qw,447.5999999999999,1.0
bare,relative_to_bare_in_plane_qw,447.8,1.0
bare,relative_to_bare_in_plane_qw,448.0000000000001,1.0
bare,relative_to_bare_in_plane_qw,448.2000000000001,1.0
bare,relative_to_bare_in_plane_qw,448.40000000000003,1.0
bare,relative_to_bare_in_plane_qw,448.6,1.0
bare,relative_to_bare_in_plane_qw,448.8000000000001,1.0
bare,relative_to_bare_in_plane_qw,449.0,1.0
bare,relative_to_bare_in_plane_qw,449.20000000000005,1.0
bare,relative_to_bare_in_plane_qw,449.40000000000003,1.0
bare,relative_to_bare_in_plane_qw,449.6000000000001,1.0
bare,relative_to_bare_in_plane_qw,449.8,1.0
bare,relative_to_bare_in_plane_qw,450.0000000000001,1.0
bare,relative_to_bare_in_plane_qw,450.2000000000001,1.0
bare,relative_to_bare_in_plane_qw,450.4000000000001,1.0
bare,relative_to_bare_in_plane_qw,450.6,1.0
bare,relative_to_bare_in_plane_qw,450.8,1.0
bare,relative_to_bare_in_plane_qw,451.0,1.0
bare,relative_to_bare_in_plane_qw,451.2,1.0
bare,relative_to_bare_in_plane_qw,451.40000000000003,1.0
bare,relative_to_bare_in_plane_qw,451.6,1.0
bare,relative_to_bare_in_plane_qw,451.80000000000007,1.0
bare,relative_to_bare_in_plane_qw,452.0,1.0
bare,relative_to_bare_in_plane_qw,452.2,1.0
bare,relative_to_bare_in_plane_qw,452.40000000000003,1.0
bare,relative_to_bare_in_plane_qw,452.6000000000001,1.0
bare,relative_to_bare_in_plane_qw,452.8,1.0
bare,relative_to_bare_in_plane_qw,453.00000000000006,1.0
bare,relative_to_bare_in_plane_qw,453.20000000000005,1.0
bare,relative_to_bare_in_plane_qw,453.40000000000003,1.0
bare,relative_to_bare_in_plane_qw,453.59999999999997,1.0
bare,relative_to_bare_in_plane_qw,453.80000000000007,1.0
bare,relative_to_bare_in_plane_qw,453.99999999999994,1.0
bare,relative_to_bare_in_plane_qw,454.20000000000005,1.0
bare,relative_to_bare_in_plane_qw,454.4,1.0
bare,relative_to_bare_in_plane_qw,454.60000000000014,1.0
bare,relative_to_bare_in_plane_qw,454.80000000000007,1.0
bare,relative_to_bare_in_plane_qw,455.00000000000006,1.0
bare,relative_to_bare_in_plane_qw,455.2,1.0
bare,relative_to_bare_in_plane_qw,455.40000000000003,1.0
bare,relative_to_bare_in_plane_qw,455.6,1.0
bare,relative_to_bare_in_plane_qw,455.8,1.0
bare,relative_to_bare_in_plane_qw,456.00000000000006,1.0
bare,relative_to_bare_in_plane_qw,456.20000000000005,1.0
bare,relative_to_bare_in_plane_qw,456.40000000000003,1.0
bare,relative_to_bare_in_plane_qw,456.6000000000001,1.0
bare,relative_to_bare_in_plane_qw,456.8,1.0
bare,relative_to_bare_in_plane_qw,457.0,1.0
bare,relative_to_bare_in_plane_qw,457.2,1.0
bare,relative_to_bare_in_plane_qw,457.40000000000003,1.0
bare,relative_to_bare_in_plane_qw,457.6,1.0
bare,relative_to_bare_in_plane_qw,457.8,1.0
bare,relative_to_bare_in_plane_qw,458.0,1.0
bare,relative_to_bare_in_plane_qw,458.2,1.0
bare,relative_to_bare_in_plane_qw,458.4,1.0
bare,relative_to_bare_in_plane_qw,458.6000000000001,1.0
bare,relative_to_bare_in_plane_qw,458.8000000000001,1.0
bare,relative_to_bare_in_plane_qw,459.00000000000006,1.0
bare,relative_to_bare_in_plane_qw,459.20000000000005,1.0
bare,relative_to_bare_in_plane_qw,459.40000000000015,1.0
bare,relative_to_bare_in_plane_qw,459.6000000000001,1.0
bare,relative_to_bare_in_plane_qw,459.8,1.0
bare,relative_to_bare_in_plane_qw,460.00000000000006,1.0
bare,relative_to_bare_in_plane_qw,460.20000000000016,1.0
bare,relative_to_bare_in_plane_qw,460.4000000000001,1.0
bare,relative_to_bare_in_plane_qw,460.6000000000001,1.0
bare,relative_to_bare_in_plane_qw,460.8000000000001,1.0
bare,relative_to_bare_in_plane_qw,461.00000000000006,1.0
bare,relative_to_bare_in_plane_qw,461.20000000000005,1.0
bare,relative_to_bare_in_plane_qw,461.4,1.0
bare,relative_to_bare_in_plane_qw,461.6,1.0
bare,relative_to_bare_in_plane_qw,461.8000000000001,1.0
bare,relative_to_bare_in_plane_qw,462.0,1.0
bare,relative_to_bare_in_plane_qw,462.20000000000005,1.0
bare,relative_to_bare_in_plane_qw,462.4000000000001,1.0
bare,relative_to_bare_in_plane_qw,462.6,1.0
bare,relative_to_bare_in_plane_qw,462.79999999999995,1.0
bare,relative_to_bare_in_plane_qw,463.0000000000001,1.0
bare,relative_to_bare_in_plane_qw,463.2,1.0
bare,relative_to_bare_in_plane_qw,463.4000000000001,1.0
bare,relative_to_bare_in_plane_qw,463.6,1.0
bare,relative_to_bare_in_plane_qw,463.80000000000007,1.0
bare,relative_to_bare_in_plane_qw,464.00000000000006,1.0
bare,relative_to_bare_in_plane_qw,464.20000000000005,1.0
bare,relative_to_bare_in_plane_qw,464.4000000000001,1.0
bare,relative_to_bare_in_plane_qw,464.60000000000014,1.0
bare,relative_to_bare_in_plane_qw,464.8,1.0
bare,relative_to_bare_in_plane_qw,465.00000000000006,1.0
bare,relative_to_bare_in_plane_qw,465.2000000000001,1.0
bare,relative_to_bare_in_plane_qw,465.40000000000003,1.0
bare,relative_to_bare_in_plane_qw,465.5999999999999,1.0
bare,relative_to_bare_in_plane_qw,465.8000000000001,1.0
bare,relative_to_bare_in_plane_qw,466.0000000000001,1.0
bare,relative_to_bare_in_plane_qw,466.2000000000001,1.0
bare,relative_to_bare_in_plane_qw,466.40000000000003,1.0
bare,relative_to_bare_in_plane_qw,466.6000000000001,1.0
bare,relative_to_bare_in_plane_qw,466.8,1.0
bare,relative_to_bare_in_plane_qw,467.0,1.0
bare,relative_to_bare_in_plane_qw,467.2,1.0
bare,relative_to_bare_in_plane_qw,467.4000000000001,1.0
bare,relative_to_bare_in_plane_qw,467.6,1.0
bare,relative_to_bare_in_plane_qw,467.80000000000007,1.0
bare,relative_to_bare_in_plane_qw,468.00000000000006,1.0
bare,relative_to_bare_in_plane_qw,468.2000000000001,1.0
bare,relative_to_bare_in_plane_qw,468.40000000000003,1.0
bare,relative_to_bare_in_plane_qw,468.6,1.0
bare,relative_to_bare_in_plane_qw,468.80000000000007,1.0
bare,relative_to_bare_in_plane_qw,469.00000000000006,1.0
bare,relative_to_bare_in_plane_qw,469.2,1.0
bare,relative_to_bare_in_plane_qw,469.40000000000003,1.0
bare,relative_to_bare_in_plane_qw,469.6000000000001,1.0
bare,relative_to_bare_in_plane_qw,469.8,1.0
bare,relative_to_bare_in_plane_qw,470.0,1.0
bare,relative_to_bare_in_plane_qw,470.20000000000005,1.0
bare,relative_to_bare_in_plane_qw,470.40000000000015,1.0
bare,relative_to_bare_in_plane_qw,470.6,1.0
bare,relative_to_bare_in_plane_qw,470.80000000000007,1.0
bare,relative_to_bare_in_plane_qw,471.0,1.0
bare,relative_to_bare_in_plane_qw,471.2000000000001,1.0
bare,relative_to_bare_in_plane_qw,471.40000000000003,1.0
bare,relative_to_bare_in_plane_qw,471.6,1.0
bare,relative_to_bare_in_plane_qw,471.8000000000001,1.0
bare,relative_to_bare_in_plane_qw,472.0000000000001,1.0
bare,relative_to_bare_in_plane_qw,472.2000000000001,1.0
bare,relative_to_bare_in_plane_qw,472.40000000000015,1.0
bare,relative_to_bare_in_plane_qw,472.59999999999997,1.0
bare,relative_to_bare_in_plane_qw,472.8000000000001,1.0
bare,relative_to_bare_in_plane_qw,473.0,1.0
bare,relative_to_bare_in_plane_qw,473.2000000000001,1.0
bare,relative_to_bare_in_plane_qw,473.40000000000003,1.0
bare,relative_to_bare_in_plane_qw,473.6000000000001,1.0
bare,relative_to_bare_in_plane_qw,473.8000000000002,1.0
bare,relative_to_bare_in_plane_qw,474.00000000000006,1.0
bare,relative_to_bare_in_plane_qw,474.2000000000001,1.0
bare,relative_to_bare_in_plane_qw,474.4000000000001,1.0
bare,relative_to_bare_in_plane_qw,474.6,1.0
bare,relative_to_bare_in_plane_qw,474.80000000000007,1.0
bare,relative_to_bare_in_plane_qw,475.0,1.0
bare,relative_to_bare_in_plane_qw,475.2000000000001,1.0
bare,relative_to_bare_in_plane_qw,475.40000000000003,1.0
bare,relative_to_bare_in_plane_qw,475.6,1.0
bare,relative_to_bare_in_plane_qw,475.8000000000001,1.0
bare,relative_to_bare_in_plane_qw,476.00000000000006,1.0
bare,relative_to_bare_in_plane_qw,476.2,1.0
bare,relative_to_bare_in_plane_qw,476.4,1.0
bare,relative_to_bare_in_plane_qw,476.6000000000001,1.0
bare,relative_to_bare_in_plane_qw,476.80000000000007,1.0
bare,relative_to_bare_in_plane_qw,477.00000000000006,1.0
bare,relative_to_bare_in_plane_qw,477.20000000000005,1.0
bare,relative_to_bare_in_plane_qw,477.4000000000001,1.0
bare,relative_to_bare_in_plane_qw,477.6000000000001,1.0
bare,relative_to_bare_in_plane_qw,477.8000000000001,1.0
bare,relative_to_bare_in_plane_qw,477.9999999999999,1.0
bare,relative_to_bare_in_plane_qw,478.20000000000005,1.0
bare,relative_to_bare_in_plane_qw,478.40000000000003,1.0
bare,relative_to_bare_in_plane_qw,478.6000000000001,1.0
bare,relative_to_bare_in_plane_qw,478.80000000000007,1.0
bare,relative_to_bare_in_plane_qw,479.0000000000001,1.0
bare,relative_to_bare_in_plane_qw,479.2000000000001,1.0
bare,relative_to_bare_in_plane_qw,479.40000000000003,1.0
bare,relative_to_bare_in_plane_qw,479.5999999999999,1.0
bare,relative_to_bare_in_plane_qw,479.80000000000007,1.0
bare,relative_to_bare_in_plane_qw,480.00000000000006,1.0
wan_proxy,fixed_moment_in_plane_qw,419.99999999999994,4.991811850953488e-10
wan_proxy,fixed_moment_in_plane_qw,420.20000000000005,4.997203453143085e-10
wan_proxy,fixed_moment_in_plane_qw,420.4,5.002537158017284e-10
wan_proxy,fixed_moment_in_plane_qw,420.59999999999997,5.00777524363247e-10
wan_proxy,fixed_moment_in_plane_qw,420.80000000000007,5.012877982888559e-10
wan_proxy,fixed_moment_in_plane_qw,421.0,5.017803430433339e-10
wan_proxy,fixed_moment_in_plane_qw,421.2,5.022507207395273e-10
wan_proxy,fixed_moment_in_plane_qw,421.3999999999999,5.026942294169633e-10
wan_proxy,fixed_moment_in_plane_qw,421.6,5.031058845369796e-10
wan_proxy,fixed_moment_in_plane_qw,421.7999999999999,5.034804044309269e-10
wan_proxy,fixed_moment_in_plane_qw,422.0,5.038122016066065e-10
wan_proxy,fixed_moment_in_plane_qw,422.2,5.040953817537134e-10
wan_proxy,fixed_moment_in_plane_qw,422.40000000000003,5.043237519487678e-10
wan_proxy,fixed_moment_in_plane_qw,422.59999999999997,5.044908389461279e-10
wan_proxy,fixed_moment_in_plane_qw,422.8,5.045899176062704e-10
wan_proxy,fixed_moment_in_plane_qw,423.0,5.046140485538329e-10
wan_proxy,fixed_moment_in_plane_qw,423.20000000000005,5.045561232085643e-10
wan_proxy,fixed_moment_in_plane_qw,423.3999999999999,5.044089135413539e-10
wan_proxy,fixed_moment_in_plane_qw,423.6,5.041651234175154e-10
wan_proxy,fixed_moment_in_plane_qw,423.8,5.038174383135229e-10
wan_proxy,fixed_moment_in_plane_qw,424.00000000000006,5.033585705944785e-10
wan_proxy,fixed_moment_in_plane_qw,424.2,5.027812984156046e-10
wan_proxy,fixed_moment_in_plane_qw,424.4000000000001,5.020784975887339e-10
wan_proxy,fixed_moment_in_plane_qw,424.6,5.012431672938394e-10
wan_proxy,fixed_moment_in_plane_qw,424.8,5.002684521217533e-10
wan_proxy,fixed_moment_in_plane_qw,424.99999999999994,4.991476643826623e-10
wan_proxy,fixed_moment_in_plane_qw,425.2,4.978743116782636e-10
wan_proxy,fixed_moment_in_plane_qw,425.4,4.964421352153241e-10
wan_proxy,fixed_moment_in_plane_qw,425.59999999999997,4.948451640945006e-10
wan_proxy,fixed_moment_in_plane_qw,425.80000000000007,4.930777897827013e-10
wan_proxy,fixed_moment_in_plane_qw,426.0,4.911348632080434e-10
wan_proxy,fixed_moment_in_plane_qw,426.2,4.890118145413727e-10
wan_proxy,fixed_moment_in_plane_qw,426.40000000000003,4.867047929737136e-10
wan_proxy,fixed_moment_in_plane_qw,426.6,4.842108209590938e-10
wan_proxy,fixed_moment_in_plane_qw,426.8,4.815279547954775e-10
wan_proxy,fixed_moment_in_plane_qw,427.0,4.786554413894481e-10
wan_proxy,fixed_moment_in_plane_qw,427.20000000000005,4.755938598750985e-10
wan_proxy,fixed_moment_in_plane_qw,427.4000000000001,4.723452366374557e-10
wan_proxy,fixed_moment_in_plane_qw,427.59999999999997,4.68913123319254e-10
wan_proxy,fixed_moment_in_plane_qw,427.80000000000007,4.653026295346928e-10
wan_proxy,fixed_moment_in_plane_qw,428.0,4.615204051136363e-10
wan_proxy,fixed_moment_in_plane_qw,428.20000000000005,4.5757457047638525e-10
wan_proxy,fixed_moment_in_plane_qw,428.4,4.534745978258644e-10
wan_proxy,fixed_moment_in_plane_qw,428.59999999999997,4.4923114982167435e-10
wan_proxy,fixed_moment_in_plane_qw,428.8,4.4485588584632227e-10
wan_proxy,fixed_moment_in_plane_qw,429.00000000000006,4.4036124850759723e-10
wan_proxy,fixed_moment_in_plane_qw,429.19999999999993,4.3576024435123067e-10
wan_proxy,fixed_moment_in_plane_qw,429.4,4.3106623271724127e-10
wan_proxy,fixed_moment_in_plane_qw,429.6,4.26292735242057e-10
wan_proxy,fixed_moment_in_plane_qw,429.80000000000007,4.2145327582037083e-10
wan_proxy,fixed_moment_in_plane_qw,430.0,4.165612571728517e-10
wan_proxy,fixed_moment_in_plane_qw,430.2,4.116298759100864e-10
wan_proxy,fixed_moment_in_plane_qw,430.4,4.066720736051484e-10
wan_proxy,fixed_moment_in_plane_qw,430.6,4.017005173752136e-10
wan_proxy,fixed_moment_in_plane_qw,430.8,3.967276002824064e-10
wan_proxy,fixed_moment_in_plane_qw,431.0,3.9176544986683016e-10
wan_proxy,fixed_moment_in_plane_qw,431.2,3.8682593256319114e-10
wan_proxy,fixed_moment_in_plane_qw,431.4,3.81920642710113e-10
wan_proxy,fixed_moment_in_plane_qw,431.6,3.7706086725050674e-10
wan_proxy,fixed_moment_in_plane_qw,431.80000000000007,3.72257520788553e-10
wan_proxy,fixed_moment_in_plane_qw,432.0,3.67521050020524e-10
wan_proxy,fixed_moment_in_plane_qw,432.20000000000005,3.6286131120070076e-10
wan_proxy,fixed_moment_in_plane_qw,432.40000000000003,3.582874287024049e-10
wan_proxy,fixed_moment_in_plane_qw,432.6,3.538076463648846e-10
wan_proxy,fixed_moment_in_plane_qw,432.79999999999995,3.49429185730393e-10
wan_proxy,fixed_moment_in_plane_qw,433.0,3.4515812614910136e-10
wan_proxy,fixed_moment_in_plane_qw,433.20000000000005,3.409993209043838e-10
wan_proxy,fixed_moment_in_plane_qw,433.4,3.3695636101619186e-10
wan_proxy,fixed_moment_in_plane_qw,433.6000000000001,3.3303159443219005e-10
wan_proxy,fixed_moment_in_plane_qw,433.8,3.2922620329965225e-10
wan_proxy,fixed_moment_in_plane_qw,434.0,3.2554033644030595e-10
wan_proxy,fixed_moment_in_plane_qw,434.2,3.2197328861580977e-10
wan_proxy,fixed_moment_in_plane_qw,434.40000000000003,3.1852371327659066e-10
wan_proxy,fixed_moment_in_plane_qw,434.6000000000001,3.151898517821094e-10
wan_proxy,fixed_moment_in_plane_qw,434.8,3.1196976000289025e-10
wan_proxy,fixed_moment_in_plane_qw,435.00000000000006,3.0886151303626685e-10
wan_proxy,fixed_moment_in_plane_qw,435.20000000000005,3.058633705645586e-10
wan_proxy,fixed_moment_in_plane_qw,435.40000000000003,3.02973889021523e-10
wan_proxy,fixed_moment_in_plane_qw,435.6,3.00191971877028e-10
wan_proxy,fixed_moment_in_plane_qw,435.8,2.975168554980115e-10
wan_proxy,fixed_moment_in_plane_qw,436.00000000000006,2.9494803457593287e-10
wan_proxy,fixed_moment_in_plane_qw,436.2,2.924851373518657e-10
wan_proxy,fixed_moment_in_plane_qw,436.40000000000003,2.9012776616111945e-10
wan_proxy,fixed_moment_in_plane_qw,436.6,2.878753225869995e-10
wan_proxy,fixed_moment_in_plane_qw,436.8,2.8572683833298487e-10
wan_proxy,fixed_moment_in_plane_qw,437.0,2.8368083256542847e-10
wan_proxy,fixed_moment_in_plane_qw,437.20000000000005,2.817352139388281e-10
wan_proxy,fixed_moment_in_plane_qw,437.40000000000003,2.7988724101531215e-10
wan_proxy,fixed_moment_in_plane_qw,437.6,2.7813354876032287e-10
wan_proxy,fixed_moment_in_plane_qw,437.79999999999995,2.76470241836479e-10
wan_proxy,fixed_moment_in_plane_qw,438.00000000000006,2.748930482342743e-10
wan_proxy,fixed_moment_in_plane_qw,438.20000000000005,2.733975201154281e-10
wan_proxy,fixed_moment_in_plane_qw,438.40000000000003,2.7197926330616237e-10
wan_proxy,fixed_moment_in_plane_qw,438.59999999999997,2.7063417325403774e-10
wan_proxy,fixed_moment_in_plane_qw,438.8,2.6935865386730436e-10
wan_proxy,fixed_moment_in_plane_qw,438.99999999999994,2.681497966821923e-10
wan_proxy,fixed_moment_in_plane_qw,439.2,2.670055011972963e-10
wan_proxy,fixed_moment_in_plane_qw,439.4000000000001,2.659245226770817e-10
wan_proxy,fixed_moment_in_plane_qw,439.6000000000001,2.6490644074173795e-10
wan_proxy,fixed_moment_in_plane_qw,439.79999999999995,2.639515499420667e-10
wan_proxy,fixed_moment_in_plane_qw,440.00000000000006,2.63060681477118e-10
wan_proxy,fixed_moment_in_plane_qw,440.20000000000005,2.6223497243591977e-10
wan_proxy,fixed_moment_in_plane_qw,440.4,2.614756046778605e-10
wan_proxy,fixed_moment_in_plane_qw,440.59999999999997,2.6078353908943374e-10
