Ex_imag,Ex_real,Ey_imag,Ey_real,Ez_imag,Ez_real,complex_source_normalized,frequency_index,order_efficiency_source_norm,order_fraction_transmitted,order_m,order_n,polarization,total_transmission,ux,uy,wavelength_nm
1.9745283204917284e-09,2.119528519808826e-09,2.0734311905986026e-09,6.516331098373964e-10,7.349629058779221e-10,7.889351719310286e-10,True,5,1.427749502521674e-17,1.4371004001879544e-17,0,-2,x,0.9934932189392909,-0.348839894881327,0.0,452.0
-9.122509358168355e-11,2.3976682109754988e-09,6.026673671680525e-10,-2.799842772805525e-10,-1.61591742355791e-11,4.2471141282601593e-10,True,5,6.3793749216916684e-18,6.42115597779585e-18,0,-1,x,0.9934932189392909,-0.1744199474406635,0.0,452.0
-0.13853504784724913,0.9868842175408535,0.010639268554578012,0.011386435341773271,0.0,0.0,True,5,0.9933752632584312,0.999881271780611,0,0,x,0.9934932189392909,0.0,0.0,452.0
-1.1804653755038487e-09,2.640912117099819e-09,-5.509048626884553e-10,-3.939606547636365e-10,2.0910195794707312e-10,-4.677984682236211e-10,True,5,9.089175513933336e-18,9.148704128687914e-18,0,1,x,0.9934932189392909,0.1744199474406635,0.0,452.0
4.908231459588234e-09,-2.4786710394160892e-09,2.563602281623113e-09,1.7746810750921172e-09,-1.8269517934095978e-09,9.226159234783843e-10,True,5,4.414506875686346e-17,4.443419231788538e-17,0,2,x,0.9934932189392909,0.348839894881327,0.0,452.0
0.006615311681813654,-0.001543576389687812,0.0013637069966743241,-0.0006188194473410793,-0.0040619993776351325,0.0009478021045450108,True,5,6.578577877281603e-05,6.621663592535903e-05,0,3,x,0.9934932189392909,0.5232598423219905,0.0,452.0
2.0538872347726217e-09,2.931644309389138e-10,-7.487915109558e-10,-1.1758204766142787e-09,-2.000190031738007e-09,-2.8549988650622155e-10,True,5,1.0329911025093721e-17,1.039756570872473e-17,0,4,x,0.9934932189392909,0.697679789762654,0.0,452.0
-5.703527888777719e-10,1.654809705190144e-09,-2.0202894212438982e-09,-8.497014411165999e-10,1.0165049914249661e-09,-2.949266415430366e-09,True,5,1.7598714135575128e-17,1.7713975093221574e-17,0,5,x,0.9934932189392909,0.8720997372033175,0.0,452.0
9.355641905825972e-10,1.3460170844688301e-09,1.3696208015723925e-09,3.481963640561334e-11,1.6751430451887844e-09,2.410065691322737e-09,True,6,1.317863675189696e-17,1.3079470894697624e-17,0,-5,x,1.007581794248232,-0.8730644493019938,0.0,452.5
-1.3138457749645384e-09,-3.4827294107028186e-09,1.1237507373090224e-10,-2.2339214678131609e-10,-1.2822584040230314e-09,-3.3989979196244714e-09,True,6,2.7115500549305345e-17,2.6911463371106783e-17,0,-4,x,1.007581794248232,-0.698451559441595,0.0,452.5
