candidate_id,wavelength_nm,angle_deg,TM_phase_error_deg
D5_BASE_13881,454.5,49.5,69.80304239773872
D5_BASE_13881,454.5,50.0,71.37787244102701
D5_BASE_13881,454.75,25.0,127.4590381019028
D5_BASE_13881,454.75,25.5,2.7256135758237012
D5_BASE_13881,454.75,26.0,179.8364713617091
D5_BASE_13881,454.75,26.5,48.089476705515324
D5_BASE_13881,454.75,27.0,95.14543062469961
D5_BASE_13881,454.75,27.5,132.81880786142898
D5_BASE_13881,454.75,28.0,17.888049498305612
D5_BASE_13881,454.75,28.5,107.56393697993929
D5_BASE_13881,454.75,29.0,117.71034289219837
D5_BASE_13881,454.75,29.5,15.624557823323876
D5_BASE_13881,454.75,30.0,144.17157101281387
D5_BASE_13881,454.75,30.5,79.08430533978145
D5_BASE_13881,454.75,31.0,70.8831677549482
D5_BASE_13881,454.75,31.5,148.4467190123717
D5_BASE_13881,454.75,32.0,28.745126634651985
D5_BASE_13881,454.75,32.5,101.52879287025424
D5_BASE_13881,454.75,33.0,71.83643602948877
D5_BASE_13881,454.75,33.5,129.06475461723187
D5_BASE_13881,454.75,34.0,102.70549732069638
D5_BASE_13881,454.75,34.5,9.136175685883797
D5_BASE_13881,454.75,35.0,137.50505716082313
D5_BASE_13881,454.75,35.5,140.08990951497424
D5_BASE_13881,454.75,36.0,97.89533559127493
D5_BASE_13881,454.75,36.5,28.3996829885767
D5_BASE_13881,454.75,37.0,41.98804124533423
D5_BASE_13881,454.75,37.5,122.1175809335302
D5_BASE_13881,454.75,38.0,72.09031129379363
D5_BASE_13881,454.75,38.5,125.20951805199454
D5_BASE_13881,454.75,39.0,89.19749429356177
D5_BASE_13881,454.75,39.5,48.168997838791064
D5_BASE_13881,454.75,40.0,107.15205624988923
D5_BASE_13881,454.75,40.5,21.416502894784664
D5_BASE_13881,454.75,41.0,84.99098613216732
D5_BASE_13881,454.75,41.5,85.69192659139954
D5_BASE_13881,454.75,42.0,83.34407303620716
D5_BASE_13881,454.75,42.5,75.05237260056639
D5_BASE_13881,454.75,43.0,70.83221250304267
D5_BASE_13881,454.75,43.5,68.05855344350806
D5_BASE_13881,454.75,44.0,66.16559361206572
D5_BASE_13881,454.75,44.5,64.90529053876394
D5_BASE_13881,454.75,45.0,64.1370511177783
D5_BASE_13881,454.75,45.5,63.76980003169787
D5_BASE_13881,454.75,46.0,63.739558653275715
D5_BASE_13881,454.75,46.5,63.99888545118316
D5_BASE_13881,454.75,47.0,64.51121753874142
D5_BASE_13881,454.75,47.5,65.24754865105126
D5_BASE_13881,454.75,48.0,66.18434202516424
D5_BASE_13881,454.75,48.5,67.30214894462765
D5_BASE_13881,454.75,49.0,68.58465586964013
D5_BASE_13881,454.75,49.5,70.01800489874597
D5_BASE_13881,454.75,50.0,71.59029565115722
D5_BASE_13881,455.0,25.0,122.84719592781555
D5_BASE_13881,455.0,25.5,7.057542252487957
D5_BASE_13881,455.0,26.0,175.50424825008676
D5_BASE_13881,455.0,26.5,44.478449135098316
D5_BASE_13881,455.0,27.0,99.33251846487953
D5_BASE_13881,455.0,27.5,129.6773761971365
D5_BASE_13881,455.0,28.0,14.949532910659348
D5_BASE_13881,455.0,28.5,110.72032318508019
D5_BASE_13881,455.0,29.0,114.49827836928722
D5_BASE_13881,455.0,29.5,18.679150518940197
D5_BASE_13881,455.0,30.0,147.1332994504119
D5_BASE_13881,455.0,30.5,75.99444452580238
D5_BASE_13881,455.0,31.0,73.852602308901
D5_BASE_13881,455.0,31.5,146.08139479193824
D5_BASE_13881,455.0,32.0,26.61677485102831
D5_BASE_13881,455.0,32.5,104.27802073025568
D5_BASE_13881,455.0,33.0,68.18022050355846
D5_BASE_13881,455.0,33.5,131.5052581959969
D5_BASE_13881,455.0,34.0,101.29792616967086
D5_BASE_13881,455.0,34.5,10.967025062311462
D5_BASE_13881,455.0,35.0,133.43726228627332
D5_BASE_13881,455.0,35.5,142.10272206926325
D5_BASE_13881,455.0,36.0,97.03809653123314
D5_BASE_13881,455.0,36.5,30.436378381917226
D5_BASE_13881,455.0,37.0,45.92234820788217
D5_BASE_13881,455.0,37.5,121.5021075864603
D5_BASE_13881,455.0,38.0,75.40353556084479
D5_BASE_13881,455.0,38.5,128.27207963795587
D5_BASE_13881,455.0,39.0,96.45889012285339
D5_BASE_13881,455.0,39.5,46.96566637096292
D5_BASE_13881,455.0,40.0,107.13130451835642
D5_BASE_13881,455.0,40.5,19.12654835572463
D5_BASE_13881,455.0,41.0,85.07946547394857
D5_BASE_13881,455.0,41.5,85.82607425017524
D5_BASE_13881,455.0,42.0,83.57137535565118
D5_BASE_13881,455.0,42.5,75.30138166175044
D5_BASE_13881,455.0,43.0,71.08103123272501
D5_BASE_13881,455.0,43.5,68.30521964876898
D5_BASE_13881,455.0,44.0,66.40964280841311
D5_BASE_13881,455.0,44.5,65.14659273066782
D5_BASE_13881,455.0,45.0,64.37558220291214
D5_BASE_13881,455.0,45.5,64.00557434311307
D5_BASE_13881,455.0,46.0,63.97260440960515
D5_BASE_13881,455.0,46.5,64.22923471561495
D5_BASE_13881,455.0,47.0,64.73890187641021
D5_BASE_13881,455.0,47.5,65.47259725616772
D5_BASE_13881,455.0,48.0,66.40678098878388
D5_BASE_13881,455.0,48.5,67.52200106800336
D5_BASE_13881,455.0,49.0,68.80194074000246
D5_BASE_13881,455.0,49.5,70.23273908688446
D5_BASE_13881,455.0,50.0,71.80249295907434
D5_BASE_13881,455.25,25.0,118.45678255468005
D5_BASE_13881,455.25,25.5,11.47861901771151
D5_BASE_13881,455.25,26.0,171.23855844814474
D5_BASE_13881,455.25,26.5,40.83956029942854
D5_BASE_13881,455.25,27.0,103.5029018025429
D5_BASE_13881,455.25,27.5,126.56064107793752
D5_BASE_13881,455.25,28.0,12.010410928192186
D5_BASE_13881,455.25,28.5,113.88037448058051
D5_BASE_13881,455.25,29.0,111.28615941576321
D5_BASE_13881,455.25,29.5,21.7300105355659
D5_BASE_13881,455.25,30.0,150.09409141463223
D5_BASE_13881,455.25,30.5,72.90666659704875
D5_BASE_13881,455.25,31.0,76.80853500289005
D5_BASE_13881,455.25,31.5,143.7277502008821
D5_BASE_13881,455.25,32.0,24.48429298977132
D5_BASE_13881,455.25,32.5,107.04541847733249
D5_BASE_13881,455.25,33.0,64.52558452888083
D5_BASE_13881,455.25,33.5,133.9119532551662
D5_BASE_13881,455.25,34.0,99.89456643236487
D5_BASE_13881,455.25,34.5,12.817339739913836
D5_BASE_13881,455.25,35.0,129.3463262912496
D5_BASE_13881,455.25,35.5,144.07461164745544
D5_BASE_13881,455.25,36.0,96.18160652384685
D5_BASE_13881,455.25,36.5,32.508010227989445
D5_BASE_13881,455.25,37.0,49.79029529422377
D5_BASE_13881,455.25,37.5,120.89192009474078
D5_BASE_13881,455.25,38.0,78.7413559306213
D5_BASE_13881,455.25,38.5,131.22474642233365
D5_BASE_13881,455.25,39.0,103.44770700981007
D5_BASE_13881,455.25,39.5,45.70775856809991
D5_BASE_13881,455.25,40.0,107.11349088797427
D5_BASE_13881,455.25,40.5,16.691384053949673
D5_BASE_13881,455.25,41.0,85.16669444387107
D5_BASE_13881,455.25,41.5,85.9600532868814
D5_BASE_13881,455.25,42.0,83.79877862165952
D5_BASE_13881,455.25,42.5,75.55015471080787
D5_BASE_13881,455.25,43.0,71.32959811086101
D5_BASE_13881,455.25,43.5,68.55163209746341
D5_BASE_13881,455.25,44.0,66.65343911360146
D5_BASE_13881,455.25,44.5,65.38764377271484
D5_BASE_13881,455.25,45.0,64.61386422192113
D5_BASE_13881,455.25,45.5,64.24110182173325
D5_BASE_13881,455.25,46.0,64.20540563606633
D5_BASE_13881,455.25,46.5,64.45934178701498
D5_BASE_13881,455.25,47.0,64.9663463755228
D5_BASE_13881,455.25,47.5,65.69740838769611
D5_BASE_13881,455.25,48.0,66.62898485158559
D5_BASE_13881,455.25,48.5,67.74162047064188
D5_BASE_13881,455.25,49.0,69.01899527758428
D5_BASE_13881,455.25,49.5,70.4472453390997
D5_BASE_13881,455.25,50.0,72.0144647379973
D5_BASE_13881,455.5,25.0,114.26131127528915
D5_BASE_13881,455.5,25.5,15.99066254814868
D5_BASE_13881,455.5,26.0,167.03777483916366
D5_BASE_13881,455.5,26.5,37.17104215202278
D5_BASE_13881,455.5,27.0,107.6537577987002
D5_BASE_13881,455.5,27.5,123.46773015212678
D5_BASE_13881,455.5,28.0,9.070250735103366
D5_BASE_13881,455.5,28.5,117.04411079025938
D5_BASE_13881,455.5,29.0,108.07406222347473
D5_BASE_13881,455.5,29.5,24.777085568107534
D5_BASE_13881,455.5,30.0,153.0539297445809
D5_BASE_13881,455.5,30.5,69.82116748076828
D5_BASE_13881,455.5,31.0,79.75083994042605
D5_BASE_13881,455.5,31.5,141.38543185791653
D5_BASE_13881,455.5,32.0,22.347370019826553
D5_BASE_13881,455.5,32.5,109.8310355637688
D5_BASE_13881,455.5,33.0,60.87370078349746
D5_BASE_13881,455.5,33.5,136.28550359144114
D5_BASE_13881,455.5,34.0,98.49504067671765
D5_BASE_13881,455.5,34.5,14.68755722153811
D5_BASE_13881,455.5,35.0,125.23367763080107
D5_BASE_13881,455.5,35.5,146.00682014768637
D5_BASE_13881,455.5,36.0,95.3256199540769
D5_BASE_13881,455.5,36.5,34.615239994501316
D5_BASE_13881,455.5,37.0,53.58885401884065
D5_BASE_13881,455.5,37.5,120.28673175833812
D5_BASE_13881,455.5,38.0,82.1003720191155
D5_BASE_13881,455.5,38.5,134.06960511428193
D5_BASE_13881,455.5,39.0,110.13165073545463
D5_BASE_13881,455.5,39.5,44.39240619667874
D5_BASE_13881,455.5,40.0,107.09849354826137
D5_BASE_13881,455.5,40.5,14.101089383726006
D5_BASE_13881,455.5,41.0,85.2526162305703
D5_BASE_13881,455.5,41.5,86.09381561151702
D5_BASE_13881,455.5,42.0,84.02627595578294
D5_BASE_13881,455.5,42.5,75.79869195612017
D5_BASE_13881,455.5,43.0,71.57791350989372
D5_BASE_13881,455.5,43.5,68.79779118871545
D5_BASE_13881,455.5,44.0,66.89698293310916
D5_BASE_13881,455.5,44.5,65.62844407114042
D5_BASE_13881,455.5,45.0,64.85189757970882
D5_BASE_13881,455.5,45.5,64.476382870192
D5_BASE_13881,455.5,46.0,64.43796273254019
D5_BASE_13881,455.5,46.5,64.68920706223268
D5_BASE_13881,455.5,47.0,65.19355142971952
D5_BASE_13881,455.5,47.5,65.92198243594041
D5_BASE_13881,455.5,48.0,66.8509540004387
D5_BASE_13881,455.5,48.5,67.9610075358963
D5_BASE_13881,455.5,49.0,69.23581986214911
D5_BASE_13881,455.5,49.5,70.66152403149962
D5_BASE_13881,455.5,50.0,72.22621136031579
D5_BASE_13881,455.75,25.0,110.23682978922952
D5_BASE_13881,455.75,25.5,20.59478741220981
D5_BASE_13881,455.75,26.0,162.8999265070581
D5_BASE_13881,455.75,26.5,33.47125380181252
D5_BASE_13881,455.75,27.0,111.78238488538318
D5_BASE_13881,455.75,27.5,120.39775589469735
D5_BASE_13881,455.75,28.0,6.128634404076325
D5_BASE_13881,455.75,28.5,120.21154782114537
D5_BASE_13881,455.75,29.0,104.8620678767016
D5_BASE_13881,455.75,29.5,27.82032369270349
D5_BASE_13881,455.75,30.0,156.0127952145713
D5_BASE_13881,455.75,30.5,66.73814479211988
D5_BASE_13881,455.75,31.0,82.67940550904335
D5_BASE_13881,455.75,31.5,139.05408667505284
D5_BASE_13881,455.75,32.0,20.205698685483913
D5_BASE_13881,455.75,32.5,112.63490895009399
D5_BASE_13881,455.75,33.0,57.2257620133642
D5_BASE_13881,455.75,33.5,138.62658253948948
D5_BASE_13881,455.75,34.0,97.09897744654825
D5_BASE_13881,455.75,34.5,16.578117217595963
D5_BASE_13881,455.75,35.0,121.10084889841684
D5_BASE_13881,455.75,35.5,147.90056322935845
D5_BASE_13881,455.75,36.0,94.46989405055763
D5_BASE_13881,455.75,36.5,36.758728059450405
D5_BASE_13881,455.75,37.0,57.315437530346635
D5_BASE_13881,455.75,37.5,119.68626399016506
D5_BASE_13881,455.75,38.0,85.47709699538717
D5_BASE_13881,455.75,38.5,136.8091240669971
D5_BASE_13881,455.75,39.0,116.4892388720344
D5_BASE_13881,455.75,39.5,43.01658225914739
D5_BASE_13881,455.75,40.0,107.08619496068516
D5_BASE_13881,455.75,40.5,11.345292141713806
D5_BASE_13881,455.75,41.0,85.33717302164243
D5_BASE_13881,455.75,41.5,86.22731332947171
D5_BASE_13881,455.75,42.0,84.25386068054763
D5_BASE_13881,455.75,42.5,76.04699360755853
D5_BASE_13881,455.75,43.0,71.82597780172108
D5_BASE_13881,455.75,43.5,69.0436973208493
D5_BASE_13881,455.75,44.0,67.140274671551
D5_BASE_13881,455.75,44.5,65.86899403129726
D5_BASE_13881,455.75,45.0,65.08968268029093
D5_BASE_13881,455.75,45.5,64.71141789023461
D5_BASE_13881,455.75,46.0,64.67027609802204
D5_BASE_13881,455.75,46.5,64.91883093723808
D5_BASE_13881,455.75,47.0,65.42051743176698
D5_BASE_13881,455.75,47.5,66.14631979033828
D5_BASE_13881,455.75,48.0,67.07268882135389
D5_BASE_13881,455.75,48.5,68.18016264626789
D5_BASE_13881,455.75,49.0,69.45241487261765
D5_BASE_13881,455.75,49.5,70.87557553935686
D5_BASE_13881,455.75,50.0,72.43773319759322
D5_BASE_13881,456.0,25.0,106.36170622063759
D5_BASE_13881,456.0,25.5,25.291331329059055
D5_BASE_13881,456.0,26.0,158.82274424888882
D5_BASE_13881,456.0,26.5,29.73869417133224
D5_BASE_13881,456.0,27.0,115.88622116771755
D5_BASE_13881,456.0,27.5,117.34981905299226
D5_BASE_13881,456.0,28.0,3.185158970619498
D5_BASE_13881,456.0,28.5,123.38269729057356
D5_BASE_13881,456.0,29.0,101.65026240367858
D5_BASE_13881,456.0,29.5,30.859673453877658
D5_BASE_13881,456.0,30.0,158.970666559837
D5_BASE_13881,456.0,30.5,63.65779758700689
D5_BASE_13881,456.0,31.0,85.59413432005938
D5_BASE_13881,456.0,31.5,136.73336213717812
D5_BASE_13881,456.0,32.0,18.058975484880566
D5_BASE_13881,456.0,32.5,115.4570627612042
D5_BASE_13881,456.0,33.0,53.58297764924392
D5_BASE_13881,456.0,33.5,140.93587071421223
D5_BASE_13881,456.0,34.0,95.706010968526
D5_BASE_13881,456.0,34.5,18.48946150989673
D5_BASE_13881,456.0,35.0,116.94947889636545
D5_BASE_13881,456.0,35.5,149.75702922757714
D5_BASE_13881,456.0,36.0,93.61418866778807
D5_BASE_13881,456.0,36.5,38.93913270829276
D5_BASE_13881,456.0,37.0,60.96789646
D5_BASE_13881,456.0,37.5,119.09024589450217
D5_BASE_13881,456.0,38.0,88.86798674025829
D5_BASE_13881,456.0,38.5,139.44607420779994
D5_BASE_13881,456.0,39.0,122.50885326953818
D5_BASE_13881,456.0,39.5,41.57709567975469
D5_BASE_13881,456.0,40.0,107.07648164266358
D5_BASE_13881,456.0,40.5,8.413250194513504
D5_BASE_13881,456.0,41.0,85.42030593324647
D5_BASE_13881,456.0,41.5,86.36049867497908
D5_BASE_13881,456.0,42.0,84.48152631239718
D5_BASE_13881,456.0,42.5,76.29505987645054
D5_BASE_13881,456.0,43.0,72.073791357697
D5_BASE_13881,456.0,43.5,69.28935089139158
D5_BASE_13881,456.0,44.0,67.38331473268055
D5_BASE_13881,456.0,44.5,66.10929405765582
D5_BASE_13881,456.0,45.0,65.32721992679552
D5_BASE_13881,456.0,45.5,64.94620728272108
D5_BASE_13881,456.0,46.0,64.90234613062688
D5_BASE_13881,456.0,46.5,65.14821380712486
D5_BASE_13881,456.0,47.0,65.64724477356195
D5_BASE_13881,456.0,47.5,66.37042083946405
D5_BASE_13881,456.0,48.0,67.29418969948561
D5_BASE_13881,456.0,48.5,68.39908618341016
D5_BASE_13881,456.0,49.0,69.6687806870693
D5_BASE_13881,456.0,49.5,71.08940023711213
D5_BASE_13881,456.0,50.0,72.64903062056807
D5_BASE_14322,450.0,25.0,68.52466667332074
D5_BASE_14322,450.0,25.5,71.02646568374432
D5_BASE_14322,450.0,26.0,83.31637825686965
D5_BASE_14322,450.0,26.5,119.55095617471451
D5_BASE_14322,450.0,27.0,12.261156249268584
D5_BASE_14322,450.0,27.5,158.97759101076934
D5_BASE_14322,450.0,28.0,76.58357746525635
D5_BASE_14322,450.0,28.5,45.76765836562846
D5_BASE_14322,450.0,29.0,178.5883228287377
D5_BASE_14322,450.0,29.5,45.47550305801953
D5_BASE_14322,450.0,30.0,85.71487639740276
D5_BASE_14322,450.0,30.5,140.03785448975842
D5_BASE_14322,450.0,31.0,10.046140200512982
D5_BASE_14322,450.0,31.5,162.72352681253062
D5_BASE_14322,450.0,32.0,68.80548608493118
D5_BASE_14322,450.0,32.5,53.02050400395365
D5_BASE_14322,450.0,33.0,141.888388587046
D5_BASE_14322,450.0,33.5,74.16124122817178
D5_BASE_14322,450.0,34.0,129.68524101170388
D5_BASE_14322,450.0,34.5,19.49836452259809
D5_BASE_14322,450.0,35.0,151.09447799407513
D5_BASE_14322,450.0,35.5,91.84098976714779
D5_BASE_14322,450.0,36.0,111.29070949800362
D5_BASE_14322,450.0,36.5,0.9231229957478009
D5_BASE_14322,450.0,37.0,39.963124816080466
D5_BASE_14322,450.0,37.5,130.32315343060077
D5_BASE_14322,450.0,38.0,22.715139981619146
D5_BASE_14322,450.0,38.5,54.40368267281307
D5_BASE_14322,450.0,39.0,24.425949956286253
D5_BASE_14322,450.0,39.5,55.179370596147855
D5_BASE_14322,450.0,40.0,98.6594386906083
D5_BASE_14322,450.0,40.5,36.18693170560435
D5_BASE_14322,450.0,41.0,71.46204761763923
D5_BASE_14322,450.0,41.5,70.61372822726915
D5_BASE_14322,450.0,42.0,65.65234261334805
D5_BASE_14322,450.0,42.5,56.07116693792912
D5_BASE_14322,450.0,43.0,51.07957703661225
D5_BASE_14322,450.0,43.5,47.60104914550571
D5_BASE_14322,450.0,44.0,45.03677726150656
D5_BASE_14322,450.0,44.5,43.13055933252963
D5_BASE_14322,450.0,45.0,41.73879828820371
D5_BASE_14322,450.0,45.5,40.76912303525195
D5_BASE_14322,450.0,46.0,40.156992374421705
D5_BASE_14322,450.0,46.5,39.85477043376458
D5_BASE_14322,450.0,47.0,39.825903109615915
D5_BASE_14322,450.0,47.5,40.0415104749421
D5_BASE_14322,450.0,48.0,40.47825064370356
D5_BASE_14322,450.0,48.5,41.11690807028914
D5_BASE_14322,450.0,49.0,41.9414209578946
D5_BASE_14322,450.0,49.5,42.938188329300964
D5_BASE_14322,450.0,50.0,44.09556255217344
D5_BASE_14322,450.25,25.0,79.06928342673042
D5_BASE_14322,450.25,25.5,67.44059095908781
D5_BASE_14322,450.25,26.0,88.37767975350134
D5_BASE_14322,450.25,26.5,116.01460946771972
D5_BASE_14322,450.25,27.0,16.26624143317241
D5_BASE_14322,450.25,27.5,162.72130882145078
D5_BASE_14322,450.25,28.0,73.54876055290872
D5_BASE_14322,450.25,28.5,48.85344235481955
D5_BASE_14322,450.25,29.0,178.2161141330397
D5_BASE_14322,450.25,29.5,42.358191099559235
D5_BASE_14322,450.25,30.0,88.69153995591343
D5_BASE_14322,450.25,30.5,136.94832609339306
D5_BASE_14322,450.25,31.0,13.239166460632495
D5_BASE_14322,450.25,31.5,165.39460664367564
D5_BASE_14322,450.25,32.0,66.68043822412122
D5_BASE_14322,450.25,32.5,55.425150075691036
D5_BASE_14322,450.25,33.0,138.42056157063084
D5_BASE_14322,450.25,33.5,77.36731002428331
D5_BASE_14322,450.25,34.0,128.08711144036081
D5_BASE_14322,450.25,34.5,17.954133697035925
D5_BASE_14322,450.25,35.0,154.46275246552392
D5_BASE_14322,450.25,35.5,94.92675363180298
D5_BASE_14322,450.25,36.0,110.34110451115927
D5_BASE_14322,450.25,36.5,2.3987116417762353
D5_BASE_14322,450.25,37.0,35.643234582262004
D5_BASE_14322,450.25,37.5,129.51626426011654
D5_BASE_14322,450.25,38.0,25.00380593826577
D5_BASE_14322,450.25,38.5,58.87372611348974
D5_BASE_14322,450.25,39.0,20.69822631900355
D5_BASE_14322,450.25,39.5,54.63266194862181
D5_BASE_14322,450.25,40.0,98.55429316056671
D5_BASE_14322,450.25,40.5,35.41179328200992
D5_BASE_14322,450.25,41.0,71.56936095457922
D5_BASE_14322,450.25,41.5,70.74721953788296
D5_BASE_14322,450.25,42.0,65.88319638147046
D5_BASE_14322,450.25,42.5,56.3328129049787
D5_BASE_14322,450.25,43.0,51.3423562319324
D5_BASE_14322,450.25,43.5,47.86268998268527
D5_BASE_14322,450.25,44.0,45.29674375874471
D5_BASE_14322,450.25,44.5,43.38868913115631
D5_BASE_14322,450.25,45.0,41.995045268039114
D5_BASE_14322,450.25,45.5,41.02348253956456
D5_BASE_14322,450.25,46.0,40.40947416411073
D5_BASE_14322,450.25,46.5,40.10538763881672
D5_BASE_14322,450.25,47.0,40.07466744525341
D5_BASE_14322,450.25,47.5,40.288430177585546
D5_BASE_14322,450.25,48.0,40.723329671012
D5_BASE_14322,450.25,48.5,41.360145913064414
D5_BASE_14322,450.25,49.0,42.18281275228603
D5_BASE_14322,450.25,49.5,43.1777251133782
D5_BASE_14322,450.25,50.0,44.33323158630533
D5_BASE_14322,450.5,25.0,89.92961793862628
D5_BASE_14322,450.5,25.5,63.87579759048852
D5_BASE_14322,450.5,26.0,93.4447983422596
D5_BASE_14322,450.5,26.5,112.49530297856126
D5_BASE_14322,450.5,27.0,20.300996183025507
D5_BASE_14322,450.5,27.5,166.43311877334756
D5_BASE_14322,450.5,28.0,70.52462067341907
D5_BASE_14322,450.5,28.5,51.941006788116894
D5_BASE_14322,450.5,29.0,175.01967901880926
D5_BASE_14322,450.5,29.5,39.243597737827706
D5_BASE_14322,450.5,30.0,91.66714645986015
D5_BASE_14322,450.5,30.5,133.85751349798232
D5_BASE_14322,450.5,31.0,16.42386544324217
D5_BASE_14322,450.5,31.5,168.0477019855466
D5_BASE_14322,450.5,32.0,64.55835187253719
D5_BASE_14322,450.5,32.5,57.84422974370869
D5_BASE_14322,450.5,33.0,134.93684007619288
D5_BASE_14322,450.5,33.5,80.53331278308562
D5_BASE_14322,450.5,34.0,126.50222352095263
D5_BASE_14322,450.5,34.5,16.399017581730046
D5_BASE_14322,450.5,35.0,157.8677035676954
D5_BASE_14322,450.5,35.5,97.9477584853996
D5_BASE_14322,450.5,36.0,109.3980325572746
D5_BASE_14322,450.5,36.5,3.895815308379661
D5_BASE_14322,450.5,37.0,31.29535120929176
D5_BASE_14322,450.5,37.5,128.72257066590453
D5_BASE_14322,450.5,38.0,27.338967287013578
D5_BASE_14322,450.5,38.5,63.357681419451936
D5_BASE_14322,450.5,39.0,16.73912329962822
D5_BASE_14322,450.5,39.5,54.06398989353984
D5_BASE_14322,450.5,40.0,98.45563229417489
D5_BASE_14322,450.5,40.5,34.59445058370029
D5_BASE_14322,450.5,41.0,71.67639756841369
D5_BASE_14322,450.5,41.5,70.88159445364963
D5_BASE_14322,450.5,42.0,66.11433140968434
D5_BASE_14322,450.5,42.5,56.594216856814455
D5_BASE_14322,450.5,43.0,51.60487238392124
D5_BASE_14322,450.5,43.5,48.124063657654936
D5_BASE_14322,450.5,44.0,45.556442156171315
D5_BASE_14322,450.5,44.5,43.64655087179529
D5_BASE_14322,450.5,45.0,42.25102460955486
D5_BASE_14322,450.5,45.5,41.27757499188843
D5_BASE_14322,450.5,46.0,40.66168957106597
D5_BASE_14322,450.5,46.5,40.35573917911392
D5_BASE_14322,450.5,47.0,40.32316687011887
D5_BASE_14322,450.5,47.5,40.53508575665695
D5_BASE_14322,450.5,48.0,40.96814539708156
D5_BASE_14322,450.5,48.5,41.603121316151096
D5_BASE_14322,450.5,49.0,42.423943012717714
D5_BASE_14322,450.5,49.5,43.417001318565475
D5_BASE_14322,450.5,50.0,44.57064105096157
D5_BASE_14322,450.75,25.0,100.96785852211018
D5_BASE_14322,450.75,25.5,60.32338340284947
D5_BASE_14322,450.75,26.0,98.5107708376969
D5_BASE_14322,450.75,26.5,108.99042667757786
D5_BASE_14322,450.75,27.0,24.364386843750545
D5_BASE_14322,450.75,27.5,170.1125888343172
D5_BASE_14322,450.75,28.0,67.51050424208286
D5_BASE_14322,450.75,28.5,55.03051545592763
D5_BASE_14322,450.75,29.0,171.82236578724448
D5_BASE_14322,450.75,29.5,36.131766872041815
D5_BASE_14322,450.75,30.0,94.64172298796407
D5_BASE_14322,450.75,30.5,130.76554061794022
D5_BASE_14322,450.75,31.0,19.599876152177337
D5_BASE_14322,450.75,31.5,170.68307675080254
D5_BASE_14322,450.75,32.0,62.43884010148667
D5_BASE_14322,450.75,32.5,60.27798254005717
D5_BASE_14322,450.75,33.0,131.43772989867253
D5_BASE_14322,450.75,33.5,83.65904768712744
D5_BASE_14322,450.75,34.0,124.93001989796619
D5_BASE_14322,450.75,34.5,14.832641692200253
D5_BASE_14322,450.75,35.0,161.3092591480844
D5_BASE_14322,450.75,35.5,100.9048325525918
D5_BASE_14322,450.75,36.0,108.46113924348164
D5_BASE_14322,450.75,36.5,5.414949830898276
D5_BASE_14322,450.75,37.0,26.92309616450185
D5_BASE_14322,450.75,37.5,127.94151030579951
D5_BASE_14322,450.75,38.0,29.720837281780643
D5_BASE_14322,450.75,38.5,67.84221036718876
D5_BASE_14322,450.75,39.0,12.534518890364287
D5_BASE_14322,450.75,39.5,53.4723605211843
D5_BASE_14322,450.75,40.0,98.36318750133971
D5_BASE_14322,450.75,40.5,33.7323311385531
D5_BASE_14322,450.75,41.0,71.7831082307834
D5_BASE_14322,450.75,41.5,71.01678600642019
D5_BASE_14322,450.75,42.0,66.34573509763995
D5_BASE_14322,450.75,42.5,56.85537894366085
D5_BASE_14322,450.75,43.0,51.86712585550551
D5_BASE_14322,450.75,43.5,48.38517056882078
D5_BASE_14322,450.75,44.0,45.81587286341515
D5_BASE_14322,450.75,44.5,43.904144968941225
D5_BASE_14322,450.75,45.0,42.50673672986301
D5_BASE_14322,450.75,45.5,41.531400811011494
D5_BASE_14322,450.75,46.0,40.91363901530538
D5_BASE_14322,450.75,46.5,40.60582547566416
D5_BASE_14322,450.75,47.0,40.571401806059235
D5_BASE_14322,450.75,47.5,40.781477634723856
D5_BASE_14322,450.75,48.0,41.21269824509109
D5_BASE_14322,450.75,48.5,41.84583470322643
D5_BASE_14322,450.75,49.0,42.664812163242566
D5_BASE_14322,450.75,49.5,43.65601736915722
D5_BASE_14322,450.75,50.0,44.80779137052911
D5_BASE_14322,451.0,25.0,112.03209858531537
D5_BASE_14322,451.0,25.5,56.77516263627155
D5_BASE_14322,451.0,26.0,103.56865773915192
D5_BASE_14322,451.0,26.5,105.49736814351492
D5_BASE_14322,451.0,27.0,28.45516485681135
D5_BASE_14322,451.0,27.5,173.75940959660593
D5_BASE_14322,451.0,28.0,64.50576484671879
D5_BASE_14322,451.0,28.5,58.12212359273072
D5_BASE_14322,451.0,29.0,168.624171837721
D5_BASE_14322,451.0,29.5,33.022743631763184
D5_BASE_14322,451.0,30.0,97.61529443523288
D5_BASE_14322,451.0,30.5,127.67253637633081
D5_BASE_14322,451.0,31.0,22.766844876019498
D5_BASE_14322,451.0,31.5,173.30100536083538
D5_BASE_14322,451.0,32.0,60.321520906231264
D5_BASE_14322,451.0,32.5,62.72664157446539
D5_BASE_14322,451.0,33.0,127.92377156910187
D5_BASE_14322,451.0,33.5,86.74439578585225
D5_BASE_14322,451.0,34.0,123.36995643496103
D5_BASE_14322,451.0,34.5,13.254629853478212
D5_BASE_14322,451.0,35.0,164.78731375883373
D5_BASE_14322,451.0,35.5,103.79891134593936
D5_BASE_14322,451.0,36.0,107.53007917840117
D5_BASE_14322,451.0,36.5,6.956638221332446
D5_BASE_14322,451.0,37.0,22.53052250228629
