candidate_id,category,wavelength_nm,geometry_hash_sha256,source_polarization_x_status,source_polarization_y_status,physics_origin,model_fill,Jones_complete,txx_real,txx_imag,txy_real,txy_imag,tyx_real,tyx_imag,tyy_real,tyy_imag,Txx,Txy,Tyx,Tyy,cross_power_xy_yx,combined_leakage,target_transmission,orthogonal_rejection,sigma1,sigma2,sigma2_over_sigma1,determinant_real,determinant_imag,jones_frobenius_norm,projection_error_apcd_v1,phase_wrapped_deg,primitive_valid,manufacturing_pass,phase_unwrapped_deg,x_checkpoint_sha256,y_checkpoint_sha256
LPML_R1_GLOBAL_SOBOL_002,GLOBAL_SOBOL,451.5,c4a870c85d7e72817465811491a3316fcabd28c16794fde9ffb73276ee150aac,ACCEPTED,ACCEPTED,PROSPECTIVE_LP_ML_ROUND1_SMOKE_FORMAL_WEIGHTED_G0,NONE,True,0.22020235556034357,0.9712455366525408,-7.229392331401113e-10,6.635172832821032e-11,-6.280328121816394e-09,2.9436484136535277e-09,-0.3163822217084412,0.4251487316969442,0.9918069698618058,5.270436866653528e-19,4.810758730088278e-17,0.2808491542766895,4.863463098754813e-17,0.28084915427668955,0.9918069698618058,3.531457918811065,0.9958950596633191,0.5299520301656456,0.532136418414211,-0.48259191855175926,-0.21366606852737846,1.1281206159531416,0.22067952917509925,77.22576307172426,True,True,77.22576307172426,ddb5ad765919bf80830de9ab4760fd24e9657aa8b4585102df77306e375c0888,5f6b0c9990a3ba7630ce7e4f3f5ded455f143e75e35b01aa68eec07be59770ce
LPML_R1_GLOBAL_SOBOL_002,GLOBAL_SOBOL,452.0,c4a870c85d7e72817465811491a3316fcabd28c16794fde9ffb73276ee150aac,ACCEPTED,ACCEPTED,PROSPECTIVE_LP_ML_ROUND1_SMOKE_FORMAL_WEIGHTED_G0,NONE,True,0.2548701477990659,0.9590763604983874,5.900774813497368e-10,6.007762418503518e-09,-2.9737889233819173e-09,2.7226840976898455e-09,-0.29682401394995883,0.4898787744279863,0.9847862575059504,3.644140071117929e-17,1.625642925664215e-17,0.32808570889243127,5.269782996782144e-17,0.3280857088924313,0.9847862575059504,3.0016127823136296,0.9923639743087969,0.5727876647523332,0.5771951416830627,-0.5454827323695416,-0.159821419365563,1.1458062516841063,0.24989924173068678,75.11787349467289,True,True,75.11787349467289,ddb5ad765919bf80830de9ab4760fd24e9657aa8b4585102df77306e375c0888,5f6b0c9990a3ba7630ce7e4f3f5ded455f143e75e35b01aa68eec07be59770ce
LPML_R1_GLOBAL_SOBOL_002,GLOBAL_SOBOL,452.5,c4a870c85d7e72817465811491a3316fcabd28c16794fde9ffb73276ee150aac,ACCEPTED,ACCEPTED,PROSPECTIVE_LP_ML_ROUND1_SMOKE_FORMAL_WEIGHTED_G0,NONE,True,0.29476275304051464,0.9480781588922345,2.130812545848249e-09,3.2878139794587803e-09,4.941834292835996e-09,4.9279859025138805e-09,-0.25980026186747507,0.5559163373840542,0.9857372759485122,1.5350082869068876e-17,4.870677123322539e-17,0.3765391502369102,6.405685410229427e-17,0.37653915023691026,0.9857372759485122,2.617887875213793,0.992843026841863,0.6136278597300732,0.6180512358352999,-0.6036315780738919,-0.08244752388351279,1.1671659805637853,0.27640436478173225,72.72924112862705,True,True,72.72924112862705,ddb5ad765919bf80830de9ab4760fd24e9657aa8b4585102df77306e375c0888,5f6b0c9990a3ba7630ce7e4f3f5ded455f143e75e35b01aa68eec07be59770ce
LPML_R1_GLOBAL_SOBOL_002,GLOBAL_SOBOL,453.0,c4a870c85d7e72817465811491a3316fcabd28c16794fde9ffb73276ee150aac,ACCEPTED,ACCEPTED,PROSPECTIVE_LP_ML_ROUND1_SMOKE_FORMAL_WEIGHTED_G0,NONE,True,0.33021801932596656,0.9413739639787838,5.88836245866759e-09,-5.341634965492581e-09,6.3958947226360235e-09,-4.79628560527831e-09,-0.22256136011535563,0.6196105660376882,0.9952288803446928,6.320587654921876e-17,6.391182491044326e-17,0.4334508125619413,1.2711770145966202e-16,0.4334508125619414,0.9952288803446928,2.296059556244278,0.9976115879162055,0.6583698144371001,0.6599460375277837,-0.6567790261898223,-0.004906895929895495,1.195273898697129,0.30339257617646287,70.6699949075801,True,True,70.6699949075801,ddb5ad765919bf80830de9ab4760fd24e9657aa8b4585102df77306e375c0888,5f6b0c9990a3ba7630ce7e4f3f5ded455f143e75e35b01aa68eec07be59770ce
LPML_R1_GLOBAL_SOBOL_002,GLOBAL_SOBOL,453.5,c4a870c85d7e72817465811491a3316fcabd28c16794fde9ffb73276ee150aac,ACCEPTED,ACCEPTED,PROSPECTIVE_LP_ML_ROUND1_SMOKE_FORMAL_WEIGHTED_G0,NONE,True,0.35991549127478795,0.928259624425005,1.2061168732384763e-09,1.2783295817932941e-09,-8.798144390965663e-09,-5.333796585623563e-09,-0.1814932810217999,0.6665718919415133,0.9912050911972232,3.0888444315983766e-18,1.0585673074109014e-16,0.47725789818254655,1.0894557517268853e-16,0.47725789818254666,0.9912050911972232,2.076875196768554,0.9955928340427243,0.6908385471168691,0.6938966648761785,-0.6840740174679284,0.0714366650811368,1.2118015470281303,0.32500505742002017,68.80711936065012,True,True,68.80711936065012,ddb5ad765919bf80830de9ab4760fd24e9657aa8b4585102df77306e375c0888,5f6b0c9990a3ba7630ce7e4f3f5ded455f143e75e35b01aa68eec07be59770ce
LPML_R1_GLOBAL_SOBOL_002,GLOBAL_SOBOL,454.0,c4a870c85d7e72817465811491a3316fcabd28c16794fde9ffb73276ee150aac,ACCEPTED,ACCEPTED,PROSPECTIVE_LP_ML_ROUND1_SMOKE_FORMAL_WEIGHTED_G0,NONE,True,0.3953960109606174,0.9098723228324983,2.2399206280863065e-09,-3.0067661106037775e-09,-5.822589339276955e-10,7.709607516171581e-09,-0.12597726779992743,0.7038302151633641,0.9842056493401747,1.4057886864001922e-17,5.977707351954795e-17,0.511247243779242,7.383496038354987e-17,0.5112472437792421,0.9842056493401747,1.9251070031492576,0.99207139326773,0.7150155549211794,0.7207299391690235,-0.6902065419101958,0.16366843019193553,1.222887113808718,0.3418678355777651,66.51206164639962,True,True,66.51206164639962,ddb5ad765919bf80830de9ab4760fd24e9657aa8b4585102df77306e375c0888,5f6b0c9990a3ba7630ce7e4f3f5ded455f143e75e35b01aa68eec07be59770ce
LPML_R1_GLOBAL_SOBOL_003,GLOBAL_SOBOL,450.0,5f994a20dcaed5e2a898537b1113544bdfe9f85ee147ea86db3c6b5add55be82,ACCEPTED,ACCEPTED,PROSPECTIVE_LP_ML_ROUND1_SMOKE_FORMAL_WEIGHTED_G0,NONE,True,0.02049739302093206,0.9747261148197618,-0.001397037544831507,0.0007139879677505789,-0.0014778101292757793,0.0007418831935255076,-0.21915407290082534,0.11591655416731134,0.9505111420322819,2.4614927197614466e-06,2.7343134510257015e-06,0.061465155199043484,5.195806170787148e-06,0.06147035100521427,0.9505111420322819,15.462920358981748,0.9749447601448731,0.24791976061530968,0.2542910847364006,-0.11748051451174514,-0.2112371192798226,1.0059729086995812,0.0607425643928613,88.79531180581165,True,True,88.79531180581165,fa0da1e348086c5a1cf00deaff55cfb5eba0b9f255361e90580083106da9400a,a86cc4f881ea8c9accb1a425845120b2a11cfdd59726ec99305286f26743bd91
LPML_R1_GLOBAL_SOBOL_003,GLOBAL_SOBOL,450.5,5f994a20dcaed5e2a898537b1113544bdfe9f85ee147ea86db3c6b5add55be82,ACCEPTED,ACCEPTED,PROSPECTIVE_LP_ML_ROUND1_SMOKE_FORMAL_WEIGHTED_G0,NONE,True,0.06822143561201538,0.9770732270766743,-0.002918833090091843,0.0011339949669085744,-0.002944005692726333,0.0010753321211700595,-0.2670770135256084,0.1691444851582318,0.9593262553469909,9.805531192789076e-06,9.823508689625152e-06,0.09993998801320132,1.962903988241423e-05,0.09995961705308373,0.9593262553469909,9.597138160678817,0.9794635153507323,0.31612828803645604,0.32275657345261594,-0.183494298877483,-0.24940804267750077,1.0292161446460477,0.09436509978802987,86.00596275514198,True,True,86.00596275514198,fa0da1e348086c5a1cf00deaff55cfb5eba0b9f255361e90580083106da9400a,a86cc4f881ea8c9accb1a425845120b2a11cfdd59726ec99305286f26743bd91
LPML_R1_GLOBAL_SOBOL_003,GLOBAL_SOBOL,451.0,5f994a20dcaed5e2a898537b1113544bdfe9f85ee147ea86db3c6b5add55be82,ACCEPTED,ACCEPTED,PROSPECTIVE_LP_ML_ROUND1_SMOKE_FORMAL_WEIGHTED_G0,NONE,True,0.10609276554428623,0.9805909452437551,-0.002713377269693374,-0.0004677636509306699,-0.002658824373149291,-0.0004687795478698209,-0.2887710029725292,0.22499611407394599,0.972814276794876,7.581219040820657e-06,7.2891013117537556e-06,0.1340119435061366,1.4870320352574412e-05,0.13402681382648918,0.972814276794876,7.258355615722382,0.986319307692422,0.366081020942778,0.37115872931581934,-0.2512726616058808,-0.2592982864621627,1.0520651551217564,0.12108948155443744,83.82503512948813,True,True,83.82503512948813,fa0da1e348086c5a1cf00deaff55cfb5eba0b9f255361e90580083106da9400a,a86cc4f881ea8c9accb1a425845120b2a11cfdd59726ec99305286f26743bd91
LPML_R1_GLOBAL_SOBOL_003,GLOBAL_SOBOL,451.5,5f994a20dcaed5e2a898537b1113544bdfe9f85ee147ea86db3c6b5add55be82,ACCEPTED,ACCEPTED,PROSPECTIVE_LP_ML_ROUND1_SMOKE_FORMAL_WEIGHTED_G0,NONE,True,0.14094041797909582,0.9727970935169419,-0.0007390938658386066,-0.00010229572410781293,-0.0007497170340107511,-3.889266207070829e-05,-0.2948596053342358,0.2981880564847231,0.9661983865751319,5.567241576909979e-07,5.63588270248824e-07,0.17585830388799767,1.120312427939822e-06,0.1758594242004256,0.9661983865751319,5.494151882778618,0.9829543372741685,0.4193549589660978,0.42662710063319054,-0.3316346608234707,-0.24481192318554088,1.0686710489086704,0.15398469546913895,81.75625593760549,True,True,81.75625593760549,fa0da1e348086c5a1cf00deaff55cfb5eba0b9f255361e90580083106da9400a,a86cc4f881ea8c9accb1a425845120b2a11cfdd59726ec99305286f26743bd91
LPML_R1_GLOBAL_SOBOL_003,GLOBAL_SOBOL,452.0,5f994a20dcaed5e2a898537b1113544bdfe9f85ee147ea86db3c6b5add55be82,ACCEPTED,ACCEPTED,PROSPECTIVE_LP_ML_ROUND1_SMOKE_FORMAL_WEIGHTED_G0,NONE,True,0.18496706727647413,0.9618004574928748,-0.001074447676492662,0.0017389284804570923,-0.0011371451956414759,0.001729811649089927,-0.30174308334774724,0.37297315463621716,0.9592729360103629,4.178310069665293e-06,4.2853475372977035e-06,0.2301578624274971,8.463657606962997e-06,0.23016632608510407,0.9592729360103629,4.167737967263167,0.9794327083320464,0.4797403797313916,0.4898145382017918,-0.4145364977437388,-0.22122504901698375,1.0906141673825198,0.19350826344811756,79.11416038672621,True,True,79.11416038672621,fa0da1e348086c5a1cf00deaff55cfb5eba0b9f255361e90580083106da9400a,a86cc4f881ea8c9accb1a425845120b2a11cfdd59726ec99305286f26743bd91
LPML_R1_GLOBAL_SOBOL_003,GLOBAL_SOBOL,452.5,5f994a20dcaed5e2a898537b1113544bdfe9f85ee147ea86db3c6b5add55be82,ACCEPTED,ACCEPTED,PROSPECTIVE_LP_ML_ROUND1_SMOKE_FORMAL_WEIGHTED_G0,NONE,True,0.22878051044186962,0.9594804693919039,-0.0026244793776101787,0.0009924571408733431,-0.002608099119324059,0.0009419423399098065,-0.29510498448409583,0.4334053732857186,0.9729432931025506,7.872863179971602e-06,7.689436387933693e-06,0.27492716946029144,1.5562299567905297e-05,0.2749427317598594,0.9729432931025506,3.538712541607898,0.9863870779412159,0.5243343945737297,0.5315706240476292,-0.483364170046318,-0.18398770596929404,1.1170881902797156,0.2203267977058837,76.58869773923027,True,True,76.58869773923027,fa0da1e348086c5a1cf00deaff55cfb5eba0b9f255361e90580083106da9400a,a86cc4f881ea8c9accb1a425845120b2a11cfdd59726ec99305286f26743bd91
LPML_R1_GLOBAL_SOBOL_003,GLOBAL_SOBOL,453.0,5f994a20dcaed5e2a898537b1113544bdfe9f85ee147ea86db3c6b5add55be82,ACCEPTED,ACCEPTED,PROSPECTIVE_LP_ML_ROUND1_SMOKE_FORMAL_WEIGHTED_G0,NONE,True,0.26126807853622824,0.9548755871581182,-0.0014157911483547165,-0.000575426884379095,-0.0013725499704766414,-0.0005452759855205411,-0.2652022377317388,0.4935483011976245,0.9800483958125736,2.3355806750257994e-06,2.1812193218408264e-06,0.3139221525129827,4.516799996866626e-06,0.3139266693129796,0.9800483958125736,3.1219023154591623,0.9899756632116499,0.5602885429617559,0.5659619360177849,-0.5405677324502901,-0.1242882879500848,1.1375302480046643,0.2426064286505547,74.69756169148718,True,True,74.69756169148718,fa0da1e348086c5a1cf00deaff55cfb5eba0b9f255361e90580083106da9400a,a86cc4f881ea8c9accb1a425845120b2a11cfdd59726ec99305286f26743bd91
LPML_R1_GLOBAL_SOBOL_003,GLOBAL_SOBOL,453.5,5f994a20dcaed5e2a898537b1113544bdfe9f85ee147ea86db3c6b5add55be82,ACCEPTED,ACCEPTED,PROSPECTIVE_LP_ML_ROUND1_SMOKE_FORMAL_WEIGHTED_G0,NONE,True,0.2951628427572099,0.9378389015729292,8.495451246845767e-05,0.0008059332942940598,4.645005719906152e-05,0.0008479879854658126,-0.23136864875367438,0.5596098494448318,0.9666629090480356,6.567457440404291e-07,7.212412313081634e-07,0.36669463522176854,1.3779869753485927e-06,0.3666960132087439,0.9666629090480356,2.6361424019566773,0.9831919719742674,0.6055513756091476,0.6159034988794604,-0.5931146351281535,-0.051810594884541525,1.1547116186549693,0.2750167318699841,72.52982477697276,True,True,72.52982477697276,fa0da1e348086c5a1cf00deaff55cfb5eba0b9f255361e90580083106da9400a,a86cc4f881ea8c9accb1a425845120b2a11cfdd59726ec99305286f26743bd91
LPML_R1_GLOBAL_SOBOL_003,GLOBAL_SOBOL,454.0,5f994a20dcaed5e2a898537b1113544bdfe9f85ee147ea86db3c6b5add55be82,ACCEPTED,ACCEPTED,PROSPECTIVE_LP_ML_ROUND1_SMOKE_FORMAL_WEIGHTED_G0,NONE,True,0.3393518509895586,0.9231163320741503,-0.0015300463661627203,0.0019635195150869687,-0.0015656701970756645,0.0019243028512445956,-0.1997999512202978,0.6124021452962832,0.9673034413120726,6.19645076873511e-06,6.154264629319031e-06,0.41495640807112344,1.2350715398054141e-05,0.41496875878652145,0.9673034413120726,2.331027145611453,0.9835282053251795,0.6441618348120491,0.6549500373495367,-0.6331195225362718,0.023387221933765957,1.1757007272680382,0.3002077005939371,69.81579104017197,True,True,69.81579104017197,fa0da1e348086c5a1cf00deaff55cfb5eba0b9f255361e90580083106da9400a,a86cc4f881ea8c9accb1a425845120b2a11cfdd59726ec99305286f26743bd91
LPML_R1_GLOBAL_SOBOL_004,GLOBAL_SOBOL,450.0,1e9eb04e46b8530ec34e803209f4ec91f329826f31b1c7992e2908ac8cdbbfdb,ACCEPTED,ACCEPTED,PROSPECTIVE_LP_ML_ROUND1_SMOKE_FORMAL_WEIGHTED_G0,NONE,True,0.15877348968360983,0.9847907963507107,-0.0005978313347273923,-0.0001309447896207598,-0.0005837147055425902,-0.00018049627354984048,-0.33373684119533376,0.3160630376903268,0.9950219336033782,3.7454884271076044e-07,3.733017622320516e-07,0.21127612296507636,7.478506049428121e-07,0.2112768708156813,0.9950219336033782,4.709563946881052,0.9975081200990865,0.45964807707141103,0.46079632617502136,-0.3642448588245444,-0.2784787224989554,1.0983163498824278,0.17514472371331735,80.84126714588092,True,True,80.84126714588092,ff31f28d41056d99362bf593e96a92864730c7b0f1ef8ec15559837be13df65c,eb162a6ca13b1bd86c35440e5c56812d9fd177e2d6b1a3299227ea47698e979f
LPML_R1_GLOBAL_SOBOL_004,GLOBAL_SOBOL,450.5,1e9eb04e46b8530ec34e803209f4ec91f329826f31b1c7992e2908ac8cdbbfdb,ACCEPTED,ACCEPTED,PROSPECTIVE_LP_ML_ROUND1_SMOKE_FORMAL_WEIGHTED_G0,NONE,True,0.19117664402510207,0.9820295252201551,-0.001098863996720794,-0.0012376701606960183,-0.00106045685663677,-0.0012254580087526763,-0.341271363459266,0.3986511418075944,1.0009304976248237,2.739329509966505e-06,2.6263160760040133e-06,0.2753888763818452,5.365645585970518e-06,0.2753942420274312,1.0009304976248237,3.634536765387869,1.0004681126184538,0.5247745185181192,0.5245289798838908,-0.4567299540708473,-0.25892842670908056,1.1297454313482551,0.21577129508785098,78.98372849217213,True,True,78.98372849217213,ff31f28d41056d99362bf593e96a92864730c7b0f1ef8ec15559837be13df65c,eb162a6ca13b1bd86c35440e5c56812d9fd177e2d6b1a3299227ea47698e979f
