full_path,relative_path,name,extension,is_directory,size_bytes,last_modified,depth,category,priority_name_match
F:\wc_312\MDC_green_D\D_8d22_26.fsp,MDC_green_D\D_8d22_26.fsp,D_8d22_26.fsp,.fsp,False,2718478,2026-03-24T16:06:56,2,heavy_binary_not_opened,False
F:\wc_312\MDC_green_D\D_8d22_26_p0.log,MDC_green_D\D_8d22_26_p0.log,D_8d22_26_p0.log,.log,False,5036,2026-03-24T16:06:56,2,file,False
F:\wc_312\MDC_green_D\D_8d22_2_p0.log,MDC_green_D\D_8d22_2_p0.log,D_8d22_2_p0.log,.log,False,4800,2026-03-24T16:06:19,2,file,False
F:\wc_312\MDC_green_D\D_8d22_3.fsp,MDC_green_D\D_8d22_3.fsp,D_8d22_3.fsp,.fsp,False,2654744,2026-03-24T16:06:19,2,heavy_binary_not_opened,False
F:\wc_312\MDC_green_D\D_8d22_3_p0.log,MDC_green_D\D_8d22_3_p0.log,D_8d22_3_p0.log,.log,False,4804,2026-03-24T16:06:19,2,file,False
F:\wc_312\MDC_green_D\D_8d22_4.fsp,MDC_green_D\D_8d22_4.fsp,D_8d22_4.fsp,.fsp,False,2654766,2026-03-24T16:06:24,2,heavy_binary_not_opened,False
F:\wc_312\MDC_green_D\D_8d22_4_p0.log,MDC_green_D\D_8d22_4_p0.log,D_8d22_4_p0.log,.log,False,4808,2026-03-24T16:06:24,2,file,False
F:\wc_312\MDC_green_D\D_8d22_5.fsp,MDC_green_D\D_8d22_5.fsp,D_8d22_5.fsp,.fsp,False,2654774,2026-03-24T16:06:24,2,heavy_binary_not_opened,False
F:\wc_312\MDC_green_D\D_8d22_5_p0.log,MDC_green_D\D_8d22_5_p0.log,D_8d22_5_p0.log,.log,False,4808,2026-03-24T16:06:24,2,file,False
F:\wc_312\MDC_green_D\D_8d22_6.fsp,MDC_green_D\D_8d22_6.fsp,D_8d22_6.fsp,.fsp,False,2654727,2026-03-24T16:06:24,2,heavy_binary_not_opened,False
F:\wc_312\MDC_green_D\D_8d22_6_p0.log,MDC_green_D\D_8d22_6_p0.log,D_8d22_6_p0.log,.log,False,4798,2026-03-24T16:06:24,2,file,False
F:\wc_312\MDC_green_D\D_8d22_7.fsp,MDC_green_D\D_8d22_7.fsp,D_8d22_7.fsp,.fsp,False,2655838,2026-03-24T16:06:24,2,heavy_binary_not_opened,False
F:\wc_312\MDC_green_D\D_8d22_7_p0.log,MDC_green_D\D_8d22_7_p0.log,D_8d22_7_p0.log,.log,False,4808,2026-03-24T16:06:24,2,file,False
F:\wc_312\MDC_green_D\D_8d22_8.fsp,MDC_green_D\D_8d22_8.fsp,D_8d22_8.fsp,.fsp,False,2656894,2026-03-24T16:06:32,2,heavy_binary_not_opened,False
F:\wc_312\MDC_green_D\D_8d22_8_p0.log,MDC_green_D\D_8d22_8_p0.log,D_8d22_8_p0.log,.log,False,4806,2026-03-24T16:06:32,2,file,False
F:\wc_312\MDC_green_D\D_8d22_9.fsp,MDC_green_D\D_8d22_9.fsp,D_8d22_9.fsp,.fsp,False,2656888,2026-03-24T16:06:32,2,heavy_binary_not_opened,False
F:\wc_312\MDC_green_D\D_8d22_9_p0.log,MDC_green_D\D_8d22_9_p0.log,D_8d22_9_p0.log,.log,False,4808,2026-03-24T16:06:32,2,file,False
F:\wc_312\MDC_green_D\D_9d22_1.fsp,MDC_green_D\D_9d22_1.fsp,D_9d22_1.fsp,.fsp,False,2655860,2026-03-24T16:06:56,2,heavy_binary_not_opened,False
F:\wc_312\MDC_green_D\D_9d22_10.fsp,MDC_green_D\D_9d22_10.fsp,D_9d22_10.fsp,.fsp,False,2657948,2026-03-24T16:07:13,2,heavy_binary_not_opened,False
F:\wc_312\MDC_green_D\D_9d22_10_p0.log,MDC_green_D\D_9d22_10_p0.log,D_9d22_10_p0.log,.log,False,4796,2026-03-24T16:07:13,2,file,False
F:\wc_312\MDC_green_D\D_9d22_11.fsp,MDC_green_D\D_9d22_11.fsp,D_9d22_11.fsp,.fsp,False,2659140,2026-03-24T16:07:13,2,heavy_binary_not_opened,False
F:\wc_312\MDC_green_D\D_9d22_11_p0.log,MDC_green_D\D_9d22_11_p0.log,D_9d22_11_p0.log,.log,False,4809,2026-03-24T16:07:13,2,file,False
F:\wc_312\MDC_green_D\D_9d22_12.fsp,MDC_green_D\D_9d22_12.fsp,D_9d22_12.fsp,.fsp,False,2660190,2026-03-24T16:07:13,2,heavy_binary_not_opened,False
F:\wc_312\MDC_green_D\D_9d22_12_p0.log,MDC_green_D\D_9d22_12_p0.log,D_9d22_12_p0.log,.log,False,4807,2026-03-24T16:07:13,2,file,False
F:\wc_312\MDC_green_D\D_9d22_13.fsp,MDC_green_D\D_9d22_13.fsp,D_9d22_13.fsp,.fsp,False,2662348,2026-03-24T16:07:13,2,heavy_binary_not_opened,False
F:\wc_312\MDC_green_D\D_9d22_13_p0.log,MDC_green_D\D_9d22_13_p0.log,D_9d22_13_p0.log,.log,False,4806,2026-03-24T16:07:13,2,file,False
F:\wc_312\MDC_green_D\D_9d22_14.fsp,MDC_green_D\D_9d22_14.fsp,D_9d22_14.fsp,.fsp,False,2665588,2026-03-24T16:07:18,2,heavy_binary_not_opened,False
F:\wc_312\MDC_green_D\D_9d22_14_p0.log,MDC_green_D\D_9d22_14_p0.log,D_9d22_14_p0.log,.log,False,4802,2026-03-24T16:07:18,2,file,False
F:\wc_312\MDC_green_D\D_9d22_15.fsp,MDC_green_D\D_9d22_15.fsp,D_9d22_15.fsp,.fsp,False,2669894,2026-03-24T16:07:19,2,heavy_binary_not_opened,False
F:\wc_312\MDC_green_D\D_9d22_15_p0.log,MDC_green_D\D_9d22_15_p0.log,D_9d22_15_p0.log,.log,False,4926,2026-03-24T16:07:19,2,file,False
F:\wc_312\MDC_green_D\D_9d22_16.fsp,MDC_green_D\D_9d22_16.fsp,D_9d22_16.fsp,.fsp,False,2676372,2026-03-24T16:07:19,2,heavy_binary_not_opened,False
F:\wc_312\MDC_green_D\D_9d22_16_p0.log,MDC_green_D\D_9d22_16_p0.log,D_9d22_16_p0.log,.log,False,4917,2026-03-24T16:07:19,2,file,False
F:\wc_312\MDC_green_D\D_9d22_17.fsp,MDC_green_D\D_9d22_17.fsp,D_9d22_17.fsp,.fsp,False,2682844,2026-03-24T16:07:19,2,heavy_binary_not_opened,False
F:\wc_312\MDC_green_D\D_9d22_17_p0.log,MDC_green_D\D_9d22_17_p0.log,D_9d22_17_p0.log,.log,False,4923,2026-03-24T16:07:19,2,file,False
F:\wc_312\MDC_green_D\D_9d22_18.fsp,MDC_green_D\D_9d22_18.fsp,D_9d22_18.fsp,.fsp,False,2688206,2026-03-24T16:07:24,2,heavy_binary_not_opened,False
F:\wc_312\MDC_green_D\D_9d22_18_p0.log,MDC_green_D\D_9d22_18_p0.log,D_9d22_18_p0.log,.log,False,4917,2026-03-24T16:07:24,2,file,False
F:\wc_312\MDC_green_D\D_9d22_19.fsp,MDC_green_D\D_9d22_19.fsp,D_9d22_19.fsp,.fsp,False,2695748,2026-03-24T16:07:24,2,heavy_binary_not_opened,False
F:\wc_312\MDC_green_D\D_9d22_19_p0.log,MDC_green_D\D_9d22_19_p0.log,D_9d22_19_p0.log,.log,False,4927,2026-03-24T16:07:24,2,file,False
F:\wc_312\MDC_green_D\D_9d22_1_p0.log,MDC_green_D\D_9d22_1_p0.log,D_9d22_1_p0.log,.log,False,4800,2026-03-24T16:06:56,2,file,False
F:\wc_312\MDC_green_D\D_9d22_2.fsp,MDC_green_D\D_9d22_2.fsp,D_9d22_2.fsp,.fsp,False,2654772,2026-03-24T16:07:01,2,heavy_binary_not_opened,False
F:\wc_312\MDC_green_D\D_9d22_20.fsp,MDC_green_D\D_9d22_20.fsp,D_9d22_20.fsp,.fsp,False,2700036,2026-03-24T16:07:25,2,heavy_binary_not_opened,False
F:\wc_312\MDC_green_D\D_9d22_20_p0.log,MDC_green_D\D_9d22_20_p0.log,D_9d22_20_p0.log,.log,False,4925,2026-03-24T16:07:25,2,file,False
F:\wc_312\MDC_green_D\D_9d22_21.fsp,MDC_green_D\D_9d22_21.fsp,D_9d22_21.fsp,.fsp,False,2703276,2026-03-24T16:07:25,2,heavy_binary_not_opened,False
F:\wc_312\MDC_green_D\D_9d22_21_p0.log,MDC_green_D\D_9d22_21_p0.log,D_9d22_21_p0.log,.log,False,4926,2026-03-24T16:07:25,2,file,False
F:\wc_312\MDC_green_D\D_9d22_22.fsp,MDC_green_D\D_9d22_22.fsp,D_9d22_22.fsp,.fsp,False,2709868,2026-03-24T16:07:31,2,heavy_binary_not_opened,False
F:\wc_312\MDC_green_D\D_9d22_22_p0.log,MDC_green_D\D_9d22_22_p0.log,D_9d22_22_p0.log,.log,False,4925,2026-03-24T16:07:31,2,file,False
F:\wc_312\MDC_green_D\D_9d22_23.fsp,MDC_green_D\D_9d22_23.fsp,D_9d22_23.fsp,.fsp,False,2713108,2026-03-24T16:07:31,2,heavy_binary_not_opened,False
F:\wc_312\MDC_green_D\D_9d22_23_p0.log,MDC_green_D\D_9d22_23_p0.log,D_9d22_23_p0.log,.log,False,5043,2026-03-24T16:07:31,2,file,False
F:\wc_312\MDC_green_D\D_9d22_24.fsp,MDC_green_D\D_9d22_24.fsp,D_9d22_24.fsp,.fsp,False,2713070,2026-03-24T16:07:31,2,heavy_binary_not_opened,False
F:\wc_312\MDC_green_D\D_9d22_24_p0.log,MDC_green_D\D_9d22_24_p0.log,D_9d22_24_p0.log,.log,False,5038,2026-03-24T16:07:31,2,file,False
F:\wc_312\MDC_green_D\D_9d22_25.fsp,MDC_green_D\D_9d22_25.fsp,D_9d22_25.fsp,.fsp,False,2717404,2026-03-24T16:07:31,2,heavy_binary_not_opened,False
F:\wc_312\MDC_green_D\D_9d22_25_p0.log,MDC_green_D\D_9d22_25_p0.log,D_9d22_25_p0.log,.log,False,5043,2026-03-24T16:07:31,2,file,False
F:\wc_312\MDC_green_D\D_9d22_26.fsp,MDC_green_D\D_9d22_26.fsp,D_9d22_26.fsp,.fsp,False,2718468,2026-03-24T16:07:36,2,heavy_binary_not_opened,False
F:\wc_312\MDC_green_D\D_9d22_26_p0.log,MDC_green_D\D_9d22_26_p0.log,D_9d22_26_p0.log,.log,False,5034,2026-03-24T16:07:36,2,file,False
F:\wc_312\MDC_green_D\D_9d22_2_p0.log,MDC_green_D\D_9d22_2_p0.log,D_9d22_2_p0.log,.log,False,4808,2026-03-24T16:07:01,2,file,False
F:\wc_312\MDC_green_D\D_9d22_3.fsp,MDC_green_D\D_9d22_3.fsp,D_9d22_3.fsp,.fsp,False,2654766,2026-03-24T16:07:01,2,heavy_binary_not_opened,False
F:\wc_312\MDC_green_D\D_9d22_3_p0.log,MDC_green_D\D_9d22_3_p0.log,D_9d22_3_p0.log,.log,False,4808,2026-03-24T16:07:01,2,file,False
F:\wc_312\MDC_green_D\D_9d22_4.fsp,MDC_green_D\D_9d22_4.fsp,D_9d22_4.fsp,.fsp,False,2654748,2026-03-24T16:07:01,2,heavy_binary_not_opened,False
F:\wc_312\MDC_green_D\D_9d22_4_p0.log,MDC_green_D\D_9d22_4_p0.log,D_9d22_4_p0.log,.log,False,4808,2026-03-24T16:07:01,2,file,False
F:\wc_312\MDC_green_D\D_9d22_5.fsp,MDC_green_D\D_9d22_5.fsp,D_9d22_5.fsp,.fsp,False,2654756,2026-03-24T16:07:01,2,heavy_binary_not_opened,False
F:\wc_312\MDC_green_D\D_9d22_5_p0.log,MDC_green_D\D_9d22_5_p0.log,D_9d22_5_p0.log,.log,False,4801,2026-03-24T16:07:01,2,file,False
F:\wc_312\MDC_green_D\D_9d22_6.fsp,MDC_green_D\D_9d22_6.fsp,D_9d22_6.fsp,.fsp,False,2654717,2026-03-24T16:07:07,2,heavy_binary_not_opened,False
F:\wc_312\MDC_green_D\D_9d22_6_p0.log,MDC_green_D\D_9d22_6_p0.log,D_9d22_6_p0.log,.log,False,4802,2026-03-24T16:07:07,2,file,False
F:\wc_312\MDC_green_D\D_9d22_7.fsp,MDC_green_D\D_9d22_7.fsp,D_9d22_7.fsp,.fsp,False,2655820,2026-03-24T16:07:07,2,heavy_binary_not_opened,False
F:\wc_312\MDC_green_D\D_9d22_7_p0.log,MDC_green_D\D_9d22_7_p0.log,D_9d22_7_p0.log,.log,False,4808,2026-03-24T16:07:07,2,file,False
F:\wc_312\MDC_green_D\D_9d22_8.fsp,MDC_green_D\D_9d22_8.fsp,D_9d22_8.fsp,.fsp,False,2656884,2026-03-24T16:07:07,2,heavy_binary_not_opened,False
F:\wc_312\MDC_green_D\D_9d22_8_p0.log,MDC_green_D\D_9d22_8_p0.log,D_9d22_8_p0.log,.log,False,4808,2026-03-24T16:07:07,2,file,False
F:\wc_312\MDC_green_D\D_9d22_9.fsp,MDC_green_D\D_9d22_9.fsp,D_9d22_9.fsp,.fsp,False,2657926,2026-03-24T16:07:07,2,heavy_binary_not_opened,False
F:\wc_312\MDC_green_D\D_9d22_9_p0.log,MDC_green_D\D_9d22_9_p0.log,D_9d22_9_p0.log,.log,False,4804,2026-03-24T16:07:07,2,file,False
F:\wc_312\MDC_green_D\D_1d22_1_D1\D1_1d22_1.fsp,MDC_green_D\D_1d22_1_D1\D1_1d22_1.fsp,D1_1d22_1.fsp,.fsp,False,577955,2026-03-27T14:06:39,3,heavy_binary_not_opened,False
F:\wc_312\MDC_green_D\D_1d22_1_D1\D1_1d22_10.fsp,MDC_green_D\D_1d22_1_D1\D1_1d22_10.fsp,D1_1d22_10.fsp,.fsp,False,577988,2026-03-27T14:06:42,3,heavy_binary_not_opened,False
F:\wc_312\MDC_green_D\D_1d22_1_D1\D1_1d22_11.fsp,MDC_green_D\D_1d22_1_D1\D1_1d22_11.fsp,D1_1d22_11.fsp,.fsp,False,577994,2026-03-27T14:06:43,3,heavy_binary_not_opened,False
F:\wc_312\MDC_green_D\D_1d22_1_D1\D1_1d22_12.fsp,MDC_green_D\D_1d22_1_D1\D1_1d22_12.fsp,D1_1d22_12.fsp,.fsp,False,578018,2026-03-27T14:06:43,3,heavy_binary_not_opened,False
F:\wc_312\MDC_green_D\D_1d22_1_D1\D1_1d22_13.fsp,MDC_green_D\D_1d22_1_D1\D1_1d22_13.fsp,D1_1d22_13.fsp,.fsp,False,578004,2026-03-27T14:06:44,3,heavy_binary_not_opened,False
F:\wc_312\MDC_green_D\D_1d22_1_D1\D1_1d22_14.fsp,MDC_green_D\D_1d22_1_D1\D1_1d22_14.fsp,D1_1d22_14.fsp,.fsp,False,578012,2026-03-27T14:06:44,3,heavy_binary_not_opened,False
F:\wc_312\MDC_green_D\D_1d22_1_D1\D1_1d22_15.fsp,MDC_green_D\D_1d22_1_D1\D1_1d22_15.fsp,D1_1d22_15.fsp,.fsp,False,578026,2026-03-27T14:06:45,3,heavy_binary_not_opened,False
F:\wc_312\MDC_green_D\D_1d22_1_D1\D1_1d22_16.fsp,MDC_green_D\D_1d22_1_D1\D1_1d22_16.fsp,D1_1d22_16.fsp,.fsp,False,578026,2026-03-27T14:06:45,3,heavy_binary_not_opened,False
F:\wc_312\MDC_green_D\D_1d22_1_D1\D1_1d22_17.fsp,MDC_green_D\D_1d22_1_D1\D1_1d22_17.fsp,D1_1d22_17.fsp,.fsp,False,578028,2026-03-27T14:06:45,3,heavy_binary_not_opened,False
F:\wc_312\MDC_green_D\D_1d22_1_D1\D1_1d22_18.fsp,MDC_green_D\D_1d22_1_D1\D1_1d22_18.fsp,D1_1d22_18.fsp,.fsp,False,578050,2026-03-27T14:06:46,3,heavy_binary_not_opened,False
F:\wc_312\MDC_green_D\D_1d22_1_D1\D1_1d22_19.fsp,MDC_green_D\D_1d22_1_D1\D1_1d22_19.fsp,D1_1d22_19.fsp,.fsp,False,578036,2026-03-27T14:06:46,3,heavy_binary_not_opened,False
F:\wc_312\MDC_green_D\D_1d22_1_D1\D1_1d22_2.fsp,MDC_green_D\D_1d22_1_D1\D1_1d22_2.fsp,D1_1d22_2.fsp,.fsp,False,577948,2026-03-27T14:06:39,3,heavy_binary_not_opened,False
F:\wc_312\MDC_green_D\D_1d22_1_D1\D1_1d22_20.fsp,MDC_green_D\D_1d22_1_D1\D1_1d22_20.fsp,D1_1d22_20.fsp,.fsp,False,578058,2026-03-27T14:06:47,3,heavy_binary_not_opened,False
F:\wc_312\MDC_green_D\D_1d22_1_D1\D1_1d22_21.fsp,MDC_green_D\D_1d22_1_D1\D1_1d22_21.fsp,D1_1d22_21.fsp,.fsp,False,578066,2026-03-27T14:06:47,3,heavy_binary_not_opened,False
F:\wc_312\MDC_green_D\D_1d22_1_D1\D1_1d22_22.fsp,MDC_green_D\D_1d22_1_D1\D1_1d22_22.fsp,D1_1d22_22.fsp,.fsp,False,578052,2026-03-27T14:06:48,3,heavy_binary_not_opened,False
F:\wc_312\MDC_green_D\D_1d22_1_D1\D1_1d22_23.fsp,MDC_green_D\D_1d22_1_D1\D1_1d22_23.fsp,D1_1d22_23.fsp,.fsp,False,578074,2026-03-27T14:06:48,3,heavy_binary_not_opened,False
F:\wc_312\MDC_green_D\D_1d22_1_D1\D1_1d22_24.fsp,MDC_green_D\D_1d22_1_D1\D1_1d22_24.fsp,D1_1d22_24.fsp,.fsp,False,578074,2026-03-27T14:06:49,3,heavy_binary_not_opened,False
F:\wc_312\MDC_green_D\D_1d22_1_D1\D1_1d22_25.fsp,MDC_green_D\D_1d22_1_D1\D1_1d22_25.fsp,D1_1d22_25.fsp,.fsp,False,578068,2026-03-27T14:06:49,3,heavy_binary_not_opened,False
F:\wc_312\MDC_green_D\D_1d22_1_D1\D1_1d22_26.fsp,MDC_green_D\D_1d22_1_D1\D1_1d22_26.fsp,D1_1d22_26.fsp,.fsp,False,578083,2026-03-27T14:06:49,3,heavy_binary_not_opened,False
F:\wc_312\MDC_green_D\D_1d22_1_D1\D1_1d22_3.fsp,MDC_green_D\D_1d22_1_D1\D1_1d22_3.fsp,D1_1d22_3.fsp,.fsp,False,577970,2026-03-27T14:06:40,3,heavy_binary_not_opened,False
F:\wc_312\MDC_green_D\D_1d22_1_D1\D1_1d22_4.fsp,MDC_green_D\D_1d22_1_D1\D1_1d22_4.fsp,D1_1d22_4.fsp,.fsp,False,577971,2026-03-27T14:06:40,3,heavy_binary_not_opened,False
F:\wc_312\MDC_green_D\D_1d22_1_D1\D1_1d22_5.fsp,MDC_green_D\D_1d22_1_D1\D1_1d22_5.fsp,D1_1d22_5.fsp,.fsp,False,577972,2026-03-27T14:06:41,3,heavy_binary_not_opened,False
F:\wc_312\MDC_green_D\D_1d22_1_D1\D1_1d22_6.fsp,MDC_green_D\D_1d22_1_D1\D1_1d22_6.fsp,D1_1d22_6.fsp,.fsp,False,577986,2026-03-27T14:06:41,3,heavy_binary_not_opened,False
F:\wc_312\MDC_green_D\D_1d22_1_D1\D1_1d22_7.fsp,MDC_green_D\D_1d22_1_D1\D1_1d22_7.fsp,D1_1d22_7.fsp,.fsp,False,577980,2026-03-27T14:06:41,3,heavy_binary_not_opened,False
F:\wc_312\MDC_green_D\D_1d22_1_D1\D1_1d22_8.fsp,MDC_green_D\D_1d22_1_D1\D1_1d22_8.fsp,D1_1d22_8.fsp,.fsp,False,577980,2026-03-27T14:06:41,3,heavy_binary_not_opened,False
F:\wc_312\MDC_green_D\D_1d22_1_D1\D1_1d22_9.fsp,MDC_green_D\D_1d22_1_D1\D1_1d22_9.fsp,D1_1d22_9.fsp,.fsp,False,578002,2026-03-27T14:06:42,3,heavy_binary_not_opened,False
F:\wc_312\MDC_green_D\D_1d22_1_D1\D1_2d22_1.fsp,MDC_green_D\D_1d22_1_D1\D1_2d22_1.fsp,D1_2d22_1.fsp,.fsp,False,577963,2026-03-27T14:06:50,3,heavy_binary_not_opened,False
F:\wc_312\MDC_green_D\D_1d22_1_D1\D1_2d22_10.fsp,MDC_green_D\D_1d22_1_D1\D1_2d22_10.fsp,D1_2d22_10.fsp,.fsp,False,577996,2026-03-27T14:06:53,3,heavy_binary_not_opened,False
F:\wc_312\MDC_green_D\D_1d22_1_D1\D1_2d22_11.fsp,MDC_green_D\D_1d22_1_D1\D1_2d22_11.fsp,D1_2d22_11.fsp,.fsp,False,577994,2026-03-27T14:06:53,3,heavy_binary_not_opened,False
F:\wc_312\MDC_green_D\D_1d22_1_D1\D1_2d22_12.fsp,MDC_green_D\D_1d22_1_D1\D1_2d22_12.fsp,D1_2d22_12.fsp,.fsp,False,578018,2026-03-27T14:06:53,3,heavy_binary_not_opened,False
F:\wc_312\MDC_green_D\D_1d22_1_D1\D1_2d22_13.fsp,MDC_green_D\D_1d22_1_D1\D1_2d22_13.fsp,D1_2d22_13.fsp,.fsp,False,578020,2026-03-27T14:06:54,3,heavy_binary_not_opened,False
F:\wc_312\MDC_green_D\D_1d22_1_D1\D1_2d22_14.fsp,MDC_green_D\D_1d22_1_D1\D1_2d22_14.fsp,D1_2d22_14.fsp,.fsp,False,578020,2026-03-27T14:06:54,3,heavy_binary_not_opened,False
F:\wc_312\MDC_green_D\D_1d22_1_D1\D1_2d22_15.fsp,MDC_green_D\D_1d22_1_D1\D1_2d22_15.fsp,D1_2d22_15.fsp,.fsp,False,578042,2026-03-27T14:06:54,3,heavy_binary_not_opened,False
F:\wc_312\MDC_green_D\D_1d22_1_D1\D1_2d22_16.fsp,MDC_green_D\D_1d22_1_D1\D1_2d22_16.fsp,D1_2d22_16.fsp,.fsp,False,578026,2026-03-27T14:06:54,3,heavy_binary_not_opened,False
F:\wc_312\MDC_green_D\D_1d22_1_D1\D1_2d22_17.fsp,MDC_green_D\D_1d22_1_D1\D1_2d22_17.fsp,D1_2d22_17.fsp,.fsp,False,578036,2026-03-27T14:06:55,3,heavy_binary_not_opened,False
F:\wc_312\MDC_green_D\D_1d22_1_D1\D1_2d22_18.fsp,MDC_green_D\D_1d22_1_D1\D1_2d22_18.fsp,D1_2d22_18.fsp,.fsp,False,578050,2026-03-27T14:06:55,3,heavy_binary_not_opened,False
F:\wc_312\MDC_green_D\D_1d22_1_D1\D1_2d22_19.fsp,MDC_green_D\D_1d22_1_D1\D1_2d22_19.fsp,D1_2d22_19.fsp,.fsp,False,578044,2026-03-27T14:06:55,3,heavy_binary_not_opened,False
F:\wc_312\MDC_green_D\D_1d22_1_D1\D1_2d22_2.fsp,MDC_green_D\D_1d22_1_D1\D1_2d22_2.fsp,D1_2d22_2.fsp,.fsp,False,577956,2026-03-27T14:06:50,3,heavy_binary_not_opened,False
F:\wc_312\MDC_green_D\D_1d22_1_D1\D1_2d22_20.fsp,MDC_green_D\D_1d22_1_D1\D1_2d22_20.fsp,D1_2d22_20.fsp,.fsp,False,578058,2026-03-27T14:06:56,3,heavy_binary_not_opened,False
F:\wc_312\MDC_green_D\D_1d22_1_D1\D1_2d22_21.fsp,MDC_green_D\D_1d22_1_D1\D1_2d22_21.fsp,D1_2d22_21.fsp,.fsp,False,578066,2026-03-27T14:06:56,3,heavy_binary_not_opened,False
F:\wc_312\MDC_green_D\D_1d22_1_D1\D1_2d22_22.fsp,MDC_green_D\D_1d22_1_D1\D1_2d22_22.fsp,D1_2d22_22.fsp,.fsp,False,578060,2026-03-27T14:06:56,3,heavy_binary_not_opened,False
F:\wc_312\MDC_green_D\D_1d22_1_D1\D1_2d22_23.fsp,MDC_green_D\D_1d22_1_D1\D1_2d22_23.fsp,D1_2d22_23.fsp,.fsp,False,578074,2026-03-27T14:06:57,3,heavy_binary_not_opened,False
F:\wc_312\MDC_green_D\D_1d22_1_D1\D1_2d22_24.fsp,MDC_green_D\D_1d22_1_D1\D1_2d22_24.fsp,D1_2d22_24.fsp,.fsp,False,578090,2026-03-27T14:06:57,3,heavy_binary_not_opened,False
F:\wc_312\MDC_green_D\D_1d22_1_D1\D1_2d22_25.fsp,MDC_green_D\D_1d22_1_D1\D1_2d22_25.fsp,D1_2d22_25.fsp,.fsp,False,578076,2026-03-27T14:06:57,3,heavy_binary_not_opened,False
F:\wc_312\MDC_green_D\D_1d22_1_D1\D1_2d22_26.fsp,MDC_green_D\D_1d22_1_D1\D1_2d22_26.fsp,D1_2d22_26.fsp,.fsp,False,578099,2026-03-27T14:06:57,3,heavy_binary_not_opened,False
F:\wc_312\MDC_green_D\D_1d22_1_D1\D1_2d22_3.fsp,MDC_green_D\D_1d22_1_D1\D1_2d22_3.fsp,D1_2d22_3.fsp,.fsp,False,577978,2026-03-27T14:06:51,3,heavy_binary_not_opened,False
F:\wc_312\MDC_green_D\D_1d22_1_D1\D1_2d22_4.fsp,MDC_green_D\D_1d22_1_D1\D1_2d22_4.fsp,D1_2d22_4.fsp,.fsp,False,577987,2026-03-27T14:06:51,3,heavy_binary_not_opened,False
F:\wc_312\MDC_green_D\D_1d22_1_D1\D1_2d22_5.fsp,MDC_green_D\D_1d22_1_D1\D1_2d22_5.fsp,D1_2d22_5.fsp,.fsp,False,577972,2026-03-27T14:06:52,3,heavy_binary_not_opened,False
F:\wc_312\MDC_green_D\D_1d22_1_D1\D1_2d22_6.fsp,MDC_green_D\D_1d22_1_D1\D1_2d22_6.fsp,D1_2d22_6.fsp,.fsp,False,577994,2026-03-27T14:06:52,3,heavy_binary_not_opened,False
F:\wc_312\MDC_green_D\D_1d22_1_D1\D1_2d22_7.fsp,MDC_green_D\D_1d22_1_D1\D1_2d22_7.fsp,D1_2d22_7.fsp,.fsp,False,577980,2026-03-27T14:06:52,3,heavy_binary_not_opened,False
F:\wc_312\MDC_green_D\D_1d22_1_D1\D1_2d22_8.fsp,MDC_green_D\D_1d22_1_D1\D1_2d22_8.fsp,D1_2d22_8.fsp,.fsp,False,577988,2026-03-27T14:06:52,3,heavy_binary_not_opened,False
F:\wc_312\MDC_green_D\D_1d22_1_D1\D1_2d22_9.fsp,MDC_green_D\D_1d22_1_D1\D1_2d22_9.fsp,D1_2d22_9.fsp,.fsp,False,578002,2026-03-27T14:06:53,3,heavy_binary_not_opened,False
F:\wc_312\MDC_green_D\D_1d22_1_D1\D1_3d22_1.fsp,MDC_green_D\D_1d22_1_D1\D1_3d22_1.fsp,D1_3d22_1.fsp,.fsp,False,577957,2026-03-27T14:06:58,3,heavy_binary_not_opened,False
F:\wc_312\MDC_green_D\D_1d22_1_D1\D1_3d22_10.fsp,MDC_green_D\D_1d22_1_D1\D1_3d22_10.fsp,D1_3d22_10.fsp,.fsp,False,577982,2026-03-27T14:07:00,3,heavy_binary_not_opened,False
F:\wc_312\MDC_green_D\D_1d22_1_D1\D1_3d22_11.fsp,MDC_green_D\D_1d22_1_D1\D1_3d22_11.fsp,D1_3d22_11.fsp,.fsp,False,577996,2026-03-27T14:07:00,3,heavy_binary_not_opened,False
F:\wc_312\MDC_green_D\D_1d22_1_D1\D1_3d22_12.fsp,MDC_green_D\D_1d22_1_D1\D1_3d22_12.fsp,D1_3d22_12.fsp,.fsp,False,578020,2026-03-27T14:07:01,3,heavy_binary_not_opened,False
F:\wc_312\MDC_green_D\D_1d22_1_D1\D1_3d22_13.fsp,MDC_green_D\D_1d22_1_D1\D1_3d22_13.fsp,D1_3d22_13.fsp,.fsp,False,578006,2026-03-27T14:07:01,3,heavy_binary_not_opened,False
F:\wc_312\MDC_green_D\D_1d22_1_D1\D1_3d22_14.fsp,MDC_green_D\D_1d22_1_D1\D1_3d22_14.fsp,D1_3d22_14.fsp,.fsp,False,578014,2026-03-27T14:07:02,3,heavy_binary_not_opened,False
F:\wc_312\MDC_green_D\D_1d22_1_D1\D1_3d22_15.fsp,MDC_green_D\D_1d22_1_D1\D1_3d22_15.fsp,D1_3d22_15.fsp,.fsp,False,578028,2026-03-27T14:07:02,3,heavy_binary_not_opened,False
